Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_C09_443126
GRK5	3.77488325359416
AP1S2	5.53381817132334
RAB33B	4.07881062219436
CA11	4.13566592319944
ALDOC	4.91144492966841
NUDT1	4.83231821846694
ZNF212	5.84867441641792
ACBD3	6.16048374403799
ZNF83	6.8516928146503
PRDM2	5.19822544900197
GDPD5	4.35327445937984
PDCD4	5.61759413354933
CEP350	5.80514389037109
FOXP3	3.50395478269911
SMYD3	6.27458873073767
CST7	4.03021904627174
SELL	3.57297853013120
CIAO1	6.10821224208346
LGI2	3.94880227234408
WDR45	6.82257724908911
ANKRD6	7.77587376904426
LTBP4	5.40930818785302
PSCD3	3.52452258548776
PYY	3.38295800373037
KCNC1	3.48771812507009
SIRT6	3.78869205031318
CCL19	3.68610518676025
ARHGEF9	4.47060215527322
ABR	4.19672908238428
C10orf22	6.81498723775278
STK17A	4.68347462915443
FOXE1	3.23966072730465
GML	3.14690858205051
CNGA3	3.02309611592459
CD38	3.28500888061278
ZDHHC6	7.1118292758909
NEFH	3.50192572312402
PGBD5	3.98885246708159
CTDSP2	6.82125081053599
RMND5B	6.01080807947908
ZNF257	3.71140315164454
DUSP4	3.3095336683266
FLJ22167	5.99301792058794
EXOSC7	6.92666816742711
ROR2	3.37730718915887
FOXM1	5.33692613965137
ZBTB48	4.46024589863226
BUD31	7.82758421770206
MAOA	3.99923636694913
CCDC41	3.90436487310859
TNNT3	3.91653790996304
FBXO11	5.9451842915616
GYPC	5.21498931063377
PLIN	3.60745618191994
RFXAP	3.58519144878962
C6orf15	4.01937048892342
RNF4	8.33890636313366
F8A1	6.97346405173445
PPP1R3D	4.22677980179021
GRB2	8.01370773004644
TPM3	3.17613128997432
SYT13	4.08572951021638
EPB42	3.44652943238389
RP5-1077B9.4	5.38503386553561
EIF1	10.2436394671097
CETN3	7.26373254377781
FPGT	4.21128247289016
PRY	3.6081565534075
NTHL1	6.09663103728507
POLR2B	7.97793651847959
RPS28	11.6736362389845
GDF10	3.39805213047796
COQ9	7.9508808501283
P2RX3	3.15636334370501
GCC2	6.44969047940014
RARRES3	3.20838723714627
PLXNA1	6.12053674326852
WBP4	4.68153804691755
KIAA0100	5.90159446078179
PMF1	6.54779686027721
HS2ST1	5.985932681287
CRELD2	6.65246874811416
C8G	3.34294139095565
CD82	5.30949897460011
PMM1	4.84208663356486
CBLL1	4.40668990840465
LIM2	3.63829515151592
VAX2	4.61049434225196
SETDB1	5.68931426293335
LRAP	2.91350586432732
GCLM	5.72978045777517
CPEB3	3.49532903951130
PPM1A	5.66954621967163
INTS1	4.14858814020736
MMP16	3.3905284807303
CAMTA1	3.99999097088258
SAMSN1	3.68227689525370
DRD3	2.77794343601598
GMPPA	5.28662600447228
C11orf73	6.24237836196283
AIPL1	3.83528145021645
PTP4A2	8.24832385185247
IL24	3.67335436958337
BDKRB1	3.32920261373841
HPCA	3.799174389925
MLF1	7.65505996364229
SEC14L1	6.86643140824304
CHFR	5.1021004970982
EMILIN1	3.19271165518989
THADA	6.06109740056132
TAF12	4.95569087518856
NDUFS4	8.35802012416458
ID1	6.28056576551803
PIK3CB	3.91368024529862
COL18A1	8.00066129369219
PDZD3	3.31001249529923
TBC1D17	4.39694546461197
COX8A	10.1116920776357
CDCA4	6.3491316387398
C2orf44	4.33703615532593
C9orf16	6.59058156787397
ERBB2IP	8.0790258802101
EMX2	9.76833386935245
FUS	7.48849048939253
NIPSNAP3B	3.97084227536185
TF	3.62849237602173
CXorf56	5.24226422972921
CLCN4	3.85689764337262
PWP2	5.59383321142478
MMP15	4.00361158289912
MTMR14	5.68049774357237
NPR1	6.59696236371496
DNAL4	5.1718102277441
ELAC2	4.65289321108584
ASS1	9.84547598119943
IPP	5.74966047311973
TMEM59	8.30454656867121
POLR2J	8.66889212385268
SEC23IP	4.30485359058043
RGS4	3.74475357990394
UQCRC1	9.04003247345714
SNX6	6.417239088324
DDX18	6.97690354360925
POLG	5.42062949854857
ADAM23	4.22928119923348
ZNHIT2	4.55167188929498
TFR2	3.4664302570264
NCDN	4.17604756806423
RAG1	3.34074182879150
POMT1	4.78691877588438
CYP1A1	3.29249843439652
SNAPC1	4.89191364818113
GNA11	4.96867900837433
CCDC52	2.7271463379648
CAPN1	5.92443169650261
DDHD2	7.50643676721728
UPF3A	6.91252711385299
LAGE3	5.64618303998009
GNRHR	3.18888384168815
UNC13B	4.66885588467727
TTLL4	4.92441547621908
PPBP	3.02750075116989
HTR3A	3.59434180475724
SDC2	5.53565602830787
ANKRD49	7.15029844381634
BTF3	10.3136290156196
COX7A2	10.7353917827314
SARS	8.02124907939222
C13orf18	3.76756932260072
CACNB1	4.12199205827711
QKI	5.79731005408187
SETMAR	4.99748221402803
LAMB4	3.54540794079108
MAN2B1	6.12342522445327
EML3	4.70756198164216
ACADL	3.23337143358623
OFD1	7.77618360505616
CGA	3.64816543898421
EIF3EIP	10.6670783991779
PEX16	5.30433628014131
GNG12	5.6587488676033
HABP4	4.87897982436239
CNTN2	3.65254194406805
ASNSD1	7.0194137589546
FUT4	3.82920514910118
DBH	3.69498726163875
CD53	4.36689872664209
HIST1H2BJ	3.65303911873703
TFAP2B	3.31233513738388
ACF	3.50563506952729
TMEM11	5.79246295421246
CDH8	3.21757126824604
C3orf32	3.30990150928107
AGPS	3.92013456398734
C4orf18	3.08047746306301
PCCB	7.00042851711941
IPO13	4.38288440877123
PECI	7.04438077761233
UNG	8.77775706683777
C6orf105	3.53388766331572
GSTP1	9.03074475062004
SUV420H1	7.55071179772574
ARHGAP15	3.4325153944076
LTBR	5.5714401933556
TDRKH	3.99343434944436
PSG4	3.45722680570454
SLC9A3R1	7.59977099385243
NBPF3	9.99234023240863
SLC9A3	3.91798897080915
OSBP	5.77375063250634
PRR5	4.03036674105717
CHMP7	6.09953289889481
ADRA1A	3.20389833584157
ASAH1	6.3440267050812
FKBP4	6.48954726803084
ZNF350	4.82224726139860
DOM3Z	5.86918518326807
GIPR	3.65731310628874
AHI1	4.4890697058357
BST1	4.18217609357567
NCR2	3.71864146458407
NADSYN1	4.03958694865474
UBE2W	5.57915950177299
RGS14	3.80200510127341
KRT15	3.93631569316885
SCN11A	3.99539038792276
GFI1	3.40468267238576
FHL1	5.89801121900901
SMC6	6.87630597356114
GATA1	3.89164920434362
OSGEP	6.2646668012009
ARMC6	5.22292325867626
HK3	3.42158782909522
PSMD5	5.89044724191098
RSU1	8.39306176819114
RPL4	11.5355541117821
MAD2L1	6.96393676249571
RBPMS	5.32591807331572
EIF4A3	10.0457508308519
E4F1	4.9663799426012
DLEC1	3.85888157097121
PRPF3	5.62174046408882
EMR1	3.17776000801426
CHMP2B	6.74828428066856
CAMSAP1	4.55596978939557
RPS21	10.6057991487257
XCR1	3.14540993810154
ARID5A	4.40977923284421
RBM6	5.88396662682141
UBE2N	6.09269375919596
KLF4	3.43742762225344
MGC4172	4.69970259743395
LMO4	5.84106366631973
KLKB1	3.44129962322656
HDAC3	6.63087132881333
HP	3.90039707352285
SCHIP1	7.17775894369544
BTK	3.61725221585092
KRCC1	7.95483652075125
PRND	3.10382100368004
C6orf27	3.70237637111943
PIGL	3.76162690916638
CLCA1	3.89258570871929
C1orf112	4.56674321267259
OLFML2A	6.61954845883876
HUS1	4.57451880847049
SFRS6	8.27131084695729
CXCR7	6.66224580117364
UIMC1	6.72149027151835
FXYD2	3.60424237290404
GOT2	8.3774250246531
ZNF667	4.68382144347364
TFEC	3.30400560558862
ATP7B	3.95958378648763
RAB38	3.35566053328325
POLD2	7.89682849487024
PPM1H	5.09412296124316
DCX	3.32078898256499
NFYC	5.26012373228693
ZNF228	4.59721681394273
KIN	6.14166406426471
PLSCR4	6.8936612990225
HIST1H4I	4.25363919544065
PPARGC1A	3.12756287295456
HIG2	8.17455132351392
KCNK10	4.03508954038169
EXOC1	7.14942137181416
OR6A2	3.75642245217547
ETFA	7.67188752280487
PDAP1	5.40063465876465
C19orf6	3.5448904032947
POLRMT	3.99926415658518
ZNF146	8.55989412473948
MIA2	3.22192012881673
LY6G6E	3.47509031214628
EIF4E2	7.79833355634922
NENF	5.24677190663956
HOXB5	4.08220330308096
ZNF324	4.40147082139854
CUGBP1	4.8207753541035
ENTPD7	4.02884089965672
TTC13	5.94300874634909
GJB5	3.31842820248437
PRSS22	3.67909518286847
CYP3A5	3.39462623496411
MBOAT5	3.80543786046546
CUL4B	4.50602386377213
CENPJ	3.52496345712485
KIAA0664	6.31384902282628
PITX1	3.77588130231353
PDGFRB	5.34183585469623
RDX	6.43723837893475
CELSR3	4.55909521659307
JUND	6.28528904101913
ITSN1	5.22925728506282
CHRNB1	3.38192495684105
EHBP1L1	4.46432961585287
C19orf2	7.71280320888273
FETUB	3.10073515506052
CAMK2B	3.65170396202959
DCTN1	5.83614601789449
TNKS2	6.03857744232783
MRTO4	7.33198900191363
C1QBP	6.19367965549565
TTC3	7.96146338394526
NDUFB8	8.13770476068541
CADPS2	4.24574215013182
EDG2	4.09564313758330
MYF5	3.24379532116764
SEMA3G	3.30279215804669
IL23A	3.90336656695084
GJA9	3.69980011842824
R3HDM2	6.86578338495162
C5	4.55450418981889
SLC2A10	5.75195005658661
TRIM45	5.5953172461278
TSP50	3.65434091537899
PAQR3	4.83748713434856
ANKRD26	4.52603853284871
TCP1	7.98331713226375
TMED7	5.89106675645025
CMA1	2.92805059980363
PTCRA	4.38191835774016
HCRTR1	3.5062311778686
FST	4.24910448075934
PAWR	3.74284887200535
LDLR	4.19202802273437
ASTN2	4.01936149538149
SCRN1	5.78207408389418
GPATCH8	5.97843562067527
KIF4A	6.87868811885676
TANC2	3.41218307601316
ZMYM5	3.22076548206762
PGM1	7.10978857845989
ZNF586	5.25464416018482
POLR3G	3.98000452441054
CPD	5.1062541354402
SNCAIP	6.32705177364651
DCT	3.61319852565616
HLA-DOA	3.41225364066299
TANK	5.28636260304074
RCAN1	3.99451943710285
UPK1B	4.53415906578292
DNAJB4	4.4274145163957
UGT1A8	3.11107834569222
LIMD2	3.59005256714199
HIST1H4L	3.57677691154072
PECR	4.70842898415961
HSPA2	5.55483906107703
SERP1	9.27296673263039
TACR2	3.36632795115871
NUP85	8.98258064848056
CD177	3.22368785168240
GPR135	3.48441506707939
PIGG	7.47444170760541
LGR5	5.5163088778998
JAK2	3.43418241154241
DPYSL4	3.41344754678195
TM9SF4	5.91399937179789
PTHR1	3.31341755569201
SIRPG	2.87846586308562
ZNF264	4.05245942882098
BICD1	5.08772261283078
RAB5A	7.796198475682
FLJ13224	3.20171996956541
METTL5	9.33275256138136
HERC6	4.15811856060609
CASP1	3.95502167973332
USP9Y	2.83707274229686
LRP1B	3.00160697049477
XAF1	4.22155024679137
PLA2G4C	3.89328671604343
APOA2	3.35681220567723
SPAG6	3.32279875226035
KALRN	3.53411726006429
SECTM1	4.58793244839701
THOC7	8.91006131232463
IFNAR1	4.05703998409622
TCTA	6.38781198403206
NY-REN-7	3.28139862786275
TALDO1	8.71567381916677
B2M	9.80231213773525
LPPR4	4.10934734597445
SQLE	7.03083515515675
SEPHS1	7.89646083115573
EIF5A	5.90847178574145
FAM49A	3.87381731279765
YTHDC2	3.94730385052832
EHD2	4.27591035865177
NCF1	3.55612103989403
SPG7	6.46814646527679
ZNF614	3.57706837940995
HOXA5	3.10775089578839
NUP133	7.45182057607796
FGF12	3.93135774010724
SLMO2	8.2537717599263
INPP5B	4.26511896267884
PPID	6.02455770654596
SNTA1	4.71864282319514
IL20RA	3.45745252384698
UBE2J1	5.96430384714802
CACNG2	3.24206574899215
GCM1	3.21241177855497
ELF1	5.34560137768194
TLR5	3.60502843353404
TCFL5	7.50774940238252
C1orf107	6.11314934113887
C19orf22	5.85337133545501
SAFB2	6.08520125797005
MAP3K7IP1	4.16807037194175
NCK2	8.08758099860941
OXA1L	8.79115454019018
KIAA0652	5.5027609212938
KLRG1	3.50364379446303
FRAG1	5.96446161900583
ZSCAN12	3.27066703516682
PSMD12	6.84929446702468
E2F4	5.28263910304759
CLEC4M	3.69115160774859
KIAA0999	4.43100272742137
CLDN10	6.42937519713148
MGC13053	4.34689146856864
TAC1	2.8295489367162
GYPA	3.42848592373362
HPCAL4	3.10856784560377
TRAIP	4.59020462759671
MEX3D	5.06306586572034
KIAA0232	7.51241002239512
ERCC8	4.55835963395674
NFAT5	4.60844716530529
GPX4	9.1372543150009
CSPG4LYP1	3.16791224184466
KIAA0368	5.15367061906402
FBXO3	5.26904347394078
DVL1	6.26842106667988
CMKLR1	3.53914200479153
GPR157	3.42327995398121
TYMS	10.1416233744101
OR52A1	3.0947837261982
PEF1	6.21076883273963
ZNF750	2.96144042076026
ALG9	5.93354226814635
MCM5	6.44696274462174
SDK2	3.8642102367867
BAIAP3	3.82466639122043
RABGGTB	5.64624062198483
KCNK7	3.59790649170807
PTP4A3	5.36862022263526
ANKRD40	3.93613791494010
CALCOCO2	6.07721505107345
TMSL8	9.83890902328185
SNCA	4.34753473000333
ZNF551	4.54660271838562
HBQ1	3.64257078308203
ARHGAP26	3.96287924123959
GEMIN6	6.1980962260826
HRAS	5.25296551040213
KLRC4	2.89079065594073
BSDC1	5.17565918708313
DSC1	3.87376982335403
RNF43	6.16413309207611
NDUFAF1	5.78222049564025
MAP2K4	4.97159363223694
FOLR2	4.7584293059211
LYZL6	3.69222598479078
EPB41L3	3.04737274207251
TEKT2	5.72498819029267
CDKN2B	3.93567476180282
WSB1	6.02085874149632
ZNF480	3.87615756198734
MAP3K6	3.82265125011345
PROS1	4.80095221871618
PSMB8	4.78646397404063
HN1	8.31975493723266
MAS1	3.50165365421911
APOL1	3.68629480122858
CSHL1	3.43300198190858
ZBTB7C	3.27785336784884
AHCTF1	6.24685017403325
SAE2	9.76772408260042
ITGA2	3.67459584255496
AP2S1	8.7839314311945
P15RS	6.65343247086745
MME	3.67800850661498
VAT1	6.30060099263017
MAST4	4.45112204762177
TUFM	10.0094606349960
KRT33B	3.2440671902727
THEG	3.77520033675087
KCTD2	6.05302566583502
WDR26	7.90963209848197
MFI2	3.35064208292778
KRT34	3.2344102009401
NR4A3	3.41923009978449
SGSM3	4.36841853692624
ARSA	3.91506222203142
TOMM22	5.74357578406572
SOCS3	3.67549687695959
UNKL	3.95573042295173
POP4	7.77520244705506
BHLHB3	8.3319411806296
MALL	3.90733474695445
SOX15	4.16516800028118
CCNA2	5.7438440582088
PARK2	3.33075032947549
GPR124	4.08444898735137
TMEM132A	5.11594361189069
CGRRF1	5.37445050887128
RUVBL2	8.35619590927885
MCAT	5.80084412402013
WNT10B	3.63815128116905
ISCA1	5.90869001666503
RPAP1	4.51570344709581
C12orf48	5.24266503394074
RAI16	5.1773425827601
RPL27	9.17859601594223
EPN1	3.58388215993120
MAGI1	3.16958344168692
GBX2	3.49837020941950
SLC35A1	7.08955425229935
GAL	3.90723176884377
SLC14A2	3.52794941957856
RDH11	6.52734014425794
ZNF518	4.04024640361309
PCYT1B	3.26913281587873
AUH	5.80778962870044
EIF3H	10.6173976248539
KIF1B	6.55949379238995
MBD2	4.54654549339803
AMOTL2	7.66277440714777
C6orf120	5.35395753951932
PIGT	8.29207668677091
PSRC1	6.3544439107695
PLA2G10	3.47416031981992
ALAS1	6.31921454762576
FOXO1	5.07534563249267
C17orf62	6.82768180015887
KIF5C	6.03966341537625
DUSP10	3.75898551367181
CRLF3	6.082660547648
CLCNKB	3.46848148228329
PSMA5	8.80564105552987
FARS2	5.87904706071037
CCDC28A	4.9048084247425
AMPD3	4.30149507859394
PIAS1	6.09552724834063
ADCYAP1R1	3.28309358261218
TMEM134	6.40849236467296
CDH20	3.13528922161454
FBXO7	7.36710755883145
FLJ14213	3.45559412052842
ZNF3	5.54028013114343
LRRFIP1	6.49474720489149
TMEM49	8.68546101689824
CNOT2	7.45706169093693
CBX2	3.2561686563733
ZC3H14	6.53991714032838
ALDH5A1	6.26608922153888
HNT	3.49388280591108
SERPINA4	3.08101492668347
FLJ20920	4.26184127024094
CRTAP	5.14088701716251
DDX50	8.79872946662022
STYXL1	8.09920925941831
TK2	5.10751769301932
BLVRB	6.51761184482914
STMN1	8.03613201639369
GUCA2A	3.71853507091320
DPP6	3.24358978781354
GALNT10	3.90357242474436
STK39	3.54783485980108
MMP24	5.24093512409647
CKS2	9.83936691155352
RHO	3.73647388077469
BANF1	9.85898341239814
CR1	3.05121873400484
RPS6KA2	4.22608536691479
HMBS	6.79741801806455
C20orf112	3.62052479740025
SLC25A24	7.00164235904623
MRPL22	8.54050918586965
SLC25A15	5.82245140945991
GADD45B	4.64281434177874
TDP1	6.06687325931663
ZNF287	3.79743404869114
DAAM2	4.05691896798635
C11orf57	5.73534591581678
RFK	5.71426931331704
ZFYVE9	4.0246736907084
TCTN3	6.56766194830445
STCH	6.5213706394978
LOC283871	3.65522629219509
NDUFB3	7.97929452416813
DEFB4	3.62078127740419
FPR1	3.65491262180965
FMNL1	3.61177127101259
SEPT7	8.84721298778332
PTCD2	5.3055527440295
GNLY	3.39168530540338
GRAMD1C	4.2539265232879
ZNF165	5.94622826026592
TR2IT1	3.58855498396491
ARMCX3	5.3541838604542
NDE1	6.33323193575188
MAGEF1	7.66793597026211
ITGA10	3.70322547417122
ARHGDIB	5.38806433492416
FSHB	3.75632583384115
ANXA2	10.5951682282527
HLCS	4.27723205419249
MCF2L	3.78245988283775
AK1	4.65081291500803
FH	6.47176388689065
LGALS2	3.68308831327385
SYNPO2L	2.78974406642992
KIAA1045	3.52768925339208
C1orf183	5.08045143856218
MAGEA8	3.08130089604894
DGCR8	4.53221001159176
GSR	4.8501796825535
NEU2	3.53681077694467
HIST1H4B	3.66089216526681
CACNA1C	3.10986523840805
FAM20B	6.21763945182968
HES2	3.18970724780719
PDCD6	8.80847414400224
INTS7	4.97414724860751
AMPH	3.33126290416393
UCKL1	7.12026904835849
ASB4	3.15553889954639
C10orf97	5.28089534433916
ALDH1L1	4.42461444154099
CCL23	3.31509039685132
OBSL1	5.10428968778841
SLC12A7	6.83005469371308
THAP4	5.43951412972531
RBM4B	6.6783162287743
OGFRL1	3.65005152471271
KIAA0831	5.12098674480887
C12orf11	6.88903042118279
PPP1R15A	4.60994645113113
KIAA0240	5.82538021734552
CD1B	3.13545394280467
FCGR2A	3.33094121612496
MDC1	6.31698800968798
MAN1A1	3.63112386632355
KRT9	3.72137991532708
HTR1A	3.3946585483446
OCEL1	5.69778578237279
ATP11B	4.58346444225865
NLGN4X	3.90131383028625
FBXO34	6.94508433738485
ALOX12	3.74624172430767
RB1CC1	7.14791835215441
PCDH12	4.78820593912783
RPE	5.21388144716914
EIF4E	5.77421790623118
CSDC2	4.38347345887299
ABHD5	5.00943398081672
TMBIM1	6.10334048042063
PET112L	5.30028147205077
P2RXL1	3.24692669804617
F2RL2	3.25896276647593
TRMT1	5.13854664346946
IMPG2	5.82059073664936
LRRC32	5.59448247936457
BGLAP	4.35166892398507
HTR4	3.34440143472759
MRAS	3.78975709861743
TRAF6	4.59838673003001
AXL	4.73558577125736
ATP2C2	3.53611711357471
LMNB1	5.63026412503858
TELO2	4.98129028669536
PNPLA3	3.47898952453572
CSNK1E	6.60101537921643
SRP14	10.3325329599159
KCNQ4	3.59216866215821
PIK3C2B	5.26141792421226
C15orf15	7.99630823045823
TUBB2B	4.95159625413101
USP15	4.80126125576501
C12orf41	7.46889048291635
CEND1	4.09267134107484
RNF31	5.21053892064595
TCEAL2	5.27581831026001
PTGER2	3.67471640803915
UBN1	7.0573203321485
SLC5A7	3.24951510757014
SLC31A1	5.08289244438482
ADAM29	3.2679735098381
ST7L	4.38397199210173
GFOD1	4.58595644728433
CTNNA1	9.45033293509204
HRBL	3.86783326723007
CBX4	3.53305508352517
NTRK2	4.13303243336724
FOXN3	5.04378577707743
MFGE8	8.48615963108614
PFKFB2	4.06495125367856
TAS2R4	3.96045256949961
SH3TC2	3.07362414830650
IL10	3.17020152304274
PXMP4	6.92187942663292
RNF167	6.31785130445472
PRMT5	8.13812802955206
TSKU	4.92157765548543
ATPIF1	8.04482515813876
ETV3	3.37769998083977
PAK7	3.04752152022028
PDLIM1	8.18971961266305
CEP63	4.96608144007776
WDFY3	4.23212357327067
RNF126	4.80109514794302
DPM1	9.89206257926057
CLIC4	5.79313750933627
ACR	3.71052521835335
KLK7	7.43941977474259
ALOX5AP	4.32496623486218
LRP1	4.66717522628927
TNK1	3.95834402298436
TAS2R9	3.07943530283847
ZNF16	5.7757353507756
POLR1B	5.33044439325319
SLC8A2	3.79947363017262
OLFM4	2.91346806378741
TACC1	3.84156962622931
SAMHD1	5.8310470179462
ATP13A2	5.45490833323566
KRT4	4.55609004243720
PAX6	3.5572542706441
SCG2	3.22445248129777
SLC17A6	3.31203330554244
TUBB4	3.96516345057823
PADI4	3.30290940821220
FMO3	2.96490073327906
NLK	4.0828115770666
POU4F3	3.10222691462854
MDM2	3.50976123432519
CAPNS1	9.32448204550614
SDF4	6.41746445374727
ITGBL1	3.06420364503150
TAP2	3.6635412748427
OR2C1	3.53138788614569
KLHDC3	7.27463792267072
EFHD2	5.43657240071859
GALR3	4.02258945782564
NBEA	4.34673608563477
ABCA6	3.26786452715004
ABBA-1	4.16411359891332
GNAI1	5.22927445048927
CLDN3	9.2060579123897
AKT2	3.41685163507604
EGFR	4.22191614733812
VPS4B	6.27016427168934
RBM16	6.24627379462282
GALNT6	4.11780382670927
ZDHHC3	5.4984405777915
SLC25A4	6.59178962587357
CYB5B	5.58080462442911
NDRG1	8.46781597154256
SESN1	5.57354572409224
GBE1	6.4731631983687
MRPL46	7.36114637357004
CLASP1	6.07379818666312
FARP2	4.19891813835037
ACOT11	3.74861565696991
LDHAL6B	3.00404503133857
MAPKAPK3	5.51166712920761
NCAM2	3.00809072442278
AFAP1	4.52932664774919
PRKD2	5.41487255848833
OR2H2	3.35762515831048
ZFP36L1	6.75236911001025
DZIP1	6.06889518814328
GPR161	4.834520140118
RNF146	6.43938147297526
NKX3-1	4.21244131722601
CCNB2	7.96994829582803
ZNF10	4.32978853844564
WDR74	6.04040478181369
FAM134A	7.236810265018
PCNP	8.78734852258417
PURA	5.46335137076326
DNPEP	6.43888840546286
ERBB2	5.15863942480675
CREB1	6.31600235274833
NEO1	5.95066890929501
DDX3Y	3.36192490465815
RPS3A	12.6131176841219
MXRA7	10.4415484890797
LGALS3	10.0156428716965
GLT8D1	8.09602083970454
TMPRSS3	5.23477884711432
UPB1	3.43501220882162
LAT	3.96653238305455
CLDN14	3.96639869047712
DHX38	5.34834171338385
KCNA3	3.1245294952775
BTBD1	6.57179140574796
TARS2	5.14591582483268
SKIV2L2	6.7664305382773
ABCF1	8.08001871244358
CDT1	4.85002693671926
ZHX2	6.12277634541078
FCF1	4.47955764253068
LRRC49	5.1094345510993
GUCY1B2	3.73310916821210
CD28	3.32264680331849
SMARCA4	6.53998409174
SEPT2	8.90912537210149
SOHLH2	3.34584849992343
MCOLN3	4.235320974657
LRP8	3.86990019169259
TAGLN3	3.976525579668
MASP2	3.53940591237118
GPATCH3	4.65185776168864
TTRAP	8.64866478210836
AGL	6.71447035517679
NFE2L3	4.04638715711617
PSD4	3.88599792594436
PALMD	7.60484241902002
CCNB1IP1	9.16871633627107
TMEM43	6.47938790910181
OBFC1	5.44606897438768
STAT5B	4.38719998124987
C14orf79	4.46692706767219
ENPEP	3.71169669251666
SSB	8.25038791614432
SCT	3.28796130750020
TIMM23	7.30365200362211
SKI	3.84329542729514
SLC22A13	2.8745897821517
AKAP3	4.37688078256898
OAS2	3.66225601656722
KIAA0423	5.28499787067977
SEC61G	8.92208020928221
CAPN11	3.42830508927896
TMEM50B	6.51472115631091
DEGS1	6.56840753377831
ARHGEF4	3.86395540667975
DBNDD1	4.99885465697457
TBL1XR1	5.30595429435611
FAIM	5.73349525088523
SP140	3.05242360664855
G6PD	4.78056549795897
NUDC	8.01186619611317
GABRP	3.544229156147
SCARA3	5.61697570772607
TACSTD2	5.448424496915
EIF3J	6.47372952802052
PPP2R2A	8.20029518534974
CPA3	3.2810674655459
PVALB	3.38087809408947
BCAT2	5.70038013153677
MFN1	5.52624382683983
