Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_D03_543706
PCCB	8.22014211692971
IPO13	4.35401082635943
PECI	7.5276365225689
UNG	7.55114708710904
C6orf105	3.85625083265459
GSTP1	8.51567866640651
SUV420H1	7.62052927192979
ARHGAP15	3.92234457889181
LTBR	6.40951835144539
TDRKH	3.34018071521651
PSG4	3.27783648709088
SLC9A3R1	6.62539504292062
NBPF3	8.75703713531172
SLC9A3	3.32034842964827
OSBP	6.49382760352587
PRR5	4.28961452445541
CHMP7	5.07180995835402
ADRA1A	3.03082421263709
ASAH1	7.25549629580908
FKBP4	6.40101333637074
ZNF350	4.68507779987014
DOM3Z	5.4845189399772
GIPR	3.64236464588209
AHI1	4.4594089792889
BST1	4.59123424118076
NCR2	3.60010947764971
NADSYN1	4.64820187240916
UBE2W	6.73414459260995
RGS14	3.74249663744474
KRT15	4.65204394133026
SCN11A	3.74762898188216
GFI1	3.47465410479585
FHL1	4.40918839515127
SMC6	6.0854841295776
GATA1	3.36125803880669
OSGEP	4.73239952877061
ARMC6	4.70979333914715
HK3	4.02131940695057
PSMD5	7.39982043240609
RSU1	7.05226057135962
RPL4	12.0799373584540
MAD2L1	8.44933620695889
RBPMS	4.67266121544118
EIF4A3	9.84731900190168
E4F1	4.17116885510416
DLEC1	3.52221825067918
PRPF3	5.4906168600074
EMR1	3.10677697238102
CHMP2B	7.07252795959296
CAMSAP1	4.6341379083865
RPS21	9.56942998444067
XCR1	3.85252341363415
ARID5A	4.17873535415759
RBM6	5.60700413427204
UBE2N	8.12350447855209
KLF4	4.60025673813
MGC4172	4.39644930457074
LMO4	7.91289472548537
KLKB1	3.68496740421403
HDAC3	6.55217796887972
HP	3.16125461659944
SCHIP1	6.3924232946897
BTK	4.23188547027511
KRCC1	8.77236763760762
PRND	3.37739682445020
C6orf27	3.25733877846787
PIGL	3.62648897877593
CLCA1	3.85083370214572
C1orf112	5.26315670897812
OLFML2A	5.66376590367102
HUS1	4.45445882585970
SFRS6	8.45827693420102
CXCR7	8.976954222574
UIMC1	5.58610619052259
FXYD2	3.65786357950231
GOT2	7.17950473891204
ZNF667	4.09412521692841
TFEC	4.1537677081032
ATP7B	4.37149178283367
RAB38	4.1490573962767
POLD2	7.20343583136472
PPM1H	6.10848202379693
DCX	3.28439756100969
NFYC	5.63398364865882
ZNF228	3.89902974493049
KIN	5.73653178870656
PLSCR4	5.63598807173074
HIST1H4I	4.64392586170389
PPARGC1A	3.26207290313013
HIG2	8.44629392042075
KCNK10	3.87329240190619
EXOC1	7.70870250559974
OR6A2	3.99822111908518
ETFA	8.52932569444485
PDAP1	5.24371587110958
C19orf6	3.4969665079088
POLRMT	4.51496694215936
ZNF146	8.0280011334447
MIA2	3.25422806943465
LY6G6E	3.2421781520595
EIF4E2	8.46111444075786
NENF	5.07075267328458
HOXB5	4.26563021105533
ZNF324	4.19890315508168
CUGBP1	4.42872499937274
ENTPD7	4.44405716555533
TTC13	5.85091980805615
GJB5	3.36948326280293
PRSS22	4.01562807048908
CYP3A5	3.19793550579216
MBOAT5	4.28397343821975
CUL4B	5.25809973365036
CENPJ	3.82604615595772
KIAA0664	5.48565527574924
PITX1	3.50092622526433
PDGFRB	5.5290506398332
RDX	6.64540237926553
CELSR3	4.02458306831096
JUND	6.30155592051358
ITSN1	5.01136649865628
CHRNB1	3.87112803826816
EHBP1L1	3.51998471227735
C19orf2	7.07052929859968
FETUB	3.03778169265532
CAMK2B	3.32355399664725
DCTN1	6.22161883255817
TNKS2	7.2998319566193
MRTO4	7.74450980343773
C1QBP	5.93696595194883
TTC3	7.80474845680992
NDUFB8	8.79200830783333
CADPS2	5.35078355966898
EDG2	4.93561739669923
MYF5	2.91861333194641
SEMA3G	3.42582633231261
IL23A	3.92664382938336
GJA9	3.30620844049306
R3HDM2	7.08327431071366
C5	3.92631156045271
SLC2A10	5.58521208328529
TRIM45	5.10722410082389
TSP50	4.37490389436327
PAQR3	4.34652495981125
ANKRD26	3.46674190374368
TCP1	8.03189467127655
TMED7	6.6063011694812
CMA1	2.90343727354239
PTCRA	4.1789492736661
HCRTR1	3.49288431784756
FST	4.44685234689898
PAWR	3.98548272466919
LDLR	4.67919722155640
ASTN2	3.66673750303847
SCRN1	7.63633122115004
GPATCH8	5.82859092813512
KIF4A	6.2936495723502
TANC2	3.68591875455427
ZMYM5	3.56433628967292
PGM1	9.26638366087498
ZNF586	5.83202967546823
POLR3G	3.33750036175761
CPD	5.89919223662396
SNCAIP	4.55524548567107
DCT	3.53965628408224
HLA-DOA	3.41293365010253
TANK	6.03677259843649
RCAN1	4.3249693926825
UPK1B	6.11902896679077
DNAJB4	5.16575991934196
UGT1A8	3.10859177270672
LIMD2	3.40097074498611
HIST1H4L	3.42588496702406
PECR	4.52052576712756
HSPA2	6.4919246393385
SERP1	9.62067535769618
TACR2	3.42403080318584
NUP85	7.11086415467781
CD177	3.55757915610979
GPR135	3.21142537407835
PIGG	7.33769321534808
LGR5	6.47730729942809
JAK2	3.60650698930097
DPYSL4	3.44040854681778
TM9SF4	6.36480005925684
PTHR1	3.47015391153846
SIRPG	2.93608029858935
ZNF264	4.65534215387353
BICD1	5.80970592464593
RAB5A	7.94207541575725
FLJ13224	3.18810766913484
METTL5	9.01955917068748
HERC6	4.88622944578521
CASP1	5.72600970211212
USP9Y	2.83104450439183
LRP1B	3.07171013950763
XAF1	5.16600550979320
PLA2G4C	4.60865064903842
APOA2	3.14211859013907
SPAG6	3.19613442439651
KALRN	3.76837556943094
SECTM1	4.81183327164794
THOC7	8.69039480449039
IFNAR1	4.23068542482461
TCTA	6.46713310926819
NY-REN-7	3.40257077004967
TALDO1	9.9605969770571
B2M	11.8864682780037
LPPR4	3.71484270126309
SQLE	6.35742541983382
SEPHS1	6.98320664886217
EIF5A	6.11625780744227
FAM49A	4.71709422154329
YTHDC2	3.89709642389396
EHD2	4.9818356029596
NCF1	4.21268398642746
SPG7	5.60694620684075
ZNF614	3.76761882336202
HOXA5	9.37767152126816
NUP133	7.9997056216615
FGF12	3.52251113333207
SLMO2	7.6497954828329
INPP5B	4.39798282557496
PPID	7.18207771428786
SNTA1	4.07186215595146
IL20RA	3.32298615683154
UBE2J1	5.66557436201481
CACNG2	3.06470724628255
GCM1	3.14742729744699
ELF1	6.80144846191834
TLR5	4.49884494677547
TCFL5	6.86644150181897
C1orf107	6.14785967657199
C19orf22	7.35374921753021
SAFB2	5.88051285695693
MAP3K7IP1	3.7362933293605
NCK2	7.8943442043496
OXA1L	8.22319083865805
KIAA0652	5.80235947451736
KLRG1	3.59857482808487
FRAG1	6.82245967592386
ZSCAN12	3.13533604067198
PSMD12	7.30381641563179
E2F4	5.18269334607964
CLEC4M	3.59322514787173
KIAA0999	4.61645786931822
CLDN10	7.27885323580758
MGC13053	4.27600353746164
TAC1	2.72588554918744
GYPA	3.29980750723343
HPCAL4	3.15841630837429
TRAIP	4.2533987018924
MEX3D	4.97930411991655
KIAA0232	6.9975423395618
ERCC8	5.55386643152153
NFAT5	4.94297859927569
GPX4	10.1158512444265
CSPG4LYP1	2.98687860017185
KIAA0368	5.88810192021846
FBXO3	5.94441627990002
DVL1	5.69755758701723
CMKLR1	3.85635637472937
GPR157	3.46193563805139
TYMS	7.48836115730882
OR52A1	3.43670912792563
PEF1	6.75741707169073
ZNF750	3.33600838012705
ALG9	6.38320579857989
MCM5	5.5853065396533
SDK2	3.55024619325815
BAIAP3	3.84856057466536
RABGGTB	6.96711840707874
KCNK7	3.50684011183194
PTP4A3	6.36000673339622
ANKRD40	4.18932418636577
CALCOCO2	7.13047111443729
TMSL8	4.91992987440985
SNCA	4.38837406158954
ZNF551	4.3102996319993
HBQ1	3.24890650472834
ARHGAP26	4.14545798475386
GEMIN6	7.25037172301347
HRAS	5.45053620020658
KLRC4	2.77489059101269
BSDC1	5.1338549456002
DSC1	3.74589052234718
RNF43	4.71619807591874
NDUFAF1	5.48186149995167
MAP2K4	5.41045639800446
FOLR2	5.90540582793917
LYZL6	3.67249710079097
EPB41L3	4.64298869617879
TEKT2	3.80653329900198
CDKN2B	3.20748759466817
WSB1	6.35093823761684
ZNF480	3.69440688265869
MAP3K6	3.85510951621482
PROS1	7.05378438998315
PSMB8	7.69289373967397
HN1	8.7146264105906
MAS1	3.28732093906517
APOL1	5.06332134353025
CSHL1	3.27774938491515
ZBTB7C	3.14327374432404
AHCTF1	5.82068022453661
SAE2	8.9754208330919
ITGA2	4.66625337227257
AP2S1	9.37903906376483
P15RS	8.47029779669302
MME	4.82305813930577
VAT1	7.64709023881817
MAST4	5.14991779371167
TUFM	9.24713668343413
KRT33B	3.52536392625208
THEG	3.52123451532386
KCTD2	5.49299357069107
WDR26	9.03925158501598
MFI2	3.34159496600777
KRT34	2.94288368108189
NR4A3	3.63747803810168
SGSM3	4.33951704002476
ARSA	3.69876739540589
TOMM22	6.04217753103619
SOCS3	3.71795948935942
UNKL	3.85322968482161
POP4	8.3049094183829
BHLHB3	9.54876253763205
MALL	4.42265035503759
SOX15	3.50599976399752
CCNA2	7.68447661895213
PARK2	3.19307997800741
GPR124	4.97888917636157
TMEM132A	5.17415949096754
CGRRF1	6.42962932052805
RUVBL2	8.52694786243537
MCAT	5.84091475302994
WNT10B	3.54522739539081
ISCA1	6.98222436658059
RPAP1	3.97620853794328
C12orf48	5.41516871607402
RAI16	4.55363784748190
RPL27	9.06991041595263
EPN1	3.66614347753795
MAGI1	3.00607623206732
GBX2	3.23562453554785
SLC35A1	6.7464869510112
GAL	3.86627480727072
SLC14A2	3.76188697959252
RDH11	7.34805840175133
ZNF518	4.57510271362416
PCYT1B	3.44870502629363
AUH	6.12442284542148
EIF3H	11.1072943512675
KIF1B	7.00206729744147
MBD2	4.84106289826998
AMOTL2	8.18277925902122
C6orf120	6.11162904482891
PIGT	7.77039894718412
PSRC1	6.87634251194742
PLA2G10	3.51122808765931
ALAS1	7.32112643304602
FOXO1	6.18785222414194
C17orf62	6.26509849752582
KIF5C	4.90481797779279
DUSP10	5.50052924698089
CRLF3	7.07262199799436
CLCNKB	3.61239609365694
PSMA5	9.20031434540978
FARS2	6.17725436815935
CCDC28A	6.03348332811411
AMPD3	4.86575091951865
PIAS1	7.39296367071384
ADCYAP1R1	3.75162107972268
TMEM134	7.25379930988469
CDH20	3.17461075206154
FBXO7	7.50674812238665
FLJ14213	4.65770365973391
ZNF3	5.9153799487846
LRRFIP1	6.99200338740472
TMEM49	8.99850176937616
CNOT2	7.46821931789442
CBX2	3.07163567996922
ZC3H14	6.76302003107986
ALDH5A1	5.83294263386181
HNT	3.82249663130113
SERPINA4	3.20305520307467
FLJ20920	5.40637357861678
CRTAP	5.13208908724254
DDX50	8.52830732489648
STYXL1	7.62353648251892
TK2	4.54514406818981
BLVRB	7.25947260887398
STMN1	6.82963535466972
GUCA2A	3.30780059902375
DPP6	3.27086361565977
GALNT10	4.17680941059066
STK39	4.3617439631058
MMP24	4.22524995583053
CKS2	10.4715715288662
RHO	3.5383012023996
BANF1	9.7851207640688
CR1	3.20321998502616
RPS6KA2	5.07198372485225
HMBS	5.56342520899578
C20orf112	3.576541549773
SLC25A24	7.46315451931913
MRPL22	7.25735057705553
SLC25A15	4.61458292235574
GADD45B	5.91711380991548
TDP1	6.141457329199
ZNF287	3.80487417646726
DAAM2	5.57432327386344
C11orf57	6.2297571994763
RFK	7.44600926059915
ZFYVE9	4.29625585238171
TCTN3	7.10878907642052
STCH	6.5796427979788
LOC283871	3.47407649947482
NDUFB3	7.9269438191353
DEFB4	3.93755180538033
FPR1	4.52783777216144
FMNL1	4.04591510319647
SEPT7	9.85831600215433
PTCD2	4.26104626431256
GNLY	4.05676768357267
GRAMD1C	4.65207874473526
ZNF165	4.35364652579135
TR2IT1	5.07962865969057
ARMCX3	7.2745880198593
NDE1	5.90558183332086
MAGEF1	8.04264546614856
ITGA10	3.65397152915641
ARHGDIB	8.69379533014388
FSHB	3.59455446300793
ANXA2	12.1545889930725
HLCS	4.13195333143986
MCF2L	4.19654464755984
AK1	5.6836197252513
FH	6.39726190938812
LGALS2	3.82128331964632
SYNPO2L	2.68592153411040
KIAA1045	3.39103822214756
C1orf183	4.48192725986507
MAGEA8	2.98037486613616
DGCR8	4.1234084889673
GSR	4.30843388765981
NEU2	3.46799279137752
HIST1H4B	3.80455547501924
CACNA1C	3.10295316015692
FAM20B	5.86959770241233
HES2	3.35321845265327
PDCD6	8.99710607108573
INTS7	5.40934897985411
AMPH	3.81548395464459
UCKL1	6.24320711274064
ASB4	3.00617829931588
C10orf97	5.15639868193113
ALDH1L1	3.71090940617586
CCL23	3.52529258850221
OBSL1	5.43152706193281
SLC12A7	7.18508714379359
THAP4	5.48989596743743
RBM4B	5.39276129903713
OGFRL1	4.17489780318899
KIAA0831	6.44576684520902
C12orf11	6.80272066219293
PPP1R15A	4.97471469874517
KIAA0240	5.94222051089396
CD1B	3.47644177918635
FCGR2A	6.67869694812785
MDC1	5.27463180931366
MAN1A1	3.63796020535698
KRT9	3.01506159753999
HTR1A	3.18606087639786
OCEL1	5.55061634050583
ATP11B	6.31228292042159
NLGN4X	6.21403432184975
FBXO34	7.95677175277425
ALOX12	3.47170187872339
RB1CC1	6.62606558937122
PCDH12	4.95893285105789
RPE	5.56488701022908
EIF4E	6.36387888500117
CSDC2	4.10907485577704
ABHD5	4.94279806148219
TMBIM1	7.21748281706057
PET112L	4.95828374613747
P2RXL1	3.12528039627280
F2RL2	3.05843060992814
TRMT1	4.94192726223615
IMPG2	3.60969975896804
LRRC32	6.40116662889847
BGLAP	4.64076202942541
HTR4	3.30725640719640
MRAS	4.52044975349832
TRAF6	5.24778383741407
AXL	4.41267979845497
ATP2C2	3.49915040026566
LMNB1	5.70946112725047
TELO2	3.95852262593144
PNPLA3	3.46196423102571
CSNK1E	6.09508340302436
SRP14	10.0194756922312
KCNQ4	3.25191185918815
PIK3C2B	5.59194355719254
C15orf15	8.91378787622625
TUBB2B	2.92380268713765
USP15	5.69354970072332
C12orf41	7.80312335427417
CEND1	3.71254799077991
RNF31	4.7490509269716
TCEAL2	5.09181677356515
PTGER2	5.34005055893312
UBN1	5.67845335519557
SLC5A7	3.41739839313049
SLC31A1	6.02690347313113
ADAM29	3.61707584432362
ST7L	3.98626478274343
GFOD1	5.40795712685144
CTNNA1	8.63366066934804
HRBL	3.75629203116788
CBX4	3.75781084228627
NTRK2	3.63122902172249
FOXN3	5.24254612722459
MFGE8	7.19050215273159
PFKFB2	3.98650636564848
TAS2R4	3.65042038187682
SH3TC2	3.19046131014722
IL10	3.82159990450221
PXMP4	6.20703488112438
RNF167	6.41514124408272
PRMT5	8.03246096436863
TSKU	6.16398297257775
ATPIF1	7.72701947742999
ETV3	3.25334979038037
PAK7	3.02023225131729
PDLIM1	8.95310106429512
CEP63	5.32889990909661
WDFY3	4.44873350466304
RNF126	4.73293119607191
DPM1	8.84160436786638
CLIC4	6.29580227869373
ACR	3.56907182077994
KLK7	5.09745398493174
ALOX5AP	8.67509323142512
LRP1	5.14310788896252
TNK1	4.53462704086930
TAS2R9	3.19115728456244
ZNF16	6.85219067886458
POLR1B	4.91491291006508
SLC8A2	3.80240247074833
OLFM4	2.97049027943802
TACC1	4.9780475808165
SAMHD1	5.6259085694541
ATP13A2	4.74375398857123
KRT4	4.98818070854647
PAX6	3.75635780311063
SCG2	3.50485753017
SLC17A6	3.59172058536586
TUBB4	3.92053976732745
PADI4	3.08985679482557
FMO3	3.17259460530001
NLK	3.66676047029150
POU4F3	3.06154572654594
MDM2	3.45662902066164
CAPNS1	9.87398013528632
SDF4	6.46829452876811
ITGBL1	3.72946951729884
TAP2	3.84566500202554
OR2C1	3.61928381043799
KLHDC3	7.35870485114725
EFHD2	6.36176604668562
GALR3	3.60516501737076
NBEA	3.26377451528212
ABCA6	3.85590318269022
ABBA-1	3.71723356963284
GNAI1	4.85707074189446
CLDN3	8.821364199913
AKT2	3.42953431681896
EGFR	4.3906368453693
VPS4B	8.21129911076279
RBM16	7.7767976570429
GALNT6	6.79911528560085
ZDHHC3	5.92083248977835
SLC25A4	6.85435936152057
CYB5B	5.35821964615993
NDRG1	8.8764675786493
SESN1	5.09029643504482
GBE1	8.30911354057024
MRPL46	6.42483494257805
CLASP1	5.95637695493043
FARP2	4.37100607260916
ACOT11	3.61146804506197
LDHAL6B	3.01875489581568
MAPKAPK3	5.80588150704873
NCAM2	2.89595102772548
AFAP1	4.62093248192852
PRKD2	5.66162883119119
OR2H2	3.40817565228224
ZFP36L1	8.14346480475324
DZIP1	4.65447050600246
GPR161	4.10222451135673
RNF146	4.6727257340373
NKX3-1	3.70574680174922
CCNB2	8.97464862587485
ZNF10	3.80893344855895
WDR74	4.93433858789296
FAM134A	8.33955740737094
PCNP	9.08306764135898
PURA	4.82257715184479
DNPEP	6.92234748278605
ERBB2	4.98133340736897
CREB1	6.48558550929204
NEO1	6.71453428858294
DDX3Y	3.23316528761208
RPS3A	12.8872478592971
MXRA7	10.3088385245077
LGALS3	11.0689683136642
GLT8D1	7.4433981226166
TMPRSS3	8.20187234400673
UPB1	3.3193578994577
LAT	3.93450506992485
CLDN14	3.65819916806032
DHX38	4.34360877892447
KCNA3	3.29883310646408
BTBD1	8.55450735155437
TARS2	5.31139868482091
SKIV2L2	8.02454806895836
ABCF1	8.05371247912406
CDT1	2.92188941196382
ZHX2	8.6449709770191
FCF1	4.93459523217303
LRRC49	5.01257748444358
GUCY1B2	3.59892085990009
CD28	3.24848079319760
SMARCA4	6.28663700198724
SEPT2	9.59299690117434
SOHLH2	3.40844092307707
MCOLN3	4.07591584982609
LRP8	4.79730787690654
TAGLN3	3.80307249410789
MASP2	3.63839326684162
GPATCH3	3.90238173930722
TTRAP	8.89783373373578
AGL	6.9083218817341
NFE2L3	5.10594878004092
PSD4	4.03635474313799
PALMD	6.4981578660533
CCNB1IP1	9.0563636847155
TMEM43	6.73597088203624
OBFC1	6.15578777974298
STAT5B	4.47008910266589
C14orf79	4.48241014627539
ENPEP	4.07320947656401
SSB	7.96422557180074
SCT	2.82472494350133
TIMM23	7.09603998771099
SKI	3.47015378738631
SLC22A13	3.06363667771643
AKAP3	3.691690174033
OAS2	4.62451213482155
KIAA0423	6.03400801252577
SEC61G	9.56990832457616
CAPN11	3.10071173884451
TMEM50B	7.88159048145855
DEGS1	7.13871271156749
ARHGEF4	3.21285716939148
DBNDD1	4.14326580238928
TBL1XR1	6.39342541719335
FAIM	5.5544613300543
SP140	3.24728158306336
G6PD	5.1607470038715
NUDC	6.55708572209545
GABRP	4.03904487248486
SCARA3	4.59684092124476
TACSTD2	5.94153679811379
EIF3J	6.28907116958812
PPP2R2A	7.92308578969833
CPA3	3.67950361647313
PVALB	2.97322728295144
BCAT2	5.84386384786445
MFN1	6.2412615135262
F10	3.70615956718160
