Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A04_547348
CD160	3.68852362767206
TERF2IP	7.6562620557833
PHF20	6.27757048268421
COL1A1	7.14453502263556
KIAA0090	5.64780961602638
GTPBP1	4.55304847021218
GRK5	3.94659836094168
AP1S2	6.69685686959632
RAB33B	4.38454913690591
CA11	5.07724635055255
ALDOC	4.87606339142424
NUDT1	4.69692317972259
ZNF212	5.40817681869928
ACBD3	7.82765001632972
ZNF83	6.89801712557976
PRDM2	5.11010156766304
GDPD5	5.5605279418283
PDCD4	6.68152979009006
CEP350	6.63802331069404
FOXP3	3.16302739826563
SMYD3	6.59592181162428
CST7	4.48617669773442
SELL	4.85334411067369
CIAO1	7.05427673395154
LGI2	3.57428088336231
WDR45	7.55158822946568
ANKRD6	7.07865917333001
LTBP4	3.52063318649994
PSCD3	3.19213520978083
PYY	3.07109601985394
KCNC1	3.12446307669265
SIRT6	4.0567756201985
CCL19	3.95875297161261
ARHGEF9	5.32412078878832
ABR	5.20553569687914
C10orf22	7.00218596240402
STK17A	4.63447075177625
FOXE1	3.22201258450757
GML	3.19830654471405
CNGA3	2.97134822325198
CD38	4.82142249707659
ZDHHC6	7.38137197946973
NEFH	3.93476744260373
PGBD5	6.44278521568419
CTDSP2	7.76840939306449
RMND5B	6.89517299237075
ZNF257	3.47215931228671
DUSP4	3.5684665655501
FLJ22167	6.06526951936015
EXOSC7	6.62582565069374
ROR2	3.48135588589986
FOXM1	5.5511092921052
ZBTB48	4.70054798377208
BUD31	7.66218624616247
MAOA	3.65244139441287
CCDC41	4.84862112584335
TNNT3	3.82964890236775
FBXO11	5.94150787395772
GYPC	6.67523109532038
PLIN	3.30515692810354
RFXAP	3.38004880519261
C6orf15	4.33963528461497
RNF4	8.92021608634056
F8A1	9.003046892612
PPP1R3D	5.89570054170278
GRB2	7.96437136503821
TPM3	3.15404935302581
SYT13	3.96700667611962
EPB42	3.59697964683107
RP5-1077B9.4	5.58223376743913
EIF1	10.3409881554036
CETN3	7.01973764906837
FPGT	6.09590610725011
PRY	3.46525039306973
NTHL1	5.82848062337826
POLR2B	8.84859381127328
RPS28	11.5195113627278
GDF10	3.12348016600464
COQ9	7.95880570790067
P2RX3	3.00731716073757
GCC2	7.48596439391016
RARRES3	6.78622535010372
PLXNA1	6.4766170506533
WBP4	4.72984610141596
KIAA0100	7.71940072870239
PMF1	7.0405768541528
HS2ST1	5.99986894326752
CRELD2	6.28569570606567
C8G	2.94522207404463
CD82	6.12976440942329
PMM1	6.43287229224848
CBLL1	5.00658375692435
LIM2	3.51092735336771
VAX2	3.88471794102454
SETDB1	5.49914857503847
LRAP	4.7620027993032
GCLM	6.92818843580566
CPEB3	4.21322468766215
PPM1A	6.23844206021655
INTS1	3.70563491828472
MMP16	3.21294991093169
CAMTA1	3.45080033913364
SAMSN1	7.52783681787277
DRD3	2.79680852423186
GMPPA	4.93366238340036
C11orf73	7.87999224597822
AIPL1	3.89264555168074
PTP4A2	9.58042558073266
IL24	3.15842724928012
BDKRB1	3.09685716150574
HPCA	3.60598639588946
MLF1	5.95322089456646
SEC14L1	6.79479203477639
CHFR	7.00793936302119
EMILIN1	3.34973233528887
THADA	6.71772421466029
TAF12	5.92966737797372
NDUFS4	8.72915311480721
ID1	4.79745047495089
PIK3CB	5.00573675514512
COL18A1	6.75064463592637
PDZD3	3.19191947267961
TBC1D17	4.47238456578567
COX8A	9.58905549440928
CDCA4	6.0179768394841
C2orf44	4.3382837286662
C9orf16	7.69654066099761
ERBB2IP	8.35881040219876
EMX2	9.4002707376121
FUS	6.0613697092785
NIPSNAP3B	3.74738794466986
TF	3.12469686917012
CXorf56	5.44711526883344
CLCN4	3.73589157559097
PWP2	6.51954363604138
MMP15	4.6414785044727
MTMR14	7.07258945322382
NPR1	6.86993331672145
DNAL4	5.96180549211328
ELAC2	4.24789521655059
ASS1	10.6163429932465
IPP	6.04242220554982
TMEM59	10.8549092722061
POLR2J	8.73617707904272
SEC23IP	6.79307974521957
RGS4	3.74665772391689
UQCRC1	9.8905672884149
SNX6	8.35015145982005
DDX18	7.25621329647383
POLG	4.78608722335532
ADAM23	4.24395072270877
ZNHIT2	5.01294808169731
TFR2	3.36262918287838
NCDN	4.33767497906208
RAG1	3.34174547526054
POMT1	5.1714297143783
CYP1A1	3.35270607867156
SNAPC1	6.46276672574061
GNA11	5.86549088656767
CCDC52	2.77469568444548
CAPN1	6.66587325695867
DDHD2	7.92483623843185
UPF3A	5.94604500431713
LAGE3	6.81100507928089
GNRHR	3.09447206712713
UNC13B	5.27232081154656
TTLL4	5.68613394050078
PPBP	2.84700648165249
HTR3A	3.45851387752959
SDC2	5.70600248774379
ANKRD49	7.52303664036864
BTF3	9.97588032155997
COX7A2	10.9692661816495
SARS	9.00777960393254
C13orf18	4.9760796733919
CACNB1	3.93000699897972
QKI	6.51032473070929
SETMAR	6.27831318613636
LAMB4	3.28801610250905
MAN2B1	7.59666726804386
EML3	5.53870070975085
ACADL	3.08038816453635
OFD1	7.7596126164985
CGA	3.44092846106128
EIF3EIP	10.4906903003077
PEX16	5.15227617604757
GNG12	7.46320791387372
HABP4	4.91002955359363
CNTN2	3.31588008268819
ASNSD1	7.18890828366184
FUT4	4.39043978884286
DBH	3.3285603004833
CD53	9.51099228445604
HIST1H2BJ	3.44306595811293
TFAP2B	3.06554005573485
ACF	3.55235061003428
TMEM11	6.93751013977703
CDH8	3.11296137957044
C3orf32	3.84144236104318
AGPS	5.71825891241771
C4orf18	3.28689964849175
PCCB	8.02812476827106
IPO13	6.07804898277544
PECI	7.86708885247486
UNG	8.17437165155507
C6orf105	3.27920333064612
GSTP1	8.6053940602436
SUV420H1	6.84669025965957
ARHGAP15	5.96800367894233
LTBR	7.12137257459419
TDRKH	3.41618854981420
PSG4	3.45145789663817
SLC9A3R1	7.61673436454301
NBPF3	8.85852962220269
SLC9A3	3.71993240403313
OSBP	6.57186117516352
PRR5	4.71990797068825
CHMP7	4.96910893436912
ADRA1A	2.96522687615705
ASAH1	7.46712875482869
FKBP4	8.3142751048893
ZNF350	4.72565249964828
DOM3Z	5.81956273722594
GIPR	3.91354247694952
AHI1	4.45716028601883
BST1	5.68777633465235
NCR2	3.65887730040122
NADSYN1	5.63368649705223
UBE2W	7.61152365251387
RGS14	3.95899168526114
KRT15	6.19928188436558
SCN11A	3.85135969759204
GFI1	3.85777146946201
FHL1	6.48591171218347
SMC6	5.87173785744424
GATA1	3.40218208978927
OSGEP	6.04866746298639
ARMC6	5.04727554537725
HK3	3.76227780850834
PSMD5	7.77511340963393
RSU1	7.79471827621574
RPL4	11.3049067732241
MAD2L1	7.35709836891378
RBPMS	4.02592238125553
EIF4A3	9.43474643551631
E4F1	5.62187234570675
DLEC1	3.14809669264758
PRPF3	6.95304163402663
EMR1	3.76360364730806
CHMP2B	7.53933538395122
CAMSAP1	4.31171228885809
RPS21	9.85999669374516
XCR1	3.0476832616046
ARID5A	4.49101889986168
RBM6	6.41298428590177
UBE2N	8.23435815606527
KLF4	4.2717455460291
MGC4172	7.01216023553567
LMO4	6.66412269738288
KLKB1	3.34928149882162
HDAC3	6.65197323748825
HP	4.48426938657032
SCHIP1	4.81941694807448
BTK	5.60661293778178
KRCC1	8.98318837913802
PRND	2.8891113057741
C6orf27	3.44733437589288
PIGL	3.79546480841034
CLCA1	3.61739291638791
C1orf112	4.31584595574821
OLFML2A	4.80651078084747
HUS1	4.68333348108936
SFRS6	7.77799328418552
CXCR7	4.56694465331176
UIMC1	6.37830345631093
FXYD2	3.52683959917343
GOT2	7.8112033752194
ZNF667	4.08950236764064
TFEC	6.6550755816498
ATP7B	3.48398216232525
RAB38	6.36428764099228
POLD2	7.10081678807436
PPM1H	6.35813632526589
DCX	3.26764267980897
NFYC	6.1641051569107
ZNF228	3.52020921711085
KIN	6.4197604010206
PLSCR4	5.82529131171002
HIST1H4I	4.35826754343284
PPARGC1A	3.00208756219272
HIG2	6.83416152185204
KCNK10	3.81625351824321
EXOC1	8.25688762593915
OR6A2	3.56052059515767
ETFA	8.25814014367493
PDAP1	5.30179479791523
C19orf6	3.6409031028985
POLRMT	4.72115010119415
ZNF146	7.97629700544914
MIA2	3.22987100554503
LY6G6E	3.26577283605891
EIF4E2	7.51202053357448
NENF	5.05741454066719
HOXB5	7.36410712917012
ZNF324	5.157673982185
CUGBP1	5.0168621736921
ENTPD7	4.60205566448163
TTC13	6.26620520263228
GJB5	4.22545458803123
PRSS22	4.27823603993744
CYP3A5	3.22320159386429
MBOAT5	5.25387085077524
CUL4B	6.13926733107748
CENPJ	3.73883538124410
KIAA0664	6.78795395716421
PITX1	3.82436689264146
PDGFRB	4.85295681584213
RDX	5.67544518906601
CELSR3	4.7916090582431
JUND	6.37531351664607
ITSN1	5.3421952808297
CHRNB1	4.35188307168215
EHBP1L1	4.13557402710395
C19orf2	6.96141374767884
FETUB	2.99086958909507
CAMK2B	6.18233797277857
DCTN1	6.68807909847983
TNKS2	7.09051176301285
MRTO4	6.8433389460762
C1QBP	6.57805879168853
TTC3	8.14952479420922
NDUFB8	8.96580039865855
CADPS2	5.03017963598556
EDG2	4.15632815893433
MYF5	3.09480917135615
SEMA3G	3.41462536998727
IL23A	3.68021270385506
GJA9	3.57271641512452
R3HDM2	7.87148726772054
C5	4.49199128732559
SLC2A10	6.10897949596809
TRIM45	5.13600480794404
TSP50	3.85080662015473
PAQR3	5.07717038293247
ANKRD26	3.68361672710322
TCP1	8.53178443488305
TMED7	7.25947749375266
CMA1	2.89832054312222
PTCRA	4.27114753381538
HCRTR1	3.43105962138422
FST	4.23560788371881
PAWR	4.44520395615713
LDLR	3.99664088287639
ASTN2	4.28901317713362
SCRN1	8.06144948006432
GPATCH8	7.11100589058108
KIF4A	6.03362514444778
TANC2	3.6918280581249
ZMYM5	4.58447605178313
PGM1	9.41995040819596
ZNF586	5.09332148640644
POLR3G	3.31999316256835
CPD	6.76820209725993
SNCAIP	4.44766404597437
DCT	3.49897212550860
HLA-DOA	4.03902913768647
TANK	7.2704046960509
RCAN1	4.35854684543375
UPK1B	4.2819611465006
DNAJB4	6.34984907087069
UGT1A8	3.00611682007627
LIMD2	3.49003997884772
HIST1H4L	3.33282862200525
PECR	5.33331124722661
HSPA2	5.25417976283791
SERP1	9.0694771384191
TACR2	3.24999344603207
NUP85	7.83956451903725
CD177	3.29910318705814
GPR135	3.2657366446899
PIGG	7.9418572532853
LGR5	3.15161165942907
JAK2	4.12312206102997
DPYSL4	3.14252233715145
TM9SF4	6.78815275766612
PTHR1	4.17290204309814
SIRPG	3.31835717178047
ZNF264	5.7134824860537
BICD1	5.66937699216487
RAB5A	7.99946675524628
FLJ13224	3.62767325195941
METTL5	8.76041854924921
HERC6	8.10806225290134
CASP1	7.2740355614584
USP9Y	2.79772197590935
LRP1B	2.77806178499711
XAF1	8.55788375742278
PLA2G4C	3.83490017046469
APOA2	3.03855299517954
SPAG6	3.03494232832329
KALRN	3.12703460237782
SECTM1	6.24209439588355
THOC7	8.31071775063403
IFNAR1	5.34846720657396
TCTA	7.24666928295657
NY-REN-7	3.22294668864174
TALDO1	9.49170718651417
B2M	12.0535819037008
LPPR4	3.33245333247052
SQLE	6.72952739588588
SEPHS1	7.16688037341255
EIF5A	6.28703962250638
FAM49A	6.50377673679532
YTHDC2	4.62027912443128
EHD2	4.77742770226142
NCF1	4.73452750413484
SPG7	6.43341173990603
ZNF614	3.56444351991071
HOXA5	3.07170964857820
NUP133	8.54231575211388
FGF12	3.58440597218971
SLMO2	8.59181233434328
INPP5B	4.46388702496908
PPID	7.08606315444113
SNTA1	4.66030214805507
IL20RA	3.35276089320074
UBE2J1	6.37570168190111
CACNG2	3.02780140624104
GCM1	3.30402218290778
ELF1	6.5293917092819
TLR5	5.98106490575871
TCFL5	7.51953607767209
C1orf107	6.27988541718529
C19orf22	6.79286127272281
SAFB2	6.09336839776389
MAP3K7IP1	4.21849480062794
NCK2	8.2736425259789
OXA1L	8.78933214885196
KIAA0652	6.23129780567515
KLRG1	3.32334920970001
FRAG1	6.59686605203295
ZSCAN12	3.04470177914854
PSMD12	7.73146239835101
E2F4	5.33306770208966
CLEC4M	3.44984334508051
KIAA0999	4.68830420853142
CLDN10	3.98979422249331
MGC13053	4.09884941423548
TAC1	2.68347184487999
GYPA	3.37866303941698
HPCAL4	3.47282195547174
TRAIP	3.90064831158436
MEX3D	4.83656260230592
KIAA0232	8.21712451949776
ERCC8	5.46911438370558
NFAT5	6.78090515744259
GPX4	9.40959552028606
CSPG4LYP1	3.18879859329228
KIAA0368	5.9248540845897
FBXO3	5.40799666089126
DVL1	6.29245560518078
CMKLR1	4.38565982016289
GPR157	3.85057792870621
TYMS	7.801808003283
OR52A1	3.27166078215416
PEF1	7.80005542931556
ZNF750	7.31511707687871
ALG9	5.87123146340094
MCM5	5.81267175946799
SDK2	3.68185123531167
BAIAP3	3.73346525352217
RABGGTB	7.23984133409383
KCNK7	3.20336757065089
PTP4A3	7.63575442669816
ANKRD40	4.43233149575735
CALCOCO2	8.17510711338374
TMSL8	6.82685179946479
SNCA	4.34019131197527
ZNF551	4.12810810353095
HBQ1	3.18197568985119
ARHGAP26	4.16737205015571
GEMIN6	7.11068338138325
HRAS	4.96935463669313
KLRC4	2.79825720950623
BSDC1	6.68587438783727
DSC1	6.56805851271214
RNF43	4.99074808565717
NDUFAF1	6.52542797188002
MAP2K4	5.23164293383776
FOLR2	5.29594475373391
LYZL6	3.66539393262916
EPB41L3	6.01446476514624
TEKT2	3.79835630138918
CDKN2B	3.33445443147989
WSB1	6.97637777539084
ZNF480	3.64167760304491
MAP3K6	5.83009919416399
PROS1	4.85197383128527
PSMB8	7.751307455406
HN1	8.55324069764885
MAS1	3.19718354080255
APOL1	4.7646011248412
CSHL1	3.20087930310792
ZBTB7C	2.77692392899035
AHCTF1	6.74788779851039
SAE2	9.24075479974169
ITGA2	3.91498861690290
AP2S1	8.34583009578273
P15RS	6.93975244473532
MME	3.48059854986798
VAT1	7.70545500075933
MAST4	5.29101018130395
TUFM	9.36035509696121
KRT33B	3.24510873571114
THEG	3.93902127458357
KCTD2	5.37059256487023
WDR26	9.08820852714594
MFI2	3.30287232417234
KRT34	2.92038511466909
NR4A3	3.74865189183751
SGSM3	4.72773363685961
ARSA	4.584234142349
TOMM22	6.80670507440381
SOCS3	3.99192634121534
UNKL	4.36825386374921
POP4	7.84729271418571
BHLHB3	7.9941556446013
MALL	6.70317149556059
SOX15	3.64345658434292
CCNA2	6.51130627796062
PARK2	3.22636250473843
GPR124	4.77339258193753
TMEM132A	5.26236873675405
CGRRF1	6.89012239831233
RUVBL2	7.628382681988
MCAT	4.91008538259737
WNT10B	3.74768920928705
ISCA1	6.56629332378976
RPAP1	5.10151168449051
C12orf48	4.91424013048405
RAI16	5.86231612396986
RPL27	9.51661606632433
EPN1	3.67611408113684
MAGI1	3.24171074208781
GBX2	3.2630052258156
SLC35A1	8.30886198829714
GAL	3.57187853021549
SLC14A2	3.70015213448761
RDH11	8.36209552031816
ZNF518	4.91662564888958
PCYT1B	3.16773066936049
AUH	6.54266656955594
EIF3H	11.1786830849103
KIF1B	7.24024965512769
MBD2	4.80249684101015
AMOTL2	7.57429589921362
C6orf120	7.25630977197266
PIGT	7.93222709946013
PSRC1	7.02535503615686
PLA2G10	3.58330811130482
ALAS1	7.95407531829253
FOXO1	5.62630827354993
C17orf62	7.52235116881859
KIF5C	4.64145821824744
DUSP10	6.41930726533153
CRLF3	8.07169164771722
CLCNKB	3.36865658700528
PSMA5	9.67915619213047
FARS2	6.28447692012413
CCDC28A	6.32890921981973
AMPD3	4.95335163944553
PIAS1	7.01195113941045
ADCYAP1R1	3.47064062996742
TMEM134	7.20643342685558
CDH20	2.97511597173565
FBXO7	8.01713888147194
FLJ14213	5.27664979981045
ZNF3	5.71709945257057
LRRFIP1	7.4841744711853
TMEM49	8.94279063550942
CNOT2	8.14395471940778
CBX2	2.81374812124954
ZC3H14	6.32438507825016
ALDH5A1	6.6724140113053
HNT	3.37649624645658
SERPINA4	2.96063533012343
FLJ20920	6.32758580998542
CRTAP	6.56194421734494
DDX50	8.07975836352714
STYXL1	7.82072608614468
TK2	5.31516739434409
BLVRB	6.9438358007004
STMN1	6.97785496254585
GUCA2A	3.21951035838574
DPP6	4.25271451151684
GALNT10	5.20160646332547
STK39	6.03831955428414
MMP24	4.98268430450542
CKS2	8.67477070770097
RHO	3.68962779394772
BANF1	8.99206365523688
CR1	2.86371489723660
RPS6KA2	6.07923329211844
HMBS	6.11668265602757
C20orf112	3.93300189594944
SLC25A24	8.14760678544691
MRPL22	8.11880122301646
SLC25A15	4.58309975848157
GADD45B	6.1104849028523
TDP1	5.54408844873986
ZNF287	3.29487227295239
DAAM2	4.43020342350622
C11orf57	5.53147332049787
RFK	6.57439211245951
ZFYVE9	4.14398086842048
TCTN3	7.41815462559104
STCH	6.57716936482464
LOC283871	3.66123988278527
NDUFB3	7.96241453350252
DEFB4	3.68942944550953
FPR1	4.44733349297208
FMNL1	5.34136598268396
SEPT7	10.3565673574390
PTCD2	4.73521667484256
GNLY	3.4386079909134
GRAMD1C	5.71279607346376
ZNF165	5.81009058534054
TR2IT1	3.86045911633529
ARMCX3	7.3349851897436
NDE1	5.8644963827596
MAGEF1	7.20526198761691
ITGA10	3.87764117835146
ARHGDIB	9.16698301136856
FSHB	3.69479921126680
ANXA2	11.6404770829155
HLCS	4.16724432221609
MCF2L	4.15369504653934
AK1	6.00283012049936
FH	7.82300992139549
LGALS2	3.83119153995792
SYNPO2L	2.67903062624497
KIAA1045	3.37801988074754
C1orf183	5.02652901454902
MAGEA8	2.90997591910616
DGCR8	4.74687285260329
GSR	4.94526253503919
NEU2	3.61384453299074
HIST1H4B	3.47423348840006
CACNA1C	2.96055712060139
FAM20B	6.4838284443554
HES2	3.07073384170991
PDCD6	9.56284121450726
INTS7	6.15070502093344
AMPH	3.54254011507374
UCKL1	6.58078300689623
ASB4	2.96247966867294
C10orf97	5.20719667661069
ALDH1L1	3.98735449345905
CCL23	3.18412153339956
OBSL1	5.55708969642106
SLC12A7	7.60942597031427
THAP4	6.33566717015261
RBM4B	6.00663682782234
OGFRL1	6.57680527690237
KIAA0831	7.14137375367495
C12orf11	7.2247181588898
PPP1R15A	4.09299209670557
KIAA0240	6.00797408348070
CD1B	3.22248199694771
FCGR2A	7.87058201873146
MDC1	5.40774193898322
MAN1A1	3.61875739196803
KRT9	4.04411141472257
HTR1A	3.26788980958172
OCEL1	6.38974160906563
ATP11B	5.46150979787966
NLGN4X	4.33644989832826
FBXO34	7.63708606175204
ALOX12	3.54632705205229
RB1CC1	8.29075362462278
PCDH12	4.83406929682891
RPE	5.70072936076589
EIF4E	6.91454672477644
CSDC2	4.51351280257097
ABHD5	6.03882055169657
TMBIM1	7.04365480063894
PET112L	5.77058707576085
P2RXL1	3.23387328830988
F2RL2	3.04683974408203
TRMT1	5.21893713560998
IMPG2	3.53772187417512
LRRC32	5.81775931498685
BGLAP	3.61823134155252
HTR4	3.26998456895641
MRAS	5.71248449406575
TRAF6	4.96871275336763
AXL	6.48273719092067
ATP2C2	3.77511883645116
LMNB1	5.79698670755637
TELO2	4.69228165170703
PNPLA3	3.44339394889890
CSNK1E	6.43109380770876
SRP14	10.2644562021725
KCNQ4	3.13673834203487
PIK3C2B	7.1285727405058
C15orf15	7.65841645788732
TUBB2B	2.91313165013878
USP15	6.33940068876154
C12orf41	7.63693090036644
CEND1	3.85251122201678
RNF31	6.22256262498252
TCEAL2	3.78275741155311
PTGER2	5.37184934612739
UBN1	6.8846702501661
SLC5A7	3.2426534053544
SLC31A1	6.28106251168633
ADAM29	3.6788294187686
ST7L	4.15347982315876
GFOD1	4.73701137522147
CTNNA1	8.79559054699492
HRBL	3.68706732407760
CBX4	3.81430238335609
NTRK2	3.38902759397179
FOXN3	5.43883384943645
MFGE8	6.29259756862158
PFKFB2	3.96506522351919
TAS2R4	3.46514275639854
SH3TC2	3.00649404554790
IL10	3.65693051872778
PXMP4	6.7583885373794
RNF167	6.74326102216432
PRMT5	8.18655422127858
TSKU	7.31186982733497
ATPIF1	8.23768816595623
ETV3	3.30984740050133
PAK7	3.04306751295451
PDLIM1	7.58733620058174
CEP63	5.21154122951646
WDFY3	5.31018492288758
RNF126	5.33237219810014
DPM1	9.13343465434148
CLIC4	7.2751462358677
ACR	3.98145614178679
KLK7	9.89143904212967
ALOX5AP	10.2696175350262
LRP1	5.43383551383626
TNK1	5.12773194165768
TAS2R9	3.02524772573819
ZNF16	6.50699587532003
POLR1B	5.58132932517688
SLC8A2	3.65389556375613
OLFM4	2.87897842162357
TACC1	6.30952922757617
SAMHD1	7.30802191353451
ATP13A2	5.26247369077043
KRT4	3.53168093582357
PAX6	4.33945737039722
SCG2	5.30005603340325
SLC17A6	3.44974966325726
TUBB4	3.96497333331896
PADI4	3.05426083313817
FMO3	3.01590399446491
NLK	5.62673894302171
POU4F3	2.97385700389629
MDM2	3.55109567627115
CAPNS1	9.35688526259834
SDF4	6.80498639932631
ITGBL1	3.04902258865798
TAP2	3.97494571121999
OR2C1	3.5481358794815
KLHDC3	7.01289183341253
EFHD2	5.84117147724563
GALR3	3.39341193094846
NBEA	3.39702082734106
ABCA6	3.1126362850142
ABBA-1	3.73344477220563
GNAI1	4.75618613814904
CLDN3	8.66313883145243
AKT2	3.31948538791775
EGFR	4.88714548306355
VPS4B	8.04012062522174
RBM16	7.9366355129922
GALNT6	4.38720576723930
ZDHHC3	6.21250573614955
SLC25A4	6.33732967094969
CYB5B	6.38562730459735
NDRG1	9.66604755665259
SESN1	5.83654757846205
GBE1	7.41282953111484
MRPL46	6.88214476164578
CLASP1	5.79883692900648
FARP2	4.4678864782518
ACOT11	4.33768940479991
LDHAL6B	2.90847618366784
MAPKAPK3	6.49825490987544
NCAM2	2.86594504060647
AFAP1	4.7718144509824
PRKD2	5.99049855612835
OR2H2	3.21631913475175
ZFP36L1	7.8797203735174
DZIP1	3.69977523584764
GPR161	4.04706631725823
RNF146	6.02641993394209
NKX3-1	3.9042171147803
CCNB2	7.30317440587949
ZNF10	4.03517010618569
WDR74	5.34036750564681
FAM134A	7.97312557344137
PCNP	8.44186112532878
PURA	5.46671664096218
DNPEP	7.59923774632458
ERBB2	5.89241598576544
CREB1	6.35743401130518
NEO1	6.35828900948168
DDX3Y	3.18740720099421
RPS3A	12.7006825901174
MXRA7	9.62056752859078
LGALS3	10.9632927282024
GLT8D1	7.303129522797
TMPRSS3	7.0506756981069
UPB1	3.20770593087247
LAT	4.04835449422059
CLDN14	3.61396601345159
DHX38	5.12167389281589
KCNA3	3.27627778345411
BTBD1	8.01124602674086
TARS2	6.05715586569235
SKIV2L2	8.01251576581054
ABCF1	8.31505735716984
CDT1	3.39712113072464
ZHX2	7.05074610010635
FCF1	4.75590640064715
LRRC49	3.75002313214855
GUCY1B2	3.57195674105925
CD28	3.22675819761442
SMARCA4	6.44836689720671
SEPT2	10.0012174672883
SOHLH2	3.36995657707825
MCOLN3	6.51379697834358
LRP8	6.40349475018412
TAGLN3	3.85111593489292
MASP2	3.55780676607957
GPATCH3	4.87632827145563
TTRAP	8.53810946115661
AGL	8.23008231491059
NFE2L3	4.29399469262176
PSD4	4.66581461034948
PALMD	6.69245608918297
CCNB1IP1	7.67990076981416
TMEM43	7.28866658139511
OBFC1	6.91216598857006
STAT5B	4.62037601139043
C14orf79	4.89566661645104
ENPEP	4.71431281536465
SSB	8.9382490766548
SCT	3.05858238062907
TIMM23	7.39327719251256
SKI	3.56890742982251
SLC22A13	3.11111035217595
AKAP3	4.28819498175244
OAS2	8.07873522544595
KIAA0423	6.90498303349032
SEC61G	9.22308947058356
CAPN11	2.95682385270263
TMEM50B	7.93982192831884
DEGS1	8.46804265015653
ARHGEF4	3.66994006983741
DBNDD1	4.25793347979143
TBL1XR1	5.16483957981378
FAIM	6.64843340068529
SP140	3.96916884848251
G6PD	5.27526362279836
NUDC	7.8720860353434
GABRP	6.80659868815717
SCARA3	6.75064044507196
TACSTD2	5.88225812999402
EIF3J	7.00898163898616
PPP2R2A	7.5599574723164
CPA3	3.46702287569773
PVALB	3.83507400025507
BCAT2	5.10777276160307
MFN1	5.59812373783311
