Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_D02_452038
C14orf108	7.28737096707664
CDC25B	6.52421432567026
BMP3	3.18693031363764
MAP1LC3C	3.23256555576321
TMEM180	3.38652720178435
CRYGC	3.6886387666814
SLK	6.0145086933459
POU3F1	3.30226699461821
C20orf32	4.00464550328386
USP52	7.63401988787884
HIGD1B	3.97409568299832
BAZ1B	6.28789791736144
USP6NL	6.55466156557363
SLCO2B1	3.85921665338278
ABCD4	4.43906982113212
DIMT1L	6.2235094828885
SLC25A46	6.72025782925544
LARP7	7.84331431115651
TEK	4.21805025997176
CD160	3.64836701841504
TERF2IP	7.65063084900732
PHF20	6.78306397389948
COL1A1	4.92262305390116
KIAA0090	6.27991969719522
GTPBP1	4.08926102288033
GRK5	3.84311903817584
AP1S2	4.29703253573836
RAB33B	4.02666949011547
CA11	4.46616149479703
ALDOC	4.28127735202409
NUDT1	5.76080409220733
ZNF212	5.85673345119936
ACBD3	5.79594352749348
ZNF83	7.20841120207261
PRDM2	4.66703940655937
GDPD5	5.08358904713973
PDCD4	6.60040681943933
CEP350	6.0074208512381
FOXP3	3.37090646385862
SMYD3	5.84246525172476
CST7	3.956442363252
SELL	4.09539895453058
CIAO1	6.93028436001417
LGI2	3.88091066322337
WDR45	6.06272389581472
ANKRD6	7.38098163914972
LTBP4	5.03295189696785
PSCD3	3.72979456155813
PYY	4.86782308914488
KCNC1	3.15314347233602
SIRT6	3.73701539948219
CCL19	4.43059879231763
ARHGEF9	3.7042516342388
ABR	4.10492822282835
C10orf22	7.86927170721354
STK17A	5.43520606904247
FOXE1	3.51612260930723
GML	3.10943662355185
CNGA3	2.83447809051859
CD38	4.17271179031157
ZDHHC6	7.87699929555371
NEFH	6.8628216845837
PGBD5	3.21443681930444
CTDSP2	7.29899093920388
RMND5B	4.99684919336338
ZNF257	4.11005902169305
DUSP4	3.85950710894361
FLJ22167	6.61013710434181
EXOSC7	6.85556599907042
ROR2	3.90497320599474
FOXM1	5.91727327588451
ZBTB48	4.66701124456834
BUD31	8.1535143043516
MAOA	4.7963041461253
CCDC41	5.45046597314496
TNNT3	3.83250761890308
FBXO11	6.63802938899583
GYPC	4.79764579457289
PLIN	3.45355725571897
RFXAP	3.60726088400577
C6orf15	3.78373454556364
RNF4	9.12334533444147
F8A1	6.20903980428827
PPP1R3D	4.14683293341547
GRB2	6.97083139469995
TPM3	2.92451487922504
SYT13	3.76765034132911
EPB42	3.69129508177083
RP5-1077B9.4	5.85780250167725
EIF1	10.2209919996364
CETN3	8.23830530942538
FPGT	4.57664949114659
PRY	3.58703855669174
NTHL1	7.21584519504257
POLR2B	8.36542777734768
RPS28	11.3194428011339
GDF10	6.85427032132723
COQ9	7.95670485299833
P2RX3	2.66632608893949
GCC2	7.86958744264083
RARRES3	5.31326475383742
PLXNA1	5.29298772060187
WBP4	5.12134490581061
KIAA0100	6.59248019147191
PMF1	6.76909155246858
HS2ST1	6.27564442505015
CRELD2	5.55837283104428
C8G	3.09903633297593
CD82	5.46948917201481
PMM1	4.08806485723709
CBLL1	5.98697786963216
LIM2	3.53742862718325
VAX2	3.73498285459652
SETDB1	5.83747972350355
LRAP	4.9330871981474
GCLM	6.54232342826527
CPEB3	3.56713538644672
PPM1A	5.16835000394453
INTS1	4.00566035326224
MMP16	3.16220229753534
CAMTA1	4.8693590732446
SAMSN1	4.531402403203
DRD3	2.90238569578315
GMPPA	5.40667914031927
C11orf73	6.43275112762186
AIPL1	3.74202175040529
PTP4A2	8.98064489063395
IL24	3.3126765094138
BDKRB1	3.13830336528154
HPCA	3.42335164515535
MLF1	6.35159708506985
SEC14L1	6.26929350326727
CHFR	4.66750865606857
EMILIN1	3.02937923952492
THADA	6.83441038423037
TAF12	5.33424204620546
NDUFS4	8.06843323120205
ID1	4.70732015979208
PIK3CB	3.61303987408326
COL18A1	7.6026929757891
PDZD3	3.10469488319627
TBC1D17	6.22302537517494
COX8A	8.59758760786695
CDCA4	5.22218848463705
C2orf44	5.58777213803292
C9orf16	7.72859991805215
ERBB2IP	8.27932832368673
EMX2	8.93379167170346
FUS	7.26649275548241
NIPSNAP3B	3.51279542840044
TF	4.2136760565543
CXorf56	4.85796960864506
CLCN4	3.66228025066905
PWP2	5.40064872906042
MMP15	4.13692651602769
MTMR14	6.5363768317417
NPR1	5.4723168818592
DNAL4	5.08004507015224
ELAC2	5.12432991478487
ASS1	10.490598376943
IPP	5.88182476291649
TMEM59	8.94669026898691
POLR2J	8.98517589902529
SEC23IP	5.73789355482365
RGS4	4.03610501179308
UQCRC1	8.53937088526472
SNX6	5.78045406261778
DDX18	7.41311719641973
POLG	4.45577758579409
ADAM23	4.04194918639705
ZNHIT2	4.64182112218212
TFR2	3.25637874079997
NCDN	4.42665723771206
RAG1	3.90418035662668
POMT1	4.73148477231319
CYP1A1	3.21363927594214
SNAPC1	5.20451860871426
GNA11	4.63333440235576
CCDC52	2.93266820510997
CAPN1	6.22365795324964
DDHD2	9.12264966230216
UPF3A	6.78924099370845
LAGE3	5.66292790019937
GNRHR	3.03866032512418
UNC13B	5.28954262365884
TTLL4	5.58241938891761
PPBP	2.80587973627568
HTR3A	2.95723588976171
SDC2	3.67161967171374
ANKRD49	7.22519184146668
BTF3	10.4242344754489
COX7A2	10.2188536447358
SARS	7.9536511888445
C13orf18	3.93565794812945
CACNB1	3.90063725692432
QKI	6.00369821438884
SETMAR	6.33781963818652
LAMB4	3.52907340414198
MAN2B1	6.82945273863945
EML3	5.04715170996452
ACADL	3.25123765586714
OFD1	7.25668524503144
CGA	3.46170062978087
EIF3EIP	10.5092918885842
PEX16	5.44731495151054
GNG12	6.90721581253936
HABP4	4.83403369793648
CNTN2	3.62443393287886
ASNSD1	7.58182614341373
FUT4	3.94249025418341
DBH	3.24260587253314
CD53	5.98860564300554
HIST1H2BJ	3.18776797172571
TFAP2B	3.18003539803313
ACF	3.50321698619489
TMEM11	6.2027491935514
CDH8	3.28555658928614
C3orf32	3.65067587468747
AGPS	4.41069304611259
C4orf18	3.25287689358620
PCCB	5.9497198654067
IPO13	4.58605864557778
PECI	7.73761406377519
UNG	8.88249081044904
C6orf105	3.85716274247472
GSTP1	8.75961109276175
SUV420H1	7.40911586716803
ARHGAP15	3.81593947020054
LTBR	7.56819492980049
TDRKH	3.61084304550215
PSG4	3.49323367790071
SLC9A3R1	6.48538564902218
NBPF3	9.50196337147579
SLC9A3	3.57119620374727
OSBP	6.16342610463825
PRR5	3.76481076057384
CHMP7	5.84585753853903
ADRA1A	3.02850724385860
ASAH1	7.23236763930472
FKBP4	7.75447274779185
ZNF350	5.45253007755305
DOM3Z	5.85982963189181
GIPR	3.66134525825316
AHI1	5.22795358315849
BST1	4.07245746765870
NCR2	3.50121398445577
NADSYN1	4.75407990042388
UBE2W	6.06120257188434
RGS14	3.7164612318717
KRT15	3.56192499486525
SCN11A	4.20496360774102
GFI1	3.65678751312152
FHL1	6.92430229162279
SMC6	5.91139345085609
GATA1	3.36889632913981
OSGEP	4.72102824208157
ARMC6	4.92934880905833
HK3	3.20944726720422
PSMD5	6.72373499004183
RSU1	6.88952977163882
RPL4	12.1782575670956
MAD2L1	7.79711231357502
RBPMS	5.17466149296094
EIF4A3	8.86225671251251
E4F1	6.00660224636202
DLEC1	3.53469969935608
PRPF3	6.00700073886937
EMR1	3.08021752228904
CHMP2B	7.5196891569232
CAMSAP1	4.61583009014091
RPS21	10.1632696147729
XCR1	3.32455744471788
ARID5A	3.75233970672331
RBM6	6.31716968264454
UBE2N	8.20818731544763
KLF4	3.98282807030717
MGC4172	5.94610606246505
LMO4	7.15455824581258
KLKB1	3.22155821175743
HDAC3	6.98090353681919
HP	3.52265467919869
SCHIP1	4.32702613602628
BTK	3.72635600526778
KRCC1	8.8233418729517
PRND	2.96944686308837
C6orf27	3.64939609393236
PIGL	3.96108974518296
CLCA1	3.5762487065919
C1orf112	3.97635592249785
OLFML2A	5.59610021928688
HUS1	4.37202477228793
SFRS6	7.93854038182462
CXCR7	6.80176183229357
UIMC1	6.26694849012397
FXYD2	3.45645293319945
GOT2	8.09020499574385
ZNF667	5.65313711139458
TFEC	3.50659886913729
ATP7B	6.37992510424802
RAB38	6.27350067689386
POLD2	7.35752797718327
PPM1H	6.54710175122666
DCX	3.18013133615708
NFYC	6.02853101875523
ZNF228	5.18972534268227
KIN	7.32288193924559
PLSCR4	6.10768944628668
HIST1H4I	3.57869135925014
PPARGC1A	3.11702523590210
HIG2	7.76232647724414
KCNK10	4.14715880009587
EXOC1	8.10533739566414
OR6A2	3.43484987536994
ETFA	7.91387167490023
PDAP1	5.7442566428869
C19orf6	3.54293738808461
POLRMT	3.80298979322657
ZNF146	8.81190488682503
MIA2	3.05044072317082
LY6G6E	3.16438294960900
EIF4E2	7.78414466867715
NENF	4.74575196632024
HOXB5	3.84425110045241
ZNF324	4.57993978541171
CUGBP1	4.17634133447158
ENTPD7	4.10144676256805
TTC13	4.73042867449672
GJB5	3.13672629681216
PRSS22	4.00797818830737
CYP3A5	3.4016262785863
MBOAT5	5.9579539934106
CUL4B	4.55767134948491
CENPJ	3.55794298772353
KIAA0664	6.06972099594456
PITX1	3.23334729452288
PDGFRB	4.85931050801695
RDX	6.10263172868194
CELSR3	4.76845341308352
JUND	6.04037350893206
ITSN1	4.49744597122101
CHRNB1	4.24840275899857
EHBP1L1	3.45931916887091
C19orf2	8.30490691244307
FETUB	3.08681004977474
CAMK2B	3.20874785976559
DCTN1	6.65603494574103
TNKS2	7.18483736674794
MRTO4	7.91022567775394
C1QBP	6.52952408733472
TTC3	7.35022566428993
NDUFB8	8.30030046651106
CADPS2	5.9792097298719
EDG2	6.3555742417539
MYF5	2.99868338816453
SEMA3G	3.35600645404223
IL23A	3.55881912517438
GJA9	3.69460136006573
R3HDM2	7.73795687110294
C5	4.82668803044708
SLC2A10	8.03398415973814
TRIM45	4.76270887525868
TSP50	3.72368656400372
PAQR3	5.6090715121132
ANKRD26	4.60974799629476
TCP1	8.91503029957438
TMED7	6.61743764619394
CMA1	2.99519894981596
PTCRA	4.24420179879814
HCRTR1	3.3875339526505
FST	4.05649632391216
PAWR	4.55992049073557
LDLR	3.83243247983917
ASTN2	3.91852161938825
SCRN1	6.49485204519593
GPATCH8	6.36326519953529
KIF4A	4.67707117803072
TANC2	3.61595959546572
ZMYM5	3.77129984636362
PGM1	7.52754811657055
ZNF586	3.84231657896503
POLR3G	3.60035588656525
CPD	5.95305025112314
SNCAIP	6.81581324563175
DCT	3.37003016908852
HLA-DOA	3.63564727600833
TANK	6.76165145759879
RCAN1	3.63822642261778
UPK1B	4.38584186746352
DNAJB4	5.05271049075098
UGT1A8	3.07568168652255
LIMD2	3.36460999415361
HIST1H4L	3.44117143739612
PECR	4.69980191842806
HSPA2	4.86606582226724
SERP1	9.23016149296077
TACR2	3.57265165948565
NUP85	7.14255599061952
CD177	3.73835835950182
GPR135	3.21658468612957
PIGG	8.1058680761631
LGR5	6.51309408642065
JAK2	3.40674011516344
DPYSL4	3.20841700718121
TM9SF4	6.28895687154935
PTHR1	3.35177903410286
SIRPG	3.18978761747603
ZNF264	5.11254481908517
BICD1	5.74472484208339
RAB5A	7.24769070105368
FLJ13224	3.00973415359693
METTL5	9.49341156362933
HERC6	6.80555269625335
CASP1	5.11647913140934
USP9Y	2.78765819570808
LRP1B	3.58377039787759
XAF1	7.35681502595791
PLA2G4C	3.63893521168314
APOA2	3.23946465595323
SPAG6	3.44238899630759
KALRN	3.43415249887971
SECTM1	4.44789315635939
THOC7	9.28534436097442
IFNAR1	4.02427802125054
TCTA	5.69014880855928
NY-REN-7	3.37763551579639
TALDO1	9.00224262963728
B2M	11.738882167882
LPPR4	3.13576610988765
SQLE	5.73335808543421
SEPHS1	8.06154770414605
EIF5A	6.30935463974274
FAM49A	5.20338907984577
YTHDC2	4.07323203568021
EHD2	3.92945283929622
NCF1	3.3996048096192
SPG7	6.88496400825243
ZNF614	3.55457690798198
HOXA5	3.62540596854846
NUP133	7.78969133958417
FGF12	4.08686607967833
SLMO2	8.35839338359204
INPP5B	4.52205214566482
PPID	7.2147969704398
SNTA1	4.71286060574866
IL20RA	4.99190152299199
UBE2J1	5.32850688701495
CACNG2	3.23021119696098
GCM1	3.03718178481957
ELF1	6.21151612829439
TLR5	4.02762307911542
TCFL5	5.78142315183935
C1orf107	5.97483178469065
C19orf22	5.96050939745427
SAFB2	5.922695544768
MAP3K7IP1	4.10614388898327
NCK2	8.57191358678367
OXA1L	7.2083833669966
KIAA0652	6.08959546775442
KLRG1	4.13639133676813
FRAG1	7.04950609070146
ZSCAN12	3.02832259568582
PSMD12	7.13051683325881
E2F4	5.42171032004276
CLEC4M	3.4977474580225
KIAA0999	5.03493057756864
CLDN10	5.10101227154615
MGC13053	4.32582312354766
TAC1	2.80104036666016
GYPA	3.29712422034705
HPCAL4	3.22307341016233
TRAIP	4.85575360757418
MEX3D	4.03412542296437
KIAA0232	6.71801103553604
ERCC8	4.93916003976114
NFAT5	4.55954408798199
GPX4	8.82244071161273
CSPG4LYP1	3.41061917052633
KIAA0368	6.8530204200636
FBXO3	5.28196722887873
DVL1	6.65127641136363
CMKLR1	3.43343402679239
GPR157	3.37196869139563
TYMS	8.48439650438929
OR52A1	3.00284951632233
PEF1	7.1223513918073
ZNF750	3.16751982676642
ALG9	4.26891401821769
MCM5	5.1526602270584
SDK2	3.40720992423067
BAIAP3	3.76975886419754
RABGGTB	6.8672345229186
KCNK7	3.52041246459135
PTP4A3	5.43348407551676
ANKRD40	4.18241890556909
CALCOCO2	6.30800954971459
TMSL8	5.50049180432265
SNCA	5.95656634731126
ZNF551	4.79593599920093
HBQ1	3.55086043071169
ARHGAP26	4.01086645737015
GEMIN6	6.82202187717858
HRAS	5.34719623556882
KLRC4	2.83949397550321
BSDC1	6.49577001826538
DSC1	4.36873930254314
RNF43	5.97933185999394
NDUFAF1	6.06234791527621
MAP2K4	5.359546094426
FOLR2	4.0330379610886
LYZL6	3.50636279232773
EPB41L3	3.24443932970079
TEKT2	4.10825915039252
CDKN2B	3.65769864492146
WSB1	6.74152366562607
ZNF480	3.47283657828231
MAP3K6	3.88613704702408
PROS1	4.70740221103454
PSMB8	7.70906308736194
HN1	6.67145187508078
MAS1	3.30307223211335
APOL1	4.07428456564145
CSHL1	3.18582033982584
ZBTB7C	2.88108435965863
AHCTF1	5.56124913279095
SAE2	10.0441479442788
ITGA2	4.24965470563837
AP2S1	8.77640120373312
P15RS	7.06999807163904
MME	3.41920038994844
VAT1	6.71263940015008
MAST4	5.55571380888474
TUFM	9.04415728502139
KRT33B	3.32759732193919
THEG	3.77095408775001
KCTD2	5.49823348043364
WDR26	7.58883687835165
MFI2	3.24293391885763
KRT34	3.15795609880162
NR4A3	3.31911970704649
SGSM3	4.30624029254398
ARSA	3.78994520662272
TOMM22	5.6620064794491
SOCS3	3.41246143738607
UNKL	4.93054398227415
POP4	8.15464353308222
BHLHB3	10.0956750054931
MALL	3.49275452351568
SOX15	5.19105590022061
CCNA2	5.04919546465095
PARK2	3.44634970968756
GPR124	4.52139807846684
TMEM132A	4.6238047048007
CGRRF1	5.49790652021302
RUVBL2	7.74780699371341
MCAT	5.78055198200161
WNT10B	3.56742196113666
ISCA1	6.81675673169808
RPAP1	4.79722860569432
C12orf48	5.36513177840409
RAI16	5.11821253361647
RPL27	9.53769960134386
EPN1	3.85040891406608
MAGI1	3.5637346290904
GBX2	3.31941509837641
SLC35A1	7.18482344694877
GAL	3.82479465937005
SLC14A2	3.58654765356961
RDH11	6.50968235625621
ZNF518	5.23315109478983
PCYT1B	3.42859428574682
AUH	7.46895944607451
EIF3H	10.6116973275754
KIF1B	8.02891743234988
MBD2	4.43032863109890
AMOTL2	7.75142310592291
C6orf120	6.54254259467993
PIGT	8.78516228115063
PSRC1	6.64102265710678
PLA2G10	3.79994499542267
ALAS1	7.61017597557449
FOXO1	5.8441133416514
C17orf62	6.8030144364165
KIF5C	7.1204457768702
DUSP10	3.77543004031637
CRLF3	7.25554657525105
CLCNKB	3.5568263152261
PSMA5	8.49423461042307
FARS2	5.56963800309162
CCDC28A	6.68505212721557
AMPD3	4.07490402434283
PIAS1	7.24154549810355
ADCYAP1R1	3.50430862614875
TMEM134	6.41410918229127
CDH20	2.98004750915313
FBXO7	7.4507939218482
FLJ14213	3.74898901672493
ZNF3	6.43644112532439
LRRFIP1	6.44671102548563
TMEM49	8.00628104428617
CNOT2	8.10446646488005
CBX2	2.99534501102009
ZC3H14	6.35490712277867
ALDH5A1	5.53987514624965
HNT	3.20494629981465
SERPINA4	3.13556134592248
FLJ20920	5.51128600680793
CRTAP	4.65861606543556
DDX50	8.77304098418251
STYXL1	7.33164410663253
TK2	5.15404100649158
BLVRB	5.45108946484906
STMN1	7.91411793084983
GUCA2A	3.26207906993719
DPP6	3.02854484511068
GALNT10	3.64781444579652
STK39	6.69039256641493
MMP24	4.62289401968611
CKS2	10.0309110771229
RHO	3.66797732002424
BANF1	9.0172880912824
CR1	2.96291912182613
RPS6KA2	4.03935384237052
HMBS	6.72100142752192
C20orf112	3.6527807624379
SLC25A24	6.95047945303571
MRPL22	7.54086398925247
SLC25A15	4.58309195184056
GADD45B	4.21922392320534
TDP1	5.64068856428136
ZNF287	4.33550430387489
DAAM2	5.50414893441872
C11orf57	5.32415952862954
RFK	6.1082425571514
ZFYVE9	4.06332809200856
TCTN3	8.1127848451384
STCH	5.88721401364407
LOC283871	3.70736639976962
NDUFB3	8.06037929427415
DEFB4	3.62142993585786
FPR1	3.43947545000159
FMNL1	3.75932490646407
SEPT7	9.91228277935842
PTCD2	5.57779356523244
GNLY	3.50814040862341
GRAMD1C	6.76693384464613
ZNF165	4.34891357126643
TR2IT1	3.29862505960912
ARMCX3	5.89454811556106
NDE1	6.92229893253618
MAGEF1	7.55831875725583
ITGA10	3.8565101616441
ARHGDIB	6.52626866555104
FSHB	3.5697210862817
ANXA2	10.7971621966194
HLCS	3.89911265302450
MCF2L	3.43373760357431
AK1	5.14991810372819
FH	5.41999437110865
LGALS2	3.84909226852989
SYNPO2L	2.86798696643495
KIAA1045	3.37977575029922
C1orf183	4.86447616830109
MAGEA8	5.17037651900244
DGCR8	4.30552546905997
GSR	4.549575411727
NEU2	3.48142092974555
HIST1H4B	3.49574367311337
CACNA1C	2.97221310859173
FAM20B	6.22906096848229
HES2	3.03331477706703
PDCD6	8.83290584855068
INTS7	5.25918006069024
AMPH	3.58708904599930
UCKL1	6.76715304492656
ASB4	3.00936836843129
C10orf97	5.69030591825293
ALDH1L1	3.95762779602917
CCL23	3.1354339016876
OBSL1	5.47675028227597
SLC12A7	6.41709638161284
THAP4	6.10705963754415
RBM4B	5.70336173212994
OGFRL1	3.88020623123422
KIAA0831	5.88069117814348
C12orf11	8.42619794389466
PPP1R15A	4.47549212492503
KIAA0240	6.16582661002261
CD1B	3.20182913051546
FCGR2A	3.68140593200662
MDC1	5.55892583230812
MAN1A1	3.34570234292336
KRT9	3.34734805419687
HTR1A	3.37057340950064
OCEL1	6.21470997920365
ATP11B	5.61279483499954
NLGN4X	3.83344035021915
FBXO34	6.5144236777644
ALOX12	3.3123125610512
RB1CC1	8.46109020365318
PCDH12	3.96428789272026
RPE	5.05828922916653
EIF4E	6.28118210725823
CSDC2	3.79134554663648
ABHD5	5.00055161487547
TMBIM1	6.22092751584553
PET112L	5.33205348982081
P2RXL1	3.21090331507284
F2RL2	3.13629948686954
TRMT1	6.26458419736051
IMPG2	4.80912083973167
LRRC32	3.73991325278769
BGLAP	4.84959246243427
HTR4	3.41299797792998
MRAS	4.55856119755059
TRAF6	4.60134563600749
AXL	5.56483934214069
ATP2C2	3.25246087024155
LMNB1	5.51882073277577
TELO2	5.22645085420036
PNPLA3	3.5248175110154
CSNK1E	6.40549117359556
SRP14	10.4768597751221
KCNQ4	3.19396429096907
PIK3C2B	4.30390544109516
C15orf15	8.52826940378007
TUBB2B	3.47816353475461
USP15	5.64380192478819
C12orf41	8.1057881668856
CEND1	4.00101485655647
RNF31	4.32771120310415
TCEAL2	4.03588996333155
PTGER2	3.83421206946811
UBN1	7.82941015394157
SLC5A7	3.00357195369152
SLC31A1	5.84291549284302
ADAM29	3.41251997173144
ST7L	4.30718579729844
GFOD1	4.81622968620102
CTNNA1	8.62487776469214
HRBL	3.70826962533219
CBX4	3.75317889416494
NTRK2	4.10341204082837
FOXN3	4.73753680743582
MFGE8	7.07709555254616
PFKFB2	3.71580660282195
TAS2R4	3.46363899003929
SH3TC2	3.08285087460266
IL10	3.23053269209495
PXMP4	5.96788269627956
RNF167	6.62144301560899
PRMT5	6.83184262781867
TSKU	5.72292590573693
ATPIF1	8.7596561946886
ETV3	3.24640631268879
PAK7	2.98586955165748
PDLIM1	8.84168498059694
CEP63	5.51300297696815
WDFY3	4.44811428839749
RNF126	4.40689267071739
DPM1	9.80598647065726
CLIC4	6.07520181858146
ACR	4.00063327309471
KLK7	6.86041800547623
ALOX5AP	4.97612190096804
LRP1	5.29866742642154
TNK1	4.00377489178335
TAS2R9	3.25471248794201
ZNF16	5.79649833375927
POLR1B	5.83941948778257
SLC8A2	3.86644536943215
OLFM4	2.94734951525393
TACC1	4.63103413950073
SAMHD1	5.43861357435931
ATP13A2	5.22217093982006
KRT4	3.4487413172148
PAX6	4.54080925520259
SCG2	3.13419425595506
SLC17A6	3.43299128104197
TUBB4	3.65061814077520
PADI4	2.97231619730907
FMO3	3.92707841428731
NLK	4.57508181858492
POU4F3	3.04501387423468
MDM2	3.36399688693426
CAPNS1	9.70710842707044
SDF4	7.00570609209523
ITGBL1	3.00276712518703
TAP2	4.04528756873414
OR2C1	3.51261461262952
KLHDC3	7.30465880285052
EFHD2	5.37218011295041
GALR3	3.39842939877654
NBEA	3.45013304028954
ABCA6	3.29676388728448
ABBA-1	3.69945299413568
GNAI1	6.00842246674828
CLDN3	6.8059667967105
AKT2	3.62823793095016
EGFR	3.88202130597858
VPS4B	7.2418593873178
RBM16	8.293909402284
GALNT6	6.60914017827956
ZDHHC3	5.63004777611103
SLC25A4	5.82320161694174
CYB5B	5.75800407709429
NDRG1	5.60197827531384
SESN1	5.21991502286995
GBE1	6.66169351889623
MRPL46	6.30314624957482
CLASP1	6.03926062278283
FARP2	4.68563189694982
ACOT11	3.94748213097955
LDHAL6B	2.98604382440307
MAPKAPK3	6.16902689608216
NCAM2	2.93546291318185
AFAP1	3.69237254488451
PRKD2	6.0382461984846
OR2H2	3.26302084780444
ZFP36L1	7.71816994927596
DZIP1	5.23847821390951
GPR161	4.68019799960121
RNF146	5.82379549756033
NKX3-1	3.90730494549657
CCNB2	7.74912368090724
ZNF10	4.67788284079584
WDR74	5.74515841443025
FAM134A	8.36943400577185
PCNP	9.01259657917646
PURA	5.08230645971843
DNPEP	7.15258333220138
ERBB2	5.76973193152528
CREB1	6.50566753361654
NEO1	6.36103577094313
DDX3Y	3.28863180460241
RPS3A	12.7463184133917
MXRA7	9.11470059936396
LGALS3	8.28565225114928
GLT8D1	8.19088203886595
TMPRSS3	4.96102269195878
UPB1	3.23233806661478
LAT	4.12594359573942
CLDN14	3.57852863666503
DHX38	5.28814723584088
KCNA3	3.1701191376834
BTBD1	7.79114171939297
TARS2	5.70810751176674
SKIV2L2	7.66039660184625
ABCF1	7.40786950000314
CDT1	3.40930313733455
ZHX2	8.15944500697483
FCF1	4.82293564710642
LRRC49	6.68688913559432
GUCY1B2	3.49700050814223
CD28	3.31998310526679
SMARCA4	7.4070501388673
SEPT2	9.58374423466782
SOHLH2	3.87012856954745
MCOLN3	4.59970710080676
LRP8	3.98483433541502
TAGLN3	4.06108305842323
MASP2	3.51902189562195
GPATCH3	4.87235305575785
TTRAP	8.37395663675659
AGL	8.3700738168256
NFE2L3	7.23416662645392
PSD4	4.32550131810284
PALMD	4.76184651149468
CCNB1IP1	8.26785924206597
TMEM43	7.34377832193094
OBFC1	6.88032358259687
STAT5B	4.30428349430039
C14orf79	4.23916641908833
ENPEP	4.43620319794335
SSB	8.93429592940477
SCT	3.16207088318992
TIMM23	7.69428253090447
SKI	3.77786048564661
SLC22A13	3.06325204635356
AKAP3	5.21679099498629
OAS2	6.5251509779952
KIAA0423	5.47619156637628
SEC61G	8.29312135042124
CAPN11	3.00204342588628
TMEM50B	6.64332875329005
DEGS1	6.94485001193237
ARHGEF4	3.4126308315989
DBNDD1	4.40704611806577
TBL1XR1	5.73489605352147
FAIM	6.0783440110213
SP140	3.26911140857015
G6PD	4.45764739967254
NUDC	7.98415479090737
GABRP	3.19401796394881
SCARA3	5.09027543359792
TACSTD2	5.14405511035554
EIF3J	7.22609066023134
PPP2R2A	7.76709766690264
CPA3	3.63003866363113
PVALB	3.37542687487836
BCAT2	6.990113574561
MFN1	6.07194854782519
F10	2.85212579950423
