Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_B07_451986
GBL	5.51081051832482
C14orf108	8.18111251395689
CDC25B	6.46814907609968
BMP3	3.17053804665092
MAP1LC3C	4.06698096569168
TMEM180	3.68560324013093
CRYGC	4.09834779349674
SLK	6.31062553919491
POU3F1	3.31957317612345
C20orf32	3.82464463985069
USP52	6.34543841083119
HIGD1B	3.88062177655084
BAZ1B	6.12217426451963
USP6NL	5.70006448257959
SLCO2B1	3.84262676012117
ABCD4	4.72335493214188
DIMT1L	6.56460039664697
SLC25A46	7.20233011818372
LARP7	6.39555610004595
TEK	3.98601117700089
CD160	3.56789876304136
TERF2IP	6.35305324707105
PHF20	5.32516406582213
COL1A1	6.1842293094603
KIAA0090	6.68106668871687
GTPBP1	4.12954086960111
GRK5	3.70144543955758
AP1S2	5.36960493377450
RAB33B	3.9654003132587
CA11	4.33024988419231
ALDOC	5.1352860898508
NUDT1	5.18827280866842
ZNF212	5.73597315377122
ACBD3	7.42240731895359
ZNF83	6.39611529983276
PRDM2	4.89290508948026
GDPD5	5.25458173980603
PDCD4	5.64119204536838
CEP350	6.4525562183553
FOXP3	3.34563724416001
SMYD3	7.78558037938352
CST7	3.95305504824734
SELL	3.47040120140572
CIAO1	6.44205735891817
LGI2	3.89769435141869
WDR45	7.59567874119281
ANKRD6	6.70399743250084
LTBP4	3.85576976319396
PSCD3	3.63623595308498
PYY	3.13248780585735
KCNC1	3.03893556230853
SIRT6	4.00880302145975
CCL19	3.71622613142476
ARHGEF9	3.93656955988802
ABR	4.2266404712168
C10orf22	6.57752321911146
STK17A	5.11882608969709
FOXE1	3.34414932256630
GML	3.24172848723536
CNGA3	2.86277014348281
CD38	3.42689367414108
ZDHHC6	7.81079175574078
NEFH	3.39164519074692
PGBD5	4.11826498044361
CTDSP2	6.58107194214793
RMND5B	6.29972926641415
ZNF257	4.7440790138736
DUSP4	3.88997735025829
FLJ22167	6.47863521654732
EXOSC7	7.30884255086559
ROR2	4.17604361018094
FOXM1	5.67993533706027
ZBTB48	4.23376945044693
BUD31	8.5088544199521
MAOA	6.35269220635975
CCDC41	4.78322027862795
TNNT3	3.9753679134314
FBXO11	6.2854984553799
GYPC	5.53406393226156
PLIN	3.60146624648549
RFXAP	3.77208729427084
C6orf15	3.97750231541419
RNF4	9.34689741849626
F8A1	8.54101304921405
PPP1R3D	4.20270466136516
GRB2	6.72031983651521
TPM3	3.03990098852101
SYT13	3.87361382924022
EPB42	3.37978288791936
RP5-1077B9.4	6.04691432904158
EIF1	9.7618556397362
CETN3	6.90421114164407
FPGT	5.48113153604556
PRY	3.71685451552591
NTHL1	4.88477438558937
POLR2B	8.93056744253327
RPS28	12.0220993892881
GDF10	3.37706990017447
COQ9	6.94952431791933
P2RX3	2.91459644895990
GCC2	7.27593308574568
RARRES3	5.45038592522842
PLXNA1	5.47184722166959
WBP4	3.70276146683518
KIAA0100	5.61599303602677
PMF1	6.23878402624304
HS2ST1	5.51265174198343
CRELD2	6.41869021134074
C8G	3.43865786047166
CD82	5.47737623202624
PMM1	4.89727833974852
CBLL1	5.1790428534777
LIM2	3.34437366526232
VAX2	4.57771359599565
SETDB1	5.19467555892629
LRAP	4.21124414563204
GCLM	6.9021394534892
CPEB3	3.1495402991766
PPM1A	6.25829372020444
INTS1	4.05216768442157
MMP16	3.13175838573742
CAMTA1	3.73655542603567
SAMSN1	4.18295652352515
DRD3	2.79936038472365
GMPPA	5.93814666613232
C11orf73	6.52804471860467
AIPL1	3.81277446789816
PTP4A2	9.91657399016758
IL24	3.39330979801122
BDKRB1	3.28830441111074
HPCA	4.00548115270361
MLF1	7.24337579865995
SEC14L1	6.88445142951332
CHFR	6.24868910501414
EMILIN1	3.32817554237339
THADA	6.75996323632336
TAF12	5.58724050332114
NDUFS4	8.35387491411274
ID1	7.26092527481642
PIK3CB	3.81947922211477
COL18A1	8.26300364927522
PDZD3	3.37352658352844
TBC1D17	4.34818040685719
COX8A	9.59971198083723
CDCA4	5.96934558940539
C2orf44	4.87887770141154
C9orf16	7.64479059218278
ERBB2IP	8.57655365898312
EMX2	9.47255859558857
FUS	7.05018328620169
NIPSNAP3B	3.60354394658517
TF	3.62822402251457
CXorf56	5.41582866047423
CLCN4	4.16461465840004
PWP2	6.35573983091661
MMP15	4.02252291716629
MTMR14	6.22827558172456
NPR1	5.18644994368311
DNAL4	5.4340521914669
ELAC2	5.20415483720335
ASS1	10.2783927388336
IPP	6.83966340872953
TMEM59	9.77205174397166
POLR2J	9.50961784939247
SEC23IP	5.27700000387968
RGS4	3.73749008029887
UQCRC1	8.61306270029546
SNX6	7.29019579029456
DDX18	6.50237331057422
POLG	4.88835047704521
ADAM23	4.11259810863585
ZNHIT2	5.21820402414772
TFR2	3.58401984254977
NCDN	4.45150179022692
RAG1	3.44278901157482
POMT1	4.83943534678082
CYP1A1	3.58263897952926
SNAPC1	6.81145113332287
GNA11	5.08161297529315
CCDC52	3.00401244575760
CAPN1	6.61160559643122
DDHD2	7.09101724552558
UPF3A	4.20216209515647
LAGE3	6.36452396910849
GNRHR	3.05558530007077
UNC13B	5.06746866327417
TTLL4	4.99790682926936
PPBP	2.91199160726153
HTR3A	3.10676754925504
SDC2	7.2278926405496
ANKRD49	7.65016966570377
BTF3	10.1808042417001
COX7A2	10.0882682236099
SARS	7.51712353536414
C13orf18	3.52237499699236
CACNB1	3.78845956980278
QKI	5.22024516863193
SETMAR	6.77184094190593
LAMB4	3.42363003988864
MAN2B1	6.78343012407508
EML3	4.48069160557316
ACADL	3.26946430318563
OFD1	8.27436464452565
CGA	3.37444798819088
EIF3EIP	9.95828826034981
PEX16	5.56573256632916
GNG12	6.34657946866798
HABP4	5.37846116530749
CNTN2	3.38680490108851
ASNSD1	7.62265991971072
FUT4	3.88849243720691
DBH	3.49512576574567
CD53	4.56880006708318
HIST1H2BJ	3.86376423092932
TFAP2B	3.31637794024541
ACF	3.5763505567873
TMEM11	6.01657317156555
CDH8	3.32425184065409
C3orf32	4.18717882228452
AGPS	4.6515120452268
C4orf18	3.07695452176892
PCCB	7.96180725807818
IPO13	5.77135869064174
PECI	7.96315979364512
UNG	7.66861776524566
C6orf105	3.62823236759202
GSTP1	9.4949028149452
SUV420H1	6.55207381123517
ARHGAP15	3.43775245323971
LTBR	7.0143695827915
TDRKH	3.16850211813358
PSG4	3.21425493104659
SLC9A3R1	6.7634716450623
NBPF3	9.88765385225613
SLC9A3	3.58915541561333
OSBP	6.28077317677971
PRR5	4.39561545504558
CHMP7	5.083179340649
ADRA1A	3.08135974115415
ASAH1	6.36723903025887
FKBP4	7.37287103669188
ZNF350	4.36662450514298
DOM3Z	5.48769653854333
GIPR	3.80098420134753
AHI1	4.27857153913552
BST1	4.47747937770166
NCR2	3.51408434972881
NADSYN1	5.25029798413722
UBE2W	5.9772890958788
RGS14	4.29348385722504
KRT15	4.06815224574794
SCN11A	3.64876789890547
GFI1	3.61090396981708
FHL1	5.30623514619037
SMC6	7.0545950446134
GATA1	3.69743265810019
OSGEP	5.42551686030701
ARMC6	5.45476566558054
HK3	3.42512957468161
PSMD5	7.11168793920256
RSU1	6.87071727327573
RPL4	11.0366637866206
MAD2L1	7.45777087420034
RBPMS	5.12045938264412
EIF4A3	9.20470605629006
E4F1	4.88284684898255
DLEC1	3.82115240274613
PRPF3	5.20742310023166
EMR1	3.19718639103087
CHMP2B	7.09365321851626
CAMSAP1	4.25886776183142
RPS21	9.96768053763659
XCR1	3.26206687971174
ARID5A	4.42027110102519
RBM6	5.76234361230408
UBE2N	8.23812144811434
KLF4	5.17196991573446
MGC4172	4.18273531829698
LMO4	6.23902929977353
KLKB1	3.55361007750199
HDAC3	6.53468165379896
HP	3.85993955565106
SCHIP1	4.94360306074317
BTK	3.62973280653050
KRCC1	8.878357061267
PRND	3.07888487518393
C6orf27	3.72910072015717
PIGL	4.16124015979882
CLCA1	3.56034473035142
C1orf112	4.85367343892928
OLFML2A	5.66269249405255
HUS1	5.26802721256466
SFRS6	7.97431585265722
CXCR7	8.67553725683798
UIMC1	6.005305528266
FXYD2	3.69462420678343
GOT2	7.19141997695922
ZNF667	3.65990413368526
TFEC	3.11641662471149
ATP7B	4.08727571199063
RAB38	6.40850959784529
POLD2	7.33500877749822
PPM1H	6.67914641793283
DCX	3.10772519904245
NFYC	6.11476572176022
ZNF228	3.63786161846533
KIN	5.91768392661502
PLSCR4	3.61300063014518
HIST1H4I	3.96328911169775
PPARGC1A	3.0880077412381
HIG2	8.89481961320418
KCNK10	4.18066677230323
EXOC1	8.00249417093857
OR6A2	3.51031978024207
ETFA	9.17931398797595
PDAP1	5.14569959317673
C19orf6	3.71066930077636
POLRMT	4.07352429147036
ZNF146	8.45086891422505
MIA2	3.00418565540397
LY6G6E	3.19124962398154
EIF4E2	8.60648857741748
NENF	4.8946398847055
HOXB5	4.23709147907938
ZNF324	4.15221071315934
CUGBP1	4.51705299078249
ENTPD7	4.26067249889258
TTC13	6.18342987965961
GJB5	3.36821882164292
PRSS22	3.97673139659057
CYP3A5	3.33884095698478
MBOAT5	5.40537755621132
CUL4B	4.92346305309712
CENPJ	3.07856617910633
KIAA0664	6.07748351984907
PITX1	3.37647610946474
PDGFRB	4.83622549125787
RDX	6.27281969248704
CELSR3	4.08306861551807
JUND	6.54028521638752
ITSN1	5.01656620079925
CHRNB1	4.60685925486846
EHBP1L1	3.49978920960992
C19orf2	6.98277698809474
FETUB	3.03677544855866
CAMK2B	3.39710193256977
DCTN1	5.93929233414374
TNKS2	6.77972516536697
MRTO4	7.93735208689396
C1QBP	6.79210534683927
TTC3	8.27461744993126
NDUFB8	8.9949354328397
CADPS2	3.37781275464523
EDG2	5.38625866005555
MYF5	3.03004943965231
SEMA3G	3.45799976251123
IL23A	3.78503702766550
GJA9	3.73778754023894
R3HDM2	6.08509214710692
C5	4.07514337477972
SLC2A10	7.0349831194859
TRIM45	4.75940943739823
TSP50	3.97271734918705
PAQR3	5.51533674567911
ANKRD26	3.41177655124995
TCP1	8.65410421308068
TMED7	6.56928788872279
CMA1	2.98666138101587
PTCRA	4.39111573009196
HCRTR1	3.63239554361611
FST	4.9309626905383
PAWR	4.43372512558631
LDLR	3.94001969165924
ASTN2	4.08859351784275
SCRN1	6.24897742031839
GPATCH8	5.50921830162241
KIF4A	6.1944671149781
TANC2	3.1900611122235
ZMYM5	3.71264464735491
PGM1	9.6286407723225
ZNF586	5.11236155163581
POLR3G	3.59003405831409
CPD	6.21525658832472
SNCAIP	4.31998710064156
DCT	3.47405161243771
HLA-DOA	3.43876837948141
TANK	7.23463487875246
RCAN1	4.38470234456191
UPK1B	5.77533237555307
DNAJB4	4.93792108602799
UGT1A8	2.6207978301512
LIMD2	3.52799903787958
HIST1H4L	3.60662265121901
PECR	4.74588652276682
HSPA2	7.36910101075611
SERP1	9.164190342126
TACR2	3.65937284142754
NUP85	6.34629554016272
CD177	3.60761996342869
GPR135	3.48347384676695
PIGG	7.81356592931627
LGR5	3.26044710197370
JAK2	3.79346757399247
DPYSL4	3.34697341314072
TM9SF4	5.55278294324709
PTHR1	3.19722269344628
SIRPG	2.91536225860634
ZNF264	3.72810600217630
BICD1	5.49483483677454
RAB5A	7.44353066349267
FLJ13224	3.33219994317404
METTL5	9.35355742166273
HERC6	7.06222964971667
CASP1	3.87940544584025
USP9Y	2.94966563836329
LRP1B	2.82151232265218
XAF1	6.53509830613899
PLA2G4C	3.30344492929719
APOA2	3.15308593689324
SPAG6	5.60655273560164
KALRN	3.65211289065629
SECTM1	5.67531682278691
THOC7	8.81676102773884
IFNAR1	4.77659658279313
TCTA	6.72484095224571
NY-REN-7	4.03859686579416
TALDO1	9.30243016995126
B2M	11.3240221486097
LPPR4	3.20189985642021
SQLE	5.54950490869132
SEPHS1	7.64690956960119
EIF5A	6.79684752846316
FAM49A	5.17098860861437
YTHDC2	3.68611929647405
EHD2	4.05748197035573
NCF1	3.32725699528738
SPG7	5.76605165383151
ZNF614	3.39207996890452
HOXA5	3.1654445149803
NUP133	8.54741045534693
FGF12	4.01761143953866
SLMO2	7.68642005709525
INPP5B	4.64985631881644
PPID	6.38995385471518
SNTA1	4.51351617590545
IL20RA	4.40974544391795
UBE2J1	4.78301120223902
CACNG2	3.06704680053742
GCM1	3.20207957134413
ELF1	5.76189093505998
TLR5	3.89046208591481
TCFL5	6.48238749535014
C1orf107	5.3263491105863
C19orf22	5.72560611403422
SAFB2	5.7668733035219
MAP3K7IP1	3.60412765141325
NCK2	8.22365397656412
OXA1L	8.24727854032074
KIAA0652	5.96733612562296
KLRG1	4.11540027297599
FRAG1	5.66231241727858
ZSCAN12	3.16102282894456
PSMD12	6.75540809525486
E2F4	5.14585582418558
CLEC4M	3.59821360362586
KIAA0999	4.78176901169197
CLDN10	5.31173251903593
MGC13053	4.08266720626736
TAC1	2.71778089322931
GYPA	3.29312415763764
HPCAL4	4.00650414691669
TRAIP	4.44143235702388
MEX3D	4.34087110797997
KIAA0232	6.87544733621491
ERCC8	5.25162138509577
NFAT5	3.81783131955991
GPX4	9.13813209283154
CSPG4LYP1	3.77482234152837
KIAA0368	5.95796151880984
FBXO3	5.20640197623827
DVL1	5.76326049740473
CMKLR1	3.55652301073696
GPR157	3.50148504291566
TYMS	7.80340847312839
OR52A1	2.90484773881318
PEF1	7.31167653894613
ZNF750	4.26219981931293
ALG9	6.42558972088294
MCM5	4.72432347080769
SDK2	3.53748728135032
BAIAP3	3.97910346825496
RABGGTB	6.95222677496752
KCNK7	3.74102551172527
PTP4A3	4.71625198806846
ANKRD40	3.61113210345308
CALCOCO2	6.03167142310503
TMSL8	7.14386584035122
SNCA	4.50265798942312
ZNF551	3.52625039480986
HBQ1	3.70364994396742
ARHGAP26	4.34202460189427
GEMIN6	7.39232633309049
HRAS	5.65146890696068
KLRC4	2.806810764616
BSDC1	6.5808853423539
DSC1	4.19820161409043
RNF43	5.25860470574148
NDUFAF1	5.34471011390894
MAP2K4	6.37059948202452
FOLR2	4.70265431825028
LYZL6	3.77760468361936
EPB41L3	3.06846636189856
TEKT2	6.48821538431371
CDKN2B	3.81300776216796
WSB1	6.02697352559891
ZNF480	3.45992934437075
MAP3K6	4.25071101785713
PROS1	6.37023801630059
PSMB8	7.14458869939358
HN1	7.84845369658969
MAS1	3.31411437052905
APOL1	4.19628243639768
CSHL1	3.39621723435966
ZBTB7C	3.03234039132657
AHCTF1	7.10507597974766
SAE2	9.45498750330549
ITGA2	3.40744269672138
AP2S1	8.40167405812522
P15RS	7.50400450549093
MME	3.27881637877676
VAT1	6.68394370268062
MAST4	4.93675707804789
TUFM	9.2902931139577
KRT33B	3.28641985605042
THEG	3.52673753540647
KCTD2	4.78224289612688
WDR26	8.32500467742206
MFI2	3.42466133766851
KRT34	3.0507434434895
NR4A3	3.38707518233004
SGSM3	4.43367839583564
ARSA	3.68039418708615
TOMM22	5.75063543647387
SOCS3	3.60116810261857
UNKL	3.58478546238380
POP4	8.62451581612094
BHLHB3	8.47037190622514
MALL	4.42844758616662
SOX15	3.22538603727036
CCNA2	5.55128569944025
PARK2	3.42687563571398
GPR124	4.09892665764761
TMEM132A	5.07757853963066
CGRRF1	6.97684080407987
RUVBL2	7.54436348176399
MCAT	6.25051253933708
WNT10B	3.53790703339133
ISCA1	7.79298455840781
RPAP1	3.96905051132000
C12orf48	5.56540602539188
RAI16	4.83310849403557
RPL27	9.21142864192335
EPN1	3.74095162791287
MAGI1	3.29865819811294
GBX2	3.45868558392641
SLC35A1	6.20186531629525
GAL	5.03741809114703
SLC14A2	3.68580735408886
RDH11	7.87490998279584
ZNF518	4.92634993092589
PCYT1B	3.57498495862144
AUH	7.37312508482248
EIF3H	10.1931577531132
KIF1B	6.89528802307616
MBD2	4.45020202474918
AMOTL2	6.94853237004014
C6orf120	6.89986036281694
PIGT	7.8149318083198
PSRC1	5.16374686348192
PLA2G10	4.08264365735374
ALAS1	6.79417746320529
FOXO1	5.28056293375864
C17orf62	7.14321083054415
KIF5C	6.44139170226312
DUSP10	3.68326343739331
CRLF3	5.94138554433421
CLCNKB	3.78170558858397
PSMA5	8.55988782482838
FARS2	5.76823178489662
CCDC28A	6.30565042872038
AMPD3	4.65749640263222
PIAS1	6.07257833222941
ADCYAP1R1	3.3009018749782
TMEM134	7.5533268400488
CDH20	2.94855028192566
FBXO7	7.12882568682193
FLJ14213	5.09810808473679
ZNF3	6.02326248036068
LRRFIP1	6.36904747939657
TMEM49	9.6106711822757
CNOT2	7.46001536598751
CBX2	3.20628123527266
ZC3H14	6.49111911700957
ALDH5A1	5.54502796781349
HNT	3.33824849513621
SERPINA4	3.23829422883623
FLJ20920	5.5034841504386
CRTAP	4.69168942867777
DDX50	8.24418756893282
STYXL1	7.59767705246427
TK2	4.40176961245621
BLVRB	5.39487621962722
STMN1	7.75497310876532
GUCA2A	3.22706812043103
DPP6	3.06388925742167
GALNT10	3.80155661001682
STK39	5.69258645119423
MMP24	4.30614334328474
CKS2	10.5375052918483
RHO	3.76043489478880
BANF1	9.16041326656825
CR1	2.93745123118113
RPS6KA2	5.18571948698029
HMBS	6.65553618223504
C20orf112	3.55977290495555
SLC25A24	6.44227533681182
MRPL22	7.83221737504691
SLC25A15	5.18315270115245
GADD45B	4.31067740018817
TDP1	6.6406826074841
ZNF287	3.79021593564074
DAAM2	4.25110240166259
C11orf57	5.5751496974966
RFK	7.3749663596627
ZFYVE9	4.54185569893574
TCTN3	7.62397746578274
STCH	6.71538024851583
LOC283871	3.53922106378596
NDUFB3	8.4241987163207
DEFB4	3.42281278399684
FPR1	3.53048492370425
FMNL1	3.63016878883162
SEPT7	9.64018899034507
PTCD2	4.25646311154116
GNLY	3.41670412303163
GRAMD1C	5.18426503120948
ZNF165	5.1377561910416
TR2IT1	3.85924917138668
ARMCX3	7.41392485853848
NDE1	5.90898112307148
MAGEF1	7.07396795596601
ITGA10	3.86702445107875
ARHGDIB	5.76863513288946
FSHB	3.88061486423093
ANXA2	10.6872258377790
HLCS	4.1073879067741
MCF2L	3.77060764138462
AK1	5.55615811899587
FH	7.43838983891863
LGALS2	3.74723416380916
SYNPO2L	2.72903141104327
KIAA1045	3.36750580309733
C1orf183	4.68571219716744
MAGEA8	3.04898817721424
DGCR8	4.20851405322973
GSR	4.909950291002
NEU2	3.31711736428295
HIST1H4B	3.51768692697279
CACNA1C	3.16911026159522
FAM20B	6.40641523223815
HES2	3.14017150806295
PDCD6	9.3605703703859
INTS7	5.62551867606333
AMPH	4.75317634325226
UCKL1	6.06613995268267
ASB4	3.0446622622951
C10orf97	4.19996598176292
ALDH1L1	4.17045033189364
CCL23	3.29612895576649
OBSL1	5.46438820221561
SLC12A7	6.71878432075791
THAP4	6.1216190405114
RBM4B	4.8387600797339
OGFRL1	3.98697127501968
KIAA0831	6.01521255394494
C12orf11	7.47217828105356
PPP1R15A	4.15361820681933
KIAA0240	4.59448282106756
CD1B	3.1092799058558
FCGR2A	4.18024715168981
MDC1	4.34944902666447
MAN1A1	3.40643132241162
KRT9	3.57431565059542
HTR1A	3.36485641949846
OCEL1	6.80290491885905
ATP11B	4.76165084896502
NLGN4X	4.21367131072155
FBXO34	7.42991518777009
ALOX12	3.32752441134717
RB1CC1	6.65129666950431
PCDH12	4.54664275097816
RPE	5.10778600861426
EIF4E	7.073787728613
CSDC2	3.65374066938922
ABHD5	5.75348762332682
TMBIM1	6.1199375251223
PET112L	4.26536552348668
P2RXL1	3.29167265967919
F2RL2	3.29859345847029
TRMT1	5.95887445684465
IMPG2	4.07645648315914
LRRC32	4.41786834927184
BGLAP	4.87508984173247
HTR4	3.43708442579045
MRAS	4.47359515013444
TRAF6	4.95885711507766
AXL	4.10115449758922
ATP2C2	4.04153433186854
LMNB1	4.34355388663123
TELO2	4.2951765948878
PNPLA3	4.19771493602457
CSNK1E	6.03960401597676
SRP14	10.1373590823623
KCNQ4	3.2610142597745
PIK3C2B	6.10651885231117
C15orf15	7.48049451757659
TUBB2B	9.40641004182133
USP15	5.40225158366976
C12orf41	7.76172439035336
CEND1	3.70903794320573
RNF31	4.83040930484358
TCEAL2	3.93084487627997
PTGER2	3.94534425742847
UBN1	6.50443156582518
SLC5A7	3.13678761689876
SLC31A1	6.30136068700418
ADAM29	3.40463733095011
ST7L	4.4883225393204
GFOD1	4.64647751918422
CTNNA1	7.8794871522929
HRBL	3.72731318258505
CBX4	3.77635130052252
NTRK2	3.58863343961789
FOXN3	4.56294168724198
MFGE8	6.04327581966327
PFKFB2	3.72728793896542
TAS2R4	3.41027095986883
SH3TC2	2.94180326708127
IL10	3.27442792112599
PXMP4	5.46961536320294
RNF167	7.12126094756786
PRMT5	7.82409404620714
TSKU	5.7503735341201
ATPIF1	9.3264714567079
ETV3	3.31303427477471
PAK7	2.95702868996210
PDLIM1	9.61252343291218
CEP63	4.5593423115456
WDFY3	4.79015536915883
RNF126	4.78515689198152
DPM1	9.12196582373995
CLIC4	6.36437354653274
ACR	3.91755364189211
KLK7	7.63864758428937
ALOX5AP	4.53260645334206
LRP1	4.64102387024446
TNK1	4.63078558483077
TAS2R9	3.22075795546624
ZNF16	5.54621340236952
POLR1B	5.06778013876063
SLC8A2	3.8004220329307
OLFM4	2.8979068348392
TACC1	4.95991369743519
SAMHD1	5.68544037732433
ATP13A2	6.06501455074248
KRT4	3.68203562119069
PAX6	3.66906205721591
SCG2	3.71636148110747
SLC17A6	3.36520161132358
TUBB4	3.71367262636203
PADI4	3.03985230594387
FMO3	3.21704077569436
NLK	3.19149181741017
POU4F3	3.19422015934478
MDM2	3.53452137085301
CAPNS1	9.66169536707376
SDF4	6.37589506269903
ITGBL1	3.11317207932975
TAP2	3.74485036056795
OR2C1	3.29107006139214
KLHDC3	7.13500216722316
EFHD2	6.41389155383594
GALR3	3.81876656461949
NBEA	3.22214779213003
ABCA6	3.20142639031042
ABBA-1	3.80865305255992
GNAI1	4.76703834538389
CLDN3	8.64420968775879
AKT2	3.32032997279206
EGFR	4.17259597861698
VPS4B	6.4252682871381
RBM16	7.73219092754323
GALNT6	6.09574952215079
ZDHHC3	5.84638525540347
SLC25A4	6.99383096823113
CYB5B	5.25389508156293
NDRG1	6.0600672064933
SESN1	4.92998632789678
GBE1	6.33413754717643
MRPL46	6.64827671167905
CLASP1	5.05378140757637
FARP2	4.66559962466509
ACOT11	3.9209965410087
LDHAL6B	2.89205887238854
MAPKAPK3	6.22502395872514
NCAM2	3.36817964809068
AFAP1	4.04457522135723
PRKD2	5.48298602505861
OR2H2	3.29240884265064
ZFP36L1	7.24145021237909
DZIP1	4.23293057599572
GPR161	4.91007183739824
RNF146	5.69839988546066
NKX3-1	3.83150914749976
CCNB2	7.8491948033196
ZNF10	5.15958266568875
WDR74	5.42742385197997
FAM134A	8.27711298227225
PCNP	8.7031049438086
PURA	4.64215186729934
DNPEP	7.32147412685839
ERBB2	4.77015472655587
CREB1	6.18030983695334
NEO1	6.04752651250952
DDX3Y	3.28149272636111
RPS3A	12.4861574210018
MXRA7	10.4116864410639
LGALS3	9.66582620977555
GLT8D1	8.25813654852289
TMPRSS3	8.2643019915453
UPB1	3.39110641886694
LAT	3.70243936307066
CLDN14	3.5867171468187
DHX38	4.21710942821734
KCNA3	3.15063437398899
BTBD1	8.00431203387497
TARS2	5.47551340006819
SKIV2L2	7.75251795495498
ABCF1	7.46875242243679
CDT1	3.03184336258402
ZHX2	7.15131978216467
FCF1	5.37463450664571
LRRC49	5.55848272422674
GUCY1B2	3.51705671639182
CD28	3.25025995653785
SMARCA4	6.92087055205243
SEPT2	9.76323820554147
SOHLH2	3.22413154228818
MCOLN3	4.91733119291232
LRP8	4.6963476123507
TAGLN3	4.65863458656987
MASP2	3.48480003539046
GPATCH3	4.51858424654675
TTRAP	8.62653075388996
AGL	7.35616231973934
NFE2L3	5.97868314343478
PSD4	4.05071422038128
PALMD	5.12724829577146
CCNB1IP1	8.70232849116908
TMEM43	6.64718556154216
OBFC1	6.31989520422244
STAT5B	4.03333208680568
C14orf79	4.9067486914774
ENPEP	3.73671065895793
SSB	8.75443512961543
SCT	3.28583495050334
TIMM23	7.17655332663922
SKI	3.84420080756074
SLC22A13	3.09586040482532
AKAP3	4.30683172272807
OAS2	5.81196405728518
KIAA0423	5.85145940249381
SEC61G	9.64166922514271
CAPN11	3.1242693252039
TMEM50B	8.13672801756442
DEGS1	7.90867645835867
ARHGEF4	3.6742479886065
DBNDD1	4.42373876723202
TBL1XR1	4.43145297027140
FAIM	6.9854760363574
SP140	3.06053828132878
G6PD	5.30266430128619
NUDC	7.54289524573377
GABRP	4.13686911226578
SCARA3	4.25788874905523
TACSTD2	5.82102780165132
EIF3J	5.86685367445377
PPP2R2A	7.46516866966443
CPA3	3.20678991862049
PVALB	3.15533831285889
BCAT2	5.74990563078870
MFN1	5.80913006632673
F10	3.55829177799876
