Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B08_543596
DCTN1	7.19855175281377
TNKS2	5.98248629848728
MRTO4	7.78138232750253
C1QBP	6.01651247376294
TTC3	8.6822213768534
NDUFB8	7.92498398347284
CADPS2	6.15500702897751
EDG2	4.6142845560873
MYF5	3.05627867013937
SEMA3G	3.58664190801656
IL23A	3.64685541934403
GJA9	3.42751298458521
R3HDM2	5.94314390842089
C5	3.92397383384543
SLC2A10	5.63408892827736
TRIM45	5.15411457798202
TSP50	3.84413202320553
PAQR3	5.0181804787875
ANKRD26	4.06273328172303
TCP1	8.88267597637633
TMED7	6.24850496991304
CMA1	2.92962340736769
PTCRA	4.08934557088377
HCRTR1	3.55654090209295
FST	6.8085710637411
PAWR	4.08996312216276
LDLR	3.57558621649289
ASTN2	3.77712716547237
SCRN1	6.0033092754498
GPATCH8	5.78621398132568
KIF4A	6.13364316922569
TANC2	3.5264170918207
ZMYM5	3.41513234459308
PGM1	9.92409547345194
ZNF586	4.02864550372893
POLR3G	3.51869085021409
CPD	5.33280964136329
SNCAIP	3.48113153604556
DCT	3.49754306293943
HLA-DOA	3.44146059937644
TANK	6.57403448557225
RCAN1	4.5678944703225
UPK1B	4.61199870492194
DNAJB4	5.03945559044899
UGT1A8	2.93389889297637
LIMD2	3.54200040413253
HIST1H4L	3.47658701622261
PECR	5.09722940120982
HSPA2	6.8241777802912
SERP1	8.45349219934528
TACR2	3.39045225326876
NUP85	6.57999754184841
CD177	3.68480008306559
GPR135	3.20655713590143
PIGG	6.5183943092326
LGR5	3.94589324041692
JAK2	3.30841638879138
DPYSL4	3.46281364582191
TM9SF4	5.83106954306495
PTHR1	3.54163938190009
SIRPG	3.00843272560419
ZNF264	5.07305972740115
BICD1	4.51502110089342
RAB5A	7.30649424924282
FLJ13224	2.95698173589318
METTL5	9.79926620438198
HERC6	4.95093689980264
CASP1	4.35380130084767
USP9Y	2.78879847107448
LRP1B	2.80775730534088
XAF1	3.78294893319491
PLA2G4C	3.30314987368445
APOA2	3.23072397189286
SPAG6	3.20454308573561
KALRN	3.38446653239053
SECTM1	5.18044900975087
THOC7	9.96084254276514
IFNAR1	6.18467561644683
TCTA	6.4453186482504
NY-REN-7	3.17121314952319
TALDO1	9.43736742270883
B2M	11.1564272296477
LPPR4	4.15883092610292
SQLE	8.0504435464184
SEPHS1	7.0743518648323
EIF5A	7.0559686718367
FAM49A	4.92213412174453
YTHDC2	3.7749212469467
EHD2	4.44548043954327
NCF1	3.58369248060533
SPG7	6.69256750952731
ZNF614	3.78011449720007
HOXA5	3.65778313128243
NUP133	7.99656417015475
FGF12	4.1163081041135
SLMO2	6.85070582109418
INPP5B	4.68502987721206
PPID	6.47394908817567
SNTA1	5.48692939392605
IL20RA	3.53785277934539
UBE2J1	5.1005048256252
CACNG2	3.07774965724400
GCM1	3.24283291121165
ELF1	6.6492309560304
TLR5	3.44398409389949
TCFL5	6.2526343962964
C1orf107	5.46852175367227
C19orf22	6.30819860733798
SAFB2	5.46370109630118
MAP3K7IP1	3.94845278867579
NCK2	8.54183159968087
OXA1L	8.47278391068542
KIAA0652	7.1470701182178
KLRG1	3.42888010262171
FRAG1	6.95615562591946
ZSCAN12	3.07564904750414
PSMD12	6.65526986426665
E2F4	4.98163852553055
CLEC4M	3.72661201446726
KIAA0999	4.67024249280629
CLDN10	8.60133951453016
MGC13053	4.21187374236217
TAC1	2.84284434587362
GYPA	3.30045478723102
HPCAL4	3.59918506920593
TRAIP	4.10685762543292
MEX3D	4.65220897644326
KIAA0232	6.94946527446571
ERCC8	4.75456694184919
NFAT5	4.30420424227415
GPX4	9.4407187692334
CSPG4LYP1	3.30744000455422
KIAA0368	6.29504203391569
FBXO3	6.84666472555821
DVL1	6.59150111731304
CMKLR1	3.50614157145899
GPR157	3.89143245958087
TYMS	8.17180503682447
OR52A1	3.61828377596685
PEF1	7.51274227091566
ZNF750	4.44691682019524
ALG9	5.38841124534373
MCM5	7.07662121043768
SDK2	3.4989373198117
BAIAP3	4.2048255861747
RABGGTB	5.59411715256991
KCNK7	3.41968595972293
PTP4A3	5.21391718363256
ANKRD40	4.49252497161922
CALCOCO2	5.9228405155753
TMSL8	8.64416578036054
SNCA	3.98628813549829
ZNF551	3.64482777090279
HBQ1	3.32047004616225
ARHGAP26	4.3067342570352
GEMIN6	6.90182192661387
HRAS	6.67070972945605
KLRC4	2.84429995472557
BSDC1	6.18514099677465
DSC1	3.57278775859711
RNF43	5.21385445887979
NDUFAF1	5.30716480825696
MAP2K4	5.79723523653693
FOLR2	4.88445124318956
LYZL6	3.5724068337774
EPB41L3	3.28490315355474
TEKT2	3.64574142829042
CDKN2B	3.47188789523025
WSB1	6.95556867816472
ZNF480	3.55666543381598
MAP3K6	4.65113591059275
PROS1	4.18258227291283
PSMB8	6.83933538412063
HN1	8.47479519053936
MAS1	3.22843178313764
APOL1	4.17503308137094
CSHL1	3.3682449367535
ZBTB7C	3.40235581821436
AHCTF1	5.59638837843332
SAE2	8.90869056632342
ITGA2	3.59817179571065
AP2S1	9.72180794174242
P15RS	8.27478079724285
MME	3.59257748069086
VAT1	7.98046752387869
MAST4	4.42686399377249
TUFM	10.0581392447094
KRT33B	3.19364401571986
THEG	3.65507842126936
KCTD2	5.12802469534409
WDR26	9.83632499536963
MFI2	3.19946357321203
KRT34	3.20161005259231
NR4A3	3.47674336145569
SGSM3	4.42387799806716
ARSA	4.36118132009486
TOMM22	5.23077644115195
SOCS3	3.60963202112079
UNKL	4.11128454417094
POP4	8.53233499643936
BHLHB3	7.84086578398647
MALL	4.31834034457708
SOX15	3.27102995400819
CCNA2	5.83103754375686
PARK2	3.42530863036284
GPR124	4.20004203910503
TMEM132A	3.86835828363829
CGRRF1	6.90621369657036
RUVBL2	8.94677860226959
MCAT	4.92001368066976
WNT10B	3.71132552924344
ISCA1	7.07172977654769
RPAP1	4.05426066750378
C12orf48	5.84474196279883
RAI16	4.68316586321283
RPL27	9.18880764645834
EPN1	3.45345138062464
MAGI1	3.49219035692424
GBX2	3.31001651838203
SLC35A1	5.6127581711442
GAL	3.70739231036197
SLC14A2	3.75302154542975
RDH11	8.23238959883079
ZNF518	4.28559228685894
PCYT1B	3.34375745200471
AUH	7.49720327425721
EIF3H	10.8476850683095
KIF1B	6.35671013466601
MBD2	4.63617896627602
AMOTL2	6.30686661968484
C6orf120	6.26003426153115
PIGT	8.17571689514362
PSRC1	7.00384418954673
PLA2G10	4.63446720657884
ALAS1	7.22344039772002
FOXO1	6.17489049049346
C17orf62	6.14552950755065
KIF5C	4.39584592278551
DUSP10	4.1304257084005
CRLF3	6.92255564047728
CLCNKB	3.81152884298099
PSMA5	9.2384089671308
FARS2	6.04734178630147
CCDC28A	6.8835527897175
AMPD3	4.2758907562457
PIAS1	6.52163398414032
ADCYAP1R1	3.52805211325966
TMEM134	7.90529352950887
CDH20	3.25933898666073
FBXO7	8.9488530571628
FLJ14213	5.43618858039859
ZNF3	5.57946222827258
LRRFIP1	6.85958018760708
TMEM49	7.70830730886329
CNOT2	6.74222687883674
CBX2	2.94060018472489
ZC3H14	7.20988539572437
ALDH5A1	4.49030836991558
HNT	3.57461616165577
SERPINA4	3.47495878322281
FLJ20920	5.25656273753079
CRTAP	5.32537820339131
DDX50	7.22082244683617
STYXL1	8.09194748403645
TK2	4.25880897367596
BLVRB	8.4128513631381
STMN1	8.01905296597468
GUCA2A	3.11428819516600
DPP6	5.27208626080624
GALNT10	3.79187987258275
STK39	5.08877287548334
MMP24	4.40420164275388
CKS2	10.5954858260989
RHO	3.63972765761540
BANF1	9.57207231411496
CR1	2.90175979361539
RPS6KA2	5.15123414330683
HMBS	5.77047970634681
C20orf112	3.75391326738974
SLC25A24	7.31873311204811
MRPL22	8.77849638346872
SLC25A15	6.02742785565526
GADD45B	4.64299739682553
TDP1	7.35654707467356
ZNF287	3.62635974676432
DAAM2	4.13408393007331
C11orf57	5.51107929718738
RFK	7.2348887503457
ZFYVE9	4.09942615084172
TCTN3	5.89975850900532
STCH	7.6540318614157
LOC283871	4.09161487523185
NDUFB3	8.47688757954436
DEFB4	3.37799553008378
FPR1	3.82276764089064
FMNL1	3.91442528108029
SEPT7	9.05331027558851
PTCD2	4.54267341738146
GNLY	3.5694638257292
GRAMD1C	5.05348976469152
ZNF165	3.50859163330889
TR2IT1	4.17104100461904
ARMCX3	3.54364524277384
NDE1	5.88550079581134
MAGEF1	6.30126410712373
ITGA10	3.74388133738262
ARHGDIB	7.67782597045882
FSHB	3.82985181230769
ANXA2	11.1213788988131
HLCS	4.57091477739279
MCF2L	3.56005942924163
AK1	7.05317502250877
FH	6.07010308760765
LGALS2	3.60009166469274
SYNPO2L	2.67524369628494
KIAA1045	3.24388827363394
C1orf183	4.34643906698663
MAGEA8	3.24184615240475
DGCR8	4.50299406880989
GSR	6.58384578657869
NEU2	3.46554709981012
HIST1H4B	3.74172300245355
CACNA1C	3.18942222358408
FAM20B	5.76138495288879
HES2	3.48642469386875
PDCD6	9.57393651545267
INTS7	5.03718128199889
AMPH	3.81737542508245
UCKL1	3.3751151514561
ASB4	3.14513888769109
C10orf97	5.22211284873521
ALDH1L1	4.46767407722609
CCL23	3.29158723195112
OBSL1	5.14055224177155
SLC12A7	6.88661619087164
THAP4	5.850946697221
RBM4B	5.09862601136193
OGFRL1	3.88583086986529
KIAA0831	7.45425498295171
C12orf11	6.26641368773654
PPP1R15A	4.78695675262974
KIAA0240	5.44624431412495
CD1B	3.56933819174359
FCGR2A	5.2510960432469
MDC1	5.04968173350907
MAN1A1	3.34086377522667
KRT9	3.27424178045891
HTR1A	3.41652824835124
OCEL1	5.06586147772569
ATP11B	5.59970199378045
NLGN4X	5.50294722386937
FBXO34	8.52932998430942
ALOX12	3.51723313100625
RB1CC1	7.66224525779961
PCDH12	4.3179321558108
RPE	6.06201763690523
EIF4E	6.9540539239171
CSDC2	3.46297548343548
ABHD5	5.8483787148403
TMBIM1	5.8958104466446
PET112L	4.92515825063209
P2RXL1	3.14415782874567
F2RL2	3.12293602609946
TRMT1	4.38121247561793
IMPG2	5.00489354081508
LRRC32	5.14817584454942
BGLAP	4.89174430960172
HTR4	3.42101336959455
MRAS	4.45424481515599
TRAF6	5.7992263760079
AXL	4.08193749860799
ATP2C2	3.73597263746813
LMNB1	5.72185069568983
TELO2	4.88998867251212
PNPLA3	3.5158111058285
CSNK1E	5.85445438874159
SRP14	10.4859384830915
KCNQ4	3.19117837402069
PIK3C2B	6.83355432974226
C15orf15	7.45865129434028
TUBB2B	5.85313705225591
USP15	5.5045444331676
C12orf41	7.34133326781349
CEND1	3.74451442274311
RNF31	5.76431258548784
TCEAL2	5.72943912492463
PTGER2	3.90380187697291
UBN1	6.67747298021543
SLC5A7	3.10767156957654
SLC31A1	6.90431056816843
ADAM29	3.5816099916187
ST7L	4.12708043023005
GFOD1	4.67915919956258
CTNNA1	8.66637799621084
HRBL	4.05954564489913
CBX4	3.65504543765138
NTRK2	3.50952096287834
FOXN3	6.00983818297474
MFGE8	5.82267458736275
PFKFB2	3.87966606765378
TAS2R4	3.7272519946131
SH3TC2	3.3397502579921
IL10	3.45229667449315
PXMP4	6.27166847521553
RNF167	6.32445128039708
PRMT5	8.14140384765838
TSKU	5.39462793568639
ATPIF1	9.62401763979047
ETV3	3.54932546292169
PAK7	3.09403047511107
PDLIM1	8.34940394050398
CEP63	4.47129938092807
WDFY3	5.02559936994527
RNF126	4.73254568694482
DPM1	8.07773629450384
CLIC4	5.84776323964719
ACR	4.04960097703089
KLK7	9.26455241438032
ALOX5AP	4.96458218385637
LRP1	4.88893783015404
TNK1	4.97108505072367
TAS2R9	3.14169212556476
ZNF16	5.07305384174541
POLR1B	4.7474516651798
SLC8A2	3.67715184858224
OLFM4	2.88672781318416
TACC1	4.40103847381504
SAMHD1	6.74495688363394
ATP13A2	5.56392404196559
KRT4	3.71333155155362
PAX6	4.04889092304416
SCG2	3.48831996475109
SLC17A6	3.34391681470114
TUBB4	4.01762027410185
PADI4	3.09101627671893
FMO3	3.24013185967174
NLK	4.50591547217217
POU4F3	3.13939287570915
MDM2	3.50350926278959
CAPNS1	10.1331768694748
SDF4	7.43694989387524
ITGBL1	3.16511661761244
TAP2	3.73319204193163
OR2C1	3.37503717692198
KLHDC3	8.0489080469035
EFHD2	6.53024665021958
GALR3	3.71962528647951
NBEA	4.92649833541348
ABCA6	3.34573279351945
ABBA-1	3.52797625661191
GNAI1	5.78728355054592
CLDN3	9.16542657303868
AKT2	3.38937729281381
EGFR	4.27788627766619
VPS4B	7.05804458790225
RBM16	8.28386424490628
GALNT6	5.0670566508794
ZDHHC3	5.81106183606816
SLC25A4	6.80065367996185
CYB5B	4.95899495867267
NDRG1	8.4835395332302
SESN1	5.06858592130293
GBE1	8.15049508402358
MRPL46	5.44875669017698
CLASP1	6.0276986641647
FARP2	4.92684422149373
ACOT11	3.56598236091913
LDHAL6B	3.14478083026026
MAPKAPK3	6.39207656144529
NCAM2	2.95293840253906
AFAP1	4.32959339350606
PRKD2	5.94950989123519
OR2H2	3.27606617410218
ZFP36L1	6.51502868295395
DZIP1	4.03701852649486
GPR161	4.06212751845213
RNF146	4.78632756535611
NKX3-1	3.93781281659507
CCNB2	7.8465682274386
ZNF10	4.8410148943495
WDR74	4.96733436641286
FAM134A	8.55518450587128
PCNP	8.90536928370217
PURA	5.02676048801981
DNPEP	8.11258363316158
ERBB2	5.84501830467497
CREB1	6.2263061993468
NEO1	6.27947980300423
DDX3Y	3.31855067051401
RPS3A	12.5643246590162
MXRA7	8.4544422584228
LGALS3	11.2303145582038
GLT8D1	7.3337070568751
TMPRSS3	7.98416835363634
UPB1	4.19482762736244
LAT	4.42508973881499
CLDN14	3.98757212870138
DHX38	4.6267262453475
KCNA3	3.13497726455913
BTBD1	7.67100939874887
TARS2	6.12734513239206
SKIV2L2	6.59651611474666
ABCF1	8.25885956900476
CDT1	3.17677791608555
ZHX2	9.10998794959632
FCF1	5.19597663829037
LRRC49	4.10172582597203
GUCY1B2	3.81553457458715
CD28	3.27285784180516
SMARCA4	5.0329508883735
SEPT2	9.71144411442167
SOHLH2	3.50316675087943
MCOLN3	3.62797409289194
LRP8	4.6220043270188
TAGLN3	3.60027420871497
MASP2	3.51564353965161
GPATCH3	4.66307290517206
TTRAP	7.68949684438172
AGL	7.22875029940047
NFE2L3	5.25254893515728
PSD4	4.15241390150352
PALMD	6.11889324343175
CCNB1IP1	8.56775291946495
TMEM43	5.58120426046302
OBFC1	4.45870735864195
STAT5B	4.39755974549301
C14orf79	4.44470693593843
ENPEP	4.01355423085383
SSB	8.25883786497592
SCT	2.90565821499499
TIMM23	6.31039644105705
SKI	3.54023779283403
SLC22A13	3.25332410756555
AKAP3	4.09370592111503
OAS2	3.89629775431340
KIAA0423	5.46097638376224
SEC61G	10.5581933169490
CAPN11	3.05132512583489
TMEM50B	8.11571426941313
DEGS1	7.604360592115
ARHGEF4	3.46586005804243
DBNDD1	5.47469135772308
TBL1XR1	4.36303789188565
FAIM	5.57656968911446
SP140	3.11330055132582
G6PD	4.79629810519327
NUDC	7.16242636596972
GABRP	4.58951285735392
SCARA3	4.46778363927134
TACSTD2	6.31356868073759
EIF3J	6.50645480634503
PPP2R2A	8.10793203688132
CPA3	3.49575526016079
PVALB	4.1397671025281
BCAT2	7.35442252195404
MFN1	6.24778615488292
