Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_B10_458674
ABCD4	4.32757539432904
DIMT1L	5.2293544064083
SLC25A46	8.1588760630927
LARP7	7.23374166158214
TEK	3.74536586733993
CD160	3.49535832028679
TERF2IP	8.0925011777915
PHF20	5.67913857704509
COL1A1	6.95529037084318
KIAA0090	6.08194806023341
GTPBP1	4.71151091276343
GRK5	3.55652078891909
AP1S2	4.49748324936622
RAB33B	3.78682308201419
CA11	4.71793073562094
ALDOC	5.91629917476196
NUDT1	6.04510922315717
ZNF212	5.39629446457092
ACBD3	7.25645908028693
ZNF83	6.63691453169198
PRDM2	4.54419990712013
GDPD5	4.73571353326467
PDCD4	5.70812456612905
CEP350	6.46855705236032
FOXP3	3.28450261911514
SMYD3	6.97701293804497
CST7	4.07351791739509
SELL	4.61070463301417
CIAO1	6.35803059069812
LGI2	3.75996851731473
WDR45	6.68718994940956
ANKRD6	7.7337587871119
LTBP4	4.15545891528053
PSCD3	3.25547540555432
PYY	3.28318064540342
KCNC1	3.09212448909308
SIRT6	3.73424922107629
CCL19	4.72455788000678
ARHGEF9	4.12333080850946
ABR	4.4026463599054
C10orf22	6.06954875945413
STK17A	4.55803574192801
FOXE1	3.17489201397475
GML	3.23264547586786
CNGA3	2.98439985671172
CD38	5.56713109145584
ZDHHC6	6.83549012326425
NEFH	5.02147021834821
PGBD5	3.26671392198488
CTDSP2	6.6397369298693
RMND5B	5.31536588239333
ZNF257	3.78522275822338
DUSP4	4.03649745131248
FLJ22167	6.15942021469206
EXOSC7	7.10863388344412
ROR2	3.45846193607319
FOXM1	5.24752107024409
ZBTB48	4.55205480869162
BUD31	7.65932884862577
MAOA	4.5076448903458
CCDC41	3.81265912846977
TNNT3	3.64823709782772
FBXO11	5.30008341197084
GYPC	5.24958498062333
PLIN	4.47106279130578
RFXAP	3.58249324032731
C6orf15	3.76242380979054
RNF4	8.11164623586752
F8A1	8.55095880652529
PPP1R3D	3.99230703557333
GRB2	7.46520666664059
TPM3	3.32921520794199
SYT13	3.69813118789599
EPB42	3.47207698742812
RP5-1077B9.4	4.70307356834639
EIF1	10.4247847210175
CETN3	7.28128386183795
FPGT	4.22817574489504
PRY	3.5722133261543
NTHL1	5.36621427598106
POLR2B	8.55464575851669
RPS28	11.6752410037804
GDF10	3.00165008943952
COQ9	8.30547884993346
P2RX3	3.00862455277388
GCC2	6.36171331321365
RARRES3	8.66636315027172
PLXNA1	5.45916004810798
WBP4	4.46157411904348
KIAA0100	6.48929662272154
PMF1	6.54040654736065
HS2ST1	5.05457666333816
CRELD2	7.43825822109233
C8G	3.15846238289556
CD82	5.91175550086537
PMM1	4.99479433569552
CBLL1	4.50103851650722
LIM2	3.46499025736627
VAX2	4.05601234692007
SETDB1	5.12842721335596
LRAP	6.69969592637586
GCLM	5.94425790929913
CPEB3	3.67325644643616
PPM1A	6.1596544154709
INTS1	4.07870542391676
MMP16	3.1396793701162
CAMTA1	4.03563646021494
SAMSN1	4.97395708581793
DRD3	2.90698405941895
GMPPA	4.49709811726332
C11orf73	5.34626334274092
AIPL1	3.61616370547452
PTP4A2	9.51051054205958
IL24	3.70654702694607
BDKRB1	3.31078472156346
HPCA	3.50775629700762
MLF1	6.63303123940446
SEC14L1	5.78133599848567
CHFR	5.45285906523335
EMILIN1	3.46541507160033
THADA	6.18513645867965
TAF12	5.57880443660718
NDUFS4	8.0492302035768
ID1	6.45234594742714
PIK3CB	3.40697464969145
COL18A1	7.26351364187635
PDZD3	3.27647587280578
TBC1D17	4.53095075911135
COX8A	9.96402801344147
CDCA4	6.03640740091157
C2orf44	4.28752738149842
C9orf16	8.17176473022471
ERBB2IP	6.31337838791857
EMX2	8.57267605882656
FUS	6.9689965667348
NIPSNAP3B	3.90911740443616
TF	3.27473459557097
CXorf56	4.9351099129149
CLCN4	3.78150499715262
PWP2	5.07197603506378
MMP15	4.79791181812595
MTMR14	5.94991814628965
NPR1	5.84023297364639
DNAL4	6.51062317627622
ELAC2	4.48703050908703
ASS1	11.7519973389298
IPP	5.72021941264635
TMEM59	9.7901083264423
POLR2J	8.84116773327905
SEC23IP	4.71415295199598
RGS4	3.63446620949050
UQCRC1	9.58158103102337
SNX6	7.98018465069309
DDX18	7.29287822475931
POLG	4.21081698034155
ADAM23	3.62274156862484
ZNHIT2	4.45436406257298
TFR2	3.52948464923918
NCDN	4.41467607546557
RAG1	3.51991298809228
POMT1	4.91334917737282
CYP1A1	3.40547013882336
SNAPC1	6.12313500993687
GNA11	5.28299704418636
CCDC52	2.77154901126308
CAPN1	6.86378549493176
DDHD2	6.7945305912599
UPF3A	6.27065377677997
LAGE3	6.60492824875767
GNRHR	3.20664804783533
UNC13B	5.53091862094197
TTLL4	4.22931596943700
PPBP	3.10232736780912
HTR3A	6.09044569805918
SDC2	4.15794160890958
ANKRD49	6.92462424180268
BTF3	9.30451286886335
COX7A2	10.8880685592391
SARS	7.86480173776236
C13orf18	3.34388104093424
CACNB1	3.86043401422191
QKI	5.85315875908442
SETMAR	5.89808735654433
LAMB4	3.10568891340019
MAN2B1	7.16973588456837
EML3	4.86123289967358
ACADL	3.26294373946410
OFD1	8.50182188144903
CGA	3.44245088507381
EIF3EIP	10.8479017014618
PEX16	5.20423634671351
GNG12	6.80001206674663
HABP4	4.85696810068051
CNTN2	3.48580978170275
ASNSD1	7.2774061738601
FUT4	3.71663360754318
DBH	3.35610548445736
CD53	6.61821543158842
HIST1H2BJ	3.65842114331551
TFAP2B	3.38381211641760
ACF	3.59931846119509
TMEM11	5.5292328634174
CDH8	3.45868983878172
C3orf32	3.28701044475365
AGPS	4.85903698530972
C4orf18	3.18120034128761
PCCB	8.22617093981797
IPO13	5.11578013966967
PECI	9.32635253971085
UNG	8.3669660736581
C6orf105	4.05993060561087
GSTP1	8.66368534965049
SUV420H1	7.64412231182041
ARHGAP15	4.22971393321606
LTBR	5.87385935748258
TDRKH	2.99423101778643
PSG4	3.2260805146909
SLC9A3R1	4.9254834507626
NBPF3	9.11493057946673
SLC9A3	3.69799814552966
OSBP	6.50399189304253
PRR5	4.81545795992981
CHMP7	5.6926065631414
ADRA1A	3.11954070479954
ASAH1	6.48758418526834
FKBP4	6.06523023312881
ZNF350	4.43722046938863
DOM3Z	5.85654435539492
GIPR	3.53227161346927
AHI1	4.10327628115062
BST1	4.38762505819675
NCR2	3.51425884029461
NADSYN1	5.48133814616026
UBE2W	5.80721919679297
RGS14	4.48845714611621
KRT15	4.88157041175578
SCN11A	3.73334732680807
GFI1	3.56537975945732
FHL1	5.04884769686408
SMC6	6.53025200912632
GATA1	3.57375800326012
OSGEP	4.6117467361674
ARMC6	4.89888494406243
HK3	3.63769802893849
PSMD5	7.27812059655962
RSU1	7.9795858575353
RPL4	11.7407335559901
MAD2L1	7.4673457143411
RBPMS	5.05189827847677
EIF4A3	9.29260950358585
E4F1	4.75056562093919
DLEC1	3.52743691536869
PRPF3	4.84475067708966
EMR1	3.28257844782339
CHMP2B	7.16174421673228
CAMSAP1	4.62851963135918
RPS21	9.07823552062393
XCR1	3.30391045645076
ARID5A	4.10088318165779
RBM6	6.095867807429
UBE2N	7.32977868603793
KLF4	4.30358581553204
MGC4172	4.50768964758472
LMO4	8.21801433001857
KLKB1	3.37863023348922
HDAC3	5.9566930676833
HP	7.08064823720148
SCHIP1	5.09593780843377
BTK	3.86922632751056
KRCC1	7.74822755927046
PRND	2.88148210174663
C6orf27	3.36175574105710
PIGL	3.5583184068791
CLCA1	3.38476504566896
C1orf112	4.31914879399164
OLFML2A	6.73866945163971
HUS1	4.67210794174083
SFRS6	6.60771544703094
CXCR7	7.91874352101189
UIMC1	6.28286911728702
FXYD2	3.48109740618448
GOT2	8.8497449679825
ZNF667	3.73559713292896
TFEC	3.76082774117282
ATP7B	4.80142655502048
RAB38	3.09326780246601
POLD2	7.01763437531176
PPM1H	5.91276081022506
DCX	3.24832776111545
NFYC	5.66124999655417
ZNF228	3.47563560237189
KIN	5.9712042738269
PLSCR4	5.32464053036017
HIST1H4I	3.92270153258663
PPARGC1A	4.20117344249513
HIG2	9.00258018284982
KCNK10	3.86945443551285
EXOC1	7.70850897270837
OR6A2	3.62150941867015
ETFA	8.51944957351467
PDAP1	5.31701644936627
C19orf6	3.45829658708225
POLRMT	4.36243776133100
ZNF146	8.19673013279988
MIA2	3.18000534015647
LY6G6E	3.12735694129139
EIF4E2	7.32902477732329
NENF	4.6823126916994
HOXB5	4.04182405758352
ZNF324	4.46270295690728
CUGBP1	5.38237797893758
ENTPD7	4.35916857443751
TTC13	6.37794629813854
GJB5	3.42955347129609
PRSS22	3.95767738561834
CYP3A5	3.71991893441983
MBOAT5	4.26950296936592
CUL4B	4.80276029562929
CENPJ	3.4571560266501
KIAA0664	6.81240697494089
PITX1	3.74373478257337
PDGFRB	5.42239102098264
RDX	5.93408441826936
CELSR3	4.26454239257471
JUND	6.21265237495391
ITSN1	4.77333351869792
CHRNB1	3.72446878401674
EHBP1L1	3.47874839229764
C19orf2	6.82746114004762
FETUB	3.10297077515836
CAMK2B	3.41051462557908
DCTN1	5.94747802872556
TNKS2	6.53311688703087
MRTO4	7.51735881926739
C1QBP	6.70539825775332
TTC3	7.26384828476228
NDUFB8	8.73300249103603
CADPS2	5.83124402831536
EDG2	5.47943651213853
MYF5	2.86508096814458
SEMA3G	5.05357958372603
IL23A	3.82546455616496
GJA9	3.41255744280287
R3HDM2	7.0555004051047
C5	3.87109315411944
SLC2A10	5.43020150893269
TRIM45	4.73743458341073
TSP50	3.73855844335591
PAQR3	4.1965024748535
ANKRD26	3.17756735351492
TCP1	8.37525955234656
TMED7	7.0144295194608
CMA1	2.92290347082589
PTCRA	4.27833502456849
HCRTR1	3.45331698467583
FST	4.55467186933973
PAWR	4.19429516738191
LDLR	5.16606299215667
ASTN2	3.76963468728019
SCRN1	6.75273762121984
GPATCH8	6.66414093089471
KIF4A	5.92460938275105
TANC2	3.91343190582245
ZMYM5	3.63445169623776
PGM1	9.18190852866894
ZNF586	5.46805645115994
POLR3G	3.4919857843974
CPD	6.52090062119544
SNCAIP	3.90298851752520
DCT	3.51052104530042
HLA-DOA	3.8338854080047
TANK	6.19807014023773
RCAN1	4.28958272532784
UPK1B	4.07273140191597
DNAJB4	4.06833990351627
UGT1A8	3.01025951918150
LIMD2	3.70454230674616
HIST1H4L	3.63932204857568
PECR	4.3707061616272
HSPA2	5.91362373356463
SERP1	9.20496778548524
TACR2	3.36128173643221
NUP85	7.13084137953028
CD177	3.54053236129661
GPR135	3.1916918072032
PIGG	7.14602322908592
LGR5	3.30294663070714
JAK2	4.15787578597218
DPYSL4	3.26677624850163
TM9SF4	6.32472251265913
PTHR1	3.43827992553367
SIRPG	3.1605842223373
ZNF264	4.69396065453915
BICD1	5.44267867361314
RAB5A	7.49691264209942
FLJ13224	3.07954467959482
METTL5	9.47047605037312
HERC6	6.53667965863105
CASP1	5.8851788403584
USP9Y	2.83800945489483
LRP1B	3.01562534841141
XAF1	8.5448767286412
PLA2G4C	3.51039089629888
APOA2	3.17972613631787
SPAG6	3.18164379523064
KALRN	3.22840433167061
SECTM1	5.47680960223086
THOC7	9.09844835649186
IFNAR1	4.28772548209140
TCTA	6.55892384767416
NY-REN-7	3.68302929112063
TALDO1	8.99561819981227
B2M	11.8186353216171
LPPR4	3.51967284203966
SQLE	7.34757095393635
SEPHS1	6.86979742397904
EIF5A	5.95687240672441
FAM49A	3.98675615264389
YTHDC2	4.41165618760176
EHD2	4.03907985668762
NCF1	3.7211855719469
SPG7	6.30425104188807
ZNF614	3.38123769635763
HOXA5	3.49781773498123
NUP133	8.20963734744452
FGF12	3.9730531196583
SLMO2	7.03738122320459
INPP5B	4.52676940872659
PPID	5.97959876555694
SNTA1	4.03351962366903
IL20RA	3.68148839800882
UBE2J1	6.70615229341078
CACNG2	3.06760274710888
GCM1	3.31664475654104
ELF1	6.99438330622668
TLR5	5.28461190531578
TCFL5	5.17467596826572
C1orf107	5.79902178117284
C19orf22	6.51539305628468
SAFB2	6.4971853627732
MAP3K7IP1	4.36540895378336
NCK2	8.3036932477173
OXA1L	8.06737822760468
KIAA0652	5.53751785166783
KLRG1	3.54099271838963
FRAG1	5.42254783319231
ZSCAN12	2.95010714216681
PSMD12	7.36406169702673
E2F4	4.98212738138848
CLEC4M	3.57293563763912
KIAA0999	5.20698705412215
CLDN10	6.36276534291547
MGC13053	4.16086038620498
TAC1	2.59671912737732
GYPA	3.32220833059631
HPCAL4	3.29612055162306
TRAIP	4.27074415949588
MEX3D	4.26147474099476
KIAA0232	7.54497680996146
ERCC8	4.24544622381535
NFAT5	5.68601710482122
GPX4	9.15751332063919
CSPG4LYP1	3.52446543445199
KIAA0368	6.71493061247604
FBXO3	6.5973934701445
DVL1	5.77588692712893
CMKLR1	3.58131553180655
GPR157	3.49266248712571
TYMS	8.00609592681343
OR52A1	3.06806644652169
PEF1	6.89307188409746
ZNF750	3.35613477573336
ALG9	6.25677852226274
MCM5	7.36634796346698
SDK2	3.65727515743757
BAIAP3	3.87885591050546
RABGGTB	5.96433663690971
KCNK7	3.54108136814127
PTP4A3	5.75186743641865
ANKRD40	3.78989984807862
CALCOCO2	8.03986067076473
TMSL8	4.40561542830779
SNCA	4.21792590599375
ZNF551	4.38553238654809
HBQ1	3.67853792431946
ARHGAP26	5.40493468763064
GEMIN6	6.66068068767133
HRAS	5.45523251404296
KLRC4	3.03252503046276
BSDC1	5.95995737336884
DSC1	3.65954455296745
RNF43	6.11787657518347
NDUFAF1	5.78889761749823
MAP2K4	4.75972760318929
FOLR2	4.22147280732921
LYZL6	3.49260393768131
EPB41L3	3.64533893614656
TEKT2	3.69778588840313
CDKN2B	3.47145171071225
WSB1	6.12329386145809
ZNF480	3.33126331426015
MAP3K6	4.48747096454743
PROS1	5.16170162934894
PSMB8	9.27203869091708
HN1	8.48407143420393
MAS1	3.18144286257272
APOL1	7.93276469870342
CSHL1	3.37926637671224
ZBTB7C	3.31733242341226
AHCTF1	7.11403221015681
SAE2	8.69437159760908
ITGA2	4.42826457414121
AP2S1	8.33036451366182
P15RS	6.29058546738458
MME	3.55145293198564
VAT1	7.56510684437199
MAST4	5.38306377342263
TUFM	9.43943879842125
KRT33B	3.38223587225876
THEG	3.58851449643421
KCTD2	5.51917514944238
WDR26	8.57439546190471
MFI2	3.31295660957143
KRT34	2.87056489938024
NR4A3	3.59678929372729
SGSM3	4.52744311995337
ARSA	3.77936749247545
TOMM22	5.88926665461763
SOCS3	3.72143217389521
UNKL	4.32033011053067
POP4	8.01061961542792
BHLHB3	9.06111635834116
MALL	4.16615495917465
SOX15	4.45859397635103
CCNA2	6.28201418963263
PARK2	3.190923924193
GPR124	3.99905585033731
TMEM132A	5.64680851676875
CGRRF1	5.1979022200612
RUVBL2	8.20952223141652
MCAT	6.66564147512087
WNT10B	3.63742220594433
ISCA1	6.66399581614866
RPAP1	4.09383774976573
C12orf48	5.59579402267814
RAI16	5.26049074845755
RPL27	9.26066862293741
EPN1	3.690587798796
MAGI1	2.94790246099871
GBX2	3.49846188241755
SLC35A1	7.29302505959158
GAL	4.24611298775639
SLC14A2	3.63775661380645
RDH11	8.20759661796737
ZNF518	3.89716420639098
PCYT1B	3.37455451626448
AUH	6.88133898324473
EIF3H	10.5335070199749
KIF1B	6.75557628747395
MBD2	4.78787905127268
AMOTL2	6.63660835901703
C6orf120	5.53268361245098
PIGT	6.98999356605012
PSRC1	5.24680669267208
PLA2G10	3.97054627456124
ALAS1	7.64304772738519
FOXO1	8.17216835610048
C17orf62	6.56784701752517
KIF5C	4.71100386119883
DUSP10	6.18279259249356
CRLF3	7.11805961884173
CLCNKB	3.5240938975246
PSMA5	8.55434855360721
FARS2	6.19395136104524
CCDC28A	6.41381487264442
AMPD3	4.46700744730264
PIAS1	6.99753226138783
ADCYAP1R1	3.34551542985135
TMEM134	6.72618281209887
CDH20	3.08119539149467
FBXO7	8.65313711139458
FLJ14213	4.6891367784442
ZNF3	5.07518190224457
LRRFIP1	7.18284531910883
TMEM49	9.0462330986273
CNOT2	7.55553794220514
CBX2	2.86853312106437
ZC3H14	6.21656115261354
ALDH5A1	6.58970634418905
HNT	3.55268199501041
SERPINA4	3.05578700900796
FLJ20920	4.60646135450889
CRTAP	4.89902301247343
DDX50	8.1266227163123
STYXL1	7.61266661990361
TK2	4.59835742269012
BLVRB	7.57714919136274
STMN1	7.22788309508851
GUCA2A	3.14630079551784
DPP6	2.96371103487729
GALNT10	4.01073723763757
STK39	5.35498820993239
MMP24	4.26820544558486
CKS2	9.98644942413037
RHO	3.89394638351107
BANF1	9.09074110929637
CR1	2.92745698627004
RPS6KA2	5.07966364995438
HMBS	7.054151179008
C20orf112	3.59943220359997
SLC25A24	6.35221575290915
MRPL22	8.54989357256805
SLC25A15	5.65630941589041
GADD45B	4.76419269813484
TDP1	5.85179564126121
ZNF287	3.19826427358079
DAAM2	4.83429483254226
C11orf57	5.94612043396334
RFK	7.10359004595363
ZFYVE9	4.23046672766317
TCTN3	5.83923935577355
STCH	4.9470012852081
LOC283871	3.6517120629189
NDUFB3	8.16747450000611
DEFB4	4.88441453693843
FPR1	3.6913954092465
FMNL1	4.49052150443939
SEPT7	9.41106650627703
PTCD2	4.12012695369383
GNLY	3.70833720236102
GRAMD1C	4.521519211084
ZNF165	4.57469803487178
TR2IT1	4.07178394066445
ARMCX3	6.71335441825376
NDE1	5.90680061147939
MAGEF1	8.21382895299946
ITGA10	3.55506160208931
ARHGDIB	7.50000265072906
FSHB	3.58455014205384
ANXA2	11.0778057142198
HLCS	3.68368214956188
MCF2L	4.26085408289798
AK1	6.40989418694308
FH	7.79050898580265
LGALS2	3.97637191884799
SYNPO2L	2.73082449089139
KIAA1045	3.2992786005245
C1orf183	4.46974812528367
MAGEA8	3.10362109855467
DGCR8	4.57783158939525
GSR	5.70143507487141
NEU2	3.59133515310179
HIST1H4B	3.63190740626194
CACNA1C	3.16210638929852
FAM20B	6.16743024378843
HES2	3.21034331047189
PDCD6	9.16957212632736
INTS7	4.87969681941795
AMPH	3.69094324144592
UCKL1	5.33890541129829
ASB4	2.88541486736243
C10orf97	4.51843897436433
ALDH1L1	4.11495471889842
CCL23	3.43528772677098
OBSL1	4.96775888956348
SLC12A7	7.07949064330516
THAP4	6.16112080876112
RBM4B	4.59875109095893
OGFRL1	4.34973314504799
KIAA0831	6.08104126619798
C12orf11	7.2387856294734
PPP1R15A	4.54837227529066
KIAA0240	6.01341349471276
CD1B	3.34744524758386
FCGR2A	3.93784100693128
MDC1	5.85166384271553
MAN1A1	4.15977604321593
KRT9	3.3449493997974
HTR1A	3.32498339684585
OCEL1	4.45307215090666
ATP11B	6.29206334275938
NLGN4X	3.72561921864136
FBXO34	8.96773532287693
ALOX12	3.83153031240716
RB1CC1	7.50748169611104
PCDH12	4.12079442389181
RPE	4.79504411386143
EIF4E	5.69852335296384
CSDC2	3.61628532739510
ABHD5	5.13732483834537
TMBIM1	5.95826418438745
PET112L	5.02019002338396
P2RXL1	3.06721539628165
F2RL2	3.29896801328791
TRMT1	5.18321207939119
IMPG2	3.48476845022448
LRRC32	5.58288724204448
BGLAP	3.96732565829128
HTR4	3.41016794276252
MRAS	4.66780660929541
TRAF6	4.70567572881
AXL	4.08619600729973
ATP2C2	3.84146050133722
LMNB1	6.14492456164289
TELO2	4.58486309132412
PNPLA3	3.41366704975553
CSNK1E	7.29714437618204
SRP14	10.1046377820076
KCNQ4	3.44029536492563
PIK3C2B	6.81011844252503
C15orf15	8.15395398326769
TUBB2B	3.59139759167184
USP15	5.61835379758685
C12orf41	7.0661700149058
CEND1	3.94475477004707
RNF31	5.01835573163701
TCEAL2	3.56430977163874
PTGER2	3.961988964311
UBN1	6.00326483331618
SLC5A7	3.03573310199764
SLC31A1	6.91528447396012
ADAM29	3.25668682849155
ST7L	3.9165001887844
GFOD1	7.22210282262601
CTNNA1	9.62881484597847
HRBL	4.22081875747627
CBX4	3.35393506695378
NTRK2	3.68656539156989
FOXN3	5.05164242897094
MFGE8	4.2504385185068
PFKFB2	3.60445629167279
TAS2R4	3.65923857206685
SH3TC2	3.05153207779305
IL10	3.21256095008042
PXMP4	5.48252019516607
RNF167	6.24300280346948
PRMT5	6.64754022097202
TSKU	5.18247270669093
ATPIF1	9.1449951776606
ETV3	3.26556354297829
PAK7	3.06067367039066
PDLIM1	7.88708122687567
CEP63	5.0212983937742
WDFY3	4.49298306126936
RNF126	4.54372783073081
DPM1	7.9459552869995
CLIC4	6.8806874419382
ACR	3.59022062100302
KLK7	9.2173600413775
ALOX5AP	5.49289641672418
LRP1	4.64963817429829
TNK1	4.52725744814071
TAS2R9	2.89181327089679
ZNF16	5.66635588979332
POLR1B	5.27411663037484
SLC8A2	3.66335581299063
OLFM4	2.98509136282834
TACC1	4.87724256304438
SAMHD1	5.67540685268219
ATP13A2	5.17270538200228
KRT4	3.76409356077989
PAX6	6.30272760365039
SCG2	3.5177740173644
SLC17A6	3.31237779599282
TUBB4	4.30867385072810
PADI4	3.09443066858313
FMO3	3.13021892789117
NLK	3.73391142579731
POU4F3	2.94910989404603
MDM2	3.43605345642913
CAPNS1	9.31722586410227
SDF4	6.81482768907747
ITGBL1	3.83500217628629
TAP2	4.87795939239249
OR2C1	3.37945161226139
KLHDC3	6.43352902874327
EFHD2	5.67874637087617
GALR3	3.73598265371513
NBEA	3.23372016140896
ABCA6	3.10546528833585
ABBA-1	3.6761090222771
GNAI1	4.68248866011296
CLDN3	6.75154681719338
AKT2	3.29874474614251
EGFR	4.22382849855756
VPS4B	7.08217584755196
RBM16	7.59253402641086
GALNT6	6.9435499446342
ZDHHC3	5.58765838811293
SLC25A4	7.16070023298602
CYB5B	6.19356656760209
NDRG1	9.07850868580843
SESN1	4.53963498761236
GBE1	8.05094118203652
MRPL46	5.34904792633223
CLASP1	6.39213671502326
FARP2	4.10665925874558
ACOT11	3.64663813884731
LDHAL6B	3.11631508521635
MAPKAPK3	4.97854402620778
NCAM2	2.93436243649804
AFAP1	4.42801123287488
PRKD2	6.66762061228123
OR2H2	3.39259807116584
ZFP36L1	6.97762074739268
DZIP1	4.16553192124814
GPR161	4.0528897229018
RNF146	5.47430690086009
NKX3-1	3.87031504661086
CCNB2	8.29621285444779
ZNF10	3.72736720036951
WDR74	5.44622777831397
FAM134A	6.97765533188857
PCNP	8.50663457995742
PURA	5.44218736479641
DNPEP	7.21337021504363
ERBB2	5.18742577783098
CREB1	5.31006091027494
NEO1	6.00257503258031
DDX3Y	3.26485274990471
RPS3A	12.1554939668464
MXRA7	9.80740189712546
LGALS3	10.4657887050570
GLT8D1	7.21391866645424
TMPRSS3	7.50252652212105
UPB1	3.23126821104716
LAT	3.74150185827496
CLDN14	3.49791541061428
DHX38	5.08657732425647
KCNA3	3.27584927781279
BTBD1	7.72081872050452
TARS2	5.35831678070848
SKIV2L2	6.8667269226853
ABCF1	8.0941458401729
CDT1	3.34504323453273
ZHX2	6.6866161483229
FCF1	4.66392493580235
LRRC49	3.57199191141759
GUCY1B2	3.99106999548328
CD28	3.21440835908553
SMARCA4	6.97170720089295
SEPT2	8.63637658468428
SOHLH2	3.09328924403917
MCOLN3	3.63159295346756
LRP8	6.69080740364944
TAGLN3	3.64073235701728
MASP2	3.57830012612991
GPATCH3	4.20506267670301
TTRAP	7.82788469627233
AGL	6.9225931129308
NFE2L3	4.64408082290356
PSD4	3.91525173567447
PALMD	4.76003117683305
CCNB1IP1	8.15754477593962
TMEM43	6.94939215697584
OBFC1	5.85310030223152
STAT5B	4.9101443210373
C14orf79	4.73628548327504
ENPEP	4.13094755597363
SSB	8.83599428386099
SCT	3.16426109575118
TIMM23	6.89263202701802
SKI	3.64673404069433
SLC22A13	2.98251624048193
AKAP3	3.30855068022668
OAS2	5.7829329407113
KIAA0423	4.67323714141908
SEC61G	9.22991705338766
CAPN11	2.95449825813032
TMEM50B	5.62389488236457
DEGS1	6.65205926368748
ARHGEF4	3.67952294520065
DBNDD1	4.19097258799185
TBL1XR1	4.91992705654428
FAIM	4.89377682056501
SP140	3.98574067874903
G6PD	5.98774281364312
NUDC	7.51065963262763
GABRP	4.063510618143
SCARA3	6.62186966348887
TACSTD2	5.30801274486922
EIF3J	6.30121302324325
PPP2R2A	7.85756865227928
CPA3	3.70584022464877
PVALB	3.97057225275183
BCAT2	5.92273138058455
MFN1	6.56726701591228
F10	3.325319044202
