Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A12_543708
POU3F1	3.21415901170354
C20orf32	3.95955212663219
USP52	4.9133574869568
HIGD1B	4.00359614307754
BAZ1B	4.72095760498976
USP6NL	4.82613404504147
SLCO2B1	4.47082951342071
ABCD4	4.3832933540128
DIMT1L	6.73709051695511
SLC25A46	8.61764210764839
LARP7	6.17982649802364
TEK	3.79378764275101
CD160	3.67391589734213
TERF2IP	8.23516697854503
PHF20	5.81530188406852
COL1A1	9.06108750944686
KIAA0090	5.5511400446368
GTPBP1	4.2079041324679
GRK5	3.60598266700387
AP1S2	5.97892434126163
RAB33B	4.55443685491812
CA11	4.60660774219549
ALDOC	5.8021694276616
NUDT1	5.14679829216198
ZNF212	4.83536829656966
ACBD3	7.5716189925556
ZNF83	6.58294201021454
PRDM2	4.73670167984908
GDPD5	4.23388352544093
PDCD4	5.279916014258
CEP350	5.29660665083467
FOXP3	3.19478946149479
SMYD3	8.6055923236732
CST7	5.06930962637253
SELL	3.85376223047292
CIAO1	6.67579781447605
LGI2	3.80466447351950
WDR45	6.79196758327644
ANKRD6	5.07181895807452
LTBP4	3.63984179049760
PSCD3	3.21830189242438
PYY	3.1141302557164
KCNC1	3.31975521281968
SIRT6	4.28110242515694
CCL19	3.72149757266995
ARHGEF9	3.92594536068078
ABR	4.18956941772734
C10orf22	6.41944203792063
STK17A	4.53372384692222
FOXE1	3.5659640053937
GML	3.24943061886178
CNGA3	3.03381751517789
CD38	3.71271611238467
ZDHHC6	7.43976571284742
NEFH	3.4194411377638
PGBD5	4.34152533829123
CTDSP2	6.58644915510116
RMND5B	6.52377143067253
ZNF257	3.25377608717972
DUSP4	5.03491328699849
FLJ22167	6.23156647368195
EXOSC7	6.79938271829946
ROR2	4.04237811709836
FOXM1	4.30655933061986
ZBTB48	4.32904052200125
BUD31	7.99574774584879
MAOA	3.84474359074727
CCDC41	4.3113622341498
TNNT3	4.0409053900979
FBXO11	5.13397202844442
GYPC	6.19423894929933
PLIN	3.64789259801116
RFXAP	3.73989008233275
C6orf15	3.75940537352434
RNF4	7.88928819599377
F8A1	7.57151553474905
PPP1R3D	4.7249890226912
GRB2	7.09748597361234
TPM3	2.97041628881821
SYT13	3.48260561883085
EPB42	3.55560721494011
RP5-1077B9.4	5.18487927663668
EIF1	10.8515110633178
CETN3	8.01204255873683
FPGT	5.82057924596355
PRY	3.3169164938448
NTHL1	6.41091749600854
POLR2B	7.93044264761844
RPS28	12.0928014903430
GDF10	3.3916483370348
COQ9	8.48766440345634
P2RX3	3.02376737964604
GCC2	6.27637392053637
RARRES3	5.72193255032238
PLXNA1	5.12998870043638
WBP4	5.10020932134593
KIAA0100	5.71195500108575
PMF1	7.82152662805098
HS2ST1	4.70981573624695
CRELD2	6.64030374877981
C8G	3.00030128214331
CD82	5.65561730172074
PMM1	5.30981410178201
CBLL1	3.80431243877625
LIM2	3.46534618793613
VAX2	4.27861038734125
SETDB1	5.36610859806406
LRAP	3.10713883773572
GCLM	5.01759326055577
CPEB3	3.57443646310371
PPM1A	5.49040214808842
INTS1	3.65972854582119
MMP16	3.29416820361706
CAMTA1	3.61908685992378
SAMSN1	5.86622254027126
DRD3	2.91914629579058
GMPPA	5.54653642667934
C11orf73	6.82859644799356
AIPL1	3.65401492054694
PTP4A2	8.74161469747041
IL24	3.31735588748792
BDKRB1	3.35852766359623
HPCA	3.58014376344546
MLF1	7.14530606478878
SEC14L1	5.48960251194649
CHFR	5.42076170663456
EMILIN1	3.96489958786081
THADA	6.23776663598933
TAF12	5.04121028476713
NDUFS4	9.44982873917502
ID1	7.54390986148966
PIK3CB	3.78493042888337
COL18A1	6.72331066018689
PDZD3	3.01646554598029
TBC1D17	4.7568543557649
COX8A	10.3440432353389
CDCA4	5.12514100206523
C2orf44	4.59095863805100
C9orf16	8.13848258575466
ERBB2IP	7.59102097874345
EMX2	8.23422657356985
FUS	5.35468347074023
NIPSNAP3B	3.67298151432323
TF	3.10013904594774
CXorf56	5.12429330888397
CLCN4	3.82752316474493
PWP2	4.84746371914997
MMP15	4.02036384530221
MTMR14	5.88291437166057
NPR1	5.5053464946583
DNAL4	5.21185473520712
ELAC2	4.35776313352754
ASS1	10.8450990140917
IPP	5.07775144979728
TMEM59	10.2422489629496
POLR2J	8.60040387014601
SEC23IP	5.21005742814655
RGS4	4.02597525226518
UQCRC1	9.90371546895903
SNX6	7.56488770779916
DDX18	6.24610907248743
POLG	4.55912533246081
ADAM23	3.98107004626521
ZNHIT2	4.5939492101851
TFR2	3.40966401064846
NCDN	4.20441681567093
RAG1	3.42657713736428
POMT1	4.30758175185968
CYP1A1	3.36327068121869
SNAPC1	5.21703604091718
GNA11	5.21014261897692
CCDC52	3.30570706054791
CAPN1	6.22309330148331
DDHD2	6.12054750065463
UPF3A	5.64009552168252
LAGE3	6.33854666061936
GNRHR	3.24942859338681
UNC13B	4.60800501940494
TTLL4	4.34374932078289
PPBP	2.99090247288141
HTR3A	8.67268419647598
SDC2	7.29655190108499
ANKRD49	7.77480987735636
BTF3	10.7508442495991
COX7A2	11.2300743968666
SARS	8.55763874945903
C13orf18	3.94395273768610
CACNB1	3.78259715757424
QKI	5.54665405409731
SETMAR	5.44785911363947
LAMB4	3.39599715131836
MAN2B1	7.04444798540373
EML3	4.39601139761462
ACADL	3.37509247562311
OFD1	6.20805391966493
CGA	3.45123249648803
EIF3EIP	10.7029877841383
PEX16	5.36087145816592
GNG12	8.0199015175674
HABP4	4.45122042048612
CNTN2	3.4592757626677
ASNSD1	7.66009471975752
FUT4	3.61481260886361
DBH	3.62677937434511
CD53	8.04319503761897
HIST1H2BJ	3.18035096793447
TFAP2B	3.24676973248468
ACF	3.85831287160763
TMEM11	6.51695491967065
CDH8	3.25999893126159
C3orf32	3.64696657345684
AGPS	4.24021951554964
C4orf18	3.61990113596044
PCCB	8.94616809989557
IPO13	4.6019235451826
PECI	8.31929215235694
UNG	7.02144903792372
C6orf105	3.82845399014929
GSTP1	8.86203418161708
SUV420H1	6.37355300098689
ARHGAP15	4.3140449255325
LTBR	6.48982628328652
TDRKH	3.72798504071528
PSG4	3.62996631738856
SLC9A3R1	6.34497959547923
NBPF3	8.66273497211352
SLC9A3	3.995389784057
OSBP	5.58414363095289
PRR5	4.93051826578259
CHMP7	5.54038372467218
ADRA1A	3.16653640642958
ASAH1	7.53655599816344
FKBP4	7.31504574471715
ZNF350	3.44396095798444
DOM3Z	5.75476336356723
GIPR	3.54012283450937
AHI1	4.57787986711555
BST1	3.69117248533079
NCR2	3.46771710712595
NADSYN1	4.94703295406826
UBE2W	6.20975825400207
RGS14	4.23841071656403
KRT15	4.37570552591177
SCN11A	3.79664180390506
GFI1	3.31590426120566
FHL1	5.04590993873209
SMC6	5.7423922970138
GATA1	3.60652845070907
OSGEP	7.17703335168989
ARMC6	4.83548655728089
HK3	3.39363450332716
PSMD5	6.43054672928217
RSU1	7.65828199051009
RPL4	12.2190512073653
MAD2L1	7.19595111465361
RBPMS	4.86345052685105
EIF4A3	8.932877131276
E4F1	4.82761280510337
DLEC1	3.26157516922799
PRPF3	5.28973256906845
EMR1	3.24322411299054
CHMP2B	7.4045267646272
CAMSAP1	3.91907862875457
RPS21	10.3527062133535
XCR1	3.43478702350167
ARID5A	4.21663856015493
RBM6	5.46028565053806
UBE2N	8.51059227215753
KLF4	4.05378107619746
MGC4172	4.94466113024412
LMO4	7.7062966023865
KLKB1	3.21431867607788
HDAC3	6.58082509179468
HP	3.64533134917433
SCHIP1	7.02885624023553
BTK	4.14207510774695
KRCC1	6.9504000680052
PRND	3.00206128665543
C6orf27	3.70743844270380
PIGL	3.8211229083029
CLCA1	3.81563268231445
C1orf112	5.02207042702268
OLFML2A	6.2750572655599
HUS1	5.04494402548306
SFRS6	7.63151280310781
CXCR7	7.8179498558461
UIMC1	6.17410659837632
FXYD2	3.61418961863789
GOT2	8.75905746348338
ZNF667	3.62784521644411
TFEC	4.29278135612459
ATP7B	5.73657462462932
RAB38	3.20302457516181
POLD2	6.16418312843784
PPM1H	5.81386943931324
DCX	3.19682886845225
NFYC	5.23251886046623
ZNF228	2.64746226925417
KIN	5.65689572309268
PLSCR4	4.7403740101064
HIST1H4I	4.03101039251016
PPARGC1A	3.07200663036227
HIG2	7.33146916784387
KCNK10	3.9692581000842
EXOC1	7.19595471801794
OR6A2	3.69778026878415
ETFA	9.35103748168974
PDAP1	4.63827990326488
C19orf6	3.65151741004789
POLRMT	4.3552175960018
ZNF146	6.5767410504682
MIA2	3.27675883070111
LY6G6E	3.15694777919817
EIF4E2	8.66576311644422
NENF	5.12258710644016
HOXB5	4.10429000776651
ZNF324	3.8593907062301
CUGBP1	4.11933774133167
ENTPD7	4.51363423764339
TTC13	6.20563099816107
GJB5	3.45654593011019
PRSS22	5.02236798236521
CYP3A5	3.11098773642271
MBOAT5	4.53237899423708
CUL4B	4.90049925078896
CENPJ	3.70874049351064
KIAA0664	5.62711815099115
PITX1	4.14140914912411
PDGFRB	5.94098006299104
RDX	5.85080433151248
CELSR3	4.05290762831329
JUND	6.13956056380896
ITSN1	4.58807855446132
CHRNB1	3.78799120944412
EHBP1L1	3.70637217700370
C19orf2	6.58775817725796
FETUB	3.09158340172311
CAMK2B	3.00031710115657
DCTN1	5.75460832820239
TNKS2	6.8341319063
MRTO4	7.32880282753629
C1QBP	6.91911628257756
TTC3	7.66034164964401
NDUFB8	9.58736767855635
CADPS2	4.7530610372896
EDG2	5.36138669750563
MYF5	3.15205052548043
SEMA3G	4.05576235536769
IL23A	3.51639268490917
GJA9	3.52358791772619
R3HDM2	6.38069674025561
C5	4.07265078069724
SLC2A10	6.13105388165181
TRIM45	4.62116004170489
TSP50	3.90565059537014
PAQR3	5.23968476096381
ANKRD26	3.49166596706997
TCP1	8.8018628540765
TMED7	8.04415428264643
CMA1	3.14115606036525
PTCRA	4.06206722466649
HCRTR1	3.7453173412164
FST	4.50001712223163
PAWR	4.02947967144125
LDLR	3.80540646845784
ASTN2	3.63112453259096
SCRN1	6.25887221755972
GPATCH8	5.60710293300364
KIF4A	4.17440990420315
TANC2	3.64012741426806
ZMYM5	4.35409048382384
PGM1	7.78499770281444
ZNF586	4.50437482573785
POLR3G	4.01295183150499
CPD	6.36063654008063
SNCAIP	3.88164891537535
DCT	3.35679595538115
HLA-DOA	3.41944358104531
TANK	6.3438651863675
RCAN1	4.16746577137861
UPK1B	5.42591018689845
DNAJB4	5.52324631093291
UGT1A8	3.03707434481778
LIMD2	3.70198345487685
HIST1H4L	3.37745772560663
PECR	5.33092084332407
HSPA2	4.38986539000822
SERP1	9.93532936782403
TACR2	3.35628256667931
NUP85	5.92265626043244
CD177	3.42902164852971
GPR135	3.22732641205139
PIGG	7.29223006380929
LGR5	3.78885172828364
JAK2	3.46078495618732
DPYSL4	3.18239768767362
TM9SF4	6.56324725365745
PTHR1	3.1224809448306
SIRPG	3.43495190840217
ZNF264	4.93529321402514
BICD1	4.55100869622988
RAB5A	7.71808118974639
FLJ13224	2.96030956172524
METTL5	9.52127669601869
HERC6	4.71734748611204
CASP1	6.33031855353635
USP9Y	2.84101230209234
LRP1B	2.96354153959887
XAF1	5.17620907088615
PLA2G4C	3.85798251331845
APOA2	3.11080825275667
SPAG6	2.98043239657320
KALRN	3.17681473568057
SECTM1	5.84474081365765
THOC7	9.20264757447166
IFNAR1	4.08950883312045
TCTA	6.47552873776747
NY-REN-7	3.13291401947394
TALDO1	9.42839250607877
B2M	12.0482839754136
LPPR4	5.01527296611882
SQLE	5.2499760914975
SEPHS1	6.28426919334322
EIF5A	6.81698098745678
FAM49A	5.01344450555023
YTHDC2	4.46773650747029
EHD2	4.6495422460413
NCF1	3.75841832597834
SPG7	5.46585208859958
ZNF614	3.46918880252206
HOXA5	4.04187334192304
NUP133	8.0335812904117
FGF12	4.03095669571753
SLMO2	9.26536008615193
INPP5B	4.10295844467993
PPID	6.93720245951718
SNTA1	4.11412008598429
IL20RA	3.65027749653057
UBE2J1	5.68158490619928
CACNG2	3.15656131920104
GCM1	3.25277744575903
ELF1	6.5842144115781
TLR5	5.04354817536966
TCFL5	6.98315244800559
C1orf107	6.28276959503652
C19orf22	6.84643145492374
SAFB2	5.27152657437262
MAP3K7IP1	3.59925625097656
NCK2	6.53079006110469
OXA1L	8.21165663010732
KIAA0652	5.21883044375895
KLRG1	3.99839192625552
FRAG1	5.56820246948447
ZSCAN12	3.02621221896055
PSMD12	6.98429632387853
E2F4	5.12971064984457
CLEC4M	3.51146373168012
KIAA0999	4.52160211696308
CLDN10	4.67754674650908
MGC13053	4.06341631311382
TAC1	2.70459306815969
GYPA	3.39509882779825
HPCAL4	3.12431776551556
TRAIP	3.75606903585725
MEX3D	4.16009715277076
KIAA0232	7.46566628848605
ERCC8	5.26822229660608
NFAT5	4.76944936033695
GPX4	10.2347987238508
CSPG4LYP1	3.16651005012007
KIAA0368	4.77696809145075
FBXO3	7.69626758351266
DVL1	5.84555446373892
CMKLR1	3.65655012088170
GPR157	3.67822627278069
TYMS	7.09369560638484
OR52A1	3.29366865432621
PEF1	6.94539257417176
ZNF750	6.96652314203073
ALG9	5.589626118302
MCM5	5.04576682573583
SDK2	3.27312087382489
BAIAP3	3.91970251859598
RABGGTB	7.54332770704092
KCNK7	3.47708936180617
PTP4A3	6.1856608167141
ANKRD40	3.87891211727948
CALCOCO2	7.63011389543022
TMSL8	5.70745613690926
SNCA	4.42761911809451
ZNF551	3.35765347920271
HBQ1	3.47867853786696
ARHGAP26	4.13858945118606
GEMIN6	7.73577849440872
HRAS	5.11041432966736
KLRC4	2.93672266710183
BSDC1	5.57002603126134
DSC1	3.83485851762066
RNF43	4.66241836641062
NDUFAF1	6.79759028849455
MAP2K4	5.85731938631032
FOLR2	6.36811169144636
LYZL6	3.57677287577321
EPB41L3	4.16840372014292
TEKT2	3.59644809628319
CDKN2B	3.34162170324377
WSB1	6.02435192160813
ZNF480	3.57589950077155
MAP3K6	3.8513182312877
PROS1	4.69171977497208
PSMB8	8.50041120205633
HN1	7.73219424055277
MAS1	3.11289728893644
APOL1	4.89449390241643
CSHL1	3.45766618451147
ZBTB7C	3.08705196677831
AHCTF1	5.58756465784765
SAE2	8.81981831994871
ITGA2	3.37104530247235
AP2S1	8.81061850518917
P15RS	7.56215355104134
MME	5.45187326013191
VAT1	7.30084463537418
MAST4	4.62637679268377
TUFM	9.9505081978832
KRT33B	3.2910068077039
THEG	3.75059178938318
KCTD2	4.54945684714713
WDR26	9.46687667258582
MFI2	3.47836785448952
KRT34	3.112603198878
NR4A3	3.46119589443526
SGSM3	4.79833246853397
ARSA	3.30050128969548
TOMM22	6.67855576164644
SOCS3	3.73039301563237
UNKL	3.59271547641886
POP4	7.94801407664901
BHLHB3	7.74643702738181
MALL	5.02978378921628
SOX15	3.32566188672172
CCNA2	5.24928709245398
PARK2	3.23615276618375
GPR124	4.3602137518866
TMEM132A	4.99145359742065
CGRRF1	6.24673625008574
RUVBL2	7.92449023299247
MCAT	5.90737857690325
WNT10B	3.69047601230848
ISCA1	6.80208016504901
RPAP1	3.96817423319553
C12orf48	5.87667478141234
RAI16	4.91300762119079
RPL27	9.42178735304756
EPN1	3.50094931616880
MAGI1	2.68643630108680
GBX2	3.25786602358402
SLC35A1	7.80293192936204
GAL	3.74200426944095
SLC14A2	3.87322743184076
RDH11	7.43738101227703
ZNF518	4.02646518819803
PCYT1B	3.22132765245402
AUH	7.36973205167324
EIF3H	11.0651067786357
KIF1B	5.61448654421623
MBD2	4.58241869977312
AMOTL2	7.89206591543725
C6orf120	6.50150277961419
PIGT	8.24977418506986
PSRC1	5.01672005988101
PLA2G10	3.60627145760883
ALAS1	7.81210296118071
FOXO1	6.63152235033718
C17orf62	6.67911032801403
KIF5C	3.74667986346163
DUSP10	6.95795470168514
CRLF3	6.88712167792102
CLCNKB	3.47567295364218
PSMA5	9.32434277321269
FARS2	6.38203555327978
CCDC28A	6.94598144396779
AMPD3	4.4441772579878
PIAS1	6.87792074249061
ADCYAP1R1	3.30314011644547
TMEM134	6.90745119597962
CDH20	3.01770844687377
FBXO7	7.74887839031393
FLJ14213	4.19395391696961
ZNF3	5.12969382991583
LRRFIP1	6.33286289576932
TMEM49	9.27023243877476
CNOT2	7.24653983335193
CBX2	2.97564867160809
ZC3H14	5.49718219473247
ALDH5A1	5.76104584146871
HNT	4.8730389833233
SERPINA4	3.31703094510309
FLJ20920	5.18801090126471
CRTAP	6.04610634195636
DDX50	7.90533641146198
STYXL1	7.23168277353917
TK2	4.66535890676168
BLVRB	7.31509523523488
STMN1	6.71192570743899
GUCA2A	3.26129022176216
DPP6	3.18873039094854
GALNT10	4.4844868569573
STK39	4.72303979040934
MMP24	4.71827124764943
CKS2	9.5521221375639
RHO	3.67225321416441
BANF1	9.07166840991
CR1	2.97512052107298
RPS6KA2	4.78438952830368
HMBS	6.43525427564357
C20orf112	3.44551479101888
SLC25A24	7.53081720246877
MRPL22	9.1560315233796
SLC25A15	5.4419300000286
GADD45B	5.90582014545804
TDP1	5.06963512608765
ZNF287	3.60821116041989
DAAM2	5.31877654710828
C11orf57	5.14133617429612
RFK	7.23007307718834
ZFYVE9	3.82586715997678
TCTN3	7.21166554096594
STCH	6.28655451858158
LOC283871	3.73261493093868
NDUFB3	8.58606574877752
DEFB4	6.05915430865901
FPR1	4.31989685758304
FMNL1	4.01528709029038
SEPT7	9.3918544039485
PTCD2	4.1869911984384
GNLY	3.56848407745791
GRAMD1C	4.03398063217974
ZNF165	4.68018887644866
TR2IT1	3.41870976765334
ARMCX3	7.05426149567556
NDE1	5.04065895335244
MAGEF1	7.81137459550758
ITGA10	3.54767779646453
ARHGDIB	8.26163341440016
FSHB	3.59214424801111
ANXA2	12.2045024894734
HLCS	3.68056201997369
MCF2L	3.62480192474605
AK1	7.2969832616026
FH	7.6750598405312
LGALS2	3.95867306715408
SYNPO2L	2.74889138756609
KIAA1045	3.53107989972163
C1orf183	4.57923386557424
MAGEA8	8.024175873563
DGCR8	3.94235055600888
GSR	5.6142477053695
NEU2	3.21298448345239
HIST1H4B	3.86490486193847
CACNA1C	3.14997468062737
FAM20B	5.68358867270146
HES2	3.42450462688491
PDCD6	9.55036163959863
INTS7	6.03162162075947
AMPH	5.0064745274485
UCKL1	7.26714500627755
ASB4	3.04033019403516
C10orf97	5.97017111840192
ALDH1L1	3.82026068382113
CCL23	3.50196252136255
OBSL1	4.5157899355838
SLC12A7	6.27043193021075
THAP4	6.70741716724085
RBM4B	5.1807728342838
OGFRL1	4.1268774222593
KIAA0831	5.86914488525242
C12orf11	7.03979308162491
PPP1R15A	4.4306728002618
KIAA0240	5.41941837646883
CD1B	3.62174772906798
FCGR2A	7.19021909438323
MDC1	4.59090611449763
MAN1A1	3.88875086546002
KRT9	3.20960522296535
HTR1A	3.21281324491761
OCEL1	6.2249417022934
ATP11B	5.44959515050854
NLGN4X	4.13328616710191
FBXO34	5.70656757753672
ALOX12	3.47827798206211
RB1CC1	6.37008313172046
PCDH12	4.56202809425923
RPE	5.68168655451221
EIF4E	6.86538893708621
CSDC2	3.62539671521596
ABHD5	5.94874284292657
TMBIM1	6.41219651716494
PET112L	4.36986128781337
P2RXL1	3.30556192834197
F2RL2	3.37861091997321
TRMT1	5.37793518101516
IMPG2	3.77880645873401
LRRC32	6.43654927271639
BGLAP	6.19813130630273
HTR4	3.48894900385828
MRAS	6.83218916853764
TRAF6	5.01252872353258
AXL	4.71823256902736
ATP2C2	5.13453238983473
LMNB1	4.5000718450887
TELO2	4.19381739420036
PNPLA3	3.75169768767975
CSNK1E	5.77002705390173
SRP14	10.9147408674670
KCNQ4	3.19449912743369
PIK3C2B	6.09542052542949
C15orf15	9.65926481710126
TUBB2B	3.87384499860966
USP15	6.62268091877845
C12orf41	8.04467693534592
CEND1	3.56781754727613
RNF31	4.22903983864812
TCEAL2	4.70265083103245
PTGER2	4.31292919732496
UBN1	5.90648291619898
SLC5A7	3.16834219886041
SLC31A1	6.15694963025442
ADAM29	3.57999570104148
ST7L	4.1455615361754
GFOD1	4.57688264462687
CTNNA1	8.87732579642737
HRBL	3.98888643675244
CBX4	3.47167757079467
NTRK2	3.48780176981064
FOXN3	4.41689311609546
MFGE8	6.62636130653002
PFKFB2	3.98229235679991
TAS2R4	3.4316471818079
SH3TC2	3.17791751854386
IL10	3.73876272497721
PXMP4	7.10036927335892
RNF167	6.51439947709487
PRMT5	7.1114738386796
TSKU	6.33728148185089
ATPIF1	8.70568532491574
ETV3	3.28469492340793
PAK7	3.24076615254506
PDLIM1	8.59438622979935
CEP63	5.68290706152476
WDFY3	4.22839699161766
RNF126	4.8680773312849
DPM1	9.49773783578077
CLIC4	6.81785961305633
ACR	3.79585328445244
KLK7	9.22045065950719
ALOX5AP	7.60684220263327
LRP1	4.66323950712508
TNK1	4.22645585217794
TAS2R9	3.68946154568155
ZNF16	5.31903781932165
POLR1B	4.53898991055988
SLC8A2	3.90900328798724
OLFM4	2.90978369722709
TACC1	4.54322987165611
SAMHD1	7.25413058938715
ATP13A2	4.8118758884949
KRT4	3.78683414694246
PAX6	3.48008435511473
SCG2	6.04496819786806
SLC17A6	3.62023783921189
TUBB4	4.0793599387303
PADI4	2.99743492155392
FMO3	3.42037738308027
NLK	4.11435699034507
POU4F3	3.34817594838047
MDM2	3.58115896780985
CAPNS1	9.46291247249046
SDF4	6.58655108944131
ITGBL1	4.64542206035937
TAP2	3.84868415749295
OR2C1	3.38176617409925
KLHDC3	7.1236552387732
EFHD2	5.46911835943223
GALR3	3.52940815294106
NBEA	4.55386315122765
ABCA6	3.15372550300202
ABBA-1	3.88730466985817
GNAI1	4.03141364373696
CLDN3	8.59141996388396
AKT2	3.55074490687285
EGFR	3.94111559439674
VPS4B	6.8420614975527
RBM16	7.02012421996393
GALNT6	5.45796019798133
ZDHHC3	5.73294588995217
SLC25A4	6.91231494542671
CYB5B	6.55220963694304
NDRG1	7.65922909760104
SESN1	5.4494971705262
GBE1	7.23173960179756
MRPL46	7.5556775374056
CLASP1	4.56374952240398
FARP2	3.78016386983017
ACOT11	3.68627374606049
LDHAL6B	3.08896417650569
MAPKAPK3	6.2793242141104
NCAM2	3.36142364627034
AFAP1	4.0240752408716
PRKD2	5.59974035278045
OR2H2	3.27930791739937
ZFP36L1	6.43653910644427
DZIP1	4.56177481770737
GPR161	3.58726351245267
RNF146	5.02601815574986
NKX3-1	3.73139869280821
CCNB2	7.30662329663382
ZNF10	4.20470560859397
WDR74	5.5311273872326
FAM134A	7.17795765361294
PCNP	8.50017082738385
PURA	5.13920908340265
DNPEP	6.69176055512723
ERBB2	4.9522213528807
CREB1	6.16559187581896
NEO1	7.07441181073971
DDX3Y	3.30035744839148
RPS3A	12.7780003049161
MXRA7	9.62832738680317
LGALS3	10.7456312445596
GLT8D1	7.86221924797902
TMPRSS3	7.38619720815403
UPB1	3.49725396133344
LAT	3.99522517807951
CLDN14	3.7284182746628
DHX38	4.20427023301175
KCNA3	3.17733528244614
BTBD1	8.50221874710012
TARS2	5.52241798250141
SKIV2L2	7.98059172647492
ABCF1	7.85680391652621
CDT1	2.94090033268674
ZHX2	6.82936514829239
FCF1	4.83233290006287
LRRC49	4.97984896648441
GUCY1B2	3.41039066271837
CD28	3.28639503729072
SMARCA4	5.64258543521982
SEPT2	9.4256958679309
SOHLH2	3.73853999268334
MCOLN3	3.45615284568448
LRP8	4.50592104333561
TAGLN3	3.78741538492433
MASP2	3.66343714550846
GPATCH3	4.19516146053181
TTRAP	8.32783644830136
AGL	6.01807806828536
NFE2L3	4.50269646835223
PSD4	3.53470076783593
PALMD	4.51540412563241
CCNB1IP1	9.5272865653518
TMEM43	7.28202861702718
OBFC1	7.22671190186258
STAT5B	4.12783582879801
C14orf79	3.89164049068287
ENPEP	4.26252129034859
SSB	8.03760007091425
SCT	2.97077102308504
TIMM23	6.98622380599234
SKI	3.58257409352312
SLC22A13	3.21062631236465
AKAP3	3.51333629388836
OAS2	4.57500273793396
KIAA0423	4.75925764393716
SEC61G	9.56407446088732
CAPN11	2.82998484458509
TMEM50B	8.03108512703915
DEGS1	7.34377805089487
ARHGEF4	3.19724759457494
DBNDD1	4.36662063685992
TBL1XR1	5.6901198149412
FAIM	5.91440082686817
SP140	3.11990555560881
G6PD	4.78215009184647
NUDC	6.7322079066367
GABRP	3.87598364617079
SCARA3	5.75016301685021
TACSTD2	5.66176048664105
EIF3J	7.08923370133811
PPP2R2A	8.92983656653323
CPA3	4.08133259467732
PVALB	7.38623523758381
BCAT2	5.75164120247334
MFN1	7.63291401558207
F10	3.48047910931268
