Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_A02
CD38	6.14202055808991
ZDHHC6	7.53108727883593
NEFH	6.13103519277232
PGBD5	3.51594160871545
CTDSP2	7.77813880691524
RMND5B	6.14643924794561
ZNF257	3.89726042621048
DUSP4	4.01389153278595
FLJ22167	5.64002036716167
EXOSC7	6.15348770906478
ROR2	3.70184801826612
FOXM1	5.85143442925509
ZBTB48	5.44778005577993
BUD31	8.78017388435632
MAOA	4.64861651213891
CCDC41	4.79174625997541
TNNT3	3.6035384003699
FBXO11	5.78851841530606
GYPC	6.35616473821231
PLIN	3.34709199465134
RFXAP	3.3796631298405
C6orf15	3.92489783844868
RNF4	8.29311292873925
F8A1	7.91520166928277
PPP1R3D	4.34027241535889
GRB2	7.82408569195997
TPM3	3.4542576190352
SYT13	3.71250947327188
EPB42	3.49186862819036
RP5-1077B9.4	5.68130072471115
EIF1	10.1777419144874
CETN3	7.35895027562078
FPGT	5.68027033879198
PRY	3.56514776167804
NTHL1	6.02806691591273
POLR2B	8.79478459960852
RPS28	12.1591730385144
GDF10	3.10414073027443
COQ9	7.63483176235879
P2RX3	2.90170180040245
GCC2	7.25788457795126
RARRES3	7.6224510293629
PLXNA1	5.64558521618375
WBP4	4.92956932258721
KIAA0100	7.23681931375515
PMF1	7.01043727351211
HS2ST1	5.56225768236837
CRELD2	6.46562431825734
C8G	2.99827966414314
CD82	5.70047189176748
PMM1	6.6231092107236
CBLL1	5.46020814580829
LIM2	3.29312570160434
VAX2	3.40613803785062
SETDB1	6.92334344588769
LRAP	3.35620088046426
GCLM	6.7607137556804
CPEB3	4.11756558544108
PPM1A	5.26250265214663
INTS1	4.53330953058554
MMP16	3.26216038327663
CAMTA1	3.22253491421003
SAMSN1	6.64415730684916
DRD3	2.84760966431398
GMPPA	5.42810275785969
C11orf73	6.25477576751432
AIPL1	3.72653967542496
PTP4A2	9.63443984179322
IL24	3.29491811458670
BDKRB1	3.64559522042164
HPCA	3.87279115530233
MLF1	6.7896824852645
SEC14L1	6.69071385457709
CHFR	7.31800500093387
EMILIN1	3.81553838566923
THADA	7.94441234765765
TAF12	6.61004673876223
NDUFS4	7.08376464639041
ID1	7.22569566665976
PIK3CB	3.85198669441923
COL18A1	7.07894772670168
PDZD3	3.29860422530773
TBC1D17	5.43179444889868
COX8A	9.60108068830682
CDCA4	6.99516107329124
C2orf44	6.30094640861149
C9orf16	7.96206241728347
ERBB2IP	7.91013928756892
EMX2	6.35936740143238
FUS	6.13328914640479
NIPSNAP3B	3.47625993416517
TF	3.14889654783509
CXorf56	5.2620865274361
CLCN4	3.49553191867809
PWP2	7.19157449727493
MMP15	5.20988584181595
MTMR14	6.84760784845307
NPR1	7.4837004155292
DNAL4	5.60060168630743
ELAC2	5.19315670009334
ASS1	10.0839218885780
IPP	5.38053267002396
TMEM59	9.27317025814794
POLR2J	9.118036165194
SEC23IP	6.07024331542189
RGS4	3.84818001823869
UQCRC1	9.09612558745577
SNX6	7.54145588276875
DDX18	7.90759834842954
POLG	5.0723711062558
ADAM23	4.00101812192532
ZNHIT2	5.36653326425564
TFR2	3.27975976406864
NCDN	4.58904897756862
RAG1	3.43479580257086
POMT1	4.61012234426607
CYP1A1	3.58252080442586
SNAPC1	6.16476118349312
GNA11	5.42258414651894
CCDC52	3.06261257757877
CAPN1	6.3033022174427
DDHD2	5.16948267069859
UPF3A	5.51207793853361
LAGE3	6.15029007555339
GNRHR	3.0800574353311
UNC13B	6.85781910885769
TTLL4	6.31179958143219
PPBP	2.94626833603436
HTR3A	3.51133016859634
SDC2	4.72349201033253
ANKRD49	6.78869613207742
BTF3	10.0639961996714
COX7A2	11.0859338541804
SARS	8.34022119984982
C13orf18	3.56913163681874
CACNB1	3.74703046345632
QKI	6.0457726571598
SETMAR	5.37187273751463
LAMB4	3.47436260765389
MAN2B1	7.69031167364275
EML3	5.59173005723437
ACADL	3.08801421341957
OFD1	7.92247379652858
CGA	3.43758636428103
EIF3EIP	10.5207059537849
PEX16	6.07658386303023
GNG12	8.3183293102388
HABP4	4.91206006449165
CNTN2	3.37184070716689
ASNSD1	7.34883497788002
FUT4	4.16028707559798
DBH	3.48974214345539
CD53	8.09983801030051
HIST1H2BJ	3.61461864128963
TFAP2B	3.20149249946025
ACF	3.68120784420865
TMEM11	7.06334323482059
CDH8	3.31543180866330
C3orf32	3.39123296769885
AGPS	5.74139168496659
C4orf18	3.25362650092265
PCCB	7.82517357125194
IPO13	6.15185254917643
PECI	8.44854284008383
UNG	7.68032367857219
C6orf105	3.7504296600557
GSTP1	8.33217098156335
SUV420H1	6.55010912543481
ARHGAP15	4.78719675051208
LTBR	7.2097555772138
TDRKH	3.65800953033504
PSG4	3.54885035856324
SLC9A3R1	7.06124097893594
NBPF3	8.52956078405048
SLC9A3	3.56794818639789
OSBP	6.53252917120748
PRR5	4.87483233081926
CHMP7	6.26354945925069
ADRA1A	3.04082380647433
ASAH1	7.15177050255818
FKBP4	7.4356581811226
ZNF350	4.58534723193496
DOM3Z	6.37357862147698
GIPR	3.75001096317432
AHI1	4.90406667610969
BST1	4.94555894643682
NCR2	3.44783137453299
NADSYN1	4.77821071038532
UBE2W	6.25303059843965
RGS14	4.49825016133340
KRT15	3.81519104724952
SCN11A	3.61256820146401
GFI1	3.91304479446134
FHL1	5.73309333785899
SMC6	7.00258275797768
GATA1	3.58752608819228
OSGEP	5.52335149376189
ARMC6	5.25698664693547
HK3	3.74080611307331
PSMD5	6.85606632922214
RSU1	7.71740846800539
RPL4	11.9089465927515
MAD2L1	8.74600424936377
RBPMS	5.18898266317011
EIF4A3	9.1439000851195
E4F1	5.50930070910105
DLEC1	3.31639851944881
PRPF3	6.88600276516365
EMR1	3.99682704510469
CHMP2B	6.78769784660352
CAMSAP1	4.27943601875529
RPS21	9.71017646040897
XCR1	3.23238945243506
ARID5A	4.52296422992729
RBM6	5.88121779287744
UBE2N	8.24228065951152
KLF4	4.36211385193764
MGC4172	6.11685934858427
LMO4	6.56321128748576
KLKB1	3.21025828015063
HDAC3	6.72276240872928
HP	3.48927665252732
SCHIP1	5.94313326408439
BTK	4.50256269806740
KRCC1	8.43833615248
PRND	3.04278388038814
C6orf27	3.40567047608651
PIGL	3.93620029260713
CLCA1	3.68314926102133
C1orf112	4.93818939042425
OLFML2A	4.90977555011505
HUS1	5.0748819812075
SFRS6	7.58528269688177
CXCR7	5.34207331121703
UIMC1	5.873567271772
FXYD2	3.38387314278011
GOT2	7.94841179320276
ZNF667	3.79177318217281
TFEC	5.37174421310758
ATP7B	4.97609715908061
RAB38	5.86310025836742
POLD2	7.39144787857068
PPM1H	7.22878889820694
DCX	3.16244818696174
NFYC	7.83861939136416
ZNF228	3.92462985920917
KIN	7.23420084047888
PLSCR4	6.61509851466459
HIST1H4I	4.31521522195631
PPARGC1A	3.17419241448316
HIG2	7.8731280933384
KCNK10	4.08386834053137
EXOC1	8.80978578868155
OR6A2	3.73359547892984
ETFA	8.4488670682751
PDAP1	6.46553439573418
C19orf6	3.48197245267445
POLRMT	4.87566059063107
ZNF146	7.03107654286438
MIA2	3.15772023459147
LY6G6E	3.0484507867413
EIF4E2	8.1887365775773
NENF	5.26923442490469
HOXB5	3.80118999854268
ZNF324	4.95306357642878
CUGBP1	4.97595954098092
ENTPD7	5.03553947636257
TTC13	6.2075325752244
GJB5	3.21497982758883
PRSS22	4.01358609051992
CYP3A5	3.22628370597816
MBOAT5	4.9992494444916
CUL4B	6.1203666709917
CENPJ	3.41836144547992
KIAA0664	6.54529869702453
PITX1	3.3080006588123
PDGFRB	5.42481495665622
RDX	6.03548074594693
CELSR3	4.36218784508513
JUND	6.49700050814223
ITSN1	4.94409040364053
CHRNB1	4.27804656044089
EHBP1L1	4.43913654591256
C19orf2	6.607493432277
FETUB	3.11907314935347
CAMK2B	3.06105371429412
DCTN1	7.5272846560445
TNKS2	6.94623263384488
MRTO4	8.20611069007562
C1QBP	7.3420971903957
TTC3	7.49993418274464
NDUFB8	8.34889372076368
CADPS2	6.89440712013894
EDG2	4.21892930392803
MYF5	3.13015764225949
SEMA3G	3.88742070150027
IL23A	3.92561646193913
GJA9	3.69244427620642
R3HDM2	7.40251157040928
C5	3.65321060151999
SLC2A10	5.92834984535972
TRIM45	4.9521040174854
TSP50	4.17777293182308
PAQR3	5.73723929578896
ANKRD26	3.45278656369828
TCP1	8.38846406302195
TMED7	6.83195170968991
CMA1	2.93818265873954
PTCRA	4.30820346888987
HCRTR1	3.40013311944418
FST	6.15061082423871
PAWR	4.29695246441313
LDLR	4.57047035695142
ASTN2	3.82552967517141
SCRN1	7.03284111547377
GPATCH8	6.9013935687805
KIF4A	7.61575714008215
TANC2	3.47304884018826
ZMYM5	3.68905666861756
PGM1	8.60121390514969
ZNF586	3.63849203836873
POLR3G	3.72198927233711
CPD	7.05676007759862
SNCAIP	4.12467115700697
DCT	3.37501038877949
HLA-DOA	3.98364792291121
TANK	6.77765323933478
RCAN1	4.6344490373054
UPK1B	5.2227355104954
DNAJB4	5.27546852963559
UGT1A8	3.05988028439313
LIMD2	3.57388198203219
HIST1H4L	3.37225505319137
PECR	5.215508264118
HSPA2	5.88162529939682
SERP1	9.48695246451397
TACR2	3.27978809718135
NUP85	7.48555541532445
CD177	3.45214256001529
GPR135	3.17912123708981
PIGG	7.53980073683796
LGR5	3.27369658715503
JAK2	3.92720567113789
DPYSL4	3.12753217399762
TM9SF4	7.01430283220636
PTHR1	3.33939362039181
SIRPG	4.00026053019062
ZNF264	4.95933800641092
BICD1	5.22227576324483
RAB5A	6.90529812078534
FLJ13224	3.07161898741351
METTL5	9.20139288587419
HERC6	7.19486624298047
CASP1	7.02742043090543
USP9Y	3.07399507798845
LRP1B	3.19924383615318
XAF1	8.12976095126506
PLA2G4C	4.05625832544152
APOA2	3.1291276541944
SPAG6	3.19151305258174
KALRN	3.21446661299459
SECTM1	6.13125457553461
THOC7	8.48603561556378
IFNAR1	5.61960980018378
TCTA	7.55107161349159
NY-REN-7	3.19930510226991
TALDO1	9.65286313083735
B2M	12.1267545641512
LPPR4	4.07139574683147
SQLE	7.0208417899983
SEPHS1	7.50032366508254
EIF5A	7.46158735760678
FAM49A	5.60632963807764
YTHDC2	4.13337648428703
EHD2	4.62097721395722
NCF1	4.17550584600767
SPG7	5.99656951431923
ZNF614	3.67289305895749
HOXA5	3.63518260599271
NUP133	7.77514546775835
FGF12	4.46702810140705
SLMO2	8.00137194100123
INPP5B	5.16478726493373
PPID	7.92073455883474
SNTA1	4.38797982857768
IL20RA	3.48525468683632
UBE2J1	5.93747278338549
CACNG2	3.12138348385442
GCM1	3.08183057810812
ELF1	6.82069629087095
TLR5	4.03148532852395
TCFL5	5.12046539445684
C1orf107	6.28503513472934
C19orf22	7.4558455485484
SAFB2	5.94295507159677
MAP3K7IP1	3.85427840746910
NCK2	7.56431907626764
OXA1L	7.8351934418639
KIAA0652	6.56081606507012
KLRG1	3.91934882318085
FRAG1	7.26401171011723
ZSCAN12	2.98269361664684
PSMD12	7.95994932790147
E2F4	5.65704340787846
CLEC4M	3.43824121270542
KIAA0999	5.41975628692135
CLDN10	7.57856618080106
MGC13053	3.97940277795559
TAC1	2.61978765295259
GYPA	3.29925092714758
HPCAL4	3.29012377780901
TRAIP	4.56315052706179
MEX3D	4.77100800776437
KIAA0232	6.4076514467872
ERCC8	4.52091452500541
NFAT5	5.41486791441837
GPX4	9.43408592506806
CSPG4LYP1	3.20832829066470
KIAA0368	5.96644613119691
FBXO3	5.80495824599073
DVL1	7.04004117178349
CMKLR1	3.86977831891766
GPR157	3.50330410513095
TYMS	8.41297679398227
OR52A1	3.11948213013080
PEF1	7.69359117355986
ZNF750	2.9341388741002
ALG9	5.9158317954722
MCM5	6.55837458286099
SDK2	3.45191890132498
BAIAP3	3.76582389103837
RABGGTB	6.96036833981311
KCNK7	3.17037254553058
PTP4A3	5.50423757339315
ANKRD40	4.82078694059253
CALCOCO2	7.84704558623948
TMSL8	4.29659852951967
SNCA	4.15264955175986
ZNF551	4.14541973415081
HBQ1	3.39866959328482
ARHGAP26	4.7542818942249
GEMIN6	8.76998328358235
HRAS	6.64024570863545
KLRC4	2.7362583313605
BSDC1	6.25086524268994
DSC1	7.14467768950233
RNF43	5.42587088466888
NDUFAF1	5.92892412171739
MAP2K4	6.47964521519669
FOLR2	5.15505707393805
LYZL6	3.41783693780007
EPB41L3	3.98487187574272
TEKT2	5.04065962216584
CDKN2B	3.41873511326932
WSB1	6.49333117567984
ZNF480	3.44764122120788
MAP3K6	4.63485590774161
PROS1	6.00421737967008
PSMB8	8.60140299525535
HN1	8.89695854040403
MAS1	3.09662235186425
APOL1	5.9158661613922
CSHL1	3.23624577433367
ZBTB7C	2.99470708156549
AHCTF1	6.39227404974017
SAE2	9.23698261911091
ITGA2	5.3335342788459
AP2S1	9.29562167801414
P15RS	8.4391107950797
MME	3.43458979844657
VAT1	8.04144693489328
MAST4	5.10894138217437
TUFM	10.1436019727170
KRT33B	3.37514644617241
THEG	3.69583276041585
KCTD2	5.66528679200384
WDR26	9.25212906265669
MFI2	3.12511167079965
KRT34	3.10504815654924
NR4A3	3.60919181669166
SGSM3	4.6422367180363
ARSA	4.01506738420967
TOMM22	6.66646782713817
SOCS3	3.68529792413043
UNKL	3.93100129832471
POP4	10.3872803255269
BHLHB3	9.16376329104812
MALL	8.54416959601097
SOX15	3.30846305196887
CCNA2	7.36412770678784
PARK2	3.25504889008730
GPR124	4.43550990906114
TMEM132A	4.47302430713333
CGRRF1	5.50282998349115
RUVBL2	8.51574266226832
MCAT	6.53113155272916
WNT10B	3.58180373683747
ISCA1	6.8881189256576
RPAP1	6.00802898457099
C12orf48	5.0339384687902
RAI16	5.07667258192948
RPL27	9.62970401794863
EPN1	3.71568052147377
MAGI1	2.96216208486814
GBX2	3.12606683810951
SLC35A1	8.3459411936806
GAL	3.50173054317764
SLC14A2	3.5807439105354
RDH11	7.14748102197545
ZNF518	4.95839119826039
PCYT1B	3.20571048565139
AUH	5.839175717852
EIF3H	10.9059125772052
KIF1B	7.41844033038288
MBD2	4.96251735393946
AMOTL2	7.87899282301058
C6orf120	8.26708998445274
PIGT	8.28125088791316
PSRC1	7.16599125381262
PLA2G10	4.1642073785655
ALAS1	6.86643254023638
FOXO1	5.92661650514241
C17orf62	7.56018797335636
KIF5C	3.880033270065
DUSP10	5.9441472540592
CRLF3	8.2220759876968
CLCNKB	3.33852979523813
PSMA5	9.15356486496926
FARS2	6.4138085469096
CCDC28A	7.4377560084518
AMPD3	4.35550084956924
PIAS1	6.70051919839528
ADCYAP1R1	3.49145862886017
TMEM134	7.11824010408958
CDH20	2.86855167745688
FBXO7	7.33211729175657
FLJ14213	4.27223038514648
ZNF3	6.18339292560202
LRRFIP1	6.99113393622305
TMEM49	8.79524193981754
CNOT2	7.64984886517617
CBX2	2.85107141062426
ZC3H14	7.35569252166662
ALDH5A1	6.42309949191092
HNT	3.55200706662911
SERPINA4	3.20217584866627
FLJ20920	4.82121119515083
CRTAP	5.80446114085302
DDX50	8.3263038453783
STYXL1	8.297300714311
TK2	4.87951837527588
BLVRB	6.582334162219
STMN1	7.50919075085823
GUCA2A	3.24740835830182
DPP6	3.0076892826155
GALNT10	5.04140214815828
STK39	5.49822008687087
MMP24	5.59658503988478
CKS2	9.89824026549175
RHO	3.76171049385414
BANF1	9.51874402905367
CR1	3.04737390706168
RPS6KA2	4.88411777825409
HMBS	6.8271815112338
C20orf112	3.60292218495624
SLC25A24	7.197778666308
MRPL22	7.78281998874821
SLC25A15	5.80769029838001
GADD45B	5.20412393404226
TDP1	7.34309718310631
ZNF287	3.47081834491623
DAAM2	4.2313823374818
C11orf57	6.29811600128832
RFK	6.7718957352764
ZFYVE9	4.29177452001279
TCTN3	7.02320155563181
STCH	6.54119991389622
LOC283871	3.66826392140026
NDUFB3	8.38842609229941
DEFB4	3.61945521052106
FPR1	4.40882377561314
FMNL1	4.52095383850161
SEPT7	9.04719215737712
PTCD2	4.69094974003168
GNLY	3.96988358479465
GRAMD1C	6.33070916794074
ZNF165	5.27561046952822
TR2IT1	4.61022937956019
ARMCX3	7.50366732711855
NDE1	5.69009870892628
MAGEF1	7.36186990189763
ITGA10	3.46025502416662
ARHGDIB	8.76383003900132
FSHB	3.75646337811745
ANXA2	11.2337887560800
HLCS	4.08919069715253
MCF2L	3.72264537559252
AK1	5.33692790977195
FH	6.26388481000188
LGALS2	3.72487237816442
SYNPO2L	2.70504266665755
KIAA1045	3.24848310954717
C1orf183	4.62909109612647
MAGEA8	3.00394915902651
DGCR8	4.66168830049985
GSR	5.62210467390754
NEU2	3.38847325993243
HIST1H4B	3.6030049585658
CACNA1C	3.00796211100284
FAM20B	6.32394108826148
HES2	3.01207342850697
PDCD6	9.77486747299226
INTS7	5.95432962961589
AMPH	4.05729190310649
UCKL1	6.75762439701562
ASB4	3.05929131317678
C10orf97	5.79591480090297
ALDH1L1	3.6671436011465
CCL23	3.34422302353161
OBSL1	4.41024921817741
SLC12A7	7.93812413663694
THAP4	7.24349318428462
RBM4B	5.23445508082736
OGFRL1	4.62327412784599
KIAA0831	6.3305711793451
C12orf11	7.94897270625574
PPP1R15A	4.60121481211582
KIAA0240	5.8418345820495
CD1B	3.23698451620482
FCGR2A	6.20861034860741
MDC1	5.80207178098399
MAN1A1	3.84857795712478
KRT9	3.30320730066814
HTR1A	3.23802841498666
OCEL1	5.77829715025972
ATP11B	5.30207102036076
NLGN4X	4.51050462640751
FBXO34	7.15046022069334
ALOX12	3.45406705544621
RB1CC1	7.44978945359203
PCDH12	4.60203198361046
RPE	5.69910673970216
EIF4E	7.02417063068854
CSDC2	3.95129014057511
ABHD5	5.32976554938964
TMBIM1	7.2917209915479
PET112L	7.01777673884349
P2RXL1	3.06015084340314
F2RL2	3.16072100313878
TRMT1	5.79096678860694
IMPG2	4.73655511637884
LRRC32	5.02485086133992
BGLAP	4.24185851468991
HTR4	3.39341232375349
MRAS	5.47571154069393
TRAF6	4.900500172102
AXL	5.00788753733258
ATP2C2	3.12776137710696
LMNB1	6.10669216203142
TELO2	4.86045532736503
PNPLA3	3.84137651657798
CSNK1E	6.13252718530582
SRP14	10.3986582433310
KCNQ4	3.30675580850435
PIK3C2B	5.5829882802348
C15orf15	8.3425326447236
TUBB2B	3.05048788728794
USP15	6.52967086859755
C12orf41	7.82115298678842
CEND1	3.50450442749362
RNF31	5.44596532583193
TCEAL2	3.55628233289168
PTGER2	4.05159198376553
UBN1	6.90764822099452
SLC5A7	3.19599990944798
SLC31A1	5.71794098247347
ADAM29	3.65130838624502
ST7L	4.12313406245982
GFOD1	6.24931501756138
CTNNA1	8.37775226556633
HRBL	3.81023320060576
CBX4	3.49253658454649
NTRK2	3.41594661404128
FOXN3	5.85504590895067
MFGE8	5.05998158498918
PFKFB2	3.89553691664887
TAS2R4	3.52623224325617
SH3TC2	3.15045851624226
IL10	3.53353993224498
PXMP4	6.0659901250497
RNF167	6.98937596180621
PRMT5	7.25959544418403
TSKU	5.57580350338946
ATPIF1	8.66012845881481
ETV3	3.22707576111993
PAK7	3.05469704815518
PDLIM1	9.54570534360603
CEP63	5.263017408115
WDFY3	5.17093254430956
RNF126	5.1099316949836
DPM1	9.1309370329176
CLIC4	6.30576076828625
ACR	3.61460179284609
KLK7	8.59321169577111
ALOX5AP	6.90996310511099
LRP1	4.83760271935466
TNK1	5.76455992292864
TAS2R9	2.98017453771261
ZNF16	5.74804785852946
POLR1B	5.80963017727407
SLC8A2	3.70007284573299
OLFM4	2.88993187473706
TACC1	5.3814335052159
SAMHD1	7.2362723469895
ATP13A2	5.6160141323578
KRT4	3.65867053868124
PAX6	4.23666781290212
SCG2	4.53841654279247
SLC17A6	3.25628601367991
TUBB4	3.80957738724620
PADI4	3.10626196421604
FMO3	3.12389594887436
NLK	5.36938008736390
POU4F3	3.19186496873999
MDM2	3.54490525665078
CAPNS1	9.74734798985986
SDF4	7.20080643225173
ITGBL1	3.84092157015713
TAP2	4.85151049143693
OR2C1	3.26762596487977
KLHDC3	8.3584199454636
EFHD2	6.66638124712602
GALR3	3.52297009470986
NBEA	3.24036074388366
ABCA6	3.16572480967598
ABBA-1	3.79031269750233
GNAI1	6.65517583867867
CLDN3	9.17989087159978
AKT2	3.24019825730432
EGFR	4.36548624898109
VPS4B	9.17183923548058
RBM16	7.91031920027943
GALNT6	7.66621847564062
ZDHHC3	5.80039043283978
SLC25A4	6.13076079958793
CYB5B	5.34154203296228
NDRG1	7.52555987779719
SESN1	5.34837859249374
GBE1	7.31002303852688
MRPL46	7.06616229406675
CLASP1	6.13849789736956
FARP2	4.46805421316836
ACOT11	3.6786085201601
LDHAL6B	2.85334687125184
MAPKAPK3	5.99573299785217
NCAM2	3.15735510858175
AFAP1	4.32754387280554
PRKD2	6.25004897913986
OR2H2	3.26010908416423
ZFP36L1	7.63997202782388
DZIP1	4.05024507526391
GPR161	4.20088543785802
RNF146	4.83872094224157
NKX3-1	3.92361782951262
CCNB2	8.39722495305393
ZNF10	4.00995416090879
WDR74	5.99990575042879
FAM134A	8.49520544368985
PCNP	8.53909904127557
PURA	4.9839274223316
DNPEP	7.90505356906407
ERBB2	5.69218958193637
CREB1	5.88524783686132
NEO1	6.9876028326652
DDX3Y	3.25355595775924
RPS3A	12.8106472346483
MXRA7	9.67495039915181
LGALS3	10.5587474378319
GLT8D1	7.31789186867073
TMPRSS3	7.62646836927408
UPB1	3.19673643527746
LAT	4.145862508319
CLDN14	3.54753601300099
DHX38	5.13649053434924
KCNA3	3.45205518764429
BTBD1	8.0848841164609
TARS2	6.88350412809632
SKIV2L2	7.64566206014306
ABCF1	8.69129071491759
CDT1	3.39437947816196
ZHX2	7.57492780934716
FCF1	5.01627696931791
LRRC49	4.4909258960363
GUCY1B2	3.52173772729251
CD28	3.30826041727782
SMARCA4	6.55738271432637
SEPT2	8.7874520532676
SOHLH2	7.00679465940784
MCOLN3	5.5896152611797
LRP8	5.33039747820726
TAGLN3	3.77985749188226
MASP2	3.52580119617534
GPATCH3	5.0464179668399
TTRAP	8.48112931824518
AGL	7.8179800981128
NFE2L3	5.55256509258172
PSD4	4.33395417810636
PALMD	4.70656409976503
CCNB1IP1	7.72236885621279
TMEM43	6.59400549698878
OBFC1	6.61476993149619
STAT5B	4.56045400696046
C14orf79	5.83561598719273
ENPEP	4.46593887844229
SSB	8.79540475916784
SCT	2.95637695493043
TIMM23	6.86625150434784
SKI	3.70085527420661
SLC22A13	2.96859736683151
AKAP3	3.26241404570865
OAS2	6.37189028080618
KIAA0423	6.65060652798244
SEC61G	9.30067695214633
CAPN11	3.14165969912454
TMEM50B	7.76897347456167
DEGS1	7.50919437598884
ARHGEF4	3.34413198061551
DBNDD1	4.77919433491982
TBL1XR1	5.03310401854231
FAIM	5.50724382771634
SP140	3.7762151373085
G6PD	5.12635283961558
NUDC	7.39365492589608
GABRP	4.50407726746332
SCARA3	5.71606375785949
TACSTD2	5.90692178145881
EIF3J	6.65742509319961
PPP2R2A	7.89109105299136
CPA3	3.62434323116527
PVALB	3.09070735568782
BCAT2	6.88638538435095
MFN1	6.63943687598883
