Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_F04_586116
MAD2L1	8.30173019887493
RBPMS	5.01641249534435
EIF4A3	9.40698230255414
E4F1	5.09756698699741
DLEC1	3.34230462413016
PRPF3	6.1715883756091
EMR1	3.22126583918626
CHMP2B	8.19442653478811
CAMSAP1	4.34280958498102
RPS21	10.6694114880725
XCR1	3.35813538603354
ARID5A	4.59113206637713
RBM6	6.27048169182417
UBE2N	8.83762543105661
KLF4	4.25878770011011
MGC4172	6.72905330395249
LMO4	7.49271198949944
KLKB1	3.3462289799939
HDAC3	7.50881127014032
HP	8.61775284550531
SCHIP1	5.10818830868511
BTK	4.09042405264866
KRCC1	8.93595148491481
PRND	3.50125177288993
C6orf27	3.40360318539919
PIGL	4.20881065812097
CLCA1	3.7101523869039
C1orf112	5.84655129895633
OLFML2A	6.2640224517139
HUS1	5.06770317873386
SFRS6	7.40771899235894
CXCR7	7.2122783274728
UIMC1	6.38475332234977
FXYD2	3.28256727793529
GOT2	8.26598681864335
ZNF667	4.01646673619655
TFEC	5.07974843679489
ATP7B	6.90682253473542
RAB38	5.8135312887194
POLD2	6.77409461537943
PPM1H	7.08392480932334
DCX	3.19672458059444
NFYC	6.388362893137
ZNF228	4.81986869061492
KIN	6.83346882181592
PLSCR4	7.51700071105623
HIST1H4I	4.39531368665661
PPARGC1A	3.03878907703458
HIG2	8.75024951770762
KCNK10	4.00290255312631
EXOC1	8.62413424967091
OR6A2	3.69198115258805
ETFA	8.69503389858732
PDAP1	5.87320649433215
C19orf6	3.47162461281756
POLRMT	4.35263550358185
ZNF146	8.95106865244547
MIA2	3.12728970799980
LY6G6E	3.11322391470492
EIF4E2	8.55104578957436
NENF	5.34173434707067
HOXB5	3.78095810628441
ZNF324	5.74365169057796
CUGBP1	5.63146872961366
ENTPD7	5.33012211221221
TTC13	6.85034414530797
GJB5	3.25659210572923
PRSS22	3.82683589849229
CYP3A5	3.19968462457937
MBOAT5	4.80585160036782
CUL4B	5.88558746385113
CENPJ	4.03081158654973
KIAA0664	6.14447512012737
PITX1	4.27095997165878
PDGFRB	5.87893194343939
RDX	7.85166374741215
CELSR3	4.1709828036921
JUND	6.41387941937338
ITSN1	5.07874532199929
CHRNB1	5.27623674218718
EHBP1L1	3.67965158202365
C19orf2	7.75171658368371
FETUB	3.02368972734710
CAMK2B	3.06466186030124
DCTN1	6.95470928226096
TNKS2	7.08153479927825
MRTO4	7.1797240105784
C1QBP	6.64455495801657
TTC3	7.3091278383059
NDUFB8	9.28548589701965
CADPS2	5.43177392166042
EDG2	6.87974794628018
MYF5	3.03648420402697
SEMA3G	3.53962575904445
IL23A	3.26910584261788
GJA9	3.68469169910144
R3HDM2	7.1848583974941
C5	3.88258120424101
SLC2A10	7.37064297952323
TRIM45	5.22348606206132
TSP50	5.3679759018179
PAQR3	6.43479898337985
ANKRD26	3.73909073126312
TCP1	8.31793850231248
TMED7	8.1387270834486
CMA1	2.85642533864684
PTCRA	4.15535607185101
HCRTR1	3.38181171208427
FST	5.58981901859994
PAWR	4.42554708060584
LDLR	5.91179298065112
ASTN2	4.17466225482271
SCRN1	6.82157080845514
GPATCH8	6.8792607187066
KIF4A	7.48770267111219
TANC2	3.40905330885374
ZMYM5	4.02857283464412
PGM1	9.91384200817026
ZNF586	7.03444619533079
POLR3G	3.67630770373331
CPD	6.82471688420735
SNCAIP	4.46174333869973
DCT	3.46874533886955
HLA-DOA	3.46308452953864
TANK	7.10474078643474
RCAN1	4.91080309622708
UPK1B	3.86527631229316
DNAJB4	7.19958129177384
UGT1A8	3.26872944879322
LIMD2	3.3495972341135
HIST1H4L	3.59740154079274
PECR	5.40360279535907
HSPA2	6.67408373101156
SERP1	9.62436666019842
TACR2	3.5950982107198
NUP85	7.55662462601292
CD177	3.4375260443681
GPR135	3.06730715530553
PIGG	6.61708077808605
LGR5	3.16028907627264
JAK2	5.62341022331034
DPYSL4	3.26251354835548
TM9SF4	6.79445523279673
PTHR1	3.2356924554913
SIRPG	3.04424968839510
ZNF264	6.38628010838995
BICD1	5.05765978451829
RAB5A	7.44980179340961
FLJ13224	3.06445974379464
METTL5	9.20782997758342
HERC6	8.43921645936386
CASP1	6.69395055487827
USP9Y	2.80306372153357
LRP1B	3.5325411799339
XAF1	8.52630377338459
PLA2G4C	3.82699267054862
APOA2	3.07537648287168
SPAG6	3.08081037260414
KALRN	3.33198640594175
SECTM1	5.6944880775071
THOC7	9.21648847750875
IFNAR1	4.67195445082169
TCTA	8.56240780927354
NY-REN-7	3.44320713104701
TALDO1	9.33058088957886
B2M	12.0715405952794
LPPR4	3.49983323822638
SQLE	7.70634266437467
SEPHS1	7.5639455645825
EIF5A	7.33843526384705
FAM49A	4.9111342915999
YTHDC2	5.44041919280987
EHD2	4.43970294798025
NCF1	3.86548947065198
SPG7	5.90120885603353
ZNF614	3.7506542441808
HOXA5	3.90894979851894
NUP133	8.33781337854348
FGF12	3.46289026203603
SLMO2	9.0688746926574
INPP5B	4.68058090531691
PPID	7.13619652040613
SNTA1	4.77963380190127
IL20RA	3.66889536910756
UBE2J1	6.01278239864753
CACNG2	3.00262825114535
GCM1	3.33775812921189
ELF1	6.89455977204619
TLR5	6.73302991123796
TCFL5	6.65113722477092
C1orf107	6.47648961631862
C19orf22	6.97899501750044
SAFB2	6.3023636468515
MAP3K7IP1	4.17292721500365
NCK2	7.84795912720466
OXA1L	8.55317810933216
KIAA0652	6.45636983250551
KLRG1	3.51363532183907
FRAG1	6.46222091811347
ZSCAN12	3.15466717159609
PSMD12	8.17389744786945
E2F4	5.42039434635965
CLEC4M	3.39871668811618
KIAA0999	5.6210195962748
CLDN10	9.3391905259002
MGC13053	4.13902058218022
TAC1	2.7418829251445
GYPA	3.26830526359457
HPCAL4	3.20587809594823
TRAIP	4.6222612145258
MEX3D	4.63681266569913
KIAA0232	7.316800100443
ERCC8	6.15031626495531
NFAT5	5.52767302872869
GPX4	9.31920696612268
CSPG4LYP1	3.05854852674198
KIAA0368	6.42017123759474
FBXO3	7.29736705142337
DVL1	5.27352728355221
CMKLR1	3.56828099585068
GPR157	3.69008804920543
TYMS	8.75457468913864
OR52A1	3.29610710489174
PEF1	7.98386924847651
ZNF750	3.32193772588366
ALG9	7.45142771116034
MCM5	7.46751637286495
SDK2	3.59382888123154
BAIAP3	3.80053460262984
RABGGTB	7.28869600725725
KCNK7	3.28426594516830
PTP4A3	6.25642294246916
ANKRD40	4.67702503244714
CALCOCO2	7.88320251994437
TMSL8	7.56189773345486
SNCA	5.1432687611544
ZNF551	4.51732048911306
HBQ1	3.22179360090063
ARHGAP26	4.83322201713167
GEMIN6	8.12749753849273
HRAS	5.94495114371176
KLRC4	2.79583277838602
BSDC1	6.63907359260425
DSC1	4.43408414293528
RNF43	6.39189949354669
NDUFAF1	6.43806604003905
MAP2K4	5.81961516314543
FOLR2	5.15368128680981
LYZL6	3.50204097255929
EPB41L3	3.78566029319932
TEKT2	3.70260327722079
CDKN2B	3.19492874700435
WSB1	5.76914211107888
ZNF480	3.64977180543229
MAP3K6	4.51616085104471
PROS1	6.81799941380946
PSMB8	8.96914820387104
HN1	8.67384927586746
MAS1	3.18265364560232
APOL1	6.61006927434925
CSHL1	3.10046520397237
ZBTB7C	3.01806600952230
AHCTF1	6.99094695133668
SAE2	9.91428749260748
ITGA2	4.60343845165284
AP2S1	9.48167048365464
P15RS	8.10175307223438
MME	3.36486176158722
VAT1	7.21225294216545
MAST4	4.69459764079838
TUFM	9.89695152120007
KRT33B	3.37830200086239
THEG	3.73874025747599
KCTD2	5.92922481183182
WDR26	9.56969744803679
MFI2	3.60130233166536
KRT34	2.98005012481621
NR4A3	3.92471275871325
SGSM3	5.16605072944465
ARSA	3.32467403792636
TOMM22	7.19516521609115
SOCS3	3.66818286054682
UNKL	3.72004370625709
POP4	8.8322322508605
BHLHB3	10.1821992852503
MALL	4.14212856440981
SOX15	4.49353079343318
CCNA2	7.23826302777271
PARK2	3.19651673266796
GPR124	4.65757087034149
TMEM132A	4.01062354201345
CGRRF1	7.64754318525
RUVBL2	8.96447008002582
MCAT	6.35823534376068
WNT10B	3.28610747518886
ISCA1	7.80545557352253
RPAP1	4.32848675373293
C12orf48	5.51995964519995
RAI16	4.82466435204345
RPL27	9.4807066418258
EPN1	3.66263828110437
MAGI1	3.01773341968538
GBX2	2.93559230998879
SLC35A1	7.05066889018422
GAL	3.90213540431101
SLC14A2	3.54772709383981
RDH11	7.96596980486532
ZNF518	4.47903554980398
PCYT1B	3.16361359369443
AUH	7.83996157441622
EIF3H	11.3606538187117
KIF1B	7.33670118049919
MBD2	4.71531237209278
AMOTL2	7.75229151670714
C6orf120	6.36388088964461
PIGT	7.63585105474163
PSRC1	6.97347333599302
PLA2G10	3.77030527702464
ALAS1	8.7041830210733
FOXO1	6.79707351445915
C17orf62	7.10310208021022
KIF5C	6.7227670981941
DUSP10	5.90244062526976
CRLF3	7.79096470123655
CLCNKB	3.7137370145867
PSMA5	9.31470382669025
FARS2	7.25282955207928
CCDC28A	6.93450201042836
AMPD3	4.65137463331602
PIAS1	7.64453317476378
ADCYAP1R1	3.40019124387024
TMEM134	7.86222416761971
CDH20	2.76199935121492
FBXO7	8.42862559165269
FLJ14213	5.63983936223241
ZNF3	6.64506435030973
LRRFIP1	7.28245401886941
TMEM49	9.25694778776169
CNOT2	7.7202890419971
CBX2	2.82617226445159
ZC3H14	6.48749586650829
ALDH5A1	7.5064167907388
HNT	3.40642626181189
SERPINA4	3.28879934500381
FLJ20920	6.6494725158992
CRTAP	5.73090107126084
DDX50	7.8999815640917
STYXL1	6.68477322856773
TK2	4.72714831195542
BLVRB	8.29417619836614
STMN1	8.09644863246649
GUCA2A	3.32069465854508
DPP6	2.90446842356440
GALNT10	4.51867260329827
STK39	6.37620635265764
MMP24	4.6555757053537
CKS2	10.4453503511743
RHO	3.56757746994734
BANF1	10.0128631970797
CR1	3.05461491599886
RPS6KA2	4.34144593416244
HMBS	7.55009608745716
C20orf112	3.74124312798865
SLC25A24	7.68540016673649
MRPL22	8.09361969414886
SLC25A15	5.71293835544814
GADD45B	5.27783790564957
TDP1	5.9200153167522
ZNF287	3.48365035698118
DAAM2	4.82505611241624
C11orf57	7.41064142416586
RFK	7.38684067844761
ZFYVE9	4.256770605448
TCTN3	7.65338709376178
STCH	6.98083774678604
LOC283871	4.14296070556183
NDUFB3	9.01819474435024
DEFB4	3.81064752880362
FPR1	4.19475204594367
FMNL1	4.10032563725687
SEPT7	9.11786183559287
PTCD2	4.93479380320137
GNLY	3.79674259082373
GRAMD1C	6.16063561282068
ZNF165	6.31191263824913
TR2IT1	3.69546938729155
ARMCX3	8.04361175100928
NDE1	5.79423994371237
MAGEF1	8.66038789668641
ITGA10	3.57156610733309
ARHGDIB	8.3999540397871
FSHB	3.67102376489107
ANXA2	10.9433345092534
HLCS	4.25891289341086
MCF2L	4.46485182312692
AK1	6.96700535641092
FH	7.84113154110121
LGALS2	3.53933952581615
SYNPO2L	2.72666013455110
KIAA1045	3.30869440126502
C1orf183	4.69670482223283
MAGEA8	2.93618186720806
DGCR8	4.96333771323489
GSR	5.45990271163855
NEU2	3.45409706021053
HIST1H4B	4.65427152606959
CACNA1C	2.98271702727893
FAM20B	6.87233351477164
HES2	3.04689551668104
PDCD6	9.68660995075192
INTS7	7.03825189290395
AMPH	3.89483718710011
UCKL1	6.82453014844067
ASB4	2.94090203484039
C10orf97	5.12718042753409
ALDH1L1	3.73347611470841
CCL23	3.32929145528331
OBSL1	4.73739682780194
SLC12A7	6.67100216161553
THAP4	6.5412824055931
RBM4B	6.64937350646409
OGFRL1	4.96667750336951
KIAA0831	6.87380745839737
C12orf11	7.88473312352559
PPP1R15A	6.48373017924786
KIAA0240	6.17040020678068
CD1B	3.306818236427
FCGR2A	5.72524985192823
MDC1	6.72737395245036
MAN1A1	3.96944334980991
KRT9	3.35499143718748
HTR1A	3.29262831850548
OCEL1	6.29059376322634
ATP11B	7.24299510134498
NLGN4X	3.78054056842789
FBXO34	8.27894253932362
ALOX12	3.56784307272358
RB1CC1	7.87440329396361
PCDH12	4.99692589093131
RPE	6.44455693713054
EIF4E	7.47371305656563
CSDC2	3.67873756085808
ABHD5	6.33605620303228
TMBIM1	6.1789750998699
PET112L	4.65824297736951
P2RXL1	2.97265188587198
F2RL2	3.02047185871419
TRMT1	6.26995447369152
IMPG2	4.76601120125456
LRRC32	6.16220260492329
BGLAP	4.64972510719768
HTR4	3.25351484205453
MRAS	5.27623802030654
TRAF6	6.27777775753686
AXL	4.72530436313055
ATP2C2	3.12060334285535
LMNB1	7.0136136903036
TELO2	4.08087232725917
PNPLA3	3.31454604422406
CSNK1E	6.68335093793375
SRP14	10.2506965629509
KCNQ4	2.94362729320051
PIK3C2B	5.92950142029262
C15orf15	8.04595325302195
TUBB2B	3.11474666185095
USP15	6.86618838644362
C12orf41	8.32724164237398
CEND1	3.79730807483171
RNF31	5.2711786017881
TCEAL2	4.03598491067615
PTGER2	4.3242106306587
UBN1	5.97551590866309
SLC5A7	3.10269996078211
SLC31A1	6.79980402682126
ADAM29	3.54307714550171
ST7L	4.22885919528121
GFOD1	6.35552208798458
CTNNA1	9.1416559575653
HRBL	4.19912683910327
CBX4	3.50989156091906
NTRK2	3.44426662555245
FOXN3	4.77054110448292
MFGE8	4.67696296484732
PFKFB2	3.95084873179381
TAS2R4	3.39901044166832
SH3TC2	2.92340030362177
IL10	3.50363348364252
PXMP4	7.05914027734141
RNF167	6.39749394219343
PRMT5	8.45053343146243
TSKU	4.84277386664274
ATPIF1	9.29913212126606
ETV3	3.22153431672732
PAK7	3.00485960315977
PDLIM1	9.18567261144376
CEP63	5.29887183230438
WDFY3	5.52587167264008
RNF126	5.02909913908919
DPM1	9.63535456352135
CLIC4	7.88005635144156
ACR	3.68867227158084
KLK7	8.4164843085453
ALOX5AP	6.86169000481381
LRP1	4.48801711430492
TNK1	5.86731597881289
TAS2R9	2.98603531531092
ZNF16	6.5390373751502
POLR1B	5.30831930788055
SLC8A2	3.70326719793642
OLFM4	2.76710160810964
TACC1	4.8740854205071
SAMHD1	7.89397525905744
ATP13A2	4.55475827757275
KRT4	3.58962177546288
PAX6	8.47803389091522
SCG2	3.40608119084758
SLC17A6	3.40175386074739
TUBB4	3.72374571644973
PADI4	3.04836231095159
FMO3	3.2619301987204
NLK	4.84676485107512
POU4F3	3.06027703193056
MDM2	3.55702061173173
CAPNS1	10.1924875762328
SDF4	6.76969329688902
ITGBL1	4.31335070687200
TAP2	4.93073860064803
OR2C1	3.46470365511546
KLHDC3	7.7820600819925
EFHD2	6.39786574362794
GALR3	3.46402817010354
NBEA	5.76537746471402
ABCA6	3.0317160082059
ABBA-1	3.58293282492233
GNAI1	5.18822465750262
CLDN3	6.98283546707047
AKT2	3.48497036214818
EGFR	3.87508159009268
VPS4B	7.50840980625367
RBM16	7.89044278868005
GALNT6	7.05492073521795
ZDHHC3	6.76420140650447
SLC25A4	7.71821667913076
CYB5B	6.40439760827438
NDRG1	8.16331614886138
SESN1	5.85849870047691
GBE1	7.80461632614589
MRPL46	6.37130047002045
CLASP1	6.45557179712
FARP2	4.72480494687489
ACOT11	3.70685915360516
LDHAL6B	2.90977289542815
MAPKAPK3	5.35931498240982
NCAM2	2.87170092028386
AFAP1	4.01510193354859
PRKD2	6.83568778061045
OR2H2	3.29458793817229
ZFP36L1	6.54750318314182
DZIP1	5.403446380769
GPR161	4.62625702133866
RNF146	4.55441261358449
NKX3-1	3.86821734322024
CCNB2	3.93086490357841
ZNF10	3.69038137598555
WDR74	6.32637037102714
FAM134A	7.37037678621216
PCNP	9.46080607444434
PURA	5.8568561460165
DNPEP	6.93809972180649
ERBB2	5.11250409499718
CREB1	6.68754954043367
NEO1	7.85531847818798
DDX3Y	3.36153595935001
RPS3A	12.8061821134576
MXRA7	10.2521796039866
LGALS3	10.8401000184206
GLT8D1	7.62835876179591
TMPRSS3	6.25767600737543
UPB1	3.13403754053533
LAT	3.74754232375562
CLDN14	3.5501410738549
DHX38	4.83370390817092
KCNA3	3.2155207060436
BTBD1	7.96447413424698
TARS2	6.49794500429501
SKIV2L2	7.55039640087829
ABCF1	8.28516978543102
CDT1	3.42218310945021
ZHX2	8.21250974368339
FCF1	5.06781065908425
LRRC49	4.80728769984399
GUCY1B2	3.6486705963366
CD28	3.28967066368204
SMARCA4	6.79760364576734
SEPT2	9.89827782121517
SOHLH2	3.3151602062422
MCOLN3	6.14921915728752
LRP8	6.10371617298122
TAGLN3	4.04687137656701
MASP2	3.5889482486209
GPATCH3	5.65548704977682
TTRAP	9.08749489036718
AGL	7.96459249485616
NFE2L3	4.15362655579996
PSD4	4.21644362729756
PALMD	6.57082805783872
CCNB1IP1	8.84590069304945
TMEM43	6.71927558785429
OBFC1	6.96588510424847
STAT5B	4.41693768753859
C14orf79	4.30298942841891
ENPEP	4.78865182938458
SSB	8.68402077846695
SCT	2.83805832857158
TIMM23	7.75944011927659
SKI	3.59279153949526
SLC22A13	2.87909231957504
AKAP3	3.95500136397645
OAS2	6.90078418486157
KIAA0423	6.78235429338125
SEC61G	8.93323698272798
CAPN11	3.06217512569925
TMEM50B	7.64474604245464
DEGS1	8.16908777632576
ARHGEF4	3.21962925881441
DBNDD1	4.02866927634723
TBL1XR1	5.64190246539975
FAIM	7.19181859360096
SP140	3.23665438431329
G6PD	5.30959778013772
NUDC	7.74922057813113
GABRP	3.33904994710598
SCARA3	3.71365920304767
TACSTD2	5.22286696626046
EIF3J	7.2277753004213
PPP2R2A	8.26598553140986
CPA3	3.90339847269493
PVALB	2.77261118193747
BCAT2	7.51888626981451
