Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_E04_516378
CD38	3.92773646528554
ZDHHC6	7.34674244192293
NEFH	3.3745519957658
PGBD5	3.86655507326352
CTDSP2	7.16866829297002
RMND5B	5.31991008439962
ZNF257	4.11112404627548
DUSP4	4.0003686836905
FLJ22167	4.97750895345188
EXOSC7	6.4467551899144
ROR2	3.97209659895501
FOXM1	5.40332506002062
ZBTB48	4.81443460787192
BUD31	7.43715263973036
MAOA	3.75740801705986
CCDC41	4.58291916169196
TNNT3	3.68441990093343
FBXO11	5.15502540989004
GYPC	5.76955216575684
PLIN	3.85641052023190
RFXAP	3.69336465354139
C6orf15	3.63085900065283
RNF4	8.32894495600789
F8A1	7.64284044671619
PPP1R3D	4.66182582068201
GRB2	7.59166820366897
TPM3	3.01257185826873
SYT13	4.15082027957433
EPB42	3.52296363147875
RP5-1077B9.4	4.78569989928015
EIF1	10.0298296119328
CETN3	6.63985106201799
FPGT	5.46699674686721
PRY	3.31304382689065
NTHL1	4.11914583385133
POLR2B	8.79415435464975
RPS28	11.9649432893281
GDF10	3.00117828778835
COQ9	6.73680261420075
P2RX3	3.07154861471207
GCC2	6.72544084016042
RARRES3	8.20166448871141
PLXNA1	5.75255072328148
WBP4	4.39078298043056
KIAA0100	6.61799782841346
PMF1	5.95185989372723
HS2ST1	5.33654251690424
CRELD2	6.60763553919942
C8G	3.07122141839948
CD82	5.78322237723351
PMM1	4.42178337310975
CBLL1	3.99317068272519
LIM2	3.2259327346008
VAX2	3.66769271874287
SETDB1	5.05137558037195
LRAP	6.34737941633908
GCLM	5.49524155965466
CPEB3	3.51489629204366
PPM1A	5.27109394711596
INTS1	4.22183961233588
MMP16	3.38895719747472
CAMTA1	3.50705093919637
SAMSN1	5.34044968577516
DRD3	2.85030513002827
GMPPA	5.52415393346749
C11orf73	5.38704638104615
AIPL1	3.66209821326729
PTP4A2	8.87027205176707
IL24	3.58462250828897
BDKRB1	3.31614063667888
HPCA	3.69424267230465
MLF1	6.00977139321815
SEC14L1	5.6064745706739
CHFR	5.91976797456217
EMILIN1	3.70155807139679
THADA	5.11393447577976
TAF12	5.9870788675623
NDUFS4	8.21052866514822
ID1	5.49340240109531
PIK3CB	4.01488270991958
COL18A1	7.97837111464508
PDZD3	2.90640905555535
TBC1D17	4.55426247219335
COX8A	9.86434892406194
CDCA4	7.308481522393
C2orf44	4.10426456928572
C9orf16	7.76347346865987
ERBB2IP	7.9564904869934
EMX2	8.35987406515361
FUS	6.91354658553991
NIPSNAP3B	4.11583299242368
TF	3.37250788134608
CXorf56	5.44042603662045
CLCN4	3.88102599625386
PWP2	6.45485136824742
MMP15	4.18165668429504
MTMR14	5.78865541347323
NPR1	7.04325195271187
DNAL4	4.73240832766313
ELAC2	4.56801686580984
ASS1	11.1927918576680
IPP	5.08148668885576
TMEM59	9.92984451086582
POLR2J	7.99010526260496
SEC23IP	5.5678521225465
RGS4	5.02019612870377
UQCRC1	9.7087266033102
SNX6	6.25639918604004
DDX18	6.60788653422756
POLG	4.96137462037905
ADAM23	4.06068719210825
ZNHIT2	3.94469910513346
TFR2	3.802342512349
NCDN	4.15458497587977
RAG1	3.34934791831157
POMT1	5.18190443522266
CYP1A1	3.43524829760374
SNAPC1	4.88933118493385
GNA11	4.98007235776091
CCDC52	3.03195657572906
CAPN1	6.9933748299434
DDHD2	5.78400554353242
UPF3A	5.77937270291312
LAGE3	6.10023932372665
GNRHR	3.19162675332486
UNC13B	5.76979245367973
TTLL4	4.32550131810284
PPBP	2.98725663797984
HTR3A	7.40984240695116
SDC2	5.77387103584148
ANKRD49	6.49048318906647
BTF3	10.4315623848450
COX7A2	9.92762444509642
SARS	8.39311153472136
C13orf18	4.29988895700701
CACNB1	3.83299341729078
QKI	5.58828332975754
SETMAR	5.29220351895026
LAMB4	3.40723236020648
MAN2B1	7.45780706300765
EML3	4.87078865773154
ACADL	3.2862012670675
OFD1	6.65703948144759
CGA	3.66153239220200
EIF3EIP	9.47459036416778
PEX16	4.96837148832969
GNG12	7.56460248977202
HABP4	4.91647786540013
CNTN2	3.39999978932442
ASNSD1	7.37192709444415
FUT4	3.93322599485075
DBH	3.58453179187689
CD53	8.27718777591342
HIST1H2BJ	3.18363280720266
TFAP2B	3.18795292801200
ACF	3.31246989550608
TMEM11	5.45922222238186
CDH8	3.41920489147808
C3orf32	3.58842333814535
AGPS	4.91269795894109
C4orf18	3.43480979807796
PCCB	7.02939962979168
IPO13	4.57449259243312
PECI	6.90883722601882
UNG	6.91548052335613
C6orf105	3.85701310799524
GSTP1	8.5135942423
SUV420H1	7.19354430989815
ARHGAP15	4.07176970437155
LTBR	6.37949457927954
TDRKH	3.30839222333842
PSG4	3.17085600614178
SLC9A3R1	6.97535068132134
NBPF3	9.04298655231131
SLC9A3	3.34453187633138
OSBP	6.67902461083841
PRR5	4.27591717681754
CHMP7	5.57700508700213
ADRA1A	3.10901633302939
ASAH1	6.77650722977463
FKBP4	6.5104877244108
ZNF350	4.90745889778847
DOM3Z	5.5019201365107
GIPR	3.64919312297326
AHI1	4.2164451075248
BST1	4.85465507631705
NCR2	3.48425020728092
NADSYN1	5.07427705145929
UBE2W	5.86330797169549
RGS14	4.09004956794549
KRT15	3.77702620317404
SCN11A	3.9015826768721
GFI1	3.73195392409119
FHL1	4.36149111548598
SMC6	6.21177543703052
GATA1	3.69205279691975
OSGEP	4.43496144977563
ARMC6	5.15987379985649
HK3	4.18672392072905
PSMD5	7.1229605057504
RSU1	7.29390266862152
RPL4	11.5644441013979
MAD2L1	7.18002887036567
RBPMS	5.26877070417848
EIF4A3	8.9581739844709
E4F1	4.48737773171433
DLEC1	3.41943535102794
PRPF3	5.60272106266453
EMR1	4.73802668078278
CHMP2B	7.51170657487428
CAMSAP1	4.6988621189533
RPS21	9.6358444138461
XCR1	3.65843923110480
ARID5A	4.09883977859249
RBM6	5.95422453745679
UBE2N	7.76243090669852
KLF4	5.48119794526628
MGC4172	4.35708615005769
LMO4	7.51196541784048
KLKB1	3.37666183605934
HDAC3	6.34713093377415
HP	3.92505345736356
SCHIP1	5.64309662454056
BTK	4.09457628310484
KRCC1	7.75397619044823
PRND	3.03755097550332
C6orf27	3.26986803545878
PIGL	4.01612867531513
CLCA1	3.98711400693672
C1orf112	4.32379269480698
OLFML2A	5.05903264434341
HUS1	4.99042376676057
SFRS6	7.25865832707696
CXCR7	7.74925393300871
UIMC1	6.10736092637167
FXYD2	3.39353775402385
GOT2	7.04006793553563
ZNF667	4.18616971697802
TFEC	5.02060478719762
ATP7B	4.39446936741952
RAB38	4.70367370382544
POLD2	7.19320468693184
PPM1H	5.20771441940273
DCX	3.32263511427544
NFYC	5.75537090898603
ZNF228	3.98535763942016
KIN	4.76081870792275
PLSCR4	5.94407976628509
HIST1H4I	4.05244267874922
PPARGC1A	3.44704323500758
HIG2	6.3918937263511
KCNK10	4.28566650111999
EXOC1	7.75523550211618
OR6A2	3.40689202213098
ETFA	8.46057463146804
PDAP1	5.08314118852096
C19orf6	3.48358295353873
POLRMT	4.59378717396801
ZNF146	8.17454720913925
MIA2	3.21824955885459
LY6G6E	3.17964247092160
EIF4E2	7.63250027355297
NENF	4.84807874886613
HOXB5	3.78824746710839
ZNF324	4.25773325940489
CUGBP1	5.10170450941977
ENTPD7	4.1489996976448
TTC13	5.87975738632532
GJB5	3.12036572169482
PRSS22	4.20346659990837
CYP3A5	3.32123697187446
MBOAT5	4.83166715198609
CUL4B	4.9439964525197
CENPJ	3.5735944921301
KIAA0664	6.15826990798936
PITX1	3.45385637680856
PDGFRB	5.74632723032457
RDX	5.78979141946401
CELSR3	4.13782903454848
JUND	7.16925021304653
ITSN1	5.02270492313662
CHRNB1	3.62378863295989
EHBP1L1	3.80722902526414
C19orf2	7.56673508479424
FETUB	3.18192672162299
CAMK2B	3.27874138598785
DCTN1	6.3031215775096
TNKS2	6.2787416695218
MRTO4	7.10623064885776
C1QBP	5.58385817886487
TTC3	7.890058924183
NDUFB8	7.90049178813172
CADPS2	6.52704537597142
EDG2	5.08374501019735
MYF5	2.98283912192775
SEMA3G	3.45106493293228
IL23A	3.81321008967876
GJA9	3.60142509949508
R3HDM2	7.10863723310909
C5	3.60135901247868
SLC2A10	6.44840647362111
TRIM45	4.25582632169403
TSP50	4.10121173680849
PAQR3	5.0811843366418
ANKRD26	3.40396002793020
TCP1	7.73026343385002
TMED7	6.85464394887448
CMA1	2.82317566371104
PTCRA	4.13948109394557
HCRTR1	3.6209376261824
FST	4.78428997171538
PAWR	4.18881564337444
LDLR	4.61532598603194
ASTN2	3.71271264940317
SCRN1	7.90215942313358
GPATCH8	5.69309629296115
KIF4A	5.87275030044228
TANC2	3.99499471541257
ZMYM5	3.82959761398293
PGM1	8.47170287087505
ZNF586	3.44747185268156
POLR3G	3.66372226175459
CPD	6.57987236162627
SNCAIP	3.49452773567655
DCT	3.5376396525472
HLA-DOA	3.73131354051907
TANK	5.55122020941421
RCAN1	4.75508408404884
UPK1B	5.67389670894804
DNAJB4	5.02721319747093
UGT1A8	3.05520430929686
LIMD2	3.75891650758606
HIST1H4L	3.46001461582116
PECR	4.28505941230443
HSPA2	5.20091102397349
SERP1	9.06825247509301
TACR2	3.30344743777776
NUP85	6.72923704603348
CD177	3.23372352540278
GPR135	3.09433594682335
PIGG	7.53503551922753
LGR5	3.40224963164016
JAK2	3.96176275510375
DPYSL4	3.27067630170894
TM9SF4	7.10560563749481
PTHR1	3.38745546317273
SIRPG	3.06151441418296
ZNF264	6.10415993081744
BICD1	5.38243840631973
RAB5A	7.56424254391175
FLJ13224	3.13104163182536
METTL5	8.04343636889276
HERC6	8.3575567026731
CASP1	6.38070413750761
USP9Y	2.82605585700247
LRP1B	2.89478594472143
XAF1	7.64185319708797
PLA2G4C	4.04760988118667
APOA2	3.06064085496367
SPAG6	3.01977259567204
KALRN	3.30091681274509
SECTM1	6.69315905317719
THOC7	8.70320888995979
IFNAR1	3.66031324778436
TCTA	6.8469900363751
NY-REN-7	3.36069051837335
TALDO1	9.27518162349048
B2M	12.2094282280538
LPPR4	5.16279988967336
SQLE	6.82657011300014
SEPHS1	6.32460661002303
EIF5A	5.54894252364401
FAM49A	4.22009147421236
YTHDC2	4.73724270039546
EHD2	4.94065896488453
NCF1	4.10217404172397
SPG7	5.96336408616051
ZNF614	3.55581103535133
HOXA5	5.31546124646499
NUP133	7.3687877841644
FGF12	3.63654032411197
SLMO2	7.50880897361557
INPP5B	4.54762167305841
PPID	6.05534168941963
SNTA1	4.54768097319582
IL20RA	3.91111462871186
UBE2J1	5.36674628406162
CACNG2	3.09467807567909
GCM1	3.06785250041406
ELF1	7.2745338498965
TLR5	4.66931892038837
TCFL5	6.20967393278569
C1orf107	5.74189434016999
C19orf22	6.23581192840652
SAFB2	6.63754337556574
MAP3K7IP1	3.95290863993806
NCK2	7.85639636660373
OXA1L	7.62091168106276
KIAA0652	5.584190436034
KLRG1	3.55511017959732
FRAG1	5.96328814141446
ZSCAN12	3.08738498159170
PSMD12	7.08422642557949
E2F4	5.29379043628636
CLEC4M	3.58289091628448
KIAA0999	4.51974229897784
CLDN10	7.39595062115049
MGC13053	4.26989684877847
TAC1	2.78454289391641
GYPA	3.41580481076674
HPCAL4	2.95693681802347
TRAIP	4.2105540808134
MEX3D	4.04416562491903
KIAA0232	6.86180451872138
ERCC8	4.84717522613912
NFAT5	5.04182673067563
GPX4	9.29876557841473
CSPG4LYP1	3.15491465748505
KIAA0368	5.65191829186232
FBXO3	5.76674574445733
DVL1	5.07092935060893
CMKLR1	3.50887774690394
GPR157	3.29119178179764
TYMS	7.5719723595808
OR52A1	3.44783124844492
PEF1	7.5645527190875
ZNF750	2.94429509041492
ALG9	5.49540175234257
MCM5	5.1652522025487
SDK2	3.24816008765386
BAIAP3	4.04295667084358
RABGGTB	6.92732287860464
KCNK7	3.42411783846406
PTP4A3	4.74392128562088
ANKRD40	3.57603194821111
CALCOCO2	7.65732455617711
TMSL8	5.44839500413503
SNCA	4.89493855655254
ZNF551	3.77219061679632
HBQ1	3.29913785212728
ARHGAP26	4.88334480107444
GEMIN6	6.41730811827377
HRAS	5.91961678497032
KLRC4	2.7839059604419
BSDC1	5.86490703388856
DSC1	3.78506816739621
RNF43	4.55890995516001
NDUFAF1	5.73258522577587
MAP2K4	5.05883980932261
FOLR2	5.50358556768613
LYZL6	3.74653718043483
EPB41L3	4.07576980818406
TEKT2	3.85526258049804
CDKN2B	3.45103763282166
WSB1	6.23893617943981
ZNF480	3.79212977937819
MAP3K6	4.7559610896736
PROS1	7.01287137894705
PSMB8	8.2863477958581
HN1	8.47009071671531
MAS1	3.34668645152793
APOL1	6.58883058921962
CSHL1	3.50727419865269
ZBTB7C	3.16338970958969
AHCTF1	5.22382098791916
SAE2	8.01745852506568
ITGA2	5.70619930873107
AP2S1	8.78865740462975
P15RS	7.52016376729676
MME	3.99313888741424
VAT1	6.84094912638524
MAST4	7.58784319857219
TUFM	8.96917719409266
KRT33B	3.40681302212607
THEG	3.83831132920659
KCTD2	5.21975317069663
WDR26	8.43240299344399
MFI2	3.19064788050058
KRT34	3.10023178308004
NR4A3	4.22624224669352
SGSM3	4.13800675101938
ARSA	3.87549092704334
TOMM22	5.30350791871102
SOCS3	4.17614164070937
UNKL	3.78521906580151
POP4	8.60607611223093
BHLHB3	9.2956868313704
MALL	4.10172069720627
SOX15	2.94873108149228
CCNA2	6.11159625394651
PARK2	3.35247198237886
GPR124	4.66743080131767
TMEM132A	5.4767876046988
CGRRF1	4.73032853719231
RUVBL2	8.0637398540524
MCAT	5.28495411242313
WNT10B	3.75758279191852
ISCA1	6.44056506033656
RPAP1	3.73043872930788
C12orf48	5.2051914263476
RAI16	5.01600604915044
RPL27	8.56402804558452
EPN1	3.52581481393009
MAGI1	3.30787173457145
GBX2	3.32251395520402
SLC35A1	6.53995144444332
GAL	3.69987021088001
SLC14A2	3.85216571828126
RDH11	6.61749683538444
ZNF518	3.69434492068846
PCYT1B	3.45060604631254
AUH	6.80179705260507
EIF3H	10.5061776568717
KIF1B	6.9457081561256
MBD2	4.89710676693319
AMOTL2	8.46100861906652
C6orf120	5.34200017877359
PIGT	7.52985182266797
PSRC1	6.63302192395239
PLA2G10	3.94804786275109
ALAS1	6.81176498409837
FOXO1	6.56418310640898
C17orf62	6.77480485145009
KIF5C	5.82954816251181
DUSP10	4.8944633719332
CRLF3	7.1619821909539
CLCNKB	3.76841353261891
PSMA5	8.96177944388003
FARS2	5.07278062279803
CCDC28A	5.50253149940239
AMPD3	4.90751656836005
PIAS1	7.25163409726931
ADCYAP1R1	3.29360649666761
TMEM134	6.19342143517657
CDH20	3.14584867368299
FBXO7	7.41575478955906
FLJ14213	3.51411566083884
ZNF3	5.36095154122151
LRRFIP1	7.70880931116746
TMEM49	9.02963738262226
CNOT2	7.08192336215757
CBX2	2.68989413513534
ZC3H14	7.30950397054814
ALDH5A1	4.6047196023724
HNT	3.9050779985499
SERPINA4	3.64513253428954
FLJ20920	7.05424990122733
CRTAP	4.86935304817093
DDX50	7.01284836732674
STYXL1	6.6289520879698
TK2	4.58173743431446
BLVRB	6.57357265072455
STMN1	7.18515113180194
GUCA2A	3.10696174904168
DPP6	3.28310008423591
GALNT10	5.50191697885012
STK39	4.59401347267402
MMP24	5.01706919962294
CKS2	9.62868704570806
RHO	3.59502306617244
BANF1	8.90476561895195
CR1	3.22038674199036
RPS6KA2	5.33443915497003
HMBS	5.906822901649
C20orf112	3.55971690007562
SLC25A24	7.21473043076657
MRPL22	7.6273063258702
SLC25A15	4.89637878686721
GADD45B	5.52743798924102
TDP1	5.88659088861346
ZNF287	3.59424360916961
DAAM2	4.65499945591892
C11orf57	5.18406204119821
RFK	6.12079964346568
ZFYVE9	3.79533321208784
TCTN3	6.48797640243406
STCH	5.8938092167727
LOC283871	3.26917919729098
NDUFB3	8.0159769643006
DEFB4	4.41196399343329
FPR1	4.47881293675979
FMNL1	4.33946321513947
SEPT7	9.31209841458546
PTCD2	5.05100360268332
GNLY	6.54126290583258
GRAMD1C	5.14109742102148
ZNF165	4.39256702171936
TR2IT1	3.60030619975722
ARMCX3	7.97363396172474
NDE1	5.47005831122349
MAGEF1	6.9655916952666
ITGA10	3.65249369423757
ARHGDIB	8.21303003482202
FSHB	3.56203951046219
ANXA2	11.3947955124118
HLCS	3.95970643975881
MCF2L	5.30102807330131
AK1	5.53463926959622
FH	6.27819803257262
LGALS2	3.57372876906167
SYNPO2L	2.62043094094471
KIAA1045	3.35706345762183
C1orf183	4.33656567061921
MAGEA8	3.05721851392000
DGCR8	4.71947123316411
GSR	4.46176768971032
NEU2	3.22962064967782
HIST1H4B	3.17834784814952
CACNA1C	3.22815768543651
FAM20B	6.11339769272692
HES2	3.06323262279468
PDCD6	9.0807402842096
INTS7	5.31605526414943
AMPH	4.11190423601497
UCKL1	6.50948773969523
ASB4	3.09158582278662
C10orf97	4.90293259715919
ALDH1L1	3.81875817946523
CCL23	3.35094781173119
OBSL1	5.20628436572159
SLC12A7	7.84873964216603
THAP4	5.49671641705381
RBM4B	5.32748822878313
OGFRL1	4.1413266623479
KIAA0831	5.54010651252314
C12orf11	6.89651783440643
PPP1R15A	5.59871713477326
KIAA0240	4.91717865485744
CD1B	3.27532032323364
FCGR2A	6.27382604121149
MDC1	4.37386439848385
MAN1A1	4.26963522555011
KRT9	3.22743556235668
HTR1A	3.24732983141006
OCEL1	5.93191892133808
ATP11B	5.45553442344954
NLGN4X	5.08156584265197
FBXO34	6.74462528163538
ALOX12	3.48767630088115
RB1CC1	6.36522484370616
PCDH12	4.56915203862136
RPE	5.4432147205984
EIF4E	6.80571022388203
CSDC2	3.80879944256409
ABHD5	4.82241163251815
TMBIM1	6.6056782218305
PET112L	4.74055847770474
P2RXL1	3.11457129886995
F2RL2	3.08667304263673
TRMT1	6.39558420899554
IMPG2	3.27827773343223
LRRC32	4.84089622180309
BGLAP	5.08438832158425
HTR4	3.45368271329862
MRAS	4.8336472631969
TRAF6	4.82741558896227
AXL	4.88148900991264
ATP2C2	3.98456448556359
LMNB1	5.99971430853158
TELO2	4.208438441226
PNPLA3	3.76838001198327
CSNK1E	5.93132401178791
SRP14	9.25725848795517
KCNQ4	3.05398121520025
PIK3C2B	6.10485945633128
C15orf15	7.84540017449805
TUBB2B	2.93221349017496
USP15	5.80163524911796
C12orf41	7.76331804935004
CEND1	4.04143289740952
RNF31	4.7999514162293
TCEAL2	4.29729637570161
PTGER2	4.78936866900197
UBN1	5.77473217488823
SLC5A7	3.47453528504630
SLC31A1	5.84775655033413
ADAM29	3.69990769094479
ST7L	4.07117459985204
GFOD1	6.13718331906125
CTNNA1	9.1905414871165
HRBL	3.64697008807172
CBX4	3.78536495917279
NTRK2	3.37015179394694
FOXN3	5.5163218640966
MFGE8	7.1453993645134
PFKFB2	3.67273026533528
TAS2R4	3.56069002551961
SH3TC2	3.08144654143061
IL10	3.58765976140488
PXMP4	5.99367939879299
RNF167	5.60009041664293
PRMT5	6.45502865496961
TSKU	5.03367655782702
ATPIF1	8.36868402617957
ETV3	3.28204587313313
PAK7	3.29064142824016
PDLIM1	7.7556838550147
CEP63	5.39758220148771
WDFY3	5.11682302845224
RNF126	4.62825117165625
DPM1	8.5599740378906
CLIC4	6.57700266592593
ACR	3.59208195583872
KLK7	9.47464333715928
ALOX5AP	8.07613822898062
LRP1	5.48349279036099
TNK1	4.4131864238707
TAS2R9	3.08876106994007
ZNF16	5.55975773718191
POLR1B	5.53697519147902
SLC8A2	3.61066870441237
OLFM4	2.9249703056895
TACC1	5.20627497435442
SAMHD1	7.5733424291332
ATP13A2	5.12861427204845
KRT4	4.26901178904912
PAX6	4.41616444828295
SCG2	4.63966484756457
SLC17A6	3.54524106672091
TUBB4	4.06675930509897
PADI4	3.08510430697275
FMO3	3.21454176150967
NLK	3.61205192895753
POU4F3	3.14096859324226
MDM2	3.46375496944721
CAPNS1	9.21399888483557
SDF4	6.31258580789023
ITGBL1	3.95741392139808
TAP2	4.20580517891495
OR2C1	3.50265058484268
KLHDC3	6.29872992568519
EFHD2	5.546179011271
GALR3	3.62309413611263
NBEA	4.35424844017897
ABCA6	3.06876056846766
ABBA-1	3.53680567943902
GNAI1	5.24344611495844
CLDN3	8.14331905923307
AKT2	3.47288019798927
EGFR	4.33047147471347
VPS4B	7.7972281108541
RBM16	7.20314678412538
GALNT6	6.31991807554255
ZDHHC3	5.56340845024027
SLC25A4	6.76040931038405
CYB5B	5.28505630705599
NDRG1	8.52440577018119
SESN1	4.28186821023152
GBE1	7.50967257169278
MRPL46	5.88044204546887
CLASP1	6.15635547350186
FARP2	3.99428972498489
ACOT11	3.46293131367531
LDHAL6B	3.0161924504069
MAPKAPK3	5.64546098195554
NCAM2	2.85577460984462
AFAP1	4.61093538819024
PRKD2	6.47837291581959
OR2H2	3.56263838495614
ZFP36L1	6.86231167765568
DZIP1	5.5952826398346
GPR161	4.52390946870455
RNF146	4.49288334015613
NKX3-1	3.94650849955125
CCNB2	8.03684837623999
ZNF10	3.82570298804068
WDR74	5.39220328730112
FAM134A	7.77277345487972
PCNP	8.2393010485409
PURA	5.27314037158379
DNPEP	7.41493422000032
ERBB2	5.17489079518985
CREB1	5.72439082051162
NEO1	6.75727493795198
DDX3Y	3.38415451604892
RPS3A	12.3449433064217
MXRA7	9.92407716471826
LGALS3	9.94283304356265
GLT8D1	6.68355676283325
TMPRSS3	8.72628635625268
UPB1	3.15853341798666
LAT	3.77615217253909
CLDN14	3.73772473220417
DHX38	4.68865466560012
KCNA3	3.17140344731305
BTBD1	8.17522912081879
TARS2	5.12080454668453
SKIV2L2	7.84814218636146
ABCF1	6.96294823748733
CDT1	3.02988368760462
ZHX2	6.48516585674882
FCF1	4.49285193146637
LRRC49	4.61934292393623
GUCY1B2	3.52191716377127
CD28	3.51690167484102
SMARCA4	7.5926163717318
SEPT2	8.62500356098797
SOHLH2	3.27984702827347
MCOLN3	4.49969737764674
LRP8	6.51373879854356
TAGLN3	3.96987094078023
MASP2	3.63735476223918
GPATCH3	3.80294395577366
TTRAP	7.19073347174899
AGL	6.49544481710689
NFE2L3	4.8832449446853
PSD4	4.10106133871003
PALMD	6.4435533004592
CCNB1IP1	7.59383400909054
TMEM43	6.9823243920539
OBFC1	6.04736009355815
STAT5B	4.1564063975859
C14orf79	5.42357682717638
ENPEP	4.1123147765264
SSB	7.82245033967877
SCT	3.15685260085530
TIMM23	5.85515287023166
SKI	3.73245780749465
SLC22A13	3.42553837312703
AKAP3	3.24580408388989
OAS2	7.46121151002906
KIAA0423	5.44943696872778
SEC61G	9.54441796321647
CAPN11	2.97112681063590
TMEM50B	7.11512415998817
DEGS1	7.08443406445807
ARHGEF4	3.49082566546490
DBNDD1	3.96291488677191
TBL1XR1	5.26327378582307
FAIM	4.9235131056351
SP140	3.82767143173059
G6PD	4.9035279273793
NUDC	7.1022213069881
GABRP	3.45608502277396
SCARA3	6.00692269230392
TACSTD2	5.47107110423648
EIF3J	6.80189905840377
PPP2R2A	7.39763585945493
CPA3	3.26973152096901
PVALB	3.23483321518478
BCAT2	5.95312877981643
MFN1	6.17912731316095
F10	2.98292265899829
