Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_B06_458666
EVC	3.86079837828306
CXCL13	6.61577083252823
SCYL3	5.14463241724833
KIAA1199	6.07400684159869
SORL1	5.78023777539666
NAT10	5.33286139374891
CHD1	5.44376055762189
SYN3	3.69060985668881
DMC1	3.65388539829841
SLC22A2	3.70386165691063
SERPINF1	9.08251567446765
C20orf27	5.63402310171068
OR7A17	3.25040006087318
RPS6KA5	4.27767887653395
LHB	3.35294094494585
TAOK3	4.7904457468955
STK25	5.14627624252182
SLC12A4	3.63619014250726
BRCA1	3.70186736713182
GBL	5.47662780356908
C14orf108	7.68295805427156
CDC25B	6.62149790455367
BMP3	3.32859563446018
MAP1LC3C	3.54901587531677
TMEM180	3.82273691541557
CRYGC	3.69274244445382
SLK	4.96218274141577
POU3F1	3.34039548816653
C20orf32	4.0759744255039
USP52	4.68020680070546
HIGD1B	4.59735277520222
BAZ1B	4.89691596286584
USP6NL	4.79804871853063
SLCO2B1	4.3379227823066
ABCD4	4.38091071686822
DIMT1L	7.24703814337278
SLC25A46	8.42981394694007
LARP7	7.65807830413805
TEK	3.55249860522959
CD160	3.83281663303418
TERF2IP	7.24482138783153
PHF20	5.51581952572584
COL1A1	6.59314135520232
KIAA0090	5.78226539626554
GTPBP1	4.35178388576297
GRK5	3.66812603947640
AP1S2	5.74814001555169
RAB33B	5.49830969961454
CA11	3.96484451860267
ALDOC	6.24221871970924
NUDT1	6.14123216319364
ZNF212	4.57608547752383
ACBD3	6.82416311260668
ZNF83	6.13611154406638
PRDM2	4.80785682753135
GDPD5	4.73603139157404
PDCD4	5.0223840692662
CEP350	4.6952628120877
FOXP3	3.37595377428862
SMYD3	7.56147616454006
CST7	5.23657162057735
SELL	5.25436000309146
CIAO1	6.6562875911494
LGI2	3.82885488929981
WDR45	7.85150124599734
ANKRD6	7.34301447570435
LTBP4	3.79976707832233
PSCD3	3.49153398353843
PYY	3.22680214046171
KCNC1	3.06757501230731
SIRT6	4.22146779205882
CCL19	5.04786528217523
ARHGEF9	4.17124690401223
ABR	4.05332834152277
C10orf22	6.01644429195332
STK17A	5.86311538642878
FOXE1	3.3857045772326
GML	3.31383546360384
CNGA3	2.90233168434922
CD38	5.15078542410179
ZDHHC6	7.4469366284376
NEFH	7.26558443073298
PGBD5	3.38095826291700
CTDSP2	6.50412747108471
RMND5B	6.25762666523579
ZNF257	3.28592720841226
DUSP4	3.96396321263923
FLJ22167	5.61550302061254
EXOSC7	7.08980556746018
ROR2	3.58708240578311
FOXM1	4.50491413007992
ZBTB48	4.65502730726204
BUD31	8.85278217546153
MAOA	3.80346897848900
CCDC41	3.70252306624015
TNNT3	3.76600705480133
FBXO11	4.5293784827244
GYPC	6.55148520270166
PLIN	3.71147068708845
RFXAP	3.62839525383694
C6orf15	3.68553127478881
RNF4	7.59286885287541
F8A1	6.81555177323675
PPP1R3D	4.44856968334969
GRB2	7.94915888652408
TPM3	3.17978717407215
SYT13	3.60537868634226
EPB42	3.46141599624610
RP5-1077B9.4	5.3880590780641
EIF1	10.7438743540294
CETN3	8.53883590621112
FPGT	5.68885141355673
PRY	3.46953388669056
NTHL1	5.83093313020207
POLR2B	8.45498938526696
RPS28	11.9408143265196
GDF10	3.16421581997000
COQ9	8.4168767557116
P2RX3	3.10468560640621
GCC2	6.29490339495464
RARRES3	8.88883390195136
PLXNA1	5.16627466079489
WBP4	5.02477259111969
KIAA0100	5.35219689089759
PMF1	7.016984387173
HS2ST1	5.49781286320544
CRELD2	6.63073093704311
C8G	3.46058113037358
CD82	5.1028562738043
PMM1	5.50526470916674
CBLL1	4.10982220733784
LIM2	3.67346511826114
VAX2	3.53309561266139
SETDB1	4.75257369129096
LRAP	3.43394372941176
GCLM	7.74509243774264
CPEB3	3.40405504106107
PPM1A	5.93319420158705
INTS1	3.78995177155702
MMP16	3.26440809366230
CAMTA1	3.63668280654573
SAMSN1	6.75826968186359
DRD3	2.86845804530419
GMPPA	5.57713651075659
C11orf73	6.59893482662258
AIPL1	3.91755773907516
PTP4A2	8.8317957654919
IL24	3.38358565046183
BDKRB1	3.49640313293909
HPCA	3.60474900694163
MLF1	7.20518620497489
SEC14L1	5.69635610321361
CHFR	5.06633050043823
EMILIN1	3.53763443949063
THADA	5.5292152260386
TAF12	6.47095285759768
NDUFS4	9.3460464649148
ID1	9.66345929669483
PIK3CB	4.03313326438788
COL18A1	6.09843984264408
PDZD3	3.35176879165572
TBC1D17	4.04915723424422
COX8A	10.4790040849670
CDCA4	6.79463678051784
C2orf44	4.3534578123458
C9orf16	8.17623540280831
ERBB2IP	7.67449229257277
EMX2	7.80133764117778
FUS	5.40959668555571
NIPSNAP3B	3.48143854528245
TF	3.21677945194135
CXorf56	4.67053242642532
CLCN4	3.8210719973337
PWP2	4.77858852077668
MMP15	4.17791539013781
MTMR14	5.93418648751424
NPR1	6.43966237125934
DNAL4	6.16347539773379
ELAC2	4.75291980043857
ASS1	10.9301350808772
IPP	4.75798943283631
TMEM59	10.4262482442731
POLR2J	8.58271637954978
SEC23IP	5.00423109805559
RGS4	6.18734542751596
UQCRC1	9.76079810378117
SNX6	7.1677461330002
DDX18	6.55593059971162
POLG	4.31134851293615
ADAM23	4.07041055530814
ZNHIT2	4.92672679418877
TFR2	3.39889500835217
NCDN	4.18887297845581
RAG1	3.40526094300857
POMT1	4.65602927026048
CYP1A1	3.63803148876686
SNAPC1	5.35690648064318
GNA11	4.69077266973606
CCDC52	3.18265516090776
CAPN1	6.26316502074431
DDHD2	5.72772927506781
UPF3A	5.82642793984206
LAGE3	6.5682439950378
GNRHR	3.16373734461964
UNC13B	4.88550247150487
TTLL4	3.87035869870812
PPBP	3.17401544175193
HTR3A	8.79851669318612
SDC2	6.44264147060909
ANKRD49	8.10227481901133
BTF3	10.4762040533210
COX7A2	11.4269672327675
SARS	8.6275760746137
C13orf18	4.00717341900509
CACNB1	3.939753341319
QKI	5.89252669705255
SETMAR	6.80957100913807
LAMB4	3.34192093646845
MAN2B1	5.55395476234514
EML3	4.93056690114697
ACADL	3.23028875523957
OFD1	7.0221608686613
CGA	3.41609974592434
EIF3EIP	9.77553051156845
PEX16	5.40119176367197
GNG12	7.86803671962821
HABP4	4.91453358635732
CNTN2	3.6668932831784
ASNSD1	8.11928042510436
FUT4	4.04201316663033
DBH	3.46924445882733
CD53	8.81330678966195
HIST1H2BJ	4.13809067810074
TFAP2B	3.2083302258147
ACF	3.70721419197588
TMEM11	6.74669247055057
CDH8	3.42709719849447
C3orf32	3.92144781273644
AGPS	4.86124170426741
C4orf18	3.53163905823214
PCCB	8.0881392826246
IPO13	4.38651720308628
PECI	6.80878550129889
UNG	6.73314093186076
C6orf105	3.86704161249309
GSTP1	9.1003617333915
SUV420H1	5.94658292338501
ARHGAP15	4.65926884637961
LTBR	5.57776833046206
TDRKH	3.48430393323682
PSG4	3.18847852736672
SLC9A3R1	6.18388612369632
NBPF3	8.68046855534617
SLC9A3	4.06217990281032
OSBP	5.70676548054875
PRR5	4.43138741957073
CHMP7	5.64154277905274
ADRA1A	3.12336585996561
ASAH1	7.61004020337615
FKBP4	6.24031153393045
ZNF350	4.7803947871235
DOM3Z	5.92109218353287
GIPR	3.47288788086923
AHI1	4.26462041765094
BST1	5.54739939351158
NCR2	3.49504730368423
NADSYN1	4.53806007092772
UBE2W	6.36486990823449
RGS14	4.71301893371098
KRT15	3.6837077395364
SCN11A	3.60909699452019
GFI1	3.49147575526903
FHL1	4.32846785284513
SMC6	5.07472750652789
GATA1	3.94249508654957
OSGEP	5.56129552103193
ARMC6	4.51265367075492
HK3	3.80250305325597
PSMD5	6.99275720259156
RSU1	7.2762344699722
RPL4	11.4311987852765
MAD2L1	9.07855266105817
RBPMS	4.85399631702844
EIF4A3	9.46467823199277
E4F1	4.66015675548028
DLEC1	3.4976456295269
PRPF3	4.63263006599687
EMR1	3.6122365662569
CHMP2B	7.58694730509332
CAMSAP1	4.10988659409227
RPS21	9.89608965442968
XCR1	3.57112593912517
ARID5A	4.60964937854279
RBM6	4.93384532834913
UBE2N	7.74766749493431
KLF4	4.22984035505161
MGC4172	4.21786365104639
LMO4	6.65526353056356
KLKB1	3.13995066768108
HDAC3	6.36657101520564
HP	4.7534034588401
SCHIP1	6.63715340743792
BTK	4.80099259173526
KRCC1	8.5112991589573
PRND	3.05866230567906
C6orf27	3.50723487361307
PIGL	3.86314318382798
CLCA1	3.75968636343374
C1orf112	5.03988543035023
OLFML2A	4.42565387099762
HUS1	5.29887197210697
SFRS6	8.15726967302478
CXCR7	5.9698045578864
UIMC1	6.24725405325366
FXYD2	3.53856857907742
GOT2	6.94101867237509
ZNF667	3.54586921887803
TFEC	5.8405824030199
ATP7B	4.11637965881632
RAB38	4.23107363322791
POLD2	6.78380457240053
PPM1H	4.04297536770034
DCX	3.19895125082222
NFYC	5.09068458366848
ZNF228	3.47261969936457
KIN	6.4647856540956
PLSCR4	6.29224902412387
HIST1H4I	4.02754394677392
PPARGC1A	3.13199460883317
HIG2	7.95664317840373
KCNK10	4.15657150270855
EXOC1	7.89458326975374
OR6A2	3.75808451616613
ETFA	8.88569488403432
PDAP1	4.89690164692539
C19orf6	3.58179764678480
POLRMT	4.11125270077027
ZNF146	7.11096066400782
MIA2	3.18095353137302
LY6G6E	3.25122479570304
EIF4E2	8.86125779854735
NENF	5.18446708462232
HOXB5	6.38504295264213
ZNF324	4.34655836870968
CUGBP1	4.03004000711997
ENTPD7	4.33460486918223
TTC13	4.51648899082631
GJB5	3.21710558139513
PRSS22	4.14229281826269
CYP3A5	3.38861199478318
MBOAT5	3.94926889084475
CUL4B	4.92492256830375
CENPJ	3.42113218447492
KIAA0664	5.65656321338325
PITX1	4.08453398001786
PDGFRB	5.42072624676259
RDX	6.26065957900152
CELSR3	3.84306458326514
JUND	5.7844728030616
ITSN1	4.22869658223256
CHRNB1	4.63442543906598
EHBP1L1	3.50795284044401
C19orf2	6.96094786076813
FETUB	3.09472993558972
CAMK2B	3.23018715158178
DCTN1	4.91519391750031
TNKS2	6.30883435929814
MRTO4	8.47482266352657
C1QBP	7.54028048592849
TTC3	6.47182018799796
NDUFB8	8.97370892595618
CADPS2	5.39079150670511
EDG2	4.43785123408734
MYF5	3.09880380495669
SEMA3G	3.43279151696141
IL23A	3.90130112328305
GJA9	3.61442981514497
R3HDM2	5.1601904243175
C5	3.56241945539367
SLC2A10	5.15675911325842
TRIM45	4.65242990570366
TSP50	4.52289002041491
PAQR3	6.28465976837043
ANKRD26	3.32122995160298
TCP1	8.49137849903219
TMED7	7.24276561730085
CMA1	2.98872299370633
PTCRA	4.15292677448173
HCRTR1	3.73233969487822
FST	5.68937846768886
PAWR	3.95232872418336
LDLR	3.96801739435974
ASTN2	3.99100094668471
SCRN1	6.54703477619185
GPATCH8	4.50451097395255
KIF4A	4.99103417358676
TANC2	3.092620213553
ZMYM5	4.2562268322314
PGM1	9.50400486930992
ZNF586	3.96339028220132
POLR3G	4.20839884753297
CPD	4.9335808069636
SNCAIP	4.47468021907488
DCT	3.44404755772886
HLA-DOA	3.65453835614631
TANK	7.04109044076581
RCAN1	4.72728295251918
UPK1B	5.95523298212811
DNAJB4	5.4654494499203
UGT1A8	3.05605635153808
LIMD2	3.78528363192452
HIST1H4L	3.55479878696786
PECR	5.25114098508412
HSPA2	5.97192238678433
SERP1	9.48909384501942
TACR2	3.33304094238174
NUP85	8.20230679943125
CD177	3.47995993954293
GPR135	3.34386057902483
PIGG	6.93109988782028
LGR5	3.47227944359819
JAK2	4.0998088020068
DPYSL4	3.28352050747135
TM9SF4	4.92344772869389
PTHR1	3.336355366768
SIRPG	3.58595976998845
ZNF264	3.55159843786741
BICD1	4.17441188538838
RAB5A	6.83456508168352
FLJ13224	3.2719986683283
METTL5	9.44675026880213
HERC6	7.81639464665384
CASP1	8.21564423076973
USP9Y	2.72710498743525
LRP1B	2.95455682973894
XAF1	8.00855924549597
PLA2G4C	4.1342251268857
APOA2	3.02496327226185
SPAG6	3.16501568752046
KALRN	3.20309210511088
SECTM1	6.04145980246675
THOC7	9.49351833340246
IFNAR1	4.65433588886397
TCTA	7.32248053496374
NY-REN-7	3.18492315211103
TALDO1	9.3562352752238
B2M	12.4585002352559
LPPR4	5.31464948288102
SQLE	6.43114546834126
SEPHS1	6.67703589669173
EIF5A	7.0881341053306
FAM49A	5.54929584693574
YTHDC2	4.24990421257727
EHD2	4.30529263672511
NCF1	3.94066084652691
SPG7	5.11867719998677
ZNF614	3.60743507295733
HOXA5	4.30193403179863
NUP133	6.8652977428347
FGF12	4.40726374404968
SLMO2	8.34289447374829
INPP5B	4.35464204490946
PPID	7.62030440964623
SNTA1	4.8176303221999
IL20RA	4.11827543789112
UBE2J1	6.81954617101885
CACNG2	2.97666585298637
GCM1	3.22825502764796
ELF1	7.01697928806922
TLR5	4.4003093100462
TCFL5	5.53062791653017
C1orf107	5.38161252229088
C19orf22	6.44533077375375
SAFB2	4.88107194012385
MAP3K7IP1	3.7233818071601
NCK2	7.61749986203915
OXA1L	7.92525062905036
KIAA0652	5.10088254018851
KLRG1	3.57304754852641
FRAG1	5.68228396887327
ZSCAN12	3.16247400292044
PSMD12	7.50526834417593
E2F4	5.03448951932466
CLEC4M	3.53521176667020
KIAA0999	4.32999597074221
CLDN10	7.75344804112526
MGC13053	3.94321653826790
TAC1	2.96380185922014
GYPA	3.44497517630322
HPCAL4	3.08000439447407
TRAIP	4.56007109433435
MEX3D	4.16671843569949
KIAA0232	5.68024533173714
ERCC8	5.2419355947845
NFAT5	3.54212289016847
GPX4	10.4794508213500
CSPG4LYP1	3.0994200507144
KIAA0368	4.89171047657826
FBXO3	5.48831775797373
DVL1	5.70912410483106
CMKLR1	3.63870679338627
GPR157	3.64636467921956
TYMS	9.16410285453777
OR52A1	3.12914998468809
PEF1	7.13449525852325
ZNF750	2.95649022112080
ALG9	5.63940629304192
MCM5	5.34584322228944
SDK2	3.32920165547929
BAIAP3	3.85015621360175
RABGGTB	7.36161091911474
KCNK7	3.36271705973628
PTP4A3	7.31265296910829
ANKRD40	4.51220202674268
CALCOCO2	7.95771741025793
TMSL8	4.95226881767048
SNCA	4.44415715900353
ZNF551	3.65584906214407
HBQ1	3.68632248242871
ARHGAP26	3.68384778039551
GEMIN6	7.27377781737664
HRAS	5.92000949956176
KLRC4	2.85220820817642
BSDC1	5.73740683416608
DSC1	3.64294453132730
RNF43	4.16547625786888
NDUFAF1	5.91441551769457
MAP2K4	5.84286985179441
FOLR2	6.04694762465362
LYZL6	3.8484594275185
EPB41L3	3.70823436191858
TEKT2	3.60288979891357
CDKN2B	3.90496732783455
WSB1	5.56964066831705
ZNF480	3.84986730433458
MAP3K6	3.69505025834421
PROS1	7.6978340253746
PSMB8	9.49635838992833
HN1	9.28592805478778
MAS1	3.11755068414763
APOL1	5.34169268345118
CSHL1	3.54524495595494
ZBTB7C	3.23622095327898
AHCTF1	5.19702526928741
SAE2	9.27302622767454
ITGA2	3.73725281099771
AP2S1	9.18834556067294
P15RS	8.59102154961646
MME	4.32986051371638
VAT1	6.9142442370881
MAST4	4.54360642480078
TUFM	8.77339560043679
KRT33B	3.31898184624959
THEG	3.95632350934427
KCTD2	5.40466279508366
WDR26	8.52962166517909
MFI2	3.23755426113721
KRT34	3.02054544563807
NR4A3	3.81319883369278
SGSM3	4.78488391421244
ARSA	3.91123479678127
TOMM22	7.14448772319933
SOCS3	3.73062841003719
UNKL	3.66116484293048
POP4	9.01397039554946
BHLHB3	8.08822761734074
MALL	4.64745183877525
SOX15	3.29084823960225
CCNA2	6.86967591900573
PARK2	3.19442352880271
GPR124	4.04898186004844
TMEM132A	5.11369925046206
CGRRF1	7.1596639613103
RUVBL2	8.08709050135056
MCAT	6.41931408142313
WNT10B	3.44352788127116
ISCA1	7.80632000159332
RPAP1	3.641474094448
C12orf48	5.73734339057934
RAI16	4.48564041381140
RPL27	9.66207473692132
EPN1	3.64984908440144
MAGI1	2.82416437539334
GBX2	3.41252268518654
SLC35A1	8.47478665153136
GAL	3.81534518044243
SLC14A2	3.64158930191939
RDH11	7.22697540038506
ZNF518	3.95748751910382
PCYT1B	3.36246090448902
AUH	7.60703304065828
EIF3H	10.2605766018324
KIF1B	5.09084640256079
MBD2	4.74517667805005
AMOTL2	7.68300486745434
C6orf120	6.92875392266801
PIGT	7.31270600348977
PSRC1	5.64015886474329
PLA2G10	3.50267631863092
ALAS1	7.40355117911887
FOXO1	5.48246529486723
C17orf62	7.14611368493119
KIF5C	4.15857363370021
DUSP10	4.57537074358539
CRLF3	7.72263870556413
CLCNKB	3.64655497481099
PSMA5	9.61823234992461
FARS2	5.50579665593425
CCDC28A	6.80579680263658
AMPD3	4.61005845731141
PIAS1	5.91547076710913
ADCYAP1R1	3.57297957063404
TMEM134	6.91472864308708
CDH20	3.07692941195354
FBXO7	7.24211489914692
FLJ14213	3.4097565775213
ZNF3	5.41897748235645
LRRFIP1	6.35165665905766
TMEM49	9.4328089719412
CNOT2	6.70388752494075
CBX2	2.87991823146307
ZC3H14	5.71171695986094
ALDH5A1	4.38605126584699
HNT	3.95961350013333
SERPINA4	3.09030725874807
FLJ20920	7.51134790532759
CRTAP	6.35934662174081
DDX50	7.9271135082711
STYXL1	7.56775988130726
TK2	4.36335317135382
BLVRB	7.85049781136775
STMN1	7.43782990409125
GUCA2A	3.26469242604116
DPP6	3.09737666262878
GALNT10	4.06633509955576
STK39	4.87895242395055
MMP24	4.86050751955479
CKS2	10.2663895233113
RHO	3.73130152348964
BANF1	8.95827816973802
CR1	2.89312142792305
RPS6KA2	4.81950582663641
HMBS	7.41398423710852
C20orf112	3.96068623031438
SLC25A24	7.4992593013088
MRPL22	8.94828995847616
SLC25A15	6.22302640661786
GADD45B	6.12876449927339
TDP1	5.28394942487524
ZNF287	3.80026017390825
DAAM2	4.16732901598599
C11orf57	6.22485281887359
RFK	8.01080312919838
ZFYVE9	4.20363417239856
TCTN3	6.82796210708734
STCH	6.58293075822352
LOC283871	3.98899241351902
NDUFB3	8.67587349657344
DEFB4	3.36262249492267
FPR1	4.28695702115528
FMNL1	3.51058007933485
SEPT7	9.56016382846614
PTCD2	4.30193556636577
GNLY	6.88768824531086
GRAMD1C	5.90737426732296
ZNF165	4.56128573067309
TR2IT1	3.51506478745744
ARMCX3	6.5338797045735
NDE1	4.65559896016342
MAGEF1	6.62458843619766
ITGA10	4.00367368362367
ARHGDIB	8.45035458450405
FSHB	3.80561517803932
ANXA2	11.5324462963802
HLCS	3.67630921042205
MCF2L	3.6458559657585
AK1	5.86010452033496
FH	6.71277802489355
LGALS2	4.20447935506302
SYNPO2L	2.64537939932459
KIAA1045	3.28647062036545
C1orf183	4.42643599126458
MAGEA8	3.21481445697165
DGCR8	4.04259938077705
GSR	5.28317160016319
NEU2	3.24227179036024
HIST1H4B	3.75809499020324
CACNA1C	3.21651230824184
FAM20B	5.23582478064906
HES2	3.19337601249552
PDCD6	9.66492714039094
INTS7	5.51292849433176
AMPH	4.23459424345771
UCKL1	6.44820126947736
ASB4	3.13245438739460
C10orf97	5.16687700308719
ALDH1L1	3.98206373675443
CCL23	3.27725561195378
OBSL1	4.89007024579666
SLC12A7	6.66706594331708
THAP4	4.75869534065827
RBM4B	5.25674008931925
OGFRL1	4.52648359807502
KIAA0831	5.25435697524116
C12orf11	6.59068001302286
PPP1R15A	4.92464988236725
KIAA0240	4.34415921280426
CD1B	3.28283448319179
FCGR2A	5.84718947052101
MDC1	3.91006195298348
MAN1A1	4.66959898431695
KRT9	3.21772818919488
HTR1A	3.48143719024878
OCEL1	5.15666916815277
ATP11B	5.18364492137699
NLGN4X	5.3893863526036
FBXO34	6.9427992245829
ALOX12	3.41620285588028
RB1CC1	7.17323122642477
PCDH12	4.19941834037047
RPE	6.00353300964347
EIF4E	7.0842127982331
CSDC2	3.97212842306295
ABHD5	5.63059653022255
TMBIM1	7.47776431790489
PET112L	6.03923601984034
P2RXL1	3.37605316769589
F2RL2	3.04535606757680
TRMT1	4.80888603247603
IMPG2	3.46424721696348
LRRC32	5.01054244731757
BGLAP	6.01742777030847
HTR4	3.4322540040672
MRAS	5.16395656957833
TRAF6	4.76949193618858
AXL	4.59845045440047
ATP2C2	3.63879968932954
LMNB1	4.53221191439182
TELO2	3.97935977399882
PNPLA3	3.25021918058384
CSNK1E	5.67512403653219
SRP14	10.5741987554413
KCNQ4	3.1217930747844
PIK3C2B	5.15344889762112
C15orf15	9.11549981311742
TUBB2B	3.07106098489194
USP15	6.07939998148962
C12orf41	8.07938728512529
CEND1	3.26366292282215
RNF31	3.94128022150259
TCEAL2	4.07587962635054
PTGER2	4.92055330546079
UBN1	5.52804471860467
SLC5A7	3.48581518542708
SLC31A1	6.07535950708338
ADAM29	3.36320115588606
ST7L	4.06568384998673
GFOD1	5.99448076584562
CTNNA1	8.12537153135774
HRBL	3.65029700165267
CBX4	4.12812887614067
NTRK2	3.54607936667877
FOXN3	4.92041428368341
MFGE8	6.92316324556894
PFKFB2	4.052315139647
TAS2R4	3.45407509025599
SH3TC2	3.21954019519067
IL10	4.59009381126856
PXMP4	5.76786246357982
RNF167	6.65912933967883
PRMT5	7.206334302917
TSKU	5.52724909473396
ATPIF1	9.18471980074283
ETV3	3.26531758838221
PAK7	3.05590778921128
PDLIM1	8.25061705837792
CEP63	5.20642671943547
WDFY3	4.68895927211773
RNF126	4.83926175334697
DPM1	8.87661108752834
CLIC4	6.88125168612423
ACR	3.86386034172721
KLK7	8.57465126724264
ALOX5AP	7.57674462508455
LRP1	4.47191046360158
TNK1	4.50515407933946
TAS2R9	3.26041422266484
ZNF16	5.35352673195759
POLR1B	4.56724275706341
SLC8A2	3.84952068953882
OLFM4	2.80980393898218
TACC1	4.72228327351281
SAMHD1	7.20569542363025
ATP13A2	4.60297393317282
KRT4	3.59262412700463
PAX6	3.40336511129928
SCG2	4.80831063242071
SLC17A6	3.38601231030938
TUBB4	3.73904281793665
PADI4	3.11524182011482
FMO3	3.66562217635686
NLK	3.45956469580165
POU4F3	3.28141136335698
MDM2	3.46700334133098
CAPNS1	9.31744863586312
SDF4	6.9695979259694
ITGBL1	4.14524992654706
TAP2	4.14836206719033
OR2C1	3.38302328643901
KLHDC3	6.9526770037281
EFHD2	5.26446779951975
GALR3	3.5260515511944
NBEA	3.11022585207451
ABCA6	3.02939828168377
ABBA-1	3.91315356872634
GNAI1	6.41483243839063
CLDN3	8.8666351527364
AKT2	3.56173625146144
EGFR	4.27981104659475
VPS4B	6.86393414518152
RBM16	6.88136764542544
GALNT6	4.31705399992733
ZDHHC3	5.87619728981412
SLC25A4	8.04197474542066
CYB5B	5.07266778838812
NDRG1	9.49068613879058
SESN1	5.14773238271295
GBE1	7.27631129725594
MRPL46	7.01747755530533
CLASP1	4.34560435531028
FARP2	4.05833911040955
ACOT11	3.97333099999416
LDHAL6B	3.16631282221972
MAPKAPK3	6.5555648559939
NCAM2	3.10737481575428
AFAP1	4.18410412499404
PRKD2	5.33451158055994
OR2H2	3.36075320030795
ZFP36L1	5.96093752368698
DZIP1	4.71236609934044
GPR161	3.92353124018407
RNF146	4.68271164405949
NKX3-1	3.78737662308078
CCNB2	8.0462317661578
ZNF10	3.50361152741447
WDR74	6.00051430842456
FAM134A	8.14703781243126
PCNP	9.2078509736303
PURA	4.71232159384601
DNPEP	7.54390773812649
ERBB2	4.68685868751881
CREB1	6.10942211632146
NEO1	5.15015493688256
DDX3Y	3.38512578753937
RPS3A	13.0104878125314
MXRA7	9.8286078750018
LGALS3	11.1897438896937
GLT8D1	7.8363153631322
TMPRSS3	6.41633276393322
UPB1	3.4839697425215
LAT	4.00650500296165
CLDN14	3.91625679969153
DHX38	4.09434029642814
KCNA3	3.22058040483388
BTBD1	7.38716789488736
TARS2	5.01866797537966
SKIV2L2	7.68048207643614
ABCF1	6.67859079093592
CDT1	3.12206111920548
ZHX2	6.56631655328972
FCF1	4.64974374282466
LRRC49	4.61269979946424
GUCY1B2	3.70653301022146
CD28	3.49092430512924
SMARCA4	3.828010450408
SEPT2	9.11538074515678
SOHLH2	3.47831612914715
MCOLN3	6.15828793915474
LRP8	5.08445223143818
TAGLN3	3.767631349816
MASP2	3.67727833092604
GPATCH3	4.92359099191001
TTRAP	8.36940152183652
AGL	6.54570722868983
NFE2L3	4.24952451097313
PSD4	4.08154650157087
PALMD	4.80562629656171
CCNB1IP1	7.64142756786603
TMEM43	6.99702007686069
OBFC1	6.0607628784069
STAT5B	4.27661870746063
C14orf79	4.73361730268925
ENPEP	3.9402012944933
SSB	8.59332238686864
SCT	3.22583994155406
TIMM23	6.9830383846559
SKI	3.77308345417392
SLC22A13	3.25224487188433
AKAP3	3.54055009734127
OAS2	6.12364813524211
KIAA0423	5.46212741239548
SEC61G	10.1927736507424
CAPN11	3.04593209581975
TMEM50B	8.76216748662845
DEGS1	7.337487023012
ARHGEF4	3.5142901476179
DBNDD1	4.16836102281495
TBL1XR1	4.44364333895521
FAIM	7.25358149218602
SP140	3.45580517253795
G6PD	3.98394968255845
NUDC	6.92654231088442
GABRP	8.10953243137745
SCARA3	5.12873067984895
TACSTD2	5.91505100364844
EIF3J	6.88312876319419
PPP2R2A	8.25487046547062
CPA3	4.61463537721541
PVALB	5.55652838986078
BCAT2	5.89220241405126
MFN1	6.83768817508675
F10	3.3903346897698
