Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_A11_471882
ABCD4	4.04100519001923
DIMT1L	5.68318899885139
SLC25A46	5.09381212631346
LARP7	6.20902001582784
TEK	3.90191378650005
CD160	3.48284659954500
TERF2IP	7.19634592979251
PHF20	6.2926483968431
COL1A1	7.3461702637998
KIAA0090	6.42269808487555
GTPBP1	4.47042776516538
GRK5	3.89248945453856
AP1S2	4.8548254961672
RAB33B	4.36187833311379
CA11	4.11788259776855
ALDOC	4.72849498286091
NUDT1	4.58425834658894
ZNF212	5.40526354028721
ACBD3	7.32944229542231
ZNF83	5.26272801487262
PRDM2	4.99022941746361
GDPD5	6.60044481941022
PDCD4	6.49308644132286
CEP350	6.31454618251599
FOXP3	3.53481259768519
SMYD3	6.04179181301981
CST7	3.74239373624348
SELL	3.68666530052911
CIAO1	5.96045504416944
LGI2	4.04606653040147
WDR45	6.36267733524428
ANKRD6	5.77317462960055
LTBP4	4.34989900112559
PSCD3	3.2986706423334
PYY	3.32030022094468
KCNC1	3.25210263605644
SIRT6	3.83922647460816
CCL19	3.8059685673767
ARHGEF9	4.48964832236967
ABR	4.53914401682565
C10orf22	6.26617374135836
STK17A	5.34050782029504
FOXE1	4.03050414930931
GML	3.51372374127731
CNGA3	3.05388827330505
CD38	3.22555740806561
ZDHHC6	6.5939224333032
NEFH	3.63235182993172
PGBD5	3.50307027960789
CTDSP2	6.89422863569969
RMND5B	6.01849768442418
ZNF257	3.8492279298552
DUSP4	3.6256794167505
FLJ22167	5.3912439828233
EXOSC7	6.22545061629493
ROR2	4.18671757435912
FOXM1	4.80932351676817
ZBTB48	4.45519525702818
BUD31	7.63379556689245
MAOA	3.97219995899091
CCDC41	4.25873695851435
TNNT3	4.04863819779659
FBXO11	5.54465402573882
GYPC	4.82606604302925
PLIN	3.38119108385962
RFXAP	3.53009671184803
C6orf15	4.02919857928465
RNF4	6.60278119845022
F8A1	7.29400226750665
PPP1R3D	4.94853798423715
GRB2	6.78400744123771
TPM3	3.28915646493341
SYT13	3.45144607406793
EPB42	3.54489075694781
RP5-1077B9.4	4.74589729084253
EIF1	9.97449739075036
CETN3	4.96829229064505
FPGT	5.23315972755402
PRY	3.47860682865231
NTHL1	5.41390084824888
POLR2B	6.90468321882254
RPS28	11.4839848676149
GDF10	3.15345802072366
COQ9	5.48019803369942
P2RX3	2.62733972712984
GCC2	7.06518026081172
RARRES3	5.17582179913552
PLXNA1	5.46499735939476
WBP4	4.18210500043289
KIAA0100	6.73890556063199
PMF1	5.96348641847713
HS2ST1	5.89402949169462
CRELD2	6.90062961073491
C8G	3.21655182790665
CD82	5.53998421002597
PMM1	4.10542356459774
CBLL1	4.79227437975508
LIM2	3.44215761764953
VAX2	3.42219568766601
SETDB1	4.79714111530511
LRAP	5.54204162769134
GCLM	6.26993222276026
CPEB3	3.63553734972717
PPM1A	5.3236716329155
INTS1	4.00883447342261
MMP16	3.30869690063468
CAMTA1	4.54044947195724
SAMSN1	4.01905042007805
DRD3	2.78110983549102
GMPPA	5.05018378451116
C11orf73	5.49094302877042
AIPL1	4.0967767515478
PTP4A2	9.45681724128565
IL24	3.56630191874834
BDKRB1	3.4269910265812
HPCA	3.40838727673863
MLF1	5.75100612796409
SEC14L1	6.66361184832476
CHFR	4.51412035744673
EMILIN1	3.44798721095804
THADA	6.14964588357333
TAF12	4.9453258591304
NDUFS4	6.36616450691632
ID1	5.7285170915032
PIK3CB	4.42682919532134
COL18A1	7.67739834983528
PDZD3	3.2223692280611
TBC1D17	4.86631433646938
COX8A	9.40463460262343
CDCA4	5.31961121142677
C2orf44	4.58299448007515
C9orf16	7.67183171110062
ERBB2IP	7.23045309463786
EMX2	9.08294456730195
FUS	6.00107242908158
NIPSNAP3B	3.49995437080076
TF	3.2655090330982
CXorf56	4.71168020539964
CLCN4	3.80051544665209
PWP2	5.33846151563155
MMP15	4.37399512292528
MTMR14	5.18223899823267
NPR1	6.61678247939407
DNAL4	5.56413180906124
ELAC2	4.84828061181343
ASS1	7.29569677925834
IPP	5.4532033035624
TMEM59	9.46880722570263
POLR2J	8.69091362456962
SEC23IP	5.60620231582605
RGS4	4.06531357126769
UQCRC1	7.71895850881674
SNX6	6.36742914928651
DDX18	7.09093005032088
POLG	4.56761796911769
ADAM23	4.78575686229093
ZNHIT2	5.01496696517777
TFR2	3.32968576905022
NCDN	4.18069271951677
RAG1	3.49346812571762
POMT1	3.99793585012968
CYP1A1	3.60944671199011
SNAPC1	6.21084848345833
GNA11	5.3608306114173
CCDC52	2.82510028194331
CAPN1	6.87120043663961
DDHD2	5.59317852098689
UPF3A	5.0049672410545
LAGE3	5.32430390093205
GNRHR	3.23487793577145
UNC13B	4.26881167289185
TTLL4	5.20725894664904
PPBP	2.96492707764791
HTR3A	3.34894327899157
SDC2	5.76817311588245
ANKRD49	6.86810616392494
BTF3	9.2501640878368
COX7A2	9.18341958108296
SARS	7.68347666381313
C13orf18	3.87272982561745
CACNB1	4.10723352096832
QKI	4.95056986833247
SETMAR	4.77673963649646
LAMB4	3.45467418522797
MAN2B1	6.25403108372908
EML3	5.27960165508378
ACADL	3.37971084920680
OFD1	6.42330278268443
CGA	3.72674514624105
EIF3EIP	10.1709258225573
PEX16	4.6029003301191
GNG12	7.43436301993196
HABP4	4.87072065917951
CNTN2	4.01868936644152
ASNSD1	7.43165240972822
FUT4	5.11509748267357
DBH	3.52922750072369
CD53	5.38940302772014
HIST1H2BJ	3.20962425978009
TFAP2B	3.29316275630929
ACF	3.91893855518153
TMEM11	5.63480972103726
CDH8	3.31052486253288
C3orf32	3.58008658807878
AGPS	4.48613753009051
C4orf18	3.2755736716377
PCCB	5.98623682839109
IPO13	4.99494561546363
PECI	6.64459907359674
UNG	6.45887829125655
C6orf105	3.65168491381333
GSTP1	9.21058469792073
SUV420H1	8.0666154537817
ARHGAP15	3.86167978329589
LTBR	7.19120368096365
TDRKH	3.35421467072515
PSG4	3.84432696755458
SLC9A3R1	5.47035638946902
NBPF3	8.43141764468019
SLC9A3	3.82425471033991
OSBP	6.2406393745026
PRR5	4.39144040508742
CHMP7	5.74815220031733
ADRA1A	3.15908617028718
ASAH1	7.50750806974352
FKBP4	7.2375975846446
ZNF350	3.73626070588292
DOM3Z	3.86492110426862
GIPR	3.79952876740911
AHI1	4.17927510570993
BST1	3.95833782724251
NCR2	3.62345990221313
NADSYN1	5.10932406912665
UBE2W	6.4412687178035
RGS14	3.94611891648271
KRT15	3.5355389245356
SCN11A	4.20739390549721
GFI1	3.78416534154871
FHL1	3.77189503022786
SMC6	6.11385993893484
GATA1	3.65773876293298
OSGEP	3.91337940211356
ARMC6	4.43616989514745
HK3	3.3760925255925
PSMD5	6.20262411140231
RSU1	7.1413771841089
RPL4	11.6038846017893
MAD2L1	4.31679305854805
RBPMS	4.50394265492894
EIF4A3	8.15673381194306
E4F1	4.47837057032737
DLEC1	3.55791763698517
PRPF3	4.19262106466492
EMR1	3.06764278931376
CHMP2B	5.98022719417940
CAMSAP1	4.09061093552789
RPS21	9.59581848893574
XCR1	3.71764923239391
ARID5A	4.26778239189908
RBM6	5.28996370593324
UBE2N	6.75966482890569
KLF4	3.78188384643954
MGC4172	4.21121903924047
LMO4	6.16754049897142
KLKB1	3.19705437454665
HDAC3	5.9706076209553
HP	3.6535643297302
SCHIP1	4.26959256819181
BTK	3.85486410411752
KRCC1	8.0314225624608
PRND	3.17065860753613
C6orf27	4.17647739045561
PIGL	3.76060747614228
CLCA1	3.98619124948118
C1orf112	3.95205974756139
OLFML2A	4.9073100805609
HUS1	4.37404648045467
SFRS6	6.52692780987531
CXCR7	8.73496394480725
UIMC1	4.98177586425807
FXYD2	3.79460931681857
GOT2	6.32269658382953
ZNF667	3.89413656277571
TFEC	3.67985138659722
ATP7B	3.91320160579940
RAB38	4.73026550725016
POLD2	6.51240773159183
PPM1H	6.42694599709694
DCX	3.24140482215695
NFYC	5.57957858266133
ZNF228	3.33393725895227
KIN	6.07782135763833
PLSCR4	5.4381359847197
HIST1H4I	3.92659976652727
PPARGC1A	3.09737553732559
HIG2	6.4309698146427
KCNK10	4.59720635485357
EXOC1	6.21475043744977
OR6A2	3.69152608011459
ETFA	5.46624490483024
PDAP1	4.92807455257887
C19orf6	3.49907580743336
POLRMT	4.19048512256943
ZNF146	7.60528519592964
MIA2	3.54455191752000
LY6G6E	3.46987354876700
EIF4E2	7.16640661227585
NENF	5.51091443921549
HOXB5	4.50661787466685
ZNF324	4.90652126719078
CUGBP1	3.54065509025974
ENTPD7	4.03397492087642
TTC13	4.65818598141573
GJB5	3.22480513743142
PRSS22	4.56435896918389
CYP3A5	3.42769379048681
MBOAT5	5.65282047050041
CUL4B	4.49643190427836
CENPJ	3.31503703531629
KIAA0664	5.61328194847068
PITX1	3.58236862105923
PDGFRB	5.32818800855566
RDX	6.31208567006791
CELSR3	4.10075391983601
JUND	6.61465458397822
ITSN1	4.82462570423949
CHRNB1	4.72485416786447
EHBP1L1	3.54254294890903
C19orf2	6.71390531225284
FETUB	3.23445157235228
CAMK2B	3.30512616570787
DCTN1	6.26786181319037
TNKS2	7.29240097853273
MRTO4	6.8087573238234
C1QBP	5.7305622837402
TTC3	8.72445421171911
NDUFB8	8.16471730424089
CADPS2	3.93249925820745
EDG2	3.99869741747981
MYF5	3.17007266965425
SEMA3G	3.47280349086362
IL23A	4.18316072947557
GJA9	3.67064144713936
R3HDM2	7.07052700571831
C5	4.03613000364586
SLC2A10	6.77209655936072
TRIM45	4.7552707559937
TSP50	3.88881402564244
PAQR3	4.4458532103626
ANKRD26	3.45414853136533
TCP1	7.36788434654279
TMED7	6.10867168635455
CMA1	3.41546068650957
PTCRA	4.44080632402899
HCRTR1	3.72671012369437
FST	4.22958574013615
PAWR	3.96632809861495
LDLR	3.92418520101474
ASTN2	3.82303529432739
SCRN1	6.70633802662094
GPATCH8	6.08678867363113
KIF4A	3.96918290421916
TANC2	3.42610386596042
ZMYM5	3.79351936922717
PGM1	8.3878641664563
ZNF586	3.63998273325064
POLR3G	4.0461453195692
CPD	8.45238654605463
SNCAIP	4.10083250470589
DCT	3.56813113089715
HLA-DOA	3.48834485206202
TANK	5.95308933833735
RCAN1	3.97227762756299
UPK1B	5.1714547592742
DNAJB4	4.57814599929292
UGT1A8	3.433726653509
LIMD2	3.94713999859015
HIST1H4L	3.49110492306259
PECR	4.52161493579945
HSPA2	6.17629613182528
SERP1	8.63498427021678
TACR2	3.57671418290694
NUP85	5.3834747772737
CD177	3.45240162884498
GPR135	3.36008579250700
PIGG	5.33834140641012
LGR5	5.83656568410071
JAK2	3.35379874382947
DPYSL4	3.23596892238994
TM9SF4	6.5234521222599
PTHR1	3.18480634962034
SIRPG	3.10968019569915
ZNF264	5.34819621407272
BICD1	6.21056240397484
RAB5A	6.65000965795824
FLJ13224	3.24779310726713
METTL5	9.26277202244147
HERC6	4.30635615018664
CASP1	4.05193660221912
USP9Y	2.89267232272829
LRP1B	2.83876661857260
XAF1	5.80680191643009
PLA2G4C	3.67292628429182
APOA2	3.16483421033867
SPAG6	3.24456780658664
KALRN	3.37031132785951
SECTM1	4.62018704222605
THOC7	7.71744089300534
IFNAR1	3.92538148835147
TCTA	5.63934700223309
NY-REN-7	3.24240496728772
TALDO1	8.20246658511984
B2M	11.0011464966227
LPPR4	3.64857613965146
SQLE	5.89226987091968
SEPHS1	7.14199078869285
EIF5A	6.0832877845925
FAM49A	4.27829219824073
YTHDC2	3.6296858997435
EHD2	4.60276670267091
NCF1	3.48057069361543
SPG7	5.28925414020739
ZNF614	3.52901822093054
HOXA5	4.88155416909425
NUP133	7.27717486115936
FGF12	3.72282941452384
SLMO2	7.80636297829685
INPP5B	4.35937423855579
PPID	5.60570817195914
SNTA1	5.52177977348951
IL20RA	3.37078929175907
UBE2J1	4.85728245787156
CACNG2	3.48280795672667
GCM1	3.4982704947241
ELF1	6.5145976457534
TLR5	5.54314170791218
TCFL5	6.50194782646898
C1orf107	5.65152299382008
C19orf22	6.2632690570771
SAFB2	5.5175647513146
MAP3K7IP1	4.09006717962869
NCK2	8.70648790284503
OXA1L	7.04955694124426
KIAA0652	4.79280458953676
KLRG1	3.6416182952694
FRAG1	5.62751451444339
ZSCAN12	2.9722772769242
PSMD12	6.15630609085519
E2F4	4.90156021352764
CLEC4M	3.71102193197790
KIAA0999	5.3174777565188
CLDN10	4.32260224692922
MGC13053	4.23746702669379
TAC1	2.74631369733572
GYPA	3.45848283804074
HPCAL4	3.06150271307289
TRAIP	3.39421813448612
MEX3D	4.40614309946146
KIAA0232	5.59848691574214
ERCC8	4.51092493951627
NFAT5	5.86599967668833
GPX4	9.62151892054174
CSPG4LYP1	3.46031877628954
KIAA0368	5.20150491328404
FBXO3	3.97908444851906
DVL1	6.06639521524364
CMKLR1	3.69775927454221
GPR157	3.88741698268213
TYMS	5.71580723110673
OR52A1	3.46460981165793
PEF1	6.54854043380505
ZNF750	2.86755805668649
ALG9	5.00392497555876
MCM5	3.91172579058727
SDK2	3.43885288084277
BAIAP3	4.13489801171094
RABGGTB	5.61776629486857
KCNK7	3.31004315368169
PTP4A3	6.01521204340874
ANKRD40	3.99198903343216
CALCOCO2	5.99285684615531
TMSL8	4.47425899129698
SNCA	4.0614180007976
ZNF551	3.37024892678669
HBQ1	3.69502210669945
ARHGAP26	4.71410095327257
GEMIN6	6.3066487431943
HRAS	4.55683976017116
KLRC4	2.87301128203912
BSDC1	5.26058521560133
DSC1	3.92104713333324
RNF43	5.62833862402438
NDUFAF1	4.784623863585
MAP2K4	5.18134655662369
FOLR2	4.44370681777576
LYZL6	3.73930276726884
EPB41L3	3.48782286419942
TEKT2	4.26444217068938
CDKN2B	3.79919870304106
WSB1	5.75382229435589
ZNF480	3.27766837800942
MAP3K6	3.98127173134222
PROS1	4.54455215334407
PSMB8	4.69956631112531
HN1	5.85442594781726
MAS1	3.67073555056596
APOL1	4.04926726858963
CSHL1	3.70601450650634
ZBTB7C	3.15770111710991
AHCTF1	5.67988069466684
SAE2	8.28803201943516
ITGA2	4.85763119931776
AP2S1	7.41878940542534
P15RS	7.89437834575811
MME	3.90730549568290
VAT1	7.06166816784066
MAST4	5.88136185701789
TUFM	8.5970146672473
KRT33B	3.62505842614975
THEG	3.90910870406169
KCTD2	5.27817165373827
WDR26	8.23577293283357
MFI2	3.3070284415509
KRT34	3.17177099003566
NR4A3	3.77553151624563
SGSM3	3.93872082511694
ARSA	4.71757884800385
TOMM22	5.1427159896572
SOCS3	3.79119300189822
UNKL	4.35278971376398
POP4	6.84222314708189
BHLHB3	9.14163631422013
MALL	3.50740039454034
SOX15	3.12173174630083
CCNA2	3.51666138761144
PARK2	3.44464754484666
GPR124	4.44812601224013
TMEM132A	6.22144212540212
CGRRF1	5.35548861717547
RUVBL2	7.22974487972416
MCAT	4.83061210787131
WNT10B	4.16330278774205
ISCA1	4.38261650724194
RPAP1	4.22245133647587
C12orf48	4.20332425254908
RAI16	4.47061878639597
RPL27	9.28988310062933
EPN1	3.820237210089
MAGI1	3.25011550036127
GBX2	3.34729627813406
SLC35A1	6.20659782342598
GAL	4.09278875010284
SLC14A2	4.28821681195256
RDH11	6.75245364112228
ZNF518	4.36999437163561
PCYT1B	3.38323177567085
AUH	4.86422847095669
EIF3H	10.3450982055830
KIF1B	7.37597299088133
MBD2	4.72871356328485
AMOTL2	7.69921574095965
C6orf120	5.2491939083917
PIGT	7.89354104682196
PSRC1	4.31610955503211
PLA2G10	3.52812212206668
ALAS1	6.15346667988626
FOXO1	5.6978675294552
C17orf62	6.32568494126134
KIF5C	5.83469989798082
DUSP10	3.93604865805449
CRLF3	6.92875329025618
CLCNKB	3.39175255394277
PSMA5	7.40358550347423
FARS2	5.04324427514707
CCDC28A	4.85748645432388
AMPD3	4.38082618669007
PIAS1	6.6684238652383
ADCYAP1R1	3.38681397704668
TMEM134	6.61935378353903
CDH20	3.22626459369
FBXO7	7.14236434232161
FLJ14213	3.03444015001891
ZNF3	5.27931471952722
LRRFIP1	7.72409100169386
TMEM49	7.67192001566533
CNOT2	7.18759854605845
CBX2	2.82664526709208
ZC3H14	5.52772671257973
ALDH5A1	4.75826754664503
HNT	3.43358404041765
SERPINA4	3.32374102831838
FLJ20920	5.27449076839532
CRTAP	5.18786762458935
DDX50	8.0245387694707
STYXL1	6.85130307434109
TK2	4.3017855895895
BLVRB	5.90662952525529
STMN1	6.26304234567766
GUCA2A	3.73479322882405
DPP6	3.48764404268728
GALNT10	3.95858926447902
STK39	6.795012990475
MMP24	4.42070440510334
CKS2	6.31264978421393
RHO	3.94498116026072
BANF1	9.25780388629091
CR1	3.04726322889019
RPS6KA2	5.45851575489661
HMBS	6.33784209103053
C20orf112	3.71929773376983
SLC25A24	6.53778430735329
MRPL22	6.7521983992344
SLC25A15	4.27377838639884
GADD45B	4.72115396128895
TDP1	4.67170064766286
ZNF287	3.86628782655362
DAAM2	4.03189383016516
C11orf57	5.65007991011951
RFK	4.84478591676191
ZFYVE9	4.10028729415136
TCTN3	6.9404025009474
STCH	5.9440184435303
LOC283871	3.39867389841635
NDUFB3	7.74916706547419
DEFB4	3.85785374607601
FPR1	3.99805399431253
FMNL1	4.01660649476347
SEPT7	9.77991688961862
PTCD2	4.2854638843492
GNLY	3.44587063428437
GRAMD1C	4.72561786658422
ZNF165	3.75761768331585
TR2IT1	3.92580785337231
ARMCX3	6.13209662013842
NDE1	5.64519147784278
MAGEF1	6.8075068484454
ITGA10	4.24373998255855
ARHGDIB	8.12807190811759
FSHB	4.06076073484087
ANXA2	10.0371982101990
HLCS	3.84831328172196
MCF2L	4.2087154178382
AK1	4.36993115835077
FH	5.22977685219646
LGALS2	3.86781178007712
SYNPO2L	3.12982178220248
KIAA1045	3.6146991741317
C1orf183	5.04638582478895
MAGEA8	2.98339316080814
DGCR8	4.42585885054735
GSR	4.6739894145574
NEU2	3.52026761622126
HIST1H4B	3.49008871414759
CACNA1C	3.61530038887333
FAM20B	5.61319852565616
HES2	3.12253070905777
PDCD6	8.0661627868875
INTS7	5.79766172373041
AMPH	3.63757101319634
UCKL1	5.23780966142625
ASB4	3.14451432932302
C10orf97	4.6830246849345
ALDH1L1	3.86839662534021
CCL23	3.23762442414466
OBSL1	5.45107348769935
SLC12A7	7.03798590603083
THAP4	5.28595810079717
RBM4B	5.06134366744716
OGFRL1	4.15477747953994
KIAA0831	6.34602873983348
C12orf11	8.0233498013189
PPP1R15A	4.15930379305797
KIAA0240	5.99233755248412
CD1B	3.05241664112284
FCGR2A	4.33397300725424
MDC1	4.66655602721449
MAN1A1	3.58883001747899
KRT9	3.44869229905298
HTR1A	3.5193641440691
OCEL1	4.57151495610511
ATP11B	4.48125166180583
NLGN4X	6.77341511991285
FBXO34	6.44997479157614
ALOX12	3.41764819709834
RB1CC1	6.52041462281803
PCDH12	4.71734957815794
RPE	5.15340900269837
EIF4E	5.88985781153419
CSDC2	3.98928976546102
ABHD5	4.21539361561094
TMBIM1	7.06012626422267
PET112L	4.32847429013183
P2RXL1	3.35854000438809
F2RL2	3.50596137307285
TRMT1	4.13465364746132
IMPG2	3.65220558400168
LRRC32	4.80209209992811
BGLAP	4.35606544312711
HTR4	3.55764225487350
MRAS	4.73925939411986
TRAF6	4.33273876898954
AXL	5.0097900126683
ATP2C2	3.64672195719292
LMNB1	5.03491227977442
TELO2	4.2159795011717
PNPLA3	3.51348208076893
CSNK1E	6.26713643158574
SRP14	9.61360749864544
KCNQ4	3.34564739488814
PIK3C2B	5.81004575768558
C15orf15	7.1001111273737
TUBB2B	3.5886731232869
USP15	4.67023579219782
C12orf41	5.77582555518946
CEND1	3.74091200898982
RNF31	4.24822408966847
TCEAL2	3.96493923642512
PTGER2	4.07554965714531
UBN1	6.18364870703561
SLC5A7	3.19036032905283
SLC31A1	4.87824899974866
ADAM29	3.45223231547341
ST7L	4.84362581127052
GFOD1	6.22612227268967
CTNNA1	8.13803644644801
HRBL	3.7077933385612
CBX4	3.84747146120925
NTRK2	3.68206777910495
FOXN3	4.73300652649468
MFGE8	6.33361166303348
PFKFB2	3.64425590462914
TAS2R4	4.16362864089986
SH3TC2	3.18889410133247
IL10	3.47597308917354
PXMP4	5.17089129669968
RNF167	6.03039705282609
PRMT5	5.82312676927778
TSKU	5.47854523734205
ATPIF1	7.92470469547336
ETV3	3.66617859274191
PAK7	3.10807039101236
PDLIM1	8.86538997549688
CEP63	4.70711474790016
WDFY3	4.84526108947196
RNF126	4.38367871935407
DPM1	7.98942802363661
CLIC4	5.66663317077206
ACR	3.75703784765887
KLK7	4.9685377805286
ALOX5AP	5.28127664443386
LRP1	5.45031846001326
TNK1	4.94879621368495
TAS2R9	3.33897856481505
ZNF16	5.09155079767205
POLR1B	6.3809492821167
SLC8A2	4.4374932800742
OLFM4	2.96243995245549
TACC1	4.54298094569131
SAMHD1	5.5939036322168
ATP13A2	5.10960129430364
KRT4	3.51820602810127
PAX6	4.2447791515765
SCG2	3.40266886696299
SLC17A6	3.62022575550955
TUBB4	4.3048822704695
PADI4	3.04229928893323
FMO3	3.42148869882794
NLK	4.98888782325263
POU4F3	3.29931312161928
MDM2	3.54816775401156
CAPNS1	9.06556766534294
SDF4	7.29144278013973
ITGBL1	3.47607584063786
TAP2	3.63371709064437
OR2C1	3.99086699297475
KLHDC3	6.51260906725439
EFHD2	4.66766067187151
GALR3	3.69129604034660
NBEA	3.19131605047945
ABCA6	3.41335947796635
ABBA-1	3.7206556106837
GNAI1	3.82691617722080
CLDN3	7.5673336385949
AKT2	3.50668033693669
EGFR	4.96561520893001
VPS4B	6.90295421137343
RBM16	7.50511166696996
GALNT6	7.03100197621706
ZDHHC3	5.28324184061712
SLC25A4	4.42650407070844
CYB5B	4.65105377208194
NDRG1	7.21594618494082
SESN1	4.41204943313412
GBE1	6.40419722412627
MRPL46	4.58246808762784
CLASP1	6.14243336980464
FARP2	4.30378910781591
ACOT11	4.05203862799891
LDHAL6B	3.19982748122535
MAPKAPK3	5.51478675947092
NCAM2	3.21517406939922
AFAP1	4.18813121852374
PRKD2	5.6690212793608
OR2H2	3.55070123081672
ZFP36L1	7.34243322078178
DZIP1	3.80528325560674
GPR161	4.64295124975849
RNF146	3.75144915665927
NKX3-1	4.30496440874464
CCNB2	4.8482980931723
ZNF10	3.6279250143585
WDR74	5.5693574316058
FAM134A	9.07414799744028
PCNP	8.39724297428215
PURA	5.69550241533976
DNPEP	6.1977330806978
ERBB2	5.6143817341064
CREB1	5.79939655308451
NEO1	6.10899958902722
DDX3Y	3.36811448972432
RPS3A	11.9673156306922
MXRA7	9.67113156040167
LGALS3	9.11536407485808
GLT8D1	6.73346908080665
TMPRSS3	4.53103955196153
UPB1	3.63715639313446
LAT	3.84726575683043
CLDN14	3.75907534875539
DHX38	4.32640246684108
KCNA3	3.16697090966093
BTBD1	6.61105711384904
TARS2	5.2237700323595
SKIV2L2	6.28029332480956
ABCF1	7.44346565927917
CDT1	2.9108579805835
ZHX2	5.34715405338106
FCF1	4.69018217181788
LRRC49	4.73373810312076
GUCY1B2	3.63611976400318
CD28	3.36879870562345
SMARCA4	5.96543968383608
SEPT2	9.25089227008653
SOHLH2	3.67242048598259
MCOLN3	3.61149708727792
LRP8	4.68466848054964
TAGLN3	4.00613805554156
MASP2	3.70344707164592
GPATCH3	4.43729807581616
TTRAP	6.92679926008782
AGL	6.09948185344283
NFE2L3	6.73407531860049
PSD4	4.62003251440771
PALMD	5.41008795707194
CCNB1IP1	7.18864317174911
TMEM43	6.27745910093893
OBFC1	5.56663429529813
STAT5B	4.57362927590815
C14orf79	4.63037589816246
ENPEP	4.06763917899661
SSB	8.49762053671251
SCT	3.18688680133723
TIMM23	5.98735171750856
SKI	3.66621078092806
SLC22A13	3.45074988088391
AKAP3	4.94586547482293
OAS2	4.49902043831848
KIAA0423	4.53996563901092
SEC61G	7.43001093233367
CAPN11	3.29406244434577
TMEM50B	6.7764989969709
DEGS1	7.50173600906133
ARHGEF4	3.61923745838721
DBNDD1	4.27179412274447
TBL1XR1	6.82336821195669
FAIM	5.54090914623568
SP140	3.35671295514623
G6PD	4.30556331989936
NUDC	7.21727616330728
GABRP	5.3821767559801
SCARA3	5.83908006342949
TACSTD2	5.70563312554784
EIF3J	5.45752191067403
PPP2R2A	7.39206175200975
CPA3	3.62941232053683
PVALB	2.89474117552186
BCAT2	5.19292276020276
MFN1	5.06696668192454
