Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_C08_543648
CSPG4LYP1	3.02747544064472
KIAA0368	6.15026853480141
FBXO3	6.6359254306832
DVL1	6.69362902977497
CMKLR1	4.12588275866795
GPR157	3.26120010581497
TYMS	7.92309658297884
OR52A1	3.22096042212181
PEF1	7.20708419640405
ZNF750	3.12384149666162
ALG9	5.82893563666347
MCM5	6.44024593219807
SDK2	3.5002080351882
BAIAP3	3.90551022182847
RABGGTB	5.84463470567777
KCNK7	3.31704461237869
PTP4A3	6.55167329727304
ANKRD40	4.49240908170831
CALCOCO2	6.93470320349894
TMSL8	4.8627255991398
SNCA	7.7484008904006
ZNF551	3.67261460489433
HBQ1	3.21786439043207
ARHGAP26	4.09635130829157
GEMIN6	6.3065792160106
HRAS	5.92593205409468
KLRC4	2.84021549034961
BSDC1	5.77617215687044
DSC1	3.78510429662608
RNF43	5.40878439377976
NDUFAF1	5.68621143378806
MAP2K4	6.06090170874615
FOLR2	8.32733211254407
LYZL6	3.6318726677572
EPB41L3	5.75914597308921
TEKT2	3.54476732674684
CDKN2B	3.22417129548896
WSB1	6.25018794715875
ZNF480	3.54320390699003
MAP3K6	4.16889946755777
PROS1	7.43662958374776
PSMB8	7.67266639429788
HN1	7.79386125050635
MAS1	3.11131288420641
APOL1	6.17205204282733
CSHL1	2.97884825136642
ZBTB7C	3.03278160263079
AHCTF1	6.18190246429993
SAE2	8.72428995092698
ITGA2	4.09937205144421
AP2S1	9.01767395989945
P15RS	6.67157518699148
MME	3.33617200691923
VAT1	7.94349611116143
MAST4	5.59799659828155
TUFM	8.99816575738166
KRT33B	3.10198432420141
THEG	3.72079972849895
KCTD2	5.03634401010758
WDR26	8.59231297099086
MFI2	3.11045240456843
KRT34	3.1750455726354
NR4A3	4.25575444557715
SGSM3	5.03253646453207
ARSA	4.61572504088768
TOMM22	5.82933591806498
SOCS3	4.00825985414
UNKL	4.53895191408912
POP4	7.80120401339907
BHLHB3	9.38725402674715
MALL	6.48605722695645
SOX15	3.59361976300999
CCNA2	5.49106062726117
PARK2	3.2745088258148
GPR124	5.87859149418692
TMEM132A	4.61069134291464
CGRRF1	6.40574071088662
RUVBL2	7.77926919203839
MCAT	6.19540404958414
WNT10B	3.50685911418375
ISCA1	6.33153012548603
RPAP1	4.17563847861472
C12orf48	4.34405827499895
RAI16	5.14068563083874
RPL27	9.20574523209046
EPN1	3.5250594316542
MAGI1	3.10603459287541
GBX2	3.30673815022765
SLC35A1	7.71985001815148
GAL	3.87119009423755
SLC14A2	3.40648153817003
RDH11	7.56301293365488
ZNF518	4.77956076707513
PCYT1B	3.19026220483062
AUH	6.26319826733023
EIF3H	11.0742505881583
KIF1B	6.85990098852724
MBD2	4.44379773177943
AMOTL2	7.82251753984528
C6orf120	6.48452189010413
PIGT	7.5839567396473
PSRC1	5.06552411423242
PLA2G10	3.88312866994686
ALAS1	7.03164467138312
FOXO1	7.62932270956649
C17orf62	7.61809576510904
KIF5C	5.1203679367199
DUSP10	6.0114393571
CRLF3	8.18456666308528
CLCNKB	3.57881088474332
PSMA5	8.54894005501323
FARS2	5.56138293200544
CCDC28A	6.34488291290696
AMPD3	4.63342908613967
PIAS1	7.72971781872014
ADCYAP1R1	3.51835024308357
TMEM134	7.66977110474433
CDH20	3.03197760245233
FBXO7	8.34086173834413
FLJ14213	4.42001905145493
ZNF3	5.12911302910628
LRRFIP1	7.899766897238
TMEM49	8.98484658826825
CNOT2	7.54963968399232
CBX2	2.86843289357987
ZC3H14	6.86475253397823
ALDH5A1	5.43009735230357
HNT	4.7326072718263
SERPINA4	3.21322424260177
FLJ20920	6.16029169253532
CRTAP	5.60905110331222
DDX50	8.12720357552834
STYXL1	7.34701614146736
TK2	4.84713096249786
BLVRB	7.49591173717078
STMN1	6.628566019872
GUCA2A	2.9835034559674
DPP6	3.64655398604196
GALNT10	4.42924352062086
STK39	4.68040910397091
MMP24	4.15117173059324
CKS2	9.88417694851537
RHO	3.74935736915156
BANF1	10.2384306891097
CR1	3.20940784993483
RPS6KA2	5.80754890544578
HMBS	5.05915232777539
C20orf112	3.4098544459651
SLC25A24	7.00332368882076
MRPL22	6.7133586139392
SLC25A15	5.54273209482971
GADD45B	5.80825111549708
TDP1	6.2685075916478
ZNF287	3.64771389542796
DAAM2	5.10451205545793
C11orf57	5.76505123223306
RFK	7.40577757954251
ZFYVE9	3.97555946465173
TCTN3	7.20556940352937
STCH	5.65360139236507
LOC283871	3.68696007177597
NDUFB3	7.6041305931039
DEFB4	3.44457349210327
FPR1	4.88179844315169
FMNL1	4.51410036665076
SEPT7	9.88435025216746
PTCD2	4.32670432457898
GNLY	4.4503519412793
GRAMD1C	5.29035400822857
ZNF165	3.81713131790392
TR2IT1	4.13217900861952
ARMCX3	7.33137348922061
NDE1	5.41582157006183
MAGEF1	7.19800702253536
ITGA10	3.53969047609022
ARHGDIB	9.18555768432906
FSHB	3.68959655054622
ANXA2	12.1471521219656
HLCS	3.70275311925297
MCF2L	4.48351210273002
AK1	6.03732860096377
FH	5.83080917763546
LGALS2	3.9397413270514
SYNPO2L	2.59418379999719
KIAA1045	3.3078529784687
C1orf183	4.51313337258371
MAGEA8	2.7706484693278
DGCR8	4.79588775776231
GSR	4.44602011783545
NEU2	3.36373601357208
HIST1H4B	3.48863231229236
CACNA1C	3.16057129749650
FAM20B	5.98893288378339
HES2	3.08772940996378
PDCD6	9.37985545171976
INTS7	5.4809221853041
AMPH	4.13092164084664
UCKL1	6.2978374815613
ASB4	3.08840912335357
C10orf97	5.3003647106263
ALDH1L1	3.90790690726009
CCL23	3.8340792334903
OBSL1	4.87048654283384
SLC12A7	7.19931468890852
THAP4	5.98712303024291
RBM4B	5.73768780929178
OGFRL1	4.657032173895
KIAA0831	6.20146617581786
C12orf11	6.94642907419884
PPP1R15A	5.88411433046326
KIAA0240	5.70152444140221
CD1B	3.16313507213324
FCGR2A	7.51672810468748
MDC1	4.28176663832956
MAN1A1	4.163653668047
KRT9	3.03108950326546
HTR1A	3.35252882628248
OCEL1	5.87296836747403
ATP11B	5.61841664609878
NLGN4X	4.40569436409169
FBXO34	7.66028451889773
ALOX12	3.44478363528398
RB1CC1	7.63463526151143
PCDH12	5.16017349428665
RPE	5.02584957487304
EIF4E	7.31739135892483
CSDC2	3.86136108168244
ABHD5	4.74607931043635
TMBIM1	6.99708082481572
PET112L	4.99036403635584
P2RXL1	2.94729145301936
F2RL2	2.99264363683440
TRMT1	5.30854859720782
IMPG2	4.49290509363383
LRRC32	6.84668624308931
BGLAP	4.42541492615595
HTR4	3.23952380063859
MRAS	4.8651602797365
TRAF6	4.78832643668476
AXL	5.2698704603643
ATP2C2	3.29891586945167
LMNB1	5.32317353706223
TELO2	4.28110016059241
PNPLA3	3.57137538040666
CSNK1E	6.8136650516267
SRP14	9.91536745625854
KCNQ4	3.19383949733134
PIK3C2B	6.86884016569096
C15orf15	8.38819036240975
TUBB2B	3.02071142632294
USP15	5.90663658927038
C12orf41	7.24903791290342
CEND1	3.58380424869493
RNF31	5.11373835138203
TCEAL2	4.6497531701678
PTGER2	4.61703446733366
UBN1	6.46129520673097
SLC5A7	3.23791379225762
SLC31A1	5.65135952268167
ADAM29	3.40542923699945
ST7L	3.94758833962556
GFOD1	4.92273020119209
CTNNA1	9.23593168350224
HRBL	3.87306978277076
CBX4	3.59604207992735
NTRK2	4.29344793340048
FOXN3	5.32672228867754
MFGE8	6.22564918971714
PFKFB2	3.71218869898705
TAS2R4	3.60525274983586
SH3TC2	3.08304101408893
IL10	4.00811808750101
PXMP4	5.47725182976674
RNF167	5.98918528338851
PRMT5	7.23869030704507
TSKU	6.34331694481955
ATPIF1	8.59251589156046
ETV3	3.18103681737339
PAK7	3.09157387883388
PDLIM1	9.69133033563856
CEP63	5.53766026763182
WDFY3	5.48119585077354
RNF126	4.57065668745078
DPM1	8.21922052523167
CLIC4	5.86216957758996
ACR	3.56383876271069
KLK7	8.4444153906768
ALOX5AP	8.7695689125602
LRP1	5.97374807044952
TNK1	4.08159656030667
TAS2R9	2.83198533113705
ZNF16	5.88428093320477
POLR1B	5.43867867066814
SLC8A2	3.53588498795838
OLFM4	2.82420701807833
TACC1	5.82006343415134
SAMHD1	5.97898576870806
ATP13A2	4.91870931454068
KRT4	3.93170102068236
PAX6	3.47122420248494
SCG2	5.6439491949944
SLC17A6	3.20115100264072
TUBB4	3.69536424474000
PADI4	3.22022479509694
FMO3	3.20226404740613
NLK	4.35214218966946
POU4F3	2.98592226118087
MDM2	3.41405819873535
CAPNS1	9.94561770350031
SDF4	7.53458382395535
ITGBL1	4.89485531573685
TAP2	4.07169426603823
OR2C1	3.36533792932909
KLHDC3	6.04319704053426
EFHD2	6.57521907383228
GALR3	3.60431647315973
NBEA	4.32063530698618
ABCA6	4.36950283202146
ABBA-1	3.63605170605241
GNAI1	5.41087959424029
CLDN3	6.96953583401372
AKT2	3.27874663135697
EGFR	4.2804727393142
VPS4B	6.89736384150985
RBM16	8.11136032863764
GALNT6	4.40557388142356
ZDHHC3	5.85212465622943
SLC25A4	5.79274383380678
CYB5B	5.43361447421589
NDRG1	8.22007818574137
SESN1	5.99191423481826
GBE1	6.88881597613347
MRPL46	5.93618717015191
CLASP1	6.07760103053262
FARP2	4.66820385671896
ACOT11	3.41672602533666
LDHAL6B	2.90929808561695
MAPKAPK3	5.72790643628657
NCAM2	3.00514376352839
AFAP1	4.89356956018253
PRKD2	7.08453917024748
OR2H2	3.35866568665819
ZFP36L1	8.54790909127767
DZIP1	4.14776498342966
GPR161	3.93007523853065
RNF146	5.70842319534254
NKX3-1	3.67464055747119
CCNB2	7.37399870606805
ZNF10	3.61405433602297
WDR74	5.76577847577336
FAM134A	8.06486740134368
PCNP	8.33715079144721
PURA	6.04917069811172
DNPEP	7.07980555525445
ERBB2	6.20700880741008
CREB1	5.96252256095977
NEO1	6.62870005983034
DDX3Y	3.07735377432898
RPS3A	12.8273040311877
MXRA7	9.96950764145157
LGALS3	10.8368594837412
GLT8D1	7.5692496387082
TMPRSS3	6.86860461367106
UPB1	3.29682212902851
LAT	4.00065287037961
CLDN14	3.61872278338709
DHX38	4.75612270043517
KCNA3	3.22870656262269
BTBD1	8.26095268850945
TARS2	5.20119199251124
SKIV2L2	6.88434596641421
ABCF1	7.12993337751172
CDT1	3.09702021914109
ZHX2	8.17293560554123
FCF1	4.68794832852851
LRRC49	3.9858499262029
GUCY1B2	3.6620131096955
CD28	3.32901779484590
SMARCA4	6.53995002497888
SEPT2	9.26147402362509
SOHLH2	3.11626002878337
MCOLN3	3.75043190913694
LRP8	4.58653127580203
TAGLN3	3.70202352306841
MASP2	3.53816204745543
GPATCH3	4.10265463324439
TTRAP	7.89342448797165
AGL	6.9664412903786
NFE2L3	3.98462245756634
PSD4	3.91570881893593
PALMD	6.296947144832
CCNB1IP1	8.44409900942182
TMEM43	6.70676980081224
OBFC1	6.65931926585736
STAT5B	4.58404267364723
C14orf79	4.810489068449
ENPEP	4.359929278066
SSB	7.93652157576217
SCT	3.13044361960299
TIMM23	6.11045622793394
SKI	3.67763663736009
SLC22A13	2.95931465556790
AKAP3	4.27937466189238
OAS2	4.68765333204306
KIAA0423	5.45330505172008
SEC61G	9.38214323808534
CAPN11	3.129961353574
TMEM50B	7.43681357064934
DEGS1	7.0573519009515
ARHGEF4	3.18386205070012
DBNDD1	4.03765318591073
TBL1XR1	5.26011554658964
FAIM	5.21212229726194
SP140	3.43814245855680
G6PD	4.78174660384616
NUDC	6.83907198779095
GABRP	3.46289076115112
SCARA3	5.39580631580522
TACSTD2	5.19866355147562
EIF3J	6.14524728286409
PPP2R2A	7.60482387279317
CPA3	7.58126162145254
PVALB	3.20633773137745
BCAT2	6.09420432480187
MFN1	5.15664587099324
F10	4.29920005147372
