Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_E05_491250
EMILIN1	4.69001598742658
THADA	6.16613242779746
TAF12	5.20026629509061
NDUFS4	8.1557882428795
ID1	7.49413985999547
PIK3CB	3.78974018659563
COL18A1	7.94029172883915
PDZD3	3.26699265499513
TBC1D17	4.13392516509973
COX8A	10.2204756057605
CDCA4	6.56663150839174
C2orf44	4.20504268441823
C9orf16	7.81024163545498
ERBB2IP	7.63381851041276
EMX2	8.19950910417657
FUS	5.9251059908092
NIPSNAP3B	3.75733456053806
TF	3.88074283019006
CXorf56	4.87441933589722
CLCN4	3.56583620728781
PWP2	5.49129812006176
MMP15	4.14357706236468
MTMR14	6.03446920086938
NPR1	6.10061133350015
DNAL4	5.39681445209223
ELAC2	4.41982326814035
ASS1	11.2728043185961
IPP	5.30659465133474
TMEM59	9.90126585615882
POLR2J	8.24572459933283
SEC23IP	5.61698277246195
RGS4	6.32268585778724
UQCRC1	9.42768969894896
SNX6	7.576840675169
DDX18	7.09777367911132
POLG	4.44403820267845
ADAM23	3.84685770243604
ZNHIT2	4.04263811930391
TFR2	3.52320287141796
NCDN	4.19860570499227
RAG1	3.16993203360468
POMT1	4.23945824603875
CYP1A1	3.25742654613843
SNAPC1	4.79612459090563
GNA11	5.69102196824363
CCDC52	3.05007049772925
CAPN1	6.9656990447905
DDHD2	7.24454414447174
UPF3A	6.40693119622684
LAGE3	6.53713425389458
GNRHR	3.16990375187385
UNC13B	5.15921600862928
TTLL4	4.41781080396424
PPBP	3.025462676542
HTR3A	4.26197623856985
SDC2	5.71509950432724
ANKRD49	6.98754532724966
BTF3	10.2303620579084
COX7A2	10.3402483701076
SARS	8.22378755774058
C13orf18	4.58829213787525
CACNB1	4.11640853354502
QKI	6.68072886771692
SETMAR	5.54169124896247
LAMB4	3.14626707389084
MAN2B1	7.29712128093092
EML3	6.01167787024565
ACADL	3.40408974333947
OFD1	7.48869519041361
CGA	3.50266624366473
EIF3EIP	10.8228503825079
PEX16	5.1092052875828
GNG12	8.74744387954495
HABP4	5.39585598775244
CNTN2	3.63612728891282
ASNSD1	7.06588612369525
FUT4	4.91829977463014
DBH	3.18493253221173
CD53	9.15595202950527
HIST1H2BJ	3.10563776562092
TFAP2B	3.34615984616092
ACF	3.7254524900405
TMEM11	6.46061687383077
CDH8	3.26923242704338
C3orf32	3.82451091998452
AGPS	4.65997673568891
C4orf18	3.7256483395644
PCCB	6.79514580534122
IPO13	4.81393410549984
PECI	6.57877703170707
UNG	6.53935668484415
C6orf105	4.1429114853284
GSTP1	8.43650784470866
SUV420H1	7.33130678379788
ARHGAP15	5.79652516742471
LTBR	6.0026031871625
TDRKH	3.29710882333894
PSG4	3.55178076887584
SLC9A3R1	6.74201547784833
NBPF3	9.67598760432113
SLC9A3	3.59484031196201
OSBP	6.64874957975755
PRR5	5.01241363442766
CHMP7	5.99367438938873
ADRA1A	3.07308163490871
ASAH1	7.59843023556461
FKBP4	6.02069684655795
ZNF350	4.49150682694892
DOM3Z	5.05022680458022
GIPR	3.86172227783489
AHI1	4.94518107598543
BST1	4.88044325994321
NCR2	3.63132506509915
NADSYN1	4.81094116395626
UBE2W	5.53486732229746
RGS14	3.92985570507839
KRT15	5.53628552063802
SCN11A	3.87154667627247
GFI1	3.76833285965037
FHL1	6.37842928090246
SMC6	5.6383710588893
GATA1	3.44739832314803
OSGEP	4.70790115906108
ARMC6	4.62075734269091
HK3	3.48571828375216
PSMD5	7.30474652323908
RSU1	7.71182900268339
RPL4	11.7408145521
MAD2L1	6.30437903664943
RBPMS	6.25809311837838
EIF4A3	9.5705476019122
E4F1	4.91687034214641
DLEC1	3.32292676197962
PRPF3	5.63357564526999
EMR1	3.41840996084931
CHMP2B	7.57671591259333
CAMSAP1	4.49319775600531
RPS21	9.13650524129646
XCR1	3.1940519407694
ARID5A	4.5510359294113
RBM6	5.85175285332086
UBE2N	7.40238457573325
KLF4	6.68924194917273
MGC4172	4.89043369662421
LMO4	7.30864121920656
KLKB1	3.13719973913761
HDAC3	6.82629622805753
HP	7.61695193407505
SCHIP1	7.06111718258681
BTK	4.7107806894318
KRCC1	7.70065867512762
PRND	3.07492492418972
C6orf27	3.48561130362177
PIGL	3.98661894005434
CLCA1	4.0486149182444
C1orf112	4.49454934230336
OLFML2A	8.3435144442125
HUS1	4.90916145500048
SFRS6	7.8741615176075
CXCR7	6.42449642568835
UIMC1	6.13746696915613
FXYD2	3.48582108037599
GOT2	8.50925612264791
ZNF667	3.97895810922989
TFEC	4.69281543414283
ATP7B	4.78006532318517
RAB38	4.01586980453088
POLD2	6.6573390592386
PPM1H	4.43277903078791
DCX	3.22311348721016
NFYC	5.37813831969083
ZNF228	3.91291628230569
KIN	4.63715871533862
PLSCR4	6.65667874955878
HIST1H4I	4.1629739423477
PPARGC1A	3.42423306560757
HIG2	7.5772880943417
KCNK10	3.92018009710707
EXOC1	8.14004244149966
OR6A2	3.65146638869717
ETFA	8.13357136825409
PDAP1	4.67125036375832
C19orf6	3.44291553554774
POLRMT	3.80130842966289
ZNF146	7.56793090001736
MIA2	3.41898507181369
LY6G6E	3.27645031441772
EIF4E2	7.1713582424066
NENF	4.99254778176131
HOXB5	4.25515034303298
ZNF324	4.55403031956700
CUGBP1	4.52506385373892
ENTPD7	4.40533002902834
TTC13	6.18291213368931
GJB5	3.15093444471464
PRSS22	3.94108666179476
CYP3A5	3.55514552894843
MBOAT5	4.29709846525921
CUL4B	5.36232003316111
CENPJ	3.72321659079363
KIAA0664	5.71784520293109
PITX1	3.33623821531801
PDGFRB	6.43389522437522
RDX	6.17196243552531
CELSR3	4.39733033487176
JUND	6.62352040768977
ITSN1	5.87158972714368
CHRNB1	3.27104876742131
EHBP1L1	4.16220829158845
C19orf2	6.51786722828987
FETUB	3.16976248779353
CAMK2B	2.99430914963485
DCTN1	6.28329738044627
TNKS2	6.36128508352309
MRTO4	6.93472038818957
C1QBP	5.77439709160418
TTC3	8.05310076052381
NDUFB8	8.28194841585872
CADPS2	6.7731019715039
EDG2	5.32978470696175
MYF5	2.99857424748249
SEMA3G	4.26011755711608
IL23A	3.61249688607959
GJA9	3.84267202526392
R3HDM2	7.16900379762903
C5	4.22665943154781
SLC2A10	6.58685593321808
TRIM45	4.62904394606079
TSP50	3.702670697494
PAQR3	4.82314582177884
ANKRD26	3.41418842910263
TCP1	8.2018475225748
TMED7	7.16046466314153
CMA1	2.86511061608329
PTCRA	4.1298409583487
HCRTR1	3.70441048758304
FST	4.52418155872940
PAWR	3.9945515472698
LDLR	5.58802455300394
ASTN2	5.64621336971943
SCRN1	8.01357535712811
GPATCH8	6.19630480200213
KIF4A	6.53464805521954
TANC2	4.29289198238575
ZMYM5	3.68989360207558
PGM1	9.41719632931047
ZNF586	6.05586146375334
POLR3G	3.36547022959119
CPD	5.50868398880789
SNCAIP	6.57879499464155
DCT	3.3230720825558
HLA-DOA	3.49048233216151
TANK	6.52676678248713
RCAN1	5.01050403244951
UPK1B	8.63948258358904
DNAJB4	5.26899009448773
UGT1A8	3.23399218079752
LIMD2	3.5785366983717
HIST1H4L	3.35449462386341
PECR	4.49640264528433
HSPA2	6.53750268507965
SERP1	8.85586099153393
TACR2	3.36595580506582
NUP85	7.21775288679056
CD177	3.45541401846429
GPR135	3.05521341320370
PIGG	8.27974588064028
LGR5	3.57016735927773
JAK2	4.03740887424975
DPYSL4	3.19083774154951
TM9SF4	6.0149427954858
PTHR1	3.43577236311287
SIRPG	3.54882155576798
ZNF264	6.82805414207571
BICD1	5.11156409905652
RAB5A	7.41975371560336
FLJ13224	3.03695164223670
METTL5	7.82519871202467
HERC6	6.06050150476076
CASP1	6.58672333065533
USP9Y	2.85643768720969
LRP1B	2.86741845209197
XAF1	6.60433864593154
PLA2G4C	4.50488770898503
APOA2	2.98148453733298
SPAG6	3.02038080241692
KALRN	3.19180790301657
SECTM1	6.27815463487949
THOC7	8.8846421192721
IFNAR1	4.23439134219955
TCTA	6.39022774590028
NY-REN-7	3.66016763866537
TALDO1	9.01369955292083
B2M	12.4170241212972
LPPR4	4.68497350186893
SQLE	6.83933134702153
SEPHS1	5.94981130770895
EIF5A	5.79082325000646
FAM49A	4.71877240790877
YTHDC2	4.82465930264042
EHD2	5.76565739512936
NCF1	4.23030502875369
SPG7	6.19947810134037
ZNF614	3.70805182050058
HOXA5	6.81658019241404
NUP133	7.40148410231521
FGF12	4.41686503280277
SLMO2	8.03609712836715
INPP5B	4.56187513172404
PPID	5.98319246809638
SNTA1	4.58345927740963
IL20RA	4.48287035082738
UBE2J1	6.34669591865558
CACNG2	3.04125390751794
GCM1	3.24086017361113
ELF1	7.26599582924564
TLR5	5.49385654840276
TCFL5	6.97355189944953
C1orf107	5.37463570049841
C19orf22	7.09807546712874
SAFB2	5.95878739199227
MAP3K7IP1	3.95074872442231
NCK2	7.98686263311748
OXA1L	7.93151645102443
KIAA0652	5.67463150685303
KLRG1	3.71875537445359
FRAG1	5.61801609399947
ZSCAN12	2.83903083978781
PSMD12	7.44073524159784
E2F4	5.51853814522378
CLEC4M	3.93502356084825
KIAA0999	4.93987822998109
CLDN10	3.87924847045983
MGC13053	4.14189274795882
TAC1	2.54733360914292
GYPA	3.47278081253161
HPCAL4	3.32001107265780
TRAIP	3.9606764215631
MEX3D	4.34855000719015
KIAA0232	7.78133329674763
ERCC8	4.86473628975013
NFAT5	5.46846532369393
GPX4	9.53185402490352
CSPG4LYP1	3.13074179274670
KIAA0368	5.93132175719299
FBXO3	5.99459729439152
DVL1	6.18366884657246
CMKLR1	3.86804114833308
GPR157	3.40343402810465
TYMS	7.84188342226924
OR52A1	3.45907585211402
PEF1	7.48524129509856
ZNF750	3.60813748559606
ALG9	5.72642762589754
MCM5	6.39945304608649
SDK2	3.42882733872559
BAIAP3	3.77066298565139
RABGGTB	6.24151931334071
KCNK7	3.36552135752184
PTP4A3	5.23530344272201
ANKRD40	4.19149031135776
CALCOCO2	7.63288906131554
TMSL8	8.32646569624883
SNCA	4.57765805279327
ZNF551	4.33050717222531
HBQ1	3.26148464065977
ARHGAP26	4.30571944411571
GEMIN6	5.4986621305258
HRAS	5.09195232493759
KLRC4	2.74612965659051
BSDC1	5.79141560249582
DSC1	3.96175268876439
RNF43	5.10585640968451
NDUFAF1	6.54280765181129
MAP2K4	5.10099848112778
FOLR2	7.39038074536222
LYZL6	3.56543438276669
EPB41L3	5.85238663302093
TEKT2	3.63003332946985
CDKN2B	3.26497756114972
WSB1	6.47379231597716
ZNF480	3.39959033801215
MAP3K6	5.20739867202482
PROS1	7.03233534620977
PSMB8	8.22539427530223
HN1	8.06997808333445
MAS1	3.43168505192419
APOL1	6.00180932632648
CSHL1	3.3029073170323
ZBTB7C	3.03299089540870
AHCTF1	5.67986716793946
SAE2	8.80194995995395
ITGA2	4.9213813432546
AP2S1	9.33081213794646
P15RS	5.87018530553409
MME	4.46685950052464
VAT1	7.92183612580748
MAST4	5.63055642791107
TUFM	9.2192908468818
KRT33B	3.53353993224498
THEG	3.67925436006942
KCTD2	5.64753934266627
WDR26	8.72395200204131
MFI2	3.44650583243599
KRT34	3.46138277076938
NR4A3	4.7856048229057
SGSM3	4.70773805637146
ARSA	4.07354423070349
TOMM22	5.47819094367446
SOCS3	3.78169348385692
UNKL	4.27527527570132
POP4	8.1318087727791
BHLHB3	7.58223434179984
MALL	6.82509610773817
SOX15	4.60228055672962
CCNA2	5.08609669284152
PARK2	3.39288311839876
GPR124	5.59228639187139
TMEM132A	5.0583161520384
CGRRF1	5.44084826228769
RUVBL2	8.07798983953976
MCAT	6.41624976847101
WNT10B	3.77118870070833
ISCA1	7.0214966510818
RPAP1	4.18261348942802
C12orf48	4.68184383794462
RAI16	5.75431615185253
RPL27	9.3040915548324
EPN1	3.37028817724336
MAGI1	3.14947936369539
GBX2	2.92820596940865
SLC35A1	6.71568617652109
GAL	3.83400407976033
SLC14A2	3.56123433019913
RDH11	7.17515326722231
ZNF518	3.96617678097908
PCYT1B	3.28319859438408
AUH	7.37074712875482
EIF3H	10.5329443060009
KIF1B	6.82125577454933
MBD2	4.90670557627478
AMOTL2	8.86484735128787
C6orf120	6.27828468223089
PIGT	8.54955766878745
PSRC1	6.00560690379983
PLA2G10	3.41167234871818
ALAS1	7.0540630521257
FOXO1	6.52207238587144
C17orf62	7.29248509428533
KIF5C	4.25981896324925
DUSP10	4.51411240933211
CRLF3	7.51059299648039
CLCNKB	3.34719258523594
PSMA5	9.18080682102277
FARS2	5.21666002040142
CCDC28A	6.27238788006584
AMPD3	4.62506690107
PIAS1	7.36802067782807
ADCYAP1R1	3.56955479923045
TMEM134	6.73360778715702
CDH20	3.10753317719149
FBXO7	8.31471820740665
FLJ14213	3.37215566351899
ZNF3	5.46351589201683
LRRFIP1	7.19343903232098
TMEM49	9.47181088730574
CNOT2	7.37827474400939
CBX2	2.97679851015562
ZC3H14	6.5669854024356
ALDH5A1	4.74859477544642
HNT	3.90156868335433
SERPINA4	3.03068531959824
FLJ20920	5.16542964005306
CRTAP	5.60821770409675
DDX50	7.40458081455819
STYXL1	7.07500117340754
TK2	4.90285331160935
BLVRB	7.40986959167865
STMN1	7.80550634974755
GUCA2A	3.01958869239998
DPP6	3.20239110390826
GALNT10	5.04701987348892
STK39	5.63279156917715
MMP24	4.51486126659791
CKS2	9.88661116766451
RHO	3.6559018935062
BANF1	9.5645426019393
CR1	3.27849795152801
RPS6KA2	5.35541132217921
HMBS	6.02770861815065
C20orf112	3.57773214833164
SLC25A24	7.62221395244602
MRPL22	7.60572715888849
SLC25A15	5.62864121726597
GADD45B	5.92124367267541
TDP1	5.52798687201176
ZNF287	3.61209524939746
DAAM2	5.39949881151341
C11orf57	5.75761778503881
RFK	6.55855547568167
ZFYVE9	3.69200659578189
TCTN3	6.97788962874699
STCH	6.23126059252982
LOC283871	3.54259584614619
NDUFB3	7.85875629805252
DEFB4	4.09767660501012
FPR1	4.90287041999689
FMNL1	4.51801940380452
SEPT7	10.3474094260265
PTCD2	4.73914090975075
GNLY	5.25706464996948
GRAMD1C	4.02098756637255
ZNF165	5.12762647281753
TR2IT1	4.18840336722266
ARMCX3	7.67837544405514
NDE1	5.8995416885309
MAGEF1	7.3011710102811
ITGA10	3.83962862032007
ARHGDIB	9.26215636791065
FSHB	3.82428006138913
ANXA2	12.2891240927064
HLCS	3.8001413603965
MCF2L	4.79905884760663
AK1	5.79327347415873
FH	6.66797093362004
LGALS2	4.31056064099436
SYNPO2L	2.80844046114997
KIAA1045	3.38766515333114
C1orf183	4.74567483684489
MAGEA8	3.03156559106567
DGCR8	5.32668306905896
GSR	5.29238665449352
NEU2	3.24291836850075
HIST1H4B	3.37849371048797
CACNA1C	3.21202326648099
FAM20B	6.84330347932717
HES2	3.17116106525537
PDCD6	8.59512303033161
INTS7	5.12519130537432
AMPH	4.60066792143747
UCKL1	6.49459975650753
ASB4	3.10939437681544
C10orf97	4.86962961077661
ALDH1L1	4.18365446121768
CCL23	3.36980286013750
OBSL1	5.17158623784515
SLC12A7	7.26200549677605
THAP4	5.02842950901506
RBM4B	6.09937365679678
OGFRL1	5.13564901600969
KIAA0831	5.39656009970346
C12orf11	6.55790373477824
PPP1R15A	5.45996460385142
KIAA0240	5.09459625563196
CD1B	3.51783768011751
FCGR2A	7.9902949537603
MDC1	4.9800543970557
MAN1A1	4.62869805766532
KRT9	3.61518755387929
HTR1A	3.2818891461692
OCEL1	5.7421369138172
ATP11B	5.82789680712448
NLGN4X	5.871598374762
FBXO34	6.97132769752093
ALOX12	3.44491794408488
RB1CC1	6.74518078220246
PCDH12	4.50871614260720
RPE	4.75042536634541
EIF4E	6.02043370733385
CSDC2	4.15297534485375
ABHD5	5.60677150711105
TMBIM1	6.9303179321544
PET112L	4.65611560063793
P2RXL1	3.20963169596763
F2RL2	3.04133596819876
TRMT1	4.6153450713371
IMPG2	3.516711996703
LRRC32	7.76992165998323
BGLAP	3.77549213237606
HTR4	3.37568590809499
MRAS	5.71607297103308
TRAF6	5.32069507165643
AXL	5.86223173626495
ATP2C2	4.41994513769837
LMNB1	5.91751467254728
TELO2	4.46027002491958
PNPLA3	3.7764211846152
CSNK1E	6.24190272717232
SRP14	10.0552630698661
KCNQ4	3.14957146365696
PIK3C2B	6.60608436043064
C15orf15	8.20004922541821
TUBB2B	3.07554541372635
USP15	5.61752329037373
C12orf41	7.26566611897907
CEND1	4.05534566166232
RNF31	4.22883439357299
TCEAL2	8.26671678105834
PTGER2	5.31078915845104
UBN1	6.73280587809673
SLC5A7	3.28670298531653
SLC31A1	5.60246792128164
ADAM29	3.8256549554844
ST7L	3.93408009771874
GFOD1	4.9040977392584
CTNNA1	9.51301153378853
HRBL	3.67403986115359
CBX4	3.71447004074320
NTRK2	3.94481972462252
FOXN3	5.84415942238068
MFGE8	6.22002311110673
PFKFB2	3.79480293961995
TAS2R4	3.65694764354411
SH3TC2	3.46363549804156
IL10	4.00385585319943
PXMP4	6.23800362458299
RNF167	6.02990626064992
PRMT5	7.14829735754776
TSKU	6.32436516207212
ATPIF1	7.76268728443343
ETV3	3.13765520447408
PAK7	3.31561948163235
PDLIM1	9.81512242971313
CEP63	5.27048924859528
WDFY3	4.98776692299807
RNF126	4.70883593240797
DPM1	8.86184823981564
CLIC4	6.98065186283737
ACR	3.67401463807599
KLK7	10.7205205589117
ALOX5AP	8.31946126934343
LRP1	6.02639899492541
TNK1	4.29974156168104
TAS2R9	3.23654899474376
ZNF16	5.29130196785811
POLR1B	5.78694319674088
SLC8A2	3.79173692153129
OLFM4	2.8104649448636
TACC1	6.28561062914175
SAMHD1	6.73573398239813
ATP13A2	5.16892394449821
KRT4	5.11676688112133
PAX6	3.73173997666257
SCG2	7.11929784187836
SLC17A6	3.51491386462737
TUBB4	3.73174929739548
PADI4	2.88915792146946
FMO3	3.41866653755502
NLK	3.71898536137352
POU4F3	3.23075343112521
MDM2	3.67711904310216
CAPNS1	9.8296971891995
SDF4	7.11616942702471
ITGBL1	4.60010437204759
TAP2	4.00003250435484
OR2C1	3.42923738989885
KLHDC3	6.22824240142715
EFHD2	6.19004121248043
GALR3	3.71310181550985
NBEA	4.16548561192021
ABCA6	3.70478343393433
ABBA-1	3.96729777435645
GNAI1	5.07884758633134
CLDN3	7.78271952404075
AKT2	3.36046173298987
EGFR	4.34967727060295
VPS4B	7.34889399084038
RBM16	7.80299176469725
GALNT6	5.54034623791846
ZDHHC3	5.60250371488474
SLC25A4	5.99858509306169
CYB5B	6.02907200252341
NDRG1	7.21191249836339
SESN1	5.99063565990043
GBE1	7.85704928374303
MRPL46	6.88587740553579
CLASP1	5.80748857095558
FARP2	4.46113805280333
ACOT11	3.82509115692107
LDHAL6B	3.0707315491536
MAPKAPK3	5.46834847927729
NCAM2	3.06004922474923
AFAP1	5.22362142624459
PRKD2	6.46744261404123
OR2H2	3.31059322913092
ZFP36L1	7.22622651537656
DZIP1	4.198204162496
GPR161	3.95756793203998
RNF146	4.35874924522422
NKX3-1	3.85825320019139
CCNB2	8.20872494214941
ZNF10	3.4082597614936
WDR74	5.0030510114817
FAM134A	7.54589784507103
PCNP	8.19157856337554
PURA	5.64761059348278
DNPEP	7.42669792596176
ERBB2	5.21143696004084
CREB1	5.80417593450373
NEO1	6.46668677306363
DDX3Y	3.21579765922719
RPS3A	12.7353338290222
MXRA7	9.18664655355329
LGALS3	10.6086613638498
GLT8D1	7.17022872904829
TMPRSS3	7.25885468203337
UPB1	3.15842093130237
LAT	4.26005522949339
CLDN14	3.49688729278731
DHX38	4.69640184687771
KCNA3	3.43600845466863
BTBD1	8.8685384901974
TARS2	5.16404314505
SKIV2L2	7.05378820082728
ABCF1	8.14430753548345
CDT1	3.13281943821729
ZHX2	6.35019004662071
FCF1	4.58939878739209
LRRC49	4.26109592017253
GUCY1B2	3.30315600677232
CD28	3.3838818417922
SMARCA4	6.1472072544408
SEPT2	8.83434576130503
SOHLH2	3.43392374196957
MCOLN3	4.26078159558125
LRP8	4.4856246919254
TAGLN3	3.61003885122361
MASP2	3.54407193565485
GPATCH3	4.24396960212948
TTRAP	7.89910121770859
AGL	7.0806158729887
NFE2L3	4.44953230807178
PSD4	3.82314086426452
PALMD	6.17850514254953
CCNB1IP1	7.04546922520711
TMEM43	7.80825916908583
OBFC1	5.45020756350435
STAT5B	4.64775835360584
C14orf79	4.05161554720601
ENPEP	4.72663882888044
SSB	7.05491427841654
SCT	2.90443056924635
TIMM23	6.51967500137308
SKI	3.78615534094249
SLC22A13	3.27041852707591
AKAP3	3.55746475335067
OAS2	5.58374779197421
KIAA0423	6.08151952114226
SEC61G	9.50378753175717
CAPN11	2.90121788043605
TMEM50B	7.15802130151488
DEGS1	7.7667971939633
ARHGEF4	3.62391452425465
DBNDD1	4.40527328004046
TBL1XR1	5.22255952965668
FAIM	5.19565020197698
SP140	3.61418534911467
G6PD	4.85043953274656
NUDC	7.12519004387076
GABRP	5.36792965846774
SCARA3	6.9241301868982
TACSTD2	6.22141041022435
EIF3J	6.8175436700396
PPP2R2A	8.6121440817883
CPA3	5.58535754810568
PVALB	3.36306490325786
BCAT2	5.90088007145208
MFN1	5.50456201106749
F10	3.35077735602265
