Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_F03_297912
AP1S2	5.19786458526918
RAB33B	3.9770341693904
CA11	5.30047866706216
ALDOC	4.73373158760213
NUDT1	4.52783717573110
ZNF212	5.32983615746779
ACBD3	6.81375770966135
ZNF83	6.6812045192761
PRDM2	4.83217458207851
GDPD5	4.31947711873769
PDCD4	7.07515382300746
CEP350	5.73086127899163
FOXP3	3.35695925581905
SMYD3	6.60447325901695
CST7	4.38858309278944
SELL	4.33624311952297
CIAO1	5.72597393385594
LGI2	3.95904078565418
WDR45	6.71487769874056
ANKRD6	7.58352928823412
LTBP4	5.83574983808195
PSCD3	3.33386207547259
PYY	3.32378925959255
KCNC1	3.40150220062248
SIRT6	3.91767946562757
CCL19	4.21040143146174
ARHGEF9	4.66910067072711
ABR	4.91203328521434
C10orf22	6.67362481000348
STK17A	4.97384474491592
FOXE1	3.54208119647508
GML	3.10978076879788
CNGA3	3.12537074301663
CD38	3.72219226465794
ZDHHC6	7.39553714253815
NEFH	3.62744159619589
PGBD5	5.42018717507938
CTDSP2	6.99074133516613
RMND5B	5.24374041830392
ZNF257	3.49022646205955
DUSP4	4.59211846439786
FLJ22167	8.16519882900403
EXOSC7	6.75484785643285
ROR2	3.92726997363547
FOXM1	3.76209660442525
ZBTB48	4.84241297821052
BUD31	6.69109334065314
MAOA	6.6482277703084
CCDC41	5.38291606297721
TNNT3	3.90064923280221
FBXO11	5.18884929029053
GYPC	8.09330649379529
PLIN	4.00349801057124
RFXAP	4.01053493515716
C6orf15	3.49898539039586
RNF4	8.23977899817657
F8A1	8.02535199439665
PPP1R3D	4.77534855299233
GRB2	6.52974067976934
TPM3	3.17137137641054
SYT13	3.47464445105644
EPB42	3.41936205036453
RP5-1077B9.4	4.44298284177981
EIF1	11.1403871654770
CETN3	7.75760008513637
FPGT	4.96113303217034
PRY	3.37638986166847
NTHL1	5.1060780566468
POLR2B	8.78652579244298
RPS28	12.2838042062515
GDF10	3.00569975384163
COQ9	7.66152282405899
P2RX3	3.05964185345313
GCC2	8.07781516547213
RARRES3	7.58081002876171
PLXNA1	5.46108108340011
WBP4	4.77269312601468
KIAA0100	6.42204191787109
PMF1	6.70519120068119
HS2ST1	5.01985096798672
CRELD2	7.73748306594017
C8G	3.12888891647207
CD82	5.75432899825318
PMM1	6.007958177167
CBLL1	3.90349703583941
LIM2	3.20491690570531
VAX2	3.51247235496218
SETDB1	5.10164712946603
LRAP	5.43916775073936
GCLM	7.16091392049206
CPEB3	3.3051523346653
PPM1A	5.52636646381962
INTS1	4.20934909389267
MMP16	3.27949269714141
CAMTA1	3.20038020617549
SAMSN1	4.08412957128829
DRD3	2.89820455435165
GMPPA	4.70490941609401
C11orf73	4.0588280864997
AIPL1	3.59843239376846
PTP4A2	8.97939745704869
IL24	3.07409130803842
BDKRB1	3.35995849181047
HPCA	3.32397035294642
MLF1	6.31307968137032
SEC14L1	6.40613920591624
CHFR	4.55984652472988
EMILIN1	3.50573427652012
THADA	6.60192252534679
TAF12	5.6616860174455
NDUFS4	8.83276468466169
ID1	7.51565833629988
PIK3CB	4.10804852970819
COL18A1	7.63102658797887
PDZD3	3.25306494526693
TBC1D17	4.47420538517115
COX8A	9.51804390412355
CDCA4	5.35569077442029
C2orf44	4.48009039682671
C9orf16	7.35120264860412
ERBB2IP	7.63730069443472
EMX2	9.72020834680288
FUS	6.66446160767524
NIPSNAP3B	3.45541339132869
TF	3.73963961170742
CXorf56	5.12074665600529
CLCN4	3.77544812565813
PWP2	5.37965956073858
MMP15	4.16415580818548
MTMR14	5.83913486121128
NPR1	7.43833983317434
DNAL4	5.93419026771796
ELAC2	4.8951284201304
ASS1	10.6136259323002
IPP	5.39752801927684
TMEM59	10.1288513250489
POLR2J	8.53009409165853
SEC23IP	5.30851013025235
RGS4	4.40935001582643
UQCRC1	9.4187787272717
SNX6	7.29853472885159
DDX18	6.71492149678275
POLG	4.39692822336497
ADAM23	3.90460458064246
ZNHIT2	4.60145151078358
TFR2	3.21385327256978
NCDN	4.47654140718775
RAG1	3.30180107628544
POMT1	5.33223723722199
CYP1A1	3.42126742885692
SNAPC1	5.47808365083311
GNA11	6.12783031981931
CCDC52	2.91634118408706
CAPN1	6.29619002440502
DDHD2	7.36199154752912
UPF3A	6.57376297185946
LAGE3	5.22444806519035
GNRHR	3.15174263660749
UNC13B	5.61715097024216
TTLL4	4.05126537475889
PPBP	3.0342075542006
HTR3A	3.39685037395695
SDC2	5.92409565472537
ANKRD49	7.07666573250293
BTF3	10.7540250380617
COX7A2	9.9796721123251
SARS	9.08347965195897
C13orf18	5.19902046991478
CACNB1	4.0071486049946
QKI	5.58518457055881
SETMAR	5.69489844542159
LAMB4	3.30004290268139
MAN2B1	4.88351139947736
EML3	5.12155643994428
ACADL	3.57504799337715
OFD1	8.1518539423806
CGA	3.42136785855179
EIF3EIP	11.3711504864341
PEX16	5.49399931020676
GNG12	8.68461829724175
HABP4	4.87615540690886
CNTN2	3.35461353033477
ASNSD1	7.47852511776714
FUT4	3.96634438258042
DBH	3.50572591868498
CD53	6.81339594756728
HIST1H2BJ	3.53667705037012
TFAP2B	3.27983937870035
ACF	4.00348256953415
TMEM11	6.07362055292662
CDH8	3.33577578288148
C3orf32	3.53523265382892
AGPS	4.1922925134276
C4orf18	3.24665203334408
PCCB	6.35622493001126
IPO13	4.74064998217506
PECI	8.241514658222
UNG	6.7099648310825
C6orf105	4.01713905142356
GSTP1	8.84490991909085
SUV420H1	8.24129323178992
ARHGAP15	4.24400213224402
LTBR	6.0174624330818
TDRKH	3.00982110148983
PSG4	3.72202816316509
SLC9A3R1	7.35381745033165
NBPF3	10.6451006421840
SLC9A3	3.66683240309546
OSBP	6.66462945978835
PRR5	4.86111805634036
CHMP7	5.86502648610818
ADRA1A	3.2320360098248
ASAH1	7.26011066387089
FKBP4	6.58826422625251
ZNF350	4.93852046079394
DOM3Z	4.66067579198950
GIPR	3.71058775042099
AHI1	5.50953425193736
BST1	4.65019267905671
NCR2	3.53871515340973
NADSYN1	4.80242347532187
UBE2W	5.15604881078794
RGS14	4.23717931987517
KRT15	3.53248838835081
SCN11A	3.73008376241105
GFI1	3.91676913563488
FHL1	7.17009972523482
SMC6	5.7816625713245
GATA1	3.58319492722323
OSGEP	4.98147608840985
ARMC6	4.68222309173944
HK3	3.45187087115917
PSMD5	6.64672580195434
RSU1	6.15703477627475
RPL4	12.2781959052652
MAD2L1	5.11492676794059
RBPMS	6.05532166252952
EIF4A3	8.98806990334804
E4F1	4.4446940470156
DLEC1	5.05965786008574
PRPF3	5.67471209845464
EMR1	2.88026873884081
CHMP2B	6.98529987069641
CAMSAP1	4.5352740712209
RPS21	9.80524162460538
XCR1	3.19328531326091
ARID5A	3.9536003950451
RBM6	6.019554080676
UBE2N	7.92094821777824
KLF4	5.81796448928012
MGC4172	4.76693788736861
LMO4	6.53890101382181
KLKB1	3.47814921276954
HDAC3	6.20975052104463
HP	3.87921013558036
SCHIP1	4.86439785821547
BTK	3.90425469902401
KRCC1	8.39388845574474
PRND	2.93295217153884
C6orf27	3.67878623016372
PIGL	3.53002131994855
CLCA1	9.06774010036778
C1orf112	3.96605185934849
OLFML2A	4.97050318132838
HUS1	4.30402719785756
SFRS6	7.83546072773293
CXCR7	4.56995339254196
UIMC1	6.35604770634378
FXYD2	3.59184599699497
GOT2	8.42904949617995
ZNF667	4.23728889450025
TFEC	3.37561711107541
ATP7B	3.67632072577687
RAB38	5.46974104660361
POLD2	7.25054289834499
PPM1H	5.38035550077879
DCX	3.25425243841741
NFYC	5.34251786042378
ZNF228	4.43105515669248
KIN	4.9120470862009
PLSCR4	7.6699592028329
HIST1H4I	3.94539427103352
PPARGC1A	3.38753526734576
HIG2	5.69092928536773
KCNK10	4.01159308146297
EXOC1	8.4240406734298
OR6A2	3.54118431321688
ETFA	7.90141695544757
PDAP1	4.78388408520131
C19orf6	3.51100531859741
POLRMT	4.18660469497276
ZNF146	7.21658128193402
MIA2	3.20583828281014
LY6G6E	3.19806969047765
EIF4E2	7.06196689417584
NENF	5.12372137886153
HOXB5	6.08885437961206
ZNF324	4.86756993329383
CUGBP1	3.83250703943941
ENTPD7	4.16370218569683
TTC13	4.49587636972863
GJB5	3.27979461371856
PRSS22	3.79885511871947
CYP3A5	4.01884249001956
MBOAT5	4.05592234833371
CUL4B	5.52959664584815
CENPJ	3.61661109796455
KIAA0664	6.10024766652379
PITX1	3.40869306006151
PDGFRB	5.66854483939418
RDX	6.05188367868809
CELSR3	3.88815395808896
JUND	6.19714198683447
ITSN1	5.00896215451243
CHRNB1	3.88007803077878
EHBP1L1	3.69053696845463
C19orf2	7.31134075138378
FETUB	3.18729905791055
CAMK2B	3.37793663683381
DCTN1	5.78555463841041
TNKS2	6.63740716958809
MRTO4	7.28394787105683
C1QBP	6.081524234627
TTC3	8.36861236354839
NDUFB8	8.81629395367644
CADPS2	6.25262891076722
EDG2	5.60700955426358
MYF5	3.01862977626602
SEMA3G	4.32645828991052
IL23A	3.69452165938078
GJA9	3.53755766320323
R3HDM2	7.49283983221667
C5	4.59513054444181
SLC2A10	6.47830217903563
TRIM45	5.1200062097008
TSP50	3.67644771144475
PAQR3	4.06592687077477
ANKRD26	3.56694604646320
TCP1	8.58632819894533
TMED7	6.83394860434163
CMA1	2.97449957887155
PTCRA	4.26471361271619
HCRTR1	3.77252862914363
FST	3.78746819501458
PAWR	3.82519502344451
LDLR	4.72043309205461
ASTN2	5.01854980951332
SCRN1	7.20212501982477
GPATCH8	6.45418757289461
KIF4A	4.15956926994787
TANC2	3.39531604038049
ZMYM5	3.94977827517985
PGM1	7.75560593046613
ZNF586	5.79576610689002
POLR3G	3.61933643052644
CPD	7.50597978146706
SNCAIP	5.48715897892948
DCT	4.05214827693101
HLA-DOA	3.38824844436431
TANK	6.88000439446262
RCAN1	4.26133484716161
UPK1B	5.14452926587916
DNAJB4	5.47085395973433
UGT1A8	2.98915366004239
LIMD2	3.58656574906864
HIST1H4L	3.48033414030837
PECR	4.88811269964577
HSPA2	6.94835814084555
SERP1	9.57024496795515
TACR2	3.50256172691291
NUP85	5.91100908472372
CD177	5.19215417744569
GPR135	3.24841853990991
PIGG	7.48695884567529
LGR5	7.8378400197437
JAK2	4.17798486577083
DPYSL4	3.25982657607801
TM9SF4	5.414724714924
PTHR1	3.44156368560358
SIRPG	3.06756286790682
ZNF264	5.66845362279161
BICD1	5.75039725245036
RAB5A	7.78113335409128
FLJ13224	3.78863609911243
METTL5	8.81329700250907
HERC6	6.70994737789945
CASP1	6.15571043385825
USP9Y	2.92418828246829
LRP1B	2.82038885729812
XAF1	5.90915083170264
PLA2G4C	4.38922983345375
APOA2	3.13134863136887
SPAG6	7.09721605691054
KALRN	3.13491461444674
SECTM1	4.95775592849752
THOC7	8.43367393924085
IFNAR1	3.93445611720243
TCTA	6.3372990424716
NY-REN-7	3.50403530850717
TALDO1	9.35955386901255
B2M	11.6214154026620
LPPR4	3.27314862603006
SQLE	6.03334973244199
SEPHS1	6.81205946943861
EIF5A	6.12871259006393
FAM49A	3.68957714304147
YTHDC2	4.23583252114898
EHD2	4.94288314429772
NCF1	3.56622223919642
SPG7	6.72601240549079
ZNF614	3.66825980894327
HOXA5	8.18593418771501
NUP133	8.04934255915921
FGF12	3.59221463721084
SLMO2	5.1229605057504
INPP5B	4.55013508358003
PPID	6.59723648137244
SNTA1	4.08427850032455
IL20RA	6.08962924738667
UBE2J1	6.14725430950665
CACNG2	3.13966094875414
GCM1	3.19695235353412
ELF1	7.27886783660171
TLR5	5.23291433207085
TCFL5	6.0534446873491
C1orf107	5.85423445636351
C19orf22	6.87945284362522
SAFB2	6.48355699991369
MAP3K7IP1	4.09573342816614
NCK2	7.84385560731823
OXA1L	8.83629590581646
KIAA0652	5.72286817850809
KLRG1	3.31621633495491
FRAG1	6.68393449613083
ZSCAN12	3.06325105872128
PSMD12	6.43941685775634
E2F4	5.01656297043271
CLEC4M	3.87232778395145
KIAA0999	4.93456787815425
CLDN10	9.33537399761348
MGC13053	4.12706546940741
TAC1	2.81534537590844
GYPA	3.4112606363253
HPCAL4	3.02124552055718
TRAIP	3.57344668060999
MEX3D	4.06196837694325
KIAA0232	7.9233298432268
ERCC8	5.19557105932725
NFAT5	5.80031616990152
GPX4	9.26463602215982
CSPG4LYP1	3.30726822150718
KIAA0368	6.97442237994894
FBXO3	6.01001206098308
DVL1	5.94395559841102
CMKLR1	3.3768976028562
GPR157	3.41925980900873
TYMS	5.61734560666292
OR52A1	3.12857415637353
PEF1	7.11023111002509
ZNF750	2.80552445556609
ALG9	5.4941607398124
MCM5	4.73103069940127
SDK2	3.82252959858878
BAIAP3	4.00536430057989
RABGGTB	6.46181688998524
KCNK7	3.09193683399675
PTP4A3	4.41113091740995
ANKRD40	3.7720028986475
CALCOCO2	8.406104812477
TMSL8	4.17029857582549
SNCA	4.75606180575204
ZNF551	4.02576341872276
HBQ1	3.14772601772516
ARHGAP26	5.94078628381711
GEMIN6	6.50573754696416
HRAS	5.07361074729959
KLRC4	3.10296148727531
BSDC1	5.65587023858353
DSC1	3.51068763820569
RNF43	5.13918019293275
NDUFAF1	6.53267873811475
MAP2K4	5.48574161935122
FOLR2	4.68121932052984
LYZL6	3.64102100282647
EPB41L3	5.51892839919593
TEKT2	6.98545944573588
CDKN2B	3.45224476011715
WSB1	6.43243956932189
ZNF480	3.7325707352306
MAP3K6	3.84966938527021
PROS1	6.92346250903825
PSMB8	7.56223834758952
HN1	5.45324463176593
MAS1	3.21336413315342
APOL1	5.26377193686314
CSHL1	3.30747224634144
ZBTB7C	3.59443862680871
AHCTF1	5.23369412675675
SAE2	7.72877977437078
ITGA2	4.82669510906611
AP2S1	8.73403116760817
P15RS	6.78792795968242
MME	3.89816035251737
VAT1	7.18883193883987
MAST4	6.54144489334856
TUFM	9.6200851071959
KRT33B	3.48546451544745
THEG	3.51999454708828
KCTD2	4.92587230872612
WDR26	8.45229051525807
MFI2	3.33683068608718
KRT34	3.19218413380527
NR4A3	3.48919664646181
SGSM3	4.86990442646879
ARSA	4.66607422004716
TOMM22	5.97283117992649
SOCS3	3.54133593994418
UNKL	4.45754257578081
POP4	8.1659857353307
BHLHB3	9.3876811910729
MALL	5.08095053917903
SOX15	4.18118304928252
CCNA2	3.77884424867346
PARK2	3.43454640531594
GPR124	5.7044041548941
TMEM132A	3.74138335218927
CGRRF1	5.90171468798457
RUVBL2	9.20000446009264
MCAT	6.88863689148719
WNT10B	3.46937638550963
ISCA1	6.73820134485701
RPAP1	4.58096640068223
C12orf48	4.08140232920828
RAI16	5.45884450676728
RPL27	9.56393776994211
EPN1	3.30417722037716
MAGI1	3.14581571873472
GBX2	3.17500992654588
SLC35A1	7.1405190095937
GAL	3.72744354898061
SLC14A2	3.46128496351478
RDH11	6.87340919044707
ZNF518	4.58777522769437
PCYT1B	3.47760808327998
AUH	7.62339649153656
EIF3H	11.3605652802837
KIF1B	7.12033312878972
MBD2	4.4641265395976
AMOTL2	7.13695404399695
C6orf120	6.480859337187
PIGT	7.42091509908406
PSRC1	4.16757296139183
PLA2G10	4.59152154762583
ALAS1	6.51667941955786
FOXO1	7.55227109446016
C17orf62	5.91851288455483
KIF5C	3.93578310189711
DUSP10	4.28616332792918
CRLF3	6.55964093998323
CLCNKB	3.02731934925994
PSMA5	8.83945697240657
FARS2	5.77206392986694
CCDC28A	7.59264511165147
AMPD3	5.60687551641492
PIAS1	7.14375095878218
ADCYAP1R1	3.86484480150152
TMEM134	6.78336407601406
CDH20	2.99202595571135
FBXO7	8.65748789802262
FLJ14213	4.30021387208985
ZNF3	5.83178552321365
LRRFIP1	6.79212382026051
TMEM49	7.54794579386131
CNOT2	7.38048378881124
CBX2	2.68986694883674
ZC3H14	7.02922015184602
ALDH5A1	6.74221639177476
HNT	3.33779854580262
SERPINA4	3.07645354725486
FLJ20920	4.87066046414932
CRTAP	5.92468449187658
DDX50	8.78081106585893
STYXL1	7.61345024100323
TK2	5.01218035901266
BLVRB	6.59458658113302
STMN1	5.01396375284796
GUCA2A	6.80290846771311
DPP6	4.11780398520667
GALNT10	4.77101889230786
STK39	6.14706996290325
MMP24	4.50200053307885
CKS2	7.39056246034903
RHO	3.61084709969543
BANF1	9.72896157978122
CR1	3.01301642893439
RPS6KA2	6.05546002445928
HMBS	5.13083289764302
C20orf112	4.0590623597772
SLC25A24	6.70104179635803
MRPL22	8.25819780868942
SLC25A15	4.82970541425023
GADD45B	4.23759860572167
TDP1	5.0733034705544
ZNF287	4.86369646755075
DAAM2	4.91164963806517
C11orf57	5.36389305108843
RFK	6.78266633989095
ZFYVE9	4.571791058628
TCTN3	8.06871957337956
STCH	4.96408390730561
LOC283871	3.35265530266726
NDUFB3	7.8932466226816
DEFB4	3.6538786212868
FPR1	3.59689300175829
FMNL1	3.65609126276112
SEPT7	9.8610114417331
PTCD2	6.0499731503677
GNLY	3.79378833718134
GRAMD1C	6.07919682625107
ZNF165	4.3051587376358
TR2IT1	4.12774248811764
ARMCX3	6.63819216744273
NDE1	5.1481893464991
MAGEF1	6.9828839366868
ITGA10	3.83702056185226
ARHGDIB	7.79245600351149
FSHB	3.82898820715825
ANXA2	11.4220768319839
HLCS	3.75709483429061
MCF2L	5.17900122944088
AK1	7.48940467750557
FH	6.17345130108979
LGALS2	4.57178504186884
SYNPO2L	2.83018635302656
KIAA1045	3.46829962556150
C1orf183	4.72706176551441
MAGEA8	3.03132529490935
DGCR8	4.98302072186634
GSR	5.41219690488861
NEU2	3.24169605126773
HIST1H4B	3.34817608348603
CACNA1C	3.06896864157296
FAM20B	5.71165153626979
HES2	3.30890127887692
PDCD6	8.81339027137749
INTS7	4.55000693272271
AMPH	6.1503503569556
UCKL1	5.8101577751689
ASB4	3.02098553238494
C10orf97	4.9002014515883
ALDH1L1	4.41058333109459
CCL23	3.24579871736970
OBSL1	4.99417006337315
SLC12A7	6.85695547179352
THAP4	5.90679941899147
RBM4B	6.20245403010301
OGFRL1	3.97093116027646
KIAA0831	6.62229071064198
C12orf11	6.19353904620175
PPP1R15A	4.28628786047106
KIAA0240	5.88925031266945
CD1B	3.13084876187304
FCGR2A	4.45743060493185
MDC1	4.95446409026044
MAN1A1	3.72664444113641
KRT9	3.51831866351672
HTR1A	3.09292195262244
OCEL1	6.41182128104534
ATP11B	5.70608176755743
NLGN4X	6.69684137911168
FBXO34	7.94574690704522
ALOX12	3.18728637020183
RB1CC1	6.08438021099425
PCDH12	4.50402451539916
RPE	4.90589954349426
EIF4E	5.68235020199188
CSDC2	3.58527111924001
ABHD5	4.67820724911013
TMBIM1	6.07779772949295
PET112L	4.80928180590358
P2RXL1	3.40382458115835
F2RL2	3.42112678984916
TRMT1	5.1290469784745
IMPG2	4.20793197679162
LRRC32	5.10345366269907
BGLAP	4.23719726675518
HTR4	3.48206640485626
MRAS	3.92742786887488
TRAF6	5.3295058023419
AXL	5.47185838221197
ATP2C2	5.08985356286889
LMNB1	3.81304828867342
TELO2	4.127561456094
PNPLA3	4.07586738848435
CSNK1E	6.65017372046402
SRP14	10.4471007614345
KCNQ4	3.08488006256500
PIK3C2B	5.21085962826417
C15orf15	8.9162146056428
TUBB2B	3.3814055152876
USP15	5.01601438329757
C12orf41	6.75999025042189
CEND1	3.57902941346053
RNF31	4.43343593708092
TCEAL2	5.7241414963787
PTGER2	4.98661407966005
UBN1	6.25958064703407
SLC5A7	3.37927510354603
SLC31A1	5.4637597081925
ADAM29	3.24507245757
ST7L	4.1277513030101
GFOD1	4.55681520843784
CTNNA1	9.26328754208684
HRBL	3.85614005742013
CBX4	3.5810789549783
NTRK2	3.60021090520027
FOXN3	5.379261219922
MFGE8	5.98266263396232
PFKFB2	3.70051951588418
TAS2R4	3.60212715795929
SH3TC2	3.30046595913105
IL10	3.30140897451996
PXMP4	4.88364665912745
RNF167	6.0767226469884
PRMT5	8.26034472855956
TSKU	5.8671660737847
ATPIF1	8.72073231529565
ETV3	3.31494662033466
PAK7	3.12185613924325
PDLIM1	9.71276134025862
CEP63	5.56194829480771
WDFY3	5.19855564942759
RNF126	4.90303882560757
DPM1	8.0091228081021
CLIC4	5.46252773409323
ACR	3.57365250314677
KLK7	5.92234294544873
ALOX5AP	7.56773795139021
LRP1	5.13516504197268
TNK1	4.8242986130241
TAS2R9	3.33949896269887
ZNF16	5.52542904724876
POLR1B	5.36513792063201
SLC8A2	3.69744750590636
OLFM4	8.71471611647163
TACC1	6.88049351960002
SAMHD1	6.20876036013007
ATP13A2	5.03812795046262
KRT4	3.60118227434915
PAX6	3.35764126504722
SCG2	3.26269289386267
SLC17A6	3.24226408433207
TUBB4	3.37990831922143
PADI4	3.10540549992302
FMO3	4.10469696246862
NLK	3.74955838851391
POU4F3	3.4994697794676
MDM2	3.81626113659989
CAPNS1	9.49386607443776
SDF4	6.27626528658297
ITGBL1	3.22007700453803
TAP2	3.80751362874565
OR2C1	3.32446776178709
KLHDC3	6.10472319303164
EFHD2	5.18405749970801
GALR3	3.68175624594689
NBEA	6.31283172734124
ABCA6	3.35972061040428
ABBA-1	3.93065812187078
GNAI1	4.69037295646241
CLDN3	7.3917532093712
AKT2	3.55665853515671
EGFR	4.82871913834248
VPS4B	6.8616121112347
RBM16	7.85673724995704
GALNT6	4.85985626074358
ZDHHC3	4.81387403745854
SLC25A4	6.71269974185343
CYB5B	6.15114524696336
NDRG1	7.75933699712959
SESN1	6.89351466220386
GBE1	7.34199922897721
MRPL46	6.09468178002025
CLASP1	5.70000985623321
FARP2	4.65400180489901
ACOT11	3.73449794169257
LDHAL6B	2.98290377656275
MAPKAPK3	5.16920647011701
NCAM2	3.00362873806263
AFAP1	4.09822794409532
PRKD2	6.45712808989055
OR2H2	3.2626409992136
ZFP36L1	7.34970979681121
DZIP1	5.11427071780811
GPR161	4.05353053195743
RNF146	5.69064438140922
NKX3-1	3.88797033037177
CCNB2	4.41733078410412
ZNF10	4.26302815711728
WDR74	5.43901235416149
FAM134A	7.9379531343762
PCNP	8.29953029207246
PURA	5.84867642193874
DNPEP	6.88417797349064
ERBB2	5.70351360761774
CREB1	5.83050118385322
NEO1	5.41967014527383
DDX3Y	3.29959638701488
RPS3A	12.9563599376452
MXRA7	9.94184149632672
LGALS3	11.2094457797796
GLT8D1	8.01973951517054
TMPRSS3	7.19595396731778
UPB1	3.32599806227341
LAT	3.90613789493242
CLDN14	3.48556462783018
DHX38	5.20614095437478
KCNA3	3.15925281713652
BTBD1	8.09539798866189
TARS2	5.00018676106993
SKIV2L2	8.51584153751102
ABCF1	6.98495703305001
CDT1	3.01373021690288
ZHX2	7.44732365467522
FCF1	4.71449026916448
LRRC49	6.6013038053947
GUCY1B2	3.6756166134658
CD28	3.23120286630267
SMARCA4	6.38902444196329
SEPT2	9.33958309509407
SOHLH2	3.14747465587859
MCOLN3	4.06016090589984
LRP8	4.4719989976492
TAGLN3	3.74516775147824
MASP2	3.54519687014311
GPATCH3	4.5169650155341
TTRAP	8.57631433908185
AGL	6.52376245893951
NFE2L3	3.61653863607960
PSD4	3.65467677802534
PALMD	6.48003269127904
CCNB1IP1	8.77562163294334
TMEM43	7.67284602438373
OBFC1	6.11768272961046
STAT5B	4.8972369720667
C14orf79	4.72205287341459
ENPEP	3.6232388458762
SSB	7.7509888577162
SCT	3.02807146997258
TIMM23	6.02917077042884
SKI	3.60325347732515
SLC22A13	3.50646122289313
AKAP3	4.34675677727853
OAS2	3.82390460662108
KIAA0423	7.30435661401329
SEC61G	9.55693632626865
CAPN11	3.19200830065474
TMEM50B	7.98782294533897
DEGS1	6.3707739961744
ARHGEF4	3.77193219588818
DBNDD1	3.82443342088148
TBL1XR1	5.19289688156312
FAIM	6.55039170345701
SP140	3.33599502757982
G6PD	4.10804007232647
NUDC	7.9359246060823
GABRP	3.86940783775864
SCARA3	6.43525478441177
TACSTD2	5.57938914232999
EIF3J	6.42580315942248
PPP2R2A	7.83480182153937
CPA3	6.06187693676908
PVALB	3.11906032229724
BCAT2	6.00408499054635
MFN1	4.75957370991588
F10	3.65354639938222
