Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_A11_451966
LHB	3.4163859867713
TAOK3	5.07215730683118
STK25	5.95267744802187
SLC12A4	3.69038766395179
BRCA1	4.11759158307392
GBL	6.20434949697106
C14orf108	8.23794777170077
CDC25B	6.02125484129702
BMP3	3.3048732210515
MAP1LC3C	3.28645384013673
TMEM180	3.6144316125359
CRYGC	3.81465110912865
SLK	5.86238556037497
POU3F1	3.28945594396221
C20orf32	3.97668315678718
USP52	4.9043807690918
HIGD1B	3.92491812964303
BAZ1B	6.65724843997518
USP6NL	5.67914523643192
SLCO2B1	4.28034756217063
ABCD4	5.29758591426954
DIMT1L	5.6920176671571
SLC25A46	6.29328893167022
LARP7	6.97015531651627
TEK	3.99730871455808
CD160	3.69244182846044
TERF2IP	7.02645336819352
PHF20	6.118837176614
COL1A1	9.22774607404872
KIAA0090	6.36345156508724
GTPBP1	4.209079975516
GRK5	3.93784280247544
AP1S2	6.2738571938053
RAB33B	5.18016731130883
CA11	4.25688186869542
ALDOC	4.46872818903640
NUDT1	5.67370815323094
ZNF212	4.6517840931505
ACBD3	7.62061954259903
ZNF83	6.92051596171107
PRDM2	4.58157367585897
GDPD5	4.45683252843387
PDCD4	5.36553363863477
CEP350	6.10209440826833
FOXP3	3.46256342935551
SMYD3	6.20133993531255
CST7	4.77616241579879
SELL	4.46894167750398
CIAO1	6.42289488962422
LGI2	3.81140948392698
WDR45	5.95345857142116
ANKRD6	6.6927110556241
LTBP4	3.76398935288641
PSCD3	3.39388544523048
PYY	3.37485641362161
KCNC1	3.29667554015083
SIRT6	3.81384566568995
CCL19	4.02541451817879
ARHGEF9	4.37108373340562
ABR	4.5591533466571
C10orf22	6.56211208278283
STK17A	5.15697693305828
FOXE1	3.63600002413046
GML	3.17723581198773
CNGA3	2.91122501178009
CD38	3.88474402129594
ZDHHC6	6.97165835431187
NEFH	3.33060441269112
PGBD5	3.52251903531088
CTDSP2	6.99483627793932
RMND5B	5.86939155172395
ZNF257	3.47528999541571
DUSP4	4.38580066860327
FLJ22167	4.83671870619423
EXOSC7	7.05364454160964
ROR2	4.04402317284639
FOXM1	5.5791917342318
ZBTB48	4.74245551896404
BUD31	8.14420171528247
MAOA	3.72803841036975
CCDC41	4.94389552199661
TNNT3	3.8019503545326
FBXO11	6.11316571903274
GYPC	6.15382397965088
PLIN	3.42832886103835
RFXAP	3.26427750533319
C6orf15	3.97814361839687
RNF4	7.77198164789744
F8A1	7.80239083428018
PPP1R3D	4.22023350555653
GRB2	7.91808117230997
TPM3	3.12259042386459
SYT13	3.4643479399284
EPB42	3.6102239716516
RP5-1077B9.4	5.2198295211102
EIF1	9.63794506408618
CETN3	7.12904540580355
FPGT	4.99635297361274
PRY	3.43316579717243
NTHL1	6.05881008930451
POLR2B	8.74767046531318
RPS28	11.3338455646012
GDF10	3.12389216096086
COQ9	7.72546205951448
P2RX3	2.96639481769642
GCC2	7.00250584551073
RARRES3	6.10614101287598
PLXNA1	6.05728991966405
WBP4	4.49318346030834
KIAA0100	5.29895529204323
PMF1	5.90345419112075
HS2ST1	5.99219741143074
CRELD2	6.29742820762002
C8G	3.14463646224978
CD82	5.71900375038477
PMM1	4.61936173226864
CBLL1	5.27719955520366
LIM2	3.28587557856636
VAX2	4.10623895708029
SETDB1	4.91569395894112
LRAP	3.2217772310938
GCLM	6.48853094159758
CPEB3	3.80440501008183
PPM1A	6.30004136609974
INTS1	3.81929024767598
MMP16	3.25211664365894
CAMTA1	3.52072980914705
SAMSN1	6.3321245324832
DRD3	2.80610500050901
GMPPA	5.43295663007211
C11orf73	6.30332493521585
AIPL1	3.91408653509782
PTP4A2	8.78150129520326
IL24	3.52903562234386
BDKRB1	3.17541706214564
HPCA	3.33225950390454
MLF1	5.1233579655678
SEC14L1	6.32717186680717
CHFR	5.08680648710613
EMILIN1	4.38594861047489
THADA	6.39994778332735
TAF12	4.62725867206779
NDUFS4	7.5409963826873
ID1	4.59006799098386
PIK3CB	3.83933230823663
COL18A1	8.47380024167883
PDZD3	3.11633301380298
TBC1D17	5.01166848742638
COX8A	9.91913119831298
CDCA4	7.05807531487647
C2orf44	4.1751706316506
C9orf16	7.76349474379446
ERBB2IP	7.92264419366659
EMX2	9.16158216272303
FUS	6.83086409709124
NIPSNAP3B	3.78744408196791
TF	3.15454047699677
CXorf56	6.00656680806499
CLCN4	3.51576359262962
PWP2	5.50222153983139
MMP15	5.22534749442492
MTMR14	5.80948995564641
NPR1	6.01509869990171
DNAL4	5.49106454296693
ELAC2	4.54951360425199
ASS1	11.3015663861815
IPP	4.70303078252552
TMEM59	8.80279756189713
POLR2J	8.76548288760339
SEC23IP	5.74724983975711
RGS4	4.10311633089329
UQCRC1	8.99888968281485
SNX6	6.89305752996095
DDX18	6.92728091653182
POLG	4.6564267182171
ADAM23	4.12992048948028
ZNHIT2	4.62123719141748
TFR2	3.50359648538581
NCDN	4.18120413336628
RAG1	3.40387709753897
POMT1	4.64438662433192
CYP1A1	3.46065511584983
SNAPC1	6.6199004644896
GNA11	5.3685493561011
CCDC52	2.80715069048909
CAPN1	6.67238670942977
DDHD2	6.77932931542537
UPF3A	5.99076790422403
LAGE3	5.26368125953144
GNRHR	3.13975367762931
UNC13B	5.57925470056487
TTLL4	4.57095089935407
PPBP	2.95721631379837
HTR3A	3.11477715758491
SDC2	6.30529681217258
ANKRD49	6.89727824741126
BTF3	9.67981359655909
COX7A2	10.3253364765122
SARS	8.21357090303833
C13orf18	4.04511705749127
CACNB1	3.88477587584499
QKI	5.8791051301942
SETMAR	4.98809192634211
LAMB4	3.3054677167849
MAN2B1	6.37473292985133
EML3	4.95277927654417
ACADL	3.13807458073357
OFD1	7.31559806216683
CGA	3.6388806508321
EIF3EIP	10.0144904752239
PEX16	5.13726463570568
GNG12	7.6045075324435
HABP4	5.01806142376906
CNTN2	3.54817081204754
ASNSD1	7.54516551921641
FUT4	4.01174133062116
DBH	3.5501599841673
CD53	7.21698943212494
HIST1H2BJ	4.31632020641658
TFAP2B	3.25884821395755
ACF	3.6877255119289
TMEM11	5.46020252030293
CDH8	3.1525423302502
C3orf32	3.25191359232397
AGPS	4.36202446636563
C4orf18	3.27663517655130
PCCB	7.23709789951805
IPO13	4.23304574164131
PECI	7.08035986111751
UNG	8.28694799956084
C6orf105	3.47761660560489
GSTP1	9.37899753792646
SUV420H1	7.24382422421671
ARHGAP15	4.19224886150340
LTBR	6.94378653771066
TDRKH	3.18454154211522
PSG4	3.24831371667690
SLC9A3R1	6.00426522197373
NBPF3	8.42853103296619
SLC9A3	3.4172809445646
OSBP	5.95920674145988
PRR5	4.7836746054856
CHMP7	5.84534829438389
ADRA1A	3.0318024825491
ASAH1	7.20170127679363
FKBP4	7.19959626800136
ZNF350	4.92961573268923
DOM3Z	4.41741655044357
GIPR	3.77330453959733
AHI1	4.35366509967485
BST1	4.72295726920152
NCR2	3.53858278725737
NADSYN1	5.42688766135711
UBE2W	6.25437788169698
RGS14	4.07472473040455
KRT15	3.51468504320667
SCN11A	3.80382121908163
GFI1	3.47300919059883
FHL1	4.31371605392811
SMC6	6.91606313433404
GATA1	3.74009046871508
OSGEP	5.43259937081791
ARMC6	4.95197858250569
HK3	4.09579361874885
PSMD5	7.16288376939993
RSU1	7.41622953438132
RPL4	11.5304770652364
MAD2L1	7.63738693659672
RBPMS	5.70081591421088
EIF4A3	9.29007314187779
E4F1	5.5895329729648
DLEC1	3.50676180013592
PRPF3	5.08436398967746
EMR1	3.05495301879152
CHMP2B	7.5029142130495
CAMSAP1	4.54359769356266
RPS21	9.37122002863497
XCR1	3.56148269059185
ARID5A	4.39119795478046
RBM6	6.21074847354804
UBE2N	7.93296181028133
KLF4	4.40690966357733
MGC4172	4.16562484210443
LMO4	7.93757748659673
KLKB1	3.24048609064859
HDAC3	6.20527078888623
HP	3.55255793976853
SCHIP1	5.72808222600325
BTK	4.00319602252434
KRCC1	7.05663936872948
PRND	2.99683161267225
C6orf27	3.61019850914288
PIGL	3.78037886643225
CLCA1	3.77149349947745
C1orf112	4.40901781908025
OLFML2A	5.10670653701785
HUS1	4.89921270817256
SFRS6	6.89177721493192
CXCR7	8.40148774803565
UIMC1	6.39783311039988
FXYD2	3.61651900568548
GOT2	8.38874638144864
ZNF667	3.49345419918892
TFEC	4.69977237697047
ATP7B	4.05710610882916
RAB38	3.88937333699196
POLD2	7.57155453481582
PPM1H	6.24460540387281
DCX	3.17536817538826
NFYC	5.81158998862182
ZNF228	3.99477707515873
KIN	5.98266655034963
PLSCR4	5.15768801223831
HIST1H4I	4.20932544205083
PPARGC1A	2.99867624435033
HIG2	7.78329792500087
KCNK10	4.22886110308725
EXOC1	8.07091232241143
OR6A2	3.71245132772876
ETFA	9.05116777601254
PDAP1	5.16276778057522
C19orf6	3.66433280292802
POLRMT	4.5230329301699
ZNF146	8.36818431166458
MIA2	3.37350720156786
LY6G6E	3.15506294329499
EIF4E2	8.20251605680123
NENF	4.77686139664893
HOXB5	5.68712009270183
ZNF324	4.13846446159232
CUGBP1	5.50402669828145
ENTPD7	4.25112321082711
TTC13	4.92838093224799
GJB5	3.25169606751132
PRSS22	4.17393906696839
CYP3A5	5.94739375157856
MBOAT5	3.95713278079787
CUL4B	5.04768376077834
CENPJ	3.26943590927894
KIAA0664	6.01799059750672
PITX1	4.15668058516643
PDGFRB	6.9093049534364
RDX	5.11457225198725
CELSR3	3.75073121012232
JUND	6.51068763820569
ITSN1	4.75794977055781
CHRNB1	3.75847485145808
EHBP1L1	3.67540803724862
C19orf2	6.58616874124395
FETUB	3.11828003280621
CAMK2B	3.40839505169390
DCTN1	6.64000977237691
TNKS2	6.45262659508411
MRTO4	7.6740203510339
C1QBP	6.15233637452162
TTC3	7.88760755976907
NDUFB8	8.38318390889138
CADPS2	4.89994405269392
EDG2	4.90376694669687
MYF5	2.96062923258427
SEMA3G	4.0410113750468
IL23A	3.67687755030093
GJA9	3.46942930186224
R3HDM2	7.0205323901674
C5	3.83064392321277
SLC2A10	6.15187066072572
TRIM45	4.55265608265129
TSP50	3.80035922707075
PAQR3	4.62304042455163
ANKRD26	3.41638405377280
TCP1	7.93559114106333
TMED7	7.02948438954725
CMA1	3.02754428423448
PTCRA	4.18106306132808
HCRTR1	3.42745863609086
FST	4.58731948835974
PAWR	4.56467888675785
LDLR	4.4377680707133
ASTN2	3.68231633559915
SCRN1	6.5124516179274
GPATCH8	6.45615961526395
KIF4A	5.96637378127424
TANC2	4.03358532302240
ZMYM5	3.68355280082049
PGM1	6.72308479998784
ZNF586	5.24903820233553
POLR3G	3.47189000327989
CPD	5.40301215364163
SNCAIP	3.89113306093108
DCT	3.39497614904788
HLA-DOA	3.58010085337235
TANK	6.22687606136243
RCAN1	4.3367082620726
UPK1B	5.81153472248215
DNAJB4	5.30903691339747
UGT1A8	3.02770372552207
LIMD2	3.55299407926432
HIST1H4L	3.52711185326968
PECR	5.41983046747208
HSPA2	5.6103395612838
SERP1	8.96255459695936
TACR2	3.39115913796762
NUP85	7.13879597276035
CD177	3.44248923199557
GPR135	3.34242521773816
PIGG	6.04840388859623
LGR5	4.06557374595944
JAK2	3.5638230558862
DPYSL4	3.36200626742691
TM9SF4	5.53786284848191
PTHR1	3.16103451919379
SIRPG	3.2332978447562
ZNF264	4.71660524599157
BICD1	5.2019539825718
RAB5A	7.23945402130681
FLJ13224	2.98846929966499
METTL5	9.08483968514007
HERC6	7.59795819288921
CASP1	5.39585598775244
USP9Y	2.76046535182196
LRP1B	2.74012681536959
XAF1	7.96846518386047
PLA2G4C	3.86895251262398
APOA2	3.106325711238
SPAG6	3.20512190595035
KALRN	3.46181326870241
SECTM1	6.44286353553793
THOC7	9.28274443065282
IFNAR1	3.90835661027118
TCTA	5.8256742657346
NY-REN-7	3.36138589426111
TALDO1	8.77177385748279
B2M	11.9052107922029
LPPR4	6.40330776480655
SQLE	6.59954366699727
SEPHS1	6.76717214378855
EIF5A	6.18063854848846
FAM49A	4.15108949036391
YTHDC2	4.17302911859367
EHD2	5.0706740703012
NCF1	3.94318442773966
SPG7	5.68164119966251
ZNF614	3.61664676671980
HOXA5	3.94784495595539
NUP133	6.8923505741003
FGF12	3.54978349309592
SLMO2	7.67376130493533
INPP5B	4.3840928426701
PPID	7.21562186676527
SNTA1	4.17665010524036
IL20RA	3.52729658917375
UBE2J1	5.31481084897032
CACNG2	3.26222161622315
GCM1	3.23410360619027
ELF1	6.43072881409538
TLR5	4.09907968695569
TCFL5	6.10855731755275
C1orf107	4.96878551332367
C19orf22	7.15678919656204
SAFB2	5.95650129910489
MAP3K7IP1	3.67211409399002
NCK2	7.8052515649773
OXA1L	7.78542971832849
KIAA0652	5.43900461560867
KLRG1	3.55868193537045
FRAG1	5.78070675716542
ZSCAN12	2.87802171668755
PSMD12	7.25142837742815
E2F4	5.2821590228123
CLEC4M	3.53038883313591
KIAA0999	4.35280937606085
CLDN10	6.37923927030093
MGC13053	4.14303515576184
TAC1	2.73374834173344
GYPA	3.36156500672104
HPCAL4	3.53339069225292
TRAIP	4.29232654815109
MEX3D	4.54472724207957
KIAA0232	6.39951028523899
ERCC8	4.79194066470657
NFAT5	5.30695545713161
GPX4	9.79982003095757
CSPG4LYP1	3.18256833133834
KIAA0368	5.54397827929689
FBXO3	6.39283910742912
DVL1	6.74038656947464
CMKLR1	3.77205738373764
GPR157	3.39682085278089
TYMS	9.00893121809689
OR52A1	3.13057920333521
PEF1	6.38968805049868
ZNF750	3.07989830690949
ALG9	4.99873795540949
MCM5	5.85761791185813
SDK2	3.40261955913606
BAIAP3	3.89381643639985
RABGGTB	6.46596004590462
KCNK7	3.39477837626306
PTP4A3	5.08660534399982
ANKRD40	4.45302780253163
CALCOCO2	7.02382100635373
TMSL8	4.8472362178734
SNCA	4.04317417375272
ZNF551	4.13031933641458
HBQ1	3.44220394698225
ARHGAP26	4.43838691984922
GEMIN6	6.38897243282878
HRAS	5.58001364880887
KLRC4	2.95479978777864
BSDC1	5.54178529017875
DSC1	3.67235174500857
RNF43	6.29218413668118
NDUFAF1	6.27788400804772
MAP2K4	5.21358736622458
FOLR2	4.56196507053328
LYZL6	3.79508713043036
EPB41L3	3.69952416248092
TEKT2	3.86788924541511
CDKN2B	3.51177448644632
WSB1	6.22766808520194
ZNF480	3.54167128213643
MAP3K6	4.27874790725468
PROS1	4.69967040664671
PSMB8	7.06919570051291
HN1	8.38220288356269
MAS1	3.52797733008286
APOL1	5.60362770316217
CSHL1	3.42828055027777
ZBTB7C	2.98108816858268
AHCTF1	5.87260443445693
SAE2	9.39523339622042
ITGA2	3.54734702516106
AP2S1	9.42701597128714
P15RS	7.65438079906211
MME	5.0745031132077
VAT1	6.61647312560842
MAST4	4.74820953900933
TUFM	9.35273557372618
KRT33B	3.52347736802308
THEG	3.64338876152557
KCTD2	4.98664324178018
WDR26	8.94609088743568
MFI2	3.26497140671986
KRT34	2.94469445884773
NR4A3	3.75986675327059
SGSM3	4.77057013914467
ARSA	4.53016400144816
TOMM22	5.32728674109217
SOCS3	3.79680149543845
UNKL	3.77939564865512
POP4	8.17488637708593
BHLHB3	8.36744194742337
MALL	4.34212011946233
SOX15	3.33888052737927
CCNA2	6.46185797217807
PARK2	3.32949238947537
GPR124	5.33022635529871
TMEM132A	6.40647712651969
CGRRF1	6.01928055098113
RUVBL2	8.51678796711333
MCAT	5.69489440819089
WNT10B	3.62833306105452
ISCA1	6.1714646854846
RPAP1	4.57684770859738
C12orf48	5.73249486449973
RAI16	5.56209297902675
RPL27	9.21901426801749
EPN1	3.79438393610065
MAGI1	3.09955617373725
GBX2	3.22605095988387
SLC35A1	7.03548762591925
GAL	3.79979474038917
SLC14A2	3.96705013785172
RDH11	7.81772457978862
ZNF518	4.79439325742663
PCYT1B	3.28217486305925
AUH	6.4174263372693
EIF3H	10.6042217825390
KIF1B	6.63398819246415
MBD2	4.78888507525482
AMOTL2	8.11555505731366
C6orf120	5.8545381863325
PIGT	7.57244453756125
PSRC1	5.84653618748797
PLA2G10	3.55266909751427
ALAS1	6.72947065829701
FOXO1	6.22160113331759
C17orf62	7.09419884700337
KIF5C	3.71518760941185
DUSP10	4.20359399859317
CRLF3	6.88421421987511
CLCNKB	3.45292201421769
PSMA5	9.27426993773173
FARS2	6.2350041981809
CCDC28A	6.02932177449533
AMPD3	4.7191196166609
PIAS1	6.9262722839586
ADCYAP1R1	3.43784704429156
TMEM134	6.94130556775049
CDH20	2.94865694660869
FBXO7	7.3735272472896
FLJ14213	3.63861201347691
ZNF3	5.02546115577616
LRRFIP1	7.09465939277006
TMEM49	9.28480052455371
CNOT2	7.45172589083011
CBX2	2.99087530054333
ZC3H14	7.72676541112456
ALDH5A1	5.87075273081846
HNT	6.16153480384494
SERPINA4	3.14087469456207
FLJ20920	6.42917352666213
CRTAP	5.78270042995692
DDX50	8.01920622067648
STYXL1	6.87064663774862
TK2	5.02796891580843
BLVRB	7.21478541142953
STMN1	7.81154706935658
GUCA2A	3.36354701129136
DPP6	3.11199844788697
GALNT10	4.32715802095945
STK39	5.90696360612911
MMP24	4.13703975271934
CKS2	9.46913314406961
RHO	3.78300290651834
BANF1	9.50365459041966
CR1	2.95870094130504
RPS6KA2	4.63362453195582
HMBS	5.76090832744012
C20orf112	3.92166536082744
SLC25A24	7.26411425329754
MRPL22	8.43064664271532
SLC25A15	4.5504265814452
GADD45B	5.67897509019919
TDP1	6.69366720399722
ZNF287	3.34376287279379
DAAM2	5.76355319814426
C11orf57	4.80000406576574
RFK	6.59787922000896
ZFYVE9	3.83723341155485
TCTN3	6.96512618675033
STCH	6.11556156582967
LOC283871	3.88031293167279
NDUFB3	8.20870886983777
DEFB4	3.76012064219005
FPR1	4.02602356082279
FMNL1	3.99405531358796
SEPT7	9.84370209458423
PTCD2	4.20609757037922
GNLY	3.63380110883899
GRAMD1C	4.10404200344753
ZNF165	4.39300492747497
TR2IT1	4.43705127036436
ARMCX3	7.76947993032918
NDE1	5.45489578607457
MAGEF1	7.62560930390954
ITGA10	3.69258826021683
ARHGDIB	7.85628237258935
FSHB	3.59208914353434
ANXA2	11.0953490504686
HLCS	3.85907320515994
MCF2L	4.12196582373995
AK1	6.4548777179709
FH	5.83658330798819
LGALS2	4.08606655692309
SYNPO2L	2.86308144261976
KIAA1045	3.41276493739532
C1orf183	4.7131446184225
MAGEA8	2.96660965329881
DGCR8	4.86849892769572
GSR	5.74582704051949
NEU2	3.28493279743678
HIST1H4B	3.6791538291437
CACNA1C	3.22503587742552
FAM20B	6.07382106338347
HES2	3.42584771249436
PDCD6	8.66124869155572
INTS7	3.97221091699991
AMPH	4.91355270275281
UCKL1	6.0871406918971
ASB4	3.14862025614922
C10orf97	5.27897230593392
ALDH1L1	3.71429394716774
CCL23	3.33608535923937
OBSL1	5.00582428685828
SLC12A7	6.92302492859686
THAP4	5.80203745512734
RBM4B	5.25005563140003
OGFRL1	4.3767476702298
KIAA0831	6.09337210546937
C12orf11	6.96154975757578
PPP1R15A	4.56858438991959
KIAA0240	5.47243439697671
CD1B	3.47630468673175
FCGR2A	5.52110676740102
MDC1	5.51443222616258
MAN1A1	3.69353949184224
KRT9	3.20757159695501
HTR1A	3.55808538750921
OCEL1	6.3092007129122
ATP11B	4.82668017604833
NLGN4X	4.87205887954891
FBXO34	7.43716165846426
ALOX12	3.5080376179927
RB1CC1	6.9251919422699
PCDH12	4.80561626037712
RPE	5.8354144647001
EIF4E	7.33645235007306
CSDC2	3.68369981632920
ABHD5	5.29504399635338
TMBIM1	6.47992146595537
PET112L	5.28359200256136
P2RXL1	3.27042622676434
F2RL2	3.41007993237278
TRMT1	4.84559552180548
IMPG2	3.79791092783514
LRRC32	5.28859181729453
BGLAP	3.87992449293903
HTR4	3.42080050593069
MRAS	4.79386174650274
TRAF6	4.44065883358176
AXL	5.14298188843657
ATP2C2	3.87981720299738
LMNB1	6.26157402151624
TELO2	5.06311607594948
PNPLA3	3.80651058418081
CSNK1E	6.31503565286687
SRP14	10.6577589305337
KCNQ4	3.25769111177469
PIK3C2B	6.24253231712969
C15orf15	8.23034871709991
TUBB2B	3.16269925829182
USP15	5.6960950924735
C12orf41	7.51109836446356
CEND1	3.69103006439599
RNF31	5.03424433538564
TCEAL2	3.84791813635049
PTGER2	4.07921408253533
UBN1	7.330036879
SLC5A7	3.301279738988
SLC31A1	6.04528490204676
ADAM29	3.41536203703117
ST7L	4.10398439634311
GFOD1	5.00959782788426
CTNNA1	9.22922838213119
HRBL	3.91586807565015
CBX4	3.60521363266900
NTRK2	3.54283362360982
FOXN3	5.10281447454233
MFGE8	6.1766484314518
PFKFB2	3.69985464683818
TAS2R4	3.79118316295423
SH3TC2	3.03788254651586
IL10	3.41393970341011
PXMP4	6.39599819692287
RNF167	5.97933796622866
PRMT5	6.98374193607157
TSKU	6.1108716399558
ATPIF1	8.72918724811997
ETV3	3.2470556781995
PAK7	2.95526819618526
PDLIM1	7.92698289644078
CEP63	4.91748071008693
WDFY3	4.81824083819985
RNF126	5.61674860850063
DPM1	8.9892996414844
CLIC4	6.80017217581316
ACR	3.63963261357689
KLK7	8.44431604710416
ALOX5AP	5.17249496003542
LRP1	5.44076552491561
TNK1	4.74449019688805
TAS2R9	3.03958243080041
ZNF16	5.58082256213601
POLR1B	5.51556967443851
SLC8A2	3.9350147454507
OLFM4	2.83007868543105
TACC1	4.58440895436941
SAMHD1	7.65941313068794
ATP13A2	5.41119532566727
KRT4	3.41669407362745
PAX6	3.49670971324228
SCG2	5.78573052590699
SLC17A6	3.37693773235571
TUBB4	3.76612527461091
PADI4	3.03809696318847
FMO3	3.22734653863712
NLK	3.57113103255714
POU4F3	3.17301188091733
MDM2	3.49678333157437
CAPNS1	9.27115622721461
SDF4	6.46846942550683
ITGBL1	6.00195085547259
TAP2	4.04832222896781
OR2C1	3.55694661380121
KLHDC3	6.67828516933403
EFHD2	5.50348706203793
GALR3	3.48018373189718
NBEA	2.91600398147266
ABCA6	3.27123403793063
ABBA-1	3.88070593605978
GNAI1	5.69443961621018
CLDN3	8.86475612279465
AKT2	3.23645089670292
EGFR	4.57567288130803
VPS4B	7.0407127918389
RBM16	7.25722467251311
GALNT6	6.34972315798717
ZDHHC3	6.23264737867353
SLC25A4	6.87006957304579
CYB5B	5.67809138201637
NDRG1	7.57558667810356
SESN1	4.46228595656783
GBE1	7.60241830716068
MRPL46	6.13815194022453
CLASP1	5.63943566151594
FARP2	4.69463323910691
ACOT11	3.74203727743716
LDHAL6B	2.88421477893818
MAPKAPK3	5.67834320373177
NCAM2	3.16569644534806
AFAP1	4.52218352230069
PRKD2	6.7256933718345
OR2H2	3.42146314471439
ZFP36L1	7.73036523427841
DZIP1	4.60973233061082
GPR161	3.74585749983873
RNF146	4.49288162919453
NKX3-1	3.88856090383609
CCNB2	8.25077967668381
ZNF10	3.80304440196832
WDR74	5.55808270085089
FAM134A	8.10617712358485
PCNP	8.46546340030923
PURA	5.29352862042653
DNPEP	7.57989917043709
ERBB2	4.90190182111473
CREB1	6.10613542042873
NEO1	7.48920068975381
DDX3Y	3.22032119776212
RPS3A	12.3764290778955
MXRA7	9.3635460755749
LGALS3	10.1168190633170
GLT8D1	7.73016027843102
TMPRSS3	4.69277979095138
UPB1	3.25380176194974
LAT	3.99340860691365
CLDN14	3.57053914801759
DHX38	4.56841669603877
KCNA3	3.14988896188425
BTBD1	7.93489897089406
TARS2	5.39900926781667
SKIV2L2	6.63701263036086
ABCF1	7.35272318318308
CDT1	3.07835443609530
ZHX2	7.90244798584608
FCF1	5.55385225591229
LRRC49	4.23546545890805
GUCY1B2	3.41614060412589
CD28	3.28428190352264
SMARCA4	5.9810635117199
SEPT2	9.806953507849
SOHLH2	3.25380666606732
MCOLN3	3.51900989385233
LRP8	4.75531854094378
TAGLN3	3.87970373613783
MASP2	3.58453030091476
GPATCH3	3.93909357407261
TTRAP	8.11658446651883
AGL	7.0979732712273
NFE2L3	4.25376223992307
PSD4	3.63547546407734
PALMD	5.42263495797882
CCNB1IP1	8.1587306337432
TMEM43	6.55191392400363
OBFC1	5.37327698768453
STAT5B	4.21432430922427
C14orf79	4.53732422871583
ENPEP	4.44408750563991
SSB	8.53458156809188
SCT	3.13634705551978
TIMM23	6.88568436577344
SKI	3.86035567387471
SLC22A13	3.27045702510712
AKAP3	3.37436095568233
OAS2	6.60365792224692
KIAA0423	6.18845815301573
SEC61G	9.63987699988352
CAPN11	3.2465491112016
TMEM50B	6.80857616976767
DEGS1	7.4278428679832
ARHGEF4	3.4997122171149
DBNDD1	4.28348433469265
TBL1XR1	4.22054055256215
FAIM	5.60675513145599
SP140	3.55546995339824
G6PD	5.58020553790461
NUDC	6.59307249336558
GABRP	4.42779863218595
SCARA3	5.17636340258911
TACSTD2	5.47762031094784
EIF3J	7.47610415473718
PPP2R2A	7.840834289292
CPA3	3.46488783475190
PVALB	3.31270544961597
BCAT2	6.91404710690658
MFN1	5.93495771392422
F10	3.15662195629911
