Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_B04_464076
CDCA4	6.558553957631
C2orf44	4.76127202607077
C9orf16	6.78467597729351
ERBB2IP	8.76839768109009
EMX2	10.4454207013895
FUS	7.7845815322906
NIPSNAP3B	4.78650784543776
TF	3.23021926087036
CXorf56	6.42046836560838
CLCN4	4.03896485757858
PWP2	6.04396845683612
MMP15	3.98278804010663
MTMR14	6.3619995765829
NPR1	4.24465940289394
DNAL4	5.0433834663906
ELAC2	4.93550877439252
ASS1	9.936945021003
IPP	5.57917573320833
TMEM59	8.58974017029152
POLR2J	8.99003071260834
SEC23IP	5.8900454680512
RGS4	3.85431779108857
UQCRC1	7.82819198981741
SNX6	8.08464686329887
DDX18	7.02397798412173
POLG	4.08662801853824
ADAM23	3.7868212876935
ZNHIT2	3.53468972683925
TFR2	3.50465207929077
NCDN	3.86280768828338
RAG1	3.40644040549482
POMT1	4.98117503056887
CYP1A1	3.48981134178256
SNAPC1	6.68340298592154
GNA11	4.83427910985269
CCDC52	2.83258623064982
CAPN1	4.73731275097011
DDHD2	7.10638993471242
UPF3A	7.0129327414735
LAGE3	6.86318071892191
GNRHR	3.14009410072405
UNC13B	6.7178207342117
TTLL4	5.55750448567419
PPBP	3.64264117808332
HTR3A	3.11348242775677
SDC2	6.40777473776165
ANKRD49	7.69790686394927
BTF3	11.0245864498459
COX7A2	10.5344734012352
SARS	8.15768184519872
C13orf18	5.11032049225308
CACNB1	3.84163949253843
QKI	6.00678404654555
SETMAR	6.47415697700426
LAMB4	3.30463596682678
MAN2B1	6.86792448982475
EML3	3.74169050152709
ACADL	3.31467506482739
OFD1	8.53529151601293
CGA	3.21640351256112
EIF3EIP	10.6338250498034
PEX16	4.98703704625307
GNG12	7.36424034400122
HABP4	5.42696684899307
CNTN2	3.47307498354016
ASNSD1	7.5541374986053
FUT4	4.21957357623116
DBH	3.39895031314992
CD53	4.54946495544167
HIST1H2BJ	3.6674785541735
TFAP2B	3.25891389951279
ACF	3.7561009089877
TMEM11	6.21474450957256
CDH8	3.35852578564039
C3orf32	3.47399143603666
AGPS	4.67243289569952
C4orf18	3.23744995846831
PCCB	7.02344506990142
IPO13	4.57028608727878
PECI	8.5440038761597
UNG	8.34783260428996
C6orf105	3.48698756055193
GSTP1	9.01469375599552
SUV420H1	7.68849129319293
ARHGAP15	3.10431672568790
LTBR	5.96756243011393
TDRKH	3.81451010341773
PSG4	3.43099966579922
SLC9A3R1	6.862935257648
NBPF3	10.2501428310176
SLC9A3	3.39909547815789
OSBP	5.9999364510109
PRR5	4.09278278311622
CHMP7	5.49786486856245
ADRA1A	3.03497002615199
ASAH1	6.70857380227821
FKBP4	7.18557129459686
ZNF350	5.11171658965018
DOM3Z	5.09362259532683
GIPR	3.6059268455646
AHI1	4.93161924309753
BST1	3.77018276058635
NCR2	3.43974796144475
NADSYN1	4.96564884953488
UBE2W	5.69126738930686
RGS14	4.07122632934788
KRT15	3.53862162223534
SCN11A	4.03532551833847
GFI1	3.38096935676958
FHL1	4.9542824100996
SMC6	6.42974015028217
GATA1	3.34192799246667
OSGEP	5.23129678012889
ARMC6	4.96526158286284
HK3	3.21170400554078
PSMD5	6.20195413208874
RSU1	6.04818567575942
RPL4	11.7263057959429
MAD2L1	8.09474120923666
RBPMS	4.16149098012157
EIF4A3	10.5422055653169
E4F1	4.84470471100613
DLEC1	3.61514129459484
PRPF3	5.76391845886082
EMR1	3.15667533952272
CHMP2B	6.56895507962309
CAMSAP1	4.6874960399902
RPS21	10.3193336409182
XCR1	3.35434315187982
ARID5A	4.09721895086545
RBM6	5.62270850751457
UBE2N	7.72564147539978
KLF4	5.85313076863933
MGC4172	4.42674808096719
LMO4	7.01557600986343
KLKB1	3.38058881531921
HDAC3	7.36914002614238
HP	3.61978071385974
SCHIP1	5.52566931232113
BTK	3.90853207281466
KRCC1	7.27256514808263
PRND	3.06388037263197
C6orf27	3.30022029701574
PIGL	3.66356776744685
CLCA1	3.77470191703825
C1orf112	4.91424989505677
OLFML2A	4.78225629625172
HUS1	4.55584706948937
SFRS6	8.21602984423869
CXCR7	8.40465980696882
UIMC1	6.88309043803377
FXYD2	3.39921076502596
GOT2	8.75892514623114
ZNF667	5.01590977775671
TFEC	3.18002553061741
ATP7B	5.81400992071112
RAB38	7.69184221844761
POLD2	7.00130183707236
PPM1H	5.55182253515508
DCX	3.23609056272496
NFYC	5.71972084348971
ZNF228	5.69147347240272
KIN	6.6578725179165
PLSCR4	5.40393208170081
HIST1H4I	3.98728491958927
PPARGC1A	3.57194042820066
HIG2	7.70705290792617
KCNK10	3.79129188452848
EXOC1	8.44857270791171
OR6A2	3.76308610504542
ETFA	8.2921254264801
PDAP1	5.5485272640554
C19orf6	3.35713247374476
POLRMT	3.82047933156668
ZNF146	9.05146569707894
MIA2	3.02322964902089
LY6G6E	3.23961717438093
EIF4E2	7.40288897528353
NENF	5.13021421370423
HOXB5	4.96484319691464
ZNF324	4.53275149478776
CUGBP1	4.09412521692841
ENTPD7	4.16432785575153
TTC13	6.41978187128569
GJB5	3.21947431706581
PRSS22	4.08188550178626
CYP3A5	3.23003993820594
MBOAT5	4.01699458532649
CUL4B	5.1633722027836
CENPJ	3.61236605705303
KIAA0664	6.05454702096853
PITX1	3.2920317380292
PDGFRB	5.40014927983354
RDX	6.28868854525332
CELSR3	4.28880539862049
JUND	7.17546868841807
ITSN1	5.9722653551548
CHRNB1	3.64998653208343
EHBP1L1	3.26796693968644
C19orf2	8.0299544377593
FETUB	3.07172944926588
CAMK2B	3.31154614125503
DCTN1	6.15706408261925
TNKS2	7.0806927977939
MRTO4	6.7154217269801
C1QBP	6.12167389281589
TTC3	8.94501492813182
NDUFB8	8.89633212671647
CADPS2	4.00143345095658
EDG2	5.82559178296056
MYF5	3.05936872323003
SEMA3G	3.33997419873803
IL23A	3.56393113864773
GJA9	3.36428617133511
R3HDM2	6.74931695729793
C5	4.33544460434988
SLC2A10	7.11220483313804
TRIM45	5.42721282744857
TSP50	3.88493122654842
PAQR3	5.2670529685899
ANKRD26	3.75974304240040
TCP1	8.77301159663195
TMED7	7.7392009773905
CMA1	3.08301243793533
PTCRA	4.0350683911126
HCRTR1	3.41414248197028
FST	4.07871275221872
PAWR	4.1346093128444
LDLR	3.69517666839245
ASTN2	4.10368800343395
SCRN1	6.59899035152349
GPATCH8	6.64769633132583
KIF4A	6.70565263462354
TANC2	3.84248855838758
ZMYM5	4.09055715062881
PGM1	8.2945199306727
ZNF586	4.68810119476215
POLR3G	3.82547969586835
CPD	5.52978094474528
SNCAIP	6.09624223306696
DCT	3.40748574579098
HLA-DOA	3.46876050014646
TANK	6.28556124554138
RCAN1	4.42626309086898
UPK1B	3.66305042220965
DNAJB4	5.60042859864956
UGT1A8	3.15106889085289
LIMD2	3.37339900296283
HIST1H4L	3.57933170684163
PECR	4.70613985412354
HSPA2	8.21856279277375
SERP1	9.0749262304201
TACR2	3.37725925781098
NUP85	7.06697177155893
CD177	3.24822597203769
GPR135	3.36269913703693
PIGG	7.45902730895123
LGR5	3.77853047195072
JAK2	4.09090001519676
DPYSL4	3.61206633174165
TM9SF4	5.93709808837799
PTHR1	3.30226811040965
SIRPG	2.8684383572876
ZNF264	4.12775051596832
BICD1	5.48522962329914
RAB5A	7.84164563446975
FLJ13224	3.17644056224994
METTL5	9.30602259966032
HERC6	6.12502824689723
CASP1	3.89342893200836
USP9Y	2.84834547327660
LRP1B	2.92402006172972
XAF1	5.4367993404555
PLA2G4C	3.68350975338595
APOA2	3.03403421654208
SPAG6	3.56609225683844
KALRN	3.75137110520331
SECTM1	5.37206570198959
THOC7	8.76626471905913
IFNAR1	4.1076779541413
TCTA	5.40884230024852
NY-REN-7	3.30237117792243
TALDO1	8.77389758961056
B2M	11.4497181827844
LPPR4	3.81357649746838
SQLE	5.865475972186
SEPHS1	8.0034345296952
EIF5A	6.00523561522362
FAM49A	4.15655622742032
YTHDC2	4.51784356577735
EHD2	4.407646779414
NCF1	3.41976837205451
SPG7	6.20261604121383
ZNF614	3.61832814205977
HOXA5	3.35499439549831
NUP133	8.84677670884232
FGF12	3.36583609479167
SLMO2	8.2076514243829
INPP5B	4.5145769392449
PPID	7.43645523196571
SNTA1	4.4436878502933
IL20RA	3.51675443003615
UBE2J1	6.28771435198273
CACNG2	3.34471593740966
GCM1	3.31263884474061
ELF1	5.93366436422778
TLR5	4.36253581621196
TCFL5	6.57121402981227
C1orf107	6.6921856435608
C19orf22	5.32175238671178
SAFB2	7.06982095250825
MAP3K7IP1	3.63216275854119
NCK2	7.98460437959055
OXA1L	8.87817929343589
KIAA0652	5.29112867400099
KLRG1	4.27147898602507
FRAG1	6.02671389240736
ZSCAN12	3.05416211166693
PSMD12	7.54875348483588
E2F4	5.44759166121746
CLEC4M	3.577537048787
KIAA0999	6.21943901342461
CLDN10	3.91436733852461
MGC13053	4.02202503470014
TAC1	2.69050670383686
GYPA	3.36187378293976
HPCAL4	3.39378570203241
TRAIP	4.12998838610758
MEX3D	4.40465188193861
KIAA0232	6.96904805135024
ERCC8	5.52053571814217
NFAT5	5.03638224616396
GPX4	7.21099009038821
CSPG4LYP1	3.29031758448169
KIAA0368	6.35545353248173
FBXO3	6.50689457650212
DVL1	6.28558890056585
CMKLR1	3.39591310837759
GPR157	3.42749431450977
TYMS	8.17574247475924
OR52A1	3.13084326438734
PEF1	7.09010789572457
ZNF750	3.31351429415176
ALG9	5.88659284211243
MCM5	4.94486171570774
SDK2	3.9120825477331
BAIAP3	3.82965577293742
RABGGTB	7.20589419982683
KCNK7	3.47138782843689
PTP4A3	5.3101453898229
ANKRD40	4.71805411125276
CALCOCO2	7.95680781534008
TMSL8	10.3524140585618
SNCA	4.39504756033559
ZNF551	4.12736859264398
HBQ1	3.17511792844206
ARHGAP26	3.82538836998982
GEMIN6	6.49492441595539
HRAS	4.96484927666953
KLRC4	2.96808271664177
BSDC1	5.64742010769677
DSC1	3.65164999143030
RNF43	6.16997636601299
NDUFAF1	6.43030208442326
MAP2K4	5.60239463224136
FOLR2	4.17515722754891
LYZL6	3.53391023264441
EPB41L3	4.73850412142671
TEKT2	5.1115945029561
CDKN2B	3.30175112760647
WSB1	6.49977814143145
ZNF480	3.68431448510746
MAP3K6	3.70659497786888
PROS1	5.14590121350598
PSMB8	6.52065284721557
HN1	6.60637900490721
MAS1	3.08090614915025
APOL1	3.54136583795565
CSHL1	3.30189441150026
ZBTB7C	3.04982861230513
AHCTF1	5.51931098808295
SAE2	10.0440119962690
ITGA2	4.04921059031478
AP2S1	8.07931908094821
P15RS	8.11833532908486
MME	4.45009351121113
VAT1	6.79040935343758
MAST4	4.97969679297932
TUFM	9.17688761136458
KRT33B	3.18497595220589
THEG	3.86570524017235
KCTD2	5.77999892058268
WDR26	8.4158008142907
MFI2	3.21761282955576
KRT34	2.94095193392606
NR4A3	3.79827352749998
SGSM3	4.12043818289407
ARSA	3.53120474449227
TOMM22	4.93153114893625
SOCS3	4.11570665049062
UNKL	3.96740658022409
POP4	8.62263925543612
BHLHB3	5.78200347291896
MALL	3.53065482283813
SOX15	3.25926512993332
CCNA2	5.16336421715237
PARK2	3.18113314400034
GPR124	4.62222177370089
TMEM132A	5.04098763776957
CGRRF1	7.19674393819107
RUVBL2	7.65510867379238
MCAT	5.15846592702856
WNT10B	3.50206708153156
ISCA1	6.75114734791441
RPAP1	4.29278528715233
C12orf48	6.28889901527245
RAI16	5.08171032370146
RPL27	9.35611112777697
EPN1	3.43758445948024
MAGI1	3.37656089489912
GBX2	3.02967613379952
SLC35A1	8.15013571888754
GAL	4.17768793665155
SLC14A2	3.6963104642379
RDH11	8.17478871829979
ZNF518	5.20789192248801
PCYT1B	3.39863058559843
AUH	6.58952417241955
EIF3H	10.2288191307714
KIF1B	7.66553717198649
MBD2	4.82529004990939
AMOTL2	8.08936351446892
C6orf120	7.22330648975353
PIGT	7.9998528613392
PSRC1	5.65828754816214
PLA2G10	3.73305370948135
ALAS1	6.44966063470454
FOXO1	5.90608668527638
C17orf62	8.0755486778959
KIF5C	7.77065230003849
DUSP10	3.97705374039502
CRLF3	6.56650539524413
CLCNKB	3.45062756578268
PSMA5	9.14042367736177
FARS2	5.75043487382959
CCDC28A	5.78441209483997
AMPD3	4.53679311341794
PIAS1	6.65106023381427
ADCYAP1R1	3.51773798059861
TMEM134	6.42650573426366
CDH20	3.16678661415172
FBXO7	7.10659520699323
FLJ14213	4.8658333085669
ZNF3	6.32162441035874
LRRFIP1	6.86156790972711
TMEM49	8.25927461369356
CNOT2	8.05888917622175
CBX2	3.20770027182455
ZC3H14	7.6424233720932
ALDH5A1	6.42615685755142
HNT	2.90405583142097
SERPINA4	3.22254493731684
FLJ20920	6.04082230181499
CRTAP	6.0956556916924
DDX50	8.69511707646399
STYXL1	7.14631136250143
TK2	4.75038989163097
BLVRB	5.37062036630837
STMN1	8.21228144493589
GUCA2A	3.24795517523003
DPP6	3.31709127341473
GALNT10	3.97878638173891
STK39	6.91538341384566
MMP24	4.29721030059222
CKS2	10.0317367019543
RHO	3.59479692578657
BANF1	7.62909587776877
CR1	2.98921933186018
RPS6KA2	6.02350344629723
HMBS	6.7035359968103
C20orf112	3.50207740355306
SLC25A24	8.07383691346983
MRPL22	8.60100381375688
SLC25A15	5.22960216826098
GADD45B	5.25679680274172
TDP1	7.17137061280894
ZNF287	3.92489167856535
DAAM2	4.32518397097455
C11orf57	5.88749433212541
RFK	6.45906221515336
ZFYVE9	4.38770261826931
TCTN3	8.07979725613151
STCH	7.7625945314381
LOC283871	3.3748050849169
NDUFB3	8.28904653715559
DEFB4	3.56406166483765
FPR1	3.44180794775970
FMNL1	3.986099653222
SEPT7	9.57674404853413
PTCD2	5.72140338497807
GNLY	3.41527485880583
GRAMD1C	3.9807363109755
ZNF165	5.99890603365307
TR2IT1	3.70011307288205
ARMCX3	8.00644850290521
NDE1	5.8603911028053
MAGEF1	8.96931177137113
ITGA10	3.67733769636562
ARHGDIB	5.19685827776597
FSHB	3.53655469392177
ANXA2	10.7682862106439
HLCS	4.41743161697668
MCF2L	4.86417537392377
AK1	5.62589107220919
FH	6.68194739763186
LGALS2	3.52269430444114
SYNPO2L	2.81620643981336
KIAA1045	3.28286841047706
C1orf183	4.53125115685716
MAGEA8	3.07763362542042
DGCR8	4.06162466364482
GSR	4.17556005782333
NEU2	3.52791554456592
HIST1H4B	3.67327877091035
CACNA1C	3.03417799421244
FAM20B	6.97150987510645
HES2	2.99468654026106
PDCD6	9.62062323384448
INTS7	6.21434269091739
AMPH	3.93944587010844
UCKL1	6.8270818591681
ASB4	2.98841650974935
C10orf97	5.29210267212339
ALDH1L1	4.00673526060972
CCL23	3.18967181135273
OBSL1	5.48208733701221
SLC12A7	7.78952876959405
THAP4	6.14909151803767
RBM4B	5.41695559301966
OGFRL1	3.8999991673844
KIAA0831	6.89898962640027
C12orf11	7.24015603109348
PPP1R15A	4.46722902801623
KIAA0240	5.71400816863665
CD1B	3.25235720661666
FCGR2A	3.65734538383631
MDC1	5.32425939569222
MAN1A1	3.52572008425386
KRT9	3.27374196852568
HTR1A	3.43921975728420
OCEL1	6.43390146264715
ATP11B	4.89666564433725
NLGN4X	8.6025147019835
FBXO34	7.58543136388606
ALOX12	3.45158693243523
RB1CC1	6.86915665464906
PCDH12	4.52193309396877
RPE	5.2034228366856
EIF4E	6.54867200711398
CSDC2	3.40234371646264
ABHD5	4.2243559126648
TMBIM1	5.71160259790403
PET112L	4.75994038565715
P2RXL1	2.99070740914312
F2RL2	3.00914980982168
TRMT1	4.83886758217306
IMPG2	3.35021082370129
LRRC32	4.82805230143348
BGLAP	5.94083000510929
HTR4	3.258008123816
MRAS	4.07015960629863
TRAF6	5.39291769750448
AXL	4.91629580302774
ATP2C2	4.17469775713487
LMNB1	6.1242025790481
TELO2	4.33942624334779
PNPLA3	3.42803628777752
CSNK1E	5.7976061193228
SRP14	10.45365671848
KCNQ4	3.20638170438695
PIK3C2B	6.06722360394542
C15orf15	7.74013680281682
TUBB2B	10.6301003384386
USP15	5.50165547627975
C12orf41	8.13028806752979
CEND1	3.59582144761784
RNF31	4.9967967091947
TCEAL2	7.6703249509722
PTGER2	4.34332751856745
UBN1	6.69606080410514
SLC5A7	3.19518459462197
SLC31A1	6.23232284083505
ADAM29	3.41287590762181
ST7L	4.05490633154437
GFOD1	4.41086497656872
CTNNA1	9.1288662673637
HRBL	3.66434343762238
CBX4	4.66264490844781
NTRK2	3.47910933523989
FOXN3	5.48883172333033
MFGE8	5.36056179757181
PFKFB2	3.80478193061577
TAS2R4	3.5042604901079
SH3TC2	3.04017013504616
IL10	3.28061772731608
PXMP4	6.12463629499868
RNF167	6.07154386852259
PRMT5	8.3226364894619
TSKU	5.462059744932
ATPIF1	7.64406299440832
ETV3	3.37273224085071
PAK7	3.48433479094763
PDLIM1	8.65882599401368
CEP63	5.34719272043362
WDFY3	5.00338237034449
RNF126	3.88361021204813
DPM1	9.58150023708307
CLIC4	5.73189779961689
ACR	3.44738621500956
KLK7	4.19289612927014
ALOX5AP	3.99116620834846
LRP1	4.50243316456515
TNK1	4.34102210009584
TAS2R9	2.90698121615386
ZNF16	5.35230318858443
POLR1B	5.36520321356888
SLC8A2	3.82195611321337
OLFM4	7.00058926418658
TACC1	4.54992587818284
SAMHD1	6.01880582332558
ATP13A2	4.73143898818579
KRT4	3.6295405012444
PAX6	3.66925652036214
SCG2	3.21747053996243
SLC17A6	3.49700404217070
TUBB4	4.5104321878845
PADI4	2.94366261284294
FMO3	3.2320628065607
NLK	4.30266611394758
POU4F3	3.23686995644607
MDM2	3.50503326139253
CAPNS1	9.61998003160786
SDF4	6.63274343069744
ITGBL1	2.96128311311527
TAP2	3.72307115139826
OR2C1	3.43644951307369
KLHDC3	6.17728539597871
EFHD2	4.82839432993217
GALR3	3.67340203461337
NBEA	4.25589891437773
ABCA6	3.33506890407621
ABBA-1	3.92404852286684
GNAI1	7.21128276999671
CLDN3	8.80468898966288
AKT2	3.24570820872444
EGFR	4.2004478600133
VPS4B	8.03655731411115
RBM16	8.62733449431692
GALNT6	5.64752265475535
ZDHHC3	5.32450951379913
SLC25A4	6.98817013126584
CYB5B	6.1303627031933
NDRG1	6.61080520581543
SESN1	6.13908383512892
GBE1	7.31747596237217
MRPL46	6.27504944841761
CLASP1	6.17616447295058
FARP2	4.54144879282982
ACOT11	3.71519368542625
LDHAL6B	3.07723738462533
MAPKAPK3	5.52001613546253
NCAM2	3.02119010327876
AFAP1	4.29973010473113
PRKD2	5.43203973317314
OR2H2	3.31635846569535
ZFP36L1	7.9526008497546
DZIP1	5.45797534781875
GPR161	4.67530131467791
RNF146	5.15055039877876
NKX3-1	3.72574724231106
CCNB2	8.34297325581892
ZNF10	3.9354675892936
WDR74	5.3179387782467
FAM134A	7.95227983923347
PCNP	8.41840545683863
PURA	5.33548249611561
DNPEP	7.0960219660649
ERBB2	5.19149769099953
CREB1	6.28662374856142
NEO1	5.09982067797778
DDX3Y	3.28377256134322
RPS3A	12.7839960549685
MXRA7	9.61839076763133
LGALS3	10.2940228878251
GLT8D1	7.77369128213592
TMPRSS3	8.9870366124157
UPB1	3.19395151139386
LAT	4.18985260355916
CLDN14	3.39653462280245
DHX38	4.98788200059068
KCNA3	3.40816515448639
BTBD1	7.72533349040961
TARS2	5.12100129436140
SKIV2L2	8.07571301928554
ABCF1	7.78695874613206
CDT1	3.47420414713086
ZHX2	6.48523429203024
FCF1	5.28888550106329
LRRC49	5.99034724214448
GUCY1B2	4.01594974987503
CD28	3.20220126241549
SMARCA4	7.50767706731191
SEPT2	9.3856927299081
SOHLH2	3.74733313458422
MCOLN3	3.84699271352605
LRP8	4.47270818990046
TAGLN3	4.00156350666856
MASP2	3.66330390546219
GPATCH3	4.24835092690089
TTRAP	8.76371446718865
AGL	7.77475227942102
NFE2L3	4.83807843556813
PSD4	4.11040269989473
PALMD	4.90150681564921
CCNB1IP1	9.92127246107943
TMEM43	7.4420354580408
OBFC1	6.7982334739131
STAT5B	4.06109377382723
C14orf79	4.87225722723419
ENPEP	4.24597072616363
SSB	8.72111775945362
SCT	3.01980194337942
TIMM23	7.07990709359918
SKI	3.46192165350825
SLC22A13	3.12006555434158
AKAP3	4.50601962514748
OAS2	4.24864104686115
KIAA0423	7.88412178513579
SEC61G	9.21405863795844
CAPN11	2.99889725585770
TMEM50B	7.698309795207
DEGS1	7.67155056864297
ARHGEF4	3.67390350037512
DBNDD1	4.63593716225245
TBL1XR1	5.49583551315581
FAIM	6.83134213679098
SP140	3.16417284503279
G6PD	5.37164013583398
NUDC	7.57288939093594
GABRP	4.24842925345776
SCARA3	4.11540471829628
TACSTD2	5.50626483937898
EIF3J	7.92145099084534
PPP2R2A	7.61475297250757
CPA3	3.12472053026507
PVALB	2.98271467753004
BCAT2	6.12244271209962
MFN1	6.35908504015552
