Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_B12_433706
C10orf22	7.13442428335735
STK17A	4.3584369823662
FOXE1	3.23203908488534
GML	3.18668946867101
CNGA3	2.83890056208488
CD38	3.41137818805961
ZDHHC6	7.1798374295881
NEFH	6.12967905336802
PGBD5	4.3563626361776
CTDSP2	7.34905926829773
RMND5B	5.81503504026246
ZNF257	4.25226927438861
DUSP4	3.64812823643523
FLJ22167	5.98224586959562
EXOSC7	7.13665840367596
ROR2	4.00681023620951
FOXM1	6.16465992166649
ZBTB48	4.32584288239579
BUD31	8.15278786037916
MAOA	3.95043326429487
CCDC41	4.56370414385973
TNNT3	4.11665029705699
FBXO11	5.77968258991041
GYPC	5.08406370016608
PLIN	3.38201826489677
RFXAP	3.51449447142212
C6orf15	3.82157187888867
RNF4	7.6088008747085
F8A1	7.5237524105323
PPP1R3D	4.37381223811646
GRB2	6.91839332120611
TPM3	3.12349911088205
SYT13	3.91601792681872
EPB42	3.7651932090943
RP5-1077B9.4	5.10519350285531
EIF1	10.5647400479433
CETN3	6.99946279817755
FPGT	4.32580830423396
PRY	3.6842648246281
NTHL1	4.86366981497326
POLR2B	8.34361298047075
RPS28	11.9783776613967
GDF10	4.10679677671636
COQ9	7.4662356926157
P2RX3	2.95886746707589
GCC2	7.17931322856673
RARRES3	6.38038324684015
PLXNA1	6.13050457887146
WBP4	4.45192229606678
KIAA0100	6.4678277850763
PMF1	7.31341672529089
HS2ST1	5.47961697050911
CRELD2	6.27511667445715
C8G	3.10471775502727
CD82	6.35130241374276
PMM1	4.46993166209037
CBLL1	5.02583741196373
LIM2	3.39511609092157
VAX2	4.01690704882947
SETDB1	5.05521722027498
LRAP	3.37736624050847
GCLM	6.22890865066918
CPEB3	3.68807653657013
PPM1A	5.80964185361787
INTS1	3.93369407631265
MMP16	3.09636675190469
CAMTA1	3.49410872286505
SAMSN1	3.90279766195632
DRD3	2.81920993335367
GMPPA	4.53913135279942
C11orf73	6.34566580135964
AIPL1	3.85255198733365
PTP4A2	9.16028015016426
IL24	3.46760617194104
BDKRB1	3.20921848328306
HPCA	3.35909549896614
MLF1	6.66382191971855
SEC14L1	6.58627733935136
CHFR	3.66514884215363
EMILIN1	3.10559173106911
THADA	7.07692044405642
TAF12	5.63514451346452
NDUFS4	8.97785382736649
ID1	7.01290137873051
PIK3CB	4.21632061510672
COL18A1	7.1952708184173
PDZD3	3.31462763415686
TBC1D17	4.21436715006523
COX8A	10.0534392183110
CDCA4	6.91405550374131
C2orf44	4.26676509854272
C9orf16	7.85313124467184
ERBB2IP	7.7149366895729
EMX2	9.69931763750548
FUS	7.20712069756471
NIPSNAP3B	3.55395230227606
TF	3.21306638586041
CXorf56	5.42144837705547
CLCN4	3.93572646037305
PWP2	5.13467322945551
MMP15	4.12536727431067
MTMR14	5.79010355246566
NPR1	6.51732301244607
DNAL4	5.592330309895
ELAC2	4.97616229140609
ASS1	11.1860323043849
IPP	5.34171996172241
TMEM59	8.67236685319578
POLR2J	8.74289306227485
SEC23IP	5.31895330741884
RGS4	4.00563294352888
UQCRC1	9.77220562110916
SNX6	7.74589083000675
DDX18	7.10649648825003
POLG	5.28948535372873
ADAM23	3.97537219955879
ZNHIT2	4.41617437249164
TFR2	3.37095061705059
NCDN	4.40856025958838
RAG1	3.34629121113941
POMT1	4.79140039917282
CYP1A1	3.27328752135260
SNAPC1	5.33086423550801
GNA11	5.17997664796273
CCDC52	2.78148828827882
CAPN1	6.7874672982556
DDHD2	6.01749182782033
UPF3A	5.97274582962174
LAGE3	5.82152828240768
GNRHR	3.18079832441309
UNC13B	5.66179320838581
TTLL4	4.50100825706504
PPBP	3.00172412733041
HTR3A	3.52334251941702
SDC2	5.91052617280613
ANKRD49	6.87429409150012
BTF3	10.2587077776949
COX7A2	10.1465936898581
SARS	8.79006516116262
C13orf18	3.82619661182197
CACNB1	3.95255659507378
QKI	5.75705341744424
SETMAR	5.16226823074987
LAMB4	3.38715882115541
MAN2B1	6.66498875173552
EML3	4.32629904443961
ACADL	3.1836288700741
OFD1	8.21853840465522
CGA	3.52694917539090
EIF3EIP	10.4120896306984
PEX16	4.93722491359458
GNG12	7.20251276870585
HABP4	4.61694913055265
CNTN2	3.56288336035339
ASNSD1	7.82135602449638
FUT4	3.84647162721709
DBH	3.49491684953665
CD53	5.36729876179702
HIST1H2BJ	3.62885199380286
TFAP2B	3.17160028595024
ACF	3.94337690132266
TMEM11	5.85710311841268
CDH8	3.43515442641096
C3orf32	3.33467878658474
AGPS	4.36922084988259
C4orf18	3.26116796118517
PCCB	7.8446828766034
IPO13	4.50736034699317
PECI	7.90602097273239
UNG	8.30875299645894
C6orf105	4.03243153673147
GSTP1	9.40934703740403
SUV420H1	7.76150537812938
ARHGAP15	3.55430850003725
LTBR	7.25163886430551
TDRKH	3.0099785851173
PSG4	3.52560886152519
SLC9A3R1	6.15566735920262
NBPF3	9.16394106526629
SLC9A3	3.84394117255745
OSBP	6.01033072599522
PRR5	4.76568490975189
CHMP7	5.40398784363956
ADRA1A	3.08804722109344
ASAH1	6.35964568639139
FKBP4	8.39095047970327
ZNF350	4.24762696508692
DOM3Z	5.7940944492029
GIPR	3.74933486142338
AHI1	5.06707438132548
BST1	4.30647603149383
NCR2	3.53128126459285
NADSYN1	4.86930635299681
UBE2W	6.38121445632024
RGS14	4.11328926278463
KRT15	3.81270172092846
SCN11A	3.73136067531476
GFI1	3.74541900824124
FHL1	6.07185757441977
SMC6	5.34907992664863
GATA1	3.67260586524914
OSGEP	6.14079061730207
ARMC6	4.9279552366985
HK3	3.19018487643278
PSMD5	6.9983435444224
RSU1	6.56119365142841
RPL4	12.2495493935284
MAD2L1	7.2978779129241
RBPMS	5.04265682028942
EIF4A3	9.2764920595507
E4F1	4.5688277781016
DLEC1	3.48353252189637
PRPF3	6.01648935011878
EMR1	2.97156486593827
CHMP2B	6.3152418996754
CAMSAP1	4.53949631624295
RPS21	10.0049497590127
XCR1	3.11188450166788
ARID5A	4.10110527325111
RBM6	5.94250716739414
UBE2N	7.03649711593966
KLF4	4.90119688480022
MGC4172	4.8131249335169
LMO4	6.76002224014756
KLKB1	3.22903030077437
HDAC3	7.7067613710178
HP	3.88392235937794
SCHIP1	5.56960347059525
BTK	3.84379131027725
KRCC1	8.18435463441717
PRND	3.04014069697696
C6orf27	3.62686557949906
PIGL	3.88687997769177
CLCA1	3.64731305133117
C1orf112	4.70894883047078
OLFML2A	6.427607226415
HUS1	4.22801790051737
SFRS6	6.99683505988347
CXCR7	5.71870939357041
UIMC1	6.69397277403887
FXYD2	3.38461724584341
GOT2	8.09452441767055
ZNF667	4.14631944308372
TFEC	3.46912941686439
ATP7B	3.92966548193827
RAB38	6.73020216353076
POLD2	6.9169084180058
PPM1H	5.82135758172217
DCX	3.22940223113363
NFYC	6.36262784528972
ZNF228	4.07722401713947
KIN	5.25640062583476
PLSCR4	4.63231787879601
HIST1H4I	3.82555092798143
PPARGC1A	3.9878694266207
HIG2	7.02437559597929
KCNK10	3.82705074072172
EXOC1	7.21667156440197
OR6A2	3.89992276200723
ETFA	9.18629502464358
PDAP1	5.60942867576716
C19orf6	3.60935134290529
POLRMT	4.12839873551525
ZNF146	8.21681763242982
MIA2	3.14838611919526
LY6G6E	3.27546881381349
EIF4E2	7.58352389407828
NENF	4.82788062700319
HOXB5	6.22625165599739
ZNF324	4.18479137037848
CUGBP1	3.90660796603431
ENTPD7	4.41788238122471
TTC13	6.1807790551307
GJB5	3.32566600363082
PRSS22	4.20237675455795
CYP3A5	3.8137037006328
MBOAT5	4.80546344592254
CUL4B	5.92979494834878
CENPJ	3.32073032338861
KIAA0664	6.65580015866315
PITX1	3.39828286179191
PDGFRB	5.06912963578555
RDX	6.52734229214587
CELSR3	3.96341462557044
JUND	6.43648992609138
ITSN1	4.89221251425019
CHRNB1	4.42611346603069
EHBP1L1	3.98888375040454
C19orf2	8.13454476672619
FETUB	3.12887554724971
CAMK2B	3.27416939383624
DCTN1	6.15429957206326
TNKS2	7.15033191638274
MRTO4	7.59154174938249
C1QBP	6.93725131914246
TTC3	7.17904315729838
NDUFB8	9.60998532750095
CADPS2	4.69250482999125
EDG2	5.56785305073026
MYF5	3.09486231485882
SEMA3G	4.01655208914485
IL23A	3.59651281626639
GJA9	3.71789602125309
R3HDM2	6.31563274772249
C5	4.17151263575448
SLC2A10	5.77461325084673
TRIM45	4.54489959824745
TSP50	5.21539317121916
PAQR3	4.22392804763944
ANKRD26	3.29139106624796
TCP1	8.10599560220158
TMED7	7.44524576677585
CMA1	3.03157905185136
PTCRA	4.17000418772523
HCRTR1	3.46148044649281
FST	7.21073881397708
PAWR	4.0175750813438
LDLR	5.35184358680032
ASTN2	4.15672393813865
SCRN1	6.67524251158355
GPATCH8	6.40267081842543
KIF4A	6.79052022135621
TANC2	3.53192432525938
ZMYM5	3.66627959837828
PGM1	7.76059143709844
ZNF586	4.87277331079312
POLR3G	3.52637768810522
CPD	5.96179913462177
SNCAIP	3.75896894844714
DCT	3.46880200643367
HLA-DOA	3.75307603779027
TANK	6.4158962110194
RCAN1	4.77954082962832
UPK1B	6.80944658132646
DNAJB4	4.56643188221866
UGT1A8	3.02344946936427
LIMD2	3.36575988608709
HIST1H4L	3.294130333151
PECR	5.14200279004200
HSPA2	8.21832170181143
SERP1	9.2391120683579
TACR2	3.31902058646433
NUP85	7.22981718343297
CD177	3.45143047818876
GPR135	3.29903035974418
PIGG	5.37369782378454
LGR5	8.14177880035602
JAK2	3.35998971502096
DPYSL4	3.26549472570183
TM9SF4	6.26090475008744
PTHR1	3.40516458066627
SIRPG	2.92350159007817
ZNF264	4.53150092494525
BICD1	5.40842122706862
RAB5A	7.14669576160485
FLJ13224	3.47332041058211
METTL5	9.35436360018091
HERC6	5.16032401068303
CASP1	4.83298559714534
USP9Y	2.98140788549693
LRP1B	3.15686602184471
XAF1	6.68777483989192
PLA2G4C	3.5280019004218
APOA2	3.15839720011441
SPAG6	3.03345711408988
KALRN	3.3319068849613
SECTM1	4.90372190377671
THOC7	8.42599915704586
IFNAR1	4.32418246981815
TCTA	6.19499245024224
NY-REN-7	3.91043824513492
TALDO1	8.82872485137204
B2M	11.7035727481278
LPPR4	3.29570644685837
SQLE	6.62857169318487
SEPHS1	7.65893568506851
EIF5A	7.37574171213069
FAM49A	3.61638898964668
YTHDC2	4.35573754613053
EHD2	4.3435677115537
NCF1	3.35073703167127
SPG7	5.39941888405229
ZNF614	3.32902450350129
HOXA5	3.09834586570312
NUP133	8.08693182297553
FGF12	4.44691215197113
SLMO2	8.24676784821446
INPP5B	4.95297385032837
PPID	6.74188786138282
SNTA1	4.00875156867259
IL20RA	4.85806923732006
UBE2J1	5.76737595028979
CACNG2	3.04446182681812
GCM1	3.36653019611382
ELF1	6.14036953333847
TLR5	3.27529318119805
TCFL5	5.98344883134308
C1orf107	5.15314764820627
C19orf22	6.2855410683268
SAFB2	5.58209556960452
MAP3K7IP1	3.60650427836355
NCK2	8.13836539964737
OXA1L	9.06628023769819
KIAA0652	5.39121408443269
KLRG1	3.65601584547723
FRAG1	6.74800444029228
ZSCAN12	3.13697031027734
PSMD12	6.69175789327237
E2F4	5.0356386414377
CLEC4M	3.43203029993367
KIAA0999	5.59012739979692
CLDN10	8.27897032151234
MGC13053	4.13730591778645
TAC1	2.87466003729493
GYPA	3.37580122522015
HPCAL4	3.70034806170615
TRAIP	4.53496762557922
MEX3D	4.05027297913428
KIAA0232	6.96985425753607
ERCC8	5.10770301328493
NFAT5	5.75021577685538
GPX4	8.83737760395752
CSPG4LYP1	3.09110378962861
KIAA0368	6.74419760676849
FBXO3	6.72982401313092
DVL1	5.87056132498456
CMKLR1	3.53540638529417
GPR157	3.20274545768256
TYMS	7.89183486696866
OR52A1	3.47511951167299
PEF1	7.02413342264497
ZNF750	3.94266823565591
ALG9	6.77604772730843
MCM5	5.74757827829100
SDK2	3.53540211345985
BAIAP3	3.708885911671
RABGGTB	6.59350476356106
KCNK7	3.48350927354563
PTP4A3	6.90103093485679
ANKRD40	3.49155698061089
CALCOCO2	6.78986632560657
TMSL8	7.07006966681821
SNCA	4.23664095559946
ZNF551	4.21701517812015
HBQ1	3.89369230931918
ARHGAP26	5.03214445966273
GEMIN6	6.59453373390923
HRAS	5.55315431568298
KLRC4	2.77834457968398
BSDC1	5.08782294820813
DSC1	3.76574337658247
RNF43	5.74780402361563
NDUFAF1	5.82767869932832
MAP2K4	6.56368657383492
FOLR2	4.23833957123502
LYZL6	3.72631296881061
EPB41L3	3.17960982339832
TEKT2	5.66575281744261
CDKN2B	3.48206418849256
WSB1	5.94213333024828
ZNF480	3.14395612025976
MAP3K6	3.96359392476112
PROS1	4.60460582366243
PSMB8	8.02413528306994
HN1	7.72614756796576
MAS1	3.24139740246561
APOL1	4.54750177108811
CSHL1	3.44028319702676
ZBTB7C	3.01405129779258
AHCTF1	7.44043097935234
SAE2	9.29726390569447
ITGA2	4.49909162679017
AP2S1	9.05900755083378
P15RS	7.67645169301801
MME	3.57525601161837
VAT1	6.15169170245106
MAST4	5.25134544554441
TUFM	8.54534006214225
KRT33B	3.25529616914447
THEG	3.83538844109218
KCTD2	5.33749559793405
WDR26	6.61082604028954
MFI2	3.49118249862045
KRT34	3.0948156130971
NR4A3	4.12136545981481
SGSM3	4.54436265627162
ARSA	3.54850351116727
TOMM22	5.34255068407689
SOCS3	3.7224008572094
UNKL	3.71629281340448
POP4	8.22860734273455
BHLHB3	8.7466500364955
MALL	3.62095238785256
SOX15	3.2405744528451
CCNA2	6.13102467035549
PARK2	3.25646973429150
GPR124	4.08454452265222
TMEM132A	4.39889800843096
CGRRF1	6.39903470105517
RUVBL2	7.96935507588041
MCAT	6.65496865498397
WNT10B	3.74762058262253
ISCA1	6.9293837575531
RPAP1	4.21615525006391
C12orf48	5.91257681632899
RAI16	4.67508052143402
RPL27	9.46099599990529
EPN1	3.53161740513708
MAGI1	3.31998861612565
GBX2	3.34168454058369
SLC35A1	7.12456041595083
GAL	4.45182648584091
SLC14A2	3.30078515962374
RDH11	6.97300177777373
ZNF518	4.151194651705
PCYT1B	3.25555982913876
AUH	7.56266423508377
EIF3H	10.3264057586791
KIF1B	5.88953302084336
MBD2	4.48196888163203
AMOTL2	8.21155741883039
C6orf120	5.32999720211139
PIGT	6.43268359717826
PSRC1	5.87536015060660
PLA2G10	3.75273986670598
ALAS1	7.08090517352988
FOXO1	6.40835760194090
C17orf62	6.12507839643769
KIF5C	4.86252186926499
DUSP10	4.0482472177821
CRLF3	6.62085296732365
CLCNKB	3.71432623259899
PSMA5	8.20630717307304
FARS2	6.21665913239755
CCDC28A	6.78388548362844
AMPD3	4.48596144673149
PIAS1	7.3029735362572
ADCYAP1R1	3.32572116907925
TMEM134	6.86288551733972
CDH20	2.94453442091103
FBXO7	7.89182467143853
FLJ14213	3.72634467453762
ZNF3	5.80646131833967
LRRFIP1	6.96964921349028
TMEM49	7.5731917019276
CNOT2	8.21041926863612
CBX2	3.13960396593322
ZC3H14	6.98251476080493
ALDH5A1	5.98922513648129
HNT	3.27952231071251
SERPINA4	3.16997636601299
FLJ20920	5.35144827413631
CRTAP	6.62131914449163
DDX50	8.43993750977988
STYXL1	7.49691178900481
TK2	4.38955073195168
BLVRB	7.52509600308251
STMN1	7.35853812644831
GUCA2A	3.44327872422702
DPP6	4.54509432886797
GALNT10	4.26034372345496
STK39	4.69287235502551
MMP24	4.46751301461933
CKS2	10.2174906565987
RHO	3.85112442009016
BANF1	9.72635579736527
CR1	2.92480099841599
RPS6KA2	5.1708966436786
HMBS	5.43006735482084
C20orf112	4.02024751412161
SLC25A24	6.63986066460129
MRPL22	9.18183863527007
SLC25A15	4.75950899873273
GADD45B	5.05272508217493
TDP1	6.69862211935907
ZNF287	3.35742729922255
DAAM2	5.93042478021795
C11orf57	6.7679415468944
RFK	8.05913978211595
ZFYVE9	4.1680983835013
TCTN3	7.98921985167795
STCH	6.54757872600054
LOC283871	3.58111769737760
NDUFB3	7.76574388234056
DEFB4	4.85991671873172
FPR1	3.70834267575126
FMNL1	3.99361824832356
SEPT7	9.23347749438163
PTCD2	4.45218065019846
GNLY	3.39329853675763
GRAMD1C	3.81645724660134
ZNF165	5.89763296354412
TR2IT1	4.2358018509999
ARMCX3	7.62710835186358
NDE1	6.29848564583629
MAGEF1	7.8565321977097
ITGA10	3.81440194406683
ARHGDIB	7.97668036022737
FSHB	3.69324627470628
ANXA2	11.1043883976677
HLCS	4.01879682626291
MCF2L	4.29236657251281
AK1	6.80230612190796
FH	7.70768277206329
LGALS2	3.75245956219813
SYNPO2L	2.83031229360179
KIAA1045	3.4685247366934
C1orf183	4.77364852823755
MAGEA8	2.98490689512148
DGCR8	4.85511503061384
GSR	5.23830370566117
NEU2	3.22451621894263
HIST1H4B	3.51173335388656
CACNA1C	3.02864263750026
FAM20B	6.91486565968776
HES2	3.12274554443159
PDCD6	8.64886892427906
INTS7	5.18715586157827
AMPH	4.30622095885022
UCKL1	6.41581086991897
ASB4	3.15538973612305
C10orf97	5.13419723338325
ALDH1L1	4.64613622543514
CCL23	3.07976129271377
OBSL1	5.37565223905793
SLC12A7	7.10343877501403
THAP4	6.09638267795756
RBM4B	5.20018006994463
OGFRL1	4.19969510720411
KIAA0831	6.08959320497567
C12orf11	8.64028002542881
PPP1R15A	4.68880628339803
KIAA0240	5.91970424594435
CD1B	3.48145505195398
FCGR2A	4.26606919919801
MDC1	5.55532916776502
MAN1A1	3.50458274059145
KRT9	3.66218950653691
HTR1A	3.3770341445445
OCEL1	5.27747924961146
ATP11B	6.82892779449177
NLGN4X	6.36289052390956
FBXO34	7.73592792491955
ALOX12	3.53134945093616
RB1CC1	7.9470544528138
PCDH12	4.78529850068415
RPE	5.66400601915835
EIF4E	6.31229704827428
CSDC2	3.77827127900744
ABHD5	5.57622079169291
TMBIM1	6.94823844077101
PET112L	4.71848134853445
P2RXL1	3.13559907602375
F2RL2	3.2527246158233
TRMT1	5.70277488626485
IMPG2	3.85310487223370
LRRC32	5.94118035474346
BGLAP	4.65751668265279
HTR4	3.32034595038281
MRAS	3.66429156561671
TRAF6	4.65868437455809
AXL	4.82281207499303
ATP2C2	3.37404249931621
LMNB1	7.32301172886197
TELO2	4.18128634318146
PNPLA3	3.38751646708963
CSNK1E	5.7576309072401
SRP14	9.90579673826656
KCNQ4	3.36459503364466
PIK3C2B	6.79807473209538
C15orf15	9.49065125501346
TUBB2B	4.4544874418935
USP15	5.09381583287873
C12orf41	7.72829214879997
CEND1	3.66701611879844
RNF31	6.0723779761021
TCEAL2	4.07446032099939
PTGER2	3.90508112108594
UBN1	6.84192995807199
SLC5A7	3.05298405539511
SLC31A1	5.74883049391722
ADAM29	3.6162955368869
ST7L	3.95154538792952
GFOD1	6.29149603788961
CTNNA1	9.92195858117665
HRBL	3.99036723935334
CBX4	3.75800295844094
NTRK2	3.49403814288135
FOXN3	5.1638931697054
MFGE8	6.63850319669555
PFKFB2	3.59498082410989
TAS2R4	3.56597248614017
SH3TC2	3.24175030474057
IL10	3.30489577488002
PXMP4	6.02732846208605
RNF167	6.41796528282168
PRMT5	8.77197610855097
TSKU	5.93596110363956
ATPIF1	8.4403548087062
ETV3	3.28629998877386
PAK7	3.14743676925768
PDLIM1	9.86122920740857
CEP63	5.25966583631426
WDFY3	4.34147728913543
RNF126	4.82800231256762
DPM1	7.75853981235879
CLIC4	6.40425843390988
ACR	3.62478341027143
KLK7	8.04405353266423
ALOX5AP	5.9278470303567
LRP1	4.54646106473451
TNK1	4.9799780179674
TAS2R9	2.83231271282995
ZNF16	6.7865506187655
POLR1B	5.82748255825233
SLC8A2	3.738641210788
OLFM4	2.96477305759966
TACC1	4.28671257238679
SAMHD1	5.64523942268831
ATP13A2	4.73214392340069
KRT4	3.30994396244135
PAX6	4.56203356938825
SCG2	3.76980899596012
SLC17A6	3.12754980629889
TUBB4	4.17619248000631
PADI4	3.18971071600916
FMO3	2.90545476638457
NLK	4.01009540568263
POU4F3	2.89897099626668
MDM2	3.49448171370351
CAPNS1	9.45695907975123
SDF4	6.16460253680964
ITGBL1	3.50095806630973
TAP2	4.31026842425656
OR2C1	3.51742262049477
KLHDC3	7.4496887164395
EFHD2	5.24255150585736
GALR3	3.56257608657420
NBEA	3.28739280974884
ABCA6	3.14543201799161
ABBA-1	3.76788064403587
GNAI1	6.41804470426245
CLDN3	7.91702327712988
AKT2	3.40478413330155
EGFR	4.42467107547106
VPS4B	6.88864088583734
RBM16	7.62869750150788
GALNT6	6.43193507175144
ZDHHC3	5.8932506968847
SLC25A4	6.88592077542932
CYB5B	6.22985898007021
NDRG1	7.59183686821789
SESN1	4.57922638332185
GBE1	6.46904468246787
MRPL46	6.54924472267229
CLASP1	5.96218124073638
FARP2	3.91847130238308
ACOT11	3.62972158016343
LDHAL6B	2.82411959436051
MAPKAPK3	6.50646921327162
NCAM2	3.04008131722551
AFAP1	3.73333056801907
PRKD2	6.67543775877907
OR2H2	3.38047506928571
ZFP36L1	7.30201731458258
DZIP1	3.91124476461143
GPR161	4.43453940630167
RNF146	6.09930655153587
NKX3-1	3.90437690996747
CCNB2	8.88081586844495
ZNF10	3.25449913316672
WDR74	5.29633092062131
FAM134A	8.1152732580383
PCNP	8.06944747283007
PURA	6.49292525808145
DNPEP	7.976670397439
ERBB2	5.22125344670886
CREB1	6.60157052561299
NEO1	5.38476372844684
DDX3Y	3.26321403052995
RPS3A	12.8518287081320
MXRA7	9.10205467001066
LGALS3	11.0144938804978
GLT8D1	6.53079256098852
TMPRSS3	6.19146124423833
UPB1	3.22257898588021
LAT	3.51131050108158
CLDN14	3.81339584970213
DHX38	4.82224249532936
KCNA3	3.33474124520151
BTBD1	7.74958181337568
TARS2	5.27910837404605
SKIV2L2	8.44677298148796
ABCF1	8.56130752578602
CDT1	3.46834984666029
ZHX2	7.79837479383129
FCF1	5.32957601255736
LRRC49	4.94849057477574
GUCY1B2	3.8210438641154
CD28	3.26255899612857
SMARCA4	6.69289639943395
SEPT2	9.31675646775629
SOHLH2	3.16979566469156
MCOLN3	3.77709304381606
LRP8	4.47204276667698
TAGLN3	3.8376861542326
MASP2	3.83416210065156
GPATCH3	4.08379856282166
TTRAP	6.84860317086952
AGL	6.54689057509782
NFE2L3	4.73095930692631
PSD4	4.80858176673756
PALMD	7.0941356897066
CCNB1IP1	9.79979236937565
TMEM43	6.14538785787355
OBFC1	6.5070338756704
STAT5B	4.05418762088225
C14orf79	4.28918602154982
ENPEP	3.94338825932374
SSB	8.86413446331108
SCT	3.1151451203893
TIMM23	7.87952389064277
SKI	3.69378576094936
SLC22A13	3.25187199648965
AKAP3	4.17877668198920
OAS2	5.71227908141948
KIAA0423	6.29511408166379
SEC61G	8.66327436729006
CAPN11	3.15552191484147
TMEM50B	7.50908634318764
DEGS1	6.86686951764185
ARHGEF4	3.59143560139765
DBNDD1	3.98804198395106
TBL1XR1	6.32934182833594
FAIM	6.17500093871761
SP140	3.32197005804388
G6PD	4.56482783180523
NUDC	7.4784162450162
GABRP	4.6236221002927
SCARA3	5.63236769571142
TACSTD2	5.30197337200425
EIF3J	7.6894209137822
PPP2R2A	7.47442400642798
CPA3	3.41589840249175
PVALB	3.43894080268086
BCAT2	5.6443371106865
MFN1	5.98901216956963
