Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B03_543664
CNGA3	3.01116684425243
CD38	4.18433919642347
ZDHHC6	7.49264280793247
NEFH	3.29752308555853
PGBD5	3.40668264319924
CTDSP2	7.96192318894432
RMND5B	5.67936948944737
ZNF257	4.4270396363787
DUSP4	3.78387929058371
FLJ22167	4.76037387726467
EXOSC7	6.19314000210436
ROR2	3.75317205770881
FOXM1	5.68072425418021
ZBTB48	4.83250607366611
BUD31	7.81726240498211
MAOA	3.66430252617499
CCDC41	4.9679392323186
TNNT3	3.43174255649626
FBXO11	5.76306553326093
GYPC	6.22289747053851
PLIN	4.27082427319457
RFXAP	3.55802324265366
C6orf15	3.81022741387835
RNF4	8.38757457618056
F8A1	8.4351029091362
PPP1R3D	4.70976663041396
GRB2	7.57991021598248
TPM3	3.13380400297592
SYT13	3.44792858515192
EPB42	3.49828096569973
RP5-1077B9.4	5.32015765149507
EIF1	10.7838351393977
CETN3	6.43073340738844
FPGT	5.86935916738618
PRY	3.31703191148036
NTHL1	5.31915982206397
POLR2B	9.76803799641038
RPS28	11.7664154737818
GDF10	3.08462367104683
COQ9	7.08796518592184
P2RX3	2.75168032356601
GCC2	7.34201469701183
RARRES3	7.92818391680128
PLXNA1	6.33310319889549
WBP4	4.2117504883882
KIAA0100	7.04932427704216
PMF1	5.79929664319211
HS2ST1	5.08444071489698
CRELD2	7.41770471890257
C8G	3.12125667837413
CD82	5.6562890097676
PMM1	5.6575245329068
CBLL1	4.50584316620819
LIM2	3.33164588324580
VAX2	3.64196495768337
SETDB1	5.02087687937862
LRAP	4.74142429549656
GCLM	6.3288106326423
CPEB3	4.16582860302999
PPM1A	6.18422734171112
INTS1	4.10984611364641
MMP16	3.17122491022666
CAMTA1	4.0219637189223
SAMSN1	6.60180580604093
DRD3	2.91910018432423
GMPPA	5.04096724345891
C11orf73	5.64678522967779
AIPL1	3.71359837708926
PTP4A2	9.43915734920542
IL24	3.34999629268506
BDKRB1	3.21617967850156
HPCA	3.53716530576278
MLF1	5.34242114837692
SEC14L1	5.96779520612896
CHFR	6.16088053871286
EMILIN1	3.77939695124088
THADA	7.24858314334562
TAF12	5.64044089520435
NDUFS4	7.64320939004012
ID1	4.94188294750203
PIK3CB	4.1597649585803
COL18A1	5.96371517941356
PDZD3	3.1264905413309
TBC1D17	5.02947950293717
COX8A	9.86139781120755
CDCA4	6.63793544874411
C2orf44	4.65068058532220
C9orf16	7.58440115480947
ERBB2IP	8.1877226726939
EMX2	6.87006891437905
FUS	6.59023729965217
NIPSNAP3B	3.7493576760727
TF	3.13677197426716
CXorf56	5.48227386604867
CLCN4	3.58042937626327
PWP2	6.45373922215807
MMP15	3.63691464229175
MTMR14	5.78731802993673
NPR1	6.16022336035374
DNAL4	5.45106279423259
ELAC2	4.30963802202693
ASS1	11.0408731249950
IPP	5.94853397409866
TMEM59	9.39270837645357
POLR2J	8.9173600594935
SEC23IP	5.96158667233541
RGS4	4.24439955035665
UQCRC1	7.97596085252413
SNX6	6.96758723085739
DDX18	7.5593435953484
POLG	4.72801889018038
ADAM23	3.97154723752667
ZNHIT2	4.0779100004725
TFR2	3.95647985205061
NCDN	4.29090882929425
RAG1	3.44690798840716
POMT1	4.73382249194141
CYP1A1	3.5060869572553
SNAPC1	5.35972195069109
GNA11	5.62887924234733
CCDC52	2.90991157339551
CAPN1	6.95149896650912
DDHD2	5.74245068746561
UPF3A	6.14336639699939
LAGE3	6.24163321359642
GNRHR	3.17905865206778
UNC13B	5.60503193874449
TTLL4	5.73935808932188
PPBP	2.80939721937137
HTR3A	3.54358424263295
SDC2	4.10374034073398
ANKRD49	7.21848267995237
BTF3	10.0357064254857
COX7A2	10.3767519088219
SARS	8.19497412082523
C13orf18	4.19812051247969
CACNB1	3.96869034467106
QKI	6.13264233656954
SETMAR	4.66570435694291
LAMB4	3.21527895799224
MAN2B1	7.12072878218417
EML3	5.27264715386826
ACADL	3.34433993480264
OFD1	7.51372265714808
CGA	3.34185485265624
EIF3EIP	10.8095113479304
PEX16	5.03124030664592
GNG12	7.87026781806983
HABP4	4.97764258113556
CNTN2	3.3642933860014
ASNSD1	7.08898972451082
FUT4	4.23053621011327
DBH	3.61581471481994
CD53	8.8677294096927
HIST1H2BJ	3.38187308709424
TFAP2B	3.24065611391811
ACF	3.78399655436817
TMEM11	5.92728489574628
CDH8	3.35744703265643
C3orf32	3.80822086503043
AGPS	5.76570311766944
C4orf18	3.25811238886875
PCCB	7.40868697094136
IPO13	4.52681166664959
PECI	7.83682838290721
UNG	8.11758207179918
C6orf105	4.66464388960139
GSTP1	8.49371694813662
SUV420H1	7.42210879305964
ARHGAP15	4.94194856863385
LTBR	6.74440047555968
TDRKH	3.37536867217341
PSG4	3.30627687285278
SLC9A3R1	5.92618549178444
NBPF3	8.35218772926014
SLC9A3	3.45494973809302
OSBP	6.60590627922672
PRR5	4.60490110947171
CHMP7	4.96952872005468
ADRA1A	3.04598440518798
ASAH1	6.79594828218432
FKBP4	6.10301256989214
ZNF350	5.41877203730385
DOM3Z	6.2574728738049
GIPR	3.58902805488122
AHI1	4.57252237078364
BST1	3.69568102981691
NCR2	3.54235306963575
NADSYN1	4.89021305754002
UBE2W	5.34833766067692
RGS14	3.82474319812121
KRT15	7.11794963695228
SCN11A	3.83826987092537
GFI1	3.77039612406045
FHL1	6.15106765177518
SMC6	6.7918500715864
GATA1	3.56080837009403
OSGEP	4.7632220943895
ARMC6	5.35378595867045
HK3	3.74502922863030
PSMD5	7.36948885403531
RSU1	7.68539171809284
RPL4	11.8333927676185
MAD2L1	5.9845657893074
RBPMS	4.41349971404338
EIF4A3	9.14139839024685
E4F1	5.02751121272392
DLEC1	3.35914376941724
PRPF3	5.64400224380717
EMR1	3.3382536645883
CHMP2B	6.5582456434681
CAMSAP1	4.39630139025928
RPS21	10.5190725419901
XCR1	3.52970613200074
ARID5A	4.35568795194099
RBM6	5.70512674638861
UBE2N	7.70593142739988
KLF4	3.96473102524549
MGC4172	5.41110194568994
LMO4	7.2841399668292
KLKB1	3.46146658243862
HDAC3	6.41035844098229
HP	5.32190828234994
SCHIP1	5.42310770105236
BTK	4.40555038093739
KRCC1	7.69205237110957
PRND	3.05043474451065
C6orf27	3.40791175858555
PIGL	3.84204758621268
CLCA1	3.89131044521044
C1orf112	5.14339473662935
OLFML2A	5.3701446085182
HUS1	4.67460252294375
SFRS6	8.04231198189482
CXCR7	3.90429696864172
UIMC1	5.61956569736344
FXYD2	3.56651213084745
GOT2	7.6888209001761
ZNF667	4.04733446333375
TFEC	5.44764399550816
ATP7B	4.08955893960652
RAB38	4.51749254628278
POLD2	7.26917505870248
PPM1H	3.56475632614889
DCX	3.27377938218715
NFYC	5.78818084250254
ZNF228	4.57942562821611
KIN	5.88085322673675
PLSCR4	7.8512228065982
HIST1H4I	4.10981152905869
PPARGC1A	3.22304453042299
HIG2	7.50726342974842
KCNK10	3.92267603882285
EXOC1	9.5453177887647
OR6A2	3.59446938068879
ETFA	8.01340139689762
PDAP1	5.47763019181586
C19orf6	3.56094967129372
POLRMT	4.38971745544825
ZNF146	9.9225932943931
MIA2	3.20317860456513
LY6G6E	3.22021977548617
EIF4E2	7.95022125769342
NENF	5.24324939504299
HOXB5	4.11752325902439
ZNF324	5.03800265728083
CUGBP1	4.32839019225072
ENTPD7	4.14618843883226
TTC13	6.12835987258254
GJB5	3.6001354592117
PRSS22	3.94975663890853
CYP3A5	4.24345381467549
MBOAT5	4.59829755662245
CUL4B	5.33648340514659
CENPJ	3.73603603810598
KIAA0664	6.28577315979758
PITX1	3.75696640766583
PDGFRB	5.452068388126
RDX	5.85866392483006
CELSR3	4.01590977775671
JUND	6.59985065759408
ITSN1	5.67898153549791
CHRNB1	4.1771118445541
EHBP1L1	4.21893639677388
C19orf2	9.83253572261161
FETUB	3.07029638874920
CAMK2B	3.06898142995749
DCTN1	6.48561044381821
TNKS2	7.08164271682261
MRTO4	7.92063671209736
C1QBP	6.06696224900254
TTC3	7.4666038864062
NDUFB8	8.45157372754751
CADPS2	5.78183713340729
EDG2	4.33933299410602
MYF5	2.91976970183217
SEMA3G	3.55939342935585
IL23A	3.59344036442471
GJA9	3.59538008174867
R3HDM2	7.69144109747267
C5	4.10121414176799
SLC2A10	5.93094861828446
TRIM45	4.7973506281119
TSP50	3.78009647026089
PAQR3	4.49193368897061
ANKRD26	3.48502688750811
TCP1	8.36806438640234
TMED7	6.85324653512173
CMA1	2.92518062124282
PTCRA	4.1235197920892
HCRTR1	3.64442392348924
FST	6.33883986912355
PAWR	4.13474074613338
LDLR	4.37374162616684
ASTN2	3.86413106191461
SCRN1	7.16970117732451
GPATCH8	6.70564177284638
KIF4A	7.23526823210896
TANC2	4.02431336537211
ZMYM5	3.6879213190535
PGM1	8.86372463179615
ZNF586	6.11788671847017
POLR3G	3.45684581057867
CPD	5.88342283529012
SNCAIP	4.21436670535715
DCT	3.44959804698773
HLA-DOA	4.0884079910339
TANK	6.07842268589064
RCAN1	4.40472619362689
UPK1B	3.23808499384183
DNAJB4	4.52431608978184
UGT1A8	3.01103014184110
LIMD2	3.53670147299241
HIST1H4L	3.61649118615518
PECR	4.24977519756513
HSPA2	4.64729680002939
SERP1	9.38194554584182
TACR2	4.14183398267194
NUP85	7.06253171826759
CD177	3.4691245714832
GPR135	3.14616885710371
PIGG	7.16610284525093
LGR5	3.49786291991777
JAK2	4.28991545582989
DPYSL4	3.20944458983888
TM9SF4	6.19007347404689
PTHR1	3.23165201504297
SIRPG	3.67203141420285
ZNF264	6.17887528662881
BICD1	5.65192923737304
RAB5A	7.30002334606557
FLJ13224	3.07233528438431
METTL5	9.10103087236677
HERC6	6.11639346164335
CASP1	6.86449402127205
USP9Y	2.76766478683391
LRP1B	3.17138283038614
XAF1	7.64863889205283
PLA2G4C	4.06549469594588
APOA2	3.02673820334944
SPAG6	3.15918535982515
KALRN	3.17364938533290
SECTM1	6.42043148496436
THOC7	8.42097149304515
IFNAR1	4.38193366760800
TCTA	6.41866216300861
NY-REN-7	4.03592972119566
TALDO1	8.98756449597619
B2M	12.2283307826524
LPPR4	4.08033009312962
SQLE	5.70558313892832
SEPHS1	7.13724774724125
EIF5A	6.66063814908097
FAM49A	4.50406307916673
YTHDC2	4.14117087577972
EHD2	5.2836120657642
NCF1	4.24440695462422
SPG7	5.81495663940496
ZNF614	3.67986555760632
HOXA5	3.99915738295552
NUP133	7.89346068795558
FGF12	3.95617548221116
SLMO2	7.7774087386853
INPP5B	4.69261624657151
PPID	7.55996003882627
SNTA1	4.68411272877543
IL20RA	3.32987734391758
UBE2J1	6.25598028873836
CACNG2	3.01094173063769
GCM1	3.41667616490032
ELF1	7.0326834178854
TLR5	4.40746305442343
TCFL5	6.61845507084562
C1orf107	6.15245072922894
C19orf22	6.60074379321778
SAFB2	6.02553448865911
MAP3K7IP1	3.72291829921255
NCK2	8.127495334387
OXA1L	8.01698710668764
KIAA0652	5.50658107392405
KLRG1	3.57369652987139
FRAG1	6.61901553010963
ZSCAN12	3.07654863489521
PSMD12	7.17962926015234
E2F4	5.18979003000475
CLEC4M	3.52770893748138
KIAA0999	4.9114090867109
CLDN10	3.84196152480331
MGC13053	4.16040003242361
TAC1	2.59483678190201
GYPA	3.29959890219601
HPCAL4	3.16949490427437
TRAIP	4.39409197811805
MEX3D	4.94636633400345
KIAA0232	6.74251380406366
ERCC8	5.13787061309882
NFAT5	4.54668101638853
GPX4	8.80118772851792
CSPG4LYP1	3.24764072649990
KIAA0368	5.83799867937326
FBXO3	5.73321469946071
DVL1	6.21543316593151
CMKLR1	3.71808944910855
GPR157	3.4882132999841
TYMS	9.71547734395833
OR52A1	3.4091645649304
PEF1	7.11247975544263
ZNF750	3.01298489756899
ALG9	5.64493446190954
MCM5	6.71683463414618
SDK2	3.28681746205273
BAIAP3	3.78850427667324
RABGGTB	6.89987861278552
KCNK7	3.56783901188715
PTP4A3	4.28168656407354
ANKRD40	4.31546193748599
CALCOCO2	7.4866237965446
TMSL8	4.21040514755793
SNCA	4.4322031478834
ZNF551	4.61280461936785
HBQ1	3.26019926828422
ARHGAP26	4.54237491647115
GEMIN6	6.57658710294019
HRAS	5.3152843342018
KLRC4	2.89716799251284
BSDC1	5.78468985399814
DSC1	3.67086259666018
RNF43	5.76704309523757
NDUFAF1	5.76829176417619
MAP2K4	4.61522875932291
FOLR2	5.1470078357419
LYZL6	3.70040754379718
EPB41L3	5.06522743866993
TEKT2	3.53923455545704
CDKN2B	3.260964888153
WSB1	7.04335492827323
ZNF480	3.70521535711282
MAP3K6	5.64343280267905
PROS1	5.35051758810446
PSMB8	8.52833522847765
HN1	7.56956569248805
MAS1	3.51181429103274
APOL1	7.02946029334403
CSHL1	3.32524066483465
ZBTB7C	3.15968105128436
AHCTF1	5.59902929716249
SAE2	10.1213874364646
ITGA2	3.85868346216495
AP2S1	8.89638192828849
P15RS	6.3908887026736
MME	3.30864996730390
VAT1	7.01078110877841
MAST4	5.28558537316875
TUFM	9.12316769751413
KRT33B	3.45401281930971
THEG	3.71496298843835
KCTD2	5.49974992327356
WDR26	8.6159365906029
MFI2	3.36241408268682
KRT34	3.02357197209580
NR4A3	3.53282246467375
SGSM3	4.93009383234607
ARSA	3.84557992179196
TOMM22	5.83852004537885
SOCS3	3.63055176219580
UNKL	4.12366360510941
POP4	8.50450188164046
BHLHB3	7.85876966986674
MALL	3.91261208212087
SOX15	3.93992744730947
CCNA2	5.20627691226059
PARK2	3.25358971504082
GPR124	5.02355742121077
TMEM132A	3.84804215639168
CGRRF1	6.61615798315744
RUVBL2	7.8406436741059
MCAT	5.60956225119446
WNT10B	3.66003997373734
ISCA1	6.64904101310458
RPAP1	3.95344818053864
C12orf48	5.83392023869465
RAI16	5.04448584052321
RPL27	9.16926887221431
EPN1	3.57764883379757
MAGI1	2.89872786018995
GBX2	3.22795490477691
SLC35A1	7.71791379678676
GAL	3.91553085360095
SLC14A2	4.02000922637013
RDH11	7.80468514981252
ZNF518	4.45003018689516
PCYT1B	3.31946237191562
AUH	6.963979435154
EIF3H	10.5879808469546
KIF1B	7.18761334517182
MBD2	4.62512176382308
AMOTL2	7.65762876278623
C6orf120	6.25711717731165
PIGT	8.60271064340357
PSRC1	6.56981551952323
PLA2G10	3.62817294958892
ALAS1	6.68921005743924
FOXO1	5.61349329465651
C17orf62	7.19918930861903
KIF5C	5.41612462187569
DUSP10	4.96151540303944
CRLF3	7.61987864151734
CLCNKB	3.76533507080459
PSMA5	9.04094885489885
FARS2	5.8979741178085
CCDC28A	6.41436988016152
AMPD3	4.66019713168426
PIAS1	7.1894995928698
ADCYAP1R1	3.60313901682731
TMEM134	6.61313027725958
CDH20	3.29019874385493
FBXO7	8.30207841346717
FLJ14213	4.07641228085709
ZNF3	5.65634018821428
LRRFIP1	7.82815140214564
TMEM49	8.88562656051082
CNOT2	7.73552844509509
CBX2	2.7117475178573
ZC3H14	7.11838729614837
ALDH5A1	6.35262311217926
HNT	4.07676798127574
SERPINA4	3.51677354265955
FLJ20920	5.16569797856924
CRTAP	4.86277298065552
DDX50	8.5709095674199
STYXL1	7.8365184933966
TK2	4.21512280751045
BLVRB	7.11777561389551
STMN1	7.37963510554348
GUCA2A	3.14852188912189
DPP6	3.25803055941534
GALNT10	4.31182327421953
STK39	4.2869113487533
MMP24	4.41135840279452
CKS2	9.45442933066943
RHO	3.75532190315145
BANF1	9.74613273267332
CR1	3.00812680937312
RPS6KA2	5.29937042201788
HMBS	5.81949364513977
C20orf112	3.6975124102365
SLC25A24	7.35200205883513
MRPL22	7.19538437360218
SLC25A15	4.88463066183026
GADD45B	4.82368288213801
TDP1	6.09916655156518
ZNF287	3.73561066353023
DAAM2	4.1789439564491
C11orf57	5.13653027405333
RFK	5.9076475792629
ZFYVE9	4.09574485491373
TCTN3	7.25509947334263
STCH	6.10844006815609
LOC283871	3.6130225574055
NDUFB3	8.10397127440322
DEFB4	3.53487468206526
FPR1	4.26703724727972
FMNL1	4.90483928821548
SEPT7	9.58844667155572
PTCD2	4.80728111504351
GNLY	4.09283196970158
GRAMD1C	4.6889457235623
ZNF165	4.62343634681181
TR2IT1	4.39866150482114
ARMCX3	7.53459949617266
NDE1	6.23473558503532
MAGEF1	7.2892347182733
ITGA10	3.66648841486199
ARHGDIB	9.07570404382402
FSHB	3.59616540995050
ANXA2	11.2144375604485
HLCS	3.94791574478359
MCF2L	3.91322471051393
AK1	5.1287314663562
FH	6.06076963886349
LGALS2	3.83813769666469
SYNPO2L	2.64335121538058
KIAA1045	3.43421448741075
C1orf183	4.70240976987907
MAGEA8	3.04520523248782
DGCR8	5.40182142264894
GSR	4.08184764042137
NEU2	3.43632331041989
HIST1H4B	3.56641782953930
CACNA1C	3.12663831184631
FAM20B	6.72534264457586
HES2	3.14644561861299
PDCD6	9.04063203335576
INTS7	5.59425716557066
AMPH	3.6383338238937
UCKL1	6.19154257045704
ASB4	3.14028464639913
C10orf97	5.51666872063017
ALDH1L1	3.88745398449573
CCL23	3.33166556250790
OBSL1	5.15098230773696
SLC12A7	7.13036223182228
THAP4	5.91059396769491
RBM4B	5.73615013158377
OGFRL1	4.60874922230127
KIAA0831	6.96665048692733
C12orf11	6.88520826437182
PPP1R15A	4.22357090551592
KIAA0240	5.98103101280823
CD1B	3.18406749096758
FCGR2A	7.22701184257191
MDC1	6.24239755273829
MAN1A1	3.93003913335025
KRT9	3.22888370305925
HTR1A	3.34687402432125
OCEL1	5.4389646535687
ATP11B	5.88751729444308
NLGN4X	4.27234971831829
FBXO34	8.87784858699736
ALOX12	3.58626737341002
RB1CC1	6.64828559995612
PCDH12	4.12709113893415
RPE	5.79596591402607
EIF4E	6.21367101410649
CSDC2	3.4887800041227
ABHD5	4.37417360569968
TMBIM1	6.18779077170028
PET112L	4.92746141712648
P2RXL1	3.08196317134764
F2RL2	3.03066006488176
TRMT1	4.66655505205885
IMPG2	3.41991775651080
LRRC32	4.9987884756086
BGLAP	3.49960176888891
HTR4	3.40925858840583
MRAS	4.17952296220391
TRAF6	5.52006362874877
AXL	5.5663480286654
ATP2C2	3.47708157771075
LMNB1	6.25565346726768
TELO2	4.36017141265715
PNPLA3	3.60334992956649
CSNK1E	5.90691407678203
SRP14	10.0028151872544
KCNQ4	3.2444216178655
PIK3C2B	6.17433568399664
C15orf15	7.68299844010502
TUBB2B	2.89438611767317
USP15	6.21381901744729
C12orf41	7.54343391406131
CEND1	3.57516262645102
RNF31	4.7809929373551
TCEAL2	4.82117518022033
PTGER2	5.35880812227036
UBN1	6.81421367269105
SLC5A7	3.20502970420441
SLC31A1	5.51762421863533
ADAM29	3.44583288218789
ST7L	3.93451424837539
GFOD1	5.88787432540412
CTNNA1	8.87853780062452
HRBL	4.02925588069124
CBX4	3.89749596223627
NTRK2	3.40049056061476
FOXN3	5.70848908123357
MFGE8	4.80840942902157
PFKFB2	3.68513770095426
TAS2R4	3.53022676254723
SH3TC2	3.21102277836594
IL10	3.72893947794952
PXMP4	6.92784992319657
RNF167	6.57262910996483
PRMT5	7.15904396645915
TSKU	5.19582018631201
ATPIF1	7.73113990543748
ETV3	3.312257018999
PAK7	3.02435902396027
PDLIM1	8.82327024008892
CEP63	4.77873508617472
WDFY3	4.40852734909329
RNF126	4.69440082474467
DPM1	8.655006336889
CLIC4	6.63522324429618
ACR	3.6236107146496
KLK7	9.31076655791262
ALOX5AP	9.33254661769828
LRP1	5.28582606296204
TNK1	4.67766459270307
TAS2R9	3.33630537423143
ZNF16	5.47385906388512
POLR1B	5.64730042364632
SLC8A2	3.95155054577291
OLFM4	2.88466848035781
TACC1	5.34176474582534
SAMHD1	7.34259327233188
ATP13A2	4.97736745182433
KRT4	4.29640724533031
PAX6	4.30036904001813
SCG2	4.61292382588229
SLC17A6	3.37669058047836
TUBB4	3.76077861584938
PADI4	3.10787841510381
FMO3	3.35497086331255
NLK	4.12839039659361
POU4F3	3.09618640524082
MDM2	3.54830218385679
CAPNS1	11.4727508220588
SDF4	7.36187753014294
ITGBL1	4.99107224513792
TAP2	4.95322826704538
OR2C1	3.60713195031709
KLHDC3	7.04952453669375
EFHD2	6.24452948247575
GALR3	3.52210244624599
NBEA	3.04276768543935
ABCA6	3.27819774893181
ABBA-1	3.6456718439872
GNAI1	4.26164962507657
CLDN3	7.4051126306417
AKT2	3.85634811023707
EGFR	4.13100582404397
VPS4B	7.52966705628612
RBM16	8.11138213981572
GALNT6	5.78429406595327
ZDHHC3	5.14563927259857
SLC25A4	4.95940221928051
CYB5B	5.18954936039283
NDRG1	7.5350481005667
SESN1	5.13012134108069
GBE1	7.12333996617928
MRPL46	5.27349185532663
CLASP1	5.87789903071139
FARP2	5.35864301905377
ACOT11	3.74353479905168
LDHAL6B	3.06724051158562
MAPKAPK3	5.41107827639758
NCAM2	2.82126541052646
AFAP1	4.35880342828876
PRKD2	6.52262522891771
OR2H2	3.3867153222647
ZFP36L1	7.33975949895319
DZIP1	4.00461173122696
GPR161	4.07404899374770
RNF146	5.18441471993755
NKX3-1	3.83883460150731
CCNB2	7.99913286090137
ZNF10	4.26811818841993
WDR74	5.43046786551769
FAM134A	8.10614804335033
PCNP	8.80248698024757
PURA	4.87907595547999
DNPEP	7.60279308941045
ERBB2	5.58202158294571
CREB1	5.93169146367351
NEO1	5.4228893732988
DDX3Y	3.3838492861293
RPS3A	12.9306878057092
MXRA7	8.76705997225077
LGALS3	10.6927494669460
GLT8D1	7.22054010975295
TMPRSS3	8.26054429974068
UPB1	3.39026960585599
LAT	4.56001918394769
CLDN14	3.43920364814024
DHX38	4.41023291169382
KCNA3	3.21774534445588
BTBD1	8.11852734440177
TARS2	5.30118636399717
SKIV2L2	7.46459660080059
ABCF1	8.5063282855582
CDT1	3.07633137571891
ZHX2	5.19224916255568
FCF1	5.36512657084253
LRRC49	4.7686559282521
GUCY1B2	3.44465626411751
CD28	3.33073583418525
SMARCA4	6.01414224352918
SEPT2	9.52850168478307
SOHLH2	3.22098580223476
MCOLN3	3.59178905530440
LRP8	6.56459574524712
TAGLN3	3.87452684039293
MASP2	3.55512317234029
GPATCH3	4.31343388681699
TTRAP	8.40637383814462
AGL	6.87225083843962
NFE2L3	5.06151111810522
PSD4	4.46987367294327
PALMD	7.08890628757962
CCNB1IP1	7.60425153665335
TMEM43	6.69736181074949
OBFC1	6.16503486171344
STAT5B	4.81274813058982
C14orf79	4.48262445074509
ENPEP	4.14386194884885
SSB	8.40957169678913
SCT	3.0216443943661
TIMM23	6.59654284353269
SKI	3.52589520384553
SLC22A13	3.28763982030822
AKAP3	3.20995364613234
OAS2	6.18422098434929
KIAA0423	6.33455740730364
SEC61G	9.1274772291054
CAPN11	3.06826510579303
TMEM50B	6.99115582597401
DEGS1	7.58724897438737
ARHGEF4	3.42224984975063
DBNDD1	4.01856033617572
TBL1XR1	5.94226678431203
FAIM	5.9947920055351
SP140	3.72182222795848
G6PD	5.05577972878219
NUDC	6.8774563011983
GABRP	3.85320283817417
SCARA3	5.75574109886411
TACSTD2	5.32483208976364
EIF3J	6.63371243513959
PPP2R2A	7.14202788344946
CPA3	3.98139438389941
PVALB	3.12937091214340
BCAT2	7.20191480859879
MFN1	6.81921110301181
F10	3.14987144549268
