Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_F03_516354
POMT1	4.39804756246067
CYP1A1	3.37945742940951
SNAPC1	5.00610945609193
GNA11	4.48194548492856
CCDC52	3.1518302577267
CAPN1	6.12479766274014
DDHD2	5.26012430672008
UPF3A	4.82815750489954
LAGE3	7.31934604590412
GNRHR	3.20299394659872
UNC13B	4.20516681113938
TTLL4	4.32404261906206
PPBP	3.16709253486511
HTR3A	5.12059701523581
SDC2	6.22015392838655
ANKRD49	7.91641289783069
BTF3	10.2842367112649
COX7A2	11.1465334066522
SARS	8.3503241479647
C13orf18	4.15363243097960
CACNB1	3.86882151883207
QKI	5.70626866934325
SETMAR	6.147871629199
LAMB4	3.67471263715341
MAN2B1	6.78892369705213
EML3	4.72660640208515
ACADL	3.44417713157996
OFD1	5.72328909664857
CGA	3.55186946211622
EIF3EIP	9.38017923476469
PEX16	5.02663521668949
GNG12	8.23197802174156
HABP4	4.94792046985879
CNTN2	3.34873018003757
ASNSD1	7.08738303909327
FUT4	3.81523591079728
DBH	3.61489313087923
CD53	8.74883980723
HIST1H2BJ	3.56859076793276
TFAP2B	3.3213475022341
ACF	3.73992993528482
TMEM11	6.15037112168828
CDH8	3.30207813448271
C3orf32	3.97462569656888
AGPS	4.38595598084756
C4orf18	3.80560927436428
PCCB	7.67701029566778
IPO13	4.7002614801873
PECI	7.01939729952705
UNG	7.59082458502057
C6orf105	4.24411961213014
GSTP1	9.11232607269512
SUV420H1	5.74408527746513
ARHGAP15	5.28432893021285
LTBR	6.21984295954623
TDRKH	3.06067020749138
PSG4	3.58251265010156
SLC9A3R1	6.30610689869329
NBPF3	8.45728367697736
SLC9A3	3.69054911674939
OSBP	5.72646837218715
PRR5	4.68130791036687
CHMP7	5.70735734148528
ADRA1A	3.12996999775320
ASAH1	6.69658512538743
FKBP4	6.72194673103513
ZNF350	4.22137780924516
DOM3Z	5.31099781540985
GIPR	3.73372507205408
AHI1	4.82087923971976
BST1	5.14928987356563
NCR2	3.61407883165622
NADSYN1	4.69457458112675
UBE2W	6.76122677169339
RGS14	4.33684198833667
KRT15	3.96669114340057
SCN11A	3.78139923772338
GFI1	3.81341004007986
FHL1	6.88013540469414
SMC6	4.6911866520895
GATA1	3.86070613572308
OSGEP	5.46029502582791
ARMC6	5.13308920585316
HK3	3.3982197014578
PSMD5	6.93397397013178
RSU1	7.59212987313313
RPL4	10.8617040119615
MAD2L1	7.69557324786452
RBPMS	4.9567011313303
EIF4A3	8.75499481534633
E4F1	4.8320204009496
DLEC1	3.36502228212678
PRPF3	5.25383450383064
EMR1	4.01590739640407
CHMP2B	7.02725150752288
CAMSAP1	4.04161086253897
RPS21	9.80236391226105
XCR1	3.83444799922722
ARID5A	4.20153946203853
RBM6	5.31437842466526
UBE2N	8.34258703336675
KLF4	3.93772644659448
MGC4172	4.21357787395995
LMO4	7.37458768031067
KLKB1	3.59937749030896
HDAC3	6.37556766533375
HP	3.79492665425477
SCHIP1	6.50333771367637
BTK	4.88157526584902
KRCC1	8.65365222894385
PRND	3.57966627383300
C6orf27	3.58470989342086
PIGL	4.01313743480441
CLCA1	3.96807076015987
C1orf112	4.48281349477373
OLFML2A	5.22750798189158
HUS1	4.87921724163493
SFRS6	7.37193971984373
CXCR7	6.32242276976
UIMC1	5.37642298355184
FXYD2	3.68930274416993
GOT2	6.5194001402387
ZNF667	3.10394519019269
TFEC	6.52524359403446
ATP7B	3.43182543045057
RAB38	3.67555750019169
POLD2	5.49376971202987
PPM1H	4.24870965951850
DCX	3.26128792588434
NFYC	5.54355745839065
ZNF228	3.86862608901907
KIN	6.11799686363224
PLSCR4	5.76522225039448
HIST1H4I	4.31966647107708
PPARGC1A	3.25071752251767
HIG2	7.82742062872758
KCNK10	4.07278536492057
EXOC1	7.7172021861023
OR6A2	3.91386701954604
ETFA	8.61784060034068
PDAP1	4.80537901219215
C19orf6	3.73097443538000
POLRMT	4.00081187359444
ZNF146	7.01528300620679
MIA2	3.12380424700762
LY6G6E	3.3789302212097
EIF4E2	8.5224033747562
NENF	5.35270149947659
HOXB5	4.18170141603700
ZNF324	4.14419377845449
CUGBP1	3.87803060657028
ENTPD7	4.01739412623202
TTC13	5.22277928128993
GJB5	3.33021554829456
PRSS22	4.19001241766927
CYP3A5	3.5207465915775
MBOAT5	4.47561235009936
CUL4B	5.55069042900749
CENPJ	3.46506239739800
KIAA0664	5.17716021593661
PITX1	3.84220204253338
PDGFRB	5.5714326705734
RDX	5.66315609994723
CELSR3	3.76475873407407
JUND	6.11007559405526
ITSN1	4.25210162519326
CHRNB1	4.25280689111308
EHBP1L1	3.81164339094766
C19orf2	7.32088013364156
FETUB	3.06424674254558
CAMK2B	3.42283138646245
DCTN1	5.27382049341874
TNKS2	6.02222911955236
MRTO4	7.67044900759013
C1QBP	6.47578166259797
TTC3	6.20744127216602
NDUFB8	9.08152764783048
CADPS2	4.53162478150267
EDG2	5.11304375491346
MYF5	3.2390374602675
SEMA3G	3.22766529456244
IL23A	5.1615423383159
GJA9	3.61980679124536
R3HDM2	5.9065398918262
C5	3.83349584518462
SLC2A10	6.43054621885095
TRIM45	4.2736887626365
TSP50	3.98679555220291
PAQR3	5.06044741016786
ANKRD26	3.20999408929501
TCP1	8.08240571055976
TMED7	6.65087206508124
CMA1	3.043507125043
PTCRA	4.31058504749776
HCRTR1	3.79203194741463
FST	4.63101170692305
PAWR	3.9935776526539
LDLR	4.31726603181305
ASTN2	4.54622058670782
SCRN1	4.79518921531035
GPATCH8	4.98758192975518
KIF4A	5.15508935510572
TANC2	3.42885902284626
ZMYM5	3.69736350773269
PGM1	8.95801180517604
ZNF586	5.45555549328886
POLR3G	3.46637511443567
CPD	4.44986777186786
SNCAIP	4.22472095523583
DCT	3.39906743753808
HLA-DOA	3.60217576243685
TANK	5.87898889537383
RCAN1	4.64320443471016
UPK1B	7.01803781540128
DNAJB4	4.92185936498649
UGT1A8	2.99362645369248
LIMD2	3.75645991676432
HIST1H4L	3.55789719251685
PECR	4.54509055709589
HSPA2	7.01236844878771
SERP1	9.26287236041267
TACR2	3.75443808609299
NUP85	7.11591393432963
CD177	3.32250199002178
GPR135	3.23598016688473
PIGG	6.31398945013554
LGR5	3.37769150921202
JAK2	4.02364726212173
DPYSL4	3.36234384713421
TM9SF4	5.3490580530914
PTHR1	3.37948320967001
SIRPG	3.48051571907872
ZNF264	3.82206730704285
BICD1	5.18594477072773
RAB5A	6.15148283812324
FLJ13224	3.76707988080893
METTL5	8.39974156565674
HERC6	7.16569905182309
CASP1	6.90201696082087
USP9Y	2.80610873822146
LRP1B	3.01877747390023
XAF1	5.77174424264586
PLA2G4C	4.10501809409956
APOA2	3.44596128578617
SPAG6	3.12407617893052
KALRN	3.40423335250792
SECTM1	5.08014024675787
THOC7	8.48756112478033
IFNAR1	3.88732772817105
TCTA	6.83044412284105
NY-REN-7	3.28622072988137
TALDO1	9.27747414152392
B2M	12.1267577144898
LPPR4	5.27294523979826
SQLE	5.64371760637811
SEPHS1	6.50830643025665
EIF5A	6.26678968551709
FAM49A	5.16053575358725
YTHDC2	3.81909686192383
EHD2	4.62206589926682
NCF1	4.25064062109911
SPG7	4.83389071467381
ZNF614	3.44827286735875
HOXA5	7.23384360021904
NUP133	6.47775789594545
FGF12	3.99069416739217
SLMO2	8.01477019168961
INPP5B	4.60132761158321
PPID	7.07851731809282
SNTA1	4.11136542324889
IL20RA	4.54809130100553
UBE2J1	5.46397206282559
CACNG2	3.11629906036185
GCM1	3.34345141542876
ELF1	6.1460554021756
TLR5	4.4173032244682
TCFL5	5.75080745652825
C1orf107	4.95515616460277
C19orf22	6.94364624967306
SAFB2	4.8153068685931
MAP3K7IP1	4.15726674283471
NCK2	6.63756769670863
OXA1L	7.3488879141024
KIAA0652	5.37468080087664
KLRG1	3.78027612869032
FRAG1	6.00569118858982
ZSCAN12	3.27175850947678
PSMD12	7.17986187348115
E2F4	5.07464650685112
CLEC4M	3.7375032837051
KIAA0999	4.09900004308749
CLDN10	9.67230242646772
MGC13053	4.07519283993903
TAC1	2.70135733735154
GYPA	3.43950639386352
HPCAL4	3.23118235388911
TRAIP	3.87201941346921
MEX3D	4.22422635922426
KIAA0232	6.19685812771997
ERCC8	5.3117740870042
NFAT5	3.6946965700456
GPX4	10.1707941310021
CSPG4LYP1	3.37156795523129
KIAA0368	4.83518091011746
FBXO3	5.43833564479729
DVL1	5.24843012212032
CMKLR1	4.07621539289923
GPR157	3.34005327630331
TYMS	7.64239924285112
OR52A1	3.23194741598014
PEF1	6.56949952047468
ZNF750	3.58139955437572
ALG9	5.58744940361855
MCM5	5.438813548993
SDK2	3.53395572658647
BAIAP3	3.87889986607277
RABGGTB	6.5384596450488
KCNK7	3.5945693832188
PTP4A3	5.27199767131014
ANKRD40	4.18551443307016
CALCOCO2	7.34000884665839
TMSL8	5.20911389701502
SNCA	5.24391339881929
ZNF551	3.44248999133027
HBQ1	3.34058822679821
ARHGAP26	4.00670513233062
GEMIN6	7.01651638434260
HRAS	5.70522843728254
KLRC4	2.87353019368125
BSDC1	5.51607017559175
DSC1	6.56417100923963
RNF43	4.52149680650995
NDUFAF1	6.07476506531858
MAP2K4	4.79655219861996
FOLR2	6.38726020700348
LYZL6	3.82681999734453
EPB41L3	3.84421565612068
TEKT2	4.30977095104828
CDKN2B	3.61206261853762
WSB1	5.82734977964171
ZNF480	3.3284212843838
MAP3K6	4.35201620727749
PROS1	4.80118684024639
PSMB8	9.05720628202596
HN1	8.64185132331584
MAS1	3.05673940898833
APOL1	5.67359871708494
CSHL1	3.54193838939686
ZBTB7C	2.9279474627457
AHCTF1	4.07387988757013
SAE2	8.76351693038634
ITGA2	3.39372443901203
AP2S1	8.93957544820497
P15RS	6.2738243342006
MME	3.52952218098632
VAT1	6.78603755433158
MAST4	5.15069417623252
TUFM	8.30261842625123
KRT33B	3.27551200820348
THEG	3.71226417553134
KCTD2	5.01364605974751
WDR26	7.65720918076543
MFI2	3.58514444689217
KRT34	3.34561410023281
NR4A3	3.65004297610239
SGSM3	4.2886395484952
ARSA	4.09487841856405
TOMM22	6.49131378024287
SOCS3	3.72685789851715
UNKL	3.72157235519537
POP4	9.21397382633782
BHLHB3	7.3578675456888
MALL	4.45080537227871
SOX15	4.7279091361134
CCNA2	5.73164117319136
PARK2	3.32822773523111
GPR124	4.4645383968093
TMEM132A	4.70115287296629
CGRRF1	6.77837185340364
RUVBL2	7.61780215922432
MCAT	5.83730647212341
WNT10B	3.10975271741834
ISCA1	7.49629462569225
RPAP1	3.62572823735233
C12orf48	5.47799598332478
RAI16	4.18585647578648
RPL27	9.44077806886523
EPN1	3.83029894558242
MAGI1	2.69748123106979
GBX2	3.39221049474534
SLC35A1	7.50218329108536
GAL	3.79831684346087
SLC14A2	4.00440119519931
RDH11	6.59215736781442
ZNF518	4.01251678879282
PCYT1B	3.66364474524515
AUH	6.44722816925752
EIF3H	10.3708185524257
KIF1B	4.26035090275812
MBD2	4.4835454374849
AMOTL2	7.09740302662388
C6orf120	6.02817975116115
PIGT	7.28098537082121
PSRC1	5.50954089642097
PLA2G10	4.05815179907248
ALAS1	6.14596152313334
FOXO1	5.57792353459275
C17orf62	7.20254968461918
KIF5C	3.70763854309139
DUSP10	5.51799526337735
CRLF3	7.29874376743776
CLCNKB	3.93545571913417
PSMA5	9.5524010379946
FARS2	5.63543771142021
CCDC28A	7.06571770117786
AMPD3	4.31023471913615
PIAS1	5.8800763487729
ADCYAP1R1	3.57163808630622
TMEM134	7.22195448704596
CDH20	3.05470300917807
FBXO7	7.11916673590478
FLJ14213	3.90515642726114
ZNF3	5.23444967192471
LRRFIP1	5.62325927826133
TMEM49	10.0928637385063
CNOT2	6.68740387788719
CBX2	2.76205766336368
ZC3H14	5.36365929285948
ALDH5A1	4.32004992301066
HNT	3.85633946571745
SERPINA4	3.37338439884859
FLJ20920	6.76097642643131
CRTAP	5.36764683546872
DDX50	7.45986244901604
STYXL1	7.4495258851435
TK2	4.44732970901969
BLVRB	7.46452393892275
STMN1	7.54301458684518
GUCA2A	3.152609480007
DPP6	3.410837810591
GALNT10	4.2388542752111
STK39	4.26959285352951
MMP24	4.8015895659461
CKS2	10.4713704618924
RHO	3.77679053007726
BANF1	10.1362486304922
CR1	3.08181660311075
RPS6KA2	4.62756049000878
HMBS	6.09252150166558
C20orf112	3.80287711920016
SLC25A24	6.89163947099572
MRPL22	8.34512487797341
SLC25A15	5.44667468345598
GADD45B	5.35877352056169
TDP1	4.89498304217477
ZNF287	3.78618047282715
DAAM2	4.45834240103976
C11orf57	5.73412960075562
RFK	7.49380696315347
ZFYVE9	3.91555036521633
TCTN3	6.69631396681509
STCH	6.01982128200479
LOC283871	3.67540448354639
NDUFB3	7.84720285437583
DEFB4	7.72461595597257
FPR1	4.63293320234682
FMNL1	3.85946056794316
SEPT7	9.1952410762966
PTCD2	4.14821247023435
GNLY	4.9950734961975
GRAMD1C	6.51015048818902
ZNF165	3.61232353225226
TR2IT1	3.94449259902695
ARMCX3	6.98174477477149
NDE1	4.69443695929376
MAGEF1	6.22889016012908
ITGA10	3.81071920286355
ARHGDIB	9.00961286192815
FSHB	3.55026580686874
ANXA2	11.5426290240039
HLCS	3.87885067315708
MCF2L	3.62492237456287
AK1	5.8970322399838
FH	6.03245322916216
LGALS2	4.46464395991736
SYNPO2L	3.0486197404682
KIAA1045	3.40929277724132
C1orf183	4.55957816195751
MAGEA8	3.04522540030253
DGCR8	4.05553780584183
GSR	4.90556824577247
NEU2	3.28171726444614
HIST1H4B	3.87464024613877
CACNA1C	3.05202602032578
FAM20B	5.66805103223659
HES2	3.36199462533835
PDCD6	9.56335107330453
INTS7	5.11517862464048
AMPH	3.99491506737624
UCKL1	6.01707225889671
ASB4	3.19791451488010
C10orf97	5.42079678021576
ALDH1L1	4.20910378016018
CCL23	3.41361282271529
OBSL1	4.22971921323597
SLC12A7	6.25775239085802
THAP4	4.97939815487366
RBM4B	5.1305206038186
OGFRL1	4.55226147723523
KIAA0831	5.73526316573494
C12orf11	6.49498702044598
PPP1R15A	4.33027095043425
KIAA0240	4.48628216268638
CD1B	3.70917249616128
FCGR2A	6.36055255494955
MDC1	4.20329766355275
MAN1A1	3.86492204858452
KRT9	3.34533932231829
HTR1A	3.38028613329072
OCEL1	5.44526370328619
ATP11B	4.92524329333336
NLGN4X	4.05234714987028
FBXO34	6.42515211796442
ALOX12	4.80570924000269
RB1CC1	7.40087357461306
PCDH12	4.40710578042176
RPE	4.87825433284464
EIF4E	6.81737444912639
CSDC2	4.16227868142563
ABHD5	4.81283448383439
TMBIM1	7.17996708377134
PET112L	4.99606112669769
P2RXL1	3.179076273368
F2RL2	3.46497418422532
TRMT1	5.04556771011778
IMPG2	3.58054910287573
LRRC32	4.63915939756988
BGLAP	4.59209667346277
HTR4	3.38572748178411
MRAS	4.78718827950577
TRAF6	4.67653056894768
AXL	5.1573870299554
ATP2C2	3.44880192605810
LMNB1	3.69893532942517
TELO2	4.42607608939728
PNPLA3	3.56978747986849
CSNK1E	5.25328904545662
SRP14	10.2454595708191
KCNQ4	3.08685247724279
PIK3C2B	5.42037596946466
C15orf15	8.90471537104945
TUBB2B	3.13619088677057
USP15	5.92557789086585
C12orf41	7.97422367437999
CEND1	3.73481431106781
RNF31	4.14625495256044
TCEAL2	4.84671015108081
PTGER2	5.06048996035325
UBN1	5.39148078765918
SLC5A7	3.1261390135351
SLC31A1	5.54910262296248
ADAM29	3.53474243793312
ST7L	4.74953598621607
GFOD1	3.93831576075570
CTNNA1	7.89025258577798
HRBL	3.87704780250763
CBX4	3.33131047454736
NTRK2	3.55428753588332
FOXN3	4.61368100706072
MFGE8	6.79276150485485
PFKFB2	3.62100830190024
TAS2R4	3.37566271100798
SH3TC2	3.15340915733199
IL10	3.50107801080831
PXMP4	5.88592673170772
RNF167	6.33220991566957
PRMT5	6.97533082477685
TSKU	5.50086156876556
ATPIF1	8.51250104873967
ETV3	3.272180114161
PAK7	3.72528771870706
PDLIM1	7.76241549622536
CEP63	4.34504147434134
WDFY3	4.20387758082676
RNF126	4.85721904127776
DPM1	8.92100153673908
CLIC4	7.3204306562055
ACR	3.70772247167615
KLK7	8.81839669398196
ALOX5AP	9.2990284027215
LRP1	4.9645845633244
TNK1	4.34606689584524
TAS2R9	3.33891792108452
ZNF16	6.00853342950016
POLR1B	4.22849695992953
SLC8A2	4.01094394951795
OLFM4	2.84263424047577
TACC1	4.64436560874777
SAMHD1	5.79944141640334
ATP13A2	4.30703052676577
KRT4	3.84678502834661
PAX6	4.63977357676577
SCG2	4.18316088095293
SLC17A6	3.56920362143766
TUBB4	3.92506948932478
PADI4	3.11055531328939
FMO3	3.60081319709183
NLK	3.41876676249963
POU4F3	3.15297271528949
MDM2	3.54806954056314
CAPNS1	10.3580529995595
SDF4	6.66948707340023
ITGBL1	5.08293693571525
TAP2	4.00932069506079
OR2C1	3.61856429012024
KLHDC3	6.98542591646285
EFHD2	6.06124328662322
GALR3	3.81754093767963
NBEA	3.15453136073677
ABCA6	3.22760962752043
ABBA-1	3.87188089777898
GNAI1	4.49759544346167
CLDN3	7.77978376717577
AKT2	3.44594272668057
EGFR	4.17658726075575
VPS4B	6.67456782768442
RBM16	6.57183502649097
GALNT6	5.73938507994463
ZDHHC3	5.0701337226512
SLC25A4	6.74915038712758
CYB5B	5.43477073755066
NDRG1	7.63900733045145
SESN1	5.35964059302565
GBE1	6.02788946505469
MRPL46	6.31631371466932
CLASP1	4.21667334039386
FARP2	4.07410682841312
ACOT11	3.55767789277051
LDHAL6B	2.98464818352595
MAPKAPK3	5.56084731091498
NCAM2	3.12962041727688
AFAP1	4.2176387123287
PRKD2	5.13003962079888
OR2H2	3.39618730817489
ZFP36L1	6.04370685894025
DZIP1	4.56694151871609
GPR161	3.74327150163557
RNF146	4.95011960451984
NKX3-1	4.22111151574595
CCNB2	7.55035424097492
ZNF10	3.93684197882964
WDR74	5.59723216138196
FAM134A	6.88168065165466
PCNP	9.08718974742136
PURA	4.32434139965172
DNPEP	6.71438147255407
ERBB2	4.65280745337719
CREB1	5.17870648474934
NEO1	5.06207315531452
DDX3Y	3.1439567428602
RPS3A	12.8999508730206
MXRA7	9.84804874883812
LGALS3	10.5486290913122
GLT8D1	7.12136672466704
TMPRSS3	7.92853897702637
UPB1	3.61582840671959
LAT	4.31327292028791
CLDN14	3.95110903875974
DHX38	3.57890357351562
KCNA3	3.09703501241311
BTBD1	7.85481579647049
TARS2	5.0553908451531
SKIV2L2	6.92936280661912
ABCF1	6.23238564614077
CDT1	3.04526540174546
ZHX2	6.14084770925932
FCF1	4.43930600790859
LRRC49	4.23578344859749
GUCY1B2	3.99351131514376
CD28	3.39057151269932
SMARCA4	4.97153609906601
SEPT2	9.00192973003743
SOHLH2	3.57834412643567
MCOLN3	4.4391893146562
LRP8	4.01564916641689
TAGLN3	3.69982288296649
MASP2	3.57147283020262
GPATCH3	4.53329277482645
TTRAP	7.72873483833815
AGL	5.2573258286874
NFE2L3	4.17096859681011
PSD4	3.67167063310784
PALMD	5.66708338149209
CCNB1IP1	7.84922506591962
TMEM43	6.28370757408735
OBFC1	6.7570776367764
STAT5B	4.1868457051818
C14orf79	4.30482003717098
ENPEP	3.80486118167755
SSB	6.71215279637985
SCT	3.21994854290254
TIMM23	7.29895361450808
SKI	3.46773787543344
SLC22A13	3.22302257554047
AKAP3	3.73836908082409
OAS2	6.03325461150556
KIAA0423	5.12219607083681
SEC61G	9.0167719092451
CAPN11	3.37438987865333
TMEM50B	7.85546876378828
DEGS1	6.7966178436999
ARHGEF4	3.47653374373959
DBNDD1	4.066739436079
TBL1XR1	5.05038409097892
FAIM	5.69640736573682
SP140	3.45227455140395
G6PD	4.68613137513457
NUDC	6.44526812422279
GABRP	3.94826446724645
SCARA3	4.81261105133324
TACSTD2	5.91504607847714
EIF3J	5.99520792269662
PPP2R2A	7.76505173823385
CPA3	4.96725792666246
PVALB	3.11041751589008
BCAT2	5.8408379381028
MFN1	6.40139530013636
F10	3.3181120545157
