Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B10_547256
SEC14L1	5.72046137845611
CHFR	4.88904156513866
EMILIN1	3.16877998353097
THADA	6.78173529975615
TAF12	6.90826845863202
NDUFS4	9.46217372906935
ID1	5.09247440145681
PIK3CB	4.12420384141539
COL18A1	7.85804371405789
PDZD3	3.32445649952429
TBC1D17	5.14001216302796
COX8A	10.6424309743735
CDCA4	5.38817327903692
C2orf44	4.00417913898186
C9orf16	8.71577518823433
ERBB2IP	6.96812931080955
EMX2	3.7504751521536
FUS	6.17345511359134
NIPSNAP3B	3.80125701201238
TF	3.54743081360947
CXorf56	5.02034994031942
CLCN4	3.8002176075987
PWP2	7.19309426968558
MMP15	4.27446858731876
MTMR14	6.24923095122416
NPR1	7.37760136271701
DNAL4	5.45405537978349
ELAC2	5.13810005512504
ASS1	11.3885289656800
IPP	6.3379676844349
TMEM59	10.6189392693747
POLR2J	9.63402675882096
SEC23IP	5.37206782817613
RGS4	3.65951123577588
UQCRC1	9.76880613051348
SNX6	8.42942972888864
DDX18	6.9873808647223
POLG	5.04565169193871
ADAM23	3.56126708218673
ZNHIT2	4.91782485030142
TFR2	4.32641728005285
NCDN	4.72874532007831
RAG1	3.5461851357732
POMT1	5.0558589819904
CYP1A1	3.20882286032783
SNAPC1	5.5732945772633
GNA11	5.38647141868895
CCDC52	2.59739369748732
CAPN1	7.85808261550388
DDHD2	7.28202748547204
UPF3A	6.69968406664087
LAGE3	6.19843664808911
GNRHR	3.14869038122822
UNC13B	5.60112717387907
TTLL4	4.6257958923959
PPBP	2.82499446696945
HTR3A	3.88586549254709
SDC2	5.79375331763503
ANKRD49	7.21764285352928
BTF3	9.8860801904647
COX7A2	10.2969362256303
SARS	8.69632362539299
C13orf18	4.09175157527383
CACNB1	3.85110525682099
QKI	5.38054046444262
SETMAR	5.41867438597268
LAMB4	3.39461681554287
MAN2B1	6.94160073366429
EML3	5.55078177219226
ACADL	3.21985949898798
OFD1	7.86640678716817
CGA	3.53598059454972
EIF3EIP	10.3303743620696
PEX16	4.97776955963513
GNG12	8.59805295463955
HABP4	5.09697535600817
CNTN2	3.65522465412162
ASNSD1	7.10543203733186
FUT4	3.93891210087108
DBH	3.49792880700586
CD53	7.32881693146898
HIST1H2BJ	3.56205966333469
TFAP2B	3.4199100434064
ACF	3.57079355381622
TMEM11	6.02747392199909
CDH8	3.37683747273791
C3orf32	3.26584607431263
AGPS	5.43193188462191
C4orf18	3.22044017899991
PCCB	8.67254328352686
IPO13	5.71220895942073
PECI	8.77005135896647
UNG	6.409617271831
C6orf105	4.563576145403
GSTP1	8.87069789822901
SUV420H1	7.5300681277053
ARHGAP15	4.26045600366641
LTBR	7.1099535277708
TDRKH	3.33783419855550
PSG4	3.42948476939175
SLC9A3R1	6.53446354589349
NBPF3	9.93584450598957
SLC9A3	3.65378210006926
OSBP	6.52368960640154
PRR5	4.77645984031003
CHMP7	5.18723803505113
ADRA1A	3.05106552262467
ASAH1	7.13187626668179
FKBP4	7.64106202841821
ZNF350	5.19081694846253
DOM3Z	6.80159824882013
GIPR	3.81839786429961
AHI1	5.52234913322771
BST1	4.44231887781039
NCR2	3.54056830612029
NADSYN1	5.97322483009329
UBE2W	6.17472594504377
RGS14	3.79222343361107
KRT15	4.79496422254469
SCN11A	3.65246841987282
GFI1	3.56503570129284
FHL1	3.95287612248405
SMC6	5.39557963315735
GATA1	3.58044628350554
OSGEP	5.73224900763932
ARMC6	5.21741255514721
HK3	3.35139314010193
PSMD5	7.78745085757545
RSU1	7.15236933560386
RPL4	12.1502852715287
MAD2L1	7.02518603975872
RBPMS	5.18862687415138
EIF4A3	9.18679312457
E4F1	4.42764712069455
DLEC1	3.46627291458067
PRPF3	5.52975497515573
EMR1	3.11345110976080
CHMP2B	7.06137003891893
CAMSAP1	4.02340868921364
RPS21	10.2873950644575
XCR1	3.19623124938069
ARID5A	4.38679635122062
RBM6	6.44428811339166
UBE2N	6.38922904556273
KLF4	3.90461321635305
MGC4172	5.40315131822476
LMO4	6.68176085618462
KLKB1	3.44906789443152
HDAC3	7.00456612912412
HP	9.29003516376303
SCHIP1	4.89648309687504
BTK	4.05234084739542
KRCC1	8.83033927943762
PRND	2.85545783272607
C6orf27	3.47107408199105
PIGL	4.49979200704817
CLCA1	3.63722926433068
C1orf112	4.00352031399972
OLFML2A	4.49180772277104
HUS1	5.02245959063521
SFRS6	8.15778051466889
CXCR7	4.81588202571348
UIMC1	5.92185155811655
FXYD2	3.68841637686263
GOT2	8.1345441400507
ZNF667	4.84711394501302
TFEC	3.78378589225007
ATP7B	4.29019846256372
RAB38	5.66427463627395
POLD2	7.60496771289172
PPM1H	4.83073994520178
DCX	3.26658554374789
NFYC	6.17228710197302
ZNF228	4.23276432322071
KIN	6.2446890144023
PLSCR4	6.51212062897602
HIST1H4I	4.24274366979584
PPARGC1A	2.99406083974617
HIG2	7.61693006645581
KCNK10	3.84443051204715
EXOC1	8.84034660991137
OR6A2	4.02028889246771
ETFA	8.80534122206871
PDAP1	5.45710791996553
C19orf6	3.48071477612667
POLRMT	4.1258610080043
ZNF146	7.66143279342394
MIA2	3.36167222259861
LY6G6E	3.33798319575444
EIF4E2	7.84941960968545
NENF	5.52693198751498
HOXB5	4.44802641957633
ZNF324	4.72562847499848
CUGBP1	3.87540861895535
ENTPD7	4.03352617693579
TTC13	5.36489955630015
GJB5	3.25516576210329
PRSS22	4.38452911200316
CYP3A5	3.38620378771187
MBOAT5	5.28792397808898
CUL4B	5.16224671441434
CENPJ	3.24443250631459
KIAA0664	6.23337991873681
PITX1	3.63740130978918
PDGFRB	4.71013872054323
RDX	5.67316477226808
CELSR3	4.4533913436078
JUND	6.10395447174497
ITSN1	5.04202185302288
CHRNB1	4.65042575075890
EHBP1L1	4.24419773313666
C19orf2	7.49586210054961
FETUB	2.9684813558316
CAMK2B	3.54420733737266
DCTN1	6.06574612899176
TNKS2	6.63039611861772
MRTO4	8.33512193881897
C1QBP	5.98424929265637
TTC3	8.10768625403326
NDUFB8	8.65425917770095
CADPS2	3.59174546315272
EDG2	4.14918612415407
MYF5	3.09323443036104
SEMA3G	3.42031980925088
IL23A	3.65336806775546
GJA9	3.71087872534951
R3HDM2	6.51408699915675
C5	4.28782705797619
SLC2A10	6.76574630997694
TRIM45	5.90431213026803
TSP50	3.61844420447581
PAQR3	5.57785912748138
ANKRD26	3.73370573207941
TCP1	8.95519581572994
TMED7	7.36539573709144
CMA1	2.81870747749423
PTCRA	4.56687778046045
HCRTR1	3.45583476500403
FST	6.87077803023002
PAWR	3.92690103189013
LDLR	3.87727130672395
ASTN2	4.247594516604
SCRN1	6.96664802286182
GPATCH8	5.8962935963059
KIF4A	5.23495509744584
TANC2	3.47240452326035
ZMYM5	3.44010446918815
PGM1	9.95301578242828
ZNF586	5.37578744066956
POLR3G	3.78917282261532
CPD	5.10749310955924
SNCAIP	3.68090545852001
DCT	3.49527072019626
HLA-DOA	3.68574502166853
TANK	6.17156883022082
RCAN1	3.92030123910825
UPK1B	3.77127102791353
DNAJB4	4.74584334710371
UGT1A8	2.9296406526727
LIMD2	3.25877778192152
HIST1H4L	3.34555089241138
PECR	6.1324884334267
HSPA2	4.94181660714382
SERP1	8.78378719087798
TACR2	4.04390506374156
NUP85	6.23387577447695
CD177	3.46221192984311
GPR135	3.38871853304086
PIGG	7.92814252206246
LGR5	3.27677217506186
JAK2	3.57118370221964
DPYSL4	3.45003925138122
TM9SF4	6.34166839042719
PTHR1	3.44708272159571
SIRPG	3.10038467402100
ZNF264	5.54468868901064
BICD1	4.87057044908228
RAB5A	7.48716560457102
FLJ13224	3.12329528251602
METTL5	9.7950219112595
HERC6	6.08513802979774
CASP1	5.63760528312301
USP9Y	2.94272093686587
LRP1B	2.83066800183455
XAF1	6.29828048592664
PLA2G4C	3.53773064104631
APOA2	3.07437162928955
SPAG6	3.27654289042866
KALRN	3.17653080490148
SECTM1	5.54109614257029
THOC7	9.32733910318473
IFNAR1	5.02455297230045
TCTA	7.00030558080539
NY-REN-7	3.45416610646103
TALDO1	9.6080317618561
B2M	11.9245167820417
LPPR4	3.59241027148671
SQLE	7.07711772491712
SEPHS1	6.31865409825225
EIF5A	6.71352590695307
FAM49A	4.00942560856905
YTHDC2	4.74294012856169
EHD2	6.30633125479136
NCF1	3.67535914615276
SPG7	7.21475117843271
ZNF614	3.74502779202738
HOXA5	2.96556095960061
NUP133	7.78811879619393
FGF12	3.64765790910689
SLMO2	7.35572303093445
INPP5B	4.56308929845212
PPID	6.17040998742728
SNTA1	4.21612637955885
IL20RA	3.90238330349668
UBE2J1	5.38571510810604
CACNG2	3.07335790253484
GCM1	3.14071745517988
ELF1	6.00500031924015
TLR5	6.46480771077658
TCFL5	7.30951215831446
C1orf107	6.24770185455838
C19orf22	6.54057752866095
SAFB2	5.97941071566548
MAP3K7IP1	3.83970636453075
NCK2	7.81586639416466
OXA1L	8.4945133310789
KIAA0652	5.17118458741562
KLRG1	3.46859781878450
FRAG1	6.76533679086812
ZSCAN12	2.86782092158043
PSMD12	6.390254909082
E2F4	5.36067190077847
CLEC4M	3.72942864822404
KIAA0999	5.58964006101292
CLDN10	6.09158533857424
MGC13053	4.20638319497396
TAC1	2.68440566757119
GYPA	3.21967917930335
HPCAL4	3.4272673131017
TRAIP	4.19208146670944
MEX3D	4.37857387963005
KIAA0232	7.30287246358781
ERCC8	4.445615188621
NFAT5	5.78076692077764
GPX4	9.28582676832446
CSPG4LYP1	3.10263861610609
KIAA0368	6.82435834572547
FBXO3	5.11825373068058
DVL1	6.745056523814
CMKLR1	3.65762658232194
GPR157	3.47307139040613
TYMS	7.1021511295302
OR52A1	3.28783551057076
PEF1	7.89229822410145
ZNF750	3.01475895640717
ALG9	4.97944490837807
MCM5	4.66848814078451
SDK2	3.86793871927556
BAIAP3	3.95107372303597
RABGGTB	7.03429874966558
KCNK7	3.53025998790614
PTP4A3	8.75716657318896
ANKRD40	3.95198836167001
CALCOCO2	6.3979742111736
TMSL8	5.26415879143091
SNCA	4.23436795117109
ZNF551	4.39850207455541
HBQ1	3.40571786223262
ARHGAP26	4.50472214193409
GEMIN6	6.76244662115625
HRAS	6.19481245129189
KLRC4	2.84362485291178
BSDC1	6.68604008788452
DSC1	3.80363560147139
RNF43	4.75101798197908
NDUFAF1	5.59483086049164
MAP2K4	6.05777462495445
FOLR2	4.59425967178212
LYZL6	3.74286726765408
EPB41L3	3.63318338327435
TEKT2	3.51935634478064
CDKN2B	3.46125623215446
WSB1	6.57882746553249
ZNF480	3.69320064361282
MAP3K6	5.58403624885231
PROS1	4.27269199881072
PSMB8	8.48369057614831
HN1	7.12343390788364
MAS1	3.39406318569952
APOL1	5.16687256037354
CSHL1	3.19735529450712
ZBTB7C	3.20206850801046
AHCTF1	5.91575066312967
SAE2	8.75522847161561
ITGA2	4.66067568319639
AP2S1	9.02517877246966
P15RS	6.97346510278559
MME	3.82818482167201
VAT1	7.1845668144151
MAST4	5.4911361250897
TUFM	9.953680758537
KRT33B	3.15740538057029
THEG	3.64364726388185
KCTD2	5.03031285189542
WDR26	8.29592962430889
MFI2	3.37428214427749
KRT34	3.07000708266940
NR4A3	3.52945807855488
SGSM3	4.68681499073671
ARSA	4.63230312200752
TOMM22	5.89833438364152
SOCS3	3.88050687828489
UNKL	4.10302858287929
POP4	8.35056452782606
BHLHB3	9.5134729243406
MALL	3.99441507412422
SOX15	3.71752728638298
CCNA2	6.02673921629647
PARK2	3.33912866748015
GPR124	3.87980701564565
TMEM132A	4.02734685631896
CGRRF1	6.07594995127596
RUVBL2	8.5291368085954
MCAT	5.61008482369905
WNT10B	3.89462915393757
ISCA1	7.55891929468006
RPAP1	4.1543615405491
C12orf48	4.41503896113064
RAI16	5.47104480047085
RPL27	8.99053127525763
EPN1	3.69987783402292
MAGI1	3.88033087002593
GBX2	3.3965900181564
SLC35A1	6.83215361982268
GAL	3.71773686818703
SLC14A2	3.57931766414991
RDH11	6.4602006451296
ZNF518	4.34165861881614
PCYT1B	3.31584747558862
AUH	8.12540211865989
EIF3H	11.99704790922
KIF1B	7.51840691646631
MBD2	4.83159370862800
AMOTL2	7.4090753276174
C6orf120	6.35341446668473
PIGT	7.67316056590177
PSRC1	6.0384217102566
PLA2G10	3.95287550055838
ALAS1	7.125734437854
FOXO1	3.94164613155763
C17orf62	6.73693191957016
KIF5C	4.10148202915999
DUSP10	4.65617366064116
CRLF3	6.55083753800296
CLCNKB	4.19588940564271
PSMA5	9.21376859717267
FARS2	6.57247587952727
CCDC28A	7.40430534665697
AMPD3	5.00704267003925
PIAS1	7.5695525973918
ADCYAP1R1	3.56553049152637
TMEM134	7.77214278321367
CDH20	2.93920434851905
FBXO7	7.74241851132939
FLJ14213	4.36879444360049
ZNF3	6.18632797467115
LRRFIP1	7.48130180365142
TMEM49	8.31362929237933
CNOT2	6.27695500876497
CBX2	2.85432625747506
ZC3H14	5.90350641369822
ALDH5A1	6.77925165557854
HNT	3.16147714077446
SERPINA4	3.11044332403474
FLJ20920	6.42162275419887
CRTAP	5.16770555973106
DDX50	8.64191646302481
STYXL1	7.74511973173049
TK2	5.04794397317254
BLVRB	7.78165376763422
STMN1	6.91863716897816
GUCA2A	3.431854498956
DPP6	5.48836642889055
GALNT10	6.1049502913815
STK39	5.77546189046074
MMP24	4.43878868056046
CKS2	9.59254771293946
RHO	3.95096074249599
BANF1	9.69261816196757
CR1	2.89091679507726
RPS6KA2	5.6618140803403
HMBS	6.57180031513156
C20orf112	3.80090256526332
SLC25A24	7.11689646078777
MRPL22	9.53650311614697
SLC25A15	5.18924318751504
GADD45B	4.73308630209073
TDP1	5.02061563796168
ZNF287	3.64832246926148
DAAM2	4.02470446045178
C11orf57	4.98576629793265
RFK	7.36262904911957
ZFYVE9	4.14466555481072
TCTN3	7.23926462406294
STCH	5.20632282496835
LOC283871	3.47567431410065
NDUFB3	8.55185127809992
DEFB4	3.43130707126403
FPR1	4.45406843643233
FMNL1	4.26342065582181
SEPT7	9.30684312342033
PTCD2	4.86383766129016
GNLY	4.08391134139263
GRAMD1C	3.60843926901657
ZNF165	4.58786368075091
TR2IT1	5.30771056306713
ARMCX3	6.86185760844918
NDE1	5.30694030371311
MAGEF1	6.75930864994735
ITGA10	3.33765048219569
ARHGDIB	7.99891627434685
FSHB	3.49985890069515
ANXA2	11.5551029223386
HLCS	4.41418520252594
MCF2L	5.29753987746413
AK1	6.87202730677152
FH	7.06035834757796
LGALS2	4.44185783344095
SYNPO2L	2.66995098756649
KIAA1045	3.37760056844973
C1orf183	4.72121707759007
MAGEA8	3.09944718003029
DGCR8	4.1486694371479
GSR	4.87927558475954
NEU2	3.33800115602136
HIST1H4B	3.5899063180767
CACNA1C	3.10262788452393
FAM20B	6.51577032877327
HES2	3.12488709339213
PDCD6	9.22457848186748
INTS7	5.44660262762777
AMPH	3.51853802516633
UCKL1	7.1444947248584
ASB4	2.98224099444622
C10orf97	5.47510107644736
ALDH1L1	4.13518273783321
CCL23	3.21282511652891
OBSL1	5.28135419425806
SLC12A7	6.81533227962719
THAP4	6.53426381229165
RBM4B	5.91314105690673
OGFRL1	4.50189560373522
KIAA0831	6.29681974900332
C12orf11	7.62547430758805
PPP1R15A	4.52501425390398
KIAA0240	4.85424739449036
CD1B	3.36215787363456
FCGR2A	5.56143479334642
MDC1	5.69791036265287
MAN1A1	3.4972730903681
KRT9	3.19013573381549
HTR1A	3.26153026432495
OCEL1	5.82121937138821
ATP11B	5.3277187400482
NLGN4X	3.31584153438518
FBXO34	7.54442315181893
ALOX12	3.75738939893242
RB1CC1	6.59492696653291
PCDH12	4.30740136904981
RPE	5.41756733745563
EIF4E	7.01837865558059
CSDC2	3.64397615988365
ABHD5	5.60379984161617
TMBIM1	6.57451511284649
PET112L	4.15361604226091
P2RXL1	3.13841571271551
F2RL2	3.14766034804096
TRMT1	6.48387062619687
IMPG2	3.70534826299529
LRRC32	4.78459151619837
BGLAP	5.3879146383405
HTR4	3.32466483715577
MRAS	5.22148475540313
TRAF6	4.88792181752737
AXL	4.33504000000228
ATP2C2	3.35674599464678
LMNB1	5.20375453777254
TELO2	4.50941996202922
PNPLA3	4.00830311669698
CSNK1E	5.60950115747042
SRP14	9.6026870865362
KCNQ4	3.38499777993900
PIK3C2B	6.73464130354673
C15orf15	8.40526483892478
TUBB2B	3.03322805719153
USP15	5.33187245183671
C12orf41	6.36968905912432
CEND1	4.17032379319648
RNF31	4.77290501141739
TCEAL2	3.32656691239531
PTGER2	6.0142239876134
UBN1	5.99118930886354
SLC5A7	3.29935169482089
SLC31A1	6.24450799730156
ADAM29	3.45906158960162
ST7L	4.20940889115956
GFOD1	8.62436119345805
CTNNA1	9.20292417080994
HRBL	4.5248775168542
CBX4	3.6731923829835
NTRK2	3.51758301224761
FOXN3	4.68541406946011
MFGE8	7.41057957890043
PFKFB2	3.9938602439116
TAS2R4	3.74063495484258
SH3TC2	3.13927982357009
IL10	3.45002011517718
PXMP4	6.2304595446874
RNF167	6.32042363200931
PRMT5	7.58415728259174
TSKU	5.81280217540246
ATPIF1	9.8164745319117
ETV3	3.17121406594509
PAK7	3.28666618729355
PDLIM1	10.1089217667333
CEP63	5.9444948331326
WDFY3	5.25934660202265
RNF126	4.46247880768349
DPM1	8.51975585408701
CLIC4	6.65259052049855
ACR	3.89427332827702
KLK7	10.9468926245104
ALOX5AP	8.64308704347174
LRP1	4.81894537130845
TNK1	5.14393339515967
TAS2R9	3.04101053923381
ZNF16	6.025955320291
POLR1B	5.80146188219597
SLC8A2	4.16673391019265
OLFM4	2.82941228320632
TACC1	5.61952316037115
SAMHD1	5.49037901017621
ATP13A2	6.27365291157257
KRT4	3.82440525601565
PAX6	4.4279194464026
SCG2	3.26865578572522
SLC17A6	3.36750020417424
TUBB4	4.05460464915054
PADI4	3.09358939260804
FMO3	2.99203970404694
NLK	4.23841304913837
POU4F3	2.97580302159636
MDM2	3.15011665562344
CAPNS1	9.89117803496328
SDF4	7.12184128220041
ITGBL1	2.94336017717405
TAP2	4.73721092375566
OR2C1	3.4604656454593
KLHDC3	6.14130171267754
EFHD2	7.09633972547325
GALR3	3.49928047217733
NBEA	3.47886094214492
ABCA6	3.35893042863578
ABBA-1	3.70875459403188
GNAI1	6.2536452541485
CLDN3	8.20944905211169
AKT2	3.22446587674091
EGFR	4.56316589200843
VPS4B	7.56144306768006
RBM16	7.58254779376207
GALNT6	4.90932418315695
ZDHHC3	5.89311577908682
SLC25A4	7.10511259681746
CYB5B	6.02531549277383
NDRG1	9.39105527162962
SESN1	4.81762515053908
GBE1	7.93552810760332
MRPL46	6.03092673237515
CLASP1	6.11265505469645
FARP2	4.77303001424222
ACOT11	4.27481491445084
LDHAL6B	2.77039582158259
MAPKAPK3	6.30167341072047
NCAM2	2.87006420960783
AFAP1	4.83815337735926
PRKD2	6.45719874504353
OR2H2	3.46847974213621
ZFP36L1	6.31055786750194
DZIP1	3.6093619397816
GPR161	4.93323085834772
RNF146	5.30809137122734
NKX3-1	4.02223606301045
CCNB2	7.84485055251034
ZNF10	3.71656285960764
WDR74	5.71182994771237
FAM134A	8.23915359658044
PCNP	8.3321375110532
PURA	5.72126704705018
DNPEP	7.64505280270374
ERBB2	5.09046282031804
CREB1	5.59783387966821
NEO1	5.67839274606493
DDX3Y	3.21111920358539
RPS3A	12.5961416321963
MXRA7	8.88148499571209
LGALS3	11.2180963909454
GLT8D1	7.18314027988527
TMPRSS3	8.81544652601597
UPB1	3.42514865964277
LAT	4.28678813882806
CLDN14	3.66232132817192
DHX38	5.43603782038335
KCNA3	3.24743588516723
BTBD1	8.0439002257331
TARS2	5.35624871045404
SKIV2L2	8.23766687037822
ABCF1	8.71181881733182
CDT1	3.24099973847685
ZHX2	7.05293083870114
FCF1	4.37697640395256
LRRC49	3.46603711774625
GUCY1B2	3.70023343004788
CD28	3.23220834953667
SMARCA4	5.64968761597176
SEPT2	9.34308592975489
SOHLH2	3.38532159612057
MCOLN3	4.09905511986045
LRP8	5.89244776401676
TAGLN3	3.46436140236619
MASP2	3.66308539555534
GPATCH3	4.62180450641409
TTRAP	8.7051174630454
AGL	7.7683105450541
NFE2L3	5.69228229032076
PSD4	4.15815185222766
PALMD	6.15219152252979
CCNB1IP1	7.92611263300847
TMEM43	6.78045125910197
OBFC1	6.66831705761919
STAT5B	4.20727831238099
C14orf79	4.31139369542984
ENPEP	3.52068785221678
SSB	8.23399744518299
SCT	3.12372074746691
TIMM23	7.04177744474376
SKI	3.63135226697456
SLC22A13	3.01312380084754
AKAP3	4.17797756870623
OAS2	4.53842163460961
KIAA0423	6.49667631560793
SEC61G	9.7200212585636
CAPN11	3.23853375471309
TMEM50B	7.73707163477155
DEGS1	8.53014113524583
ARHGEF4	3.79611587502566
DBNDD1	4.79791162028359
TBL1XR1	4.31436321070498
FAIM	7.29813614327204
SP140	3.37906709964223
G6PD	4.64135402634572
NUDC	7.61138721907333
GABRP	3.18436749928572
SCARA3	5.98434917784009
TACSTD2	6.03648219177043
EIF3J	7.67469658384382
PPP2R2A	7.63754636045535
CPA3	3.52766348472381
PVALB	2.93261648693278
BCAT2	7.4183091963344
MFN1	5.77468603392613
F10	3.47348231258304
