Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_B02_464072
ZNF257	3.29586406163364
DUSP4	4.84379236435021
FLJ22167	4.92715809810669
EXOSC7	5.44146034608426
ROR2	3.51774362641805
FOXM1	4.3682689196019
ZBTB48	4.6403055142229
BUD31	7.39422690220545
MAOA	6.7128257691664
CCDC41	4.508545695126
TNNT3	3.50464492737627
FBXO11	5.77395290839313
GYPC	7.45439443770827
PLIN	3.67159440628735
RFXAP	3.48628854681318
C6orf15	3.80430091618742
RNF4	8.58742284920412
F8A1	7.84117368522136
PPP1R3D	5.10033542340927
GRB2	7.45126570497207
TPM3	3.12082336856344
SYT13	4.63214112027025
EPB42	3.37329730215199
RP5-1077B9.4	5.48480618028404
EIF1	9.89379255595674
CETN3	7.08823004404232
FPGT	5.14266863054453
PRY	3.39153690182379
NTHL1	5.10048798254542
POLR2B	8.1657396815602
RPS28	12.3347225624489
GDF10	3.15669786479905
COQ9	7.30613777928453
P2RX3	2.80419671629067
GCC2	7.87560078883679
RARRES3	7.18466260300579
PLXNA1	6.34202853669171
WBP4	4.53382898140867
KIAA0100	7.61848845361413
PMF1	7.53383658405753
HS2ST1	5.91440046187679
CRELD2	6.54907617606223
C8G	3.07960701412576
CD82	6.38730451998088
PMM1	4.82358600057772
CBLL1	4.83593214055537
LIM2	3.34369714435237
VAX2	3.11932934987162
SETDB1	5.07580946117573
LRAP	5.90144724706304
GCLM	6.04093464539646
CPEB3	3.91311886414225
PPM1A	5.65273186423124
INTS1	3.88982616181302
MMP16	3.24339918937932
CAMTA1	4.83187953686838
SAMSN1	6.95206010314853
DRD3	2.89050132901431
GMPPA	4.9658530540696
C11orf73	5.91884422524901
AIPL1	4.04927840452853
PTP4A2	8.9220260225047
IL24	3.11377665654023
BDKRB1	3.31875214090209
HPCA	3.68261671133039
MLF1	6.7143040102368
SEC14L1	6.4775543544203
CHFR	5.0174235223623
EMILIN1	3.08474854800303
THADA	7.10519238363277
TAF12	4.63611423095635
NDUFS4	7.79290911914298
ID1	5.27996615805733
PIK3CB	3.70073634448827
COL18A1	6.25482073900833
PDZD3	3.10377475107407
TBC1D17	5.31911584712344
COX8A	9.08986810661691
CDCA4	5.51401811244909
C2orf44	4.45203268368748
C9orf16	8.5598546915098
ERBB2IP	7.57091524050058
EMX2	9.50065214446128
FUS	5.82891501456506
NIPSNAP3B	3.93894924059611
TF	3.16894796209236
CXorf56	5.64216542171302
CLCN4	3.62038999569129
PWP2	4.59742404743242
MMP15	4.81376759152927
MTMR14	5.61235255725207
NPR1	6.76011201070048
DNAL4	5.49143220485911
ELAC2	4.49230357467514
ASS1	11.5609664586353
IPP	4.38160790192293
TMEM59	9.45971214197041
POLR2J	8.35111150577166
SEC23IP	5.07316533814248
RGS4	3.92733101765847
UQCRC1	8.22415200796168
SNX6	7.87428001841646
DDX18	7.17858188383395
POLG	4.29759934722465
ADAM23	4.2037466232363
ZNHIT2	4.26684443291400
TFR2	3.45469790291341
NCDN	4.33153545574036
RAG1	3.28071584081243
POMT1	4.65871335320873
CYP1A1	3.35643531286466
SNAPC1	5.32626475155572
GNA11	4.83021575949031
CCDC52	3.16183492213103
CAPN1	6.9945323848368
DDHD2	7.03841534665319
UPF3A	6.21010099057835
LAGE3	6.59780637931868
GNRHR	3.15003048032727
UNC13B	5.5286176920401
TTLL4	4.44495584647014
PPBP	2.8517715315088
HTR3A	3.57115418429398
SDC2	5.38763925594554
ANKRD49	6.74037843678146
BTF3	10.1064932933559
COX7A2	9.51958718587401
SARS	8.30254995958016
C13orf18	5.189920752873
CACNB1	3.88816817525211
QKI	6.11725104037179
SETMAR	4.55446823922812
LAMB4	3.14055192973588
MAN2B1	7.19355438606342
EML3	5.14179189465588
ACADL	3.23976516156798
OFD1	7.45425360214415
CGA	3.42612191403969
EIF3EIP	11.4946905708709
PEX16	5.25253550921415
GNG12	7.4630746733075
HABP4	4.80640860891028
CNTN2	3.21257089430039
ASNSD1	7.7190451248031
FUT4	3.92349134387543
DBH	3.46836774682735
CD53	8.86876887311657
HIST1H2BJ	3.30010212967211
TFAP2B	3.26944133127413
ACF	3.88459330807497
TMEM11	6.04207062948653
CDH8	3.34763799284598
C3orf32	3.43442958095847
AGPS	4.26465978650048
C4orf18	3.41853671081271
PCCB	6.98603062660605
IPO13	4.44734534929197
PECI	7.51174927630687
UNG	7.33054943365496
C6orf105	3.66769997249671
GSTP1	8.6522882041006
SUV420H1	7.46309026857891
ARHGAP15	5.51115930565009
LTBR	7.21048734515794
TDRKH	3.92725577487764
PSG4	3.35878478632539
SLC9A3R1	6.18315467036792
NBPF3	9.19206897153485
SLC9A3	3.83331651636533
OSBP	6.02890158670704
PRR5	4.89948996760939
CHMP7	5.16977364877065
ADRA1A	3.1396473667518
ASAH1	7.52414639921334
FKBP4	6.4659701314686
ZNF350	5.69757752373816
DOM3Z	5.04955893534667
GIPR	3.62051271610117
AHI1	4.1217382270112
BST1	3.94192645652586
NCR2	3.63534426657724
NADSYN1	4.71216318933171
UBE2W	6.0718709917215
RGS14	3.79892115335863
KRT15	7.17699897168743
SCN11A	3.67936830812914
GFI1	3.54336617848699
FHL1	6.84831767586374
SMC6	6.18036310969735
GATA1	3.58209246775559
OSGEP	4.16833883194833
ARMC6	4.54836686567039
HK3	3.16293292741264
PSMD5	7.28065425519826
RSU1	7.65970263582112
RPL4	12.1723440293688
MAD2L1	6.86833077495899
RBPMS	5.69770275822126
EIF4A3	8.57764722046727
E4F1	4.47916251270407
DLEC1	3.32055281665789
PRPF3	4.77173709067234
EMR1	4.58828836297425
CHMP2B	8.39602302980724
CAMSAP1	4.6739496381128
RPS21	9.62487308057569
XCR1	3.43736081838647
ARID5A	4.20255835299629
RBM6	5.62929913851075
UBE2N	6.79508950918938
KLF4	3.80072180436366
MGC4172	4.3967102083083
LMO4	7.02143666841198
KLKB1	3.30147512300187
HDAC3	6.97656744459707
HP	5.26218533565758
SCHIP1	5.08644936591041
BTK	4.95320455062343
KRCC1	8.33442224150257
PRND	2.98911735731924
C6orf27	3.37303159818784
PIGL	3.55485135382245
CLCA1	3.87050836645322
C1orf112	4.15791817813794
OLFML2A	8.78642319238639
HUS1	4.47352033895677
SFRS6	6.93328021290804
CXCR7	5.52825235087767
UIMC1	5.95191403835869
FXYD2	3.38122435979104
GOT2	7.12345837908806
ZNF667	4.56690483183093
TFEC	5.0911814488537
ATP7B	3.92188441930701
RAB38	6.01247058336931
POLD2	6.4974068646805
PPM1H	3.67943950767304
DCX	3.15576848225578
NFYC	5.30032728179396
ZNF228	4.14072431916142
KIN	5.85871988056838
PLSCR4	7.07464879319469
HIST1H4I	4.04282378263053
PPARGC1A	3.42400132023682
HIG2	7.12787265971515
KCNK10	3.99088776180649
EXOC1	7.84215330903274
OR6A2	3.63078347448716
ETFA	8.24307633488984
PDAP1	5.13026104061097
C19orf6	3.42715437458913
POLRMT	3.80951684314475
ZNF146	8.60619949133637
MIA2	3.14903986978576
LY6G6E	3.13219328881114
EIF4E2	7.71177860024113
NENF	5.38512131009895
HOXB5	3.6718852558338
ZNF324	4.44643162259764
CUGBP1	3.6868886014231
ENTPD7	4.07428864941968
TTC13	5.28421764535652
GJB5	3.18660409050783
PRSS22	4.41662772003519
CYP3A5	3.19109642468303
MBOAT5	5.38207158107637
CUL4B	4.93462213578428
CENPJ	3.54896779747802
KIAA0664	6.48649982091766
PITX1	3.37388550099744
PDGFRB	4.75277232379708
RDX	5.53033548641445
CELSR3	4.46489369122877
JUND	6.28290615364442
ITSN1	4.98942221983176
CHRNB1	4.66714576727429
EHBP1L1	3.56692828368155
C19orf2	7.44254719339479
FETUB	3.04220993400401
CAMK2B	3.14665738844673
DCTN1	6.12787077097304
TNKS2	7.04792999876341
MRTO4	6.49494125719657
C1QBP	5.8860338474544
TTC3	8.49985002226234
NDUFB8	9.18528015809048
CADPS2	5.52908937469918
EDG2	4.23898616496714
MYF5	2.95000556997543
SEMA3G	3.18570618053118
IL23A	3.58193840086676
GJA9	3.60400647117429
R3HDM2	6.78331791052099
C5	3.67883135255649
SLC2A10	7.63992975716685
TRIM45	4.83425219761215
TSP50	4.61565758535792
PAQR3	4.65987017167366
ANKRD26	3.39948120959794
TCP1	7.9641912809246
TMED7	6.70359936056642
CMA1	3.15789166391107
PTCRA	4.16765855455484
HCRTR1	3.63323272678347
FST	6.04266784039951
PAWR	4.21816247986595
LDLR	4.87297221762937
ASTN2	4.02447265683958
SCRN1	6.11310195550556
GPATCH8	5.65597698930299
KIF4A	4.39706170703591
TANC2	3.65814522193405
ZMYM5	3.71597392633343
PGM1	8.95542296818477
ZNF586	6.19378250965841
POLR3G	3.56428441622039
CPD	6.46058900400838
SNCAIP	4.43058475589992
DCT	3.37384356110782
HLA-DOA	3.73870305134899
TANK	7.5014914816054
RCAN1	4.04372854934472
UPK1B	3.30523515350332
DNAJB4	4.98068890210302
UGT1A8	3.00110198781380
LIMD2	3.58254469288528
HIST1H4L	3.67432256659043
PECR	4.42757500330692
HSPA2	5.45686911668817
SERP1	9.90427463941102
TACR2	3.40386357865341
NUP85	5.71479229921249
CD177	3.70837562091155
GPR135	3.08646653566420
PIGG	5.77762123688776
LGR5	4.04791552512554
JAK2	4.29701755769899
DPYSL4	3.36079525460932
TM9SF4	5.50603888051354
PTHR1	3.25421047736877
SIRPG	4.37091883220828
ZNF264	5.01081200555169
BICD1	4.91969160897955
RAB5A	6.76871750499521
FLJ13224	3.00995860170473
METTL5	9.45297830160216
HERC6	6.73961489185395
CASP1	7.26988643611053
USP9Y	2.83171778707130
LRP1B	3.15137460075411
XAF1	6.67165551762788
PLA2G4C	4.14849132260718
APOA2	3.17129806881329
SPAG6	3.01852688828918
KALRN	3.27300971733409
SECTM1	6.15610622819334
THOC7	9.10663609821572
IFNAR1	4.47334939819759
TCTA	6.49067524535076
NY-REN-7	3.70718006151909
TALDO1	8.9398753611597
B2M	12.2696353682147
LPPR4	4.47204041087077
SQLE	6.88124113541926
SEPHS1	5.84364584082253
EIF5A	5.87666681983062
FAM49A	5.06136394055893
YTHDC2	3.78420119379751
EHD2	5.25234276819492
NCF1	4.34010639986244
SPG7	5.60363200404432
ZNF614	3.76417052193295
HOXA5	3.24967177473440
NUP133	8.31874386751816
FGF12	3.84692941669869
SLMO2	7.66835807181443
INPP5B	4.71495209175545
PPID	6.41919897517908
SNTA1	4.16989870696629
IL20RA	4.83695644086169
UBE2J1	5.95465515369894
CACNG2	3.35127302418901
GCM1	3.14640646187102
ELF1	7.36629432985588
TLR5	5.90454495608113
TCFL5	6.75078865081859
C1orf107	6.41115329249196
C19orf22	6.35483786563084
SAFB2	5.61038676335346
MAP3K7IP1	3.75499226764247
NCK2	8.14467520034314
OXA1L	8.78781300734696
KIAA0652	5.28028440306401
KLRG1	3.5468819814347
FRAG1	6.62955039503198
ZSCAN12	3.02958127581243
PSMD12	6.6803883919958
E2F4	5.08361485280551
CLEC4M	3.52150195839468
KIAA0999	4.68714124233733
CLDN10	6.63706715131434
MGC13053	3.88210305104876
TAC1	2.6897710997206
GYPA	3.31498325705746
HPCAL4	3.23432818555232
TRAIP	3.95984632427256
MEX3D	4.20993282935665
KIAA0232	7.12668698773184
ERCC8	4.69986735219104
NFAT5	4.85242216293672
GPX4	9.47036483060505
CSPG4LYP1	3.02310474771511
KIAA0368	6.29298070188688
FBXO3	6.6044258630691
DVL1	6.27603222850528
CMKLR1	3.64791531843656
GPR157	3.49442775503785
TYMS	6.38264355027405
OR52A1	3.19029009027304
PEF1	6.05571370869404
ZNF750	3.48188871556029
ALG9	5.72232987032619
MCM5	5.88381061298919
SDK2	3.16572312316397
BAIAP3	3.87112643982156
RABGGTB	6.71913204900877
KCNK7	3.40316705468326
PTP4A3	5.64629677321504
ANKRD40	4.0654677423523
CALCOCO2	7.44361298952821
TMSL8	4.27410710145776
SNCA	5.11252747967261
ZNF551	3.90630931474759
HBQ1	3.20953621240608
ARHGAP26	4.35730513386223
GEMIN6	6.25074296268612
HRAS	5.00083078091902
KLRC4	3.20123821691692
BSDC1	5.35270486653313
DSC1	3.85297890624885
RNF43	4.54616346434095
NDUFAF1	5.83606634747431
MAP2K4	4.77316154738789
FOLR2	4.42876844018454
LYZL6	3.79063873620232
EPB41L3	4.46547174556669
TEKT2	4.09278197676479
CDKN2B	3.12260653696043
WSB1	5.95135764766501
ZNF480	3.89391380527772
MAP3K6	4.11292003110021
PROS1	6.30060448350443
PSMB8	8.64531133696922
HN1	5.82707109865976
MAS1	3.1572770755837
APOL1	6.15776062714682
CSHL1	3.19611175590331
ZBTB7C	3.15978112364547
AHCTF1	6.0508473799754
SAE2	9.27090751830358
ITGA2	3.96559680313618
AP2S1	8.23867369056432
P15RS	6.39917346734147
MME	4.82558615455234
VAT1	6.89833152327841
MAST4	5.53715167620827
TUFM	8.71018182170257
KRT33B	3.29302744588514
THEG	3.85128658263967
KCTD2	5.25339899045097
WDR26	8.53681575588629
MFI2	3.20666608050528
KRT34	3.01192077872591
NR4A3	3.83738049150864
SGSM3	4.85472240977953
ARSA	3.39481317158869
TOMM22	5.2730178301974
SOCS3	3.54021910681625
UNKL	3.97038512911801
POP4	7.68857047403116
BHLHB3	9.96997560178406
MALL	3.6779007937259
SOX15	5.3350623598083
CCNA2	3.80555928894744
PARK2	3.22428009587011
GPR124	4.41344328551142
TMEM132A	4.93620370802111
CGRRF1	6.02724273174177
RUVBL2	8.06034086427585
MCAT	5.87120353934577
WNT10B	3.43475114327221
ISCA1	6.75875907192224
RPAP1	3.63303456633705
C12orf48	4.62900646955566
RAI16	4.96118179473109
RPL27	9.45198151416633
EPN1	3.91104301695201
MAGI1	3.1418049888369
GBX2	3.06342075694469
SLC35A1	7.99431096258884
GAL	3.63029668013247
SLC14A2	3.56982084931331
RDH11	7.40420866054639
ZNF518	4.57224386345138
PCYT1B	3.26810290716224
AUH	7.39934508086576
EIF3H	11.0276914095215
KIF1B	7.81832657071674
MBD2	4.77907176929704
AMOTL2	8.89634108927836
C6orf120	6.07803008327226
PIGT	7.83506763747065
PSRC1	4.82690289469611
PLA2G10	4.14172595429531
ALAS1	6.67758620885226
FOXO1	7.16593760101008
C17orf62	6.87028992724067
KIF5C	7.44108339803982
DUSP10	4.38094624448043
CRLF3	7.6354575289206
CLCNKB	3.78087082473536
PSMA5	8.83997031762977
FARS2	5.82813415930465
CCDC28A	7.63453755496114
AMPD3	4.66214668636552
PIAS1	7.9191164644777
ADCYAP1R1	3.62049168545033
TMEM134	6.62590076816093
CDH20	3.13731389259773
FBXO7	7.96947452985732
FLJ14213	3.68313619335559
ZNF3	5.31028423626392
LRRFIP1	6.78013112184432
TMEM49	7.67999953117718
CNOT2	8.23213689767697
CBX2	2.88774392313976
ZC3H14	6.71591853790797
ALDH5A1	6.33777051286674
HNT	3.03946077806994
SERPINA4	3.28152031799018
FLJ20920	5.93047820128237
CRTAP	4.78165636873012
DDX50	7.92790714599298
STYXL1	7.2057659602543
TK2	4.59497558646339
BLVRB	6.66344822114416
STMN1	6.56840834562652
GUCA2A	3.00505242012921
DPP6	3.75879678080215
GALNT10	4.45942323836742
STK39	6.00058909227415
MMP24	4.54817998611656
CKS2	8.73377357598375
RHO	3.6933159417737
BANF1	8.30223310204198
CR1	2.93197309839479
RPS6KA2	6.37157486771056
HMBS	5.52880795712800
C20orf112	3.74629739606697
SLC25A24	7.3725627457148
MRPL22	7.53119296265433
SLC25A15	4.34143711121168
GADD45B	5.06218056172096
TDP1	5.24278654706082
ZNF287	3.88772988769597
DAAM2	4.43718172812044
C11orf57	5.52619510351029
RFK	6.56824561891784
ZFYVE9	4.04887862034014
TCTN3	7.3509078966939
STCH	5.98986246309296
LOC283871	3.48188563689728
NDUFB3	7.65057234638955
DEFB4	3.66184940978346
FPR1	3.8955432956003
FMNL1	4.51523145820167
SEPT7	9.38458404807825
PTCD2	4.20701744903617
GNLY	3.59727649751151
GRAMD1C	6.91722018323308
ZNF165	3.41174371404343
TR2IT1	3.9979984539739
ARMCX3	7.78538810915859
NDE1	5.55371611611003
MAGEF1	7.37641437193531
ITGA10	3.67938581301847
ARHGDIB	9.0798944016969
FSHB	3.63261520147144
ANXA2	11.4127903876661
HLCS	3.91433339314327
MCF2L	4.15714552028247
AK1	4.59693598382277
FH	6.63061474807892
LGALS2	4.6989104319247
SYNPO2L	2.66474630457813
KIAA1045	3.34889831206071
C1orf183	4.20828497239675
MAGEA8	2.92971432662808
DGCR8	4.74054386115503
GSR	4.21210448113116
NEU2	3.36776652887715
HIST1H4B	3.49812243186402
CACNA1C	3.22578420403404
FAM20B	5.9886436920259
HES2	3.23801077009598
PDCD6	8.8153270019877
INTS7	4.33528961939439
AMPH	3.90941996166156
UCKL1	6.2611434217223
ASB4	2.97429318067364
C10orf97	4.91103762077500
ALDH1L1	3.81424086352975
CCL23	3.46194837385667
OBSL1	5.13328867598896
SLC12A7	7.10979224420503
THAP4	5.48779367537027
RBM4B	5.00083868754491
OGFRL1	4.99209936511744
KIAA0831	6.13268924160246
C12orf11	7.1384110252367
PPP1R15A	5.22237851524366
KIAA0240	6.06168283373223
CD1B	3.28318347202936
FCGR2A	6.35599476343608
MDC1	4.59426627904599
MAN1A1	4.06003800666692
KRT9	3.22082834979237
HTR1A	3.33429702111565
OCEL1	6.20928944290583
ATP11B	5.84685129578845
NLGN4X	5.94368872199743
FBXO34	7.99180674285164
ALOX12	3.38274828777085
RB1CC1	7.16122939400212
PCDH12	4.19055806450539
RPE	4.69161201611672
EIF4E	6.12841431186241
CSDC2	3.94273623685657
ABHD5	3.73653870447175
TMBIM1	6.68446195809307
PET112L	4.43047628806709
P2RXL1	3.35627867056686
F2RL2	3.08672956370645
TRMT1	5.24733910418072
IMPG2	3.64305631754599
LRRC32	6.25446179283687
BGLAP	5.15403559667508
HTR4	3.28121989456714
MRAS	4.4329207042908
TRAF6	5.16272937162439
AXL	5.8768463662373
ATP2C2	3.53765623942005
LMNB1	4.3163416151633
TELO2	4.43901641371358
PNPLA3	3.4975037153893
CSNK1E	6.28160181633625
SRP14	10.1007333908383
KCNQ4	3.02715665875161
PIK3C2B	7.14306864152384
C15orf15	8.02653272922324
TUBB2B	3.19027712737766
USP15	5.81583249266117
C12orf41	7.10219631266846
CEND1	3.62648407708325
RNF31	4.71455000947833
TCEAL2	4.33850857722040
PTGER2	4.83213690775997
UBN1	6.41392524579795
SLC5A7	3.15121586889605
SLC31A1	5.71516058131355
ADAM29	3.63944769579314
ST7L	4.16846187217713
GFOD1	5.17551696264153
CTNNA1	8.99487830526096
HRBL	4.04017180764569
CBX4	3.71745846495889
NTRK2	3.70151090457934
FOXN3	5.77297908847287
MFGE8	6.22527952705119
PFKFB2	3.98806695536269
TAS2R4	3.51609242407533
SH3TC2	3.43155014306721
IL10	3.66996795852586
PXMP4	6.13946735411473
RNF167	6.4441968510677
PRMT5	6.92145235288986
TSKU	5.76136861810974
ATPIF1	8.31575503874547
ETV3	3.3033247958441
PAK7	3.10103616393571
PDLIM1	9.30165192272775
CEP63	5.50404040185594
WDFY3	4.80083247497584
RNF126	4.14003104812869
DPM1	9.17922862787636
CLIC4	5.75176397581567
ACR	3.68973463486971
KLK7	9.61394263965257
ALOX5AP	8.66123966528409
LRP1	4.87137530603099
TNK1	4.65662703762691
TAS2R9	3.26527208433186
ZNF16	6.24603874084651
POLR1B	5.16243927420205
SLC8A2	3.83308648342185
OLFM4	2.78866895328334
TACC1	6.54374304999555
SAMHD1	6.20304354960397
ATP13A2	4.34858755631122
KRT4	5.07688962667594
PAX6	3.54090122613403
SCG2	3.33454254104928
SLC17A6	3.21597550326462
TUBB4	4.17996602107950
PADI4	3.11053635697129
FMO3	3.21890832072156
NLK	4.67739458595304
POU4F3	3.33110596545427
MDM2	3.62324331199602
CAPNS1	9.59487766174511
SDF4	6.54559011318199
ITGBL1	2.97506347834406
TAP2	4.61200748195941
OR2C1	3.47922506465995
KLHDC3	6.05022979434429
EFHD2	5.81440438898803
GALR3	3.66601363056418
NBEA	4.2231124558295
ABCA6	3.2283099357417
ABBA-1	4.04489101152402
GNAI1	5.16646086060341
CLDN3	8.24002919942238
AKT2	3.37642735558363
EGFR	4.97529242301897
VPS4B	7.83483691937622
RBM16	7.76889878781913
GALNT6	5.7298582342737
ZDHHC3	4.9995157015685
SLC25A4	6.0705432195869
CYB5B	5.49932123130799
NDRG1	8.86911193043103
SESN1	4.62816627325586
GBE1	6.73540490205369
MRPL46	5.84779850137048
CLASP1	5.76820290509486
FARP2	4.45866568605415
ACOT11	3.54004193241907
LDHAL6B	3.03322351938011
MAPKAPK3	5.7549607776513
NCAM2	2.87697101468509
AFAP1	4.57109456781819
PRKD2	6.2102060999722
OR2H2	3.47018643903236
ZFP36L1	8.00943483512498
DZIP1	3.81764505645267
GPR161	4.33547145581179
RNF146	4.01365696297562
NKX3-1	4.08939018695332
CCNB2	7.03788824237074
ZNF10	3.68682257633661
WDR74	5.02652394906877
FAM134A	7.89657058581337
PCNP	9.18543881586606
PURA	5.58973399937251
DNPEP	7.08582366436167
ERBB2	4.94914222926821
CREB1	5.74473797944382
NEO1	5.46973831447219
DDX3Y	3.32741024130745
RPS3A	12.957101864389
MXRA7	8.86729882066195
LGALS3	11.1245238158981
GLT8D1	7.73400304261816
TMPRSS3	7.16536047729451
UPB1	3.27177019072547
LAT	4.54121846903002
CLDN14	3.55514658239262
DHX38	4.49260528226723
KCNA3	3.53195893889683
BTBD1	7.62480883972985
TARS2	5.28277878416835
SKIV2L2	6.70104676854143
ABCF1	7.41225622538317
CDT1	3.04051347907035
ZHX2	8.15891241813958
FCF1	4.90646117128423
LRRC49	4.55000986939591
GUCY1B2	3.24866710268495
CD28	3.40791098083141
SMARCA4	5.99262004100065
SEPT2	8.9828469537336
SOHLH2	3.56988874448137
MCOLN3	3.63667296155063
LRP8	3.97063895136912
TAGLN3	3.79491228090358
MASP2	3.57836912077609
GPATCH3	4.03869498379075
TTRAP	8.83559565310572
AGL	7.37224415786626
NFE2L3	5.21414981971603
PSD4	4.10402648175968
PALMD	7.201987773007
CCNB1IP1	9.23189235326257
TMEM43	6.13650070406278
OBFC1	7.12808276683695
STAT5B	4.22970454646628
C14orf79	4.03842288249627
ENPEP	3.73457174330152
SSB	8.267725680136
SCT	3.11270293218679
TIMM23	5.57305656576131
SKI	3.62117804367351
SLC22A13	3.40138996141477
AKAP3	3.47961475037922
OAS2	4.96957333541547
KIAA0423	6.04396245129397
SEC61G	8.69446756667441
CAPN11	2.99294092856144
TMEM50B	7.11070488423957
DEGS1	8.46563266258403
ARHGEF4	3.27425628578929
DBNDD1	4.3158285465529
TBL1XR1	5.42725887179719
FAIM	6.45024255787492
SP140	3.83778440295993
G6PD	4.84872254814823
NUDC	6.47086028840792
GABRP	3.55780407890234
SCARA3	6.58381905100613
TACSTD2	5.80721595338279
EIF3J	5.87014625861848
PPP2R2A	7.13435910220433
CPA3	3.41984075216938
PVALB	3.00214337465468
BCAT2	7.16871036919649
MFN1	5.53593979052642
