Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_A03
PMM1	4.85216143111471
CBLL1	6.55269829259063
LIM2	3.20652479371719
VAX2	3.38434439551732
SETDB1	5.3270202406802
LRAP	3.4020230481257
GCLM	7.4209646847796
CPEB3	3.57198566411393
PPM1A	6.46644631395344
INTS1	4.44008735578677
MMP16	3.1262179611211
CAMTA1	3.15948042378259
SAMSN1	7.13716924456134
DRD3	2.74806414003153
GMPPA	5.02055205810411
C11orf73	5.87249049281322
AIPL1	3.62536895486236
PTP4A2	10.1721253121239
IL24	3.31781253282848
BDKRB1	3.24732258701651
HPCA	3.44017900519107
MLF1	5.63124612124236
SEC14L1	7.58808301635574
CHFR	6.50297659315503
EMILIN1	3.15972446814584
THADA	6.20737320071013
TAF12	5.79419144717286
NDUFS4	8.46879343187938
ID1	5.33824237339268
PIK3CB	4.3397732243891
COL18A1	7.37814824430042
PDZD3	3.28348687812080
TBC1D17	5.0754891056393
COX8A	9.50248973826563
CDCA4	6.54546462172973
C2orf44	4.4285379334043
C9orf16	8.35902268798037
ERBB2IP	7.85081386749792
EMX2	7.55235412832127
FUS	6.22021446058515
NIPSNAP3B	3.75998192282139
TF	3.34256736688706
CXorf56	5.04917352384574
CLCN4	3.68453932722255
PWP2	6.5163662327204
MMP15	4.9017342032469
MTMR14	6.21108844924618
NPR1	7.96007424861492
DNAL4	6.12715838147998
ELAC2	4.82196438251578
ASS1	11.3317677810231
IPP	6.29689660783295
TMEM59	10.7814308563027
POLR2J	8.6794165266055
SEC23IP	6.93958082835871
RGS4	3.90719096070227
UQCRC1	9.8274078354428
SNX6	8.61228033117115
DDX18	7.67932470607035
POLG	4.92414079110035
ADAM23	3.96702708746051
ZNHIT2	4.95841474106691
TFR2	3.38640352880454
NCDN	4.44246455340045
RAG1	3.43163035032602
POMT1	5.38387129752838
CYP1A1	3.36849287351336
SNAPC1	7.4193455893526
GNA11	5.80329021428282
CCDC52	2.7623219146199
CAPN1	7.13620919600572
DDHD2	6.9253600264286
UPF3A	6.97312750082001
LAGE3	6.22631546122019
GNRHR	3.07166824626215
UNC13B	6.16093637968765
TTLL4	4.90697607991885
PPBP	2.87323297131015
HTR3A	4.03326150210212
SDC2	4.77755983835617
ANKRD49	6.53876901987864
BTF3	10.4180489519635
COX7A2	10.9993467480095
SARS	9.38071827143722
C13orf18	3.95738983084005
CACNB1	3.88406978799220
QKI	6.53610940433015
SETMAR	5.44237203655033
LAMB4	3.37475866203504
MAN2B1	6.88555879229397
EML3	5.29089069482728
ACADL	3.15984593604019
OFD1	7.4791274725535
CGA	3.43003748436722
EIF3EIP	11.4544251887434
PEX16	5.60521171069994
GNG12	7.90515468240644
HABP4	4.84384746254606
CNTN2	3.30822138703968
ASNSD1	8.01056908102566
FUT4	3.90913691140084
DBH	3.46446647985531
CD53	8.42339255498022
HIST1H2BJ	5.0500600323724
TFAP2B	3.14089029277276
ACF	3.90139946151974
TMEM11	6.47404653592469
CDH8	3.44661941153098
C3orf32	3.23215505381274
AGPS	6.3258212025341
C4orf18	3.33216100879869
PCCB	8.30595471170994
IPO13	5.62857903508606
PECI	7.53158004683543
UNG	7.72985118271068
C6orf105	4.26039053186866
GSTP1	8.84921494663505
SUV420H1	7.89474811298878
ARHGAP15	5.06427306100497
LTBR	7.22784447203967
TDRKH	3.35139907149283
PSG4	3.56107102538579
SLC9A3R1	6.49396902487972
NBPF3	9.3149261586657
SLC9A3	3.53490791925865
OSBP	6.39167022976462
PRR5	4.82487213907093
CHMP7	5.33511294077372
ADRA1A	3.02953746717666
ASAH1	7.26664501660087
FKBP4	7.75221044766697
ZNF350	5.18670261494812
DOM3Z	5.4339224688747
GIPR	3.70917638843688
AHI1	4.87157177377058
BST1	4.54304149920349
NCR2	3.36731209439204
NADSYN1	5.45292239114944
UBE2W	6.95455230383578
RGS14	3.60240210857364
KRT15	4.48461284939065
SCN11A	3.67975572864476
GFI1	3.78181942807258
FHL1	3.75379659241467
SMC6	6.82603082817406
GATA1	3.46782305967441
OSGEP	5.75876740658432
ARMC6	4.92327914951423
HK3	3.64474142240411
PSMD5	8.09343674697705
RSU1	7.62578519263316
RPL4	11.6115444766153
MAD2L1	8.40411898618442
RBPMS	5.7386935693017
EIF4A3	9.12462320180964
E4F1	5.3085301276424
DLEC1	3.30658936718831
PRPF3	6.34731696174495
EMR1	3.48905622692795
CHMP2B	7.90910778822975
CAMSAP1	4.821371985981
RPS21	9.63850595864431
XCR1	3.12917891946160
ARID5A	4.5215993614974
RBM6	6.45436205427703
UBE2N	7.22924554790153
KLF4	4.23378553849242
MGC4172	5.14395347420487
LMO4	7.89485540822931
KLKB1	3.07707924911483
HDAC3	7.46468782802799
HP	8.69035622384653
SCHIP1	4.98015457308614
BTK	5.07230567750868
KRCC1	8.31929449559651
PRND	2.82289189737179
C6orf27	3.53915206493408
PIGL	3.94934103487310
CLCA1	3.41072267291191
C1orf112	4.95219415325238
OLFML2A	5.48656475601532
HUS1	5.42706061483799
SFRS6	7.23964004347137
CXCR7	7.26007203236646
UIMC1	6.44934426815938
FXYD2	3.36872545035210
GOT2	7.89405392347941
ZNF667	5.88081372031376
TFEC	5.83012976324363
ATP7B	6.45150983933612
RAB38	3.30113234610864
POLD2	7.98051589879271
PPM1H	5.43662297604688
DCX	3.25332165468853
NFYC	6.86930898905496
ZNF228	5.41774141182698
KIN	6.58368066068097
PLSCR4	5.62972913851918
HIST1H4I	4.41952960763540
PPARGC1A	2.92994254755107
HIG2	8.02817924519318
KCNK10	3.90365148692466
EXOC1	8.61495276144198
OR6A2	3.80777106005049
ETFA	9.28274711675964
PDAP1	6.04107272239789
C19orf6	3.87480850920609
POLRMT	4.43461995653986
ZNF146	8.48228617734787
MIA2	3.25188456202436
LY6G6E	3.04675316741844
EIF4E2	7.6043316321324
NENF	5.14062697237053
HOXB5	4.293496767131
ZNF324	5.9557841565161
CUGBP1	5.93960557680751
ENTPD7	4.17647525992387
TTC13	6.81934122155871
GJB5	3.19559598897944
PRSS22	4.77020706302806
CYP3A5	3.2910039963645
MBOAT5	4.82140877458396
CUL4B	5.52159193369413
CENPJ	3.64121090181570
KIAA0664	6.6634057640789
PITX1	3.37114915672266
PDGFRB	5.41508075226715
RDX	5.99323798624848
CELSR3	4.6116175274376
JUND	5.93972518832551
ITSN1	4.99562130491326
CHRNB1	3.23681449749889
EHBP1L1	4.34137602776503
C19orf2	7.68447212439804
FETUB	3.00705037155022
CAMK2B	3.21748784620314
DCTN1	6.79998510030047
TNKS2	6.79198387323715
MRTO4	8.18178541698424
C1QBP	6.48960006215027
TTC3	7.74657367255193
NDUFB8	8.23434426736838
CADPS2	5.62034524545138
EDG2	4.70058777437667
MYF5	2.97651098346765
SEMA3G	3.80548568522046
IL23A	3.57591738419339
GJA9	3.61308755009616
R3HDM2	7.45593407087753
C5	3.84834212997349
SLC2A10	6.20072398049974
TRIM45	5.21774519656657
TSP50	5.15821427194754
PAQR3	5.13438714926334
ANKRD26	3.43414995309255
TCP1	8.85700465736178
TMED7	7.13354800865232
CMA1	2.96760358856123
PTCRA	4.27192531443815
HCRTR1	3.25620408056622
FST	5.6109210867217
PAWR	4.30322960179316
LDLR	6.14866990257521
ASTN2	3.84419831681959
SCRN1	6.6635057696472
GPATCH8	6.54829747961176
KIF4A	7.57672629066815
TANC2	3.72989732834345
ZMYM5	3.66005684400477
PGM1	9.7722850708763
ZNF586	7.16765105195827
POLR3G	3.83402800589119
CPD	7.86630971377892
SNCAIP	5.37941512234268
DCT	3.34403212485868
HLA-DOA	3.56003563215999
TANK	7.0483032686373
RCAN1	4.31886617087714
UPK1B	4.30066075523204
DNAJB4	5.53574998920306
UGT1A8	3.25274482422391
LIMD2	3.8170648425407
HIST1H4L	3.50843314039553
PECR	4.76890191666567
HSPA2	6.28621184471631
SERP1	9.57261477059904
TACR2	3.28989548009612
NUP85	7.99959561211809
CD177	3.63339704513324
GPR135	3.17423128155537
PIGG	7.04066614308022
LGR5	4.43512809558926
JAK2	4.07581174567703
DPYSL4	3.31440843718919
TM9SF4	6.73274833787375
PTHR1	3.3747448675194
SIRPG	3.00985560588099
ZNF264	6.98539759838693
BICD1	5.79166161569829
RAB5A	7.60719495087954
FLJ13224	2.9806584863994
METTL5	9.23273022147204
HERC6	6.98699791359818
CASP1	6.5898900926574
USP9Y	2.83594312421809
LRP1B	2.67408286871762
XAF1	7.66812614770914
PLA2G4C	4.05920019836828
APOA2	2.97189950179055
SPAG6	3.12343943367576
KALRN	3.1751825124548
SECTM1	5.96653132694054
THOC7	9.6027416744591
IFNAR1	4.43559116810728
TCTA	6.65771401635662
NY-REN-7	3.22944638691105
TALDO1	9.94798715417536
B2M	12.1897250411029
LPPR4	4.25519069165341
SQLE	6.97581587606293
SEPHS1	7.40193779353489
EIF5A	7.08968339012344
FAM49A	5.43566326737238
YTHDC2	5.06475098649314
EHD2	5.01895486084210
NCF1	4.31929146316811
SPG7	6.36586558954951
ZNF614	3.6256340500072
HOXA5	3.16274826895598
NUP133	7.94294057907126
FGF12	3.80814445031262
SLMO2	7.89374488644832
INPP5B	4.94175339743284
PPID	7.5381273454508
SNTA1	4.79430718161615
IL20RA	5.39188271618641
UBE2J1	5.75349384620302
CACNG2	2.90424109897063
GCM1	3.14567922749034
ELF1	6.8501777745229
TLR5	5.11442832414486
TCFL5	6.44954124974785
C1orf107	6.4406365313083
C19orf22	6.96958238127511
SAFB2	6.25641387187875
MAP3K7IP1	4.22268525350099
NCK2	7.59094242446247
OXA1L	8.72088832093734
KIAA0652	6.33425009477234
KLRG1	3.65253417606374
FRAG1	6.60646847092048
ZSCAN12	3.03983457236325
PSMD12	7.87787881600252
E2F4	5.55274718422667
CLEC4M	3.43775791302612
KIAA0999	5.73548247922942
CLDN10	9.25714710984572
MGC13053	4.09787604985362
TAC1	2.69736021982593
GYPA	3.34512541953968
HPCAL4	3.34130177395935
TRAIP	4.58537107363998
MEX3D	5.00073211633447
KIAA0232	6.83823697278716
ERCC8	5.5472268649745
NFAT5	6.92366968995183
GPX4	9.19122748113589
CSPG4LYP1	3.35510546223386
KIAA0368	6.71978527562769
FBXO3	6.81587606620547
DVL1	6.95232979074562
CMKLR1	3.81825137216246
GPR157	3.36515260846232
TYMS	8.18500394001121
OR52A1	2.96735055106486
PEF1	7.69112721468056
ZNF750	5.38545865948231
ALG9	5.40266223197095
MCM5	6.82536624127668
SDK2	3.49382552728875
BAIAP3	3.74171107181877
RABGGTB	7.87132228335787
KCNK7	3.31599282020085
PTP4A3	7.20102727797615
ANKRD40	4.70257231356307
CALCOCO2	7.80535293317635
TMSL8	3.78214609152776
SNCA	4.0792728500305
ZNF551	5.9058202372502
HBQ1	3.42940239941320
ARHGAP26	5.36865312377144
GEMIN6	6.5595527232437
HRAS	6.68018415385291
KLRC4	2.68116054364095
BSDC1	7.00690386464944
DSC1	3.65502818102097
RNF43	5.46091940797452
NDUFAF1	6.03420822601147
MAP2K4	5.55091361083294
FOLR2	5.81958953509939
LYZL6	3.65374165324502
EPB41L3	5.57303783759503
TEKT2	3.51102969695314
CDKN2B	3.41434161865922
WSB1	7.09664503035306
ZNF480	4.14166328477637
MAP3K6	4.29754547472257
PROS1	5.18204921487427
PSMB8	8.35440395781942
HN1	8.81615496433625
MAS1	3.04305716359979
APOL1	6.52617623472007
CSHL1	3.22116566361304
ZBTB7C	3.52266006638017
AHCTF1	6.88988723308626
SAE2	9.61495365981203
ITGA2	3.97292038049549
AP2S1	8.9608326467187
P15RS	7.88833756243679
MME	3.50344035442309
VAT1	6.98447382902158
MAST4	6.33731646675221
TUFM	9.8847508207178
KRT33B	3.22970278644390
THEG	3.55253190791949
KCTD2	5.54920570247517
WDR26	9.09736926776315
MFI2	3.21500101618141
KRT34	3.01015142154563
NR4A3	4.00762153791666
SGSM3	5.58555273907779
ARSA	4.13445342590096
TOMM22	7.10630909574428
SOCS3	3.96961408524805
UNKL	4.10574709179472
POP4	8.23244054364406
BHLHB3	10.2953578118635
MALL	4.45884313034539
SOX15	4.15927514819993
CCNA2	7.07067423406187
PARK2	3.11137624923808
GPR124	4.39237678014116
TMEM132A	5.04518523107082
CGRRF1	6.22060461086153
RUVBL2	8.57711783547913
MCAT	6.37366623215002
WNT10B	3.76541925033167
ISCA1	6.60787818347655
RPAP1	4.86610781039781
C12orf48	4.89677261232909
RAI16	5.59915691340548
RPL27	9.70463781270635
EPN1	3.89400468930807
MAGI1	3.72421447629493
GBX2	3.11761187358380
SLC35A1	7.07258847196306
GAL	5.24749760138817
SLC14A2	3.40190147745391
RDH11	8.00104682248096
ZNF518	4.3395597179256
PCYT1B	3.12507776563668
AUH	7.23702844052768
EIF3H	9.3624265240568
KIF1B	7.79730758001874
MBD2	4.76312501835768
AMOTL2	6.92986473260591
C6orf120	6.96340659936007
PIGT	8.70673334159713
PSRC1	7.41222430376438
PLA2G10	3.87868531281045
ALAS1	8.23070872906883
FOXO1	8.01732938466527
C17orf62	7.2310270361506
KIF5C	6.15551558412758
DUSP10	5.73507182027883
CRLF3	7.15920830798597
CLCNKB	3.48174438077291
PSMA5	9.45791499793422
FARS2	6.30127918071005
CCDC28A	6.46661583432624
AMPD3	5.3117350131478
PIAS1	6.8368527436793
ADCYAP1R1	3.32669787938986
TMEM134	7.30464028341995
CDH20	2.87475167337489
FBXO7	8.33772124978595
FLJ14213	3.8291642995193
ZNF3	6.8327348472972
LRRFIP1	7.26959584957185
TMEM49	9.21853766561489
CNOT2	8.31000056471186
CBX2	2.85756884210747
ZC3H14	7.15209742284516
ALDH5A1	6.48369229804481
HNT	3.58008014564190
SERPINA4	3.02191815385263
FLJ20920	5.89673353944838
CRTAP	5.52523785798797
DDX50	8.20810707102527
STYXL1	7.49489890964331
TK2	5.107015883961
BLVRB	7.93759158413307
STMN1	7.04198927878116
GUCA2A	3.27981175490417
DPP6	2.85344691484735
GALNT10	5.02733470602627
STK39	6.31506426929968
MMP24	4.45245215504377
CKS2	9.41602447100288
RHO	3.66699943803164
BANF1	9.38993547970311
CR1	3.07199550487426
RPS6KA2	5.76177865642239
HMBS	5.68463659455621
C20orf112	3.84080077741393
SLC25A24	8.1075561636973
MRPL22	8.47123784902801
SLC25A15	5.93333217747254
GADD45B	5.13018419968619
TDP1	7.11309543588388
ZNF287	3.43909316247090
DAAM2	4.44911123091344
C11orf57	6.00038484583833
RFK	7.02751998687204
ZFYVE9	4.61919356811620
TCTN3	7.0931109307367
STCH	6.44344668862585
LOC283871	3.71685462016403
NDUFB3	7.63889898527539
DEFB4	4.06610085442802
FPR1	4.85859990500989
FMNL1	4.45375617438431
SEPT7	9.76691939182062
PTCD2	4.78528233464292
GNLY	3.66427203174204
GRAMD1C	4.20023665577794
ZNF165	5.37213360552424
TR2IT1	4.3344579777894
ARMCX3	6.40834295869353
NDE1	6.13107602530489
MAGEF1	6.75012600189648
ITGA10	3.78647952859772
ARHGDIB	8.88350701800856
FSHB	3.87232675052244
ANXA2	11.6613699426216
HLCS	3.93939493241738
MCF2L	5.78759004941226
AK1	8.19771943472516
FH	7.10780388390643
LGALS2	5.32871025849757
SYNPO2L	2.64425150308623
KIAA1045	3.32749398516084
C1orf183	4.5711641394266
MAGEA8	3.08852170384371
DGCR8	5.27019222343612
GSR	5.96826099713182
NEU2	3.32792509998159
HIST1H4B	3.60483348519660
CACNA1C	3.06455102041825
FAM20B	6.75889455503171
HES2	3.14228455926500
PDCD6	9.07394557174416
INTS7	6.28653139418218
AMPH	3.81007204628234
UCKL1	7.51003902472975
ASB4	2.96954619749622
C10orf97	5.26647631317965
ALDH1L1	3.70898281389857
CCL23	3.20799406620921
OBSL1	4.32827732354615
SLC12A7	8.02295952365893
THAP4	5.82330289811743
RBM4B	5.74279265591563
OGFRL1	5.22623783606121
KIAA0831	7.04653387212307
C12orf11	8.27399033155683
PPP1R15A	6.16022366816362
KIAA0240	6.20325658408379
CD1B	3.25776619986955
FCGR2A	6.99456751576954
MDC1	6.01384043150145
MAN1A1	4.1517500675803
KRT9	3.5185423472283
HTR1A	3.33621205927663
OCEL1	5.12064004250142
ATP11B	3.61670722212423
NLGN4X	3.40441385090607
FBXO34	8.14579395562033
ALOX12	3.43170519791094
RB1CC1	7.86066531603436
PCDH12	5.18524612531301
RPE	4.95161368339591
EIF4E	7.28821554440158
CSDC2	3.83588377290537
ABHD5	5.93467558160392
TMBIM1	6.58122380253924
PET112L	5.12863078994332
P2RXL1	3.11461037616253
F2RL2	3.11374693436896
TRMT1	5.59866795934847
IMPG2	3.67496300256829
LRRC32	6.53201496127186
BGLAP	5.57172336864061
HTR4	3.32484485948623
MRAS	4.37341878466366
TRAF6	5.48032945569282
AXL	5.42647911714992
ATP2C2	3.29147116578145
LMNB1	7.08460015404693
TELO2	4.36072976186914
PNPLA3	3.408238119068
CSNK1E	7.48857862471004
SRP14	10.0012734852514
KCNQ4	3.23522995237624
PIK3C2B	6.63621172013451
C15orf15	9.01412044432446
TUBB2B	3.06217496097099
USP15	6.53414077593008
C12orf41	7.37008645845404
CEND1	3.52431070878060
RNF31	5.93553566097343
TCEAL2	3.61491727537766
PTGER2	4.2791294918005
UBN1	6.76105568514368
SLC5A7	3.09874068832994
SLC31A1	6.44072915951595
ADAM29	3.58114160908109
ST7L	4.07773385008677
GFOD1	7.08445385347886
CTNNA1	9.21853485725818
HRBL	4.2594438739587
CBX4	3.66396205886827
NTRK2	3.44446493351532
FOXN3	5.86937037018991
MFGE8	6.26057918596845
PFKFB2	4.04424435117717
TAS2R4	3.58123943600962
SH3TC2	3.09236035451358
IL10	3.77704216090602
PXMP4	6.95753622791533
RNF167	6.19279968206127
PRMT5	8.40585429967585
TSKU	5.41234113086656
ATPIF1	7.3308185647815
ETV3	3.36325049247692
PAK7	2.91397901772439
PDLIM1	8.26346722123618
CEP63	5.85533777569708
WDFY3	5.24878058478489
RNF126	4.86413673090428
DPM1	8.71472491908466
CLIC4	6.53438244456087
ACR	3.84974449083133
KLK7	9.04619395682285
ALOX5AP	9.13158256669993
LRP1	5.07727471511895
TNK1	4.80329100270722
TAS2R9	2.97287113685543
ZNF16	6.22150260357616
POLR1B	5.89361927206408
SLC8A2	3.72723194433962
OLFM4	3.80102556055096
TACC1	5.27249823018574
SAMHD1	7.19711468357573
ATP13A2	5.86214043683245
KRT4	3.76821865778567
PAX6	3.30421733517623
SCG2	4.14823419689619
SLC17A6	3.40054306820772
TUBB4	3.61115045617086
PADI4	2.99227712318728
FMO3	3.05367436822944
NLK	4.99033486278103
POU4F3	3.02762071701882
MDM2	3.58774124105453
CAPNS1	9.66595217136914
SDF4	7.41259607575064
ITGBL1	3.01108458542719
TAP2	4.4924579815402
OR2C1	3.31453982107369
KLHDC3	7.23198636865472
EFHD2	6.56982154450187
GALR3	3.28502214888194
NBEA	2.96097198033613
ABCA6	3.14020443613545
ABBA-1	3.92456815714186
GNAI1	4.19162283795156
CLDN3	8.93781586907845
AKT2	3.39492605440509
EGFR	4.50610185224316
VPS4B	7.59642705313244
RBM16	8.20904069699437
GALNT6	6.94020954047626
ZDHHC3	6.34693244143648
SLC25A4	7.4303734275064
CYB5B	6.80334983766243
NDRG1	8.1092432349646
SESN1	5.81134882065585
GBE1	7.68041436240431
MRPL46	6.74083729606024
CLASP1	6.4270850466835
FARP2	4.49676407416156
ACOT11	3.94285138421219
LDHAL6B	2.87496850036434
MAPKAPK3	6.28668606680184
NCAM2	2.99823041757662
AFAP1	3.89645963009056
PRKD2	6.58260866147545
OR2H2	3.20335666656155
ZFP36L1	8.32230283080762
DZIP1	3.89350633011894
GPR161	3.76139215636612
RNF146	5.29701391815192
NKX3-1	3.89946590430267
CCNB2	8.7265417541837
ZNF10	3.67997548555493
WDR74	6.39319037186849
FAM134A	7.70807803461578
PCNP	8.72848730184485
PURA	5.61237978172117
DNPEP	7.3914233601562
ERBB2	5.37982967811025
CREB1	6.02174739908047
NEO1	7.66183006022637
DDX3Y	3.26963222958954
RPS3A	12.8493560374249
MXRA7	9.44882826050002
LGALS3	10.9422822681224
GLT8D1	7.41266519901215
TMPRSS3	5.27572852901044
UPB1	3.03608018724226
LAT	3.97926050236399
CLDN14	3.6437854137382
DHX38	6.17618684819639
KCNA3	3.27626301441295
BTBD1	8.42278866458086
TARS2	5.85889076923527
SKIV2L2	7.56470888629446
ABCF1	8.15987256831797
CDT1	5.10442903153902
ZHX2	6.58574675771744
FCF1	4.97153899331996
LRRC49	4.052923046684
GUCY1B2	3.77872536239265
CD28	3.35426552641422
SMARCA4	6.1478610736374
SEPT2	9.02609652732542
SOHLH2	3.33277686844401
MCOLN3	5.86494556185102
LRP8	8.39520488811766
TAGLN3	3.5342965885485
MASP2	3.57848752126024
GPATCH3	4.37294301932418
TTRAP	8.40248281542172
AGL	8.1263107702234
NFE2L3	4.72203692127662
PSD4	3.97573586170454
PALMD	5.93829143891717
CCNB1IP1	8.01667602895791
TMEM43	7.15427886379632
OBFC1	5.13613126277903
STAT5B	4.89706206969576
C14orf79	4.56809957839682
ENPEP	4.69970757423497
SSB	8.61234456981036
SCT	2.88629839206270
TIMM23	7.30156973517917
SKI	3.65990924968823
SLC22A13	3.17709861059143
AKAP3	3.52521276251642
OAS2	6.11700477855462
KIAA0423	7.23502845566541
SEC61G	9.58714560108466
CAPN11	3.00569221642272
TMEM50B	7.59373270201034
DEGS1	7.97382407954176
ARHGEF4	3.23534201269777
DBNDD1	5.07468553750502
TBL1XR1	6.82679827842052
FAIM	6.04919795790315
SP140	3.56282444896649
G6PD	5.7043539145768
NUDC	6.89257700071306
GABRP	3.85007712233119
SCARA3	5.38667283286018
TACSTD2	5.75743843632486
EIF3J	6.98032622497687
PPP2R2A	7.83930058780035
CPA3	3.47430764363149
PVALB	2.95588213088384
BCAT2	6.88202746501507
MFN1	6.7510812358091
