Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A02_547340
ZNF212	5.61948521183792
ACBD3	7.60123034382235
ZNF83	6.17899955837783
PRDM2	4.84275181121012
GDPD5	4.23617934055272
PDCD4	6.37324963572747
CEP350	6.08191572516696
FOXP3	3.21141037160407
SMYD3	6.43549528449017
CST7	4.92966620423778
SELL	4.97194036133333
CIAO1	7.50424496983293
LGI2	4.02255305555508
WDR45	9.01409591982542
ANKRD6	7.36389131374559
LTBP4	4.81578373953481
PSCD3	3.52397202405291
PYY	3.09114253903685
KCNC1	2.99128516772301
SIRT6	4.33061193453562
CCL19	4.34897420138297
ARHGEF9	4.74267846987498
ABR	4.43205630493095
C10orf22	6.78350306320082
STK17A	4.7003688066285
FOXE1	3.20777339097104
GML	3.32270785983927
CNGA3	2.87096179033591
CD38	5.86780706793939
ZDHHC6	7.61695855036633
NEFH	6.31349588804895
PGBD5	3.56746873159379
CTDSP2	7.61790739354701
RMND5B	6.27982549603813
ZNF257	4.19605215558281
DUSP4	4.02725454528082
FLJ22167	5.65177161400623
EXOSC7	6.28830370695865
ROR2	3.46695867258126
FOXM1	5.90060031532088
ZBTB48	5.31002303852688
BUD31	8.82141149962835
MAOA	4.66197528427433
CCDC41	4.80979726754687
TNNT3	3.57870206858549
FBXO11	5.52109190668303
GYPC	6.35571268204806
PLIN	3.15684195653355
RFXAP	3.38075710600754
C6orf15	3.68344089623686
RNF4	8.23095699117145
F8A1	7.92935377595029
PPP1R3D	4.48556511916217
GRB2	7.91318279299175
TPM3	3.27691696763634
SYT13	3.59005393815683
EPB42	3.60069400635613
RP5-1077B9.4	5.46587711748307
EIF1	10.1278547165653
CETN3	7.2695403504443
FPGT	5.81211393186354
PRY	3.44409129810562
NTHL1	5.80627899059326
POLR2B	8.80893658994212
RPS28	11.8790328468897
GDF10	3.23632461485137
COQ9	7.51162828563176
P2RX3	3.01392679161693
GCC2	7.18293122300112
RARRES3	7.75845512879045
PLXNA1	5.4626841127399
WBP4	4.82343663280748
KIAA0100	7.22068859082081
PMF1	6.8876186217635
HS2ST1	5.58285187700607
CRELD2	6.41396577838004
C8G	2.96703245418754
CD82	6.03916756454771
PMM1	6.34181767070019
CBLL1	5.68146073113691
LIM2	3.45527629294188
VAX2	3.60173928314403
SETDB1	6.95064488381013
LRAP	3.22014669388071
GCLM	6.72642097333281
CPEB3	4.03455248792628
PPM1A	5.41715073547224
INTS1	4.59556595443818
MMP16	3.17536604321784
CAMTA1	3.14213542168095
SAMSN1	6.6475406601247
DRD3	2.72983324254937
GMPPA	5.49562279636438
C11orf73	6.33578082493
AIPL1	3.99600456105637
PTP4A2	9.63088965426262
IL24	3.33285552219958
BDKRB1	3.53513545476403
HPCA	4.1210455747054
MLF1	6.72041649571587
SEC14L1	6.65474702177576
CHFR	7.25623172811244
EMILIN1	3.70925517846076
THADA	7.85357122196153
TAF12	6.49618525675948
NDUFS4	7.10402632174141
ID1	7.0720210279253
PIK3CB	3.96413168867134
COL18A1	6.94425165276719
PDZD3	3.15525198560055
TBC1D17	5.24522554512797
COX8A	9.42125869550957
CDCA4	7.04297019270173
C2orf44	6.21460801346255
C9orf16	7.9324334761955
ERBB2IP	8.08671498828431
EMX2	6.57825485739913
FUS	6.16671123464113
NIPSNAP3B	3.52180468917617
TF	3.15885880952955
CXorf56	5.3221253798947
CLCN4	3.40752166225464
PWP2	7.17162685481845
MMP15	5.04007596456445
MTMR14	6.812437039831
NPR1	7.39546170226324
DNAL4	5.70242382672076
ELAC2	5.2645443969414
ASS1	10.1041325699663
IPP	5.7135487705729
TMEM59	9.2815392780858
POLR2J	9.41692970084947
SEC23IP	5.96550080739108
RGS4	3.92585347936995
UQCRC1	9.03051492587367
SNX6	7.34485691312661
DDX18	7.8853874957958
POLG	5.19243083614613
ADAM23	4.03616874854833
ZNHIT2	5.13254914947147
TFR2	3.24881445398811
NCDN	4.47618328289790
RAG1	3.64687321336471
POMT1	4.67059628395805
CYP1A1	3.44746983476839
SNAPC1	5.89132518761635
GNA11	5.45505299412096
CCDC52	3.19046718793354
CAPN1	6.51784248473958
DDHD2	5.35581200141457
UPF3A	5.22111077802256
LAGE3	6.20726103220189
GNRHR	3.14111348469577
UNC13B	6.7159991592967
TTLL4	6.27181192904865
PPBP	2.94052607888518
HTR3A	3.40830887693165
SDC2	4.72586412808789
ANKRD49	7.02673195682704
BTF3	10.1444662512330
COX7A2	10.8828990767452
SARS	8.26104396804647
C13orf18	3.53076303827442
CACNB1	3.87301935772265
QKI	6.01800486494714
SETMAR	5.65720427328909
LAMB4	3.37107881323948
MAN2B1	7.75359687680931
EML3	5.59224064726168
ACADL	3.01966809262931
OFD1	8.02263652544643
CGA	3.20579265291868
EIF3EIP	10.5063816798942
PEX16	5.93296172019992
GNG12	8.20563472656526
HABP4	5.03808289307131
CNTN2	3.41138180886306
ASNSD1	7.2207319810109
FUT4	3.9939501398546
DBH	3.43822344253476
CD53	8.04973307632666
HIST1H2BJ	3.64784386313822
TFAP2B	3.24359167623911
ACF	3.83455572700951
TMEM11	7.23614984589357
CDH8	3.20848964348846
C3orf32	3.23814754880759
AGPS	5.68480618142772
C4orf18	3.15835050709197
PCCB	7.88195262160826
IPO13	6.00908538083229
PECI	8.4679465368049
UNG	7.71629344147755
C6orf105	3.77195928895045
GSTP1	8.33713744946918
SUV420H1	6.4389617356621
ARHGAP15	4.74995154847319
LTBR	7.17524221963042
TDRKH	3.79791745662166
PSG4	3.18219595052268
SLC9A3R1	6.94906954081004
NBPF3	8.4415999033402
SLC9A3	3.5021676270205
OSBP	6.51646662822763
PRR5	4.69725076007206
CHMP7	6.37752974452605
ADRA1A	3.03959866154453
ASAH1	7.22196436672864
FKBP4	7.35380856813784
ZNF350	4.43088485027793
DOM3Z	6.38910376541642
GIPR	3.67991386681852
AHI1	4.75811949711917
BST1	4.99961883609786
NCR2	3.57930442706125
NADSYN1	4.99340972991954
UBE2W	6.5121334117441
RGS14	4.58014917025421
KRT15	3.58913140771769
SCN11A	3.62071204459993
GFI1	4.11700715733086
FHL1	5.82192682977313
SMC6	7.09856802696023
GATA1	3.4337993552936
OSGEP	5.37524364111126
ARMC6	5.06529335358161
HK3	3.67086875422231
PSMD5	6.81623339777445
RSU1	7.7732293723421
RPL4	11.9558454245246
MAD2L1	8.75278804174858
RBPMS	5.19360717198814
EIF4A3	9.10720733600791
E4F1	5.29643707388981
DLEC1	3.30930925454870
PRPF3	6.95465497622491
EMR1	3.71676347748946
CHMP2B	6.82920650428076
CAMSAP1	4.22010860139443
RPS21	9.60537077324094
XCR1	3.4544671095068
ARID5A	4.56568643673682
RBM6	5.69748324607031
UBE2N	8.14244973023632
KLF4	4.53786995606537
MGC4172	6.27200208667106
LMO4	6.52827453153648
KLKB1	3.22165334545278
HDAC3	6.59285140641267
HP	3.17099181658771
SCHIP1	5.63263494685242
BTK	4.38082645085460
KRCC1	8.34520502757006
PRND	2.95857112281548
C6orf27	3.56038251743634
PIGL	3.92419680174678
CLCA1	3.7595227132761
C1orf112	4.85780791089415
OLFML2A	4.90963859851349
HUS1	5.01354571210732
SFRS6	7.61263692636165
CXCR7	5.06080525440444
UIMC1	5.74703927603863
FXYD2	3.4697518508908
GOT2	7.84800728280424
ZNF667	3.68530209525717
TFEC	5.19670897428092
ATP7B	4.89273336626953
RAB38	5.77272181540850
POLD2	7.41726780827523
PPM1H	7.1985513032038
DCX	3.13348545322525
NFYC	7.86363881419278
ZNF228	3.52016532628507
KIN	7.25798353054665
PLSCR4	6.56491909810405
HIST1H4I	4.19443795747554
PPARGC1A	3.04101304667132
HIG2	7.80312296001621
KCNK10	4.01722130565545
EXOC1	8.68573080137376
OR6A2	3.92882953905558
ETFA	8.47505158474365
PDAP1	6.452390316767
C19orf6	3.52135578149763
POLRMT	4.57734676386477
ZNF146	7.04866945831863
MIA2	3.33173717089051
LY6G6E	2.94811329321602
EIF4E2	8.19725509483067
NENF	5.27478989524387
HOXB5	3.74398433791578
ZNF324	4.43146572297992
CUGBP1	4.92907126808668
ENTPD7	4.92216733953135
TTC13	6.07115069888888
GJB5	3.36108236969369
PRSS22	3.88559826208209
CYP3A5	3.2838270918687
MBOAT5	4.87088260896364
CUL4B	6.14766500556385
CENPJ	3.45661160086708
KIAA0664	6.44932222570747
PITX1	3.33667176436063
PDGFRB	5.47153183865448
RDX	6.0451827308742
CELSR3	4.35317240703317
JUND	6.47516640289666
ITSN1	4.92849271299446
CHRNB1	4.41676815412967
EHBP1L1	4.29397982328762
C19orf2	6.5895424592067
FETUB	3.06449214354558
CAMK2B	3.07861520132683
DCTN1	7.40851063442052
TNKS2	6.97340326464083
MRTO4	8.15958358952837
C1QBP	7.37927748358245
TTC3	7.42365119620485
NDUFB8	8.43360772535369
CADPS2	6.87604033978275
EDG2	4.31110941023376
MYF5	3.26008653725335
SEMA3G	3.68049194889797
IL23A	3.75194821836487
GJA9	3.88559882060908
R3HDM2	7.40967838155943
C5	3.86913047938025
SLC2A10	5.90285653094509
TRIM45	4.716628270172
TSP50	4.13710027752695
PAQR3	5.79734874787718
ANKRD26	3.39136514364187
TCP1	8.55032171006813
TMED7	6.88629085558548
CMA1	2.97210878512887
PTCRA	4.33484420055601
HCRTR1	3.43454984118325
FST	6.12987553764028
PAWR	4.23372893702855
LDLR	4.73548444184687
ASTN2	3.73659165542597
SCRN1	6.73683894058284
GPATCH8	6.84784006896183
KIF4A	7.36681190436475
TANC2	3.56569677825984
ZMYM5	3.69103432551056
PGM1	8.50828817243957
ZNF586	3.89628370943992
POLR3G	3.88996528546378
CPD	6.96622167617439
SNCAIP	3.92667142453193
DCT	3.40653032493316
HLA-DOA	4.11782458971978
TANK	6.87674203160844
RCAN1	4.4099713356837
UPK1B	5.24662710076657
DNAJB4	5.18224748636190
UGT1A8	3.17188549397996
LIMD2	3.99895379425088
HIST1H4L	3.48227041886607
PECR	5.13668374664892
HSPA2	5.90590844681661
SERP1	9.4371017018791
TACR2	3.2941895228495
NUP85	7.45935306733179
CD177	3.45568278368953
GPR135	3.26115877687367
PIGG	7.34032430826433
LGR5	3.29253410103539
JAK2	3.87785083313717
DPYSL4	3.13323050004818
TM9SF4	6.9568903039626
PTHR1	3.44672124651653
SIRPG	3.98120813606778
ZNF264	4.7623945093294
BICD1	5.05685647208611
RAB5A	6.77703453333288
FLJ13224	3.10444470886843
METTL5	9.26194855746578
HERC6	7.11688520034828
CASP1	7.07786258375156
USP9Y	2.92022935487185
LRP1B	3.45972602289466
XAF1	8.12455142378254
PLA2G4C	3.54496702611031
APOA2	3.21223913593357
SPAG6	3.15890964532930
KALRN	3.16735290700028
SECTM1	5.98626104974014
THOC7	8.43662932960598
IFNAR1	5.49219891581196
TCTA	7.60893383167779
NY-REN-7	3.36064872890391
TALDO1	9.59299359463816
B2M	11.9241010929177
LPPR4	4.41385076098218
SQLE	6.93726667724904
SEPHS1	7.50905625207438
EIF5A	7.46068310936496
FAM49A	5.19372311377772
YTHDC2	4.16913549974555
EHD2	4.68972930367393
NCF1	3.92160979657132
SPG7	5.80021405211926
ZNF614	3.50568667255075
HOXA5	3.55329765768939
NUP133	7.68806863731991
FGF12	4.54204647049629
SLMO2	8.05997795544899
INPP5B	5.19512315326811
PPID	7.789447179219
SNTA1	4.76458492766951
IL20RA	3.43508281054005
UBE2J1	5.84497445353779
CACNG2	3.06410066636858
GCM1	3.29684116908871
ELF1	6.74344049828228
TLR5	3.98895290060616
TCFL5	5.41129438978374
C1orf107	6.28965687530244
C19orf22	7.41417036018022
SAFB2	5.93701266369422
MAP3K7IP1	4.1573418463541
NCK2	7.62113577782654
OXA1L	7.76071284213607
KIAA0652	6.54006357772109
KLRG1	4.04327398375795
FRAG1	7.27224035368902
ZSCAN12	2.92564145109811
PSMD12	7.95243173268228
E2F4	5.66477765686219
CLEC4M	3.50614726284242
KIAA0999	5.36196518515502
CLDN10	7.5030713717716
MGC13053	4.03011192862141
TAC1	2.56872713470425
GYPA	3.33303356972194
HPCAL4	3.4672744347974
TRAIP	4.35840975005557
MEX3D	4.5344984548732
KIAA0232	6.35010369710597
ERCC8	4.451542161088
NFAT5	5.31129113190148
GPX4	9.46244510740562
CSPG4LYP1	3.36019244844228
KIAA0368	6.00350212815322
FBXO3	6.1053591382182
DVL1	7.29970481528791
CMKLR1	3.82249410280549
GPR157	3.28361531541164
TYMS	8.5458529617748
OR52A1	3.30748141844236
PEF1	7.56275703555465
ZNF750	2.88191314527979
ALG9	5.67476144242709
MCM5	6.43998822083077
SDK2	3.30689081070529
BAIAP3	3.75958285254919
RABGGTB	6.88182485624814
KCNK7	3.3363557754192
PTP4A3	5.54005541641584
ANKRD40	4.34162170324377
CALCOCO2	7.81932699193709
TMSL8	4.16079285017576
SNCA	4.05247120350749
ZNF551	4.11751564964925
HBQ1	3.52242408897401
ARHGAP26	4.64128136320084
GEMIN6	8.69026808132226
HRAS	6.70735997471334
KLRC4	2.63260765822085
BSDC1	6.19545526595819
DSC1	7.15130476088816
RNF43	5.66653771584857
NDUFAF1	5.99646038600332
MAP2K4	6.44743061102048
FOLR2	4.99908175043831
LYZL6	3.74426413773434
EPB41L3	4.22135833681568
TEKT2	4.75495721078049
CDKN2B	3.55459505767654
WSB1	6.54211899250881
ZNF480	3.6491529859498
MAP3K6	4.44522517740809
PROS1	5.96337590530852
PSMB8	8.6198966594823
HN1	8.98630037601062
MAS1	3.1388181541062
APOL1	6.0185083812573
CSHL1	3.18450855126118
ZBTB7C	2.8620334246507
AHCTF1	6.47305949582964
SAE2	9.08529414972004
ITGA2	5.01302989346965
AP2S1	9.33843104719466
P15RS	8.37854186542444
MME	3.51069705375206
VAT1	7.91266890756767
MAST4	4.95547139200191
TUFM	10.0815494271292
KRT33B	3.28182011300777
THEG	3.79192616224302
KCTD2	5.74040726131008
WDR26	9.12865831934786
MFI2	3.15618617658065
KRT34	3.08685182950457
NR4A3	3.70876080242663
SGSM3	4.78233619441258
ARSA	3.96976574530860
TOMM22	6.58894436109718
SOCS3	3.75540351069817
UNKL	4.01176163052833
POP4	10.3127609744071
BHLHB3	9.0814002160902
MALL	8.50300050076845
SOX15	3.09515183204315
CCNA2	7.30240813538584
PARK2	3.23115451514706
GPR124	4.4643483138867
TMEM132A	4.40954334113597
CGRRF1	5.69918989495347
RUVBL2	8.445605970013
MCAT	6.35404392779934
WNT10B	3.6672051179102
ISCA1	6.9022175819977
RPAP1	6.06443622473791
C12orf48	5.0130960212617
RAI16	5.14807527432761
RPL27	9.47795832170298
EPN1	3.70963718068963
MAGI1	3.01240391537174
GBX2	3.25254373803283
SLC35A1	8.48075446099742
GAL	3.42434213198903
SLC14A2	3.68823547310381
RDH11	7.22763650659781
ZNF518	4.68326868543334
PCYT1B	3.13514123834891
AUH	5.72558978511113
EIF3H	10.7764107423797
KIF1B	7.25396286791429
MBD2	4.92743881057366
AMOTL2	7.69073484504486
C6orf120	8.30969491381714
PIGT	8.37949550470893
PSRC1	7.05701998076742
PLA2G10	4.09960063566831
ALAS1	6.7776589575656
FOXO1	5.97385192518849
C17orf62	7.64402183395439
KIF5C	3.73853463266719
DUSP10	5.86546662702019
CRLF3	8.17791843071693
CLCNKB	3.34528314206452
PSMA5	9.09174156933467
FARS2	6.44237368190864
CCDC28A	7.25030217723321
AMPD3	4.58435756825707
PIAS1	6.6084070065879
ADCYAP1R1	3.53249183650868
TMEM134	6.93386522401426
CDH20	2.90777133650792
FBXO7	7.25703730621254
FLJ14213	4.23077585491379
ZNF3	6.10231503183034
LRRFIP1	6.99956490428199
TMEM49	8.71776311605804
CNOT2	7.78803652843426
CBX2	2.67676297498970
ZC3H14	7.3657630893361
ALDH5A1	6.36432585155324
HNT	3.58875454572623
SERPINA4	3.19065662068479
FLJ20920	4.80150549723609
CRTAP	5.82116933987662
DDX50	8.3852524670069
STYXL1	8.38184748149352
TK2	4.94557091235504
BLVRB	6.62410423329151
STMN1	7.40606172218093
GUCA2A	3.46160634099499
DPP6	2.93703296486591
GALNT10	4.85964700726964
STK39	5.67028237159035
MMP24	5.66073149298859
CKS2	9.88721587331595
RHO	3.70385595532324
BANF1	9.43301433876295
CR1	3.01808231430469
RPS6KA2	4.65431305078173
HMBS	6.87539502548219
C20orf112	3.80654175551071
SLC25A24	7.19330381456275
MRPL22	7.70340324071813
SLC25A15	5.66010886849051
GADD45B	5.0807017422725
TDP1	7.31462016679552
ZNF287	3.40251000906721
DAAM2	4.52605859777289
C11orf57	6.33735989041078
RFK	6.8718055261245
ZFYVE9	4.01922437934642
TCTN3	6.9678472612096
STCH	6.45436092460933
LOC283871	4.07781043985373
NDUFB3	8.23602981685286
DEFB4	3.51587281050806
FPR1	4.37111591353801
FMNL1	4.42715706065865
SEPT7	9.1438471610441
PTCD2	4.78066391033456
GNLY	4.11932428330607
GRAMD1C	6.49678479415218
ZNF165	5.05224000405313
TR2IT1	4.29463547140776
ARMCX3	7.45859723027165
NDE1	5.54635696457373
MAGEF1	7.28134457151371
ITGA10	3.4414987193433
ARHGDIB	8.69198871107324
FSHB	3.93679148817320
ANXA2	11.0966874912458
HLCS	4.10500290272982
MCF2L	3.78532205088920
AK1	5.06302404996636
FH	6.32823061194789
LGALS2	3.81221961836519
SYNPO2L	2.80648708232274
KIAA1045	3.39994230890281
C1orf183	4.64339801027932
MAGEA8	3.14127723039407
DGCR8	4.57170392887773
GSR	5.69769385113194
NEU2	3.35157578879407
HIST1H4B	3.72624446127032
CACNA1C	3.19580517083446
FAM20B	6.2763526204059
HES2	3.09576947844242
PDCD6	9.61596711404867
INTS7	6.12574247688618
AMPH	3.5711652969957
UCKL1	6.5007230093671
ASB4	3.03676941299917
C10orf97	5.90562626738289
ALDH1L1	3.78174040161305
CCL23	3.22825649580600
OBSL1	4.23459263556279
SLC12A7	7.90980868751974
THAP4	7.27226997409474
RBM4B	4.92926003426899
OGFRL1	4.54582869358421
KIAA0831	6.31491952238642
C12orf11	7.7289171682455
PPP1R15A	4.52780759247661
KIAA0240	5.79520378411683
CD1B	3.34957185905493
FCGR2A	6.34402142077854
MDC1	5.6601105010277
MAN1A1	3.96077494788203
KRT9	3.36577323291107
HTR1A	3.3935622365311
OCEL1	5.48400872313089
ATP11B	5.3506495010234
NLGN4X	4.32115258870185
FBXO34	7.27120582134278
ALOX12	3.70634962097733
RB1CC1	7.47940715313957
PCDH12	4.59962731564194
RPE	5.56817045455477
EIF4E	7.06472336125127
CSDC2	3.71420673096214
ABHD5	5.57928762153894
TMBIM1	7.32647419977556
PET112L	7.15922124504326
P2RXL1	3.00941826145453
F2RL2	3.19468562719374
TRMT1	5.86198791131699
IMPG2	4.51662652520926
LRRC32	5.27855126392656
BGLAP	4.2709505644039
HTR4	3.35896475838346
MRAS	5.6609509035423
TRAF6	4.65517398213034
AXL	4.95145636776123
ATP2C2	3.32097664836808
LMNB1	6.09709305846082
TELO2	4.71248228999738
PNPLA3	3.77682305284546
CSNK1E	6.30457845743394
SRP14	10.3189582707343
KCNQ4	3.17712127557986
PIK3C2B	5.49926477656321
C15orf15	8.45053368316666
TUBB2B	2.96074322579272
USP15	6.52090301841361
C12orf41	7.70837446310717
CEND1	3.74801939105919
RNF31	5.40320971132733
TCEAL2	3.5926043965963
PTGER2	4.21461038484071
UBN1	6.85931287800443
SLC5A7	3.29627349937131
SLC31A1	5.66516359213847
ADAM29	3.71164933092851
ST7L	4.07613398729248
GFOD1	6.14371204018707
CTNNA1	8.4299776139464
HRBL	3.83866757122275
CBX4	3.79768794214709
NTRK2	3.49343220965937
FOXN3	5.69441921096657
MFGE8	4.88203325075267
PFKFB2	3.95724501330999
TAS2R4	3.44777299458012
SH3TC2	3.37055292361561
IL10	3.37385112630462
PXMP4	6.10540486046136
RNF167	6.88258913325082
PRMT5	7.17844450644978
TSKU	5.66727399624408
ATPIF1	8.71024384306247
ETV3	3.14705815894846
PAK7	3.0576069052726
PDLIM1	9.5209220761564
CEP63	5.32768763277044
WDFY3	4.80136774026192
RNF126	5.02174790730918
DPM1	9.13697766132466
CLIC4	6.34513503230715
ACR	3.61914575755156
KLK7	8.59717838778619
ALOX5AP	6.68276950067263
LRP1	5.02676960437666
TNK1	5.83222085252357
TAS2R9	2.97738527131162
ZNF16	5.71572157242478
POLR1B	5.64738101931891
SLC8A2	3.65207392921984
OLFM4	2.89049502050294
TACC1	5.31239178441788
SAMHD1	7.04103761932826
ATP13A2	5.71858596945374
KRT4	3.76792659916719
PAX6	4.07340857310332
SCG2	4.10272286426132
SLC17A6	3.25916554668671
TUBB4	3.83670599509659
PADI4	3.12420778630606
FMO3	3.06292642027931
NLK	5.174799688103
POU4F3	2.99800043451886
MDM2	3.56226571903757
CAPNS1	9.71269092687506
SDF4	7.30939225146692
ITGBL1	3.68668741847558
TAP2	4.77846219391746
OR2C1	3.18142754504856
KLHDC3	8.33790971960686
EFHD2	6.94804795189543
GALR3	3.64620688624178
NBEA	3.10321400032578
ABCA6	3.35014417408452
ABBA-1	3.74352904667583
GNAI1	6.63022468016923
CLDN3	9.25049056479947
AKT2	3.23915665650745
EGFR	4.55537469346696
VPS4B	9.09687034831108
RBM16	7.76936127881659
GALNT6	7.65852694277042
ZDHHC3	5.63673656567104
SLC25A4	6.40673116369878
CYB5B	5.36710089160417
NDRG1	7.49598320114925
SESN1	5.35763066146576
GBE1	7.31935459149905
MRPL46	7.00397471416538
CLASP1	6.13555289173957
FARP2	4.72986331552569
ACOT11	3.5871696420486
LDHAL6B	3.00202676708499
MAPKAPK3	5.9611177493619
NCAM2	3.06033921489679
AFAP1	4.44556404354578
PRKD2	6.05513197257721
OR2H2	3.30145628355326
ZFP36L1	7.72519825164066
DZIP1	4.12581529901928
GPR161	4.3566135634691
RNF146	5.12165271090514
NKX3-1	4.00288075506423
CCNB2	8.33960266638565
ZNF10	3.58921977766711
WDR74	6.00421789411189
FAM134A	8.36471204205842
PCNP	8.69502401890403
PURA	4.79700125822258
DNPEP	7.86261295539727
ERBB2	5.71592513437264
CREB1	6.05771596659324
NEO1	6.7022664456909
DDX3Y	3.27854701035007
RPS3A	12.7476288794525
MXRA7	9.56192394635899
LGALS3	10.4774386144238
GLT8D1	7.35877083822403
TMPRSS3	7.58463179751111
UPB1	3.23334890380634
LAT	4.20053870873841
CLDN14	3.5764575897875
DHX38	5.38753106031672
KCNA3	3.34360430629725
BTBD1	8.05981775164732
TARS2	6.83658956778712
SKIV2L2	7.76719932638891
ABCF1	8.63371431951238
CDT1	3.3655100107485
ZHX2	7.47777852021368
FCF1	5.17201525413145
LRRC49	4.48062628232849
GUCY1B2	3.82989457747582
CD28	3.34086458997887
SMARCA4	6.54199638802085
SEPT2	8.788817982355
SOHLH2	6.69175342134516
MCOLN3	5.87761422052558
LRP8	5.40592712161192
TAGLN3	3.88506123142575
MASP2	3.61422388672182
GPATCH3	4.86809391483454
TTRAP	8.38426467817339
AGL	7.66864113536173
NFE2L3	5.48486209761281
PSD4	4.62862464302919
PALMD	4.66841445090272
CCNB1IP1	7.67295821441157
TMEM43	6.81072106575333
OBFC1	6.77866340933492
STAT5B	4.46932706969665
C14orf79	5.48480212465722
ENPEP	4.62746241445314
SSB	8.95938063841455
SCT	3.07217072134565
TIMM23	6.91159999506117
SKI	3.49009569369145
SLC22A13	3.21027210535173
AKAP3	3.33164984645211
OAS2	6.39856991937514
KIAA0423	6.41806414061039
SEC61G	9.12911460170352
CAPN11	3.03791739139369
TMEM50B	7.81035942395221
DEGS1	7.72596072849072
ARHGEF4	3.25670669357072
DBNDD1	4.66514840832827
TBL1XR1	5.04852096480586
FAIM	5.68959335152495
SP140	3.76961309897570
G6PD	5.50158490011602
NUDC	7.42410873781922
GABRP	4.64008790708552
SCARA3	5.82372038919977
TACSTD2	5.89532602557819
EIF3J	6.60870828250755
PPP2R2A	7.82022016460846
CPA3	3.49647140297905
PVALB	3.05075639445044
BCAT2	7.03382961099546
MFN1	6.58572280762546
