Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_F11_297938
GRK5	4.43281419565321
AP1S2	5.16634286022164
RAB33B	3.75995440077534
CA11	4.59932595348567
ALDOC	4.61882582267299
NUDT1	5.5929658878475
ZNF212	5.586754707492
ACBD3	6.70603854373108
ZNF83	4.54213139411663
PRDM2	5.10759638920123
GDPD5	4.08019653629103
PDCD4	5.45811481901308
CEP350	5.82450781233119
FOXP3	3.17727094683213
SMYD3	7.22846055523761
CST7	4.06465922918608
SELL	3.71452883863255
CIAO1	5.94384804913183
LGI2	4.64237930011357
WDR45	6.31027050479375
ANKRD6	6.14993871967715
LTBP4	6.44494131734016
PSCD3	3.55992259066145
PYY	3.15839797061366
KCNC1	3.29570980948667
SIRT6	3.96871582904391
CCL19	3.82302761444491
ARHGEF9	5.0596831072999
ABR	6.09294565686653
C10orf22	7.10852796621698
STK17A	4.26624710226359
FOXE1	3.53934733615765
GML	3.25743186957948
CNGA3	3.16488391557303
CD38	3.54621905562233
ZDHHC6	8.101551277414
NEFH	6.19095044089374
PGBD5	4.78292794302381
CTDSP2	7.65972016322503
RMND5B	4.71744779629833
ZNF257	4.07687495150148
DUSP4	4.20045803774976
FLJ22167	4.75193769960653
EXOSC7	5.34521179675776
ROR2	4.13794360712895
FOXM1	6.58575833154284
ZBTB48	4.63656123274136
BUD31	7.59596186424456
MAOA	4.01973255968654
CCDC41	5.07535363080243
TNNT3	4.34534365419882
FBXO11	5.71279869678366
GYPC	4.64718490265094
PLIN	3.22197247686535
RFXAP	3.62245449249757
C6orf15	3.33684906921895
RNF4	8.73274616454697
F8A1	8.63500376170773
PPP1R3D	5.48467578002705
GRB2	6.57838213609067
TPM3	3.66614683736296
SYT13	3.98218632199961
EPB42	3.29491208656506
RP5-1077B9.4	5.02585565628924
EIF1	10.6734306113084
CETN3	6.80415840271608
FPGT	4.68643886591085
PRY	3.20908161209786
NTHL1	3.88178257639483
POLR2B	8.41691797837085
RPS28	11.6371588259197
GDF10	3.83277607870279
COQ9	6.67430640116973
P2RX3	2.79861645935883
GCC2	7.12224552887087
RARRES3	6.41100843032039
PLXNA1	6.77953802433731
WBP4	4.7183264412928
KIAA0100	5.1737722784357
PMF1	6.29865987599163
HS2ST1	4.99112441883643
CRELD2	7.0104978859757
C8G	3.27499657499763
CD82	5.25941341432362
PMM1	4.33308272007564
CBLL1	4.50340456444818
LIM2	3.15033052170798
VAX2	3.8687802688637
SETDB1	4.82585105410032
LRAP	3.63677229336436
GCLM	6.48889863689989
CPEB3	3.26262035551931
PPM1A	5.01998090058242
INTS1	4.22153785675675
MMP16	3.54798026050157
CAMTA1	3.95563758153282
SAMSN1	4.28501071559344
DRD3	2.95348423746837
GMPPA	5.86314989672506
C11orf73	5.06396329520809
AIPL1	3.68677385685965
PTP4A2	9.3300465928306
IL24	3.71604166694223
BDKRB1	3.48859652079281
HPCA	3.51643885484022
MLF1	6.14206466554365
SEC14L1	6.54766038314656
CHFR	6.66024109801742
EMILIN1	4.71955980277519
THADA	5.9881570396062
TAF12	4.32003531980925
NDUFS4	7.76904755191667
ID1	9.47949350143101
PIK3CB	3.95700866822526
COL18A1	7.29862967387679
PDZD3	3.25005505294384
TBC1D17	3.90618671678286
COX8A	8.93550238987995
CDCA4	5.81510854941575
C2orf44	4.94609535069618
C9orf16	6.60313494091513
ERBB2IP	6.72086995593185
EMX2	7.53095016396657
FUS	6.05389672281568
NIPSNAP3B	3.51228052601628
TF	3.82514794468522
CXorf56	5.5600386651432
CLCN4	4.13597131433655
PWP2	4.5478145072394
MMP15	3.90123095651097
MTMR14	5.47905714292247
NPR1	4.39188809020586
DNAL4	5.58823185266943
ELAC2	4.58755412854851
ASS1	10.1259434381337
IPP	4.64360741262028
TMEM59	9.03591630094209
POLR2J	9.28669424410871
SEC23IP	5.33869857617494
RGS4	5.52455139927286
UQCRC1	8.30488408034629
SNX6	6.97740151829939
DDX18	6.67534568465705
POLG	4.03087572592841
ADAM23	4.34020027840265
ZNHIT2	3.88026911257022
TFR2	3.70796696351183
NCDN	4.67494501304281
RAG1	3.1811147893438
POMT1	5.48471670804978
CYP1A1	3.387141988574
SNAPC1	4.98413575070733
GNA11	5.17120535991357
CCDC52	3.03599145275423
CAPN1	5.03512529201249
DDHD2	9.3536319895418
UPF3A	6.29074603266159
LAGE3	5.94009821572933
GNRHR	3.21336650657704
UNC13B	5.39535461475234
TTLL4	5.31547617244481
PPBP	3.43982302302798
HTR3A	3.40859070760618
SDC2	6.97230453883547
ANKRD49	6.61729078373777
BTF3	10.1042488899987
COX7A2	10.0961944497294
SARS	8.04815689980485
C13orf18	3.93742051873361
CACNB1	3.79253881397161
QKI	5.95232979074562
SETMAR	4.90878116548453
LAMB4	3.56687766435906
MAN2B1	5.54312152509246
EML3	4.928169365511
ACADL	3.50178167874684
OFD1	7.60118318133517
CGA	3.44143134383504
EIF3EIP	10.4999491413916
PEX16	4.95486216229617
GNG12	7.49476050868162
HABP4	4.98667431267622
CNTN2	3.34360539057179
ASNSD1	7.17672329355032
FUT4	3.97825806938181
DBH	3.34254824267385
CD53	5.6165625287132
HIST1H2BJ	3.48171691611926
TFAP2B	3.33060837875947
ACF	3.50133901057512
TMEM11	5.61034046253109
CDH8	3.47185590209890
C3orf32	3.54897061871575
AGPS	4.88357180645674
C4orf18	3.17163464215261
PCCB	7.06673073303366
IPO13	4.56662442498045
PECI	8.01982026418886
UNG	7.42250510291303
C6orf105	3.93407235669985
GSTP1	7.42315567228866
SUV420H1	6.34570396697137
ARHGAP15	3.97745514953005
LTBR	6.06779392221254
TDRKH	3.61053342914236
PSG4	3.47114926825712
SLC9A3R1	5.26838194312604
NBPF3	10.5879424028429
SLC9A3	3.86663741640248
OSBP	5.68937932088896
PRR5	4.62285805832351
CHMP7	4.96398075763358
ADRA1A	3.41111837169190
ASAH1	6.96830134454053
FKBP4	7.81932728432799
ZNF350	4.41655659590294
DOM3Z	4.47175024532252
GIPR	3.97045157307465
AHI1	4.50213896984151
BST1	4.01659136340675
NCR2	3.51471706353785
NADSYN1	4.03842238010796
UBE2W	5.46911152614527
RGS14	4.05982319655877
KRT15	3.41749201030345
SCN11A	3.84903221451031
GFI1	3.49038623316219
FHL1	5.42133100089528
SMC6	6.93718557382076
GATA1	3.35788915188905
OSGEP	5.38544825839656
ARMC6	4.61393409913154
HK3	3.29503306273796
PSMD5	7.35007212427433
RSU1	6.70515733880139
RPL4	11.2807124430540
MAD2L1	6.08789382609142
RBPMS	4.25435466830334
EIF4A3	9.55675756867917
E4F1	4.37649902851888
DLEC1	3.77809417883089
PRPF3	6.15773472670706
EMR1	3.25616577631938
CHMP2B	5.41643495520275
CAMSAP1	4.57305020746051
RPS21	10.2041590172903
XCR1	3.10509436834867
ARID5A	4.74769986149154
RBM6	5.57221182240706
UBE2N	8.11076636471238
KLF4	4.63524882258684
MGC4172	3.06883927577152
LMO4	6.74767118230026
KLKB1	3.39863710869635
HDAC3	5.85035368433564
HP	3.71322738809987
SCHIP1	7.32575300489552
BTK	4.33274300231194
KRCC1	7.66226970942814
PRND	3.08888461906013
C6orf27	3.59740517825324
PIGL	3.7051915171436
CLCA1	3.61441015603547
C1orf112	5.47090520878336
OLFML2A	5.45320933328288
HUS1	4.46896888942154
SFRS6	8.49754574291928
CXCR7	6.27177503414231
UIMC1	5.59771557898742
FXYD2	3.48704106195997
GOT2	7.50208699689506
ZNF667	3.63788615529453
TFEC	3.55787114000312
ATP7B	4.08557586857184
RAB38	4.63529754188596
POLD2	6.79833058957844
PPM1H	5.39716631721011
DCX	3.54497185910531
NFYC	4.87013252138
ZNF228	4.65944481685638
KIN	6.3372765811744
PLSCR4	4.74939910982711
HIST1H4I	3.92796002760203
PPARGC1A	3.9531443251482
HIG2	7.6818641002075
KCNK10	3.75619336763118
EXOC1	6.80802225692911
OR6A2	3.93092895298185
ETFA	7.71567779866531
PDAP1	5.00694015045489
C19orf6	3.48979713496315
POLRMT	4.10232929028982
ZNF146	8.01111001448604
MIA2	3.29559715717177
LY6G6E	3.34095135845511
EIF4E2	8.27275235932604
NENF	5.36686565210492
HOXB5	5.09261811680207
ZNF324	4.5705449383617
CUGBP1	3.86669315805913
ENTPD7	4.29461065336516
TTC13	6.51911526597973
GJB5	3.05360444040450
PRSS22	4.33028558718747
CYP3A5	3.42347860289457
MBOAT5	5.0345212558434
CUL4B	4.98763622465244
CENPJ	3.61932814578875
KIAA0664	7.05075905104344
PITX1	3.79740465907299
PDGFRB	5.19060583646068
RDX	5.29850802006747
CELSR3	4.09193086348556
JUND	6.44201381002604
ITSN1	4.64138269365105
CHRNB1	4.25676542350937
EHBP1L1	3.47724540552562
C19orf2	10.0841255152716
FETUB	3.08029349230265
CAMK2B	3.21979348776280
DCTN1	6.02039233314108
TNKS2	7.56549144448327
MRTO4	6.82567048133407
C1QBP	5.96155170048141
TTC3	7.29978040285854
NDUFB8	8.99581173833337
CADPS2	5.09588872762536
EDG2	5.89781075042656
MYF5	3.08576273226009
SEMA3G	3.28752597243519
IL23A	3.59514204323165
GJA9	3.54512438482435
R3HDM2	6.94644692297355
C5	4.41331311700176
SLC2A10	8.45667200529797
TRIM45	4.10184201968539
TSP50	3.71886112492373
PAQR3	4.40869552161342
ANKRD26	3.72369906120143
TCP1	8.73373758601718
TMED7	5.9348341978584
CMA1	3.35752784295066
PTCRA	4.16132151586496
HCRTR1	3.58160275152437
FST	4.58888021544333
PAWR	3.68361094494291
LDLR	3.52912524821668
ASTN2	3.65054747658063
SCRN1	8.22412741967134
GPATCH8	6.09393185967254
KIF4A	6.97050028499569
TANC2	4.49026049907265
ZMYM5	3.88997558694846
PGM1	8.90973737707839
ZNF586	3.48523171194387
POLR3G	3.59991931013872
CPD	5.37307236654185
SNCAIP	6.82606817723527
DCT	3.3969044510047
HLA-DOA	3.4626589036013
TANK	5.70651140522882
RCAN1	3.96020402032112
UPK1B	3.33574103314888
DNAJB4	4.64514891995927
UGT1A8	2.84256701179428
LIMD2	4.11087944371491
HIST1H4L	3.52092926769203
PECR	4.35721034789558
HSPA2	7.78324146441066
SERP1	9.10039750778048
TACR2	3.69210644799736
NUP85	6.83977526411806
CD177	3.435130512448
GPR135	3.19920084346159
PIGG	7.6430364940208
LGR5	5.36814913462087
JAK2	3.50319405289831
DPYSL4	3.25728467639121
TM9SF4	5.99850211369881
PTHR1	3.58219792687814
SIRPG	2.81640851458314
ZNF264	4.6585255263511
BICD1	4.18783531365737
RAB5A	7.15302159346523
FLJ13224	2.87816722314166
METTL5	9.20065469344201
HERC6	6.08866743077084
CASP1	4.53972407575154
USP9Y	2.82461443986057
LRP1B	3.18123067763789
XAF1	6.09936723537577
PLA2G4C	3.60173271001666
APOA2	3.34255922895498
SPAG6	3.10404824407908
KALRN	3.28118805139489
SECTM1	5.42089531571437
THOC7	7.28813413712875
IFNAR1	3.46379512358548
TCTA	4.42530696542668
NY-REN-7	3.83852091095909
TALDO1	9.84391558975347
B2M	11.6359585223175
LPPR4	3.39318199071531
SQLE	5.21304991672793
SEPHS1	8.1973927925965
EIF5A	5.52791518672703
FAM49A	5.46759062540966
YTHDC2	4.0148718159512
EHD2	4.3182781373918
NCF1	3.48036841150684
SPG7	6.1642621700745
ZNF614	3.70867767085689
HOXA5	8.84771144444213
NUP133	7.82099976492186
FGF12	3.97454316555426
SLMO2	6.73430494401048
INPP5B	4.13322109131986
PPID	5.78629455810046
SNTA1	5.67213460129783
IL20RA	4.15290233399458
UBE2J1	5.36322268235676
CACNG2	3.07985160638291
GCM1	3.38779161002916
ELF1	5.47837155790351
TLR5	4.74827393993007
TCFL5	8.07958894878169
C1orf107	5.25374103605375
C19orf22	6.29417255164399
SAFB2	5.65040241241184
MAP3K7IP1	4.10077765612546
NCK2	8.3771975537866
OXA1L	9.68185305784555
KIAA0652	5.56982073344852
KLRG1	3.70331927172776
FRAG1	5.5149947438968
ZSCAN12	3.06328266261878
PSMD12	7.10086714484022
E2F4	5.053204858837
CLEC4M	3.42677853136982
KIAA0999	4.29197372398928
CLDN10	5.88317501312699
MGC13053	3.92581084083297
TAC1	4.66671746056136
GYPA	3.65580616252798
HPCAL4	3.09304321105022
TRAIP	3.80166918989002
MEX3D	4.16887361333844
KIAA0232	7.65377007545618
ERCC8	5.26159654519239
NFAT5	5.1196700355778
GPX4	9.03547923570471
CSPG4LYP1	3.44436154882619
KIAA0368	5.48673499730052
FBXO3	5.5858409499162
DVL1	5.63031901272427
CMKLR1	3.28487379139493
GPR157	3.74349165567374
TYMS	7.97034817547446
OR52A1	3.36548771741626
PEF1	6.95659497113766
ZNF750	3.50859719414757
ALG9	4.90715042652914
MCM5	5.38833845363335
SDK2	3.50904791346206
BAIAP3	3.5927751184209
RABGGTB	6.50558576632297
KCNK7	3.14737714239657
PTP4A3	5.53281414342726
ANKRD40	4.11368796504012
CALCOCO2	7.54690717367207
TMSL8	11.3963038730451
SNCA	5.16701793724664
ZNF551	3.40455080150519
HBQ1	3.17963305636279
ARHGAP26	3.72949990903281
GEMIN6	6.74328013173122
HRAS	5.36049348113904
KLRC4	2.88580992832383
BSDC1	5.49006618345981
DSC1	3.40376426295652
RNF43	5.01845642446779
NDUFAF1	5.51206841139806
MAP2K4	5.20254026890917
FOLR2	5.09507889464562
LYZL6	3.35745575823842
EPB41L3	3.40869474428169
TEKT2	4.12625514850713
CDKN2B	3.59365144608395
WSB1	6.63713593546017
ZNF480	3.60813319812446
MAP3K6	3.56940576193508
PROS1	4.38891661285853
PSMB8	6.29820691773473
HN1	8.03616522632747
MAS1	3.40118525211464
APOL1	3.62875178146358
CSHL1	3.72249810669615
ZBTB7C	3.21954388782164
AHCTF1	5.62922708874516
SAE2	9.16966264671898
ITGA2	3.33353659906709
AP2S1	9.22869452743778
P15RS	5.4428527810441
MME	4.66001983799861
VAT1	7.35656453667414
MAST4	5.15961284414351
TUFM	8.9986275277586
KRT33B	3.46975681835201
THEG	3.76780640573135
KCTD2	4.8941056545673
WDR26	9.05753601099279
MFI2	3.66717002768327
KRT34	3.28061801048151
NR4A3	3.73085329968055
SGSM3	4.11634253331594
ARSA	3.36896238441595
TOMM22	5.17567182519352
SOCS3	3.62063564978259
UNKL	4.12184539161055
POP4	10.7448040749734
BHLHB3	7.32920959532137
MALL	3.71822765572276
SOX15	3.14545767377744
CCNA2	5.34544585573146
PARK2	3.28968163801243
GPR124	7.88651795609218
TMEM132A	5.56918553868279
CGRRF1	4.98625948708473
RUVBL2	7.84957337424678
MCAT	5.4554567884692
WNT10B	3.79203313931604
ISCA1	6.00509834961567
RPAP1	4.54404327320856
C12orf48	5.85515277515848
RAI16	5.18466003056751
RPL27	9.10808778407614
EPN1	3.47019227403957
MAGI1	2.91669078908555
GBX2	3.5948767507863
SLC35A1	5.881300330412
GAL	4.34787111802643
SLC14A2	4.86022882359077
RDH11	6.4953595403062
ZNF518	4.23331686409782
PCYT1B	3.67283577582131
AUH	7.22608698431913
EIF3H	10.3911035336864
KIF1B	8.18870760581876
MBD2	4.41390226822336
AMOTL2	8.13512526464433
C6orf120	6.72436583798982
PIGT	8.82785562981236
PSRC1	5.50589657850118
PLA2G10	3.6404507145206
ALAS1	6.72732346689605
FOXO1	5.8334869661336
C17orf62	6.97684316341517
KIF5C	6.32306644598513
DUSP10	3.89302372772052
CRLF3	6.63839227246301
CLCNKB	3.18160907000177
PSMA5	9.55531758130306
FARS2	4.41819915807801
CCDC28A	6.12179370702323
AMPD3	4.49161863052844
PIAS1	6.34703764036834
ADCYAP1R1	3.44725579382594
TMEM134	5.85496413764517
CDH20	3.26049232774636
FBXO7	8.03983323397096
FLJ14213	3.04483949609382
ZNF3	5.92975838474484
LRRFIP1	6.4451090882959
TMEM49	8.43070278515847
CNOT2	7.63630201070476
CBX2	3.11986677975311
ZC3H14	5.6525508061064
ALDH5A1	4.29017413066713
HNT	3.51585152088759
SERPINA4	3.0602427229398
FLJ20920	6.65807372658581
CRTAP	4.86202216472883
DDX50	9.18477669359671
STYXL1	7.39450390852672
TK2	4.00430466067262
BLVRB	8.73205746905173
STMN1	7.96997059719414
GUCA2A	3.44845777009681
DPP6	4.33282097515795
GALNT10	4.45338920835408
STK39	7.82262100836635
MMP24	4.30191980209838
CKS2	9.64561929627023
RHO	3.53142013285354
BANF1	8.64854289732592
CR1	3.35061294967413
RPS6KA2	5.26057243849226
HMBS	5.28410324461488
C20orf112	3.36931604831581
SLC25A24	6.98319655704315
MRPL22	7.84755595209368
SLC25A15	5.58718669944196
GADD45B	4.08229248933006
TDP1	4.82454461817049
ZNF287	3.91451515587331
DAAM2	4.73194315498865
C11orf57	5.23787281169289
RFK	6.18780692775552
ZFYVE9	4.05610134735354
TCTN3	7.79434446854242
STCH	5.71516885741294
LOC283871	3.19674753957574
NDUFB3	8.48887841609345
DEFB4	3.46568422198001
FPR1	3.8677135759449
FMNL1	3.84564873285255
SEPT7	10.550048632922
PTCD2	4.28540348888742
GNLY	3.59887259985885
GRAMD1C	3.64781620207256
ZNF165	3.84128619151185
TR2IT1	4.50860759044065
ARMCX3	7.30092756225734
NDE1	5.55485767576502
MAGEF1	7.45252153141881
ITGA10	3.73855803105296
ARHGDIB	7.12665469485198
FSHB	3.85329775120994
ANXA2	11.1601302448513
HLCS	3.78190845269629
MCF2L	3.62146649178796
AK1	5.46687094858813
FH	6.40528574682867
LGALS2	4.23111700525564
SYNPO2L	3.18437748839866
KIAA1045	3.51557412570664
C1orf183	4.61960151701579
MAGEA8	3.36394356675774
DGCR8	4.26274665016336
GSR	4.41849283213639
NEU2	3.19308103108327
HIST1H4B	3.53725952394399
CACNA1C	3.44574840987216
FAM20B	5.5390533541497
HES2	3.43581063367324
PDCD6	9.59909492329523
INTS7	5.33183255210891
AMPH	3.81019769523464
UCKL1	7.13836664968274
ASB4	3.24069599661241
C10orf97	5.00024281906751
ALDH1L1	3.41142254227576
CCL23	3.24791491339646
OBSL1	6.08749052007498
SLC12A7	8.1663830120842
THAP4	5.16167333956185
RBM4B	5.03525754856044
OGFRL1	4.28943455466454
KIAA0831	6.22406322311763
C12orf11	8.24279090738926
PPP1R15A	4.21868635290523
KIAA0240	4.82382406297379
CD1B	3.36950243265231
FCGR2A	5.73888536250899
MDC1	5.09852240878468
MAN1A1	3.69820570746233
KRT9	3.53425775572789
HTR1A	3.36213646507435
OCEL1	4.18860831277416
ATP11B	5.60947872573052
NLGN4X	6.27687438309349
FBXO34	6.28995948587198
ALOX12	3.29693230589675
RB1CC1	7.269704273584
PCDH12	4.89486484242914
RPE	5.35110085408853
EIF4E	5.58263610852875
CSDC2	3.61288154243462
ABHD5	4.02224605475736
TMBIM1	4.87028447054064
PET112L	4.14454684725231
P2RXL1	3.69112124950073
F2RL2	3.31090007620630
TRMT1	4.76577291255797
IMPG2	3.23770289764474
LRRC32	4.62044235170993
BGLAP	4.13987574594988
HTR4	3.58337950683764
MRAS	5.51118959427226
TRAF6	4.41378053260774
AXL	4.78555394000552
ATP2C2	3.82320297777242
LMNB1	5.19039047340314
TELO2	4.04194367360711
PNPLA3	3.80355125776598
CSNK1E	6.48590262469808
SRP14	10.3746071804139
KCNQ4	3.54091352000453
PIK3C2B	6.04421949949614
C15orf15	7.61038439765403
TUBB2B	7.45432577895018
USP15	4.9755793180496
C12orf41	7.01744425222121
CEND1	3.19038881548024
RNF31	5.43632979239613
TCEAL2	8.51702294519433
PTGER2	3.95979698602396
UBN1	6.51280808465575
SLC5A7	3.1900234230838
SLC31A1	6.12688356489008
ADAM29	3.55219814268931
ST7L	3.76010002807642
GFOD1	5.0315036698338
CTNNA1	8.53158421102524
HRBL	3.67114862548551
CBX4	3.56218511737169
NTRK2	4.5232098122547
FOXN3	4.86301837498233
MFGE8	4.05187654464671
PFKFB2	3.82623929147978
TAS2R4	3.55417134912788
SH3TC2	3.40479088844848
IL10	3.29502717537226
PXMP4	4.87505767882447
RNF167	5.58067123448475
PRMT5	9.2765369271223
TSKU	5.0890259436921
ATPIF1	7.4103443356585
ETV3	3.32688779469493
PAK7	3.56371228883175
PDLIM1	8.58263151491604
CEP63	4.52034507833421
WDFY3	4.64810036133031
RNF126	4.67120359960458
DPM1	9.22081905262541
CLIC4	5.54717790359588
ACR	4.31603633783984
KLK7	3.90635923189235
ALOX5AP	5.1019024367182
LRP1	5.55383046503472
TNK1	4.27699830062014
TAS2R9	3.50354480754399
ZNF16	4.77773660287769
POLR1B	5.34372736625507
SLC8A2	3.74926559680232
OLFM4	3.3292680476413
TACC1	5.27898619680854
SAMHD1	4.98816111450637
ATP13A2	5.3438332056856
KRT4	4.04767777068211
PAX6	6.01913290484369
SCG2	3.52746769939197
SLC17A6	4.19899724742924
TUBB4	4.52908174699242
PADI4	2.97458307509677
FMO3	3.56275261107550
NLK	3.33595292537173
POU4F3	3.38196626652672
MDM2	3.54224170467939
CAPNS1	9.15930687311637
SDF4	6.93371406409819
ITGBL1	3.04024523285415
TAP2	3.69808963335095
OR2C1	3.21054025831419
KLHDC3	6.54389134093898
EFHD2	5.58129219772148
GALR3	3.50713407561661
NBEA	5.57032894279137
ABCA6	3.39271571237314
ABBA-1	4.70048279253738
GNAI1	6.81714752141949
CLDN3	6.76415604139798
AKT2	4.20565918465784
EGFR	4.56797336149434
VPS4B	5.82907678846515
RBM16	7.72013725195392
GALNT6	4.52704048254835
ZDHHC3	4.24118439740752
SLC25A4	6.06856673342403
CYB5B	4.51581146668225
NDRG1	7.72027421863877
SESN1	4.24235888015693
GBE1	5.28600916347163
MRPL46	5.63182449860618
CLASP1	5.57023546980391
FARP2	4.84181280012172
ACOT11	3.71112614972851
LDHAL6B	2.97944473392751
MAPKAPK3	4.67079475370936
NCAM2	3.15936570096954
AFAP1	5.20814399294651
PRKD2	6.01798023653892
OR2H2	3.28822469891137
ZFP36L1	6.99339452607332
DZIP1	5.90417576179162
GPR161	4.26404751512845
RNF146	4.91547231717147
NKX3-1	3.93833074854795
CCNB2	8.6062445695315
ZNF10	3.95525959232621
WDR74	4.61161831533078
FAM134A	8.12896016447355
PCNP	8.2880255399997
PURA	5.07181617634872
DNPEP	7.16384082049483
ERBB2	4.93597287974797
CREB1	5.69217553146619
NEO1	5.33091250269843
DDX3Y	3.4225811952933
RPS3A	12.6408553446199
MXRA7	9.32912184394986
LGALS3	9.9577928519135
GLT8D1	6.34071072944302
TMPRSS3	4.67077649606474
UPB1	3.45359882495442
LAT	3.58470289821806
CLDN14	4.05597628198422
DHX38	4.64195977764988
KCNA3	3.54904549705055
BTBD1	7.67480787593407
TARS2	4.71024110997395
SKIV2L2	7.35869237764112
ABCF1	7.20253249716572
CDT1	2.87157478168113
ZHX2	6.38834462924594
FCF1	4.86501779900751
LRRC49	5.33526453671053
GUCY1B2	3.59839979318736
CD28	3.31437441372767
SMARCA4	6.51785317496629
SEPT2	9.6609236014191
SOHLH2	3.57821269745637
MCOLN3	4.75174426332920
LRP8	5.43038759360219
TAGLN3	4.44499640091964
MASP2	3.37346418861563
GPATCH3	4.80389796163542
TTRAP	6.95063189208496
AGL	5.89739865017077
NFE2L3	5.58843431862077
PSD4	3.66992990870841
PALMD	4.40092111857577
CCNB1IP1	10.2266467913548
TMEM43	6.48078342286933
OBFC1	5.04231482109463
STAT5B	3.93181056112079
C14orf79	4.37605595061274
ENPEP	4.00928446908076
SSB	7.40052977862537
SCT	3.25838099845561
TIMM23	6.96459029165727
SKI	3.84107125078901
SLC22A13	3.31057436970333
AKAP3	4.45817891615281
OAS2	5.39922328431229
KIAA0423	5.55567730339309
SEC61G	10.2427839308574
CAPN11	3.01305170915876
TMEM50B	5.73158306861939
DEGS1	6.79306773555095
ARHGEF4	3.55984255799152
DBNDD1	4.17186167790809
TBL1XR1	4.53429290719446
FAIM	4.88730718025688
SP140	3.23047449696406
G6PD	5.13151160509085
NUDC	7.30224509703653
GABRP	3.20764680761843
SCARA3	4.73187253253565
TACSTD2	5.35660456415487
EIF3J	6.28375899902719
PPP2R2A	7.42127179551077
CPA3	3.23408971504263
PVALB	3.35003677267707
BCAT2	5.41768617896483
MFN1	5.48400466526167
F10	3.03571816992282
