Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_D12_452052
UPK1B	8.18184318375044
DNAJB4	4.30401382461941
UGT1A8	2.91422726304897
LIMD2	4.31793160393977
HIST1H4L	3.50118105546334
PECR	3.86367813214249
HSPA2	5.24689974118652
SERP1	8.7416109945922
TACR2	3.36152364415902
NUP85	6.44249340833144
CD177	3.61840477118866
GPR135	3.58162217328272
PIGG	6.3636559512723
LGR5	3.72048757680559
JAK2	3.24040238176383
DPYSL4	3.26947243601072
TM9SF4	5.73711775639107
PTHR1	3.20248840667482
SIRPG	3.06378230724411
ZNF264	4.68335490050091
BICD1	5.37021073972434
RAB5A	6.713170215636
FLJ13224	3.12768786606528
METTL5	8.22638573190989
HERC6	4.98538387347531
CASP1	4.30941584503696
USP9Y	2.81174901394683
LRP1B	2.72586225632621
XAF1	6.24247649392525
PLA2G4C	4.0001472096384
APOA2	3.05815312057803
SPAG6	3.13261974631060
KALRN	3.47175594999397
SECTM1	6.91692754664683
THOC7	7.64070632421611
IFNAR1	3.89311124148104
TCTA	6.1378277840472
NY-REN-7	3.60055325561479
TALDO1	8.4696731143465
B2M	10.4044711534501
LPPR4	4.2942767601106
SQLE	5.6349334360554
SEPHS1	6.97813942779949
EIF5A	6.95440471611497
FAM49A	4.67116385428229
YTHDC2	3.85976755917256
EHD2	5.07210920986373
NCF1	4.18931272311753
SPG7	5.16070823337657
ZNF614	3.55891485841558
HOXA5	4.26824043265477
NUP133	6.86789207253856
FGF12	3.68538968613320
SLMO2	7.11615593941121
INPP5B	4.60596650838831
PPID	5.09404562132962
SNTA1	4.650810724218
IL20RA	3.9992494444916
UBE2J1	5.37688793452609
CACNG2	3.5794729318872
GCM1	3.33866580076113
ELF1	6.2973867840264
TLR5	5.04333573565459
TCFL5	6.95317728069758
C1orf107	4.67567540131435
C19orf22	6.49758886554701
SAFB2	6.54842284249915
MAP3K7IP1	4.24982032520425
NCK2	8.16928906055027
OXA1L	7.25951843987944
KIAA0652	5.41318035368604
KLRG1	3.4691495436582
FRAG1	5.3389098985167
ZSCAN12	3.04272093611373
PSMD12	7.34692716776627
E2F4	5.59049248178702
CLEC4M	3.72788224145907
KIAA0999	4.95934154438447
CLDN10	6.01170960078234
MGC13053	4.31502099882162
TAC1	2.65961575771904
GYPA	3.44266108455732
HPCAL4	3.2946472493125
TRAIP	3.50185807506852
MEX3D	4.02225773993289
KIAA0232	6.97179647098152
ERCC8	4.07799212059105
NFAT5	6.16704213977144
GPX4	9.02436037678528
CSPG4LYP1	3.44541388123159
KIAA0368	5.76776741646594
FBXO3	4.56495862566459
DVL1	7.33442278710139
CMKLR1	3.8236034922133
GPR157	3.54746941114515
TYMS	6.08488460292764
OR52A1	3.27981727970572
PEF1	5.76268495301043
ZNF750	3.8001637806527
ALG9	5.95900203629382
MCM5	5.47578042590961
SDK2	3.69369889102451
BAIAP3	4.43468930503787
RABGGTB	6.53297925176064
KCNK7	3.57750685382416
PTP4A3	5.14192579263897
ANKRD40	3.99666113780196
CALCOCO2	6.81410099152319
TMSL8	3.64953829914211
SNCA	4.39573036670572
ZNF551	3.48930446370382
HBQ1	3.8696505061372
ARHGAP26	4.35750059347355
GEMIN6	6.20370137514828
HRAS	5.49729831106436
KLRC4	2.59589393343396
BSDC1	6.0321792752157
DSC1	3.8469292254654
RNF43	4.73773112657903
NDUFAF1	5.79938459588521
MAP2K4	5.13417404062226
FOLR2	4.37576199192245
LYZL6	3.85407119767622
EPB41L3	3.23701939310209
TEKT2	4.61487291656978
CDKN2B	3.94339836518653
WSB1	5.64486406872877
ZNF480	3.3421163205889
MAP3K6	4.55284425911099
PROS1	4.66908909759832
PSMB8	6.88864125740424
HN1	8.55014025166179
MAS1	3.4603141512303
APOL1	5.50248342543048
CSHL1	3.94104868127549
ZBTB7C	2.95511828655749
AHCTF1	6.09262166514801
SAE2	7.75139337686082
ITGA2	3.76244388381141
AP2S1	7.49748251843145
P15RS	6.12510205127624
MME	3.74169368994151
VAT1	8.0738784169947
MAST4	6.70264364522366
TUFM	8.7806239655307
KRT33B	3.50160652278432
THEG	3.81499574260960
KCTD2	6.03664987018782
WDR26	8.81352835303737
MFI2	3.61440599950372
KRT34	3.41136978258798
NR4A3	3.44544558206281
SGSM3	4.63197865642437
ARSA	4.52927695592105
TOMM22	4.85709400368925
SOCS3	3.84050470600428
UNKL	4.43654584160756
POP4	5.92178156673261
BHLHB3	8.43212360980613
MALL	5.53608010882509
SOX15	5.85502879440977
CCNA2	4.47306680604972
PARK2	3.37505388610550
GPR124	4.55407752617926
TMEM132A	6.543757443261
CGRRF1	4.96667187131907
RUVBL2	7.24237661733422
MCAT	5.35776286510608
WNT10B	4.20378335826399
ISCA1	5.98051380693809
RPAP1	5.38680911023563
C12orf48	4.64813054104579
RAI16	5.93253431068472
RPL27	9.37906366130921
EPN1	4.56799169147253
MAGI1	3.02533458864540
GBX2	3.4826365128878
SLC35A1	6.96792727464749
GAL	3.74351908268482
SLC14A2	4.57051841839513
RDH11	7.11893964737019
ZNF518	3.74206103038774
PCYT1B	3.37366530297382
AUH	6.45720237792772
EIF3H	9.5615212636165
KIF1B	6.33635495811668
MBD2	4.51342677987658
AMOTL2	8.7769122859347
C6orf120	4.77425662100515
PIGT	7.20185081218672
PSRC1	5.47542137044809
PLA2G10	3.96420653120923
ALAS1	6.03898712158598
FOXO1	6.94139539556639
C17orf62	7.81723429498123
KIF5C	4.63297346045153
DUSP10	5.63514816773322
CRLF3	7.31098908153767
CLCNKB	3.60614661586890
PSMA5	7.96729777435645
FARS2	5.06373310749993
CCDC28A	5.70319399569659
AMPD3	4.57351821911634
PIAS1	7.54534760437206
ADCYAP1R1	3.60834315643793
TMEM134	6.74920666298492
CDH20	3.19253558533245
FBXO7	7.26246050024798
FLJ14213	3.29548982103677
ZNF3	5.15480173379702
LRRFIP1	6.66241401993262
TMEM49	8.25825388965977
CNOT2	7.56205791598695
CBX2	3.00700861175338
ZC3H14	6.07625943810609
ALDH5A1	6.59149084497943
HNT	5.12082684821163
SERPINA4	3.25865099559107
FLJ20920	6.55807417359788
CRTAP	4.53679311341794
DDX50	6.80672591810973
STYXL1	7.44195506757745
TK2	5.12097235325931
BLVRB	5.86815468814564
STMN1	5.58112700919387
GUCA2A	4.17520733997336
DPP6	3.40250987895529
GALNT10	4.15812472577915
STK39	4.76545385154939
MMP24	4.99871850423082
CKS2	9.02244892305828
RHO	3.85504020412626
BANF1	9.09001676763215
CR1	3.07667812667954
RPS6KA2	5.73773710838793
HMBS	6.90615276191145
C20orf112	3.41670064439965
SLC25A24	6.31464644067343
MRPL22	6.54449508279407
SLC25A15	6.10041964574727
GADD45B	5.46273739991488
TDP1	5.10088542679802
ZNF287	3.5971439397995
DAAM2	5.88556689113572
C11orf57	5.93515308701008
RFK	6.95047322342669
ZFYVE9	4.55446179847391
TCTN3	5.66250616246257
STCH	5.13150720912415
LOC283871	3.83741456417546
NDUFB3	6.74823933375131
DEFB4	3.86046300001948
FPR1	3.70317043920755
FMNL1	4.31904209303841
SEPT7	9.6134957676733
PTCD2	4.47019128084852
GNLY	3.73794573423893
GRAMD1C	4.50361201263859
ZNF165	4.87658757628118
TR2IT1	3.80074164869309
ARMCX3	6.68717147082355
NDE1	6.16849798647113
MAGEF1	7.71463175537295
ITGA10	4.05268097582866
ARHGDIB	7.98272590407355
FSHB	3.94467453326038
ANXA2	11.2878507251162
HLCS	4.25650313552560
MCF2L	4.13431883256841
AK1	6.31581044629376
FH	5.48258801753844
LGALS2	4.08999608527782
SYNPO2L	2.76901979858483
KIAA1045	3.51494527809645
C1orf183	5.32682321258419
MAGEA8	3.39256427047035
DGCR8	4.64156361530884
GSR	4.81658888318302
NEU2	3.37943217752826
HIST1H4B	3.84043171117625
CACNA1C	3.24603787074288
FAM20B	6.18558913897567
HES2	3.42470643851707
PDCD6	7.85076895245579
INTS7	3.80932057251141
AMPH	3.67910227210533
UCKL1	6.71864104654963
ASB4	3.12488520073734
C10orf97	4.71003600844385
ALDH1L1	4.17913673102065
CCL23	3.24717450364089
OBSL1	5.28579023009731
SLC12A7	7.15072965359407
THAP4	4.96718508962235
RBM4B	4.80675767468653
OGFRL1	4.16860035639965
KIAA0831	6.02379512368059
C12orf11	6.08208681656198
PPP1R15A	5.19472379580835
KIAA0240	5.62085867104881
CD1B	3.34877137081924
FCGR2A	4.53110132285243
MDC1	4.95967964617083
MAN1A1	3.28958314744474
KRT9	3.44618687976891
HTR1A	3.47447983248069
OCEL1	5.49364488322035
ATP11B	5.90800772917371
NLGN4X	3.56501954249021
FBXO34	7.32760444834074
ALOX12	3.72610951581119
RB1CC1	6.69806387317232
PCDH12	4.55448533636346
RPE	3.95473288522754
EIF4E	5.77754840108609
CSDC2	4.08085850558507
ABHD5	4.09533697664586
TMBIM1	6.30756271406065
PET112L	4.82278378122615
P2RXL1	3.31195267708067
F2RL2	3.5604777971421
TRMT1	4.85707757805266
IMPG2	3.65430551085702
LRRC32	8.4990678976899
BGLAP	4.40888725064760
HTR4	3.66592583091263
MRAS	5.19047562778997
TRAF6	4.60243609141392
AXL	4.73388877920777
ATP2C2	3.85684351614946
LMNB1	4.77985148185702
TELO2	5.00912400439152
PNPLA3	4.01171710682873
CSNK1E	7.09434931778887
SRP14	10.4120530522533
KCNQ4	3.60552145384306
PIK3C2B	6.03196784609084
C15orf15	7.28477059560213
TUBB2B	3.16697305427475
USP15	4.86314346747216
C12orf41	6.71209201185892
CEND1	4.32445608748862
RNF31	4.8516157137089
TCEAL2	3.83101115104417
PTGER2	4.27391878576673
UBN1	7.04803330637526
SLC5A7	3.30222822032959
SLC31A1	5.88302562796424
ADAM29	3.49439479286904
ST7L	4.38642208042738
GFOD1	6.29449819564115
CTNNA1	7.59563720118378
HRBL	4.14374052870167
CBX4	3.8671657909303
NTRK2	3.75381382908455
FOXN3	5.10989376570637
MFGE8	8.23032701969736
PFKFB2	3.83265238095074
TAS2R4	3.64287117723976
SH3TC2	3.51573400134034
IL10	3.39147842766985
PXMP4	6.12358799061047
RNF167	6.79442082439999
PRMT5	5.68480703733614
TSKU	6.2921695295817
ATPIF1	8.1667924359826
ETV3	3.33891288998788
PAK7	3.10973151913902
PDLIM1	7.56632619342238
CEP63	4.75425823967392
WDFY3	5.0393936722428
RNF126	4.92006921554183
DPM1	8.07811121904442
CLIC4	5.20655832822616
ACR	3.74469569313777
KLK7	7.52757018875098
ALOX5AP	4.51364604328582
LRP1	5.30592883554373
TNK1	5.28139905238104
TAS2R9	2.98746708844859
ZNF16	4.77238344557697
POLR1B	5.84745903566184
SLC8A2	4.11866817107402
OLFM4	2.97059164832562
TACC1	4.5798135645929
SAMHD1	5.10859384637029
ATP13A2	5.70819562380206
KRT4	4.65964134266602
PAX6	4.08675563714984
SCG2	3.43452795329598
SLC17A6	3.43229045626886
TUBB4	4.75040952039921
PADI4	3.30166085284151
FMO3	3.09081297439685
NLK	4.01744170348413
POU4F3	3.15329735290345
MDM2	3.58198987321609
CAPNS1	8.07452614207691
SDF4	7.16511677099626
ITGBL1	4.26762810783023
TAP2	3.85840659533593
OR2C1	3.66684009449327
KLHDC3	6.71574984663517
EFHD2	6.38269618379531
GALR3	3.71270372956405
NBEA	3.05470102217318
ABCA6	3.21491700084163
ABBA-1	4.4904042292581
GNAI1	3.55337278055907
CLDN3	9.24569965072217
AKT2	3.49040986064336
EGFR	4.60122172771383
VPS4B	5.95167913018424
RBM16	7.77315510687039
GALNT6	7.00551473308809
ZDHHC3	4.99657675476856
SLC25A4	5.24227353511562
CYB5B	5.10638274565963
NDRG1	7.70034414553938
SESN1	4.99128412957453
GBE1	6.58288701240417
MRPL46	5.29322717870103
CLASP1	5.88910768417296
FARP2	3.87309936088946
ACOT11	4.19401796394881
LDHAL6B	3.27593408004787
MAPKAPK3	5.1654987994961
NCAM2	2.77816016773449
AFAP1	5.47759721415488
PRKD2	5.78428517844651
OR2H2	3.50362232361256
ZFP36L1	8.56254394654394
DZIP1	4.4422807795085
GPR161	4.54399443958109
RNF146	3.7028372268603
NKX3-1	4.12101457860731
CCNB2	6.91429789564019
ZNF10	3.49556509884583
WDR74	5.63607516704196
FAM134A	7.31983416633415
PCNP	7.70287896185524
PURA	5.22942951692306
DNPEP	6.39158554107445
ERBB2	5.87380595676856
CREB1	4.62090899705823
NEO1	5.99489383866339
DDX3Y	3.33550375868492
RPS3A	11.804442529313
MXRA7	9.80330617979298
LGALS3	9.75265759797764
GLT8D1	6.1258285390122
TMPRSS3	6.86424018605312
UPB1	3.6410551909006
LAT	4.44773756196645
CLDN14	3.68730231120721
DHX38	4.75474399779844
KCNA3	3.17504404931625
BTBD1	7.60987038563839
TARS2	5.05853333351975
SKIV2L2	6.68151499202124
ABCF1	6.9604488574869
CDT1	3.02510474543967
ZHX2	6.48249139123392
FCF1	4.22436872015712
LRRC49	3.64625545667099
GUCY1B2	3.63416472484587
CD28	3.28126461534680
SMARCA4	5.88804207434685
SEPT2	7.96903452144156
SOHLH2	3.59490248515143
MCOLN3	3.78509012449458
LRP8	5.59670331957626
TAGLN3	4.07234918795603
MASP2	3.73598915907541
GPATCH3	4.25122363972761
TTRAP	7.23244508174418
AGL	6.0366579182617
NFE2L3	4.53212652376823
PSD4	3.9350396623027
PALMD	4.39848145953587
CCNB1IP1	7.22762387496261
TMEM43	6.47513658569868
OBFC1	6.27499273733527
STAT5B	4.49299039343211
C14orf79	5.11852370078462
ENPEP	3.93858605558187
SSB	8.01843944471915
SCT	3.21752556421360
TIMM23	5.94395291648158
SKI	4.28288622198245
SLC22A13	3.70718206301878
AKAP3	4.19564284354556
OAS2	3.91328571248792
KIAA0423	5.39759160156776
SEC61G	8.73718647177385
CAPN11	3.02983752968117
TMEM50B	5.64260173967943
DEGS1	7.16288592009802
ARHGEF4	3.58898072046868
DBNDD1	4.69541681697361
TBL1XR1	4.07004820502069
FAIM	5.25183458810051
SP140	3.29941402469882
G6PD	5.58830826688647
NUDC	5.93917232795385
GABRP	6.68790808102339
SCARA3	6.46812818938425
TACSTD2	6.15950105752194
EIF3J	6.69783635796238
PPP2R2A	7.06001309561342
CPA3	3.5828158221459
PVALB	3.20444278701255
BCAT2	5.68211944465292
MFN1	4.84788392863896
F10	3.65246918576917
