Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_D09
WDR45	9.50181556569084
ANKRD6	5.97973935085423
LTBP4	3.546650875104
PSCD3	3.38463384443952
PYY	3.18822963873223
KCNC1	2.99770495882373
SIRT6	3.63206421855804
CCL19	3.9531643117572
ARHGEF9	4.41579178994924
ABR	5.25200790065895
C10orf22	6.3459491772439
STK17A	4.79605208902863
FOXE1	3.24147407076941
GML	3.20537341667345
CNGA3	3.0036942689093
CD38	3.86869946071287
ZDHHC6	8.01063361451004
NEFH	5.82867943700366
PGBD5	4.92292506003428
CTDSP2	7.29796982360582
RMND5B	5.96288841740139
ZNF257	4.31544286518508
DUSP4	3.12083760343482
FLJ22167	7.28328960782532
EXOSC7	6.24024150148754
ROR2	4.74319588335157
FOXM1	6.46683834625525
ZBTB48	4.99956120553493
BUD31	7.31319070001516
MAOA	3.55565355092653
CCDC41	5.84159045211772
TNNT3	3.69377884982495
FBXO11	6.05701138421033
GYPC	4.43766776041829
PLIN	4.00476532770595
RFXAP	3.83932980907605
C6orf15	3.71380538460455
RNF4	8.16609977966738
F8A1	8.57376216301888
PPP1R3D	4.97891910584695
GRB2	7.97970533953855
TPM3	3.28488508460404
SYT13	4.03492554150163
EPB42	3.54770073936664
RP5-1077B9.4	5.27695458293699
EIF1	10.9046634678136
CETN3	7.92386641627687
FPGT	5.76959029976136
PRY	3.42651430794093
NTHL1	5.62250074130574
POLR2B	9.14085878421342
RPS28	12.2404144652593
GDF10	3.52717355387375
COQ9	7.86370960463296
P2RX3	2.98130762223219
GCC2	7.36065971215096
RARRES3	7.44982836143412
PLXNA1	5.97994575617888
WBP4	4.73669548732766
KIAA0100	7.01851347495948
PMF1	7.57420233636238
HS2ST1	5.70993034507145
CRELD2	7.11116401319476
C8G	3.08586369016621
CD82	5.76514716681055
PMM1	6.33409102493877
CBLL1	4.88609182251268
LIM2	3.30708863354132
VAX2	4.07256312249532
SETDB1	5.73360199506319
LRAP	6.45113852743123
GCLM	6.14493249445157
CPEB3	3.49849876911188
PPM1A	5.4640890128633
INTS1	4.04590360807311
MMP16	3.24384063624311
CAMTA1	3.87620253680379
SAMSN1	5.15652212745601
DRD3	2.86488928046153
GMPPA	5.75079478314215
C11orf73	6.14473571680885
AIPL1	3.96529320575867
PTP4A2	8.95097648913338
IL24	3.57849351013160
BDKRB1	3.18085779963004
HPCA	3.79366313591013
MLF1	7.13731264164986
SEC14L1	5.83398372294141
CHFR	5.83009329309618
EMILIN1	3.10181621747599
THADA	6.76382851971239
TAF12	5.73834846282593
NDUFS4	8.20076737674608
ID1	4.24556837330844
PIK3CB	4.72900619747078
COL18A1	6.51172696074411
PDZD3	3.32364222474767
TBC1D17	4.84221451344027
COX8A	9.30895570080997
CDCA4	5.7888525246382
C2orf44	5.12426127795876
C9orf16	7.10931593808446
ERBB2IP	7.9812166736785
EMX2	8.80479847032727
FUS	5.95755845629919
NIPSNAP3B	3.46022352207770
TF	3.36382823341928
CXorf56	5.58358506491841
CLCN4	3.95418113145113
PWP2	5.57027265123434
MMP15	5.40802115849033
MTMR14	5.93299297811062
NPR1	6.08143483832714
DNAL4	5.33429852164214
ELAC2	4.43768934676693
ASS1	11.1303531186189
IPP	5.57648746072691
TMEM59	9.37345184206839
POLR2J	7.69875828296937
SEC23IP	5.7892178059463
RGS4	3.59869112765581
UQCRC1	8.7408950291183
SNX6	6.96300567302335
DDX18	7.23328453106788
POLG	4.48083296480867
ADAM23	4.05886985894066
ZNHIT2	4.49470350901117
TFR2	3.58566230035887
NCDN	4.42305100571654
RAG1	3.5434198715816
POMT1	4.9432693088928
CYP1A1	3.18511981887586
SNAPC1	5.59302620359488
GNA11	4.86031967567443
CCDC52	2.80324576616032
CAPN1	6.33529370892106
DDHD2	6.72079545004561
UPF3A	5.89666712236009
LAGE3	6.64532805047831
GNRHR	3.16401075660768
UNC13B	5.04929319691147
TTLL4	5.73149109082301
PPBP	2.94208033902696
HTR3A	4.15548717277678
SDC2	5.4117235459398
ANKRD49	7.82431473624083
BTF3	10.5017069789086
COX7A2	10.4115050400771
SARS	8.19303740301126
C13orf18	3.93911160352965
CACNB1	3.77584614672041
QKI	5.59281799527749
SETMAR	6.0374393735758
LAMB4	3.38787178992702
MAN2B1	6.77715797462755
EML3	4.862806364302
ACADL	3.28226367836526
OFD1	7.42128913356475
CGA	3.62236366624796
EIF3EIP	10.6735632428974
PEX16	5.31247682004387
GNG12	7.90744331075177
HABP4	4.95716024180888
CNTN2	3.6617400487628
ASNSD1	7.5630615933984
FUT4	4.0529324965717
DBH	3.53343560846049
CD53	7.35294444610335
HIST1H2BJ	3.32851483068158
TFAP2B	3.33190251254659
ACF	3.83755902719371
TMEM11	4.3519804990371
CDH8	3.43435703819793
C3orf32	3.33256901618144
AGPS	4.99385661686838
C4orf18	3.20666697468140
PCCB	8.16271431503667
IPO13	5.08162240163662
PECI	8.18574821639504
UNG	8.64216608290067
C6orf105	3.69885385473035
GSTP1	8.45092779812438
SUV420H1	6.98972797059979
ARHGAP15	4.09814343303602
LTBR	6.65681423912115
TDRKH	3.44965786427954
PSG4	3.31522793885803
SLC9A3R1	7.57624663029569
NBPF3	9.26655051652143
SLC9A3	3.47747320152147
OSBP	6.5734414797725
PRR5	4.96180628679775
CHMP7	5.77036597678821
ADRA1A	3.06263135078281
ASAH1	6.8327225838649
FKBP4	7.41011112490455
ZNF350	4.06655124154304
DOM3Z	5.76315876264593
GIPR	3.67337863365289
AHI1	5.67223022626331
BST1	4.79024119578658
NCR2	3.55818642559193
NADSYN1	5.16356353757553
UBE2W	5.46666126041061
RGS14	4.18430907672491
KRT15	4.09254811582965
SCN11A	3.76985428452558
GFI1	3.74064504169946
FHL1	4.81767403662998
SMC6	6.48484919380623
GATA1	3.67743727855559
OSGEP	6.0278231684019
ARMC6	5.31997676775309
HK3	3.34984367290179
PSMD5	6.72434564346851
RSU1	6.23663613874773
RPL4	11.2680977657681
MAD2L1	7.43230919183234
RBPMS	4.06169024901391
EIF4A3	9.6242405852018
E4F1	5.04060979471875
DLEC1	3.37724892985346
PRPF3	6.08851749840864
EMR1	3.0081225339522
CHMP2B	6.94464138290662
CAMSAP1	4.39962162779096
RPS21	10.9102750020332
XCR1	3.44315349707917
ARID5A	4.05652609163237
RBM6	6.27758509646615
UBE2N	8.40676229898867
KLF4	3.92723614961287
MGC4172	5.14936384280523
LMO4	6.05539067964839
KLKB1	3.48616994476823
HDAC3	7.17657067422452
HP	7.82447848352316
SCHIP1	5.49742318965808
BTK	3.84754352727394
KRCC1	7.438873561353
PRND	3.01500066590332
C6orf27	3.61392600806498
PIGL	3.88583664036995
CLCA1	3.59796728301526
C1orf112	6.03426734414333
OLFML2A	4.47487525674986
HUS1	4.87394334933378
SFRS6	8.49208984732917
CXCR7	5.17055775881541
UIMC1	6.8990996499566
FXYD2	3.63400126967767
GOT2	8.48525124676876
ZNF667	4.10592305117603
TFEC	4.72572124329745
ATP7B	3.798769407577
RAB38	7.24964949807734
POLD2	7.35514714366893
PPM1H	6.81536423825386
DCX	3.31154198385528
NFYC	5.52890331865907
ZNF228	3.99956395809178
KIN	5.77524455200302
PLSCR4	7.75041974361023
HIST1H4I	4.1650176816484
PPARGC1A	3.46574761011305
HIG2	6.89396822532375
KCNK10	3.98366983957022
EXOC1	9.18523720102961
OR6A2	3.73902375520299
ETFA	7.5677016328579
PDAP1	4.61529499993996
C19orf6	3.35931551867544
POLRMT	3.98580772188737
ZNF146	7.98600917992837
MIA2	3.20846180992586
LY6G6E	3.23413621330611
EIF4E2	7.7021506978458
NENF	5.3264861320592
HOXB5	5.2098592247769
ZNF324	4.28310206298514
CUGBP1	4.12476990183354
ENTPD7	4.13487780623697
TTC13	6.86618470683936
GJB5	3.20492735038128
PRSS22	4.72037662197074
CYP3A5	3.62298068065336
MBOAT5	5.65079418364593
CUL4B	6.74167959915359
CENPJ	3.92308279658944
KIAA0664	6.46803307640994
PITX1	3.33956447493826
PDGFRB	5.15979036074425
RDX	5.63360358072188
CELSR3	3.91174480523574
JUND	6.4315815124148
ITSN1	5.09662170849767
CHRNB1	3.63317284904818
EHBP1L1	3.72935292327431
C19orf2	9.07007114128113
FETUB	3.0947125417902
CAMK2B	3.96331663218845
DCTN1	6.26369658769553
TNKS2	6.42314682210035
MRTO4	7.8250726154747
C1QBP	7.35263967892179
TTC3	7.78699472837545
NDUFB8	8.3672855624066
CADPS2	4.83746422797732
EDG2	4.27801904413332
MYF5	3.21321712161703
SEMA3G	3.43740247591371
IL23A	3.89709106764807
GJA9	3.5844671056416
R3HDM2	8.0195013131655
C5	4.7361760465823
SLC2A10	7.84677211875045
TRIM45	5.23262981421812
TSP50	3.99884200615492
PAQR3	5.70923403496489
ANKRD26	3.74858300386613
TCP1	8.63779297944287
TMED7	7.42521398209555
CMA1	2.82434523388093
PTCRA	4.20988034001015
HCRTR1	3.33953335019961
FST	5.17575602568136
PAWR	4.37323595955448
LDLR	4.24400372968610
ASTN2	4.14825700953897
SCRN1	7.41060610282222
GPATCH8	6.58995305083513
KIF4A	7.1524289112362
TANC2	4.06503921118446
ZMYM5	3.81556359718942
PGM1	7.60192082561883
ZNF586	6.79127667990166
POLR3G	3.88576702048275
CPD	7.94382882709444
SNCAIP	5.34380827110279
DCT	3.48395252677512
HLA-DOA	4.0182720136971
TANK	6.1573659033282
RCAN1	5.23410331374643
UPK1B	3.25628083000041
DNAJB4	4.48775602336131
UGT1A8	3.15203458312476
LIMD2	3.20920628442191
HIST1H4L	3.50824669852634
PECR	5.35351327135464
HSPA2	6.2830658797131
SERP1	9.42499994396902
TACR2	3.78680882707159
NUP85	8.842656010005
CD177	3.40259080630081
GPR135	3.256563745273
PIGG	7.70287885619855
LGR5	7.23254345253515
JAK2	3.45609455076905
DPYSL4	3.25288338848883
TM9SF4	6.7788550742562
PTHR1	3.57117478902731
SIRPG	2.93118007138053
ZNF264	4.55462995128656
BICD1	6.65121136438349
RAB5A	6.7699327544425
FLJ13224	3.23319776962828
METTL5	9.10919970700129
HERC6	8.35323070431049
CASP1	6.18807838282008
USP9Y	2.96676884511767
LRP1B	2.85257951279567
XAF1	9.37306745315307
PLA2G4C	4.02396715861711
APOA2	3.30211244916652
SPAG6	3.04625208618395
KALRN	3.5566717478142
SECTM1	5.4910081313046
THOC7	8.8320327669612
IFNAR1	4.67514353173212
TCTA	6.80077827606685
NY-REN-7	3.10453956907451
TALDO1	9.9776636285509
B2M	11.7006000499800
LPPR4	3.38736815997686
SQLE	6.72914989855678
SEPHS1	7.20493167743917
EIF5A	6.7886420726537
FAM49A	4.52741484114916
YTHDC2	4.56261032190584
EHD2	4.02363795682571
NCF1	3.74804406972589
SPG7	6.66654183321737
ZNF614	3.61001259667725
HOXA5	2.93906585670669
NUP133	8.62715511982775
FGF12	3.90821732454762
SLMO2	8.6561403746469
INPP5B	4.48718523592286
PPID	6.91244588681954
SNTA1	4.74866151337261
IL20RA	4.43526763074943
UBE2J1	5.95423714181907
CACNG2	3.12330917723096
GCM1	3.16615465262767
ELF1	6.03423325074366
TLR5	5.92246581150451
TCFL5	7.96041209036898
C1orf107	6.69844704811468
C19orf22	6.20938033158009
SAFB2	6.21648137261774
MAP3K7IP1	3.93162807926723
NCK2	7.4535408035155
OXA1L	7.70667833491043
KIAA0652	5.95643119618751
KLRG1	3.65950187198223
FRAG1	7.14061230738082
ZSCAN12	2.93987921613712
PSMD12	7.32683719876425
E2F4	5.13294758413402
CLEC4M	3.51341521340883
KIAA0999	5.28790975039878
CLDN10	3.82150346685803
MGC13053	4.32194350445058
TAC1	2.78628229237191
GYPA	3.32272999906543
HPCAL4	3.42450629274727
TRAIP	4.40688968721751
MEX3D	3.8364446223992
KIAA0232	6.91849204812405
ERCC8	5.21641550269147
NFAT5	5.43743486126999
GPX4	8.93888088123215
CSPG4LYP1	3.16600029794566
KIAA0368	6.03169295872201
FBXO3	6.5258984289047
DVL1	5.72385578769724
CMKLR1	3.66044948456349
GPR157	3.86079108622145
TYMS	9.12504874849235
OR52A1	3.22860925087367
PEF1	7.5280899208227
ZNF750	2.95415805206152
ALG9	5.79407401730613
MCM5	6.93653361687258
SDK2	3.86668608436415
BAIAP3	3.84430771378142
RABGGTB	6.92282427739208
KCNK7	3.25993731664823
PTP4A3	6.51255228620863
ANKRD40	4.50122358354087
CALCOCO2	7.647723555593
TMSL8	7.33436331561555
SNCA	4.79357046806752
ZNF551	6.73633689500614
HBQ1	3.49884859799589
ARHGAP26	4.84369998630563
GEMIN6	6.46865474070569
HRAS	5.55264388843889
KLRC4	2.75809010910803
BSDC1	5.79884236617298
DSC1	3.66197169732947
RNF43	5.62977015302392
NDUFAF1	5.74570560707678
MAP2K4	4.66571075338847
FOLR2	5.38082011089273
LYZL6	3.45668641676983
EPB41L3	3.4169048387761
TEKT2	5.02734398750908
CDKN2B	3.55063688841134
WSB1	6.79935070014526
ZNF480	3.57610208966533
MAP3K6	3.8308306428829
PROS1	4.10403064222847
PSMB8	8.42004810173824
HN1	8.4470084152664
MAS1	3.20377484657254
APOL1	5.3105678520497
CSHL1	3.15658693212843
ZBTB7C	2.93117763617492
AHCTF1	6.63774456541472
SAE2	8.30577398620542
ITGA2	4.17411071400775
AP2S1	7.90152651785513
P15RS	7.34380393460961
MME	3.71210565972906
VAT1	7.21305169718375
MAST4	6.15856993575036
TUFM	9.0849716778321
KRT33B	3.54276727654155
THEG	3.68145697783822
KCTD2	6.22628400001138
WDR26	8.77850510618639
MFI2	3.22728086910554
KRT34	3.14122623729785
NR4A3	3.49204240241112
SGSM3	4.58848990599512
ARSA	3.71409927586319
TOMM22	6.52956817093885
SOCS3	3.79473205666338
UNKL	4.99828689601485
POP4	8.98228147509798
BHLHB3	8.98408923591984
MALL	3.85360862621729
SOX15	3.33712397122323
CCNA2	6.35195759139866
PARK2	3.26248659442570
GPR124	4.56347013081065
TMEM132A	4.74056918268945
CGRRF1	6.1590088470042
RUVBL2	8.36494055509882
MCAT	6.52409030964014
WNT10B	3.46647668470658
ISCA1	6.46723114288434
RPAP1	3.95396150722287
C12orf48	5.89535533582663
RAI16	5.02614145393812
RPL27	9.5622795792749
EPN1	3.81951118646235
MAGI1	3.42236817784735
GBX2	3.23706448374052
SLC35A1	6.98422182084499
GAL	4.50549369686048
SLC14A2	3.425382910175
RDH11	6.83831190634363
ZNF518	4.67171889361595
PCYT1B	3.88185117553108
AUH	6.67113318051324
EIF3H	10.6397992952667
KIF1B	7.65218358765465
MBD2	4.70174323383527
AMOTL2	7.7774160632707
C6orf120	5.56578148300085
PIGT	8.97307186862828
PSRC1	6.79618025244259
PLA2G10	3.64735016510422
ALAS1	7.0471400582361
FOXO1	6.12799510788518
C17orf62	7.64848869862468
KIF5C	7.31176854467763
DUSP10	5.73509568818705
CRLF3	7.78080445919802
CLCNKB	3.2668408593875
PSMA5	8.78759881695238
FARS2	6.4528064171672
CCDC28A	7.53256151131214
AMPD3	4.84949940513471
PIAS1	6.73566075663645
ADCYAP1R1	3.43966782382259
TMEM134	6.46683237322891
CDH20	2.97471163583131
FBXO7	7.82449547876602
FLJ14213	4.88698832466422
ZNF3	5.79942501279657
LRRFIP1	7.0655165542831
TMEM49	9.3695057607252
CNOT2	7.76098951811935
CBX2	2.94877607737032
ZC3H14	6.89922275941217
ALDH5A1	6.46902915143028
HNT	3.1953385620701
SERPINA4	3.03585523721205
FLJ20920	6.3050682582424
CRTAP	4.98983327937368
DDX50	8.45239911505754
STYXL1	7.18380966404977
TK2	5.00999737268863
BLVRB	6.79570507946178
STMN1	7.41674187209122
GUCA2A	3.34839291160101
DPP6	3.21228530464276
GALNT10	4.77854962130345
STK39	5.50685173113412
MMP24	5.40233265563304
CKS2	9.24958483596212
RHO	3.85169148042924
BANF1	9.334974281981
CR1	3.0254420615798
RPS6KA2	4.8775392414235
HMBS	7.10987225075713
C20orf112	3.88506663252106
SLC25A24	6.86728166230695
MRPL22	8.7455644688814
SLC25A15	4.96703078258618
GADD45B	4.33417233555268
TDP1	5.60224283166112
ZNF287	3.75298878779554
DAAM2	4.60221111011933
C11orf57	6.42802260989991
RFK	6.44145768651363
ZFYVE9	4.00635809821224
TCTN3	7.68348758666865
STCH	6.48328439714445
LOC283871	3.87877276535505
NDUFB3	7.94871228081865
DEFB4	3.59296109896555
FPR1	3.49282871059462
FMNL1	3.75147980398218
SEPT7	9.8822047593382
PTCD2	5.74022874586126
GNLY	3.41930880860038
GRAMD1C	6.3321331393374
ZNF165	5.23229634173907
TR2IT1	4.59486012568688
ARMCX3	3.49306542375589
NDE1	6.51012404205864
MAGEF1	7.24441552029812
ITGA10	3.69464864705764
ARHGDIB	7.42228963576853
FSHB	3.69775906247761
ANXA2	10.3744635102055
HLCS	4.18024472315022
MCF2L	4.1877323366067
AK1	5.78866765904228
FH	7.57653981987755
LGALS2	3.48584220374513
SYNPO2L	2.80800487005197
KIAA1045	3.37267924255225
C1orf183	5.10759223900271
MAGEA8	2.91555291811844
DGCR8	4.5129010143298
GSR	4.59723511716632
NEU2	3.46317572767319
HIST1H4B	3.74740423362104
CACNA1C	3.06082240231428
FAM20B	6.81088557884889
HES2	3.01096101771361
PDCD6	9.18448433731028
INTS7	6.8090825585474
AMPH	3.83463827750252
UCKL1	6.89657834592765
ASB4	3.1435686550237
C10orf97	4.79784761685766
ALDH1L1	3.8919574857458
CCL23	3.33094025901995
OBSL1	5.45268553295301
SLC12A7	7.59790478724198
THAP4	5.71996738267416
RBM4B	6.27841344166821
OGFRL1	4.09022939089451
KIAA0831	6.6610577140556
C12orf11	8.8454965593514
PPP1R15A	4.00565435742757
KIAA0240	6.24746167301727
CD1B	3.22183931739545
FCGR2A	4.85988753243308
MDC1	5.72830429473322
MAN1A1	3.45823199444111
KRT9	3.25685869555705
HTR1A	3.21507035849053
OCEL1	6.53283304447499
ATP11B	5.83858534714065
NLGN4X	3.76464040222742
FBXO34	7.0024897071066
ALOX12	3.51236155304460
RB1CC1	8.34765975279012
PCDH12	4.621574253727
RPE	5.17025761576227
EIF4E	6.40577199737697
CSDC2	4.14724235176408
ABHD5	5.06084663987766
TMBIM1	6.25684444605114
PET112L	5.53889083355284
P2RXL1	3.13448789481629
F2RL2	3.10348087634992
TRMT1	6.65255091551394
IMPG2	5.26364315329635
LRRC32	7.42675678114781
BGLAP	4.43009620347529
HTR4	3.23637016518674
MRAS	4.45724359173192
TRAF6	5.46292582355413
AXL	5.07868164739186
ATP2C2	3.5749859976782
LMNB1	6.39140290597291
TELO2	4.42227205305076
PNPLA3	3.96409968767337
CSNK1E	6.28222096850247
SRP14	9.64095361686307
KCNQ4	3.29832733823796
PIK3C2B	5.69764783029442
C15orf15	8.08046201107226
TUBB2B	3.46211155701993
USP15	6.30634530196665
C12orf41	8.19265718117068
CEND1	4.37387992677857
RNF31	4.55734134245062
TCEAL2	3.46312869460825
PTGER2	3.81789775961621
UBN1	6.83104276423623
SLC5A7	3.06392479603334
SLC31A1	5.41492183630983
ADAM29	3.43993193145546
ST7L	4.40108106320025
GFOD1	4.63964895144148
CTNNA1	9.23571451052712
HRBL	3.67528677567433
CBX4	3.63165123175032
NTRK2	3.43846953992311
FOXN3	4.76431045919421
MFGE8	6.29462383362174
PFKFB2	3.819581154727
TAS2R4	3.50905286829548
SH3TC2	3.36702594985004
IL10	3.52897829223678
PXMP4	6.86888216732863
RNF167	6.48942672850798
PRMT5	7.64992855136468
TSKU	6.48853633513922
ATPIF1	8.31350571389245
ETV3	3.34939354618928
PAK7	3.13463766835713
PDLIM1	8.98224674015628
CEP63	5.65720503667539
WDFY3	4.64259700259191
RNF126	3.85738089996561
DPM1	9.42733739960139
CLIC4	6.92967089917579
ACR	3.6384018847609
KLK7	9.1305294017531
ALOX5AP	6.98121353741921
LRP1	4.99598507298945
TNK1	5.16275671890222
TAS2R9	2.76491430189635
ZNF16	4.8354213078672
POLR1B	5.55596592896651
SLC8A2	3.65950317856173
OLFM4	2.81473109098578
TACC1	4.96619711603475
SAMHD1	6.62433341317159
ATP13A2	4.8671831392308
KRT4	3.45338179774312
PAX6	5.80560159955061
SCG2	3.63586898500688
SLC17A6	3.2581037603228
TUBB4	4.01763692370848
PADI4	3.16303047038464
FMO3	3.02399811257844
NLK	4.8560954029048
POU4F3	3.15771638028090
MDM2	3.36119096036653
CAPNS1	9.13589665522614
SDF4	7.27791053399065
ITGBL1	3.09891943130832
TAP2	3.89151487834252
OR2C1	3.28704850257486
KLHDC3	7.124479168887
EFHD2	5.32094222873559
GALR3	3.60390689435882
NBEA	3.94831179501056
ABCA6	3.17696200466452
ABBA-1	3.85939961686748
GNAI1	4.47858276021681
CLDN3	7.78747257916158
AKT2	3.34356893139344
EGFR	4.3050792552716
VPS4B	7.11323059274666
RBM16	8.21072306130724
GALNT6	6.64287172796002
ZDHHC3	5.25549370255252
SLC25A4	6.44892086823654
CYB5B	5.82793904898105
NDRG1	7.2634613469129
SESN1	5.30040632811317
GBE1	6.14309729848901
MRPL46	5.92825676142693
CLASP1	5.66125826151698
FARP2	4.64435119474081
ACOT11	4.38686040822932
LDHAL6B	2.82202411465721
MAPKAPK3	5.76142137573633
NCAM2	3.04777161266565
AFAP1	4.1246815681221
PRKD2	5.66758693971111
OR2H2	3.09577752525611
ZFP36L1	7.30934423042074
DZIP1	4.32161780481952
GPR161	4.80007044293089
RNF146	5.85625919270446
NKX3-1	3.82380200741520
CCNB2	8.15885449610652
ZNF10	4.41662862194914
WDR74	5.76607754288550
FAM134A	7.8720022171968
PCNP	9.02318615480685
PURA	5.79193192351312
DNPEP	7.58895270782639
ERBB2	5.02588572513706
CREB1	5.81134166633779
NEO1	5.67172720678433
DDX3Y	3.21758931280515
RPS3A	12.9437419224081
MXRA7	8.13887079438588
LGALS3	10.3403825836739
GLT8D1	7.64626391786811
TMPRSS3	8.0691434063505
UPB1	3.30781685491708
LAT	3.90638813533183
CLDN14	3.54951454430946
DHX38	4.385737880857
KCNA3	3.13440845839618
BTBD1	7.10436840026365
TARS2	5.94720529184859
SKIV2L2	7.9472918097837
ABCF1	7.9145447175257
CDT1	4.16782773540314
ZHX2	6.4894335887511
FCF1	4.73324356401659
LRRC49	5.11955780182203
GUCY1B2	3.47561816320263
CD28	3.38774796926121
SMARCA4	6.87392608213463
SEPT2	9.1836979196937
SOHLH2	3.74738415413283
MCOLN3	6.6702003432997
LRP8	6.04713905951214
TAGLN3	3.69196358694135
MASP2	3.55274952910762
GPATCH3	4.97351178620137
TTRAP	8.43640668420618
AGL	6.53684622189288
NFE2L3	5.78525369435969
PSD4	3.97899833309081
PALMD	6.12152529673116
CCNB1IP1	9.36191366338854
TMEM43	6.53425870577879
OBFC1	6.32156839993175
STAT5B	4.36482717121187
C14orf79	4.87538902556363
ENPEP	3.65649109404520
SSB	8.2463158421547
SCT	2.97261271162427
TIMM23	7.09736187285961
SKI	3.75291969838382
SLC22A13	2.97808398854256
AKAP3	4.42162416659336
OAS2	7.11685474914213
KIAA0423	5.97183768418809
SEC61G	9.06451516830702
CAPN11	3.06616525098871
TMEM50B	7.3747528259099
DEGS1	7.95222348616319
ARHGEF4	3.86863513117522
DBNDD1	4.55007318261651
TBL1XR1	5.82591625268363
FAIM	7.22409532175156
SP140	3.37342409514119
G6PD	5.27437559370899
NUDC	7.49554240954891
GABRP	3.29338071415405
SCARA3	5.38621510448116
TACSTD2	5.088820420118
EIF3J	6.00835270459343
PPP2R2A	7.38021808384735
CPA3	3.43056752920063
PVALB	3.820268573247
BCAT2	6.4455708629939
MFN1	6.1402704460742
F10	3.25637701301993
