Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B03_547220
STK25	6.61129535562743
SLC12A4	3.50411595108449
BRCA1	4.50839154974482
GBL	5.89629710751302
C14orf108	7.6378353127525
CDC25B	7.29929103939474
BMP3	3.28572589799669
MAP1LC3C	3.39513191526983
TMEM180	3.70042945206325
CRYGC	3.465188478049
SLK	6.41496762963507
POU3F1	3.20705171704381
C20orf32	3.82454869686006
USP52	7.2560646827841
HIGD1B	4.07634573018741
BAZ1B	6.5929856133127
USP6NL	5.84671110739223
SLCO2B1	3.75185242334614
ABCD4	4.77585257523573
DIMT1L	5.63159184338218
SLC25A46	6.30155312965598
LARP7	6.52743858583642
TEK	3.67946334745905
CD160	3.33417410905527
TERF2IP	6.85893230293446
PHF20	7.09343174985656
COL1A1	9.242576072871
KIAA0090	6.66321778697021
GTPBP1	4.30353342028008
GRK5	3.70424012856646
AP1S2	5.80992480435001
RAB33B	3.95537392189268
CA11	5.32461828310355
ALDOC	4.3713884850424
NUDT1	5.57334543427013
ZNF212	5.76384867548199
ACBD3	8.13102529856163
ZNF83	7.02293565676855
PRDM2	5.4088441138364
GDPD5	5.02337501510832
PDCD4	6.03262305785036
CEP350	5.64614611595853
FOXP3	3.24783540021591
SMYD3	7.02420547007757
CST7	4.47305862851294
SELL	3.40016557036541
CIAO1	6.51412360893555
LGI2	3.89172947878499
WDR45	7.04337695774686
ANKRD6	5.96608619406697
LTBP4	3.93508535707186
PSCD3	3.37419297870955
PYY	3.10940952201414
KCNC1	3.07813060623422
SIRT6	4.19624746130105
CCL19	3.95011328433997
ARHGEF9	4.6884520212998
ABR	4.35009776038696
C10orf22	8.07348032612197
STK17A	4.85369418599573
FOXE1	3.20555612976553
GML	3.12116702238739
CNGA3	3.09030079684545
CD38	3.62758431212258
ZDHHC6	7.07881811280084
NEFH	6.48382586175361
PGBD5	3.36059970509874
CTDSP2	7.94941575803228
RMND5B	5.58692337492342
ZNF257	3.89695706267971
DUSP4	3.37330168366630
FLJ22167	5.50127364355717
EXOSC7	6.54554368850843
ROR2	4.47769145168716
FOXM1	5.20587168416875
ZBTB48	5.09819806052225
BUD31	8.05904799739395
MAOA	4.51672546010535
CCDC41	5.1591661077308
TNNT3	3.84097975446715
FBXO11	5.77339067021806
GYPC	4.49209901820296
PLIN	3.72376539868009
RFXAP	3.43879959227242
C6orf15	3.82259796197911
RNF4	8.76818816203611
F8A1	7.61146196638464
PPP1R3D	4.39911973611487
GRB2	7.24153386048985
TPM3	3.06407006745795
SYT13	4.04556471067662
EPB42	3.54974131527747
RP5-1077B9.4	5.68565542077872
EIF1	10.6649246455099
CETN3	6.63611212839299
FPGT	5.16868542961765
PRY	3.22484546072917
NTHL1	4.52107776488989
POLR2B	8.47290089210488
RPS28	11.4471754414440
GDF10	3.17727185941409
COQ9	7.60928212309634
P2RX3	3.00043023643414
GCC2	7.45652838398208
RARRES3	6.83607675208367
PLXNA1	7.18034626297389
WBP4	4.62993308802137
KIAA0100	7.21919614822937
PMF1	6.34656256167469
HS2ST1	6.2652911160747
CRELD2	5.84843105919832
C8G	3.13878222640303
CD82	5.76120759396173
PMM1	4.56784782968886
CBLL1	4.28650812840629
LIM2	3.5453082429262
VAX2	4.57710284897054
SETDB1	6.04294348273638
LRAP	3.24915397052245
GCLM	4.82075315452004
CPEB3	3.71079109227277
PPM1A	5.79512598300312
INTS1	4.48040403789689
MMP16	3.26984407146745
CAMTA1	5.31696357320592
SAMSN1	4.25738697940693
DRD3	2.86948276997705
GMPPA	5.72619975808645
C11orf73	5.50603730618508
AIPL1	3.72453425345205
PTP4A2	10.3004430566429
IL24	3.31068821588231
BDKRB1	3.17029811732376
HPCA	3.6550296008781
MLF1	7.53882063509157
SEC14L1	7.10643338777998
CHFR	6.5175222216667
EMILIN1	3.89256606931169
THADA	6.66464334712983
TAF12	6.13875379602117
NDUFS4	7.74318899942508
ID1	5.94785520896048
PIK3CB	4.74444184661373
COL18A1	7.63974266980614
PDZD3	3.27142968626112
TBC1D17	5.00190877604818
COX8A	9.26940822824904
CDCA4	5.71968460567456
C2orf44	4.41297059374361
C9orf16	7.31078707866169
ERBB2IP	8.55030479840441
EMX2	8.64419703288133
FUS	6.15140510624218
NIPSNAP3B	3.56949639142517
TF	3.41767446263131
CXorf56	5.1396514257544
CLCN4	3.96478442462973
PWP2	6.49341889361465
MMP15	5.15309861963423
MTMR14	6.32071724179163
NPR1	6.9814604098647
DNAL4	5.69057639675783
ELAC2	4.48756652194886
ASS1	10.1207613661521
IPP	5.92440732070036
TMEM59	10.1427564929281
POLR2J	8.96653687153048
SEC23IP	5.82744728103983
RGS4	3.88079541437037
UQCRC1	8.49228083402573
SNX6	6.81426472844791
DDX18	6.71591288377139
POLG	4.94852203273137
ADAM23	4.02704340587649
ZNHIT2	4.4509270432178
TFR2	3.46098562962086
NCDN	4.63393034099581
RAG1	3.54128713276808
POMT1	4.8837529190136
CYP1A1	3.21066970900615
SNAPC1	5.28947451862134
GNA11	5.41133357384267
CCDC52	2.84157528859739
CAPN1	6.6592938929927
DDHD2	6.35874025922224
UPF3A	6.661920283473
LAGE3	5.92038138898927
GNRHR	3.13708432549850
UNC13B	5.38566995644442
TTLL4	5.8966555752664
PPBP	2.81754981783060
HTR3A	3.75355168706313
SDC2	6.57525958991615
ANKRD49	7.0243723830517
BTF3	9.62036739699363
COX7A2	10.0852299529187
SARS	7.76583623079656
C13orf18	3.3549619882171
CACNB1	3.82655508171194
QKI	4.62498750249712
SETMAR	5.8664738573854
LAMB4	3.20898177720674
MAN2B1	6.72257669366789
EML3	5.08148847677179
ACADL	3.24839870515861
OFD1	7.65880889147902
CGA	3.30391756150802
EIF3EIP	9.45277047967505
PEX16	4.85344843781707
GNG12	7.79703243772744
HABP4	4.9512466461918
CNTN2	3.52556417887406
ASNSD1	7.1946309271036
FUT4	3.52557648466205
DBH	3.45399900885667
CD53	4.91464516787377
HIST1H2BJ	3.39425699994099
TFAP2B	3.25244094661332
ACF	3.69047611887742
TMEM11	6.37861938620384
CDH8	3.20278640227707
C3orf32	3.47401756231333
AGPS	4.9386704001737
C4orf18	3.33156839354177
PCCB	7.95083049253208
IPO13	5.62908331202372
PECI	6.55366878050108
UNG	7.78914634946848
C6orf105	3.54016955221739
GSTP1	9.13988948189187
SUV420H1	8.2911394966923
ARHGAP15	3.50028670343215
LTBR	7.04067082474417
TDRKH	3.18386220210386
PSG4	3.25251269926088
SLC9A3R1	6.50951105640925
NBPF3	10.3409954875248
SLC9A3	3.2237386628685
OSBP	6.48168009049406
PRR5	4.60365995946582
CHMP7	4.83431836802728
ADRA1A	3.05224116511856
ASAH1	6.71393938882939
FKBP4	7.53505083046543
ZNF350	4.94875326775407
DOM3Z	5.37754827822513
GIPR	3.57045808075969
AHI1	4.90200435204451
BST1	3.88666167800659
NCR2	3.43515709762689
NADSYN1	5.21424677740918
UBE2W	6.91813523441789
RGS14	3.6502996315366
KRT15	4.73532856038772
SCN11A	3.69680233386446
GFI1	3.46205899582793
FHL1	4.18381496336389
SMC6	5.75971358586768
GATA1	3.79969070850580
OSGEP	3.87504520729988
ARMC6	4.94690252742527
HK3	3.12558704765795
PSMD5	6.37604084328529
RSU1	7.09809506991757
RPL4	11.1212677466281
MAD2L1	6.47765230001295
RBPMS	5.67787735811997
EIF4A3	8.4704551973197
E4F1	4.95901008704567
DLEC1	3.74371167341352
PRPF3	6.59404480529631
EMR1	3.27653067982253
CHMP2B	6.17463909404518
CAMSAP1	4.47076920246935
RPS21	9.5195209608147
XCR1	3.18417284912924
ARID5A	4.74425612953976
RBM6	6.47186309441506
UBE2N	7.9227409971332
KLF4	3.81740880238230
MGC4172	4.40968576116079
LMO4	6.55218137029762
KLKB1	3.28877513028307
HDAC3	6.70305413000728
HP	4.78825433852948
SCHIP1	6.90531639392087
BTK	3.89245332282261
KRCC1	9.06114603088776
PRND	3.09935904802252
C6orf27	3.60159704758005
PIGL	3.75687226836981
CLCA1	3.80363274411347
C1orf112	4.4849826504583
OLFML2A	5.58180948214661
HUS1	4.94507906704392
SFRS6	7.11752183226961
CXCR7	7.2327928626912
UIMC1	5.93074987814496
FXYD2	3.74916409817509
GOT2	7.72727806994053
ZNF667	4.47327878632073
TFEC	3.27108910141203
ATP7B	6.7097042730609
RAB38	4.0497531809451
POLD2	7.3383575938531
PPM1H	6.44691732486721
DCX	3.37987607027586
NFYC	6.308212219642
ZNF228	5.83253948904641
KIN	6.46430742720498
PLSCR4	7.32851318716793
HIST1H4I	4.53609279966347
PPARGC1A	3.30721887874389
HIG2	6.7195670092614
KCNK10	3.98097368050356
EXOC1	7.74359868996986
OR6A2	3.7419065777997
ETFA	6.9220697714515
PDAP1	5.65891063223576
C19orf6	3.59318707126198
POLRMT	4.24318430012472
ZNF146	9.07885996177792
MIA2	3.33697229823935
LY6G6E	3.01997191084491
EIF4E2	8.6784543223419
NENF	5.07560710528138
HOXB5	4.36342482832368
ZNF324	4.46193738610976
CUGBP1	4.49913324303891
ENTPD7	4.77802858808464
TTC13	6.3390615039066
GJB5	3.24830937300844
PRSS22	4.98874795333334
CYP3A5	3.28195831747878
MBOAT5	5.00417742412905
CUL4B	5.05099098596185
CENPJ	3.72654508019143
KIAA0664	6.18715586157827
PITX1	3.85982413548398
PDGFRB	5.69081656644425
RDX	6.36560785704878
CELSR3	4.01043437087954
JUND	6.72517567593449
ITSN1	5.51726677712076
CHRNB1	5.06178499648063
EHBP1L1	4.36728329583245
C19orf2	8.18503782722177
FETUB	3.01099924973913
CAMK2B	3.918977304167
DCTN1	6.35870310754535
TNKS2	7.02653002764294
MRTO4	7.64688946943867
C1QBP	5.66507454765787
TTC3	8.98950286464023
NDUFB8	7.97616063034976
CADPS2	3.91716699755467
EDG2	4.48768206557748
MYF5	3.03762403154908
SEMA3G	3.53199593056042
IL23A	3.77412689728133
GJA9	3.58233358789802
R3HDM2	8.44568754633394
C5	4.04568801589433
SLC2A10	8.40619773777112
TRIM45	5.15491682009597
TSP50	4.87755609099937
PAQR3	3.93563753768509
ANKRD26	3.89211753252122
TCP1	7.94011739790054
TMED7	6.98506251686711
CMA1	2.94701582620767
PTCRA	4.38474778996380
HCRTR1	3.38863432774541
FST	4.72606137735803
PAWR	3.91985533546785
LDLR	4.1066527099438
ASTN2	3.85909273695308
SCRN1	7.49446389047607
GPATCH8	6.92032104981059
KIF4A	5.64958489379107
TANC2	4.42578600356238
ZMYM5	3.76416404115205
PGM1	9.72426892252975
ZNF586	3.99605241780285
POLR3G	3.50679678069239
CPD	6.90607484622623
SNCAIP	4.891343082284
DCT	3.68832854264944
HLA-DOA	3.23693168850363
TANK	6.02334861676761
RCAN1	4.4458987898871
UPK1B	7.47406671805374
DNAJB4	4.96166473775922
UGT1A8	2.94874515956141
LIMD2	4.14460332401914
HIST1H4L	3.29258858223038
PECR	4.69855397974743
HSPA2	6.09384500160356
SERP1	9.71720762596317
TACR2	3.18768295937261
NUP85	7.3467020046334
CD177	3.11708533759376
GPR135	3.36063787951680
PIGG	7.71615473537062
LGR5	7.41471955431652
JAK2	3.59079500946360
DPYSL4	3.36729982840916
TM9SF4	7.58632476254275
PTHR1	3.52504030896964
SIRPG	2.9602307157776
ZNF264	6.4115786117228
BICD1	6.70583695600385
RAB5A	7.40531340713033
FLJ13224	3.48639449463889
METTL5	8.77082194999826
HERC6	6.76431987561366
CASP1	4.2370024655083
USP9Y	2.76220317992453
LRP1B	2.79154338357121
XAF1	7.53758941685461
PLA2G4C	3.57475911919544
APOA2	3.06486937439578
SPAG6	6.15430729895238
KALRN	3.66851335246432
SECTM1	4.8827893962598
THOC7	8.17102129905629
IFNAR1	4.7885350429575
TCTA	6.82198150468539
NY-REN-7	3.23471336886899
TALDO1	8.4529653607238
B2M	11.763580955533
LPPR4	3.67230728285401
SQLE	6.93548998046484
SEPHS1	7.28077671596228
EIF5A	6.3273862548565
FAM49A	3.6936605049728
YTHDC2	4.39151697367881
EHD2	4.64109378936545
NCF1	3.30395991249594
SPG7	5.90584483733861
ZNF614	3.39476032422214
HOXA5	5.73168767587764
NUP133	7.80806410245237
FGF12	4.20553345968422
SLMO2	8.00618377923235
INPP5B	4.40458003500627
PPID	8.05747403761477
SNTA1	4.08575900494695
IL20RA	3.41792409007702
UBE2J1	5.37241169761143
CACNG2	3.01080859157611
GCM1	3.28113327949449
ELF1	6.71899842177494
TLR5	5.00021444642686
TCFL5	8.21861954898073
C1orf107	5.57269930141682
C19orf22	6.63008767031495
SAFB2	6.27465029147669
MAP3K7IP1	3.62049548888862
NCK2	8.24367563604747
OXA1L	7.6953442774099
KIAA0652	5.94826330854349
KLRG1	3.35865790728379
FRAG1	6.53981410478932
ZSCAN12	2.88948985224302
PSMD12	7.13194093229639
E2F4	5.28047911116335
CLEC4M	3.63230312200752
KIAA0999	5.40427571773102
CLDN10	7.36212000702771
MGC13053	4.20692298431369
TAC1	2.70023607631074
GYPA	3.35182687614946
HPCAL4	3.37075963147766
TRAIP	4.06004675017975
MEX3D	5.24739531907699
KIAA0232	8.88673516135008
ERCC8	5.53577846099347
NFAT5	6.3368923707814
GPX4	9.44890574901213
CSPG4LYP1	3.13031870790095
KIAA0368	5.79544964769883
FBXO3	5.72631785465658
DVL1	7.10207085386868
CMKLR1	3.50800315125933
GPR157	3.67696522385359
TYMS	7.8085766607308
OR52A1	3.11846999596885
PEF1	7.53353280329712
ZNF750	4.70085061877924
ALG9	5.21467470698641
MCM5	7.17144697096901
SDK2	3.33301814162673
BAIAP3	4.03529849863734
RABGGTB	6.57700036013529
KCNK7	3.45264682775827
PTP4A3	8.33985951498013
ANKRD40	4.14688046669654
CALCOCO2	6.31898612013216
TMSL8	7.59974738893602
SNCA	4.60945550456704
ZNF551	4.06675109479331
HBQ1	3.24518491683828
ARHGAP26	3.77390543494881
GEMIN6	6.72192316595053
HRAS	6.7333268438173
KLRC4	2.72293788853644
BSDC1	6.51825838424957
DSC1	3.64031897565537
RNF43	5.7388238389327
NDUFAF1	5.95124237673381
MAP2K4	5.51959966271878
FOLR2	4.18903380628658
LYZL6	3.84771545815917
EPB41L3	3.37937413618855
TEKT2	5.25929128196957
CDKN2B	3.36012800025831
WSB1	7.280895910561
ZNF480	3.38345895638572
MAP3K6	5.44769683229985
PROS1	6.57839273254325
PSMB8	6.35034802587048
HN1	7.56472342072934
MAS1	3.16233308519130
APOL1	9.12483125903201
CSHL1	3.13627836213049
ZBTB7C	2.92956417584969
AHCTF1	5.95463243684496
SAE2	8.94296160213167
ITGA2	4.27282524412964
AP2S1	8.8941757060534
P15RS	6.61533900897341
MME	4.05538852808544
VAT1	7.34418454776208
MAST4	5.15341023976681
TUFM	8.39393780110471
KRT33B	3.26416409008838
THEG	3.54802601869368
KCTD2	5.30661550961852
WDR26	9.37212762588924
MFI2	3.46724258799917
KRT34	2.92423676917956
NR4A3	3.47332127774145
SGSM3	4.69166451229577
ARSA	4.41810211152805
TOMM22	5.42689201103313
SOCS3	4.0964919034209
UNKL	4.08508679673348
POP4	9.20277639038501
BHLHB3	10.9242702104664
MALL	4.72865897317621
SOX15	3.40154256293601
CCNA2	4.15047540571407
PARK2	3.22147516745042
GPR124	4.66182071147097
TMEM132A	5.39137760007559
CGRRF1	5.68337771182454
RUVBL2	7.96565527814759
MCAT	5.83700486884018
WNT10B	3.90106777334056
ISCA1	6.42924479785133
RPAP1	4.39777201901259
C12orf48	5.10453301064377
RAI16	5.5326116845985
RPL27	9.04701254888702
EPN1	3.86851569479318
MAGI1	3.18491831074488
GBX2	3.25625087948748
SLC35A1	6.68983656354382
GAL	3.68653782189039
SLC14A2	3.37670793282276
RDH11	7.22259431484122
ZNF518	4.93433507806497
PCYT1B	3.18179042049643
AUH	6.07125546729787
EIF3H	10.7591153865719
KIF1B	8.3143727540261
MBD2	4.61829923703290
AMOTL2	7.78907469039335
C6orf120	5.8297031886529
PIGT	9.16427767093611
PSRC1	5.40377089288224
PLA2G10	4.60558508991068
ALAS1	7.29129198962009
FOXO1	6.17480898189879
C17orf62	6.44289339465347
KIF5C	6.08877643329935
DUSP10	6.57295309538413
CRLF3	6.99919059461694
CLCNKB	3.94121376385479
PSMA5	8.05543486873176
FARS2	5.85906505103214
CCDC28A	5.61772852425503
AMPD3	4.50782620906429
PIAS1	7.08146799687373
ADCYAP1R1	3.63674287062239
TMEM134	7.28375574970337
CDH20	2.92560224689832
FBXO7	8.65052567406068
FLJ14213	3.80880356601108
ZNF3	5.4876081040021
LRRFIP1	7.14276194520463
TMEM49	8.88790072043665
CNOT2	8.25327678073176
CBX2	3.05593773451931
ZC3H14	6.27001209630298
ALDH5A1	5.44109492580078
HNT	5.25275103103298
SERPINA4	3.31283920396522
FLJ20920	5.8631610533018
CRTAP	5.01499385773939
DDX50	7.63302635988945
STYXL1	7.8560841915541
TK2	4.30112815859095
BLVRB	6.6710925691678
STMN1	7.30397537586919
GUCA2A	3.30663344750137
DPP6	3.27121992970569
GALNT10	5.08364422850477
STK39	6.37657321486793
MMP24	4.58827246252522
CKS2	9.30510918347088
RHO	3.89526897521678
BANF1	9.64539831107299
CR1	2.96013294788975
RPS6KA2	5.98673766745793
HMBS	5.42401772821323
C20orf112	3.44040601204617
SLC25A24	6.79991447150497
MRPL22	7.25767543196662
SLC25A15	4.7048665791736
GADD45B	4.74225947049375
TDP1	5.84478036274028
ZNF287	3.60482534292961
DAAM2	5.35735225601247
C11orf57	6.57155835375678
RFK	5.59353895662437
ZFYVE9	4.31715822522365
TCTN3	7.15909941648959
STCH	6.08555722949576
LOC283871	3.91045745975582
NDUFB3	8.0912069576247
DEFB4	3.51957038995105
FPR1	3.45115085571521
FMNL1	4.19487781243912
SEPT7	9.68835287635703
PTCD2	4.70249104401023
GNLY	3.47292047069549
GRAMD1C	4.33446029652552
ZNF165	4.14284185763665
TR2IT1	3.57328891353115
ARMCX3	7.19212753232177
NDE1	5.4554723408839
MAGEF1	7.41013209211948
ITGA10	3.57864759984956
ARHGDIB	7.64666834916618
FSHB	3.75519831139835
ANXA2	11.3517346945643
HLCS	4.19613937839064
MCF2L	5.32996600710171
AK1	5.61341876493455
FH	5.84861138434272
LGALS2	3.58965194649616
SYNPO2L	2.87723610265972
KIAA1045	3.337796912831
C1orf183	4.86844513979255
MAGEA8	2.97104688672155
DGCR8	4.99968773170489
GSR	5.26356965985762
NEU2	3.32408053671659
HIST1H4B	3.33940218398916
CACNA1C	3.21576108075776
FAM20B	6.11515988776178
HES2	3.26984492733114
PDCD6	9.6783109626879
INTS7	5.38109626965559
AMPH	4.27035364843965
UCKL1	6.32206292298521
ASB4	3.03532216188139
C10orf97	5.30878368161812
ALDH1L1	4.12893956110848
CCL23	3.27519967226502
OBSL1	5.86106503407467
SLC12A7	8.18201131584577
THAP4	5.33323138970252
RBM4B	5.48116332414302
OGFRL1	3.7532185857851
KIAA0831	6.58187991777697
C12orf11	8.05515382295265
PPP1R15A	5.19082855043933
KIAA0240	5.77178947050242
CD1B	3.23224890567773
FCGR2A	3.70964958985868
MDC1	5.03725167518988
MAN1A1	3.38491283035442
KRT9	3.38334411790705
HTR1A	3.38017883834009
OCEL1	6.28323548095827
ATP11B	6.22999081486253
NLGN4X	6.31379948953901
FBXO34	7.0915903420943
ALOX12	3.56504639622814
RB1CC1	7.72820878549023
PCDH12	4.30089629072656
RPE	5.16393477138909
EIF4E	5.8669225156137
CSDC2	3.826988017078
ABHD5	4.65155583910137
TMBIM1	7.29909102613088
PET112L	5.00468184593403
P2RXL1	3.05134786378875
F2RL2	3.11287343313463
TRMT1	5.19560424870895
IMPG2	4.17275496936779
LRRC32	5.22137102342836
BGLAP	4.11858627467065
HTR4	3.32509473883699
MRAS	5.4537771446404
TRAF6	5.00338082612444
AXL	5.11813631594641
ATP2C2	3.461937011526
LMNB1	5.49688899900499
TELO2	4.25722985280245
PNPLA3	3.82937056840192
CSNK1E	5.96021692613328
SRP14	10.3225575516377
KCNQ4	3.36450005750944
PIK3C2B	6.18433268820015
C15orf15	6.87299372196657
TUBB2B	4.88244845681678
USP15	5.80660065470239
C12orf41	7.40297287298427
CEND1	3.89930611745305
RNF31	5.11198683087719
TCEAL2	3.40743063756495
PTGER2	4.03956837516312
UBN1	6.4589705063725
SLC5A7	3.11695942247066
SLC31A1	5.69151745428522
ADAM29	3.40353297647785
ST7L	4.09834972128778
GFOD1	6.25774620552875
CTNNA1	8.95492329203032
HRBL	3.79148873519624
CBX4	3.88037291216713
NTRK2	3.37713571470245
FOXN3	4.35881402325412
MFGE8	7.1791484273092
PFKFB2	3.87264388453637
TAS2R4	3.95713295796736
SH3TC2	3.04388404331104
IL10	3.36429539006896
PXMP4	7.11766481778921
RNF167	6.27745016164903
PRMT5	6.5122281936418
TSKU	5.39103664833905
ATPIF1	8.6176990467984
ETV3	3.06811336604246
PAK7	3.56261637705002
PDLIM1	10.2376108585902
CEP63	6.00515987227094
WDFY3	5.02222742602093
RNF126	4.57477897970382
DPM1	9.0961003264052
CLIC4	6.67248167024832
ACR	3.7502307047237
KLK7	9.20640376491736
ALOX5AP	4.18763856371935
LRP1	5.2947707713068
TNK1	4.64570350361237
TAS2R9	3.02098536288584
ZNF16	6.40052026737853
POLR1B	5.9944233612868
SLC8A2	3.85229537523267
OLFM4	2.85434461699642
TACC1	4.63919075872913
SAMHD1	6.92895853851118
ATP13A2	6.70861253024165
KRT4	4.29292272599517
PAX6	5.551052245597
SCG2	5.82634666403487
SLC17A6	3.26583105505192
TUBB4	3.9825039678209
PADI4	3.13077917786571
FMO3	3.11531898470409
NLK	5.27348573711122
POU4F3	3.06921307683697
MDM2	3.58297427309001
CAPNS1	10.4650777220179
SDF4	8.49778168345083
ITGBL1	4.05304439843015
TAP2	3.81312865308642
OR2C1	3.57460888637794
KLHDC3	6.8156043451103
EFHD2	6.67891912231135
GALR3	3.69296650893891
NBEA	3.42274183583987
ABCA6	3.24959134570223
ABBA-1	3.76155650762619
GNAI1	5.29473403828853
CLDN3	9.4853685730134
AKT2	3.48196937419013
EGFR	4.36760484712081
VPS4B	7.40016413680599
RBM16	7.44750603065716
GALNT6	6.83305674925253
ZDHHC3	6.23719551584989
SLC25A4	5.72076654406498
CYB5B	5.12490349629631
NDRG1	8.0823584413707
SESN1	4.52534193978396
GBE1	7.25541431783241
MRPL46	5.17955424498488
CLASP1	6.65057070302334
FARP2	4.7575578689752
ACOT11	4.48924087700968
LDHAL6B	3.04430122488995
MAPKAPK3	5.86699955723578
NCAM2	2.92332004923153
AFAP1	4.70738114569224
PRKD2	6.9073050371943
OR2H2	3.35749831147428
ZFP36L1	7.28079511957169
DZIP1	5.08439010590793
GPR161	4.39182831949684
RNF146	5.22169744406108
NKX3-1	3.88889956612805
CCNB2	7.01655106901991
ZNF10	4.29691270706911
WDR74	4.53973129247811
FAM134A	8.18394335222568
PCNP	9.57799439061538
PURA	5.34477972351825
DNPEP	7.02925840864205
ERBB2	6.02699766337213
CREB1	6.08647366267179
NEO1	6.46073497091527
DDX3Y	3.21400941224029
RPS3A	12.1295331661347
MXRA7	9.84303054790215
LGALS3	9.37407846186836
GLT8D1	7.69461953120553
TMPRSS3	8.42270770763548
UPB1	3.40598734945557
LAT	3.88767690498882
CLDN14	3.63933695457338
DHX38	4.65019914464695
KCNA3	3.13194721035703
BTBD1	7.89397516650853
TARS2	6.57338843015917
SKIV2L2	7.33071258671758
ABCF1	7.90555392362347
CDT1	3.06325731371428
ZHX2	8.25175413511253
FCF1	4.83430563576338
LRRC49	4.79114360773459
GUCY1B2	4.06621387505848
CD28	3.23145031093978
SMARCA4	6.83227253070267
SEPT2	9.60158934039202
SOHLH2	3.15702906918051
MCOLN3	5.74566427224727
LRP8	6.93777528847747
TAGLN3	3.58185222652828
MASP2	3.65268657448094
GPATCH3	4.82815450196037
TTRAP	7.70157964494282
AGL	5.29932346381075
NFE2L3	3.43325457574464
PSD4	4.27119784079357
PALMD	5.73187305030815
CCNB1IP1	7.36393180665406
TMEM43	6.57146542332339
OBFC1	6.12156513462993
STAT5B	4.77973828837202
C14orf79	4.5030950351155
ENPEP	3.92917324102001
SSB	8.44691177346581
SCT	3.1023193574453
TIMM23	6.95653063319591
SKI	3.66116234153477
SLC22A13	3.03178464974303
AKAP3	3.87080201253396
OAS2	6.21413336294696
KIAA0423	5.437968035617
SEC61G	9.7863790192696
CAPN11	3.15220962982415
TMEM50B	7.07694702148023
DEGS1	8.1810908217548
ARHGEF4	3.39215322733142
DBNDD1	4.42653823718852
TBL1XR1	5.27504887989652
FAIM	6.73389653492915
SP140	3.34427125227231
G6PD	4.86855205423395
NUDC	7.94388997910613
GABRP	3.49184245629711
SCARA3	4.58490310815654
TACSTD2	5.33917774657585
EIF3J	5.94616890324048
PPP2R2A	5.99736695205908
CPA3	3.7669456695775
PVALB	3.63014389815539
BCAT2	6.41189082924429
MFN1	6.30879659418231
F10	3.68308177917974
