Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_D04_547316
Composite Element REF	Signal
TYRP1	4.77241284592556
EIF2S1	6.6119948790171
RFNG	6.36440734622183
RAB20	6.00398569073035
TNFRSF17	3.62672346075488
RBM7	7.8497514572227
TMPRSS4	7.40641847623918
NKX2-8	2.78644004362533
C1orf115	6.34724585214059
TAF9	7.15840490508836
TERF2	6.60777842211857
TNFRSF1A	7.18539677098609
ACADVL	7.68146705810403
ISCU	9.43594260210495
KIAA0841	5.19859581391059
GTF2H5	8.98983501136162
EDG8	3.002402144533
RAB15	5.74150340125875
HBP1	5.61781695301134
TNNT2	3.5048959504794
CECR5	6.2612910827154
JRK	4.12507934263868
PHGDH	8.44484820109415
XPO4	4.93351570457718
ARHGAP25	4.41071245238176
CA9	4.34364415285125
TLX1	3.51748377570832
GPS1	6.85840147294127
RPS29	11.4770176971189
MKLN1	5.46942855657498
ATP6V0A2	4.2224287829244
EMR2	3.32968973764479
KIAA0319L	8.90043448100822
DOPEY2	4.82838619425687
SLC29A3	5.96597271030762
LGALS4	3.90860985590887
SDHD	9.1587993447755
USH2A	3.26321660994623
NF1	4.30688455444579
IMPAD1	5.95349294073019
APOBEC3A	4.36094337241776
OLR1	4.04737490562307
HCFC1R1	5.08884758777719
TAOK2	3.85759209587242
NRAP	3.8858577676659
PPFIBP1	5.54481978881983
LYPD3	5.2019804468294
BCL7A	4.99627391781197
AGER	3.41534436968035
MCM10	4.04086443168324
MAP4K3	6.25370930178956
PFTK1	5.03378509116663
CBS	6.92904959000625
CLK3	6.03653786316608
KIAA0753	5.77297476070604
GABRE	3.68622522181263
FIS1	8.18648727290588
ELF4	6.86749235654459
C11orf49	7.28835074356304
CLIP2	4.95174137301642
CLPS	4.10176541301919
PPCDC	4.71796544915351
KDELR1	6.52581863643464
NT5E	4.75306389453984
FOXN2	3.76066401742519
NCSTN	7.62352699392615
PARP4	6.99413967154207
CD83	7.1020077197715
NPY	3.2901492357586
IL18	4.62812688226194
BEGAIN	3.45766079954932
VPS16	7.27775818048756
SLC16A2	5.16175251881943
SLC35B1	8.16348338274963
C4orf20	5.85034271444838
IGFBP2	8.15100585142418
NOTCH2	7.36015211841894
SIGLEC1	4.2756877562501
SLC9A2	5.64195283417155
CD93	4.95937816190109
CEP164	4.03873617126834
P53AIP1	3.15953801273541
ADD1	6.42237818780509
ZNF136	6.37114889078022
ANP32A	5.61237809426901
MGP	8.2870410320447
DNAJC1	4.77549022343669
CCDC144A	3.26956574619693
ACLY	6.66846043989014
TRPC1	3.64390142738196
CYP4F12	3.73613846452011
FKBP5	4.45877393217054
SMS	8.3316225137734
MAPK7	4.17673637880284
RRAGC	10.6337039000085
PARD6A	5.01083419619604
CCDC85B	4.61644474429241
SYNGR4	3.16554587509195
WIF1	3.97468450688186
GCH1	5.99054252769675
STRN3	4.54398630048248
TMOD2	2.97595481941549
FLI1	3.55653002698144
DGKQ	4.07958699575797
MAB21L2	2.85552408319816
SCNN1B	3.24965051066012
ECHDC3	6.52994866367932
TMEM106C	9.60043392996864
CSNK2A2	6.03650600329294
GPRIN2	4.29831573019515
CPA4	3.83774321821587
RPL39	12.6501717478794
HERC3	3.7928002215631
MELK	6.88848974306686
IL15RA	4.44579601296628
HMBOX1	6.82551084821974
CUL3	6.3314177755436
PODXL	8.4681012102626
CCT6B	5.28085684073235
GPX2	3.98715062038674
ITK	3.64774276595623
CLIC5	5.3756501181474
RABAC1	7.69140563331089
YPEL1	4.85904087282412
DNAJC4	4.1618891889057
NR1D2	6.99022465579367
KIAA0776	6.91296304853729
FBXL5	6.80467146410887
C13orf27	5.13125159202718
DEFA5	2.96527999293385
TRHDE	3.00164064117543
ZNF536	3.15981299138631
MEF2B	3.53213889263954
UQCRQ	9.01132691126123
ITGB2	6.39591297766936
PTPN4	7.21599519655164
STX5	4.74020290355949
CD72	3.97596120226879
ERH	10.0477043931416
XRCC1	4.94522162744896
VEGFA	5.97079164448759
MPHOSPH1	4.76577179991232
MORC1	2.72095499646373
PARVB	3.67259701765317
ELL	3.96133602198038
SETBP1	5.65834323247434
CDH11	5.02977721892807
NDC80	6.06208254545737
GIMAP6	4.06994089124380
AREG	4.12702137344869
BAT2D1	7.80012298935418
CDS2	6.20114666422861
LIPT1	7.0667323751217
SENP3	5.6199315756434
IL1F9	3.5827034032782
GRIN2A	3.34409932840804
MAN2C1	4.56911645119882
NSUN5	7.19726139501535
SF3B5	9.5615379277764
CEP72	3.79325928280904
MYC	7.56856490781384
NRXN1	3.1825934866902
DECR2	5.00958330621584
SLC37A1	4.73392610969736
SUPT16H	8.76966898579121
MUS81	5.97889083427934
PHYH	7.82000206208674
ULBP1	3.12699397028101
OIP5	6.61988043213263
IL10RB	7.32507579345751
OTUB2	5.09787781757344
NELL2	4.98036920013568
MAPK8IP2	3.75109503070253
ARHGAP10	4.46558820046586
POU3F2	3.58795315814404
RPLP2	8.376762372793
FGF22	3.58467480238971
PSCD4	3.90031239634641
TRAPPC6A	6.00165215087073
C21orf2	3.68828499709568
CEMP1	2.91522328285625
IL1RAPL1	3.35879524731291
LIN7B	3.64175112807313
VCP	7.64675216575668
NKX2-1	3.19461650036058
BGN	4.99888081886193
LAMA3	5.56599386204707
APOBEC3F	3.15886743633692
COCH	3.68328560755485
SCGB1D2	11.4206763959035
SP4	3.43465673074571
SLC11A1	3.82107900621622
ICAM2	4.12009024099318
C21orf25	6.99319470154439
SH3GL1	6.27466138066086
RALB	6.30125084782037
GSK3B	7.5653381513787
GNGT1	3.17069879225911
GPD1L	7.76035976469112
VPS37B	4.85398385240099
TNFAIP3	5.62980538677577
C6orf32	3.51155385262800
ATG3	9.48455065352555
KLHDC2	8.02181583893584
NDUFV2	9.31183740657408
PANK3	4.09925903013314
BLK	3.19809592624798
MATN4	3.41332990526685
GPM6A	3.48252647286983
WDR82	8.07736192451667
APOM	4.84832254761398
PKP2	6.3899827292613
C1orf135	5.61531846410701
TRIP10	5.7960458489427
HRASLS	5.82324457969075
TESK1	6.13505886225113
FSD1	4.06414623451108
SFXN3	4.28741902051896
MMP1	3.39346456586971
CA12	5.71158369422816
ZNF611	5.91514120427494
C19orf58	7.00321592822794
NCOA6	8.75821538532439
PDE6G	4.5404642528588
PPP4R1	8.63601463248453
HLA-DQA1	7.7566398961164
GCLC	7.65009963710032
MAN1A2	4.32429634612698
SEC61A1	8.54512297044044
IKBKAP	5.69069552762454
TWSG1	6.47975596850507
UPF1	6.46343456922349
KIAA1219	5.93418018715268
CTDP1	4.83369531989371
ZMYND10	3.34476089946106
WNT16	4.2682508572095
ADAMTS6	3.19404893400339
SNW1	7.41332616020926
IL18RAP	3.67112594400081
RPP30	7.30202122052477
KRT86	4.14528476050549
CDC40	5.97390052243536
SLIT1	3.55063313110191
KIAA0574	3.70884171956916
GTPBP2	5.50684350080475
SETD3	7.33907414830005
C15orf44	6.33725670603798
PRRX2	4.92781448550849
GPR110	3.64043284110855
C11orf10	10.3514885786131
MKKS	8.09897467173835
ELK4	3.43146495782059
ACOX3	3.96356914346521
ADCY1	3.43714908303108
KIAA0372	5.74717863064917
TP53AP1	6.6086836955166
RHBG	3.64946736275182
SMURF2	7.42933458431976
TP53I3	8.73851978944161
EBP	6.86860386014428
SLC22A3	2.69756034423974
TOR1A	6.97829132917817
P2RY4	3.26367610235551
TRPV1	3.66719883638908
ADAMTS12	3.1397333839405
PES1	5.83931817831025
UCP2	9.15924665678233
ATG4A	5.38904965783846
FOXG1	3.60779997747585
MAGEA10	5.24170608758675
WFS1	6.07269248189011
TRIM24	6.46433709509548
PABPN1	9.4120116903501
PROC	3.65522694742396
SLCO1C1	3.50947952439015
SLC25A30	3.453622685908
SLC22A5	4.8203754171488
DEPDC1	4.74191665576975
KIF23	5.8563174267078
SYN2	4.40918632297378
ASPN	3.24080545002077
CENTG2	6.43483117277223
ZDHHC17	4.61541299052216
VNN3	3.09451072617340
KCNH1	3.54661119596852
PPARD	5.06562847035468
PSMAL	3.06464870467743
FLJ10815	4.80105339591057
YBX1	12.1914372973114
STK24	8.39020241938124
SPEG	4.50341706070980
STK10	4.49002026384918
ZNF695	2.96706368638310
SCTR	3.5509693715479
AAAS	4.97547751183154
SSX3	3.44443005148992
ABCD3	7.78837055021573
MTF2	5.83919061822126
FIG4	6.61014285059
TMCO6	4.96583130532843
C9orf46	6.77937741233098
ATP6V1F	9.04655452093766
IGHMBP2	4.50441992701484
CCDC94	4.93429430943732
EGR4	3.29374091099210
DUS2L	4.54427314651031
FAM3C	9.45098114385564
DCTN4	4.28535579161911
EIF2AK2	6.3820263152383
CST4	5.0847376825154
CCL11	3.42541415778073
LMO7	3.63753939570332
PAM	8.52619641715105
NUTF2	8.58566780112433
ADRBK1	4.76085413011874
ZNF84	5.73330718814869
SLC39A4	7.10908745300622
CITED2	6.29814761288711
C12orf49	4.98790844892846
GRM3	3.22439021293472
CCDC49	4.25125701814518
STARD8	3.70822225636890
FNDC4	4.49853395059177
SIAH2	7.04022599882138
CCDC103	2.70458863584132
ATP5A1	11.2863421549866
HTR7P	3.44492249242369
LALBA	3.08297282005880
RMND5A	6.27757119209452
ATP5J2	9.77098613764633
PSCD2	5.38061008390749
MMP3	4.35066743916971
ZNF409	3.96377646425159
CRHR1	3.57007294906422
WDR70	8.33128819321248
ZFAND1	6.35419637300166
CCL18	3.85680781006253
KRTAP1-3	3.05612946902557
RINT1	6.05419689684872
NRN1	8.28752850874802
SPAG5	6.20254833952151
KIAA0408	2.88277298077592
F13A1	4.56375720170872
DNAH7	3.14029198057814
SLC10A1	3.99633314541105
BRCA2	3.69163160923456
ACADM	6.9419055079004
GIPC2	3.59373532309306
OGN	3.27618320217051
RAGE	3.91792215972199
XPO6	6.64639972977378
FMR1	8.49839723712406
DUSP3	4.99107345648897
ANKMY1	3.3173753485788
CHMP2A	8.42637801882965
FAM8A1	7.2741610030105
GPR21	3.78305627815255
BBS9	5.57214473055076
UNC119B	6.24978778137566
SLC12A3	3.33217248430273
ZDHHC7	6.61905013166871
FVT1	6.18142966827944
ENTPD6	6.57065413989957
PPP1R2P9	3.09973144531707
ERCC4	3.89486724721531
MMP8	3.09760893856967
HMHA1	4.25338744806306
RAD23A	9.0482932894159
ACY1	7.06435579653462
MT1E	4.50814427824528
PPP5C	4.3759089787546
GPR20	3.97215437278013
RFPL3	3.20552182621471
GHITM	8.96541863348205
SCAMP4	4.06207447323299
NARG1L	4.08264739272431
MYO9A	5.64530814818562
BLMH	6.42464942158384
NDUFB7	8.47465992176148
ADCYAP1	3.26108558730203
SP110	6.25140150455239
MIER2	3.76523712498037
KIAA0513	3.90577305530985
SH3BP2	3.95182815282608
PNMA2	3.63851689590947
MAP3K7IP2	6.88326135479993
AGRN	5.25059522999219
CEP290	3.5168011894026
ANXA10	3.28189805799643
RTN2	4.53657117470705
C14orf133	6.36570316070762
PRPS1L1	3.06776290926056
PRPH2	3.66619235680166
KLRA1	2.82420167566977
IRX4	3.12129541689149
GOLGB1	6.91184773595362
GPR97	3.36314900968773
NFKBIL1	4.8285269156026
CHD7	5.77958691577112
APBB3	3.93753932378490
RPS10	10.6813564930404
HIC1	3.12843303472381
TLE3	4.79090227752638
PSMB7	9.2491704667329
IAPP	3.64878139130278
SHQ1	7.2061469177086
API5	6.28592974753734
GP1BB	3.75011025491552
FTHP1	8.67533986925205
TRIM6-TRIM34	4.77945576677244
SLC6A1	3.36802214368586
OCLN	5.23960799751023
NAGLU	3.90336307290718
PTTG3	4.24395900063903
FAM117A	7.62653365025303
SPRY1	5.42279520765377
FLJ10781	7.72116585448905
CDON	3.5210927455986
SH3YL1	8.53651129757222
IGKC	3.94405768681799
TREM2	5.43055094033282
MMP14	4.43957208396053
SERPINI1	3.8854173810517
HDHD3	5.46272167603516
DYNC1LI1	6.8186154293623
FASTKD5	6.95752418370771
TDRD3	4.56344941574338
THSD7A	3.78967353140282
NDST3	3.04800036851971
CXCL2	3.34971587008835
DHRS12	3.96334379933744
MAP3K15	6.71461519696326
FBXO9	7.31006146516496
APPL2	5.20801044426725
TNPO1	7.67180191518688
CARD10	4.09971330922736
MRPL13	7.18309422937615
SNX5	8.12523971473974
EEF1D	6.94144760597392
RAB6A	3.91830687273475
SOD1	10.5296298857217
C12orf5	7.46456955555494
PACS1	5.04839889934214
PAPOLG	3.57794922750392
CHML	3.64636423970877
SIRT5	5.53488975760144
MSRB2	7.0051621000616
BCR	5.2358069627367
PUS3	6.7772895333559
CAPN2	9.64531958379067
FXYD5	5.73133229102884
TWISTNB	2.91907908351675
UBE1L	5.41415112943563
UBE1C	7.57507454565495
CHD2	3.30592187950592
C15orf2	3.21083406938178
FZD5	5.12384765223218
NR4A1	4.35507830142492
LOC339047	5.16250181602567
TRIM17	3.98018020447765
ZSCAN21	3.26614256541925
RPL15	11.9703549342876
ATP5G3	10.0226722484070
PRC1	7.00425750558045
ADAMTS8	3.46679790340628
ABCB9	3.84511442783215
HOXC4	6.87633904552486
TRAK2	6.93150328589653
STAB1	5.17778266261449
CEACAM5	2.84014651571648
MYT1L	3.06281495301444
RASA2	4.4554335849582
LRRTM2	3.24989567942942
STAG1	6.50975688587628
OSBPL7	3.53398755961447
GIMAP4	5.72697614904066
FUT3	4.05186907875166
DBI	9.10716262887954
LPIN2	5.37536456209865
PAPD1	7.06797047002166
APOOL	4.99724780388727
DIABLO	8.29562363966353
ARMC9	4.27388749225812
RPS6KA4	5.26095685075237
TRHR	3.27948107825370
SLITRK3	3.574695148025
TGFBRAP1	5.16884347499496
FAHD2A	5.39692482733749
CNTN1	3.26643699386972
ZNF211	4.25265893656632
BBS4	4.61882694262479
TMEM181	3.18571646279809
PFDN1	6.4670807307099
MINPP1	5.87641455543892
MPHOSPH6	6.42467696937226
RGS11	3.12829394480847
HOXC10	5.57100299674382
ITPKB	5.16612108533837
HS6ST1	3.39913682077527
AKR1D1	3.22620710828191
TNP2	3.09507164900743
MEOX2	2.86017084200234
EML4	5.72739597440213
SGTA	4.80747373260805
ATP6V0C	8.90802615132568
PRPF8	9.01295779708803
PSMD6	9.28036016533856
HIST1H2BI	4.12052772598601
TMC5	4.15958990241657
FKBP3	8.35390075188194
FLJ20273	8.9104435520558
PLEKHB2	7.08595929386923
RPL28	8.86480674304368
NOX3	3.09404046518797
ZNF544	6.69293608247054
EPYC	3.09063887704138
ELAC1	3.59980095338247
METT11D1	7.26282491575602
BIN2	3.88186088181211
NACA2	3.29410003606239
RPL18A	13.0859181364415
UBOX5	4.61125662712782
TCERG1	7.05201507146763
MPP6	4.01092671043537
KRT16	3.02559007723175
UBE2O	4.94091878750864
KLF5	7.2815364482366
C9orf31	3.2807181059803
APOLD1	4.87778026524044
UBL5	10.2611007995579
ARHGAP29	7.44589525468463
TNFSF8	3.41134327270285
PDE5A	3.00953529824811
CDR1	2.83534159741496
FBLN2	5.03798506846323
C14orf104	5.33906966159248
HBE1	3.06673221091298
ROBO4	3.25415207593985
C1orf108	10.8130973300961
FOXI1	3.03870251817331
BCKDHA	6.10890821119131
RAB4A	7.78348617762166
C11orf80	4.45296774788485
MYOC	3.67085859963209
GIF	3.64720697534305
TMEM39B	5.7889536580951
RPL3	12.3624556872777
THBS1	4.7967304136034
APOO	6.80281747628054
ATPBD1C	7.01217404913906
FARSA	6.7102464710273
ARMCX1	7.28434474665307
EIF4ENIF1	6.3622599613365
CMAS	5.90825086431287
OR7E24	3.76856345725517
TNFRSF21	7.007730167397
PLAC1	6.03228775307308
KLHL18	4.91472526768035
LBA1	4.74312848110541
MKL2	7.18385402627878
TBX3	4.66160969612088
TAZ	4.77904470925267
CRIP2	7.88964970885285
DAXX	5.8519136112366
ELMO1	4.5955320370196
RGS13	2.92402785687406
DIO2	3.43624361786135
UNC13A	4.30361535669691
TAF11	7.64451755222845
ORC3L	6.81617332771529
PRX	3.23045705262622
TARBP2	7.24790723745174
CABIN1	4.68830612966092
TRIOBP	6.26570832037649
HIST1H2AC	8.48246098645941
RBM5	5.44348564143091
TUBGCP4	5.48701909717243
NCOA1	6.10532508539633
CDK7	6.6614698719384
SSR2	9.79719693557788
IL25	3.3098661306932
CRELD1	5.8630354895613
GPR6	3.35894276598289
SNCG	5.39971197321862
CHEK2	5.69079770807064
GAL3ST4	5.2538145991634
KBTBD10	2.81703877867693
DRD4	2.79582079161317
GDF11	4.98098326509
SEMG2	2.83161554875403
MCM2	8.1404581599601
CD247	3.64550034227589
SOX14	3.05656726929952
RBMX2	6.2974394029817
KIAA0922	4.11141859718007
TGS1	5.3739192112907
C16orf57	5.11676957751203
SYF2	7.0977719112639
MCM4	5.3389024198116
PDZD2	5.16256036009165
CEP192	5.5551982002158
IFT88	4.70080903668206
MCC	3.80602434224947
RPL9	12.2852356947675
RAB32	6.62128101956148
P2RX2	3.93889415863242
DDX43	3.19762285953735
HHLA3	5.39777462980855
ID2	5.77268265676047
UBE1	11.2266717776759
SLC24A1	4.3473764423721
ARHGAP5	5.56834733975957
C20orf23	5.18793028157741
CETP	3.11911432184984
ZNF688	4.0891200446361
APOC2	5.03533827280418
PWP1	7.68519802738954
FAM50B	5.3108848255206
PTPN6	5.99337180639087
BAHD1	4.86187804889299
GPR56	5.58800052628206
GRIK3	3.04803297367340
DGCR14	4.29298238638159
CACNB2	3.22622960284482
PDE10A	3.13552878139028
METAP2	6.45995497634825
RHOQ	8.5719529231727
MAP3K4	6.6824360433057
PDHX	7.01766631489203
RPL23AP13	4.87102874316471
MTA1	6.90964564781034
GNG11	6.29197203831644
ZBED4	3.57655527353679
CLCN3	5.95704773693174
CDK2	5.85732261394385
HCG9	3.47508734266978
SLAMF7	4.3177778996407
CDC37	6.96183842700275
ZER1	4.57074422784093
GRK4	3.21991709020727
PRPH	5.32442490978143
PPP2CA	7.80820770391511
LRP12	4.05044404463799
POLR2A	4.54992517334078
SEC14L2	3.41079744876522
OGFOD1	5.80241647383133
DKFZP586H2123	3.95534766858105
MC3R	3.18221292723776
NOL5A	7.27673256750295
PHEX	3.65575474680365
HIST1H2AB	3.60122569566493
C20orf117	3.56969095903906
POLH	3.66671215196673
DDX17	6.29892677368052
CAMTA2	5.39385704137372
PLEKHA2	4.47957972121101
SNAPC2	4.05859526141163
FILIP1L	4.86480154888348
PDE4DIP	4.07179981314723
LRRC1	7.23733543566434
SCN7A	3.0941606629478
GAS1	6.86062013837347
DGKA	3.85396329980298
PEG3	4.2736631548246
NADK	5.24331129061163
SGSH	5.84820753170811
CXCL10	9.16597945036725
GALT	4.25854763205011
MCF2	3.22813786381936
ZMYM4	9.29392876138854
ZNF263	5.91409648324435
STK32B	5.53330002379575
KIAA0888	3.85572300643378
TACSTD1	11.7819729671085
ATP6AP2	7.4561054577388
TYR	3.50686758648923
GDPD2	4.09128315835575
ABHD10	7.24977129222231
TACR3	3.00584843850966
SLC35C1	4.49883569697571
KIF1A	6.0615043611223
VCAN	3.77767420607034
HERC5	6.7406083993107
UBE2A	8.52956280949138
SYDE1	3.87125948093329
ELA3A	3.65139149572112
TM9SF3	8.27832183646395
HAO2	3.67689745212696
RNH1	7.51501267633499
MAFG	5.08267646332125
BICD2	5.2618313730228
C14orf43	3.55585057925991
CDH7	3.01622000037455
JUP	7.94527405683669
SHANK2	4.17323778492158
OSBP2	3.53347327520728
ACOXL	2.89885210821356
DAK	4.77114667876939
CBX3	8.70344633234011
C3orf58	3.87705510650227
RBMXL2	3.10834450683805
TCL1B	4.64582859630746
FGF13	4.84402136739621
KBTBD2	7.90198631301956
KIF3A	3.78005390576069
DCXR	8.80647488873925
MYL9	7.83603426612309
PDIA6	8.41160964257495
CDC23	6.97885252716649
CASKIN2	4.3266219062672
PBXIP1	5.06696733865257
EHD1	4.92154297136349
NBL1	5.81608365751017
MARCKSL1	8.91859504449096
RAB11FIP5	5.43328871009736
CDKN1A	5.13230501466197
NCK1	7.49635851184577
SAPS3	5.30329496997969
ZNF550	3.35803407952576
TRAF3IP3	3.03593123096638
LSR	6.16984091858502
MIS12	7.42195719629053
KIAA0774	2.98946501151600
CXorf1	3.86112733503650
CUL7	5.91739393373545
DIO1	3.06729829153998
LIPC	3.13047708467492
EIF2B1	8.36688112254734
OMP	3.22128206726950
HS3ST2	3.82760098258576
C20orf11	7.77985618971225
CTRL	2.86050922453095
GSTZ1	6.13900418281489
PAK4	5.68341176749566
CCRL1	2.95630250282559
RNF10	5.97025653337633
MAGOH	6.9965587397738
CENPB	4.68483068160527
C19orf7	7.37827315621568
JMJD1A	8.14918054101454
GATA2	3.37250509157667
HIST1H4H	3.6496736935433
CELSR2	6.78279819699789
GABRA5	3.0404775262688
STAM2	4.78047198496508
GPC3	6.61936968095447
GRP	3.28745100828675
SV2A	5.0042638501735
EBNA1BP2	10.1638804279903
TAF1C	4.30897277665664
MAGEA12	3.39293197424200
GSG1	2.67654272815484
PDGFRA	5.12058926386405
CACNG1	4.23884567645475
CIAPIN1	6.10840305684404
CSTB	10.7345549987298
FRMPD1	3.5149472038041
PTPRJ	3.032291957477
ZNF668	4.59902895653464
PLEKHJ1	5.06953548442774
ADAT1	5.03180887538817
TMEM50A	7.86371121131826
CENPI	4.02784526762467
HOOK1	6.50550726536094
RPP21	8.11820397715561
GTF2E2	6.36982495379657
IL17B	3.07055337363402
CCNF	4.24323312158877
CRYL1	6.71354730227793
FOXH1	3.08502129358356
NFYB	5.2802722240842
KCNQ3	3.76768832360533
PPM1G	6.64451689211759
NOVA1	3.42708798871028
FZD3	6.64025321205549
NMT1	5.76397152843067
AKAP8	6.03150602558147
SOCS5	8.42915066293616
HADHA	6.99237334203297
PLEKHF1	5.09133853051454
DLG5	7.10028889848583
CFDP1	5.14309620828879
SAGE1	3.0807798008229
PGM5	3.33026479474601
C1orf144	5.56686094566054
SUHW4	4.17801283750989
TFEB	4.62578675302017
RND2	4.2029268603033
ATG12	5.27309084391435
BMI1	7.52255327671892
RNMT	5.12007758122462
MASP1	3.31931944397005
MYH4	2.82922363751277
SLURP1	3.14352381504435
KIAA0984	5.60223116274649
ASTN1	3.770738589142
MYCL1	10.5667819936331
SH3BGR	5.24799340844912
RPAP2	4.59572028000580
FOSB	3.80193555775953
KRT35	2.90510610113097
MIA3	5.63815746943624
KIR3DL3	3.28025848720453
SEMA3F	5.95684095311934
TMEM135	6.54144512968106
SLC27A2	4.65081127191582
NDUFB2	9.7901567615203
FAM46C	5.28250789226797
G6PC	2.75678443341157
KRT33A	4.0723668534774
OVOL1	3.48426078051046
PAMCI	5.04596774635934
S100A7	4.00384984986055
MAPKBP1	5.09970207436716
CPE	7.14122187083274
HARS2	5.43242924660707
GNB1	9.0311990729124
TRIM46	3.19640626844339
UPF3B	7.073687556261
CXCR6	3.57209602916274
C16orf3	3.02956627992916
HLA-DOB	4.78207218364406
HPSE	4.76558294116672
GSCL	2.90590918110878
POLD1	4.30498334164994
DMWD	4.1040837671599
CALD1	6.26384255522903
LCAT	3.37196510320747
SCRT1	3.16214604443878
ST6GAL1	5.30129788290379
POMC	3.18127982117164
UNC84B	5.19669186716638
NSMAF	6.62449819042049
ADSS	7.52866597597024
SKIL	3.1539754690632
HMGCS1	5.86753232370185
PYGO1	3.09901256801940
POLR3F	5.55137489254348
ZNF277P	7.23869380522716
CNNM3	6.3163077753856
WRNIP1	3.15371220736642
ALAS2	3.70586205057179
MRPL23	7.36571156955174
ST3GAL5	4.19496615797316
ZBTB7B	3.41739298452498
DHRS1	7.34107980423972
NFKBIA	8.8999023927012
CNOT3	3.91158692120504
GAK	5.96547922948656
SFT2D2	4.32288757653716
HOXA6	4.13429564176218
PSMA6	9.87495180809478
CRTC1	4.44511666784833
LY6D	3.11886125076877
CPT1A	3.33353837335136
ALMS1	5.61414759699114
LMO1	4.08088663661755
EIF3I	8.89987474159935
DCN	6.50911450016697
PRB4	4.60192705794489
MCM3APAS	4.76556746316218
SUCLG2	6.74259562538031
FOXF2	3.59406895943518
MLH1	7.86556932612575
S100A12	3.81732360090241
ABHD14A	6.55835029081292
DEXI	5.96442468959805
ACTN1	8.3624479283132
AMPD2	6.56325051268372
IFNAR2	5.67343373853499
CYB5A	9.01850413649175
TLOC1	8.58391199228029
NRBF2	5.8306754477527
MKS1	4.79111289702978
P2RY11	3.63101092955024
CX3CR1	6.80464409231208
PDE1B	3.11204014104216
KCTD3	5.78129907429455
ITGAE	8.59783308421091
SLC30A3	3.85394541119231
KISS1	3.27784187760649
PLP1	3.39868590053339
C14orf2	10.0535011995287
IFRD2	6.8984033074506
ANKRD7	4.20457741256597
XAB1	8.49939714972315
NARS2	7.65061781211254
TMLHE	4.01926052629877
SERPINB3	2.95295172887781
FAM127B	6.15591698906686
ZNF391	3.10578193377587
ABCA5	3.20807893231372
DNAJB14	4.86000825374767
TSFM	9.16019642673527
WRB	7.22965247822962
ABCC8	3.25796943596938
MAP1S	6.56317380722012
BPI	3.15287851185549
TTC4	6.41098178444432
BNC2	3.85599060187993
HIST1H4A	3.37984593536371
NDUFS3	8.81703868105857
WDR3	7.71477972462188
MAGED1	9.44431187604117
TTC33	5.27337033986331
CPN2	3.66635437267381
STMN2	2.85069647512916
PCOLCE2	4.58819810558158
ROR1	4.76305489256764
HSD17B14	4.08512959916539
SAMD4B	3.48485005406359
HEXA	8.2545431041307
USP39	7.64601731405708
HNRNPU	5.80508276620078
NRD1	7.69286299249258
ATXN2L	3.7441334343344
MAP2K3	5.59223768122694
FLT4	4.1799147073132
OMG	3.43212628663965
SCAP	6.83791074041194
ELA2	2.9650344766349
NARS	10.2923490181049
PRCC	6.55122067888734
ZNF675	3.84605416337730
VENTXP1	2.95890524681529
CALCOCO1	5.66479674996088
ZBTB32	3.46582967430552
RFC5	5.36224925785354
BRAF	5.33127384002311
PAX5	3.60546278862276
MGC14376	5.10775089578839
TNFSF5IP1	9.93075069012133
PEBP1	9.68850548630436
AAK1	3.74235096994891
FBXO2	4.04421766479131
RMND1	5.13708807893282
IGKV1-5	3.49692056366811
COL1A2	11.1405547380545
SERPINA5	5.55668192030876
GMEB1	4.70827173058335
AKT3	3.44422617698689
AANAT	3.03380609125707
CRB1	3.07434516772339
C19orf21	5.27827546442951
UBR4	7.38865836813603
LTBP3	6.58582685585435
AMHR2	3.59668307623995
CTTN	6.02756335062819
UTP15	3.07485601886062
C20orf39	5.90351284944841
MYBBP1A	5.67532748451515
HSBP1	8.26607048635685
PROCR	4.78069884861717
PHF11	7.01947908575861
PASK	4.24962317067551
RFXDC2	5.83781808119925
KIAA0467	3.659983701806
NDEL1	6.65991055589885
USP8	7.05599448000032
BAIAP2	4.11181097293356
SI	2.73510199090211
ARSJ	3.18380406189654
GULP1	3.4861685941712
KCNE4	3.65080678078757
KCNS3	5.83453884986688
BAAT	3.47637329639650
DKFZp434K191	3.22929704398711
MBD1	6.26922343663323
ITGAL	3.34661828637491
WDR73	6.4203478253745
ARFGAP1	4.98299383572724
ZBTB40	4.60755303084782
CH25H	4.29389088463656
LOC81691	4.02048559296414
CYP4B1	7.83944217090217
ALPL	5.85942255676582
FOLR3	4.52045778667363
CHST3	3.88896188396155
TRIM62	4.07375913199513
MAP3K9	3.20064107507609
ABLIM1	7.67032160086333
BTAF1	6.58572120329887
MAST3	5.05032264004475
RBM35B	5.3405962400386
ANKRD25	5.11224174704787
RYBP	8.08472341130284
UQCRC2	8.1775675055807
TTC26	4.29542227645082
ZNF22	7.97371146556403
MAEA	7.61569552246659
RNPEPL1	3.86536665827738
HYAL1	3.51846142647548
PSD3	5.04628922778716
AGR2	5.86964598824704
HDLBP	6.96818741954034
GNB3	3.72734486633849
HECW1	3.2553000595602
ACTR2	8.48660833085989
HMGB1	10.5009284128395
EDG1	3.6147877887588
HOPX	5.4489742882272
ZNF304	4.61187143187759
OR12D3	3.20247884110231
METTL1	8.2139609262314
