Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_A12
HIGD1B	3.77414318880804
BAZ1B	6.94427158419591
USP6NL	6.73389912016034
SLCO2B1	4.42290630706795
ABCD4	4.69222811358425
DIMT1L	6.42873432648084
SLC25A46	8.3615121320376
LARP7	7.20520157067483
TEK	3.29846816572674
CD160	3.51269730852089
TERF2IP	7.25189914946186
PHF20	6.29085386288264
COL1A1	7.30279132150711
KIAA0090	6.0267052821838
GTPBP1	4.35179291519807
GRK5	4.19560229641351
AP1S2	6.48727001575569
RAB33B	4.14192345459686
CA11	6.39757776253973
ALDOC	5.64439366613458
NUDT1	6.37177252401712
ZNF212	5.9002529627156
ACBD3	7.46786260334987
ZNF83	6.07620690996422
PRDM2	4.58915004245234
GDPD5	4.72864662265598
PDCD4	6.27272061342644
CEP350	6.73991685704723
FOXP3	3.15948180964
SMYD3	7.3517014053221
CST7	3.80465679367804
SELL	3.89258719092788
CIAO1	6.64854574983275
LGI2	3.79273053074014
WDR45	6.88502165381735
ANKRD6	8.2918547387443
LTBP4	4.25711530650765
PSCD3	3.44789744316348
PYY	3.17376465509864
KCNC1	3.09437783136167
SIRT6	4.10692454008735
CCL19	3.69530349221734
ARHGEF9	5.27114639369356
ABR	4.92760410151384
C10orf22	7.27423850962896
STK17A	5.5938073440247
FOXE1	3.51200955883692
GML	3.12314274764284
CNGA3	2.67410981515957
CD38	3.89467198402617
ZDHHC6	8.22802744508657
NEFH	3.26960683500721
PGBD5	4.7414801534614
CTDSP2	7.89362066063954
RMND5B	6.57686973107757
ZNF257	3.29749733759034
DUSP4	3.42738471885274
FLJ22167	5.00057637069751
EXOSC7	6.89103337122256
ROR2	5.2518891838027
FOXM1	6.52936966495203
ZBTB48	4.90826864190505
BUD31	9.03068700323029
MAOA	5.95673134745278
CCDC41	3.81587733626662
TNNT3	4.00752504755054
FBXO11	6.37419974593251
GYPC	5.8533475375975
PLIN	3.2678999509976
RFXAP	3.78959672488433
C6orf15	3.73579780661721
RNF4	8.3799818018309
F8A1	8.60025957427831
PPP1R3D	4.55137547932196
GRB2	7.76938963095816
TPM3	3.00010249801878
SYT13	3.8832748743564
EPB42	3.58908853548174
RP5-1077B9.4	5.22003950082901
EIF1	10.1625900153655
CETN3	7.31126105445716
FPGT	5.55791752016046
PRY	3.35323245453874
NTHL1	4.54542349586497
POLR2B	8.31962388963838
RPS28	11.6490402453861
GDF10	6.03225899462173
COQ9	7.55598862346194
P2RX3	2.88427934926482
GCC2	7.3000322862657
RARRES3	8.72934701033697
PLXNA1	5.57938925742888
WBP4	4.57532041962058
KIAA0100	6.53974288648785
PMF1	6.8436005103863
HS2ST1	6.23438300918915
CRELD2	6.8741388108781
C8G	3.00341033759925
CD82	5.73262165850385
PMM1	5.05037595303259
CBLL1	5.93052548449317
LIM2	3.23243205296678
VAX2	4.1009898219605
SETDB1	5.08274808167817
LRAP	3.60472288214251
GCLM	6.94946616503349
CPEB3	4.10361181485739
PPM1A	5.8594832225077
INTS1	4.20999275112026
MMP16	3.18813031278512
CAMTA1	4.19952482999822
SAMSN1	5.92161733237201
DRD3	2.86171309760618
GMPPA	5.97330086675697
C11orf73	7.12362571942579
AIPL1	3.75842157930343
PTP4A2	10.0738287433440
IL24	3.29786490226317
BDKRB1	3.22396515589466
HPCA	3.45832112151366
MLF1	5.94454308897037
SEC14L1	7.92737677637303
CHFR	5.90421426605688
EMILIN1	3.38682726204192
THADA	6.46741238800395
TAF12	6.40192165316732
NDUFS4	8.81060036513364
ID1	8.3584988232906
PIK3CB	4.24807436105014
COL18A1	8.05377676826468
PDZD3	3.10760293372079
TBC1D17	5.26391488891664
COX8A	10.0801682291125
CDCA4	6.92953166971487
C2orf44	5.24627843441063
C9orf16	8.06423325414905
ERBB2IP	8.75123736586372
EMX2	9.59895219967405
FUS	6.24254540038079
NIPSNAP3B	3.47808797233307
TF	3.95862050300406
CXorf56	5.86423546223536
CLCN4	4.07931973207732
PWP2	6.36064765736313
MMP15	4.09702761579606
MTMR14	6.84707445985084
NPR1	6.87774600955274
DNAL4	5.31843633975922
ELAC2	4.71274591466975
ASS1	11.4005609177482
IPP	5.60436025274357
TMEM59	9.8983115005779
POLR2J	9.23589838674163
SEC23IP	6.70369281702722
RGS4	4.41874862217206
UQCRC1	9.7961833226784
SNX6	8.10876898042925
DDX18	7.38013575955084
POLG	4.99645883435637
ADAM23	3.73849649351577
ZNHIT2	5.00567662754504
TFR2	3.43763360253613
NCDN	4.6815651761609
RAG1	3.56820328144809
POMT1	5.02521341851897
CYP1A1	3.69129039539122
SNAPC1	6.44378053568957
GNA11	5.8691963874229
CCDC52	2.670387628994
CAPN1	7.08600693131563
DDHD2	6.54175079335905
UPF3A	6.18489561662444
LAGE3	6.89420568742017
GNRHR	3.07174843148817
UNC13B	6.02715227057924
TTLL4	4.62711792828444
PPBP	2.85994429355585
HTR3A	7.82244596329308
SDC2	5.58623380944606
ANKRD49	7.19909747599827
BTF3	10.8033106146256
COX7A2	10.2486529167948
SARS	8.807563546497
C13orf18	4.11993546769969
CACNB1	3.62219406392123
QKI	5.82115804847838
SETMAR	6.07439678366171
LAMB4	3.50713189743091
MAN2B1	7.50267826078499
EML3	4.84525151671269
ACADL	3.15965734081549
OFD1	7.89527655740452
CGA	3.5964031659407
EIF3EIP	10.4318579412402
PEX16	5.73035269102912
GNG12	8.31713544815283
HABP4	5.35666111115276
CNTN2	3.35702720269369
ASNSD1	7.69507957796381
FUT4	4.59259458831603
DBH	3.64964869861020
CD53	7.30080484553092
HIST1H2BJ	3.41945579739078
TFAP2B	3.11032479393187
ACF	3.51349894772163
TMEM11	6.22626591685657
CDH8	3.23741465431841
C3orf32	3.1928854466675
AGPS	6.0213749887158
C4orf18	3.15552793671428
PCCB	8.01616081831376
IPO13	5.4485376730129
PECI	7.75508979053605
UNG	7.18595142286742
C6orf105	3.51054869139642
GSTP1	9.09886097692212
SUV420H1	7.25183068832844
ARHGAP15	4.38672979205489
LTBR	6.81997517445505
TDRKH	3.41786448724251
PSG4	3.35288317462028
SLC9A3R1	7.46800298707847
NBPF3	8.46327677496096
SLC9A3	3.53968385071252
OSBP	6.87139721021898
PRR5	4.33088050706425
CHMP7	5.6210047234661
ADRA1A	2.98684493030714
ASAH1	6.79433713023416
FKBP4	7.18774260444313
ZNF350	5.80595922216947
DOM3Z	5.02695934657879
GIPR	3.45922347334579
AHI1	4.31861396917015
BST1	4.348526504725
NCR2	3.36315502665297
NADSYN1	6.6971434135656
UBE2W	6.02750328219798
RGS14	4.16539314215907
KRT15	3.36529507265678
SCN11A	3.59392015439669
GFI1	3.5366523902155
FHL1	7.82998445759989
SMC6	6.87875546233107
GATA1	3.74741867838614
OSGEP	5.78238949072542
ARMC6	5.27791847749364
HK3	3.56370356207425
PSMD5	7.43601328543334
RSU1	7.33409566358698
RPL4	11.3836903195884
MAD2L1	7.23976035513605
RBPMS	4.93767499922003
EIF4A3	9.48538466623579
E4F1	4.4239038940333
DLEC1	3.29821516986701
PRPF3	6.11929895021141
EMR1	4.08599785763759
CHMP2B	8.02721167854922
CAMSAP1	4.46218571373472
RPS21	9.94917483098992
XCR1	3.2087277696672
ARID5A	4.47011443061783
RBM6	6.54456854302276
UBE2N	7.90139863285474
KLF4	5.71885778115402
MGC4172	5.97488411151018
LMO4	7.35592139264145
KLKB1	3.16294168350791
HDAC3	7.12727490680755
HP	5.02236357960315
SCHIP1	5.36225822202592
BTK	4.24399124054628
KRCC1	8.00993708079701
PRND	3.74978136959226
C6orf27	3.77850671035861
PIGL	3.77624215005938
CLCA1	3.80751687148668
C1orf112	4.92976010009512
OLFML2A	5.53390536245073
HUS1	5.51497825548513
SFRS6	8.13199649218416
CXCR7	7.36057452282442
UIMC1	6.7249723746292
FXYD2	3.60847322275144
GOT2	8.13375196126847
ZNF667	4.42751272883238
TFEC	4.39525445000807
ATP7B	6.14297192006367
RAB38	7.49166388771962
POLD2	7.60085073276325
PPM1H	8.23771617062141
DCX	3.12991608866269
NFYC	6.08463697014604
ZNF228	5.37865854187423
KIN	6.69368230327153
PLSCR4	5.33608890154214
HIST1H4I	4.160933918423
PPARGC1A	3.33930526284809
HIG2	8.15333508593373
KCNK10	3.9910355580244
EXOC1	7.72847038270578
OR6A2	3.50547370731929
ETFA	8.88389980575813
PDAP1	5.81368696916485
C19orf6	3.54213163033669
POLRMT	4.23873243042384
ZNF146	8.45200653339728
MIA2	3.09762854769849
LY6G6E	3.03813029541843
EIF4E2	8.5768380232117
NENF	5.34250972221244
HOXB5	4.45706306905948
ZNF324	5.56098196343696
CUGBP1	4.97828993245674
ENTPD7	4.21713295279158
TTC13	6.74227160221589
GJB5	3.06981882235862
PRSS22	4.10803257234271
CYP3A5	3.3840981140021
MBOAT5	5.17579515515778
CUL4B	5.6024778892097
CENPJ	3.67090753545702
KIAA0664	6.29397631634686
PITX1	3.37671680760526
PDGFRB	5.10129350318248
RDX	6.87876855653048
CELSR3	4.06688721562661
JUND	6.9530068097721
ITSN1	5.39370257743265
CHRNB1	3.77203069536464
EHBP1L1	3.91347381610738
C19orf2	8.06448359139774
FETUB	2.96483685279526
CAMK2B	3.14694011408847
DCTN1	6.88006111718587
TNKS2	6.88399943045067
MRTO4	7.1782198723238
C1QBP	6.16855950111085
TTC3	8.2904375402988
NDUFB8	9.38959510591345
CADPS2	3.20803292657141
EDG2	7.01854726272862
MYF5	3.05344568171743
SEMA3G	3.22032798851864
IL23A	4.4232296782599
GJA9	3.64667197436193
R3HDM2	7.4698149363775
C5	4.61255177899075
SLC2A10	7.14931592605751
TRIM45	5.14465637593773
TSP50	3.53264307173876
PAQR3	4.87989299837408
ANKRD26	3.66354876665304
TCP1	8.32289802609255
TMED7	7.40958438543972
CMA1	2.81512761035328
PTCRA	4.27915046751906
HCRTR1	3.41097066029219
FST	5.39786378565507
PAWR	3.87888406092724
LDLR	6.09410556012409
ASTN2	3.72912240451046
SCRN1	7.74430849000712
GPATCH8	7.11575236342218
KIF4A	7.5368599728758
TANC2	4.84579534018874
ZMYM5	4.98923726546493
PGM1	9.90934561025791
ZNF586	7.12228961303753
POLR3G	3.64971929721769
CPD	5.96886679275169
SNCAIP	4.29311812211562
DCT	3.33110500845855
HLA-DOA	3.40264649000501
TANK	6.39781039723748
RCAN1	4.96259122126644
UPK1B	4.44187429280503
DNAJB4	4.50978804947051
UGT1A8	3.16908334041489
LIMD2	3.47565712275827
HIST1H4L	3.35963013816596
PECR	6.60010051446955
HSPA2	7.59957329074902
SERP1	9.32624403825898
TACR2	3.70968113811291
NUP85	8.01357126819595
CD177	3.32346383899585
GPR135	3.15928885468146
PIGG	7.13596630587981
LGR5	4.38846590240874
JAK2	3.66146171692166
DPYSL4	3.25516994107527
TM9SF4	6.42967758614494
PTHR1	3.19523431663819
SIRPG	2.96747316149765
ZNF264	5.94972939277196
BICD1	6.14094036188956
RAB5A	7.76067335616712
FLJ13224	3.27056481412953
METTL5	9.51345280408997
HERC6	7.43680200862754
CASP1	6.58755355630179
USP9Y	2.74879753863537
LRP1B	2.9415852425375
XAF1	8.51007223522013
PLA2G4C	5.7012104178651
APOA2	3.06904569807111
SPAG6	3.01521578733663
KALRN	4.36633382146458
SECTM1	5.39956869551811
THOC7	9.30989124264296
IFNAR1	4.11581283559576
TCTA	7.15626118204333
NY-REN-7	3.84973800155978
TALDO1	9.0900626555471
B2M	11.8990823123504
LPPR4	3.91632222992263
SQLE	6.58788393379254
SEPHS1	7.64210315851782
EIF5A	6.57156703313046
FAM49A	4.46381096046934
YTHDC2	5.04452502869743
EHD2	4.36571584069188
NCF1	3.95580561391498
SPG7	6.01828220275268
ZNF614	3.50757738896475
HOXA5	3.32582037924179
NUP133	8.05471923628229
FGF12	3.62420555001645
SLMO2	7.89029814397638
INPP5B	5.08674381508793
PPID	6.93666004246472
SNTA1	4.52591013461443
IL20RA	3.75516295385431
UBE2J1	5.66198756677557
CACNG2	3.02097349789954
GCM1	3.3830807855295
ELF1	6.7205371540534
TLR5	3.6674852676002
TCFL5	6.14747232681175
C1orf107	5.9664368016053
C19orf22	6.54614167480097
SAFB2	6.77194931795696
MAP3K7IP1	3.83481223527236
NCK2	7.95180805878538
OXA1L	8.87280101664694
KIAA0652	6.51419429689947
KLRG1	3.43498841971666
FRAG1	6.37021499756534
ZSCAN12	2.94937532428839
PSMD12	8.16087423146967
E2F4	5.48723345429695
CLEC4M	3.57392588621889
KIAA0999	6.20645265462039
CLDN10	8.8706253805748
MGC13053	4.07938923841938
TAC1	2.76450201554901
GYPA	3.38620299816651
HPCAL4	3.45225934158333
TRAIP	5.12400247986853
MEX3D	4.63911599878494
KIAA0232	6.74729901809629
ERCC8	5.98294371653815
NFAT5	5.71905755779292
GPX4	8.74025736747197
CSPG4LYP1	3.20933689613586
KIAA0368	6.22166838927666
FBXO3	5.8945247097946
DVL1	5.00463813178559
CMKLR1	3.47956269968841
GPR157	3.29262101722252
TYMS	7.90835138729923
OR52A1	3.00632145530281
PEF1	7.78120680971863
ZNF750	3.53606789230512
ALG9	6.9655138420505
MCM5	6.69663966933052
SDK2	3.88266478314127
BAIAP3	3.72170782998199
RABGGTB	7.44278104019296
KCNK7	3.36215747222697
PTP4A3	5.60890293352592
ANKRD40	4.30065209818603
CALCOCO2	7.90160164155456
TMSL8	4.50404488883877
SNCA	4.72282920611251
ZNF551	5.51219358570624
HBQ1	3.53115440323924
ARHGAP26	5.48764759970982
GEMIN6	6.88297722832992
HRAS	5.67665796652564
KLRC4	2.68747446839187
BSDC1	6.30172796645898
DSC1	3.68091382619907
RNF43	6.24183917130279
NDUFAF1	5.95973517820271
MAP2K4	5.59584204442892
FOLR2	4.18430105478961
LYZL6	3.559403349269
EPB41L3	3.85654559015409
TEKT2	3.48595813114830
CDKN2B	3.57473048263228
WSB1	6.11086495098582
ZNF480	3.58503966154038
MAP3K6	3.71483054625192
PROS1	8.44506638940653
PSMB8	8.0746816181565
HN1	9.04955527949014
MAS1	3.10552970997533
APOL1	5.50394277620715
CSHL1	3.24984838462710
ZBTB7C	2.90055480491292
AHCTF1	6.32147701707335
SAE2	9.40048899708394
ITGA2	4.51287956028021
AP2S1	9.88938782067477
P15RS	6.8801243786139
MME	4.96898365136382
VAT1	7.74798477877391
MAST4	6.29987219242088
TUFM	9.07858653737356
KRT33B	3.23596585569433
THEG	3.72904635221162
KCTD2	5.60383582851959
WDR26	8.6037563845363
MFI2	3.39644015836592
KRT34	2.95874120301678
NR4A3	3.4183131858679
SGSM3	4.13789702892373
ARSA	4.44733551107596
TOMM22	6.38050717273315
SOCS3	3.75385227937527
UNKL	3.7330081820642
POP4	9.04387403347458
BHLHB3	9.05607686451036
MALL	3.55713867324077
SOX15	2.9955709324498
CCNA2	6.71322812241036
PARK2	3.29383448851884
GPR124	4.22829525463789
TMEM132A	5.65486871125152
CGRRF1	6.944460784987
RUVBL2	9.01261993578285
MCAT	6.01463876745712
WNT10B	3.46273527844905
ISCA1	7.56424603331722
RPAP1	4.59381395336046
C12orf48	4.91413362846963
RAI16	5.10972323100527
RPL27	9.38622576321756
EPN1	3.91792407125386
MAGI1	3.23441882617339
GBX2	3.33967931805477
SLC35A1	6.49385764756385
GAL	4.1301620423403
SLC14A2	3.43013564605603
RDH11	8.57468244583052
ZNF518	4.78859338757169
PCYT1B	3.21717718978851
AUH	6.86558527781247
EIF3H	10.8480746406189
KIF1B	6.86883140734786
MBD2	4.70173509184036
AMOTL2	8.62669450067304
C6orf120	5.66819000360875
PIGT	8.2238287930916
PSRC1	7.6156796967526
PLA2G10	4.02697048724919
ALAS1	7.96637712599786
FOXO1	6.00483629198451
C17orf62	7.62367366943332
KIF5C	5.14130810607169
DUSP10	4.02875576490871
CRLF3	6.97547410067408
CLCNKB	3.39675070490853
PSMA5	9.72577261689655
FARS2	5.75169932193852
CCDC28A	5.97038319807219
AMPD3	4.78362285521507
PIAS1	6.77831319421411
ADCYAP1R1	3.31793560499996
TMEM134	7.08205675923906
CDH20	2.87834602158699
FBXO7	7.62485244797696
FLJ14213	5.2394662584274
ZNF3	6.76602687676274
LRRFIP1	7.1171303725766
TMEM49	9.03281522600761
CNOT2	8.77472021255827
CBX2	2.88753188973437
ZC3H14	7.1076310269309
ALDH5A1	5.20768552841124
HNT	3.27839514945288
SERPINA4	3.09481545205393
FLJ20920	6.55100493988865
CRTAP	6.28928285041362
DDX50	8.42524190333972
STYXL1	8.32962281746949
TK2	4.80477966623575
BLVRB	7.58142495558448
STMN1	7.57126877992046
GUCA2A	3.22252813383358
DPP6	3.00362839496136
GALNT10	4.3585216273009
STK39	6.61961215080388
MMP24	4.4551681604131
CKS2	10.7625324900408
RHO	3.61108447537243
BANF1	9.3619200869819
CR1	2.89236345283542
RPS6KA2	5.78327554088964
HMBS	6.69268551844525
C20orf112	3.71000310117854
SLC25A24	7.37542846580771
MRPL22	8.96335350176667
SLC25A15	5.32802730984091
GADD45B	4.74746119228107
TDP1	6.28417428713063
ZNF287	3.50526810184227
DAAM2	4.16560920237919
C11orf57	6.98475638397566
RFK	7.79240585817647
ZFYVE9	4.21098875313699
TCTN3	7.7960653615026
STCH	6.99826537248054
LOC283871	3.53498115708575
NDUFB3	8.36413371967266
DEFB4	4.74544455210918
FPR1	4.17468465337888
FMNL1	4.27092875644074
SEPT7	9.69944282694262
PTCD2	5.68642315629197
GNLY	3.46971695399365
GRAMD1C	5.10674167527059
ZNF165	5.13830055257705
TR2IT1	4.23711978716242
ARMCX3	8.12269057489628
NDE1	5.61930788156768
MAGEF1	7.19307185425355
ITGA10	3.59738835492154
ARHGDIB	7.8446888140614
FSHB	3.63659442041976
ANXA2	10.7702266256920
HLCS	4.18668916645633
MCF2L	4.03480399908614
AK1	6.26196132239323
FH	6.8566827368262
LGALS2	3.95384928533376
SYNPO2L	2.68859896526420
KIAA1045	3.38123624386626
C1orf183	4.47282815159601
MAGEA8	3.13449588521998
DGCR8	4.40078838233349
GSR	5.38619681337961
NEU2	3.25749200871126
HIST1H4B	3.22527290668131
CACNA1C	2.94104160460597
FAM20B	6.80138461521142
HES2	3.09223452139969
PDCD6	9.12754933400792
INTS7	6.71092506155159
AMPH	3.64283086394592
UCKL1	6.36575908527372
ASB4	3.01201816944582
C10orf97	4.71057902762297
ALDH1L1	3.70299084794786
CCL23	3.21265371066399
OBSL1	5.28849789908271
SLC12A7	7.54418256971542
THAP4	6.3751113058721
RBM4B	6.41426960739744
OGFRL1	4.71626601536547
KIAA0831	6.36473127541005
C12orf11	7.62798633444285
PPP1R15A	4.92912528122019
KIAA0240	4.54854478449949
CD1B	3.31314903441801
FCGR2A	5.81869070645011
MDC1	4.77661806685094
MAN1A1	3.45310657335151
KRT9	3.35757066251770
HTR1A	3.45982231031429
OCEL1	5.67281689669995
ATP11B	6.58904166037912
NLGN4X	6.95078734018986
FBXO34	8.30665931103287
ALOX12	4.11347161756088
RB1CC1	6.85028166311716
PCDH12	4.97775777049268
RPE	6.44378888087642
EIF4E	6.68534562398848
CSDC2	3.89527026973946
ABHD5	5.67017580955836
TMBIM1	6.42092563297542
PET112L	4.52493190246029
P2RXL1	3.09260795558132
F2RL2	3.24914933997333
TRMT1	6.16458811351876
IMPG2	4.54198705642408
LRRC32	5.80525530490147
BGLAP	5.53712915753175
HTR4	3.32962336488638
MRAS	5.59857278367263
TRAF6	5.88175196239432
AXL	5.26280413135151
ATP2C2	4.00403817127742
LMNB1	6.92405414251544
TELO2	4.23134952156271
PNPLA3	3.64699249354029
CSNK1E	6.21536043398126
SRP14	10.1521302346163
KCNQ4	3.19851893091812
PIK3C2B	7.8560244278841
C15orf15	7.81785990574477
TUBB2B	4.23614867777585
USP15	6.65336402196315
C12orf41	8.24764594131685
CEND1	3.65749062386449
RNF31	6.37404050874286
TCEAL2	4.11495408365540
PTGER2	3.99764940504618
UBN1	6.72217537578529
SLC5A7	2.99384305855466
SLC31A1	7.57123995824089
ADAM29	3.32963663968235
ST7L	4.41440394808590
GFOD1	5.99106437133134
CTNNA1	8.93893892410173
HRBL	4.58235885780473
CBX4	3.48705296452637
NTRK2	3.58401720375641
FOXN3	5.81983722133328
MFGE8	5.19880605972916
PFKFB2	3.71110545385897
TAS2R4	3.38919398397656
SH3TC2	3.33141654538632
IL10	3.47249302699508
PXMP4	6.7890521966719
RNF167	6.29244577534531
PRMT5	7.90803751611802
TSKU	4.77907768235028
ATPIF1	8.97494221130695
ETV3	3.18042806639305
PAK7	3.18106412321215
PDLIM1	8.6960135633774
CEP63	6.08335693770114
WDFY3	4.99598903960848
RNF126	4.91068975342304
DPM1	9.04209919301982
CLIC4	7.44169322947136
ACR	3.94875353505635
KLK7	10.4339036269393
ALOX5AP	7.43941178472274
LRP1	5.31615762769603
TNK1	4.76300280270802
TAS2R9	3.16382454733268
ZNF16	6.14254321485835
POLR1B	5.94726246562221
SLC8A2	3.88219533529353
OLFM4	2.91665862932842
TACC1	4.99454887144985
SAMHD1	7.38869475638051
ATP13A2	5.18535895979578
KRT4	3.50011926988587
PAX6	3.57596353393525
SCG2	3.46497779758269
SLC17A6	3.23271924434282
TUBB4	5.62193079446657
PADI4	2.91898039676418
FMO3	3.12676149488702
NLK	4.64610930088905
POU4F3	3.04284248120954
MDM2	3.60786215892708
CAPNS1	9.70615187174179
SDF4	6.82253465545122
ITGBL1	3.43388834951368
TAP2	4.08397527237931
OR2C1	3.29902854250891
KLHDC3	6.73760921603576
EFHD2	6.05855959127051
GALR3	3.52683172082403
NBEA	4.74093578047421
ABCA6	3.10411320905048
ABBA-1	3.86394539019073
GNAI1	7.10600598916438
CLDN3	8.5962004501371
AKT2	3.52872737172042
EGFR	4.23826696439269
VPS4B	7.370581257912
RBM16	7.75308930340921
GALNT6	8.12302967826077
ZDHHC3	6.6137844070543
SLC25A4	6.90671025479526
CYB5B	6.61338695092445
NDRG1	7.06816881441795
SESN1	5.06021913503535
GBE1	8.04694229740733
MRPL46	6.95540576226132
CLASP1	6.47162176022497
FARP2	5.42336087882221
ACOT11	3.81918371326823
LDHAL6B	2.78157483214726
MAPKAPK3	6.77600223101204
NCAM2	3.08620135356114
AFAP1	3.78695067243064
PRKD2	7.05565264983319
OR2H2	3.28829173632052
ZFP36L1	8.05279190237876
DZIP1	4.60759535788301
GPR161	4.54962840424067
RNF146	4.78488950403759
NKX3-1	3.71585340928861
CCNB2	8.56616869113589
ZNF10	3.69826559593139
WDR74	5.88626815287296
FAM134A	8.16425219418439
PCNP	8.33831406418219
PURA	5.91399535577026
DNPEP	8.12702751546658
ERBB2	4.97369211188799
CREB1	6.41567975449551
NEO1	6.9123002331947
DDX3Y	3.20637559296413
RPS3A	12.4355658625727
MXRA7	9.75283182656768
LGALS3	10.4938307789416
GLT8D1	7.28125937912464
TMPRSS3	6.04978508191343
UPB1	3.12826625109789
LAT	3.80732661834942
CLDN14	3.57886511703353
DHX38	5.15363103949185
KCNA3	3.08582188181014
BTBD1	8.23005665442495
TARS2	5.87028776337934
SKIV2L2	8.27266124814324
ABCF1	7.46237932718798
CDT1	3.45767269653187
ZHX2	7.58045352940586
FCF1	5.30795245249753
LRRC49	5.29703785500464
GUCY1B2	4.03029163248563
CD28	3.24946982570989
SMARCA4	7.65342601975151
SEPT2	9.28928256894379
SOHLH2	3.24173037809887
MCOLN3	7.10350344728264
LRP8	6.09890867202497
TAGLN3	4.08176102678158
MASP2	3.61027827514684
GPATCH3	4.46389999294266
TTRAP	7.87796379074185
AGL	8.07639760082621
NFE2L3	6.98489186209279
PSD4	3.81312738060319
PALMD	4.99648667754513
CCNB1IP1	8.6238857309381
TMEM43	6.58675550908108
OBFC1	6.31127768722277
STAT5B	4.17213553900062
C14orf79	4.15738394579553
ENPEP	4.06383413793566
SSB	8.84975517897966
SCT	3.13832524168479
TIMM23	7.61858198846522
SKI	3.77275533597751
SLC22A13	3.17846608650670
AKAP3	3.54406533036793
OAS2	6.48395756855069
KIAA0423	6.34778652159104
SEC61G	10.1139031675954
CAPN11	3.04856037610825
TMEM50B	7.62051696694016
DEGS1	8.94321376552067
ARHGEF4	3.58390441951163
DBNDD1	4.54364642263508
TBL1XR1	5.62244678421873
FAIM	6.35273718987613
SP140	3.26658711637892
G6PD	5.64729844712912
NUDC	7.33753057764357
GABRP	3.11403379927897
SCARA3	6.34973260520863
TACSTD2	5.2450882749517
EIF3J	6.85502270919075
PPP2R2A	7.96113073534241
CPA3	3.38162413915064
PVALB	4.00656081599636
BCAT2	7.17760932306408
MFN1	7.18451853939754
