Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_B11
ARHGEF9	4.60646203226389
ABR	5.20475410819559
C10orf22	6.79815860533799
STK17A	6.14337885404816
FOXE1	3.30319587120796
GML	3.04224450750219
CNGA3	2.88698702268881
CD38	3.58381836252991
ZDHHC6	7.15918705399715
NEFH	8.46015951571492
PGBD5	3.29390168662645
CTDSP2	7.40195744809351
RMND5B	5.25929774805928
ZNF257	3.85198212087363
DUSP4	3.27153455310358
FLJ22167	7.65336828644662
EXOSC7	6.64110382479715
ROR2	3.70169068015012
FOXM1	6.30617144115803
ZBTB48	5.4970687499202
BUD31	8.49572891473928
MAOA	3.49297316279053
CCDC41	5.77039219184328
TNNT3	3.40007043105950
FBXO11	6.41323317635196
GYPC	5.63437912778394
PLIN	3.15644898725768
RFXAP	3.75922685656823
C6orf15	3.63122036084940
RNF4	8.29717236993016
F8A1	8.76983169085326
PPP1R3D	5.05634532596072
GRB2	6.82665147319049
TPM3	3.19369153522526
SYT13	4.13118501109819
EPB42	3.3980196319832
RP5-1077B9.4	6.0238748002281
EIF1	10.4933262887300
CETN3	7.89442136833372
FPGT	5.78890030510764
PRY	3.44282595772191
NTHL1	5.18669641959107
POLR2B	9.12290333327267
RPS28	12.0516367871606
GDF10	3.02188630826556
COQ9	8.32168867517224
P2RX3	2.84747356398361
GCC2	7.36396561669376
RARRES3	8.261187190648
PLXNA1	6.75017467329647
WBP4	5.55006660474891
KIAA0100	6.86745455639832
PMF1	6.70440774342124
HS2ST1	5.43153828374593
CRELD2	6.37974878563775
C8G	2.95773379170390
CD82	6.35126210406465
PMM1	5.33920616002605
CBLL1	4.58007634919241
LIM2	3.38997629816241
VAX2	4.11485021765869
SETDB1	5.80894346169394
LRAP	6.7019816575968
GCLM	7.61104810582657
CPEB3	3.83366936175629
PPM1A	6.32316460165373
INTS1	4.42935655113975
MMP16	3.15573297420489
CAMTA1	4.32587540157749
SAMSN1	5.9961988237212
DRD3	2.69474799782285
GMPPA	5.86707225736809
C11orf73	4.91338214148474
AIPL1	3.58732910363441
PTP4A2	9.3947964280781
IL24	3.39884217985568
BDKRB1	3.30289713991355
HPCA	3.55534590360136
MLF1	6.40030279450472
SEC14L1	5.50201874920133
CHFR	6.19351874319286
EMILIN1	3.60413138509651
THADA	6.55195861913735
TAF12	6.45803031159577
NDUFS4	7.70321512226542
ID1	5.78645370395269
PIK3CB	4.86263584425846
COL18A1	8.61288109260404
PDZD3	3.15438101139408
TBC1D17	4.16261060467905
COX8A	9.36103603875634
CDCA4	6.51663878725366
C2orf44	4.24180659238034
C9orf16	7.38213558428363
ERBB2IP	8.132714497527
EMX2	8.16577969689985
FUS	6.32914539086367
NIPSNAP3B	3.48538306920647
TF	3.47313210077928
CXorf56	5.68823323167603
CLCN4	4.20177784085119
PWP2	7.14947331652253
MMP15	5.26222649180274
MTMR14	5.99155471499847
NPR1	7.66713439506714
DNAL4	5.79919178471641
ELAC2	4.76756619086278
ASS1	11.3147588598104
IPP	6.85218410531773
TMEM59	10.5063647295254
POLR2J	8.86439785821547
SEC23IP	5.78141844909472
RGS4	3.94389722062007
UQCRC1	8.83185277307042
SNX6	8.053774282913
DDX18	7.31302666072395
POLG	4.67636420348418
ADAM23	3.91134946839081
ZNHIT2	4.17738912139321
TFR2	3.72576835316543
NCDN	4.4915555127236
RAG1	3.56041458903130
POMT1	5.53990803185737
CYP1A1	3.33136651810149
SNAPC1	6.5128546105067
GNA11	5.9584923588017
CCDC52	2.91796958316927
CAPN1	6.6207033203598
DDHD2	7.17767197098914
UPF3A	7.38797115424022
LAGE3	6.83643277572044
GNRHR	3.11674816485876
UNC13B	5.71039783372385
TTLL4	5.4819852590987
PPBP	2.80832339975774
HTR3A	6.45444564723218
SDC2	6.77595552802342
ANKRD49	7.10854184436864
BTF3	10.2540348333421
COX7A2	10.5906081784201
SARS	8.29685978890454
C13orf18	4.12492541911744
CACNB1	3.75662004655417
QKI	6.35210325083207
SETMAR	5.94491951845777
LAMB4	3.30696838606926
MAN2B1	6.78192485663431
EML3	4.62560462216764
ACADL	3.09796925394493
OFD1	8.47202044835848
CGA	3.46461255351883
EIF3EIP	10.0580407882847
PEX16	4.95391773817317
GNG12	8.57648123286007
HABP4	5.56462714190512
CNTN2	3.44117118405316
ASNSD1	7.89379551789364
FUT4	3.79157358833019
DBH	3.60093475923071
CD53	7.34285080954297
HIST1H2BJ	3.53141739607606
TFAP2B	3.01671733986293
ACF	3.90323912083102
TMEM11	5.99564968177658
CDH8	3.34174384675031
C3orf32	3.79747085908546
AGPS	5.42410322613316
C4orf18	3.3888514649385
PCCB	7.6922982555721
IPO13	5.20516919808705
PECI	6.60280905711715
UNG	7.6377539609582
C6orf105	3.86609290239249
GSTP1	8.35058475999367
SUV420H1	7.57579346483276
ARHGAP15	4.14094644493490
LTBR	6.84652260615983
TDRKH	4.68233166131206
PSG4	3.52680450437688
SLC9A3R1	6.41117721921882
NBPF3	9.93136612697332
SLC9A3	3.58854812175154
OSBP	6.3021833078006
PRR5	4.49090876309872
CHMP7	4.98422416814045
ADRA1A	2.97639831680844
ASAH1	6.87491598470697
FKBP4	7.98198702861476
ZNF350	5.0339495556973
DOM3Z	5.01422807469603
GIPR	3.52991769432121
AHI1	5.92921478682711
BST1	4.78068793675157
NCR2	3.45685570945612
NADSYN1	5.52638186733818
UBE2W	6.82181581970692
RGS14	4.04079087079452
KRT15	4.87967831235574
SCN11A	3.74467270200463
GFI1	3.42764622564268
FHL1	4.36591923910153
SMC6	6.64383956927561
GATA1	3.64950606572788
OSGEP	6.39356145100256
ARMC6	4.37681230740705
HK3	3.24507347337036
PSMD5	7.66001080403532
RSU1	7.7308119516344
RPL4	11.8149662197881
MAD2L1	8.78351535258091
RBPMS	4.99614071148946
EIF4A3	8.64608512331742
E4F1	5.55894988118497
DLEC1	3.38078365557133
PRPF3	7.23823328407458
EMR1	3.1972915455183
CHMP2B	7.82124993453186
CAMSAP1	4.76138150332352
RPS21	9.89428961342687
XCR1	3.29625165068571
ARID5A	4.21724302494799
RBM6	6.59733651963908
UBE2N	7.94076236197555
KLF4	4.71038553609747
MGC4172	6.35851894449487
LMO4	7.29820789680374
KLKB1	3.20481961737668
HDAC3	6.51299249178103
HP	6.07918233732468
SCHIP1	6.2760751219717
BTK	4.03377333098246
KRCC1	9.3958566413193
PRND	2.90645841874001
C6orf27	3.26739307862728
PIGL	3.79177020188048
CLCA1	3.60681250190135
C1orf112	4.62944845241799
OLFML2A	7.26083169116514
HUS1	5.05131135011187
SFRS6	7.83675972760904
CXCR7	6.64452283310439
UIMC1	6.27623873037235
FXYD2	3.38343140125826
GOT2	8.60176410209631
ZNF667	4.39617933646638
TFEC	4.10548095440868
ATP7B	4.91042543524548
RAB38	3.3374919229737
POLD2	7.98206356262025
PPM1H	5.83591402696402
DCX	3.16053713843128
NFYC	5.902901508913
ZNF228	4.64088126443608
KIN	6.3132888378128
PLSCR4	6.93196579678031
HIST1H4I	4.30293394449652
PPARGC1A	2.95022873452673
HIG2	7.92245610238161
KCNK10	3.87470337053718
EXOC1	8.63203137040126
OR6A2	3.55965844266326
ETFA	8.49481750610015
PDAP1	5.34779922488667
C19orf6	3.4727379333996
POLRMT	4.37903059999667
ZNF146	7.6775609401737
MIA2	3.10039285555586
LY6G6E	3.14695331695385
EIF4E2	8.29744164204361
NENF	4.76011363545541
HOXB5	4.69329913689585
ZNF324	4.52516663351101
CUGBP1	4.26293083989697
ENTPD7	4.0672134264354
TTC13	5.92188233146358
GJB5	3.52144780277964
PRSS22	4.55229548908461
CYP3A5	3.33547936122312
MBOAT5	4.96526554677357
CUL4B	5.64625172054218
CENPJ	3.81526738286743
KIAA0664	6.53990933307103
PITX1	3.65540930789126
PDGFRB	5.80011548283945
RDX	6.22562153816748
CELSR3	4.48676617125012
JUND	6.65682209319835
ITSN1	6.25887811059859
CHRNB1	3.86372179649432
EHBP1L1	3.69913152788359
C19orf2	7.4408856382582
FETUB	3.12324459725101
CAMK2B	3.03172761693061
DCTN1	6.70055782569931
TNKS2	6.93101573087676
MRTO4	8.14251844202344
C1QBP	6.34403429276398
TTC3	9.2449266102371
NDUFB8	8.39882743970779
CADPS2	4.78428108418341
EDG2	4.81997293379646
MYF5	3.02377245481419
SEMA3G	3.66588030306368
IL23A	3.73721783626609
GJA9	3.48719161605469
R3HDM2	7.50524059670724
C5	4.64935782660584
SLC2A10	7.8110757553538
TRIM45	5.31734456956966
TSP50	4.82992263538159
PAQR3	6.46391882123528
ANKRD26	3.82743313114628
TCP1	8.31864085991555
TMED7	6.61805609818672
CMA1	2.95891347505824
PTCRA	4.24520581153016
HCRTR1	3.1729478098724
FST	4.60442608930645
PAWR	4.19729094551443
LDLR	5.08917404481157
ASTN2	3.80712975462818
SCRN1	7.972491238402
GPATCH8	6.50094494107844
KIF4A	6.72180314487903
TANC2	4.5528264390903
ZMYM5	4.49054035571903
PGM1	9.50538914243837
ZNF586	5.67585175048823
POLR3G	3.83576294304511
CPD	5.76374515894098
SNCAIP	4.10959045498693
DCT	3.31916161411776
HLA-DOA	3.705723814149
TANK	6.99598783237776
RCAN1	5.16170070686463
UPK1B	8.86458687205058
DNAJB4	5.07913333437178
UGT1A8	3.25930435780992
LIMD2	3.21077418255253
HIST1H4L	3.23235958739474
PECR	5.70947395863317
HSPA2	8.12230620350407
SERP1	9.35080608137818
TACR2	3.21117506486279
NUP85	7.14330161861183
CD177	3.33614639462483
GPR135	3.17695059489825
PIGG	7.37073648805429
LGR5	3.25874227712228
JAK2	3.74283643682501
DPYSL4	3.14788342649997
TM9SF4	6.41676879829127
PTHR1	3.25120239851435
SIRPG	3.03249930347546
ZNF264	6.65048951840185
BICD1	5.35248922436826
RAB5A	7.82640631200157
FLJ13224	2.98169365418720
METTL5	9.17933813698083
HERC6	7.07366712874489
CASP1	5.80153756627735
USP9Y	3.08964896527531
LRP1B	3.33768464160054
XAF1	7.21891969897703
PLA2G4C	3.73260230373167
APOA2	3.0405398996278
SPAG6	2.96026598484513
KALRN	3.39990398734939
SECTM1	5.36448763400823
THOC7	9.09395393593637
IFNAR1	6.20060904896171
TCTA	7.37062409086226
NY-REN-7	3.47487290556435
TALDO1	9.30877271279002
B2M	12.5234394393875
LPPR4	4.42844247441404
SQLE	6.80002856245606
SEPHS1	7.50334208151648
EIF5A	6.60487600517765
FAM49A	5.50268615075901
YTHDC2	4.50753686242481
EHD2	4.81163584615181
NCF1	3.54207895230444
SPG7	7.4622707270967
ZNF614	3.38164803262494
HOXA5	6.62962176169203
NUP133	7.51688965542025
FGF12	3.57939812001532
SLMO2	8.10100922483715
INPP5B	4.69935439052254
PPID	7.85626850270298
SNTA1	4.68565167837705
IL20RA	5.97095002458349
UBE2J1	6.2564626796216
CACNG2	2.98955752037389
GCM1	3.19091111765732
ELF1	7.4310188008311
TLR5	4.99234974177799
TCFL5	7.65822761156925
C1orf107	5.41581847605278
C19orf22	6.85656591603784
SAFB2	6.14804857858512
MAP3K7IP1	3.78957404031171
NCK2	8.46338392725389
OXA1L	8.26054817602987
KIAA0652	5.580982151914
KLRG1	3.39954392359032
FRAG1	6.32054276325705
ZSCAN12	2.97876648515948
PSMD12	7.18096673002155
E2F4	5.43924373040164
CLEC4M	3.39335759188833
KIAA0999	4.60260859862058
CLDN10	3.78709808511923
MGC13053	4.42126383277912
TAC1	2.59060886366373
GYPA	3.26179594329404
HPCAL4	3.42315336354912
TRAIP	4.33763074830638
MEX3D	4.80257049877454
KIAA0232	7.71192591743141
ERCC8	4.59831300616806
NFAT5	7.4337178679314
GPX4	9.16339708081291
CSPG4LYP1	3.05012847110877
KIAA0368	6.9305733977691
FBXO3	6.41047076102455
DVL1	7.61478587950228
CMKLR1	3.69831021917431
GPR157	4.40226238485247
TYMS	7.95450961765846
OR52A1	3.13098697748626
PEF1	7.67905791009553
ZNF750	3.17469851897748
ALG9	5.10966632849371
MCM5	5.51298755045952
SDK2	3.38053214158728
BAIAP3	3.80225769851564
RABGGTB	7.11077926572254
KCNK7	3.20008321020606
PTP4A3	6.89030872143784
ANKRD40	4.21102040108345
CALCOCO2	7.26171260110878
TMSL8	5.22750372201957
SNCA	4.09320331461122
ZNF551	4.32180591323856
HBQ1	4.07035912414588
ARHGAP26	4.00173391859996
GEMIN6	6.78972884548173
HRAS	5.9109737797253
KLRC4	2.87922294515341
BSDC1	6.49383725188269
DSC1	3.819917598167
RNF43	4.50997888160497
NDUFAF1	5.92862752513767
MAP2K4	5.89146537202452
FOLR2	6.23291564915265
LYZL6	3.49767303622842
EPB41L3	4.0508516966643
TEKT2	3.32366572384579
CDKN2B	3.28082357392106
WSB1	7.35825707861821
ZNF480	3.63534172000983
MAP3K6	6.28904358123542
PROS1	7.23280544915008
PSMB8	7.84311760013244
HN1	7.14489656314593
MAS1	3.06869317192615
APOL1	5.25469216293465
CSHL1	3.06232485590013
ZBTB7C	3.14885326925249
AHCTF1	5.48534793411432
SAE2	9.29172773540086
ITGA2	4.13907930599761
AP2S1	8.35164372012011
P15RS	6.85213818492316
MME	4.35238159326591
VAT1	7.25523449744938
MAST4	5.47272405317631
TUFM	8.84771641380444
KRT33B	3.32406542472735
THEG	3.8229431330392
KCTD2	5.12497998814638
WDR26	8.51776656983993
MFI2	3.21589346968822
KRT34	2.93758449048551
NR4A3	3.52974341972937
SGSM3	4.43467848943649
ARSA	3.6446692596945
TOMM22	6.0968135798648
SOCS3	3.62622214651045
UNKL	4.52593736793894
POP4	9.04805193755652
BHLHB3	10.3397067703217
MALL	5.91623119178756
SOX15	3.98549141074211
CCNA2	6.4480525160403
PARK2	3.30792772356113
GPR124	4.58493807897803
TMEM132A	4.05895851817703
CGRRF1	6.93014528000392
RUVBL2	7.60955436100659
MCAT	5.20584275625123
WNT10B	3.47322378099043
ISCA1	7.8700078452557
RPAP1	4.14586375187529
C12orf48	5.15018701796516
RAI16	5.37779991581862
RPL27	9.72188406374408
EPN1	3.57049224537373
MAGI1	3.25156735710855
GBX2	3.11345142771341
SLC35A1	7.29953294710738
GAL	4.04354834223852
SLC14A2	3.30850054807139
RDH11	7.67878537067588
ZNF518	4.19816128872078
PCYT1B	3.17705449650574
AUH	7.79716932262778
EIF3H	10.6168040127936
KIF1B	7.96412155069095
MBD2	4.49366919026392
AMOTL2	9.04490701594335
C6orf120	6.85054578692746
PIGT	8.34405705557289
PSRC1	6.44170297961436
PLA2G10	4.21406530998977
ALAS1	7.43304949789329
FOXO1	5.0574302414889
C17orf62	6.6590755372374
KIF5C	6.49132136558198
DUSP10	4.84992741902142
CRLF3	7.53470611022335
CLCNKB	3.83783126361026
PSMA5	8.95485417708883
FARS2	5.08831157884285
CCDC28A	7.202345962762
AMPD3	4.96879579432592
PIAS1	7.68750735961078
ADCYAP1R1	3.4890573297524
TMEM134	6.9526921984973
CDH20	2.8059446631997
FBXO7	7.66874413247346
FLJ14213	4.89077887620831
ZNF3	6.46076183821426
LRRFIP1	7.88486119041241
TMEM49	8.7447007223993
CNOT2	7.38262798410285
CBX2	2.8113292196999
ZC3H14	7.32940506592832
ALDH5A1	6.24074344684897
HNT	4.52156138345600
SERPINA4	3.10009941424785
FLJ20920	6.16263764691306
CRTAP	6.05523658652552
DDX50	7.841389378561
STYXL1	7.74247463920334
TK2	5.3346760590726
BLVRB	7.20761046869833
STMN1	7.59035621511698
GUCA2A	3.22208925777912
DPP6	2.84630394830698
GALNT10	4.67232929826686
STK39	6.45860035903456
MMP24	4.75938129483672
CKS2	10.3138184452157
RHO	3.56400489553953
BANF1	8.46189343428523
CR1	3.11725072325546
RPS6KA2	6.97589553622335
HMBS	6.26052233390521
C20orf112	3.91636669891517
SLC25A24	7.32952195236265
MRPL22	7.73213129207048
SLC25A15	6.09396408768154
GADD45B	4.86152171912442
TDP1	6.05863456360145
ZNF287	3.75027753223989
DAAM2	5.29977146109738
C11orf57	5.91092566841429
RFK	7.63743989557456
ZFYVE9	4.44157305671354
TCTN3	6.70170707033783
STCH	6.89484847127832
LOC283871	3.70989112674613
NDUFB3	8.85721040197514
DEFB4	4.30532492653755
FPR1	4.25676930996509
FMNL1	4.68277046492985
SEPT7	9.84862656959447
PTCD2	5.07637019770224
GNLY	5.33192164176313
GRAMD1C	6.19669381798794
ZNF165	3.98063181766174
TR2IT1	5.56675087605881
ARMCX3	8.09463442816052
NDE1	6.26878083940403
MAGEF1	7.40142394659773
ITGA10	3.63227327510927
ARHGDIB	7.98601517113763
FSHB	3.65300401037304
ANXA2	11.9460018871384
HLCS	4.90434282058751
MCF2L	5.09169525061536
AK1	6.30328131120042
FH	6.50834415428583
LGALS2	3.69492128743513
SYNPO2L	2.65082857905979
KIAA1045	3.28833201360192
C1orf183	4.71857938514408
MAGEA8	2.89942008149381
DGCR8	5.22349372174475
GSR	4.54066691330793
NEU2	3.24157822838879
HIST1H4B	3.51961501868729
CACNA1C	3.03925208711562
FAM20B	6.5863931454147
HES2	3.2486369936907
PDCD6	9.13881768548975
INTS7	5.19702151856696
AMPH	4.35037554567846
UCKL1	7.96106668770646
ASB4	2.99574205365743
C10orf97	5.71610113366483
ALDH1L1	4.0116500628037
CCL23	3.25560347966892
OBSL1	6.21854579503770
SLC12A7	7.15754076696887
THAP4	5.35690701780482
RBM4B	5.76393810698259
OGFRL1	4.22586023594741
KIAA0831	7.11322788973349
C12orf11	7.50229888419698
PPP1R15A	4.46151629257393
KIAA0240	5.98076820650938
CD1B	3.27141614990398
FCGR2A	6.11799813144127
MDC1	5.25506013096397
MAN1A1	3.78077342750715
KRT9	3.2438399100512
HTR1A	3.18867863347841
OCEL1	5.99698922798368
ATP11B	6.70124987287556
NLGN4X	4.51292222700897
FBXO34	7.975905329485
ALOX12	3.3182775856531
RB1CC1	7.3717874102819
PCDH12	5.0075876643743
RPE	6.13732859115401
EIF4E	7.50123779979006
CSDC2	3.88401191799988
ABHD5	5.56111578743056
TMBIM1	7.36120850014005
PET112L	5.05420468198884
P2RXL1	3.06122218763072
F2RL2	2.96887628237556
TRMT1	7.02986701027713
IMPG2	3.62089557696070
LRRC32	6.10810757042584
BGLAP	4.1733756589761
HTR4	3.24785915324617
MRAS	5.51870177424405
TRAF6	5.22679391046508
AXL	4.68692471095273
ATP2C2	4.94916619071466
LMNB1	5.50695242783316
TELO2	4.64625216008725
PNPLA3	3.31085473960428
CSNK1E	6.38067349150238
SRP14	10.1632499563571
KCNQ4	3.21098429562396
PIK3C2B	6.72023872547172
C15orf15	7.94805330054584
TUBB2B	3.06004114113988
USP15	5.95946112278798
C12orf41	7.97294710454316
CEND1	4.54576224848803
RNF31	5.52704979197311
TCEAL2	3.33754786302349
PTGER2	4.40211415433337
UBN1	6.91997850444853
SLC5A7	3.12927373967957
SLC31A1	6.30429394020056
ADAM29	3.48085317545952
ST7L	4.09128331979371
GFOD1	7.06904897697974
CTNNA1	8.5709792637218
HRBL	4.09254263173903
CBX4	3.47813303863269
NTRK2	3.40047401316091
FOXN3	5.59749633911198
MFGE8	5.70605572799273
PFKFB2	4.01646112516847
TAS2R4	3.56025469046893
SH3TC2	3.08651869158765
IL10	3.27872508269181
PXMP4	6.29853640687387
RNF167	6.10788352202563
PRMT5	7.74711418081492
TSKU	8.12093724360198
ATPIF1	8.97607731280769
ETV3	3.14900217935388
PAK7	2.97401951310686
PDLIM1	7.0101082143797
CEP63	6.02471815446721
WDFY3	6.16853532402799
RNF126	4.67282811632185
DPM1	9.18926958428808
CLIC4	7.15517769987122
ACR	3.74755594765936
KLK7	9.89900419831727
ALOX5AP	6.92617906587886
LRP1	5.31188617598934
TNK1	5.34768056634262
TAS2R9	3.08624444694481
ZNF16	5.90672731750609
POLR1B	6.17277877069785
SLC8A2	3.75385278931919
OLFM4	2.75963212018687
TACC1	4.92676144437989
SAMHD1	7.16971554958845
ATP13A2	6.15586280592056
KRT4	5.93091442935233
PAX6	7.68090545852
SCG2	5.7614185349902
SLC17A6	3.34142665933866
TUBB4	4.00824685801969
PADI4	3.00919765972897
FMO3	3.68348972839533
NLK	4.44563703522393
POU4F3	2.89135689718648
MDM2	3.32374006642472
CAPNS1	8.9446101976467
SDF4	7.53446247723793
ITGBL1	4.2660571856601
TAP2	3.99218323230551
OR2C1	3.34258893218508
KLHDC3	6.63167221135582
EFHD2	6.53581701564737
GALR3	3.44249467388538
NBEA	3.051026179699
ABCA6	3.18098250755789
ABBA-1	3.85917901501122
GNAI1	5.59323631985995
CLDN3	7.8559135402404
AKT2	3.17067281747104
EGFR	4.39146898767393
VPS4B	7.25884490804093
RBM16	8.42370491903182
GALNT6	6.28368638195792
ZDHHC3	5.61576746554534
SLC25A4	7.89559025860636
CYB5B	6.53732541375785
NDRG1	8.80124349113588
SESN1	5.54406898686979
GBE1	7.23721069029185
MRPL46	5.80090710620675
CLASP1	6.37075564125874
FARP2	4.70752975511289
ACOT11	4.14687860267581
LDHAL6B	3.02060851715697
MAPKAPK3	5.70089219967795
NCAM2	2.91219203428330
AFAP1	4.42369761079345
PRKD2	6.14654397193221
OR2H2	3.24059614224399
ZFP36L1	7.27553076325961
DZIP1	5.29372982719485
GPR161	4.16636033101672
RNF146	6.18585466145021
NKX3-1	3.73363747127291
CCNB2	8.3994564361679
ZNF10	4.26541732022714
WDR74	5.29294251947921
FAM134A	8.62733126555054
PCNP	8.17721771188546
PURA	5.76964467428372
DNPEP	8.2502611132857
ERBB2	5.87111120747691
CREB1	6.46625610879567
NEO1	5.87794479351976
DDX3Y	3.2326451831283
RPS3A	13.0700083933600
MXRA7	9.53708044487632
LGALS3	10.8128414349479
GLT8D1	7.70753101891191
TMPRSS3	9.5165529507542
UPB1	3.22928706768104
LAT	5.22949816920732
CLDN14	3.63683534007663
DHX38	5.88417471220316
KCNA3	3.10697196935899
BTBD1	8.00356766475095
TARS2	6.09972454400007
SKIV2L2	7.7486319320654
ABCF1	7.38953904745663
CDT1	3.25312079319406
ZHX2	7.50851390021128
FCF1	5.19737749349373
LRRC49	4.41041460209649
GUCY1B2	4.71029209173411
CD28	3.19917582621863
SMARCA4	6.03631130741325
SEPT2	8.8100850923111
SOHLH2	3.14189976222307
MCOLN3	4.0053788647773
LRP8	5.36169082728917
TAGLN3	3.7041523024294
MASP2	3.49246604985316
GPATCH3	4.43652156945649
TTRAP	7.9700840303028
AGL	8.01321616838486
NFE2L3	4.34580654896626
PSD4	4.35872859074807
PALMD	7.274593280351
CCNB1IP1	7.85485307338
TMEM43	7.15913099124904
OBFC1	6.46337843885485
STAT5B	4.38484394508075
C14orf79	5.49029612688442
ENPEP	5.28510711937225
SSB	8.52741889805808
SCT	2.96572942528103
TIMM23	6.58779136248553
SKI	3.5762135245025
SLC22A13	3.05540607150520
AKAP3	4.4898535939963
OAS2	5.03822224818073
KIAA0423	7.06874302271255
SEC61G	10.0783703993439
CAPN11	2.9956415741583
TMEM50B	8.78084720175677
DEGS1	7.02841348938362
ARHGEF4	3.67745717266178
DBNDD1	4.64187634348426
TBL1XR1	6.63459571441916
FAIM	6.92451551349752
SP140	3.18172294743187
G6PD	5.1395248107186
NUDC	7.40466838154264
GABRP	4.63523464939089
SCARA3	5.41905864888866
TACSTD2	6.16828878646522
EIF3J	6.82578750205021
PPP2R2A	7.31133645479219
CPA3	3.68986598931096
PVALB	3.82971431660523
BCAT2	6.02921475873592
MFN1	6.57809819128547
F10	3.39729429437267
