Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_G09_516358
GPATCH8	6.07457236203136
KIF4A	6.00355496941216
TANC2	3.74678204945716
ZMYM5	3.71364577960841
PGM1	9.04783333872743
ZNF586	4.61842560823037
POLR3G	3.842041925698
CPD	5.48869543554712
SNCAIP	4.69510231088195
DCT	3.43602930311638
HLA-DOA	3.44764260835869
TANK	5.58086970504596
RCAN1	4.32943709430074
UPK1B	5.28317951475149
DNAJB4	4.35276439479522
UGT1A8	2.75736213260728
LIMD2	3.78537553636756
HIST1H4L	3.49588283349832
PECR	4.76585554938636
HSPA2	4.61860539923358
SERP1	8.97512629521124
TACR2	3.25986866136872
NUP85	7.12605312752231
CD177	3.49167306130154
GPR135	3.2283097889314
PIGG	6.55438321895721
LGR5	3.14814666749095
JAK2	3.53913064266382
DPYSL4	3.27640828408393
TM9SF4	6.08656825416516
PTHR1	3.43437791052386
SIRPG	3.26704082031981
ZNF264	4.34540037355934
BICD1	5.5668105561889
RAB5A	7.32615446011469
FLJ13224	3.66928907253231
METTL5	7.66942641081147
HERC6	4.10134817183964
CASP1	5.21795636705568
USP9Y	2.77848164496387
LRP1B	2.80099180205379
XAF1	4.74709051091604
PLA2G4C	3.51493528844674
APOA2	3.23340932378627
SPAG6	3.07477927208453
KALRN	3.23319060023714
SECTM1	4.80568454441144
THOC7	8.09237245327309
IFNAR1	4.78889891153301
TCTA	7.01746634108734
NY-REN-7	3.63897475044360
TALDO1	9.07130719389425
B2M	11.6739418767274
LPPR4	3.32999993848357
SQLE	6.04182272103561
SEPHS1	6.87901872644226
EIF5A	6.40807818832646
FAM49A	3.86901701633933
YTHDC2	4.03993762484111
EHD2	4.59241551845476
NCF1	3.62624844198626
SPG7	5.66723414251468
ZNF614	3.29919292314535
HOXA5	4.00189022636112
NUP133	7.16145638150488
FGF12	3.71846452068529
SLMO2	8.73201159955109
INPP5B	4.34774989763391
PPID	6.80597683045688
SNTA1	4.14766764482015
IL20RA	4.21221241381913
UBE2J1	6.26958186798768
CACNG2	2.89807342136858
GCM1	3.29150193968284
ELF1	6.07837707779341
TLR5	4.34312701084203
TCFL5	7.0036596168429
C1orf107	6.45063209615655
C19orf22	7.0240733803692
SAFB2	5.26099301870257
MAP3K7IP1	4.21507258094531
NCK2	7.48383828279606
OXA1L	7.57027114546294
KIAA0652	5.3855670106377
KLRG1	3.56509370874073
FRAG1	6.04600056406797
ZSCAN12	3.07375275895734
PSMD12	7.361938956122
E2F4	5.62015806252761
CLEC4M	3.58092983876605
KIAA0999	4.70352078909471
CLDN10	8.79596957904478
MGC13053	4.22545458803123
TAC1	2.62332325320226
GYPA	3.42270514157244
HPCAL4	3.33275092268824
TRAIP	3.90358897300109
MEX3D	4.17836988559607
KIAA0232	6.82741859343987
ERCC8	4.22677642156637
NFAT5	4.79909640728811
GPX4	9.19241157109996
CSPG4LYP1	3.22388475346862
KIAA0368	5.87829830674417
FBXO3	4.70494697648503
DVL1	6.28340492095823
CMKLR1	3.64411207726478
GPR157	3.72892629970094
TYMS	8.24912821290438
OR52A1	3.50194284717357
PEF1	7.3481319032943
ZNF750	3.18526412497089
ALG9	6.24428775581623
MCM5	4.94116521738471
SDK2	3.58945285173482
BAIAP3	3.97824637152839
RABGGTB	6.7712947074514
KCNK7	3.48598330483000
PTP4A3	6.23568924214668
ANKRD40	4.26417039116923
CALCOCO2	7.18077298601209
TMSL8	4.19816053916792
SNCA	4.41470820091508
ZNF551	3.58453672350988
HBQ1	3.55540453601391
ARHGAP26	4.39047049049786
GEMIN6	6.63599581866778
HRAS	4.86251761276302
KLRC4	2.82003498901108
BSDC1	5.92916493171501
DSC1	3.91847530597036
RNF43	5.49188856253818
NDUFAF1	5.5451397072278
MAP2K4	5.040690387247
FOLR2	4.66645536600470
LYZL6	3.65182700306847
EPB41L3	3.86410129935334
TEKT2	4.48723235007740
CDKN2B	3.72824325259839
WSB1	6.22259667312846
ZNF480	3.42015864171619
MAP3K6	5.06995055800275
PROS1	6.11614530790934
PSMB8	7.5803574895176
HN1	7.9185947715421
MAS1	3.08260435417282
APOL1	5.26494521431776
CSHL1	3.44594903932831
ZBTB7C	3.00257692101460
AHCTF1	6.97965432106158
SAE2	8.63969829508491
ITGA2	4.20854069509791
AP2S1	8.25407982793796
P15RS	5.9435686338585
MME	3.45736998174091
VAT1	7.47689239892306
MAST4	6.2751772178498
TUFM	8.3379118967317
KRT33B	3.15425939157268
THEG	3.68011191767772
KCTD2	4.98657510912099
WDR26	8.68869478558253
MFI2	3.4193086799947
KRT34	3.13308089399896
NR4A3	3.50215184135673
SGSM3	4.6640453109259
ARSA	3.69781419822626
TOMM22	6.17124400207361
SOCS3	3.96336629123278
UNKL	3.90800864570424
POP4	7.5406330991324
BHLHB3	7.94800159609455
MALL	5.32264666580089
SOX15	4.74927746512709
CCNA2	6.13830820937085
PARK2	3.43461295788241
GPR124	4.65881553643695
TMEM132A	5.21204390464073
CGRRF1	4.7579155991050
RUVBL2	7.13591418559496
MCAT	6.02369344933914
WNT10B	3.59063844303694
ISCA1	6.1447934306619
RPAP1	4.11649785116242
C12orf48	4.7690878185289
RAI16	5.26983351577356
RPL27	9.40950475583607
EPN1	3.88906273841766
MAGI1	2.93110611145074
GBX2	3.55644068425264
SLC35A1	7.28374995741234
GAL	5.00898813375225
SLC14A2	4.1303202791845
RDH11	5.57622321408158
ZNF518	3.62177533565513
PCYT1B	3.50495642706391
AUH	5.38718262314236
EIF3H	11.3460965269455
KIF1B	5.29207542260669
MBD2	4.53428696950684
AMOTL2	7.58457411162093
C6orf120	6.08626583115358
PIGT	8.48353092281546
PSRC1	5.9224500228041
PLA2G10	3.53518387709477
ALAS1	6.60667618689716
FOXO1	6.05095047889976
C17orf62	6.34254186787978
KIF5C	4.10839412293681
DUSP10	5.5630584503545
CRLF3	6.61381778568731
CLCNKB	3.58472055817298
PSMA5	9.10897088457136
FARS2	5.29368591207245
CCDC28A	5.56505906729887
AMPD3	4.49705778270929
PIAS1	7.7091962704376
ADCYAP1R1	3.29261399672329
TMEM134	6.9584497005407
CDH20	3.26491830578105
FBXO7	7.24833775140604
FLJ14213	4.03308368056457
ZNF3	6.00304826556987
LRRFIP1	7.39122418176548
TMEM49	8.77074211720814
CNOT2	7.18047389856337
CBX2	3.01645381379612
ZC3H14	5.71531959982679
ALDH5A1	5.82218452310434
HNT	3.53295072467327
SERPINA4	3.24743385688981
FLJ20920	6.60300427918478
CRTAP	5.78653715876415
DDX50	6.99204342212777
STYXL1	7.02989800636835
TK2	4.59863786270736
BLVRB	6.0056574410028
STMN1	6.20692581536531
GUCA2A	3.45442782451587
DPP6	3.06243158477449
GALNT10	3.66908942207983
STK39	3.81206848134872
MMP24	4.36498769559994
CKS2	8.90011731586343
RHO	3.85609910833207
BANF1	9.48723725771335
CR1	3.26300866553409
RPS6KA2	5.0972289188879
HMBS	6.41054800832862
C20orf112	3.64458708221344
SLC25A24	6.79476021198894
MRPL22	8.0501429225627
SLC25A15	6.51018152252744
GADD45B	4.66490262528618
TDP1	5.54083951877841
ZNF287	3.46986820917756
DAAM2	6.86845267587176
C11orf57	5.25451614504288
RFK	7.89746069429537
ZFYVE9	3.96588756961735
TCTN3	6.27369303056096
STCH	5.40626587053138
LOC283871	3.45644716769498
NDUFB3	8.3905627227368
DEFB4	4.29630080976302
FPR1	4.18961827803684
FMNL1	3.9191893136404
SEPT7	8.92065352004056
PTCD2	5.30634321576114
GNLY	3.64869604702221
GRAMD1C	3.83802744598808
ZNF165	4.19129767429398
TR2IT1	4.17678582781333
ARMCX3	5.87817115301598
NDE1	5.50855089346746
MAGEF1	6.68721526362005
ITGA10	3.4949351553203
ARHGDIB	8.22352553845602
FSHB	3.76707381731777
ANXA2	11.1345421033534
HLCS	4.33328886026404
MCF2L	3.89441211627521
AK1	4.65735192649442
FH	6.71548080030995
LGALS2	3.85823498521335
SYNPO2L	2.82558576638545
KIAA1045	3.52411327194653
C1orf183	4.37898510639205
MAGEA8	2.99603896633721
DGCR8	4.5352638653264
GSR	5.45571350727609
NEU2	3.44983931587997
HIST1H4B	3.31098381346222
CACNA1C	3.13747056524365
FAM20B	6.23183186971726
HES2	3.37848550811331
PDCD6	8.28864278683804
INTS7	5.5812346080442
AMPH	3.66807646802907
UCKL1	7.37341533284278
ASB4	3.35998783896731
C10orf97	4.75878844630976
ALDH1L1	4.01879580772397
CCL23	3.40636034263484
OBSL1	5.6914385415262
SLC12A7	6.21628449401167
THAP4	6.03541093754315
RBM4B	4.83168280653428
OGFRL1	4.22237704109169
KIAA0831	4.81838752646084
C12orf11	7.12517790184268
PPP1R15A	4.69631226859691
KIAA0240	5.13234989086862
CD1B	3.25919098202237
FCGR2A	5.47090682192
MDC1	5.24016695178373
MAN1A1	3.82008048148374
KRT9	3.27977478068768
HTR1A	3.50419137509968
OCEL1	5.79336129863729
ATP11B	5.42909139438406
NLGN4X	4.21186765416008
FBXO34	6.91274637659682
ALOX12	3.87066573131473
RB1CC1	5.62538790777207
PCDH12	4.82400476982956
RPE	5.02646940960474
EIF4E	6.73124216203961
CSDC2	3.90941291126187
ABHD5	4.04753350168543
TMBIM1	7.05009989999224
PET112L	4.55621882373308
P2RXL1	3.45838483398131
F2RL2	3.98524835468032
TRMT1	5.63254353899837
IMPG2	3.24730433098342
LRRC32	5.24835570479787
BGLAP	4.01580091190411
HTR4	3.36844891147839
MRAS	4.46063449527921
TRAF6	4.36104152891622
AXL	4.3992500178413
ATP2C2	3.80328765190053
LMNB1	5.77781293999562
TELO2	4.28347048706075
PNPLA3	3.73447654472185
CSNK1E	5.98875367318705
SRP14	9.62263970223438
KCNQ4	3.4682690445311
PIK3C2B	5.63087999178201
C15orf15	8.79419313317398
TUBB2B	3.11376696113989
USP15	5.20698601114805
C12orf41	7.03231297931281
CEND1	3.517678758225
RNF31	4.13984405913032
TCEAL2	4.38967006592611
PTGER2	4.35016225343469
UBN1	6.0642187786564
SLC5A7	3.58895190745719
SLC31A1	5.10194890963719
ADAM29	3.48664159415119
ST7L	4.13020525670662
GFOD1	4.16104405590589
CTNNA1	9.19521974571125
HRBL	3.90406272424103
CBX4	3.32205604430566
NTRK2	3.52753212894249
FOXN3	4.37761804222888
MFGE8	6.22798486113637
PFKFB2	3.65294418200238
TAS2R4	3.35657031252013
SH3TC2	3.16900486842642
IL10	3.53704393893714
PXMP4	6.28888409332588
RNF167	6.38417560036001
PRMT5	6.4298597806802
TSKU	6.48027940332448
ATPIF1	8.34870168343152
ETV3	2.98518901776499
PAK7	3.16584669327877
PDLIM1	9.0517665432175
CEP63	4.46078495618732
WDFY3	4.34843532774511
RNF126	5.02806101248042
DPM1	9.67387902952758
CLIC4	6.60197057016214
ACR	3.37166658785780
KLK7	7.61668501431086
ALOX5AP	7.76643882873794
LRP1	4.99055118335942
TNK1	4.23675830665448
TAS2R9	3.09138695923188
ZNF16	5.61942397714404
POLR1B	5.11586156067374
SLC8A2	3.49216565813497
OLFM4	2.80753898089033
TACC1	5.09236729114811
SAMHD1	5.95552389364486
ATP13A2	5.49677821254035
KRT4	3.66773418373958
PAX6	3.32850099771663
SCG2	3.29258759934045
SLC17A6	3.45106417809746
TUBB4	3.68550860442785
PADI4	3.27893616068437
FMO3	3.12440659482521
NLK	3.57391040436871
POU4F3	3.15127146574869
MDM2	3.60679759483965
CAPNS1	9.46765355673519
SDF4	6.74637459478587
ITGBL1	3.77310036131072
TAP2	3.9948099563033
OR2C1	3.21268576733493
KLHDC3	6.4167416144218
EFHD2	6.06918996300147
GALR3	3.67602183488560
NBEA	3.27269655440942
ABCA6	3.16556412222251
ABBA-1	3.6272986434711
GNAI1	4.3550830075423
CLDN3	7.67286436373479
AKT2	3.30927441662688
EGFR	4.2214344548184
VPS4B	6.31679029701124
RBM16	7.11794440705707
GALNT6	6.6969951095013
ZDHHC3	4.75009624609318
SLC25A4	6.53878547538786
CYB5B	6.41907022535951
NDRG1	9.0008601727225
SESN1	4.45991308971003
GBE1	7.24716856260125
MRPL46	6.5291670796637
CLASP1	5.32865630279724
FARP2	4.28363509571646
ACOT11	3.73194450113086
LDHAL6B	3.11919302139061
MAPKAPK3	5.85872661407873
NCAM2	2.88830160532807
AFAP1	4.95309333583366
PRKD2	5.79735547712696
OR2H2	3.50254291066551
ZFP36L1	6.41349816454795
DZIP1	4.40021861106267
GPR161	4.00552963841644
RNF146	4.39445929277414
NKX3-1	4.04991766275502
CCNB2	7.93780509557886
ZNF10	3.35910743264461
WDR74	5.42293106593327
FAM134A	7.51708243485182
PCNP	8.2429157525364
PURA	4.97858443616991
DNPEP	7.263342422542
ERBB2	5.10112194878503
CREB1	5.14380980170427
NEO1	5.95645964544331
DDX3Y	3.38841387313463
RPS3A	12.6727042641225
MXRA7	9.42937736822444
LGALS3	9.51292608382622
GLT8D1	7.07052225616675
TMPRSS3	8.12573632939501
UPB1	3.57303147921169
LAT	3.56747778376520
CLDN14	3.71748199848999
DHX38	4.67919947706692
KCNA3	3.24994962543034
BTBD1	8.34490038124622
TARS2	5.36783263590144
SKIV2L2	8.05244102031569
ABCF1	7.41684931622609
CDT1	3.20605284324478
ZHX2	7.94556626887617
FCF1	4.32703614434936
LRRC49	3.97439752136672
GUCY1B2	3.95553019016629
CD28	3.40871093860618
SMARCA4	5.66404509384725
SEPT2	8.85278446096835
SOHLH2	3.28267982120808
MCOLN3	3.87136759718185
LRP8	6.00028666659647
TAGLN3	4.02969483508225
MASP2	3.64005126817281
GPATCH3	4.15036089431998
TTRAP	7.88165871635964
AGL	6.70405961472185
NFE2L3	4.31822254865753
PSD4	3.90560120453683
PALMD	4.18050000100299
CCNB1IP1	7.39480623875241
TMEM43	7.16083284911694
OBFC1	6.78074569862513
STAT5B	4.73477421320268
C14orf79	4.23892131460488
ENPEP	3.8484836881983
SSB	7.47800153987428
SCT	3.22511989411247
TIMM23	7.06936027541252
SKI	3.75480535581499
SLC22A13	3.10317941649598
AKAP3	3.65357373214068
OAS2	4.62104822320432
KIAA0423	4.53695089202489
SEC61G	9.7582002348018
CAPN11	3.18762693606059
TMEM50B	7.56743495952999
DEGS1	7.5645471372214
ARHGEF4	3.81399867096376
DBNDD1	4.18465382643277
TBL1XR1	5.82814820545473
FAIM	4.88887709018334
SP140	3.45870610723042
G6PD	5.79222690952604
NUDC	7.18092455460616
GABRP	3.69483416711717
SCARA3	4.73900015828111
TACSTD2	5.43601188705575
EIF3J	7.02568114324332
PPP2R2A	7.34805786128494
CPA3	3.460734221123
PVALB	3.12943348900334
BCAT2	5.23048637072043
MFN1	6.23530315052129
F10	3.21903037368942
