Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_B07_443088
PYY	3.34044900661972
KCNC1	3.03573998076662
SIRT6	4.13944252840675
CCL19	3.71496372186597
ARHGEF9	4.28163563113884
ABR	4.660326523819
C10orf22	6.68606114646295
STK17A	4.79422933213446
FOXE1	3.58375077551475
GML	3.14714622033638
CNGA3	2.96350687968330
CD38	3.29075882649904
ZDHHC6	6.75340050024154
NEFH	3.44535742424150
PGBD5	3.33504681705303
CTDSP2	6.8622884998386
RMND5B	5.43648458858789
ZNF257	3.37499805545756
DUSP4	5.57252838446857
FLJ22167	6.16503087350229
EXOSC7	6.30923458100008
ROR2	3.71833093613669
FOXM1	4.08735924327523
ZBTB48	4.72904344699656
BUD31	6.71882664192648
MAOA	3.90374929739367
CCDC41	4.46437910278767
TNNT3	3.95939496673043
FBXO11	5.19777611715072
GYPC	8.03826478900583
PLIN	3.4121135419015
RFXAP	3.73701797913059
C6orf15	3.94330893031363
RNF4	8.87998168605867
F8A1	7.5796217384316
PPP1R3D	4.71134905799015
GRB2	6.30011274557385
TPM3	3.07709506344590
SYT13	3.66624600286781
EPB42	3.57102626630343
RP5-1077B9.4	5.02586139982544
EIF1	11.0248650610976
CETN3	7.68275696527001
FPGT	4.87342120673801
PRY	3.41090417229224
NTHL1	5.35132492735372
POLR2B	7.90346310954688
RPS28	12.4601366377518
GDF10	3.27108838880714
COQ9	6.58215668615658
P2RX3	2.86220628653763
GCC2	7.31162388242372
RARRES3	6.95139660288823
PLXNA1	5.63523664250499
WBP4	4.33586408431849
KIAA0100	6.05982847645328
PMF1	4.61665001948693
HS2ST1	5.79717070823644
CRELD2	9.15246976167655
C8G	3.1995735040741
CD82	5.5607761906584
PMM1	5.85521808895198
CBLL1	3.89383420763586
LIM2	3.54691046982012
VAX2	3.82865861757223
SETDB1	4.9476009129275
LRAP	3.26612454599126
GCLM	6.17286207226093
CPEB3	4.01970321056769
PPM1A	5.7173987403633
INTS1	4.03533491637677
MMP16	3.28580998060528
CAMTA1	3.14095829900085
SAMSN1	4.56827484844593
DRD3	2.94200290747564
GMPPA	6.58295567322853
C11orf73	5.65155036493975
AIPL1	4.06368851364009
PTP4A2	8.97129682065749
IL24	3.40363347819344
BDKRB1	3.44402758335853
HPCA	3.54637097849444
MLF1	5.41564971359088
SEC14L1	7.00357504172083
CHFR	4.447741723137
EMILIN1	3.33017409789503
THADA	6.76689675213856
TAF12	5.25818443521305
NDUFS4	8.69769777449949
ID1	4.01068090308788
PIK3CB	3.32434483355169
COL18A1	7.20917162124129
PDZD3	3.40016140000677
TBC1D17	5.13435158111256
COX8A	9.241047615284
CDCA4	5.04037702089374
C2orf44	4.26393751930576
C9orf16	8.50080262187599
ERBB2IP	7.54879275239768
EMX2	9.2767973018742
FUS	5.78311094704916
NIPSNAP3B	3.36605402146218
TF	3.50210812630943
CXorf56	4.90521262882058
CLCN4	3.76176881767912
PWP2	5.20467889580940
MMP15	4.13176968765687
MTMR14	5.20933689613586
NPR1	7.02142768774113
DNAL4	6.34899553609632
ELAC2	4.71716442034881
ASS1	9.97964219845733
IPP	5.76506610858229
TMEM59	9.5582707548513
POLR2J	8.55640291072808
SEC23IP	5.28125867152559
RGS4	3.63183470971261
UQCRC1	7.46550649619441
SNX6	7.44031437706215
DDX18	6.48897400286348
POLG	4.4611146906228
ADAM23	3.94027344524625
ZNHIT2	4.76898528278726
TFR2	3.74739521837519
NCDN	4.4573444290543
RAG1	3.36367573335564
POMT1	4.72176362228878
CYP1A1	3.50551768394433
SNAPC1	6.98510065944596
GNA11	5.51131870596696
CCDC52	3.10746692930999
CAPN1	6.5247761509564
DDHD2	6.55531278284207
UPF3A	5.85405464244198
LAGE3	5.32579005431442
GNRHR	3.22512416102906
UNC13B	5.65402541297943
TTLL4	4.15075753911742
PPBP	2.82791792820737
HTR3A	3.41433000418269
SDC2	7.85304717489375
ANKRD49	6.32167890490332
BTF3	10.9620037964625
COX7A2	10.1225792077799
SARS	8.87875078580248
C13orf18	4.56613198459266
CACNB1	4.24883326986856
QKI	5.72337461970427
SETMAR	5.27510814701462
LAMB4	3.59784183421702
MAN2B1	6.4059138815333
EML3	5.27359799512014
ACADL	3.36859051772609
OFD1	7.36210207690955
CGA	3.54726664487117
EIF3EIP	11.7508348470147
PEX16	5.52464070639462
GNG12	7.8735317894668
HABP4	4.66234458317093
CNTN2	3.58203157825949
ASNSD1	7.40279518618675
FUT4	3.87572863793351
DBH	3.81262603277166
CD53	5.67430607785947
HIST1H2BJ	3.29216854640623
TFAP2B	3.33992664141401
ACF	3.70887844119648
TMEM11	5.80161186504008
CDH8	3.53816619269028
C3orf32	3.32198078940924
AGPS	4.4484306726772
C4orf18	3.16067330826888
PCCB	5.39154031055787
IPO13	4.4223754928233
PECI	6.81850250636543
UNG	6.72841007422169
C6orf105	3.68485785598801
GSTP1	8.64877129944026
SUV420H1	7.88147220620796
ARHGAP15	3.64029249402937
LTBR	6.49628901723072
TDRKH	3.61537515824663
PSG4	3.44605698133041
SLC9A3R1	5.73338043001675
NBPF3	9.8988533072886
SLC9A3	4.10907517469559
OSBP	6.95431161182492
PRR5	4.66993185446205
CHMP7	5.07261692825426
ADRA1A	3.17758560129501
ASAH1	7.54518638062317
FKBP4	5.62608553602941
ZNF350	4.5144827931158
DOM3Z	4.64661320112566
GIPR	3.71500961273858
AHI1	4.40281951209983
BST1	4.10617936050169
NCR2	3.88186498829596
NADSYN1	4.97095476255673
UBE2W	5.42471207602401
RGS14	4.32692577475609
KRT15	3.83121164622104
SCN11A	3.727338010241
GFI1	3.53204540988803
FHL1	4.03944638655947
SMC6	5.52237379960608
GATA1	3.73927598115504
OSGEP	4.85654046114753
ARMC6	4.54630455836975
HK3	3.64907753409628
PSMD5	6.35208021040223
RSU1	6.53904258313985
RPL4	12.5564032615703
MAD2L1	5.21876098637477
RBPMS	5.20388788371316
EIF4A3	8.46801330704385
E4F1	4.57615007922185
DLEC1	3.68700162764777
PRPF3	4.57531268619515
EMR1	2.90854205933584
CHMP2B	7.00503990923211
CAMSAP1	4.28546473099658
RPS21	10.1339911495057
XCR1	3.23446721423791
ARID5A	4.41214313954456
RBM6	5.39216541486621
UBE2N	6.55537960875245
KLF4	4.14077751391114
MGC4172	4.63941324878716
LMO4	6.63223887828969
KLKB1	3.26859653847442
HDAC3	6.53563336763064
HP	5.28403431731964
SCHIP1	4.85273970246759
BTK	3.91949494899668
KRCC1	8.2935914830167
PRND	3.05191818704142
C6orf27	3.61119436663395
PIGL	4.00712190806533
CLCA1	4.07780082561679
C1orf112	3.66147726578040
OLFML2A	5.5968322788816
HUS1	4.37606562452004
SFRS6	6.86152559994918
CXCR7	7.28775365919784
UIMC1	5.66643261061369
FXYD2	3.56610410558137
GOT2	7.39591180129474
ZNF667	4.36900393376594
TFEC	3.34815622283329
ATP7B	3.65782466405366
RAB38	5.24736590794829
POLD2	6.4062431599688
PPM1H	4.78067292028783
DCX	3.31192552283867
NFYC	4.93329705431506
ZNF228	4.55161850244651
KIN	5.46745592324778
PLSCR4	7.97631501299234
HIST1H4I	4.18086204776600
PPARGC1A	4.03011967639125
HIG2	7.3066103646032
KCNK10	4.31212958276818
EXOC1	7.26184127024094
OR6A2	3.98047118473972
ETFA	8.08252606944039
PDAP1	4.6551947316523
C19orf6	3.74489561843844
POLRMT	3.93892304552709
ZNF146	8.18444211326116
MIA2	3.24420934928193
LY6G6E	3.76817463060301
EIF4E2	6.65306952342111
NENF	5.43803570000331
HOXB5	4.81719173852099
ZNF324	4.30642262852241
CUGBP1	4.23084546903028
ENTPD7	4.51818657418587
TTC13	4.62653598961895
GJB5	3.39304670692913
PRSS22	4.26531773147444
CYP3A5	3.23894419472842
MBOAT5	4.25332093325332
CUL4B	5.01257236974008
CENPJ	3.0850117272806
KIAA0664	6.0885555086264
PITX1	3.77307439669770
PDGFRB	4.74574929967847
RDX	5.09656509111465
CELSR3	3.90616671103642
JUND	5.92205878895679
ITSN1	4.74294413631866
CHRNB1	4.52372836584524
EHBP1L1	3.63384954454565
C19orf2	7.204785147085
FETUB	3.17081796470348
CAMK2B	3.29800843273931
DCTN1	5.01595893480105
TNKS2	6.41692841266967
MRTO4	6.58537439769256
C1QBP	6.02954690299523
TTC3	8.76768862665138
NDUFB8	7.9336276284405
CADPS2	8.06245892454293
EDG2	5.35120143520186
MYF5	2.98722861608381
SEMA3G	3.23774373718277
IL23A	4.13866287752301
GJA9	4.00136145999315
R3HDM2	6.66887081316427
C5	4.56999058124275
SLC2A10	7.85117294683238
TRIM45	4.45294123761155
TSP50	3.77597059366881
PAQR3	5.0630660303469
ANKRD26	3.27813151727474
TCP1	8.65287953832337
TMED7	8.18239768767362
CMA1	3.36926811702273
PTCRA	4.30721206792008
HCRTR1	3.82364479106695
FST	4.29917000043891
PAWR	4.02829021658455
LDLR	4.09621391720611
ASTN2	3.82110470516080
SCRN1	6.00369821438884
GPATCH8	5.99717284663271
KIF4A	4.16647128095256
TANC2	3.42901091809899
ZMYM5	3.59013699637567
PGM1	9.44082026134991
ZNF586	5.02273759712625
POLR3G	4.05422389619741
CPD	6.2395587618739
SNCAIP	3.82155056738064
DCT	3.82859906265597
HLA-DOA	3.62624242526713
TANK	6.28564576101696
RCAN1	4.45333783570896
UPK1B	3.60190292169601
DNAJB4	4.83964524582482
UGT1A8	3.03008228459615
LIMD2	3.48659470619075
HIST1H4L	3.43460061471288
PECR	4.44828811926525
HSPA2	4.37850535248806
SERP1	10.6871190245302
TACR2	3.33277987265927
NUP85	5.28509667476448
CD177	3.27674988707109
GPR135	3.27687154407927
PIGG	7.06609625456369
LGR5	3.26486949699484
JAK2	3.46263282041502
DPYSL4	3.41281389969997
TM9SF4	4.71338168999103
PTHR1	4.09493236466691
SIRPG	2.83655027506093
ZNF264	5.75503017701128
BICD1	5.66347406396346
RAB5A	7.26439062529435
FLJ13224	3.06926799120222
METTL5	9.04743198890038
HERC6	4.52852457698467
CASP1	4.85693818997955
USP9Y	2.94839503819583
LRP1B	2.97732578481120
XAF1	4.99837049037662
PLA2G4C	4.11305663557468
APOA2	3.23428286310618
SPAG6	3.0735658039896
KALRN	3.16810083257355
SECTM1	4.82871526508922
THOC7	9.0095518705741
IFNAR1	4.4403389657205
TCTA	6.66366092200348
NY-REN-7	3.29171649562842
TALDO1	9.33586326673738
B2M	10.9798097255691
LPPR4	3.46259700206545
SQLE	5.05560019340939
SEPHS1	6.36377450605114
EIF5A	6.21704536249494
FAM49A	3.68598075876448
YTHDC2	3.97670815079972
EHD2	4.33613685801606
NCF1	3.67092049831136
SPG7	5.95172358962409
ZNF614	3.63628497100521
HOXA5	4.16188350098259
NUP133	7.20541995477568
FGF12	3.56995709986979
SLMO2	6.88974587421505
INPP5B	4.69387953631896
PPID	6.80435803581057
SNTA1	4.10789277827536
IL20RA	4.75072098911818
UBE2J1	6.93000844323645
CACNG2	3.11795185568998
GCM1	3.20734594143659
ELF1	6.8995173495047
TLR5	5.7088647627626
TCFL5	5.70264618139556
C1orf107	5.88318219292312
C19orf22	6.38343759791174
SAFB2	6.41380596496906
MAP3K7IP1	4.38947235212263
NCK2	7.12329354566725
OXA1L	8.75180411491665
KIAA0652	5.39491637534409
KLRG1	4.02270018280723
FRAG1	6.45425448084002
ZSCAN12	3.00996833724799
PSMD12	6.63584297498138
E2F4	4.84179648744942
CLEC4M	3.63465176683995
KIAA0999	4.54693954622845
CLDN10	5.48329571561284
MGC13053	3.95265541088605
TAC1	2.76349484510387
GYPA	3.46653530840962
HPCAL4	3.34114633085888
TRAIP	3.82140935852248
MEX3D	4.2846195296255
KIAA0232	6.36274969452746
ERCC8	4.69385338189685
NFAT5	4.44694457689152
GPX4	9.62455352101027
CSPG4LYP1	3.30242556782299
KIAA0368	6.89385919806614
FBXO3	6.25943654646372
DVL1	6.27365817547506
CMKLR1	3.58831615974114
GPR157	3.65438385858678
TYMS	6.85257398869662
OR52A1	3.11196932561727
PEF1	6.24353618454896
ZNF750	2.90505035462725
ALG9	6.30133417005083
MCM5	4.67502677201331
SDK2	3.5758766558199
BAIAP3	3.78288306301438
RABGGTB	7.59583157536832
KCNK7	3.18776615979175
PTP4A3	4.5306995862032
ANKRD40	3.99758988692020
CALCOCO2	6.9522585959844
TMSL8	4.53403210091869
SNCA	5.81696614879702
ZNF551	3.46840702697108
HBQ1	3.70634593187404
ARHGAP26	4.16942639491381
GEMIN6	6.4001344227081
HRAS	5.35367290601829
KLRC4	2.8890798253987
BSDC1	5.28037503410298
DSC1	3.68323344822689
RNF43	5.24344146605277
NDUFAF1	5.97753218634328
MAP2K4	5.20135384624154
FOLR2	5.10299943911006
LYZL6	3.64141466805037
EPB41L3	3.05869450563592
TEKT2	4.90612807530053
CDKN2B	3.88966901669855
WSB1	4.8020856886417
ZNF480	4.18703304580653
MAP3K6	4.61318480877474
PROS1	7.13696671294267
PSMB8	7.29254519402283
HN1	4.43544454243792
MAS1	3.26049419417636
APOL1	4.0615208415129
CSHL1	3.58473982333180
ZBTB7C	3.37266622512849
AHCTF1	5.14062946852415
SAE2	8.49136638741909
ITGA2	3.78953056055053
AP2S1	8.06372405719706
P15RS	6.4406556656662
MME	3.50034834618364
VAT1	5.95002542207026
MAST4	6.80207562779634
TUFM	9.1505039159335
KRT33B	3.4740973002511
THEG	3.91334214614899
KCTD2	5.11027683745389
WDR26	7.68004654779847
MFI2	3.22599449528563
KRT34	3.26211406248276
NR4A3	3.47403625902657
SGSM3	4.89077303268331
ARSA	4.3744620508779
TOMM22	5.19015502927587
SOCS3	3.86191845577007
UNKL	4.0155174819496
POP4	7.2351073627335
BHLHB3	10.3500556629513
MALL	3.70988387176481
SOX15	3.69581046370732
CCNA2	3.39318984804784
PARK2	3.34041165257866
GPR124	3.70639157068834
TMEM132A	4.46709852221493
CGRRF1	6.97202698675108
RUVBL2	7.71719779235354
MCAT	5.67614992318826
WNT10B	3.64053985761513
ISCA1	6.50339619310559
RPAP1	4.36022138889381
C12orf48	4.26504067832203
RAI16	5.07760869039745
RPL27	9.73736711777577
EPN1	4.35087566719242
MAGI1	3.07763509217306
GBX2	3.30197769657133
SLC35A1	6.39397549615771
GAL	4.05472552837563
SLC14A2	3.68686253362697
RDH11	7.5060353685477
ZNF518	3.77344560598888
PCYT1B	3.3330122707153
AUH	6.0922817907667
EIF3H	10.9839170746873
KIF1B	5.97119006231858
MBD2	4.56369471890614
AMOTL2	8.16598834128312
C6orf120	6.1783182110527
PIGT	6.7561875636836
PSRC1	3.59025009410165
PLA2G10	3.69093024418658
ALAS1	5.87969420227205
FOXO1	6.06172683051241
C17orf62	6.88461035492117
KIF5C	4.19153970905679
DUSP10	3.84536609847097
CRLF3	6.3369359433688
CLCNKB	3.68802775267149
PSMA5	8.33946335106343
FARS2	5.43137058505799
CCDC28A	7.2065453616418
AMPD3	4.86178313086366
PIAS1	6.35541468291734
ADCYAP1R1	3.48956208977682
TMEM134	7.21954698962435
CDH20	3.17282377854995
FBXO7	8.01902309383795
FLJ14213	4.4801578403428
ZNF3	5.84289391899789
LRRFIP1	6.72019707208261
TMEM49	8.16320219143394
CNOT2	7.32602083704885
CBX2	3.10044852084562
ZC3H14	6.15198985072016
ALDH5A1	5.48973050801247
HNT	3.54937047335524
SERPINA4	3.15831675772892
FLJ20920	5.12915737569086
CRTAP	6.03463308372616
DDX50	8.64399509003542
STYXL1	7.34065056591841
TK2	5.87719968052957
BLVRB	7.06354122892147
STMN1	5.24350364392634
GUCA2A	3.38769289062449
DPP6	3.44924967217288
GALNT10	4.37633898497453
STK39	3.40083123962894
MMP24	4.76745859638207
CKS2	7.3582534561647
RHO	3.78073078286888
BANF1	8.65266053770067
CR1	3.00742974842563
RPS6KA2	5.27695160213762
HMBS	5.44654924594578
C20orf112	3.77705621159308
SLC25A24	6.80834097921384
MRPL22	7.00440342416182
SLC25A15	4.16957701946671
GADD45B	4.90845007078337
TDP1	4.88191874482475
ZNF287	3.90742781523659
DAAM2	4.72162950854279
C11orf57	5.49687157111515
RFK	7.62131075932949
ZFYVE9	4.13587020274854
TCTN3	7.67365586211798
STCH	7.20998442467173
LOC283871	3.47341752918861
NDUFB3	7.44344643568212
DEFB4	3.85993633386691
FPR1	3.56658227215791
FMNL1	4.01890156217757
SEPT7	9.07326865262508
PTCD2	5.29227275927756
GNLY	4.2596092355658
GRAMD1C	5.40303062298504
ZNF165	5.46108233275325
TR2IT1	3.8787005589297
ARMCX3	8.78645031381052
NDE1	4.9680668918651
MAGEF1	7.46600611519026
ITGA10	4.08544409324109
ARHGDIB	6.88462973032692
FSHB	3.94200156469532
ANXA2	11.2043345700046
HLCS	4.10233297503733
MCF2L	4.93419764808717
AK1	5.78747716257375
FH	5.98652745774406
LGALS2	4.04550655361249
SYNPO2L	2.69620941653153
KIAA1045	3.3990039202582
C1orf183	4.36475812153462
MAGEA8	3.37122960205978
DGCR8	4.60524528826161
GSR	4.80276463355124
NEU2	3.83025396765147
HIST1H4B	3.33910582677766
CACNA1C	3.18467380062489
FAM20B	5.61788755763238
HES2	3.23522279307684
PDCD6	8.1901838212408
INTS7	3.58275484834156
AMPH	3.62132451096982
UCKL1	4.78660056922836
ASB4	3.06125828650054
C10orf97	5.24212027938763
ALDH1L1	4.09185082397674
CCL23	3.42062204622578
OBSL1	4.3806940983707
SLC12A7	6.33754636587279
THAP4	5.7935433809465
RBM4B	5.08476362981292
OGFRL1	3.93981206633657
KIAA0831	5.75720259392881
C12orf11	6.29976196041543
PPP1R15A	4.33934291741686
KIAA0240	5.97644910093018
CD1B	3.36907344634889
FCGR2A	5.25022612125315
MDC1	4.92133893557789
MAN1A1	3.64720423000173
KRT9	3.59494472950778
HTR1A	3.47431395717295
OCEL1	5.41129620029176
ATP11B	5.32860563190122
NLGN4X	6.75851744743362
FBXO34	6.1168577625714
ALOX12	3.38039764815688
RB1CC1	6.22644497420457
PCDH12	4.56945872640775
RPE	4.58356681722818
EIF4E	6.09821203839961
CSDC2	4.83826660038381
ABHD5	4.38382793343324
TMBIM1	7.19177387330504
PET112L	4.65624917880332
P2RXL1	3.62254643009762
F2RL2	3.28668338801882
TRMT1	5.20790696159484
IMPG2	3.75944926275653
LRRC32	7.92357349279888
BGLAP	3.86263574967713
HTR4	3.51311565778986
MRAS	4.06007660970142
TRAF6	4.55552179369088
AXL	4.20678008349091
ATP2C2	3.96969795250969
LMNB1	3.54658117097154
TELO2	4.45627068197619
PNPLA3	3.75801556866486
CSNK1E	6.51802961232135
SRP14	9.91581976264889
KCNQ4	3.30117003322092
PIK3C2B	4.59742370642534
C15orf15	8.05033144263648
TUBB2B	3.25259238815963
USP15	4.79136929645079
C12orf41	6.72076800503097
CEND1	3.69249844482625
RNF31	4.22070954815039
TCEAL2	3.8650196875121
PTGER2	5.80612988562271
UBN1	6.53028975908312
SLC5A7	3.32686517071761
SLC31A1	5.84165321588016
ADAM29	3.22504882602545
ST7L	4.18315573071359
GFOD1	5.22485752806632
CTNNA1	8.52829730809468
HRBL	3.88193125039669
CBX4	3.63695346228899
NTRK2	3.6176588085375
FOXN3	4.51404701636331
MFGE8	7.14881029962623
PFKFB2	3.81965628400187
TAS2R4	3.49986777907333
SH3TC2	3.26061407135265
IL10	3.53701632181747
PXMP4	4.97457983686364
RNF167	6.78800704635194
PRMT5	6.89730031584703
TSKU	5.34212636044696
ATPIF1	7.91782803640134
ETV3	3.52757842099128
PAK7	3.17030132683284
PDLIM1	9.12171625570442
CEP63	5.62103860640854
WDFY3	4.93764096932028
RNF126	4.49463308018385
DPM1	8.53584857038198
CLIC4	4.59286623021802
ACR	4.1844652685379
KLK7	6.24750890125534
ALOX5AP	6.47569793640245
LRP1	4.50505871034686
TNK1	4.83292583438726
TAS2R9	3.44754550458077
ZNF16	6.09254359952125
POLR1B	5.08227868125513
SLC8A2	4.01496560351575
OLFM4	3.03751008931270
TACC1	4.40967825209241
SAMHD1	4.23651264669401
ATP13A2	4.98588865582585
KRT4	4.18460691625782
PAX6	3.2763547504331
SCG2	3.62833673261704
SLC17A6	4.26782553134435
TUBB4	4.04134933813225
PADI4	3.23336148541511
FMO3	3.4222252075377
NLK	3.76675362878357
POU4F3	3.27109622744159
MDM2	3.41678335626668
CAPNS1	9.05202834280017
SDF4	7.0272268676943
ITGBL1	3.94870942951026
TAP2	3.96014558913789
OR2C1	3.65412213649733
KLHDC3	5.75420521944384
EFHD2	4.97709716261353
GALR3	3.77424666587679
NBEA	4.12134585446340
ABCA6	3.11413661176257
ABBA-1	4.10016134832847
GNAI1	4.52482360734002
CLDN3	7.30238331123179
AKT2	3.52348071813855
EGFR	4.1806022815933
VPS4B	7.16777629427596
RBM16	7.48447849804569
GALNT6	5.64137442429451
ZDHHC3	5.45478624472344
SLC25A4	6.00802282754338
CYB5B	5.19129646929004
NDRG1	7.6089990088206
SESN1	5.37080259213566
GBE1	7.58915690180327
MRPL46	5.61570663403439
CLASP1	5.32236871593889
FARP2	4.04948448698721
ACOT11	4.15177390835968
LDHAL6B	3.11071810435509
MAPKAPK3	5.61738596576724
NCAM2	3.42641833103445
AFAP1	4.51032593813774
PRKD2	5.81181054214814
OR2H2	3.37533380245777
ZFP36L1	7.13434405998157
DZIP1	4.21181434417117
GPR161	4.05981890663025
RNF146	4.54030555718461
NKX3-1	3.86839050204095
CCNB2	5.25416721727806
ZNF10	4.06431171537179
WDR74	5.03188592369407
FAM134A	7.61649634626987
PCNP	8.5624331976945
PURA	5.74275956242169
DNPEP	5.97312294519361
ERBB2	5.25806421216018
CREB1	4.88950925506406
NEO1	5.24208101771065
DDX3Y	3.41745505349322
RPS3A	12.9979751177828
MXRA7	9.9860852403901
LGALS3	10.3588317260606
GLT8D1	8.27511681658077
TMPRSS3	7.57961771061433
UPB1	3.36769721987318
LAT	3.82274411068044
CLDN14	3.97539266782828
DHX38	4.93732424624026
KCNA3	3.23213016227818
BTBD1	8.04279256214151
TARS2	4.91475792668964
SKIV2L2	7.32532357387766
ABCF1	6.77029610125678
CDT1	3.07522271411478
ZHX2	6.88863577678285
FCF1	4.92929886826709
LRRC49	4.42716665372328
GUCY1B2	3.54594555413050
CD28	3.39999679153591
SMARCA4	5.9372375775401
SEPT2	8.58087901846301
SOHLH2	3.25308615907528
MCOLN3	3.66006457160978
LRP8	4.34401694943041
TAGLN3	3.94650332365024
MASP2	3.53191659357741
GPATCH3	4.34575133423427
TTRAP	7.94731544522446
AGL	6.41346846556383
NFE2L3	5.12531981526865
PSD4	4.24797226444561
PALMD	5.61029314628694
CCNB1IP1	8.2268828213353
TMEM43	6.9818730472402
OBFC1	6.65162842452076
STAT5B	4.48755118903092
C14orf79	5.06133822827114
ENPEP	3.6162874590532
SSB	7.44080543710401
SCT	3.14394833773154
TIMM23	5.40339527906073
SKI	3.99991022226291
SLC22A13	3.57444662660099
AKAP3	4.5307716094472
OAS2	4.06207480271242
KIAA0423	7.18713848974847
SEC61G	10.0324323775294
CAPN11	3.06811648301950
TMEM50B	6.7368034398105
DEGS1	7.19990339613961
ARHGEF4	3.57459179510476
DBNDD1	4.00019570298243
TBL1XR1	4.59599395105289
FAIM	5.814595471212
SP140	3.02558112237846
G6PD	4.22441391350317
NUDC	6.67287795627985
GABRP	3.57146808517499
SCARA3	6.25550623658272
TACSTD2	5.52173113874603
EIF3J	7.32582820049975
PPP2R2A	7.09225307440757
CPA3	3.95897239852352
PVALB	3.2531672593307
BCAT2	6.39332551124141
MFN1	4.07736062048973
