Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_F10_298084
CDCA4	6.96697597058441
C2orf44	4.41047464289732
C9orf16	8.18537998293991
ERBB2IP	7.31958185818318
EMX2	8.81494236647123
FUS	6.06731372102267
NIPSNAP3B	3.39858087862363
TF	3.4472628575576
CXorf56	4.90585300667817
CLCN4	3.48035411139351
PWP2	5.56529572849883
MMP15	4.84490551455749
MTMR14	6.13734156954197
NPR1	7.20427247216642
DNAL4	6.01410102913044
ELAC2	4.59874984174887
ASS1	11.5153739253639
IPP	4.8487842384545
TMEM59	10.1107370582853
POLR2J	8.84782735991733
SEC23IP	5.57463706344032
RGS4	4.98170375652464
UQCRC1	9.87003014660654
SNX6	8.56863877607245
DDX18	6.82771038562665
POLG	4.96020923569747
ADAM23	4.13277865499935
ZNHIT2	5.33593711969485
TFR2	3.55138240328992
NCDN	4.61419838235649
RAG1	3.46347809993916
POMT1	4.88191482514556
CYP1A1	3.30008899936978
SNAPC1	4.70876048674619
GNA11	5.27055540429762
CCDC52	2.83879075432354
CAPN1	7.49272042306785
DDHD2	6.32654976923857
UPF3A	5.6584409744942
LAGE3	6.90380261233805
GNRHR	3.19904264329404
UNC13B	5.25116872982811
TTLL4	4.58777694417009
PPBP	2.95004562997591
HTR3A	3.8744518882786
SDC2	4.79361392546293
ANKRD49	7.47919520785167
BTF3	10.2726558382358
COX7A2	10.6943576746563
SARS	8.78600523862685
C13orf18	3.60088089667362
CACNB1	3.77416470943166
QKI	5.82619040376656
SETMAR	5.54362978650242
LAMB4	3.45584893406314
MAN2B1	6.72081705088768
EML3	6.05100277263925
ACADL	3.24939647476076
OFD1	8.23522308529384
CGA	3.4918491827636
EIF3EIP	10.8560879920217
PEX16	5.04124638644811
GNG12	7.9648819659269
HABP4	4.60563199569458
CNTN2	3.73800121146823
ASNSD1	7.17706271095493
FUT4	3.92897452713608
DBH	3.64108397442515
CD53	7.14093490272447
HIST1H2BJ	3.74133335451463
TFAP2B	3.21228767984186
ACF	3.78561070924305
TMEM11	6.04300040775393
CDH8	3.58784743234247
C3orf32	3.84478859800608
AGPS	4.85504676467238
C4orf18	3.22255569733929
PCCB	7.67252483219055
IPO13	4.82816167025642
PECI	7.67819295432256
UNG	7.69325095473683
C6orf105	3.57041511326599
GSTP1	9.53274008221894
SUV420H1	7.8572006233614
ARHGAP15	4.55125354162691
LTBR	6.5037067495215
TDRKH	3.22904424072242
PSG4	3.54846776350936
SLC9A3R1	6.25502511102111
NBPF3	9.26441940503365
SLC9A3	3.95052857701017
OSBP	6.3359353483582
PRR5	5.18710691780053
CHMP7	5.69990176195983
ADRA1A	3.16629780298423
ASAH1	6.49798190420703
FKBP4	6.18669883729455
ZNF350	4.2919423982472
DOM3Z	5.06146760917325
GIPR	3.75857122432732
AHI1	4.24591474578873
BST1	4.48632378177399
NCR2	3.44023781999894
NADSYN1	5.44932008442277
UBE2W	6.35148952218271
RGS14	4.36692459893697
KRT15	4.2487147257246
SCN11A	3.78818701710957
GFI1	3.54563382642019
FHL1	5.22029196761917
SMC6	5.71753889575248
GATA1	3.8216836861628
OSGEP	6.48745587595809
ARMC6	5.56875171645851
HK3	3.45920095582912
PSMD5	7.69203757412763
RSU1	6.8306194573742
RPL4	12.1540131843621
MAD2L1	5.06494369072676
RBPMS	4.71002959526573
EIF4A3	10.1430125719021
E4F1	5.13898762707603
DLEC1	3.63895343498948
PRPF3	5.621731298986
EMR1	3.27918093845880
CHMP2B	6.25909872290555
CAMSAP1	4.94022495675277
RPS21	10.3944659655991
XCR1	3.17238645636897
ARID5A	4.7020618986835
RBM6	5.58072102717384
UBE2N	8.13175477538338
KLF4	3.71204298344505
MGC4172	4.26231023448006
LMO4	7.54732007531401
KLKB1	3.32971491743872
HDAC3	6.1664977912074
HP	9.04295066108816
SCHIP1	4.80155720204614
BTK	4.44243822910035
KRCC1	6.06469803764818
PRND	3.11921249767663
C6orf27	3.88792683617313
PIGL	3.90655154356945
CLCA1	4.08636545794789
C1orf112	4.80324487915503
OLFML2A	5.74115269003845
HUS1	4.40161208762827
SFRS6	7.15635979440302
CXCR7	5.41648585483686
UIMC1	5.81489759155738
FXYD2	3.72350867548596
GOT2	7.36757898702227
ZNF667	3.61105249724455
TFEC	3.71894837367512
ATP7B	4.08902190141784
RAB38	3.92767028491770
POLD2	6.25526346041956
PPM1H	5.50411789130150
DCX	3.52005511365339
NFYC	5.32331580880314
ZNF228	3.52845184529622
KIN	4.85967032233846
PLSCR4	6.30294412135565
HIST1H4I	4.35052055560335
PPARGC1A	3.28014334718381
HIG2	7.71004462939247
KCNK10	4.53264949175151
EXOC1	7.19230274886005
OR6A2	3.84622474122329
ETFA	7.95337659686982
PDAP1	4.77275322209076
C19orf6	3.43271048231849
POLRMT	4.3536882493978
ZNF146	8.24242459385226
MIA2	3.29574315512643
LY6G6E	3.32281277750974
EIF4E2	8.06728942771998
NENF	4.96625873566533
HOXB5	4.1044826217058
ZNF324	4.72750379401214
CUGBP1	4.17134938452249
ENTPD7	4.4443348799354
TTC13	4.35594208734595
GJB5	3.0386981649793
PRSS22	4.64678720689823
CYP3A5	3.77711341654911
MBOAT5	4.13039145653442
CUL4B	5.12994155035005
CENPJ	3.40315600016423
KIAA0664	6.50400389912574
PITX1	3.68770212860394
PDGFRB	5.81553242474153
RDX	5.72152208340867
CELSR3	4.01009540568263
JUND	6.46390797317616
ITSN1	5.23161100269459
CHRNB1	3.25768061063768
EHBP1L1	3.9614173688877
C19orf2	6.81523219665675
FETUB	3.22995356798873
CAMK2B	3.24934525709401
DCTN1	6.50710721109644
TNKS2	6.71188927329212
MRTO4	7.8587330630451
C1QBP	5.77301069084177
TTC3	8.11087211773818
NDUFB8	8.26539614388394
CADPS2	4.8840869342108
EDG2	4.33004043618499
MYF5	3.29214396680172
SEMA3G	3.80606634412538
IL23A	3.97977344857354
GJA9	3.72518171002879
R3HDM2	6.86267812148937
C5	4.03719502570124
SLC2A10	5.80672749120739
TRIM45	4.36933295703089
TSP50	3.87058079592739
PAQR3	3.66809194575992
ANKRD26	3.34597190986008
TCP1	7.7819221559988
TMED7	6.34604727674538
CMA1	3.07117836503616
PTCRA	4.3711874519219
HCRTR1	3.55958913080579
FST	4.17022735347605
PAWR	3.82478533822337
LDLR	4.90528379595445
ASTN2	4.7418561868934
SCRN1	6.67827012299797
GPATCH8	5.55335742815334
KIF4A	6.00290032184374
TANC2	3.54525273439155
ZMYM5	3.43137798206505
PGM1	8.30552505158194
ZNF586	5.73896522588466
POLR3G	3.52714288291684
CPD	5.28150121614934
SNCAIP	4.53887390573727
DCT	3.38327898157284
HLA-DOA	3.48919578879236
TANK	6.29313173709465
RCAN1	4.11932270000068
UPK1B	5.38626458140673
DNAJB4	4.38804409590783
UGT1A8	2.95552939201721
LIMD2	4.08189216398372
HIST1H4L	3.79592331988258
PECR	4.95610288131749
HSPA2	4.863093734342
SERP1	8.80733792024394
TACR2	3.4926077269657
NUP85	6.47195088738417
CD177	4.81532719745618
GPR135	3.28839665206333
PIGG	5.62583200350928
LGR5	3.19565921225006
JAK2	3.41528401534632
DPYSL4	3.38224748410028
TM9SF4	5.98020949693892
PTHR1	3.42857767417396
SIRPG	3.19243745844634
ZNF264	5.85869019584527
BICD1	5.20956075317715
RAB5A	7.42047890276207
FLJ13224	3.05612037089754
METTL5	8.58225398479869
HERC6	4.88706802192106
CASP1	5.10604753626777
USP9Y	2.98171899698606
LRP1B	2.98307892994599
XAF1	5.08097574170106
PLA2G4C	3.80014916308026
APOA2	3.05370054886529
SPAG6	3.13068382818877
KALRN	3.31874841788519
SECTM1	5.67376712670688
THOC7	8.20464576530006
IFNAR1	4.34384607935043
TCTA	5.37393872043129
NY-REN-7	3.24201456125216
TALDO1	9.32044470449528
B2M	11.4395175537820
LPPR4	4.03226622633304
SQLE	7.1717456452676
SEPHS1	6.5079241770075
EIF5A	5.84374215129212
FAM49A	4.0626084606154
YTHDC2	4.10149292956855
EHD2	4.97607171733338
NCF1	3.90125001790084
SPG7	5.70521039927556
ZNF614	3.70122512106483
HOXA5	4.06584948320152
NUP133	5.43512656915008
FGF12	3.42994595438271
SLMO2	5.97391532019082
INPP5B	4.25730496490772
PPID	5.83268926929028
SNTA1	4.44600017075708
IL20RA	3.64878347548299
UBE2J1	5.88283733586509
CACNG2	3.15037701014016
GCM1	3.54720473840340
ELF1	6.41473993860852
TLR5	4.90509967248424
TCFL5	5.43801551527462
C1orf107	5.16354157989561
C19orf22	7.1299017859128
SAFB2	6.02128907331574
MAP3K7IP1	4.11178057359566
NCK2	8.38025217503768
OXA1L	9.12291375715297
KIAA0652	5.248442428117
KLRG1	4.05022680458022
FRAG1	5.5142705204139
ZSCAN12	2.90341355182123
PSMD12	7.2176088361723
E2F4	5.61322899465568
CLEC4M	3.69619784654214
KIAA0999	4.80941988878909
CLDN10	7.15193103091461
MGC13053	3.99036005424093
TAC1	2.81798517094707
GYPA	3.53536556502694
HPCAL4	3.36514459693705
TRAIP	3.54047631396228
MEX3D	4.4318624034483
KIAA0232	7.233007695558
ERCC8	4.99397785879935
NFAT5	5.08653505066586
GPX4	9.49610355995076
CSPG4LYP1	3.37856832349656
KIAA0368	5.25454843822206
FBXO3	4.47091476348946
DVL1	6.55272385245356
CMKLR1	3.54789720979252
GPR157	3.95169620277119
TYMS	6.73966484612095
OR52A1	3.11264789679558
PEF1	7.39144814079746
ZNF750	3.15365005637494
ALG9	6.17096263904377
MCM5	5.70806297998134
SDK2	3.87679766519516
BAIAP3	3.88763126393898
RABGGTB	5.82135378598137
KCNK7	3.39052743115405
PTP4A3	7.98925112703566
ANKRD40	3.54850198250266
CALCOCO2	6.23713073086008
TMSL8	4.77116008158309
SNCA	4.72884266171073
ZNF551	3.90864989103756
HBQ1	3.308423055052
ARHGAP26	4.33962509149753
GEMIN6	6.88844617162056
HRAS	5.38148024190464
KLRC4	2.92598971508139
BSDC1	6.00327409935662
DSC1	3.56901826245476
RNF43	5.07944067421208
NDUFAF1	6.76482442481035
MAP2K4	5.23581149025987
FOLR2	5.38539401354416
LYZL6	3.79986577019553
EPB41L3	3.41901054122583
TEKT2	3.51362749151863
CDKN2B	3.65296780739581
WSB1	5.642211704117
ZNF480	3.42919894456901
MAP3K6	4.7146869836312
PROS1	4.97735993962158
PSMB8	6.91171262645306
HN1	8.68885600117703
MAS1	3.54644811150378
APOL1	6.39016488807428
CSHL1	3.54652088360046
ZBTB7C	3.05738512182545
AHCTF1	4.86241119613216
SAE2	8.478188721349
ITGA2	4.51762806290302
AP2S1	9.16786631504486
P15RS	6.62545067357185
MME	3.44997365846787
VAT1	7.2071735853631
MAST4	6.54271167015371
TUFM	10.2278039387548
KRT33B	3.39764303981010
THEG	3.64508667541923
KCTD2	5.09000820388078
WDR26	8.93034590834117
MFI2	3.51706248505825
KRT34	3.03776828961820
NR4A3	3.41500052253505
SGSM3	4.62609378205335
ARSA	3.64667757691927
TOMM22	5.42638313790222
SOCS3	4.04424735336469
UNKL	4.43971347238085
POP4	7.11279915954576
BHLHB3	8.73737578326327
MALL	6.34233094125544
SOX15	4.18328220921416
CCNA2	5.31388153676906
PARK2	3.16051590401010
GPR124	4.70143845926692
TMEM132A	4.95954929666715
CGRRF1	4.66139266926583
RUVBL2	9.24225623286481
MCAT	6.45327138769189
WNT10B	3.98184256941097
ISCA1	6.16065653776253
RPAP1	5.42591466754067
C12orf48	4.58265011895716
RAI16	4.92607769569392
RPL27	9.51742850784814
EPN1	4.34443841469783
MAGI1	2.85982896853335
GBX2	3.39356564048317
SLC35A1	6.55618923195483
GAL	3.86424764965365
SLC14A2	3.58958143214839
RDH11	7.07124155318168
ZNF518	4.19789187433972
PCYT1B	3.3946769941199
AUH	6.14687565130472
EIF3H	11.5143218154884
KIF1B	7.21299768904634
MBD2	4.6033417789223
AMOTL2	7.82508339089924
C6orf120	5.25657641397209
PIGT	7.05941163532934
PSRC1	5.88059833057465
PLA2G10	3.80647370870957
ALAS1	7.07563060613227
FOXO1	7.14305851800334
C17orf62	7.50533898270282
KIF5C	4.76194529628329
DUSP10	5.22820936718714
CRLF3	7.06253830575375
CLCNKB	3.58581906395618
PSMA5	9.18336399778989
FARS2	5.7034685113497
CCDC28A	5.44149580655745
AMPD3	4.36419317907343
PIAS1	7.72086724289985
ADCYAP1R1	3.41266791219411
TMEM134	7.29753707882677
CDH20	3.15460583425871
FBXO7	7.9902006740535
FLJ14213	3.36764816841213
ZNF3	4.52839878462013
LRRFIP1	6.61741006858273
TMEM49	7.98355007662232
CNOT2	7.66836954259441
CBX2	2.8432745301452
ZC3H14	6.31670454866292
ALDH5A1	4.95390397683854
HNT	3.99809213938409
SERPINA4	3.15035918975155
FLJ20920	4.70191018746935
CRTAP	5.11656320975169
DDX50	8.67685850883741
STYXL1	7.05339761979732
TK2	4.67435274155779
BLVRB	7.13477003892958
STMN1	6.4635518122819
GUCA2A	3.39244268622757
DPP6	3.17519850569057
GALNT10	4.71666531740011
STK39	4.81828004755991
MMP24	4.78774277632626
CKS2	8.68798323725895
RHO	3.62737891695520
BANF1	10.355170135171
CR1	3.09255150305168
RPS6KA2	5.26586724405267
HMBS	5.98191327698891
C20orf112	3.93997612509200
SLC25A24	6.18798206590156
MRPL22	8.21670604785354
SLC25A15	5.56211417952114
GADD45B	5.15521167718674
TDP1	5.4865184793168
ZNF287	3.68708356078293
DAAM2	5.9204068324648
C11orf57	6.1738308243217
RFK	6.4670709017424
ZFYVE9	4.48318794050668
TCTN3	7.02874278352552
STCH	5.07865526476177
LOC283871	3.50289661506113
NDUFB3	7.89899672792251
DEFB4	3.88698367474667
FPR1	4.17444007888325
FMNL1	4.42331009292315
SEPT7	9.18542928781719
PTCD2	4.64023246721076
GNLY	3.81770165019671
GRAMD1C	4.43271086456805
ZNF165	4.21365944607138
TR2IT1	4.05058387146847
ARMCX3	5.72919938651981
NDE1	6.17229397000855
MAGEF1	7.29343291809936
ITGA10	4.05538472146619
ARHGDIB	9.22996104676889
FSHB	3.92535051787971
ANXA2	11.6076161258941
HLCS	3.74764629239716
MCF2L	4.22545179310682
AK1	5.92629174134163
FH	5.72001562048338
LGALS2	4.36468092088387
SYNPO2L	2.9505926492458
KIAA1045	3.31969981876963
C1orf183	4.51757928799714
MAGEA8	5.8217437218284
DGCR8	4.95776009017679
GSR	4.77744124752033
NEU2	3.90826781717624
HIST1H4B	3.49387095955951
CACNA1C	3.23303418159134
FAM20B	6.29521738120379
HES2	3.25622582425383
PDCD6	8.13456466353168
INTS7	4.52575424977225
AMPH	3.89160350338809
UCKL1	6.25380003108073
ASB4	2.99447765828889
C10orf97	4.44879701192241
ALDH1L1	3.88891832677246
CCL23	3.26455928643537
OBSL1	5.50063050748421
SLC12A7	6.96000820907584
THAP4	5.53190862395417
RBM4B	5.5477380355109
OGFRL1	4.25240369735292
KIAA0831	5.02108570286788
C12orf11	6.73591594626471
PPP1R15A	4.59300875903489
KIAA0240	5.23751706314837
CD1B	3.44701724643973
FCGR2A	4.64725715926191
MDC1	4.60507320913035
MAN1A1	4.12916052078694
KRT9	3.37528673363424
HTR1A	3.44951958812722
OCEL1	6.00333552826775
ATP11B	5.03914128622543
NLGN4X	3.89543438731334
FBXO34	7.56116532713705
ALOX12	3.55394351628078
RB1CC1	7.20389579747449
PCDH12	4.80360072161172
RPE	5.43115184606884
EIF4E	6.476107616685
CSDC2	4.14950277686923
ABHD5	4.57255683348438
TMBIM1	6.89701598576350
PET112L	4.71317483147863
P2RXL1	3.37526962937148
F2RL2	3.07621033577090
TRMT1	5.42459355561651
IMPG2	4.07432474951653
LRRC32	9.41098734648822
BGLAP	4.34721773178625
HTR4	3.45918356706187
MRAS	4.47132530789847
TRAF6	5.19898241480738
AXL	5.06704089029995
ATP2C2	3.6425543681043
LMNB1	6.35252640170673
TELO2	4.52139616135059
PNPLA3	3.90541556067031
CSNK1E	6.13577393667966
SRP14	10.6399054758116
KCNQ4	3.72822311227977
PIK3C2B	6.14019507277898
C15orf15	8.32064673682657
TUBB2B	3.22888164853097
USP15	5.78448029156326
C12orf41	6.94771094693685
CEND1	3.78129857396027
RNF31	4.80150332638292
TCEAL2	4.32580638320067
PTGER2	4.67011982351140
UBN1	6.7573008832368
SLC5A7	3.44273928461602
SLC31A1	5.29546599861847
ADAM29	3.19578985488636
ST7L	3.96460985594571
GFOD1	6.08898002279
CTNNA1	9.31857080502828
HRBL	3.93527756508497
CBX4	3.93121136791645
NTRK2	3.65375356877864
FOXN3	4.97395664802937
MFGE8	5.6329602630148
PFKFB2	3.62941509994444
TAS2R4	3.83276874017816
SH3TC2	3.20394626534636
IL10	3.70000657435196
PXMP4	6.28427498354995
RNF167	5.79563453804903
PRMT5	7.9590731644585
TSKU	7.13659269759869
ATPIF1	8.24079613516036
ETV3	3.3598822400142
PAK7	3.21786424255496
PDLIM1	8.90746999198848
CEP63	4.5126001463888
WDFY3	5.13951856554641
RNF126	4.78953036155547
DPM1	7.40541534310017
CLIC4	6.13772351969035
ACR	3.91411172476698
KLK7	5.94218452937682
ALOX5AP	6.62091246389647
LRP1	5.07230518678186
TNK1	4.76462825469641
TAS2R9	3.17525242443614
ZNF16	6.42168220197133
POLR1B	5.3908970971599
SLC8A2	3.86478086649649
OLFM4	2.90313217142371
TACC1	4.85907434294155
SAMHD1	5.42142462006958
ATP13A2	6.04809868080042
KRT4	4.79211120671356
PAX6	3.87234600975968
SCG2	4.47597568587108
SLC17A6	3.62683283551239
TUBB4	3.71653575260062
PADI4	3.02918425357739
FMO3	5.14267501788397
NLK	3.53692505118073
POU4F3	3.24080923416563
MDM2	3.54085003995097
CAPNS1	9.88139415976961
SDF4	6.49236421465452
ITGBL1	4.06064992462869
TAP2	4.08596399287095
OR2C1	3.31531778333965
KLHDC3	6.29913407814806
EFHD2	6.53476855532916
GALR3	3.71550593716348
NBEA	3.03168202270669
ABCA6	3.27814272155888
ABBA-1	4.12507066910639
GNAI1	4.7338464839402
CLDN3	7.56344860109982
AKT2	3.56893629813777
EGFR	4.22319525861553
VPS4B	5.64637478793073
RBM16	6.53266649275839
GALNT6	6.89765438036246
ZDHHC3	4.99755147015437
SLC25A4	5.62954194640862
CYB5B	4.76980001877052
NDRG1	8.70282951367842
SESN1	4.69012471831461
GBE1	7.08270455892814
MRPL46	5.64791696483029
CLASP1	5.74059903270803
FARP2	4.30257450197843
ACOT11	3.79886105009804
LDHAL6B	3.00804283778704
MAPKAPK3	5.88424971994993
NCAM2	3.28866686298515
AFAP1	4.62303785617325
PRKD2	6.56264863190899
OR2H2	3.46139975832676
ZFP36L1	6.60046421602444
DZIP1	3.93550229995704
GPR161	4.17141490103403
RNF146	4.53430549501137
NKX3-1	4.04587628596307
CCNB2	7.69901722327865
ZNF10	3.28846720184966
WDR74	5.79838399051906
FAM134A	8.93268703583252
PCNP	8.02398728722486
PURA	5.77312230003812
DNPEP	8.28134443000229
ERBB2	5.65046125061926
CREB1	5.22438815199732
NEO1	5.88217014200057
DDX3Y	3.23867733454578
RPS3A	12.8220469756530
MXRA7	9.4040806454446
LGALS3	10.4580065234299
GLT8D1	6.56939764904324
TMPRSS3	6.35254512471373
UPB1	3.24954838087467
LAT	3.94020156338479
CLDN14	3.66384667030255
DHX38	4.8041437270671
KCNA3	3.37269040025056
BTBD1	7.47322142711194
TARS2	5.43431007436047
SKIV2L2	8.0516070843245
ABCF1	8.22820290706956
CDT1	3.20706125234466
ZHX2	7.40970375687251
FCF1	4.7959760175686
LRRC49	3.67756986490647
GUCY1B2	3.97434202566237
CD28	3.34457427069944
SMARCA4	6.65806914901905
SEPT2	8.9755906877139
SOHLH2	3.20262441029732
MCOLN3	3.80671992065917
LRP8	6.54192787615836
TAGLN3	3.77110798122508
MASP2	3.48951027424843
GPATCH3	4.32629863292983
TTRAP	7.21862132257622
AGL	6.35317146456361
NFE2L3	4.00921833723353
PSD4	3.78605600587537
PALMD	6.47833119017807
CCNB1IP1	7.57759236616346
TMEM43	7.99437139308475
OBFC1	4.62504738637634
STAT5B	4.36501774185779
C14orf79	4.52689188167481
ENPEP	3.96913941884038
SSB	7.65966104820949
SCT	3.30041931587502
TIMM23	6.30610244738239
SKI	3.75907961679890
SLC22A13	3.29652585571773
AKAP3	3.68792227987354
OAS2	4.02202960787196
KIAA0423	6.10363310324707
SEC61G	9.70566528901807
CAPN11	3.03531712718112
TMEM50B	7.5984452293352
DEGS1	5.88739764467332
ARHGEF4	3.43699588258894
DBNDD1	4.49383200025343
TBL1XR1	4.89914465298329
FAIM	3.76897377733789
SP140	3.44328277179187
G6PD	6.02351393687739
NUDC	6.82043414383607
GABRP	4.54240727279791
SCARA3	5.97549754128575
TACSTD2	6.01599448331547
EIF3J	7.39186187528747
PPP2R2A	7.31324938971204
CPA3	3.84372509378692
PVALB	3.29261582205638
BCAT2	5.94077768275121
MFN1	5.31133839518997
F10	3.34324048618244
