Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_D06_452030
GRK5	3.91105975411841
AP1S2	6.67691509459723
RAB33B	4.62994742453119
CA11	4.06299770871173
ALDOC	4.90167611694905
NUDT1	5.94839878135256
ZNF212	5.45144619984046
ACBD3	7.15621750649711
ZNF83	6.03273469671103
PRDM2	4.70626571789577
GDPD5	4.59883728384104
PDCD4	5.05013976651041
CEP350	5.74299633890539
FOXP3	3.53527620732922
SMYD3	6.55173114051704
CST7	5.62129018752525
SELL	5.30315949146972
CIAO1	6.54058083930219
LGI2	4.06936453706294
WDR45	6.43323852722506
ANKRD6	5.83780913248664
LTBP4	4.23868870370878
PSCD3	3.34890033762828
PYY	2.99071840056957
KCNC1	3.17503125337194
SIRT6	3.71145703321013
CCL19	3.66431598258811
ARHGEF9	3.95811033658269
ABR	4.60897758413313
C10orf22	6.59876403725405
STK17A	5.14228346845044
FOXE1	3.48315029114058
GML	3.1998035230267
CNGA3	2.84410941370411
CD38	5.09803385048917
ZDHHC6	7.72454289228125
NEFH	3.35656641718468
PGBD5	3.73331463664409
CTDSP2	6.92363025080159
RMND5B	5.25345843228638
ZNF257	3.77588220630319
DUSP4	3.81702638109332
FLJ22167	4.64929028065280
EXOSC7	5.89473359051984
ROR2	4.02008317610479
FOXM1	5.20182015869411
ZBTB48	4.21141007452379
BUD31	8.02817216162307
MAOA	4.72335389046443
CCDC41	3.87975308690648
TNNT3	4.04261958505231
FBXO11	5.37611200536633
GYPC	6.74113293491947
PLIN	4.14774045534
RFXAP	3.43352482637634
C6orf15	3.96293579723125
RNF4	7.90981674290643
F8A1	7.77726103500017
PPP1R3D	4.30936518777908
GRB2	8.30136222218129
TPM3	3.07236178284062
SYT13	3.23758489405494
EPB42	3.64543327516426
RP5-1077B9.4	5.24704698327074
EIF1	10.1077355735602
CETN3	7.15254805512093
FPGT	4.92350929735085
PRY	3.38251756499956
NTHL1	5.17681458353542
POLR2B	8.65040931534254
RPS28	11.6343202948009
GDF10	3.03582571096503
COQ9	7.1477288121135
P2RX3	2.98800079751878
GCC2	6.77307600691985
RARRES3	6.3576271716624
PLXNA1	6.11231700394695
WBP4	4.67670250998379
KIAA0100	6.33672351457419
PMF1	6.44450449073374
HS2ST1	5.20653761144376
CRELD2	6.71935121684322
C8G	3.30065223781622
CD82	6.11978669244183
PMM1	4.97983178781507
CBLL1	5.40391609361451
LIM2	3.39899857267991
VAX2	3.59749758940790
SETDB1	4.90076124850779
LRAP	6.73187315386263
GCLM	6.6972026036351
CPEB3	3.11594773813426
PPM1A	6.23142950905781
INTS1	4.05624178482531
MMP16	3.20335756279118
CAMTA1	3.49849560395398
SAMSN1	7.17274276340518
DRD3	2.87245338703795
GMPPA	5.71639612774751
C11orf73	7.0848296311477
AIPL1	3.70193418744841
PTP4A2	9.0219056189714
IL24	3.35291091543829
BDKRB1	3.31326821420344
HPCA	3.13521546677318
MLF1	6.13034321972935
SEC14L1	7.1454048068111
CHFR	6.09940207124172
EMILIN1	4.54580430717565
THADA	5.7467270113599
TAF12	5.19560965505175
NDUFS4	8.34942270407728
ID1	6.7276704934443
PIK3CB	3.88562134768408
COL18A1	7.73327149690791
PDZD3	3.06870120720225
TBC1D17	4.81431724943885
COX8A	9.71532012357422
CDCA4	5.74467465215961
C2orf44	4.2616860625693
C9orf16	8.18562467585229
ERBB2IP	7.78513972634574
EMX2	8.70604117936732
FUS	6.54635178292151
NIPSNAP3B	3.25608858873252
TF	3.65004144173108
CXorf56	5.16209301697059
CLCN4	3.73523165540481
PWP2	5.575364510896
MMP15	4.36624709860701
MTMR14	5.76820977167354
NPR1	5.81274333303579
DNAL4	5.36976333027676
ELAC2	4.64392707240277
ASS1	10.1480495098403
IPP	4.77474303137073
TMEM59	10.0678574228437
POLR2J	8.52680366877608
SEC23IP	5.18613298420019
RGS4	4.28732093906517
UQCRC1	8.23580652458854
SNX6	7.11412803109363
DDX18	6.83073955841907
POLG	4.89733826538025
ADAM23	4.35499237846886
ZNHIT2	4.53910862828672
TFR2	3.42439403495063
NCDN	3.98275923507951
RAG1	3.33761455270589
POMT1	4.24465838680199
CYP1A1	3.43496005037814
SNAPC1	5.0225796377687
GNA11	5.34984151370857
CCDC52	2.82033129751764
CAPN1	6.90108333731729
DDHD2	6.18362871864587
UPF3A	5.87913196666996
LAGE3	5.41253095473251
GNRHR	3.06828626606861
UNC13B	5.12110329525617
TTLL4	4.79503509409561
PPBP	4.13559124828303
HTR3A	3.50116209968772
SDC2	6.00354604829644
ANKRD49	6.58823231025164
BTF3	10.2044244280092
COX7A2	10.1421358892210
SARS	9.32985517727012
C13orf18	4.72239158012058
CACNB1	3.86453454386248
QKI	5.9100865723723
SETMAR	5.32937947009389
LAMB4	3.18332325554193
MAN2B1	6.95229086071225
EML3	5.11804440570827
ACADL	3.12147692066084
OFD1	6.65142313957274
CGA	3.53013649050420
EIF3EIP	10.8304373527407
PEX16	5.07097912418775
GNG12	7.12265329551383
HABP4	4.83269660821916
CNTN2	3.32370117790101
ASNSD1	7.22914871267719
FUT4	4.2283247635049
DBH	3.2168380541368
CD53	9.50323785639134
HIST1H2BJ	3.91068627707039
TFAP2B	3.15051228295617
ACF	3.60482070634037
TMEM11	5.90351229781381
CDH8	3.27238189956017
C3orf32	3.37194623184875
AGPS	4.60785493653674
C4orf18	3.69395012962784
PCCB	7.93608775918255
IPO13	4.70096467242545
PECI	6.35972007428921
UNG	6.63010222753526
C6orf105	3.68322445135541
GSTP1	9.01305119785732
SUV420H1	7.46839459666152
ARHGAP15	4.85324263196238
LTBR	7.07905600074452
TDRKH	3.16302063958079
PSG4	3.43758941195707
SLC9A3R1	6.32097031521735
NBPF3	8.5123742131067
SLC9A3	3.509228572606
OSBP	6.36299429820833
PRR5	4.2975866139057
CHMP7	5.45049542361925
ADRA1A	3.11881072625711
ASAH1	7.55130048709922
FKBP4	6.6922160858599
ZNF350	4.32230585691297
DOM3Z	4.9627266789981
GIPR	3.58157057288774
AHI1	3.87833470114942
BST1	4.61549796919764
NCR2	3.59987335301164
NADSYN1	6.08390549984143
UBE2W	6.48538184072118
RGS14	3.9858417633246
KRT15	3.61000989231915
SCN11A	3.61884385379142
GFI1	3.72342909764328
FHL1	5.8279158936211
SMC6	6.31494689684172
GATA1	3.76349008355372
OSGEP	5.35192080366525
ARMC6	4.92528422796886
HK3	4.47310063082313
PSMD5	6.77247224891121
RSU1	7.91951686204632
RPL4	11.6954120377588
MAD2L1	7.7171914109327
RBPMS	4.690752958401
EIF4A3	9.21810851486671
E4F1	4.71375484143737
DLEC1	3.48480986720762
PRPF3	4.67597145754655
EMR1	4.51805399236928
CHMP2B	6.98180277310472
CAMSAP1	4.4692268179987
RPS21	9.16299452618279
XCR1	3.40016074838714
ARID5A	4.86170410660391
RBM6	5.29558692835433
UBE2N	7.4622226658262
KLF4	3.82569968888594
MGC4172	4.39831939956567
LMO4	6.62404531456725
KLKB1	3.39027065561983
HDAC3	6.60519192557548
HP	4.9159770930066
SCHIP1	5.45144054006559
BTK	4.78982762955904
KRCC1	7.27567695908923
PRND	3.10845283045733
C6orf27	3.89327328998399
PIGL	3.68036789435981
CLCA1	3.75577644224199
C1orf112	4.15150219302006
OLFML2A	5.84002354440204
HUS1	5.06769234820867
SFRS6	6.43085321061726
CXCR7	7.36068904504726
UIMC1	5.74863049904549
FXYD2	3.79009042394848
GOT2	7.05257186486257
ZNF667	3.73864100464837
TFEC	5.47797635001183
ATP7B	4.12972228220395
RAB38	4.57861788876317
POLD2	6.93408972892844
PPM1H	5.18769171753743
DCX	3.19804705237237
NFYC	5.44084078697739
ZNF228	3.47038854000236
KIN	5.8262113558465
PLSCR4	4.69899656485365
HIST1H4I	4.03129786360122
PPARGC1A	3.10912683857016
HIG2	7.36514392930794
KCNK10	4.10156458167474
EXOC1	8.11753546564651
OR6A2	3.9287737079838
ETFA	8.53856964469577
PDAP1	5.16859821420351
C19orf6	3.7374548018551
POLRMT	4.02514885789434
ZNF146	9.25727705013747
MIA2	3.1751689561447
LY6G6E	3.39691816587574
EIF4E2	7.30921500978397
NENF	4.75018847686104
HOXB5	6.01554266285471
ZNF324	3.84222698423936
CUGBP1	4.20111046041883
ENTPD7	4.70119761855484
TTC13	5.21240138792388
GJB5	3.24520856844608
PRSS22	4.83121319284506
CYP3A5	3.35271362084337
MBOAT5	5.41740019599449
CUL4B	5.05733553815031
CENPJ	3.39249836993812
KIAA0664	5.89940542157564
PITX1	3.59386591535925
PDGFRB	6.35949890982956
RDX	5.43248404535959
CELSR3	3.90105478788238
JUND	6.04062450904326
ITSN1	4.74442131522155
CHRNB1	4.19736564407717
EHBP1L1	4.02314756740254
C19orf2	7.60033694225353
FETUB	3.12156149867685
CAMK2B	3.14477740790995
DCTN1	6.19704807345785
TNKS2	6.77118396448385
MRTO4	6.9902574677093
C1QBP	6.00676127998079
TTC3	7.5971345034088
NDUFB8	8.28387257948673
CADPS2	5.40688955749998
EDG2	5.23223192201733
MYF5	3.06411004332418
SEMA3G	3.46994494835476
IL23A	3.71778267093439
GJA9	3.51877199817591
R3HDM2	5.92457613053839
C5	3.85430352178543
SLC2A10	6.01483845266131
TRIM45	4.57690282181626
TSP50	3.87656687482603
PAQR3	4.40805628395151
ANKRD26	3.43741809717633
TCP1	7.91877690792905
TMED7	7.02189308398125
CMA1	3.03895129812754
PTCRA	4.45111638657509
HCRTR1	3.57097115967364
FST	4.10912763583768
PAWR	4.10552123781482
LDLR	4.7020805046749
ASTN2	3.70316441798047
SCRN1	6.30902775118049
GPATCH8	5.99368311265044
KIF4A	5.49801868139806
TANC2	3.574053778432
ZMYM5	3.95449692692976
PGM1	8.93903374336442
ZNF586	4.39172437023863
POLR3G	3.63139245819459
CPD	6.04277102461893
SNCAIP	5.54767120766623
DCT	3.51683496579138
HLA-DOA	3.91630655609856
TANK	7.17858097208028
RCAN1	3.91070695209713
UPK1B	7.87061362315387
DNAJB4	4.86557923695778
UGT1A8	3.00927780476839
LIMD2	4.07394017987239
HIST1H4L	3.39438968421104
PECR	5.3629914899815
HSPA2	7.60828077008148
SERP1	9.27541538738423
TACR2	3.83591402696402
NUP85	6.95936745977617
CD177	3.35349671464076
GPR135	3.30414086537702
PIGG	6.75478456368974
LGR5	3.18192854090578
JAK2	3.87288835704258
DPYSL4	3.23649337747694
TM9SF4	5.93959418898706
PTHR1	3.44161991135026
SIRPG	3.32367108323561
ZNF264	4.22048210057221
BICD1	6.20344165652771
RAB5A	7.4307337901622
FLJ13224	3.25691554824533
METTL5	9.14107106373152
HERC6	4.30298747675936
CASP1	6.67507050415874
USP9Y	2.80802284631111
LRP1B	2.98820966562292
XAF1	5.53559279107848
PLA2G4C	4.08779576124672
APOA2	3.10249125008946
SPAG6	3.13567061960587
KALRN	3.90917592453896
SECTM1	6.43040367386669
THOC7	8.05961710057882
IFNAR1	3.97559899625807
TCTA	6.78785614044938
NY-REN-7	3.51243883797845
TALDO1	9.4534597956554
B2M	11.9712858557032
LPPR4	4.41638959502824
SQLE	5.98547395168246
SEPHS1	6.72896137225386
EIF5A	6.97560704238155
FAM49A	5.2166572083873
YTHDC2	3.86268029679436
EHD2	4.7912730029417
NCF1	4.51573075347894
SPG7	5.79229185793971
ZNF614	3.53640161518694
HOXA5	4.03950696380833
NUP133	7.40260134473681
FGF12	4.07125874118806
SLMO2	6.91453933443041
INPP5B	4.39493952650352
PPID	6.81144976136192
SNTA1	3.90210218221537
IL20RA	3.79593649448454
UBE2J1	5.62087723595886
CACNG2	3.2789860550656
GCM1	3.2278205340417
ELF1	7.15105293764601
TLR5	4.4719213756545
TCFL5	5.83111768570188
C1orf107	5.54053519907841
C19orf22	6.94291087788507
SAFB2	5.81562818748473
MAP3K7IP1	3.81924278089236
NCK2	8.1178268086498
OXA1L	8.13504367070801
KIAA0652	5.49010377522636
KLRG1	3.68847838054168
FRAG1	6.01318174427442
ZSCAN12	3.03906495921216
PSMD12	7.45018314246949
E2F4	5.16064069022416
CLEC4M	3.45312026672349
KIAA0999	4.67911881352255
CLDN10	9.56080044189391
MGC13053	4.36224765232424
TAC1	2.72573195494781
GYPA	3.39627329527965
HPCAL4	3.21286102755841
TRAIP	3.94539060938197
MEX3D	4.55338555457367
KIAA0232	6.5992719173062
ERCC8	5.05013179329491
NFAT5	4.59376837111883
GPX4	9.81519740056003
CSPG4LYP1	3.41448563040047
KIAA0368	5.74813827486248
FBXO3	5.21124058025394
DVL1	6.5152680389506
CMKLR1	4.25020356395582
GPR157	3.43738469540898
TYMS	8.05860335312647
OR52A1	3.16080931141276
PEF1	6.99999982801734
ZNF750	4.36213365517724
ALG9	5.17731231663425
MCM5	5.43783714108955
SDK2	3.52319712725195
BAIAP3	3.7112060939285
RABGGTB	6.8864330185472
KCNK7	3.45685495764503
PTP4A3	5.87184744152061
ANKRD40	3.96515490553017
CALCOCO2	7.25917632442606
TMSL8	4.64458961251363
SNCA	4.74075434576853
ZNF551	3.55921766052478
HBQ1	3.33155650321887
ARHGAP26	4.26955732855317
GEMIN6	6.10760357220891
HRAS	5.04524073432008
KLRC4	2.71366633419897
BSDC1	5.53533115169508
DSC1	4.0219298416843
RNF43	4.52942161753688
NDUFAF1	5.81979337753646
MAP2K4	5.62020304235067
FOLR2	5.29972521454187
LYZL6	3.54017948692732
EPB41L3	6.12624648204097
TEKT2	3.54813011611491
CDKN2B	3.78249317791031
WSB1	6.23839336792406
ZNF480	3.68209950754451
MAP3K6	4.51217959759425
PROS1	6.51513049533521
PSMB8	8.42231556026076
HN1	8.81643830088203
MAS1	3.30819916294474
APOL1	5.33718387357475
CSHL1	3.45997373116523
ZBTB7C	3.12390668124195
AHCTF1	6.10110992317898
SAE2	9.82019863831385
ITGA2	4.24754772576555
AP2S1	8.79799510734743
P15RS	8.14607405291357
MME	4.04093815599242
VAT1	7.35270971508075
MAST4	5.32220998130814
TUFM	9.1324567408328
KRT33B	3.26316817347069
THEG	3.84867623093688
KCTD2	5.63612607165069
WDR26	8.81358892473338
MFI2	3.23550168727021
KRT34	3.17669514463973
NR4A3	3.5741344128616
SGSM3	4.89188982890355
ARSA	4.06444329694213
TOMM22	5.90223092507733
SOCS3	3.67886433398414
UNKL	4.10974729833898
POP4	8.64778371061967
BHLHB3	9.34574497357793
MALL	5.10401592051577
SOX15	3.15727275742894
CCNA2	6.1503401294401
PARK2	3.06939895762410
GPR124	4.60413466620412
TMEM132A	5.17473752478188
CGRRF1	5.60786114328063
RUVBL2	7.67435241825791
MCAT	5.4212764190122
WNT10B	3.81156764724582
ISCA1	6.62870528769256
RPAP1	4.04321706953419
C12orf48	4.779053328433
RAI16	4.74564406595672
RPL27	9.16868099246949
EPN1	3.98783066341668
MAGI1	2.78786102148137
GBX2	3.15416882682489
SLC35A1	6.99396913731964
GAL	3.79003393017807
SLC14A2	3.70932618047042
RDH11	8.08028584667933
ZNF518	4.52096366670827
PCYT1B	3.13846133671373
AUH	6.58150069680534
EIF3H	10.9399692224493
KIF1B	7.25925392177267
MBD2	4.72554838994294
AMOTL2	7.26762225042476
C6orf120	6.55478848410818
PIGT	7.78995575029054
PSRC1	5.68996129908855
PLA2G10	4.0195483119746
ALAS1	7.17570973886044
FOXO1	6.97792708826473
C17orf62	7.8121052140956
KIF5C	3.6024092450365
DUSP10	5.08864414132902
CRLF3	7.52865131213269
CLCNKB	3.60623925964185
PSMA5	9.3784144630138
FARS2	5.81049269675825
CCDC28A	6.5147299436962
AMPD3	5.2519791610997
PIAS1	6.8219545566335
ADCYAP1R1	3.32208053225542
TMEM134	6.60097059089167
CDH20	3.03996087754793
FBXO7	7.7865706589793
FLJ14213	3.63267898473425
ZNF3	5.36495804934555
LRRFIP1	6.48950071940876
TMEM49	8.720209390754
CNOT2	7.04479231368139
CBX2	2.93854388143674
ZC3H14	5.84652289309062
ALDH5A1	4.61719525906266
HNT	4.48613888071662
SERPINA4	3.32429785709116
FLJ20920	5.64573802060649
CRTAP	5.7435683883598
DDX50	7.70793348258236
STYXL1	7.2389778584543
TK2	4.7460386015688
BLVRB	8.14392078724427
STMN1	7.12744999203636
GUCA2A	3.30427109840073
DPP6	3.22442848695133
GALNT10	4.96461435040693
STK39	5.36426626401321
MMP24	4.64183412858729
CKS2	8.96847581870972
RHO	3.67035780324045
BANF1	8.72229067489691
CR1	3.32749412221717
RPS6KA2	5.30226908672645
HMBS	5.97001414532466
C20orf112	3.80663438053584
SLC25A24	7.89891399763136
MRPL22	7.25985903787809
SLC25A15	5.44236899896081
GADD45B	5.1077901582554
TDP1	5.4875119360184
ZNF287	3.48909335488773
DAAM2	5.04543922846716
C11orf57	4.66964125951527
RFK	6.71421847191232
ZFYVE9	3.73459468925087
TCTN3	7.20003605048336
STCH	5.90256298997385
LOC283871	3.64942635619963
NDUFB3	8.08339557109327
DEFB4	3.62766579413614
FPR1	5.2187530059505
FMNL1	4.21498234652872
SEPT7	9.85911805203906
PTCD2	3.99987040525212
GNLY	5.61006859828676
GRAMD1C	3.42445746936799
ZNF165	4.18049742113174
TR2IT1	4.12681300181244
ARMCX3	7.03317293021959
NDE1	5.90350999933401
MAGEF1	7.52658376957266
ITGA10	3.76924281935812
ARHGDIB	9.41347918309382
FSHB	3.60949676132777
ANXA2	11.5202836845556
HLCS	3.86306451769237
MCF2L	3.81850621209627
AK1	5.48554460590939
FH	6.24704567902691
LGALS2	3.82225475090415
SYNPO2L	2.69299299859339
KIAA1045	3.44810798521691
C1orf183	4.44078731837438
MAGEA8	3.16163121135077
DGCR8	4.19446290671515
GSR	4.33780276430407
NEU2	3.2790511136128
HIST1H4B	3.44153253255729
CACNA1C	3.05068117763109
FAM20B	5.4686648074493
HES2	3.08977421606170
PDCD6	8.3452866618555
INTS7	5.10533771540995
AMPH	5.08424573076653
UCKL1	5.64038120556319
ASB4	3.05144329289855
C10orf97	4.97557057209302
ALDH1L1	4.57670461193807
CCL23	3.40048248235392
OBSL1	4.58196264365293
SLC12A7	7.32458340091179
THAP4	5.49243108683777
RBM4B	4.65728191851287
OGFRL1	4.63077392236691
KIAA0831	5.91257096906774
C12orf11	7.53246555895981
PPP1R15A	4.57255463622266
KIAA0240	5.71143413641644
CD1B	3.67843454944345
FCGR2A	7.5042603688564
MDC1	4.78321288351733
MAN1A1	4.07465859176895
KRT9	3.2600375647235
HTR1A	3.3385598535624
OCEL1	5.83359206356981
ATP11B	5.49661256542229
NLGN4X	5.29975762920143
FBXO34	7.03845101596265
ALOX12	3.54253279430679
RB1CC1	6.8925648649997
PCDH12	5.04009770962647
RPE	6.28737364458327
EIF4E	6.9576068970489
CSDC2	3.81834597930512
ABHD5	4.9828569609792
TMBIM1	8.2413224759932
PET112L	4.914592434594
P2RXL1	3.1815764669519
F2RL2	3.40070500887129
TRMT1	4.52764833348639
IMPG2	3.92378473731295
LRRC32	5.31747209804878
BGLAP	4.42188389527242
HTR4	3.49932305631676
MRAS	4.73506541410638
TRAF6	5.08514808164115
AXL	5.02963199107163
ATP2C2	3.42244620234537
LMNB1	4.77449341214155
TELO2	4.68267017872609
PNPLA3	3.87824067259448
CSNK1E	6.10296004604672
SRP14	9.9459774267168
KCNQ4	3.24419570030162
PIK3C2B	6.48675978923654
C15orf15	8.34376490558445
TUBB2B	3.00318761399806
USP15	5.50111847615542
C12orf41	6.74520951094242
CEND1	3.48410180505757
RNF31	4.41830327636113
TCEAL2	3.89924313831608
PTGER2	4.84403085251244
UBN1	6.6687996310197
SLC5A7	3.04208265630632
SLC31A1	6.7850157684248
ADAM29	3.35321387508431
ST7L	4.08675353185823
GFOD1	7.14926583662312
CTNNA1	8.6862086547904
HRBL	3.82538526422600
CBX4	3.63361632886343
NTRK2	3.55392711561311
FOXN3	4.85291215790926
MFGE8	5.9047073789914
PFKFB2	3.83044596043424
TAS2R4	3.60362509999042
SH3TC2	3.15875605412534
IL10	3.75462973447095
PXMP4	5.65184309395868
RNF167	6.58616702285377
PRMT5	7.540344700586
TSKU	6.86584944607685
ATPIF1	8.20321908871106
ETV3	3.24876104449826
PAK7	3.10491127139162
PDLIM1	10.0036230768812
CEP63	5.22863420322994
WDFY3	4.98533800700060
RNF126	4.73652662766616
DPM1	8.64615567673335
CLIC4	7.42625989118452
ACR	3.7146543918787
KLK7	6.99213974302172
ALOX5AP	9.55974641958538
LRP1	5.42930623130182
TNK1	4.33145960026708
TAS2R9	3.10002688702241
ZNF16	5.2539283982315
POLR1B	4.99287853694698
SLC8A2	4.38001404841314
OLFM4	2.94266823565591
TACC1	5.19901148060988
SAMHD1	6.0870602242733
ATP13A2	5.39791234259799
KRT4	3.43454246042116
PAX6	3.58598955940765
SCG2	4.32800497774189
SLC17A6	3.57008870383607
TUBB4	4.04551371922267
PADI4	2.98821027250153
FMO3	3.99650003863686
NLK	4.03200485262975
POU4F3	3.25600894870339
MDM2	3.42346565115212
CAPNS1	10.9190749906520
SDF4	6.94341052790097
ITGBL1	4.95857422018882
TAP2	4.30098326299258
OR2C1	3.58126817356472
KLHDC3	6.67510174059387
EFHD2	6.8088309571812
GALR3	3.50663324838338
NBEA	3.25826007281281
ABCA6	3.2546164821977
ABBA-1	3.77347357614544
GNAI1	5.73245739344452
CLDN3	8.50828950248703
AKT2	3.69791354328514
EGFR	4.3154989757269
VPS4B	7.37180641662885
RBM16	7.17255538891918
GALNT6	6.35670234473961
ZDHHC3	5.50760243016815
SLC25A4	5.99695519004947
CYB5B	5.66964882783436
NDRG1	7.59913556912607
SESN1	4.50147095058876
GBE1	6.58104653472293
MRPL46	5.50205008039398
CLASP1	5.01184623882982
FARP2	3.86861535138503
ACOT11	3.82925712900579
LDHAL6B	2.97995369090187
MAPKAPK3	5.61833576034251
NCAM2	3.08480595534051
AFAP1	4.51902093548405
PRKD2	5.65290043025215
OR2H2	3.4396196376663
ZFP36L1	7.16400584455293
DZIP1	4.66043501273681
GPR161	4.06566478780139
RNF146	5.06554137049007
NKX3-1	3.94463620030268
CCNB2	7.70173910997346
ZNF10	3.86822007548489
WDR74	5.38869948547124
FAM134A	7.64120627043042
PCNP	8.16646147356721
PURA	4.89861965330529
DNPEP	7.33174154380636
ERBB2	5.26339199943513
CREB1	6.54606240521167
NEO1	5.89401024211822
DDX3Y	3.23032804593321
RPS3A	12.5635582247128
MXRA7	9.47807315570789
LGALS3	10.3734679058350
GLT8D1	7.11132753164697
TMPRSS3	6.3923433673568
UPB1	3.15078712816669
LAT	3.88548599376736
CLDN14	3.49923691338573
DHX38	4.40846126669823
KCNA3	3.23439324270395
BTBD1	7.79362017607651
TARS2	4.77795095848592
SKIV2L2	7.3679760350819
ABCF1	7.93893802701178
CDT1	3.23541374426655
ZHX2	6.92464816093019
FCF1	4.69539865587313
LRRC49	3.50897769801775
GUCY1B2	3.84623134197969
CD28	3.3365035633453
SMARCA4	6.08252363312537
SEPT2	9.15764391732561
SOHLH2	3.64704521091733
MCOLN3	3.93679148817320
LRP8	5.50599007553247
TAGLN3	4.06824837419261
MASP2	3.55109109850497
GPATCH3	4.45107109740189
TTRAP	8.27660678145001
AGL	7.46481892590877
NFE2L3	5.16042388457327
PSD4	4.33139959644587
PALMD	4.0950115893166
CCNB1IP1	7.79553189016944
TMEM43	6.84865579359142
OBFC1	6.08562368075283
STAT5B	4.16479094698149
C14orf79	4.19489929833047
ENPEP	4.68161793196403
SSB	8.32939644278349
SCT	3.0372136297727
TIMM23	6.62243561272703
SKI	3.77556748322806
SLC22A13	3.26330430735596
AKAP3	3.35087445351512
OAS2	4.68521845651483
KIAA0423	6.0426463010149
SEC61G	9.43672971212635
CAPN11	3.19980277432658
TMEM50B	7.9263967161834
DEGS1	7.52216639730976
ARHGEF4	3.35381462418501
DBNDD1	4.54111469903879
TBL1XR1	5.03324688055318
FAIM	5.19839797803483
SP140	3.69223971545343
G6PD	5.00461447416464
NUDC	6.88374919072902
GABRP	3.36023853851707
SCARA3	4.23526779379716
TACSTD2	5.9099463552171
EIF3J	6.73983457470715
PPP2R2A	7.06405065490936
CPA3	3.69205077432026
PVALB	3.06038655132631
BCAT2	6.13064738315502
MFN1	6.45684618648665
F10	3.04610834083392
