Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_F06_586104
PRDM2	5.13580649567874
GDPD5	5.388032399204
PDCD4	6.5399609075039
CEP350	6.5615022685701
FOXP3	3.14094129774436
SMYD3	7.71051407790224
CST7	6.10892352097057
SELL	4.94562181104748
CIAO1	6.80569123489225
LGI2	3.50598208249982
WDR45	7.07033160608321
ANKRD6	9.05624376970927
LTBP4	3.5799630263276
PSCD3	3.14130685858237
PYY	3.00464087467306
KCNC1	2.93618402434011
SIRT6	3.98565930225677
CCL19	4.5633397838619
ARHGEF9	4.7608353534183
ABR	4.67332029135667
C10orf22	7.3388027453676
STK17A	4.83960795829859
FOXE1	3.45652424807794
GML	3.09485877201954
CNGA3	2.8590968139445
CD38	5.83220462422746
ZDHHC6	7.41390007371675
NEFH	7.99373778298063
PGBD5	4.4127204952369
CTDSP2	7.48159214857644
RMND5B	5.23280208301485
ZNF257	4.25762522666413
DUSP4	5.27868184262305
FLJ22167	7.07188342715802
EXOSC7	7.08423778160315
ROR2	3.98859472214465
FOXM1	5.62733304693978
ZBTB48	6.13064832571059
BUD31	8.82059346323933
MAOA	4.44265298592714
CCDC41	5.29647334346698
TNNT3	3.29467234714589
FBXO11	6.13764738788154
GYPC	5.54339096016358
PLIN	3.35545958162773
RFXAP	3.4254670466531
C6orf15	3.49736081262878
RNF4	7.98933316748055
F8A1	8.01318617514658
PPP1R3D	4.90257062592337
GRB2	7.53325569756139
TPM3	3.44148922110690
SYT13	4.31104203849066
EPB42	3.31467299063242
RP5-1077B9.4	5.91956814273714
EIF1	10.9724150714027
CETN3	8.59139873311964
FPGT	6.04452502869743
PRY	3.29061597897445
NTHL1	5.50288217241375
POLR2B	9.03490623641526
RPS28	11.7842024920516
GDF10	3.04756944548384
COQ9	8.5021807411329
P2RX3	2.99948026081214
GCC2	7.58162424185696
RARRES3	9.01258890721594
PLXNA1	6.2528914709935
WBP4	4.27161191601025
KIAA0100	6.72385589182878
PMF1	7.32622977197437
HS2ST1	6.08377633060987
CRELD2	6.9819185015493
C8G	2.91182460917619
CD82	6.35985597308434
PMM1	5.22143961771578
CBLL1	5.65630941589041
LIM2	3.26016422926395
VAX2	3.88815284301141
SETDB1	5.84456603778061
LRAP	7.32240488958532
GCLM	7.6478171899769
CPEB3	4.80087926802446
PPM1A	6.16800531567506
INTS1	3.97915119098381
MMP16	3.18971554131977
CAMTA1	6.09316816751673
SAMSN1	6.85628702752133
DRD3	2.7675449756848
GMPPA	5.92935296318732
C11orf73	6.64788096325866
AIPL1	3.63446355058489
PTP4A2	9.26276585859573
IL24	3.226467465059
BDKRB1	3.19796339324578
HPCA	3.40050137498993
MLF1	7.85620238141162
SEC14L1	6.02520784140625
CHFR	6.43993332603859
EMILIN1	2.98286200808543
THADA	7.27590211999181
TAF12	6.05707255090596
NDUFS4	8.6125992461767
ID1	6.88824511276327
PIK3CB	5.06660527198056
COL18A1	7.833144308834
PDZD3	3.02127704136213
TBC1D17	5.29083853939206
COX8A	10.6355443241510
CDCA4	6.5399242377984
C2orf44	4.32754099471909
C9orf16	8.26567069681747
ERBB2IP	8.2204488881592
EMX2	8.12986217755769
FUS	6.95639680817617
NIPSNAP3B	4.25588235089257
TF	3.12698420580813
CXorf56	5.56628705176065
CLCN4	3.4370423779749
PWP2	6.06191730296588
MMP15	4.9521101511629
MTMR14	6.08962585329668
NPR1	7.83116379672133
DNAL4	5.72135456767515
ELAC2	4.57661812440038
ASS1	12.0752396915128
IPP	6.58381388742645
TMEM59	10.1599753981639
POLR2J	8.38034915874698
SEC23IP	6.09431919266753
RGS4	3.80766357332805
UQCRC1	10.0509938081328
SNX6	8.34929081393444
DDX18	7.39395625609747
POLG	5.0436593057585
ADAM23	3.73768791242972
ZNHIT2	4.8369763706640
TFR2	3.70191145620071
NCDN	4.20378649413765
RAG1	3.4113752138214
POMT1	5.79297830503975
CYP1A1	3.20198911862742
SNAPC1	5.9354646217629
GNA11	5.56090781866801
CCDC52	2.72057201366647
CAPN1	6.93270929000594
DDHD2	6.90428603379415
UPF3A	7.1444538035699
LAGE3	6.86178795735483
GNRHR	3.05780287925765
UNC13B	4.85612504605643
TTLL4	4.8420803016336
PPBP	2.91611435565369
HTR3A	6.65585179108413
SDC2	4.98239011432926
ANKRD49	7.45078008054715
BTF3	10.4417861697133
COX7A2	11.2696476373205
SARS	8.27592044384388
C13orf18	4.02714349419446
CACNB1	3.79657111025397
QKI	6.54959186193958
SETMAR	6.91982297345992
LAMB4	3.22718977890053
MAN2B1	6.86480013229109
EML3	5.65707143792177
ACADL	3.09104566356473
OFD1	7.9000659842106
CGA	3.47249649761914
EIF3EIP	10.6650401648225
PEX16	5.59414176120929
GNG12	7.10224005244366
HABP4	5.15785466650109
CNTN2	3.22803625540210
ASNSD1	8.30095324907913
FUT4	4.55125272006755
DBH	3.23832601240339
CD53	8.32403918444268
HIST1H2BJ	3.78701396505155
TFAP2B	3.08078906999522
ACF	3.69568028652067
TMEM11	6.41001042625599
CDH8	3.22575331952058
C3orf32	4.05464853113613
AGPS	6.33681734114848
C4orf18	3.23007278392634
PCCB	8.54060153063781
IPO13	5.17563695592149
PECI	8.52941780456675
UNG	8.82373156339493
C6orf105	3.56275028239681
GSTP1	9.3176635076265
SUV420H1	8.22486841801564
ARHGAP15	5.19862968309065
LTBR	6.2992924370139
TDRKH	3.46852560674007
PSG4	3.53352710011346
SLC9A3R1	5.94962423210558
NBPF3	10.0024878185581
SLC9A3	3.33597118343809
OSBP	7.38853027946886
PRR5	4.56957241381874
CHMP7	6.27431601208372
ADRA1A	2.98613082264921
ASAH1	7.41421346709248
FKBP4	7.11313964152182
ZNF350	5.44418079740257
DOM3Z	5.758374303702
GIPR	3.45713723516736
AHI1	5.29935267311331
BST1	4.64049539708198
NCR2	3.29741029486063
NADSYN1	6.29300217904712
UBE2W	6.3528722666768
RGS14	4.1251018935786
KRT15	4.66108207705695
SCN11A	3.91398504182988
GFI1	3.70167344381636
FHL1	5.18670911248913
SMC6	6.54440770387941
GATA1	3.32785480937485
OSGEP	5.91257782132463
ARMC6	5.24686626180475
HK3	3.62113957956716
PSMD5	8.01094087722129
RSU1	7.66814151667545
RPL4	11.5811406894075
MAD2L1	8.21250395501982
RBPMS	5.60293135709495
EIF4A3	9.09430082731167
E4F1	5.33944853527678
DLEC1	3.46232552747489
PRPF3	6.94076388510088
EMR1	2.96980218701227
CHMP2B	7.84497598547771
CAMSAP1	5.09669714127447
RPS21	9.90547285390764
XCR1	3.09884427523389
ARID5A	5.0009727498223
RBM6	7.41434278010173
UBE2N	7.9543898056318
KLF4	4.02479913246933
MGC4172	5.16112526922235
LMO4	7.30146312160379
KLKB1	3.51548798521432
HDAC3	6.8718890737691
HP	3.94083206571127
SCHIP1	5.34555387014393
BTK	4.65558640479628
KRCC1	8.8376032005385
PRND	2.82658989587623
C6orf27	3.18097674270885
PIGL	3.70160312167049
CLCA1	3.67424076770104
C1orf112	5.93227198215304
OLFML2A	8.17201907042982
HUS1	4.99006543381775
SFRS6	8.36403964855914
CXCR7	6.53968822819762
UIMC1	6.63574158674592
FXYD2	3.32451912757812
GOT2	8.36020611483896
ZNF667	5.38079726038235
TFEC	6.34282884133749
ATP7B	5.34487492344099
RAB38	4.1820434542861
POLD2	7.01472184530699
PPM1H	6.69115885102562
DCX	3.26303231337669
NFYC	6.16478388971504
ZNF228	5.62851785143449
KIN	6.93964045705255
PLSCR4	6.57473775729694
HIST1H4I	4.18518289784408
PPARGC1A	3.60713330519685
HIG2	7.65310178668369
KCNK10	3.7045381908776
EXOC1	8.34129417189156
OR6A2	3.59439317820786
ETFA	9.23738168354702
PDAP1	5.49361422400346
C19orf6	3.56174265982146
POLRMT	4.31800734626498
ZNF146	8.33138346743055
MIA2	3.06214712162649
LY6G6E	2.92357811693696
EIF4E2	7.51776152472086
NENF	4.6244605956437
HOXB5	3.55025464945829
ZNF324	4.92190130349499
CUGBP1	5.55537937469162
ENTPD7	4.80014758279328
TTC13	7.56183598562058
GJB5	3.25634231299929
PRSS22	4.20115384504159
CYP3A5	3.25599886737357
MBOAT5	4.80105250755632
CUL4B	5.70051877507663
CENPJ	3.63403551368366
KIAA0664	6.5961010157002
PITX1	4.29615360763813
PDGFRB	5.21744776049153
RDX	6.70384391856475
CELSR3	5.02872288975059
JUND	6.26705839954814
ITSN1	4.87011567897077
CHRNB1	4.01034506938853
EHBP1L1	4.68362829135433
C19orf2	7.59531565243516
FETUB	3.04920477277053
CAMK2B	3.07379769644371
DCTN1	6.4314681459818
TNKS2	7.2152414774921
MRTO4	7.39125893178625
C1QBP	6.39823731877121
TTC3	8.09300693133913
NDUFB8	8.70431665539649
CADPS2	6.74065677530139
EDG2	6.33391583683543
MYF5	3.00995740610716
SEMA3G	5.49014981462228
IL23A	3.26313922545155
GJA9	3.52608140934176
R3HDM2	7.60211242900643
C5	4.60917659595444
SLC2A10	7.34897055554596
TRIM45	6.0990135314712
TSP50	5.16375546110999
PAQR3	6.50013909055711
ANKRD26	4.0136256159727
TCP1	8.25814992244317
TMED7	7.03096191398882
CMA1	2.90302613378881
PTCRA	3.90244375351929
HCRTR1	3.23105604960196
FST	3.90899458692454
PAWR	4.13631403928761
LDLR	5.7073222664292
ASTN2	4.74439041492553
SCRN1	7.47207165598766
GPATCH8	7.14232086733587
KIF4A	6.89588910349365
TANC2	5.5264881351943
ZMYM5	3.87949369608782
PGM1	8.04214896905387
ZNF586	6.41211431739334
POLR3G	3.56555768437854
CPD	5.86033701176195
SNCAIP	5.84286093436209
DCT	3.55974431940306
HLA-DOA	3.53738679760337
TANK	6.9373653783714
RCAN1	3.72140870471255
UPK1B	3.49801259252391
DNAJB4	5.60034182015398
UGT1A8	3.1582514142523
LIMD2	3.60006590926415
HIST1H4L	3.39304173012973
PECR	4.65914240879491
HSPA2	7.24840522025298
SERP1	9.52014625854307
TACR2	3.64435911696093
NUP85	7.64417788529047
CD177	3.23333690728648
GPR135	3.10218718002058
PIGG	6.90671328206513
LGR5	4.5467312897081
JAK2	4.57983301045231
DPYSL4	3.14564813428484
TM9SF4	6.6260148857304
PTHR1	3.28868136479800
SIRPG	3.83545301733048
ZNF264	6.50205396638594
BICD1	6.22465501889701
RAB5A	8.2088160152001
FLJ13224	2.90021822285493
METTL5	9.76293723167007
HERC6	6.5481040042472
CASP1	7.37032210474375
USP9Y	2.79416724788089
LRP1B	3.20533239626807
XAF1	8.6083455254869
PLA2G4C	5.53382660557268
APOA2	2.95614472257161
SPAG6	3.1869911984384
KALRN	3.38601968035664
SECTM1	5.97141427202012
THOC7	9.85634345550217
IFNAR1	4.68816427938699
TCTA	7.60467244071567
NY-REN-7	4.09168734239271
TALDO1	9.5496620082408
B2M	12.4286333860787
LPPR4	5.21425819248865
SQLE	7.64498043560159
SEPHS1	6.96788102566306
EIF5A	6.82636392825281
FAM49A	4.43399299663768
YTHDC2	4.98530178187915
EHD2	4.41650273507847
NCF1	4.06428276581571
SPG7	6.88034273537654
ZNF614	3.64954345203612
HOXA5	3.14622931094901
NUP133	8.90141677130207
FGF12	4.01803560740468
SLMO2	8.92054667269993
INPP5B	4.54522291682347
PPID	8.1593372113402
SNTA1	4.64481039162039
IL20RA	3.96260569423029
UBE2J1	6.77433485184515
CACNG2	3.02592271909561
GCM1	2.93400142543
ELF1	6.46985852336023
TLR5	7.19844279323485
TCFL5	7.60322109871866
C1orf107	5.64253442751099
C19orf22	6.77271748686984
SAFB2	6.41982288246085
MAP3K7IP1	3.77740843767415
NCK2	7.93323644234254
OXA1L	8.44713091143063
KIAA0652	6.56346105345823
KLRG1	3.40879061203545
FRAG1	7.22067368436591
ZSCAN12	2.9688660898141
PSMD12	7.79241350421146
E2F4	5.09359164912770
CLEC4M	3.33659508892104
KIAA0999	5.8762894841402
CLDN10	8.06742155865099
MGC13053	4.21446853992849
TAC1	4.35302618225048
GYPA	3.2624954835433
HPCAL4	3.38329480443457
TRAIP	4.65203441949771
MEX3D	4.64374160350302
KIAA0232	7.60833413145381
ERCC8	4.56392020276234
NFAT5	7.11204984805423
GPX4	9.8436795741763
CSPG4LYP1	2.88491185519137
KIAA0368	7.37727382275363
FBXO3	7.91427727201105
DVL1	7.14559978301905
CMKLR1	3.89832404939966
GPR157	3.88704737731322
TYMS	8.93579146307658
OR52A1	3.24534785839272
PEF1	7.03757108304086
ZNF750	2.90653016667711
ALG9	6.61750244029555
MCM5	6.70615050131669
SDK2	3.38001550213552
BAIAP3	3.75080122205384
RABGGTB	6.88310684990594
KCNK7	3.27209024862989
PTP4A3	7.19252700702122
ANKRD40	4.76780711278084
CALCOCO2	8.05446223049272
TMSL8	7.55801588321717
SNCA	4.12184349496117
ZNF551	4.92070794009162
HBQ1	3.38509405008832
ARHGAP26	4.71474053311136
GEMIN6	6.62352509620011
HRAS	6.35014916616654
KLRC4	3.03103042309026
BSDC1	6.32946159415692
DSC1	3.51720537237106
RNF43	5.29334127927629
NDUFAF1	5.93520948122584
MAP2K4	6.03690453642453
FOLR2	5.53584263909356
LYZL6	3.45443309604644
EPB41L3	4.47614681030050
TEKT2	5.91583680911896
CDKN2B	3.08559045550689
WSB1	6.63214822209751
ZNF480	3.65632523862119
MAP3K6	5.1722194882335
PROS1	6.33039241730939
PSMB8	9.05952155050025
HN1	7.84417043938484
MAS1	3.08350123949876
APOL1	6.8351281791917
CSHL1	3.03736982746813
ZBTB7C	3.67017591763743
AHCTF1	7.75855089303418
SAE2	9.67828108534405
ITGA2	3.95100344484252
AP2S1	8.6510477484071
P15RS	7.69176204576381
MME	3.6114744614158
VAT1	7.24553834464119
MAST4	5.44408839054947
TUFM	9.70229857860556
KRT33B	3.24793634789376
THEG	3.42281791573545
KCTD2	5.90433767495076
WDR26	9.85762521997608
MFI2	3.69405207983116
KRT34	2.75479587708918
NR4A3	3.44227002066965
SGSM3	5.15244871765477
ARSA	4.47802981620572
TOMM22	6.57676019185898
SOCS3	3.63444405179402
UNKL	5.35293919436391
POP4	8.4213227816379
BHLHB3	9.00078677803547
MALL	4.00341376912691
SOX15	3.10322056475541
CCNA2	6.54369809961094
PARK2	3.04628656295061
GPR124	4.14074288294791
TMEM132A	4.8105529057472
CGRRF1	6.6259671892505
RUVBL2	8.3055993607683
MCAT	6.48516401374303
WNT10B	3.35930385485305
ISCA1	7.7116788402159
RPAP1	3.76817463060301
C12orf48	6.44770099358788
RAI16	6.3350153220092
RPL27	9.9000984238158
EPN1	3.40433211612822
MAGI1	3.35471063898337
GBX2	2.95055812178347
SLC35A1	7.82280254656993
GAL	3.87896598394637
SLC14A2	3.47690203763217
RDH11	7.99848730775056
ZNF518	5.09821991093759
PCYT1B	3.06452964082613
AUH	7.04685339608167
EIF3H	11.1215354143970
KIF1B	8.32741599799633
MBD2	4.91529277240475
AMOTL2	7.62306409808484
C6orf120	5.34561382954141
PIGT	8.03259245653365
PSRC1	6.5544284231961
PLA2G10	3.88654921333847
ALAS1	7.69189672906928
FOXO1	6.96055119948188
C17orf62	7.19904489057697
KIF5C	4.21558335839552
DUSP10	7.14864259725234
CRLF3	7.83525214682669
CLCNKB	3.55981514053112
PSMA5	9.28827539975997
FARS2	6.68512208412558
CCDC28A	6.86222369457807
AMPD3	5.07092623970324
PIAS1	7.65288150720915
ADCYAP1R1	3.44821942138915
TMEM134	7.43782127043175
CDH20	2.85779120868535
FBXO7	8.41602911135136
FLJ14213	5.94088116092273
ZNF3	6.92850500202264
LRRFIP1	7.6426332464239
TMEM49	10.2521179433265
CNOT2	7.82791414968773
CBX2	2.77073909315197
ZC3H14	7.53165440555875
ALDH5A1	6.82472950717795
HNT	4.16260246117973
SERPINA4	2.956866736266
FLJ20920	6.1470149805016
CRTAP	5.77480485145009
DDX50	8.6968603708472
STYXL1	8.02728728515493
TK2	5.2476308762387
BLVRB	7.8262763441588
STMN1	7.715854037553
GUCA2A	2.96171931039975
DPP6	2.9242297908187
GALNT10	4.12776468265467
STK39	6.46797065899823
MMP24	4.2516652994022
CKS2	10.2901957902946
RHO	3.58514983499227
BANF1	9.80860808202427
CR1	3.09362726943462
RPS6KA2	4.69424479812444
HMBS	6.62874900077778
C20orf112	4.03975426662812
SLC25A24	8.05211111998134
MRPL22	8.56642293962036
SLC25A15	5.30247577206513
GADD45B	4.57007515010886
TDP1	6.69924243388982
ZNF287	3.75816871307043
DAAM2	4.92522038029806
C11orf57	6.91838504057687
RFK	7.44451460103086
ZFYVE9	4.01199667923931
TCTN3	6.79072085571252
STCH	6.49621708068214
LOC283871	3.70894041339903
NDUFB3	8.39918572612737
DEFB4	4.73942638904207
FPR1	4.29895738895941
FMNL1	4.48070873702890
SEPT7	9.39182635331303
PTCD2	6.19475640362806
GNLY	6.09926175944526
GRAMD1C	5.32088453958998
ZNF165	4.628013599342
TR2IT1	5.83544521050602
ARMCX3	8.0492621161112
NDE1	6.10748273329777
MAGEF1	8.56255361191818
ITGA10	3.89428054558202
ARHGDIB	8.65594773733529
FSHB	3.56354449312421
ANXA2	11.6214975691897
HLCS	4.21256510588218
MCF2L	4.39499642184234
AK1	6.52595504543584
FH	8.21484809572075
LGALS2	4.19192910852104
SYNPO2L	2.7070347873635
KIAA1045	3.24920866775924
C1orf183	4.47189000327989
MAGEA8	2.96488769307904
DGCR8	5.93224773846221
GSR	6.05291508883582
NEU2	3.33004235158866
HIST1H4B	3.46039165026558
CACNA1C	2.94823746031242
FAM20B	6.7240518540828
HES2	3.51689710747292
PDCD6	9.6935063124798
INTS7	6.07202380925614
AMPH	3.83579425957053
UCKL1	7.44778043405751
ASB4	3.00010610939334
C10orf97	5.30834264122802
ALDH1L1	3.76191274064745
CCL23	3.09021468923059
OBSL1	4.84541290494211
SLC12A7	7.69447489959627
THAP4	6.9002199736902
RBM4B	6.94547518223023
OGFRL1	4.98112319280113
KIAA0831	7.20682106275517
C12orf11	8.5089054245078
PPP1R15A	4.85135235766636
KIAA0240	6.10879433961007
CD1B	3.41263548287566
FCGR2A	6.12375847281062
MDC1	6.08884855804127
MAN1A1	4.70115689272129
KRT9	3.43007284376856
HTR1A	3.10351369212850
OCEL1	5.79671516718262
ATP11B	6.89577402827265
NLGN4X	4.29448683720407
FBXO34	7.97312040454957
ALOX12	3.65703380991745
RB1CC1	7.78611873935913
PCDH12	4.2424735864075
RPE	5.01288382211477
EIF4E	6.26316201131726
CSDC2	3.66411238666407
ABHD5	6.14068890690627
TMBIM1	7.06927110568567
PET112L	6.15178923436696
P2RXL1	2.95457599811259
F2RL2	3.00440376707883
TRMT1	6.06403502597281
IMPG2	4.11451871759055
LRRC32	5.91811821508389
BGLAP	5.77540713189134
HTR4	3.16886382227051
MRAS	4.78397757705972
TRAF6	6.19159512885218
AXL	4.97833558708824
ATP2C2	3.74755205512856
LMNB1	6.00824549000021
TELO2	4.30964218491693
PNPLA3	4.19158940625448
CSNK1E	6.61423714431952
SRP14	9.5977054644541
KCNQ4	2.99140065707689
PIK3C2B	7.4635698967991
C15orf15	8.37885430428713
TUBB2B	2.90860188539596
USP15	6.84762189742264
C12orf41	7.87275978638648
CEND1	3.6496736935433
RNF31	5.78501007927909
TCEAL2	6.6496023252847
PTGER2	3.85978490189579
UBN1	6.57678982592087
SLC5A7	3.22057213926801
SLC31A1	7.23307266595555
ADAM29	3.56704518895292
ST7L	4.39678545269806
GFOD1	6.9731644709483
CTNNA1	8.65332946824762
HRBL	3.84700026688946
CBX4	3.42738280053489
NTRK2	3.33066540688163
FOXN3	5.48807057754697
MFGE8	5.09351202408493
PFKFB2	4.05537710819756
TAS2R4	3.54469352293815
SH3TC2	3.01915140386591
IL10	3.56557627748669
PXMP4	6.66822030711457
RNF167	6.22650730094067
PRMT5	7.89581839571015
TSKU	5.74145803684629
ATPIF1	8.37740238509722
ETV3	3.10896019998916
PAK7	3.23258634127135
PDLIM1	8.55565156178596
CEP63	6.01880327699278
WDFY3	4.46901709922991
RNF126	4.53592448872015
DPM1	9.91746313670375
CLIC4	7.09776258985075
ACR	3.72615484558591
KLK7	9.85926433988416
ALOX5AP	7.56550213604061
LRP1	4.69577595621717
TNK1	4.30509804746926
TAS2R9	2.93449922088179
ZNF16	6.69252707142866
POLR1B	6.36606910028965
SLC8A2	3.45929064851565
OLFM4	2.75529755243994
TACC1	5.22692352745883
SAMHD1	7.48228876270735
ATP13A2	4.56162031348704
KRT4	3.51077660059506
PAX6	4.23698962375293
SCG2	3.21695969048958
SLC17A6	3.19888772215225
TUBB4	3.88994551754394
PADI4	2.88485383269545
FMO3	3.34982450994907
NLK	4.87895513595991
POU4F3	2.87199601521219
MDM2	3.34003615678565
CAPNS1	9.19482807813437
SDF4	8.22369197555554
ITGBL1	3.20716405080468
TAP2	5.06355505293112
OR2C1	3.37426622225882
KLHDC3	6.8447494321942
EFHD2	7.04362760276652
GALR3	3.57374760381077
NBEA	6.84543022965167
ABCA6	3.08428060923101
ABBA-1	3.64127739363681
GNAI1	6.47515093762194
CLDN3	8.77490707494013
AKT2	3.25052280364458
EGFR	3.74186297434253
VPS4B	8.50812444632346
RBM16	8.00758116330045
GALNT6	6.74402551553293
ZDHHC3	6.43047603283904
SLC25A4	7.7146371001355
CYB5B	7.28822498058768
NDRG1	7.97253234412214
SESN1	5.95656156184834
GBE1	7.49225063486733
MRPL46	7.23437365276923
CLASP1	6.45545327661042
FARP2	6.33165175972023
ACOT11	3.94608178234144
LDHAL6B	2.76842675892049
MAPKAPK3	5.73730996551883
NCAM2	2.96887329490811
AFAP1	3.89165782525406
PRKD2	6.6041563892111
OR2H2	3.16082284948561
ZFP36L1	7.18228295407589
DZIP1	4.71303467112762
GPR161	3.89220741782838
RNF146	6.40398719374593
NKX3-1	3.75401769572856
CCNB2	8.0880158314604
ZNF10	4.18455379999261
WDR74	6.24777369844409
FAM134A	7.8480993854659
PCNP	8.98966327463832
PURA	5.68534733516485
DNPEP	7.62393014829444
ERBB2	5.30313663170127
CREB1	6.42543977006758
NEO1	7.70333553780064
DDX3Y	3.19410095017183
RPS3A	13.0852597820908
MXRA7	10.5846525546926
LGALS3	11.1201169843891
GLT8D1	8.32482522427467
TMPRSS3	7.3025425688898
UPB1	3.12653465351724
LAT	5.07924647820964
CLDN14	3.37261774083309
DHX38	5.58643678505075
KCNA3	3.28617108508321
BTBD1	8.67349628164356
TARS2	6.06752758291999
SKIV2L2	8.26233676154042
ABCF1	7.67705461311926
CDT1	3.30965703246007
ZHX2	7.62503010171295
FCF1	5.30985392141053
LRRC49	5.283378495846
GUCY1B2	3.20843144542694
CD28	3.25472517290786
SMARCA4	6.47955295539306
SEPT2	10.0113982360419
SOHLH2	3.55185069151493
MCOLN3	4.46660313965791
LRP8	5.9284804238616
TAGLN3	3.58627607929361
MASP2	3.46219145635159
GPATCH3	4.52988743899861
TTRAP	8.12047884184197
AGL	7.62222132677318
NFE2L3	5.01156697848042
PSD4	3.97967908923129
PALMD	6.35072947915907
CCNB1IP1	8.32874517798945
TMEM43	7.07822949314042
OBFC1	6.11710579379896
STAT5B	5.0543409979534
C14orf79	5.14621345954309
ENPEP	4.19555844415839
SSB	8.93208487158391
SCT	2.80874406941988
TIMM23	7.49326287905456
SKI	3.61751891860811
SLC22A13	3.04985635809077
AKAP3	4.26827513327786
OAS2	6.29104251123772
KIAA0423	7.44532281640368
SEC61G	9.41796116360014
CAPN11	2.97348586088868
TMEM50B	7.42786255631227
DEGS1	7.96649920310328
ARHGEF4	3.71928739208743
DBNDD1	4.02809052940042
TBL1XR1	6.61214014375353
FAIM	7.5884509035554
SP140	3.80180908848079
G6PD	4.87512069119501
NUDC	7.2060732688082
GABRP	3.23270943803674
SCARA3	5.43110681870900
TACSTD2	5.40669354099364
EIF3J	6.38118197245883
PPP2R2A	8.54260257623595
CPA3	3.48480396812537
PVALB	2.86533682679121
BCAT2	6.34108224812899
