Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_G04_516406
MAP3K3	5.1999252564984
MAX	5.07425369190395
GRM2	3.65132032189239
OSBPL8	7.30160127119283
PROSC	6.11339133342447
NR4A2	4.7454070055447
RICS	4.80867956291763
PIR	6.06770317873386
PPCS	9.31727748837781
IPO9	5.65153054830099
LONP1	6.88888674930992
EVC	4.75358698211008
CXCL13	5.0408191253068
SCYL3	5.54596510849902
KIAA1199	7.52625935108445
SORL1	8.45202916348372
NAT10	7.2303132387452
CHD1	5.69918576378662
SYN3	3.70476275239459
DMC1	3.87241449540357
SLC22A2	3.81436194456767
SERPINF1	9.82197605674438
C20orf27	5.37069325940133
OR7A17	3.10175066817311
RPS6KA5	4.59689664050119
LHB	3.33733865517992
TAOK3	5.08449067331155
STK25	6.10692182523338
SLC12A4	3.4800802861924
BRCA1	3.18212576787520
GBL	6.48754002656415
C14orf108	7.33084618617212
CDC25B	6.56396987893644
BMP3	3.07595419350521
MAP1LC3C	3.78033460799014
TMEM180	3.39067200309173
CRYGC	3.62284231098501
SLK	5.61084743754436
POU3F1	3.31846585423539
C20orf32	3.86237468159495
USP52	5.05236572542548
HIGD1B	4.00205527584434
BAZ1B	6.21664921631723
USP6NL	4.4114156887979
SLCO2B1	4.79042963842901
ABCD4	4.77765825532795
DIMT1L	5.80832909591781
SLC25A46	7.32584288239579
LARP7	6.18051639066558
TEK	3.78402881521966
CD160	3.64457564080068
TERF2IP	7.70550604646375
PHF20	5.66995196042942
COL1A1	9.31926499806789
KIAA0090	5.59330813771856
GTPBP1	4.33140793425597
GRK5	4.40790462915692
AP1S2	5.89364741359898
RAB33B	3.88109491151019
CA11	3.92009693673209
ALDOC	5.1123814385528
NUDT1	5.41443943465169
ZNF212	4.9009456501573
ACBD3	7.69687957452668
ZNF83	6.5411781674484
PRDM2	5.28546049775470
GDPD5	4.39140080809156
PDCD4	5.22493478606482
CEP350	6.05462087736112
FOXP3	3.15529553595435
SMYD3	6.89001521449659
CST7	5.0838826202048
SELL	5.21512606699113
CIAO1	6.27719998095934
LGI2	3.89812786930404
WDR45	6.32826198148712
ANKRD6	5.87930438145778
LTBP4	3.43865532262229
PSCD3	3.5725274592879
PYY	3.17304971200778
KCNC1	3.34242304741359
SIRT6	3.96421067432229
CCL19	3.89867435737387
ARHGEF9	4.57383333925466
ABR	4.89415275693192
C10orf22	5.92769749879713
STK17A	5.06969018826319
FOXE1	3.96557963005459
GML	3.11928327513631
CNGA3	3.09239084319321
CD38	4.04949130050124
ZDHHC6	6.97113935591964
NEFH	3.8468546425482
PGBD5	3.48163759822
CTDSP2	7.18096627489775
RMND5B	5.4559473612965
ZNF257	4.52706781389391
DUSP4	3.93303396368202
FLJ22167	4.93806148304319
EXOSC7	5.9990398453913
ROR2	4.64643379062506
FOXM1	5.86311453547954
ZBTB48	4.76482847344817
BUD31	6.78397617872185
MAOA	4.78905846708083
CCDC41	4.22665046584095
TNNT3	4.07474873552973
FBXO11	5.89133195609187
GYPC	6.34490308949693
PLIN	3.58692738239581
RFXAP	3.42663906837459
C6orf15	3.79410813642821
RNF4	8.0801151923287
F8A1	8.24541300084597
PPP1R3D	4.65434080610711
GRB2	7.43107378074378
TPM3	3.11980774348993
SYT13	3.47353359221304
EPB42	3.79788085546726
RP5-1077B9.4	5.00793628431942
EIF1	10.0204014898270
CETN3	6.14239535056116
FPGT	5.47277982112098
PRY	3.20132183594609
NTHL1	5.9244374052741
POLR2B	9.38244144081585
RPS28	11.0080221434276
GDF10	2.96478847796762
COQ9	7.13275622373805
P2RX3	2.91430346214443
GCC2	7.08052430598151
RARRES3	6.9839548127964
PLXNA1	5.9404312680406
WBP4	4.39525850380769
KIAA0100	6.11098120723972
PMF1	6.24301428391836
HS2ST1	5.74797668880052
CRELD2	7.3744702761596
C8G	3.17648941268284
CD82	7.25761932850531
PMM1	4.69180729649822
CBLL1	3.75540075995717
LIM2	3.44681802725703
VAX2	4.86215481805907
SETDB1	5.02885050860979
LRAP	6.54290303684937
GCLM	7.5356018081887
CPEB3	3.44788319579484
PPM1A	5.39293996391418
INTS1	4.34740591141071
MMP16	3.14187762820655
CAMTA1	3.93858183822284
SAMSN1	6.35626469821498
DRD3	2.99761142053435
GMPPA	5.39507070938998
C11orf73	5.37798825127298
AIPL1	3.77800973270055
PTP4A2	8.94457945850732
IL24	3.45086463624128
BDKRB1	3.62283091918619
HPCA	3.58170790170721
MLF1	5.88770144458983
SEC14L1	6.13465192423311
CHFR	5.56984900418204
EMILIN1	4.58769272001965
THADA	6.06623473691034
TAF12	5.35068564683449
NDUFS4	7.52232243079905
ID1	5.44478136089748
PIK3CB	3.82929226519889
COL18A1	7.93637141287693
PDZD3	2.97134366200365
TBC1D17	4.72709750681085
COX8A	9.65080699986732
CDCA4	6.26103320425049
C2orf44	4.60105256947756
C9orf16	6.9049108411681
ERBB2IP	7.58162608058713
EMX2	7.94290193162482
FUS	6.0940573837088
NIPSNAP3B	3.2883083543561
TF	3.22327673073967
CXorf56	5.40738629012272
CLCN4	3.96833008808459
PWP2	5.48061851729328
MMP15	4.07735931646162
MTMR14	5.73105297644602
NPR1	5.44295235193966
DNAL4	4.98063652394538
ELAC2	4.65666533081784
ASS1	9.99423524823795
IPP	5.79254616143273
TMEM59	9.76168959813619
POLR2J	7.50214564847223
SEC23IP	6.27909519300906
RGS4	5.60639448111696
UQCRC1	8.52010296543845
SNX6	8.0329621509704
DDX18	7.01355082336126
POLG	4.93361205146398
ADAM23	4.16767953099534
ZNHIT2	4.34517795050167
TFR2	3.13214872159146
NCDN	4.34217113193644
RAG1	3.48435200213307
POMT1	4.80415387199474
CYP1A1	3.27377170037384
SNAPC1	5.34804489003082
GNA11	5.43656617398524
CCDC52	3.03011546565193
CAPN1	7.51561418650183
DDHD2	6.4589619983047
UPF3A	5.41521346979404
LAGE3	5.29039746238383
GNRHR	3.15522032583019
UNC13B	5.48439564386144
TTLL4	5.1764174300037
PPBP	2.90834680572931
HTR3A	3.91038114875137
SDC2	6.74490013388504
ANKRD49	7.03851063030463
BTF3	10.0379983019745
COX7A2	10.3288866275199
SARS	8.71058281101172
C13orf18	4.48374875051328
CACNB1	3.57045159518227
QKI	6.22190361298187
SETMAR	5.25018621194864
LAMB4	3.31169538397137
MAN2B1	6.2585218978336
EML3	4.55645799191492
ACADL	3.36251936272045
OFD1	7.23250114806166
CGA	3.36649044307775
EIF3EIP	9.96067430074325
PEX16	5.15010239675717
GNG12	8.09641613818281
HABP4	5.13864553674645
CNTN2	3.45410107753746
ASNSD1	6.92965618229976
FUT4	4.81684352876707
DBH	3.43828233711810
CD53	8.5624269088612
HIST1H2BJ	3.38313234813184
TFAP2B	3.19984859405812
ACF	3.55886010444916
TMEM11	5.96575328892785
CDH8	3.29018341340442
C3orf32	3.32716802836765
AGPS	4.63875351825285
C4orf18	3.65161244071480
PCCB	7.0624553012299
IPO13	4.83927444194671
PECI	6.22732846879566
UNG	7.03050381254038
C6orf105	4.394991582556
GSTP1	9.19259232129965
SUV420H1	7.7052420447526
ARHGAP15	4.36765483311072
LTBR	7.87305607334181
TDRKH	3.34094307561774
PSG4	3.17206318610611
SLC9A3R1	6.3300723136436
NBPF3	9.22662121667215
SLC9A3	3.28510020335664
OSBP	6.83283932365081
PRR5	4.39838164214223
CHMP7	5.63406964605877
ADRA1A	3.14435141746649
ASAH1	7.46955177217282
FKBP4	8.15592084818769
ZNF350	4.31311041307226
DOM3Z	4.39221652276194
GIPR	3.79200314283123
AHI1	4.32942696574702
BST1	4.52962392881143
NCR2	3.55017360883502
NADSYN1	5.11006125259905
UBE2W	5.88802794887217
RGS14	3.80849113243113
KRT15	5.04265715423339
SCN11A	3.82020107343116
GFI1	3.79906962140476
FHL1	4.54192244231967
SMC6	7.5120837271422
GATA1	3.48546537533799
OSGEP	5.02972263383832
ARMC6	4.50379420276062
HK3	3.58446504113953
PSMD5	8.09626282607124
RSU1	7.5498122766931
RPL4	11.2369773656071
MAD2L1	6.42241758529746
RBPMS	5.20251755138756
EIF4A3	8.71182112741786
E4F1	5.26778996282221
DLEC1	3.43197905341996
PRPF3	5.64239913267101
EMR1	4.07588827438005
CHMP2B	6.51765353091778
CAMSAP1	4.17175434803936
RPS21	9.190186836073
XCR1	3.51037749438986
ARID5A	4.53688534072448
RBM6	5.33833474093963
UBE2N	7.352772744717
KLF4	4.93636197662612
MGC4172	3.96122684563223
LMO4	7.12011714263254
KLKB1	3.19378025416330
HDAC3	5.90210236627341
HP	3.80737958907265
SCHIP1	6.10662220171934
BTK	4.37839686657336
KRCC1	8.12369628071246
PRND	3.09438395284619
C6orf27	3.40252054809343
PIGL	3.62489471660551
CLCA1	3.95832242628321
C1orf112	4.41435194255986
OLFML2A	6.1871794265087
HUS1	4.84166290851139
SFRS6	7.61983689716871
CXCR7	8.45981955933434
UIMC1	5.74092157937479
FXYD2	3.53967698868212
GOT2	7.88121284421006
ZNF667	3.45687162269903
TFEC	4.90687711210568
ATP7B	4.65395546198802
RAB38	5.16820659791451
POLD2	7.05146088435842
PPM1H	5.20920137509502
DCX	3.28777267843359
NFYC	6.41006582432572
ZNF228	3.50603863830927
KIN	5.3533153859974
PLSCR4	5.38123637591099
HIST1H4I	3.83368441560291
PPARGC1A	3.20904962402501
HIG2	7.78282638626379
KCNK10	4.09332874083977
EXOC1	8.22023084813375
OR6A2	3.5348714770097
ETFA	8.11856140385612
PDAP1	4.80723757597959
C19orf6	3.46251849811232
POLRMT	4.00108411516438
ZNF146	7.94327270761265
MIA2	3.07499807126961
LY6G6E	3.1419949969695
EIF4E2	8.40878102554674
NENF	4.94475691439885
HOXB5	4.59560510643995
ZNF324	4.51581399265598
CUGBP1	4.77484576181838
ENTPD7	4.36719049656308
TTC13	6.07094097551295
GJB5	3.27001452096637
PRSS22	4.70691109790916
CYP3A5	3.23238637812122
MBOAT5	5.36185866019943
CUL4B	5.37675786932109
CENPJ	3.58295360656245
KIAA0664	6.13159057321104
PITX1	3.64969868804337
PDGFRB	5.92300288735604
RDX	5.93511872773096
CELSR3	3.53383456460783
JUND	6.42740441343507
ITSN1	5.08536190991143
CHRNB1	4.52534659998725
EHBP1L1	3.95037390202677
C19orf2	7.37337630013969
FETUB	3.09369141600464
CAMK2B	3.27857692690536
DCTN1	6.5503619919131
TNKS2	6.60983916945333
MRTO4	6.21204464701507
C1QBP	6.69893628293792
TTC3	8.09077195520497
NDUFB8	8.16030677442768
CADPS2	4.41722105756921
EDG2	4.8938832625158
MYF5	3.06758978238635
SEMA3G	3.67699609658468
IL23A	3.63418755168714
GJA9	3.65068770601991
R3HDM2	7.15996693191154
C5	4.25941470743440
SLC2A10	6.91441971504606
TRIM45	4.57383888530738
TSP50	3.87084959976847
PAQR3	4.91219687782023
ANKRD26	3.22163712154533
TCP1	8.03093902078747
TMED7	6.99174326434905
CMA1	2.79319735528581
PTCRA	4.15688946971049
HCRTR1	3.56440141961798
FST	5.18712021133651
PAWR	3.99562389249231
LDLR	4.42887971935582
ASTN2	4.42539277117285
SCRN1	7.46718100723524
GPATCH8	5.85089587437084
KIF4A	6.63035123326742
TANC2	4.08589075151821
ZMYM5	3.80590442852595
PGM1	10.0831002753307
ZNF586	5.74488617700443
POLR3G	3.50205275201458
CPD	7.92541417868373
SNCAIP	5.33781610013075
DCT	3.36699634545104
HLA-DOA	3.46828806451646
TANK	6.73449380703697
RCAN1	5.06433918401573
UPK1B	4.29046889873308
DNAJB4	5.21201480326538
UGT1A8	3.03135222083952
LIMD2	3.62299620313773
HIST1H4L	3.49231372226862
PECR	4.75589611439751
HSPA2	7.24202692209434
SERP1	9.17142757637924
TACR2	3.4475192728286
NUP85	6.08664696770058
CD177	3.07443778108161
GPR135	3.17383128170208
PIGG	6.01879954236321
LGR5	5.3895190916957
JAK2	3.35026559820674
DPYSL4	3.36578778080856
TM9SF4	6.28000978457791
PTHR1	3.44785407020523
SIRPG	3.20993416758698
ZNF264	6.0205120437438
BICD1	5.34078935925153
RAB5A	7.2590632260039
FLJ13224	3.06657456191929
METTL5	8.8381953199746
HERC6	7.3637961576193
CASP1	6.39524490391883
USP9Y	2.92121370306408
LRP1B	2.83346718109509
XAF1	7.61595768775934
PLA2G4C	4.15215979552591
APOA2	3.15011975535833
SPAG6	2.99718421970816
KALRN	3.57846552346167
SECTM1	5.34990804236534
THOC7	8.04901261441093
IFNAR1	3.89546304818596
TCTA	6.13322077769453
NY-REN-7	3.32121260725638
TALDO1	9.69025102773332
B2M	12.0055942263932
LPPR4	5.36955687896035
SQLE	6.65750806913049
SEPHS1	6.78538252126499
EIF5A	6.13153201476077
FAM49A	6.05962733181836
YTHDC2	3.91817810040689
EHD2	5.18323237649396
NCF1	3.96536525756747
SPG7	5.80316918602765
ZNF614	3.40300513002645
HOXA5	7.01849632609049
NUP133	7.76661413049486
FGF12	3.67608544990948
SLMO2	6.85371236322616
INPP5B	4.84603541102078
PPID	6.41703764623053
SNTA1	4.06844881256498
IL20RA	3.94338271448399
UBE2J1	6.01115080244304
CACNG2	3.17833523345966
GCM1	3.01892244055145
ELF1	6.92669920009927
TLR5	5.84928654382112
TCFL5	6.46839509387596
C1orf107	5.82349853921854
C19orf22	6.48367864580897
SAFB2	5.75838975740236
MAP3K7IP1	4.04235273222723
NCK2	8.1066527099438
OXA1L	8.37780123941428
KIAA0652	6.2972695040237
KLRG1	3.35914296492296
FRAG1	5.88122712993949
ZSCAN12	2.91956432402511
PSMD12	7.25423441406151
E2F4	5.11736931989985
CLEC4M	3.50055185798571
KIAA0999	5.35015685663747
CLDN10	3.55791226303871
MGC13053	4.02030076308564
TAC1	2.73342925586316
GYPA	3.34779381924263
HPCAL4	3.10671037032338
TRAIP	3.72163159438856
MEX3D	4.70929693858448
KIAA0232	6.72095948312558
ERCC8	5.01975206888606
NFAT5	5.3912439828233
GPX4	9.83473220187484
CSPG4LYP1	3.15828023355609
KIAA0368	5.94779172831448
FBXO3	6.26249562691571
DVL1	5.94856953027116
CMKLR1	4.01435374683518
GPR157	3.63010522786012
TYMS	8.63652173840922
OR52A1	3.18227461772578
PEF1	6.99911986834587
ZNF750	4.87589808613826
ALG9	5.48492686068926
MCM5	5.35753737343447
SDK2	3.52187404355721
BAIAP3	3.90335240682682
RABGGTB	5.83500024807677
KCNK7	3.59016087330057
PTP4A3	7.12412935985509
ANKRD40	4.77377718849160
CALCOCO2	7.49388634758493
TMSL8	5.89006310019838
SNCA	4.06015249299758
ZNF551	3.50441919958607
HBQ1	3.29523798416218
ARHGAP26	3.9898486073948
GEMIN6	6.65134583537628
HRAS	5.20549005741626
KLRC4	2.71787573596473
BSDC1	5.3832954637167
DSC1	3.45617741659909
RNF43	4.80432711270913
NDUFAF1	6.1321079194085
MAP2K4	5.2944097096488
FOLR2	5.84519063247709
LYZL6	3.68942549959191
EPB41L3	4.59103753396916
TEKT2	3.53784804090389
CDKN2B	3.53601036652453
WSB1	6.05200379073898
ZNF480	3.56335735811061
MAP3K6	4.23638126056343
PROS1	6.24235858938171
PSMB8	7.6573049277414
HN1	8.27272516893478
MAS1	2.99844659060936
APOL1	5.698732110884
CSHL1	3.20590225169872
ZBTB7C	3.00929062072639
AHCTF1	5.62200924395548
SAE2	8.5027389517822
ITGA2	4.38221898214061
AP2S1	9.38335044678682
P15RS	6.40754889074674
MME	4.01553228429166
VAT1	7.02440231373156
MAST4	5.24162710423239
TUFM	9.44337750686318
KRT33B	3.31889664169029
THEG	3.76444673815469
KCTD2	5.23470357610809
WDR26	9.07694506487677
MFI2	3.22574949567768
KRT34	3.15379584415139
NR4A3	3.65360029908563
SGSM3	4.30749920659309
ARSA	3.974443124283
TOMM22	5.88302544145624
SOCS3	3.88533554425136
UNKL	4.36054773268834
POP4	8.05297891617385
BHLHB3	7.47428115121514
MALL	6.14625728359342
SOX15	3.26228815212266
CCNA2	5.49205939961009
PARK2	3.43086647894654
GPR124	5.31367398837426
TMEM132A	5.6644469590207
CGRRF1	5.44072231714317
RUVBL2	8.41324673687108
MCAT	5.48437818732851
WNT10B	3.61026137593793
ISCA1	6.97294710454316
RPAP1	3.77693938600527
C12orf48	4.81558411786897
RAI16	5.23842777342683
RPL27	8.96762874036766
EPN1	3.36077637050462
MAGI1	2.87441661534794
GBX2	3.15080773170123
SLC35A1	7.5071590035077
GAL	3.82238508152860
SLC14A2	3.73568884932859
RDH11	7.7637047429329
ZNF518	3.81140203590828
PCYT1B	3.51544840217402
AUH	7.00984023273934
EIF3H	10.6120753334087
KIF1B	6.70552587364704
MBD2	4.58650218476344
AMOTL2	6.6503962764457
C6orf120	6.27387668161558
PIGT	7.54189586346596
PSRC1	5.9767461653383
PLA2G10	3.63093474498319
ALAS1	6.86547380109227
FOXO1	5.98082920693261
C17orf62	6.36740661895721
KIF5C	4.68959719034962
DUSP10	5.24928824998212
CRLF3	7.35227503191153
CLCNKB	3.59728502353407
PSMA5	9.316624871314
FARS2	5.78457853710479
CCDC28A	6.15139086010468
AMPD3	4.69273052741923
PIAS1	6.65449356011296
ADCYAP1R1	3.12264492331666
TMEM134	6.65290918070834
CDH20	2.89957423211756
FBXO7	7.41094233212211
FLJ14213	3.70918091187911
ZNF3	4.7647195611328
LRRFIP1	7.54761520166575
TMEM49	8.62332381143533
CNOT2	7.27826355210664
CBX2	2.90273409914799
ZC3H14	6.52534050587222
ALDH5A1	5.65325314096823
HNT	4.99416332887489
SERPINA4	3.12377930814244
FLJ20920	6.73030344994655
CRTAP	4.68529460861082
DDX50	7.53011779229045
STYXL1	6.35302766342295
TK2	4.60913950178155
BLVRB	6.66974461769887
STMN1	6.51935850458782
GUCA2A	3.21961596608531
DPP6	3.29715389411734
GALNT10	5.2755189703361
STK39	6.47730001066334
MMP24	4.44291730680461
CKS2	9.89502678657374
RHO	3.46511534763002
BANF1	9.49656843840503
CR1	3.19294562931188
RPS6KA2	6.16202446263034
HMBS	5.96415549060619
C20orf112	3.65793018025754
SLC25A24	7.24129337728494
MRPL22	7.71482719312737
SLC25A15	4.7198915771437
GADD45B	5.70684155744321
TDP1	6.28533363584273
ZNF287	3.85624218755207
DAAM2	5.12003073911496
C11orf57	5.45515925354423
RFK	6.69220033258252
ZFYVE9	4.19254852795112
TCTN3	6.93621449348584
STCH	6.2636404313839
LOC283871	3.6731312288521
NDUFB3	7.70779028493361
DEFB4	3.72296310418947
FPR1	4.40839582918712
FMNL1	4.26377079089766
SEPT7	9.93951312662852
PTCD2	4.39680530820204
GNLY	4.65878416325195
GRAMD1C	4.20203920471672
ZNF165	5.30759564790474
TR2IT1	3.85667020041421
ARMCX3	7.84199481784144
NDE1	6.30689317417405
MAGEF1	7.28519406074034
ITGA10	3.50449145571873
ARHGDIB	8.64384011962633
FSHB	3.56928000698455
ANXA2	11.1243015137356
HLCS	3.79565544323743
MCF2L	4.42273400951848
AK1	6.06164789900355
FH	5.88735404023111
LGALS2	3.67696457842359
SYNPO2L	2.67834954438561
KIAA1045	3.50805599991381
C1orf183	4.6633297508667
MAGEA8	2.89100063440187
DGCR8	3.98325240915574
GSR	5.49715928715405
NEU2	3.1404035491293
HIST1H4B	3.75930793872057
CACNA1C	3.10776494102129
FAM20B	6.03206809797148
HES2	3.24706799592554
PDCD6	8.86949905498204
INTS7	5.83047981041641
AMPH	3.93386009257938
UCKL1	5.55437666071163
ASB4	3.06658934224428
C10orf97	4.53238577215691
ALDH1L1	3.99611906968925
CCL23	3.33483670074519
OBSL1	5.41393867072833
SLC12A7	7.03963564018682
THAP4	5.52953052124197
RBM4B	5.73584582783321
OGFRL1	4.70378605625385
KIAA0831	5.73668898515156
C12orf11	7.6943794624238
PPP1R15A	4.96316446905636
KIAA0240	5.09538382251349
CD1B	3.32485543218176
FCGR2A	6.77605736872343
MDC1	4.37503399419842
MAN1A1	3.73299276449956
KRT9	3.47828995714565
HTR1A	3.33979646220566
OCEL1	5.42562403706757
ATP11B	5.79085774431169
NLGN4X	7.18921000231511
FBXO34	7.09914840837276
ALOX12	3.44024314363476
RB1CC1	6.39628806154645
PCDH12	4.78075040356324
RPE	5.77345325256036
EIF4E	6.30917322920732
CSDC2	3.88336988063151
ABHD5	5.29055017437205
TMBIM1	7.46010663331592
PET112L	4.66619365733594
P2RXL1	3.20856956896933
F2RL2	3.17259368975463
TRMT1	4.7076501270008
IMPG2	3.39199792553486
LRRC32	5.70630303218026
BGLAP	4.43583529921069
HTR4	3.22255260199859
MRAS	5.13275230215305
TRAF6	5.10921054925417
AXL	5.4742586198988
ATP2C2	3.88318881322296
LMNB1	5.7796285924065
TELO2	4.75941868266867
PNPLA3	3.78315611978451
CSNK1E	6.26042829337782
SRP14	10.2002082134407
KCNQ4	3.15032370327863
PIK3C2B	6.07241265196990
C15orf15	7.63637193775366
TUBB2B	4.27904303460635
USP15	6.27645798198168
C12orf41	7.63887557016201
CEND1	3.37201533702967
RNF31	4.53825596371151
TCEAL2	4.64391474523936
PTGER2	4.70046607093429
UBN1	7.32862644826848
SLC5A7	3.12547306609092
SLC31A1	6.9717759516269
ADAM29	3.62226802996986
ST7L	4.14830015082968
GFOD1	5.73623881883258
CTNNA1	8.88328046861857
HRBL	3.34860862661296
CBX4	3.68733520635123
NTRK2	3.98235059427356
FOXN3	5.45135891106525
MFGE8	7.09916655156518
PFKFB2	3.70729414257005
TAS2R4	3.62338767187309
SH3TC2	3.2167655409696
IL10	3.84335926717192
PXMP4	5.99029746433861
RNF167	6.21806548927038
PRMT5	7.48872448357332
TSKU	6.0643335916396
ATPIF1	7.88825877153022
ETV3	3.26597165782044
PAK7	3.22578567470866
PDLIM1	8.16682660046403
CEP63	4.77643373527902
WDFY3	4.80281106821686
RNF126	4.22848595054299
DPM1	8.57424299651977
CLIC4	7.02852461137485
ACR	3.8508181586708
KLK7	8.11524833004411
ALOX5AP	8.26846290200704
LRP1	5.50318665106869
TNK1	5.10604130427854
TAS2R9	3.32823047496150
ZNF16	5.86224431904977
POLR1B	4.82486281842483
SLC8A2	3.79214249208031
OLFM4	8.80341349891459
TACC1	5.20164041145053
SAMHD1	8.0073984369263
ATP13A2	4.87076345255634
KRT4	3.84480344051761
PAX6	3.69500117851698
SCG2	4.71215741547881
SLC17A6	3.2845165980444
TUBB4	3.84550402484096
PADI4	2.99701826730791
FMO3	3.94677012607806
NLK	3.51843429179444
POU4F3	3.35164911135819
MDM2	3.65234094717278
CAPNS1	9.63217263436211
SDF4	7.80267580213914
ITGBL1	4.71329473330696
TAP2	4.04578815197184
OR2C1	3.26719145163919
KLHDC3	6.77687273899234
EFHD2	6.16467603197798
GALR3	3.73452254264837
NBEA	3.73944616754281
ABCA6	3.45747344044405
ABBA-1	3.68871633894218
GNAI1	4.43329495099243
CLDN3	7.28850268666568
AKT2	3.37613307502967
EGFR	4.53931076919436
VPS4B	6.83210947250894
RBM16	7.47671271170962
GALNT6	6.7719822521885
ZDHHC3	5.72020375340896
SLC25A4	6.45481209371872
CYB5B	5.33634065524775
NDRG1	7.64352935820305
SESN1	5.44227951376692
GBE1	7.55917890913657
MRPL46	6.12331107195444
CLASP1	5.94091618951401
FARP2	4.67052561911045
ACOT11	3.82807245149424
LDHAL6B	3.14732294813762
MAPKAPK3	5.23314451044344
NCAM2	3.08757517189799
AFAP1	4.59637870959655
PRKD2	6.22950579703724
OR2H2	3.26510322027921
ZFP36L1	8.15653416282957
DZIP1	4.41005249274162
GPR161	4.02187817736472
RNF146	4.90166958094348
NKX3-1	3.86297090696603
CCNB2	7.39916929411399
ZNF10	3.42040359897343
WDR74	5.2261627062198
FAM134A	7.93729245335283
PCNP	8.0478063858932
PURA	5.32541773300567
DNPEP	7.4571074188458
ERBB2	5.23420654273748
CREB1	6.35672343116735
NEO1	5.25377118295819
DDX3Y	3.35648353807249
RPS3A	12.2325392075056
MXRA7	9.91841233917466
LGALS3	10.0984652234004
GLT8D1	6.88357134036318
TMPRSS3	6.68213702338016
UPB1	3.40882118473609
LAT	3.95203956784811
CLDN14	3.77549002249556
DHX38	4.5098193331768
KCNA3	3.06787268226873
BTBD1	7.78751462644031
TARS2	5.50288010916661
SKIV2L2	7.3962104389486
ABCF1	8.18399194927378
CDT1	3.10523347451961
ZHX2	7.1748927757148
FCF1	5.05693021034776
LRRC49	4.55272185926952
GUCY1B2	3.11112181701232
CD28	3.38883846127161
SMARCA4	6.07857497391302
SEPT2	9.7014183643022
SOHLH2	3.04014939465083
MCOLN3	3.93826235987094
LRP8	5.20061578348404
TAGLN3	4.08135779052615
MASP2	3.39313798886229
GPATCH3	4.21907676884027
TTRAP	8.55421737987902
AGL	6.90774676924753
NFE2L3	6.26254379924074
PSD4	4.31580782104648
PALMD	4.82481873872022
CCNB1IP1	8.20016989024701
TMEM43	6.58749278240799
OBFC1	5.37995166912721
STAT5B	4.68993240831094
C14orf79	4.1055416987967
ENPEP	3.85081415357650
SSB	8.6541351417639
SCT	2.85999062944450
TIMM23	6.26297226143086
SKI	3.34465350283977
SLC22A13	3.27589899497056
AKAP3	3.34432137594032
OAS2	6.31785530573761
KIAA0423	5.28234541755723
SEC61G	9.51131387956945
CAPN11	3.01925407761308
TMEM50B	8.38531830433312
DEGS1	8.5856818967401
ARHGEF4	3.58192576228589
DBNDD1	4.15134626259082
TBL1XR1	6.5607932132029
FAIM	5.77107543014315
SP140	3.40487987156605
G6PD	5.15628757192689
NUDC	6.89073593038505
GABRP	6.39513636174967
SCARA3	5.29986464829356
TACSTD2	6.03360800624754
EIF3J	6.42197824878418
PPP2R2A	7.6352957703039
CPA3	3.97066799940825
PVALB	3.24559579024138
BCAT2	7.20926326114525
MFN1	5.29672762501099
