Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_D03_452040
RPS21	9.83434219249197
XCR1	3.16997713035291
ARID5A	4.09273843311797
RBM6	5.8790100296741
UBE2N	7.77402683109137
KLF4	4.00873225203620
MGC4172	4.4574994918295
LMO4	6.76313798922853
KLKB1	3.50177184045273
HDAC3	6.32242882146123
HP	3.72074149870372
SCHIP1	5.40549156312548
BTK	3.88840975268569
KRCC1	8.06292658492178
PRND	3.08846606171095
C6orf27	3.65768763407645
PIGL	4.08439318791636
CLCA1	3.81799541411573
C1orf112	4.71091255827859
OLFML2A	5.42244145426459
HUS1	4.30310554741060
SFRS6	7.90902014042257
CXCR7	7.6384699424174
UIMC1	5.98330556235139
FXYD2	3.51573364046721
GOT2	8.0837034649741
ZNF667	4.83196678147
TFEC	3.2373078613001
ATP7B	8.61309800712416
RAB38	5.57732636235621
POLD2	6.81688980538495
PPM1H	7.72806488680028
DCX	3.47011207166069
NFYC	6.24431592304927
ZNF228	4.29062933637984
KIN	5.99977554518116
PLSCR4	5.09903970499886
HIST1H4I	4.27117432641871
PPARGC1A	4.88217676694617
HIG2	7.55640864114065
KCNK10	4.12481359347372
EXOC1	8.60126730180933
OR6A2	3.35499130271866
ETFA	7.98717977166355
PDAP1	5.55019287107674
C19orf6	3.51030420427099
POLRMT	4.20201767538693
ZNF146	8.452875022621
MIA2	3.09856883008420
LY6G6E	3.19517798491978
EIF4E2	8.13706962445336
NENF	4.8252733552125
HOXB5	4.34983935451213
ZNF324	4.5938058626177
CUGBP1	3.89490692560835
ENTPD7	4.55277145356012
TTC13	5.61829666020007
GJB5	3.31083269468667
PRSS22	4.20525661732451
CYP3A5	4.55874813837691
MBOAT5	5.02202977724841
CUL4B	4.7746914623512
CENPJ	3.62700968875689
KIAA0664	6.61057195178492
PITX1	3.46756288998164
PDGFRB	5.42615122568733
RDX	6.56557255888423
CELSR3	4.8078992672856
JUND	6.47659282539996
ITSN1	4.9347389222338
CHRNB1	3.42164342638027
EHBP1L1	3.5906451811105
C19orf2	6.88388070014318
FETUB	3.05918616749699
CAMK2B	3.29965353643732
DCTN1	7.21353382310194
TNKS2	7.36223239970684
MRTO4	7.1416023274833
C1QBP	6.2253082149696
TTC3	8.07954321478233
NDUFB8	8.55203545399183
CADPS2	5.36541829884599
EDG2	4.16973542588777
MYF5	2.89700296378442
SEMA3G	3.93774610924254
IL23A	4.01828542927195
GJA9	3.73882620923633
R3HDM2	8.10264550349735
C5	4.54553826827148
SLC2A10	6.30403959585302
TRIM45	5.29169289182127
TSP50	3.8535344829953
PAQR3	5.45436481568323
ANKRD26	3.46390597812192
TCP1	7.84423194146231
TMED7	6.43554348142847
CMA1	2.94492335998042
PTCRA	4.20208570099248
HCRTR1	3.50480517024614
FST	3.93999719139475
PAWR	3.84782869771676
LDLR	3.89586479519558
ASTN2	3.89292139008204
SCRN1	8.38566850840856
GPATCH8	6.70462662669978
KIF4A	6.22455478400242
TANC2	3.8998116951054
ZMYM5	3.92853680843302
PGM1	7.14650994523913
ZNF586	4.58823711485605
POLR3G	3.97894214152945
CPD	5.52837052454224
SNCAIP	5.94623986360959
DCT	3.50561689900922
HLA-DOA	3.47425441071279
TANK	5.68762781195896
RCAN1	3.79549671474676
UPK1B	3.90856322320271
DNAJB4	4.57496729454202
UGT1A8	3.29891684803968
LIMD2	3.12897699295799
HIST1H4L	3.50475729318961
PECR	4.70312998030409
HSPA2	6.37343856609325
SERP1	8.82975708584922
TACR2	3.30151280116107
NUP85	6.46696539164591
CD177	3.33035069842087
GPR135	3.19837504530372
PIGG	7.70423822853835
LGR5	3.27214536492051
JAK2	3.36916053209987
DPYSL4	3.3069996652779
TM9SF4	6.25821175723701
PTHR1	3.52033548572852
SIRPG	2.93405498426206
ZNF264	5.90672933566284
BICD1	7.05560317205866
RAB5A	6.64036410363969
FLJ13224	3.04189338930825
METTL5	8.51254842839196
HERC6	4.10057091276257
CASP1	3.96917816042335
USP9Y	2.81357855237785
LRP1B	2.73759787019896
XAF1	4.89581904272519
PLA2G4C	3.43025715816704
APOA2	3.06929077595215
SPAG6	4.07205293110413
KALRN	3.69994305259907
SECTM1	4.82318878618941
THOC7	8.76828196975038
IFNAR1	3.63229036225669
TCTA	4.68536829691063
NY-REN-7	3.32367520582963
TALDO1	8.41551845457569
B2M	10.8071673013551
LPPR4	4.12036825315178
SQLE	6.39732811501196
SEPHS1	7.56350527591852
EIF5A	6.42378043532731
FAM49A	4.15783061767581
YTHDC2	4.4222101909828
EHD2	4.36793845414705
NCF1	3.49414523260882
SPG7	6.9259470805707
ZNF614	3.5683088328273
HOXA5	8.21218762119253
NUP133	7.96822706575777
FGF12	3.75055652320489
SLMO2	8.5767892493885
INPP5B	4.73053958451629
PPID	6.37781606360264
SNTA1	4.45411802551231
IL20RA	3.36420694123717
UBE2J1	5.22756424040059
CACNG2	3.12081055705911
GCM1	3.30683881341311
ELF1	7.2396081431753
TLR5	4.06179241123723
TCFL5	7.18558581207433
C1orf107	5.81936022665635
C19orf22	6.5366947153179
SAFB2	6.16430222641559
MAP3K7IP1	4.59447143092416
NCK2	8.47941998235547
OXA1L	7.35582154323998
KIAA0652	5.50044524277845
KLRG1	3.89851033120338
FRAG1	6.13151443106237
ZSCAN12	3.06367386812345
PSMD12	7.00923918532651
E2F4	5.3482597113984
CLEC4M	3.48971458567536
KIAA0999	5.47763562626443
CLDN10	4.98430301766167
MGC13053	4.55087040947104
TAC1	2.92299490525985
GYPA	3.30332841950525
HPCAL4	3.19505585020029
TRAIP	4.1980656426306
MEX3D	4.55166954266183
KIAA0232	8.07216434128725
ERCC8	4.9307385104277
NFAT5	5.5364983732705
GPX4	8.72133662585811
CSPG4LYP1	3.43985890412816
KIAA0368	6.51110657055549
FBXO3	5.39126011196093
DVL1	6.89081996572368
CMKLR1	3.86772026760952
GPR157	3.38767396096549
TYMS	8.00975431094243
OR52A1	2.98601300041251
PEF1	6.60715487019493
ZNF750	4.14136424197449
ALG9	4.83295190245368
MCM5	6.66002767464385
SDK2	3.67734619230662
BAIAP3	4.10172999308078
RABGGTB	6.62653977715573
KCNK7	3.35845039710857
PTP4A3	5.77946628718541
ANKRD40	4.34277839456256
CALCOCO2	6.539267810704
TMSL8	7.73565827784323
SNCA	4.66989920869239
ZNF551	4.53659405778737
HBQ1	3.42639196825971
ARHGAP26	4.11479224638156
GEMIN6	6.49103835648259
HRAS	5.6436611345047
KLRC4	2.79719456029112
BSDC1	6.93844391481512
DSC1	3.99581182457469
RNF43	5.40393884083848
NDUFAF1	5.50609797713917
MAP2K4	5.22204502369669
FOLR2	4.40094560636168
LYZL6	3.56013420085064
EPB41L3	3.21674881802814
TEKT2	4.3368113495032
CDKN2B	3.65208662463492
WSB1	6.43349248047577
ZNF480	3.61030576410378
MAP3K6	4.30829708529400
PROS1	4.81193163138986
PSMB8	6.45307365847619
HN1	6.63936201838529
MAS1	3.5048186240191
APOL1	4.23150392567532
CSHL1	3.57738987118828
ZBTB7C	3.09631688130899
AHCTF1	6.86133088325386
SAE2	9.76794972767952
ITGA2	3.96278853526957
AP2S1	8.82970996219932
P15RS	6.08906927616071
MME	4.32272779890909
VAT1	7.1470982298761
MAST4	4.83672535058705
TUFM	10.0148369206550
KRT33B	3.22985912672295
THEG	3.53684076888061
KCTD2	5.31851288306431
WDR26	8.5678902936108
MFI2	3.29545787087988
KRT34	3.04099633033895
NR4A3	3.33097990998152
SGSM3	4.60823203238896
ARSA	4.01024688259317
TOMM22	5.35124538667711
SOCS3	3.51950428409780
UNKL	5.67185125084039
POP4	7.18033988848668
BHLHB3	7.81775024098487
MALL	3.93745374562156
SOX15	3.30375134972925
CCNA2	5.34324482436957
PARK2	3.24784973898218
GPR124	5.00789044509378
TMEM132A	5.10837226653766
CGRRF1	5.16235644437073
RUVBL2	7.88379598000213
MCAT	5.81569345885454
WNT10B	3.62349774634168
ISCA1	6.2531070839548
RPAP1	5.53021663997398
C12orf48	4.94096734227162
RAI16	5.51614822416802
RPL27	9.29374708420935
EPN1	3.70945250281437
MAGI1	3.33299875387492
GBX2	5.22617887931455
SLC35A1	6.55938269243181
GAL	3.90717647124176
SLC14A2	3.79864355027014
RDH11	7.77030789866188
ZNF518	5.53984143180889
PCYT1B	3.41012691505771
AUH	6.75070688401355
EIF3H	10.5801705672135
KIF1B	6.99821819176992
MBD2	4.38346119768873
AMOTL2	7.71523862618646
C6orf120	5.70979239278316
PIGT	8.42888393527507
PSRC1	5.93867973161282
PLA2G10	3.754002908972
ALAS1	6.70710157947366
FOXO1	5.94370016695729
C17orf62	6.77430458566082
KIF5C	5.92411496021521
DUSP10	3.91603752299224
CRLF3	6.49122324247138
CLCNKB	3.70770730802724
PSMA5	8.04143607256661
FARS2	5.77216030559434
CCDC28A	4.83365971177199
AMPD3	4.16177511870352
PIAS1	7.42679516367129
ADCYAP1R1	3.59119816688098
TMEM134	5.81137253745649
CDH20	3.06866660600088
FBXO7	7.65351305271562
FLJ14213	3.81806828484508
ZNF3	6.17640601592975
LRRFIP1	6.63862040915147
TMEM49	7.15200409094408
CNOT2	8.45577507788213
CBX2	2.8583651413609
ZC3H14	6.33491415145928
ALDH5A1	5.68237645861634
HNT	3.38440460883875
SERPINA4	3.11884557093727
FLJ20920	6.18611620471889
CRTAP	4.55147100367554
DDX50	8.072918628542
STYXL1	7.3655238938472
TK2	4.52952170439882
BLVRB	5.19638795698024
STMN1	7.47409296678078
GUCA2A	3.71840044763709
DPP6	2.90102135669693
GALNT10	3.85610784930226
STK39	5.84903488787436
MMP24	4.87648734475381
CKS2	9.77317301948847
RHO	3.67518844508519
BANF1	8.9347634839741
CR1	3.02372017972718
RPS6KA2	4.93638084906602
HMBS	7.10262452087728
C20orf112	3.50555548096407
SLC25A24	7.35529597690154
MRPL22	7.43655816814573
SLC25A15	6.76240545905234
GADD45B	4.6529063368159
TDP1	5.49932755799518
ZNF287	3.62300089335194
DAAM2	5.87052068912695
C11orf57	5.98096296311786
RFK	6.35563714636927
ZFYVE9	4.22636720900589
TCTN3	8.29571835613166
STCH	5.89545999721692
LOC283871	4.72091983307249
NDUFB3	7.56895994885714
DEFB4	3.71625230211391
FPR1	3.45024369077202
FMNL1	3.83464705303652
SEPT7	10.4750966222635
PTCD2	4.90279830584888
GNLY	3.42654719455879
GRAMD1C	4.20700761545759
ZNF165	4.26531100612409
TR2IT1	4.07503137808607
ARMCX3	7.34672026241283
NDE1	6.63308369314854
MAGEF1	7.18409670743569
ITGA10	3.71091791683743
ARHGDIB	6.8588628897802
FSHB	3.73532484134005
ANXA2	10.0657559882184
HLCS	4.14947145584885
MCF2L	3.72607759697308
AK1	5.41522662480218
FH	6.05704891111213
LGALS2	3.64873729373163
SYNPO2L	2.84351434988029
KIAA1045	3.20080254171238
C1orf183	4.76888485932316
MAGEA8	3.02444847678305
DGCR8	4.59801091482302
GSR	4.35776299931682
NEU2	3.49746461041402
HIST1H4B	3.93797342231827
CACNA1C	3.25373252556958
FAM20B	5.6569853828676
HES2	3.31154780421157
PDCD6	7.91364053211418
INTS7	5.42582223547514
AMPH	5.52990185204638
UCKL1	7.3572146442781
ASB4	3.01347244881085
C10orf97	4.66893550148959
ALDH1L1	4.43215738853169
CCL23	3.33531879109774
OBSL1	6.0266759057402
SLC12A7	6.2461218333249
THAP4	5.70057105399035
RBM4B	5.47087642019541
OGFRL1	3.55494173155371
KIAA0831	5.69135749437518
C12orf11	8.52103473942953
PPP1R15A	4.48812305788512
KIAA0240	6.57592776801402
CD1B	3.21465914543995
FCGR2A	4.03513620195813
MDC1	6.43575646972466
MAN1A1	3.26867505840282
KRT9	3.91078827709285
HTR1A	3.32057347411099
OCEL1	4.86576337727117
ATP11B	4.52375611888121
NLGN4X	4.39486640942879
FBXO34	6.99730931762117
ALOX12	3.58030239309104
RB1CC1	8.2857154578677
PCDH12	4.63518293819057
RPE	4.51627689287953
EIF4E	6.71721735489397
CSDC2	3.98599137981208
ABHD5	4.04709677956378
TMBIM1	6.11570538066629
PET112L	5.58769249114298
P2RXL1	3.19178637103572
F2RL2	3.42762423276522
TRMT1	4.8573299235578
IMPG2	3.45498085368862
LRRC32	4.97144786538616
BGLAP	4.71001813558137
HTR4	3.38736789700745
MRAS	4.05911914757037
TRAF6	4.48890721533821
AXL	4.3461210161169
ATP2C2	3.85397757247155
LMNB1	6.318473715466
TELO2	5.76361205533051
PNPLA3	4.55729295688741
CSNK1E	6.89846198697408
SRP14	10.3660951209045
KCNQ4	3.26425402109021
PIK3C2B	6.69704168158983
C15orf15	8.35666178271899
TUBB2B	9.41168734607226
USP15	5.43681484119554
C12orf41	7.06018020590203
CEND1	3.93393742226838
RNF31	4.36454347213047
TCEAL2	4.57729777670636
PTGER2	4.25237453253200
UBN1	8.5837842825462
SLC5A7	3.01755333394819
SLC31A1	5.93317618809554
ADAM29	3.35961686842724
ST7L	4.10367647936971
GFOD1	4.31294401107839
CTNNA1	8.8900605945906
HRBL	3.59846022294997
CBX4	3.75143883858074
NTRK2	3.67578155791724
FOXN3	5.33132701445685
MFGE8	5.28770815289763
PFKFB2	3.76893481960871
TAS2R4	3.71776510292923
SH3TC2	3.04694446160351
IL10	3.31107530888046
PXMP4	5.67703266969693
RNF167	6.2961750376161
PRMT5	7.08700452574428
TSKU	6.13351398761615
ATPIF1	7.31960087584574
ETV3	3.60673683567671
PAK7	3.04832755112106
PDLIM1	9.1462863434885
CEP63	4.73839578069384
WDFY3	5.28018300284092
RNF126	4.62201594884213
DPM1	9.14355853501125
CLIC4	5.30065810227185
ACR	3.54754789746118
KLK7	5.89005586176403
ALOX5AP	3.94048234838132
LRP1	5.05337607427888
TNK1	4.80131287064078
TAS2R9	3.15586296029139
ZNF16	5.47666352244964
POLR1B	5.75644637668551
SLC8A2	4.18060804793884
OLFM4	3.04907578347761
TACC1	4.45566648111260
SAMHD1	6.98273504189332
ATP13A2	5.02338381444788
KRT4	4.61421658375578
PAX6	3.58545749651798
SCG2	3.28424080687156
SLC17A6	3.68088507550894
TUBB4	3.92404970118207
PADI4	2.92538755558823
FMO3	3.07321601547457
NLK	4.4425955349642
POU4F3	3.20129909923007
MDM2	3.55103698586056
CAPNS1	8.70732742767715
SDF4	6.70322008696420
ITGBL1	3.31206475219180
TAP2	3.77371150177361
OR2C1	3.83241094182801
KLHDC3	7.09242729971029
EFHD2	5.54429343115895
GALR3	3.29026751790803
NBEA	4.93550850462495
ABCA6	3.23955482877722
ABBA-1	4.09312447429256
GNAI1	5.83000603186627
CLDN3	8.21256748062066
AKT2	3.39507084017454
EGFR	3.89476134033328
VPS4B	7.51739342367308
RBM16	7.67982905623979
GALNT6	6.2840837532137
ZDHHC3	5.28162219020343
SLC25A4	5.82253008482632
CYB5B	5.64959651481022
NDRG1	7.06812370125628
SESN1	4.05685283467521
GBE1	6.84196920049984
MRPL46	6.17876224777079
CLASP1	6.59445411773395
FARP2	4.13025224103977
ACOT11	4.08569320818174
LDHAL6B	3.05883947910355
MAPKAPK3	5.89215784260413
NCAM2	3.22255142281943
AFAP1	4.67198640245733
PRKD2	6.4053708038108
OR2H2	3.38097345090791
ZFP36L1	6.981238278835
DZIP1	4.59369030818494
GPR161	4.15408397517072
RNF146	4.75221698236798
NKX3-1	3.98520300516399
CCNB2	8.31743538646029
ZNF10	4.48959981717042
WDR74	5.56809609829938
FAM134A	7.90612963543342
PCNP	8.85652564391501
PURA	5.42048519931718
DNPEP	7.07978553964138
ERBB2	5.32675204550896
CREB1	5.50987863749167
NEO1	7.00884951542334
DDX3Y	3.2507403608713
RPS3A	12.5266409561408
MXRA7	8.23127348538175
LGALS3	8.63725723969987
GLT8D1	7.00722201900286
TMPRSS3	4.73608539367704
UPB1	3.4593067851017
LAT	4.60672125020023
CLDN14	3.58989512027162
DHX38	5.54761578997537
KCNA3	2.98099398232488
BTBD1	7.97749148486607
TARS2	5.81816534255021
SKIV2L2	7.37362879914978
ABCF1	8.23481728496775
CDT1	3.6551970250022
ZHX2	7.39986696828357
FCF1	4.80827075831758
LRRC49	5.1919786417526
GUCY1B2	4.01983281720176
CD28	3.24603729067350
SMARCA4	6.4994102890433
SEPT2	9.02546622498938
SOHLH2	3.89868727202838
MCOLN3	4.20691672617986
LRP8	4.56871090124068
TAGLN3	3.81659601152748
MASP2	3.72844401751686
GPATCH3	4.31045677006390
TTRAP	7.73043997319718
AGL	7.5605906785394
NFE2L3	7.50182807572348
PSD4	3.8756300339111
PALMD	4.50138530029651
CCNB1IP1	8.80167974688596
TMEM43	6.09874839737896
OBFC1	6.09830763059741
STAT5B	4.22219069615346
C14orf79	4.84039857414732
ENPEP	4.60874809449882
SSB	8.66428537991835
SCT	3.05464323225023
TIMM23	6.33129502801437
SKI	3.60066043611286
SLC22A13	3.31169898666876
AKAP3	3.74611355831682
OAS2	3.57870932325136
KIAA0423	5.78784538219813
SEC61G	8.29577075576625
CAPN11	3.04197842053715
TMEM50B	6.25220501838628
DEGS1	6.21259760977582
ARHGEF4	3.62715411767299
DBNDD1	4.51210724312579
TBL1XR1	4.48406098254772
FAIM	5.19514944267623
SP140	3.07757430217510
G6PD	6.14342541131571
NUDC	7.23734506468325
GABRP	3.57458417325549
SCARA3	4.23195049122953
TACSTD2	5.09573841732058
EIF3J	6.88268269227568
PPP2R2A	7.26813261263616
CPA3	3.2870858546454
PVALB	4.78146507562998
BCAT2	6.05371513027927
MFN1	4.61322078720253
F10	3.29464332335494
