Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H09_516362
PDE1C	3.76214274416633
SEMA4D	5.7239982326256
AGPAT1	6.68261596127267
TOB2	6.59550995612394
BANK1	3.43307956081793
MAP3K3	5.57473787276752
MAX	4.96464122875531
GRM2	3.68295473337023
OSBPL8	7.74603819139805
PROSC	7.30849777061573
NR4A2	3.75981302464735
RICS	5.81515136286145
PIR	6.74148323947376
PPCS	9.4300798644852
IPO9	7.26161275628308
LONP1	6.45221798514462
EVC	3.95948977767881
CXCL13	6.87535368178698
SCYL3	5.55395792528495
KIAA1199	4.18938557352682
SORL1	8.3930051894189
NAT10	7.48657997667398
CHD1	5.87670653363651
SYN3	3.43942256489782
DMC1	3.95522029776094
SLC22A2	3.39928939999138
SERPINF1	5.38471722973526
C20orf27	5.71659143130694
OR7A17	3.08469389539259
RPS6KA5	3.94547678969148
LHB	3.58195345212318
TAOK3	5.38064944978399
STK25	5.34051393243323
SLC12A4	3.54548960305803
BRCA1	4.92412148595617
GBL	6.30008438976722
C14orf108	7.03360834229264
CDC25B	7.8829881393719
BMP3	3.35010410188138
MAP1LC3C	3.40187674554934
TMEM180	3.5939488683557
CRYGC	3.74081969782374
SLK	6.21181315618241
POU3F1	3.32241713065190
C20orf32	3.83307277488746
USP52	7.81294765554424
HIGD1B	3.9462663724369
BAZ1B	6.83530872882395
USP6NL	5.54101541324481
SLCO2B1	4.30564778491982
ABCD4	4.34019783301889
DIMT1L	5.71417486218715
SLC25A46	7.68146534231908
LARP7	6.56633594963564
TEK	3.3171473198831
CD160	3.3959614696103
TERF2IP	6.98013800833918
PHF20	6.8145717095498
COL1A1	5.75464859211105
KIAA0090	6.76792387220025
GTPBP1	4.49959033433846
GRK5	3.66183375622923
AP1S2	5.03748311049501
RAB33B	3.79177338085874
CA11	5.05503778042834
ALDOC	6.99127677600143
NUDT1	4.97485471072144
ZNF212	5.5953219133604
ACBD3	7.32365363079047
ZNF83	5.90435651156736
PRDM2	5.15120131114893
GDPD5	4.25885496950273
PDCD4	5.53063184535864
CEP350	6.40612272312504
FOXP3	3.18626600381252
SMYD3	6.82270949529349
CST7	4.59128960662677
SELL	4.61020155114764
CIAO1	6.37343856609325
LGI2	4.05797685408865
WDR45	7.8717024241053
ANKRD6	7.9772256742381
LTBP4	4.32944968645756
PSCD3	3.41592070375637
PYY	3.19363409056228
KCNC1	3.01279876325238
SIRT6	4.04694629284389
CCL19	3.9362582636693
ARHGEF9	4.38618878627622
ABR	4.05796793281278
C10orf22	6.1417108327949
STK17A	4.36732369364947
FOXE1	3.22660519551929
GML	3.35102345848493
CNGA3	2.87935168907137
CD38	6.45971264218622
ZDHHC6	6.02740912496296
NEFH	6.71652246056165
PGBD5	5.61915090818034
CTDSP2	7.73058094036917
RMND5B	6.32602495293376
ZNF257	3.96626568971551
DUSP4	4.08885987774067
FLJ22167	5.3821900837455
EXOSC7	6.03268291349445
ROR2	3.46357214175783
FOXM1	5.809724762753
ZBTB48	5.06146892764501
BUD31	7.70530849799503
MAOA	3.65683900113609
CCDC41	4.08093053944501
TNNT3	3.81163966754685
FBXO11	5.4965942809104
GYPC	5.57305043867194
PLIN	3.57833525737208
RFXAP	3.53286573438184
C6orf15	3.70280817013828
RNF4	8.23080458030366
F8A1	7.8585789438292
PPP1R3D	4.69968512554974
GRB2	7.4865830453357
TPM3	3.01181809347384
SYT13	3.80470474278818
EPB42	3.42564657262538
RP5-1077B9.4	5.38656640653716
EIF1	10.3715404379182
CETN3	6.79982813174901
FPGT	5.77627247603951
PRY	3.30382101332546
NTHL1	6.33210718200198
POLR2B	8.71555212499012
RPS28	11.1110121011618
GDF10	3.00430894742276
COQ9	7.35422691392525
P2RX3	3.00567765538831
GCC2	7.20112242872093
RARRES3	9.61140230393301
PLXNA1	5.89783207230402
WBP4	4.64478630226882
KIAA0100	7.22962622339198
PMF1	7.8919218967887
HS2ST1	5.88339887541247
CRELD2	7.98691001309996
C8G	3.15653709450792
CD82	6.44401784891326
PMM1	5.53048349489509
CBLL1	5.03998580269519
LIM2	3.59299199837660
VAX2	3.60250915181005
SETDB1	5.3925226080584
LRAP	5.83716005848728
GCLM	7.29917321523068
CPEB3	4.24281459827682
PPM1A	5.0918061225605
INTS1	4.10361469601122
MMP16	3.21385431059109
CAMTA1	5.55769331611201
SAMSN1	5.34142462325069
DRD3	2.83798463259037
GMPPA	5.10824590772508
C11orf73	5.28819808025257
AIPL1	3.98237662192094
PTP4A2	10.6076276384672
IL24	3.52268879767498
BDKRB1	3.38135705974115
HPCA	3.24998086401532
MLF1	6.2029822926332
SEC14L1	6.62202175971868
CHFR	5.57578781090227
EMILIN1	3.22184978774360
THADA	6.55506499671532
TAF12	6.08304409898075
NDUFS4	7.06756418081991
ID1	6.25831385074732
PIK3CB	4.51567686197077
COL18A1	6.3080923436113
PDZD3	3.08892682386115
TBC1D17	4.67741179219169
COX8A	9.78479098019615
CDCA4	5.28840270736996
C2orf44	4.83561251789011
C9orf16	7.41289386358488
ERBB2IP	8.38169357433913
EMX2	3.42663868451288
FUS	6.24682640438486
NIPSNAP3B	3.07976991750653
TF	3.1938133344048
CXorf56	5.15316295962709
CLCN4	3.67215057520932
PWP2	6.49535161016156
MMP15	4.97621151025981
MTMR14	6.40146079552752
NPR1	5.26537697044023
DNAL4	6.27063638387269
ELAC2	4.37882454482165
ASS1	10.6915894411076
IPP	5.6513989413957
TMEM59	10.1602486005455
POLR2J	8.41512576667414
SEC23IP	5.47574072765008
RGS4	3.6829523765969
UQCRC1	8.63586234419388
SNX6	7.42045654334432
DDX18	6.82090357922298
POLG	4.63716081637725
ADAM23	3.90417098314764
ZNHIT2	4.87988131623898
TFR2	3.19511534146595
NCDN	4.40674530439289
RAG1	3.49680661076184
POMT1	4.40756626484931
CYP1A1	3.14095907887020
SNAPC1	4.39764891461956
GNA11	4.95858227332838
CCDC52	2.87161858366791
CAPN1	6.99578405460147
DDHD2	5.97597125739136
UPF3A	6.09841076667191
LAGE3	6.31337022206506
GNRHR	3.14390397651901
UNC13B	4.40906522493227
TTLL4	4.72619185691456
PPBP	2.96998964966299
HTR3A	6.3437874016098
SDC2	3.65273656815762
ANKRD49	7.30477088906715
BTF3	10.1236315602002
COX7A2	10.7769085721817
SARS	8.62615150290124
C13orf18	3.72644987018808
CACNB1	4.03890023979189
QKI	5.9401859675954
SETMAR	4.81593937250778
LAMB4	3.43411889412740
MAN2B1	5.94139772402962
EML3	5.84704883693982
ACADL	3.28636387222075
OFD1	8.27612497337166
CGA	3.17377761474767
EIF3EIP	10.3227696013058
PEX16	5.41655182839911
GNG12	7.18701657893648
HABP4	4.87263655817461
CNTN2	3.52949942375775
ASNSD1	6.92306674253574
FUT4	3.89645648883848
DBH	3.35042545771623
CD53	7.61416916975412
HIST1H2BJ	3.31150234937613
TFAP2B	3.28748116350649
ACF	3.60322675936662
TMEM11	5.69077693161093
CDH8	3.20922264872422
C3orf32	3.36100831982523
AGPS	4.97575973530549
C4orf18	3.14040869823876
PCCB	7.99335478799131
IPO13	5.40597281193041
PECI	7.89023625499406
UNG	7.95486021036068
C6orf105	4.29367328447352
GSTP1	8.63528669091174
SUV420H1	7.48359463866772
ARHGAP15	4.15461788562908
LTBR	7.0848841164609
TDRKH	3.55729284001211
PSG4	3.54377561160416
SLC9A3R1	5.9121578549001
NBPF3	10.076562661015
SLC9A3	3.82465813739106
OSBP	6.71493029814274
PRR5	5.31899204839993
CHMP7	5.92092396471984
ADRA1A	3.04195169220370
ASAH1	6.45880972042943
FKBP4	7.09537432467702
ZNF350	4.39332839198172
DOM3Z	5.76653558095742
GIPR	3.76874586979106
AHI1	5.24788507836333
BST1	4.34005395564506
NCR2	3.58184625158332
NADSYN1	4.6542368848032
UBE2W	5.82501407730278
RGS14	3.87979832362812
KRT15	5.14486187536554
SCN11A	3.91655567684319
GFI1	3.55494067795992
FHL1	4.73390832354579
SMC6	6.70312469837918
GATA1	3.51105238534976
OSGEP	5.08093688085411
ARMC6	4.90614422718296
HK3	3.36636317263560
PSMD5	6.9715148743596
RSU1	7.61100554215961
RPL4	11.2480120902218
MAD2L1	6.92673448425082
RBPMS	6.04348443005208
EIF4A3	9.03359355623423
E4F1	5.80939967278875
DLEC1	3.28410126723835
PRPF3	6.75066559001586
EMR1	3.11287391025453
CHMP2B	6.97692399016444
CAMSAP1	4.14389183531783
RPS21	9.7194626683615
XCR1	3.11042245452138
ARID5A	4.10273503659182
RBM6	5.84462532030028
UBE2N	7.55113804926341
KLF4	3.65089988668448
MGC4172	4.3370580757637
LMO4	7.94235503085583
KLKB1	3.22325566334391
HDAC3	6.36856214430452
HP	5.34875016784244
SCHIP1	4.52027445128088
BTK	4.4365244923026
KRCC1	8.74227622869322
PRND	3.02942288445491
C6orf27	3.9979469588505
PIGL	3.65889211464498
CLCA1	3.61506673767484
C1orf112	5.2674468029637
OLFML2A	6.14243835586061
HUS1	4.81606675825259
SFRS6	8.72177519761862
CXCR7	5.82264103994818
UIMC1	5.62319306735086
FXYD2	3.54983365842211
GOT2	7.18678149009525
ZNF667	3.3360842692983
TFEC	4.10738215951174
ATP7B	4.40267602231236
RAB38	3.93052304818239
POLD2	6.72904977620758
PPM1H	4.6545291785357
DCX	3.29963327589866
NFYC	6.16942150126356
ZNF228	3.20865455005195
KIN	5.56285437066323
PLSCR4	7.0771873374262
HIST1H4I	3.919669698584
PPARGC1A	3.19577769210587
HIG2	7.13161113875159
KCNK10	3.6891408318192
EXOC1	8.21803828342012
OR6A2	3.37198184800921
ETFA	7.80235681186459
PDAP1	5.09131253976589
C19orf6	3.38666283517138
POLRMT	4.08025412504339
ZNF146	7.83153543446138
MIA2	3.31608068303587
LY6G6E	3.02980046750582
EIF4E2	7.55759025701827
NENF	5.00670290692142
HOXB5	4.56492944512895
ZNF324	4.45869672160933
CUGBP1	3.93550751547678
ENTPD7	4.34011129093578
TTC13	5.83275329053061
GJB5	2.95794513994947
PRSS22	5.12650944671878
CYP3A5	3.47618414833817
MBOAT5	5.52000881943855
CUL4B	5.85083122282966
CENPJ	3.65214922453089
KIAA0664	6.36307934477415
PITX1	3.86268483655073
PDGFRB	4.67920731762367
RDX	6.40011435231323
CELSR3	4.34608597347269
JUND	6.22956637817743
ITSN1	5.08426195341304
CHRNB1	4.92591041931516
EHBP1L1	4.04142688130324
C19orf2	10.6656260794985
FETUB	3.1911444800981
CAMK2B	3.05470880459339
DCTN1	5.89200901403414
TNKS2	6.86142393782636
MRTO4	7.89019255068004
C1QBP	5.90811184331858
TTC3	8.0186757848517
NDUFB8	8.05197426135517
CADPS2	4.16072346476669
EDG2	4.14649285390328
MYF5	2.93635173148393
SEMA3G	3.6345187218722
IL23A	4.45084425273264
GJA9	3.54588618261652
R3HDM2	8.3282447214757
C5	3.69012088089336
SLC2A10	6.81617762549365
TRIM45	4.58089166621706
TSP50	4.04243690140090
PAQR3	5.42281599133561
ANKRD26	3.4786703920771
TCP1	8.9180242865916
TMED7	6.50881151187956
CMA1	3.01006944637447
PTCRA	4.11580648693022
HCRTR1	3.53971685898886
FST	3.56792185068859
PAWR	3.83620092723119
LDLR	4.82726157687539
ASTN2	3.55426247219335
SCRN1	7.42949894421609
GPATCH8	6.53636639647949
KIF4A	6.4061811258674
TANC2	4.40095368202972
ZMYM5	3.80225010447573
PGM1	9.55348797698684
ZNF586	4.5650370962889
POLR3G	3.59056774846969
CPD	7.56324027000494
SNCAIP	4.0757497365012
DCT	3.26561218522679
HLA-DOA	4.33699544505787
TANK	5.52164440671094
RCAN1	4.25978018029045
UPK1B	3.2681397532839
DNAJB4	4.92189894335156
UGT1A8	2.88851519784445
LIMD2	4.24349289373794
HIST1H4L	3.42063656537083
PECR	3.96409457450048
HSPA2	6.00841870514951
SERP1	9.18938089793815
TACR2	3.17217339307764
NUP85	7.69150073493823
CD177	3.38808207668545
GPR135	3.21455910291881
PIGG	6.82277571108097
LGR5	3.2235613314175
JAK2	3.68917048511089
DPYSL4	3.24392545294364
TM9SF4	7.15292166985723
PTHR1	3.33470551593076
SIRPG	3.09552885797719
ZNF264	4.74151749376769
BICD1	6.08271073014422
RAB5A	6.91562540041857
FLJ13224	3.32479240678605
METTL5	8.54688563080475
HERC6	7.37799103045962
CASP1	7.77764631723556
USP9Y	2.81326069159176
LRP1B	2.8436536992311
XAF1	9.13237389749697
PLA2G4C	3.49313556258180
APOA2	3.14443046391217
SPAG6	3.07759500039765
KALRN	3.26210187255298
SECTM1	7.45953718085326
THOC7	8.68746421643008
IFNAR1	5.18822903494774
TCTA	6.8006388698836
NY-REN-7	3.82578284469064
TALDO1	10.3847886237416
B2M	12.2386381248220
LPPR4	3.2942857359925
SQLE	6.12103418846103
SEPHS1	7.40974596176187
EIF5A	7.08289893955509
FAM49A	3.56439013839160
YTHDC2	4.07824855293465
EHD2	4.30717523331573
NCF1	4.14152795921597
SPG7	5.91455895069786
ZNF614	3.28169576010622
HOXA5	3.35121653524619
NUP133	7.46953276884055
FGF12	3.66962806892139
SLMO2	7.82056347046617
INPP5B	4.91820267269251
PPID	6.23482415398198
SNTA1	5.15626118204333
IL20RA	3.34057708967831
UBE2J1	6.06492724939039
CACNG2	3.03826864106585
GCM1	4.22652023634094
ELF1	6.91265840142382
TLR5	5.52721615797318
TCFL5	7.68436136131918
C1orf107	6.08169260970537
C19orf22	6.5702023416163
SAFB2	5.72396314333113
MAP3K7IP1	4.22965658508838
NCK2	7.8535606572251
OXA1L	7.5874282288017
KIAA0652	6.33777377886788
KLRG1	3.42095710572922
FRAG1	6.85930102802809
ZSCAN12	3.06856902942298
PSMD12	7.56112010036673
E2F4	5.32414606596578
CLEC4M	3.36407973643139
KIAA0999	4.85734663110777
CLDN10	7.88336391378757
MGC13053	4.21283372338602
TAC1	2.83642314420259
GYPA	3.48545173987057
HPCAL4	3.35859969477162
TRAIP	4.04486450381395
MEX3D	4.01478925742323
KIAA0232	7.23198300060785
ERCC8	4.22203484966588
NFAT5	5.56859842151135
GPX4	9.18560184161933
CSPG4LYP1	3.26064062961868
KIAA0368	5.54366058089476
FBXO3	4.76802850323626
DVL1	6.78090075329259
CMKLR1	3.73995197236186
GPR157	3.27453555606808
TYMS	8.31320011267447
OR52A1	3.01554759689949
PEF1	7.78336127814744
ZNF750	3.01621489856838
ALG9	5.5412807510782
MCM5	6.5281024436141
SDK2	3.55657574867227
BAIAP3	3.77871804445158
RABGGTB	6.19537626281395
KCNK7	3.28488621392009
PTP4A3	5.97406407735908
ANKRD40	4.50388019529802
CALCOCO2	8.54546462172973
TMSL8	3.44283506758537
SNCA	4.93610978119046
ZNF551	3.42199057205255
HBQ1	3.30794147734773
ARHGAP26	5.64681236129951
GEMIN6	6.71545314926519
HRAS	5.47254335022687
KLRC4	2.62865601155809
BSDC1	6.26994049558247
DSC1	3.50447702902837
RNF43	5.20488736178382
NDUFAF1	5.29678110804497
MAP2K4	5.11971119104364
FOLR2	5.18120291990219
LYZL6	3.58267297174104
EPB41L3	4.02153392719072
TEKT2	3.97208274692016
CDKN2B	3.52447906482092
WSB1	6.62224680143152
ZNF480	3.3235211502285
MAP3K6	4.95178805337834
PROS1	4.07004083257383
PSMB8	9.343992289019
HN1	7.516238052973
MAS1	3.41147711031517
APOL1	6.17025990833385
CSHL1	3.35124134211876
ZBTB7C	3.04790371319852
AHCTF1	5.95730692790452
SAE2	9.55501723710477
ITGA2	3.58197574148164
AP2S1	8.09939886059802
P15RS	5.96786115397103
MME	3.31804887179018
VAT1	7.01610758639787
MAST4	6.41609355909263
TUFM	9.05515034677869
KRT33B	3.32778081556251
THEG	3.91117645158673
KCTD2	5.22195566671312
WDR26	9.06362663943342
MFI2	3.39251487810751
KRT34	3.02945978782497
NR4A3	3.43588615465784
SGSM3	5.42042416012493
ARSA	4.21934402904667
TOMM22	6.0274923143775
SOCS3	3.51434035832937
UNKL	4.35667884039641
POP4	11.2488633747668
BHLHB3	9.6034453566
MALL	5.1093889563899
SOX15	4.05494341657332
CCNA2	5.27101669895617
PARK2	3.26230206117938
GPR124	3.78819946583372
TMEM132A	4.71198502908119
CGRRF1	5.18268092085686
RUVBL2	7.37319453190921
MCAT	6.08675677076712
WNT10B	3.59422173638842
ISCA1	6.46610360290914
RPAP1	4.57704278609309
C12orf48	4.566000367695
RAI16	5.01089803506943
RPL27	9.06905258377062
EPN1	3.70118058789158
MAGI1	3.04526590175648
GBX2	3.30456216501004
SLC35A1	7.6709783976388
GAL	3.45921684322461
SLC14A2	3.56664648795026
RDH11	6.74123427992972
ZNF518	3.97783889530866
PCYT1B	3.36406423591954
AUH	5.33991006392116
EIF3H	10.3240801245735
KIF1B	7.9710394292699
MBD2	4.74868474809172
AMOTL2	7.13969107848678
C6orf120	6.77225174077163
PIGT	8.39409891438754
PSRC1	5.53893238280354
PLA2G10	3.80453371371821
ALAS1	7.7538896067939
FOXO1	6.54120499589927
C17orf62	7.70115932572545
KIF5C	5.22980633077475
DUSP10	8.2488205329917
CRLF3	7.55612185868575
CLCNKB	3.21500812836650
PSMA5	9.24448723767392
FARS2	5.74168721025321
CCDC28A	6.46687181963272
AMPD3	4.55478380096582
PIAS1	7.5370565027737
ADCYAP1R1	3.51497091386894
TMEM134	6.29426399743236
CDH20	3.18043641341993
FBXO7	8.52481810869543
FLJ14213	3.71305838184451
ZNF3	5.46452954760284
LRRFIP1	6.87042031741625
TMEM49	9.17891661045214
CNOT2	7.54991413077025
CBX2	2.93474108152443
ZC3H14	5.78026551404268
ALDH5A1	6.52059086709934
HNT	3.18381450913773
SERPINA4	3.22092854878938
FLJ20920	6.90375481282412
CRTAP	4.52203621678183
DDX50	7.91617405080442
STYXL1	7.9375821558597
TK2	4.33504436291847
BLVRB	9.3188559678366
STMN1	6.63444925888328
GUCA2A	3.31852860497019
DPP6	2.78918595948529
GALNT10	3.92438584428051
STK39	5.33040308620849
MMP24	4.69138742164578
CKS2	9.18292243588896
RHO	3.6098285760818
BANF1	9.91135458907944
CR1	2.89746540289232
RPS6KA2	5.59890859632496
HMBS	6.54508560663007
C20orf112	3.28589024953016
SLC25A24	7.14404717272099
MRPL22	8.00713029369249
SLC25A15	4.60259863159559
GADD45B	4.05352042310866
TDP1	6.00086034460263
ZNF287	3.42839723461431
DAAM2	6.67169697685152
C11orf57	5.33585972388055
RFK	6.5450408159291
ZFYVE9	3.97742335536031
TCTN3	6.87020882726234
STCH	5.96548424968091
LOC283871	3.5108667644749
NDUFB3	7.97835330733037
DEFB4	3.47644190279856
FPR1	3.9216163336537
FMNL1	5.10117469992592
SEPT7	9.75489942624465
PTCD2	5.49515602680016
GNLY	3.54616782220945
GRAMD1C	6.11177563961129
ZNF165	4.83050234439276
TR2IT1	3.66371802776707
ARMCX3	7.10338562632606
NDE1	6.80115772437677
MAGEF1	7.29487157199866
ITGA10	3.71844340720562
ARHGDIB	7.88932570693279
FSHB	3.747835465375
ANXA2	9.8097174041467
HLCS	4.24192206970732
MCF2L	3.63498194450994
AK1	5.34028926038097
FH	6.21079855367136
LGALS2	3.60669482226836
SYNPO2L	2.75399536256887
KIAA1045	3.36083315600263
C1orf183	4.64570295397203
MAGEA8	3.19266756449875
DGCR8	4.81612282786049
GSR	5.39196450397499
NEU2	3.37976834828547
HIST1H4B	3.53396249710272
CACNA1C	3.15730653122313
FAM20B	7.2066200296861
HES2	3.28019475770126
PDCD6	8.854131613155
INTS7	5.69581396749863
AMPH	3.93081501524212
UCKL1	7.10224630087472
ASB4	3.14322718216171
C10orf97	4.49662950886312
ALDH1L1	5.09833767255149
CCL23	3.27332494680103
OBSL1	5.40859252151037
SLC12A7	6.92949157780654
THAP4	6.46887668988912
RBM4B	5.37054919887799
OGFRL1	3.90468716899188
KIAA0831	4.99508126186889
C12orf11	7.555334668376
PPP1R15A	4.06230229029672
KIAA0240	6.20154978163589
CD1B	3.02148733190408
FCGR2A	5.64856549780222
MDC1	6.69241681864397
MAN1A1	4.91916994212471
KRT9	3.04561869966352
HTR1A	3.16627466079489
OCEL1	5.79391342839245
ATP11B	5.81460720522182
NLGN4X	3.51560287816182
FBXO34	8.14202492213837
ALOX12	3.83537938091111
RB1CC1	7.51084865973029
PCDH12	4.64565854234019
RPE	4.47928884758948
EIF4E	5.93467000317657
CSDC2	4.16566010752936
ABHD5	5.18488094090316
TMBIM1	6.51205406027765
PET112L	4.3703109287141
P2RXL1	3.34598868846608
F2RL2	3.15566766798609
TRMT1	4.22442922298015
IMPG2	3.45259329223856
LRRC32	4.49399393704996
BGLAP	4.32191474897193
HTR4	3.34458469979394
MRAS	5.32681745352946
TRAF6	5.07790837105777
AXL	4.52122396995745
ATP2C2	3.36344661882334
LMNB1	6.34364184882878
TELO2	4.96111271395025
PNPLA3	3.56453120552648
CSNK1E	5.65650942426405
SRP14	10.4917748229910
KCNQ4	3.21564674854984
PIK3C2B	6.5377294563371
C15orf15	8.04345873088133
TUBB2B	2.84207588845295
USP15	5.68893281497775
C12orf41	7.46799614850652
CEND1	3.64103114904914
RNF31	5.15281137461981
TCEAL2	3.19399466079952
PTGER2	3.84773562214011
UBN1	7.70347865021196
SLC5A7	3.16524790819861
SLC31A1	5.58874002267841
ADAM29	3.32726001101903
ST7L	3.94177273667528
GFOD1	4.05970934413275
CTNNA1	9.32409606068617
HRBL	4.30701606921401
CBX4	3.42502248927749
NTRK2	3.48382389405391
FOXN3	4.68280282074321
MFGE8	4.30855317984533
PFKFB2	3.83787408155953
TAS2R4	3.55681719597465
SH3TC2	3.52294100994181
IL10	3.37413406272145
PXMP4	6.86619583997222
RNF167	6.02134228385105
PRMT5	7.57531280161972
TSKU	5.13867693745909
ATPIF1	8.67502278650558
ETV3	3.37124515873960
PAK7	3.09509145366562
PDLIM1	9.81419127409725
CEP63	5.81214723521109
WDFY3	4.48147796388653
RNF126	4.30886101643178
DPM1	9.4981752784116
CLIC4	7.3157804629221
ACR	3.84124837041022
KLK7	9.92824148785856
ALOX5AP	7.05857098599479
LRP1	5.25359851488614
TNK1	5.34043542344397
TAS2R9	3.10851887356247
ZNF16	5.04933906895476
POLR1B	5.19611535886643
SLC8A2	3.62866135081424
OLFM4	3.05131948278353
TACC1	5.70798465123637
SAMHD1	8.69462824477033
ATP13A2	5.18446451183538
KRT4	3.73437296649332
PAX6	4.13064125652877
SCG2	3.38997616691520
SLC17A6	3.35999762122026
TUBB4	3.61676834792593
PADI4	3.02968169366565
FMO3	3.09599976051281
NLK	4.78411221067245
POU4F3	3.36469668190596
MDM2	3.5389081162925
CAPNS1	9.59325068371768
SDF4	7.68324897840875
ITGBL1	2.91397518418963
TAP2	5.18366157820061
OR2C1	3.21978447928532
KLHDC3	7.30415242664499
EFHD2	6.04701904114967
GALR3	3.48254912161318
NBEA	3.27193286365144
ABCA6	3.08497800150314
ABBA-1	3.5720088021402
GNAI1	3.13343716297032
CLDN3	8.66968061434098
AKT2	3.73553546896354
EGFR	4.0471861652394
VPS4B	7.23537853634546
RBM16	7.94309211717112
GALNT6	6.38874546193433
ZDHHC3	5.40791927685395
SLC25A4	5.17239118736002
CYB5B	5.85416367514527
NDRG1	8.57378007295429
SESN1	5.55996668839876
GBE1	6.47746492539857
MRPL46	5.52338607438214
CLASP1	5.77513984005138
FARP2	5.01052930101119
ACOT11	3.91996068877416
LDHAL6B	2.85000585060861
MAPKAPK3	5.14677374763139
NCAM2	2.99698707370785
AFAP1	3.99199050342386
PRKD2	5.92389633083366
OR2H2	3.12838410303593
ZFP36L1	6.79058663859334
DZIP1	3.91942547970146
GPR161	3.784070064112
RNF146	5.91568703030225
NKX3-1	3.78096861574777
CCNB2	7.78857815447852
ZNF10	3.76368276182158
WDR74	5.41436084686482
FAM134A	7.76055438419513
PCNP	8.29775857418492
PURA	5.47262663999492
DNPEP	7.25101540454387
ERBB2	6.44260907537519
CREB1	5.58408581081498
NEO1	6.4014795451517
DDX3Y	3.26227825796977
RPS3A	12.0962209962234
MXRA7	8.43212182524769
LGALS3	9.59384073225584
GLT8D1	7.4020450442941
TMPRSS3	9.16804190061898
UPB1	3.40775568085466
LAT	4.12211548063151
CLDN14	3.57199931559431
DHX38	4.59504731779502
KCNA3	3.42458830205418
BTBD1	7.87149365989738
TARS2	6.29975231995362
SKIV2L2	7.85888517442185
ABCF1	9.13798377571573
CDT1	3.30027029872202
ZHX2	5.93509965887742
FCF1	4.68827528455025
LRRC49	4.50440343853945
GUCY1B2	3.63546295377548
CD28	3.45867056668973
SMARCA4	5.54053685444854
SEPT2	9.08139192613553
SOHLH2	4.02690431715701
MCOLN3	4.24314448616018
LRP8	6.22171646946582
TAGLN3	3.58601579650202
MASP2	3.46801604244399
GPATCH3	4.8675857686182
TTRAP	8.71522354133213
AGL	7.1116112168688
NFE2L3	5.18089041892473
PSD4	4.35345067790107
PALMD	4.36779078624192
CCNB1IP1	6.89433800514539
TMEM43	7.02332171026944
OBFC1	5.86471683421298
STAT5B	4.89097615085498
C14orf79	3.93886464316436
ENPEP	3.78449806411827
SSB	7.91347628138034
SCT	2.93865200629484
TIMM23	6.5328795233568
SKI	3.80778402865658
SLC22A13	3.17946236886867
AKAP3	3.45648364038949
OAS2	8.3825492272554
KIAA0423	5.44886606029416
SEC61G	9.22514932086686
CAPN11	3.01490296567335
TMEM50B	9.25012837041738
DEGS1	7.02396952670318
ARHGEF4	3.71437141002531
DBNDD1	4.25864366406792
TBL1XR1	6.82780369627935
FAIM	6.52135805813662
SP140	4.07421170909501
G6PD	4.68034911354761
NUDC	7.79079710535823
GABRP	3.50260300040248
SCARA3	5.58450277518324
TACSTD2	5.46750157164964
EIF3J	6.11425355801437
PPP2R2A	8.29560164101408
CPA3	3.3825187523467
PVALB	3.41344690113571
BCAT2	6.12605643698633
MFN1	7.17421360097783
F10	2.95095255773523
