Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C01_472036
RARRES3	4.65599128762364
PLXNA1	5.55910782331188
WBP4	5.09620603371413
KIAA0100	5.66970104815399
PMF1	7.21650594355041
HS2ST1	5.86044386566942
CRELD2	7.70202299447155
C8G	3.31219718077944
CD82	5.47910316603363
PMM1	4.47586711519622
CBLL1	4.06731207959619
LIM2	3.78543321065027
VAX2	3.92827673431082
SETDB1	5.52572844651845
LRAP	4.37363609998848
GCLM	6.92427274798496
CPEB3	3.06313813497305
PPM1A	5.589987670949
INTS1	4.14166141400261
MMP16	3.24749282064848
CAMTA1	5.85977163425741
SAMSN1	4.15773179746139
DRD3	2.85856528570145
GMPPA	5.40722587585626
C11orf73	5.9138767866444
AIPL1	3.76493039416195
PTP4A2	9.51682859521629
IL24	3.21144468396415
BDKRB1	3.34551001564334
HPCA	3.988353662093
MLF1	6.71524197835489
SEC14L1	4.8560954029048
CHFR	5.38069541931376
EMILIN1	3.24796661633743
THADA	6.73818505476903
TAF12	6.24230755742378
NDUFS4	9.29488362835532
ID1	5.42235380445323
PIK3CB	3.37482524524608
COL18A1	8.5645831863926
PDZD3	3.09374959673341
TBC1D17	5.47507868166174
COX8A	9.19820671089707
CDCA4	6.49370949752399
C2orf44	4.7204837149274
C9orf16	5.7779030146059
ERBB2IP	8.68250301956004
EMX2	9.08656566270003
FUS	6.39443718064346
NIPSNAP3B	3.37242644442895
TF	3.22304320429863
CXorf56	5.30189092374583
CLCN4	3.87931036511515
PWP2	5.04138660616782
MMP15	4.16078946559908
MTMR14	5.99510956307308
NPR1	4.46693453346120
DNAL4	5.78748981670131
ELAC2	4.60557412617022
ASS1	10.7060437095736
IPP	6.38116269307327
TMEM59	10.1894382105602
POLR2J	8.91483373288105
SEC23IP	6.11461260004165
RGS4	3.65545134580742
UQCRC1	8.2243018844055
SNX6	7.20117000174011
DDX18	7.6825944237346
POLG	4.34646530880154
ADAM23	4.18786445392244
ZNHIT2	4.13755858841692
TFR2	3.40677371509327
NCDN	4.39612758463179
RAG1	3.29714409624181
POMT1	4.26926410708974
CYP1A1	3.26326819730344
SNAPC1	6.06757369940408
GNA11	4.65113459641339
CCDC52	2.80665679843789
CAPN1	5.22635530129917
DDHD2	8.89889730342993
UPF3A	6.20641971387451
LAGE3	6.24808956630925
GNRHR	3.03091276049151
UNC13B	5.43322298801219
TTLL4	7.3556969569747
PPBP	2.98785945408382
HTR3A	3.31563053671594
SDC2	4.62779157017687
ANKRD49	6.44919412090667
BTF3	10.6320945136613
COX7A2	10.7929200382281
SARS	8.67115737396289
C13orf18	3.28179323444902
CACNB1	3.8273866099701
QKI	5.65760979263651
SETMAR	6.10507326141285
LAMB4	3.41914727083795
MAN2B1	5.7252781480766
EML3	4.75895278954778
ACADL	3.27031685881776
OFD1	7.42766195290177
CGA	3.69113616240407
EIF3EIP	10.6930769324791
PEX16	4.63987280570709
GNG12	7.77292232324376
HABP4	5.08056138888003
CNTN2	3.23929653195558
ASNSD1	8.10739141897872
FUT4	3.65120873616104
DBH	3.51350557397052
CD53	5.39997724058847
HIST1H2BJ	3.30985489260726
TFAP2B	3.21225457515188
ACF	3.60500174842686
TMEM11	5.39384709334696
CDH8	3.14680559330253
C3orf32	3.41724269444792
AGPS	4.88934325503227
C4orf18	3.15782799694627
PCCB	6.60691684702054
IPO13	5.39307944860243
PECI	8.08596334473369
UNG	8.2690244916343
C6orf105	3.33132264028436
GSTP1	8.41394925568152
SUV420H1	7.14507621072589
ARHGAP15	3.62901136268577
LTBR	5.86953708398884
TDRKH	3.32421145487015
PSG4	3.50806591637926
SLC9A3R1	5.6758779103428
NBPF3	9.05449783647524
SLC9A3	3.97096222044605
OSBP	5.65154948907197
PRR5	4.36949018527792
CHMP7	4.95903485830804
ADRA1A	3.08470427468262
ASAH1	7.41974163034743
FKBP4	8.05246689166161
ZNF350	5.01178636532327
DOM3Z	5.63091975191969
GIPR	3.80594043320121
AHI1	5.41322387763661
BST1	3.50056535148103
NCR2	3.65845448569059
NADSYN1	4.02382574300181
UBE2W	6.92271151222912
RGS14	3.90258736967121
KRT15	3.68072564897193
SCN11A	3.82914019578739
GFI1	3.66546083726326
FHL1	3.98305761335827
SMC6	6.64341199340157
GATA1	3.63751673238862
OSGEP	4.44452900808185
ARMC6	4.531236043251
HK3	3.24430372699526
PSMD5	6.69274233805216
RSU1	7.26909713685462
RPL4	11.5897475982146
MAD2L1	7.9235725861034
RBPMS	3.67816683641254
EIF4A3	7.56927351610897
E4F1	4.96512248674326
DLEC1	3.4126546046337
PRPF3	5.5041718525415
EMR1	3.16729670122821
CHMP2B	6.55798107140564
CAMSAP1	4.11313789240361
RPS21	9.54781403665654
XCR1	3.13467996560007
ARID5A	4.19868408192368
RBM6	5.34358587350542
UBE2N	8.63487185676368
KLF4	3.75149849852946
MGC4172	4.44025062204238
LMO4	6.5673173894438
KLKB1	3.41307418590123
HDAC3	6.95494866587623
HP	3.21662731189822
SCHIP1	5.9342676697117
BTK	3.73855370186482
KRCC1	9.0622805479216
PRND	3.10411768928550
C6orf27	3.83660526531729
PIGL	3.57547715683125
CLCA1	3.92242661165440
C1orf112	4.65055010600801
OLFML2A	3.53325771782153
HUS1	4.63808398204937
SFRS6	8.00612349900631
CXCR7	8.18372229826562
UIMC1	6.09025540116368
FXYD2	4.03436223039835
GOT2	8.1107214491844
ZNF667	4.36913762932313
TFEC	3.25149411272943
ATP7B	5.24359617939782
RAB38	5.13386152882347
POLD2	6.93004843052058
PPM1H	6.18600463888075
DCX	3.20269001625188
NFYC	6.32894878972263
ZNF228	4.38879143693226
KIN	6.98344883134308
PLSCR4	6.9003717353894
HIST1H4I	4.00287285962191
PPARGC1A	2.99486812216194
HIG2	6.7912993377184
KCNK10	4.28703539388312
EXOC1	8.43757582435177
OR6A2	3.71933272780185
ETFA	7.55622935030625
PDAP1	5.11090795096596
C19orf6	3.55181678649739
POLRMT	3.92771576164432
ZNF146	7.97802068914832
MIA2	3.20295495026766
LY6G6E	3.21493804217960
EIF4E2	7.92586416143871
NENF	5.4008975421764
HOXB5	5.94377741806162
ZNF324	4.29398571492891
CUGBP1	3.88174738890555
ENTPD7	4.07318184933974
TTC13	5.29159369541006
GJB5	3.19357168080989
PRSS22	4.53846923630979
CYP3A5	3.26447968312459
MBOAT5	5.10933618588881
CUL4B	5.81163682599765
CENPJ	3.53965995177587
KIAA0664	5.50815649167125
PITX1	3.37917606410503
PDGFRB	4.95058713202636
RDX	6.3545960447036
CELSR3	3.82270784229075
JUND	6.03700746314739
ITSN1	4.67150381421935
CHRNB1	3.56326541099578
EHBP1L1	4.21159098508594
C19orf2	8.78943295018107
FETUB	3.13717596906176
CAMK2B	3.5422975653768
DCTN1	6.49685012111556
TNKS2	6.89691023650671
MRTO4	7.4756947208239
C1QBP	6.53111810408269
TTC3	8.44643162259764
NDUFB8	8.62890337634267
CADPS2	4.63372706667545
EDG2	3.95211441805361
MYF5	3.10344982073055
SEMA3G	3.10103423973107
IL23A	4.06242137340278
GJA9	3.65535449297624
R3HDM2	7.48546525249651
C5	4.58811550768359
SLC2A10	6.97758624940542
TRIM45	4.57062298993236
TSP50	3.57515858616521
PAQR3	5.05799733977261
ANKRD26	3.65268099521044
TCP1	9.11984240582466
TMED7	7.4988499367744
CMA1	3.00836176702478
PTCRA	4.34396546018059
HCRTR1	3.45745289959691
FST	4.24391456066698
PAWR	4.12358688556754
LDLR	3.59339260462466
ASTN2	4.05398850450745
SCRN1	7.80128138874693
GPATCH8	5.64999354660595
KIF4A	5.20357995989927
TANC2	3.11189977989567
ZMYM5	3.20004877627469
PGM1	7.89863044668375
ZNF586	5.90607750772659
POLR3G	4.11220483313804
CPD	7.211969962242
SNCAIP	5.17617436680955
DCT	3.36491424655739
HLA-DOA	3.39661784568016
TANK	7.01198115833552
RCAN1	4.29160563868192
UPK1B	7.64196043893179
DNAJB4	6.33581748145578
UGT1A8	3.20445054847217
LIMD2	3.37897584879684
HIST1H4L	3.41282100490954
PECR	4.56890812545135
HSPA2	6.8479897979212
SERP1	9.25903275833105
TACR2	3.26796094082618
NUP85	6.02519296900024
CD177	3.46794417430036
GPR135	3.25896851542160
PIGG	8.05689516034358
LGR5	8.34802273053524
JAK2	4.01771575189060
DPYSL4	3.20582724826281
TM9SF4	6.50196616470144
PTHR1	3.49983092736556
SIRPG	3.19341075646292
ZNF264	5.28455938119835
BICD1	5.83491540430638
RAB5A	7.57620810292391
FLJ13224	3.10580414909519
METTL5	9.39244700998088
HERC6	5.32984108348382
CASP1	5.04645227310941
USP9Y	2.9023392295092
LRP1B	2.98158792375612
XAF1	5.06592079164643
PLA2G4C	3.31768199862696
APOA2	3.23387475076162
SPAG6	2.97767672844691
KALRN	3.42020375501768
SECTM1	4.80439595017372
THOC7	8.4499678670117
IFNAR1	4.13481609164187
TCTA	5.95525063361432
NY-REN-7	3.02606984093073
TALDO1	8.90826809208589
B2M	11.4504503666670
LPPR4	3.47562533678714
SQLE	6.53660579559965
SEPHS1	7.87760738738553
EIF5A	5.71335127148167
FAM49A	4.67384938367168
YTHDC2	4.24862324177756
EHD2	4.01744493188368
NCF1	3.48466422656125
SPG7	6.17934588280243
ZNF614	3.72385432985480
HOXA5	3.11136335356524
NUP133	8.37412211999815
FGF12	4.27519967226502
SLMO2	8.77421680007952
INPP5B	4.2509651114577
PPID	7.0946241200667
SNTA1	4.20013485956218
IL20RA	3.51232055779547
UBE2J1	5.47400654228276
CACNG2	3.4514508534165
GCM1	3.44265121434573
ELF1	6.6942492623358
TLR5	5.00489731161639
TCFL5	7.55913922290113
C1orf107	6.17557954921422
C19orf22	5.82590926726207
SAFB2	5.54889938077414
MAP3K7IP1	4.1672303847902
NCK2	7.90627664744581
OXA1L	6.91355991555262
KIAA0652	5.48543208491599
KLRG1	3.79236812390385
FRAG1	6.00435592936943
ZSCAN12	3.30989346246280
PSMD12	5.7991658901211
E2F4	5.41714017398213
CLEC4M	3.50262327253701
KIAA0999	4.57914004683328
CLDN10	3.56133899408475
MGC13053	4.04392608386581
TAC1	2.68952894305416
GYPA	3.23672181792116
HPCAL4	3.20430367069326
TRAIP	3.9908043385209
MEX3D	4.71392796015957
KIAA0232	8.33821570949568
ERCC8	5.81175352087866
NFAT5	4.07137905149938
GPX4	9.43060734170514
CSPG4LYP1	3.35921965802757
KIAA0368	5.79938173009545
FBXO3	6.60396234138819
DVL1	6.11956983293862
CMKLR1	3.49156542093382
GPR157	3.36831048892806
TYMS	7.683621224323
OR52A1	3.30466033452210
PEF1	7.47229035286064
ZNF750	3.03207146200775
ALG9	5.07071975880647
MCM5	5.26778296329089
SDK2	3.59858857100311
BAIAP3	3.97248694370695
RABGGTB	6.97937041607097
KCNK7	3.62373282656688
PTP4A3	6.46658720893569
ANKRD40	3.65160718572622
CALCOCO2	6.79240357428803
TMSL8	7.3442957724464
SNCA	5.9385269216989
ZNF551	3.9678312579895
HBQ1	3.55617367555922
ARHGAP26	3.94473663227741
GEMIN6	7.31475402029855
HRAS	5.5227177678179
KLRC4	2.87629932160151
BSDC1	6.07220147610315
DSC1	3.51428051466771
RNF43	5.55861993297461
NDUFAF1	5.86718568488778
MAP2K4	5.43533173353671
FOLR2	4.25391469666441
LYZL6	3.62559079979339
EPB41L3	3.40276370498447
TEKT2	4.74159371436825
CDKN2B	3.55462374543775
WSB1	6.0774737404426
ZNF480	3.43523443354371
MAP3K6	3.98638258442016
PROS1	4.32184856791773
PSMB8	6.95632847286519
HN1	5.56395370819166
MAS1	3.02071990286276
APOL1	5.00362599325017
CSHL1	3.17852550598129
ZBTB7C	3.02145496847392
AHCTF1	5.07702022915269
SAE2	10.3150841760486
ITGA2	3.80831691789306
AP2S1	8.30604402265368
P15RS	7.14316613517722
MME	3.53309561266139
VAT1	7.06431928163728
MAST4	4.36221473857996
TUFM	8.9665768271517
KRT33B	3.27956892605939
THEG	4.08471043735074
KCTD2	4.62478787161234
WDR26	8.53322135270612
MFI2	3.04953683389092
KRT34	3.23223455742602
NR4A3	3.42155444401461
SGSM3	4.2065298612041
ARSA	3.97518001108696
TOMM22	6.63422965850499
SOCS3	3.62209674027623
UNKL	4.48218743777077
POP4	10.4033865668841
BHLHB3	9.22130670410149
MALL	3.38696431396066
SOX15	3.44851360177998
CCNA2	4.61131213014906
PARK2	3.47921840245050
GPR124	4.50451121641342
TMEM132A	5.77418683310260
CGRRF1	5.67148491765976
RUVBL2	8.35771172990628
MCAT	5.93659211367296
WNT10B	3.60329434578746
ISCA1	6.4081231625391
RPAP1	4.28235446797883
C12orf48	5.45775434475451
RAI16	3.99604465735721
RPL27	9.13366213788129
EPN1	3.84897817330336
MAGI1	2.80579729454648
GBX2	3.43734430744831
SLC35A1	7.26081216988371
GAL	3.81475690325485
SLC14A2	4.10380643987064
RDH11	6.47984328249153
ZNF518	4.48637828991347
PCYT1B	3.59034879032682
AUH	7.21752926200468
EIF3H	10.9251936630582
KIF1B	7.1403586106667
MBD2	4.416327866818
AMOTL2	7.25710307426786
C6orf120	6.09924795228387
PIGT	9.63507308726315
PSRC1	6.24786972611557
PLA2G10	3.87059857351526
ALAS1	6.72102302528022
FOXO1	4.86344296459714
C17orf62	5.28841214233196
KIF5C	5.56973707663952
DUSP10	4.08931647270373
CRLF3	6.48169696389051
CLCNKB	3.59574975476686
PSMA5	8.82007151948268
FARS2	5.81059104988135
CCDC28A	6.65598222839876
AMPD3	4.19671317599732
PIAS1	5.99503423577451
ADCYAP1R1	3.37280980878497
TMEM134	6.60855240742683
CDH20	3.03203681205854
FBXO7	7.7939519158139
FLJ14213	3.93615337478619
ZNF3	6.10365551173895
LRRFIP1	6.60394864956479
TMEM49	7.10885574206946
CNOT2	7.10443079124774
CBX2	3.05031649480737
ZC3H14	7.00214526365408
ALDH5A1	5.59084787962701
HNT	3.36922484434871
SERPINA4	3.34344246918469
FLJ20920	6.58707381925136
CRTAP	4.72449126670149
DDX50	8.09207511703152
STYXL1	7.01313146996413
TK2	4.17042144903814
BLVRB	7.22691955976445
STMN1	7.5011678107489
GUCA2A	3.40281612991187
DPP6	3.34671295932879
GALNT10	4.3911839231477
STK39	6.26514930209177
MMP24	4.7184163355098
CKS2	9.74225319897027
RHO	3.46010638327633
BANF1	8.91834026975826
CR1	2.91383698758637
RPS6KA2	4.89932548091036
HMBS	5.47215980820536
C20orf112	3.67923492034059
SLC25A24	7.4331827381252
MRPL22	8.54759861123559
SLC25A15	4.52286979167607
GADD45B	4.33540916510718
TDP1	6.04181470172215
ZNF287	3.89521932014860
DAAM2	4.26047610406082
C11orf57	5.2514672410781
RFK	6.6966461423075
ZFYVE9	3.94197452978558
TCTN3	6.99998228567821
STCH	6.08741735618048
LOC283871	3.81924541256191
NDUFB3	8.844485681656
DEFB4	3.61484158383038
FPR1	3.53654141430314
FMNL1	3.40533872947673
SEPT7	10.0381946127206
PTCD2	4.972441541863
GNLY	3.42914593686941
GRAMD1C	6.77993251492376
ZNF165	4.47232630325532
TR2IT1	3.90044093047663
ARMCX3	6.98590532834789
NDE1	5.0131882201599
MAGEF1	7.4984369255383
ITGA10	3.31797506313719
ARHGDIB	5.59933480796074
FSHB	3.68661304954074
ANXA2	10.8142427218777
HLCS	4.17128539233018
MCF2L	4.97375209868163
AK1	6.22789836779594
FH	6.67435554348702
LGALS2	3.83058029182822
SYNPO2L	2.62592450625047
KIAA1045	3.47337466897691
C1orf183	4.52213214671805
MAGEA8	3.14056815550115
DGCR8	4.32058710786801
GSR	5.20331140624125
NEU2	3.41410311598791
HIST1H4B	3.4326923890565
CACNA1C	3.26932147188983
FAM20B	6.32450498156681
HES2	3.20415424004709
PDCD6	9.40503431244388
INTS7	5.54092947823785
AMPH	3.60515337206775
UCKL1	6.5146933493007
ASB4	3.01910099771587
C10orf97	5.46125423342985
ALDH1L1	4.5520351020858
CCL23	3.33616996340180
OBSL1	5.99384919003716
SLC12A7	7.39346247098416
THAP4	5.07395586526157
RBM4B	5.36442805315006
OGFRL1	3.77997598443367
KIAA0831	5.94694240604293
C12orf11	7.82175607894062
PPP1R15A	4.60049087176474
KIAA0240	5.85938312266557
CD1B	3.12833989001933
FCGR2A	3.92308415709425
MDC1	5.10147818193731
MAN1A1	4.1695349685089
KRT9	3.33275146891949
HTR1A	3.25529227871825
OCEL1	4.68350996755547
ATP11B	5.80576571359079
NLGN4X	3.72172451575783
FBXO34	6.4854586190414
ALOX12	3.39995195430353
RB1CC1	8.33728706315661
PCDH12	4.14343070535802
RPE	5.61974445096066
EIF4E	7.14799254696097
CSDC2	3.8068630661176
ABHD5	4.67275561876375
TMBIM1	7.31175288749003
PET112L	4.91387003183576
P2RXL1	3.35006335392069
F2RL2	3.1400583608536
TRMT1	3.99319357837111
IMPG2	5.27175010461739
LRRC32	3.71634619863925
BGLAP	4.95199254002
HTR4	3.39707999150852
MRAS	4.34930012898712
TRAF6	4.30718760428774
AXL	4.18573491021091
ATP2C2	3.84838167597693
LMNB1	6.3502583130476
TELO2	4.07001281693214
PNPLA3	3.60979679550048
CSNK1E	6.99565226930474
SRP14	10.8482872031703
KCNQ4	3.28616558456011
PIK3C2B	4.90394306020792
C15orf15	8.84907317372318
TUBB2B	9.09315139979381
USP15	5.42856566260982
C12orf41	7.17265792911201
CEND1	4.13353248763395
RNF31	4.07939656324867
TCEAL2	4.13660724705947
PTGER2	3.88813425825877
UBN1	5.90390390530462
SLC5A7	3.23848710641290
SLC31A1	4.74056475659963
ADAM29	3.31912921895564
ST7L	4.76545061404374
GFOD1	3.92839557177151
CTNNA1	9.3623225751208
HRBL	3.71362941962294
CBX4	3.2601751431484
NTRK2	3.56899507641591
FOXN3	4.92451578532851
MFGE8	7.39006921819364
PFKFB2	3.97532811306894
TAS2R4	3.50230544067154
SH3TC2	3.63612762089322
IL10	3.25408833637364
PXMP4	4.60812823366774
RNF167	5.61321977532151
PRMT5	7.55043245307745
TSKU	5.13133402877834
ATPIF1	8.46723425297888
ETV3	3.22435974020315
PAK7	3.16523931946008
PDLIM1	9.13482439350504
CEP63	5.15066535991686
WDFY3	4.24734953597648
RNF126	4.42596203347875
DPM1	9.53999651171323
CLIC4	6.40121442366236
ACR	3.6767351097591
KLK7	7.1735771083217
ALOX5AP	4.53868235899206
LRP1	4.99968626953517
TNK1	4.36579098399564
TAS2R9	3.27810527905367
ZNF16	5.71356376807169
POLR1B	5.1983068445049
SLC8A2	3.74446648389866
OLFM4	2.76562431619366
TACC1	4.47570461488885
SAMHD1	5.73037383826238
ATP13A2	4.68482458334669
KRT4	3.50893443103371
PAX6	5.88682333642199
SCG2	3.21255753637716
SLC17A6	3.57906821093697
TUBB4	3.60058830281254
PADI4	2.98823211996174
FMO3	3.05616453763679
NLK	3.95991334377851
POU4F3	3.25869325893925
MDM2	3.4504995768429
CAPNS1	10.5236927167657
SDF4	7.18888082413182
ITGBL1	2.86012905970724
TAP2	3.82969206061472
OR2C1	3.45798886985332
KLHDC3	6.69597863609194
EFHD2	5.63236769571142
GALR3	3.90723470331732
NBEA	4.02882640181694
ABCA6	3.11501617733876
ABBA-1	3.73528816688427
GNAI1	5.50067694149661
CLDN3	5.0356084395986
AKT2	3.6201493349368
EGFR	3.95226997316087
VPS4B	6.79210117538884
RBM16	7.89893613329118
GALNT6	6.5853347378072
ZDHHC3	5.0842478397209
SLC25A4	6.4980100351891
CYB5B	6.23938292741019
NDRG1	6.85244359476846
SESN1	5.65368710289421
GBE1	7.2703614910672
MRPL46	5.9292486548064
CLASP1	6.06985274052133
FARP2	4.53421072742646
ACOT11	3.7232003389814
LDHAL6B	2.96383042802544
MAPKAPK3	5.88928801029363
NCAM2	3.21142968169066
AFAP1	4.38030185688034
PRKD2	5.82050260659118
OR2H2	3.29833614909966
ZFP36L1	6.63552384360429
DZIP1	4.3681947047179
GPR161	3.9049214038836
RNF146	6.2237125947444
NKX3-1	3.99250603224975
CCNB2	7.12118236075549
ZNF10	4.45992059188389
WDR74	5.27984221188031
FAM134A	8.02257760602444
PCNP	9.24275471626394
PURA	5.47366128791167
DNPEP	7.26114715289561
ERBB2	5.52365072628378
CREB1	6.45010975099544
NEO1	5.49852360318674
DDX3Y	3.32415911650905
RPS3A	12.3075479839124
MXRA7	8.88448850746379
LGALS3	8.99765999918744
GLT8D1	7.33653420871592
TMPRSS3	9.29002377013365
UPB1	3.3447799943662
LAT	3.75253357359596
CLDN14	3.67231829060243
DHX38	4.80677645301452
KCNA3	3.15170548116929
BTBD1	7.77936107960325
TARS2	5.76199083237327
SKIV2L2	8.46563278712585
ABCF1	7.45037610772534
CDT1	3.41193167755289
ZHX2	7.25134703487619
FCF1	5.24055174413174
LRRC49	6.5077283554284
GUCY1B2	3.35678359966164
CD28	3.29300891691386
SMARCA4	5.82940463719556
SEPT2	9.48747807943725
SOHLH2	3.59376780133169
MCOLN3	5.77152684710393
LRP8	5.69918894160833
TAGLN3	3.75093346889921
MASP2	3.59932073159029
GPATCH3	4.88629867119073
TTRAP	8.05129956595526
AGL	6.87621649745124
NFE2L3	4.91098667621089
PSD4	4.02745266079241
PALMD	4.96436916150159
CCNB1IP1	8.308249861161
TMEM43	7.03478838585139
OBFC1	5.47358487002041
STAT5B	4.64051635879438
C14orf79	5.30850110356187
ENPEP	4.14030602464667
SSB	9.4697595504484
SCT	3.07905062793852
TIMM23	6.64037171677905
SKI	3.68202779598978
SLC22A13	3.07079459312469
AKAP3	3.79855120179045
OAS2	4.77154115310016
KIAA0423	5.15125195289123
SEC61G	9.57471616413754
CAPN11	3.16468324320198
TMEM50B	8.77416963700592
DEGS1	7.56639564693215
ARHGEF4	3.72902943962755
DBNDD1	5.06674321285592
TBL1XR1	7.8272620615207
FAIM	6.24194490229084
SP140	3.06938715638136
G6PD	4.01363481570721
NUDC	7.94206404741571
GABRP	3.3953514765369
SCARA3	4.26308204424155
TACSTD2	5.79668071363833
EIF3J	6.37077599125986
PPP2R2A	6.75210905390412
CPA3	3.20953695607195
PVALB	3.13079504268644
BCAT2	5.65309839634087
MFN1	6.33657152708823
F10	3.44023262309740
