Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_G10_298044
UIMC1	6.84807722021736
FXYD2	3.66117637104598
GOT2	7.66481530039999
ZNF667	3.99505166580846
TFEC	3.46163169341994
ATP7B	3.60822977597443
RAB38	4.56348607422727
POLD2	7.59998852675238
PPM1H	5.6248678388083
DCX	3.35671416392178
NFYC	5.7981809575255
ZNF228	4.09836144862781
KIN	5.0197271309928
PLSCR4	5.51779419756006
HIST1H4I	4.38925504573932
PPARGC1A	2.93974025114195
HIG2	7.76260142476199
KCNK10	4.0500939199195
EXOC1	8.59995255722171
OR6A2	4.06853770512216
ETFA	8.92469318942378
PDAP1	4.54269372453501
C19orf6	3.42919498502503
POLRMT	4.33914239891891
ZNF146	7.57404418979742
MIA2	3.32107122928952
LY6G6E	3.15192065980546
EIF4E2	7.30812832135724
NENF	4.89111052702278
HOXB5	4.57963301626014
ZNF324	4.91878991679114
CUGBP1	4.52567970577986
ENTPD7	4.28634948811523
TTC13	5.60936036152836
GJB5	3.02944057796931
PRSS22	4.80823304386601
CYP3A5	5.16527996214624
MBOAT5	4.74434165065357
CUL4B	5.26837309020388
CENPJ	3.57685451138892
KIAA0664	6.4640306637097
PITX1	4.32531602441032
PDGFRB	4.6537278792028
RDX	5.90002543367832
CELSR3	4.01824280467228
JUND	6.14936492827947
ITSN1	5.1191516927908
CHRNB1	3.81724786202920
EHBP1L1	4.23598703036446
C19orf2	7.46236222633659
FETUB	3.11121703532707
CAMK2B	3.23271617073167
DCTN1	5.76145424682046
TNKS2	6.32438755058411
MRTO4	7.36546061787187
C1QBP	5.98862861121304
TTC3	8.2347997469107
NDUFB8	7.93148236572012
CADPS2	6.10280038103157
EDG2	5.46584598696513
MYF5	3.76179153797451
SEMA3G	3.13429658193725
IL23A	3.71602030857738
GJA9	3.4499086921055
R3HDM2	7.76344125143021
C5	4.71179624129622
SLC2A10	6.54352795975104
TRIM45	4.69373536214407
TSP50	3.9248203850608
PAQR3	3.79316589429181
ANKRD26	3.53175576519745
TCP1	8.54586509571701
TMED7	6.49249355512643
CMA1	2.84769701408147
PTCRA	4.12823446561576
HCRTR1	3.44146731160314
FST	5.1534209094381
PAWR	4.07606709748447
LDLR	4.97833942794737
ASTN2	3.98675285483465
SCRN1	7.00913938516705
GPATCH8	5.4926353517705
KIF4A	5.45048837569722
TANC2	3.54434591046716
ZMYM5	3.48810589162947
PGM1	9.96095669582153
ZNF586	6.02207042702268
POLR3G	3.70956209242371
CPD	6.66135058663276
SNCAIP	5.19755387330207
DCT	3.71856705254671
HLA-DOA	3.48129650619233
TANK	6.53815150666175
RCAN1	4.95676679077818
UPK1B	3.33358627820191
DNAJB4	4.64015489208951
UGT1A8	2.88024145633214
LIMD2	3.63030323550621
HIST1H4L	3.53784661936841
PECR	4.15832492545541
HSPA2	4.01846814037784
SERP1	9.39245474029542
TACR2	3.47775567295283
NUP85	7.49215526495368
CD177	3.38128074225616
GPR135	3.23316953079987
PIGG	7.87570361264583
LGR5	3.52635034368222
JAK2	3.96407094788011
DPYSL4	3.28397711081367
TM9SF4	5.84239715191067
PTHR1	3.13601795475503
SIRPG	3.16451292594401
ZNF264	6.21276308628156
BICD1	5.38173607864203
RAB5A	7.76311549280014
FLJ13224	3.13609182508421
METTL5	9.48354174732855
HERC6	6.37401701976991
CASP1	5.96101076516952
USP9Y	2.93939887835912
LRP1B	2.83116785674050
XAF1	6.24575259348114
PLA2G4C	3.75254817125785
APOA2	2.99644357640582
SPAG6	3.26027135408399
KALRN	3.44305292801495
SECTM1	6.3719888913995
THOC7	9.5900388569219
IFNAR1	4.16696279073689
TCTA	5.85825244123856
NY-REN-7	3.63738947955658
TALDO1	10.2514507711089
B2M	11.8069311928617
LPPR4	3.45397866958511
SQLE	7.21505391221871
SEPHS1	6.78316421474915
EIF5A	5.16551551380861
FAM49A	4.81175753791474
YTHDC2	4.68930157095739
EHD2	5.09407333527529
NCF1	3.57755007161026
SPG7	6.09640407328721
ZNF614	3.45020617881755
HOXA5	5.16324012704877
NUP133	6.06996874444149
FGF12	4.35112835953999
SLMO2	6.65536595841956
INPP5B	4.72095635289785
PPID	6.36644855446526
SNTA1	4.73908300341487
IL20RA	4.90016532819799
UBE2J1	6.79071399602921
CACNG2	3.01134124475386
GCM1	3.28472810107125
ELF1	5.49129995524803
TLR5	5.27880758965345
TCFL5	6.71176935960237
C1orf107	4.74044967349794
C19orf22	6.56487096602395
SAFB2	6.76597509637168
MAP3K7IP1	3.53080636979258
NCK2	8.35912861803289
OXA1L	8.03503901661341
KIAA0652	5.5347271234219
KLRG1	3.97118006154361
FRAG1	6.7989880746023
ZSCAN12	2.86547701053402
PSMD12	7.31123236248579
E2F4	5.03035680539432
CLEC4M	3.34565199652803
KIAA0999	4.54965390105367
CLDN10	10.1388864142774
MGC13053	3.92638087995081
TAC1	2.74192786485783
GYPA	3.42575924513454
HPCAL4	3.20408048934855
TRAIP	3.92333936510289
MEX3D	4.16231710237692
KIAA0232	7.7605423037278
ERCC8	4.97122488903769
NFAT5	4.44871031877649
GPX4	9.82452461300229
CSPG4LYP1	3.24950671678958
KIAA0368	7.16556182217675
FBXO3	5.78956996103056
DVL1	6.38069806119625
CMKLR1	3.36732076051272
GPR157	3.62802661954063
TYMS	5.77645271167537
OR52A1	3.04806740790812
PEF1	7.3806285780772
ZNF750	3.99608285559224
ALG9	5.98217796424559
MCM5	5.22136704043407
SDK2	3.37455226108166
BAIAP3	3.98516321456752
RABGGTB	6.52952230013316
KCNK7	3.37614659125546
PTP4A3	6.38964236662031
ANKRD40	4.06307985891066
CALCOCO2	8.4368797646167
TMSL8	3.78073358584155
SNCA	4.31825661942617
ZNF551	4.13831102206041
HBQ1	3.43244849012706
ARHGAP26	5.09694464244962
GEMIN6	6.54305046987803
HRAS	6.678065692226
KLRC4	2.96763806225447
BSDC1	5.85404322492837
DSC1	3.69525537695307
RNF43	5.9210775605376
NDUFAF1	6.65208476410694
MAP2K4	5.5500198540401
FOLR2	4.75459609590632
LYZL6	3.65784646555476
EPB41L3	3.33046395213661
TEKT2	5.74373806917938
CDKN2B	3.59793546732352
WSB1	6.34394933553766
ZNF480	3.43742216121692
MAP3K6	5.4934500456368
PROS1	4.55039381729848
PSMB8	7.46444105255274
HN1	8.63805458604647
MAS1	3.26299418999675
APOL1	6.28094686961705
CSHL1	3.53624792724446
ZBTB7C	3.20966932248891
AHCTF1	5.07445035774583
SAE2	8.20613528918481
ITGA2	4.67919442901467
AP2S1	9.11758048658063
P15RS	5.50553476541242
MME	3.54608820069724
VAT1	7.2144003545478
MAST4	6.14735198657538
TUFM	9.0851638077718
KRT33B	3.31927809283962
THEG	3.70739957788357
KCTD2	5.26876428040711
WDR26	8.29104827432375
MFI2	3.45654555412397
KRT34	3.17796145422449
NR4A3	3.6315455520615
SGSM3	4.45825915875303
ARSA	3.23884698813276
TOMM22	4.93949824078892
SOCS3	3.79049407121585
UNKL	4.01536945017531
POP4	8.07901822786605
BHLHB3	10.3139216593480
MALL	4.76264683877851
SOX15	3.26180139407817
CCNA2	3.89507182434712
PARK2	3.26491200796594
GPR124	3.63511107093916
TMEM132A	4.50803737612375
CGRRF1	4.94922186168389
RUVBL2	9.11133135269396
MCAT	5.81368119627415
WNT10B	3.74214637326032
ISCA1	7.09072754334766
RPAP1	4.8261695483848
C12orf48	4.1927143637891
RAI16	5.44823618649369
RPL27	8.94405053550114
EPN1	3.66530327569487
MAGI1	3.45555624577743
GBX2	3.12212274973670
SLC35A1	7.47577535547626
GAL	3.75023878206750
SLC14A2	4.06263859651552
RDH11	5.93756967452684
ZNF518	3.67329958520554
PCYT1B	3.64336927288606
AUH	8.60030710729417
EIF3H	11.4907716922728
KIF1B	8.52842167845456
MBD2	4.56226397193938
AMOTL2	8.73942072327576
C6orf120	4.95980980705728
PIGT	6.99898726875446
PSRC1	5.00319121765818
PLA2G10	3.71257349363218
ALAS1	7.19832528152234
FOXO1	6.01377876687491
C17orf62	6.87583192123202
KIF5C	8.45342814483707
DUSP10	4.0295726826849
CRLF3	6.57705581337868
CLCNKB	3.50149196754309
PSMA5	9.71271432842554
FARS2	4.72155180863945
CCDC28A	6.81116808974979
AMPD3	5.3697428328855
PIAS1	7.7734320231633
ADCYAP1R1	3.43440565497743
TMEM134	7.27265598060204
CDH20	3.25906164514991
FBXO7	7.51192248158646
FLJ14213	4.2427730299589
ZNF3	5.0452057325197
LRRFIP1	6.86151414675338
TMEM49	10.0505127972909
CNOT2	7.25150350324226
CBX2	2.92191727974899
ZC3H14	7.03272360046395
ALDH5A1	4.97355741712347
HNT	3.69013249972081
SERPINA4	3.13659426206387
FLJ20920	7.53973614304454
CRTAP	4.96944616043336
DDX50	9.16121739773401
STYXL1	8.23153424788136
TK2	4.73521367871144
BLVRB	7.46390585343094
STMN1	5.6454054578901
GUCA2A	3.33919827500984
DPP6	3.39422022827469
GALNT10	4.27066760541728
STK39	5.52271788752802
MMP24	4.27451081638264
CKS2	9.84585772991443
RHO	3.53914555543809
BANF1	9.79278860665972
CR1	3.01568693416231
RPS6KA2	6.43184366208166
HMBS	5.27458801985929
C20orf112	3.75463207894773
SLC25A24	6.84803164663215
MRPL22	9.01986453851787
SLC25A15	5.0046715603712
GADD45B	4.57070126886877
TDP1	5.85140087674237
ZNF287	3.44029308345241
DAAM2	4.06026861970544
C11orf57	5.51727338608676
RFK	6.96206630171156
ZFYVE9	4.56440083811362
TCTN3	6.48291477575147
STCH	4.72293361641934
LOC283871	3.49807603733141
NDUFB3	7.66930334767095
DEFB4	6.25889435226406
FPR1	3.64158830974121
FMNL1	3.83079931511739
SEPT7	9.64599357456768
PTCD2	5.07109372787309
GNLY	4.12202034679167
GRAMD1C	4.87178240634903
ZNF165	3.9622139905026
TR2IT1	4.60316256631661
ARMCX3	6.90536652907393
NDE1	5.21999195535552
MAGEF1	6.71615326972546
ITGA10	4.16417744955158
ARHGDIB	8.07227917802183
FSHB	3.77759093924613
ANXA2	11.9687198713513
HLCS	4.24575317366499
MCF2L	6.06599045363609
AK1	5.77526866884215
FH	6.09904034728805
LGALS2	4.13931901806355
SYNPO2L	2.84210016077945
KIAA1045	3.3314723114624
C1orf183	4.68078229783467
MAGEA8	3.1084935095391
DGCR8	4.94335329070357
GSR	5.7914751224608
NEU2	3.53620001500131
HIST1H4B	3.47830785785837
CACNA1C	3.25828552411724
FAM20B	6.04820713260055
HES2	3.21288491828535
PDCD6	9.54143484918162
INTS7	4.20421126735471
AMPH	3.65761753335991
UCKL1	7.50569139667898
ASB4	3.06354155806610
C10orf97	4.38872615199829
ALDH1L1	3.90576378396897
CCL23	3.33425978027635
OBSL1	5.1679673520746
SLC12A7	8.31174249545754
THAP4	5.13077195224596
RBM4B	5.74450035947848
OGFRL1	4.41930327854605
KIAA0831	5.26877655692305
C12orf11	7.082361365283
PPP1R15A	4.65036625366375
KIAA0240	4.54842237211468
CD1B	3.21475784726203
FCGR2A	4.06358467536289
MDC1	4.45886027296073
MAN1A1	3.82991683034241
KRT9	3.46415359314938
HTR1A	3.51810575356817
OCEL1	6.38147007614357
ATP11B	5.2372680307324
NLGN4X	3.83561203604186
FBXO34	7.69718372247885
ALOX12	3.13115611653140
RB1CC1	6.66824238498229
PCDH12	4.16575194691637
RPE	4.51430122543111
EIF4E	5.2751321658488
CSDC2	3.75515052246579
ABHD5	5.69766606914297
TMBIM1	5.34311101240592
PET112L	4.0463655066464
P2RXL1	3.34901119935591
F2RL2	3.11685125990038
TRMT1	6.01397312075148
IMPG2	3.54311987268536
LRRC32	4.6345459743802
BGLAP	4.56617577678511
HTR4	3.5012663533716
MRAS	4.08535801946024
TRAF6	5.03743166501582
AXL	3.75339580727965
ATP2C2	4.18843702375522
LMNB1	4.78686155968749
TELO2	4.27775676185047
PNPLA3	3.91665808269746
CSNK1E	6.05635243793849
SRP14	10.2457045824585
KCNQ4	3.64378145105808
PIK3C2B	6.21429777394775
C15orf15	8.31343125724156
TUBB2B	2.91834154374384
USP15	5.71308303638022
C12orf41	7.87795003415774
CEND1	3.43200187236606
RNF31	4.24440390581276
TCEAL2	3.37690488717171
PTGER2	5.29580466039804
UBN1	5.69808412092342
SLC5A7	3.63887523881334
SLC31A1	6.29861261499548
ADAM29	3.49772870068177
ST7L	4.22521376336245
GFOD1	5.05246125307447
CTNNA1	9.36558075976101
HRBL	3.92388753783133
CBX4	3.95951064940153
NTRK2	3.56797312946781
FOXN3	4.66398365927696
MFGE8	3.78245388364388
PFKFB2	3.96589241229396
TAS2R4	3.65707798182234
SH3TC2	3.45137086012889
IL10	3.50101226738904
PXMP4	5.53114690545552
RNF167	5.77246157669064
PRMT5	6.84668624308931
TSKU	5.52322512984521
ATPIF1	9.15741787119145
ETV3	3.18556721153
PAK7	3.10400055856844
PDLIM1	9.10500146353913
CEP63	5.91139912001601
WDFY3	4.70932323527134
RNF126	5.06364210823387
DPM1	7.93472713604877
CLIC4	5.98877837229493
ACR	3.77597641900952
KLK7	10.4205250340289
ALOX5AP	5.72475530793944
LRP1	4.49242106232042
TNK1	4.88713767204446
TAS2R9	3.16682047236547
ZNF16	6.11665695925732
POLR1B	5.30727614399081
SLC8A2	3.81494344183417
OLFM4	3.08282570481644
TACC1	6.12736717559261
SAMHD1	5.7366529646293
ATP13A2	5.34534189437392
KRT4	4.73268634502942
PAX6	5.85380809920469
SCG2	3.50226112318016
SLC17A6	3.42243349798610
TUBB4	3.94608419251904
PADI4	3.13352605968856
FMO3	3.34959197017527
NLK	3.22275791187602
POU4F3	3.23112931329626
MDM2	3.65320972665956
CAPNS1	9.45620787893771
SDF4	6.95199485144246
ITGBL1	3.08472876302409
TAP2	4.28916533198192
OR2C1	3.51497705194406
KLHDC3	5.4104102024568
EFHD2	6.05383426153854
GALR3	3.66297015408936
NBEA	3.07593999830451
ABCA6	3.07389867812431
ABBA-1	4.11951252593142
GNAI1	4.86585935498474
CLDN3	8.08523108773543
AKT2	3.30134421863787
EGFR	4.85555963097781
VPS4B	5.74920727689126
RBM16	7.60477105997527
GALNT6	6.68731405955903
ZDHHC3	4.93828650270063
SLC25A4	6.79070425323454
CYB5B	4.94419024793524
NDRG1	9.8006195178189
SESN1	4.54222788679476
GBE1	8.09458481978333
MRPL46	5.65351031934812
CLASP1	6.16578644267154
FARP2	5.1810512288527
ACOT11	3.82981794758741
LDHAL6B	3.00655345427798
MAPKAPK3	5.55989855799376
NCAM2	3.12472904816426
AFAP1	4.5814659873616
PRKD2	7.00511411611718
OR2H2	3.25092840217874
ZFP36L1	7.02612017308545
DZIP1	4.597837061493
GPR161	4.14850575256538
RNF146	5.48234280797104
NKX3-1	3.85739713229838
CCNB2	7.39558551637522
ZNF10	4.6597361663209
WDR74	5.68381523388543
FAM134A	7.11897908162594
PCNP	7.96288832916934
PURA	5.6517048378036
DNPEP	6.9011470649855
ERBB2	5.35866608903848
CREB1	4.87465534747205
NEO1	5.712229324544
DDX3Y	3.33792291837577
RPS3A	12.4954883685498
MXRA7	9.15320858360439
LGALS3	11.0833895651296
GLT8D1	7.47892930695412
TMPRSS3	9.24997001736108
UPB1	3.35383400336512
LAT	3.92797575611687
CLDN14	3.76840212357433
DHX38	4.53264830286242
KCNA3	3.27010594206538
BTBD1	8.28766391319883
TARS2	4.96154189761264
SKIV2L2	8.7104570080158
ABCF1	6.65822161777301
CDT1	3.23552462169051
ZHX2	6.597614316809
FCF1	4.59327542113744
LRRC49	5.37132759304673
GUCY1B2	3.23856626185549
CD28	3.53045968120078
SMARCA4	6.93256494711391
SEPT2	8.3536882493978
SOHLH2	3.39771144721994
MCOLN3	4.98945808177472
LRP8	6.08104890781898
TAGLN3	3.85627714764781
MASP2	3.51029490690578
GPATCH3	4.45140947379475
TTRAP	6.69746182328902
AGL	6.61020853646765
NFE2L3	4.35193953453317
PSD4	3.76311225004279
PALMD	6.72874801833573
CCNB1IP1	7.41712458920306
TMEM43	7.42349796617386
OBFC1	7.5174813728019
STAT5B	4.46717005926869
C14orf79	5.06075611791862
ENPEP	3.82806954525284
SSB	8.53564879116692
SCT	3.12133541924837
TIMM23	6.83809507894659
SKI	3.82344392176936
SLC22A13	3.58185567360065
AKAP3	4.31787103481109
OAS2	5.01304472135675
KIAA0423	5.56085698766252
SEC61G	10.2114449810373
CAPN11	3.06617921414945
TMEM50B	7.30480500053511
DEGS1	5.89163687542519
ARHGEF4	3.60843486963696
DBNDD1	4.2257562609313
TBL1XR1	4.95412165688927
FAIM	5.85550155647799
SP140	3.11078977757146
G6PD	4.58803816796872
NUDC	7.80636740374281
GABRP	3.40730446421708
SCARA3	7.4026702980357
TACSTD2	6.30787479109842
EIF3J	7.21764492412511
PPP2R2A	8.62349886267259
CPA3	3.50173139342757
PVALB	3.02643850862188
BCAT2	6.93761744422376
MFN1	6.11846999596885
F10	2.94626726498153
