Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_E11_491246
PPCS	8.23569450034324
IPO9	6.10380996080507
LONP1	7.96628769598255
EVC	4.40630908450023
CXCL13	5.68821786179176
SCYL3	5.37444321215279
KIAA1199	6.8766593265371
SORL1	7.29908543486556
NAT10	6.64707760918291
CHD1	6.29093596028045
SYN3	3.52054183258698
DMC1	3.92715303320489
SLC22A2	3.51096742271171
SERPINF1	8.76287865100435
C20orf27	6.54059514591448
OR7A17	3.14986958533241
RPS6KA5	4.82517745402537
LHB	3.50870175810135
TAOK3	4.65139390462004
STK25	5.99243065533067
SLC12A4	3.59142201845747
BRCA1	4.32752633009417
GBL	5.48426200995072
C14orf108	8.57423537282755
CDC25B	8.30601105336963
BMP3	3.21487654726633
MAP1LC3C	3.89260683004795
TMEM180	3.42912141216626
CRYGC	4.1342306114997
SLK	5.96153615716307
POU3F1	2.97089536128538
C20orf32	3.77987592247023
USP52	5.82761474321177
HIGD1B	3.74234387637843
BAZ1B	6.20722185309818
USP6NL	5.58129748528122
SLCO2B1	4.89398238530529
ABCD4	4.68286163789636
DIMT1L	5.78665819455998
SLC25A46	7.98907429538682
LARP7	7.03969319781659
TEK	3.60835624256462
CD160	3.41164261212406
TERF2IP	7.53723582183615
PHF20	6.22595788034158
COL1A1	9.08697926640031
KIAA0090	6.3511497972488
GTPBP1	4.4487205256529
GRK5	3.82426568613621
AP1S2	6.75934471884615
RAB33B	4.79589776279284
CA11	4.69786551499133
ALDOC	6.38246848712971
NUDT1	5.39575716503725
ZNF212	5.95694860134749
ACBD3	7.6068183743379
ZNF83	6.53696926482063
PRDM2	4.83240157317571
GDPD5	4.90624122644569
PDCD4	5.15908401391713
CEP350	5.84643135927409
FOXP3	3.24577086916054
SMYD3	7.90538002670208
CST7	5.17990802728037
SELL	3.87707814193546
CIAO1	7.56161332195454
LGI2	3.95651733987509
WDR45	10.1512019306305
ANKRD6	6.74811953672215
LTBP4	3.48194917917012
PSCD3	3.32662547188229
PYY	3.08461215587409
KCNC1	3.3795386026201
SIRT6	4.11505746577671
CCL19	3.99741648654481
ARHGEF9	3.9130309116812
ABR	5.00164304619398
C10orf22	6.50066296282812
STK17A	4.99751959896688
FOXE1	3.60379135400812
GML	3.16800562182907
CNGA3	3.11175240190962
CD38	4.75222198547843
ZDHHC6	7.84541491500195
NEFH	5.78274741494464
PGBD5	3.62482010439054
CTDSP2	7.10587127244214
RMND5B	5.87463480586818
ZNF257	4.05376533561147
DUSP4	4.21321400617515
FLJ22167	5.84670948166244
EXOSC7	5.9775259851194
ROR2	4.16749563225399
FOXM1	5.47975177532754
ZBTB48	4.03495122525957
BUD31	7.62292651815887
MAOA	4.70709220348073
CCDC41	4.65421262449364
TNNT3	3.49729380304956
FBXO11	6.69356065392164
GYPC	5.94878890762098
PLIN	3.74046079104967
RFXAP	3.33664752283269
C6orf15	3.61574165174881
RNF4	8.3652367267917
F8A1	8.0824239030995
PPP1R3D	4.43055400290739
GRB2	7.63996650953163
TPM3	3.18391837179761
SYT13	3.88012036061456
EPB42	3.46611804497392
RP5-1077B9.4	5.17445668992769
EIF1	10.8905066170099
CETN3	7.19743658913092
FPGT	5.66391972547104
PRY	3.43385575713169
NTHL1	5.17149492182767
POLR2B	9.35550649525446
RPS28	12.2425510697527
GDF10	3.74638648691721
COQ9	7.61232274474412
P2RX3	2.82792984501218
GCC2	7.00411414463481
RARRES3	6.23152179681107
PLXNA1	5.7919650007048
WBP4	4.5297170920721
KIAA0100	6.38993482344835
PMF1	7.50175787238904
HS2ST1	6.14281646683686
CRELD2	6.72322659181785
C8G	2.93922982095411
CD82	5.57097660096814
PMM1	4.41244295916355
CBLL1	4.48027891018906
LIM2	3.36665585119209
VAX2	5.29683402909558
SETDB1	5.34778314303613
LRAP	4.68317389646271
GCLM	6.59070353836327
CPEB3	3.69809652385574
PPM1A	6.17557086948674
INTS1	3.89504944435621
MMP16	3.22550607251236
CAMTA1	3.71808035335265
SAMSN1	5.91438056970692
DRD3	2.88302879859653
GMPPA	4.91108719167604
C11orf73	4.51018345460425
AIPL1	3.61248709962401
PTP4A2	9.34425648577857
IL24	3.22925259020976
BDKRB1	3.77213694237282
HPCA	3.20476007726465
MLF1	6.56778065060389
SEC14L1	6.71758533229631
CHFR	6.56332151107167
EMILIN1	3.31614160365271
THADA	7.33846015544719
TAF12	4.9838645527267
NDUFS4	7.28754457195911
ID1	8.35665627586667
PIK3CB	3.69183189100793
COL18A1	7.82626092182424
PDZD3	3.28690373654573
TBC1D17	5.44774235361634
COX8A	10.2533897565480
CDCA4	7.08285331036512
C2orf44	5.77712505798169
C9orf16	8.98625670902649
ERBB2IP	7.39475443763822
EMX2	8.4164729690233
FUS	6.07765383388103
NIPSNAP3B	3.80389471074997
TF	3.58264047244727
CXorf56	4.94665555877246
CLCN4	3.95357624072288
PWP2	4.87674334286244
MMP15	3.89353299262128
MTMR14	6.23228126192571
NPR1	5.17246703371127
DNAL4	5.6835370597434
ELAC2	4.73745779333556
ASS1	11.1714440694328
IPP	5.81723165964057
TMEM59	9.33053151714825
POLR2J	8.70127504735856
SEC23IP	5.78973461553328
RGS4	4.45168653112305
UQCRC1	9.3018406991471
SNX6	8.78170888985554
DDX18	7.38181461590703
POLG	4.4698581508275
ADAM23	4.13429501497846
ZNHIT2	4.05597032622001
TFR2	3.47265043618834
NCDN	4.15655591882697
RAG1	3.2338212240621
POMT1	5.30347182555591
CYP1A1	3.61910970263520
SNAPC1	5.45590498198611
GNA11	5.59959360707005
CCDC52	2.8482573985341
CAPN1	6.67433862406234
DDHD2	7.99123144255831
UPF3A	5.56791140908485
LAGE3	6.63999078985964
GNRHR	3.30080666053011
UNC13B	7.02229330292827
TTLL4	4.66828653970416
PPBP	2.98988064849485
HTR3A	5.43031893140866
SDC2	5.85342892464577
ANKRD49	7.6113077395213
BTF3	9.6683473584564
COX7A2	11.3302218409904
SARS	7.24114714739076
C13orf18	4.55401473987456
CACNB1	4.08445336686685
QKI	6.39508130290116
SETMAR	5.56194945979496
LAMB4	3.29011674514706
MAN2B1	5.50245598855678
EML3	4.90029654761759
ACADL	3.85499827297462
OFD1	6.88818648080488
CGA	3.56200829042757
EIF3EIP	10.2695464854143
PEX16	4.97609541052128
GNG12	7.91084663798767
HABP4	5.41161481431875
CNTN2	3.62874944568786
ASNSD1	7.71797454563387
FUT4	4.38914841577288
DBH	3.55412379418864
CD53	8.08120742167949
HIST1H2BJ	3.47644054306372
TFAP2B	3.15576508587132
ACF	3.74686496136024
TMEM11	6.57961195657015
CDH8	3.13961021073573
C3orf32	3.63439674397311
AGPS	5.04420382103419
C4orf18	3.16689630575314
PCCB	8.16967380846852
IPO13	4.5904567315926
PECI	8.3557736990859
UNG	8.2010419399779
C6orf105	3.98665304914645
GSTP1	7.9970020674009
SUV420H1	7.58280881775325
ARHGAP15	4.31585120609921
LTBR	6.26311299976441
TDRKH	3.56926737293197
PSG4	3.51998171384605
SLC9A3R1	6.53799670209055
NBPF3	9.37400295274426
SLC9A3	3.48270679132599
OSBP	6.75581015514716
PRR5	5.24203739237193
CHMP7	5.60005796696875
ADRA1A	3.01915445872749
ASAH1	8.3740776656592
FKBP4	7.72864817945006
ZNF350	3.78476173119524
DOM3Z	5.11380208678892
GIPR	3.70969785840795
AHI1	4.78991417198345
BST1	4.14107667834252
NCR2	3.58126575963212
NADSYN1	5.10799235899886
UBE2W	5.79795742006493
RGS14	3.99220934253792
KRT15	4.03664869650663
SCN11A	3.95687603935012
GFI1	3.50211759801542
FHL1	4.37635740148498
SMC6	7.11097961475158
GATA1	3.43730023501877
OSGEP	6.73148249349958
ARMC6	5.6163569045076
HK3	3.68540861533066
PSMD5	7.93214949777528
RSU1	7.77506718036322
RPL4	11.4158089361497
MAD2L1	8.04997514389491
RBPMS	5.39281775638579
EIF4A3	9.46516692551691
E4F1	4.70789284116483
DLEC1	3.54300632417831
PRPF3	6.28089336256095
EMR1	3.28592269440108
CHMP2B	8.46648390388992
CAMSAP1	4.8705516364465
RPS21	10.1489789131637
XCR1	3.37934147864514
ARID5A	5.02915003984213
RBM6	5.58750972152838
UBE2N	8.7379070639047
KLF4	5.34337794614512
MGC4172	5.22128250985103
LMO4	6.98679867635097
KLKB1	3.31216462885382
HDAC3	7.57367931223092
HP	3.92595124450625
SCHIP1	6.79685990268168
BTK	4.39111310721775
KRCC1	8.61291764088089
PRND	2.97073548338039
C6orf27	3.49111838284333
PIGL	3.59484338652336
CLCA1	3.92408060895323
C1orf112	5.17837262125561
OLFML2A	5.34684508533711
HUS1	5.02867905504106
SFRS6	7.69590835431056
CXCR7	7.88275274097332
UIMC1	6.28987311257302
FXYD2	3.47175594999397
GOT2	8.80329050994202
ZNF667	4.03289860860079
TFEC	4.25275868124929
ATP7B	7.31164245099573
RAB38	4.72265027387498
POLD2	6.60023393529499
PPM1H	6.24467609573074
DCX	3.27670190283956
NFYC	5.38466295738895
ZNF228	4.34069429676549
KIN	6.69267477141401
PLSCR4	5.02303518416963
HIST1H4I	4.11415091276405
PPARGC1A	4.87290657577042
HIG2	9.31339817954123
KCNK10	3.89817410229361
EXOC1	8.44924614517195
OR6A2	3.82746773029832
ETFA	8.77273047244687
PDAP1	4.7973025329168
C19orf6	3.3915353285592
POLRMT	4.17130463610411
ZNF146	8.63785023411907
MIA2	3.29664655663208
LY6G6E	3.332294747399
EIF4E2	7.83530757214435
NENF	5.09981602389269
HOXB5	6.46403303263155
ZNF324	4.48104627148808
CUGBP1	5.16622990795851
ENTPD7	4.71939289466062
TTC13	6.15530078661742
GJB5	3.10868077804601
PRSS22	4.20021000981546
CYP3A5	3.29189702388101
MBOAT5	4.8496087826343
CUL4B	4.99135524101821
CENPJ	3.5626340765565
KIAA0664	6.29580536089856
PITX1	3.47402065781239
PDGFRB	5.38169383834488
RDX	6.09118080305618
CELSR3	3.87767562372928
JUND	6.93902710532184
ITSN1	5.17784758355875
CHRNB1	4.16428043344842
EHBP1L1	3.48095015799731
C19orf2	7.15752951095301
FETUB	3.07692794448328
CAMK2B	3.1619821909539
DCTN1	7.49865580091982
TNKS2	6.48427344369502
MRTO4	7.01246222872516
C1QBP	6.18495643606357
TTC3	8.0942267191147
NDUFB8	9.01707021938159
CADPS2	6.33344146693843
EDG2	5.80823049024771
MYF5	2.84829704238622
SEMA3G	3.64111187514795
IL23A	3.32783151543583
GJA9	3.87401504353716
R3HDM2	7.25617974452721
C5	4.02498710563268
SLC2A10	7.32599120233083
TRIM45	4.78152280639787
TSP50	4.69162628504408
PAQR3	6.29668114076366
ANKRD26	3.58478603572955
TCP1	9.3589946621464
TMED7	7.3397741756521
CMA1	2.80623414269754
PTCRA	4.11790003142574
HCRTR1	3.43023865120577
FST	4.22546665027447
PAWR	4.37936964086208
LDLR	4.60868437222838
ASTN2	4.15664077951093
SCRN1	5.83796202275533
GPATCH8	6.26173211021025
KIF4A	6.50700858255495
TANC2	4.29739644030825
ZMYM5	4.00737944437427
PGM1	8.85492581763621
ZNF586	4.37155413017338
POLR3G	3.77165670408048
CPD	6.8017457510251
SNCAIP	5.2157601922004
DCT	3.45940347574721
HLA-DOA	3.45144909260571
TANK	5.9264603308403
RCAN1	4.96138619086489
UPK1B	6.04749788981682
DNAJB4	5.17455117112988
UGT1A8	3.22731539372859
LIMD2	3.3499357055082
HIST1H4L	3.49140798243297
PECR	4.65059513420813
HSPA2	7.62895942793541
SERP1	9.54626510525232
TACR2	3.55437701204697
NUP85	7.2907291614937
CD177	4.10506494647456
GPR135	3.01883128640638
PIGG	7.34763272175424
LGR5	5.93164313669702
JAK2	3.44541842800714
DPYSL4	3.21124667110286
TM9SF4	5.90779306168441
PTHR1	3.30684576503129
SIRPG	3.37190569746203
ZNF264	6.09152771614096
BICD1	5.48923695635107
RAB5A	6.67064458041768
FLJ13224	2.93387314619368
METTL5	9.02496394839127
HERC6	4.85410830354563
CASP1	5.3709921091801
USP9Y	2.86130825768470
LRP1B	3.00402650909861
XAF1	5.51459186722279
PLA2G4C	3.62037444514029
APOA2	3.09857493381179
SPAG6	3.10935452026963
KALRN	3.47123549190707
SECTM1	5.69091160037242
THOC7	8.52012047471755
IFNAR1	4.27931316070909
TCTA	5.33763918627829
NY-REN-7	3.55065684895361
TALDO1	10.6603720096343
B2M	11.9222747929253
LPPR4	5.42536728611833
SQLE	6.9136401669304
SEPHS1	7.81564098794123
EIF5A	6.01884995904668
FAM49A	5.32447655178478
YTHDC2	5.06128020911762
EHD2	4.55864643903299
NCF1	4.05482636370668
SPG7	6.58887244001876
ZNF614	3.7933467112128
HOXA5	5.87476480396382
NUP133	8.13858101472927
FGF12	4.62021165772889
SLMO2	8.327997168276
INPP5B	4.23616079695126
PPID	7.72259253561588
SNTA1	4.95639574461636
IL20RA	4.36446078284982
UBE2J1	6.18041182749331
CACNG2	3.10474590447536
GCM1	3.18600388298521
ELF1	6.72540193720071
TLR5	5.3699825276731
TCFL5	7.13686707884813
C1orf107	5.69232975981643
C19orf22	6.92225936514289
SAFB2	5.51455057413244
MAP3K7IP1	3.60687788787513
NCK2	8.22024295413119
OXA1L	7.98341847377081
KIAA0652	5.71176904457956
KLRG1	3.64407961233370
FRAG1	6.52967348955581
ZSCAN12	2.94419006916918
PSMD12	8.12879155424215
E2F4	5.46688625400937
CLEC4M	3.41418765472488
KIAA0999	4.77363967550732
CLDN10	3.89486558236377
MGC13053	4.16952441734895
TAC1	3.10110222673851
GYPA	3.44173691466323
HPCAL4	3.19199821368538
TRAIP	4.08536450353972
MEX3D	4.30056789872255
KIAA0232	6.55252710018427
ERCC8	5.76848784064863
NFAT5	5.26082838979051
GPX4	10.1569101405393
CSPG4LYP1	3.01238396552551
KIAA0368	5.49368934403473
FBXO3	6.30842791584761
DVL1	5.46801492341729
CMKLR1	3.86324983010463
GPR157	3.95339578093094
TYMS	9.61422725730905
OR52A1	3.48575684869653
PEF1	7.01834622233871
ZNF750	3.41878657507906
ALG9	6.50585915376856
MCM5	5.45613115774379
SDK2	3.289210510859
BAIAP3	3.68386544513471
RABGGTB	6.25314748975983
KCNK7	3.11190216710415
PTP4A3	5.87094994161846
ANKRD40	4.68743143102162
CALCOCO2	7.90624856765705
TMSL8	8.07027771502333
SNCA	4.68849470808964
ZNF551	3.99254199049337
HBQ1	3.47242497628647
ARHGAP26	4.29635977043554
GEMIN6	6.73638675644102
HRAS	6.27512932340407
KLRC4	2.91736178964878
BSDC1	5.47990395520076
DSC1	3.86921512358825
RNF43	6.71580984895702
NDUFAF1	5.97187004011465
MAP2K4	5.43817470037167
FOLR2	6.28542931249007
LYZL6	3.69779882404667
EPB41L3	5.25291485226988
TEKT2	3.21890551308628
CDKN2B	3.21598542397665
WSB1	6.75953744356636
ZNF480	3.45810117296526
MAP3K6	4.04016377915024
PROS1	4.47666648868369
PSMB8	6.87280627600318
HN1	8.49611380278939
MAS1	3.50668469466855
APOL1	5.0649241255153
CSHL1	3.25648211587365
ZBTB7C	3.34494520214138
AHCTF1	5.13681624247541
SAE2	9.95231334782314
ITGA2	4.20221411861223
AP2S1	9.54885494344494
P15RS	7.02849156232937
MME	5.85817587982058
VAT1	9.05870705516806
MAST4	4.50715900350769
TUFM	9.50323373091133
KRT33B	3.56897351306536
THEG	3.91490853171679
KCTD2	5.35475677002629
WDR26	9.06990042122771
MFI2	3.22642483503737
KRT34	3.3431314849492
NR4A3	3.57261847109418
SGSM3	4.70036319706158
ARSA	3.67024000710033
TOMM22	5.90054688190165
SOCS3	3.53265460396346
UNKL	4.37788581465868
POP4	8.23308100653791
BHLHB3	6.1932804998752
MALL	5.46850733564985
SOX15	3.48653848772670
CCNA2	6.7935785048078
PARK2	3.48134147237805
GPR124	4.09638010406194
TMEM132A	6.22273860544369
CGRRF1	6.4194601695314
RUVBL2	8.32005364267042
MCAT	5.56494444237039
WNT10B	3.62608698465865
ISCA1	6.96403771127033
RPAP1	4.08482087438758
C12orf48	6.02134990940393
RAI16	4.97458736355648
RPL27	9.83409592306854
EPN1	3.57710181143726
MAGI1	2.97285422539558
GBX2	3.18620705345216
SLC35A1	7.15254263970325
GAL	3.77795236267596
SLC14A2	7.32453986565466
RDH11	7.47280237554415
ZNF518	4.65862685130151
PCYT1B	3.37656857833287
AUH	7.53395691439863
EIF3H	10.2083323098195
KIF1B	6.9546725460485
MBD2	4.53385226439427
AMOTL2	7.71341284207552
C6orf120	6.01566941141238
PIGT	8.08494816650433
PSRC1	5.50172398408987
PLA2G10	3.97952672336514
ALAS1	7.41398720597287
FOXO1	6.04405620162866
C17orf62	6.7052798074468
KIF5C	4.17795202868948
DUSP10	5.05370286864556
CRLF3	8.2635205188812
CLCNKB	3.55256251288269
PSMA5	7.91517886980368
FARS2	5.85826154864613
CCDC28A	6.36462856099808
AMPD3	4.72199396431567
PIAS1	6.82618167364344
ADCYAP1R1	3.29932136742658
TMEM134	6.64834145219709
CDH20	3.02696339774162
FBXO7	7.7216075026862
FLJ14213	5.33652590047976
ZNF3	5.59074202316588
LRRFIP1	6.95777841913198
TMEM49	9.35601881641924
CNOT2	7.61079619621992
CBX2	2.85200717991431
ZC3H14	6.53258374471356
ALDH5A1	5.56906660414736
HNT	4.68988379374095
SERPINA4	3.12370085839484
FLJ20920	7.02575868843218
CRTAP	6.07062494126176
DDX50	8.0623602683618
STYXL1	7.27441398629275
TK2	4.82129061949553
BLVRB	7.58154172642839
STMN1	7.82723162547882
GUCA2A	3.03454140565168
DPP6	3.1672627010334
GALNT10	5.05062837407739
STK39	7.38757036926614
MMP24	4.76923363683034
CKS2	10.3782375627145
RHO	3.59620556957363
BANF1	9.7215798645235
CR1	3.07578906368239
RPS6KA2	4.98454075722044
HMBS	6.01139874792951
C20orf112	3.81189381658535
SLC25A24	7.11176131504492
MRPL22	8.44854674688128
SLC25A15	6.37812389580318
GADD45B	5.03869481635958
TDP1	6.6666596066602
ZNF287	3.84677403129050
DAAM2	5.71683212279452
C11orf57	5.9420577813624
RFK	6.73415338086593
ZFYVE9	3.86728571622243
TCTN3	7.41330097767299
STCH	5.9650679545861
LOC283871	3.59011414727369
NDUFB3	8.44480688436263
DEFB4	5.0584309402408
FPR1	4.13633641529999
FMNL1	3.74121730385079
SEPT7	9.93359404318902
PTCD2	4.14677794197949
GNLY	3.74916972580612
GRAMD1C	4.30305355290717
ZNF165	4.40256959909132
TR2IT1	4.24772416130909
ARMCX3	7.70211591882503
NDE1	5.64159624714756
MAGEF1	6.75512606696262
ITGA10	4.41133422043538
ARHGDIB	7.86579659741866
FSHB	3.72175851242894
ANXA2	11.2409105291237
HLCS	3.72637949805778
MCF2L	4.65011388419648
AK1	6.46054313635723
FH	6.93904190632085
LGALS2	3.39880213326194
SYNPO2L	2.70066206134496
KIAA1045	3.2757862055815
C1orf183	4.5651528762597
MAGEA8	2.95684715529293
DGCR8	5.05428849381535
GSR	6.18821424214877
NEU2	3.45183264705736
HIST1H4B	3.76860424213723
CACNA1C	3.18851610597045
FAM20B	6.62743758836857
HES2	3.24284410233517
PDCD6	9.69574760636922
INTS7	5.61850424854747
AMPH	4.8516924334444
UCKL1	6.73683058146798
ASB4	3.10183929525029
C10orf97	5.00215779967832
ALDH1L1	4.16646285273481
CCL23	3.34730344307859
OBSL1	4.48944951418974
SLC12A7	8.26049376346196
THAP4	5.55199392848703
RBM4B	6.0403979252506
OGFRL1	4.85980963623873
KIAA0831	6.8568282272151
C12orf11	7.31089605558663
PPP1R15A	4.81813432381268
KIAA0240	4.71039278855648
CD1B	3.52888257806245
FCGR2A	6.9308778038982
MDC1	5.13906228258381
MAN1A1	3.78339784983302
KRT9	3.38731293534803
HTR1A	3.55305526893648
OCEL1	6.69335316707187
ATP11B	6.14499408889362
NLGN4X	4.45939346925399
FBXO34	7.55972390080451
ALOX12	3.52015705163553
RB1CC1	7.79790063999035
PCDH12	4.42069297022045
RPE	5.30186441653661
EIF4E	6.76469010480969
CSDC2	3.91107072920408
ABHD5	5.56351819327612
TMBIM1	6.62730387641406
PET112L	4.80423305907532
P2RXL1	3.21686646646564
F2RL2	3.05449535236544
TRMT1	5.70367602699055
IMPG2	3.34848733309892
LRRC32	5.51244715701469
BGLAP	5.6144339716081
HTR4	3.41001197950188
MRAS	5.14657893002766
TRAF6	5.87491973588875
AXL	4.91364829224765
ATP2C2	5.31225688048747
LMNB1	6.44095468623321
TELO2	4.28652716406902
PNPLA3	4.13244230635136
CSNK1E	5.89760785376601
SRP14	9.9062862825415
KCNQ4	3.04146514999599
PIK3C2B	6.13454304336792
C15orf15	8.14215443485318
TUBB2B	5.43785212283033
USP15	6.07515904709295
C12orf41	8.15828994260365
CEND1	3.58782855191971
RNF31	4.57137711650574
TCEAL2	7.56078761677208
PTGER2	3.98479071093673
UBN1	6.57179209998762
SLC5A7	3.26009544117108
SLC31A1	7.0058657383802
ADAM29	3.85786057852499
ST7L	4.03483875051819
GFOD1	4.51940769932021
CTNNA1	9.59931766655593
HRBL	3.61634030072888
CBX4	3.32192644385297
NTRK2	3.42736093153119
FOXN3	5.7901756577217
MFGE8	5.97971039768241
PFKFB2	3.87316405504172
TAS2R4	3.58539434184719
SH3TC2	3.47596022926924
IL10	3.96963981676928
PXMP4	6.67270275366416
RNF167	6.110565508181
PRMT5	8.2096935635619
TSKU	5.66522128915988
ATPIF1	8.05637063121044
ETV3	3.22293460531083
PAK7	3.36781610942935
PDLIM1	9.4693167591247
CEP63	4.59632672426921
WDFY3	4.82114451815204
RNF126	4.54359332792378
DPM1	9.0341915986004
CLIC4	6.68762225941225
ACR	3.78371296742244
KLK7	8.47204797423495
ALOX5AP	7.81609459796443
LRP1	4.9968904726735
TNK1	4.69224237641945
TAS2R9	3.1586005976313
ZNF16	5.50504731896566
POLR1B	5.387616513188
SLC8A2	3.75222127074943
OLFM4	3.52190722228067
TACC1	5.07148445800234
SAMHD1	5.7760784590941
ATP13A2	4.92471910055567
KRT4	3.64366102442091
PAX6	3.46029802590780
SCG2	6.67970204575833
SLC17A6	3.47254855597824
TUBB4	4.79644189231743
PADI4	2.95522189440071
FMO3	3.36123929464639
NLK	4.10866642271752
POU4F3	3.11739452835798
MDM2	3.65587722455722
CAPNS1	10.3247546451537
SDF4	6.99240057261668
ITGBL1	4.60718512839223
TAP2	3.75177081894747
OR2C1	3.3805382185975
KLHDC3	7.11081844586103
EFHD2	6.02491002607485
GALR3	4.10206764915874
NBEA	4.5675200264808
ABCA6	3.26831697283696
ABBA-1	3.70517864761596
GNAI1	7.26894042413184
CLDN3	8.27265398747333
AKT2	3.63597313109184
EGFR	4.21053639393589
VPS4B	7.52802897501942
RBM16	8.0286800666263
GALNT6	4.68455997969106
ZDHHC3	5.38579553511653
SLC25A4	7.61335367474275
CYB5B	6.06798687671342
NDRG1	8.45027012478496
SESN1	5.53996966077968
GBE1	7.93624792791412
MRPL46	6.51675190570847
CLASP1	5.99220086973283
FARP2	4.57445043789401
ACOT11	3.71811485419193
LDHAL6B	3.0469745935361
MAPKAPK3	6.23115891077363
NCAM2	2.9359764754871
AFAP1	4.50645032685113
PRKD2	6.16846952358608
OR2H2	3.5141328816597
ZFP36L1	7.0590623597772
DZIP1	4.93171409384665
GPR161	4.08883222517562
RNF146	4.8447235764301
NKX3-1	3.88236841065367
CCNB2	8.35831637823075
ZNF10	3.8889276141299
WDR74	5.40992900794253
FAM134A	8.00986927075828
PCNP	8.4108168536301
PURA	5.33429251952681
DNPEP	7.2143764889032
ERBB2	5.08596302066495
CREB1	6.49561877103099
NEO1	6.44000647637274
DDX3Y	3.31952439024472
RPS3A	12.9825271204133
MXRA7	9.59937294969364
LGALS3	11.1328583380586
GLT8D1	6.95930147632676
TMPRSS3	7.67957770852238
UPB1	3.26844748161806
LAT	3.94173513235471
CLDN14	3.60034908025435
DHX38	4.88708280774242
KCNA3	3.21501598136348
BTBD1	7.86204922624158
TARS2	5.73425170229169
SKIV2L2	6.9457157456734
ABCF1	8.19326726298169
CDT1	3.05924146484592
ZHX2	6.3681327450235
FCF1	4.75174027994429
LRRC49	4.36014448104503
GUCY1B2	3.64608292533627
CD28	3.34110818025451
SMARCA4	6.83357614020796
SEPT2	9.60273453964046
SOHLH2	5.16475366581388
MCOLN3	4.28474843083687
LRP8	4.0271436629716
TAGLN3	3.86197930052477
MASP2	3.51684133633835
GPATCH3	4.57920232473965
TTRAP	8.03101157078728
AGL	6.43606222779525
NFE2L3	4.59381794173808
PSD4	3.73931523294452
PALMD	4.13131832690319
CCNB1IP1	9.24181706425708
TMEM43	7.64612908223719
OBFC1	5.27355815804335
STAT5B	4.73145307576436
C14orf79	4.05342330826416
ENPEP	3.64335099516571
SSB	7.94734568018609
SCT	2.74949373801371
TIMM23	7.43518673507179
SKI	3.89371767246928
SLC22A13	3.34241938498348
AKAP3	4.50712499982115
OAS2	4.84143573833932
KIAA0423	6.11064579043494
SEC61G	9.75062204605485
CAPN11	2.96288065296058
TMEM50B	7.40863631364776
DEGS1	7.48439048068355
ARHGEF4	3.56440839765199
DBNDD1	4.65238121444438
TBL1XR1	4.82393977626048
FAIM	4.77298663687232
SP140	3.25972976088531
G6PD	4.46886513346749
NUDC	7.15384608572984
GABRP	5.6140639994876
SCARA3	4.30927386143406
TACSTD2	5.47031567270744
EIF3J	5.97254093322916
PPP2R2A	8.3201996661787
CPA3	3.70301018149254
PVALB	4.54388756602051
BCAT2	6.09906732317573
MFN1	6.32564624236002
F10	2.87297512871561
