Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_E09_516430
C6orf15	3.76780115335287
RNF4	6.64863450386177
F8A1	6.68271325121896
PPP1R3D	4.41142668020889
GRB2	5.8248069903778
TPM3	3.04285500244393
SYT13	3.98938756976475
EPB42	3.63123157555976
RP5-1077B9.4	5.42303663912378
EIF1	9.62963565665917
CETN3	7.23730114999942
FPGT	5.57973451274992
PRY	3.73537122544326
NTHL1	8.11617434600531
POLR2B	7.59370728865704
RPS28	12.1659809832877
GDF10	3.20117553686373
COQ9	7.7583198077533
P2RX3	2.98983310617477
GCC2	6.47305292899019
RARRES3	7.92117801116929
PLXNA1	5.46941104221341
WBP4	5.00827387613851
KIAA0100	5.07371860553154
PMF1	6.77623441783663
HS2ST1	5.95890082300936
CRELD2	6.09312528045259
C8G	3.40121416320472
CD82	5.61998394830064
PMM1	4.49694883722015
CBLL1	4.122885170271
LIM2	3.37353030058701
VAX2	3.88660251654457
SETDB1	5.15453336940917
LRAP	3.92487691285559
GCLM	5.32965922024025
CPEB3	4.12959950892536
PPM1A	5.47262465696108
INTS1	3.99873046759742
MMP16	3.20515368285661
CAMTA1	3.70395572984949
SAMSN1	5.29588297424958
DRD3	2.90945072663881
GMPPA	5.05343026893125
C11orf73	6.31993116438791
AIPL1	3.72486863206435
PTP4A2	9.32573077478748
IL24	3.65493883643112
BDKRB1	3.26269160368684
HPCA	3.77799679455508
MLF1	4.92390004744739
SEC14L1	4.29064367787742
CHFR	4.44410823766408
EMILIN1	3.32197707471488
THADA	6.79143885432699
TAF12	5.83271659695457
NDUFS4	9.05609936227362
ID1	7.9442106271212
PIK3CB	3.81152864699721
COL18A1	7.29545422739599
PDZD3	3.89416700763902
TBC1D17	4.58470805861685
COX8A	9.9326259477135
CDCA4	6.82333254241392
C2orf44	4.03761062704717
C9orf16	7.49752150110214
ERBB2IP	7.66892641501029
EMX2	7.68815680757882
FUS	5.18775181523421
NIPSNAP3B	3.48768390536933
TF	3.38627431868693
CXorf56	5.05200777218269
CLCN4	3.93293757818
PWP2	5.24498451556994
MMP15	4.30317984193443
MTMR14	5.76891372547696
NPR1	6.56528828983793
DNAL4	4.88944166898944
ELAC2	4.34798097787788
ASS1	10.9071439152775
IPP	5.1967811520658
TMEM59	9.65343279888953
POLR2J	8.36280279136004
SEC23IP	5.5184407753487
RGS4	4.19739279259649
UQCRC1	9.35034721645642
SNX6	7.78305667793263
DDX18	7.01699815466318
POLG	4.52793212433698
ADAM23	4.51052201111183
ZNHIT2	4.2819686433816
TFR2	3.54630903358061
NCDN	4.30922986172403
RAG1	3.36474716944462
POMT1	3.5991961951369
CYP1A1	3.67578780218004
SNAPC1	6.21497330795927
GNA11	5.25106584038965
CCDC52	2.93264558989822
CAPN1	6.83854120385807
DDHD2	6.72066573383887
UPF3A	6.17522957775608
LAGE3	5.53560204548031
GNRHR	3.20155621265198
UNC13B	5.65657772410032
TTLL4	4.38820061233635
PPBP	2.98153287815818
HTR3A	3.23207979221206
SDC2	5.35794725888441
ANKRD49	7.15609218274884
BTF3	10.9241544767503
COX7A2	10.3507648137866
SARS	8.71932489339081
C13orf18	4.65082638829355
CACNB1	3.89219657628936
QKI	5.43588818883844
SETMAR	5.76023914224315
LAMB4	3.62921085481363
MAN2B1	6.65745028087888
EML3	5.00135304076758
ACADL	3.29330086091646
OFD1	6.94738857885256
CGA	3.87351038701950
EIF3EIP	10.3498532542827
PEX16	5.25597985667423
GNG12	7.92516151114756
HABP4	4.57264738088572
CNTN2	3.59275299528907
ASNSD1	7.68214902824153
FUT4	3.91865245358517
DBH	3.49298636074721
CD53	7.17908553965504
HIST1H2BJ	3.54871280533636
TFAP2B	3.45941936091265
ACF	3.77896984048515
TMEM11	5.56462702562247
CDH8	3.50626302313048
C3orf32	3.31259370122644
AGPS	4.61617638425306
C4orf18	3.39598434260162
PCCB	6.70874470263588
IPO13	4.60157392589242
PECI	6.88682594066707
UNG	7.06789877058934
C6orf105	4.49557607740978
GSTP1	9.01389153278595
SUV420H1	6.98896269228411
ARHGAP15	4.51506394502932
LTBR	6.91674954939642
TDRKH	3.163831455773
PSG4	3.33219010722051
SLC9A3R1	5.66508810533299
NBPF3	8.30014221826
SLC9A3	4.17658893461528
OSBP	5.8716678358157
PRR5	5.34467679761568
CHMP7	5.46307479807034
ADRA1A	3.19952797514198
ASAH1	7.19761341161747
FKBP4	7.60995907198053
ZNF350	4.57815567590165
DOM3Z	4.42765057303226
GIPR	3.62376675711107
AHI1	4.42985505693584
BST1	4.10595197614117
NCR2	3.50533159186973
NADSYN1	5.17474514297996
UBE2W	5.96449176116306
RGS14	4.23599885883799
KRT15	6.55887026152529
SCN11A	3.78463155097454
GFI1	3.58059993480149
FHL1	6.49939739304498
SMC6	5.42233442581127
GATA1	4.01259521527535
OSGEP	5.87503189171852
ARMC6	4.72132003991017
HK3	3.50314575830911
PSMD5	6.12445692374738
RSU1	7.01628326127221
RPL4	12.1233671230652
MAD2L1	6.66210136515502
RBPMS	6.01970643391051
EIF4A3	8.06731240788163
E4F1	4.88363081268436
DLEC1	3.5482605507555
PRPF3	4.5735554316056
EMR1	3.61660930328689
CHMP2B	6.84918878891022
CAMSAP1	4.17231808418548
RPS21	9.76040870122602
XCR1	3.67719142928326
ARID5A	3.97147549380857
RBM6	5.34152126639094
UBE2N	7.7622766931639
KLF4	4.37000368704342
MGC4172	4.1761500125731
LMO4	6.99566356812332
KLKB1	3.37829234193941
HDAC3	6.88715348001548
HP	4.9509041599399
SCHIP1	5.64470435146298
BTK	4.15659819550074
KRCC1	8.7492117788631
PRND	3.07795252754602
C6orf27	3.84436739006317
PIGL	3.52922928829047
CLCA1	3.94863422421696
C1orf112	4.8500593762877
OLFML2A	6.34394364444419
HUS1	4.85431855211411
SFRS6	7.57802238642617
CXCR7	6.04658382842513
UIMC1	6.08826434098816
FXYD2	3.62100539442318
GOT2	7.9151546107623
ZNF667	3.30871481265718
TFEC	3.91730259894704
ATP7B	3.94437874442208
RAB38	6.44873854502386
POLD2	7.64206745239355
PPM1H	5.05558629296479
DCX	3.35679716408716
NFYC	5.58644457361337
ZNF228	3.56984506485075
KIN	5.25680399971714
PLSCR4	7.50373949962168
HIST1H4I	4.16036371484486
PPARGC1A	3.19656400757088
HIG2	7.07320146635818
KCNK10	4.26261060700543
EXOC1	6.79112482359473
OR6A2	3.93425740968616
ETFA	9.06543257044242
PDAP1	5.0498854324433
C19orf6	3.62619562770622
POLRMT	4.1572986661636
ZNF146	7.34370229431776
MIA2	3.1164646948237
LY6G6E	3.37232733228904
EIF4E2	7.64680038829857
NENF	5.56535116856022
HOXB5	4.04393392462738
ZNF324	4.24477857100081
CUGBP1	3.74990992604610
ENTPD7	3.94744405091258
TTC13	4.51124739430055
GJB5	3.17655941353501
PRSS22	4.22905304483074
CYP3A5	3.64561182070728
MBOAT5	5.23598630020859
CUL4B	5.4013553243509
CENPJ	3.46478540486564
KIAA0664	5.62176784728086
PITX1	3.64294695437167
PDGFRB	4.99814001303539
RDX	5.95845899342286
CELSR3	4.04712008362559
JUND	5.5915665161219
ITSN1	4.86449723289417
CHRNB1	3.67784682675956
EHBP1L1	5.2082490961455
C19orf2	7.30295513458808
FETUB	3.28824751451374
CAMK2B	3.31110261775206
DCTN1	5.55952389993876
TNKS2	6.74017675191434
MRTO4	7.81129932772935
C1QBP	5.94149829214347
TTC3	7.31041516412226
NDUFB8	8.89708755837274
CADPS2	3.59159162482460
EDG2	4.135983522377
MYF5	3.42398632215763
SEMA3G	3.4395148906275
IL23A	3.62053139732646
GJA9	3.94226875336073
R3HDM2	6.62510057723481
C5	3.88852857535774
SLC2A10	5.0106687823366
TRIM45	4.40817098660462
TSP50	3.72134851755248
PAQR3	4.16240654238804
ANKRD26	3.28477497204418
TCP1	8.02766289673317
TMED7	7.19960315701381
CMA1	3.21249356505259
PTCRA	4.59686332291877
HCRTR1	3.686544126631
FST	6.4791895325207
PAWR	4.13294946624137
LDLR	4.13381262416186
ASTN2	3.80433371100615
SCRN1	6.77941929541349
GPATCH8	5.0101097514157
KIF4A	4.92509186131189
TANC2	3.48757756154888
ZMYM5	3.46593252814303
PGM1	8.8852523992668
ZNF586	5.52003484512557
POLR3G	3.87053470486455
CPD	5.02005841354237
SNCAIP	4.3146056468156
DCT	3.55734718600785
HLA-DOA	3.97350802005311
TANK	6.41505134381581
RCAN1	4.37356508117103
UPK1B	3.80322497067049
DNAJB4	4.81492643145374
UGT1A8	3.19293344252911
LIMD2	3.41472445689407
HIST1H4L	3.48805255231748
PECR	4.95507517356749
HSPA2	4.78377820035311
SERP1	9.52325133690807
TACR2	3.36815179957845
NUP85	5.48170238304166
CD177	3.52335233136457
GPR135	3.21029663360828
PIGG	5.46108445665111
LGR5	3.27470559438107
JAK2	3.53748325265552
DPYSL4	3.27622935747543
TM9SF4	6.12033043905107
PTHR1	3.50411049421017
SIRPG	3.43925933174028
ZNF264	5.57634259819749
BICD1	5.86447021726168
RAB5A	6.9231467389288
FLJ13224	2.92038502379896
METTL5	9.2311885076438
HERC6	5.60238636291961
CASP1	6.24776573206055
USP9Y	2.92978980241611
LRP1B	2.80675285717033
XAF1	5.4717852170841
PLA2G4C	3.97334492764401
APOA2	3.16111127255637
SPAG6	3.17708841883628
KALRN	3.25079976780669
SECTM1	5.12926383338117
THOC7	9.03153951043599
IFNAR1	4.16744785455671
TCTA	6.21441621534789
NY-REN-7	5.89179315752624
TALDO1	8.9840498493291
B2M	12.1247926153423
LPPR4	3.68573775115939
SQLE	4.99999312067756
SEPHS1	6.75747363641294
EIF5A	6.2637253812831
FAM49A	3.97030902640147
YTHDC2	4.08933538658751
EHD2	4.86459848978432
NCF1	3.70858979873696
SPG7	5.15890748869539
ZNF614	3.83993640135165
HOXA5	3.48723603080593
NUP133	7.36785755852955
FGF12	3.49032795854934
SLMO2	7.80288323122784
INPP5B	4.66810493393740
PPID	6.2895495184111
SNTA1	3.92304950917195
IL20RA	4.22491845186146
UBE2J1	5.12602964586915
CACNG2	3.26372351902864
GCM1	3.13007482394934
ELF1	7.21328180260475
TLR5	4.10578049536211
TCFL5	6.29295810139262
C1orf107	5.35163725060782
C19orf22	6.3335686723306
SAFB2	5.53638086352733
MAP3K7IP1	3.85743310857208
NCK2	7.09207915076006
OXA1L	8.8868074318232
KIAA0652	5.11890955624917
KLRG1	3.73231961166606
FRAG1	6.44816357831995
ZSCAN12	3.15788164387289
PSMD12	6.06461022378914
E2F4	5.13486793834451
CLEC4M	4.4498430932558
KIAA0999	4.98424998813847
CLDN10	4.79521329836002
MGC13053	4.07107375474298
TAC1	2.87088148045661
GYPA	3.42562787838072
HPCAL4	3.399219502456
TRAIP	4.37369490357843
MEX3D	4.16691024640682
KIAA0232	5.8242951163991
ERCC8	5.13200967557225
NFAT5	4.7644912842059
GPX4	8.84882921532776
CSPG4LYP1	3.34406423662261
KIAA0368	4.83933259660103
FBXO3	6.14269417973264
DVL1	6.73106675695731
CMKLR1	3.60319585195834
GPR157	3.55804473666591
TYMS	6.42834598668678
OR52A1	3.11859910594233
PEF1	7.21703752053672
ZNF750	3.06478749046572
ALG9	5.29564227519967
MCM5	4.67221349774821
SDK2	3.41152159079193
BAIAP3	4.11407781726703
RABGGTB	7.42867708519567
KCNK7	3.32304156232460
PTP4A3	5.84077571501354
ANKRD40	3.97207792497809
CALCOCO2	6.47744862006231
TMSL8	4.31755145261372
SNCA	4.3050870505833
ZNF551	3.92278427080889
HBQ1	3.71378986531421
ARHGAP26	4.59304946268009
GEMIN6	6.58915667315876
HRAS	5.24474213940865
KLRC4	3.10635159268355
BSDC1	5.05424708541869
DSC1	4.01318038092641
RNF43	4.92774848953467
NDUFAF1	6.1792763207966
MAP2K4	4.92999752100902
FOLR2	4.74629708849409
LYZL6	3.90763868666686
EPB41L3	3.29838285975336
TEKT2	3.82615897507609
CDKN2B	3.82065792611551
WSB1	5.65313372113477
ZNF480	3.27448479660056
MAP3K6	4.40858928239415
PROS1	6.17570471421487
PSMB8	8.42955385438304
HN1	6.58732509727775
MAS1	3.53171008286151
APOL1	4.69861629105782
CSHL1	3.58844266830135
ZBTB7C	2.95577192033584
AHCTF1	5.25170444556821
SAE2	8.32816266510497
ITGA2	4.79711508490051
AP2S1	8.56127640646004
P15RS	5.56942036502541
MME	7.579966362864
VAT1	5.72696347238334
MAST4	5.74873971155437
TUFM	9.36688819088392
KRT33B	3.22439639572924
THEG	3.77571264810825
KCTD2	4.54770556321246
WDR26	7.73215044609347
MFI2	3.42031659635789
KRT34	3.24742777204043
NR4A3	3.45457052558224
SGSM3	4.37885880121964
ARSA	3.72643344686651
TOMM22	5.76992549262426
SOCS3	3.70988313575017
UNKL	3.82265018048048
POP4	7.68646622375036
BHLHB3	7.14347118856871
MALL	3.64953314622969
SOX15	3.44870149796094
CCNA2	4.16631067662422
PARK2	3.26447996947530
GPR124	4.10477581266215
TMEM132A	4.04373005097604
CGRRF1	6.25435264972972
RUVBL2	8.05856338952194
MCAT	5.18969382729493
WNT10B	3.79911657050321
ISCA1	6.54010402872643
RPAP1	3.84160235249040
C12orf48	5.66982937453268
RAI16	4.59172766074339
RPL27	9.66195224071556
EPN1	3.74801703581167
MAGI1	3.34285284361915
GBX2	3.34595053038584
SLC35A1	7.5125880910774
GAL	9.28719973725352
SLC14A2	4.0091710006907
RDH11	6.76434154327015
ZNF518	4.08128805384227
PCYT1B	3.42903148468775
AUH	6.80129708043506
EIF3H	10.9704368275202
KIF1B	5.90052541585017
MBD2	4.4340681036412
AMOTL2	7.17091742032287
C6orf120	5.69953687074457
PIGT	6.58768505263134
PSRC1	5.24707335772638
PLA2G10	3.53535535977966
ALAS1	6.28166718147422
FOXO1	5.62688183984213
C17orf62	5.57458579001476
KIF5C	3.87483120539757
DUSP10	4.22190022131381
CRLF3	6.74095625862507
CLCNKB	3.58148874397859
PSMA5	9.0760701973246
FARS2	5.08056431643668
CCDC28A	5.3499050736063
AMPD3	5.15403281447584
PIAS1	7.31972090183043
ADCYAP1R1	3.3259199942003
TMEM134	6.32893345480255
CDH20	3.16435317770217
FBXO7	6.90886479747591
FLJ14213	4.04487934152299
ZNF3	5.11523276967652
LRRFIP1	6.87810584085803
TMEM49	7.42493666150495
CNOT2	6.96754827063304
CBX2	2.82201652667214
ZC3H14	6.18263137042858
ALDH5A1	4.55413585876743
HNT	3.88330443046276
SERPINA4	3.25833642537913
FLJ20920	6.07849076958165
CRTAP	5.70624758744306
DDX50	7.97076163366792
STYXL1	7.47228068329126
TK2	4.21915049564435
BLVRB	7.66959714623675
STMN1	6.44270486698945
GUCA2A	3.74008686488925
DPP6	3.60603193271467
GALNT10	4.30809845572407
STK39	4.86872413687534
MMP24	4.70990132571614
CKS2	9.66345017565928
RHO	3.8345985458455
BANF1	9.3433797083673
CR1	2.99165478760772
RPS6KA2	4.70804771463216
HMBS	6.36664184559474
C20orf112	4.09961379742115
SLC25A24	6.80602916219898
MRPL22	8.56090315534763
SLC25A15	5.49843595160255
GADD45B	5.79619619778966
TDP1	5.57000448331465
ZNF287	3.52206172686311
DAAM2	3.84394318466885
C11orf57	5.51282520055776
RFK	6.86345468607381
ZFYVE9	3.84353878970122
TCTN3	6.89256254901226
STCH	5.37677575067076
LOC283871	3.5463159819068
NDUFB3	8.18722232577847
DEFB4	3.91228460699516
FPR1	3.93961463319897
FMNL1	3.57910343860231
SEPT7	9.30070320193162
PTCD2	4.84156357994733
GNLY	4.25140685027185
GRAMD1C	6.71048801311448
ZNF165	3.76040210199761
TR2IT1	4.14802250319695
ARMCX3	6.57320568878053
NDE1	5.00347570679795
MAGEF1	5.58046330556291
ITGA10	3.78165016610908
ARHGDIB	8.02717573026876
FSHB	3.76234878319935
ANXA2	11.2187528581644
HLCS	3.86529519384424
MCF2L	4.09217482749471
AK1	4.57653808998002
FH	6.5791527098416
LGALS2	3.89822503991996
SYNPO2L	2.95341709625523
KIAA1045	3.50111677493245
C1orf183	4.43104278304601
MAGEA8	3.02135770437188
DGCR8	4.08138363613322
GSR	5.65180937950661
NEU2	3.51938778165505
HIST1H4B	3.59890780146001
CACNA1C	3.06704006943172
FAM20B	5.79057192366076
HES2	3.3515709364341
PDCD6	8.73643506774036
INTS7	4.94447687082522
AMPH	3.70834109689082
UCKL1	5.91549611497838
ASB4	3.2443294257031
C10orf97	5.13803472725565
ALDH1L1	4.03191654000071
CCL23	3.33303070256628
OBSL1	5.4617688135932
SLC12A7	6.18304923782102
THAP4	5.82729889408848
RBM4B	4.75179859968651
OGFRL1	3.87480813405943
KIAA0831	5.70764012272087
C12orf11	7.4584674432078
PPP1R15A	4.76728390243084
KIAA0240	4.37643384736397
CD1B	3.55844430343877
FCGR2A	4.84045975699445
MDC1	4.08261279957474
MAN1A1	3.8877481058615
KRT9	3.727374367962
HTR1A	3.84304943523091
OCEL1	5.34076926084808
ATP11B	5.37580188793561
NLGN4X	3.7380282274878
FBXO34	7.59938055521622
ALOX12	3.59540876666573
RB1CC1	6.12425401962071
PCDH12	4.41827238915006
RPE	5.50574905402318
EIF4E	5.74581422074840
CSDC2	4.04590877256015
ABHD5	4.66079306619978
TMBIM1	5.78200987405633
PET112L	4.44207647444113
P2RXL1	3.45483806772804
F2RL2	3.55262747299021
TRMT1	5.29459382733071
IMPG2	3.80050586856784
LRRC32	5.65984328451414
BGLAP	4.76103863626199
HTR4	3.54082024946567
MRAS	3.49543603346329
TRAF6	4.92976750316243
AXL	4.51324194626186
ATP2C2	3.52364594096609
LMNB1	4.69104657614484
TELO2	4.58834109630261
PNPLA3	3.69690058157391
CSNK1E	5.54206761328359
SRP14	10.2620925507725
KCNQ4	3.31779197378542
PIK3C2B	5.99773880682082
C15orf15	9.4877858261726
TUBB2B	3.23661774698413
USP15	5.768016182215
C12orf41	7.47737129073094
CEND1	3.68932930118050
RNF31	4.55199615728742
TCEAL2	3.59997411635407
PTGER2	5.5278990838853
UBN1	5.71385875710576
SLC5A7	3.13313045076086
SLC31A1	4.98622641048149
ADAM29	3.58884625482485
ST7L	4.61343742582958
GFOD1	4.68478799325391
CTNNA1	8.34387562058915
HRBL	4.05567316854627
CBX4	3.93847891289438
NTRK2	3.55306464643467
FOXN3	5.09869282706224
MFGE8	6.03555642383801
PFKFB2	3.51024298545301
TAS2R4	3.45651760554043
SH3TC2	3.59983635929769
IL10	3.49940262445442
PXMP4	5.50185856088274
RNF167	5.8459696801731
PRMT5	7.59079124110584
TSKU	5.25667703980122
ATPIF1	8.60204376744183
ETV3	3.96550626787085
PAK7	3.25833829460033
PDLIM1	8.97722803294407
CEP63	4.44548637533464
WDFY3	4.00428699912772
RNF126	5.04960745765584
DPM1	8.28146088921031
CLIC4	6.01670985978676
ACR	3.63864659008603
KLK7	8.0087425086895
ALOX5AP	6.98692398382338
LRP1	4.80848514231429
TNK1	4.71463877691968
TAS2R9	3.04724425463679
ZNF16	5.34585973174687
POLR1B	5.6850678517707
SLC8A2	4.16700001486218
OLFM4	2.98351711180032
TACC1	5.36804506417763
SAMHD1	5.26405539211167
ATP13A2	4.8049975226956
KRT4	6.16368913522359
PAX6	3.69203012235264
SCG2	3.49804888183403
SLC17A6	3.33682360511467
TUBB4	4.00096621887181
PADI4	3.12071438806106
FMO3	3.38541165651122
NLK	3.42389261267945
POU4F3	3.60785809633696
MDM2	3.51890283364970
CAPNS1	9.0985412023627
SDF4	6.63855865561375
ITGBL1	4.69825308845651
TAP2	3.89898427717861
OR2C1	3.54084944887590
KLHDC3	5.52415776037516
EFHD2	6.89506433356237
GALR3	3.48038986141108
NBEA	3.07498647901095
ABCA6	3.26196734625235
ABBA-1	3.57175414772947
GNAI1	5.68048186181665
CLDN3	7.09654916707534
AKT2	3.3858874086045
EGFR	4.28403431731964
VPS4B	6.64428748530571
RBM16	6.73454921043754
GALNT6	4.49803232038292
ZDHHC3	5.35658911743987
SLC25A4	5.77919603853867
CYB5B	4.99592953917786
NDRG1	7.17364343862692
SESN1	5.14135363869351
GBE1	7.7070956799796
MRPL46	6.57162176984412
CLASP1	5.26830126529491
FARP2	4.65021777415173
ACOT11	3.89611414376297
LDHAL6B	2.97251078348534
MAPKAPK3	6.5606688040867
NCAM2	3.07421072893702
AFAP1	4.17126309366791
PRKD2	5.70412432783756
OR2H2	3.45459010351925
ZFP36L1	7.15547883455676
DZIP1	3.88101973955674
GPR161	3.69291629428311
RNF146	3.99813166109191
NKX3-1	3.87012753454189
CCNB2	7.45855280110608
ZNF10	3.67328416324362
WDR74	5.82355869376709
FAM134A	7.26334700775968
PCNP	8.6220646700825
PURA	5.65571042519704
DNPEP	6.67545348079031
ERBB2	4.78660236382359
CREB1	5.2014938455427
NEO1	5.28686299645584
DDX3Y	3.44872266782767
RPS3A	12.6533059581263
MXRA7	7.38388302801706
LGALS3	11.475776097492
GLT8D1	6.78141814891901
TMPRSS3	8.2942809675622
UPB1	3.49878080549643
LAT	4.03911701601215
CLDN14	3.72874542385754
DHX38	3.91033082153964
KCNA3	3.0515737301316
BTBD1	8.62317051251886
TARS2	5.01949469588169
SKIV2L2	8.1312911622556
ABCF1	6.1419717733638
CDT1	3.04537989974483
ZHX2	4.96595835912661
FCF1	4.9318092989738
LRRC49	5.25727517954077
GUCY1B2	4.22239369892129
CD28	3.33994090877582
SMARCA4	5.83180851992542
SEPT2	9.10590227598134
SOHLH2	3.57514796593140
MCOLN3	3.67193361711056
LRP8	4.71248953192365
TAGLN3	3.72657948313412
MASP2	3.81176576790494
GPATCH3	4.4265532087619
TTRAP	7.10921804311662
AGL	6.81970022940355
NFE2L3	5.50771771087491
PSD4	3.90204788406861
PALMD	7.11709358354083
CCNB1IP1	9.23462859351191
TMEM43	7.31752040134726
OBFC1	6.12231947573994
STAT5B	4.25577561987544
C14orf79	4.0231651688027
ENPEP	3.54278687403582
SSB	7.93069430178687
SCT	3.20744767697357
TIMM23	6.75999329709299
SKI	3.78767971492224
SLC22A13	3.37344427477753
AKAP3	3.49714527436029
OAS2	5.09094442174511
KIAA0423	5.5557671614033
SEC61G	9.29081604590005
CAPN11	3.24845574743041
TMEM50B	7.7487959010862
DEGS1	9.17490709635275
ARHGEF4	3.47761487644159
DBNDD1	4.07515104770434
TBL1XR1	4.5315552994023
FAIM	5.11911780562254
SP140	3.41928926040639
G6PD	4.67346781408206
NUDC	6.7164305642178
GABRP	4.39829069139276
SCARA3	6.98482277766376
TACSTD2	5.98361035072114
EIF3J	6.82733020103175
PPP2R2A	7.85544205382933
CPA3	3.83620478043951
PVALB	4.35266284510452
BCAT2	6.31975755530726
MFN1	5.35244248193472
F10	3.15101437042687
