Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_D01_443150
COL18A1	7.2250792842057
PDZD3	3.26779324830479
TBC1D17	4.35202254034484
COX8A	9.03261818185985
CDCA4	5.92119953539474
C2orf44	5.06056400787737
C9orf16	7.91861378685529
ERBB2IP	7.89262674680706
EMX2	8.32372989779535
FUS	6.53572116094279
NIPSNAP3B	3.57961874633984
TF	3.30327726929196
CXorf56	5.85838980519666
CLCN4	4.20252502429599
PWP2	5.72706384352100
MMP15	4.01074628510266
MTMR14	5.49742233686531
NPR1	6.69779267432896
DNAL4	5.60029621681308
ELAC2	4.76244459349391
ASS1	11.0708748269218
IPP	6.04236509070713
TMEM59	9.10931593808446
POLR2J	8.76092720468071
SEC23IP	4.9720979140147
RGS4	3.85710074479233
UQCRC1	8.84887390433535
SNX6	6.8282433281962
DDX18	7.40469345538277
POLG	4.81928391236396
ADAM23	4.30305243772303
ZNHIT2	4.98486709635712
TFR2	3.5979487618229
NCDN	4.56402513730781
RAG1	3.79409554021838
POMT1	4.60394253912233
CYP1A1	3.40320242857495
SNAPC1	5.43768160111428
GNA11	5.31956793930025
CCDC52	2.81721223605534
CAPN1	5.92548426570844
DDHD2	7.3730156623617
UPF3A	6.40532002994077
LAGE3	5.57334901730982
GNRHR	3.05439532199028
UNC13B	5.69018057295727
TTLL4	4.54123879667338
PPBP	2.81889594332233
HTR3A	3.15188196097889
SDC2	3.76139357676586
ANKRD49	6.59269985277179
BTF3	10.2121557019142
COX7A2	9.75166173351848
SARS	7.90940723429162
C13orf18	3.45683240313003
CACNB1	3.8305201392155
QKI	5.31979048752418
SETMAR	6.2427321871933
LAMB4	3.2677306800032
MAN2B1	7.21018335417557
EML3	4.79418133112477
ACADL	3.17276717522713
OFD1	8.76185107562266
CGA	3.53979316555393
EIF3EIP	11.0888885000129
PEX16	5.44729262576104
GNG12	6.42541659096752
HABP4	5.10382836554973
CNTN2	3.65322394307578
ASNSD1	7.50534843322111
FUT4	3.99141311380314
DBH	3.50900464858379
CD53	5.28043634843637
HIST1H2BJ	3.38943427663210
TFAP2B	3.27956396705153
ACF	3.54702771361681
TMEM11	5.72919751908033
CDH8	3.91898694577164
C3orf32	3.40871430700283
AGPS	4.45992896926526
C4orf18	3.33848191824297
PCCB	6.59090531521139
IPO13	5.22633192662607
PECI	8.40756185651474
UNG	7.6529472445752
C6orf105	3.81759441292714
GSTP1	8.79534004984301
SUV420H1	7.16520864497652
ARHGAP15	3.81936178603786
LTBR	7.46977085133753
TDRKH	3.42505002994329
PSG4	3.67473515458196
SLC9A3R1	7.18397438791258
NBPF3	9.68022375877934
SLC9A3	3.42667898943484
OSBP	6.4226055748023
PRR5	5.18382631897145
CHMP7	5.30830805773889
ADRA1A	3.08923434800781
ASAH1	6.89520785393094
FKBP4	7.65941138847293
ZNF350	5.09519031187736
DOM3Z	4.98565044349284
GIPR	3.89141892354108
AHI1	4.946893427452
BST1	3.5703486327352
NCR2	3.71788389193969
NADSYN1	4.1323924121401
UBE2W	5.26987031772291
RGS14	3.95775415756653
KRT15	3.65021777415173
SCN11A	3.93091903002099
GFI1	3.60370692788150
FHL1	7.7996207569248
SMC6	7.04069640642528
GATA1	3.63130496869034
OSGEP	7.06921733892222
ARMC6	5.39661196667056
HK3	3.39476699565488
PSMD5	6.67728973100069
RSU1	7.06341384431297
RPL4	12.1985103881105
MAD2L1	8.23818575120555
RBPMS	4.78227999616779
EIF4A3	9.08020922553562
E4F1	4.49298489431354
DLEC1	3.47235667444238
PRPF3	5.55016632670104
EMR1	2.99220354991125
CHMP2B	6.59063513109094
CAMSAP1	4.31562749657640
RPS21	10.8605408609453
XCR1	3.47797758481926
ARID5A	4.12419610939838
RBM6	6.12980087676907
UBE2N	7.08855372944706
KLF4	5.0022464073737
MGC4172	3.75127823481537
LMO4	5.95894815702888
KLKB1	3.14499579981280
HDAC3	6.40833609057055
HP	3.6352830369939
SCHIP1	3.92461817135496
BTK	4.07552125864224
KRCC1	8.1822665844701
PRND	4.82009538555789
C6orf27	3.4820539685492
PIGL	3.83395014803431
CLCA1	3.73099298306224
C1orf112	4.52025082821807
OLFML2A	6.20886571604145
HUS1	4.51711872834714
SFRS6	6.779923400183
CXCR7	4.75232633211325
UIMC1	6.00150286127627
FXYD2	3.54820009829452
GOT2	8.34809907126637
ZNF667	5.97653108598066
TFEC	3.65797737664002
ATP7B	4.89277291814113
RAB38	6.19075004693202
POLD2	7.7966614074133
PPM1H	4.79250078529776
DCX	3.37295138607613
NFYC	5.47050720526637
ZNF228	6.7178734355532
KIN	6.03826512396798
PLSCR4	6.73317704017549
HIST1H4I	4.30744069942792
PPARGC1A	3.16247477124547
HIG2	7.88248129498357
KCNK10	4.15572448301976
EXOC1	7.7672110480957
OR6A2	3.46544073085871
ETFA	8.88932589262808
PDAP1	5.12881750765979
C19orf6	3.42170967808377
POLRMT	4.03642400280473
ZNF146	9.12353573693964
MIA2	3.34865914005752
LY6G6E	3.36653873353573
EIF4E2	7.9296253937484
NENF	5.5312611531711
HOXB5	3.75783789671753
ZNF324	4.71476400622949
CUGBP1	4.45238981400592
ENTPD7	4.05360245188599
TTC13	6.00403216869716
GJB5	3.21833796304528
PRSS22	4.32939178900137
CYP3A5	3.40115829395461
MBOAT5	4.6714578141622
CUL4B	5.50628288065659
CENPJ	3.35250080871416
KIAA0664	6.80103819510699
PITX1	3.69214264005769
PDGFRB	4.72988561060348
RDX	6.20942599688697
CELSR3	4.02027481717989
JUND	6.59136928347767
ITSN1	5.26561747854901
CHRNB1	3.46907064998923
EHBP1L1	3.31547990391563
C19orf2	10.1384074314926
FETUB	3.19076963553918
CAMK2B	3.4690758682864
DCTN1	5.97888943813819
TNKS2	6.95315836021814
MRTO4	7.69146207736217
C1QBP	6.23986318015643
TTC3	8.04001039285471
NDUFB8	8.42643368776856
CADPS2	4.26090675951436
EDG2	5.62166535323691
MYF5	3.34223177473845
SEMA3G	3.31902720390589
IL23A	3.67048942094424
GJA9	3.75725723384275
R3HDM2	6.92231753609603
C5	4.90520023160597
SLC2A10	7.69652941203263
TRIM45	5.21909257831199
TSP50	3.57005916349772
PAQR3	5.79231161995022
ANKRD26	3.92937924229133
TCP1	8.62893307061245
TMED7	6.36511495390672
CMA1	2.92054367431857
PTCRA	4.38454478941775
HCRTR1	3.40717879859974
FST	4.39885078907594
PAWR	4.70065814603044
LDLR	4.0429271226384
ASTN2	4.31391031445605
SCRN1	6.44744952936
GPATCH8	5.8420501766103
KIF4A	6.37234487005358
TANC2	3.68950814831461
ZMYM5	3.65521580849275
PGM1	7.46126972347318
ZNF586	6.15582436707008
POLR3G	3.87496840658809
CPD	5.53066684717635
SNCAIP	5.29980108046895
DCT	3.52335986976674
HLA-DOA	3.53493355885609
TANK	6.34836008551248
RCAN1	3.81847812631997
UPK1B	3.30380861345143
DNAJB4	4.29371930452372
UGT1A8	3.26885292592592
LIMD2	3.24814386949791
HIST1H4L	3.5872213860024
PECR	4.46089504264159
HSPA2	5.92465568087697
SERP1	9.69151649585656
TACR2	3.715360137316
NUP85	6.91343628865434
CD177	3.34755946510086
GPR135	3.23156647368195
PIGG	7.3045766471737
LGR5	3.10603922694281
JAK2	3.66258971587181
DPYSL4	3.28176437480739
TM9SF4	4.79554011415865
PTHR1	3.74087568211202
SIRPG	3.11903688491228
ZNF264	5.46225362495797
BICD1	6.52742176175163
RAB5A	6.58722756767809
FLJ13224	3.21063032512258
METTL5	9.76791043928788
HERC6	8.30642777420728
CASP1	5.02373016120078
USP9Y	2.62516023341165
LRP1B	2.90966276738786
XAF1	7.46515882766153
PLA2G4C	3.8710345731797
APOA2	3.28878174713665
SPAG6	3.08818587743463
KALRN	3.33817557668081
SECTM1	5.84888087493182
THOC7	9.43181115097022
IFNAR1	4.20243998031177
TCTA	7.52074239598819
NY-REN-7	3.49475794557563
TALDO1	9.84941617341866
B2M	11.7063905166904
LPPR4	3.11725088181363
SQLE	6.07837251690438
SEPHS1	7.41032026570494
EIF5A	6.33641748042188
FAM49A	4.04832572163309
YTHDC2	4.09188842373453
EHD2	3.87500150922771
NCF1	3.57948605233872
SPG7	6.82509455454248
ZNF614	3.43637389448092
HOXA5	2.9907738757039
NUP133	7.9947649926601
FGF12	3.58927064795152
SLMO2	8.480712187945
INPP5B	4.59779342442694
PPID	7.35140554207328
SNTA1	4.33080871940552
IL20RA	5.16590356876969
UBE2J1	5.32325986400491
CACNG2	3.41328173533619
GCM1	3.28341127987021
ELF1	6.29860268719301
TLR5	4.57373535547428
TCFL5	8.19628198607994
C1orf107	6.11479621709129
C19orf22	5.73473421757237
SAFB2	6.50664886403797
MAP3K7IP1	4.24977649934373
NCK2	7.81672490154302
OXA1L	7.95413559368566
KIAA0652	5.7571963870293
KLRG1	3.85263780027583
FRAG1	7.37149164989403
ZSCAN12	3.02055884008909
PSMD12	7.28066572306354
E2F4	5.18170914918059
CLEC4M	3.53590040880488
KIAA0999	5.57612896862802
CLDN10	4.40679836319286
MGC13053	4.16111158017686
TAC1	2.7697017703704
GYPA	3.51084359036109
HPCAL4	3.15398211568334
TRAIP	4.37851249639616
MEX3D	4.19774477714306
KIAA0232	6.71028494388457
ERCC8	5.16007391090230
NFAT5	4.96743701273303
GPX4	8.53837403133875
CSPG4LYP1	3.2475630814402
KIAA0368	6.95232179150945
FBXO3	6.63823493103516
DVL1	7.93992780589951
CMKLR1	3.51094111224382
GPR157	3.48733957812034
TYMS	7.75666605640433
OR52A1	3.21254328778939
PEF1	6.97422297404765
ZNF750	5.21220692087872
ALG9	5.89046533302029
MCM5	5.95149283023258
SDK2	3.84511021539770
BAIAP3	3.7939116428686
RABGGTB	7.51102969695314
KCNK7	3.33049814535173
PTP4A3	5.3219823028005
ANKRD40	4.12033835003279
CALCOCO2	6.39149652082272
TMSL8	4.57420718791864
SNCA	4.12540937122405
ZNF551	4.92819277403655
HBQ1	3.66935157929148
ARHGAP26	4.79991506420855
GEMIN6	7.33223792025417
HRAS	5.71915148086732
KLRC4	2.81386014514501
BSDC1	6.00535470526361
DSC1	5.89054298305135
RNF43	5.34451250724382
NDUFAF1	6.45880671725302
MAP2K4	4.77612003635039
FOLR2	4.01649462098205
LYZL6	3.68877118118742
EPB41L3	3.05519338453282
TEKT2	5.6142356837427
CDKN2B	3.43633500337552
WSB1	5.61683608799081
ZNF480	3.40105644747039
MAP3K6	3.84232262209205
PROS1	5.03042803753164
PSMB8	7.87985701709495
HN1	7.39475927772009
MAS1	3.37887361454523
APOL1	4.11332821582794
CSHL1	3.47686842544421
ZBTB7C	3.23059117803518
AHCTF1	6.18537756302525
SAE2	10.2259514101344
ITGA2	3.92892403138352
AP2S1	7.94670409930241
P15RS	7.44977409163081
MME	4.51292982010809
VAT1	6.67226799961616
MAST4	5.76419583720437
TUFM	9.18771708571478
KRT33B	3.67770544953766
THEG	4.00477458411416
KCTD2	5.13842821258454
WDR26	7.70483798534892
MFI2	3.19250954924784
KRT34	3.10398871695573
NR4A3	3.44058951800022
SGSM3	4.5789587233879
ARSA	3.57567507382572
TOMM22	5.47086885068682
SOCS3	3.83042661723069
UNKL	3.99478803562352
POP4	10.1014810673553
BHLHB3	8.53198998341161
MALL	4.23024697105177
SOX15	3.91858312567631
CCNA2	5.06977621870557
PARK2	3.14071121516832
GPR124	3.81561450748201
TMEM132A	4.91005591247445
CGRRF1	5.0376035896338
RUVBL2	7.25754782939402
MCAT	5.71108129079298
WNT10B	3.72689936004137
ISCA1	7.09487487576432
RPAP1	4.7978888682318
C12orf48	5.32208122011318
RAI16	5.21953665025605
RPL27	9.85543958242023
EPN1	3.69284341609104
MAGI1	3.26609694436753
GBX2	3.231144258633
SLC35A1	7.77492617193766
GAL	6.8092093733487
SLC14A2	3.93438385490922
RDH11	6.32666675009236
ZNF518	5.08894380245583
PCYT1B	3.34237801244208
AUH	7.14246686953718
EIF3H	10.6823270528980
KIF1B	7.57597034089724
MBD2	4.57634478969761
AMOTL2	7.62736477756711
C6orf120	6.0311808960352
PIGT	7.94446203611418
PSRC1	5.97582016085967
PLA2G10	3.60041090306630
ALAS1	6.88121013644147
FOXO1	5.41409911479514
C17orf62	6.51288185033442
KIF5C	6.31837344708556
DUSP10	3.7992571121453
CRLF3	6.58789240108159
CLCNKB	3.44464413294372
PSMA5	8.6109089247314
FARS2	6.05534069635725
CCDC28A	5.84049039546721
AMPD3	5.02040420290792
PIAS1	7.0145611330111
ADCYAP1R1	3.24493589846703
TMEM134	6.71654297420825
CDH20	3.02228398889516
FBXO7	7.37447491944307
FLJ14213	3.91090664296651
ZNF3	6.31337382058247
LRRFIP1	6.49090178748727
TMEM49	7.38281318426832
CNOT2	7.20247062063776
CBX2	2.9032161315156
ZC3H14	6.33695187426754
ALDH5A1	6.5682524623922
HNT	3.33688174976373
SERPINA4	3.13991024164692
FLJ20920	4.44650192010786
CRTAP	5.29367679215097
DDX50	8.38501740324036
STYXL1	7.35018357058638
TK2	5.226467465059
BLVRB	7.66133460143493
STMN1	8.30043844817144
GUCA2A	3.28185958114177
DPP6	3.09409363701393
GALNT10	3.84411315004447
STK39	6.16892883983647
MMP24	4.47752137502573
CKS2	9.7888301269984
RHO	3.80229547087352
BANF1	8.08143630122027
CR1	2.99473530380512
RPS6KA2	5.17099242762944
HMBS	6.21212764205828
C20orf112	3.90937958163327
SLC25A24	6.94008405302803
MRPL22	8.05129408877928
SLC25A15	5.82998823070114
GADD45B	4.55565776321513
TDP1	5.43558875202012
ZNF287	3.7830033063132
DAAM2	4.05322375485907
C11orf57	6.00332523310196
RFK	7.45530313665267
ZFYVE9	4.32900451435445
TCTN3	6.7873506151932
STCH	5.49288407342476
LOC283871	3.46267150822566
NDUFB3	8.01427286155125
DEFB4	3.94760813583864
FPR1	3.40776773729446
FMNL1	3.57460588387164
SEPT7	9.46330134958942
PTCD2	5.13799799856589
GNLY	3.50634342020785
GRAMD1C	5.74701662964296
ZNF165	5.19141696470284
TR2IT1	4.38073359404561
ARMCX3	7.16585221229256
NDE1	5.66491640152464
MAGEF1	6.95951056096267
ITGA10	3.78091997130301
ARHGDIB	6.20211844184382
FSHB	3.94543035120058
ANXA2	10.6073295235112
HLCS	4.15517661876169
MCF2L	3.9312485260343
AK1	4.74039964345493
FH	6.55617507915067
LGALS2	4.05920878189285
SYNPO2L	2.74145711102710
KIAA1045	3.46401694882252
C1orf183	4.80360160839826
MAGEA8	3.19249419827257
DGCR8	4.80895347475943
GSR	4.77730448473288
NEU2	3.35378649699522
HIST1H4B	3.5791630704021
CACNA1C	3.22638440885321
FAM20B	6.36977051760473
HES2	3.14453611174905
PDCD6	9.2601250247612
INTS7	4.96026023931647
AMPH	3.92298111789877
UCKL1	7.33456204445256
ASB4	3.01710676025725
C10orf97	5.66397627826916
ALDH1L1	3.99275011579671
CCL23	3.21386928767269
OBSL1	5.10667539103289
SLC12A7	7.49982995437042
THAP4	5.96142143169657
RBM4B	5.13278163535047
OGFRL1	3.90619827961071
KIAA0831	5.27196861504955
C12orf11	8.9107281757102
PPP1R15A	4.02699952010719
KIAA0240	5.42657253081926
CD1B	3.16179341358849
FCGR2A	3.83992996389438
MDC1	5.10299863844875
MAN1A1	3.54898037545367
KRT9	3.74072480772652
HTR1A	3.29846089393879
OCEL1	6.1660544082692
ATP11B	5.80636425676041
NLGN4X	3.55308176021175
FBXO34	6.65907771551287
ALOX12	3.33863030455611
RB1CC1	6.85699905522916
PCDH12	4.55348352398964
RPE	5.26746952089771
EIF4E	6.59855710974916
CSDC2	3.94728503124621
ABHD5	4.68399251782341
TMBIM1	5.59184702397877
PET112L	4.89415701365138
P2RXL1	3.55644080119700
F2RL2	3.10567165122741
TRMT1	7.00776762984064
IMPG2	4.17460922828321
LRRC32	4.2585985240653
BGLAP	4.98598452019644
HTR4	3.47124988269071
MRAS	4.6064603378758
TRAF6	5.07581011389076
AXL	5.16704520335322
ATP2C2	3.46646249517198
LMNB1	5.8945378466747
TELO2	4.48984416389934
PNPLA3	3.65758733340114
CSNK1E	6.35314992223436
SRP14	10.1736997026332
KCNQ4	3.35908611285753
PIK3C2B	6.3013973912459
C15orf15	8.12992190402594
TUBB2B	4.07014060315976
USP15	5.45287389178831
C12orf41	7.37126457111334
CEND1	3.51907662242578
RNF31	4.22328115043401
TCEAL2	3.6249862757995
PTGER2	3.84364497831167
UBN1	6.39001212820541
SLC5A7	3.12732151430344
SLC31A1	5.90325273033312
ADAM29	3.40137915369838
ST7L	3.96037116817199
GFOD1	6.00460161659923
CTNNA1	8.48168033682244
HRBL	3.72325826127053
CBX4	3.55218852497806
NTRK2	3.52961249147479
FOXN3	5.10771929351441
MFGE8	4.53830712358887
PFKFB2	3.88402524414586
TAS2R4	3.50031637009497
SH3TC2	3.31674721635252
IL10	3.43562130527542
PXMP4	5.09671515448854
RNF167	6.16642791341606
PRMT5	6.59936511709863
TSKU	5.60337732444979
ATPIF1	8.95581022455407
ETV3	3.46831230531082
PAK7	3.09228485596229
PDLIM1	8.92539407557541
CEP63	5.90053426027058
WDFY3	5.12173743668222
RNF126	4.165726802824
DPM1	9.66236218717323
CLIC4	6.06168645898581
ACR	3.8872182908858
KLK7	8.10957292062572
ALOX5AP	4.97350731937328
LRP1	4.49811378627683
TNK1	4.85859981016361
TAS2R9	3.135673750535
ZNF16	6.37917434506939
POLR1B	5.61333872269497
SLC8A2	3.61540805105288
OLFM4	3.31631827270769
TACC1	5.2256313927699
SAMHD1	5.71575612971778
ATP13A2	5.2030366770002
KRT4	3.69055028894786
PAX6	3.50474856606126
SCG2	3.73443230263584
SLC17A6	3.44734396185532
TUBB4	3.95222188620161
PADI4	3.044356595383
FMO3	3.08532219439579
NLK	4.12774642334415
POU4F3	3.47124764964748
MDM2	3.40464512614077
CAPNS1	9.77514597023112
SDF4	7.0715579433838
ITGBL1	3.24398775518563
TAP2	4.03492369493933
OR2C1	3.47514796827022
KLHDC3	6.26357725292043
EFHD2	5.96490575548683
GALR3	3.63449966696730
NBEA	2.97115918250927
ABCA6	3.08793670713838
ABBA-1	3.93486163679104
GNAI1	5.58181787025687
CLDN3	8.710819463276
AKT2	3.49743147390440
EGFR	4.1584796412003
VPS4B	7.47507063925058
RBM16	7.94318406995817
GALNT6	5.01100658880668
ZDHHC3	5.36407666306728
SLC25A4	6.80704119159277
CYB5B	5.79663319015811
NDRG1	6.49713905994732
SESN1	4.81413816163116
GBE1	6.32885636697623
MRPL46	6.28940514386245
CLASP1	5.94556501870623
FARP2	5.76857526883714
ACOT11	3.82522831739222
LDHAL6B	2.86626810889824
MAPKAPK3	5.43518584468532
NCAM2	3.32038809731624
AFAP1	4.41590046505093
PRKD2	7.31431175866874
OR2H2	3.32225124849009
ZFP36L1	7.20876095538281
DZIP1	4.47217171020178
GPR161	4.15212729396919
RNF146	4.03196111752724
NKX3-1	3.90785126887811
CCNB2	8.56823738350736
ZNF10	4.11728893527094
WDR74	5.3869735204367
FAM134A	8.30091080973586
PCNP	8.0323217243063
PURA	4.59071781326146
DNPEP	7.7644946251043
ERBB2	5.16908655262757
CREB1	5.73845196220365
NEO1	5.71918083710349
DDX3Y	3.33585331946344
RPS3A	12.8473450023714
MXRA7	9.74990880109897
LGALS3	9.81372405209834
GLT8D1	7.47092704801861
TMPRSS3	7.94446364470468
UPB1	3.60975284247908
LAT	3.94733417492139
CLDN14	3.72022692901993
DHX38	5.33276580741571
KCNA3	3.20243459950443
BTBD1	7.57291563612193
TARS2	5.81835817049598
SKIV2L2	7.5215093866612
ABCF1	7.1797284138924
CDT1	3.89188195084582
ZHX2	7.51261654145066
FCF1	6.48976247463567
LRRC49	5.09694818017031
GUCY1B2	3.33311726085012
CD28	3.27169853474717
SMARCA4	7.35243453422333
SEPT2	9.02612507108729
SOHLH2	3.69518718435961
MCOLN3	3.72504760153212
LRP8	5.35253071206080
TAGLN3	3.915423990915
MASP2	3.47895892247229
GPATCH3	4.58942233363395
TTRAP	7.79975077721314
AGL	6.95623602448507
NFE2L3	7.10873771944198
PSD4	3.77494768088481
PALMD	4.45070357350576
CCNB1IP1	9.19687148175263
TMEM43	6.67808622259728
OBFC1	7.23815177736707
STAT5B	4.39473677774235
C14orf79	4.86445812618536
ENPEP	4.17151278845980
SSB	8.79971155500176
SCT	3.2310583940978
TIMM23	6.29374315580143
SKI	4.07415763605073
SLC22A13	3.06711213988265
AKAP3	4.68278675006569
OAS2	6.20595563149069
KIAA0423	5.89534738420926
SEC61G	9.33385729962012
CAPN11	3.12583594705047
TMEM50B	6.89283432791473
DEGS1	8.498988432784
ARHGEF4	3.86947354486375
DBNDD1	4.87430628806158
TBL1XR1	4.96543149273064
FAIM	6.76468777662104
SP140	3.33324039949056
G6PD	4.91501251389906
NUDC	7.82157927458957
GABRP	3.04488984452816
SCARA3	5.25016105116752
TACSTD2	5.62882652428982
EIF3J	7.48618701129451
PPP2R2A	6.10496980098068
CPA3	3.46519744779406
PVALB	3.22712689391945
BCAT2	5.81286483352047
MFN1	6.1939286582242
F10	3.12121082327453
