Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_C05_443134
ZNF83	7.5658036750532
PRDM2	4.7159181190838
GDPD5	4.96540489333635
PDCD4	5.61544431085422
CEP350	7.45756925211733
FOXP3	3.35870377816172
SMYD3	7.07114693363256
CST7	3.58730849939595
SELL	3.67239480292501
CIAO1	6.33147504503815
LGI2	3.86828781515037
WDR45	5.82840798614116
ANKRD6	7.55745645616852
LTBP4	3.77518898125151
PSCD3	3.47088535464625
PYY	3.35929138652484
KCNC1	3.03656335055803
SIRT6	3.78504461304644
CCL19	5.22293873133764
ARHGEF9	4.65262005942008
ABR	4.47663311819901
C10orf22	6.97165914358755
STK17A	4.53129506872008
FOXE1	3.3203947084882
GML	3.23429879922535
CNGA3	2.90320178599716
CD38	3.47090285111888
ZDHHC6	8.36940325255644
NEFH	3.17133411218077
PGBD5	3.90291852475204
CTDSP2	7.10161795777652
RMND5B	5.54767097235145
ZNF257	3.78298551533462
DUSP4	4.37419231525461
FLJ22167	6.2247439145036
EXOSC7	6.4354044816623
ROR2	3.79432453602353
FOXM1	6.25391498511979
ZBTB48	4.75195169055953
BUD31	7.00844264242889
MAOA	4.27654303241184
CCDC41	5.13910413795661
TNNT3	3.69399488654794
FBXO11	6.23112682239175
GYPC	5.28515327234183
PLIN	4.18928481877728
RFXAP	3.47116899469784
C6orf15	3.73662664534097
RNF4	8.32727166265026
F8A1	7.95654445811964
PPP1R3D	4.95482693832682
GRB2	7.29313412321176
TPM3	3.03039604244405
SYT13	3.7887435195194
EPB42	3.69670683831806
RP5-1077B9.4	4.69360861306325
EIF1	9.78501966098526
CETN3	6.79137764357301
FPGT	4.81998053253758
PRY	3.40971165420031
NTHL1	4.63236026211608
POLR2B	7.96436096431584
RPS28	11.6301114507362
GDF10	3.92402531892471
COQ9	7.0673839723258
P2RX3	3.07575577435387
GCC2	6.62689119502495
RARRES3	5.41092357572169
PLXNA1	6.49228413510998
WBP4	4.72513593351045
KIAA0100	6.01116018862976
PMF1	6.33979564685002
HS2ST1	5.82845805780152
CRELD2	6.70003304092355
C8G	3.07653950153459
CD82	5.57370900964341
PMM1	5.0875630328403
CBLL1	4.53480060785083
LIM2	3.23524164095197
VAX2	4.24316628226227
SETDB1	5.23754857209516
LRAP	3.55340711779125
GCLM	6.46922607260683
CPEB3	3.4732134982298
PPM1A	5.92967071860153
INTS1	3.85370484492302
MMP16	3.25323782150232
CAMTA1	4.09171300361037
SAMSN1	4.19904968476886
DRD3	2.65815906284973
GMPPA	5.4461950848169
C11orf73	4.66594176532033
AIPL1	3.8247370809073
PTP4A2	8.31417426761196
IL24	3.55355863718191
BDKRB1	3.29411883155340
HPCA	3.37903245145020
MLF1	6.83295537816029
SEC14L1	6.93395641647058
CHFR	5.99698405771628
EMILIN1	3.90726569832976
THADA	5.44843873893903
TAF12	4.04242604652535
NDUFS4	7.4042375111125
ID1	5.1255897276141
PIK3CB	4.93749595164609
COL18A1	7.46003624546102
PDZD3	3.36196826302048
TBC1D17	4.52195249743038
COX8A	8.84490561030835
CDCA4	6.48722106245136
C2orf44	4.79655031734438
C9orf16	7.8405315018631
ERBB2IP	8.03266895860841
EMX2	9.7811400593241
FUS	6.49639618384315
NIPSNAP3B	3.65056084278673
TF	3.69699192684356
CXorf56	5.9303340862123
CLCN4	3.93454295315264
PWP2	5.67504713024593
MMP15	3.69742459779856
MTMR14	5.48476513189842
NPR1	7.01248950901691
DNAL4	5.15624358851943
ELAC2	4.44034783781393
ASS1	10.2666097048901
IPP	6.09059575320694
TMEM59	9.39323987206146
POLR2J	8.66027657482432
SEC23IP	5.29148999555249
RGS4	4.16301050149417
UQCRC1	8.62138778918641
SNX6	7.37890456332391
DDX18	6.74177092969901
POLG	4.76802082785833
ADAM23	4.22463853434143
ZNHIT2	3.91173922885038
TFR2	3.43413646034557
NCDN	4.37364605561808
RAG1	3.36336440141264
POMT1	5.14683976836275
CYP1A1	3.11663364142155
SNAPC1	6.385138297961
GNA11	5.67995530409834
CCDC52	2.87719846332169
CAPN1	5.72562005067589
DDHD2	6.9388974779634
UPF3A	6.99015340201921
LAGE3	6.90667172535105
GNRHR	3.12174123025735
UNC13B	5.14505956898982
TTLL4	5.237212732993
PPBP	2.79029847699833
HTR3A	5.94767055455176
SDC2	6.29334450708259
ANKRD49	5.82209561486439
BTF3	9.29831726861583
COX7A2	10.5834777560064
SARS	7.77609432688402
C13orf18	3.60834586392216
CACNB1	3.78083539012242
QKI	5.63917640335351
SETMAR	4.85642847329203
LAMB4	3.47081015462467
MAN2B1	6.94015378954313
EML3	4.35166488061393
ACADL	3.49130558313802
OFD1	8.56543938011514
CGA	3.38183362260256
EIF3EIP	9.73491775427985
PEX16	4.61840096223452
GNG12	7.60322857076927
HABP4	5.5760923992727
CNTN2	3.79284737512495
ASNSD1	7.07228637546147
FUT4	3.88118296510291
DBH	3.45999311088663
CD53	5.27568164734006
HIST1H2BJ	3.88895046077478
TFAP2B	3.16478158842504
ACF	3.62764297518371
TMEM11	5.72995290853934
CDH8	3.55831466952203
C3orf32	3.13322203219546
AGPS	4.05229457311843
C4orf18	3.17417442858163
PCCB	6.54454059791912
IPO13	4.83708737558823
PECI	7.54824502624071
UNG	7.59956750224765
C6orf105	3.21818731787218
GSTP1	7.80071301748384
SUV420H1	6.99457260838905
ARHGAP15	3.7437841835803
LTBR	6.29725200917272
TDRKH	3.25887293622428
PSG4	3.39484521917251
SLC9A3R1	6.93903230811456
NBPF3	9.31801396835574
SLC9A3	3.45696985489512
OSBP	5.39692613350285
PRR5	4.35289138918994
CHMP7	5.88344865930413
ADRA1A	3.15071911892276
ASAH1	7.1781926645983
FKBP4	6.82310791094222
ZNF350	4.94660442883781
DOM3Z	4.93299685152213
GIPR	3.91038810291893
AHI1	5.28696251866173
BST1	3.81424369995463
NCR2	3.65093789407058
NADSYN1	4.44338206006106
UBE2W	6.36243615601147
RGS14	3.935439892103
KRT15	4.44256503693755
SCN11A	3.74752849484957
GFI1	3.84510686458878
FHL1	4.5004715022153
SMC6	6.83139548953566
GATA1	3.64613051087961
OSGEP	5.10880773673319
ARMC6	4.62199482834368
HK3	3.240841107915
PSMD5	7.0213507566851
RSU1	7.91658966108646
RPL4	10.4595226727601
MAD2L1	8.25493950313746
RBPMS	6.045749164708
EIF4A3	9.43361141813125
E4F1	4.75098149991465
DLEC1	3.50813944121631
PRPF3	6.00556681540346
EMR1	2.82605469288054
CHMP2B	7.08612358780702
CAMSAP1	4.47376222268213
RPS21	9.5075567024254
XCR1	3.10172871089475
ARID5A	4.63691596948839
RBM6	7.16729057512617
UBE2N	7.33845131421764
KLF4	4.46226972843724
MGC4172	4.08208259232739
LMO4	7.37786728529531
KLKB1	3.27980849667796
HDAC3	5.84361680267322
HP	4.74296109209037
SCHIP1	6.65433173651227
BTK	3.99946460466679
KRCC1	7.86203730409922
PRND	3.05656826151797
C6orf27	3.57034249413448
PIGL	3.71179025596242
CLCA1	3.47520290028773
C1orf112	4.27295079095775
OLFML2A	6.65323017638333
HUS1	4.57541240957649
SFRS6	7.93265099595718
CXCR7	7.23368578971824
UIMC1	6.28075477289039
FXYD2	3.55328382809203
GOT2	7.5848049560112
ZNF667	4.48505846701665
TFEC	3.58799606413252
ATP7B	5.12695475449772
RAB38	3.75773720284340
POLD2	7.39216161446318
PPM1H	5.14344082626719
DCX	3.26819159332680
NFYC	5.1331163366666
ZNF228	5.00190585620585
KIN	6.4069013617471
PLSCR4	6.22790159854025
HIST1H4I	3.86143690629839
PPARGC1A	4.96309724753582
HIG2	7.29441321553622
KCNK10	4.17283064403108
EXOC1	7.52953504878914
OR6A2	3.85744117700635
ETFA	5.88947769053316
PDAP1	5.23652140534397
C19orf6	3.4207370389898
POLRMT	3.68982835407416
ZNF146	8.20610308662974
MIA2	3.15605421306056
LY6G6E	2.99106688057107
EIF4E2	8.07896791676361
NENF	5.61631124365629
HOXB5	4.3048778153785
ZNF324	4.69486030376496
CUGBP1	4.04366531256268
ENTPD7	3.81916987199007
TTC13	7.40663892145836
GJB5	3.18423415313914
PRSS22	4.31663702342976
CYP3A5	3.49556217121466
MBOAT5	3.91802264824968
CUL4B	4.87856951187248
CENPJ	3.55860708845396
KIAA0664	6.10970251046257
PITX1	3.43103806317352
PDGFRB	5.92242933390063
RDX	5.42554733670736
CELSR3	4.26207591482990
JUND	6.50302088867401
ITSN1	5.60864376895971
CHRNB1	3.19688573592076
EHBP1L1	3.56514613430735
C19orf2	6.34867966908033
FETUB	3.05157854247569
CAMK2B	3.29556296741587
DCTN1	6.59177205223962
TNKS2	6.32711278112467
MRTO4	5.69774570234443
C1QBP	5.35666205134539
TTC3	8.73546016718013
NDUFB8	7.86693722644928
CADPS2	3.82896564951943
EDG2	4.8524913151701
MYF5	3.34150715038094
SEMA3G	3.46038340056627
IL23A	3.91118705997942
GJA9	3.47392679932849
R3HDM2	6.8423519740632
C5	5.92967794155416
SLC2A10	6.58941947610082
TRIM45	5.45391275330866
TSP50	3.60558893285154
PAQR3	4.74477256707847
ANKRD26	3.61419883177652
TCP1	7.74721613113548
TMED7	6.02576088464045
CMA1	2.95513194760651
PTCRA	4.38283639856664
HCRTR1	3.34820080759005
FST	3.88532558200308
PAWR	3.99534992835796
LDLR	4.79226673298272
ASTN2	3.69640832092183
SCRN1	7.45028774719119
GPATCH8	6.76541864328536
KIF4A	6.85217781754924
TANC2	5.17583397907575
ZMYM5	3.51519644089217
PGM1	8.77337406833725
ZNF586	4.52613861582591
POLR3G	3.84179025020245
CPD	5.36167583647814
SNCAIP	4.61664654239076
DCT	3.55108088651270
HLA-DOA	3.46142486457103
TANK	5.8713087453418
RCAN1	4.2837998268636
UPK1B	4.29227683213451
DNAJB4	4.75414924020166
UGT1A8	2.86160946107541
LIMD2	3.63546472515224
HIST1H4L	3.56009594066745
PECR	4.92452874254583
HSPA2	6.27902049819134
SERP1	8.96995839294595
TACR2	3.28218674313032
NUP85	7.75575484927252
CD177	3.45151889453028
GPR135	3.40635878545251
PIGG	6.43478702350167
LGR5	4.76667822051405
JAK2	3.61466312023517
DPYSL4	3.12408548967906
TM9SF4	5.48316702431348
PTHR1	3.52228495077176
SIRPG	2.92854195883691
ZNF264	5.5871016394288
BICD1	5.05632200504345
RAB5A	7.096963778199
FLJ13224	3.10227978559546
METTL5	8.79810262444598
HERC6	6.57454490854546
CASP1	4.13942238648071
USP9Y	2.86597070755547
LRP1B	2.98533931004557
XAF1	7.55301939944343
PLA2G4C	3.61323697720232
APOA2	3.1868751676179
SPAG6	3.90516900851938
KALRN	3.41323446783547
SECTM1	5.1313673161885
THOC7	9.09568981256517
IFNAR1	4.31697461799484
TCTA	5.85588417781758
NY-REN-7	3.33125825639868
TALDO1	8.55668051721033
B2M	10.6988996252163
LPPR4	4.26203719249652
SQLE	6.18456000455751
SEPHS1	7.79114857704286
EIF5A	5.45949415642761
FAM49A	4.14355993624797
YTHDC2	4.37876753719796
EHD2	4.73693295148979
NCF1	3.49346201760755
SPG7	5.93534627525985
ZNF614	3.54328911655364
HOXA5	3.91586616139220
NUP133	8.86749537297245
FGF12	3.80040356671162
SLMO2	7.68131402350849
INPP5B	4.85133739172817
PPID	5.80857400952786
SNTA1	4.6520390162523
IL20RA	3.73108499261953
UBE2J1	5.89645639644861
CACNG2	3.16451798972007
GCM1	3.47608325923289
ELF1	6.19698311062842
TLR5	7.15505475708005
TCFL5	7.23838345432184
C1orf107	6.4724584442492
C19orf22	5.91925524760128
SAFB2	6.54332640890675
MAP3K7IP1	3.92516296026317
NCK2	8.41542187229095
OXA1L	7.60765799961619
KIAA0652	4.92689786576448
KLRG1	3.70974370677621
FRAG1	5.42697183805237
ZSCAN12	3.05340192886239
PSMD12	7.54872691396322
E2F4	5.07585188703814
CLEC4M	3.50624982498937
KIAA0999	4.55734625104029
CLDN10	4.68735688683153
MGC13053	4.48953109867973
TAC1	2.96270444185871
GYPA	3.36048155892022
HPCAL4	3.66929329020161
TRAIP	4.08060465105696
MEX3D	4.74665013899473
KIAA0232	7.37639582366359
ERCC8	3.94128989432818
NFAT5	6.11102165584907
GPX4	8.92141376113037
CSPG4LYP1	3.36197602456512
KIAA0368	6.4873458348882
FBXO3	4.90400454780569
DVL1	5.74954212386651
CMKLR1	3.64681873221363
GPR157	3.55490544065796
TYMS	8.89454728295138
OR52A1	3.17867746281456
PEF1	5.90777481989157
ZNF750	3.66052282076159
ALG9	5.52547911075038
MCM5	5.76759750793629
SDK2	3.45673466282359
BAIAP3	3.70361245539569
RABGGTB	6.58443969340098
KCNK7	3.32071311073637
PTP4A3	5.34322408229442
ANKRD40	3.98873356693438
CALCOCO2	6.93728661559963
TMSL8	9.8293988300717
SNCA	4.06779621944172
ZNF551	4.67695930740111
HBQ1	3.37634613961802
ARHGAP26	3.95354036370375
GEMIN6	6.41137340341253
HRAS	5.85103527535756
KLRC4	2.88608326133448
BSDC1	6.34815095363463
DSC1	3.75885176691713
RNF43	6.3182204795566
NDUFAF1	5.44810735489734
MAP2K4	4.59514022164729
FOLR2	4.40941048942094
LYZL6	3.68002454249295
EPB41L3	3.46040314976773
TEKT2	5.29959163610523
CDKN2B	3.9528650166283
WSB1	6.3774558721311
ZNF480	3.67368389470288
MAP3K6	4.19078138857582
PROS1	6.94568288710815
PSMB8	6.33517033643296
HN1	8.47087642019541
MAS1	3.43389433319131
APOL1	4.32999090843568
CSHL1	3.61489077255772
ZBTB7C	3.13419441266196
AHCTF1	7.10610554041468
SAE2	9.20571973156668
ITGA2	4.06779490673978
AP2S1	8.82478650337
P15RS	6.18254560022145
MME	3.30491387337631
VAT1	7.6090131038362
MAST4	5.41546829448982
TUFM	8.09233938309009
KRT33B	3.32898863236911
THEG	3.76084519852955
KCTD2	6.09039643004866
WDR26	8.81193388457231
MFI2	3.51406941649854
KRT34	3.14069077894152
NR4A3	3.5152884948861
SGSM3	4.22694659865065
ARSA	3.90431231404434
TOMM22	4.77832643034217
SOCS3	3.60268482143252
UNKL	3.54922203937287
POP4	7.41782342035788
BHLHB3	8.78471061888958
MALL	3.70145220829203
SOX15	3.40647738602890
CCNA2	6.71657855841356
PARK2	3.27083225581050
GPR124	4.82155329215721
TMEM132A	5.13530848181209
CGRRF1	6.41188009990815
RUVBL2	8.06674140657254
MCAT	5.58866283079747
WNT10B	3.74795825578033
ISCA1	6.92858279998522
RPAP1	4.01199548532956
C12orf48	5.0510656886263
RAI16	5.9140178088722
RPL27	9.5098793621729
EPN1	3.77426275493893
MAGI1	3.37587054360787
GBX2	3.15433758795868
SLC35A1	7.54174476814496
GAL	3.50025934633767
SLC14A2	3.42050036233712
RDH11	8.21305481297614
ZNF518	4.55851682327877
PCYT1B	3.20738690463123
AUH	6.12971473690045
EIF3H	9.39187603140257
KIF1B	6.28524754966056
MBD2	4.72586277626026
AMOTL2	8.37374043157406
C6orf120	5.36466128614939
PIGT	7.93601485944391
PSRC1	6.31341423408465
PLA2G10	3.61881182320202
ALAS1	6.6160706869573
FOXO1	5.98600457796814
C17orf62	7.34146643034746
KIF5C	7.1626275061347
DUSP10	4.23584683366208
CRLF3	6.8027658166186
CLCNKB	3.48353658109380
PSMA5	8.63898281268354
FARS2	6.58304993301778
CCDC28A	6.40549987307219
AMPD3	4.302136162089
PIAS1	6.20978888800304
ADCYAP1R1	3.16623741794922
TMEM134	6.09661511397363
CDH20	3.1621784747704
FBXO7	7.2286964354616
FLJ14213	3.99139200650928
ZNF3	6.14094457323138
LRRFIP1	7.45860974528256
TMEM49	9.07734790616534
CNOT2	7.82350913204313
CBX2	3.01983349573988
ZC3H14	7.02046422851883
ALDH5A1	5.72455673511657
HNT	3.95448112992267
SERPINA4	3.23536991684796
FLJ20920	6.39502388775459
CRTAP	5.4071479316859
DDX50	7.74041096727912
STYXL1	6.82670810260517
TK2	4.68731256431957
BLVRB	7.10280534580675
STMN1	7.65679711272122
GUCA2A	3.62346180002493
DPP6	3.19218488646961
GALNT10	4.21164177855397
STK39	5.98786977349031
MMP24	4.06627448858037
CKS2	9.90025545068413
RHO	3.77487320227533
BANF1	7.66234099714413
CR1	3.09041872201265
RPS6KA2	5.35703767643318
HMBS	5.69313320480871
C20orf112	3.46657015788966
SLC25A24	7.72910487029785
MRPL22	6.83055998334873
SLC25A15	5.009732274508
GADD45B	4.75075287841161
TDP1	5.95044803773314
ZNF287	3.71924581568685
DAAM2	4.71096866455494
C11orf57	4.64386774696257
RFK	6.72765512258942
ZFYVE9	4.41304060322357
TCTN3	5.89835339107164
STCH	6.7199920238345
LOC283871	3.48369586482388
NDUFB3	8.45227869950902
DEFB4	3.72972352272015
FPR1	3.81347697763476
FMNL1	3.77325462978175
SEPT7	9.61605901714211
PTCD2	4.93927538320217
GNLY	3.34147932514908
GRAMD1C	4.93658869917836
ZNF165	5.19488622653259
TR2IT1	3.72591154524026
ARMCX3	8.04259136577956
NDE1	6.13185931502177
MAGEF1	7.46212216890474
ITGA10	4.02541654593177
ARHGDIB	7.06731470587767
FSHB	3.95004108989842
ANXA2	10.5251026957926
HLCS	4.20804171095268
MCF2L	5.73897831275173
AK1	5.8379868454488
FH	6.95871678066196
LGALS2	3.69871833591151
SYNPO2L	2.74140680729138
KIAA1045	3.40325106625985
C1orf183	4.84795998714017
MAGEA8	3.01338555031023
DGCR8	5.05274066830567
GSR	4.70397737314812
NEU2	3.50145151267062
HIST1H4B	3.53139014700848
CACNA1C	3.15272644308759
FAM20B	7.3461877165587
HES2	3.16017441774801
PDCD6	8.3965458588245
INTS7	5.89777244409753
AMPH	3.81007596991242
UCKL1	6.67180904035267
ASB4	2.95244062004245
C10orf97	5.41564481415654
ALDH1L1	3.99588374804509
CCL23	3.11461641239789
OBSL1	5.55670413585212
SLC12A7	7.6100630770979
THAP4	5.7707696358279
RBM4B	5.27026737672279
OGFRL1	4.32822855715077
KIAA0831	6.62370536902918
C12orf11	6.69116790507077
PPP1R15A	4.78025920530001
KIAA0240	5.18595535366282
CD1B	3.05134338261452
FCGR2A	4.22961932958447
MDC1	5.37214064817367
MAN1A1	3.24566135666647
KRT9	3.32201889886933
HTR1A	3.35160072427540
OCEL1	5.50481923004195
ATP11B	6.99658209888642
NLGN4X	7.70028720115657
FBXO34	7.4785749841749
ALOX12	3.46936793858826
RB1CC1	6.99466358198647
PCDH12	4.66960568788372
RPE	4.8676951030195
EIF4E	6.02954269058385
CSDC2	4.18895052807211
ABHD5	5.34935979789796
TMBIM1	6.70766107897507
PET112L	4.72710935111491
P2RXL1	3.16317761722395
F2RL2	3.24521524306279
TRMT1	5.46707538077387
IMPG2	3.59541992175723
LRRC32	4.91938883420985
BGLAP	4.39808123493422
HTR4	3.39253164811792
MRAS	5.08798185222185
TRAF6	4.18243027217045
AXL	4.84031740922357
ATP2C2	3.77609261959855
LMNB1	5.85255389222683
TELO2	4.01761347828882
PNPLA3	3.54613307667573
CSNK1E	6.56999162390279
SRP14	9.84519905686411
KCNQ4	3.37290729407552
PIK3C2B	6.96492284848399
C15orf15	6.45884625857506
TUBB2B	7.12441243243911
USP15	5.25315542648141
C12orf41	7.89120687324414
CEND1	3.65823720159145
RNF31	5.11927535836699
TCEAL2	9.23016061322853
PTGER2	4.60787581366003
UBN1	6.7229520593709
SLC5A7	3.17266952546081
SLC31A1	5.8934373571237
ADAM29	3.32242483284281
ST7L	4.05373899045699
GFOD1	6.69037903131316
CTNNA1	8.68509662619315
HRBL	3.83356764767644
CBX4	3.39732289179898
NTRK2	3.82764410523549
FOXN3	5.43386339603728
MFGE8	5.76314062392242
PFKFB2	3.78114686460315
TAS2R4	3.44147883629689
SH3TC2	3.20135100423469
IL10	3.31317007500285
PXMP4	4.59329605432901
RNF167	6.07897394116284
PRMT5	6.66804616150176
TSKU	4.90989473137005
ATPIF1	8.22897732774333
ETV3	3.29832174401212
PAK7	3.71797506841835
PDLIM1	8.40334092462113
CEP63	5.31470161425962
WDFY3	4.9214126714657
RNF126	4.29373361533766
DPM1	8.8208380563451
CLIC4	5.69619105311065
ACR	3.77820379096036
KLK7	5.99335832990827
ALOX5AP	4.4155352171976
LRP1	5.11052377238726
TNK1	4.12895182879641
TAS2R9	2.94091807082093
ZNF16	5.30063045534375
POLR1B	6.22880724328522
SLC8A2	3.50784810124362
OLFM4	2.96910708946690
TACC1	4.8630322746835
SAMHD1	5.97837914532293
ATP13A2	4.78831667775304
KRT4	3.49594734765033
PAX6	3.45700305686733
SCG2	3.7992081909752
SLC17A6	3.2002523736711
TUBB4	3.97263795152992
PADI4	3.16182246969366
FMO3	2.95648614440124
NLK	3.95947323927732
POU4F3	2.96115653027674
MDM2	3.54744870040073
CAPNS1	8.60487973692468
SDF4	6.34838359068884
ITGBL1	3.69877894480667
TAP2	3.87167450916440
OR2C1	3.26055047308522
KLHDC3	6.4300649294652
EFHD2	4.75895888726691
GALR3	3.40264141611161
NBEA	4.89469325983938
ABCA6	3.37400507607767
ABBA-1	3.993590695217
GNAI1	5.15265063476477
CLDN3	7.15601778591633
AKT2	3.25882593480776
EGFR	4.58240296421774
VPS4B	8.20943239288946
RBM16	7.38124152564605
GALNT6	6.27869800463649
ZDHHC3	5.80882379036613
SLC25A4	6.77823307293761
CYB5B	5.17364054150486
NDRG1	8.66674194484705
SESN1	4.18254241783651
GBE1	6.92480960466897
MRPL46	6.44759065234502
CLASP1	6.2381796272251
FARP2	4.57605398314716
ACOT11	4.57030786267129
LDHAL6B	2.99542713699186
MAPKAPK3	5.653771277922
NCAM2	3.42951554518465
AFAP1	5.17300532139348
PRKD2	6.1573538748913
OR2H2	3.37817418029113
ZFP36L1	8.28068964955068
DZIP1	5.97282969028274
GPR161	5.09671933609535
RNF146	4.6851578100463
NKX3-1	3.9112550067138
CCNB2	7.74868372454369
ZNF10	4.17451795102540
WDR74	4.37294116003938
FAM134A	8.81682029226834
PCNP	8.35149639674246
PURA	5.13913662188664
DNPEP	7.59794171688977
ERBB2	5.11083277979219
CREB1	5.93599094824649
NEO1	4.86547370669682
DDX3Y	3.32335663201652
RPS3A	11.951202261001
MXRA7	10.0803471731978
LGALS3	10.6382465333416
GLT8D1	7.46538853994551
TMPRSS3	8.12320875332515
UPB1	3.43574464493025
LAT	4.13330639487951
CLDN14	3.79471718567109
DHX38	4.94357739714345
KCNA3	3.23696306430528
BTBD1	7.08564183275911
TARS2	5.3035582246525
SKIV2L2	6.23771456620215
ABCF1	7.42286448542887
CDT1	3.48544326370424
ZHX2	6.5394928847858
FCF1	5.04211272291716
LRRC49	5.00052324830714
GUCY1B2	3.50161551188813
CD28	3.30347684241915
SMARCA4	6.45689981502128
SEPT2	8.78704775320367
SOHLH2	3.25425431293750
MCOLN3	5.2996680679588
LRP8	6.37973702148538
TAGLN3	3.90273685880709
MASP2	3.44915456609363
GPATCH3	4.05683051399846
TTRAP	8.51516743965907
AGL	7.74995021902849
NFE2L3	4.41125197151701
PSD4	3.93698751140387
PALMD	5.97795188610505
CCNB1IP1	7.49773186752264
TMEM43	5.98584332643253
OBFC1	5.47547752900583
STAT5B	4.17207097108543
C14orf79	4.83206783562068
ENPEP	3.79205608322615
SSB	7.91068856414545
SCT	3.18821680825743
TIMM23	6.1773949005958
SKI	3.93938336357143
SLC22A13	3.17527877382454
AKAP3	4.27329406731858
OAS2	5.17186076189748
KIAA0423	6.89436400461447
SEC61G	9.24089757657307
CAPN11	3.29015528371374
TMEM50B	6.35725102875457
DEGS1	7.80004663837616
ARHGEF4	3.79579652056978
DBNDD1	4.01847357381108
TBL1XR1	5.0557036151311
FAIM	5.95493482565197
SP140	3.20326435192760
G6PD	4.65834203381315
NUDC	6.8301300534533
GABRP	3.53682808462015
SCARA3	5.85639209199074
TACSTD2	5.22363806971239
EIF3J	5.9124287088633
PPP2R2A	7.29903385442095
CPA3	3.42801072154581
PVALB	3.32506673253589
BCAT2	6.06065503659657
MFN1	5.74693003720478
