Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_B10_452004
ANKRD6	6.80842975710515
LTBP4	3.9734152646014
PSCD3	3.28515073184980
PYY	3.25930435780992
KCNC1	3.11362168127301
SIRT6	3.90428961749282
CCL19	3.94466827853495
ARHGEF9	4.22358460373087
ABR	4.48448439845891
C10orf22	5.90603418890348
STK17A	5.05072335266618
FOXE1	3.37164797844439
GML	3.27400227921581
CNGA3	2.95259605111989
CD38	5.80458215924351
ZDHHC6	7.43609438901479
NEFH	3.21646893897429
PGBD5	4.43418330254838
CTDSP2	6.78889403401124
RMND5B	5.36965032480202
ZNF257	3.61985614672351
DUSP4	4.42894959982092
FLJ22167	5.12100983424781
EXOSC7	5.27031457725992
ROR2	3.98011002220301
FOXM1	5.6956414222126
ZBTB48	4.90056613658597
BUD31	8.22809895392703
MAOA	3.71228107585762
CCDC41	4.33692518650862
TNNT3	3.79609378795769
FBXO11	5.89854852568937
GYPC	5.31920834458075
PLIN	3.75867999187898
RFXAP	3.77676543484759
C6orf15	3.92468059608323
RNF4	8.6535556925782
F8A1	7.1757930236183
PPP1R3D	4.17551376471454
GRB2	7.71754914538845
TPM3	3.05603434939686
SYT13	3.57312823921378
EPB42	3.6562280079254
RP5-1077B9.4	5.23784641434261
EIF1	9.731780158948
CETN3	6.6850308399597
FPGT	5.13878769371993
PRY	3.65507634616331
NTHL1	5.70159857440622
POLR2B	8.55423717382172
RPS28	11.1739338837028
GDF10	3.22750930391827
COQ9	7.35293003743915
P2RX3	2.91212906682345
GCC2	6.76951453518229
RARRES3	7.07492688353484
PLXNA1	5.83837375485811
WBP4	5.12159042796296
KIAA0100	6.48449718260478
PMF1	7.0078381044955
HS2ST1	6.07515757782082
CRELD2	6.36492479674076
C8G	3.02900238899876
CD82	6.58572647465097
PMM1	5.23940317787282
CBLL1	4.73693480894325
LIM2	3.40404243365958
VAX2	4.09643335059255
SETDB1	4.90284052617653
LRAP	5.50474202068036
GCLM	6.56932300829769
CPEB3	3.37381860894946
PPM1A	5.42200071299653
INTS1	4.13177659434184
MMP16	3.2841038095791
CAMTA1	3.76680659416595
SAMSN1	5.5195179614194
DRD3	2.78582090558214
GMPPA	5.78321248378055
C11orf73	5.80172769638124
AIPL1	3.95666081264461
PTP4A2	9.13721850471032
IL24	3.56736346691738
BDKRB1	3.27850404852442
HPCA	3.61146579370298
MLF1	7.57897127285562
SEC14L1	6.54732278208995
CHFR	5.21955851054745
EMILIN1	3.54765179406773
THADA	6.18922750006111
TAF12	5.57845020542478
NDUFS4	7.34073789048313
ID1	4.51493336272318
PIK3CB	3.83014398344917
COL18A1	6.53730870457547
PDZD3	3.33191767930339
TBC1D17	4.71767412233703
COX8A	10.0440573692990
CDCA4	6.60723649813214
C2orf44	4.19040675109042
C9orf16	8.01078110877841
ERBB2IP	8.63403839501926
EMX2	8.89221798130085
FUS	7.33524626969894
NIPSNAP3B	3.47342855371926
TF	3.20100169392238
CXorf56	5.27096952138508
CLCN4	3.81517355106518
PWP2	4.98420086889039
MMP15	4.58144024206921
MTMR14	6.19545030961436
NPR1	5.20358145338384
DNAL4	5.68268753645254
ELAC2	4.63210849580206
ASS1	10.9501745266073
IPP	5.21599134675728
TMEM59	9.3815374064739
POLR2J	8.62183367658325
SEC23IP	4.89426657358706
RGS4	3.90553657159862
UQCRC1	8.14039013015164
SNX6	7.25600750851773
DDX18	6.8843414943103
POLG	4.73055471737191
ADAM23	4.00635433122709
ZNHIT2	4.86443687209464
TFR2	3.45909724561824
NCDN	4.19958548513322
RAG1	3.43744883119925
POMT1	4.90158663554
CYP1A1	3.23675027921233
SNAPC1	4.99368579007663
GNA11	5.04637583229559
CCDC52	2.71620770697484
CAPN1	6.54432645206995
DDHD2	5.67977204784632
UPF3A	5.28062678858241
LAGE3	6.30004527739526
GNRHR	3.15958251171543
UNC13B	5.06173210344472
TTLL4	4.50397976558433
PPBP	2.98623396347345
HTR3A	5.83507457868863
SDC2	4.59579857457144
ANKRD49	6.00912417528993
BTF3	9.74958140421105
COX7A2	10.6368214036722
SARS	8.51392838619309
C13orf18	3.58910819970546
CACNB1	3.94923192676582
QKI	5.44085066958276
SETMAR	5.53029773765417
LAMB4	3.33505608819036
MAN2B1	6.06919061871821
EML3	5.06999905466327
ACADL	3.16734953777864
OFD1	7.76702328723372
CGA	3.40009297833897
EIF3EIP	9.5991469225055
PEX16	5.51329460336086
GNG12	6.64257827441919
HABP4	4.6634050039666
CNTN2	3.50008655910283
ASNSD1	7.01658626291367
FUT4	3.61224489181842
DBH	3.54210363798953
CD53	7.5768248786557
HIST1H2BJ	4.08643559756399
TFAP2B	3.21733400567305
ACF	3.55090844552081
TMEM11	5.91898048772283
CDH8	3.08242276607249
C3orf32	3.18902400022479
AGPS	4.30839152892287
C4orf18	3.10919667753372
PCCB	7.42677456517731
IPO13	4.40761358876906
PECI	7.53033762984755
UNG	8.47603404850643
C6orf105	3.56330905750876
GSTP1	9.96417391479725
SUV420H1	7.07967194984592
ARHGAP15	4.21566822355461
LTBR	6.32166294206808
TDRKH	2.91529459623234
PSG4	3.51970739098647
SLC9A3R1	7.3481382534357
NBPF3	8.65462368327881
SLC9A3	3.74796685788573
OSBP	6.20535104205147
PRR5	4.26734321036509
CHMP7	5.54250540013959
ADRA1A	3.07313247866293
ASAH1	6.4828788421236
FKBP4	7.14874498954848
ZNF350	4.18495356157069
DOM3Z	5.64790159841571
GIPR	3.74702728681462
AHI1	4.43501220882162
BST1	5.40582184664864
NCR2	3.67846625042677
NADSYN1	5.70267883421046
UBE2W	6.33275884302106
RGS14	4.22453285209103
KRT15	3.75150084810023
SCN11A	3.71850277501483
GFI1	3.56613163610835
FHL1	4.98915192723627
SMC6	6.20940041259341
GATA1	3.68416442817938
OSGEP	4.36120836624945
ARMC6	4.67550495302568
HK3	3.63803657241038
PSMD5	7.49422887184998
RSU1	7.21444927047367
RPL4	11.4215694673965
MAD2L1	8.54260080516274
RBPMS	5.11605247728838
EIF4A3	9.13328883279425
E4F1	5.20494122676239
DLEC1	3.63991419507259
PRPF3	5.93160030826595
EMR1	3.51533361724769
CHMP2B	6.20169350052924
CAMSAP1	4.36468933568827
RPS21	9.51679854495444
XCR1	3.19914092119669
ARID5A	4.33410139366124
RBM6	5.55271775564665
UBE2N	7.67005886325984
KLF4	4.31360092423388
MGC4172	3.90658007618113
LMO4	7.31265352300224
KLKB1	3.42229310095041
HDAC3	6.98068742055065
HP	8.13732296193738
SCHIP1	6.05860632558175
BTK	4.22349637316416
KRCC1	8.23826127816039
PRND	2.92170113145479
C6orf27	3.72149778127374
PIGL	3.43839834226110
CLCA1	3.63076270409842
C1orf112	4.44864806786828
OLFML2A	4.93521820549295
HUS1	4.98624689896553
SFRS6	7.82277133568218
CXCR7	8.32339594216729
UIMC1	6.54519133074321
FXYD2	3.76881794010882
GOT2	7.34602062140291
ZNF667	3.30101467223336
TFEC	4.91851142874411
ATP7B	4.50464783663390
RAB38	3.80160643830116
POLD2	6.95406528694438
PPM1H	4.95207112630611
DCX	3.24565656983804
NFYC	5.35131414243422
ZNF228	3.35332965618974
KIN	5.63749860148053
PLSCR4	5.19368882846003
HIST1H4I	3.83073008221041
PPARGC1A	3.58963994672895
HIG2	7.49017944558405
KCNK10	3.96380829606824
EXOC1	8.00564579190624
OR6A2	3.78032209121611
ETFA	8.11657605902897
PDAP1	5.38715119391629
C19orf6	3.64923742593213
POLRMT	3.97367135675233
ZNF146	7.21402587042332
MIA2	3.38730912214087
LY6G6E	3.04576832524711
EIF4E2	8.11138739355386
NENF	4.89137247356216
HOXB5	4.42103096765902
ZNF324	3.78036164385145
CUGBP1	5.48227029575226
ENTPD7	4.3343112078492
TTC13	6.08926069955149
GJB5	3.29211306613333
PRSS22	4.15708814422548
CYP3A5	3.50759009107877
MBOAT5	4.21959026646176
CUL4B	4.63742331155257
CENPJ	3.45925224521675
KIAA0664	6.19482507298550
PITX1	3.52515802897373
PDGFRB	5.08335028226442
RDX	5.1636360109024
CELSR3	3.8525764650195
JUND	5.9308728422504
ITSN1	3.90379691324839
CHRNB1	3.39432059569968
EHBP1L1	4.11960924997305
C19orf2	6.06315245669584
FETUB	3.05187671055505
CAMK2B	3.24835136125581
DCTN1	6.36758738494014
TNKS2	6.7439041357415
MRTO4	7.37746858162975
C1QBP	5.77657128339896
TTC3	6.07410176388815
NDUFB8	8.61749537810398
CADPS2	6.44543648866853
EDG2	4.2898138861987
MYF5	3.09570655081150
SEMA3G	3.24462209733442
IL23A	3.95571925037515
GJA9	3.47378884846899
R3HDM2	6.88840808036558
C5	4.25749431063779
SLC2A10	5.66921336867882
TRIM45	4.58454991267807
TSP50	3.74857133455262
PAQR3	4.49104826824518
ANKRD26	3.48759240354466
TCP1	7.9989109388684
TMED7	6.25683897650643
CMA1	3.09930462502296
PTCRA	4.30635754097817
HCRTR1	3.37212071605794
FST	3.86583566786325
PAWR	4.1273071858079
LDLR	5.03272275983569
ASTN2	4.18870096637548
SCRN1	7.0221666269257
GPATCH8	5.72654934162764
KIF4A	6.69106468558758
TANC2	3.80049895650877
ZMYM5	3.96030514222334
PGM1	9.10980754460592
ZNF586	4.59201190245374
POLR3G	3.60661158241325
CPD	5.11680764366649
SNCAIP	3.87103419705041
DCT	3.51916722912703
HLA-DOA	3.88041392543097
TANK	7.09087078686813
RCAN1	3.69173340397724
UPK1B	5.04502537644943
DNAJB4	4.29878934641161
UGT1A8	2.88492982958426
LIMD2	3.78450006102088
HIST1H4L	3.41921981073304
PECR	4.5967038882052
HSPA2	5.35856803905557
SERP1	9.41290548962883
TACR2	3.21847957586055
NUP85	7.22472272134632
CD177	3.44888483382382
GPR135	3.27424377139524
PIGG	7.1938318289365
LGR5	4.37441720900134
JAK2	3.43379146140673
DPYSL4	3.22131245755255
TM9SF4	5.27889760475334
PTHR1	3.34624764961942
SIRPG	3.46535714975192
ZNF264	3.87932934436419
BICD1	5.3520581128022
RAB5A	6.37398092297566
FLJ13224	3.0879420469531
METTL5	9.07420860525908
HERC6	7.47581789709635
CASP1	5.71621388337916
USP9Y	2.65268438653429
LRP1B	3.01905347515347
XAF1	7.46467374551285
PLA2G4C	3.98001707992415
APOA2	3.29407675175636
SPAG6	3.08054935330691
KALRN	3.41579784915616
SECTM1	5.8181034995009
THOC7	8.22410872051132
IFNAR1	3.95825533282969
TCTA	5.67100334980409
NY-REN-7	3.34738009223982
TALDO1	9.17870587696611
B2M	11.8576563502456
LPPR4	3.63982269539287
SQLE	6.42839122809354
SEPHS1	6.72740314185167
EIF5A	5.98603783331281
FAM49A	4.47025583684458
YTHDC2	3.85426404264465
EHD2	4.14676458216163
NCF1	4.48101238605225
SPG7	5.63448338147121
ZNF614	3.57334947963688
HOXA5	3.35931230107869
NUP133	7.32512480381984
FGF12	4.65855799469067
SLMO2	7.24301137748424
INPP5B	4.47429600683562
PPID	6.61820848492935
SNTA1	4.22067088016411
IL20RA	3.72712150701007
UBE2J1	5.56457713949772
CACNG2	3.18456015588803
GCM1	3.26872331034788
ELF1	7.28013343309922
TLR5	4.47582494602271
TCFL5	6.3995521374872
C1orf107	5.63201550092244
C19orf22	6.32157184043835
SAFB2	6.27837643159711
MAP3K7IP1	3.83573740752894
NCK2	7.84046350279876
OXA1L	7.66931340507017
KIAA0652	5.5880768383444
KLRG1	3.56600001917889
FRAG1	5.46192152864565
ZSCAN12	2.78119750287739
PSMD12	7.72314105998634
E2F4	4.89726467377055
CLEC4M	3.64464252777458
KIAA0999	5.29786518206356
CLDN10	7.2175030814398
MGC13053	4.19607767743206
TAC1	2.73823516166758
GYPA	3.33413563720207
HPCAL4	3.37252608113791
TRAIP	3.94458017337846
MEX3D	4.65050661028077
KIAA0232	6.65631225308249
ERCC8	4.97149847323623
NFAT5	4.57561356667055
GPX4	9.23562628836078
CSPG4LYP1	3.50729985010088
KIAA0368	6.25984941432326
FBXO3	6.94900246107916
DVL1	6.02817199296621
CMKLR1	3.73317590210486
GPR157	3.45369024794110
TYMS	9.19822140159192
OR52A1	2.98752216831272
PEF1	6.92512111646387
ZNF750	3.44037508747403
ALG9	4.51332882342
MCM5	5.81083842296058
SDK2	3.51378408985313
BAIAP3	3.88347905087290
RABGGTB	6.68634204063987
KCNK7	3.45371373065773
PTP4A3	5.75303817908389
ANKRD40	4.11271692929245
CALCOCO2	7.63238589121599
TMSL8	3.91200732803428
SNCA	4.17681762643544
ZNF551	3.49234734330328
HBQ1	3.67013268536306
ARHGAP26	4.81181220768399
GEMIN6	6.41599469507831
HRAS	5.8482467948131
KLRC4	2.85842357499556
BSDC1	6.48844586806893
DSC1	3.99497814760254
RNF43	5.79000478728016
NDUFAF1	6.18896470984679
MAP2K4	4.93956441882707
FOLR2	4.1496590617001
LYZL6	3.68402795058766
EPB41L3	3.79458918966006
TEKT2	5.33238927221035
CDKN2B	3.67161481301226
WSB1	5.64522237825833
ZNF480	3.28862377906966
MAP3K6	4.98352241753493
PROS1	5.64412462283905
PSMB8	8.9697739118427
HN1	9.23318152871159
MAS1	3.31597043918965
APOL1	4.87782865235327
CSHL1	3.54688551308328
ZBTB7C	2.91455539241799
AHCTF1	6.54852702888021
SAE2	8.4458433619659
ITGA2	3.62024432856583
AP2S1	8.72144740258283
P15RS	8.10780037270581
MME	3.82053620376767
VAT1	6.1211877370521
MAST4	5.93445251767199
TUFM	8.82832982438919
KRT33B	3.30598420440871
THEG	3.86751422550366
KCTD2	5.19352160067064
WDR26	8.21201420935364
MFI2	3.23032672648698
KRT34	3.02758174186655
NR4A3	3.4848177326131
SGSM3	4.60383752599287
ARSA	4.1084344846138
TOMM22	5.35571698289298
SOCS3	3.76809404526097
UNKL	4.19493370514032
POP4	7.00592431659937
BHLHB3	8.93048054743242
MALL	3.70807508686756
SOX15	3.17745071433465
CCNA2	7.19384987215359
PARK2	3.46413738601338
GPR124	4.06649655213989
TMEM132A	5.81644796908947
CGRRF1	4.92072965302822
RUVBL2	7.39722874014231
MCAT	5.9723438091076
WNT10B	3.63565270014977
ISCA1	6.89329764198579
RPAP1	4.71064660165589
C12orf48	5.52216939120396
RAI16	5.10790139610964
RPL27	9.11944239298808
EPN1	3.90470517427794
MAGI1	3.15891056959998
GBX2	3.30635142148539
SLC35A1	6.86111275420148
GAL	4.00887532576369
SLC14A2	3.92609326372097
RDH11	6.93356108746376
ZNF518	4.03952035070249
PCYT1B	3.35064356654996
AUH	7.04110832606746
EIF3H	10.8128747215061
KIF1B	6.08586660698304
MBD2	4.60402174655499
AMOTL2	7.42851646526624
C6orf120	5.19201733370177
PIGT	6.82788237097708
PSRC1	6.99386482088169
PLA2G10	3.96864737172625
ALAS1	6.63807679887088
FOXO1	7.30438293620275
C17orf62	7.59352163224024
KIF5C	5.06655994567123
DUSP10	4.78287956451401
CRLF3	6.21164133300501
CLCNKB	3.48504458194824
PSMA5	9.31795657589258
FARS2	5.48509446927068
CCDC28A	6.26139597167429
AMPD3	4.86392101014381
PIAS1	7.37939608375784
ADCYAP1R1	3.47730618758500
TMEM134	7.23053107966703
CDH20	2.98273469378696
FBXO7	6.99683747292643
FLJ14213	3.89847305831465
ZNF3	5.13252451820579
LRRFIP1	7.023938402976
TMEM49	9.40762292371513
CNOT2	6.67693628679152
CBX2	3.2085720991264
ZC3H14	5.84836983139396
ALDH5A1	4.9764503246219
HNT	3.39883043992709
SERPINA4	3.19891289422403
FLJ20920	6.3116040664452
CRTAP	4.07059415287764
DDX50	8.51438213905218
STYXL1	7.76369106808734
TK2	4.2637289625349
BLVRB	6.49599271315248
STMN1	7.57056115120159
GUCA2A	3.64099056373031
DPP6	3.05418745523945
GALNT10	3.79059926547664
STK39	5.32880789401342
MMP24	4.37893075023347
CKS2	10.6481385522824
RHO	3.69644727070520
BANF1	9.35802374720402
CR1	2.89046477637415
RPS6KA2	4.28680421028462
HMBS	6.74842914559834
C20orf112	3.79856563780984
SLC25A24	7.7321659761957
MRPL22	8.46138926603552
SLC25A15	6.07345139651875
GADD45B	4.6308310120055
TDP1	5.53549620954762
ZNF287	3.12500742959485
DAAM2	5.67680934412255
C11orf57	4.95124210989227
RFK	6.27133678154928
ZFYVE9	3.85532941030611
TCTN3	6.89285785374181
STCH	5.30979106971816
LOC283871	3.61582358090093
NDUFB3	7.90590578500434
DEFB4	3.89136310921361
FPR1	4.12383518322863
FMNL1	4.3161374594746
SEPT7	9.58659403714719
PTCD2	4.27492891693509
GNLY	4.50135832851344
GRAMD1C	4.53297556704358
ZNF165	4.90462525114011
TR2IT1	3.73370821422970
ARMCX3	7.32632085428969
NDE1	5.94025363775911
MAGEF1	7.9655369166318
ITGA10	3.76128207113242
ARHGDIB	8.21879985336564
FSHB	3.56972247675463
ANXA2	10.3531870825512
HLCS	3.80024674244736
MCF2L	3.66503853785415
AK1	5.74136637786437
FH	6.5409239224285
LGALS2	4.07983338137709
SYNPO2L	2.68646996403966
KIAA1045	3.52855796079422
C1orf183	4.72023820350687
MAGEA8	2.94104250038884
DGCR8	4.61617526224175
GSR	4.16936507015982
NEU2	3.36007869076399
HIST1H4B	3.82490990648928
CACNA1C	3.18351529443251
FAM20B	5.74317482048791
HES2	3.26794065878057
PDCD6	9.30943152760828
INTS7	5.93626841960009
AMPH	3.93130561419046
UCKL1	6.12937594354906
ASB4	3.02124365640198
C10orf97	4.53326674953816
ALDH1L1	3.88853990898721
CCL23	3.31676999955346
OBSL1	5.16686290891399
SLC12A7	8.17884231787678
THAP4	6.27268900919126
RBM4B	4.27232622271046
OGFRL1	4.57851723503153
KIAA0831	4.61364335413547
C12orf11	6.81558050234185
PPP1R15A	4.33705235742074
KIAA0240	5.38864838419731
CD1B	3.10156666546351
FCGR2A	5.65091018273233
MDC1	5.81034118256616
MAN1A1	3.59268491321378
KRT9	3.28132235404997
HTR1A	3.35573969651753
OCEL1	5.29224663654241
ATP11B	5.19452317388149
NLGN4X	3.70340683173579
FBXO34	7.00652862960186
ALOX12	3.64436868958554
RB1CC1	6.49338175463868
PCDH12	4.49228780297251
RPE	5.10807533768487
EIF4E	7.32588445742165
CSDC2	3.59619134887175
ABHD5	4.57216208219202
TMBIM1	6.4130108948186
PET112L	5.32442010258601
P2RXL1	3.17332014490157
F2RL2	3.18877686546194
TRMT1	4.45574786675706
IMPG2	4.02231243884397
LRRC32	4.33509221778939
BGLAP	5.13129681505678
HTR4	3.40107455114326
MRAS	4.36507876721978
TRAF6	4.52849453089557
AXL	4.50319708642407
ATP2C2	4.11809036155926
LMNB1	6.04991982249244
TELO2	4.78789190109692
PNPLA3	3.66954416527141
CSNK1E	6.46605965332262
SRP14	10.3202874109325
KCNQ4	3.16951906528179
PIK3C2B	6.75565971413395
C15orf15	8.04788740925306
TUBB2B	3.30376388942483
USP15	5.40475178610193
C12orf41	7.71900375038477
CEND1	3.92586198882096
RNF31	5.18580234710623
TCEAL2	3.58218804759261
PTGER2	4.10789421458465
UBN1	6.85712457576342
SLC5A7	3.3118072019618
SLC31A1	7.19048286191332
ADAM29	3.39749877309330
ST7L	4.31330503198397
GFOD1	4.57244442190698
CTNNA1	9.06733341799482
HRBL	3.97366610224024
CBX4	3.91623237650489
NTRK2	3.52801728648895
FOXN3	4.248557375534
MFGE8	6.61668176162262
PFKFB2	3.84374608023946
TAS2R4	3.54786427051015
SH3TC2	3.32127991867392
IL10	3.23892218901118
PXMP4	5.89864197798178
RNF167	6.16536967873963
PRMT5	7.44457184925187
TSKU	5.87277716146905
ATPIF1	9.14013093215324
ETV3	3.17186641062034
PAK7	3.21080197153925
PDLIM1	9.36540414772758
CEP63	5.00531443850838
WDFY3	5.01049993480321
RNF126	4.68573144289383
DPM1	8.70127060483465
CLIC4	6.60612300205338
ACR	3.83257010303629
KLK7	8.25067025464998
ALOX5AP	6.79051932649232
LRP1	4.80071045052008
TNK1	4.30477701526775
TAS2R9	3.01664814767852
ZNF16	5.7577360839831
POLR1B	5.51914442797645
SLC8A2	3.85604333589480
OLFM4	2.83779633476893
TACC1	4.52989172719316
SAMHD1	6.87879315459804
ATP13A2	5.00679209178703
KRT4	3.62242622860714
PAX6	4.38702770593378
SCG2	3.75172087355284
SLC17A6	3.29337117129317
TUBB4	4.09785917605543
PADI4	3.16984382334727
FMO3	3.57045669099556
NLK	3.66758174258848
POU4F3	3.00732794079019
MDM2	3.53372325292031
CAPNS1	8.33656281047453
SDF4	7.24965036600548
ITGBL1	3.09534647472822
TAP2	4.34510172582524
OR2C1	3.43715124245669
KLHDC3	6.9130598644333
EFHD2	6.08470557208862
GALR3	3.76636229182156
NBEA	3.95832401949352
ABCA6	3.11243632502132
ABBA-1	3.79301820701824
GNAI1	5.28118139962128
CLDN3	8.91400493945408
AKT2	3.35381960358252
EGFR	4.14955332322042
VPS4B	6.72234613194707
RBM16	6.81192683111986
GALNT6	6.31714511119649
ZDHHC3	4.76572891182594
SLC25A4	7.1978444929862
CYB5B	5.35083790786475
NDRG1	8.46300867225245
SESN1	4.40499287870919
GBE1	6.40020297273056
MRPL46	6.26427235028821
CLASP1	5.59399581216886
FARP2	4.55627917504377
ACOT11	3.75285213655707
LDHAL6B	3.01466975196872
MAPKAPK3	4.93063339991005
NCAM2	2.98868269339707
AFAP1	4.44513511125956
PRKD2	5.67740114585573
OR2H2	3.61986375694178
ZFP36L1	7.4920049834113
DZIP1	3.53131220469427
GPR161	4.17366143114941
RNF146	5.06231793801543
NKX3-1	3.80925285294734
CCNB2	9.01439563511564
ZNF10	3.82773596671758
WDR74	5.65215206991616
FAM134A	7.87455526301747
PCNP	8.74712637424764
PURA	4.77389789135513
DNPEP	7.68176310769072
ERBB2	4.84518134644803
CREB1	5.65310736432712
NEO1	5.39182242093736
DDX3Y	3.23505373562188
RPS3A	12.3224607300116
MXRA7	8.6920435355199
LGALS3	9.27896266728925
GLT8D1	6.220491842735
TMPRSS3	5.98935170606897
UPB1	3.12797700887450
LAT	4.08371823313973
CLDN14	3.73208335413071
DHX38	4.60141263047841
KCNA3	3.13474340913943
BTBD1	6.79745205819496
TARS2	5.15577728194196
SKIV2L2	7.44749631965419
ABCF1	7.61428388199726
CDT1	3.37365388733174
ZHX2	7.35750502322654
FCF1	4.566420965273
LRRC49	3.87021249661737
GUCY1B2	3.89161842820010
CD28	3.26095527197199
SMARCA4	7.10158301508628
SEPT2	9.112603198878
SOHLH2	3.34096561568676
MCOLN3	3.66125402029198
LRP8	6.21840241486013
TAGLN3	3.74011826935469
MASP2	3.6389819291526
GPATCH3	4.72030824950248
TTRAP	8.15608739800575
AGL	7.1973453948489
NFE2L3	4.83380165653269
PSD4	4.09366417823664
PALMD	5.93479965105024
CCNB1IP1	8.25437427715725
TMEM43	5.27495677652159
OBFC1	6.23786289451296
STAT5B	3.90049703963529
C14orf79	4.48713873372513
ENPEP	4.02267478792027
SSB	8.33619789122288
SCT	3.33877051627734
TIMM23	6.95042107164453
SKI	3.7762604260575
SLC22A13	3.06822360450631
AKAP3	4.05163977400411
OAS2	6.61208579777605
KIAA0423	6.27251004782725
SEC61G	9.37379498363582
CAPN11	3.07631392179776
TMEM50B	5.76984379465029
DEGS1	7.00308979692808
ARHGEF4	3.42447669136806
DBNDD1	4.38935339570403
TBL1XR1	5.39437646867216
FAIM	5.76306249307085
SP140	3.41166497927154
G6PD	5.45745340059666
NUDC	7.92578576407729
GABRP	4.50171317367643
SCARA3	5.2336379605137
TACSTD2	5.80326478736484
EIF3J	7.18740946647491
PPP2R2A	7.32704834618356
CPA3	3.28438541670314
PVALB	3.16745688956309
BCAT2	5.90258488572089
MFN1	6.48893993548462
F10	3.24868707849785
