Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C02_451996
PYY	3.32380945853602
KCNC1	3.08932714210455
SIRT6	3.98311555893865
CCL19	3.86788519319518
ARHGEF9	4.29026779918577
ABR	4.37520730979953
C10orf22	6.09982340622757
STK17A	4.75333898042083
FOXE1	3.28574706018851
GML	3.24582583984835
CNGA3	2.91176327114486
CD38	4.54773097637776
ZDHHC6	7.6706684579358
NEFH	3.54163111135331
PGBD5	3.52863021025123
CTDSP2	6.52593617350566
RMND5B	4.52396759862029
ZNF257	3.64298021575109
DUSP4	3.92804463414492
FLJ22167	5.20317979968534
EXOSC7	6.29932723729459
ROR2	3.56926296837386
FOXM1	5.12531524272035
ZBTB48	4.49734741096193
BUD31	8.65717624582653
MAOA	3.65437839514531
CCDC41	5.21315896559266
TNNT3	4.1265546611
FBXO11	5.40810035158629
GYPC	6.91914875138946
PLIN	3.69860866124604
RFXAP	3.45942861675518
C6orf15	4.19713568612832
RNF4	6.9080837075784
F8A1	7.79822219936957
PPP1R3D	4.94552456619418
GRB2	7.02083636547686
TPM3	3.17295497986882
SYT13	3.4581449900918
EPB42	3.93682832316806
RP5-1077B9.4	4.9564786999271
EIF1	9.92231780834147
CETN3	6.69102995786796
FPGT	4.90349400181321
PRY	3.41910508283854
NTHL1	5.25888457854038
POLR2B	8.42673605416052
RPS28	11.1478377890373
GDF10	3.21617405259500
COQ9	7.33598576247442
P2RX3	2.97778344450157
GCC2	6.37630533117544
RARRES3	6.51056040159177
PLXNA1	5.84189877445256
WBP4	4.49161067979419
KIAA0100	5.95037185500844
PMF1	5.89811393451961
HS2ST1	4.78372375653338
CRELD2	6.26355447361213
C8G	3.10195035187624
CD82	6.30408709729897
PMM1	5.1255649772415
CBLL1	5.59580562997766
LIM2	3.23031265231879
VAX2	4.32363576586417
SETDB1	5.11356159407558
LRAP	4.80309575595682
GCLM	5.70009793490232
CPEB3	3.63033034554907
PPM1A	5.87833582384141
INTS1	3.95498841142317
MMP16	3.29181793140376
CAMTA1	3.26386117612891
SAMSN1	5.68445949676636
DRD3	2.61621711267274
GMPPA	5.46980624365935
C11orf73	5.92423006270352
AIPL1	3.97925212764299
PTP4A2	9.18326388187888
IL24	3.53942307060963
BDKRB1	3.41718950320607
HPCA	3.61313634891169
MLF1	7.01261482122985
SEC14L1	6.35101375003251
CHFR	4.9586137774864
EMILIN1	3.74280971624018
THADA	6.14355370851877
TAF12	5.59589518511936
NDUFS4	7.26708012317668
ID1	5.29017680297641
PIK3CB	4.32374212762464
COL18A1	7.44801116490293
PDZD3	3.23275598080731
TBC1D17	4.49872323414012
COX8A	9.27085306742292
CDCA4	5.6650430933609
C2orf44	4.42238011278900
C9orf16	7.1060136594889
ERBB2IP	6.97269649238902
EMX2	7.5012472772117
FUS	6.38142545156576
NIPSNAP3B	3.33844124875188
TF	3.31173612164058
CXorf56	5.45389467288935
CLCN4	3.63895056345346
PWP2	5.90797711671937
MMP15	3.91660196081635
MTMR14	6.19962861612223
NPR1	7.4003500966672
DNAL4	5.31941220402777
ELAC2	4.38076582382863
ASS1	10.7122015061336
IPP	5.12312664053472
TMEM59	9.25271840890057
POLR2J	9.07725890275704
SEC23IP	5.37929824262253
RGS4	4.55076063932184
UQCRC1	7.96378087313236
SNX6	6.70529847746398
DDX18	6.45299425767102
POLG	4.69370367591782
ADAM23	4.32941163590883
ZNHIT2	4.1840090562563
TFR2	3.6308022453299
NCDN	4.37838456216795
RAG1	3.49064905179922
POMT1	4.88636193881743
CYP1A1	3.50307173582598
SNAPC1	5.31038714877891
GNA11	5.29404603272948
CCDC52	2.6662076380055
CAPN1	5.79592193307537
DDHD2	4.85705574021154
UPF3A	5.33766177802465
LAGE3	6.43087400611755
GNRHR	3.05070874098258
UNC13B	4.33740167934335
TTLL4	4.25100991285536
PPBP	5.04733296544941
HTR3A	6.75137651990397
SDC2	6.76032697019214
ANKRD49	6.86746860195483
BTF3	9.36648177196798
COX7A2	10.2292913222906
SARS	7.44550595064376
C13orf18	4.07139067278039
CACNB1	3.80495667096273
QKI	5.50442150310923
SETMAR	5.03236141245666
LAMB4	3.52893883921814
MAN2B1	6.44710505059369
EML3	4.6782708753185
ACADL	3.26997772269539
OFD1	7.61818607612372
CGA	3.48892032799535
EIF3EIP	9.76584341208266
PEX16	5.00734419627278
GNG12	6.12056379477789
HABP4	4.71297172043104
CNTN2	3.79339493846209
ASNSD1	6.32390412872659
FUT4	3.83278583115802
DBH	3.61909044311811
CD53	7.85702697072495
HIST1H2BJ	3.20997416523156
TFAP2B	3.22348915539991
ACF	3.52929614169783
TMEM11	5.89396646688496
CDH8	3.33571759364086
C3orf32	3.36318537851723
AGPS	5.07605910312921
C4orf18	3.26874044082777
PCCB	7.53458251792956
IPO13	4.47538500228634
PECI	6.43943854477385
UNG	6.75611465596719
C6orf105	3.91891499601731
GSTP1	8.34767178143825
SUV420H1	6.02735107514665
ARHGAP15	4.80370328964034
LTBR	5.99376516055073
TDRKH	3.23351289500807
PSG4	3.3067177108501
SLC9A3R1	5.78436766039414
NBPF3	8.46304485467924
SLC9A3	3.59531895365367
OSBP	5.70248914167717
PRR5	4.42003267688189
CHMP7	5.24178390305332
ADRA1A	3.14001544062516
ASAH1	6.87692756220406
FKBP4	6.21048571016996
ZNF350	4.26336577834263
DOM3Z	5.08725855186435
GIPR	3.61811335715203
AHI1	4.17459414279087
BST1	4.35557840859744
NCR2	3.6686513055718
NADSYN1	5.26095139677645
UBE2W	5.67081614402867
RGS14	4.10514777391316
KRT15	4.11489929289177
SCN11A	3.66716959446526
GFI1	3.78803284320692
FHL1	4.77706795384801
SMC6	5.61582526432788
GATA1	3.86240788526663
OSGEP	5.96464175750468
ARMC6	4.43964449177947
HK3	4.02966147586790
PSMD5	5.98796316509795
RSU1	7.50302962625962
RPL4	11.3106667230773
MAD2L1	7.56628716790958
RBPMS	5.28762784416025
EIF4A3	8.36786968649766
E4F1	4.96377408345037
DLEC1	3.66251398561389
PRPF3	5.23105517041504
EMR1	3.39460334043057
CHMP2B	6.98942637778388
CAMSAP1	4.10688445554776
RPS21	10.3718582508479
XCR1	3.25599037019801
ARID5A	4.53590966123366
RBM6	5.20644490392432
UBE2N	7.69199350164194
KLF4	4.1769855845622
MGC4172	4.53932070981980
LMO4	5.76450808985879
KLKB1	3.24402435105244
HDAC3	6.4469248949256
HP	5.58425398756149
SCHIP1	6.08450851518322
BTK	4.19364206076998
KRCC1	7.53474683043734
PRND	2.85888147614344
C6orf27	3.66534177305547
PIGL	3.73718925746358
CLCA1	3.59123492612709
C1orf112	3.78408854083628
OLFML2A	4.84074133752628
HUS1	4.91331712567198
SFRS6	7.22462219678354
CXCR7	8.09623032760227
UIMC1	5.4901361009133
FXYD2	3.79221717694304
GOT2	7.80308284370564
ZNF667	3.01708143667908
TFEC	4.66550995651864
ATP7B	4.19508799982526
RAB38	3.43415122598669
POLD2	6.66782685315784
PPM1H	4.5316534537913
DCX	3.41598360951218
NFYC	6.48539731955938
ZNF228	3.510277157224
KIN	5.81256091623798
PLSCR4	4.27054913104225
HIST1H4I	4.3066004916846
PPARGC1A	3.11976310857199
HIG2	7.25104011688346
KCNK10	4.49057132514369
EXOC1	7.44230609410696
OR6A2	3.68039182612622
ETFA	8.05620440233407
PDAP1	5.4567517051998
C19orf6	3.65177172347288
POLRMT	3.87004971881607
ZNF146	7.57441313298688
MIA2	3.30637492575924
LY6G6E	3.39171794689879
EIF4E2	7.76788246206888
NENF	5.02399591368507
HOXB5	5.46236934131398
ZNF324	4.43555060273929
CUGBP1	3.86151054986321
ENTPD7	3.87505683489012
TTC13	5.49852396839054
GJB5	3.22568669496151
PRSS22	4.32812608755605
CYP3A5	3.61927216658462
MBOAT5	4.39284107223318
CUL4B	5.00128963726617
CENPJ	3.42556129417157
KIAA0664	6.59795807926227
PITX1	3.46108020885226
PDGFRB	5.7042755952986
RDX	5.86867054574118
CELSR3	3.78062877097915
JUND	6.11698733407569
ITSN1	4.65354519672895
CHRNB1	3.59715246660548
EHBP1L1	3.52802814012753
C19orf2	7.19745893685023
FETUB	3.14130467547347
CAMK2B	3.33163180694226
DCTN1	5.63662727546936
TNKS2	5.85380533950895
MRTO4	6.81938595623578
C1QBP	6.64637797435761
TTC3	7.906892338365
NDUFB8	8.29703785500464
CADPS2	3.62563549908985
EDG2	4.59386283871408
MYF5	3.3665882229081
SEMA3G	3.52639285269281
IL23A	3.65475073596907
GJA9	3.89526675603234
R3HDM2	6.94586449275033
C5	4.04178279109575
SLC2A10	6.39079662244565
TRIM45	4.25040844645964
TSP50	3.76871387103089
PAQR3	4.97028971480828
ANKRD26	3.36279543549229
TCP1	8.18019250856023
TMED7	7.12913095661313
CMA1	2.76861837524321
PTCRA	4.67234839960287
HCRTR1	3.71749371281571
FST	5.10620939876323
PAWR	3.85077438810851
LDLR	4.57195222901043
ASTN2	3.95597114435967
SCRN1	6.27876307617437
GPATCH8	5.10764044441868
KIF4A	5.68388075440038
TANC2	3.51104779942602
ZMYM5	3.85285140566607
PGM1	7.37570817694763
ZNF586	4.41046429121338
POLR3G	3.84213671240576
CPD	6.51689350164579
SNCAIP	3.89743992089006
DCT	3.56321117108892
HLA-DOA	3.71215605074656
TANK	5.23738737324721
RCAN1	4.27306921060567
UPK1B	7.84217777192092
DNAJB4	4.20704560845859
UGT1A8	3.11690740394757
LIMD2	3.30533146792014
HIST1H4L	3.49509757846667
PECR	4.62560807774051
HSPA2	4.91194608917438
SERP1	9.33577183099328
TACR2	3.4150699176443
NUP85	6.15903795924458
CD177	3.42616248939353
GPR135	3.38874427970077
PIGG	5.31363967082976
LGR5	6.44497075446882
JAK2	3.49468812969932
DPYSL4	3.23636855926988
TM9SF4	5.3174315220282
PTHR1	3.67309660605175
SIRPG	3.22373247725456
ZNF264	4.07955379395022
BICD1	5.38912582811821
RAB5A	6.8909603847147
FLJ13224	3.13363313611693
METTL5	8.90429375251868
HERC6	4.21662079970952
CASP1	5.51129553911164
USP9Y	2.68937622803618
LRP1B	2.89418514469902
XAF1	5.5051018513582
PLA2G4C	3.7177370773353
APOA2	3.30572459230925
SPAG6	3.05762144725838
KALRN	3.26159869711757
SECTM1	6.00866404343693
THOC7	9.21157138011118
IFNAR1	4.04500237192822
TCTA	6.62114606486627
NY-REN-7	3.37166685370483
TALDO1	8.5757129230794
B2M	11.4447571005516
LPPR4	4.95859085739468
SQLE	6.75852700339862
SEPHS1	7.05187189920544
EIF5A	6.42239179096966
FAM49A	4.60983556320793
YTHDC2	3.52126962604507
EHD2	4.59198292171999
NCF1	3.92500780605739
SPG7	5.31926789271187
ZNF614	3.36873890296257
HOXA5	5.75560908827476
NUP133	6.92402613469463
FGF12	3.79494657845649
SLMO2	8.08785013465722
INPP5B	4.48744336334967
PPID	6.33763061220965
SNTA1	3.82833495781881
IL20RA	4.34848111957084
UBE2J1	5.24712943807063
CACNG2	3.18453231080547
GCM1	3.46882586579477
ELF1	5.68732046771061
TLR5	4.70743486170725
TCFL5	7.40003732632281
C1orf107	4.91709167817967
C19orf22	6.29547118353124
SAFB2	5.35478622318594
MAP3K7IP1	3.91299976627394
NCK2	7.06428243684015
OXA1L	8.37144272727584
KIAA0652	5.38429933270048
KLRG1	3.71700037369131
FRAG1	5.28453213002916
ZSCAN12	2.99371869610232
PSMD12	6.83260757290315
E2F4	5.07735931646162
CLEC4M	3.54055908352068
KIAA0999	4.81034745919814
CLDN10	6.8344510855424
MGC13053	4.19511639305716
TAC1	2.85487931878951
GYPA	3.37910214372283
HPCAL4	3.5318403450791
TRAIP	4.11299350333317
MEX3D	4.22647275697379
KIAA0232	6.73532701078569
ERCC8	4.51420489377441
NFAT5	4.7713674566216
GPX4	9.62217618636157
CSPG4LYP1	3.80818020268957
KIAA0368	5.80881613263398
FBXO3	5.15328637302484
DVL1	6.03981717316664
CMKLR1	3.73027877694051
GPR157	3.41662192200351
TYMS	7.13081750446101
OR52A1	3.12182152525751
PEF1	6.92071538975523
ZNF750	3.48877644989106
ALG9	5.73286124287146
MCM5	5.16703539986861
SDK2	3.54298236217676
BAIAP3	3.80403380269444
RABGGTB	7.3400338469939
KCNK7	3.44756580863839
PTP4A3	5.16054360101916
ANKRD40	3.69238212345726
CALCOCO2	6.27076098089057
TMSL8	3.78719465767985
SNCA	4.20738630881128
ZNF551	3.44601557295578
HBQ1	3.68939894435211
ARHGAP26	4.14349142974806
GEMIN6	6.05998323477715
HRAS	5.25700780315671
KLRC4	2.64961230170515
BSDC1	5.46626955343933
DSC1	3.77977505218565
RNF43	4.73811514964502
NDUFAF1	5.46377941122969
MAP2K4	4.5409039449798
FOLR2	6.02276434523011
LYZL6	3.85653381240817
EPB41L3	3.87945050649284
TEKT2	3.64760642172919
CDKN2B	3.90339617403379
WSB1	5.91451360478223
ZNF480	3.50400450549093
MAP3K6	4.12969100037583
PROS1	4.93691636397953
PSMB8	6.9252390367891
HN1	7.32526949136674
MAS1	3.06455907879768
APOL1	5.30961137924654
CSHL1	3.5242870321367
ZBTB7C	3.06745717448350
AHCTF1	5.87181887151728
SAE2	9.14329211961335
ITGA2	3.84737941403728
AP2S1	8.54410920777856
P15RS	6.76915805534298
MME	3.83337558730813
VAT1	6.53536224239622
MAST4	4.94635241120042
TUFM	8.49253695126898
KRT33B	3.29405543085738
THEG	4.08275977413353
KCTD2	4.87236902655963
WDR26	8.00104390089361
MFI2	3.59095030291909
KRT34	3.07963809900811
NR4A3	3.51831914381949
SGSM3	4.67954130725194
ARSA	4.16726974618463
TOMM22	5.55160946755361
SOCS3	3.70967808847846
UNKL	3.96799321645291
POP4	8.19851863117134
BHLHB3	8.58719013379208
MALL	6.01791314322517
SOX15	3.23649965459864
CCNA2	5.34659299411997
PARK2	3.38555450393314
GPR124	4.37119516402656
TMEM132A	4.87148830175107
CGRRF1	5.84688227692486
RUVBL2	8.01399219702152
MCAT	6.22733992774577
WNT10B	3.94075465672864
ISCA1	6.73120579806017
RPAP1	3.98619767402423
C12orf48	4.90549608272901
RAI16	4.57180066224929
RPL27	9.27040940146604
EPN1	3.82679963586285
MAGI1	3.07212409719167
GBX2	3.42818047284143
SLC35A1	6.46980823057097
GAL	3.94396364416942
SLC14A2	3.5909617208958
RDH11	7.36809037105514
ZNF518	3.70709841903341
PCYT1B	3.28479953634352
AUH	7.14233722904339
EIF3H	10.5625725931273
KIF1B	5.95124949249011
MBD2	4.57208596477544
AMOTL2	7.20785514302169
C6orf120	6.18661905094046
PIGT	7.70736987560782
PSRC1	5.39470682083201
PLA2G10	3.52565007825172
ALAS1	7.03881352018271
FOXO1	5.91798396463601
C17orf62	6.48293114248393
KIF5C	4.79707480118125
DUSP10	4.44089539386065
CRLF3	6.44486816410619
CLCNKB	3.8507401526909
PSMA5	8.697362128934
FARS2	5.94200872617594
CCDC28A	6.4330502622127
AMPD3	4.66832647259033
PIAS1	6.13976725863084
ADCYAP1R1	3.49288615101720
TMEM134	6.28929227962143
CDH20	2.96140482710117
FBXO7	7.86836214611633
FLJ14213	3.39703349625215
ZNF3	5.77313035086358
LRRFIP1	6.54083833661939
TMEM49	8.39880200281519
CNOT2	7.51070514141591
CBX2	3.13901823942516
ZC3H14	6.51892791909595
ALDH5A1	5.28638107655076
HNT	4.61271610778213
SERPINA4	3.34920927090567
FLJ20920	6.64336916278
CRTAP	4.84451489387582
DDX50	7.85522635992014
STYXL1	6.98096226604937
TK2	4.67951413992357
BLVRB	7.10428920782112
STMN1	5.97511483439908
GUCA2A	3.53201032255909
DPP6	3.22559388608782
GALNT10	4.76904765283691
STK39	5.89794116892754
MMP24	4.22395028325619
CKS2	9.29354433633087
RHO	3.94297475257116
BANF1	8.40748885772213
CR1	3.08913718263529
RPS6KA2	5.00497958119172
HMBS	6.38387353819089
C20orf112	3.68946442506407
SLC25A24	6.28510965994109
MRPL22	7.6629595092671
SLC25A15	4.69024068889687
GADD45B	5.91315247280487
TDP1	6.08535639843582
ZNF287	3.35645129855785
DAAM2	6.00698790255331
C11orf57	5.30816179791347
RFK	6.27553914612252
ZFYVE9	4.02013219115654
TCTN3	6.54304551240689
STCH	6.78561589718148
LOC283871	3.86722745187750
NDUFB3	7.85437486688987
DEFB4	3.65540483105399
FPR1	4.46152765821856
FMNL1	3.9100067637564
SEPT7	9.28153135449405
PTCD2	4.26571361334599
GNLY	3.67020596330506
GRAMD1C	4.14148461493553
ZNF165	4.07576817635035
TR2IT1	3.99439720476793
ARMCX3	6.50237768133509
NDE1	5.13572415755866
MAGEF1	7.08905391591963
ITGA10	3.59820553751915
ARHGDIB	7.9301668513707
FSHB	3.98843644705451
ANXA2	10.5554206858407
HLCS	4.02651280494961
MCF2L	3.8013983321302
AK1	5.3673878211943
FH	6.3062980139011
LGALS2	4.10738902429468
SYNPO2L	2.85904997525587
KIAA1045	3.61368820034359
C1orf183	4.62385559778213
MAGEA8	2.9925127744887
DGCR8	4.27636398051462
GSR	4.48768881146946
NEU2	3.29363315603653
HIST1H4B	3.60271573979062
CACNA1C	3.16073808059592
FAM20B	5.19388956643688
HES2	3.31439585136807
PDCD6	8.74098496870895
INTS7	4.93128478133363
AMPH	3.88659907468672
UCKL1	5.97797118272111
ASB4	3.22392554427039
C10orf97	4.89816007567489
ALDH1L1	4.43589213005519
CCL23	3.54323317621645
OBSL1	4.87999467568329
SLC12A7	7.4323105938035
THAP4	5.01561156781439
RBM4B	4.24641689621074
OGFRL1	4.10626803548235
KIAA0831	5.56228039457883
C12orf11	7.50672863439599
PPP1R15A	4.5727101709574
KIAA0240	4.56590057247616
CD1B	3.40535106584345
FCGR2A	6.2620852367179
MDC1	4.58248313335922
MAN1A1	3.81727011561579
KRT9	3.47019897806127
HTR1A	3.39701886822117
OCEL1	5.79736418552124
ATP11B	5.21615436174929
NLGN4X	4.47449530495111
FBXO34	6.63227948864084
ALOX12	3.71417308003092
RB1CC1	7.57568026661746
PCDH12	4.68190226539014
RPE	4.65301680697849
EIF4E	5.4397924663345
CSDC2	3.68727838699499
ABHD5	4.83536511582986
TMBIM1	7.24831936342636
PET112L	4.77736930568927
P2RXL1	3.42961118858277
F2RL2	3.63275064047985
TRMT1	5.29932835536198
IMPG2	3.87374523334404
LRRC32	4.50025436121125
BGLAP	4.03652729918085
HTR4	3.40176049991836
MRAS	4.44809739581154
TRAF6	4.23660957279171
AXL	4.68030339466279
ATP2C2	3.50157250945217
LMNB1	5.10144676256805
TELO2	4.41901234207633
PNPLA3	3.71461697857343
CSNK1E	6.17309303348968
SRP14	9.5592347014684
KCNQ4	3.43345809624296
PIK3C2B	6.33974183235834
C15orf15	7.35374491081515
TUBB2B	3.17430184928843
USP15	5.45694629982508
C12orf41	6.89124461250294
CEND1	4.1014409915891
RNF31	4.15876884117854
TCEAL2	4.61441285215776
PTGER2	4.14005960942295
UBN1	6.19059860295393
SLC5A7	3.19220054179887
SLC31A1	6.1864697418932
ADAM29	3.42812717206317
ST7L	4.25103375819325
GFOD1	5.56451538994728
CTNNA1	8.6840810445812
HRBL	4.29792156073591
CBX4	3.82114948253112
NTRK2	3.72457026557912
FOXN3	4.53904412186047
MFGE8	6.0174712685575
PFKFB2	3.76789559223922
TAS2R4	3.42738778815598
SH3TC2	3.23174472794791
IL10	3.36451061072212
PXMP4	6.2381783149402
RNF167	6.57420060365976
PRMT5	6.93395938710518
TSKU	5.6030496837793
ATPIF1	8.99465641823953
ETV3	3.34696881571371
PAK7	3.00062347435244
PDLIM1	7.59700125043504
CEP63	4.94942172503069
WDFY3	4.23623628398083
RNF126	4.97688702887236
DPM1	9.10431768560402
CLIC4	6.01145437196602
ACR	3.73993621691585
KLK7	8.92270416358999
ALOX5AP	7.5338812488105
LRP1	5.34925598320458
TNK1	4.49573111020945
TAS2R9	3.09566728000383
ZNF16	5.54058663290608
POLR1B	5.16691193153166
SLC8A2	3.64727154426466
OLFM4	3.03421259277453
TACC1	4.67939386734406
SAMHD1	6.57049861495805
ATP13A2	5.45782672229063
KRT4	3.61009180958425
PAX6	5.94618943301426
SCG2	5.3171645751308
SLC17A6	3.27656404576906
TUBB4	3.926570179419
PADI4	3.13040481171654
FMO3	3.06981521748286
NLK	3.70113880373559
POU4F3	3.13505259771665
MDM2	3.63382737737599
CAPNS1	8.82375507750552
SDF4	7.05348429582432
ITGBL1	4.69948667245092
TAP2	3.82502077582091
OR2C1	3.88744347905216
KLHDC3	6.03938145563418
EFHD2	5.43999608088411
GALR3	3.62121113987444
NBEA	3.22130537637875
ABCA6	3.41425863762452
ABBA-1	3.88140386912587
GNAI1	4.14423595207922
CLDN3	8.13872302184454
AKT2	3.40518951601362
EGFR	4.34434020573317
VPS4B	6.16536523138182
RBM16	6.67857155716754
GALNT6	6.64836800594227
ZDHHC3	6.12563544374635
SLC25A4	6.5960524336834
CYB5B	5.81527334489033
NDRG1	8.25387186039952
SESN1	4.87436623735316
GBE1	6.62931248066507
MRPL46	5.48352637157547
CLASP1	4.62226925898093
FARP2	4.32256415287563
ACOT11	3.47503215878596
LDHAL6B	3.12455410566316
MAPKAPK3	4.94236049015031
NCAM2	3.21612667566952
AFAP1	4.10744569741752
PRKD2	5.7465472261097
OR2H2	3.40622966323654
ZFP36L1	7.12725790099494
DZIP1	4.39968081576654
GPR161	4.06358204228247
RNF146	5.23551454227681
NKX3-1	4.0478401600439
CCNB2	7.37534997786792
ZNF10	3.43899497407494
WDR74	4.98392159635615
FAM134A	7.44035113314902
PCNP	7.60213225640793
PURA	5.16752380810301
DNPEP	7.04335142355323
ERBB2	5.12759341383273
CREB1	5.13188646897375
NEO1	5.36930859244147
DDX3Y	3.24645038602205
RPS3A	12.2899949340029
MXRA7	9.53022676254723
LGALS3	9.72896375881671
GLT8D1	7.13847243000208
TMPRSS3	6.49207602976922
UPB1	3.27502116422162
LAT	3.87464427942959
CLDN14	3.51850404850598
DHX38	4.63551177655149
KCNA3	3.39786548256504
BTBD1	7.73479674255274
TARS2	5.42957760557518
SKIV2L2	5.97039961187928
ABCF1	6.82952658139724
CDT1	3.53943052550481
ZHX2	5.68358524617225
FCF1	4.91809345933057
LRRC49	4.40935506618079
GUCY1B2	3.55281248773627
CD28	3.3642933860014
SMARCA4	5.24035011584062
SEPT2	8.35433333121114
SOHLH2	3.20989937319501
MCOLN3	3.83153350161287
LRP8	5.28421496198623
TAGLN3	4.34183544759435
MASP2	3.70271539603229
GPATCH3	4.08491135834587
TTRAP	7.6840796530297
AGL	5.42343602841298
NFE2L3	5.59432790741188
PSD4	4.00049195847575
PALMD	3.79705540124932
CCNB1IP1	7.84962662965925
TMEM43	6.35442050412489
OBFC1	6.40464369702564
STAT5B	4.44612401492971
C14orf79	4.59818872351794
ENPEP	3.79895456494364
SSB	8.11026154202927
SCT	3.45716529702476
TIMM23	6.92909990071868
SKI	3.96802935128392
SLC22A13	2.91597362937114
AKAP3	3.66512465619036
OAS2	4.30662121083027
KIAA0423	6.14917557820571
SEC61G	9.12120212645329
CAPN11	3.34662139715639
TMEM50B	7.26265949227224
DEGS1	7.15489967359183
ARHGEF4	3.54327047001558
DBNDD1	4.16352146452489
TBL1XR1	5.10149870033973
FAIM	5.53586885520407
SP140	3.24203361144712
G6PD	5.00164493584859
NUDC	6.56633896940256
GABRP	3.08101395113666
SCARA3	4.49119718122187
TACSTD2	5.62885410697369
EIF3J	6.49570439842878
PPP2R2A	6.40422997363288
CPA3	3.37797157604071
PVALB	3.30376765131224
BCAT2	6.72106611549377
MFN1	6.29365911336976
F10	3.4541293240516
