Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_B07_433722
GYPC	6.86966161255704
PLIN	3.46497231524382
RFXAP	3.29874292854745
C6orf15	3.69016383810993
RNF4	7.74693905535795
F8A1	7.03688291082126
PPP1R3D	4.14154479764996
GRB2	6.43795927583028
TPM3	3.12223936646069
SYT13	4.07425124157902
EPB42	3.49489939780663
RP5-1077B9.4	5.81352091594948
EIF1	10.5883790722563
CETN3	7.47498315966702
FPGT	5.65986200760937
PRY	3.35247481115688
NTHL1	6.25552568572433
POLR2B	8.08061424662719
RPS28	12.1842023661999
GDF10	3.43810259956919
COQ9	7.14363170888683
P2RX3	2.80829599894929
GCC2	7.06786743173209
RARRES3	5.98451094413353
PLXNA1	5.60812360768134
WBP4	4.65261458929506
KIAA0100	6.39876247690757
PMF1	6.82410453751878
HS2ST1	6.4936882447454
CRELD2	5.65206484536289
C8G	3.11806041118803
CD82	5.64788974421263
PMM1	4.37504858162376
CBLL1	5.114171251722
LIM2	3.35031065744773
VAX2	3.23303154764295
SETDB1	5.34666738183936
LRAP	7.6216836842222
GCLM	6.90262628433448
CPEB3	3.27938387267337
PPM1A	5.62234802523424
INTS1	4.08846735573841
MMP16	3.14612705077791
CAMTA1	4.32555635260819
SAMSN1	3.66427300844206
DRD3	2.73250625053918
GMPPA	5.96011500243118
C11orf73	7.24219647307483
AIPL1	3.69003901347505
PTP4A2	9.40759517800394
IL24	3.37660593513454
BDKRB1	3.38688434666884
HPCA	3.47284835077634
MLF1	5.69713142675047
SEC14L1	6.34571817731354
CHFR	4.57031828694499
EMILIN1	4.55498937660179
THADA	7.06623325852132
TAF12	5.69743944568769
NDUFS4	9.10161314919964
ID1	7.14128939361868
PIK3CB	4.32825294055451
COL18A1	7.63451107778361
PDZD3	3.50616494231582
TBC1D17	4.18170672310078
COX8A	8.797853651305
CDCA4	6.36760831287198
C2orf44	5.37601221844153
C9orf16	7.50718465700414
ERBB2IP	8.17430078241535
EMX2	10.1063215573825
FUS	7.69046151885979
NIPSNAP3B	3.83156152766283
TF	3.34772678757368
CXorf56	4.88023547653527
CLCN4	3.99798725953821
PWP2	4.97929103478925
MMP15	5.21654709152452
MTMR14	6.19045769303605
NPR1	6.96161784602597
DNAL4	5.04491018346363
ELAC2	4.635056918981
ASS1	10.6668560188063
IPP	6.03227396254222
TMEM59	9.21593137748013
POLR2J	8.4266818043397
SEC23IP	5.63033878955674
RGS4	3.87488334901393
UQCRC1	8.82965074097411
SNX6	7.82973318554564
DDX18	7.00688264045341
POLG	4.56731878223535
ADAM23	4.23303535223353
ZNHIT2	4.46710175701046
TFR2	3.2687992539274
NCDN	4.33993098957732
RAG1	3.59657161907645
POMT1	4.95631393679141
CYP1A1	3.31074742343767
SNAPC1	6.96624491549142
GNA11	5.33058909535926
CCDC52	2.69194516939725
CAPN1	6.31301420128148
DDHD2	6.76722095084274
UPF3A	6.26293298983284
LAGE3	5.06777111381007
GNRHR	3.10125470481416
UNC13B	5.48850262517314
TTLL4	5.44916464385596
PPBP	2.88778221782828
HTR3A	3.29644855702061
SDC2	6.74177967162145
ANKRD49	6.62649978472141
BTF3	10.8203167854677
COX7A2	9.24340790632059
SARS	9.0051290255851
C13orf18	3.55567227211509
CACNB1	4.04466909862144
QKI	5.45539670942155
SETMAR	6.04917884285946
LAMB4	3.66276441269561
MAN2B1	5.74515297634148
EML3	4.63047599775489
ACADL	3.29981575021554
OFD1	7.298120477309
CGA	3.39378059688008
EIF3EIP	10.8223780789884
PEX16	5.3101127915687
GNG12	7.59829312620752
HABP4	4.65755070011166
CNTN2	3.59261967913267
ASNSD1	8.47676412381695
FUT4	3.69065088134133
DBH	3.50549406030412
CD53	4.76281631775316
HIST1H2BJ	3.71172756597425
TFAP2B	3.28403671853078
ACF	3.77422273306489
TMEM11	5.96006125312124
CDH8	3.4513911104213
C3orf32	3.60326276056779
AGPS	4.7913391867872
C4orf18	3.56980532334819
PCCB	7.28806103568047
IPO13	4.66231578603741
PECI	7.61852978892486
UNG	8.1723095374347
C6orf105	3.58653127580203
GSTP1	8.82389858300568
SUV420H1	7.54910591409837
ARHGAP15	3.41629874152617
LTBR	7.62087924900704
TDRKH	3.22782024032147
PSG4	3.71457872587164
SLC9A3R1	5.5880037298681
NBPF3	9.11399152803353
SLC9A3	3.7682912593105
OSBP	6.15279884405243
PRR5	4.03573243089647
CHMP7	5.58604936553832
ADRA1A	3.1788597898899
ASAH1	6.75535053254181
FKBP4	7.96877821991868
ZNF350	4.49171403592194
DOM3Z	5.35760609843969
GIPR	3.796400698573
AHI1	4.54065225271376
BST1	3.93591885268853
NCR2	3.69081763188173
NADSYN1	5.02892973788863
UBE2W	6.5134059360708
RGS14	3.78641401884813
KRT15	3.75938058364574
SCN11A	3.87089379994385
GFI1	3.58667351566253
FHL1	6.77747606326893
SMC6	6.46997685972356
GATA1	3.74443425003267
OSGEP	5.09908932099649
ARMC6	4.8536685852147
HK3	3.35870807009907
PSMD5	6.52532186488999
RSU1	6.61300434093574
RPL4	12.3289622076440
MAD2L1	6.22385294467846
RBPMS	5.0921609523414
EIF4A3	8.44291604162135
E4F1	4.87855005490621
DLEC1	3.36219921801726
PRPF3	5.59953265724866
EMR1	2.82068363256188
CHMP2B	6.49936296259795
CAMSAP1	4.39613111322494
RPS21	9.98563941338722
XCR1	3.11275160335566
ARID5A	3.93654368100717
RBM6	5.89803235334594
UBE2N	7.85041177565253
KLF4	4.76721023970519
MGC4172	4.30858942382919
LMO4	6.33825638534511
KLKB1	3.0807459759696
HDAC3	6.98584679999965
HP	4.45509978937682
SCHIP1	4.918749707202
BTK	3.62852997712796
KRCC1	8.94411015852112
PRND	2.99792982210584
C6orf27	3.57179510835562
PIGL	4.10779526548964
CLCA1	3.7817563072864
C1orf112	3.92666291985389
OLFML2A	5.76116517881382
HUS1	4.56202413351465
SFRS6	6.8108734223848
CXCR7	9.09542615956638
UIMC1	6.30546173268205
FXYD2	3.57967904729908
GOT2	7.85680837984745
ZNF667	4.73927989607963
TFEC	3.03203580282424
ATP7B	4.99701464819552
RAB38	7.31050350597407
POLD2	7.3725130623321
PPM1H	4.82120321354108
DCX	3.22681081130022
NFYC	6.29292174333286
ZNF228	4.28346087842172
KIN	6.51874366893268
PLSCR4	7.1221407643178
HIST1H4I	4.15765440155285
PPARGC1A	2.86831899882293
HIG2	7.69576300242318
KCNK10	4.00837630099393
EXOC1	7.26662643159768
OR6A2	3.90102909290791
ETFA	7.72975743512734
PDAP1	5.73465132904106
C19orf6	3.49926842672126
POLRMT	4.1483381699625
ZNF146	8.68590806390386
MIA2	3.15672980071817
LY6G6E	3.31344398987803
EIF4E2	8.2842648153666
NENF	5.03475682309736
HOXB5	4.08186486502816
ZNF324	4.82971034925816
CUGBP1	3.85230413927918
ENTPD7	4.29041504055378
TTC13	4.77615870011495
GJB5	3.20943462404645
PRSS22	4.06473931160427
CYP3A5	3.26192489185204
MBOAT5	5.53188578538699
CUL4B	6.48884581710573
CENPJ	3.57052606175428
KIAA0664	5.78329472729195
PITX1	3.46413140179407
PDGFRB	5.36777359287712
RDX	5.98014533172445
CELSR3	3.9071259404022
JUND	6.85843732932194
ITSN1	5.06111784198299
CHRNB1	4.02839123023201
EHBP1L1	3.40073353877016
C19orf2	8.19067847091366
FETUB	3.12758538510781
CAMK2B	3.39743610070352
DCTN1	7.2552370911719
TNKS2	7.08140736816967
MRTO4	7.8971375185672
C1QBP	5.83202581109272
TTC3	8.12479450811857
NDUFB8	8.6973369921421
CADPS2	4.76129647907855
EDG2	4.45159950840641
MYF5	3.06747014039776
SEMA3G	3.34453079275293
IL23A	3.43369023757777
GJA9	3.67891299901335
R3HDM2	7.52229093806191
C5	5.08288546204417
SLC2A10	6.9871559995357
TRIM45	5.44102841822028
TSP50	3.81182945076569
PAQR3	4.75672885951719
ANKRD26	3.34067283893784
TCP1	7.1962184898708
TMED7	6.96031893102450
CMA1	3.05728413460802
PTCRA	4.35474278292712
HCRTR1	3.36463911327081
FST	5.17013518714835
PAWR	4.77170394937449
LDLR	4.55412309139453
ASTN2	3.88883269451985
SCRN1	7.42716933976994
GPATCH8	6.50593908891296
KIF4A	4.45702610986273
TANC2	3.95099695060882
ZMYM5	3.82364119568432
PGM1	7.96683510386495
ZNF586	4.65036318560705
POLR3G	3.67850364594548
CPD	6.30852540606142
SNCAIP	5.14522924348629
DCT	3.55878001281508
HLA-DOA	3.9213102393122
TANK	6.73714633660998
RCAN1	4.12494324102149
UPK1B	3.29823517060195
DNAJB4	5.19938419013334
UGT1A8	3.2043759173231
LIMD2	3.36310368107637
HIST1H4L	3.51192296402338
PECR	5.62428532635115
HSPA2	5.69835208533254
SERP1	9.25066533985926
TACR2	3.27116748580133
NUP85	6.12207723821404
CD177	3.36979141389193
GPR135	3.10218958335457
PIGG	6.79707480118125
LGR5	4.18434646138226
JAK2	3.66603585061638
DPYSL4	3.42077982166758
TM9SF4	6.31590771524651
PTHR1	3.7363457731517
SIRPG	2.77876836707712
ZNF264	4.99525571960129
BICD1	6.87394147247432
RAB5A	7.71060004632382
FLJ13224	3.06292345671163
METTL5	9.64291886883496
HERC6	5.28834412473238
CASP1	4.03193134325661
USP9Y	2.84131402874508
LRP1B	2.64104129520046
XAF1	5.846406394498
PLA2G4C	3.91400274890339
APOA2	3.10840257824327
SPAG6	3.22881252662451
KALRN	3.53378300828773
SECTM1	4.71646688385964
THOC7	8.54364252908931
IFNAR1	3.93745356601882
TCTA	5.5228423806839
NY-REN-7	3.79395836334852
TALDO1	8.89666333492354
B2M	11.3320040311327
LPPR4	3.24368493233478
SQLE	6.54115322954225
SEPHS1	7.78908952013292
EIF5A	6.15690674684142
FAM49A	4.44353597499157
YTHDC2	4.02218220799651
EHD2	4.60496884365329
NCF1	3.50745302331222
SPG7	6.26444030935994
ZNF614	3.69370590886260
HOXA5	2.90802725114820
NUP133	8.04821312049926
FGF12	3.78344551154003
SLMO2	7.32980290641962
INPP5B	5.00350298598132
PPID	6.8020359755462
SNTA1	4.21889531689115
IL20RA	3.29026906493491
UBE2J1	5.06961824648798
CACNG2	3.14921248868770
GCM1	3.09254150265897
ELF1	6.35835286908855
TLR5	4.64914574800706
TCFL5	6.40270581420373
C1orf107	6.15269086008519
C19orf22	6.34882971115982
SAFB2	6.0792354084128
MAP3K7IP1	3.73022683784707
NCK2	7.87619260498578
OXA1L	8.77403548030242
KIAA0652	6.5896362896372
KLRG1	3.87815066141081
FRAG1	7.16763987454817
ZSCAN12	2.98550600322689
PSMD12	6.7025137661278
E2F4	5.3568952002025
CLEC4M	3.36113780417801
KIAA0999	4.83726479243681
CLDN10	5.33256710412938
MGC13053	4.3062425179885
TAC1	2.746875004753
GYPA	3.34512474258181
HPCAL4	3.14388187323029
TRAIP	4.21829745744971
MEX3D	4.2352112504581
KIAA0232	6.7713776331521
ERCC8	5.17210653722126
NFAT5	5.90955418737429
GPX4	9.1350289488538
CSPG4LYP1	3.28353746314915
KIAA0368	6.2325339377963
FBXO3	6.07320849572487
DVL1	6.02591106356719
CMKLR1	3.4186441500307
GPR157	3.3755615673501
TYMS	7.3986245843223
OR52A1	3.27733309440712
PEF1	7.2190148590545
ZNF750	2.77848826227039
ALG9	5.94024431649459
MCM5	4.76247571779706
SDK2	3.38291659054143
BAIAP3	3.64826837201127
RABGGTB	6.74873561751387
KCNK7	3.30493754029812
PTP4A3	6.92082494987697
ANKRD40	4.26766139458538
CALCOCO2	6.93040745404251
TMSL8	4.61859363789026
SNCA	4.19917088264025
ZNF551	4.38440289602188
HBQ1	3.35225024280685
ARHGAP26	3.79278294808318
GEMIN6	7.10761410722215
HRAS	5.64560236626338
KLRC4	2.74316454580869
BSDC1	6.24327859962105
DSC1	3.68489636998438
RNF43	5.30792008251191
NDUFAF1	5.73792469770568
MAP2K4	5.67768878438959
FOLR2	4.5071369798591
LYZL6	3.47528517068113
EPB41L3	3.95988496254721
TEKT2	4.62085788818591
CDKN2B	3.37749704520492
WSB1	6.33496255604422
ZNF480	3.650502118204
MAP3K6	3.83884940924642
PROS1	6.58357014544046
PSMB8	7.04563319636221
HN1	5.99763820790174
MAS1	3.53936496843980
APOL1	4.16855154414097
CSHL1	3.48226598676205
ZBTB7C	2.91154952749397
AHCTF1	6.15565315509155
SAE2	9.23969306340756
ITGA2	5.54553367283725
AP2S1	8.07709881321032
P15RS	9.26918761714129
MME	3.72889994284265
VAT1	7.10625301704018
MAST4	5.60060973902842
TUFM	9.15960961076784
KRT33B	3.4982449257433
THEG	4.05027846018825
KCTD2	5.3333588866188
WDR26	7.69969560870566
MFI2	3.30155019924970
KRT34	3.16140132955096
NR4A3	4.17350284525809
SGSM3	4.27594459120047
ARSA	4.01009318549691
TOMM22	4.83494365397947
SOCS3	3.80869527252936
UNKL	4.0267837852617
POP4	7.78658381956529
BHLHB3	10.3506175355031
MALL	3.47265873997595
SOX15	3.4116611006003
CCNA2	4.77064443698977
PARK2	3.21096750553460
GPR124	4.79679981248283
TMEM132A	4.32594441665263
CGRRF1	6.70474323128152
RUVBL2	7.99336714146883
MCAT	5.30710920667119
WNT10B	3.53285646241079
ISCA1	5.98836233089803
RPAP1	4.27649007171461
C12orf48	5.17521678345721
RAI16	5.17010201805731
RPL27	9.9349972944028
EPN1	3.87725801167298
MAGI1	4.21412906339978
GBX2	3.27678211227160
SLC35A1	6.06364737417065
GAL	3.84629734788276
SLC14A2	3.53169592580234
RDH11	7.61034688390178
ZNF518	5.01307386538036
PCYT1B	3.34515290376095
AUH	6.81501177461715
EIF3H	11.4746477927428
KIF1B	7.99625779575919
MBD2	4.51072771420798
AMOTL2	8.27410141252204
C6orf120	5.55797359493386
PIGT	8.31599060974606
PSRC1	5.96197678064387
PLA2G10	4.01145147137908
ALAS1	6.73608446440364
FOXO1	6.73040141213035
C17orf62	5.99440877239582
KIF5C	7.07001183391729
DUSP10	3.51836273063032
CRLF3	7.02684472771666
CLCNKB	3.6102427865795
PSMA5	8.36260537361478
FARS2	5.83584638803296
CCDC28A	5.42456856899061
AMPD3	4.31888395708609
PIAS1	7.21214664561821
ADCYAP1R1	3.45011541599347
TMEM134	6.50463838152515
CDH20	2.82640941556811
FBXO7	7.35573727733193
FLJ14213	4.46582979883033
ZNF3	6.95730063913275
LRRFIP1	7.76408313020245
TMEM49	7.90418825970874
CNOT2	7.87188493879138
CBX2	2.95571721092723
ZC3H14	7.18401692842789
ALDH5A1	5.49443031873052
HNT	3.13284829949028
SERPINA4	3.22203499711612
FLJ20920	5.6698873176656
CRTAP	5.84353648950043
DDX50	8.57907949309335
STYXL1	7.438393519476
TK2	4.81821099155475
BLVRB	5.82318081551308
STMN1	7.11303087413724
GUCA2A	3.48934550565011
DPP6	3.29202991195696
GALNT10	5.01411925217095
STK39	5.1261087570277
MMP24	4.3337238422633
CKS2	8.82863421487945
RHO	3.69085225817150
BANF1	8.61960330797506
CR1	3.06879762702481
RPS6KA2	5.1487170650975
HMBS	6.3550901339194
C20orf112	3.89965443555687
SLC25A24	6.85117342351134
MRPL22	8.27305981709431
SLC25A15	5.0628393217784
GADD45B	5.12654268809169
TDP1	5.95782906604864
ZNF287	3.99520852663851
DAAM2	4.87256348037611
C11orf57	5.24392632432222
RFK	5.97781182510217
ZFYVE9	4.23802564431563
TCTN3	7.46258090223885
STCH	6.48065623278709
LOC283871	3.46123786876793
NDUFB3	8.0541137423059
DEFB4	3.57695505060157
FPR1	3.75410039679339
FMNL1	3.78336237730997
SEPT7	9.73023606468887
PTCD2	4.91882685040365
GNLY	3.30770111452369
GRAMD1C	5.98727971442671
ZNF165	4.36472032311625
TR2IT1	4.08802942293174
ARMCX3	6.72880001069514
NDE1	5.86953529551841
MAGEF1	6.72503303507984
ITGA10	3.80775032968803
ARHGDIB	5.86539016429873
FSHB	3.75708648996021
ANXA2	10.9265891803839
HLCS	4.01060203102254
MCF2L	3.80870715280963
AK1	5.02401705675175
FH	6.12210868556528
LGALS2	3.77214318602941
SYNPO2L	2.66543470470414
KIAA1045	3.43960936619857
C1orf183	4.89293204094394
MAGEA8	3.21777004175789
DGCR8	4.23734039607605
GSR	5.32014911065563
NEU2	3.57325735804494
HIST1H4B	3.64055177236392
CACNA1C	2.99702921075916
FAM20B	6.64528208786238
HES2	3.20875232419391
PDCD6	9.15753922505408
INTS7	5.453103935164
AMPH	3.66658582331906
UCKL1	5.35170800932190
ASB4	3.10031232156586
C10orf97	5.27580467296173
ALDH1L1	4.17220956721506
CCL23	3.17434391394082
OBSL1	5.76051692426525
SLC12A7	6.91045325086075
THAP4	6.39974443361407
RBM4B	5.11087052512962
OGFRL1	3.57451141721302
KIAA0831	6.76905431355664
C12orf11	8.65591128069457
PPP1R15A	5.80369018577401
KIAA0240	6.0765727727842
CD1B	3.3456354846932
FCGR2A	3.83999030191891
MDC1	5.09092682076764
MAN1A1	3.45478712309496
KRT9	3.70419927741056
HTR1A	3.40350164139354
OCEL1	5.50491885673853
ATP11B	5.44344087090885
NLGN4X	6.8365751220563
FBXO34	7.47067265005963
ALOX12	3.21391718363256
RB1CC1	7.30578803880772
PCDH12	4.8011132105046
RPE	6.14067595859596
EIF4E	6.3322551325584
CSDC2	4.40392779223163
ABHD5	4.58405219605849
TMBIM1	6.7577989422442
PET112L	5.0198480842324
P2RXL1	3.3170922397516
F2RL2	3.25581292621629
TRMT1	7.80372535904091
IMPG2	3.99833304139019
LRRC32	5.50277924919392
BGLAP	5.67757395091028
HTR4	3.31265989276743
MRAS	4.79418748010363
TRAF6	5.0786502161788
AXL	4.87647460454685
ATP2C2	3.52050418637812
LMNB1	5.89508578854572
TELO2	4.54605863596968
PNPLA3	3.33016493213434
CSNK1E	6.2132941154
SRP14	10.0771209855312
KCNQ4	3.4542465725579
PIK3C2B	5.24815009613292
C15orf15	8.8189567775263
TUBB2B	6.69809026939892
USP15	5.06633263574462
C12orf41	7.64369514999143
CEND1	3.53631694654021
RNF31	4.92659868077256
TCEAL2	5.53532984634564
PTGER2	4.38439894335981
UBN1	6.62841539081802
SLC5A7	3.24300730846664
SLC31A1	5.07764177402731
ADAM29	3.61701652572256
ST7L	4.25635498364298
GFOD1	5.66015076969348
CTNNA1	8.8288293280415
HRBL	3.71081746681624
CBX4	3.69582458499607
NTRK2	3.87259222349943
FOXN3	5.63793312778988
MFGE8	6.33944812750068
PFKFB2	3.76116913626075
TAS2R4	3.85783438729485
SH3TC2	3.07784449655048
IL10	3.39992419101632
PXMP4	5.3808257904432
RNF167	6.28641379241559
PRMT5	7.54033015497475
TSKU	4.96514037002287
ATPIF1	8.67283728614034
ETV3	3.38931807452565
PAK7	3.13382626120534
PDLIM1	9.67759771401884
CEP63	6.07460110584989
WDFY3	5.2340519889352
RNF126	4.70747119787746
DPM1	8.31184641241408
CLIC4	7.29734941780507
ACR	3.74318694451529
KLK7	6.66348275052145
ALOX5AP	4.96410638766558
LRP1	5.69651455477464
TNK1	4.73138408675076
TAS2R9	3.01516541367468
ZNF16	6.0995279228453
POLR1B	5.83244648420307
SLC8A2	3.6677047361361
OLFM4	2.93780347954698
TACC1	5.15544053989037
SAMHD1	4.97484683540843
ATP13A2	4.75192421914391
KRT4	3.79893133507745
PAX6	3.31045787953925
SCG2	3.54334387461409
SLC17A6	3.39749302823758
TUBB4	3.96410056925307
PADI4	3.05725686188856
FMO3	2.97759279971961
NLK	3.99208475270657
POU4F3	3.35134946274523
MDM2	3.4568897911476
CAPNS1	9.50251681030315
SDF4	7.3235464379142
ITGBL1	3.22307061062107
TAP2	3.5964660680284
OR2C1	3.57414954575514
KLHDC3	6.91814843108948
EFHD2	5.20734951645263
GALR3	3.69530986497968
NBEA	3.61394511189922
ABCA6	3.69110314076800
ABBA-1	3.65791742715943
GNAI1	5.74942826620023
CLDN3	9.24151494916737
AKT2	3.47730779358030
EGFR	4.92007048800157
VPS4B	6.82945060943441
RBM16	7.53334945841856
GALNT6	5.14950851381414
ZDHHC3	5.79896850268382
SLC25A4	5.98956341025012
CYB5B	5.50984989150906
NDRG1	7.64473009221754
SESN1	5.07671155780918
GBE1	7.15635068963191
MRPL46	5.65821475212126
CLASP1	6.09484154081355
FARP2	4.84863583347458
ACOT11	4.30828458493864
LDHAL6B	2.86280712086294
MAPKAPK3	6.07120111963541
NCAM2	3.31783350551012
AFAP1	4.34176637431198
PRKD2	6.04291526979846
OR2H2	3.35964166531467
ZFP36L1	8.11407050751363
DZIP1	5.2610623380728
GPR161	4.23553397064896
RNF146	4.31734415549779
NKX3-1	3.81669765984034
CCNB2	7.46725540144392
ZNF10	4.86127720611673
WDR74	5.46367927211624
FAM134A	8.79983317002319
PCNP	8.7058693258061
PURA	5.62354451986633
DNPEP	7.26377293958218
ERBB2	5.36279021949061
CREB1	6.77451462592604
NEO1	5.70288139195699
DDX3Y	3.3028094464227
RPS3A	12.8188730323402
MXRA7	9.27286310860939
LGALS3	9.80613608224435
GLT8D1	7.96252662065748
TMPRSS3	8.2985390637385
UPB1	3.12267556848105
LAT	3.72273062417708
CLDN14	3.65943185936645
DHX38	5.49100299173766
KCNA3	3.39226015960925
BTBD1	7.37444387549236
TARS2	5.63007177944113
SKIV2L2	8.88403251290088
ABCF1	7.59999124996109
CDT1	3.07943676776053
ZHX2	8.01298847683973
FCF1	5.30574142816524
LRRC49	5.22644497420457
GUCY1B2	3.44601797164405
CD28	3.25579391306659
SMARCA4	6.56286182188419
SEPT2	9.99532732571903
SOHLH2	3.36895026563013
MCOLN3	3.75663256707907
LRP8	4.16625289760265
TAGLN3	3.83054915204279
MASP2	3.73121936990899
GPATCH3	4.64932372506702
TTRAP	7.8159374186511
AGL	7.74542547119033
NFE2L3	5.25319813972415
PSD4	4.56126719874052
PALMD	4.88489080717204
CCNB1IP1	9.38131771316827
TMEM43	7.55035635487128
OBFC1	6.9021919077249
STAT5B	4.71686299118871
C14orf79	4.86203456010012
ENPEP	4.54251862497491
SSB	8.9281449623966
SCT	2.97851854029326
TIMM23	6.81725469430722
SKI	3.94269525756942
SLC22A13	3.22982950256770
AKAP3	3.82755029971152
OAS2	4.60405863310376
KIAA0423	6.61891687191722
SEC61G	9.15055845565298
CAPN11	3.18879497200995
TMEM50B	6.83221341457718
DEGS1	7.43881266084207
ARHGEF4	3.51789893785042
DBNDD1	4.39871864493187
TBL1XR1	5.84798788699218
FAIM	6.05715206373346
SP140	3.07131439618462
G6PD	4.84707598956247
NUDC	7.81814768731282
GABRP	3.22342566697901
SCARA3	5.52567062644073
TACSTD2	5.79010494487715
EIF3J	6.57638954170893
PPP2R2A	7.75653362143087
CPA3	3.52427064958495
PVALB	3.00629183208357
BCAT2	6.0240011571945
MFN1	5.96621885926204
F10	3.54722027411647
