Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_C11_458638
EMILIN1	3.36081748664274
THADA	6.45644591432139
TAF12	5.48251527145773
NDUFS4	7.372187686875
ID1	5.36314392867533
PIK3CB	3.69654808951131
COL18A1	8.94565502817312
PDZD3	3.34788598270235
TBC1D17	4.67370836886047
COX8A	9.94182887273006
CDCA4	7.18881579425923
C2orf44	4.950980670415
C9orf16	7.16501492054744
ERBB2IP	8.44425461750291
EMX2	9.292445915772
FUS	6.08327950547703
NIPSNAP3B	3.38453978320304
TF	3.29087579346676
CXorf56	5.20693505349512
CLCN4	3.97548582102752
PWP2	6.26749852503568
MMP15	4.4705237133634
MTMR14	6.1378634229089
NPR1	8.1992288562667
DNAL4	5.15265264605742
ELAC2	4.58340877568928
ASS1	10.9356155084674
IPP	5.87253220044416
TMEM59	9.53887946944682
POLR2J	8.54389393618971
SEC23IP	5.24654490718336
RGS4	4.05421992086491
UQCRC1	9.29488362835532
SNX6	8.36878378848798
DDX18	7.0653132425271
POLG	4.47331334940806
ADAM23	3.94363113816555
ZNHIT2	5.00790772049535
TFR2	3.46667283449936
NCDN	4.46621589860441
RAG1	3.56213666102374
POMT1	4.22943391780851
CYP1A1	3.31883142509221
SNAPC1	5.84554929550788
GNA11	5.48314143232342
CCDC52	2.7200978925059
CAPN1	7.04992314515907
DDHD2	5.96190447111066
UPF3A	5.89850977765267
LAGE3	6.34967659577759
GNRHR	3.18733092773436
UNC13B	5.94331939448015
TTLL4	4.39565258336328
PPBP	2.91968388128467
HTR3A	3.82056746304663
SDC2	4.14662895747296
ANKRD49	7.06041392987624
BTF3	10.1480769815967
COX7A2	10.2888555159596
SARS	8.1020793463156
C13orf18	3.74895739542517
CACNB1	3.94400271015846
QKI	5.86607771116531
SETMAR	5.77632559517708
LAMB4	3.35703767643318
MAN2B1	7.10405000425233
EML3	5.58330030579117
ACADL	3.37104610035680
OFD1	8.44378078857473
CGA	3.38581922797987
EIF3EIP	10.1909288961115
PEX16	4.93002026803408
GNG12	7.51722604118918
HABP4	5.18261591398346
CNTN2	3.47353718419611
ASNSD1	7.54070923902613
FUT4	4.12867011750328
DBH	3.34793692683883
CD53	6.98601612625565
HIST1H2BJ	3.56126043860523
TFAP2B	3.22131481793609
ACF	3.83489515676010
TMEM11	6.00619028660612
CDH8	3.12085927180274
C3orf32	3.82312453350861
AGPS	4.56451620398868
C4orf18	3.23856844840828
PCCB	7.29342702420013
IPO13	5.18910802846965
PECI	7.09814873520621
UNG	8.32954111316975
C6orf105	3.46109270234259
GSTP1	9.25293462502887
SUV420H1	7.8899914566593
ARHGAP15	4.29508058131018
LTBR	6.27118173705094
TDRKH	3.65890573054369
PSG4	3.55757307978687
SLC9A3R1	6.37546439382842
NBPF3	9.27495777149687
SLC9A3	3.71572858866942
OSBP	6.2899155965031
PRR5	4.8894442685124
CHMP7	5.97307984124729
ADRA1A	3.10610825680516
ASAH1	6.519426776826
FKBP4	6.92991501490062
ZNF350	4.95942026205182
DOM3Z	4.71542717355855
GIPR	3.83027534443436
AHI1	4.84106712253852
BST1	4.12091526009327
NCR2	3.47292666639666
NADSYN1	5.11761773875615
UBE2W	6.44258110859212
RGS14	4.13316714675973
KRT15	3.81666729303501
SCN11A	3.76864139171945
GFI1	3.58752780496444
FHL1	5.33533433092321
SMC6	6.30905648702972
GATA1	3.64773387433419
OSGEP	5.77888153644983
ARMC6	5.17441401896942
HK3	3.60227036086244
PSMD5	6.26147545836407
RSU1	6.45191487791696
RPL4	12.3441701868246
MAD2L1	5.73718172577155
RBPMS	5.19074010184505
EIF4A3	8.65442996920864
E4F1	4.98717196334359
DLEC1	3.55662684767087
PRPF3	4.8932430114465
EMR1	2.92869483613729
CHMP2B	5.92953130853148
CAMSAP1	4.28876795025869
RPS21	9.88125868876192
XCR1	3.34590858239547
ARID5A	4.59048048900904
RBM6	6.07318838837552
UBE2N	8.06034779164731
KLF4	3.48986975973339
MGC4172	4.45082487555001
LMO4	7.08856812456243
KLKB1	3.26604746034186
HDAC3	6.15286598187122
HP	5.17734212649156
SCHIP1	5.52796385200076
BTK	4.21147335124099
KRCC1	8.21936411957654
PRND	3.13428357612773
C6orf27	3.47907281315465
PIGL	3.86938910409591
CLCA1	3.7439778685075
C1orf112	4.61191059401019
OLFML2A	5.95418912038459
HUS1	4.81706874719884
SFRS6	7.16972992170922
CXCR7	5.60092942976208
UIMC1	5.72398355145193
FXYD2	3.60577869357998
GOT2	7.39955722225707
ZNF667	4.65915645796265
TFEC	4.25722064338632
ATP7B	4.1761539701645
RAB38	3.60086751576865
POLD2	7.52786496912315
PPM1H	6.08552254396533
DCX	3.23988415206531
NFYC	5.76411492803802
ZNF228	4.4731577470469
KIN	5.34606337795731
PLSCR4	5.81048269437012
HIST1H4I	4.30291247527056
PPARGC1A	3.25665357546426
HIG2	7.02595515137479
KCNK10	4.04072834108995
EXOC1	6.91013068487322
OR6A2	3.79262995955841
ETFA	7.45348353331346
PDAP1	5.05086879726647
C19orf6	3.51314783347866
POLRMT	4.30440633330132
ZNF146	8.13006350874466
MIA2	3.24920707607000
LY6G6E	3.43072064820495
EIF4E2	7.94915318566672
NENF	5.46393752459393
HOXB5	4.05142205009507
ZNF324	4.59275641641411
CUGBP1	3.72699329352295
ENTPD7	4.45179982884614
TTC13	5.27097964117532
GJB5	3.34928217383182
PRSS22	3.81716177255385
CYP3A5	4.173340124114
MBOAT5	4.40039075183197
CUL4B	5.06583140907264
CENPJ	3.17609932400021
KIAA0664	6.28817033435529
PITX1	3.58225053867788
PDGFRB	5.23457363303261
RDX	5.95245048494812
CELSR3	4.28482593544033
JUND	6.40111753017619
ITSN1	5.66547254796604
CHRNB1	3.66634808744744
EHBP1L1	3.43371239283424
C19orf2	8.00630124993598
FETUB	3.15950844864036
CAMK2B	3.2191442903271
DCTN1	6.0610617922319
TNKS2	7.09537867115232
MRTO4	8.08424216175982
C1QBP	5.59843023556461
TTC3	8.80243708375556
NDUFB8	9.01661431540249
CADPS2	3.85432197672406
EDG2	4.54232224732156
MYF5	2.77552940642273
SEMA3G	3.39167626003903
IL23A	3.44653599486765
GJA9	3.2558593057273
R3HDM2	7.54564054235288
C5	3.77743934115824
SLC2A10	6.22088383640018
TRIM45	4.71596492193264
TSP50	4.01154804072687
PAQR3	4.29146442072906
ANKRD26	3.14224606859550
TCP1	8.69356671536459
TMED7	6.71632557751802
CMA1	2.83821580984561
PTCRA	4.16249935743024
HCRTR1	3.51051223224143
FST	5.74872681528746
PAWR	4.43579779216981
LDLR	4.15569190728227
ASTN2	3.7462732001335
SCRN1	7.32125872073397
GPATCH8	6.22612683070792
KIF4A	6.5639603393823
TANC2	3.78407355972663
ZMYM5	3.6885282163348
PGM1	8.23050337494208
ZNF586	5.82773451325865
POLR3G	4.18681246478795
CPD	5.51737492003162
SNCAIP	4.16176051337672
DCT	3.45971689401357
HLA-DOA	3.49024911267923
TANK	6.07143977575123
RCAN1	4.44309910210358
UPK1B	5.52301007034782
DNAJB4	4.69615867772418
UGT1A8	2.97768415166852
LIMD2	3.64598456225182
HIST1H4L	3.98980218983635
PECR	4.7190101237942
HSPA2	6.32126780560351
SERP1	8.67128449091376
TACR2	3.38188127023162
NUP85	7.16450371903292
CD177	3.48600221550195
GPR135	3.25636175087300
PIGG	6.16820675097017
LGR5	3.62649677688904
JAK2	3.46578347485639
DPYSL4	3.33630864355107
TM9SF4	5.91029632350944
PTHR1	3.46378776623383
SIRPG	3.03670167887766
ZNF264	6.8794870588099
BICD1	6.00155886815919
RAB5A	6.83563844108854
FLJ13224	3.0646812646274
METTL5	8.71635059498231
HERC6	7.6326095440372
CASP1	5.78638221014955
USP9Y	2.82579633158646
LRP1B	2.91095612690209
XAF1	8.51346497265831
PLA2G4C	3.65894603285074
APOA2	3.22743453406124
SPAG6	3.01478108642539
KALRN	3.31951157334193
SECTM1	6.04312176238971
THOC7	9.14719374329671
IFNAR1	5.50506622376184
TCTA	6.65069986589937
NY-REN-7	3.22643409614917
TALDO1	8.88445739186111
B2M	11.5893917005839
LPPR4	4.07919063998569
SQLE	7.92531963730293
SEPHS1	6.48930189088621
EIF5A	5.85076122807196
FAM49A	4.66775919207791
YTHDC2	4.35708171901838
EHD2	4.46733103577013
NCF1	3.93042108037504
SPG7	5.77769898454679
ZNF614	3.6535681563
HOXA5	4.65801062027825
NUP133	7.34429252117656
FGF12	3.62383762919328
SLMO2	7.4514975141194
INPP5B	4.47159856719764
PPID	5.91741269171006
SNTA1	4.20194276875689
IL20RA	3.61063390124588
UBE2J1	5.80885108297834
CACNG2	3.17363398483873
GCM1	3.40825768798185
ELF1	6.86135170982397
TLR5	4.99172207539878
TCFL5	6.85083599074139
C1orf107	5.55717806389176
C19orf22	6.40657314174358
SAFB2	6.28194530390695
MAP3K7IP1	4.17223124073630
NCK2	8.09698259209171
OXA1L	7.70866199107451
KIAA0652	5.06897634740798
KLRG1	3.66720089413177
FRAG1	6.3052332048794
ZSCAN12	3.0313355604795
PSMD12	7.19784419309927
E2F4	5.19378822356357
CLEC4M	3.45642962036567
KIAA0999	4.97188205283491
CLDN10	8.2048600555002
MGC13053	4.22416761468305
TAC1	2.66090848169433
GYPA	3.31121212529324
HPCAL4	3.19646240213621
TRAIP	4.14278235211397
MEX3D	4.31256143521112
KIAA0232	6.74028825346524
ERCC8	4.83328225024924
NFAT5	5.90856450585133
GPX4	8.96985583806222
CSPG4LYP1	3.36521162532746
KIAA0368	5.81169120639875
FBXO3	4.73000983454269
DVL1	6.90309014356235
CMKLR1	3.64456045878597
GPR157	3.59049465189809
TYMS	7.26524389399578
OR52A1	3.20449472829321
PEF1	7.34769232451552
ZNF750	3.86103378789843
ALG9	6.35723088985884
MCM5	5.5947259791767
SDK2	3.34542636354755
BAIAP3	3.82760107949203
RABGGTB	6.63684905513689
KCNK7	3.34584917654177
PTP4A3	5.9439354838187
ANKRD40	3.88410771440912
CALCOCO2	6.85311553551585
TMSL8	3.96085623807457
SNCA	3.92912202965063
ZNF551	5.02850758109392
HBQ1	3.45182346809264
ARHGAP26	5.40329515087306
GEMIN6	6.57380399103743
HRAS	5.70644426960161
KLRC4	2.78917650493185
BSDC1	6.27454550869543
DSC1	3.96644278663327
RNF43	5.73460564529616
NDUFAF1	6.27729094787447
MAP2K4	5.02808159005411
FOLR2	4.10083571216068
LYZL6	3.73643021603765
EPB41L3	3.41922148270889
TEKT2	4.66142442072428
CDKN2B	3.57565753359096
WSB1	6.33914742921525
ZNF480	3.54186562204132
MAP3K6	4.67956460846595
PROS1	5.12003849348816
PSMB8	7.9770985604902
HN1	8.4857272495796
MAS1	3.52757317145217
APOL1	6.86020864398859
CSHL1	3.5067138669234
ZBTB7C	3.03170776427221
AHCTF1	6.00432712310183
SAE2	9.0884903245327
ITGA2	4.08652128313716
AP2S1	8.61994399753538
P15RS	5.66649892532351
MME	3.38112849133755
VAT1	7.11197012131551
MAST4	7.70517432258499
TUFM	8.38492705481957
KRT33B	3.3034169176346
THEG	3.74061560434829
KCTD2	6.02318310847035
WDR26	8.63079380403439
MFI2	3.34308457392350
KRT34	3.28932788488025
NR4A3	3.38656351226297
SGSM3	4.27798996705243
ARSA	3.70044225819032
TOMM22	4.82827616442771
SOCS3	3.62664771777431
UNKL	4.35041965721673
POP4	8.71744235734298
BHLHB3	8.58044064778013
MALL	4.20179982235916
SOX15	3.29647614416860
CCNA2	4.85892519108451
PARK2	3.2463154071865
GPR124	4.48667853882671
TMEM132A	5.14161854143927
CGRRF1	5.72243973694399
RUVBL2	8.5743029450592
MCAT	5.67390565637704
WNT10B	3.40327512440159
ISCA1	5.8341795609946
RPAP1	4.30299639861005
C12orf48	5.14043491160197
RAI16	4.99218841980651
RPL27	9.2854229624667
EPN1	3.75234685341068
MAGI1	3.25803127849929
GBX2	3.44298246224219
SLC35A1	7.819585734704
GAL	4.01713820166528
SLC14A2	3.5200873748056
RDH11	8.05903181890596
ZNF518	4.31514638286866
PCYT1B	3.33886081030806
AUH	5.98924601559695
EIF3H	11.1023650159233
KIF1B	7.64204497030637
MBD2	4.62236668270967
AMOTL2	8.44318183225402
C6orf120	5.71023879735655
PIGT	7.64063241497487
PSRC1	6.02510322429649
PLA2G10	3.71506734096407
ALAS1	6.8978689925587
FOXO1	5.73834341137144
C17orf62	6.92135964012397
KIF5C	5.64565579405073
DUSP10	4.85591420540164
CRLF3	7.2796360835159
CLCNKB	3.33477288259573
PSMA5	8.27239571164293
FARS2	5.2532060761671
CCDC28A	5.89814374187466
AMPD3	4.56248385674057
PIAS1	7.30330152057284
ADCYAP1R1	3.57186823290984
TMEM134	6.88253512183907
CDH20	3.11266300787798
FBXO7	7.24295775272415
FLJ14213	4.18372684081113
ZNF3	4.86549135853925
LRRFIP1	7.93163403012652
TMEM49	8.55926201324589
CNOT2	7.80640044664361
CBX2	2.8320600104565
ZC3H14	6.78021614489104
ALDH5A1	5.88423276201792
HNT	3.50891460997077
SERPINA4	3.27356612554671
FLJ20920	5.43631110897384
CRTAP	4.93626599296826
DDX50	8.06591323377548
STYXL1	7.78315821848341
TK2	4.69334625387483
BLVRB	6.68080622272791
STMN1	7.32833882712689
GUCA2A	3.16629565736639
DPP6	3.06251623755672
GALNT10	4.85720489557944
STK39	5.03997308925107
MMP24	4.90038426630374
CKS2	9.1637920004577
RHO	3.49804851650995
BANF1	9.29150475005208
CR1	2.93592119000751
RPS6KA2	6.14291179685414
HMBS	6.18440442838874
C20orf112	3.54985973900322
SLC25A24	6.56417356826468
MRPL22	8.14785827950523
SLC25A15	5.30995603222943
GADD45B	5.5100234457272
TDP1	5.41287874958768
ZNF287	3.78785454663944
DAAM2	4.84691287492507
C11orf57	6.0637304746904
RFK	5.84291664343903
ZFYVE9	4.31942433268802
TCTN3	6.50443241448476
STCH	5.26298229414943
LOC283871	3.36868722294263
NDUFB3	7.663386001029
DEFB4	3.73802760880599
FPR1	3.44845335892365
FMNL1	4.00202161483946
SEPT7	9.83890152358704
PTCD2	5.26883051525445
GNLY	3.67188115368663
GRAMD1C	6.6629068271028
ZNF165	4.8646802835381
TR2IT1	3.94259647301819
ARMCX3	5.84062350679435
NDE1	5.64107978375615
MAGEF1	6.77441187189555
ITGA10	3.71486543924177
ARHGDIB	8.1891219069907
FSHB	3.79199281277156
ANXA2	11.0203555362432
HLCS	4.19268186026295
MCF2L	3.95274053634783
AK1	5.08163166539691
FH	6.1998554818658
LGALS2	3.77011801930387
SYNPO2L	2.81856657516088
KIAA1045	3.30774682822548
C1orf183	4.43557590854155
MAGEA8	3.15882414772994
DGCR8	4.81726835876618
GSR	4.91687061542171
NEU2	3.59861844152264
HIST1H4B	3.57830738281725
CACNA1C	3.04653237340728
FAM20B	6.63551764403014
HES2	3.25868305259781
PDCD6	8.3573729302023
INTS7	5.83338330882126
AMPH	3.62554598763721
UCKL1	6.36164585438878
ASB4	3.00361415618665
C10orf97	4.27714207703369
ALDH1L1	3.83725699541024
CCL23	3.28079681835457
OBSL1	5.25787566037818
SLC12A7	6.80945668903339
THAP4	6.20599723057374
RBM4B	5.53488334755019
OGFRL1	4.20032437440226
KIAA0831	6.27797904526576
C12orf11	7.26771825172986
PPP1R15A	4.59043183157278
KIAA0240	5.70754018142172
CD1B	3.32114515503737
FCGR2A	4.96737702665303
MDC1	4.82884811173756
MAN1A1	3.34557484944904
KRT9	3.23092738955129
HTR1A	3.62584370599099
OCEL1	6.28292297518741
ATP11B	5.70530522814518
NLGN4X	4.92084993132692
FBXO34	7.94614685572331
ALOX12	3.544209814115
RB1CC1	7.80819837320092
PCDH12	4.6242737227948
RPE	4.78442847033557
EIF4E	5.86299029150398
CSDC2	4.05132578972183
ABHD5	4.87076740265021
TMBIM1	6.72090960735573
PET112L	4.34432584634504
P2RXL1	3.22892244504474
F2RL2	3.26972210570044
TRMT1	5.5938929211853
IMPG2	3.76981716616278
LRRC32	5.07871193796478
BGLAP	4.85837851680108
HTR4	3.43374078671723
MRAS	4.4976096955072
TRAF6	4.54694413718672
AXL	4.67007356313064
ATP2C2	3.58565255936857
LMNB1	6.42270142077293
TELO2	4.27431402124708
PNPLA3	3.89893391974048
CSNK1E	6.26671134881393
SRP14	10.3759988334817
KCNQ4	3.16263426666153
PIK3C2B	6.58372633325091
C15orf15	7.67225472509344
TUBB2B	3.09231244242949
USP15	5.47077888217461
C12orf41	7.55878701809171
CEND1	3.70018336183973
RNF31	5.04574949793695
TCEAL2	4.37408907794854
PTGER2	4.58731262026718
UBN1	6.27967079447785
SLC5A7	3.34856148814024
SLC31A1	5.41840957479181
ADAM29	3.32313710774200
ST7L	4.24434583198339
GFOD1	6.3823480281834
CTNNA1	9.02751053778724
HRBL	3.97694758198343
CBX4	3.31527106490748
NTRK2	3.60522120746331
FOXN3	5.38172525468373
MFGE8	8.69453696225383
PFKFB2	3.98546292022739
TAS2R4	3.65185206975144
SH3TC2	3.1780865647669
IL10	3.37439120538121
PXMP4	5.82098243639302
RNF167	6.09318154930961
PRMT5	6.83212869655997
TSKU	5.07901464590382
ATPIF1	8.9188400407504
ETV3	3.15974248114103
PAK7	2.99251337955988
PDLIM1	8.45257645201646
CEP63	5.12263702497291
WDFY3	4.86067933313424
RNF126	4.5098676464483
DPM1	7.94716622328674
CLIC4	5.91363587601406
ACR	3.59725273806280
KLK7	10.1831733020428
ALOX5AP	5.66522736239633
LRP1	5.14038591719105
TNK1	4.68628764036833
TAS2R9	3.07141964373532
ZNF16	7.23429689859653
POLR1B	5.79322464739048
SLC8A2	4.17334729216095
OLFM4	2.76671915980895
TACC1	4.69595549231846
SAMHD1	7.03550658762436
ATP13A2	5.82223948005294
KRT4	4.15911512694408
PAX6	3.25726395590965
SCG2	3.46592817007835
SLC17A6	3.41169600826609
TUBB4	3.67373952698899
PADI4	3.03347811895491
FMO3	3.25464819651358
NLK	4.0001339682647
POU4F3	3.06928962852730
MDM2	3.55550435777327
CAPNS1	9.7159159202549
SDF4	7.05248231474326
ITGBL1	4.78993336977175
TAP2	4.41809220057135
OR2C1	3.40733532778207
KLHDC3	6.60095380908531
EFHD2	5.51390959716978
GALR3	3.62163964475539
NBEA	3.54422432066331
ABCA6	3.19283955571413
ABBA-1	3.65682634747231
GNAI1	4.81396521467499
CLDN3	8.87312630931412
AKT2	3.37885139449981
EGFR	4.25120456599942
VPS4B	6.6741387011864
RBM16	8.50340796150089
GALNT6	6.3179027683847
ZDHHC3	5.56668945171266
SLC25A4	5.50422775183254
CYB5B	4.86090557680526
NDRG1	8.69528394890397
SESN1	5.07311351464259
GBE1	7.13348702106358
MRPL46	5.60361729044701
CLASP1	6.23932246570461
FARP2	4.95244035342244
ACOT11	4.07825458033853
LDHAL6B	3.05825206486764
MAPKAPK3	6.32891510745186
NCAM2	3.12348411287461
AFAP1	4.31752233344556
PRKD2	7.31742503527966
OR2H2	3.32165936416698
ZFP36L1	7.24196322626847
DZIP1	5.15728262747796
GPR161	4.43237138706048
RNF146	4.17207768750441
NKX3-1	3.94293986338722
CCNB2	7.8249352460281
ZNF10	4.11103980958062
WDR74	6.06333632181742
FAM134A	8.14665769916466
PCNP	8.72083207736968
PURA	5.19400683862127
DNPEP	7.25717056615715
ERBB2	5.31814350689332
CREB1	5.58033931598106
NEO1	6.49124343043966
DDX3Y	3.39723735899605
RPS3A	12.2011670097726
MXRA7	10.5196714024823
LGALS3	10.9269491561445
GLT8D1	7.41429916084118
TMPRSS3	8.86921145169562
UPB1	3.49266126482339
LAT	3.71438388335783
CLDN14	3.56956638779958
DHX38	4.87740818244866
KCNA3	3.25595767720839
BTBD1	8.24600770682605
TARS2	5.7888676552914
SKIV2L2	8.02246517838212
ABCF1	7.69101099575411
CDT1	3.5322781540547
ZHX2	6.44929501855959
FCF1	4.90532456625331
LRRC49	4.43062444032815
GUCY1B2	3.69217925698298
CD28	3.34870587017194
SMARCA4	6.3396813566074
SEPT2	9.0266824901675
SOHLH2	3.19148925712014
MCOLN3	3.70437755729699
LRP8	4.95002355260213
TAGLN3	3.83847484213362
MASP2	3.40753229439366
GPATCH3	4.21805558285169
TTRAP	7.64952645837975
AGL	7.3466971358532
NFE2L3	5.0144383735304
PSD4	4.06531439311886
PALMD	6.79762511608742
CCNB1IP1	8.19035927398916
TMEM43	6.95710151004237
OBFC1	5.96539106498067
STAT5B	4.28732657611093
C14orf79	4.70957429190368
ENPEP	3.72468610196097
SSB	8.78851692179505
SCT	3.20285797780979
TIMM23	6.35539828244117
SKI	3.7417854309767
SLC22A13	3.28477045442636
AKAP3	3.56874406369312
OAS2	6.26368641668894
KIAA0423	5.78896162105834
SEC61G	9.39905426477969
CAPN11	3.04650040043291
TMEM50B	8.08323258959196
DEGS1	7.97174131359264
ARHGEF4	3.89881336832975
DBNDD1	4.48722547935903
TBL1XR1	4.32792592207369
FAIM	5.79211239854949
SP140	3.59342281088721
G6PD	5.21514947577238
NUDC	7.76391997805504
GABRP	4.91789057356687
SCARA3	5.29521569931665
TACSTD2	5.92030923612175
EIF3J	7.00441542620844
PPP2R2A	7.6590853394511
CPA3	3.46230567974235
PVALB	3.27730528067188
BCAT2	6.3015860614316
MFN1	5.47563448923973
F10	3.3747552134185
