Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_A07_458804
KRT15	6.83926838603803
SCN11A	3.63354360751839
GFI1	3.56818472216555
FHL1	6.97974135662474
SMC6	7.3100505060476
GATA1	3.65941639733542
OSGEP	6.19455984394275
ARMC6	4.96947022617255
HK3	3.42818328481821
PSMD5	6.9937758696166
RSU1	8.26541460165993
RPL4	11.6142370319675
MAD2L1	7.88625112560412
RBPMS	5.56698876912085
EIF4A3	9.14613078075954
E4F1	4.44880117003831
DLEC1	3.34258852529565
PRPF3	7.12593082962364
EMR1	4.35339615880937
CHMP2B	7.49096162979425
CAMSAP1	4.17880813289129
RPS21	10.0083171382750
XCR1	3.11905747182481
ARID5A	4.36655487446098
RBM6	5.79469081406782
UBE2N	8.1023640547071
KLF4	4.67531617661903
MGC4172	5.04473946087822
LMO4	7.30849499315473
KLKB1	3.41222611310578
HDAC3	6.97860930998985
HP	6.6601539258387
SCHIP1	5.94560296981101
BTK	4.58786173552856
KRCC1	8.56935662029149
PRND	2.87118670943532
C6orf27	3.32517614622326
PIGL	3.70236590742491
CLCA1	3.46530520495517
C1orf112	6.03779543063914
OLFML2A	4.40723988201623
HUS1	5.18875423195736
SFRS6	7.09981939409373
CXCR7	7.30997059908057
UIMC1	7.11350945289212
FXYD2	3.40883698901375
GOT2	7.5806568598322
ZNF667	4.68885546773356
TFEC	6.69434725892434
ATP7B	4.20804573090593
RAB38	3.7290324486294
POLD2	6.55830240625116
PPM1H	4.71325287894521
DCX	3.12405771506502
NFYC	5.929673427213
ZNF228	5.52595934533477
KIN	7.07967357727004
PLSCR4	5.92622368460447
HIST1H4I	3.95361513608715
PPARGC1A	2.93001079015056
HIG2	7.95811263822425
KCNK10	3.79635999879057
EXOC1	7.75640270142992
OR6A2	3.87297212372326
ETFA	8.5397024253552
PDAP1	5.22841402048333
C19orf6	3.56611560573881
POLRMT	4.11776372630877
ZNF146	8.68584520127701
MIA2	3.12736512873818
LY6G6E	3.27158983309901
EIF4E2	7.80200135291416
NENF	4.90564903471913
HOXB5	3.87343772897463
ZNF324	4.71347545887708
CUGBP1	4.47559515801859
ENTPD7	4.0932376547527
TTC13	6.01634736962077
GJB5	3.3093066174446
PRSS22	3.7362441873851
CYP3A5	3.4882802422422
MBOAT5	3.84473660013216
CUL4B	5.87103325672676
CENPJ	3.71759652286153
KIAA0664	5.70984496761942
PITX1	4.12263607716876
PDGFRB	5.51573556512285
RDX	6.42449924485493
CELSR3	3.86152134050682
JUND	6.43402609512111
ITSN1	4.89904413199368
CHRNB1	3.9748202340333
EHBP1L1	3.49211992757724
C19orf2	7.83989393281967
FETUB	3.09447077847442
CAMK2B	3.04122833572055
DCTN1	6.15422168270976
TNKS2	7.10467313062898
MRTO4	7.80469962304132
C1QBP	6.4276340784553
TTC3	7.86419067967465
NDUFB8	8.46402031521599
CADPS2	4.27966512743907
EDG2	4.99792525801389
MYF5	3.01597560359152
SEMA3G	3.63290381211192
IL23A	3.75438476661866
GJA9	3.48558919422452
R3HDM2	6.7437181440156
C5	3.88177034953962
SLC2A10	6.2470479976818
TRIM45	5.62847924877752
TSP50	3.98696823801696
PAQR3	5.18452610612146
ANKRD26	3.27816044967882
TCP1	7.59032468805234
TMED7	7.90516037613503
CMA1	2.79432294934353
PTCRA	4.08086891250494
HCRTR1	3.33478120093333
FST	4.98965071618372
PAWR	4.57309459937548
LDLR	4.981961081011
ASTN2	4.25617672049368
SCRN1	5.97786334538118
GPATCH8	6.46905549197134
KIF4A	7.13869958929013
TANC2	3.94427194170781
ZMYM5	3.97428180077924
PGM1	8.87052558054078
ZNF586	6.4249731709576
POLR3G	3.68509897946625
CPD	6.58920834589568
SNCAIP	4.55454927316982
DCT	3.48621439098326
HLA-DOA	3.79154954380365
TANK	7.36153381758521
RCAN1	5.61168359641332
UPK1B	4.53583824992443
DNAJB4	6.48294049481912
UGT1A8	2.90013086269161
LIMD2	3.38641471243552
HIST1H4L	3.42411527490794
PECR	5.4253807330625
HSPA2	6.73810721035333
SERP1	9.4818528795161
TACR2	3.73518237393487
NUP85	7.54983636048619
CD177	3.40124645959322
GPR135	3.11047120268463
PIGG	7.01598104642016
LGR5	3.28871022719563
JAK2	6.27900405630797
DPYSL4	3.4070741337402
TM9SF4	6.06064926501861
PTHR1	3.14208165356719
SIRPG	3.45647674699556
ZNF264	5.07183679371837
BICD1	5.82516716465293
RAB5A	7.8554155334876
FLJ13224	3.11702555306799
METTL5	9.11915961023876
HERC6	8.0218771609989
CASP1	7.62144860521006
USP9Y	2.80809327572589
LRP1B	3.11389506232022
XAF1	8.97583380216862
PLA2G4C	4.6320441324429
APOA2	2.97474208965712
SPAG6	3.04418330534259
KALRN	3.24091940664745
SECTM1	6.4996545612765
THOC7	8.73869336316954
IFNAR1	4.37682926094135
TCTA	7.3493855816637
NY-REN-7	3.76050453892542
TALDO1	8.82882061387265
B2M	12.4076681714172
LPPR4	4.59851497103817
SQLE	6.27331797407244
SEPHS1	7.1313520857235
EIF5A	6.64848815004442
FAM49A	5.80750409701013
YTHDC2	5.07611832556672
EHD2	4.68837945085828
NCF1	4.05277681421615
SPG7	6.1445578938462
ZNF614	4.11634348526378
HOXA5	4.67301236455322
NUP133	7.95155054577291
FGF12	3.36988071881677
SLMO2	7.05662498220438
INPP5B	4.78140544142334
PPID	7.10937715892274
SNTA1	4.07067276021519
IL20RA	3.825626135183
UBE2J1	5.94956839856036
CACNG2	3.03253326972771
GCM1	3.18382949852555
ELF1	7.01805055377721
TLR5	5.02018917542083
TCFL5	6.14636761484667
C1orf107	5.68626188235327
C19orf22	6.59335818011287
SAFB2	5.70490308559473
MAP3K7IP1	3.75622707079517
NCK2	7.66897065697162
OXA1L	8.92677239113413
KIAA0652	5.89883273840169
KLRG1	3.45557480703792
FRAG1	5.98835860331825
ZSCAN12	3.25612199879194
PSMD12	7.64195448738371
E2F4	5.06702857722746
CLEC4M	3.45822636122484
KIAA0999	4.7857890838037
CLDN10	8.22845571099565
MGC13053	4.18572311599056
TAC1	2.64162700418470
GYPA	3.32810348298915
HPCAL4	3.14188464254432
TRAIP	4.42019758576057
MEX3D	4.81350917310107
KIAA0232	6.73020133413465
ERCC8	5.29006498370041
NFAT5	4.61314095885271
GPX4	8.93437719543729
CSPG4LYP1	3.18629638498071
KIAA0368	5.80831534652754
FBXO3	7.18292925348063
DVL1	5.64344106024565
CMKLR1	3.97625251011885
GPR157	3.46065699043255
TYMS	8.43078431540729
OR52A1	3.02360817947510
PEF1	7.10555144963129
ZNF750	2.85738621583739
ALG9	6.69696317651712
MCM5	6.11492502098775
SDK2	3.27607284950216
BAIAP3	3.59769262230399
RABGGTB	7.56248828204402
KCNK7	3.16981768027650
PTP4A3	5.61050616980892
ANKRD40	4.35695401867414
CALCOCO2	8.170193269434
TMSL8	4.68284910329429
SNCA	4.28993022644108
ZNF551	4.69357543529046
HBQ1	3.46068973275114
ARHGAP26	4.55692241460228
GEMIN6	7.37400003315571
HRAS	5.22777485982712
KLRC4	2.95229601589117
BSDC1	5.72048058366722
DSC1	3.80738705788645
RNF43	4.93656578591347
NDUFAF1	6.39825872025513
MAP2K4	5.7169961885836
FOLR2	5.69402922405131
LYZL6	3.58480942804152
EPB41L3	4.89218934855142
TEKT2	3.69853087725120
CDKN2B	3.59287033524488
WSB1	6.55489584097802
ZNF480	4.60976591582536
MAP3K6	3.74183572151257
PROS1	6.33108217708672
PSMB8	9.11760822765384
HN1	8.34165291867913
MAS1	3.02077228677393
APOL1	6.839476098801
CSHL1	3.16504207114408
ZBTB7C	3.01336322847788
AHCTF1	6.1154256746217
SAE2	9.01270875562848
ITGA2	4.19601492289885
AP2S1	8.94566502887836
P15RS	7.33639759344654
MME	3.62420755842586
VAT1	6.80869880716843
MAST4	4.85258798938928
TUFM	8.97775899307489
KRT33B	3.23107465893280
THEG	3.59289086020396
KCTD2	5.12618250615283
WDR26	8.8317846535829
MFI2	3.08959013405597
KRT34	2.94978664467925
NR4A3	4.23863360616077
SGSM3	4.28763855225020
ARSA	4.32061561439817
TOMM22	6.54968926685474
SOCS3	3.80212395866729
UNKL	3.57621260168205
POP4	8.90620598811113
BHLHB3	8.23522089366492
MALL	4.09656621705017
SOX15	4.10275681840059
CCNA2	6.44076615845103
PARK2	3.13484491299961
GPR124	4.7620191269034
TMEM132A	4.80596650159926
CGRRF1	6.47573009179376
RUVBL2	8.67001173619363
MCAT	6.08771711036632
WNT10B	3.54227028484131
ISCA1	7.1658129655135
RPAP1	3.64978912505053
C12orf48	6.6888794724945
RAI16	4.99999398059466
RPL27	9.5564638390512
EPN1	3.47620961677637
MAGI1	3.04974470713182
GBX2	3.29531282508638
SLC35A1	7.53134707101336
GAL	4.16944199331318
SLC14A2	3.25173651285371
RDH11	7.29579919648231
ZNF518	4.06471826367859
PCYT1B	3.15750406894973
AUH	7.2887740040071
EIF3H	10.9966587244640
KIF1B	6.97805159706158
MBD2	4.66006598651889
AMOTL2	8.42911719694093
C6orf120	6.10855396770222
PIGT	8.0939869691309
PSRC1	6.6332682087132
PLA2G10	3.75105425874742
ALAS1	6.9995671407291
FOXO1	6.28760938660812
C17orf62	7.13847867970444
KIF5C	5.71450274146941
DUSP10	5.36589948775721
CRLF3	7.52204184580569
CLCNKB	3.28366646107242
PSMA5	9.78915361470376
FARS2	6.75204502819001
CCDC28A	6.90507689647674
AMPD3	4.78255316709255
PIAS1	6.8094020280655
ADCYAP1R1	3.50169519662978
TMEM134	6.41074052632252
CDH20	2.95075174965801
FBXO7	7.6844867851538
FLJ14213	4.00310095184127
ZNF3	5.37016603163523
LRRFIP1	7.434432762575
TMEM49	9.51277915590903
CNOT2	7.59181130733477
CBX2	2.76236804715587
ZC3H14	6.51189956564699
ALDH5A1	6.65651040623349
HNT	4.15252515550173
SERPINA4	3.09933175650945
FLJ20920	5.13869412163934
CRTAP	5.75375130692793
DDX50	9.05397276618447
STYXL1	5.83149755015854
TK2	4.32108706100679
BLVRB	7.08214205541437
STMN1	7.3408994880998
GUCA2A	3.18848064024591
DPP6	2.95268997704981
GALNT10	4.64479015219219
STK39	6.06942682128641
MMP24	4.34173882549886
CKS2	9.80307535257564
RHO	3.6881929921183
BANF1	8.8695320950921
CR1	2.97327528805014
RPS6KA2	4.54781827189673
HMBS	6.20865722888385
C20orf112	4.18830752481286
SLC25A24	7.98786075485341
MRPL22	8.7987071229294
SLC25A15	4.50575414132527
GADD45B	6.76475134494432
TDP1	6.3272316354764
ZNF287	3.71189378823635
DAAM2	5.2610455467298
C11orf57	6.40896587809338
RFK	6.95580118059426
ZFYVE9	4.23466571988483
TCTN3	7.2174298620835
STCH	6.89025026607562
LOC283871	3.43417464703850
NDUFB3	8.64551870272842
DEFB4	3.87070767983852
FPR1	4.6069189925661
FMNL1	4.27022473805201
SEPT7	8.90840636500338
PTCD2	4.59562638920444
GNLY	6.4977131099792
GRAMD1C	5.09048333445495
ZNF165	5.70288086367435
TR2IT1	4.45080965043821
ARMCX3	7.94522984478725
NDE1	5.7581542738538
MAGEF1	7.64977728634663
ITGA10	3.67815211129187
ARHGDIB	8.86446058219344
FSHB	3.56318637834941
ANXA2	11.3780581263408
HLCS	3.99521491115156
MCF2L	4.05165586966558
AK1	5.15358929423524
FH	6.73743860649112
LGALS2	4.53371101642645
SYNPO2L	2.72970962566248
KIAA1045	3.41196929316859
C1orf183	4.18904331055978
MAGEA8	2.9310455877605
DGCR8	3.89157578547044
GSR	4.49829764605047
NEU2	3.34992261618476
HIST1H4B	3.61948700294158
CACNA1C	3.1518571931851
FAM20B	7.50053678402187
HES2	3.33856787807699
PDCD6	9.60435188155636
INTS7	6.41620582018253
AMPH	4.15022498740680
UCKL1	5.9305405534351
ASB4	3.00288899374058
C10orf97	5.81831350146991
ALDH1L1	3.59120707138059
CCL23	3.31625114377788
OBSL1	4.64477332245145
SLC12A7	7.23907461907606
THAP4	6.2553530834398
RBM4B	5.72395877012482
OGFRL1	4.75167919999851
KIAA0831	6.1286616228411
C12orf11	7.53001345895497
PPP1R15A	6.21150840475358
KIAA0240	5.74879989260904
CD1B	3.08196885828512
FCGR2A	6.80599050378321
MDC1	5.94606776752527
MAN1A1	5.37055651531778
KRT9	3.38505190799545
HTR1A	3.2374797183203
OCEL1	5.68095266017687
ATP11B	6.7796999207773
NLGN4X	4.27442223345521
FBXO34	7.79306981988077
ALOX12	3.36771268140107
RB1CC1	6.93167460351297
PCDH12	4.69471718387894
RPE	6.02277467189702
EIF4E	6.5846624171161
CSDC2	3.39239302764686
ABHD5	5.35888510138946
TMBIM1	6.70070883265893
PET112L	5.05479887891285
P2RXL1	3.13242504754267
F2RL2	3.02989261579162
TRMT1	6.22310862498061
IMPG2	3.50591426104684
LRRC32	5.5148152868869
BGLAP	5.28404731206163
HTR4	3.31954588930985
MRAS	4.26207376361642
TRAF6	5.6513030206466
AXL	5.0155309231631
ATP2C2	3.87371848419313
LMNB1	6.02322846437096
TELO2	4.12481990262651
PNPLA3	3.20665132651936
CSNK1E	6.02551640923925
SRP14	10.2890594868297
KCNQ4	3.34454095126895
PIK3C2B	5.08677830932628
C15orf15	8.53658635109101
TUBB2B	3.01861975944217
USP15	6.349293108953
C12orf41	7.98408488866681
CEND1	3.50118676644948
RNF31	5.24428470675286
TCEAL2	4.65285689594374
PTGER2	5.20431620962402
UBN1	6.11393018485051
SLC5A7	3.1728697003688
SLC31A1	5.6500997466939
ADAM29	3.20908265355808
ST7L	4.2723084227528
GFOD1	6.60375989283871
CTNNA1	9.4378217782955
HRBL	3.84560135980398
CBX4	3.44322724327091
NTRK2	3.44888873969526
FOXN3	5.19261534613527
MFGE8	6.52837302862213
PFKFB2	3.83219969774431
TAS2R4	3.37701798800621
SH3TC2	3.15439692784200
IL10	3.79578938777735
PXMP4	6.64806601055865
RNF167	6.11789923899134
PRMT5	8.4558464262752
TSKU	4.86419729322047
ATPIF1	8.63482766424912
ETV3	3.39924897459092
PAK7	2.95296851988938
PDLIM1	9.08117360685065
CEP63	5.44474989818292
WDFY3	4.85510124457677
RNF126	4.62024365725470
DPM1	9.29719854359328
CLIC4	7.7895908547879
ACR	3.58641868793406
KLK7	9.67710947021491
ALOX5AP	8.51466301376918
LRP1	4.75081420199481
TNK1	4.10534890646887
TAS2R9	3.04291977722794
ZNF16	6.21259389932271
POLR1B	5.015833402417
SLC8A2	3.63125467092629
OLFM4	2.64918665287284
TACC1	5.44633620433899
SAMHD1	8.81160449073334
ATP13A2	4.71924905409274
KRT4	3.48062233818885
PAX6	3.22057833844685
SCG2	4.80509713701152
SLC17A6	3.30123842583614
TUBB4	4.32321587639932
PADI4	2.92772995587578
FMO3	3.10957786214909
NLK	4.37633077034009
POU4F3	3.13559156139348
MDM2	3.42800407425135
CAPNS1	9.32767379187177
SDF4	6.71117499920763
ITGBL1	3.84589629153988
TAP2	5.09348768437909
OR2C1	3.24908161649427
KLHDC3	6.83048532305259
EFHD2	5.4205575434786
GALR3	3.74505898651195
NBEA	4.03315729932289
ABCA6	3.34048758214154
ABBA-1	3.42114374431932
GNAI1	4.98774897110662
CLDN3	8.00188885230074
AKT2	3.4069103121558
EGFR	4.33995707828198
VPS4B	6.34531468450043
RBM16	7.3642426153611
GALNT6	5.69767921793726
ZDHHC3	5.56070809847184
SLC25A4	7.65347751853409
CYB5B	5.72766332732288
NDRG1	8.2167267671276
SESN1	5.41493473598512
GBE1	7.65292744711461
MRPL46	6.24239260968417
CLASP1	5.46333253506347
FARP2	4.47322687819313
ACOT11	3.42371132973676
LDHAL6B	2.88956272751695
MAPKAPK3	5.51093471558967
NCAM2	2.98905194079838
AFAP1	4.31668576895623
PRKD2	6.70520259328449
OR2H2	3.1255097997232
ZFP36L1	7.20842891502318
DZIP1	4.00818221768205
GPR161	4.17136099139407
RNF146	6.08836560928716
NKX3-1	3.68574085182218
CCNB2	8.22346146241834
ZNF10	4.04938410856366
WDR74	5.93264297696247
FAM134A	7.71281202317509
PCNP	8.7802354721638
PURA	5.55938047501363
DNPEP	7.385478803144
ERBB2	5.15569082655799
CREB1	6.56005767946958
NEO1	5.65731168867719
DDX3Y	3.23030268303325
RPS3A	12.7444118706830
MXRA7	9.27793705944587
LGALS3	10.8223239054107
GLT8D1	7.44558525950075
TMPRSS3	7.01892753279192
UPB1	3.06423670850652
LAT	3.86401947276647
CLDN14	3.70526609485091
DHX38	5.05323966710674
KCNA3	3.17396361100239
BTBD1	7.5908388587211
TARS2	5.78883241655088
SKIV2L2	8.7702984204124
ABCF1	8.28678165380366
CDT1	3.60625925635854
ZHX2	6.476583555425
FCF1	5.08363692520999
LRRC49	4.30598976900124
GUCY1B2	3.29975902636866
CD28	3.31446859866342
SMARCA4	6.37336474944343
SEPT2	9.5675854770368
SOHLH2	3.28438569913004
MCOLN3	4.44057000259218
LRP8	6.21050607306996
TAGLN3	3.60526382907188
MASP2	3.45628071015237
GPATCH3	4.19115894160247
TTRAP	9.34489469390317
AGL	7.47233944352084
NFE2L3	4.66349903767673
PSD4	3.93706126027024
PALMD	7.76883136457416
CCNB1IP1	8.32623690513431
TMEM43	7.20339191784059
OBFC1	5.84704204870431
STAT5B	4.68105188589713
C14orf79	4.22284486130812
ENPEP	4.65568498878322
SSB	8.75464747085286
SCT	3.06497262702368
TIMM23	7.03750238113056
SKI	3.61341505520979
SLC22A13	3.03629051146820
AKAP3	3.4141639069388
OAS2	7.88775675011467
KIAA0423	6.5918895861091
SEC61G	9.468469549804
CAPN11	3.04423034088614
TMEM50B	7.74031162342737
DEGS1	8.34668509907605
ARHGEF4	3.24735779442796
DBNDD1	4.00121454604649
TBL1XR1	5.60841185727885
FAIM	6.64252230878371
SP140	3.47149375983129
G6PD	5.32313848245003
NUDC	7.40562321821538
GABRP	7.0815890841123
SCARA3	5.88521599273153
TACSTD2	5.55976870466497
EIF3J	7.3275333197938
PPP2R2A	8.00122657465121
CPA3	3.74468984275025
PVALB	3.56671058476958
BCAT2	6.73511314973992
MFN1	7.553803987504
F10	3.13982095697099
