Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_H09_298020
STK17A	4.45618757078343
FOXE1	3.08827291509722
GML	3.04629056020359
CNGA3	3.00706046902453
CD38	5.14140275617773
ZDHHC6	7.52621862944102
NEFH	3.22139079071881
PGBD5	3.32535761462153
CTDSP2	7.71672151434531
RMND5B	6.18262273302378
ZNF257	3.57293193795742
DUSP4	4.13901230442864
FLJ22167	8.0183908815349
EXOSC7	6.37408151399941
ROR2	3.48308963176185
FOXM1	6.28688371906747
ZBTB48	4.76489132709289
BUD31	7.44618675353703
MAOA	3.99498479200754
CCDC41	4.5682905068781
TNNT3	4.01191225032880
FBXO11	4.80543303854004
GYPC	5.73184985391786
PLIN	3.71705540672833
RFXAP	3.67385455826496
C6orf15	3.74743711830165
RNF4	8.12288722349135
F8A1	8.96038009514332
PPP1R3D	4.2704302191792
GRB2	7.15763374138513
TPM3	3.18372850640757
SYT13	3.70605414662751
EPB42	3.50953497679161
RP5-1077B9.4	5.63956008447128
EIF1	10.9039539057444
CETN3	5.75001617846156
FPGT	4.58048297268992
PRY	3.30080973206201
NTHL1	5.04152062944228
POLR2B	9.10377026977394
RPS28	12.4840352834475
GDF10	3.07230485963056
COQ9	7.66981834777739
P2RX3	3.05856751804476
GCC2	6.04976630694977
RARRES3	8.32734294116911
PLXNA1	5.92654095363685
WBP4	3.97586335789554
KIAA0100	5.86739827853516
PMF1	6.95548026065679
HS2ST1	4.63646874571599
CRELD2	6.9828025729383
C8G	3.23751560438417
CD82	5.16174713784246
PMM1	4.84410855147035
CBLL1	4.29593102518824
LIM2	3.60777672927582
VAX2	3.62661909034762
SETDB1	5.18152703022417
LRAP	5.60608210065459
GCLM	5.43727280020407
CPEB3	3.4130599779407
PPM1A	5.44806940915176
INTS1	4.39696309749236
MMP16	3.24543911503471
CAMTA1	2.97032974218678
SAMSN1	4.80701504430754
DRD3	2.77149349947745
GMPPA	6.23290233193682
C11orf73	4.70935279217523
AIPL1	3.97107934812084
PTP4A2	8.87293803540312
IL24	3.57613127581178
BDKRB1	3.29211404934661
HPCA	3.58481424405867
MLF1	5.98539655599316
SEC14L1	5.63766298741817
CHFR	5.7380550367781
EMILIN1	3.6516447365785
THADA	6.07255183775028
TAF12	4.76433941701919
NDUFS4	6.70101735835649
ID1	3.71238089921246
PIK3CB	3.07083733045774
COL18A1	5.60498037737069
PDZD3	3.31848116290811
TBC1D17	4.15448237916709
COX8A	10.1741754955481
CDCA4	6.67941362709902
C2orf44	4.4337596307795
C9orf16	8.71912797455362
ERBB2IP	7.11358082860952
EMX2	8.58520210998257
FUS	5.63554177793666
NIPSNAP3B	3.29423664845596
TF	3.69518463504127
CXorf56	5.57445066888114
CLCN4	3.70626434757882
PWP2	5.85318446411686
MMP15	4.57937084149073
MTMR14	6.20298244204361
NPR1	8.2225468534911
DNAL4	6.39802406957182
ELAC2	4.60213758143506
ASS1	10.9725604776393
IPP	5.64182509025037
TMEM59	9.8429917178455
POLR2J	9.92243359874272
SEC23IP	4.39133813247928
RGS4	3.54395810817721
UQCRC1	9.50570629575131
SNX6	8.24992576216667
DDX18	6.38943427663210
POLG	4.65913892370886
ADAM23	3.94428945968251
ZNHIT2	6.38665323206295
TFR2	3.51152755285278
NCDN	4.8276655207241
RAG1	3.57752460208498
POMT1	5.33519187625737
CYP1A1	3.60350795240015
SNAPC1	4.80342621111917
GNA11	6.19708317917355
CCDC52	2.79831021758764
CAPN1	6.64375173061028
DDHD2	4.94055833824336
UPF3A	5.6219581740463
LAGE3	6.20345360550639
GNRHR	3.12279672108177
UNC13B	5.19003789582989
TTLL4	4.9398290109736
PPBP	2.86578451745354
HTR3A	3.31656990933021
SDC2	4.17561457214553
ANKRD49	7.16206381260509
BTF3	9.98862904457194
COX7A2	10.7540522655543
SARS	8.4559863541777
C13orf18	3.59834958457971
CACNB1	3.84459792997197
QKI	4.8838407173302
SETMAR	5.1551568497587
LAMB4	3.68286174502924
MAN2B1	8.69624486894875
EML3	5.50718272090712
ACADL	3.28110143441039
OFD1	7.81511294811599
CGA	3.48065758855445
EIF3EIP	10.6984097420529
PEX16	6.12224173662157
GNG12	8.08016562612563
HABP4	4.71891410174095
CNTN2	3.72821491072926
ASNSD1	6.51086205726316
FUT4	4.23118220737082
DBH	3.78005771157889
CD53	7.65033951752178
HIST1H2BJ	3.94070493001754
TFAP2B	3.56099536971009
ACF	3.53906838608398
TMEM11	5.71587717843413
CDH8	3.30438377181995
C3orf32	4.05945636158205
AGPS	5.03719251161913
C4orf18	3.28614837766012
PCCB	6.62817350594861
IPO13	5.23372484174605
PECI	8.32299825548307
UNG	7.6237253483462
C6orf105	3.65780417034223
GSTP1	8.56233641650259
SUV420H1	6.80417554053332
ARHGAP15	4.61927474167567
LTBR	7.44139499521473
TDRKH	3.31908565665473
PSG4	3.86355318052673
SLC9A3R1	5.96716300906862
NBPF3	9.11168220904476
SLC9A3	3.8304493454682
OSBP	6.2875025817844
PRR5	4.66071648004038
CHMP7	6.162804652206
ADRA1A	3.22629429113650
ASAH1	6.99407525946557
FKBP4	7.1589644843654
ZNF350	4.67388301819624
DOM3Z	6.73909052518771
GIPR	3.7881941875878
AHI1	4.6545291785357
BST1	4.31527742312623
NCR2	3.58570527453093
NADSYN1	5.86672692268530
UBE2W	4.31210104659137
RGS14	4.0263218218931
KRT15	3.50744152983624
SCN11A	3.45663353222882
GFI1	3.98898998731871
FHL1	4.72589625961794
SMC6	5.32915415240791
GATA1	3.840974665834
OSGEP	5.26166870466589
ARMC6	5.57947603937334
HK3	4.01943479959883
PSMD5	7.20480633671248
RSU1	6.63243060236523
RPL4	11.9414464417830
MAD2L1	7.2905178334033
RBPMS	4.318714496622
EIF4A3	9.37289959111786
E4F1	5.26240056787717
DLEC1	3.823263533438
PRPF3	5.77237891464805
EMR1	3.06524617787888
CHMP2B	5.43310465523718
CAMSAP1	4.46568671272542
RPS21	9.97776501864351
XCR1	3.45507432190571
ARID5A	5.12293476262233
RBM6	6.3837412013325
UBE2N	7.7692828787132
KLF4	3.63711525632700
MGC4172	5.41286156852678
LMO4	7.31562031076656
KLKB1	3.44571406395877
HDAC3	5.66243488290762
HP	3.82254593608048
SCHIP1	4.08429569593346
BTK	3.9470872801557
KRCC1	8.4850439675616
PRND	3.02326958807813
C6orf27	3.271735574067
PIGL	3.98160455895869
CLCA1	3.92289612316448
C1orf112	4.67372669725286
OLFML2A	4.6421065747982
HUS1	4.39999314204583
SFRS6	6.81459889364139
CXCR7	3.72230526906416
UIMC1	6.13043717788033
FXYD2	3.61596217647623
GOT2	7.32022514989886
ZNF667	3.64523150530072
TFEC	4.02591782040673
ATP7B	4.02051000908566
RAB38	3.78889721933345
POLD2	7.59067727218155
PPM1H	4.81693549476657
DCX	3.41867605858076
NFYC	7.71829947193542
ZNF228	3.99807405719599
KIN	5.53710865337846
PLSCR4	7.3211050951861
HIST1H4I	4.66791475369374
PPARGC1A	3.12612514604798
HIG2	7.37672157612256
KCNK10	4.0209536662046
EXOC1	8.10112563661746
OR6A2	3.56243447874977
ETFA	8.3811280951737
PDAP1	4.51633076197878
C19orf6	3.50619073458363
POLRMT	4.79649328382547
ZNF146	7.98723208631718
MIA2	3.27151503363012
LY6G6E	3.16886474018596
EIF4E2	9.0836594841568
NENF	5.27249424348967
HOXB5	4.81138361169681
ZNF324	4.76031377095738
CUGBP1	4.78156552767984
ENTPD7	5.04481698877506
TTC13	5.31941840619632
GJB5	3.11969346267922
PRSS22	4.23773527765912
CYP3A5	3.21915566672168
MBOAT5	4.32451981427417
CUL4B	4.45174701636422
CENPJ	3.17847718035400
KIAA0664	6.827616875128
PITX1	4.66137135625107
PDGFRB	5.24483778851823
RDX	5.40958011274331
CELSR3	4.41220246224982
JUND	6.41364148583337
ITSN1	4.78770183155787
CHRNB1	3.77942330330023
EHBP1L1	4.14784306691291
C19orf2	9.17235288114806
FETUB	3.24849555986238
CAMK2B	3.15038460310844
DCTN1	6.19717589016186
TNKS2	6.07056401892928
MRTO4	7.49856523582378
C1QBP	6.52368888862425
TTC3	6.89066218673437
NDUFB8	8.5814163353149
CADPS2	6.429549895813
EDG2	4.53290389148166
MYF5	3.36061082266510
SEMA3G	3.49625341518381
IL23A	3.98369279952256
GJA9	3.75363206874638
R3HDM2	7.2604285805338
C5	4.0239397561955
SLC2A10	5.81400825771051
TRIM45	5.78235599327272
TSP50	3.68794149613992
PAQR3	4.86836497231323
ANKRD26	3.84816415954223
TCP1	8.16920616421773
TMED7	6.15098664476085
CMA1	3.02738010034678
PTCRA	4.48523638066821
HCRTR1	3.82208355249288
FST	5.18680370128382
PAWR	3.90772806851517
LDLR	4.47792843866746
ASTN2	3.69009433845026
SCRN1	7.80862163224589
GPATCH8	5.80974379684052
KIF4A	6.70574564183321
TANC2	3.17883791185746
ZMYM5	3.63134382889666
PGM1	8.71556217928701
ZNF586	4.05821638624
POLR3G	3.41635905342552
CPD	6.17720858569736
SNCAIP	4.18395682633761
DCT	3.47243390115244
HLA-DOA	4.16022813139945
TANK	5.63193870349562
RCAN1	4.12317654040292
UPK1B	3.58266458860105
DNAJB4	4.04736491997803
UGT1A8	3.15708953238283
LIMD2	4.49944192024915
HIST1H4L	3.68802220166383
PECR	4.32783452996677
HSPA2	6.80746970362642
SERP1	9.39666984121098
TACR2	5.09379584954452
NUP85	7.42523127283798
CD177	3.41955352443073
GPR135	3.27651293166423
PIGG	7.08896902742754
LGR5	3.04505838229567
JAK2	3.63798120393669
DPYSL4	3.54091564777917
TM9SF4	6.55912241428408
PTHR1	3.45818492511366
SIRPG	3.66764324067298
ZNF264	4.8032583812877
BICD1	5.84546506987418
RAB5A	6.65729980249477
FLJ13224	3.01221446595973
METTL5	8.81065272553781
HERC6	8.69519748780864
CASP1	6.52490381344721
USP9Y	2.82577595565204
LRP1B	3.52074731082016
XAF1	6.05082164560049
PLA2G4C	3.92146896972953
APOA2	3.39049043310321
SPAG6	3.21984753744641
KALRN	3.41724874756423
SECTM1	5.31736237454738
THOC7	8.73560622220182
IFNAR1	4.29118630038358
TCTA	7.17577368736632
NY-REN-7	3.34980359235097
TALDO1	9.4267676562998
B2M	12.0516230144132
LPPR4	3.4449687330543
SQLE	5.04574716533274
SEPHS1	7.59523459945948
EIF5A	5.94854172702301
FAM49A	3.94543151218107
YTHDC2	4.10668002304245
EHD2	4.23371372592066
NCF1	4.13759986208734
SPG7	5.76215258035987
ZNF614	3.40288637372645
HOXA5	3.40221957005077
NUP133	7.40426103299395
FGF12	4.55838380906052
SLMO2	5.71383516439686
INPP5B	5.60599939041541
PPID	6.71807794871794
SNTA1	4.29537140572269
IL20RA	4.05717586713718
UBE2J1	5.11149564814167
CACNG2	3.28403332858448
GCM1	3.50323749237887
ELF1	4.63437026421118
TLR5	3.60592921858472
TCFL5	5.10423705042408
C1orf107	5.44064679546562
C19orf22	8.06205585752295
SAFB2	6.22866796161327
MAP3K7IP1	4.3315966839161
NCK2	8.21125335615135
OXA1L	8.39989916449674
KIAA0652	7.55999340303902
KLRG1	4.35789626441834
FRAG1	5.78411640528645
ZSCAN12	3.05155215735737
PSMD12	6.78149719303205
E2F4	5.49161226994454
CLEC4M	3.82589840098352
KIAA0999	5.25091900792182
CLDN10	5.60662637845082
MGC13053	4.13879300480793
TAC1	2.94817613575980
GYPA	3.41409627523225
HPCAL4	3.75206718733125
TRAIP	4.20293403226109
MEX3D	4.61857963616606
KIAA0232	5.58196655003534
ERCC8	4.14993530954052
NFAT5	3.63533319451232
GPX4	10.7332164582495
CSPG4LYP1	3.45176286031179
KIAA0368	5.795343716452
FBXO3	4.26578470891895
DVL1	6.05846281505665
CMKLR1	3.77729234302246
GPR157	3.71616562297376
TYMS	9.45467631858071
OR52A1	2.80583507272555
PEF1	7.03441143444153
ZNF750	3.39705961736714
ALG9	6.24618360578331
MCM5	5.94830564516288
SDK2	3.58435309482586
BAIAP3	4.08577666908478
RABGGTB	7.59925818089592
KCNK7	3.57244777587711
PTP4A3	4.97590970145535
ANKRD40	4.32613978138916
CALCOCO2	7.8602544977001
TMSL8	4.66562152583223
SNCA	4.69827524145236
ZNF551	3.58257730918153
HBQ1	3.60527875198999
ARHGAP26	4.84452801523779
GEMIN6	6.63055098457512
HRAS	5.35671765593435
KLRC4	2.940442380409
BSDC1	6.25677751467055
DSC1	3.67096683956317
RNF43	6.86189952997322
NDUFAF1	6.00511754359471
MAP2K4	4.76679486917255
FOLR2	5.2285725554481
LYZL6	3.71293929975072
EPB41L3	3.54737915248686
TEKT2	4.44598893462316
CDKN2B	3.80458796865864
WSB1	6.1494326912682
ZNF480	3.33794931555133
MAP3K6	4.12016667198594
PROS1	5.60320570164385
PSMB8	9.59333994162805
HN1	8.79418460397162
MAS1	4.07119768191321
APOL1	5.61829117041042
CSHL1	3.36355062047769
ZBTB7C	2.90446245146856
AHCTF1	5.47715002688849
SAE2	9.00431392003696
ITGA2	3.14112221826886
AP2S1	8.94972084485837
P15RS	7.29601059290263
MME	3.43706765762421
VAT1	6.71972021690698
MAST4	5.21180068224131
TUFM	10.1202065474183
KRT33B	3.36517290412722
THEG	4.24135244704912
KCTD2	5.26521627551812
WDR26	9.2448525925178
MFI2	3.40276773773883
KRT34	3.11390984249373
NR4A3	3.37607158785524
SGSM3	4.68084173383346
ARSA	4.59473565909626
TOMM22	5.41570193021264
SOCS3	3.65223305160595
UNKL	3.88116811869143
POP4	9.99672414173113
BHLHB3	10.0860660708547
MALL	4.84237058251992
SOX15	3.51137927588295
CCNA2	5.89646535823852
PARK2	3.06798736891129
GPR124	3.97589912126435
TMEM132A	4.20442502505359
CGRRF1	4.81255709728236
RUVBL2	8.26423569165934
MCAT	5.82751986974996
WNT10B	3.81159910145216
ISCA1	6.78819428717752
RPAP1	5.13448820816628
C12orf48	5.10238087589859
RAI16	5.47743700857414
RPL27	9.51674950158277
EPN1	3.939055899853
MAGI1	3.17126385732643
GBX2	3.3530714246506
SLC35A1	6.17903905571391
GAL	4.694725684343
SLC14A2	3.51340918917014
RDH11	7.33291054996863
ZNF518	4.12832840385379
PCYT1B	3.51727038201506
AUH	6.47088572691384
EIF3H	10.8090469266862
KIF1B	6.27010052256738
MBD2	4.6182517329401
AMOTL2	6.38565389632902
C6orf120	6.85320655103816
PIGT	8.72845502037082
PSRC1	7.15815108159696
PLA2G10	3.53801269262044
ALAS1	7.63682560672897
FOXO1	5.9972112734819
C17orf62	7.47527477889031
KIF5C	4.38768723804399
DUSP10	3.93183039471416
CRLF3	7.39098261320575
CLCNKB	3.50443690024855
PSMA5	9.85181498594908
FARS2	6.0121053208907
CCDC28A	7.0435720374211
AMPD3	4.43819856392811
PIAS1	6.41948871671205
ADCYAP1R1	3.60015281781116
TMEM134	7.6743047846177
CDH20	2.97654445836679
FBXO7	8.74384282582297
FLJ14213	4.6262944579157
ZNF3	5.06096089719211
LRRFIP1	5.83268907616007
TMEM49	8.68455495036067
CNOT2	7.21807095995005
CBX2	2.90430413597583
ZC3H14	5.64948249321734
ALDH5A1	5.72685935332764
HNT	3.28925512537099
SERPINA4	3.26009615922657
FLJ20920	5.01893856591797
CRTAP	5.26627713196745
DDX50	7.76057346909705
STYXL1	7.50431978087107
TK2	4.70704279415181
BLVRB	4.70472539825006
STMN1	7.14680217575198
GUCA2A	3.65978874667178
DPP6	3.1377244576342
GALNT10	3.25880121173558
STK39	4.54329383715795
MMP24	5.03204572693081
CKS2	9.73263325054254
RHO	3.74647731496266
BANF1	10.1906215089342
CR1	3.04120326489092
RPS6KA2	4.61200534396803
HMBS	7.23074976707434
C20orf112	3.77810290398067
SLC25A24	5.90311405453076
MRPL22	8.98038096795793
SLC25A15	5.22849505164188
GADD45B	4.59681715462149
TDP1	5.43029608582793
ZNF287	3.6402191153178
DAAM2	4.64124541619491
C11orf57	5.95613186892564
RFK	5.47852363656035
ZFYVE9	4.46406332955226
TCTN3	7.00906675228587
STCH	5.97001054562984
LOC283871	3.83385038349901
NDUFB3	8.03043426807142
DEFB4	3.89207861137243
FPR1	3.81125110724524
FMNL1	4.4696091532649
SEPT7	9.42316003323104
PTCD2	4.16994900237706
GNLY	6.8064938674173
GRAMD1C	5.55859856429986
ZNF165	5.55850514561197
TR2IT1	4.57448266024167
ARMCX3	6.69639929970485
NDE1	6.07312201578598
MAGEF1	7.66600040676091
ITGA10	3.94691653413469
ARHGDIB	8.624598252456
FSHB	3.67099913713114
ANXA2	10.7255182268864
HLCS	3.83210386947098
MCF2L	3.94363677146792
AK1	5.3632690768257
FH	6.18171187851549
LGALS2	4.17501860964883
SYNPO2L	2.8897221119419
KIAA1045	3.53954127941000
C1orf183	4.78370077962598
MAGEA8	3.18495825152981
DGCR8	5.08403417075566
GSR	4.75044673253925
NEU2	3.65483452125969
HIST1H4B	3.63073604647683
CACNA1C	3.15032029405187
FAM20B	5.43842524802945
HES2	3.27042294727244
PDCD6	9.55613542716657
INTS7	5.05756559201327
AMPH	3.9293838478582
UCKL1	6.02241505721202
ASB4	3.05505168615886
C10orf97	4.64114275278923
ALDH1L1	4.06630093433263
CCL23	3.33255836328769
OBSL1	5.34114823157435
SLC12A7	7.22291972204464
THAP4	6.34864279766606
RBM4B	5.54909980198289
OGFRL1	4.47390971097911
KIAA0831	5.53284243546951
C12orf11	7.25543693788006
PPP1R15A	4.11653243447415
KIAA0240	5.85730799460484
CD1B	3.20469934083418
FCGR2A	4.90499102402149
MDC1	5.51368109824657
MAN1A1	3.73531709329326
KRT9	3.68002958764143
HTR1A	3.48396826689414
OCEL1	6.3844897201004
ATP11B	5.29077119845372
NLGN4X	3.47416712923525
FBXO34	8.35751428539338
ALOX12	3.46939402450949
RB1CC1	6.32727454127407
PCDH12	4.68082939623727
RPE	4.93945600362474
EIF4E	5.80578657087269
CSDC2	3.95792964626176
ABHD5	4.55277168804444
TMBIM1	6.14309075727536
PET112L	5.5954916310003
P2RXL1	3.36106764036626
F2RL2	3.11044061579433
TRMT1	5.84795243879981
IMPG2	6.00535127834947
LRRC32	4.48448845497901
BGLAP	4.21814000701566
HTR4	3.44646557281032
MRAS	4.48117823227304
TRAF6	4.97262752259466
AXL	4.37899449617794
ATP2C2	3.65391086646065
LMNB1	5.21714005447446
TELO2	4.24767737467527
PNPLA3	3.84004535336070
CSNK1E	6.67517347412286
SRP14	10.2029090796709
KCNQ4	3.61164600387481
PIK3C2B	4.48610781599613
C15orf15	7.57211823997592
TUBB2B	3.21303745347567
USP15	5.28174838858097
C12orf41	7.90337612955338
CEND1	3.70578265323865
RNF31	4.85986488421655
TCEAL2	3.24976970115368
PTGER2	4.30899762651146
UBN1	5.89938661240584
SLC5A7	3.54142846814513
SLC31A1	6.03934262956107
ADAM29	3.54088373083002
ST7L	3.89743216540874
GFOD1	5.70411049868803
CTNNA1	8.28780747594182
HRBL	4.04277069070132
CBX4	3.63540482926873
NTRK2	3.52877398305973
FOXN3	4.27955716609874
MFGE8	5.53455924672629
PFKFB2	4.05485980835196
TAS2R4	3.53749237644823
SH3TC2	3.42825064280573
IL10	3.53995191759783
PXMP4	7.23276754308666
RNF167	6.6771888479663
PRMT5	7.88672390654906
TSKU	5.3963451650674
ATPIF1	8.54844024661672
ETV3	3.23192237441966
PAK7	3.02763657673609
PDLIM1	9.44086498657047
CEP63	4.65859525611278
WDFY3	4.78421847046837
RNF126	5.73883033149423
DPM1	7.66157740511421
CLIC4	5.70169797645023
ACR	4.01380091193361
KLK7	7.450626559031
ALOX5AP	5.97643581506755
LRP1	4.64155159866877
TNK1	5.8322860536589
TAS2R9	3.48508414789723
ZNF16	5.43861395504802
POLR1B	4.75583633048493
SLC8A2	3.81470586491298
OLFM4	3.05607901504701
TACC1	4.3321754897768
SAMHD1	5.66956622288929
ATP13A2	5.33373530534302
KRT4	3.84245604405051
PAX6	6.08273444036047
SCG2	3.78392863442796
SLC17A6	3.51162768246240
TUBB4	3.57809611764930
PADI4	3.30076659040127
FMO3	4.50825443718955
NLK	3.56380583635618
POU4F3	3.25811512123088
MDM2	3.42588317473195
CAPNS1	10.3198712302808
SDF4	6.611791866455
ITGBL1	3.10886259984425
TAP2	4.64941593991116
OR2C1	3.37434782074717
KLHDC3	8.02830455117215
EFHD2	6.95100682539096
GALR3	3.96209437522176
NBEA	2.94186566886312
ABCA6	3.39134324628188
ABBA-1	4.00003817964329
GNAI1	4.26683471290122
CLDN3	7.66861419477793
AKT2	3.54472759577268
EGFR	4.59134736707489
VPS4B	6.01916243528002
RBM16	7.26182793049623
GALNT6	7.44552868292748
ZDHHC3	4.99314994673231
SLC25A4	6.70364413594262
CYB5B	4.56590138573634
NDRG1	7.55322897719692
SESN1	4.61156203616452
GBE1	5.80719059556094
MRPL46	6.37457348619222
CLASP1	5.6658000838339
FARP2	5.13061282235872
ACOT11	3.8272424817203
LDHAL6B	3.07671139473238
MAPKAPK3	6.40266938735323
NCAM2	3.28111346485811
AFAP1	3.71235476316557
PRKD2	6.20221695891931
OR2H2	3.68497681812657
ZFP36L1	5.87677368869357
DZIP1	4.32788714621968
GPR161	3.87843143657039
RNF146	4.69216925128753
NKX3-1	4.12400311113986
CCNB2	8.66526694625753
ZNF10	3.65233810215999
WDR74	5.79353335957504
FAM134A	8.36499904648201
PCNP	8.16673161201109
PURA	4.10102429796619
DNPEP	7.77768092739954
ERBB2	5.83540260955915
CREB1	5.25179226778821
NEO1	7.42907095638772
DDX3Y	3.58766445347587
RPS3A	12.7338810234447
MXRA7	9.16605302871109
LGALS3	9.48475861812507
GLT8D1	7.97207406741282
TMPRSS3	9.0885601991796
UPB1	3.73611048383254
LAT	4.44313996177692
CLDN14	3.74981798429156
DHX38	4.85299690206293
KCNA3	3.17093346090972
BTBD1	7.6429848414451
TARS2	5.41991621389322
SKIV2L2	6.66775681035008
ABCF1	8.80264602612444
CDT1	3.38075420005547
ZHX2	7.93993515697566
FCF1	4.51536189320832
LRRC49	5.41483450247433
GUCY1B2	3.8769282177469
CD28	3.37279347204961
SMARCA4	6.70121888015663
SEPT2	9.0604190426804
SOHLH2	3.31456734102442
MCOLN3	3.99521749945961
LRP8	4.5143725067162
TAGLN3	3.66078294922712
MASP2	3.59876948829093
GPATCH3	4.61516442442247
TTRAP	8.78357330109268
AGL	5.63262318839966
NFE2L3	4.22708913222813
PSD4	4.25569927570763
PALMD	4.01916345356015
CCNB1IP1	8.8439359985438
TMEM43	6.6475143107275
OBFC1	5.82591528248822
STAT5B	4.91117325076327
C14orf79	5.38435309168837
ENPEP	3.98398681115699
SSB	6.55370615701438
SCT	3.35292397767758
TIMM23	6.00052995318272
SKI	4.28199226537451
SLC22A13	3.26718702153074
AKAP3	4.82955571098689
OAS2	5.78704416511887
KIAA0423	5.34657094756813
SEC61G	10.0518334078310
CAPN11	3.21563001263485
TMEM50B	7.74431105664783
DEGS1	6.97555115587989
ARHGEF4	3.61295160183439
DBNDD1	4.27709481548949
TBL1XR1	4.34377601812274
FAIM	5.87640321983545
SP140	3.54954979602253
G6PD	5.12727742617014
NUDC	6.9959242788768
GABRP	3.63376043045603
SCARA3	5.73119554138743
TACSTD2	5.76875162343606
EIF3J	5.86524194723603
PPP2R2A	6.0261574988179
CPA3	3.48409086178722
PVALB	3.01151238248018
BCAT2	5.95584063666973
MFN1	5.91025249060473
F10	3.23288681942052
