Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_H10_516308
CEP350	5.7699691638412
FOXP3	3.14063680095042
SMYD3	5.71098137747165
CST7	4.91427864084513
SELL	5.25066533985926
CIAO1	6.86720840703442
LGI2	3.59070913414019
WDR45	6.76623438421315
ANKRD6	8.86738319531773
LTBP4	5.09507003886067
PSCD3	3.31528239910398
PYY	3.19855430060092
KCNC1	2.97757856366552
SIRT6	3.84286371507271
CCL19	4.07095554744342
ARHGEF9	4.45071225625238
ABR	4.40359447447795
C10orf22	5.86261806286058
STK17A	4.59625323634394
FOXE1	3.67985235280681
GML	2.99990686838862
CNGA3	2.96627202755484
CD38	4.7169965024671
ZDHHC6	6.83659563495094
NEFH	3.45042922213726
PGBD5	4.48740729698878
CTDSP2	7.7334479788956
RMND5B	4.81535133760903
ZNF257	4.33320954755856
DUSP4	3.72873577235769
FLJ22167	5.32828472055203
EXOSC7	5.61346328088764
ROR2	3.5485032759882
FOXM1	5.97831542241002
ZBTB48	4.39760413491255
BUD31	7.2453910935786
MAOA	4.34749715346992
CCDC41	4.88522670063139
TNNT3	4.01221088476818
FBXO11	5.29582441438226
GYPC	5.62262551632217
PLIN	3.58949399871399
RFXAP	3.66940791956860
C6orf15	3.71406415465640
RNF4	8.95951365631975
F8A1	8.46976352439752
PPP1R3D	4.64416985203013
GRB2	7.3423781480917
TPM3	3.27782570599925
SYT13	4.02061614658925
EPB42	3.47073060710138
RP5-1077B9.4	4.98175496383669
EIF1	10.4798695496484
CETN3	6.37985796296992
FPGT	5.49074856028663
PRY	3.33913600905772
NTHL1	4.63909612104294
POLR2B	8.76947347335508
RPS28	11.3388515635887
GDF10	3.01250127348353
COQ9	6.68771857171219
P2RX3	2.95667330712704
GCC2	7.22815841956525
RARRES3	7.95678300580924
PLXNA1	6.3269045224985
WBP4	5.06969477668296
KIAA0100	6.76221048071722
PMF1	7.07235769360443
HS2ST1	5.30416607717946
CRELD2	6.59791921832456
C8G	3.14545876219463
CD82	5.46518411773612
PMM1	4.50705009207572
CBLL1	4.11170688039556
LIM2	3.38905372911032
VAX2	3.4893581242825
SETDB1	6.02343931673744
LRAP	4.18689088067114
GCLM	6.11273760658641
CPEB3	3.67289748185459
PPM1A	5.91606304319128
INTS1	3.71417423319109
MMP16	3.1427124066208
CAMTA1	5.69930259709596
SAMSN1	5.81930905851543
DRD3	2.75547940870519
GMPPA	4.62135615042505
C11orf73	5.24223776720858
AIPL1	3.7513748852795
PTP4A2	9.59937658218704
IL24	3.34025366824822
BDKRB1	3.29337973180364
HPCA	3.57779794382345
MLF1	7.16980178016552
SEC14L1	5.99928936467747
CHFR	5.81367483628309
EMILIN1	3.3749919550658
THADA	6.25509183552886
TAF12	5.6791757403271
NDUFS4	7.86485698377342
ID1	3.8055362635862
PIK3CB	4.19794615106657
COL18A1	6.8234737575361
PDZD3	3.15810114384983
TBC1D17	4.50250224245372
COX8A	9.7157308925035
CDCA4	5.70814162028976
C2orf44	4.18201935052297
C9orf16	7.55372408333705
ERBB2IP	8.13027769679523
EMX2	8.78815056662753
FUS	6.0566218403005
NIPSNAP3B	3.69705451782374
TF	3.59147395253845
CXorf56	5.17125805351156
CLCN4	4.01682018697765
PWP2	5.44747223103997
MMP15	4.08230451037003
MTMR14	6.49552337954086
NPR1	7.67635053612829
DNAL4	5.41821730531577
ELAC2	4.90782303639083
ASS1	10.4508339350444
IPP	5.04332154964192
TMEM59	10.1183606791058
POLR2J	8.42218785838130
SEC23IP	5.31618566934359
RGS4	3.72587889412261
UQCRC1	8.33397300725424
SNX6	7.35347625404893
DDX18	6.9811580419258
POLG	4.89224281442272
ADAM23	3.87603752858177
ZNHIT2	4.34796895180745
TFR2	3.66687920082534
NCDN	4.12600632143261
RAG1	3.60400771584100
POMT1	5.25918006069024
CYP1A1	3.26026101530607
SNAPC1	5.33805054560253
GNA11	5.57754834292368
CCDC52	2.70715930896389
CAPN1	7.05373054002251
DDHD2	6.02054731069566
UPF3A	6.23202341665131
LAGE3	6.36116793072178
GNRHR	3.18933021961774
UNC13B	6.13310692719372
TTLL4	4.55189609248777
PPBP	2.86015634624113
HTR3A	6.30354094524712
SDC2	4.44804759935129
ANKRD49	7.35299386538173
BTF3	9.86879609090881
COX7A2	10.5012131339008
SARS	8.07750796807522
C13orf18	3.76134802182037
CACNB1	3.84638764671929
QKI	6.03794469712806
SETMAR	5.45449509784139
LAMB4	3.46461679092996
MAN2B1	7.00295902059007
EML3	5.05893639515334
ACADL	3.21744110408473
OFD1	7.15560575557852
CGA	3.31786482598678
EIF3EIP	10.0041240911890
PEX16	4.80086327563425
GNG12	8.48207970296699
HABP4	4.65263406284564
CNTN2	3.42165665128506
ASNSD1	6.87830682068474
FUT4	3.99108608908926
DBH	3.22920681459175
CD53	8.41902481933594
HIST1H2BJ	3.83839097193545
TFAP2B	3.06106377049547
ACF	3.54969020679776
TMEM11	5.86986857163734
CDH8	3.23494676769107
C3orf32	3.61900746749122
AGPS	5.06113877765495
C4orf18	3.22322663992422
PCCB	8.1280256396147
IPO13	5.00515867268992
PECI	6.84964104073219
UNG	7.98311268781605
C6orf105	3.58308161945662
GSTP1	8.9814341043673
SUV420H1	8.10842953917258
ARHGAP15	4.82566766728621
LTBR	7.21397308495552
TDRKH	3.38805815811162
PSG4	3.30057906974670
SLC9A3R1	5.45011843731666
NBPF3	9.79518624206646
SLC9A3	3.60964734976398
OSBP	7.21340003076858
PRR5	4.57929556389923
CHMP7	5.31853136318162
ADRA1A	3.09707714024801
ASAH1	7.20311227384106
FKBP4	7.481728739532
ZNF350	4.88878198148369
DOM3Z	5.19626037066291
GIPR	3.86339900821141
AHI1	5.11721187597819
BST1	4.534801320121
NCR2	3.64125478896682
NADSYN1	5.13608572153511
UBE2W	6.32031220440145
RGS14	3.98849790423108
KRT15	4.82086599885755
SCN11A	3.90815363350294
GFI1	3.76399451788641
FHL1	5.11063448110205
SMC6	5.99497417820313
GATA1	3.91850733426861
OSGEP	4.45983931625574
ARMC6	4.56030344333089
HK3	3.40593140514075
PSMD5	7.24421341491068
RSU1	7.34632259626406
RPL4	11.7043215107550
MAD2L1	7.22023099576848
RBPMS	4.65512964267796
EIF4A3	9.0674529071951
E4F1	5.10270428524309
DLEC1	3.49222826018440
PRPF3	6.38809429866075
EMR1	3.31717975957807
CHMP2B	6.80015587928058
CAMSAP1	4.51716775916904
RPS21	8.92230365151065
XCR1	3.20562383959801
ARID5A	4.26750352569019
RBM6	6.1644866860925
UBE2N	7.64144476744081
KLF4	4.56913836017193
MGC4172	4.00117072670974
LMO4	7.72407288564419
KLKB1	3.27979390540073
HDAC3	6.24827665028562
HP	3.32597021070393
SCHIP1	5.54653242317503
BTK	4.30852790572386
KRCC1	8.0505843696396
PRND	3.12418348560809
C6orf27	3.67022909155823
PIGL	3.75170412256295
CLCA1	3.44145046765436
C1orf112	4.70216983123527
OLFML2A	6.79272040444301
HUS1	4.41782548016678
SFRS6	7.7436324832182
CXCR7	7.51734019502493
UIMC1	5.49740857028381
FXYD2	3.65814271529732
GOT2	7.43529688435885
ZNF667	4.34979401064023
TFEC	5.05036183607805
ATP7B	4.2614708671943
RAB38	4.8296258712054
POLD2	6.78813522926418
PPM1H	6.25468495541646
DCX	3.21983660953162
NFYC	5.89159571646836
ZNF228	4.01613462777631
KIN	6.3500772515333
PLSCR4	7.04394543545547
HIST1H4I	3.76994092394432
PPARGC1A	3.11212909302117
HIG2	6.58739732445714
KCNK10	3.99746472719183
EXOC1	8.37339953401875
OR6A2	3.58219287236841
ETFA	8.43043889667693
PDAP1	4.82683250496937
C19orf6	3.56207410799495
POLRMT	4.54596734663273
ZNF146	9.21031001248155
MIA2	3.32349943544901
LY6G6E	3.06650689894274
EIF4E2	7.80780338310188
NENF	4.78333679658307
HOXB5	3.66453897180579
ZNF324	4.58553761071577
CUGBP1	4.603548700467
ENTPD7	3.72798649438961
TTC13	5.5509084455208
GJB5	3.24435483358003
PRSS22	4.02041488561458
CYP3A5	3.44420430900885
MBOAT5	5.39931534989343
CUL4B	5.37271802846548
CENPJ	4.01684517516949
KIAA0664	6.241843679935
PITX1	3.49771676406523
PDGFRB	4.7639371954777
RDX	5.87431050992422
CELSR3	4.66542581302007
JUND	6.1428180245675
ITSN1	4.82274887509283
CHRNB1	4.56708314920318
EHBP1L1	4.10679693642763
C19orf2	9.3785221538453
FETUB	3.17999805330418
CAMK2B	3.0939869691309
DCTN1	5.86546898691626
TNKS2	6.61439083367822
MRTO4	7.34203749170794
C1QBP	6.10544674460122
TTC3	7.61616505189876
NDUFB8	7.65163915327748
CADPS2	4.82388692432379
EDG2	4.89610804457167
MYF5	3.42310705971487
SEMA3G	3.02401908646985
IL23A	4.59149997594625
GJA9	3.67401657832838
R3HDM2	7.60880369410982
C5	3.88550116818785
SLC2A10	6.32280452737956
TRIM45	4.48937221291642
TSP50	5.83306176935009
PAQR3	5.16639006153253
ANKRD26	3.52467083285132
TCP1	8.24983204080283
TMED7	5.97471207339083
CMA1	2.93598438608165
PTCRA	4.15479524543698
HCRTR1	3.79435170764777
FST	4.37464087384867
PAWR	4.08609329043064
LDLR	4.00299506249648
ASTN2	3.92758791685881
SCRN1	7.52532126741862
GPATCH8	6.75339346079298
KIF4A	6.28725822544549
TANC2	4.13740927417872
ZMYM5	3.68136700298416
PGM1	9.1007146257958
ZNF586	5.40229335647019
POLR3G	3.55085186066327
CPD	6.27311318850446
SNCAIP	4.52031486141030
DCT	3.34035161242063
HLA-DOA	3.70034636822993
TANK	6.43140807984062
RCAN1	3.97252743603802
UPK1B	5.84338485984279
DNAJB4	5.22875206058523
UGT1A8	3.10009460060692
LIMD2	3.68130576539876
HIST1H4L	3.46811239982129
PECR	4.44820681591908
HSPA2	7.35588591531452
SERP1	9.27212969900558
TACR2	4.27963792534303
NUP85	6.70745034418732
CD177	3.55398111996499
GPR135	3.24216855524433
PIGG	8.11039043277269
LGR5	4.55270943111868
JAK2	3.72348794817221
DPYSL4	3.18382132251513
TM9SF4	6.23293394183115
PTHR1	3.19487976571519
SIRPG	3.83543441581494
ZNF264	5.4551686622069
BICD1	6.94901056782587
RAB5A	7.80981168958152
FLJ13224	3.10577506134162
METTL5	9.39112123811228
HERC6	5.84268401261683
CASP1	6.04070944789205
USP9Y	2.79488055989766
LRP1B	3.08056090095334
XAF1	6.59692984360624
PLA2G4C	4.7260264421832
APOA2	3.32889470601928
SPAG6	3.16623695815499
KALRN	3.78411410823744
SECTM1	4.83236573993395
THOC7	8.4308940358559
IFNAR1	3.87757771433343
TCTA	6.02889282095751
NY-REN-7	4.00323446087751
TALDO1	8.69531283892581
B2M	11.9138442902481
LPPR4	3.43911028766951
SQLE	5.56761286326773
SEPHS1	7.05367635664883
EIF5A	5.93983053508463
FAM49A	4.45565832975505
YTHDC2	3.79289601613175
EHD2	4.3416647260808
NCF1	4.23600878883966
SPG7	5.97605580508472
ZNF614	3.44496822770023
HOXA5	3.19006292127744
NUP133	7.79442657571651
FGF12	4.44455617888297
SLMO2	7.66045764530399
INPP5B	4.31373584091908
PPID	6.5005445641519
SNTA1	4.24918493693764
IL20RA	3.30151182433233
UBE2J1	6.80861966845354
CACNG2	3.04169708000319
GCM1	3.24671334825712
ELF1	7.46073309643387
TLR5	5.29995363854273
TCFL5	6.13757922539973
C1orf107	6.1097633961328
C19orf22	6.80667941263527
SAFB2	6.08804689749246
MAP3K7IP1	3.92400963792437
NCK2	8.36828597382932
OXA1L	7.65657521473863
KIAA0652	5.73372600284846
KLRG1	3.30753964602594
FRAG1	6.53463879469614
ZSCAN12	3.16113803529379
PSMD12	7.00717786836874
E2F4	5.01315089821038
CLEC4M	3.43388796757596
KIAA0999	4.85973656919718
CLDN10	5.12650976180648
MGC13053	4.36889459781165
TAC1	2.63884199310979
GYPA	3.36382168466806
HPCAL4	3.69163586857279
TRAIP	3.85099932988032
MEX3D	4.53269847313053
KIAA0232	7.52344338784086
ERCC8	5.01412947059762
NFAT5	4.76223461363013
GPX4	10.3168118368582
CSPG4LYP1	3.36231454786442
KIAA0368	6.03713116665798
FBXO3	6.89880063928373
DVL1	6.27795932910386
CMKLR1	3.64563545654598
GPR157	3.46667519908671
TYMS	8.86148745382847
OR52A1	3.10086955037422
PEF1	7.14694042474551
ZNF750	3.2135734244394
ALG9	5.39259112767675
MCM5	5.41859885926402
SDK2	3.83150740790452
BAIAP3	3.74311163005182
RABGGTB	6.61985200585259
KCNK7	3.31057409235696
PTP4A3	5.11816721548715
ANKRD40	4.01424442291078
CALCOCO2	7.57165984130198
TMSL8	4.12904068778042
SNCA	4.66334332494833
ZNF551	3.9150900395966
HBQ1	3.37280343349562
ARHGAP26	4.66629509539848
GEMIN6	6.31487486496321
HRAS	5.43459997846416
KLRC4	2.76114671058461
BSDC1	5.76752699305155
DSC1	4.56123607854465
RNF43	5.28337029972355
NDUFAF1	5.16280941472293
MAP2K4	5.53581144011499
FOLR2	5.20451383266167
LYZL6	3.54491598397951
EPB41L3	4.25857264699379
TEKT2	3.51556149369369
CDKN2B	3.43517337921705
WSB1	6.74563555256175
ZNF480	3.28500027028771
MAP3K6	4.34684995361804
PROS1	6.04586645654082
PSMB8	7.54896662196068
HN1	7.26982467175435
MAS1	3.17564700566712
APOL1	5.27562837086532
CSHL1	3.27372375924436
ZBTB7C	2.73740817521992
AHCTF1	5.67592398498256
SAE2	9.91148022313908
ITGA2	4.7608404282263
AP2S1	8.68037980663397
P15RS	7.23209955974417
MME	3.36243267781303
VAT1	7.72330284734792
MAST4	4.83678341550043
TUFM	9.11871188949436
KRT33B	3.44371124348579
THEG	3.42292721743287
KCTD2	4.91413180317377
WDR26	9.2017778408512
MFI2	3.41645776361528
KRT34	3.03963480357643
NR4A3	3.36723783026959
SGSM3	4.34444898022951
ARSA	3.82544349618515
TOMM22	5.40938821678593
SOCS3	3.29996677007706
UNKL	4.82256149542437
POP4	9.75457275232018
BHLHB3	9.97668665247931
MALL	4.12428794414805
SOX15	3.371224150534
CCNA2	5.55259405524967
PARK2	3.17267105128924
GPR124	3.952367119928
TMEM132A	4.83984166214099
CGRRF1	5.63083212267645
RUVBL2	7.71253119853227
MCAT	5.39097946546570
WNT10B	3.53713152793531
ISCA1	6.67514514734461
RPAP1	3.69793559547605
C12orf48	5.26338583823765
RAI16	5.39522201920109
RPL27	9.13681499109595
EPN1	3.69260698878804
MAGI1	3.05040036673385
GBX2	3.20906479985032
SLC35A1	8.22174272116276
GAL	4.88517092556882
SLC14A2	3.58813106665191
RDH11	6.69655477514093
ZNF518	4.55358582227207
PCYT1B	3.44725907341994
AUH	6.46062649691794
EIF3H	10.3123367994312
KIF1B	6.76731704437828
MBD2	4.66006457160978
AMOTL2	8.07110256835059
C6orf120	6.31389080656745
PIGT	8.29082195047565
PSRC1	6.17810039770874
PLA2G10	4.48912558069209
ALAS1	6.67353833496796
FOXO1	6.97331181640724
C17orf62	7.26533246989855
KIF5C	5.35766743811092
DUSP10	5.18654878089474
CRLF3	7.54887010871907
CLCNKB	3.57184798518439
PSMA5	8.88649134968825
FARS2	5.92671367575302
CCDC28A	6.61594859806487
AMPD3	4.57857021155513
PIAS1	7.8387725804291
ADCYAP1R1	3.2590645194286
TMEM134	6.75633815329323
CDH20	2.98403089469245
FBXO7	8.04111016473076
FLJ14213	4.06782903660208
ZNF3	5.31495961610885
LRRFIP1	7.39548288346663
TMEM49	8.66122607139494
CNOT2	7.51520233733713
CBX2	2.91528666256553
ZC3H14	6.30268284609904
ALDH5A1	6.08221191328716
HNT	3.06380205248903
SERPINA4	3.16539145525929
FLJ20920	5.91760089536314
CRTAP	4.60642260898553
DDX50	7.38264130770042
STYXL1	6.85323168402005
TK2	4.43957309845595
BLVRB	6.33380762981719
STMN1	7.1518567287849
GUCA2A	3.26309709214813
DPP6	3.18933172792678
GALNT10	3.85729100181034
STK39	5.89930851484757
MMP24	4.58803736709199
CKS2	9.70983865874023
RHO	3.6084989413277
BANF1	9.6198926306401
CR1	2.92302257029088
RPS6KA2	5.35297716804924
HMBS	5.81965277610724
C20orf112	3.30391979053838
SLC25A24	7.82510707713514
MRPL22	6.75008080555476
SLC25A15	4.75671908806172
GADD45B	4.21456088151309
TDP1	5.56126148759382
ZNF287	3.8598879114797
DAAM2	4.53167451149928
C11orf57	5.42879182102118
RFK	6.84076419192473
ZFYVE9	3.74735137069433
TCTN3	6.51015157500593
STCH	5.65490016969758
LOC283871	3.58374171012248
NDUFB3	7.99265011913874
DEFB4	4.05737421356313
FPR1	3.63304388170749
FMNL1	4.15364278979067
SEPT7	9.74775097049413
PTCD2	4.4660709832308
GNLY	3.47975732511871
GRAMD1C	6.78840868791493
ZNF165	4.23513220295435
TR2IT1	4.29276338557568
ARMCX3	7.64088115413998
NDE1	5.84828911370294
MAGEF1	7.59439408947207
ITGA10	3.40781790655874
ARHGDIB	8.66441820382183
FSHB	3.64505038319363
ANXA2	11.6840667008320
HLCS	3.84701298322208
MCF2L	4.19377108178021
AK1	5.03117163920416
FH	6.11938128114266
LGALS2	3.47729741634836
SYNPO2L	2.71241711102508
KIAA1045	3.41369648643811
C1orf183	4.55097418447699
MAGEA8	2.92944706003536
DGCR8	4.52186458089334
GSR	4.38314276592746
NEU2	3.18963516763550
HIST1H4B	3.21217262664274
CACNA1C	3.21443192774427
FAM20B	6.32256937883421
HES2	3.31078707866169
PDCD6	10.0384833352796
INTS7	5.2370525180774
AMPH	3.80189738138415
UCKL1	6.51739318336756
ASB4	3.24235364619409
C10orf97	5.60221484876587
ALDH1L1	3.80159854482628
CCL23	3.22553637394806
OBSL1	4.77468975340477
SLC12A7	8.14449877024593
THAP4	5.07778958176688
RBM4B	5.50298812225665
OGFRL1	4.80065101415899
KIAA0831	5.94907283681204
C12orf11	7.60599826046128
PPP1R15A	4.34284077472518
KIAA0240	5.77192857001225
CD1B	3.01927376298435
FCGR2A	5.86651423007748
MDC1	5.33860895201209
MAN1A1	3.54647001417145
KRT9	3.57461015666719
HTR1A	3.42347655114114
OCEL1	4.99897978223626
ATP11B	5.57242129086621
NLGN4X	4.03210022419755
FBXO34	8.06899618564494
ALOX12	3.38977245684763
RB1CC1	7.64101063596004
PCDH12	4.20623248883436
RPE	4.98506156111756
EIF4E	6.39721515881373
CSDC2	4.06225468724576
ABHD5	4.70942831204773
TMBIM1	6.64029745937127
PET112L	4.20497778218124
P2RXL1	3.24450538421802
F2RL2	3.12712546924375
TRMT1	4.85746329377713
IMPG2	3.41474742137762
LRRC32	4.24814111818551
BGLAP	5.0545079384777
HTR4	3.41679920239152
MRAS	4.91093655305284
TRAF6	5.30946136565819
AXL	5.16255559675249
ATP2C2	3.32701873256454
LMNB1	5.19625541708423
TELO2	4.62991886250648
PNPLA3	3.67061173467918
CSNK1E	6.34292905160679
SRP14	9.61896737769172
KCNQ4	3.19074567712952
PIK3C2B	6.4548600260668
C15orf15	8.2911507409609
TUBB2B	3.46447881941416
USP15	5.89165217068421
C12orf41	7.9753187532638
CEND1	3.55054095654047
RNF31	4.59794376219648
TCEAL2	4.54948258201173
PTGER2	4.13814553282830
UBN1	6.51198001105159
SLC5A7	3.14274107066284
SLC31A1	5.58302123093262
ADAM29	3.50354820426649
ST7L	4.37262850050233
GFOD1	4.52925908074415
CTNNA1	8.98988099488123
HRBL	3.68841925833188
CBX4	3.50421065488233
NTRK2	3.43393507246442
FOXN3	5.14138077046296
MFGE8	5.34894584463005
PFKFB2	3.63607948293716
TAS2R4	3.62896421001412
SH3TC2	3.25273702958863
IL10	3.32731744579576
PXMP4	5.60594356962322
RNF167	6.18269592202706
PRMT5	7.31145467569295
TSKU	5.39774173343415
ATPIF1	7.7765153621322
ETV3	3.30675678178890
PAK7	3.34999399878484
PDLIM1	8.19147766045548
CEP63	5.69905069989312
WDFY3	4.75520911208916
RNF126	4.85903385632711
DPM1	8.66452812154672
CLIC4	6.62043854813155
ACR	3.80066049254679
KLK7	9.10380083836633
ALOX5AP	8.29917698910752
LRP1	4.99044904323064
TNK1	5.14888088082787
TAS2R9	3.16567283353625
ZNF16	5.41433852147462
POLR1B	5.45913840532762
SLC8A2	3.65869036643208
OLFM4	2.82011954346867
TACC1	4.68308274322828
SAMHD1	6.0944585362162
ATP13A2	4.98357660449411
KRT4	4.2668544387411
PAX6	3.38228614558083
SCG2	3.46247668583737
SLC17A6	3.41044009386242
TUBB4	4.30991579920979
PADI4	2.97746851335378
FMO3	3.02598133315164
NLK	4.50042421056996
POU4F3	3.11687441561961
MDM2	3.43947037717402
CAPNS1	11.0367041938153
SDF4	7.23972437921279
ITGBL1	3.16099083409387
TAP2	4.09486167070687
OR2C1	3.22487062542778
KLHDC3	6.57678140852549
EFHD2	5.8304109490457
GALR3	3.30306526228858
NBEA	3.86854282316739
ABCA6	3.21269155526905
ABBA-1	3.60998555286815
GNAI1	5.31814185152212
CLDN3	7.8327757890249
AKT2	3.33143773128187
EGFR	4.30467258783623
VPS4B	7.69644949940759
RBM16	8.07568723508224
GALNT6	7.31268717166109
ZDHHC3	5.04435325987129
SLC25A4	5.65721605120426
CYB5B	5.24621826100439
NDRG1	7.76074197376485
SESN1	5.28968417053836
GBE1	7.32646254170197
MRPL46	5.9009118480228
CLASP1	6.30909854861755
FARP2	4.39617058060464
ACOT11	4.12935959141649
LDHAL6B	3.02777205210869
MAPKAPK3	5.29577495886305
NCAM2	2.87126380573880
AFAP1	4.34867669779248
PRKD2	6.13921486142721
OR2H2	3.24196962506297
ZFP36L1	7.94218005400099
DZIP1	4.30307836553129
GPR161	4.33543574462082
RNF146	5.22063221114141
NKX3-1	3.7010215900747
CCNB2	8.40778523839875
ZNF10	4.31161196515457
WDR74	5.19014945170837
FAM134A	7.63488426143673
PCNP	8.66308615583605
PURA	5.1870777622302
DNPEP	6.82492369280698
ERBB2	5.93809774705950
CREB1	6.04593242900645
NEO1	7.32748247238246
DDX3Y	3.28405776426916
RPS3A	12.3487933837712
MXRA7	9.40940336739481
LGALS3	10.0392167723479
GLT8D1	6.9973314584773
TMPRSS3	9.23055614538832
UPB1	3.37558516375242
LAT	4.26897011236624
CLDN14	3.51441958414734
DHX38	4.58936941120205
KCNA3	3.30433725505952
BTBD1	8.3891133522271
TARS2	6.31924501108189
SKIV2L2	7.90381033364942
ABCF1	8.33555486934838
CDT1	2.97090246850870
ZHX2	7.11093964272352
FCF1	4.91744182982772
LRRC49	4.9515293807119
GUCY1B2	3.57537593747265
CD28	3.31953927424701
SMARCA4	6.30590713259484
SEPT2	8.92123168490559
SOHLH2	3.46267063464139
MCOLN3	4.5933203349997
LRP8	4.66584886632945
TAGLN3	3.65905386321733
MASP2	3.34740455963312
GPATCH3	4.28762756236734
TTRAP	8.04571550818846
AGL	7.0689692973903
NFE2L3	4.54374635338065
PSD4	4.16992163822211
PALMD	5.22715730825958
CCNB1IP1	8.13926420793742
TMEM43	7.35853034638605
OBFC1	4.89408807175804
STAT5B	4.36932044193800
C14orf79	4.45749260328775
ENPEP	4.34649587856133
SSB	8.28433034240206
SCT	3.10443751011587
TIMM23	6.06441385660795
SKI	3.54550857443817
SLC22A13	3.0853799031117
AKAP3	4.58418779755266
OAS2	5.10904216625154
KIAA0423	6.1088032710393
SEC61G	9.28167467988294
CAPN11	3.12148672247933
TMEM50B	7.35064316192588
DEGS1	6.62406919479472
ARHGEF4	3.54636768111358
DBNDD1	3.89834490234739
TBL1XR1	5.79316033644239
FAIM	5.91510910115943
SP140	3.72677850520560
G6PD	4.19240344358145
NUDC	6.87912757188059
GABRP	4.06134976589285
SCARA3	5.32416145185697
TACSTD2	6.1582654386913
EIF3J	5.34741388687271
PPP2R2A	7.79807463318537
CPA3	3.25951614118031
PVALB	3.01911202951541
BCAT2	6.6292230858749
MFN1	6.93876954362829
F10	3.11774597399688
