Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_H01_491214
PROSC	5.91793708780826
NR4A2	5.80023459476841
RICS	5.81263141821804
PIR	6.32033988993818
PPCS	9.0321843208783
IPO9	6.18714332366994
LONP1	6.49781201064299
EVC	4.46296487782547
CXCL13	4.16325794262081
SCYL3	5.66906486943929
KIAA1199	5.77846750788916
SORL1	10.2461408293625
NAT10	7.05438488795899
CHD1	7.18191959607665
SYN3	3.59887180497407
DMC1	3.89864815871958
SLC22A2	3.53935680318157
SERPINF1	5.36825346403416
C20orf27	5.53372943052827
OR7A17	3.15721415262213
RPS6KA5	5.02976104578345
LHB	3.28150616850273
TAOK3	4.23701063747493
STK25	6.14605182742329
SLC12A4	3.58284475796494
BRCA1	4.10085014561897
GBL	5.9642352683017
C14orf108	8.2662594002179
CDC25B	6.79278711756278
BMP3	3.23927147193499
MAP1LC3C	3.57941757147521
TMEM180	3.54389110500687
CRYGC	3.58197734997872
SLK	6.22443201988628
POU3F1	3.33593371327629
C20orf32	4.00777173525478
USP52	6.84630500054573
HIGD1B	3.72296998110926
BAZ1B	6.34213368678577
USP6NL	6.52175018555271
SLCO2B1	3.91963733241162
ABCD4	5.13979301535156
DIMT1L	6.63498748190103
SLC25A46	7.28976084769065
LARP7	6.34677124772888
TEK	4.17686220418501
CD160	3.77206523908923
TERF2IP	8.03865178590458
PHF20	5.99509610281349
COL1A1	7.51509499419782
KIAA0090	4.6060564519483
GTPBP1	4.34945415613837
GRK5	3.66631135083518
AP1S2	4.90722745882492
RAB33B	3.73149544125631
CA11	3.94878142332196
ALDOC	5.76173970677773
NUDT1	4.54344878242025
ZNF212	5.60227987700738
ACBD3	7.2528924813034
ZNF83	6.87262340820121
PRDM2	4.4659779757474
GDPD5	4.33744550877987
PDCD4	6.4848456298774
CEP350	6.03110650309555
FOXP3	3.15788935160075
SMYD3	6.26539156517428
CST7	3.74113344937912
SELL	3.56877026844854
CIAO1	6.45553479969937
LGI2	3.70699496346672
WDR45	6.80995138944814
ANKRD6	7.19038760971694
LTBP4	3.79782713911874
PSCD3	3.31180179831768
PYY	3.08122774270978
KCNC1	3.15293450872686
SIRT6	4.13900902455166
CCL19	4.03482750256176
ARHGEF9	4.11589488958384
ABR	4.86313647089968
C10orf22	6.8173980670777
STK17A	5.17031645727948
FOXE1	3.50055805771545
GML	3.35302685551088
CNGA3	2.98656018026146
CD38	4.39499550630292
ZDHHC6	7.25829645222317
NEFH	3.59098889531692
PGBD5	4.2827394825482
CTDSP2	7.18406688543867
RMND5B	5.473482188717
ZNF257	3.18623275005924
DUSP4	7.02872862188336
FLJ22167	8.6248604779964
EXOSC7	6.97757655488584
ROR2	3.90959044265521
FOXM1	5.23559590596855
ZBTB48	4.21473428392713
BUD31	7.9166701085308
MAOA	3.80372831473856
CCDC41	5.64781016486471
TNNT3	3.91619018174185
FBXO11	5.61533418151744
GYPC	5.28798525416112
PLIN	3.67838726532652
RFXAP	3.24923210879734
C6orf15	3.9527287186038
RNF4	8.53842341082066
F8A1	7.88835558711014
PPP1R3D	4.36702074912123
GRB2	6.86602685241446
TPM3	2.99287680860900
SYT13	3.6279096561071
EPB42	3.74102530592603
RP5-1077B9.4	4.7786384469141
EIF1	10.0905556969551
CETN3	8.05148577756718
FPGT	4.99320601962634
PRY	3.59027111330805
NTHL1	5.4376936639979
POLR2B	9.00143946435897
RPS28	11.7484678420365
GDF10	3.06953663165707
COQ9	8.36200452781045
P2RX3	2.89549993666462
GCC2	8.14120035020451
RARRES3	7.4260358956356
PLXNA1	5.88041457939156
WBP4	5.07358868439509
KIAA0100	6.61311633485061
PMF1	6.39777658790242
HS2ST1	5.38320685349625
CRELD2	6.2055318190724
C8G	2.90433243740879
CD82	6.51358074964487
PMM1	4.42922346795421
CBLL1	3.83105136831843
LIM2	3.11844734112549
VAX2	4.02738145034188
SETDB1	5.41080740996179
LRAP	5.46319718522
GCLM	6.96136137161719
CPEB3	3.70250605121638
PPM1A	6.01814056842811
INTS1	4.45281521292051
MMP16	3.31033056167379
CAMTA1	3.20663269753373
SAMSN1	4.40000669724814
DRD3	2.84061054194520
GMPPA	5.00458481587441
C11orf73	5.84519321723743
AIPL1	3.70240099749492
PTP4A2	9.77521812350386
IL24	3.34690512632055
BDKRB1	3.37796072380189
HPCA	3.23236866409004
MLF1	6.22936042126152
SEC14L1	6.97106460898142
CHFR	5.5653520983544
EMILIN1	3.41112147579725
THADA	6.56513381272681
TAF12	4.21197605001237
NDUFS4	8.87827931392647
ID1	3.98706394391472
PIK3CB	4.09852947648377
COL18A1	7.95539095081235
PDZD3	3.19666425525533
TBC1D17	4.47906479297834
COX8A	9.50527476600312
CDCA4	6.15412307864773
C2orf44	4.6394484686332
C9orf16	7.90746192348784
ERBB2IP	8.49235920217222
EMX2	9.86483498006013
FUS	5.91704832449516
NIPSNAP3B	3.89713788795222
TF	3.43687849412768
CXorf56	5.06257008995177
CLCN4	3.94867236198834
PWP2	5.56821058910008
MMP15	4.58737019676465
MTMR14	6.10154214068194
NPR1	5.58547377186531
DNAL4	5.43552847569418
ELAC2	4.32446611365656
ASS1	10.8660316647293
IPP	6.03686229075809
TMEM59	10.2651030771657
POLR2J	8.27712887801951
SEC23IP	5.96503985077941
RGS4	4.43273787661428
UQCRC1	9.5918855923969
SNX6	7.67994016782063
DDX18	6.97647864405461
POLG	4.5064819251462
ADAM23	3.93002270519406
ZNHIT2	4.91018111058202
TFR2	3.23602134727329
NCDN	4.43368221576308
RAG1	3.38227849253724
POMT1	4.51979579893359
CYP1A1	3.28787467361268
SNAPC1	6.74346700173564
GNA11	5.35469880337598
CCDC52	3.11401488861175
CAPN1	7.01867204989209
DDHD2	6.36241769470851
UPF3A	7.24955199749197
LAGE3	4.6618621281712
GNRHR	3.24970706951279
UNC13B	5.3090828624262
TTLL4	5.01377740409097
PPBP	2.88022024662819
HTR3A	3.81666104383821
SDC2	5.84812651832381
ANKRD49	7.11101671926853
BTF3	11.0279844343408
COX7A2	10.4935530257697
SARS	8.7609614063638
C13orf18	4.24741342907965
CACNB1	3.90091728220684
QKI	5.87407143922234
SETMAR	5.40099653441506
LAMB4	3.38543785723582
MAN2B1	5.60250348834574
EML3	4.98518962591559
ACADL	3.21718325562548
OFD1	8.52498712267036
CGA	3.63523188117231
EIF3EIP	10.8739641823098
PEX16	5.45500080244727
GNG12	8.24105125327431
HABP4	4.51761628980086
CNTN2	3.30377754363605
ASNSD1	7.32937221557694
FUT4	4.07593379805808
DBH	3.57727622182969
CD53	5.37945954473029
HIST1H2BJ	3.39820469394706
TFAP2B	3.18242466465830
ACF	3.72354731706977
TMEM11	5.9658642364931
CDH8	3.30367081441988
C3orf32	3.86654384857703
AGPS	4.57023489064633
C4orf18	3.46672385894489
PCCB	6.79152847967424
IPO13	4.61096883280339
PECI	6.63100748689421
UNG	7.42665467866429
C6orf105	3.96232326870991
GSTP1	8.66234686518334
SUV420H1	8.28524613836888
ARHGAP15	3.6502183220747
LTBR	6.54954756343959
TDRKH	3.26872216830865
PSG4	3.65657325088731
SLC9A3R1	8.0301435931574
NBPF3	8.86198810056459
SLC9A3	3.54244813048036
OSBP	6.47189620340801
PRR5	3.90503933364661
CHMP7	5.0462952236514
ADRA1A	3.07976340823375
ASAH1	6.23002703432547
FKBP4	6.56825698602691
ZNF350	4.96527893590264
DOM3Z	5.38967925515179
GIPR	3.67572180541512
AHI1	5.40099445043792
BST1	3.25941111545713
NCR2	3.61920106986427
NADSYN1	5.56658285278367
UBE2W	5.60641989788955
RGS14	4.33078396892748
KRT15	3.74560457568862
SCN11A	3.93357000179159
GFI1	3.52504975082682
FHL1	5.22357252574168
SMC6	6.1146408747774
GATA1	3.45283443773751
OSGEP	4.4146436912563
ARMC6	4.66557425359047
HK3	3.12297250852426
PSMD5	6.65990293632025
RSU1	7.02872912765869
RPL4	12.3362683214244
MAD2L1	6.62692237852958
RBPMS	4.95064595161795
EIF4A3	9.29947034287804
E4F1	5.036216884705
DLEC1	4.68778412873521
PRPF3	5.93330227781312
EMR1	3.16307716578809
CHMP2B	6.99738375090135
CAMSAP1	4.63229280326123
RPS21	9.52075342436826
XCR1	3.41793966622188
ARID5A	3.8914204069489
RBM6	6.74605377780485
UBE2N	7.89766582715223
KLF4	5.04576899169606
MGC4172	4.30105361874227
LMO4	7.06851687654566
KLKB1	3.27433990190918
HDAC3	6.54249052205496
HP	9.23574386803183
SCHIP1	7.35764878146284
BTK	3.64605984633203
KRCC1	9.1747615981505
PRND	3.16925250721951
C6orf27	3.61209558695422
PIGL	3.73982345232867
CLCA1	3.58369397243356
C1orf112	3.97938001131462
OLFML2A	5.01697112946569
HUS1	4.78932836742122
SFRS6	8.02331037216081
CXCR7	7.28703384338483
UIMC1	6.81465873595176
FXYD2	3.46997251385882
GOT2	8.66756225321186
ZNF667	4.42330509118487
TFEC	3.39447119916567
ATP7B	6.54484478131628
RAB38	4.55875385948177
POLD2	7.59386978964383
PPM1H	6.00823642683842
DCX	3.36113686689767
NFYC	5.44483468168227
ZNF228	3.59843716452342
KIN	5.48913930401
PLSCR4	4.43183932730913
HIST1H4I	4.08062107733321
PPARGC1A	3.08404098528863
HIG2	7.67350911342891
KCNK10	4.03579819732732
EXOC1	8.6963373171124
OR6A2	3.72954492496399
ETFA	8.45177203966212
PDAP1	4.83688692509682
C19orf6	3.53927112435209
POLRMT	4.05164425425781
ZNF146	7.18367338928627
MIA2	3.29530777975286
LY6G6E	3.13638977208287
EIF4E2	7.77136393008438
NENF	4.84226948007593
HOXB5	4.76155914520981
ZNF324	4.10060042642855
CUGBP1	4.54089637948322
ENTPD7	4.39029598094103
TTC13	6.11519069233183
GJB5	3.29992178709057
PRSS22	4.47373101415757
CYP3A5	4.38840874893795
MBOAT5	4.0265367815842
CUL4B	5.32835937339588
CENPJ	3.60158662019817
KIAA0664	6.8029064961286
PITX1	3.20656920814382
PDGFRB	4.68999711858513
RDX	6.2209328281203
CELSR3	3.87914973270333
JUND	6.30637617745539
ITSN1	5.1012500553529
CHRNB1	3.45109638403222
EHBP1L1	4.32700735309556
C19orf2	6.87982617528429
FETUB	3.12969791701935
CAMK2B	3.27138323465304
DCTN1	6.13835289923409
TNKS2	6.71023427723001
MRTO4	6.6275092822644
C1QBP	6.87678876771177
TTC3	8.1662538171808
NDUFB8	8.8361806977187
CADPS2	5.74983352991639
EDG2	4.18767374814191
MYF5	3.17759974316583
SEMA3G	3.32679112612937
IL23A	3.65679329470626
GJA9	3.70471294665363
R3HDM2	7.9311710520799
C5	4.71428084410803
SLC2A10	6.22191599987574
TRIM45	5.26859625293961
TSP50	3.65571653860304
PAQR3	4.81925964298819
ANKRD26	3.8222538755094
TCP1	9.21952025482012
TMED7	7.39001317815662
CMA1	2.96681046617355
PTCRA	4.18333067707801
HCRTR1	3.63792174400789
FST	4.09642804211425
PAWR	3.97442097947682
LDLR	5.56397744073331
ASTN2	4.47462563845559
SCRN1	7.04196923272838
GPATCH8	6.47332276429911
KIF4A	6.29321412603051
TANC2	4.30320325855233
ZMYM5	3.95694868994354
PGM1	8.91723448110332
ZNF586	5.33055230574602
POLR3G	3.67720110918075
CPD	6.67635225800703
SNCAIP	4.2582524517134
DCT	3.61515095078156
HLA-DOA	3.47820304294187
TANK	6.86572600369087
RCAN1	4.00373852627881
UPK1B	6.77335253591635
DNAJB4	4.39632896200967
UGT1A8	3.20619432533563
LIMD2	3.15318724104207
HIST1H4L	3.53988626592751
PECR	5.34742875626039
HSPA2	5.35573015415078
SERP1	9.27040184427667
TACR2	3.36791619830921
NUP85	7.04069456723458
CD177	3.95094615223789
GPR135	3.32925271611437
PIGG	8.17951309128272
LGR5	4.20359937507807
JAK2	3.67063258748799
DPYSL4	3.38771589508409
TM9SF4	5.66101997234385
PTHR1	3.53447636969848
SIRPG	3.06168909552815
ZNF264	5.68060011231582
BICD1	6.38308513743159
RAB5A	7.66546192159158
FLJ13224	3.39967833878541
METTL5	8.74525670691616
HERC6	4.77104509550165
CASP1	4.70700707931886
USP9Y	2.75851510926234
LRP1B	2.79452077505149
XAF1	5.91315219882437
PLA2G4C	3.42980003055810
APOA2	3.33856338979467
SPAG6	4.88041420569983
KALRN	3.6575071968722
SECTM1	5.00440565312089
THOC7	9.02102434715377
IFNAR1	4.10381876310355
TCTA	6.39573951741148
NY-REN-7	4.06706600864198
TALDO1	9.97658815811065
B2M	11.7437784321987
LPPR4	4.4353070593883
SQLE	6.33809095400225
SEPHS1	7.39983711771125
EIF5A	6.46137665020336
FAM49A	3.90213503620334
YTHDC2	4.72075673468362
EHD2	4.48108188114296
NCF1	3.57726331180282
SPG7	7.04565669070247
ZNF614	3.37430642501766
HOXA5	3.26571604524439
NUP133	7.9312680066069
FGF12	3.89394823452497
SLMO2	8.18630046598441
INPP5B	4.36586772489319
PPID	6.23166973787561
SNTA1	3.61676251585111
IL20RA	6.99498341135447
UBE2J1	6.2266344450129
CACNG2	3.15151984445957
GCM1	3.18272956044774
ELF1	6.92778356722265
TLR5	6.19305455351419
TCFL5	6.34082616033212
C1orf107	6.13249643491212
C19orf22	6.7550496408432
SAFB2	5.79771267606566
MAP3K7IP1	3.75200867420725
NCK2	7.72784413118684
OXA1L	8.57924169311982
KIAA0652	5.62437870926731
KLRG1	3.48727688626197
FRAG1	6.32482591082504
ZSCAN12	2.98870436036993
PSMD12	7.394614329852
E2F4	5.43370347984093
CLEC4M	4.04557320907706
KIAA0999	4.72936454160692
CLDN10	9.83043067932495
MGC13053	4.24631279737458
TAC1	2.6244161946159
GYPA	3.38156882621938
HPCAL4	3.19997331817734
TRAIP	3.9157379003234
MEX3D	3.95379192805435
KIAA0232	7.19956092385493
ERCC8	5.84254063734753
NFAT5	5.72243369137041
GPX4	8.40365570983945
CSPG4LYP1	2.99012664847829
KIAA0368	6.63011689573081
FBXO3	6.3580354213803
DVL1	5.79366541780547
CMKLR1	3.6602627542088
GPR157	3.34596812111559
TYMS	8.62753254861704
OR52A1	3.39185545255982
PEF1	7.06665223904513
ZNF750	5.01548294256083
ALG9	5.78768469617606
MCM5	4.96934576508142
SDK2	3.67177449376597
BAIAP3	4.12287648353719
RABGGTB	7.69295299796399
KCNK7	3.34433072313440
PTP4A3	4.31793325955223
ANKRD40	4.16786769287013
CALCOCO2	7.44239950113187
TMSL8	4.19296864850958
SNCA	4.19872544164722
ZNF551	3.66335060060351
HBQ1	3.27304501507350
ARHGAP26	5.66427702375739
GEMIN6	6.51283773601914
HRAS	6.14574032368705
KLRC4	2.74348015055506
BSDC1	5.95686771087762
DSC1	3.51562513385293
RNF43	5.39412037734979
NDUFAF1	6.78641152602874
MAP2K4	4.72117002751849
FOLR2	4.34544964584775
LYZL6	3.63038989696936
EPB41L3	3.26652435277295
TEKT2	6.6263217548074
CDKN2B	3.29187805893975
WSB1	7.06666537641191
ZNF480	3.35318196633249
MAP3K6	3.99893271093867
PROS1	5.5441067308635
PSMB8	8.27871416646887
HN1	6.92668472430028
MAS1	3.40921895942359
APOL1	4.86939701180231
CSHL1	3.26017571756108
ZBTB7C	3.22592141152178
AHCTF1	5.84554001178711
SAE2	8.45020391296356
ITGA2	4.76252042612593
AP2S1	8.00674347730391
P15RS	7.27144265254728
MME	3.99167312340942
VAT1	6.34597001548908
MAST4	6.48042178912617
TUFM	9.69691490438528
KRT33B	3.43117263726497
THEG	3.71693937454525
KCTD2	5.1428008894379
WDR26	8.35412089243912
MFI2	3.18313997692619
KRT34	3.16690565060181
NR4A3	3.68396115214283
SGSM3	4.67051924397692
ARSA	3.49020026035857
TOMM22	4.90657530549435
SOCS3	3.55802814892379
UNKL	4.48897118436985
POP4	7.64901820072476
BHLHB3	10.2583966705972
MALL	4.22794389125308
SOX15	3.5248528932462
CCNA2	4.41110504983063
PARK2	3.40329801177486
GPR124	4.04964949792611
TMEM132A	5.47044961162921
CGRRF1	6.13883127530518
RUVBL2	7.97322447968464
MCAT	6.44504807144828
WNT10B	3.58564854835344
ISCA1	7.05264316931573
RPAP1	4.84592241334571
C12orf48	4.91692873079246
RAI16	5.23874846322063
RPL27	9.18975700816756
EPN1	3.43744908519671
MAGI1	3.23293642961751
GBX2	3.16865758246189
SLC35A1	7.56401990239497
GAL	5.35022067247261
SLC14A2	3.68259110199613
RDH11	7.62542313722503
ZNF518	4.28263146826456
PCYT1B	3.26189218963784
AUH	7.75828523836057
EIF3H	10.9504758042680
KIF1B	6.13529172702064
MBD2	4.7703123352679
AMOTL2	8.51543937853259
C6orf120	6.11845161864064
PIGT	7.63385165040905
PSRC1	6.4372847394931
PLA2G10	4.93073021013313
ALAS1	6.95708246378266
FOXO1	7.0272408753197
C17orf62	7.17160501952005
KIF5C	4.82564913324769
DUSP10	4.46148819032095
CRLF3	6.35091450432703
CLCNKB	3.4682103669178
PSMA5	9.64087519813786
FARS2	6.18017945461745
CCDC28A	7.1372998193716
AMPD3	4.93689498313356
PIAS1	7.37230501118947
ADCYAP1R1	3.51912690684746
TMEM134	7.30030325979295
CDH20	3.07337163280015
FBXO7	7.57790175862817
FLJ14213	4.82134629179714
ZNF3	6.71979331638946
LRRFIP1	8.06538638546414
TMEM49	9.07332978777435
CNOT2	7.69286597148692
CBX2	2.94924430761099
ZC3H14	7.22074319731035
ALDH5A1	6.72409495804225
HNT	3.23402815371539
SERPINA4	3.30585760412982
FLJ20920	5.89763628686436
CRTAP	5.28826145720423
DDX50	8.35580877599453
STYXL1	7.56794134148003
TK2	5.13058328793128
BLVRB	5.42119948715766
STMN1	5.66382734751455
GUCA2A	3.11708787481327
DPP6	4.46008375451422
GALNT10	4.12573191579545
STK39	4.46621988232662
MMP24	4.22769892875265
CKS2	9.23661891472212
RHO	3.70674851548645
BANF1	9.50433214796239
CR1	3.14831628968599
RPS6KA2	6.0522922510726
HMBS	5.89701266101406
C20orf112	3.87096037977941
SLC25A24	7.98529474523927
MRPL22	7.99761081759752
SLC25A15	5.70778828427755
GADD45B	4.43396829958227
TDP1	6.28643846984
ZNF287	3.77367860699465
DAAM2	7.2810892623259
C11orf57	6.04078000352708
RFK	8.18317799779276
ZFYVE9	3.84384640851336
TCTN3	7.55714673847645
STCH	5.46223752129895
LOC283871	3.67218964578801
NDUFB3	7.5315412598044
DEFB4	4.91379791771838
FPR1	3.59453544236269
FMNL1	3.75953327846506
SEPT7	9.65150788473957
PTCD2	5.8793468274909
GNLY	3.79971600089794
GRAMD1C	6.102738560142
ZNF165	4.4084512892893
TR2IT1	4.0507477604894
ARMCX3	7.12121082327453
NDE1	5.95593071660916
MAGEF1	7.6594812931989
ITGA10	3.66715345700165
ARHGDIB	7.01051188623906
FSHB	3.67962194717808
ANXA2	11.4897417760218
HLCS	3.9573021448975
MCF2L	5.00527931127213
AK1	7.94617684740499
FH	6.63364736734575
LGALS2	3.48929331479436
SYNPO2L	2.72195184022837
KIAA1045	3.3297394125774
C1orf183	4.8318253324155
MAGEA8	3.09313527679953
DGCR8	4.98208994370848
GSR	4.92830493085264
NEU2	3.41836710783524
HIST1H4B	3.50314842790148
CACNA1C	3.21676198921064
FAM20B	5.9870551805381
HES2	3.30957113661414
PDCD6	9.23289501473293
INTS7	4.94542267084458
AMPH	6.2647715881755
UCKL1	6.39188022578036
ASB4	3.25665472709707
C10orf97	5.39697641997018
ALDH1L1	4.89395369500213
CCL23	3.31410690051059
OBSL1	6.07676162151558
SLC12A7	7.43606260915779
THAP4	5.99414424762576
RBM4B	5.91005847511773
OGFRL1	4.3311562751925
KIAA0831	6.33405896328596
C12orf11	7.41520418383371
PPP1R15A	4.5676387404574
KIAA0240	6.52730279436196
CD1B	3.42942002315291
FCGR2A	4.09302257203756
MDC1	5.06268454020101
MAN1A1	3.46070697840643
KRT9	3.27995340979899
HTR1A	3.39261562625337
OCEL1	6.05091345710647
ATP11B	5.48506547093851
NLGN4X	4.90066203766935
FBXO34	8.22519493115
ALOX12	3.75291714701280
RB1CC1	7.1168233456626
PCDH12	4.54962017936616
RPE	5.0740236699299
EIF4E	6.30625183700015
CSDC2	3.70233081650139
ABHD5	4.82167911284113
TMBIM1	6.13625207313436
PET112L	4.41115497384248
P2RXL1	3.11584727661943
F2RL2	3.1340833031976
TRMT1	5.27287136464218
IMPG2	3.91168501794813
LRRC32	6.6087038839482
BGLAP	4.40360500558505
HTR4	3.38901853192879
MRAS	3.7432000958874
TRAF6	4.85389745339697
AXL	4.00406886979743
ATP2C2	5.29670928351398
LMNB1	6.04222028943821
TELO2	4.75310175257143
PNPLA3	3.52176456033464
CSNK1E	6.19844788918951
SRP14	10.1557870078485
KCNQ4	3.24995989374355
PIK3C2B	6.74645958036467
C15orf15	8.91109130726468
TUBB2B	3.44804596045124
USP15	5.3918907116715
C12orf41	7.39132659357604
CEND1	3.63639893399861
RNF31	4.93923574054011
TCEAL2	3.93553772915121
PTGER2	4.7377085398701
UBN1	6.585914740968
SLC5A7	3.27747712124385
SLC31A1	5.88707099769603
ADAM29	3.80823707071645
ST7L	4.47562669729052
GFOD1	4.82386972759603
CTNNA1	9.28805920457544
HRBL	3.87428808700121
CBX4	3.63633122115004
NTRK2	3.64462745647381
FOXN3	4.45576730332733
MFGE8	6.26348427096584
PFKFB2	3.91862989053695
TAS2R4	3.5627138380856
SH3TC2	3.36066614132995
IL10	3.60519192557548
PXMP4	5.64404879748603
RNF167	6.28301188579942
PRMT5	8.01055371548485
TSKU	6.01515367091285
ATPIF1	7.70429987261851
ETV3	3.28768279272667
PAK7	3.12187384105198
PDLIM1	10.3883714337261
CEP63	5.38007457488777
WDFY3	4.75097669688506
RNF126	4.84680099783536
DPM1	8.94865534268689
CLIC4	5.0568576294422
ACR	3.93419017771323
KLK7	8.00758578248751
ALOX5AP	6.73149678781634
LRP1	4.13996299817647
TNK1	4.7721480198095
TAS2R9	3.07013093767412
ZNF16	5.49249208819176
POLR1B	5.86810286610314
SLC8A2	3.97443270838884
OLFM4	3.14288516115992
TACC1	5.18948390820371
SAMHD1	6.58351907375174
ATP13A2	4.42483788919695
KRT4	3.93502500009172
PAX6	3.55614080773569
SCG2	3.31218720750155
SLC17A6	3.43417795650430
TUBB4	3.67564180855137
PADI4	3.2010706651004
FMO3	3.20592238118185
NLK	3.85591059452269
POU4F3	3.06156253606046
MDM2	3.72054477314256
CAPNS1	9.40044248126675
SDF4	6.20301815068783
ITGBL1	3.11266539382389
TAP2	3.98770951084991
OR2C1	3.42979058266264
KLHDC3	6.83887440898054
EFHD2	4.90647722768754
GALR3	3.77777632677032
NBEA	3.44771486446128
ABCA6	3.33620647381051
ABBA-1	3.83317973661431
GNAI1	3.82263442761211
CLDN3	8.16830026494046
AKT2	3.46597536099254
EGFR	4.3149927962779
VPS4B	8.16877967754124
RBM16	8.45519074096101
GALNT6	7.30451398291917
ZDHHC3	6.02165455963209
SLC25A4	6.10509340894919
CYB5B	5.93328129364594
NDRG1	7.8465611500182
SESN1	6.72645059779926
GBE1	8.08682478617415
MRPL46	6.42446169822998
CLASP1	5.9847594256381
FARP2	4.75146928180804
ACOT11	4.08430786251407
LDHAL6B	3.01673382989386
MAPKAPK3	4.99302924005683
NCAM2	2.99825392182943
AFAP1	5.16216418092261
PRKD2	5.82043764983133
OR2H2	3.25919558045327
ZFP36L1	7.77207269156274
DZIP1	4.46858141292303
GPR161	4.37119782336343
RNF146	4.98665652076456
NKX3-1	4.04363360970271
CCNB2	7.44332527053717
ZNF10	3.90740901867822
WDR74	5.66989174978704
FAM134A	7.87332516749117
PCNP	8.75317379233508
PURA	5.9388187090768
DNPEP	7.80001779581679
ERBB2	4.95875881163204
CREB1	5.78300100749123
NEO1	6.83055060266883
DDX3Y	3.26101985703194
RPS3A	12.7569486997700
MXRA7	9.62812521312828
LGALS3	10.8064806905378
GLT8D1	7.95642011766511
TMPRSS3	9.22154493678956
UPB1	3.40110893447203
LAT	4.25230147351114
CLDN14	3.56239721122252
DHX38	5.1024170808454
KCNA3	3.30570928681513
BTBD1	8.8510547255872
TARS2	5.66799442245897
SKIV2L2	7.96956525557055
ABCF1	7.63294617822227
CDT1	3.30876438197877
ZHX2	7.62534654551259
FCF1	5.11359004837785
LRRC49	5.47358115429851
GUCY1B2	3.32709139452712
CD28	3.32107742433001
SMARCA4	6.73847525884857
SEPT2	9.01445931659413
SOHLH2	3.48145418966985
MCOLN3	3.88232614672709
LRP8	5.25022626585007
TAGLN3	4.08557684103877
MASP2	3.60186382691505
GPATCH3	4.10651326132839
TTRAP	8.50564379129468
AGL	7.51936102435878
NFE2L3	4.79547967169833
PSD4	3.61334760400519
PALMD	6.69892356938275
CCNB1IP1	9.3197937944835
TMEM43	6.90141014204827
OBFC1	6.65100317243156
STAT5B	4.31506717238434
C14orf79	4.85325681656411
ENPEP	3.39109343550919
SSB	8.20406675398419
SCT	2.91280566317351
TIMM23	6.84642045517215
SKI	3.66928150232572
SLC22A13	3.06802444733471
AKAP3	4.4006501621384
OAS2	4.5980205727271
KIAA0423	7.25007023734192
SEC61G	9.54921240180092
CAPN11	3.07907765457801
TMEM50B	7.14580825713249
DEGS1	7.18243118149469
ARHGEF4	3.57379416965031
DBNDD1	4.34861456946294
TBL1XR1	4.68915192520831
FAIM	6.89166125506432
SP140	3.17161555547452
G6PD	4.41525551381089
NUDC	7.0786070582162
GABRP	4.20729052755514
SCARA3	5.88846484525868
TACSTD2	5.62720689687685
EIF3J	7.128198116013
PPP2R2A	7.1670429056675
CPA3	3.7063061943634
PVALB	3.11419842285122
BCAT2	5.41062667469895
MFN1	5.60388222540367
F10	3.34942310904380
