Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_A06
ANKRD6	3.64564557036796
LTBP4	3.77120482390915
PSCD3	3.32954918800509
PYY	3.11619576717690
KCNC1	3.08945436054679
SIRT6	4.1885428178767
CCL19	3.98212102575779
ARHGEF9	4.74955388762354
ABR	6.01945855479609
C10orf22	6.71480885558964
STK17A	4.78119430050953
FOXE1	3.78993615492189
GML	3.11163334260777
CNGA3	2.88769540268134
CD38	4.02723648740348
ZDHHC6	7.29251219564513
NEFH	3.16173975818427
PGBD5	3.23559064741263
CTDSP2	7.27315460335822
RMND5B	5.84121765203455
ZNF257	3.05809233006990
DUSP4	7.070169926864
FLJ22167	5.14141257947391
EXOSC7	6.84311884643681
ROR2	3.3671299604894
FOXM1	4.3306466712724
ZBTB48	5.12706357960825
BUD31	7.30250184969037
MAOA	9.36579231865482
CCDC41	4.15902871732715
TNNT3	4.76666063142317
FBXO11	5.39311703512724
GYPC	4.81771706672843
PLIN	3.42290566564092
RFXAP	3.60635358741417
C6orf15	3.86312342314685
RNF4	8.26659569433621
F8A1	8.3510386952299
PPP1R3D	5.38156499779961
GRB2	7.22295110934728
TPM3	3.04917767932688
SYT13	3.59138777518355
EPB42	3.40595567823055
RP5-1077B9.4	5.07158920217745
EIF1	10.4398013417893
CETN3	7.89038294705598
FPGT	5.05283849230254
PRY	3.22643512515793
NTHL1	4.76293692762432
POLR2B	8.21048496699299
RPS28	12.2834461827324
GDF10	3.17639079702401
COQ9	8.09272182167676
P2RX3	2.84209315734376
GCC2	7.712245700414
RARRES3	6.93132933261794
PLXNA1	6.49623854009577
WBP4	4.80517656760915
KIAA0100	6.94484893982606
PMF1	6.80326271771226
HS2ST1	5.90743001579327
CRELD2	6.96364401519114
C8G	3.02890529527735
CD82	6.17124461300854
PMM1	6.66818567448453
CBLL1	4.31286357195224
LIM2	3.26417210964104
VAX2	3.71457065599404
SETDB1	4.9824076977946
LRAP	6.3255575877725
GCLM	6.91169196583356
CPEB3	4.00901206158559
PPM1A	6.17315847086723
INTS1	4.39340747915062
MMP16	3.18751594005542
CAMTA1	3.42241309378101
SAMSN1	5.05346822054917
DRD3	2.87524539506514
GMPPA	5.42600722169448
C11orf73	5.00409682374741
AIPL1	3.8897319510556
PTP4A2	10.2580971450693
IL24	3.24149647402063
BDKRB1	3.21113792329697
HPCA	3.55624256689492
MLF1	4.44094569117964
SEC14L1	6.36007426890634
CHFR	6.22821156949334
EMILIN1	3.2198543304328
THADA	6.25353590498298
TAF12	5.97713403115743
NDUFS4	8.19236084861528
ID1	11.1613250529812
PIK3CB	4.67880513876676
COL18A1	5.10057989524656
PDZD3	3.34115841393602
TBC1D17	4.73114518939085
COX8A	9.72183693114262
CDCA4	5.38993272343112
C2orf44	4.1573292008607
C9orf16	8.90916346975504
ERBB2IP	8.23230439400204
EMX2	2.40237533695483
FUS	5.76052616244129
NIPSNAP3B	3.18078557940474
TF	4.36963222180682
CXorf56	5.0090089851721
CLCN4	3.4370384398992
PWP2	5.94084353335546
MMP15	4.45520805247507
MTMR14	6.41133240997507
NPR1	4.64845402794229
DNAL4	5.66333268287915
ELAC2	4.89752282807344
ASS1	9.5607091478621
IPP	6.01351027358197
TMEM59	10.0063887474077
POLR2J	8.58274416904849
SEC23IP	5.6489138952969
RGS4	4.93467351218984
UQCRC1	9.4498129998872
SNX6	7.85212008312117
DDX18	6.75846305855520
POLG	4.92396322841602
ADAM23	4.01531499788549
ZNHIT2	3.9273415983598
TFR2	3.89059001634238
NCDN	4.71350356737821
RAG1	3.49665620352084
POMT1	5.5720851549941
CYP1A1	3.37451564703201
SNAPC1	6.97462333360442
GNA11	6.41007359024025
CCDC52	2.63388323799122
CAPN1	7.77981141438221
DDHD2	6.77347075903193
UPF3A	6.61486752603942
LAGE3	5.48438347348402
GNRHR	3.15866592529475
UNC13B	7.44221052917111
TTLL4	4.81045592293127
PPBP	2.88499148098180
HTR3A	3.08506020670449
SDC2	3.97291696328649
ANKRD49	6.84102391920847
BTF3	10.8341752200451
COX7A2	10.5451969880025
SARS	8.40480985465348
C13orf18	3.37148367349339
CACNB1	3.8168102360205
QKI	5.81670879092079
SETMAR	4.73533734143447
LAMB4	3.38272652304789
MAN2B1	6.79758118568964
EML3	6.41926238120716
ACADL	3.13568095164621
OFD1	8.1877924326115
CGA	3.60893586146022
EIF3EIP	11.1896617080339
PEX16	5.85427840746910
GNG12	6.05751270931496
HABP4	5.01922879169899
CNTN2	3.41305532803232
ASNSD1	6.92209028398631
FUT4	3.52911213839677
DBH	3.60698990669738
CD53	6.72081819874947
HIST1H2BJ	3.31896599141331
TFAP2B	3.22580258735910
ACF	3.6762235419064
TMEM11	6.57500343063001
CDH8	3.59520124347134
C3orf32	3.28114148833554
AGPS	5.17843523604452
C4orf18	3.13733500217952
PCCB	7.0626465009097
IPO13	4.67551066008513
PECI	6.38340173605907
UNG	7.26751524144145
C6orf105	3.34227518636449
GSTP1	9.45339435807826
SUV420H1	7.88218917697365
ARHGAP15	4.53789424004468
LTBR	7.37241302615973
TDRKH	3.19401826463215
PSG4	3.44224698382723
SLC9A3R1	6.04113791154698
NBPF3	9.64213159054032
SLC9A3	3.55309066867289
OSBP	6.85409212930963
PRR5	4.9092705224393
CHMP7	6.16137349522163
ADRA1A	3.02400318693497
ASAH1	8.40819133403252
FKBP4	6.87262988927451
ZNF350	4.95370322399432
DOM3Z	5.27927560685406
GIPR	3.82058986024434
AHI1	5.32968453741521
BST1	3.34409770255267
NCR2	3.56430546822757
NADSYN1	6.92152953331202
UBE2W	6.20704575744878
RGS14	3.77975181195463
KRT15	7.49007695905004
SCN11A	3.83873277014604
GFI1	3.95801791378775
FHL1	3.64885093547942
SMC6	6.61515690165514
GATA1	3.63200462523475
OSGEP	5.56110972598497
ARMC6	5.29248579639952
HK3	3.39301134508734
PSMD5	7.19238432868151
RSU1	7.1595932898086
RPL4	12.1965835173967
MAD2L1	5.90143417294836
RBPMS	6.85922063521855
EIF4A3	8.80338403376163
E4F1	5.31537237840698
DLEC1	3.35304732247712
PRPF3	6.36192436936159
EMR1	3.00369564125123
CHMP2B	7.4509778727119
CAMSAP1	4.80556283127809
RPS21	9.98448286885578
XCR1	3.24222657138065
ARID5A	4.49554179961665
RBM6	6.7198315355015
UBE2N	7.60727251230963
KLF4	6.45171142972068
MGC4172	5.37128265363747
LMO4	3.88030386898249
KLKB1	3.30978024729613
HDAC3	6.9452629816222
HP	3.20173028787169
SCHIP1	5.21587955017085
BTK	4.18203360059512
KRCC1	7.80925736768384
PRND	2.93010953761512
C6orf27	3.54457561764668
PIGL	4.94798171613128
CLCA1	3.70730551857911
C1orf112	3.59109313530231
OLFML2A	7.27367766597382
HUS1	4.7099369689729
SFRS6	8.35533684621332
CXCR7	7.64609941011326
UIMC1	6.87088430172252
FXYD2	3.60137771665840
GOT2	8.91992451137065
ZNF667	2.8318174093124
TFEC	3.6081193201685
ATP7B	7.08523157408519
RAB38	3.61701865630056
POLD2	6.74957209568443
PPM1H	3.45793240199814
DCX	3.28848212810878
NFYC	5.68203433485921
ZNF228	3.86620404824396
KIN	5.03457784250708
PLSCR4	3.58084394911046
HIST1H4I	4.32176573412926
PPARGC1A	3.1798431989915
HIG2	9.03351911957035
KCNK10	4.4120434874186
EXOC1	8.55627964287352
OR6A2	3.70344337511307
ETFA	8.55385190444913
PDAP1	5.07444480442709
C19orf6	3.84497091092048
POLRMT	4.53862458217554
ZNF146	7.53113286188275
MIA2	3.1076099570746
LY6G6E	3.17531517478914
EIF4E2	7.89352271650686
NENF	4.98563533135825
HOXB5	6.44573338363566
ZNF324	5.28475548971627
CUGBP1	4.10065848959603
ENTPD7	4.53903133859321
TTC13	5.8958375287465
GJB5	6.061556603313
PRSS22	5.33809462743702
CYP3A5	6.95755916476794
MBOAT5	4.76547560335207
CUL4B	5.90376336169963
CENPJ	3.52235332414698
KIAA0664	7.22716583003698
PITX1	4.44508420181875
PDGFRB	5.20572092458369
RDX	5.59605049947088
CELSR3	3.80310571112502
JUND	6.83210725061718
ITSN1	5.01182918110387
CHRNB1	3.91048692167751
EHBP1L1	4.53151448900603
C19orf2	7.26032764168624
FETUB	3.16791958999695
CAMK2B	3.05636318853601
DCTN1	6.82230211869453
TNKS2	7.90958769607492
MRTO4	7.07531445498439
C1QBP	6.38092220730692
TTC3	8.59410849387474
NDUFB8	8.74087815195706
CADPS2	6.35049492700259
EDG2	3.86269798284797
MYF5	3.23376169887005
SEMA3G	3.38587582602288
IL23A	3.89909135006475
GJA9	3.83024816394533
R3HDM2	7.81336316236996
C5	4.1804186569594
SLC2A10	9.23234787544546
TRIM45	5.90137229947458
TSP50	3.70187085624392
PAQR3	5.7081211973821
ANKRD26	3.65452251380569
TCP1	8.21100138268243
TMED7	6.64506929925543
CMA1	3.01035019199444
PTCRA	4.41782715375934
HCRTR1	3.31518467328867
FST	3.8392938591333
PAWR	4.17184122019912
LDLR	4.7328293695784
ASTN2	4.03537636770805
SCRN1	5.79755734002622
GPATCH8	7.04525056800643
KIF4A	4.49500910832161
TANC2	6.1049955468512
ZMYM5	4.16711014975621
PGM1	7.19467495783348
ZNF586	6.24403524250022
POLR3G	3.89364695074922
CPD	7.2310018320728
SNCAIP	3.47629553852992
DCT	3.47916349973824
HLA-DOA	3.48159214857644
TANK	6.45432364507902
RCAN1	4.52503194271544
UPK1B	10.6072053378049
DNAJB4	4.2295547902142
UGT1A8	3.34107328718144
LIMD2	3.46369972450500
HIST1H4L	3.57582011877809
PECR	3.97461869518146
HSPA2	6.37686250518416
SERP1	9.07238877150879
TACR2	3.36458140876046
NUP85	6.90352535310957
CD177	3.50687363810554
GPR135	3.34468668423827
PIGG	7.63168242354017
LGR5	3.09912464526236
JAK2	4.73832372083919
DPYSL4	3.2652049703929
TM9SF4	6.32076874128771
PTHR1	3.37361393187312
SIRPG	3.53073339590931
ZNF264	7.30846721825061
BICD1	4.34967403143833
RAB5A	7.55762367607974
FLJ13224	3.12567201560916
METTL5	8.25212487486707
HERC6	5.11142098518489
CASP1	6.78049130881078
USP9Y	2.87299813548085
LRP1B	2.79321343287905
XAF1	7.39820795646267
PLA2G4C	3.76991036371886
APOA2	3.10724262172742
SPAG6	3.08113865318971
KALRN	3.10036301679298
SECTM1	6.67009874712001
THOC7	8.73292064122048
IFNAR1	4.73243679430071
TCTA	5.51960374166385
NY-REN-7	3.21067595088145
TALDO1	9.94057204825215
B2M	12.3827171575206
LPPR4	3.37228561281055
SQLE	6.02860234109442
SEPHS1	6.56672324123237
EIF5A	6.97423663046698
FAM49A	3.62353134752352
YTHDC2	4.94304918001039
EHD2	5.35473619280454
NCF1	3.62327781230573
SPG7	7.33217699251149
ZNF614	3.34154583334821
HOXA5	7.18995980158216
NUP133	7.16733299784918
FGF12	3.93401897854358
SLMO2	7.75398751018856
INPP5B	4.37597643658813
PPID	6.39022380916485
SNTA1	4.94987389827065
IL20RA	7.18249407503052
UBE2J1	6.08070385641388
CACNG2	3.17742440458509
GCM1	3.46101636542765
ELF1	7.75690453085284
TLR5	5.51816111557932
TCFL5	6.27778655293629
C1orf107	5.39819360133878
C19orf22	7.57492884844508
SAFB2	6.58861834352636
MAP3K7IP1	4.06458210249090
NCK2	7.82433455006764
OXA1L	8.70396153662002
KIAA0652	5.61969744214224
KLRG1	3.43560121389994
FRAG1	6.85074644672835
ZSCAN12	2.98448086966655
PSMD12	7.1888425006173
E2F4	5.48958658819667
CLEC4M	3.51264655839725
KIAA0999	5.0542802122311
CLDN10	3.63122380299749
MGC13053	4.40870886574279
TAC1	2.85064211474462
GYPA	3.40611947845891
HPCAL4	3.14368759877264
TRAIP	3.67119463540198
MEX3D	5.29354658144608
KIAA0232	7.01625452212223
ERCC8	4.99680153540486
NFAT5	8.14448507811928
GPX4	9.16355294265282
CSPG4LYP1	3.17723763719552
KIAA0368	6.47882453717917
FBXO3	7.09192747480606
DVL1	6.17158501626433
CMKLR1	3.57930557811726
GPR157	4.65439795417024
TYMS	7.71148129501241
OR52A1	3.06861068476943
PEF1	7.17294475879929
ZNF750	7.40963462104244
ALG9	6.67807730105822
MCM5	5.74514097143143
SDK2	3.54832888015676
BAIAP3	4.10462530581678
RABGGTB	6.93118052234408
KCNK7	3.25028338050088
PTP4A3	3.94894731617566
ANKRD40	4.32555552916473
CALCOCO2	8.56651445346199
TMSL8	4.23848550285077
SNCA	4.10742606162982
ZNF551	4.77617014840744
HBQ1	3.27337489332052
ARHGAP26	4.49586161271193
GEMIN6	5.80042450165865
HRAS	7.05035120675053
KLRC4	2.85259494206371
BSDC1	6.6489574390686
DSC1	3.47482835606209
RNF43	4.49573647690024
NDUFAF1	6.49916232502647
MAP2K4	6.34483727756527
FOLR2	4.50181459403328
LYZL6	3.71928770547283
EPB41L3	3.15170610043443
TEKT2	3.30956544704796
CDKN2B	3.33741828568405
WSB1	7.73112322459494
ZNF480	3.78135000741659
MAP3K6	5.81614890827702
PROS1	3.70562911824557
PSMB8	8.71558836202301
HN1	7.28653632929853
MAS1	3.21238090331767
APOL1	9.22714496628581
CSHL1	3.25912372829575
ZBTB7C	3.09627617919035
AHCTF1	6.57324776411561
SAE2	8.80472679687461
ITGA2	5.84722340791114
AP2S1	8.16687700308719
P15RS	6.25951958922764
MME	3.88477857692937
VAT1	8.37255557228395
MAST4	8.16503440153579
TUFM	9.44296399129078
KRT33B	3.39926853541001
THEG	3.59835605954354
KCTD2	5.86732946007404
WDR26	8.16897534472146
MFI2	3.25953108265922
KRT34	3.10983447929239
NR4A3	3.53524879369899
SGSM3	5.63054220854124
ARSA	5.14527185337791
TOMM22	6.59522856583957
SOCS3	3.65512603867244
UNKL	4.66261025036426
POP4	7.85271208482758
BHLHB3	9.20635353200293
MALL	7.22681948208662
SOX15	5.2424229946607
CCNA2	4.12997361257641
PARK2	3.28443554661092
GPR124	4.53557985854571
TMEM132A	4.9007780132681
CGRRF1	5.66462305854687
RUVBL2	7.6972470476286
MCAT	5.72368010707583
WNT10B	3.65188436025135
ISCA1	6.81356984345571
RPAP1	4.68000897756199
C12orf48	4.33699748740638
RAI16	6.51500328891193
RPL27	9.66650022558146
EPN1	3.95831056566227
MAGI1	3.78581761370657
GBX2	3.23630519712376
SLC35A1	7.20902626484467
GAL	3.60913893803296
SLC14A2	3.50044560749613
RDH11	7.31019810033508
ZNF518	5.83472892330365
PCYT1B	3.35879927074946
AUH	7.45338343059287
EIF3H	10.4651219506991
KIF1B	7.30150387013083
MBD2	4.80101805873097
AMOTL2	6.3135075129833
C6orf120	7.30608032972768
PIGT	7.34397074468822
PSRC1	4.20353829105651
PLA2G10	5.9018132741789
ALAS1	8.84932367749562
FOXO1	5.66491227951432
C17orf62	7.255176425663
KIF5C	6.59571447602436
DUSP10	4.34923586740001
CRLF3	7.52890963613788
CLCNKB	3.27811010124901
PSMA5	8.8208380563451
FARS2	5.5137672262338
CCDC28A	6.86427570866718
AMPD3	5.37863115947322
PIAS1	6.99024335607979
ADCYAP1R1	3.38702625926006
TMEM134	8.14490418501281
CDH20	2.93787171042874
FBXO7	7.6083255576666
FLJ14213	3.08709535857654
ZNF3	6.08634229330714
LRRFIP1	8.5371042680593
TMEM49	9.94353805136542
CNOT2	7.39621252984772
CBX2	2.82114909316867
ZC3H14	6.40628027533148
ALDH5A1	7.62075331625153
HNT	3.20853742070488
SERPINA4	3.13092635272254
FLJ20920	8.11432505580848
CRTAP	5.7789271425005
DDX50	7.86953143617993
STYXL1	7.90602693838016
TK2	5.3104849227371
BLVRB	7.61488672971188
STMN1	6.40560906651872
GUCA2A	3.22953264081033
DPP6	2.86496661959171
GALNT10	4.78274091711198
STK39	7.40525406019757
MMP24	4.64090222054279
CKS2	8.01243290183619
RHO	3.75588867973577
BANF1	8.49564438659728
CR1	3.00700638681225
RPS6KA2	6.79746145867084
HMBS	6.02955212636826
C20orf112	3.59324817575283
SLC25A24	7.43607176182838
MRPL22	7.38520111180666
SLC25A15	5.50793010324993
GADD45B	6.76014460699623
TDP1	6.06869661562139
ZNF287	3.65312180048058
DAAM2	4.27618021977694
C11orf57	6.18342033833375
RFK	5.13579600800446
ZFYVE9	4.71308775741347
TCTN3	6.71559181810866
STCH	5.11491009239534
LOC283871	3.73641669312057
NDUFB3	7.59698919793798
DEFB4	3.68021377715239
FPR1	3.97431340164914
FMNL1	3.81076038197135
SEPT7	9.3539412570367
PTCD2	5.22004363514396
GNLY	3.74774769301723
GRAMD1C	6.70126203707135
ZNF165	4.20574731983268
TR2IT1	4.2769574217878
ARMCX3	7.90215785870137
NDE1	6.81097263182425
MAGEF1	6.56011448765126
ITGA10	3.54529846132245
ARHGDIB	9.42415424046936
FSHB	3.77028995043466
ANXA2	9.01517119992797
HLCS	4.08845166557717
MCF2L	7.30458458445172
AK1	5.45158718395573
FH	6.48176999755707
LGALS2	3.96400068284579
SYNPO2L	2.79377167076106
KIAA1045	3.17342064821118
C1orf183	4.8553811228552
MAGEA8	3.04623476421245
DGCR8	5.81427089022741
GSR	6.27234815195634
NEU2	3.45436105012801
HIST1H4B	3.23518641159826
CACNA1C	3.26651320086707
FAM20B	6.97709358054838
HES2	3.10869242170753
PDCD6	8.66116788810202
INTS7	5.67283480490109
AMPH	3.70753059764569
UCKL1	6.48647441073601
ASB4	2.99268953092222
C10orf97	4.73419566713733
ALDH1L1	4.74734686291328
CCL23	3.21242795810296
OBSL1	5.10690234201379
SLC12A7	7.60349142646723
THAP4	7.17601088111451
RBM4B	5.58978976523761
OGFRL1	3.49138804144362
KIAA0831	6.99111732401646
C12orf11	6.38654259438144
PPP1R15A	5.77750375473421
KIAA0240	6.58848041282976
CD1B	3.34777233160728
FCGR2A	4.49878701284161
MDC1	4.63031479066874
MAN1A1	3.4718776029437
KRT9	3.34755716732278
HTR1A	3.33976819627427
OCEL1	6.30743527940418
ATP11B	7.3615868253294
NLGN4X	3.84737167148402
FBXO34	7.4012919077218
ALOX12	4.86264899100214
RB1CC1	7.03350853345746
PCDH12	4.46431939415860
RPE	4.66659763324112
EIF4E	6.71732049844795
CSDC2	3.78765739869398
ABHD5	7.58326759104656
TMBIM1	8.2744432777251
PET112L	5.15665420247098
P2RXL1	3.14511524806375
F2RL2	3.27819845803374
TRMT1	5.293961867661
IMPG2	3.61251758365204
LRRC32	5.22009811840196
BGLAP	3.67703030322949
HTR4	3.24133193294701
MRAS	3.79554705001672
TRAF6	5.00293602195063
AXL	4.84356188734751
ATP2C2	5.28505941230443
LMNB1	5.13180218018211
TELO2	4.86407928411139
PNPLA3	3.51359990435875
CSNK1E	6.2166250918372
SRP14	10.0521525897292
KCNQ4	3.26698708086264
PIK3C2B	8.16764385555348
C15orf15	8.11565458677654
TUBB2B	2.89668716789526
USP15	6.05288392017447
C12orf41	7.27454067457073
CEND1	3.72766363889411
RNF31	4.92514892189436
TCEAL2	3.32773902108395
PTGER2	4.03030493675525
UBN1	6.89712181961672
SLC5A7	3.35198858399912
SLC31A1	6.35398983480889
ADAM29	3.43520428829285
ST7L	3.92081722825037
GFOD1	6.57963198054487
CTNNA1	9.18430317379572
HRBL	3.94746661369655
CBX4	3.46749286498147
NTRK2	3.43277673739736
FOXN3	6.53275601223797
MFGE8	3.949866152502
PFKFB2	4.21990365246173
TAS2R4	3.64552288052331
SH3TC2	3.80144046889956
IL10	3.2520021239091
PXMP4	5.45493606207459
RNF167	6.34211360710176
PRMT5	7.10381044093182
TSKU	6.71057156591051
ATPIF1	8.29643553346287
ETV3	3.38891188447948
PAK7	3.00297395234626
PDLIM1	10.4540126937607
CEP63	5.2640228813761
WDFY3	6.30764469987366
RNF126	5.36276694786875
DPM1	8.33981317689491
CLIC4	3.97653965131415
ACR	3.57768478754764
KLK7	3.60957543898357
ALOX5AP	6.0172267437865
LRP1	4.53822789606367
TNK1	5.77119212690358
TAS2R9	3.03838470048579
ZNF16	5.50168584361827
POLR1B	6.01997666014718
SLC8A2	3.51424089848387
OLFM4	2.88019623350332
TACC1	5.72651306704867
SAMHD1	4.21151657388202
ATP13A2	5.70636964737344
KRT4	7.10428136833277
PAX6	3.48459736213345
SCG2	3.44332501757215
SLC17A6	3.36925679967948
TUBB4	3.86563709598006
PADI4	3.10849989046746
FMO3	3.23328189757651
NLK	7.04109578966431
POU4F3	2.87465806757118
MDM2	3.57213871526641
CAPNS1	9.83822263973794
SDF4	7.27594416507415
ITGBL1	2.90586989595262
TAP2	4.12215704045642
OR2C1	3.53069863380564
KLHDC3	6.4638896435116
EFHD2	6.73325432341654
GALR3	3.48042610362807
NBEA	6.61276525656312
ABCA6	3.23423022880122
ABBA-1	4.05386292447626
GNAI1	7.28494620756427
CLDN3	5.11506477053118
AKT2	3.30796592820017
EGFR	5.44659783219099
VPS4B	8.31143083826059
RBM16	8.09690958638478
GALNT6	5.52780389452715
ZDHHC3	6.77979158057043
SLC25A4	7.24311774915856
CYB5B	6.90164150339964
NDRG1	7.70563270372707
SESN1	6.38748780608787
GBE1	6.94395622419383
MRPL46	5.92621861642114
CLASP1	6.34366719287351
FARP2	6.21504665209313
ACOT11	4.24233983425655
LDHAL6B	2.84803613717513
MAPKAPK3	5.71318983286517
NCAM2	3.13334230240628
AFAP1	3.80759548116034
PRKD2	6.73856339098218
OR2H2	3.2781374739936
ZFP36L1	8.58460048915315
DZIP1	3.44850780445968
GPR161	4.08954714049387
RNF146	4.45952479895528
NKX3-1	3.89670822926349
CCNB2	5.96034677339434
ZNF10	4.68210422387461
WDR74	5.37182622017854
FAM134A	8.09581550561088
PCNP	8.16714216235552
PURA	6.6240507825047
DNPEP	7.84909503725588
ERBB2	6.32076199413218
CREB1	5.72063212886472
NEO1	5.49375456703574
DDX3Y	3.31144137112811
RPS3A	12.7903037475511
MXRA7	8.44231330868618
LGALS3	11.6234684981643
GLT8D1	8.02532597018599
TMPRSS3	3.33927168556254
UPB1	3.20701119131211
LAT	4.02638835643761
CLDN14	3.66412052671136
DHX38	5.33414286780596
KCNA3	3.39938120056481
BTBD1	8.40022603921103
TARS2	5.27170907680424
SKIV2L2	7.67278906303042
ABCF1	7.82939466828523
CDT1	3.25058482163901
ZHX2	5.5963482238987
FCF1	4.56508278166432
LRRC49	3.62456333750617
GUCY1B2	4.2588798353859
CD28	3.36254999549313
SMARCA4	6.61786962662739
SEPT2	8.94269185748893
SOHLH2	3.57608432389579
MCOLN3	3.26820687364514
LRP8	4.25686071062734
TAGLN3	3.62870517646165
MASP2	3.68705215541146
GPATCH3	4.27527882839692
TTRAP	9.29767028794435
AGL	8.16264287092257
NFE2L3	6.36754699450634
PSD4	4.41346433348281
PALMD	4.6763059818014
CCNB1IP1	8.39224666246713
TMEM43	7.70358647682808
OBFC1	7.47915733076359
STAT5B	5.20493824260568
C14orf79	4.73212652940907
ENPEP	4.03922765139693
SSB	7.70603200733242
SCT	2.99538719605802
TIMM23	6.45121438244726
SKI	3.73204659718006
SLC22A13	3.15750314377752
AKAP3	3.54189019324712
OAS2	5.37191872174981
KIAA0423	6.34460095277794
SEC61G	9.13152447891627
CAPN11	3.12864290294604
TMEM50B	7.63663291717029
DEGS1	5.01506738420967
ARHGEF4	3.33144456537536
DBNDD1	4.44445975181851
TBL1XR1	4.48018101947041
FAIM	5.82391383630555
SP140	3.33990992803929
G6PD	5.27972661362039
NUDC	6.89938439954621
GABRP	4.45431146940084
SCARA3	5.29571191112538
TACSTD2	6.41545346533866
EIF3J	7.28562417406245
PPP2R2A	8.02996117568832
CPA3	3.68986865465878
PVALB	2.93146983150359
BCAT2	7.63101581588664
MFN1	5.31550256893848
