Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_F01_516422
EXOSC7	6.28777197402193
ROR2	3.86215708876596
FOXM1	5.42134654030081
ZBTB48	4.73904642437144
BUD31	7.41665426183831
MAOA	4.56719899724706
CCDC41	3.91414001698692
TNNT3	4.05081932118274
FBXO11	4.82200874408189
GYPC	7.74695914104197
PLIN	3.71687031579547
RFXAP	3.57572365454687
C6orf15	3.97695876611838
RNF4	8.76342250837124
F8A1	7.30732993233453
PPP1R3D	4.1741860127473
GRB2	6.37864147754042
TPM3	2.94052706459848
SYT13	3.72956473567754
EPB42	4.19768734368739
RP5-1077B9.4	5.10022344019105
EIF1	10.0623268324325
CETN3	5.51948808710188
FPGT	5.85007187486794
PRY	3.68248598109582
NTHL1	4.98917306732875
POLR2B	8.7342028008849
RPS28	11.4395850187237
GDF10	3.13883455558628
COQ9	7.25830134108586
P2RX3	2.89929874082952
GCC2	6.75425405930346
RARRES3	8.06544062389935
PLXNA1	5.65613153463084
WBP4	4.1414071220954
KIAA0100	6.42080847122
PMF1	8.32722615221541
HS2ST1	5.77581289878558
CRELD2	5.84209545984692
C8G	3.22998905518935
CD82	5.24466767675893
PMM1	4.7251880562042
CBLL1	4.44179288042543
LIM2	3.54054915142439
VAX2	3.63547181063757
SETDB1	5.99583821417812
LRAP	4.93275037373194
GCLM	7.46367715203497
CPEB3	3.61053173952923
PPM1A	5.78446191970322
INTS1	4.67890064491196
MMP16	3.32376686179397
CAMTA1	3.53837497868285
SAMSN1	4.8241395080066
DRD3	3.04689251999918
GMPPA	5.38933868959356
C11orf73	5.49160970123925
AIPL1	3.86976655459144
PTP4A2	9.2828046547944
IL24	3.45329211377233
BDKRB1	3.29190081683934
HPCA	3.78862584447558
MLF1	6.83885402461456
SEC14L1	5.5032792318766
CHFR	5.13710434370207
EMILIN1	3.49012948889989
THADA	5.8405771209079
TAF12	5.94615801341581
NDUFS4	7.53178312632059
ID1	5.86028102397522
PIK3CB	3.84813521219498
COL18A1	4.3852381140709
PDZD3	3.02932480789723
TBC1D17	5.05656793077856
COX8A	9.4600577497526
CDCA4	5.62808192625416
C2orf44	4.43525860016757
C9orf16	7.46754784049037
ERBB2IP	8.44035202035333
EMX2	2.87057599876298
FUS	5.69703711992548
NIPSNAP3B	3.29916762428388
TF	3.30345565998903
CXorf56	4.71076587313485
CLCN4	3.63960887918724
PWP2	5.07801036887151
MMP15	3.81332655950826
MTMR14	6.72708400002965
NPR1	6.7622686829376
DNAL4	5.86241469618175
ELAC2	4.66030835085549
ASS1	9.95580339725632
IPP	5.17620602670231
TMEM59	9.67933523082588
POLR2J	7.7667914325185
SEC23IP	4.88376251930202
RGS4	3.95232659105647
UQCRC1	9.02482009471884
SNX6	6.08000097766489
DDX18	7.17745664536799
POLG	5.00622796029849
ADAM23	3.93638552220348
ZNHIT2	4.39939358797899
TFR2	3.39141719770842
NCDN	4.64134421317572
RAG1	3.56186056856558
POMT1	5.03046457842161
CYP1A1	5.07338977616459
SNAPC1	4.84324730588116
GNA11	5.00289448616534
CCDC52	3.13333430561086
CAPN1	6.90100634464536
DDHD2	6.18865313130153
UPF3A	4.99192348757375
LAGE3	5.48304127468972
GNRHR	3.24318037689964
UNC13B	6.61954588423623
TTLL4	5.01540382212513
PPBP	3.10276931076017
HTR3A	4.5522164396215
SDC2	4.06674354127084
ANKRD49	6.89695373779448
BTF3	9.9721115905644
COX7A2	10.2448284996566
SARS	9.16931444851114
C13orf18	3.65193897880774
CACNB1	3.83180726381197
QKI	5.31843302968685
SETMAR	5.37188802145484
LAMB4	3.48208992272805
MAN2B1	5.92960562010939
EML3	5.58711217203087
ACADL	3.29298056151223
OFD1	6.81358951184562
CGA	3.66915821051258
EIF3EIP	10.5775772693399
PEX16	5.06123784706874
GNG12	8.92595640414883
HABP4	4.62377244932815
CNTN2	3.4810854543816
ASNSD1	7.04407004680237
FUT4	4.0405965851405
DBH	3.48517580893939
CD53	7.56214842581551
HIST1H2BJ	3.28704934829282
TFAP2B	3.39309856939596
ACF	4.06490488887224
TMEM11	5.98967115609537
CDH8	3.37222223409685
C3orf32	3.52916612625391
AGPS	4.61886972413295
C4orf18	3.69060634023574
PCCB	7.32061230932209
IPO13	5.12475460156008
PECI	7.627753838516
UNG	6.75796238124664
C6orf105	3.69664115493436
GSTP1	7.81455283683965
SUV420H1	7.00641032131117
ARHGAP15	4.1414997388072
LTBR	6.9944294039795
TDRKH	3.24488960185213
PSG4	3.36691633052204
SLC9A3R1	5.95625330914829
NBPF3	8.5436997513559
SLC9A3	3.39963662056948
OSBP	6.533004331359
PRR5	3.62280958724254
CHMP7	6.09682226413445
ADRA1A	3.24743863782488
ASAH1	7.6112538125161
FKBP4	6.21702760705684
ZNF350	4.53252917120748
DOM3Z	6.16943128854745
GIPR	4.00283492656829
AHI1	4.6765403608836
BST1	5.2464399477227
NCR2	3.68645478909148
NADSYN1	4.3727087305676
UBE2W	4.84875091073739
RGS14	3.86142649366584
KRT15	4.61834192215942
SCN11A	3.57067498336822
GFI1	3.76688401716128
FHL1	3.64098163039541
SMC6	5.70868598422943
GATA1	3.67706171239032
OSGEP	4.37837238996471
ARMC6	5.11060915424625
HK3	3.66259884234898
PSMD5	6.90136769568743
RSU1	7.10126640856409
RPL4	11.786042940212
MAD2L1	7.58982096118503
RBPMS	4.86178578070395
EIF4A3	8.3087270315837
E4F1	5.14424015381193
DLEC1	3.44657700971483
PRPF3	5.07739631780158
EMR1	3.2304390217024
CHMP2B	6.42647502216575
CAMSAP1	4.10942992792518
RPS21	8.98659541906557
XCR1	3.25775052087755
ARID5A	4.37441455559219
RBM6	6.09027672600348
UBE2N	7.02250209083315
KLF4	4.37743164433916
MGC4172	4.50851063605490
LMO4	7.4903135119577
KLKB1	3.55785127902639
HDAC3	5.74823800272786
HP	3.77142438381539
SCHIP1	4.57406995188808
BTK	4.12620173073266
KRCC1	6.50501993080871
PRND	3.30131281657097
C6orf27	3.94015101090328
PIGL	3.83787138743389
CLCA1	3.73645715826559
C1orf112	4.44409648112597
OLFML2A	3.82102264215521
HUS1	4.90919872750439
SFRS6	6.77081388628064
CXCR7	4.50360946521014
UIMC1	5.39417586547966
FXYD2	3.74385925754749
GOT2	7.21955393173006
ZNF667	3.93689642051129
TFEC	4.56213037089769
ATP7B	3.70733659148005
RAB38	4.43550316905989
POLD2	7.25870792144424
PPM1H	4.28170354131886
DCX	3.33269561570406
NFYC	5.89856356333758
ZNF228	3.66650271773927
KIN	5.43337455187769
PLSCR4	7.83941448975911
HIST1H4I	3.95271050309446
PPARGC1A	3.42102724253919
HIG2	7.92266179478001
KCNK10	3.98496250727638
EXOC1	8.30267043643863
OR6A2	3.39944613551125
ETFA	7.30903427579552
PDAP1	5.56602371808257
C19orf6	3.56265643351747
POLRMT	4.17050335869972
ZNF146	7.63965502289805
MIA2	3.28355639675387
LY6G6E	3.10586120413919
EIF4E2	7.75861086952486
NENF	4.84461468984999
HOXB5	4.32449687844931
ZNF324	4.40434290174567
CUGBP1	3.82393006097619
ENTPD7	4.17467124476118
TTC13	4.76019568319969
GJB5	3.16396792906754
PRSS22	4.09416307969013
CYP3A5	3.21496426933320
MBOAT5	4.84590633844425
CUL4B	5.08653083943573
CENPJ	3.79178530196483
KIAA0664	6.39489283141111
PITX1	3.65493610576361
PDGFRB	4.99210809790772
RDX	6.89027374129139
CELSR3	4.30907758738548
JUND	6.54831488524173
ITSN1	4.53395643927389
CHRNB1	3.66713764427833
EHBP1L1	3.75462433196647
C19orf2	6.13782200046468
FETUB	3.16536262430362
CAMK2B	3.30725724115092
DCTN1	7.09481996125598
TNKS2	5.70472159946932
MRTO4	7.78317610726913
C1QBP	6.36658888986918
TTC3	6.29044007149815
NDUFB8	7.56940031471273
CADPS2	6.05704643139103
EDG2	4.10582988008064
MYF5	3.42563748161885
SEMA3G	3.45622806144979
IL23A	3.81179241707486
GJA9	3.5831262777848
R3HDM2	6.70887528464633
C5	3.62724219328387
SLC2A10	3.69788926428126
TRIM45	5.19287596767216
TSP50	3.71654318352967
PAQR3	5.05686192818526
ANKRD26	3.39938185253663
TCP1	8.22812200632956
TMED7	6.67849709105393
CMA1	2.80759194381706
PTCRA	4.40434757981973
HCRTR1	4.04677031667021
FST	4.94773234641768
PAWR	4.06849571965224
LDLR	4.63279412024992
ASTN2	3.70828951983300
SCRN1	8.2203861515151
GPATCH8	5.68532530361397
KIF4A	5.94693928359587
TANC2	3.22940809908889
ZMYM5	3.34407263705050
PGM1	10.2537280539391
ZNF586	4.44838403871693
POLR3G	3.42939614165672
CPD	5.53045015561299
SNCAIP	3.72935582786623
DCT	3.66749436316073
HLA-DOA	3.57750397259238
TANK	5.50774250772447
RCAN1	4.16945361554033
UPK1B	4.00638600784127
DNAJB4	4.63812741188982
UGT1A8	2.90168081180802
LIMD2	3.97597012072885
HIST1H4L	3.50222736812270
PECR	4.52410717261954
HSPA2	4.80370939816893
SERP1	8.81335777965442
TACR2	3.3079117467757
NUP85	6.78012260924921
CD177	3.52931866380588
GPR135	3.51029949522337
PIGG	7.12063672058913
LGR5	4.05638717034949
JAK2	4.01999989757931
DPYSL4	3.58325748950184
TM9SF4	6.03912605462205
PTHR1	3.206395715844
SIRPG	3.073069209796
ZNF264	4.72807911119172
BICD1	4.91430647352302
RAB5A	7.27817803575855
FLJ13224	3.3208527338478
METTL5	8.48776853325831
HERC6	7.33228614150887
CASP1	7.1811909368895
USP9Y	2.85072680161148
LRP1B	2.99639099127205
XAF1	6.34296173031132
PLA2G4C	4.00605362559254
APOA2	3.35956043716509
SPAG6	3.29406637188437
KALRN	3.5859467082799
SECTM1	4.46276597700354
THOC7	8.53011088460879
IFNAR1	3.70215344630409
TCTA	7.63689042073863
NY-REN-7	3.49737055921739
TALDO1	8.92194015453193
B2M	11.8745728978958
LPPR4	3.39469282328514
SQLE	6.08778524234443
SEPHS1	6.1139122263785
EIF5A	6.74621352876659
FAM49A	5.54087332811624
YTHDC2	3.94955735626359
EHD2	4.64252946986213
NCF1	4.10883500906372
SPG7	5.40984875010006
ZNF614	3.58403452792025
HOXA5	3.56977739936357
NUP133	6.9644554494808
FGF12	4.58390510794679
SLMO2	7.04786112291218
INPP5B	4.54801049165492
PPID	6.49749786798376
SNTA1	4.02102773704033
IL20RA	4.29890300794762
UBE2J1	5.49438172987526
CACNG2	5.30169754944747
GCM1	3.76143618810769
ELF1	6.19234820534441
TLR5	6.17869159398662
TCFL5	4.04724824923719
C1orf107	4.90082839849049
C19orf22	6.60742175270434
SAFB2	5.51373024603561
MAP3K7IP1	4.22539927694149
NCK2	7.51494010274439
OXA1L	6.75816403559354
KIAA0652	5.35874884286712
KLRG1	3.40404464321214
FRAG1	6.21805218212511
ZSCAN12	3.05475102763086
PSMD12	6.18088875004849
E2F4	5.22491948195182
CLEC4M	3.67126213555821
KIAA0999	5.10601413888284
CLDN10	4.6193572541165
MGC13053	4.05562650459854
TAC1	2.78076051412299
GYPA	3.36641960525483
HPCAL4	3.37017840633428
TRAIP	4.19533901268242
MEX3D	4.19206942316955
KIAA0232	6.16769821048856
ERCC8	4.11708343467621
NFAT5	4.67283146061535
GPX4	9.84681840150803
CSPG4LYP1	3.52522781985173
KIAA0368	5.67505273140239
FBXO3	4.54962805174701
DVL1	6.87833021037272
CMKLR1	3.48467049494247
GPR157	3.8339838194199
TYMS	8.32683431926768
OR52A1	3.33281960964524
PEF1	7.53374950757146
ZNF750	3.27199909562159
ALG9	4.99377198327124
MCM5	6.13348059291561
SDK2	3.62215484473466
BAIAP3	4.02700053287076
RABGGTB	5.91103954145049
KCNK7	3.65452775818598
PTP4A3	3.94862112526382
ANKRD40	4.43664521338132
CALCOCO2	7.21629944588613
TMSL8	4.00297566863017
SNCA	5.35258701487817
ZNF551	3.96633021113976
HBQ1	3.43501246324843
ARHGAP26	4.25047350538817
GEMIN6	6.74350901590237
HRAS	5.52166321506738
KLRC4	2.77047829486468
BSDC1	6.13241783016145
DSC1	3.56126416833896
RNF43	4.74333756164809
NDUFAF1	5.44794346246378
MAP2K4	4.92044572376739
FOLR2	4.88277596542324
LYZL6	3.8393059707114
EPB41L3	3.74695750140478
TEKT2	3.77052336079085
CDKN2B	3.62910065939522
WSB1	5.83075261227805
ZNF480	3.03543459894305
MAP3K6	4.55605331251300
PROS1	5.77130720202964
PSMB8	8.68721622491043
HN1	7.93169083254806
MAS1	3.81107261862509
APOL1	5.95951374475843
CSHL1	3.42023819955169
ZBTB7C	3.22254066276510
AHCTF1	5.73747460740343
SAE2	8.3159339656867
ITGA2	4.13793766770992
AP2S1	8.57603506311778
P15RS	6.9229234272483
MME	3.94934620060339
VAT1	8.1328591223188
MAST4	5.6294318874525
TUFM	9.31106976386877
KRT33B	3.59398510182171
THEG	3.83987135288751
KCTD2	5.51706212451727
WDR26	8.92642929302953
MFI2	3.24424608472576
KRT34	3.42841435945112
NR4A3	3.80409605480139
SGSM3	5.09205268929515
ARSA	3.92114250003634
TOMM22	5.57483902143854
SOCS3	4.03849790385416
UNKL	4.31936947725322
POP4	7.46063312056403
BHLHB3	9.75820765756093
MALL	6.72446482869336
SOX15	3.59057277372293
CCNA2	6.21956190772516
PARK2	3.5872890395672
GPR124	3.95641098889872
TMEM132A	3.70225693251964
CGRRF1	5.71802400020743
RUVBL2	8.45489854645937
MCAT	5.67906467726994
WNT10B	4.03862884696637
ISCA1	6.30912728305667
RPAP1	4.77066076788918
C12orf48	4.51556221552598
RAI16	5.5332542714937
RPL27	9.00026104604532
EPN1	4.20733327985021
MAGI1	3.05647978602441
GBX2	3.31998682509883
SLC35A1	7.33228996635526
GAL	3.75792810839146
SLC14A2	3.84421488974714
RDH11	8.06278778465045
ZNF518	3.65620825543442
PCYT1B	3.56120449144216
AUH	6.10026098281157
EIF3H	10.644245560982
KIF1B	8.32624623305948
MBD2	4.778318809556
AMOTL2	7.48033759212063
C6orf120	6.54131974985328
PIGT	7.9953985832188
PSRC1	5.90048073227225
PLA2G10	3.79108765214208
ALAS1	7.5590486408155
FOXO1	6.26279596084844
C17orf62	6.20004233853546
KIF5C	4.36036487672428
DUSP10	6.53674842017304
CRLF3	7.65030565833585
CLCNKB	3.90879215791785
PSMA5	9.22130154072843
FARS2	5.89888411395186
CCDC28A	7.0577045651138
AMPD3	4.03897054916204
PIAS1	6.27530014438677
ADCYAP1R1	3.56020068716996
TMEM134	7.117346013575
CDH20	2.99107899408079
FBXO7	7.63000643610635
FLJ14213	3.16728873729048
ZNF3	4.77569536973263
LRRFIP1	7.064153637142
TMEM49	8.27099574717395
CNOT2	6.3323189255775
CBX2	3.09523313759904
ZC3H14	5.71183414783365
ALDH5A1	5.25738467730915
HNT	3.34458226183055
SERPINA4	3.31808487800564
FLJ20920	6.6178965230513
CRTAP	4.32655731225263
DDX50	6.82139398139607
STYXL1	6.69293331639615
TK2	4.34688065045557
BLVRB	6.21962896342176
STMN1	6.31138926040107
GUCA2A	3.59614163219632
DPP6	3.31964524941683
GALNT10	3.81729627290152
STK39	5.32238563376476
MMP24	5.28414250910174
CKS2	8.53984024883175
RHO	3.84679516468930
BANF1	9.4504820828806
CR1	3.12410221731360
RPS6KA2	5.77376843714137
HMBS	5.91651777390102
C20orf112	3.84490015249872
SLC25A24	7.09035168354509
MRPL22	6.98900783712555
SLC25A15	4.47985672442966
GADD45B	5.11024481247291
TDP1	4.81679930099185
ZNF287	3.51257929063646
DAAM2	4.52576703176871
C11orf57	5.29716845083812
RFK	5.86201497347225
ZFYVE9	4.0411947407096
TCTN3	6.13367389518724
STCH	4.41304086155484
LOC283871	4.02937148777765
NDUFB3	7.75938525718003
DEFB4	3.72498340399176
FPR1	3.75108174673343
FMNL1	3.84990642687572
SEPT7	9.48383582319218
PTCD2	4.32302671441109
GNLY	4.85416510222026
GRAMD1C	5.86384834004036
ZNF165	4.52085854936806
TR2IT1	3.66418998658015
ARMCX3	6.09608777616467
NDE1	5.16209562996395
MAGEF1	5.80610126278687
ITGA10	3.38757615377031
ARHGDIB	8.14942090662922
FSHB	4.08624541896117
ANXA2	11.8247203798103
HLCS	3.55652499867636
MCF2L	3.68236617036329
AK1	5.37375131560511
FH	6.49787241953571
LGALS2	3.84192544848256
SYNPO2L	2.88654400384445
KIAA1045	3.45620298996373
C1orf183	4.58214175189981
MAGEA8	3.22322236739182
DGCR8	4.2325531135904
GSR	5.33366625255604
NEU2	3.15551110628878
HIST1H4B	3.38386707980127
CACNA1C	3.20624441472069
FAM20B	4.96370433304877
HES2	3.1290680520998
PDCD6	9.93482295224343
INTS7	4.62134552948388
AMPH	3.56579182384259
UCKL1	6.0433248875398
ASB4	3.23030385589395
C10orf97	4.77012971732074
ALDH1L1	4.11276321420892
CCL23	3.4090885387143
OBSL1	4.29898548734224
SLC12A7	8.30061132559349
THAP4	6.09083122271761
RBM4B	4.82205942744731
OGFRL1	4.37539054818076
KIAA0831	5.7818295311433
C12orf11	7.38123611182152
PPP1R15A	5.46180927279357
KIAA0240	5.64014242229966
CD1B	3.25202869676692
FCGR2A	5.59473155937355
MDC1	5.55890610259038
MAN1A1	3.87179904134681
KRT9	3.34479976612931
HTR1A	3.329699043272
OCEL1	5.12983608574554
ATP11B	5.17926735950831
NLGN4X	4.12609567719524
FBXO34	7.19925596974721
ALOX12	3.67842315841152
RB1CC1	5.99535924537323
PCDH12	4.34403700264102
RPE	4.45421732409023
EIF4E	6.49410017529992
CSDC2	3.57389318928053
ABHD5	5.2143001458359
TMBIM1	6.74444194926995
PET112L	5.78894589416363
P2RXL1	3.13138238948008
F2RL2	3.48266802168276
TRMT1	4.57434660543344
IMPG2	4.95037568204035
LRRC32	4.01602884037739
BGLAP	5.03247105370605
HTR4	3.52495831758639
MRAS	3.74004011730402
TRAF6	4.66523538770528
AXL	4.73699950874633
ATP2C2	3.46991663728883
LMNB1	4.97291118029896
TELO2	4.42321582647781
PNPLA3	3.82348435054265
CSNK1E	6.17114808208058
SRP14	10.0107853763279
KCNQ4	3.15547018746288
PIK3C2B	4.647071129588
C15orf15	7.45862050810512
TUBB2B	2.94193549835997
USP15	5.18572009181597
C12orf41	6.2940732450512
CEND1	3.86535306425891
RNF31	4.24913660588662
TCEAL2	3.20633236508792
PTGER2	4.48242651873362
UBN1	6.33912023821538
SLC5A7	3.23465417280822
SLC31A1	5.34929256894896
ADAM29	3.44891267867632
ST7L	4.56444677623576
GFOD1	6.32504435456142
CTNNA1	9.11397865571655
HRBL	3.84228482815166
CBX4	3.60536252096048
NTRK2	3.60064671291686
FOXN3	5.09942037177438
MFGE8	4.82772598627015
PFKFB2	3.89716088198310
TAS2R4	3.51953667754411
SH3TC2	3.23808995167701
IL10	3.42749738357987
PXMP4	6.28333991713925
RNF167	6.3653893289548
PRMT5	6.19059106801251
TSKU	4.63346899781674
ATPIF1	8.40087136019853
ETV3	3.23614838574627
PAK7	3.09667784115268
PDLIM1	9.05836768398705
CEP63	5.51482912910067
WDFY3	4.88629541469368
RNF126	4.74870378595269
DPM1	8.2826924040183
CLIC4	6.44755735915844
ACR	3.79582832050692
KLK7	9.5778365439851
ALOX5AP	7.23255970063643
LRP1	4.80532567272006
TNK1	4.69112103645813
TAS2R9	3.3770058042675
ZNF16	5.0403704986724
POLR1B	4.78866726081402
SLC8A2	3.83195683024824
OLFM4	3.51322447380206
TACC1	4.72198593580974
SAMHD1	8.6363015681177
ATP13A2	5.36136661625834
KRT4	3.70120396533445
PAX6	3.85817236947228
SCG2	3.43726479828484
SLC17A6	3.24160223012604
TUBB4	3.66996363473351
PADI4	3.02864162588878
FMO3	3.14951874722678
NLK	3.68109200333201
POU4F3	3.07076888461719
MDM2	3.44438354081074
CAPNS1	10.0009620940457
SDF4	7.1331160230185
ITGBL1	3.81030332605051
TAP2	4.35966632774212
OR2C1	3.62041058033553
KLHDC3	7.36640906599712
EFHD2	5.65293193164606
GALR3	3.76206455925325
NBEA	3.71537888682886
ABCA6	3.1921997891427
ABBA-1	3.70974381193134
GNAI1	5.17445394683262
CLDN3	9.64841847865596
AKT2	3.46425469663327
EGFR	4.8482161295597
VPS4B	7.542494418711
RBM16	7.09847293392153
GALNT6	4.84430177475476
ZDHHC3	5.54380380747586
SLC25A4	5.58819421603598
CYB5B	5.803143264161
NDRG1	8.90567767698664
SESN1	4.74667381611971
GBE1	7.20263711327769
MRPL46	5.29216826549883
CLASP1	6.14758303096434
FARP2	4.3482505247242
ACOT11	3.44960761792109
LDHAL6B	3.314920351923
MAPKAPK3	6.19234353934741
NCAM2	2.93263279547799
AFAP1	3.89183579383146
PRKD2	6.17895793309183
OR2H2	3.34491500573968
ZFP36L1	7.41805654630693
DZIP1	3.46946047936791
GPR161	4.13175822876569
RNF146	4.77450728659513
NKX3-1	4.06692465070896
CCNB2	7.40412171548637
ZNF10	3.83762879928705
WDR74	5.12409590502147
FAM134A	7.89123589639816
PCNP	8.68870460200408
PURA	4.04267234860210
DNPEP	6.96574721298143
ERBB2	6.23931896904654
CREB1	5.42256477097076
NEO1	6.98386542231115
DDX3Y	3.44218913694751
RPS3A	12.6362358424332
MXRA7	8.99520628342452
LGALS3	11.0603192572607
GLT8D1	6.95068474809955
TMPRSS3	6.96064558100074
UPB1	3.43120159137635
LAT	4.0636710706483
CLDN14	3.91787191283326
DHX38	4.7454824054432
KCNA3	3.31459776447959
BTBD1	7.90019997718192
TARS2	6.24472893091494
SKIV2L2	7.18796394914823
ABCF1	8.32475134954619
CDT1	3.27490901690107
ZHX2	5.4913978284667
FCF1	4.66858357494936
LRRC49	4.34033123623351
GUCY1B2	3.64270639229647
CD28	3.54168581423246
SMARCA4	5.75476631937223
SEPT2	8.99756266797201
SOHLH2	3.44079352691576
MCOLN3	3.88893309364275
LRP8	4.1756926854468
TAGLN3	3.86033653810113
MASP2	3.70819572907009
GPATCH3	5.3810315600057
TTRAP	7.82444148175912
AGL	6.5524285967164
NFE2L3	3.64391034265548
PSD4	3.9524374205991
PALMD	6.22588111828605
CCNB1IP1	6.28864855951812
TMEM43	6.70593859685149
OBFC1	6.01443309514929
STAT5B	4.52207526019729
C14orf79	4.61190609266971
ENPEP	5.28053277517631
SSB	7.56976083010474
SCT	3.07997608352519
TIMM23	5.36995005608616
SKI	3.77990096365270
SLC22A13	3.28390747119068
AKAP3	3.43984685933538
OAS2	6.58250805609574
KIAA0423	5.10805794447104
SEC61G	9.27895317032638
CAPN11	3.54813082183451
TMEM50B	6.75708272481971
DEGS1	6.67084650045256
ARHGEF4	3.48681857633244
DBNDD1	4.72813777234614
TBL1XR1	5.07287137450691
FAIM	4.64137927565610
SP140	4.05683249807260
G6PD	4.47926442041773
NUDC	8.00582514330674
GABRP	3.52278444482084
SCARA3	7.03741876146454
TACSTD2	6.17529933515173
EIF3J	5.95610979584572
PPP2R2A	8.067282369454
CPA3	3.50954500390462
PVALB	3.29472436417011
BCAT2	6.8852767939247
MFN1	5.76020624346149
F10	3.0825708969024
