Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_H03_491210
HPCA	3.49280292276745
MLF1	6.50535570280844
SEC14L1	7.88809773852239
CHFR	4.27923450906226
EMILIN1	3.29643175240796
THADA	6.55358816579034
TAF12	6.31111024196401
NDUFS4	8.99502681500308
ID1	4.78701585880372
PIK3CB	3.42233173074773
COL18A1	7.4090581012015
PDZD3	3.06234659760751
TBC1D17	4.8113590130477
COX8A	10.0566375497515
CDCA4	7.30526201640778
C2orf44	4.81098125840962
C9orf16	8.52581361939535
ERBB2IP	8.3015383380206
EMX2	9.7735767994398
FUS	5.88385870507316
NIPSNAP3B	3.78406726761419
TF	3.63360568694434
CXorf56	5.24603482537605
CLCN4	3.89004435443467
PWP2	5.32739817959911
MMP15	4.21319664859011
MTMR14	6.05497371301
NPR1	6.56727746218087
DNAL4	5.81423264764691
ELAC2	4.51525528392636
ASS1	11.0304337628935
IPP	5.78886805346434
TMEM59	10.688078031018
POLR2J	8.09749095670979
SEC23IP	6.15019569678278
RGS4	4.5440534171847
UQCRC1	9.43455658563972
SNX6	8.00407881666379
DDX18	6.65491819245657
POLG	4.69820750945254
ADAM23	4.13500357679506
ZNHIT2	5.20228826374376
TFR2	3.43011152111045
NCDN	4.49599039613183
RAG1	3.51263161027701
POMT1	4.59052503311043
CYP1A1	3.25274814414836
SNAPC1	5.88262215477593
GNA11	5.27024398978182
CCDC52	2.9518742080228
CAPN1	7.14825312986328
DDHD2	7.22171204497548
UPF3A	5.44752873144807
LAGE3	6.10338082363731
GNRHR	3.19029024100369
UNC13B	4.963495414388
TTLL4	4.37486198406886
PPBP	3.04593342856606
HTR3A	3.68949321857317
SDC2	7.12199996015265
ANKRD49	8.78438243874375
BTF3	10.4955794929460
COX7A2	10.6906460863123
SARS	9.42921631534326
C13orf18	4.35004324937039
CACNB1	3.98205537829022
QKI	5.86326921089527
SETMAR	5.57907569400973
LAMB4	3.21912242375832
MAN2B1	5.57025991004211
EML3	5.0509225881303
ACADL	3.40463720102991
OFD1	7.48386583007296
CGA	3.69838642527436
EIF3EIP	10.7411418864913
PEX16	5.27928991994805
GNG12	8.69426254859741
HABP4	5.08122254055328
CNTN2	3.54864343591402
ASNSD1	7.58667981420489
FUT4	4.69012887550945
DBH	3.66865465956152
CD53	7.3905080138556
HIST1H2BJ	3.40954541280074
TFAP2B	3.30463708078755
ACF	3.84063464686797
TMEM11	6.13692401345898
CDH8	3.42072650372132
C3orf32	3.77727337766700
AGPS	5.1724069063479
C4orf18	3.51191271220415
PCCB	7.536488650325
IPO13	4.46507946627329
PECI	7.33939307666963
UNG	7.37531736169111
C6orf105	4.15471305701739
GSTP1	9.14925885808093
SUV420H1	8.3394625355195
ARHGAP15	4.23500171395765
LTBR	6.45412568342082
TDRKH	3.49144137991433
PSG4	3.39250243148938
SLC9A3R1	8.2520451601398
NBPF3	8.11461291773839
SLC9A3	3.38242389342395
OSBP	6.50137922561459
PRR5	4.57660082627065
CHMP7	5.0902896499954
ADRA1A	3.05024059066298
ASAH1	7.34493030713433
FKBP4	6.8357138951823
ZNF350	5.9083147343325
DOM3Z	5.48314856859706
GIPR	4.03129954651858
AHI1	6.0334485440171
BST1	5.54587216398582
NCR2	3.60846171692416
NADSYN1	5.92927475518664
UBE2W	5.31302140008358
RGS14	4.03568528525804
KRT15	3.74374926412488
SCN11A	3.69625102526776
GFI1	3.57170948312243
FHL1	5.30202345248699
SMC6	6.11512447757228
GATA1	3.42884803568968
OSGEP	5.01972696134579
ARMC6	5.00481572298766
HK3	3.09022971400632
PSMD5	7.99620908364956
RSU1	7.56858624534451
RPL4	12.4887527956436
MAD2L1	6.93975630004119
RBPMS	4.73469329066332
EIF4A3	10.2923462093798
E4F1	4.90895969055638
DLEC1	3.44316500831107
PRPF3	6.56677316931456
EMR1	3.34605092997729
CHMP2B	7.1648441822051
CAMSAP1	4.56438688193872
RPS21	9.92543862803255
XCR1	3.42693473950626
ARID5A	3.85796163805384
RBM6	5.37005931208386
UBE2N	7.37871833159085
KLF4	4.44578490150924
MGC4172	4.95675349963319
LMO4	7.04937729454336
KLKB1	3.04004050268332
HDAC3	7.27856303208953
HP	7.65006270358823
SCHIP1	6.73338591266237
BTK	3.90712456476477
KRCC1	8.40288481278995
PRND	3.18717474376470
C6orf27	3.49284802060888
PIGL	3.89432172054178
CLCA1	3.75650308128005
C1orf112	4.58647114604
OLFML2A	6.39936164127325
HUS1	4.98650055007818
SFRS6	6.66912641249377
CXCR7	6.88054078823712
UIMC1	6.43888434555055
FXYD2	3.34908937808310
GOT2	8.54374010053818
ZNF667	4.57118428099646
TFEC	4.13931527042894
ATP7B	4.27175836702195
RAB38	7.11816674011461
POLD2	8.26406971378916
PPM1H	5.23723943374921
DCX	3.37395252265712
NFYC	5.94956519274097
ZNF228	4.88468394281999
KIN	5.879695978193
PLSCR4	8.31375313701757
HIST1H4I	4.32896713664497
PPARGC1A	3.29460981206809
HIG2	7.19199926755114
KCNK10	3.93830642696209
EXOC1	8.43242287452401
OR6A2	3.88932180732614
ETFA	9.21870127990802
PDAP1	4.50077089894476
C19orf6	3.49250076753352
POLRMT	4.1196868144864
ZNF146	8.2792485391297
MIA2	3.29765335763585
LY6G6E	3.2714553337474
EIF4E2	8.16252440417512
NENF	4.95525639912836
HOXB5	3.88138641090956
ZNF324	4.91305319713178
CUGBP1	5.10986061661389
ENTPD7	4.13640385418910
TTC13	6.6178644714222
GJB5	3.28965532761896
PRSS22	4.71193095724022
CYP3A5	4.07234624368144
MBOAT5	4.87649380849227
CUL4B	5.60337449442396
CENPJ	3.60439713063860
KIAA0664	5.772207635099
PITX1	4.35667749727952
PDGFRB	5.16782360180891
RDX	6.20190150116744
CELSR3	3.71760352999369
JUND	6.34404716463457
ITSN1	5.26029949815963
CHRNB1	3.61455068469703
EHBP1L1	3.60615124819884
C19orf2	7.58807706716011
FETUB	3.14453408910905
CAMK2B	3.71856882928334
DCTN1	5.95154378721575
TNKS2	6.69243246313313
MRTO4	7.16260384404135
C1QBP	6.15750175601809
TTC3	7.87121830061399
NDUFB8	8.08934718743212
CADPS2	5.03402766558262
EDG2	5.30085929451349
MYF5	3.16677129343188
SEMA3G	3.5625343975564
IL23A	3.49800516406264
GJA9	3.80593384224861
R3HDM2	7.46213303040012
C5	3.67605262017129
SLC2A10	7.06502441496985
TRIM45	5.01902088734878
TSP50	3.77681070632535
PAQR3	5.54314229804886
ANKRD26	3.57647062235835
TCP1	8.6201031225825
TMED7	7.24627901438305
CMA1	2.98724813603794
PTCRA	4.12233369585716
HCRTR1	3.78969671184153
FST	5.64956833915873
PAWR	4.28735306993099
LDLR	4.40569735006453
ASTN2	3.97163967466149
SCRN1	6.30576188137885
GPATCH8	5.9694248171244
KIF4A	5.29282965086564
TANC2	3.90304921810065
ZMYM5	3.48852848998108
PGM1	8.81169767312089
ZNF586	6.46016789170904
POLR3G	3.32046136944596
CPD	6.80745810795795
SNCAIP	4.05149175187337
DCT	3.52275978546251
HLA-DOA	3.63664475360837
TANK	6.79208717114559
RCAN1	4.56045563963252
UPK1B	8.72778732735944
DNAJB4	5.31076323019607
UGT1A8	3.14747993508286
LIMD2	3.62939820106353
HIST1H4L	3.56876458692694
PECR	5.27059988659869
HSPA2	4.95887074076928
SERP1	10.1841201710102
TACR2	3.89111284534235
NUP85	7.81778604881147
CD177	4.04756927907943
GPR135	3.22013827818542
PIGG	7.51079398202238
LGR5	3.74767681575783
JAK2	3.78842601384731
DPYSL4	3.38074997320565
TM9SF4	6.3141342903892
PTHR1	3.57118786940755
SIRPG	3.04872100344484
ZNF264	6.31283463492184
BICD1	5.70151830754509
RAB5A	7.88041121616249
FLJ13224	3.12660255213963
METTL5	9.20749712708859
HERC6	6.08068743108012
CASP1	6.8849454755056
USP9Y	2.89189946788037
LRP1B	2.98910046194565
XAF1	6.69156132833814
PLA2G4C	3.54145611909945
APOA2	3.27523804292519
SPAG6	3.17045262415899
KALRN	3.36274875829374
SECTM1	5.2918349303304
THOC7	9.17531228102221
IFNAR1	5.33239514565755
TCTA	7.53074399104148
NY-REN-7	3.31016591940924
TALDO1	8.84034017428425
B2M	12.0807118250728
LPPR4	4.11092706165686
SQLE	7.44131545566635
SEPHS1	7.28318318936702
EIF5A	6.22361420910596
FAM49A	4.29054258134016
YTHDC2	4.18747893948925
EHD2	5.7187287266203
NCF1	3.49097411192578
SPG7	5.4684647022061
ZNF614	3.67678169495822
HOXA5	4.29431266330315
NUP133	7.73418284698059
FGF12	3.66798251572206
SLMO2	8.16097360580344
INPP5B	4.22546915097081
PPID	6.83379036707993
SNTA1	3.85864998297786
IL20RA	6.23157438354116
UBE2J1	6.36173164969026
CACNG2	3.10955427020764
GCM1	3.09411442183132
ELF1	6.54464093836859
TLR5	4.80120016426194
TCFL5	6.76905108412061
C1orf107	5.58075632949425
C19orf22	6.89007154499255
SAFB2	5.53093623750866
MAP3K7IP1	3.85496765580838
NCK2	7.8545990578073
OXA1L	8.42066675958512
KIAA0652	6.26676781456629
KLRG1	3.7443651603715
FRAG1	6.73023450960731
ZSCAN12	3.14220539515273
PSMD12	6.55223309431957
E2F4	5.57288025703675
CLEC4M	3.47167868698404
KIAA0999	5.13102828253708
CLDN10	7.96389946696941
MGC13053	4.0368413351074
TAC1	2.81421817192996
GYPA	3.33690789366656
HPCAL4	3.15833956560414
TRAIP	3.92113051142581
MEX3D	4.29731065107692
KIAA0232	6.91539681808244
ERCC8	6.26512425781102
NFAT5	4.54451477474721
GPX4	9.30958348705865
CSPG4LYP1	3.13906259494183
KIAA0368	6.08494897724615
FBXO3	6.72730798846073
DVL1	5.92030632812197
CMKLR1	3.68578586414178
GPR157	3.29856675077343
TYMS	8.21320006078144
OR52A1	3.45093949912582
PEF1	7.68345353278726
ZNF750	3.11842627021761
ALG9	6.58966611752128
MCM5	5.47699619701847
SDK2	3.58265218605803
BAIAP3	3.82692916876898
RABGGTB	7.13457453349872
KCNK7	3.25940838554843
PTP4A3	5.45441690485555
ANKRD40	4.51868592837137
CALCOCO2	7.06608787620169
TMSL8	4.43918411397634
SNCA	4.26716329878307
ZNF551	4.28736504836013
HBQ1	3.21595640200008
ARHGAP26	4.84591935147353
GEMIN6	6.90697947350475
HRAS	5.14559092103577
KLRC4	2.7530877727671
BSDC1	6.16074361918726
DSC1	3.90668420166469
RNF43	4.93946802026865
NDUFAF1	6.41107465483225
MAP2K4	5.12926068851031
FOLR2	4.54506957643372
LYZL6	3.71505916905073
EPB41L3	3.66367514437271
TEKT2	4.40683857760922
CDKN2B	3.14677374763139
WSB1	5.66933643949454
ZNF480	3.47330789865359
MAP3K6	3.76366311022193
PROS1	7.48066596963352
PSMB8	8.7087415457931
HN1	8.62202254195027
MAS1	3.44345263279073
APOL1	5.65655121192803
CSHL1	3.21346841177074
ZBTB7C	3.14482843120013
AHCTF1	6.09037753007024
SAE2	9.46886575478283
ITGA2	4.24419802354143
AP2S1	9.02868192119738
P15RS	8.82572782849292
MME	3.60487329117375
VAT1	7.3802046057127
MAST4	6.36415964160036
TUFM	10.0735161195739
KRT33B	3.60809291783493
THEG	3.83053406544541
KCTD2	5.73969183100541
WDR26	8.68595328481392
MFI2	3.3766213014814
KRT34	3.24536686462396
NR4A3	3.69350110154907
SGSM3	4.36686805270169
ARSA	3.92176676915694
TOMM22	5.32985257745582
SOCS3	3.56780965750101
UNKL	4.3079259174986
POP4	8.28505927115692
BHLHB3	10.1603989552204
MALL	4.61960006185974
SOX15	3.36249996608702
CCNA2	4.42668321179008
PARK2	3.30821888684609
GPR124	4.4435563355562
TMEM132A	5.02782856671657
CGRRF1	6.8893397268601
RUVBL2	9.0591008238465
MCAT	6.17184289957422
WNT10B	3.66905145724773
ISCA1	7.36794471770418
RPAP1	4.72515923810129
C12orf48	4.45457052558224
RAI16	4.85841456346924
RPL27	9.3692465474213
EPN1	3.85122738255157
MAGI1	3.00358413421319
GBX2	3.30104775589417
SLC35A1	8.62183568829732
GAL	4.40103808308092
SLC14A2	3.65283348750619
RDH11	7.47498761420115
ZNF518	4.42741809717489
PCYT1B	3.31007991513652
AUH	7.35890401026593
EIF3H	11.6564320647936
KIF1B	6.63724054300329
MBD2	4.86555441255497
AMOTL2	8.98047144622944
C6orf120	5.75594275838734
PIGT	8.68944629552277
PSRC1	6.47864274541706
PLA2G10	3.59530335817565
ALAS1	6.95576154610171
FOXO1	6.10881108599453
C17orf62	7.27455361292699
KIF5C	4.59400082549553
DUSP10	4.01330052102462
CRLF3	6.92263702614134
CLCNKB	3.4688359313444
PSMA5	9.77382516908914
FARS2	6.23476861633438
CCDC28A	6.23565506340191
AMPD3	4.44429898358841
PIAS1	8.12228471486331
ADCYAP1R1	3.49487950501774
TMEM134	7.86690516417891
CDH20	2.97897835218077
FBXO7	7.6775529831365
FLJ14213	4.27841372526662
ZNF3	5.06992565367869
LRRFIP1	7.58638558565857
TMEM49	8.82709969623038
CNOT2	7.54584801392441
CBX2	2.89894766214615
ZC3H14	7.39821904896058
ALDH5A1	6.09874647012056
HNT	3.88075067590877
SERPINA4	3.27706486818417
FLJ20920	5.61671462465273
CRTAP	5.78156512748635
DDX50	8.35757603165274
STYXL1	6.36990161350787
TK2	5.0565327065979
BLVRB	6.572471600406
STMN1	6.30917322920732
GUCA2A	3.13110240878825
DPP6	3.73456740213491
GALNT10	4.85528102317256
STK39	4.95483865017025
MMP24	4.31347070036983
CKS2	9.81353226727875
RHO	3.84286170145521
BANF1	10.9365986730741
CR1	2.95666745865937
RPS6KA2	5.0133374983037
HMBS	6.93391536707528
C20orf112	3.83080985447246
SLC25A24	7.5591649023546
MRPL22	8.59016121602868
SLC25A15	5.35698288987754
GADD45B	5.57150500339297
TDP1	6.60435425716848
ZNF287	3.74046408512261
DAAM2	4.72449980170303
C11orf57	7.01045929918075
RFK	8.332595238354
ZFYVE9	4.05187438783655
TCTN3	7.99775585970937
STCH	5.97316534700621
LOC283871	3.79690722071439
NDUFB3	7.93790250304622
DEFB4	3.95456091191393
FPR1	3.76158318757668
FMNL1	3.77583067798804
SEPT7	9.15011309092009
PTCD2	4.88826072277208
GNLY	3.7537607925192
GRAMD1C	7.10116363677658
ZNF165	4.58363165860238
TR2IT1	4.07501096958878
ARMCX3	7.37067477044351
NDE1	5.1051959011864
MAGEF1	7.70791358317123
ITGA10	3.81647267643634
ARHGDIB	8.2290153335223
FSHB	3.82707953257851
ANXA2	12.0270410428306
HLCS	4.03414792973959
MCF2L	4.41626587821211
AK1	6.23833869647554
FH	6.30367443721203
LGALS2	4.08878306375124
SYNPO2L	2.74008490852288
KIAA1045	3.32190470505724
C1orf183	4.44209508334933
MAGEA8	3.0360119175249
DGCR8	4.47477959753011
GSR	4.24794025820689
NEU2	3.65170023998411
HIST1H4B	3.33663621905962
CACNA1C	3.12225880166493
FAM20B	6.33080530085648
HES2	3.14201058307241
PDCD6	9.44184631177436
INTS7	4.93954693305516
AMPH	4.54692718588356
UCKL1	6.45749385575234
ASB4	3.2079029412549
C10orf97	5.40889165493414
ALDH1L1	3.84073480763166
CCL23	3.29486470263411
OBSL1	5.63274254333711
SLC12A7	7.45882623778796
THAP4	6.36427508205546
RBM4B	6.17274917154843
OGFRL1	4.81075057752848
KIAA0831	6.19289176596313
C12orf11	8.18509410243795
PPP1R15A	5.03430932998169
KIAA0240	5.74593718329878
CD1B	3.46774782421734
FCGR2A	5.91687553436823
MDC1	4.72169145687685
MAN1A1	3.84030962867743
KRT9	3.37135750755790
HTR1A	3.24619709096828
OCEL1	6.50746923500688
ATP11B	5.82713498194304
NLGN4X	6.2373282868057
FBXO34	8.47918768186448
ALOX12	3.28120489298244
RB1CC1	6.83201267213853
PCDH12	4.14478907497995
RPE	5.49584112338061
EIF4E	6.69393715942951
CSDC2	4.01642388779283
ABHD5	4.8894792687761
TMBIM1	7.1832196529704
PET112L	4.6519587898372
P2RXL1	3.41180227751558
F2RL2	3.11490119869240
TRMT1	5.00983698727738
IMPG2	3.80161117436535
LRRC32	7.11700636440588
BGLAP	4.13792125603022
HTR4	3.29695106452526
MRAS	4.50158878736118
TRAF6	5.65527532433321
AXL	6.11063432181504
ATP2C2	3.5727409290008
LMNB1	5.67907617065216
TELO2	4.41493989582294
PNPLA3	3.57501335923689
CSNK1E	5.56238381796977
SRP14	10.6394850124548
KCNQ4	3.06862905209917
PIK3C2B	6.5225563895339
C15orf15	9.36460251391853
TUBB2B	3.05516673438259
USP15	5.86848103001711
C12orf41	8.22108672803332
CEND1	3.74436105389817
RNF31	5.03061359504832
TCEAL2	4.51995232888950
PTGER2	5.9895777883764
UBN1	6.57888998721091
SLC5A7	3.39758585708168
SLC31A1	5.84372327303007
ADAM29	3.95406484307781
ST7L	4.56958828994101
GFOD1	5.38553238654809
CTNNA1	8.98664931714768
HRBL	3.72085169504118
CBX4	3.70309533052399
NTRK2	3.65688645138686
FOXN3	5.64468125039478
MFGE8	8.46198171116758
PFKFB2	3.77063586823404
TAS2R4	3.48564778338649
SH3TC2	3.41527382707931
IL10	3.65222779887744
PXMP4	5.89598309788738
RNF167	6.27956864268798
PRMT5	8.50061677148206
TSKU	6.37976398636673
ATPIF1	8.10073323045436
ETV3	3.05853680155196
PAK7	3.18153248957792
PDLIM1	9.83279625945305
CEP63	5.85766916281382
WDFY3	5.27185238415487
RNF126	4.8672281118428
DPM1	9.35084114441728
CLIC4	5.59589381964432
ACR	3.84455540689349
KLK7	9.85497573804271
ALOX5AP	7.33838235076751
LRP1	4.92399332225176
TNK1	4.5614453984697
TAS2R9	2.96543272580325
ZNF16	6.5760371397185
POLR1B	4.97848153254736
SLC8A2	3.7693498772645
OLFM4	2.8912646407995
TACC1	5.27769774531168
SAMHD1	6.07709098760396
ATP13A2	4.67347514668949
KRT4	3.65955424311730
PAX6	3.69631195018078
SCG2	4.11038214842347
SLC17A6	3.52107692596560
TUBB4	3.84342578800204
PADI4	3.06048171429133
FMO3	3.29581026439268
NLK	3.50923981018663
POU4F3	3.22733493282999
MDM2	3.5545904910007
CAPNS1	9.74170397510128
SDF4	6.63155476603989
ITGBL1	5.36472793630489
TAP2	4.4410287982723
OR2C1	3.39470708246711
KLHDC3	7.27685962015855
EFHD2	5.40305416455182
GALR3	3.93844642752602
NBEA	3.53916082311872
ABCA6	3.35456806725292
ABBA-1	3.76397274374147
GNAI1	4.10030590432148
CLDN3	7.74675857909146
AKT2	3.36255494483205
EGFR	4.46698467767619
VPS4B	8.49720632040584
RBM16	7.9557567579685
GALNT6	6.67849913274465
ZDHHC3	5.83252423009594
SLC25A4	6.18385932542995
CYB5B	5.31540969536555
NDRG1	8.25619702459717
SESN1	6.00204239545054
GBE1	6.83740137795635
MRPL46	7.46858066719763
CLASP1	5.92087863674985
FARP2	4.65132075989592
ACOT11	3.8628635781036
LDHAL6B	2.92637517886453
MAPKAPK3	5.80778402865658
NCAM2	3.02853776333542
AFAP1	4.68691445508354
PRKD2	6.72821273056241
OR2H2	3.29115355201437
ZFP36L1	8.00918586829203
DZIP1	4.50202530694912
GPR161	4.48192294985018
RNF146	4.58423104509468
NKX3-1	3.9702531976346
CCNB2	7.66687573437889
ZNF10	3.75572948730605
WDR74	6.5261776678014
FAM134A	8.65960759221492
PCNP	8.9542998069433
PURA	5.88227501784977
DNPEP	7.79517573655565
ERBB2	5.21296994232146
CREB1	6.06337615342886
NEO1	7.66429514679837
DDX3Y	3.21912818592685
RPS3A	12.9558643097971
MXRA7	10.7253743716344
LGALS3	11.1061801593997
GLT8D1	7.68822928248529
TMPRSS3	9.02431319626354
UPB1	3.29182060066996
LAT	3.63756670176082
CLDN14	3.45392455568236
DHX38	4.52146865053582
KCNA3	3.25277253814159
BTBD1	9.24437936990504
TARS2	5.33589229058304
SKIV2L2	8.17403236256404
ABCF1	7.55140481794136
CDT1	3.1694386289668
ZHX2	8.71937388387571
FCF1	5.47075766119743
LRRC49	4.70687116523317
GUCY1B2	3.41612333297683
CD28	3.42360875503926
SMARCA4	5.37901909448219
SEPT2	10.1501464128035
SOHLH2	3.4255404219503
MCOLN3	4.59521240016754
LRP8	6.21198362256893
TAGLN3	3.88059095108498
MASP2	3.67892556786011
GPATCH3	4.12222198516195
TTRAP	8.64060251926596
AGL	7.32264309033861
NFE2L3	3.98842049723243
PSD4	3.90032723133597
PALMD	6.84520231172774
CCNB1IP1	9.05375622256214
TMEM43	7.65543955347663
OBFC1	5.36445490491763
STAT5B	4.52864237069518
C14orf79	4.57647062235835
ENPEP	3.82956451749123
SSB	7.92162087327682
SCT	2.97372022279819
TIMM23	6.98044050295038
SKI	3.57716279407088
SLC22A13	3.12578393236066
AKAP3	3.80651382917716
OAS2	5.41064297673255
KIAA0423	7.33829937262181
SEC61G	9.3783361373597
CAPN11	2.99722893570376
TMEM50B	8.05060197157579
DEGS1	7.86583264796324
ARHGEF4	3.73447189316448
DBNDD1	4.29288047091137
TBL1XR1	5.65067861343046
FAIM	6.4366854938515
SP140	3.3026962316805
G6PD	4.81930964330443
NUDC	6.69650733833698
GABRP	4.06227692416056
SCARA3	7.11711752823536
TACSTD2	5.96041332773915
EIF3J	7.30448223199128
PPP2R2A	7.95338263632398
CPA3	4.63022779135303
PVALB	3.12358057102023
BCAT2	6.7380964870848
MFN1	6.03326452723167
F10	3.2873308038808
