Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_C04_543666
HIST1H2BJ	3.49210513208644
TFAP2B	3.16136380690366
ACF	3.82796724182555
TMEM11	6.42020581143085
CDH8	3.47482786105989
C3orf32	3.87817648639973
AGPS	5.77470422912227
C4orf18	3.28615133951818
PCCB	7.60869925980725
IPO13	4.46971596047533
PECI	8.19178215494591
UNG	7.12985934834786
C6orf105	4.03536747339319
GSTP1	8.61843109750848
SUV420H1	6.94229157622908
ARHGAP15	4.71795802554658
LTBR	6.92634757804888
TDRKH	3.36879737374263
PSG4	3.48834460686893
SLC9A3R1	5.70346122399845
NBPF3	9.84147355452937
SLC9A3	3.50588446704348
OSBP	6.43728410442703
PRR5	4.29850144767305
CHMP7	5.57241400451156
ADRA1A	3.1325777023869
ASAH1	7.30407873938667
FKBP4	7.42018910298897
ZNF350	5.41881513559138
DOM3Z	5.46680039222972
GIPR	3.65467426535504
AHI1	4.65253647364684
BST1	4.52108315796295
NCR2	3.65368950796316
NADSYN1	4.21022215561273
UBE2W	5.89388279974171
RGS14	3.78046878098638
KRT15	4.65090087247947
SCN11A	3.51194310562077
GFI1	3.87770988108825
FHL1	6.52352726000937
SMC6	5.8593821747172
GATA1	3.56701767585365
OSGEP	6.36079016530047
ARMC6	4.67046100204599
HK3	3.92242987834925
PSMD5	6.95016233177011
RSU1	7.66717511798517
RPL4	11.3134594903273
MAD2L1	8.30171094417376
RBPMS	4.36571851014805
EIF4A3	8.57613842805799
E4F1	5.10593263962652
DLEC1	3.31747554833802
PRPF3	6.08326278476564
EMR1	4.91692772882314
CHMP2B	6.82310130074563
CAMSAP1	4.36493214175958
RPS21	9.25693656158328
XCR1	3.40990014152301
ARID5A	4.30923097214332
RBM6	5.50468420185931
UBE2N	8.09299419291305
KLF4	4.43326871357826
MGC4172	3.97909631407179
LMO4	6.30734077315323
KLKB1	3.26276413844804
HDAC3	6.7128249297203
HP	7.60315294277368
SCHIP1	5.3046585243646
BTK	4.66446616500409
KRCC1	8.30608728500156
PRND	3.1597486393784
C6orf27	3.74662851149769
PIGL	4.02941024609748
CLCA1	3.59723693610753
C1orf112	4.69550538888899
OLFML2A	5.03204841820218
HUS1	4.76383733156591
SFRS6	7.80630229914637
CXCR7	5.67796282099243
UIMC1	5.82976240772527
FXYD2	3.48862360964643
GOT2	8.37634030991118
ZNF667	3.97406670389288
TFEC	4.67988327117196
ATP7B	6.56281839469556
RAB38	5.64566392897235
POLD2	7.60934705903958
PPM1H	4.9683874855584
DCX	3.25347040692285
NFYC	6.57610555050406
ZNF228	4.11921978142337
KIN	6.2586489830198
PLSCR4	6.02088484641372
HIST1H4I	4.33903961388821
PPARGC1A	2.97545809436594
HIG2	8.69710936226399
KCNK10	3.82228120702809
EXOC1	8.22527114124421
OR6A2	3.70689992951481
ETFA	8.33307493804788
PDAP1	5.2309087783207
C19orf6	3.42825524399563
POLRMT	4.36397256569467
ZNF146	7.91549465612029
MIA2	3.32206649988562
LY6G6E	3.26678639774828
EIF4E2	7.62492438197462
NENF	4.69970905668302
HOXB5	3.76457480434485
ZNF324	4.61527164766275
CUGBP1	4.28492178692313
ENTPD7	4.33936140449886
TTC13	5.43257834531654
GJB5	3.14242012550977
PRSS22	4.91707018365859
CYP3A5	3.50602786017826
MBOAT5	5.30842013856677
CUL4B	5.84455885475735
CENPJ	3.62247404229545
KIAA0664	6.97982611968132
PITX1	3.32741915045908
PDGFRB	4.60749399666896
RDX	5.71129181104011
CELSR3	4.49376250596378
JUND	5.58931648682872
ITSN1	4.95070788311953
CHRNB1	7.08544928019754
EHBP1L1	3.70043273298267
C19orf2	9.45605969806008
FETUB	3.12333586102414
CAMK2B	3.11809733404324
DCTN1	7.18942855806752
TNKS2	6.56128538101618
MRTO4	7.67355364638679
C1QBP	7.61755445283206
TTC3	7.60995974809434
NDUFB8	8.41620659347777
CADPS2	5.59827926687298
EDG2	4.99846983309288
MYF5	3.10672682147727
SEMA3G	3.45989270860742
IL23A	4.05236025229567
GJA9	3.76691676401860
R3HDM2	7.23522206253409
C5	3.99876627103712
SLC2A10	7.15299019406786
TRIM45	4.59147155562202
TSP50	4.00011969495954
PAQR3	5.27588436409918
ANKRD26	3.44666812160306
TCP1	8.65777004984704
TMED7	7.3749294908746
CMA1	2.95839765929442
PTCRA	4.07377481935283
HCRTR1	3.41001573317255
FST	4.96042260798157
PAWR	4.1265827027569
LDLR	4.47935361460333
ASTN2	3.48791104031084
SCRN1	7.37549210154327
GPATCH8	5.90840682314211
KIF4A	7.89528598885074
TANC2	4.04356686456233
ZMYM5	3.43294834938625
PGM1	9.42983654481565
ZNF586	4.63481869267109
POLR3G	3.29008875481276
CPD	7.20841179746944
SNCAIP	6.16711275367839
DCT	3.50564996918134
HLA-DOA	3.64715766821717
TANK	6.58752940728329
RCAN1	4.79783317365172
UPK1B	5.55429631978378
DNAJB4	4.81951752077642
UGT1A8	3.48850765107259
LIMD2	3.45514407410578
HIST1H4L	3.43780184450896
PECR	6.70660604324013
HSPA2	5.95550030361599
SERP1	9.37218835125245
TACR2	3.47252946813135
NUP85	6.70070364767849
CD177	4.87982112837977
GPR135	3.27340591336529
PIGG	7.72031054603492
LGR5	3.64700808929831
JAK2	3.77952469913053
DPYSL4	3.2972296154539
TM9SF4	6.88446819855367
PTHR1	3.36233394699089
SIRPG	3.60228927980323
ZNF264	5.90236756951372
BICD1	6.51494070453047
RAB5A	7.28742395259989
FLJ13224	3.04782102700143
METTL5	9.16323782329494
HERC6	6.0667937878725
CASP1	6.24578145734507
USP9Y	2.80275585910471
LRP1B	3.03252334897433
XAF1	6.84737081119776
PLA2G4C	3.58319090936951
APOA2	3.11960386779087
SPAG6	3.25010769150722
KALRN	3.2463429549133
SECTM1	5.42207708870219
THOC7	8.32072123513382
IFNAR1	5.01967759321872
TCTA	7.3987926106184
NY-REN-7	3.35739024796446
TALDO1	8.98966396751539
B2M	12.5045083068803
LPPR4	3.11898351593267
SQLE	6.03671240924751
SEPHS1	7.39436822525492
EIF5A	8.17083431195048
FAM49A	5.51020011865939
YTHDC2	3.8582569000807
EHD2	4.78544737941191
NCF1	4.38936665733581
SPG7	5.74803444407208
ZNF614	3.86688969859375
HOXA5	3.18290152840695
NUP133	7.3848850395595
FGF12	3.73966597908426
SLMO2	7.84266694259621
INPP5B	4.37227764079839
PPID	7.25783135935935
SNTA1	4.89012091356928
IL20RA	3.29545731034450
UBE2J1	6.70984391614147
CACNG2	3.30870134394782
GCM1	2.99650779663334
ELF1	6.72885635957961
TLR5	3.73873974216222
TCFL5	7.51477941688017
C1orf107	5.27099688741482
C19orf22	7.26911825894346
SAFB2	5.63141965879935
MAP3K7IP1	3.73061358888933
NCK2	7.95047829611035
OXA1L	8.19855879668492
KIAA0652	6.22024723549621
KLRG1	3.69775323068866
FRAG1	6.13580586955108
ZSCAN12	2.84145128724812
PSMD12	7.0599381948881
E2F4	5.44334234557336
CLEC4M	3.51187773486084
KIAA0999	4.42369620042739
CLDN10	7.5681360029129
MGC13053	4.0849959994921
TAC1	2.92308669669980
GYPA	3.34976229607333
HPCAL4	3.11316110779987
TRAIP	4.40535002699558
MEX3D	4.80606280303082
KIAA0232	7.16384680774415
ERCC8	5.56182305319226
NFAT5	3.83153910686641
GPX4	10.8467349193422
CSPG4LYP1	3.14492845028005
KIAA0368	5.9365022558601
FBXO3	6.02842681098433
DVL1	5.87635853233265
CMKLR1	3.66233110835737
GPR157	3.71095017283975
TYMS	7.49457033826347
OR52A1	3.28281271276349
PEF1	8.14517387984946
ZNF750	3.09450106150895
ALG9	6.13480324715566
MCM5	5.44124984490398
SDK2	3.29270526054866
BAIAP3	4.13135962246854
RABGGTB	6.34424104176103
KCNK7	3.43111051789353
PTP4A3	4.76323992810682
ANKRD40	4.12164528135531
CALCOCO2	7.61480631964668
TMSL8	4.37560637367234
SNCA	4.4757826519479
ZNF551	3.89517669124997
HBQ1	3.34565118447500
ARHGAP26	4.30430299325286
GEMIN6	6.84524634739628
HRAS	5.32950183324132
KLRC4	2.82838328864742
BSDC1	5.75087398997883
DSC1	3.94766573949002
RNF43	4.74366771363432
NDUFAF1	5.88321510763503
MAP2K4	5.675520243587
FOLR2	5.29081070364417
LYZL6	3.82370863190969
EPB41L3	4.30900387361434
TEKT2	4.09118209465094
CDKN2B	3.12313390454692
WSB1	7.36234184035389
ZNF480	3.67607081116769
MAP3K6	4.53014030157536
PROS1	6.61057938586069
PSMB8	8.42592030032829
HN1	8.18815038985777
MAS1	3.61782513435871
APOL1	6.3424032430511
CSHL1	3.16038710593258
ZBTB7C	2.87213555341748
AHCTF1	5.3561144868853
SAE2	9.38815895512994
ITGA2	4.2498560502508
AP2S1	8.71382352518501
P15RS	7.8654169739118
MME	4.09510916491826
VAT1	7.50947505427802
MAST4	5.24798573292203
TUFM	9.1791692373544
KRT33B	3.55468229011923
THEG	3.82970947837563
KCTD2	4.99066751042688
WDR26	8.67996131562557
MFI2	3.13167283361435
KRT34	3.16077361952083
NR4A3	3.4955846162351
SGSM3	4.73975136075946
ARSA	4.16995557581182
TOMM22	6.28959201187118
SOCS3	3.77555783853864
UNKL	4.57653163167758
POP4	10.2850148090034
BHLHB3	10.5174271861995
MALL	4.23649264757730
SOX15	4.53083612969678
CCNA2	7.27376330723475
PARK2	3.28826821724808
GPR124	4.18453367280571
TMEM132A	4.29375213500381
CGRRF1	6.73290056609388
RUVBL2	8.41653958743876
MCAT	7.0706481958823
WNT10B	3.75143025715228
ISCA1	7.01571075115108
RPAP1	4.35308637048887
C12orf48	5.28506167066274
RAI16	5.17251998644585
RPL27	8.86169738697616
EPN1	3.67700749888973
MAGI1	2.90188506940856
GBX2	3.1666720112241
SLC35A1	7.31854901560993
GAL	4.23725256508739
SLC14A2	3.99208544442167
RDH11	7.89916106767231
ZNF518	3.89214394270276
PCYT1B	3.36084293252558
AUH	7.07172928562495
EIF3H	10.105739100396
KIF1B	7.58613196724728
MBD2	4.47604900973403
AMOTL2	7.7751058723539
C6orf120	6.14014450960392
PIGT	9.55795513722826
PSRC1	6.07685652579327
PLA2G10	3.90175500696227
ALAS1	6.46370408930652
FOXO1	5.85321492874744
C17orf62	6.4623997980136
KIF5C	5.24755641767693
DUSP10	4.75286877216452
CRLF3	7.64607732046919
CLCNKB	3.70705143300516
PSMA5	8.9936926995406
FARS2	5.57123035088641
CCDC28A	6.77016743269474
AMPD3	4.65134036041776
PIAS1	6.79201804182548
ADCYAP1R1	3.40540300728307
TMEM134	7.78320328980384
CDH20	3.02745806049363
FBXO7	7.94952556466304
FLJ14213	5.0531518160491
ZNF3	5.26289916380389
LRRFIP1	6.71418241011853
TMEM49	8.88242149537675
CNOT2	7.64385574949907
CBX2	2.94320133281437
ZC3H14	6.69725669996173
ALDH5A1	5.96072652502532
HNT	3.41863951808574
SERPINA4	3.24747789884395
FLJ20920	5.57125465852692
CRTAP	5.10218365512347
DDX50	8.20843099888543
STYXL1	6.64702752884515
TK2	4.23166021737275
BLVRB	8.32664480833372
STMN1	6.96440380070777
GUCA2A	3.26776867842773
DPP6	3.11212654706581
GALNT10	4.31685933384581
STK39	6.35971994026041
MMP24	4.83299119675996
CKS2	9.7492697916524
RHO	3.75066497672976
BANF1	9.39525889611027
CR1	2.96097259878129
RPS6KA2	5.59834106484618
HMBS	5.84285393461854
C20orf112	3.72267413973670
SLC25A24	6.82166150055207
MRPL22	7.74689673103689
SLC25A15	4.66308724195065
GADD45B	4.75135005919264
TDP1	6.26711213634885
ZNF287	3.65779501348344
DAAM2	4.33713363745279
C11orf57	4.63148516019206
RFK	6.99612476039328
ZFYVE9	3.87810780588014
TCTN3	7.1044171934427
STCH	7.1606154568912
LOC283871	3.84217690853192
NDUFB3	8.45915729586491
DEFB4	6.7951723668473
FPR1	4.62203505759811
FMNL1	4.36343538940449
SEPT7	9.74026776583021
PTCD2	4.51413408590522
GNLY	3.84302795926422
GRAMD1C	4.32365266883853
ZNF165	3.94080420253972
TR2IT1	4.04073971032873
ARMCX3	7.43381476098068
NDE1	5.89317791506896
MAGEF1	6.68857922420754
ITGA10	3.70182158497007
ARHGDIB	8.51688220332909
FSHB	3.57984348119112
ANXA2	12.0922656580510
HLCS	3.93457849589418
MCF2L	3.80203715921124
AK1	5.37207952214609
FH	6.33324463134128
LGALS2	3.90621690841622
SYNPO2L	3.96232344524313
KIAA1045	3.29628918540308
C1orf183	4.57181315843188
MAGEA8	2.96311436197343
DGCR8	4.65302840038629
GSR	5.68734748843673
NEU2	3.49673567510275
HIST1H4B	3.61469456916707
CACNA1C	3.09659130909949
FAM20B	5.39446099369323
HES2	3.60972568109643
PDCD6	10.6204812818767
INTS7	4.86977464845817
AMPH	4.12818694344027
UCKL1	6.78325945209517
ASB4	3.05386988302263
C10orf97	5.65581238468879
ALDH1L1	3.55890446816379
CCL23	3.40173550523335
OBSL1	5.82083834842991
SLC12A7	8.71257202434429
THAP4	5.43495394390047
RBM4B	5.78711074257217
OGFRL1	4.38569496774351
KIAA0831	6.65040372725833
C12orf11	7.44164675710505
PPP1R15A	5.05802311167151
KIAA0240	5.12427958143167
CD1B	3.49752137928294
FCGR2A	6.4478385615345
MDC1	5.84718966171981
MAN1A1	3.8296865449466
KRT9	3.20629241541621
HTR1A	3.09033859856518
OCEL1	5.59683489433907
ATP11B	5.46756450685979
NLGN4X	6.49438307280531
FBXO34	7.52550061721047
ALOX12	3.39584579207119
RB1CC1	7.28998944803962
PCDH12	3.99099964874331
RPE	5.98480079161066
EIF4E	6.89436039617523
CSDC2	3.78036224464261
ABHD5	4.98027052098974
TMBIM1	7.21592634290888
PET112L	4.86179354092251
P2RXL1	3.23192281374903
F2RL2	3.08531425116147
TRMT1	4.37540195008944
IMPG2	3.65315045362999
LRRC32	7.19331870568213
BGLAP	4.57184254717544
HTR4	3.37617097314644
MRAS	5.93864428976852
TRAF6	5.98645315664627
AXL	4.80617690059482
ATP2C2	3.77309241095559
LMNB1	5.67827001552358
TELO2	4.45336572035457
PNPLA3	3.42142153805356
CSNK1E	5.67104093926431
SRP14	9.79488184857711
KCNQ4	3.24149603759698
PIK3C2B	4.94369578569432
C15orf15	7.8219852014908
TUBB2B	6.71524941595079
USP15	6.26136454883278
C12orf41	8.24685104364711
CEND1	3.85471727428716
RNF31	5.13123667439745
TCEAL2	3.77758863178377
PTGER2	5.00254910927792
UBN1	6.75856024546461
SLC5A7	3.25449668228668
SLC31A1	5.97373546025891
ADAM29	3.65891477142944
ST7L	3.82177271708988
GFOD1	5.19803340936917
CTNNA1	9.24528140715817
HRBL	3.66565025705722
CBX4	3.68375549199888
NTRK2	3.49474659462294
FOXN3	5.36034545110256
MFGE8	5.58965983200313
PFKFB2	3.80286597947020
TAS2R4	3.57373362221072
SH3TC2	3.15628016428901
IL10	3.7913514095977
PXMP4	6.58397027832075
RNF167	7.40288949559439
PRMT5	7.81397382338483
TSKU	8.09710238420087
ATPIF1	8.48548085327996
ETV3	3.21904810449646
PAK7	3.04653270645537
PDLIM1	7.75774706911942
CEP63	5.48570845812384
WDFY3	5.14843220481993
RNF126	4.6234489618376
DPM1	9.12485129025157
CLIC4	7.13403377915606
ACR	3.97010755865431
KLK7	9.77285005505725
ALOX5AP	9.05008877039255
LRP1	4.83489274631899
TNK1	6.4486888967023
TAS2R9	3.00778815679448
ZNF16	5.37045288446594
POLR1B	4.9922329450897
SLC8A2	3.51195818148271
OLFM4	2.80299146897682
TACC1	4.97204057629908
SAMHD1	5.74859600377969
ATP13A2	5.14750198331537
KRT4	3.71594775059397
PAX6	5.19006231825972
SCG2	3.38342652302296
SLC17A6	3.33486506346104
TUBB4	4.12090703596075
PADI4	3.30527008909998
FMO3	3.23513234907203
NLK	3.97257301046248
POU4F3	3.03410879459894
MDM2	3.54673917786856
CAPNS1	9.90524587119617
SDF4	8.390263438478
ITGBL1	3.32561042436678
TAP2	4.12676448769448
OR2C1	3.41414661210945
KLHDC3	6.46812856236396
EFHD2	7.55492569343171
GALR3	3.67328826140343
NBEA	3.3038619739496
ABCA6	3.14136455383452
ABBA-1	3.49983761668937
GNAI1	5.63921229152472
CLDN3	8.42013550614257
AKT2	3.28655804360991
EGFR	5.10018846370826
VPS4B	8.27016812221723
RBM16	7.59590269520896
GALNT6	7.4790407321819
ZDHHC3	5.60680866221837
SLC25A4	5.07299105992346
CYB5B	4.93758736386594
NDRG1	8.53576493696309
SESN1	5.16713787362745
GBE1	8.65466312215579
MRPL46	5.66413333362612
CLASP1	6.6592477197679
FARP2	4.85125626792219
ACOT11	3.75638631014197
LDHAL6B	2.9390030645877
MAPKAPK3	5.05193992024417
NCAM2	2.91934518575955
AFAP1	4.48321316257163
PRKD2	5.7862933614486
OR2H2	3.43267697137955
ZFP36L1	6.40918101300537
DZIP1	3.77851172338530
GPR161	4.44850906474868
RNF146	5.01166934041247
NKX3-1	4.01691299808001
CCNB2	8.15094157005481
ZNF10	3.95222508612299
WDR74	5.33431475451078
FAM134A	8.61080779606372
PCNP	8.65901541553639
PURA	5.33604625708853
DNPEP	8.44726348824625
ERBB2	4.93865281383591
CREB1	6.37401303855015
NEO1	6.5828265009086
DDX3Y	3.2324860703889
RPS3A	12.7517254698270
MXRA7	10.3573974971985
LGALS3	10.6907575399786
GLT8D1	7.4500675775331
TMPRSS3	8.04163993644572
UPB1	3.09968281440327
LAT	4.06560891442777
CLDN14	3.43239483702421
DHX38	4.53103360086898
KCNA3	3.7303726979783
BTBD1	7.72219403693559
TARS2	6.09433820217562
SKIV2L2	7.53178360216162
ABCF1	8.32534416313324
CDT1	2.99550201248008
ZHX2	7.23110499016231
FCF1	4.89260923860088
LRRC49	5.75162455270477
GUCY1B2	3.21894614937998
CD28	3.39779708245879
SMARCA4	5.79989046680538
SEPT2	9.56257107929773
SOHLH2	3.30312882584372
MCOLN3	4.12104446771336
LRP8	5.68167658300086
TAGLN3	3.66396064777504
MASP2	3.58810589764874
GPATCH3	4.69431431070569
TTRAP	8.11843260736512
AGL	6.03091377051173
NFE2L3	5.27294068498477
PSD4	4.29658872787171
PALMD	4.04975185172278
CCNB1IP1	8.16339017029225
TMEM43	6.31267470928636
OBFC1	6.24093192240778
STAT5B	4.55638583630264
C14orf79	4.45755322132636
ENPEP	4.15271824360398
SSB	8.13529830369095
SCT	3.01898473439166
TIMM23	7.06100062957777
SKI	3.67209628477569
SLC22A13	3.03700360771849
AKAP3	3.36819510444922
OAS2	4.58322534775262
KIAA0423	6.28652998414584
SEC61G	10.4363187348897
CAPN11	3.08257511970747
TMEM50B	8.44082634304776
DEGS1	7.98229200858672
ARHGEF4	3.32304761143073
DBNDD1	4.63009667136164
TBL1XR1	5.09570703364264
FAIM	5.09691408904629
SP140	3.70665346529848
G6PD	5.01180649401584
NUDC	7.7000600363264
GABRP	3.35716187844393
SCARA3	5.32444976959358
TACSTD2	5.2566633643138
EIF3J	6.42083545009901
PPP2R2A	8.09269488815688
CPA3	3.96454675575705
PVALB	3.13710059031005
BCAT2	6.55213527453848
MFN1	6.0002914811459
