Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_F05_516394
HABP4	5.48553477909815
CNTN2	3.49262581760561
ASNSD1	6.92430899776307
FUT4	3.74740904855881
DBH	3.28868136479800
CD53	6.35545312920442
HIST1H2BJ	3.56928464330637
TFAP2B	3.34855041240171
ACF	3.88100545177354
TMEM11	6.22881839697879
CDH8	3.63395261741057
C3orf32	4.70354402304
AGPS	4.7396207628575
C4orf18	3.48124636416262
PCCB	7.4130320782656
IPO13	4.57550404743952
PECI	6.66195289289681
UNG	7.25037938585697
C6orf105	3.41099678897876
GSTP1	8.71976115307349
SUV420H1	6.32924299693703
ARHGAP15	3.83988345961848
LTBR	6.33492315074445
TDRKH	3.5971597427734
PSG4	3.44805554168674
SLC9A3R1	6.03500628432405
NBPF3	9.0938026181242
SLC9A3	3.54397733562506
OSBP	5.34208172324552
PRR5	3.99109655848924
CHMP7	5.15097069064447
ADRA1A	3.35963710808084
ASAH1	6.64122446507279
FKBP4	6.82105564314208
ZNF350	4.44288517080619
DOM3Z	4.59351194417157
GIPR	3.71757309578453
AHI1	4.53692765899334
BST1	4.28971624881533
NCR2	3.89765041088996
NADSYN1	4.87422241116293
UBE2W	6.47204363460461
RGS14	4.23608194748048
KRT15	4.0974043126601
SCN11A	3.70799496897555
GFI1	3.60192751120392
FHL1	5.39061165722047
SMC6	5.56394870569434
GATA1	3.80862830911988
OSGEP	8.69697336120014
ARMC6	4.8512659915802
HK3	3.49734619262240
PSMD5	7.23911279693351
RSU1	6.83188620358557
RPL4	11.7293346657055
MAD2L1	6.65738583879678
RBPMS	4.19020854267889
EIF4A3	8.2661889000578
E4F1	4.92599704700404
DLEC1	3.52220028782916
PRPF3	5.14921155818296
EMR1	3.03218650732662
CHMP2B	7.06178087715494
CAMSAP1	4.17350284525809
RPS21	10.4626824903829
XCR1	3.46770168615333
ARID5A	4.09664824713111
RBM6	4.85836779748655
UBE2N	7.63799347138656
KLF4	3.95434542828193
MGC4172	4.68774120737281
LMO4	7.24211897068228
KLKB1	3.5668106722957
HDAC3	6.25386190835793
HP	6.8021767262387
SCHIP1	6.22153210420451
BTK	3.87727093221715
KRCC1	8.34068438274555
PRND	3.25844584263367
C6orf27	3.8638071366391
PIGL	3.80499614458370
CLCA1	3.83664898637213
C1orf112	4.03030459993981
OLFML2A	4.71475604217864
HUS1	5.106617409793
SFRS6	7.86895288929638
CXCR7	6.67022660582917
UIMC1	5.32402530849714
FXYD2	3.64164100448264
GOT2	8.05881884026232
ZNF667	3.38683291799286
TFEC	3.56785711152717
ATP7B	4.56443700723857
RAB38	4.23436765878084
POLD2	7.51694049688602
PPM1H	5.41717520692049
DCX	3.31181177426024
NFYC	5.27315673811227
ZNF228	3.01224533205179
KIN	5.36947021650978
PLSCR4	5.76403371051917
HIST1H4I	4.24088404176106
PPARGC1A	3.33113440160884
HIG2	7.27876180029007
KCNK10	4.05887943506105
EXOC1	7.68497756695788
OR6A2	3.95655216811571
ETFA	8.15836052387427
PDAP1	5.25871740886806
C19orf6	3.71217379216504
POLRMT	4.08648694472836
ZNF146	6.64677281706535
MIA2	3.18316224424850
LY6G6E	3.31772256760355
EIF4E2	7.80881171469309
NENF	4.94172322411553
HOXB5	4.39548562915541
ZNF324	4.238951189853
CUGBP1	3.7517885905113
ENTPD7	3.9569838621482
TTC13	5.25064987261449
GJB5	3.75210078279944
PRSS22	4.0731751467973
CYP3A5	3.78296992306063
MBOAT5	4.38575288698197
CUL4B	4.99257820714532
CENPJ	3.48104824297984
KIAA0664	5.55265502738698
PITX1	3.74924625940885
PDGFRB	4.96896344340855
RDX	5.8444344391203
CELSR3	3.96341683056547
JUND	6.36820762930796
ITSN1	4.71227645715457
CHRNB1	3.87033207484903
EHBP1L1	3.80020585473049
C19orf2	7.67068336767881
FETUB	3.26354716696536
CAMK2B	3.37732201842461
DCTN1	6.14385167523214
TNKS2	5.75709778532274
MRTO4	7.23702377089575
C1QBP	6.07298157701493
TTC3	7.68350247160334
NDUFB8	8.31171672289394
CADPS2	4.11640932679864
EDG2	4.40537301132983
MYF5	3.07236521779007
SEMA3G	3.06518289097682
IL23A	3.85533606459832
GJA9	3.56010725552241
R3HDM2	7.1200753657537
C5	4.16443343767545
SLC2A10	5.26505799570288
TRIM45	4.2973678911141
TSP50	4.3329298023649
PAQR3	5.18685537497075
ANKRD26	3.43102045918858
TCP1	8.06721556043538
TMED7	6.69512185665601
CMA1	3.02487554178145
PTCRA	4.48177603221407
HCRTR1	3.55928465595145
FST	4.26854157198169
PAWR	3.94249150702063
LDLR	3.7984414437682
ASTN2	4.13466978304381
SCRN1	7.0247014173196
GPATCH8	5.13800034297828
KIF4A	5.4556899316844
TANC2	3.2858614717297
ZMYM5	3.38080267585395
PGM1	8.11948957082869
ZNF586	3.85090874711946
POLR3G	3.69779458286485
CPD	5.1553057284005
SNCAIP	4.3739956537618
DCT	3.56524865507619
HLA-DOA	3.72878382165836
TANK	6.20284348367758
RCAN1	4.14795995138619
UPK1B	5.10619549815612
DNAJB4	4.16903821571887
UGT1A8	3.20134576894426
LIMD2	3.32198065182814
HIST1H4L	3.75971175751134
PECR	4.75994190904616
HSPA2	4.20576148657508
SERP1	8.96281915358384
TACR2	3.03726340705446
NUP85	5.845657154565
CD177	3.3229127378383
GPR135	3.34478473419712
PIGG	5.91790322631722
LGR5	5.04866895948583
JAK2	3.59376301511088
DPYSL4	3.23109297496892
TM9SF4	6.94169099079455
PTHR1	3.06072792139421
SIRPG	3.05862531612370
ZNF264	4.20364029544537
BICD1	5.68966362172548
RAB5A	7.14013545798433
FLJ13224	3.15361140391050
METTL5	8.86749339344238
HERC6	4.52880795712800
CASP1	5.19349543197844
USP9Y	3.05287662528415
LRP1B	2.85937771935152
XAF1	3.66893842213149
PLA2G4C	3.68930765032115
APOA2	3.39639586378218
SPAG6	3.08064352085386
KALRN	3.3404634046464
SECTM1	4.71050777194838
THOC7	8.38247112576733
IFNAR1	3.97738780445616
TCTA	7.23280618091756
NY-REN-7	3.25365203410092
TALDO1	9.21888364289809
B2M	11.3058318653516
LPPR4	3.77831289339161
SQLE	6.51929226903012
SEPHS1	6.90305243699926
EIF5A	5.95769863777763
FAM49A	4.60326887389008
YTHDC2	3.7381052513006
EHD2	4.48827276349936
NCF1	3.60392714974517
SPG7	5.97620888762789
ZNF614	3.57680769830985
HOXA5	3.12671833476285
NUP133	6.92075509036254
FGF12	4.1142939149826
SLMO2	8.56065178007421
INPP5B	4.46793783282168
PPID	6.6620291960683
SNTA1	4.82773780776344
IL20RA	3.86415222602907
UBE2J1	5.12300188331273
CACNG2	3.12852570144351
GCM1	3.39675292565695
ELF1	6.15244484923501
TLR5	5.02855850272195
TCFL5	7.06913881617679
C1orf107	5.37126949064603
C19orf22	6.58433772446935
SAFB2	5.44249340833144
MAP3K7IP1	4.11336271621658
NCK2	7.10594190840142
OXA1L	6.3190356135274
KIAA0652	5.3791543776592
KLRG1	3.93864841721797
FRAG1	6.25149122332857
ZSCAN12	3.00413643854024
PSMD12	6.24870546179141
E2F4	5.35199208746859
CLEC4M	3.67458334367993
KIAA0999	4.23409892708179
CLDN10	6.11886378486696
MGC13053	4.2312816898639
TAC1	2.83674509099393
GYPA	3.43841154137997
HPCAL4	3.0799663210002
TRAIP	3.88395385929815
MEX3D	4.09869941209596
KIAA0232	7.13407828818215
ERCC8	4.41960392842151
NFAT5	4.47397546286668
GPX4	9.92872166931128
CSPG4LYP1	3.4713079406014
KIAA0368	5.29056887555794
FBXO3	4.76621173377889
DVL1	5.82128487695059
CMKLR1	3.87562403496983
GPR157	3.64735280036541
TYMS	8.09363146000114
OR52A1	3.29634912688191
PEF1	7.2627261513303
ZNF750	3.46037952569122
ALG9	5.22670837450629
MCM5	4.71098368889901
SDK2	3.66207582379762
BAIAP3	4.12462982729364
RABGGTB	6.54246903121738
KCNK7	3.50132783278198
PTP4A3	5.58999841101351
ANKRD40	3.68699009040493
CALCOCO2	6.10439015742604
TMSL8	6.18809604525632
SNCA	4.19384024913256
ZNF551	3.36001825753634
HBQ1	3.60896461640457
ARHGAP26	4.3323264384883
GEMIN6	6.94786350046782
HRAS	5.51582529934133
KLRC4	3.04264362944090
BSDC1	5.61347081249132
DSC1	4.36561212849598
RNF43	4.56520774063158
NDUFAF1	5.74232496001998
MAP2K4	4.83762485364489
FOLR2	4.93043236035427
LYZL6	3.86541829549956
EPB41L3	3.40520419130304
TEKT2	4.23469071387338
CDKN2B	3.9039254130591
WSB1	5.78957433879525
ZNF480	3.39866841915581
MAP3K6	4.68743046987463
PROS1	5.21116184257497
PSMB8	6.1764884996058
HN1	6.45959120970998
MAS1	3.3407547300712
APOL1	4.34622140384507
CSHL1	3.76076745076985
ZBTB7C	3.08556192980721
AHCTF1	4.94389444918076
SAE2	7.52327227828278
ITGA2	4.01551782223503
AP2S1	8.28946691992606
P15RS	6.73126236385437
MME	3.90291714509689
VAT1	6.90501655668651
MAST4	4.68790658639945
TUFM	9.48757743888712
KRT33B	3.12591349274232
THEG	3.81835836555419
KCTD2	4.84654699507323
WDR26	8.17436464099963
MFI2	3.22568066477231
KRT34	3.54226083691654
NR4A3	3.53807013861757
SGSM3	4.42011866835294
ARSA	3.63667816060136
TOMM22	6.34851151157307
SOCS3	3.90474540976828
UNKL	4.39298174524965
POP4	8.73823155320423
BHLHB3	8.2486714452765
MALL	3.9509775566958
SOX15	3.41293752535405
CCNA2	5.17055928687893
PARK2	3.59685513554525
GPR124	4.06778670232558
TMEM132A	4.36755459279311
CGRRF1	6.46959549130713
RUVBL2	7.86623763562802
MCAT	5.69156388406709
WNT10B	3.68968302806694
ISCA1	6.6866377327588
RPAP1	3.73344601350582
C12orf48	5.0854128090146
RAI16	5.29092274628873
RPL27	9.2796111477788
EPN1	3.68592014433301
MAGI1	2.94913234171521
GBX2	3.54120097757276
SLC35A1	6.4785348690072
GAL	4.01886370874549
SLC14A2	4.30068491090828
RDH11	6.73778186803285
ZNF518	3.9086799395576
PCYT1B	3.48340606602639
AUH	7.32228852549637
EIF3H	10.9540036769580
KIF1B	6.2422028708349
MBD2	4.5480416631925
AMOTL2	7.3391402236502
C6orf120	5.19782829900225
PIGT	7.65080809526558
PSRC1	7.32715856931238
PLA2G10	3.39749642292782
ALAS1	6.65896596573783
FOXO1	5.40825742879268
C17orf62	5.83929962656413
KIF5C	6.5477898014319
DUSP10	5.50991825286523
CRLF3	6.00809961748013
CLCNKB	3.51498535635706
PSMA5	9.13258397767719
FARS2	4.61652573613641
CCDC28A	6.25584634266006
AMPD3	4.51984162018835
PIAS1	6.51315217171888
ADCYAP1R1	3.55141432352608
TMEM134	7.03770730422708
CDH20	3.1830221210209
FBXO7	7.75902707833682
FLJ14213	4.14754328402726
ZNF3	5.87747296451568
LRRFIP1	6.2971191813443
TMEM49	7.54848481431194
CNOT2	6.52061304597685
CBX2	2.84323196804137
ZC3H14	6.12397833353262
ALDH5A1	5.5705393796318
HNT	3.72031534786366
SERPINA4	3.24455299966448
FLJ20920	5.62059180202800
CRTAP	5.00065733989853
DDX50	7.30994368497377
STYXL1	7.49967134739127
TK2	4.85741830050474
BLVRB	6.94018032080249
STMN1	6.80580024600235
GUCA2A	3.48643328703000
DPP6	3.41399314368324
GALNT10	3.67911355036491
STK39	4.13161553440162
MMP24	5.06529696977391
CKS2	9.94807264466595
RHO	3.66331921729135
BANF1	8.98248838748382
CR1	3.20575298654633
RPS6KA2	5.28585004509089
HMBS	5.72536781823356
C20orf112	3.53430110116323
SLC25A24	7.05690689888321
MRPL22	7.73851772787043
SLC25A15	4.87002186597642
GADD45B	5.23907141325579
TDP1	5.31372103529406
ZNF287	3.7743564701595
DAAM2	4.58155919526947
C11orf57	5.41205899792942
RFK	6.98355668689174
ZFYVE9	3.94586502842638
TCTN3	6.57142885129973
STCH	4.66346798334174
LOC283871	3.81386239531755
NDUFB3	7.83450104435091
DEFB4	3.74641098849946
FPR1	3.93310043890227
FMNL1	3.87756460932117
SEPT7	9.09553175531849
PTCD2	4.16259861989051
GNLY	3.82628167889024
GRAMD1C	4.72526160738078
ZNF165	3.75581453471146
TR2IT1	4.36836697865661
ARMCX3	7.02469600729096
NDE1	5.5484757597729
MAGEF1	6.91736971191228
ITGA10	3.99162347782272
ARHGDIB	7.25013053951665
FSHB	3.66730096186586
ANXA2	11.0173095028136
HLCS	4.00140716350326
MCF2L	4.40612324227094
AK1	5.6978690137952
FH	6.3735560542298
LGALS2	4.06296461682897
SYNPO2L	2.77791023638012
KIAA1045	3.59526943458285
C1orf183	4.77011065757222
MAGEA8	3.13094912657243
DGCR8	4.25476034427528
GSR	4.38955979065238
NEU2	3.36580900179045
HIST1H4B	3.66328794189280
CACNA1C	3.09463507241394
FAM20B	5.74077173896681
HES2	3.47204611439498
PDCD6	9.91551599177294
INTS7	4.0530734086063
AMPH	4.06910750424507
UCKL1	7.21712807036432
ASB4	3.19931064455312
C10orf97	4.80159676878848
ALDH1L1	4.08220573993698
CCL23	3.35805836689976
OBSL1	5.01519383416641
SLC12A7	7.24469235291659
THAP4	5.94048942779462
RBM4B	4.50351569245168
OGFRL1	3.91296021703123
KIAA0831	6.3648052679971
C12orf11	6.75235236654531
PPP1R15A	4.79463360784283
KIAA0240	4.81156509952307
CD1B	3.47439813508568
FCGR2A	4.97998734759339
MDC1	4.24626437000790
MAN1A1	3.58078381181017
KRT9	3.34153619663583
HTR1A	3.408623616656
OCEL1	6.49512198306922
ATP11B	4.22824166734114
NLGN4X	5.95430690763555
FBXO34	6.98022074299373
ALOX12	3.42241219547604
RB1CC1	6.80941910370698
PCDH12	4.22749843388509
RPE	5.09582033355044
EIF4E	6.36901791645115
CSDC2	4.65566042529702
ABHD5	4.71051313201091
TMBIM1	6.50932221643674
PET112L	5.5216910078586
P2RXL1	3.27654984758826
F2RL2	3.54533546607663
TRMT1	5.81096861260209
IMPG2	4.25057036546834
LRRC32	6.80673702807523
BGLAP	4.81153011687494
HTR4	3.52996331433633
MRAS	4.88865732758083
TRAF6	5.09151625594287
AXL	3.91688245730158
ATP2C2	3.8925938608477
LMNB1	5.10232880966988
TELO2	4.51962785519179
PNPLA3	3.62102306284727
CSNK1E	6.3028063791453
SRP14	9.95497403927588
KCNQ4	3.24011409487468
PIK3C2B	5.22962343653759
C15orf15	8.1343504842834
TUBB2B	5.60354417296085
USP15	5.13449886202573
C12orf41	7.22824342914693
CEND1	4.04260756270773
RNF31	3.43946746029008
TCEAL2	6.08485833348881
PTGER2	5.19809472690889
UBN1	6.07264979947819
SLC5A7	3.10576563166926
SLC31A1	5.65940507292587
ADAM29	3.69421705592989
ST7L	4.87605317753097
GFOD1	4.55611753078141
CTNNA1	8.41253224684479
HRBL	3.85269103792625
CBX4	4.15298833792445
NTRK2	4.07732166214141
FOXN3	4.61678360093323
MFGE8	6.76811939276483
PFKFB2	3.80163524911796
TAS2R4	3.60759366482545
SH3TC2	3.17056402386555
IL10	3.47170510321378
PXMP4	6.26965876502384
RNF167	6.15489488489211
PRMT5	6.118985257978
TSKU	5.4441433802928
ATPIF1	8.26513284447054
ETV3	3.53902269798730
PAK7	3.23887118109110
PDLIM1	8.86465091010243
CEP63	4.56914983616792
WDFY3	4.40487246734079
RNF126	4.64455484800097
DPM1	8.58680497771659
CLIC4	6.29002911530432
ACR	3.62829523229059
KLK7	8.51250321883408
ALOX5AP	7.25957073429533
LRP1	4.66167525442631
TNK1	4.46247056991049
TAS2R9	3.56254301493818
ZNF16	5.78075911266349
POLR1B	4.7449462111572
SLC8A2	3.93142465331591
OLFM4	3.10810358126427
TACC1	5.28091049069697
SAMHD1	6.33103459917485
ATP13A2	5.12643949554614
KRT4	3.67092805992261
PAX6	3.94036360620839
SCG2	3.42944403195914
SLC17A6	3.56134971645938
TUBB4	4.25339206502931
PADI4	3.18969654156590
FMO3	3.21787740355809
NLK	3.51125475488949
POU4F3	3.14430177781924
MDM2	3.69165929470829
CAPNS1	8.95429412636435
SDF4	6.54378681923421
ITGBL1	3.14866524829535
TAP2	3.70783008688283
OR2C1	3.74021247864959
KLHDC3	6.22295995071771
EFHD2	5.45277638554816
GALR3	3.48572430191645
NBEA	3.36761871007556
ABCA6	3.25848106718503
ABBA-1	3.84462848068932
GNAI1	4.51316337877907
CLDN3	9.01944039907342
AKT2	3.57060700939075
EGFR	4.12817577078101
VPS4B	6.25012041702547
RBM16	6.48135810335197
GALNT6	5.59217379592162
ZDHHC3	5.29987317036042
SLC25A4	6.84248539330732
CYB5B	5.993215177704
NDRG1	8.88311151233557
SESN1	4.91701189182009
GBE1	6.49510551000779
MRPL46	5.61139374836031
CLASP1	4.78054837772493
FARP2	4.65820167459896
ACOT11	3.98782095077285
LDHAL6B	2.90278938331212
MAPKAPK3	5.55575908845152
NCAM2	3.1260580129189
AFAP1	4.31842434071076
PRKD2	4.86934015066303
OR2H2	3.23168101592848
ZFP36L1	7.1237957236465
DZIP1	4.41214727541139
GPR161	3.76185300269458
RNF146	4.78740532089538
NKX3-1	3.98532497648612
CCNB2	6.52775880263896
ZNF10	3.33843063913087
WDR74	4.92991871604158
FAM134A	8.02417621181231
PCNP	8.69066111068336
PURA	5.49657660566195
DNPEP	7.20133933699002
ERBB2	4.85839189211726
CREB1	5.34459255542574
NEO1	5.52715708472503
DDX3Y	3.36692753287926
RPS3A	12.7233789946817
MXRA7	9.32894180687745
LGALS3	10.4150126475717
GLT8D1	7.03737937978273
TMPRSS3	8.26946530195609
UPB1	3.38395037762864
LAT	3.86707687761586
CLDN14	3.96080675763330
DHX38	4.70254610489662
KCNA3	3.21644066683853
BTBD1	7.81773336123795
TARS2	5.41995195077698
SKIV2L2	6.58368479192768
ABCF1	6.68323537612063
CDT1	3.25548433797613
ZHX2	7.35057558811284
FCF1	5.04943861956748
LRRC49	4.63957366325706
GUCY1B2	3.97564359920357
CD28	3.41400011400771
SMARCA4	5.61396163089312
SEPT2	9.15479215573147
SOHLH2	3.27155763418398
MCOLN3	3.96627317188397
LRP8	4.71892998395801
TAGLN3	4.08159233463635
MASP2	3.95758821168731
GPATCH3	4.32030986281427
TTRAP	7.44329478793311
AGL	5.84925628251066
NFE2L3	4.47336029937237
PSD4	3.99209132398658
PALMD	4.34241206009537
CCNB1IP1	10.9149421899277
TMEM43	6.61799491486301
OBFC1	5.87471331261265
STAT5B	4.03852704056189
C14orf79	4.50307561906703
ENPEP	4.0845059200156
SSB	8.05781394950627
SCT	3.18502814524283
TIMM23	6.03722385352964
SKI	3.61282699945506
SLC22A13	3.0767590123751
AKAP3	3.81406088585892
OAS2	3.78887850546475
KIAA0423	5.16089084561191
SEC61G	8.9866710146799
CAPN11	3.68076609734535
TMEM50B	7.01769349695657
DEGS1	7.12007520750564
ARHGEF4	3.63128886915536
DBNDD1	5.13756468573802
TBL1XR1	4.67880771719343
FAIM	5.36481795587545
SP140	3.23836144004979
G6PD	5.04312610225640
NUDC	6.88772830753812
GABRP	4.07976259457258
SCARA3	5.09047978084582
TACSTD2	5.72737976960237
EIF3J	5.84306228230816
PPP2R2A	6.604197571514
CPA3	3.84864882190735
PVALB	3.40460368122711
BCAT2	5.45642310273185
MFN1	5.41057194509598
F10	4.66478373196646
