Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_B06_443094
TACC1	4.43341161255140
SAMHD1	6.03465440727833
ATP13A2	5.0209814644011
KRT4	3.85210779282088
PAX6	3.46465156215708
SCG2	3.56426871424706
SLC17A6	3.58388009459189
TUBB4	3.85849538062032
PADI4	3.04569118170035
FMO3	3.16728245800089
NLK	4.19475324806482
POU4F3	3.23121238982411
MDM2	3.81989889268550
CAPNS1	8.42457138801621
SDF4	6.51435263982014
ITGBL1	3.59666829160137
TAP2	3.86331345484656
OR2C1	3.36748860633587
KLHDC3	6.50807571184528
EFHD2	5.15596067371163
GALR3	3.56158628771007
NBEA	4.54437338763566
ABCA6	3.19019512682908
ABBA-1	3.79770733357515
GNAI1	4.04545872641907
CLDN3	8.96059662356786
AKT2	3.35822259785858
EGFR	4.32269452113528
VPS4B	6.65635895682716
RBM16	8.55295527757201
GALNT6	6.91213994238659
ZDHHC3	5.69929518275187
SLC25A4	6.87577887465382
CYB5B	4.54252689043542
NDRG1	8.52167459580093
SESN1	4.91371630574898
GBE1	7.16911653293441
MRPL46	5.36703795146036
CLASP1	6.02448043495343
FARP2	4.7700387526562
ACOT11	4.03531460982439
LDHAL6B	3.05462336125480
MAPKAPK3	6.26339185615177
NCAM2	3.17568918338155
AFAP1	4.28917602866632
PRKD2	5.6617999483208
OR2H2	3.28841960576566
ZFP36L1	7.2699336491123
DZIP1	4.93460926890236
GPR161	4.56636591473527
RNF146	4.3158726218067
NKX3-1	3.93525040387778
CCNB2	8.02127416045694
ZNF10	3.70564061284592
WDR74	5.21233622211679
FAM134A	8.31027827210606
PCNP	8.76271505848715
PURA	5.43301013489654
DNPEP	7.63020612404079
ERBB2	5.63238666784827
CREB1	5.95377896463812
NEO1	6.56473923402817
DDX3Y	3.38079990207835
RPS3A	12.6793657307042
MXRA7	9.6424413310388
LGALS3	9.14202211668016
GLT8D1	8.01464336410253
TMPRSS3	6.4769104405568
UPB1	3.40804358185393
LAT	3.72474521343961
CLDN14	3.79599870075438
DHX38	4.49927511865372
KCNA3	3.20000356177758
BTBD1	7.859223100159
TARS2	5.42304125697277
SKIV2L2	7.31892311354852
ABCF1	7.82845457124317
CDT1	3.15666577388804
ZHX2	6.89375691967673
FCF1	4.80441938764531
LRRC49	4.70991141947115
GUCY1B2	3.54845188844304
CD28	3.18788257192522
SMARCA4	6.45128344100836
SEPT2	9.43105490156682
SOHLH2	3.46743092173977
MCOLN3	3.92000350055956
LRP8	4.8628333165408
TAGLN3	3.78090175423695
MASP2	3.46673182357356
GPATCH3	4.12683237550112
TTRAP	8.06035471898551
AGL	7.11573791956214
NFE2L3	4.04042150500162
PSD4	3.83734458921220
PALMD	3.94345300716536
CCNB1IP1	10.1906537575268
TMEM43	6.3868698784287
OBFC1	6.58041821967516
STAT5B	4.77590671425169
C14orf79	4.39508509562082
ENPEP	4.07510941751698
SSB	8.64299067860924
SCT	3.07981792248633
TIMM23	7.08323437534562
SKI	3.93181669153331
SLC22A13	3.38681634467855
AKAP3	4.39504559853424
OAS2	4.98113260214775
KIAA0423	6.23979487370085
SEC61G	9.83373140961351
CAPN11	3.11913047381598
TMEM50B	8.36650925253671
DEGS1	8.33362872248117
ARHGEF4	3.52612022400952
DBNDD1	3.94819173454872
TBL1XR1	5.32475286003391
FAIM	6.26639981826386
SP140	3.21421890644607
G6PD	4.9297487245762
NUDC	7.19513682382012
GABRP	4.04479398093074
SCARA3	6.1649420562512
TACSTD2	5.43051788963528
EIF3J	6.76937510181643
PPP2R2A	7.48107633644478
CPA3	3.34741645523244
PVALB	3.82128643425317
BCAT2	5.72009371637414
MFN1	5.79803882731829
