Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_B08_451984
CCDC52	3.03786060051183
CAPN1	6.38357536769466
DDHD2	6.07104101130852
UPF3A	7.06669230763982
LAGE3	6.46877938938331
GNRHR	3.25367482604782
UNC13B	5.03171281158414
TTLL4	5.51575156372345
PPBP	3.04025978364770
HTR3A	3.70129768286317
SDC2	7.09832658762522
ANKRD49	7.48401646994042
BTF3	10.1481547378002
COX7A2	10.4207091589044
SARS	8.7946334095504
C13orf18	3.87794722667547
CACNB1	3.9305493059818
QKI	5.40557816600133
SETMAR	5.90658723218172
LAMB4	3.39315042999848
MAN2B1	8.23650505582104
EML3	4.55077484534106
ACADL	3.32754428396028
OFD1	7.68618781213738
CGA	3.6680732209316
EIF3EIP	10.7827970974054
PEX16	5.4146848487517
GNG12	7.2719841402812
HABP4	4.72835152794603
CNTN2	3.46964976577545
ASNSD1	7.4047064468384
FUT4	4.04303145681682
DBH	3.54031927523468
CD53	6.26455871376537
HIST1H2BJ	3.56014178277868
TFAP2B	3.23400826635947
ACF	3.58008681816528
TMEM11	5.92456933503276
CDH8	3.35336815808
C3orf32	3.38893355608955
AGPS	4.76667791725568
C4orf18	3.34785084776697
PCCB	8.49124379749102
IPO13	4.67922600590221
PECI	6.82626994245503
UNG	7.8017535450365
C6orf105	3.3602673440661
GSTP1	9.3564529105507
SUV420H1	7.15132752502962
ARHGAP15	3.60368723528614
LTBR	6.31299149713184
TDRKH	3.72802179745937
PSG4	3.30099666435228
SLC9A3R1	5.96370450941308
NBPF3	9.47059632192355
SLC9A3	3.50905649377257
OSBP	6.06087450432833
PRR5	4.90369359036423
CHMP7	5.37962902472791
ADRA1A	3.12513516739863
ASAH1	6.72491545761610
FKBP4	7.63998869293834
ZNF350	5.50157238797454
DOM3Z	5.95999919139416
GIPR	3.78795883786527
AHI1	4.29626215490278
BST1	3.75411314314498
NCR2	3.52422640380745
NADSYN1	4.9630824266217
UBE2W	5.92760401109728
RGS14	4.43262918827627
KRT15	4.55309770162968
SCN11A	3.82303014200568
GFI1	3.43590179234747
FHL1	4.54225316043211
SMC6	6.61688655451468
GATA1	3.81617283933058
OSGEP	5.45055721731845
ARMC6	5.03044251928538
HK3	3.45925925045499
PSMD5	6.06062881695659
RSU1	6.73709062013576
RPL4	11.5365129575659
MAD2L1	7.6110575642487
RBPMS	4.50398570805159
EIF4A3	8.83248579227752
E4F1	4.55610045297811
DLEC1	3.78652290099611
PRPF3	5.69351269318569
EMR1	3.04314713373314
CHMP2B	7.02320900212558
CAMSAP1	4.23170313237359
RPS21	10.3223149351910
XCR1	3.36561212849598
ARID5A	4.10847755709472
RBM6	5.73549518454773
UBE2N	7.6482194303577
KLF4	4.75409346273082
MGC4172	5.03216733374388
LMO4	7.23968854804934
KLKB1	3.63053387681412
HDAC3	7.17349095061347
HP	3.82240433833893
SCHIP1	6.40741624424628
BTK	3.82409307478553
KRCC1	7.88234667240899
PRND	3.05593277125156
C6orf27	3.76018735678491
PIGL	3.71912201956002
CLCA1	3.58014215290277
C1orf112	4.72735535818217
OLFML2A	4.4915865826858
HUS1	5.10852206397409
SFRS6	8.47577510813759
CXCR7	9.69440050590639
UIMC1	5.62939330924527
FXYD2	3.58227960070532
GOT2	8.03124687027437
ZNF667	4.5414616728597
TFEC	3.47100819773483
ATP7B	5.87716278931132
RAB38	5.64393378625996
POLD2	7.86882217806857
PPM1H	6.26006312830425
DCX	3.29505198625072
NFYC	4.60514681447710
ZNF228	3.41556809715949
KIN	5.8184894387123
PLSCR4	5.58971800057068
HIST1H4I	4.38875097901144
PPARGC1A	3.68002958764143
HIG2	7.10091701875798
KCNK10	4.14644717243003
EXOC1	7.11731081555441
OR6A2	3.8661581001908
ETFA	7.99269540802575
PDAP1	5.34930498899072
C19orf6	3.73288773442332
POLRMT	4.07773336120285
ZNF146	8.94556742974729
MIA2	3.17199418798279
LY6G6E	3.19438535224316
EIF4E2	9.0658225362356
NENF	5.24926061374408
HOXB5	4.64235550068476
ZNF324	4.40451948852031
CUGBP1	3.87909325466057
ENTPD7	4.55946356751323
TTC13	5.59080231776573
GJB5	3.32231961185732
PRSS22	4.41746509759804
CYP3A5	3.32725507618214
MBOAT5	4.72254511347622
CUL4B	4.91263117645156
CENPJ	4.03245137943273
KIAA0664	6.2605645424694
PITX1	3.73429946485633
PDGFRB	5.52320598283166
RDX	5.69800026582294
CELSR3	4.41241194623018
JUND	6.88570009659536
ITSN1	5.36889579642367
CHRNB1	3.80945109545675
EHBP1L1	3.97069379989516
C19orf2	8.0229040029077
FETUB	3.17339960257415
CAMK2B	3.70662237768066
DCTN1	5.58759716085157
TNKS2	7.47434601963352
MRTO4	7.37455385297578
C1QBP	6.24040645813507
TTC3	8.64482931082911
NDUFB8	9.32089004700658
CADPS2	4.44095468623321
EDG2	4.3076840236188
MYF5	2.89860895209821
SEMA3G	3.52023511926674
IL23A	3.62039626061410
GJA9	3.72081558997136
R3HDM2	6.08550795634361
C5	3.90889062806395
SLC2A10	7.53046765883216
TRIM45	6.00588817651712
TSP50	5.32946159415692
PAQR3	5.10695935364434
ANKRD26	3.5431223512953
TCP1	8.14157644713755
TMED7	7.10335600949076
CMA1	3.13537753455320
PTCRA	4.35355890228989
HCRTR1	3.59398134178737
FST	4.12254413720593
PAWR	4.0911590072202
LDLR	4.19685257600709
ASTN2	3.83236805801425
SCRN1	6.89420170844747
GPATCH8	6.21196565624258
KIF4A	5.22379801395899
TANC2	3.43482900987114
ZMYM5	4.13829492715163
PGM1	9.31794222742003
ZNF586	4.286742884028
POLR3G	3.87082364328969
CPD	5.29268097089433
SNCAIP	4.18497474191017
DCT	3.74797812247
HLA-DOA	3.65924739306529
TANK	5.66613242257462
RCAN1	4.4584016065403
UPK1B	6.6066231030052
DNAJB4	4.90704926954157
UGT1A8	3.06994285736952
LIMD2	3.76707159403129
HIST1H4L	3.60024437245823
PECR	4.93021965021719
HSPA2	6.41494621659912
SERP1	10.2377788874308
TACR2	3.50095660795659
NUP85	6.17148942435788
CD177	3.39397039167694
GPR135	3.17525973529735
PIGG	6.32082065202088
LGR5	5.62383048633804
JAK2	3.52753773656355
DPYSL4	3.51610060181009
TM9SF4	5.91773836775868
PTHR1	3.10522627970177
SIRPG	2.91314617124026
ZNF264	6.12927122380071
BICD1	4.96510680565557
RAB5A	7.2836284552158
FLJ13224	3.24077503095725
METTL5	9.18700373766885
HERC6	6.17769599544262
CASP1	5.15408320236405
USP9Y	2.77199353224174
LRP1B	2.92365500239428
XAF1	6.04727637756853
PLA2G4C	4.11870824634327
APOA2	3.26410494451073
SPAG6	3.77639658499739
KALRN	3.88032545117193
SECTM1	4.55120964622837
THOC7	8.70062904538685
IFNAR1	3.93007271119743
TCTA	5.17323992023969
NY-REN-7	3.65931654346836
TALDO1	8.82109964328367
B2M	11.4622727244135
LPPR4	3.59569592588789
SQLE	5.5534528213717
SEPHS1	7.30775641541384
EIF5A	5.83854832073133
FAM49A	5.11965214841318
YTHDC2	3.86235103179016
EHD2	4.58145288490413
NCF1	3.51490519872243
SPG7	6.28844213665203
ZNF614	3.76616471276882
HOXA5	6.65432135558074
NUP133	8.0357451817653
FGF12	4.04074823719902
SLMO2	8.53793060602
INPP5B	4.28787368750597
PPID	7.20535984277752
SNTA1	4.16574750073681
IL20RA	3.37677018760795
UBE2J1	5.60868392108723
CACNG2	3.32885609312225
GCM1	3.11326573145705
ELF1	7.06104299859258
TLR5	4.79575966742932
TCFL5	7.32145664781601
C1orf107	6.17287305672349
C19orf22	6.31712399046006
SAFB2	5.90316941609814
MAP3K7IP1	3.79340357156498
NCK2	8.04513339277447
OXA1L	8.34545600780627
KIAA0652	5.59535811235905
KLRG1	3.73343380734091
FRAG1	6.0786588476164
ZSCAN12	3.20336906435534
PSMD12	6.96250517473382
E2F4	5.41583742675411
CLEC4M	3.48046086571544
KIAA0999	4.8283459026172
CLDN10	4.86782629336463
MGC13053	4.27687495089566
TAC1	2.67142012757635
GYPA	3.30322040262086
HPCAL4	3.15291409022996
TRAIP	4.49083802638799
MEX3D	4.10295972577351
KIAA0232	6.67392592263754
ERCC8	5.18089861156193
NFAT5	4.74136977274533
GPX4	8.92400356489001
CSPG4LYP1	3.29729203707916
KIAA0368	5.27941802290196
FBXO3	5.64203659453725
DVL1	6.16713082783221
CMKLR1	3.68289259896808
GPR157	3.41883443291476
TYMS	7.91124147249165
OR52A1	3.26902292165792
PEF1	6.40634645769974
ZNF750	4.16657256895442
ALG9	5.96276471077148
MCM5	5.81480921079302
SDK2	3.66148672549358
BAIAP3	3.78582958412717
RABGGTB	7.01833756203036
KCNK7	3.52660167792756
PTP4A3	5.48077910943589
ANKRD40	4.22239384633485
CALCOCO2	6.86173401329993
TMSL8	7.08534488911003
SNCA	4.43531023907028
ZNF551	4.3071345056584
HBQ1	3.69288746262097
ARHGAP26	3.87905678587544
GEMIN6	6.32811567579953
HRAS	5.62398661662733
KLRC4	2.9231511830428
BSDC1	5.56663743056137
DSC1	3.71233030611455
RNF43	5.22143563491086
NDUFAF1	5.99370297730703
MAP2K4	5.62097363544596
FOLR2	4.96450542187488
LYZL6	3.6340581209315
EPB41L3	3.45823424772146
TEKT2	3.63246277578406
CDKN2B	3.56418171058693
WSB1	6.19546052266789
ZNF480	3.82217713050549
MAP3K6	4.63241185269715
PROS1	5.86907963397572
PSMB8	7.1132665264406
HN1	7.2645827657098
MAS1	3.27151831064046
APOL1	4.94435702702102
CSHL1	3.3218848921986
ZBTB7C	3.08553696935731
AHCTF1	6.33863302460272
SAE2	9.87787039312356
ITGA2	3.82530402671634
AP2S1	9.23673597565926
P15RS	7.80548233950728
MME	5.3093640774631
VAT1	6.72273531374521
MAST4	4.63529111989067
TUFM	8.63615572829034
KRT33B	3.56220689890173
THEG	3.79783752641394
KCTD2	5.26515717306165
WDR26	8.80218905483239
MFI2	3.23029755175649
KRT34	3.0497727868321
NR4A3	3.61613733774639
SGSM3	4.67341842584351
ARSA	3.75271496202776
TOMM22	5.76669055296713
SOCS3	3.79529020285576
UNKL	3.50692677020692
POP4	9.13393284515014
BHLHB3	7.76586697858732
MALL	5.2409642300314
SOX15	3.43674483243237
CCNA2	5.30224579441687
PARK2	3.34612737511553
GPR124	5.10815543950431
TMEM132A	5.17521784965312
CGRRF1	7.19680531055933
RUVBL2	8.77031838516321
MCAT	5.89618003186759
WNT10B	3.90264440735368
ISCA1	6.5391443718902
RPAP1	3.97377101370807
C12orf48	5.93492245040134
RAI16	5.21056701141857
RPL27	9.28854929436385
EPN1	3.90561323108506
MAGI1	3.02688152828493
GBX2	3.22876204059158
SLC35A1	7.26017686638576
GAL	4.42559497079989
SLC14A2	3.95109009113634
RDH11	8.02149427893318
ZNF518	4.28044795963329
PCYT1B	3.25245769402940
AUH	6.24572445428401
EIF3H	10.4762564725828
KIF1B	6.10702977666585
MBD2	4.5858909082459
AMOTL2	8.08140801835696
C6orf120	6.8312267257345
PIGT	8.38080584587667
PSRC1	6.4931954344915
PLA2G10	3.57141762489130
ALAS1	6.82806896400386
FOXO1	6.78498083471987
C17orf62	6.3228917013707
KIF5C	6.51267476652483
DUSP10	4.06728384676834
CRLF3	6.37632971038385
CLCNKB	3.72559280129555
PSMA5	9.44071547473793
FARS2	5.40482856080322
CCDC28A	5.99632331741876
AMPD3	4.85278017564009
PIAS1	6.4621968244293
ADCYAP1R1	3.62934683614452
TMEM134	6.40320047783146
CDH20	2.9325282734293
FBXO7	7.96745979271701
FLJ14213	3.73705956242631
ZNF3	5.61332736802885
LRRFIP1	7.20886794807499
TMEM49	8.46522622534964
CNOT2	7.47360827884827
CBX2	3.07110960795134
ZC3H14	6.38534727180486
ALDH5A1	5.47991468364606
HNT	3.36188903934902
SERPINA4	3.39878413149933
FLJ20920	6.32741421616651
CRTAP	5.14863794288438
DDX50	8.16630301375711
STYXL1	7.37732135640707
TK2	4.61270058676658
BLVRB	6.8838355912484
STMN1	7.92666925312954
GUCA2A	3.47712160975408
DPP6	3.07418981874118
GALNT10	4.80759263163449
STK39	5.49499153567457
MMP24	4.38585437167719
CKS2	9.52006314902642
RHO	3.76301445721737
BANF1	8.564014318467
CR1	3.06855197334352
RPS6KA2	4.73066022835079
HMBS	6.81502057259436
C20orf112	3.87494111743866
SLC25A24	6.93817224700532
MRPL22	8.12688939248997
SLC25A15	6.04854208407647
GADD45B	5.38574169821938
TDP1	5.85890082087945
ZNF287	3.79916628546193
DAAM2	4.71718774944899
C11orf57	5.50936003473819
RFK	6.76472107948367
ZFYVE9	4.52340079183411
TCTN3	7.89900484390513
STCH	7.1604003401958
LOC283871	3.4726661761631
NDUFB3	8.43754014040515
DEFB4	3.57270762702971
FPR1	4.10570473687713
FMNL1	3.79949052729161
SEPT7	9.7009050016981
PTCD2	4.4501283824608
GNLY	3.45989620967621
GRAMD1C	4.19690674180658
ZNF165	4.46295152712321
TR2IT1	4.30590601961431
ARMCX3	7.85176038180325
NDE1	5.20283421931061
MAGEF1	7.80011982872116
ITGA10	4.05475731958555
ARHGDIB	6.5386726507543
FSHB	3.78918954224725
ANXA2	11.0026114274241
HLCS	3.79034243083046
MCF2L	4.68685131578285
AK1	5.56639971183333
FH	6.70864662682714
LGALS2	3.69673485100015
SYNPO2L	2.86382688795765
KIAA1045	3.39227470493172
C1orf183	4.89804970357453
MAGEA8	2.8866407485214
DGCR8	4.79258964969318
GSR	4.44317323056334
NEU2	3.41259426687316
HIST1H4B	3.65400049332766
CACNA1C	3.24294845174991
FAM20B	6.1236787591043
HES2	3.19915290584878
PDCD6	8.32414950033072
INTS7	5.89604159868068
AMPH	3.87964765366967
UCKL1	6.68664745633482
ASB4	3.07206798261537
C10orf97	5.02287962726879
ALDH1L1	4.16008299220673
CCL23	3.34187724278793
OBSL1	5.35444054776921
SLC12A7	6.4830565325669
THAP4	6.26501892396225
RBM4B	5.44037534095682
OGFRL1	3.80638677720203
KIAA0831	6.58069641853074
C12orf11	7.26146182828612
PPP1R15A	5.22232795097084
KIAA0240	4.75053362528263
CD1B	3.2564618157821
FCGR2A	4.66161197929601
MDC1	4.80664145991096
MAN1A1	3.47393497194577
KRT9	3.44384287054016
HTR1A	3.55723825820964
OCEL1	6.41816813993034
ATP11B	5.90340141497585
NLGN4X	6.5269038180533
FBXO34	7.54943828015608
ALOX12	3.596589589283
RB1CC1	7.20625872565415
PCDH12	4.61277222948108
RPE	5.62261792065829
EIF4E	6.13467369942011
CSDC2	3.8647938048281
ABHD5	4.94647646221055
TMBIM1	7.09892151892117
PET112L	4.45564879887858
P2RXL1	3.37950409795349
F2RL2	3.28933379554963
TRMT1	6.5266125422212
IMPG2	3.9952253506323
LRRC32	4.35988679647377
BGLAP	6.18899443077342
HTR4	3.46313243734861
MRAS	4.78927174428598
TRAF6	4.9395449602881
AXL	5.53545800229239
ATP2C2	3.61888797868352
LMNB1	4.50497593900818
TELO2	4.6763125466558
PNPLA3	3.62965188581135
CSNK1E	7.04330068760518
SRP14	10.1999881406151
KCNQ4	3.2441595443999
PIK3C2B	6.26707540689039
C15orf15	8.1304932670369
TUBB2B	4.99574774584879
USP15	5.63254187496677
C12orf41	7.72553414057758
CEND1	3.67176585699004
RNF31	5.04774216291314
TCEAL2	5.80195084775575
PTGER2	5.27673668446831
UBN1	6.3234979236484
SLC5A7	3.28726329900821
SLC31A1	6.03243826310145
ADAM29	3.33950018598371
ST7L	4.13349078386862
GFOD1	5.28987648882514
CTNNA1	8.79512618122785
HRBL	3.9879454757868
CBX4	4.07125284818037
NTRK2	3.55287931232513
FOXN3	4.55518754907018
MFGE8	6.2400816225901
PFKFB2	4.02087654035488
TAS2R4	3.45121677250733
SH3TC2	3.4582283641487
IL10	3.52264869341790
PXMP4	6.00847222151836
RNF167	6.50351156776608
PRMT5	7.62619339921308
TSKU	5.52635500062931
ATPIF1	8.27563178061864
ETV3	3.25692044178972
PAK7	3.26099832899987
PDLIM1	8.31517140307767
CEP63	5.8537849746944
WDFY3	4.60625417247379
RNF126	4.64563908433810
DPM1	9.65352507947113
CLIC4	5.73723795457813
ACR	3.71934850095369
KLK7	5.44400710302079
ALOX5AP	6.1471131397046
LRP1	5.49118604692949
TNK1	4.76134183273015
TAS2R9	3.22582067632232
ZNF16	5.48279331156645
POLR1B	5.1904976314692
SLC8A2	4.14081354794983
OLFM4	3.07503350055321
TACC1	4.56742637131895
SAMHD1	5.98592226118087
ATP13A2	5.02033010005096
KRT4	4.58696505209216
PAX6	3.57694755652119
SCG2	3.4286185638554
SLC17A6	3.34736900742781
TUBB4	4.14325536880069
PADI4	3.05508032491968
FMO3	3.13402970431745
NLK	4.01355184560988
POU4F3	3.25895831102728
MDM2	3.61755546167738
CAPNS1	9.50435785177382
SDF4	7.024858637415
ITGBL1	3.58571604652275
TAP2	3.9228455049245
OR2C1	3.48294910875842
KLHDC3	6.89208639568619
EFHD2	5.49309206224817
GALR3	3.84964724412986
NBEA	3.66722818602033
ABCA6	3.19454406390769
ABBA-1	3.69386592757313
GNAI1	5.30608923247224
CLDN3	8.12848102078014
AKT2	3.68180031063986
EGFR	4.57656357692711
VPS4B	7.18505325774141
RBM16	7.51264607620224
GALNT6	4.23923956348809
ZDHHC3	5.4684203272837
SLC25A4	7.10700518489022
CYB5B	5.34587786486765
NDRG1	7.71025435489311
SESN1	4.65222626682803
GBE1	6.91184791877252
MRPL46	6.15531530305704
CLASP1	5.38970091523786
FARP2	4.60541666862443
ACOT11	3.95005586735314
LDHAL6B	3.05731206794985
MAPKAPK3	5.69763393892369
NCAM2	2.93425902969505
AFAP1	4.19994771542616
PRKD2	6.48117453605682
OR2H2	3.30032965603978
ZFP36L1	7.65817987846503
DZIP1	4.85864438723058
GPR161	4.20834957717198
RNF146	4.88399272067809
NKX3-1	3.83987952013781
CCNB2	7.60978124304599
ZNF10	4.94055564999106
WDR74	5.38417546858403
FAM134A	8.33410043865045
PCNP	9.17185725051806
PURA	5.68420189035794
DNPEP	8.04646176547678
ERBB2	5.48676064835539
CREB1	6.28978152872014
NEO1	6.0884382398398
DDX3Y	3.2888463654518
RPS3A	12.7227208281411
MXRA7	9.9514335115471
LGALS3	10.5068328497206
GLT8D1	7.68670643750138
TMPRSS3	6.50589451956054
UPB1	3.37917619633846
LAT	4.03662019252737
CLDN14	3.79075903074554
DHX38	4.64711198349633
KCNA3	3.07482793328005
BTBD1	7.5989754769641
TARS2	5.79662556645412
SKIV2L2	7.32581146021167
ABCF1	7.9974054598847
CDT1	2.94059283703654
ZHX2	6.88772319525086
FCF1	4.95798427183701
LRRC49	5.21824305398445
GUCY1B2	3.35520657124548
CD28	3.45887553847592
SMARCA4	7.1564079407119
SEPT2	10.0682024433116
SOHLH2	3.50070781564099
MCOLN3	3.99237645412569
LRP8	4.98698055953122
TAGLN3	3.97185408145566
MASP2	3.54975259414636
GPATCH3	4.41283754053452
TTRAP	8.55443228774148
AGL	5.41035002956727
NFE2L3	5.85028891309793
PSD4	4.58395788699744
PALMD	5.53643932315297
CCNB1IP1	8.58325255349404
TMEM43	6.99481694668626
OBFC1	6.62799345675194
STAT5B	4.3391491966125
C14orf79	4.73552648253749
ENPEP	3.75083484701466
SSB	8.40296871073275
SCT	3.17359220445231
TIMM23	6.92500354881830
SKI	3.92197818759436
SLC22A13	3.14874002524114
AKAP3	3.49741137234202
OAS2	4.65394300161180
KIAA0423	6.27572668218558
SEC61G	10.1997277526046
CAPN11	3.20776103096826
TMEM50B	8.24703785353915
DEGS1	8.2642578874248
ARHGEF4	3.64409457930794
DBNDD1	4.30240548563695
TBL1XR1	5.38607771816309
FAIM	6.87907876076661
SP140	3.12244523991477
G6PD	5.74116400795349
NUDC	7.44067517991551
GABRP	3.93081853364426
SCARA3	4.39529367984866
TACSTD2	5.88768127381197
EIF3J	6.70796717408126
PPP2R2A	6.81539394839106
CPA3	3.25834217682123
PVALB	4.27435298426501
BCAT2	7.05878416634438
MFN1	6.64539523243317
F10	3.65457102359605
