Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_E03_491230
E4F1	4.71279156134238
DLEC1	3.57692726466198
PRPF3	6.56449085219816
EMR1	3.47182428028354
CHMP2B	7.00749801540423
CAMSAP1	4.88525845141505
RPS21	9.5554422186619
XCR1	3.29665271742876
ARID5A	4.36406543855142
RBM6	4.52506708065706
UBE2N	7.78866168560695
KLF4	5.91716736184681
MGC4172	4.61192229742971
LMO4	7.29665131725
KLKB1	3.33753751904149
HDAC3	7.92595341698958
HP	6.59241175432744
SCHIP1	7.99479666585216
BTK	4.07471297264649
KRCC1	9.19729049551137
PRND	2.91164168432862
C6orf27	3.42962268068721
PIGL	3.84408095971785
CLCA1	3.64292745976305
C1orf112	4.41290135593505
OLFML2A	3.48533675458737
HUS1	4.93468934763073
SFRS6	6.42374274177918
CXCR7	5.39444490030155
UIMC1	6.22382408053971
FXYD2	3.30774293775406
GOT2	7.88866048586038
ZNF667	3.5502207069107
TFEC	4.5898061060561
ATP7B	4.27927702399841
RAB38	5.89570701236866
POLD2	7.19496645845894
PPM1H	5.01365577043906
DCX	3.24627553454500
NFYC	5.46344117998983
ZNF228	3.52105751072438
KIN	5.9554817683227
PLSCR4	5.81093273319592
HIST1H4I	4.05195468536308
PPARGC1A	3.23545727818424
HIG2	7.9036238156544
KCNK10	4.2887813247852
EXOC1	8.02084840110622
OR6A2	3.88122554264321
ETFA	8.18576998988617
PDAP1	4.51264366522478
C19orf6	3.50659693225397
POLRMT	4.14447480893902
ZNF146	7.37708870463169
MIA2	3.09502479300192
LY6G6E	3.31339278185289
EIF4E2	8.06199440750062
NENF	5.73270300780862
HOXB5	7.82262917661777
ZNF324	4.16558298245945
CUGBP1	5.78422226531633
ENTPD7	4.42196720910021
TTC13	5.18904361228172
GJB5	3.49859822457483
PRSS22	4.97840987098202
CYP3A5	3.22874105314522
MBOAT5	4.44501699355261
CUL4B	4.96072882249685
CENPJ	3.24347255532453
KIAA0664	5.70882214834871
PITX1	4.05392969200151
PDGFRB	4.5348433434387
RDX	6.45839634949055
CELSR3	3.7717268159441
JUND	7.38325221416997
ITSN1	4.93556947081213
CHRNB1	4.29727482241634
EHBP1L1	3.22807678216054
C19orf2	8.29975455542876
FETUB	3.32277523903635
CAMK2B	3.4905122011197
DCTN1	6.31025288948408
TNKS2	6.3786807648901
MRTO4	8.77842800355594
C1QBP	6.40081091839529
TTC3	7.89835763541504
NDUFB8	9.10650751058063
CADPS2	5.43521433677979
EDG2	5.06204053644865
MYF5	2.95587326469903
SEMA3G	3.1784727732194
IL23A	3.41834021144952
GJA9	3.5447443371474
R3HDM2	6.74003301236221
C5	3.83222684149149
SLC2A10	6.9533229511967
TRIM45	5.81495194694918
TSP50	3.80479955327796
PAQR3	5.71427214361063
ANKRD26	3.08317755482721
TCP1	8.30654653707673
TMED7	7.33681557089224
CMA1	2.93200527914419
PTCRA	4.05071322412852
HCRTR1	3.69743764273787
FST	4.41257359382661
PAWR	4.09957527487913
LDLR	4.56200048531335
ASTN2	3.81125973216563
SCRN1	6.89456245487467
GPATCH8	5.32017707482876
KIF4A	6.30294663070714
TANC2	3.78688588183243
ZMYM5	3.81267675308794
PGM1	9.7913465403604
ZNF586	3.82774536571658
POLR3G	3.64614754458408
CPD	8.17119650109072
SNCAIP	3.59998478233202
DCT	3.46646635374345
HLA-DOA	4.12821133415634
TANK	6.27862881860582
RCAN1	5.81025938770907
UPK1B	3.31424080164082
DNAJB4	5.29887169250177
UGT1A8	3.24606629385661
LIMD2	3.41539737108375
HIST1H4L	3.66631622743048
PECR	4.96973360559641
HSPA2	8.24592344754399
SERP1	9.19467931575072
TACR2	3.5076320677458
NUP85	8.81491988142619
CD177	3.5012455761406
GPR135	3.08112776048044
PIGG	7.63535500639902
LGR5	6.37644616841775
JAK2	3.42383351232736
DPYSL4	3.17126950838689
TM9SF4	6.11931304180021
PTHR1	3.43562397562704
SIRPG	3.16610713705696
ZNF264	4.52318886997325
BICD1	5.06305944526995
RAB5A	7.07528915336986
FLJ13224	2.96141754553180
METTL5	9.59308913907768
HERC6	9.50833798792543
CASP1	7.76999024254679
USP9Y	2.84220261811607
LRP1B	3.11205000718503
XAF1	6.96323292239911
PLA2G4C	6.12009846978318
APOA2	3.16012393432707
SPAG6	3.04611433744998
KALRN	3.50221983990866
SECTM1	6.19456074565383
THOC7	8.25066779725671
IFNAR1	4.30402427247230
TCTA	6.34527447792706
NY-REN-7	3.2636501729416
TALDO1	10.9337618715970
B2M	12.3776629171011
LPPR4	3.40691368475917
SQLE	7.1786031579228
SEPHS1	7.3875748391123
EIF5A	6.60255876280702
FAM49A	6.03969972310063
YTHDC2	4.2417328507628
EHD2	3.81383108825393
NCF1	3.88762001612652
SPG7	6.53015757036539
ZNF614	3.68878665187182
HOXA5	9.10609771078995
NUP133	7.80131859454767
FGF12	3.7480621944529
SLMO2	7.68175345835414
INPP5B	4.302888217449
PPID	7.36351760276988
SNTA1	4.67266348119327
IL20RA	3.726322740486
UBE2J1	5.98924125068015
CACNG2	3.21057474000081
GCM1	3.13999483846194
ELF1	6.9400942716999
TLR5	6.62165227550138
TCFL5	6.4915507420796
C1orf107	5.3357824601852
C19orf22	6.69734356805402
SAFB2	5.16348338274963
MAP3K7IP1	3.84949883245582
NCK2	7.79264395853383
OXA1L	7.90933535459117
KIAA0652	5.66707493321002
KLRG1	3.60753587393586
FRAG1	6.50818732708864
ZSCAN12	3.05786120364222
PSMD12	8.00673971132488
E2F4	5.24347865687866
CLEC4M	3.41279826811573
KIAA0999	4.93072759372602
CLDN10	3.16348215428854
MGC13053	4.02734871260466
TAC1	4.54727464779477
GYPA	3.53051052296189
HPCAL4	2.97139190524601
TRAIP	3.85745399148567
MEX3D	4.10602756184817
KIAA0232	5.92961293367869
ERCC8	6.0786914186139
NFAT5	4.80611552509564
GPX4	10.4020768014841
CSPG4LYP1	3.41757828209922
KIAA0368	5.87186980843099
FBXO3	6.78229109599461
DVL1	5.21260829582748
CMKLR1	3.6280317385609
GPR157	3.45559261559040
TYMS	7.6776599693568
OR52A1	3.19631200695522
PEF1	7.93329840522154
ZNF750	3.98641600466235
ALG9	5.26942192614465
MCM5	4.94804313809311
SDK2	3.56696021009315
BAIAP3	3.80830208806281
RABGGTB	6.79770159532257
KCNK7	3.14406320358503
PTP4A3	8.18285774291581
ANKRD40	4.61578082119790
CALCOCO2	8.44569082949488
TMSL8	8.52491134374692
SNCA	4.54573338397332
ZNF551	3.46743577281252
HBQ1	3.44836172950559
ARHGAP26	4.05649996222202
GEMIN6	7.25697844341928
HRAS	6.09298709804469
KLRC4	2.76662252099057
BSDC1	6.04243122347619
DSC1	3.52750218149079
RNF43	5.00166194262878
NDUFAF1	5.54175114778262
MAP2K4	5.56998235578714
FOLR2	5.40416421395062
LYZL6	4.10448342154396
EPB41L3	5.28300863479248
TEKT2	3.50579374899235
CDKN2B	3.4617008795443
WSB1	6.4788219456042
ZNF480	3.29552905710353
MAP3K6	3.73539446858665
PROS1	4.2445493704937
PSMB8	9.16165304437285
HN1	9.99902556125727
MAS1	3.37683747273791
APOL1	6.04306183751111
CSHL1	3.63728289252604
ZBTB7C	3.08814073873520
AHCTF1	5.46081594618628
SAE2	9.01850006150506
ITGA2	3.69476552960064
AP2S1	9.60033274497715
P15RS	8.24987600960821
MME	3.77012911225323
VAT1	7.36232993339991
MAST4	4.23171206673541
TUFM	9.74326687834881
KRT33B	3.30991635415562
THEG	3.71554982087054
KCTD2	5.33603453986136
WDR26	8.53923964438793
MFI2	3.42512432307082
KRT34	2.99814776221804
NR4A3	4.04959100678182
SGSM3	4.80456354926464
ARSA	5.37784835862846
TOMM22	5.62253782865078
SOCS3	3.77931989626026
UNKL	3.79352274279864
POP4	10.0425765045205
BHLHB3	4.76976279814129
MALL	5.59591555330192
SOX15	3.32627778294762
CCNA2	6.13793157196497
PARK2	3.31338641532273
GPR124	3.67057154085016
TMEM132A	6.68572791452988
CGRRF1	7.14353159986296
RUVBL2	8.99947277685177
MCAT	7.37955592074326
WNT10B	3.58531651223414
ISCA1	7.83290140721607
RPAP1	3.88813974078569
C12orf48	5.14000092549533
RAI16	5.08769736605638
RPL27	9.32551696403615
EPN1	3.76289527274983
MAGI1	3.00728328004779
GBX2	3.19559839181472
SLC35A1	7.80669003135347
GAL	4.85073538446243
SLC14A2	3.91321539561425
RDH11	8.1795727713606
ZNF518	3.89966798673215
PCYT1B	3.36473341243329
AUH	7.15243154179183
EIF3H	10.3278113727265
KIF1B	6.63434378396323
MBD2	4.83688422912711
AMOTL2	6.83391329192057
C6orf120	7.13814537654998
PIGT	7.94348859935436
PSRC1	6.84369768636184
PLA2G10	3.82920824665263
ALAS1	6.4465677972507
FOXO1	5.74813499826534
C17orf62	7.94386485702906
KIF5C	4.01586385097695
DUSP10	3.82521744598358
CRLF3	7.87019386748756
CLCNKB	3.57810256895204
PSMA5	9.80445444466522
FARS2	5.47195423531538
CCDC28A	6.897953997853
AMPD3	4.26213327933937
PIAS1	6.38898267720053
ADCYAP1R1	3.57039241294138
TMEM134	7.64434074174491
CDH20	3.24378007058174
FBXO7	7.50208420390334
FLJ14213	3.36374871085751
ZNF3	5.68530252306436
LRRFIP1	6.89820972190983
TMEM49	9.29374848720959
CNOT2	7.18958676031058
CBX2	2.81819255655371
ZC3H14	6.20591626781296
ALDH5A1	3.95246888148392
HNT	3.42461713234363
SERPINA4	3.05101223511339
FLJ20920	8.80332717121339
CRTAP	5.45834640656252
DDX50	8.0319197361711
STYXL1	8.0378006242331
TK2	4.43826405974608
BLVRB	9.4424020324034
STMN1	7.33240375089748
GUCA2A	3.06310603404345
DPP6	2.90941703162951
GALNT10	4.28724300465028
STK39	5.96296279509758
MMP24	5.15760074617536
CKS2	10.5566511687553
RHO	3.60036768409476
BANF1	9.7194922271603
CR1	2.98307449264144
RPS6KA2	5.15059904921941
HMBS	7.29401881989447
C20orf112	4.09239132713531
SLC25A24	7.3157584931436
MRPL22	9.44073194714
SLC25A15	5.31910137232002
GADD45B	4.63924585995987
TDP1	6.72623801578043
ZNF287	3.49267385448770
DAAM2	4.37250363026674
C11orf57	5.80551825631685
RFK	7.12775870118184
ZFYVE9	4.2476553569108
TCTN3	7.55147546288888
STCH	6.5067958123839
LOC283871	3.30644988653606
NDUFB3	8.06472566337496
DEFB4	3.64273194841387
FPR1	4.04146180779254
FMNL1	3.79711686646408
SEPT7	9.72405549818718
PTCD2	4.87419501407238
GNLY	3.87372599277679
GRAMD1C	5.70588988605251
ZNF165	4.28280168605759
TR2IT1	4.63339405164647
ARMCX3	7.75505310558155
NDE1	5.36259507398012
MAGEF1	7.29972367762183
ITGA10	3.76157375327795
ARHGDIB	7.15085869707513
FSHB	3.63887579106108
ANXA2	11.6520916589927
HLCS	4.02000702138865
MCF2L	4.42406964284681
AK1	6.35192093842056
FH	6.60362340226719
LGALS2	3.86234072035391
SYNPO2L	2.71819744375861
KIAA1045	3.46471487105658
C1orf183	4.56339355340528
MAGEA8	3.12807049175687
DGCR8	4.17431297520347
GSR	6.41873524192613
NEU2	3.30920931881315
HIST1H4B	3.53912484320997
CACNA1C	3.16150358918891
FAM20B	5.9666479348594
HES2	3.28087311995620
PDCD6	9.43179954878836
INTS7	6.23224217080184
AMPH	3.57708221344625
UCKL1	5.54681652664955
ASB4	3.14032740257743
C10orf97	4.94250144019155
ALDH1L1	3.86851202111996
CCL23	3.15485533889323
OBSL1	5.14457469695358
SLC12A7	7.5349124299616
THAP4	5.62213015062576
RBM4B	5.58367400475861
OGFRL1	4.75040952039921
KIAA0831	6.05251863296167
C12orf11	7.13663368602659
PPP1R15A	4.54177111350337
KIAA0240	4.71048076113415
CD1B	3.31962802381373
FCGR2A	5.07392335056727
MDC1	4.41089097781114
MAN1A1	4.22619490520234
KRT9	3.41244347604013
HTR1A	3.71128277736892
OCEL1	5.73806905990072
ATP11B	6.10106566808554
NLGN4X	4.47790003686165
FBXO34	7.62613991434486
ALOX12	3.38648970630928
RB1CC1	6.6560688890144
PCDH12	4.19506276092779
RPE	5.84947325256698
EIF4E	7.65448471000036
CSDC2	3.66573102668107
ABHD5	5.49429150652972
TMBIM1	7.43027426094086
PET112L	6.17292385877496
P2RXL1	3.27962545754426
F2RL2	3.14636000070730
TRMT1	4.49210537664124
IMPG2	3.72960114104394
LRRC32	4.95930740257760
BGLAP	4.55995035606063
HTR4	3.42401542085283
MRAS	5.19125369099788
TRAF6	4.83123619868157
AXL	4.18721069476447
ATP2C2	4.10556759431086
LMNB1	5.64020101834003
TELO2	4.37621430299021
PNPLA3	4.02596697546188
CSNK1E	5.61355658007033
SRP14	10.4265873740783
KCNQ4	3.22723165172514
PIK3C2B	5.35491290526392
C15orf15	8.33879798584262
TUBB2B	3.06319163493518
USP15	5.64411735962514
C12orf41	7.73443168241004
CEND1	3.46764684087477
RNF31	4.7244644123429
TCEAL2	6.96623215151893
PTGER2	3.87778101398956
UBN1	6.30106450682553
SLC5A7	3.50683430214577
SLC31A1	7.02369987821188
ADAM29	3.40421424876416
ST7L	4.08048510767092
GFOD1	4.48146281248802
CTNNA1	9.16779053262867
HRBL	3.75882950846501
CBX4	4.49786486856245
NTRK2	3.43270678723413
FOXN3	5.39305927981956
MFGE8	6.73331070549853
PFKFB2	3.93657917449284
TAS2R4	3.60155817119692
SH3TC2	3.29543895269031
IL10	3.6903179619128
PXMP4	4.20192063990643
RNF167	6.41867966111465
PRMT5	8.76776499222812
TSKU	6.15346466972815
ATPIF1	9.33662082944307
ETV3	3.18020616953666
PAK7	2.99529342109665
PDLIM1	8.29977201995908
CEP63	4.8311359562821
WDFY3	5.21349674221251
RNF126	4.38654719897259
DPM1	9.14008785801574
CLIC4	7.11114729410028
ACR	3.85017519867759
KLK7	4.0157796480833
ALOX5AP	5.0616895898793
LRP1	4.31806818558070
TNK1	4.85644414641584
TAS2R9	3.46649560386896
ZNF16	5.11509780026355
POLR1B	4.63100315579914
SLC8A2	3.85185901082355
OLFM4	3.05034622422629
TACC1	4.46544596230199
SAMHD1	7.02910756649022
ATP13A2	4.9824244105927
KRT4	3.65445968901795
PAX6	3.41874064550193
SCG2	3.73385827296583
SLC17A6	3.65411732779765
TUBB4	4.60945336279041
PADI4	2.95241991240843
FMO3	3.18268167849546
NLK	3.94967516608666
POU4F3	3.25752524241914
MDM2	3.43747931057535
CAPNS1	10.1844425672898
SDF4	7.16288207956346
ITGBL1	3.09076388042352
TAP2	3.90538149582405
OR2C1	3.26275052053971
KLHDC3	6.86503205715607
EFHD2	5.09727666797578
GALR3	3.70314667105972
NBEA	3.2198630431294
ABCA6	3.11246368792998
ABBA-1	3.85785535929605
GNAI1	5.53157980888136
CLDN3	9.85615478360617
AKT2	3.45284901324501
EGFR	4.42257631934206
VPS4B	7.38114909170791
RBM16	6.92599949096997
GALNT6	4.44839349166852
ZDHHC3	5.89425676535083
SLC25A4	7.87391125470087
CYB5B	6.4271932581554
NDRG1	7.99262531336329
SESN1	5.09413971767797
GBE1	7.2690643113731
MRPL46	5.6431262483623
CLASP1	5.3392812014718
FARP2	4.03285506869468
ACOT11	3.88590002132964
LDHAL6B	3.04941784579977
MAPKAPK3	5.29968944579645
NCAM2	3.59531360339919
AFAP1	4.06425414466081
PRKD2	5.88501122377273
OR2H2	3.40608222916909
ZFP36L1	7.14440276702844
DZIP1	4.03219289846424
GPR161	3.63227937768516
RNF146	4.45516765861914
NKX3-1	3.9180733449682
CCNB2	7.98579929824449
ZNF10	3.53976477288492
WDR74	5.51459234876789
FAM134A	8.97189599447973
PCNP	8.90905824085507
PURA	5.31744380536576
DNPEP	8.95237476340335
ERBB2	7.8399452407984
CREB1	6.09255456767427
NEO1	5.46260686156048
DDX3Y	3.21062051613906
RPS3A	13.0569521988308
MXRA7	9.74524973021729
LGALS3	11.1118455096240
GLT8D1	7.0146261691687
TMPRSS3	8.48980632042272
UPB1	3.36019995157805
LAT	3.69263635810332
CLDN14	3.93793939945699
DHX38	4.736190707451
KCNA3	3.20449592232365
BTBD1	7.23601068721455
TARS2	7.27026523768907
SKIV2L2	7.54643716004525
ABCF1	7.21331132346791
CDT1	3.16939596225698
ZHX2	5.9491642310574
FCF1	4.83798145761364
LRRC49	4.88187917424116
GUCY1B2	3.74798918215808
CD28	3.32612537688714
SMARCA4	5.03418320084521
SEPT2	9.64297239609176
SOHLH2	3.75680234688465
MCOLN3	4.53167617706758
LRP8	5.39508051819929
TAGLN3	3.84085253325368
MASP2	3.56501663621154
GPATCH3	4.66304738100909
TTRAP	7.46378365108858
AGL	6.89625183076575
NFE2L3	3.88995646881938
PSD4	3.72758138175153
PALMD	5.33260425211574
CCNB1IP1	7.91051281473304
TMEM43	7.61734661565429
OBFC1	5.93505945155363
STAT5B	4.27936219181827
C14orf79	4.72374436263566
ENPEP	3.97229217899741
SSB	8.38477795438215
SCT	3.08497589361587
TIMM23	7.0603591722568
SKI	3.67361338093195
SLC22A13	3.34910342009997
AKAP3	3.78549148128639
OAS2	8.19145461745555
KIAA0423	6.14875197057677
SEC61G	9.36923083602714
CAPN11	3.14590541039156
TMEM50B	8.52262223596933
DEGS1	6.91710870962786
ARHGEF4	3.61961047178992
DBNDD1	4.62323192336315
TBL1XR1	6.84460913516913
FAIM	5.39732093308923
SP140	3.40246564022362
G6PD	5.97973237423946
NUDC	7.48440805999927
GABRP	5.11347098166448
SCARA3	4.77453925765409
TACSTD2	6.37293823830128
EIF3J	6.55966859412039
PPP2R2A	8.50465365513157
CPA3	3.49033175381638
PVALB	3.13662961852472
BCAT2	6.78094349299859
MFN1	6.65059655843484
F10	2.78474276394937
