Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_C01_458684
PEX16	5.28110016059241
GNG12	8.04953550446926
HABP4	5.03397172925589
CNTN2	3.47676708984416
ASNSD1	7.82854483165057
FUT4	4.27685962015855
DBH	3.39352780379521
CD53	8.40084687115236
HIST1H2BJ	3.32408039933558
TFAP2B	3.06591799852482
ACF	3.60280622597637
TMEM11	5.77608719644305
CDH8	3.08386541967167
C3orf32	3.39386620396926
AGPS	4.96895500870002
C4orf18	3.71551881963118
PCCB	7.76899860477189
IPO13	4.58398152220722
PECI	7.10029852445515
UNG	6.63971098948534
C6orf105	3.58481562006062
GSTP1	8.63267288384846
SUV420H1	7.90015215030748
ARHGAP15	4.66101812330090
LTBR	6.22195551925478
TDRKH	3.81671025553024
PSG4	3.24272928019082
SLC9A3R1	5.89836381737113
NBPF3	9.89292750276022
SLC9A3	3.53901441242618
OSBP	6.34424131271013
PRR5	4.39222477848293
CHMP7	4.90685665729957
ADRA1A	3.0003059246978
ASAH1	7.25945623004241
FKBP4	6.26833325138189
ZNF350	4.23649804882592
DOM3Z	4.96118338478684
GIPR	3.7056709834594
AHI1	4.92063707551442
BST1	4.55073657095348
NCR2	3.44074398454565
NADSYN1	4.95155090148557
UBE2W	6.33266912222476
RGS14	4.06986666803835
KRT15	3.66091152740703
SCN11A	3.66573774824461
GFI1	3.60676179467600
FHL1	4.50841681862612
SMC6	5.96536798806647
GATA1	3.50870816466369
OSGEP	4.84034516910182
ARMC6	4.74115917212793
HK3	3.50970905207322
PSMD5	5.80413417304089
RSU1	8.00682341644879
RPL4	11.7857891835596
MAD2L1	6.87962708955176
RBPMS	5.32159991466559
EIF4A3	8.71299238954596
E4F1	4.56746234861826
DLEC1	3.39692822336497
PRPF3	5.65091576885521
EMR1	2.95793540107948
CHMP2B	7.57096548681284
CAMSAP1	3.96860852800396
RPS21	9.63453511775171
XCR1	3.36686058416530
ARID5A	4.18277168312976
RBM6	6.07875297579102
UBE2N	7.29919935261956
KLF4	4.09417484111171
MGC4172	4.56729603313829
LMO4	6.12302999410938
KLKB1	3.06604614794869
HDAC3	6.20630270107176
HP	7.24592837851534
SCHIP1	5.78764922927411
BTK	4.62684931897272
KRCC1	8.26820230384727
PRND	3.03414725790063
C6orf27	3.66416383099085
PIGL	3.78903517685312
CLCA1	3.79692216813856
C1orf112	4.75230723989781
OLFML2A	4.90076769651558
HUS1	4.93271010088027
SFRS6	7.73680364621286
CXCR7	7.84437131730814
UIMC1	5.80181194945287
FXYD2	3.55288587738091
GOT2	7.35762113159819
ZNF667	3.05746032048060
TFEC	4.32153096668967
ATP7B	3.8495667887635
RAB38	4.78079795260846
POLD2	6.55264646799242
PPM1H	4.95805412227395
DCX	3.21482720125963
NFYC	5.75833089011857
ZNF228	3.70466408892778
KIN	7.07707631447762
PLSCR4	6.71059027266601
HIST1H4I	3.95227246190627
PPARGC1A	3.10891746086904
HIG2	7.26956103802935
KCNK10	4.02940620179972
EXOC1	8.11143563152796
OR6A2	3.64533343834458
ETFA	8.35959341151983
PDAP1	4.81438707885678
C19orf6	3.51313011886237
POLRMT	4.04557370898141
ZNF146	8.2566800627862
MIA2	3.21467203930465
LY6G6E	3.10517543529963
EIF4E2	8.18672059644352
NENF	4.94480694836898
HOXB5	4.30429212958328
ZNF324	4.30071660589309
CUGBP1	3.97693963070976
ENTPD7	4.09177336215936
TTC13	5.60327340226026
GJB5	3.30843472093396
PRSS22	4.16163044257637
CYP3A5	3.34316063409562
MBOAT5	4.49979930468766
CUL4B	5.31623249629859
CENPJ	3.32423109843688
KIAA0664	6.15057038594178
PITX1	4.09675134106919
PDGFRB	6.10604817544463
RDX	6.34878352525141
CELSR3	3.98987891656169
JUND	6.2234233100465
ITSN1	4.86012962818196
CHRNB1	3.44411455834389
EHBP1L1	3.90707815916004
C19orf2	7.26333497153218
FETUB	2.96955120355856
CAMK2B	3.06144090986079
DCTN1	6.02068260571501
TNKS2	7.14212201880241
MRTO4	7.24826202617395
C1QBP	6.32914552776321
TTC3	7.6433985607985
NDUFB8	8.11092212475263
CADPS2	5.60158537344095
EDG2	4.66613957579586
MYF5	3.19875706005645
SEMA3G	3.50535630860573
IL23A	3.57110498640908
GJA9	3.55966311000874
R3HDM2	7.03476320285864
C5	4.19857753021743
SLC2A10	6.0228582982469
TRIM45	4.49224598878686
TSP50	3.94068073802482
PAQR3	5.48027878690518
ANKRD26	3.35488036167296
TCP1	8.85253789104596
TMED7	8.23806282919385
CMA1	3.07488508359507
PTCRA	4.24784032465676
HCRTR1	3.45792952220350
FST	7.48758467591302
PAWR	3.92921027103647
LDLR	4.44072333083007
ASTN2	3.73542525226238
SCRN1	7.10449269963419
GPATCH8	5.85658871108082
KIF4A	4.86190908753166
TANC2	4.00943483512498
ZMYM5	3.96722880988109
PGM1	9.79692899836693
ZNF586	4.86651007966591
POLR3G	3.70818941297467
CPD	6.59588005103214
SNCAIP	4.98945045902087
DCT	3.46897833270675
HLA-DOA	3.88045652567326
TANK	7.52378518722145
RCAN1	4.59619407925738
UPK1B	4.99294740953013
DNAJB4	5.13492730131418
UGT1A8	2.92484964571827
LIMD2	3.23232474406631
HIST1H4L	3.24712030886082
PECR	4.68261360394586
HSPA2	6.08771338809905
SERP1	9.54522126682147
TACR2	3.12306126277901
NUP85	7.03782374387608
CD177	3.26398807832303
GPR135	3.26679425979167
PIGG	6.46694772292737
LGR5	4.45139173930782
JAK2	3.54738468349274
DPYSL4	3.3496116761018
TM9SF4	5.75239310183165
PTHR1	3.29338941494279
SIRPG	2.94049570066345
ZNF264	4.67391428035247
BICD1	5.28170467312811
RAB5A	7.56091458045579
FLJ13224	3.00603598544572
METTL5	9.7650763296585
HERC6	4.90151408892478
CASP1	6.69482279859007
USP9Y	2.93666408574432
LRP1B	2.78032930089121
XAF1	6.17463391329406
PLA2G4C	3.96504293429591
APOA2	3.20619507072613
SPAG6	3.13839540019733
KALRN	3.29406637188437
SECTM1	5.83630727200308
THOC7	9.32043299759663
IFNAR1	4.1120541445797
TCTA	6.00409922467491
NY-REN-7	3.55934032748449
TALDO1	9.70007782125695
B2M	11.8793020440849
LPPR4	6.17165021669484
SQLE	5.21701606590489
SEPHS1	6.56814992286725
EIF5A	6.2529955291967
FAM49A	4.28813258781085
YTHDC2	5.3628978792925
EHD2	5.11172088716825
NCF1	3.76973485682113
SPG7	6.1283538935769
ZNF614	3.21108889496592
HOXA5	5.02222539378059
NUP133	7.63828211316632
FGF12	3.81050171846062
SLMO2	8.044017167532
INPP5B	4.62003699046433
PPID	6.00287697898851
SNTA1	3.87638026730775
IL20RA	3.80160584629204
UBE2J1	6.51469997006603
CACNG2	3.21043383549827
GCM1	3.34883308726473
ELF1	7.43239292535665
TLR5	5.49811062027419
TCFL5	6.28630478365614
C1orf107	6.21369934057004
C19orf22	6.47826575996714
SAFB2	6.00013465613126
MAP3K7IP1	3.8391966744564
NCK2	8.27668259512452
OXA1L	7.98082275843836
KIAA0652	5.53338760272693
KLRG1	3.55861339396020
FRAG1	6.09434255177361
ZSCAN12	3.03982369788996
PSMD12	7.0199537615815
E2F4	4.84621460087201
CLEC4M	3.54223851594853
KIAA0999	5.43708150407854
CLDN10	5.5726799904353
MGC13053	4.28407979840451
TAC1	2.75700731818017
GYPA	3.30702232490322
HPCAL4	3.08827291509722
TRAIP	3.87447909287541
MEX3D	4.21778320362039
KIAA0232	6.50202567126757
ERCC8	6.14460705794233
NFAT5	4.22177826342945
GPX4	9.15428396362099
CSPG4LYP1	3.39781157206499
KIAA0368	5.7524610935069
FBXO3	6.71106511181825
DVL1	5.97871918604897
CMKLR1	3.80251311112106
GPR157	3.45234971824562
TYMS	7.91622481252368
OR52A1	3.11619116561872
PEF1	6.6646471444265
ZNF750	3.27888456354347
ALG9	5.48578730690487
MCM5	4.63157585805805
SDK2	3.52112821929653
BAIAP3	3.73916553469457
RABGGTB	7.44040297031437
KCNK7	3.1854076604251
PTP4A3	5.27410909257996
ANKRD40	3.61232296974649
CALCOCO2	7.39963453462702
TMSL8	5.03785926028703
SNCA	4.85500084022301
ZNF551	3.40785187028996
HBQ1	3.50272256546456
ARHGAP26	3.95689482253713
GEMIN6	5.81638458743861
HRAS	5.1879447753365
KLRC4	2.73162511957745
BSDC1	5.5693839729223
DSC1	3.62417363824735
RNF43	4.50013361861987
NDUFAF1	5.77868225617773
MAP2K4	5.35691574665348
FOLR2	5.91249604893594
LYZL6	3.55102947331564
EPB41L3	4.29372309269417
TEKT2	3.4939947918717
CDKN2B	3.67641112350029
WSB1	7.1844861533707
ZNF480	3.60152314755242
MAP3K6	4.09904917873538
PROS1	5.50315413110499
PSMB8	7.59323506586558
HN1	7.66196376254095
MAS1	3.15198180183576
APOL1	5.79306793405868
CSHL1	3.46694710078545
ZBTB7C	2.85049752522642
AHCTF1	6.02874497519581
SAE2	8.96636709180375
ITGA2	4.85840602618186
AP2S1	8.3473377802434
P15RS	8.25865617076145
MME	4.12579260160586
VAT1	6.71404968656735
MAST4	4.86547181878645
TUFM	9.01708806504114
KRT33B	3.21074832493974
THEG	3.64000392313949
KCTD2	5.5031242800453
WDR26	8.86072772896603
MFI2	3.14366393535269
KRT34	3.36998745157943
NR4A3	3.67024173628754
SGSM3	4.37130352803421
ARSA	4.31077141081882
TOMM22	5.69981716539531
SOCS3	3.63720261535199
UNKL	3.61584445525623
POP4	8.03477831270704
BHLHB3	9.79032254238452
MALL	4.14161386435529
SOX15	3.40167314681367
CCNA2	4.39616234743244
PARK2	3.36805012795809
GPR124	5.15813397348935
TMEM132A	4.10042622290384
CGRRF1	5.6271642505391
RUVBL2	7.25618104053963
MCAT	5.51139689135728
WNT10B	3.88669190894916
ISCA1	6.78221399543394
RPAP1	4.30701328889898
C12orf48	5.01575294028033
RAI16	4.99437976682521
RPL27	9.1627199996852
EPN1	3.49923362817213
MAGI1	3.09552934086781
GBX2	3.44452989272064
SLC35A1	7.69628775034912
GAL	3.8731424593483
SLC14A2	3.72432732242111
RDH11	7.10855125591277
ZNF518	4.57358721169832
PCYT1B	3.17176091325349
AUH	7.2515193947401
EIF3H	10.6785290055733
KIF1B	7.17670990386674
MBD2	4.53029273616703
AMOTL2	7.9050799271759
C6orf120	6.65949098377364
PIGT	7.24247576704636
PSRC1	4.69620601984702
PLA2G10	4.36457459627011
ALAS1	6.50890071089226
FOXO1	6.8722698168348
C17orf62	7.26830726274024
KIF5C	4.61547652855087
DUSP10	4.23365229481479
CRLF3	7.88436255034522
CLCNKB	3.85915303732562
PSMA5	8.77660531700476
FARS2	5.36369752006599
CCDC28A	7.09787958529109
AMPD3	4.61707741415895
PIAS1	6.87144910207537
ADCYAP1R1	3.41255744280287
TMEM134	5.88039346565694
CDH20	3.07892639657125
FBXO7	7.81227172415222
FLJ14213	3.81330913856877
ZNF3	5.34836954166395
LRRFIP1	7.89540840712715
TMEM49	9.01979872024999
CNOT2	7.76653578314962
CBX2	2.71637027368705
ZC3H14	7.14672092887093
ALDH5A1	4.11783885421032
HNT	5.49541224415997
SERPINA4	3.02127297420019
FLJ20920	5.07954728370224
CRTAP	5.46830397646843
DDX50	8.24032827715027
STYXL1	6.24245759495516
TK2	4.45592454182252
BLVRB	5.86024417126825
STMN1	5.98939675211356
GUCA2A	3.36091270551226
DPP6	3.39136357018996
GALNT10	4.26699336962594
STK39	5.79819638626706
MMP24	4.67403641186986
CKS2	9.1011400671755
RHO	3.8164313670772
BANF1	8.01976716712895
CR1	3.10152034052610
RPS6KA2	4.93057908228947
HMBS	6.64599412409732
C20orf112	3.76833033539209
SLC25A24	7.24928853936401
MRPL22	7.30910257424977
SLC25A15	5.47345060252782
GADD45B	5.7764166663495
TDP1	5.52916445778526
ZNF287	3.78706958052723
DAAM2	5.39884518004433
C11orf57	5.4515666848913
RFK	6.28589053166262
ZFYVE9	4.39885992001098
TCTN3	6.96025104642303
STCH	6.20103490822015
LOC283871	3.54501783068739
NDUFB3	8.39390848204923
DEFB4	3.60271324822587
FPR1	4.51665862269305
FMNL1	3.63659762852154
SEPT7	9.83095556041781
PTCD2	4.72817566722202
GNLY	7.80608562326551
GRAMD1C	5.65118803874187
ZNF165	4.14440650147075
TR2IT1	3.98078136539029
ARMCX3	7.45218530140605
NDE1	6.2877581674838
MAGEF1	6.6517913178689
ITGA10	4.16159861495644
ARHGDIB	8.1876100229351
FSHB	3.91516984111037
ANXA2	11.5593444123132
HLCS	4.12486422364715
MCF2L	4.12608511868976
AK1	5.19297541879195
FH	6.15459934501758
LGALS2	4.05161073498535
SYNPO2L	2.79062143682324
KIAA1045	3.36737995539103
C1orf183	4.56563135816318
MAGEA8	3.04025292639546
DGCR8	4.39539894131625
GSR	4.12441527235084
NEU2	3.10864345389483
HIST1H4B	3.42563402446049
CACNA1C	3.23290130753051
FAM20B	5.8246974640369
HES2	3.11346382781069
PDCD6	8.90589779953809
INTS7	4.92168533438353
AMPH	4.15758764039199
UCKL1	6.37416856336678
ASB4	3.03528188378725
C10orf97	5.34428628955556
ALDH1L1	3.8729647990282
CCL23	3.24384194338762
OBSL1	4.93399530429402
SLC12A7	7.13885595533231
THAP4	5.75966736837147
RBM4B	5.27535556448649
OGFRL1	4.30934187096398
KIAA0831	5.50761900309273
C12orf11	7.94888352719596
PPP1R15A	4.48047627417420
KIAA0240	5.38666388756294
CD1B	3.11561807756364
FCGR2A	6.66201126192498
MDC1	4.49621805611696
MAN1A1	3.93280415921002
KRT9	3.12935235868335
HTR1A	3.15011758554461
OCEL1	5.00289002357182
ATP11B	5.54818927774239
NLGN4X	5.61667761163043
FBXO34	7.54543928645026
ALOX12	3.22833606773684
RB1CC1	6.72131972696592
PCDH12	4.80056333611957
RPE	6.11320547042904
EIF4E	6.15970152819388
CSDC2	3.65077906693076
ABHD5	4.23115715252461
TMBIM1	6.55959029769964
PET112L	4.24050909154367
P2RXL1	3.33179688737712
F2RL2	2.98277864155072
TRMT1	6.12410174389265
IMPG2	3.41013623375553
LRRC32	5.16608153931057
BGLAP	5.62416939816896
HTR4	3.40264974249139
MRAS	4.28712236007424
TRAF6	5.20189955737506
AXL	5.26930292133337
ATP2C2	3.47058080758093
LMNB1	5.5452477844822
TELO2	4.32026523419102
PNPLA3	3.53722337807365
CSNK1E	6.40985509322107
SRP14	10.3213803981779
KCNQ4	3.29712813955924
PIK3C2B	5.75159768794911
C15orf15	8.20030536416332
TUBB2B	3.18578042290088
USP15	6.38422817801852
C12orf41	7.8786114182932
CEND1	3.69989308018789
RNF31	4.01591658159974
TCEAL2	4.94854012297311
PTGER2	4.74624592795932
UBN1	5.6541443218815
SLC5A7	3.18593025686194
SLC31A1	5.53312687042572
ADAM29	3.30640524431616
ST7L	4.26066646962448
GFOD1	6.64726012412154
CTNNA1	9.36429619169521
HRBL	3.69679702872216
CBX4	3.32611659692964
NTRK2	3.54493048342893
FOXN3	5.12175956572985
MFGE8	5.11411627231627
PFKFB2	3.86358238728201
TAS2R4	3.5239644888487
SH3TC2	3.1562750715159
IL10	3.65221083681107
PXMP4	6.33774928367907
RNF167	5.89128865584408
PRMT5	7.13350144509626
TSKU	5.23637454495089
ATPIF1	8.176091865171
ETV3	3.40357718249337
PAK7	2.95497812027053
PDLIM1	8.25896937776147
CEP63	5.90464950414642
WDFY3	4.68478114588201
RNF126	4.44865915729552
DPM1	9.07705642400143
CLIC4	6.35373037555688
ACR	3.689362256791
KLK7	8.13126274089183
ALOX5AP	8.634328715488
LRP1	5.53533708508672
TNK1	4.41044281123223
TAS2R9	3.10690202261455
ZNF16	4.85012339458998
POLR1B	5.58525850982151
SLC8A2	3.62015660793281
OLFM4	2.97237518949418
TACC1	4.98709943070751
SAMHD1	5.8096396949732
ATP13A2	4.6285604577789
KRT4	4.46152565986995
PAX6	3.55970196507379
SCG2	7.72435657352802
SLC17A6	3.28522539222181
TUBB4	3.74091941832567
PADI4	3.05959366746649
FMO3	3.1470972980067
NLK	3.97924654446865
POU4F3	3.09208625009491
MDM2	3.51141740225499
CAPNS1	8.71865463260672
SDF4	6.38846984394396
ITGBL1	5.66977023986889
TAP2	4.33638165642598
OR2C1	3.21432771874956
KLHDC3	6.03725452436576
EFHD2	5.55729529439154
GALR3	3.73287997327687
NBEA	4.24709422508588
ABCA6	3.39463447690724
ABBA-1	3.48152526478979
GNAI1	4.93674989045073
CLDN3	8.42301354965711
AKT2	3.29543783160462
EGFR	4.47378661935219
VPS4B	6.901687992151
RBM16	8.22996192662283
GALNT6	5.87506686829992
ZDHHC3	4.96823330708077
SLC25A4	6.36006019926911
CYB5B	4.71458312760403
NDRG1	8.41115251648336
SESN1	6.01041336930517
GBE1	7.62945779097242
MRPL46	5.71123834348843
CLASP1	5.85981664896378
FARP2	5.30499531380007
ACOT11	4.08441313970641
LDHAL6B	2.87785392157371
MAPKAPK3	5.44685663679682
NCAM2	3.16289774888023
AFAP1	4.60374676495365
PRKD2	5.64220288853547
OR2H2	3.21207478709092
ZFP36L1	7.13004260681373
DZIP1	4.33773948548709
GPR161	3.83723427790738
RNF146	5.42205526748458
NKX3-1	3.89052962420388
CCNB2	7.17956806386144
ZNF10	3.18445543137424
WDR74	5.25230508323344
FAM134A	7.02637552260189
PCNP	8.39990998330587
PURA	5.75939683935192
DNPEP	6.91297903274149
ERBB2	5.26397074809459
CREB1	6.24049642653921
NEO1	5.65322197465728
DDX3Y	3.24565294344229
RPS3A	12.3905027658922
MXRA7	9.37874306687732
LGALS3	10.0882583552592
GLT8D1	7.32085397304568
TMPRSS3	7.69973626992301
UPB1	3.40641847623918
LAT	4.21383621925549
CLDN14	3.58604134570305
DHX38	4.702233466429
KCNA3	3.13299040146878
BTBD1	7.98420773699202
TARS2	5.15647043592794
SKIV2L2	8.96218441864384
ABCF1	7.25770952454276
CDT1	3.06995629249017
ZHX2	5.6750235405214
FCF1	5.15651796134177
LRRC49	4.83692572724565
GUCY1B2	3.73236019188896
CD28	3.34028993961161
SMARCA4	6.52372669107598
SEPT2	9.69846930411258
SOHLH2	3.24329937664752
MCOLN3	3.5456174488392
LRP8	6.62419662371858
TAGLN3	3.77844805665215
MASP2	3.53729365429518
GPATCH3	3.83421978650557
TTRAP	8.72986103414946
AGL	7.38168380609256
NFE2L3	4.97097897862141
PSD4	3.94766449113806
PALMD	4.73535211413371
CCNB1IP1	7.2610570280111
TMEM43	7.210843431118
OBFC1	5.74849681249991
STAT5B	4.35542530279835
C14orf79	4.20941439476355
ENPEP	4.73828732872931
SSB	9.1177095176715
SCT	3.15458883856529
TIMM23	6.60296113783467
SKI	3.79333331446855
SLC22A13	3.0877423567952
AKAP3	3.58875180122446
OAS2	4.59288994798976
KIAA0423	5.99811332108762
SEC61G	9.25328817971476
CAPN11	3.04547089167437
TMEM50B	6.96137947822792
DEGS1	8.26524375089622
ARHGEF4	3.21901323370214
DBNDD1	4.12167895113663
TBL1XR1	4.95628211646015
FAIM	5.95727725529021
SP140	3.32644868904501
G6PD	4.66655516040951
NUDC	6.39760413491255
GABRP	4.24061273659747
SCARA3	6.02857334047407
TACSTD2	6.21891157166085
EIF3J	7.1419650711799
PPP2R2A	6.85338580436049
CPA3	3.86085519827983
PVALB	4.10865924499971
BCAT2	6.14128845798966
MFN1	6.23675699307609
