Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_G08_491196
SNX6	8.5442739720539
DDX18	7.92723841060168
POLG	4.48630745348451
ADAM23	4.14173499594149
ZNHIT2	4.19440308793584
TFR2	3.59222684374047
NCDN	4.31708216220674
RAG1	3.50196373580987
POMT1	4.21684145772653
CYP1A1	3.27949907332051
SNAPC1	7.17321216085775
GNA11	5.1146403982415
CCDC52	2.99398563037050
CAPN1	6.48810282620518
DDHD2	6.1268788397918
UPF3A	6.02129652968733
LAGE3	6.52081959287838
GNRHR	3.29556058531252
UNC13B	5.09464779636
TTLL4	5.60050255476377
PPBP	3.92311644603194
HTR3A	3.1153543901199
SDC2	8.37582693835676
ANKRD49	7.81604731897738
BTF3	10.8882696427013
COX7A2	10.7947577335492
SARS	8.8106535099489
C13orf18	4.73676050747693
CACNB1	3.97608212140108
QKI	5.73818196169357
SETMAR	6.30928121772152
LAMB4	3.44975910726515
MAN2B1	5.87808216680993
EML3	4.51223856380231
ACADL	3.24308505378205
OFD1	6.38368161942139
CGA	3.33611614973425
EIF3EIP	10.7451008517338
PEX16	5.02581274797174
GNG12	8.78118349246553
HABP4	4.77205929722466
CNTN2	3.31823289411769
ASNSD1	8.24288799395574
FUT4	4.20905661682709
DBH	3.37378874542664
CD53	7.48254727526155
HIST1H2BJ	3.78366531455058
TFAP2B	3.29114244832129
ACF	3.68226789241501
TMEM11	6.51595844693779
CDH8	3.38432647596926
C3orf32	3.71100302069197
AGPS	6.61066318551965
C4orf18	3.58879674178371
PCCB	7.70333046787552
IPO13	4.95337819555132
PECI	8.46479686939925
UNG	8.56756760608039
C6orf105	4.11648833267426
GSTP1	9.69077149771826
SUV420H1	7.20441532305088
ARHGAP15	3.66062574628905
LTBR	9.15190270367902
TDRKH	3.30954102328944
PSG4	3.39572984380650
SLC9A3R1	5.80904987150149
NBPF3	9.37582548040766
SLC9A3	3.46782679025613
OSBP	5.7396493965324
PRR5	4.34187507163886
CHMP7	5.15128184152574
ADRA1A	3.11625511009490
ASAH1	7.53157552570145
FKBP4	9.59715519517275
ZNF350	4.41563540203864
DOM3Z	5.78026851819616
GIPR	3.87810687015566
AHI1	5.152497458855
BST1	3.64785231502472
NCR2	3.55170767497755
NADSYN1	4.04139329091542
UBE2W	5.86154727558326
RGS14	3.76910961652679
KRT15	3.45020592705617
SCN11A	3.87327287363916
GFI1	3.44713835421974
FHL1	6.03090047185551
SMC6	5.96930465630714
GATA1	3.53458061825357
OSGEP	4.79727234889935
ARMC6	4.94279859829802
HK3	3.14261379173491
PSMD5	7.96903065573006
RSU1	7.57191532223522
RPL4	12.3312614004768
MAD2L1	7.31783957649265
RBPMS	5.64404263443751
EIF4A3	9.28210089327307
E4F1	4.85698462251611
DLEC1	3.4131585266408
PRPF3	5.34810609711296
EMR1	3.18478531811543
CHMP2B	6.98152033582941
CAMSAP1	4.02057308215376
RPS21	9.66400612770062
XCR1	3.41412312178532
ARID5A	3.93007370407887
RBM6	6.16121401415318
UBE2N	8.2698397921414
KLF4	4.8217907172107
MGC4172	4.61167155340133
LMO4	7.1307928436128
KLKB1	3.09229679403038
HDAC3	7.26112376114971
HP	2.98017105046153
SCHIP1	5.66908844863508
BTK	4.11801508827990
KRCC1	6.91336150476046
PRND	3.18927335521623
C6orf27	3.70122554417627
PIGL	4.05472470047018
CLCA1	3.76135238460572
C1orf112	5.36266115087838
OLFML2A	9.07947094885296
HUS1	4.98889648884862
SFRS6	7.31600014230815
CXCR7	9.08110841352539
UIMC1	5.85759200095985
FXYD2	3.33071819349406
GOT2	8.00852659074837
ZNF667	4.2159602518877
TFEC	3.50112649617954
ATP7B	4.31135876920917
RAB38	6.56012265291445
POLD2	7.72057430977908
PPM1H	6.12396681258942
DCX	3.33932959569621
NFYC	5.64845183356726
ZNF228	4.14674687244492
KIN	7.7634692135953
PLSCR4	4.46387779768614
HIST1H4I	4.23416194754983
PPARGC1A	3.01381675395934
HIG2	9.68968974558586
KCNK10	4.01111308642254
EXOC1	7.29876991260806
OR6A2	3.60720443459693
ETFA	8.98806374725414
PDAP1	5.15670573313461
C19orf6	3.40291082817782
POLRMT	3.94504842722297
ZNF146	8.87882074508734
MIA2	3.31199728651158
LY6G6E	3.30461076323462
EIF4E2	8.82948516023707
NENF	5.70345404222496
HOXB5	4.70860284834825
ZNF324	5.70693311835794
CUGBP1	4.40663126677396
ENTPD7	4.52140970092957
TTC13	6.21173192513036
GJB5	3.26053683426549
PRSS22	4.25081494436869
CYP3A5	3.19879976628636
MBOAT5	6.50696126266488
CUL4B	5.56506243848243
CENPJ	3.38750647524541
KIAA0664	5.56678756685914
PITX1	3.45797084044573
PDGFRB	4.82101553564922
RDX	6.12747833117251
CELSR3	4.38991526691953
JUND	7.10081999556409
ITSN1	4.63117128158637
CHRNB1	4.14099245688302
EHBP1L1	3.36198097587350
C19orf2	7.1336782845569
FETUB	3.14971254815535
CAMK2B	3.12587960641817
DCTN1	6.46432861861759
TNKS2	6.72717085681455
MRTO4	8.14134553024959
C1QBP	6.50230714049342
TTC3	6.98626669264835
NDUFB8	9.23785983184068
CADPS2	4.64978759040921
EDG2	4.20016135720984
MYF5	3.07461400771858
SEMA3G	3.37864491687975
IL23A	3.42398568121060
GJA9	3.48121580993375
R3HDM2	6.93104585836387
C5	4.25377305810368
SLC2A10	7.06018713404497
TRIM45	5.95963746515769
TSP50	3.8287765581022
PAQR3	4.59850293118038
ANKRD26	3.55178722161031
TCP1	8.70404261781046
TMED7	7.17515890306844
CMA1	2.97511640917256
PTCRA	3.88886055806662
HCRTR1	3.43256190698385
FST	4.49965079045573
PAWR	4.36672000842862
LDLR	3.90271211367534
ASTN2	3.86840858924991
SCRN1	6.6779108988697
GPATCH8	6.17055806442824
KIF4A	6.48930593388325
TANC2	3.42804255143519
ZMYM5	3.58718738631264
PGM1	10.4201094139116
ZNF586	3.98668672348957
POLR3G	3.45030990076791
CPD	5.88770562743472
SNCAIP	5.62661708529256
DCT	3.45129249762364
HLA-DOA	3.35528602827544
TANK	7.81257090422796
RCAN1	3.81407516751597
UPK1B	3.23772886005635
DNAJB4	5.48017732069843
UGT1A8	3.19560650135424
LIMD2	3.96351878585506
HIST1H4L	3.68690505380608
PECR	7.28898389850405
HSPA2	7.52136788358997
SERP1	9.1835202919488
TACR2	5.34442405628715
NUP85	7.08825964947295
CD177	3.45311901045624
GPR135	3.1723512023665
PIGG	7.55442619815013
LGR5	4.21309398236365
JAK2	3.39625173364515
DPYSL4	3.27562709220575
TM9SF4	5.89951827144499
PTHR1	3.36139914773858
SIRPG	2.93911142413317
ZNF264	5.66371238243105
BICD1	8.38121604088014
RAB5A	7.14783654718138
FLJ13224	3.19368521943182
METTL5	9.91313183279505
HERC6	4.60932169378462
CASP1	4.93551363020006
USP9Y	2.98998603271537
LRP1B	2.89403402641322
XAF1	5.30640969469291
PLA2G4C	3.49713796328343
APOA2	3.04608452069622
SPAG6	4.82139398139607
KALRN	3.43950702795212
SECTM1	4.83075764039963
THOC7	8.5742287886973
IFNAR1	4.1727448994561
TCTA	5.63124978539882
NY-REN-7	3.22751121351023
TALDO1	8.58167503591604
B2M	11.9584141215243
LPPR4	3.23049985684370
SQLE	5.32841060081893
SEPHS1	8.42539187472128
EIF5A	6.00749750213073
FAM49A	5.20059947092024
YTHDC2	4.23234143383283
EHD2	4.11687489141817
NCF1	3.63543206504345
SPG7	6.32513015779216
ZNF614	3.76958515475608
HOXA5	6.39014533466388
NUP133	8.73441896772233
FGF12	4.7143047439995
SLMO2	7.33880206543642
INPP5B	4.60315905656133
PPID	7.00038003160046
SNTA1	5.3360453033643
IL20RA	4.49390869656763
UBE2J1	5.20071784506304
CACNG2	3.04193615613232
GCM1	3.40120283325197
ELF1	6.39032602957965
TLR5	3.93265054545304
TCFL5	6.72340711921946
C1orf107	6.22131378526877
C19orf22	6.82543049125145
SAFB2	5.33276471496387
MAP3K7IP1	3.9330171192035
NCK2	8.50199725415238
OXA1L	8.27830283403681
KIAA0652	5.62941932463373
KLRG1	4.06298272690859
FRAG1	6.26956688756857
ZSCAN12	3.21009013726275
PSMD12	6.6834906921713
E2F4	5.09420174701693
CLEC4M	3.34576581477282
KIAA0999	4.99523915478836
CLDN10	3.63110010258453
MGC13053	3.96763304954924
TAC1	2.66878037445605
GYPA	3.39922380594686
HPCAL4	3.22849020751575
TRAIP	4.25868564012783
MEX3D	4.35742192953396
KIAA0232	6.20793525255907
ERCC8	6.38961939285896
NFAT5	4.37537132382833
GPX4	9.83290102101241
CSPG4LYP1	3.26585522883293
KIAA0368	5.24792505137406
FBXO3	6.46048664340405
DVL1	6.5227934226379
CMKLR1	3.68684779015668
GPR157	3.23944746566379
TYMS	10.5859341047648
OR52A1	3.42021416557922
PEF1	7.79451908943323
ZNF750	2.96029179524542
ALG9	5.52862973336899
MCM5	5.18976424589518
SDK2	3.64217875560547
BAIAP3	3.84548325537041
RABGGTB	6.78903248949496
KCNK7	3.22902046936159
PTP4A3	4.77559480949797
ANKRD40	5.11410276549427
CALCOCO2	7.66588106187293
TMSL8	8.7693498772645
SNCA	5.27685990406257
ZNF551	3.69527831953089
HBQ1	3.42780425762273
ARHGAP26	6.2726020227887
GEMIN6	6.82384640967165
HRAS	4.85729935583488
KLRC4	2.9328630776836
BSDC1	5.9091993685464
DSC1	3.52273895635574
RNF43	5.25376916356801
NDUFAF1	6.44161927818964
MAP2K4	5.57085318273185
FOLR2	5.60781069860693
LYZL6	3.57353763444788
EPB41L3	3.52692745179135
TEKT2	5.49076765338132
CDKN2B	3.19151546222685
WSB1	7.1210847933037
ZNF480	3.59021776505061
MAP3K6	4.3215110110718
PROS1	4.71719057402296
PSMB8	7.68271517980797
HN1	8.13782200046468
MAS1	3.10492182608317
APOL1	4.40899605849541
CSHL1	3.34015082650323
ZBTB7C	3.11175717681038
AHCTF1	6.53234867157426
SAE2	10.5273881129935
ITGA2	3.94480194505005
AP2S1	9.12737237144083
P15RS	7.4420653342996
MME	3.5639399803668
VAT1	7.63434821583776
MAST4	4.55217257351073
TUFM	9.2638389742592
KRT33B	3.30623778891478
THEG	3.71246318793051
KCTD2	5.04452352789334
WDR26	9.37369769104803
MFI2	3.25691022289874
KRT34	3.24760711944967
NR4A3	3.46587176308181
SGSM3	4.84173660876528
ARSA	3.55083648140763
TOMM22	5.54616558438673
SOCS3	3.46762644436629
UNKL	4.09583063310086
POP4	8.80164018241931
BHLHB3	10.6002619566386
MALL	3.5363961604939
SOX15	3.39874069153849
CCNA2	5.80183503433034
PARK2	3.45247239016445
GPR124	3.88488093498638
TMEM132A	5.24321931806854
CGRRF1	7.14868324476093
RUVBL2	8.46243012925166
MCAT	6.26338569495368
WNT10B	4.07079623059372
ISCA1	7.02330834144538
RPAP1	4.95807501477674
C12orf48	6.0998924131832
RAI16	4.97822568180912
RPL27	9.71136775466705
EPN1	3.47070144271401
MAGI1	3.14573721452833
GBX2	3.17403007597940
SLC35A1	7.33010200145874
GAL	4.43747626266672
SLC14A2	3.81381944576634
RDH11	8.29727006385543
ZNF518	5.22781803741782
PCYT1B	3.43108577144411
AUH	7.22231600987806
EIF3H	10.7428482553874
KIF1B	8.07430318757637
MBD2	4.78631669598069
AMOTL2	7.78106489888654
C6orf120	6.18645629123044
PIGT	8.6653553282196
PSRC1	6.65946822715236
PLA2G10	3.6017357699245
ALAS1	6.75940232561141
FOXO1	4.7801229096946
C17orf62	6.5991264863582
KIF5C	4.94497052947105
DUSP10	4.23171235966437
CRLF3	7.56250866155576
CLCNKB	3.65481868217096
PSMA5	9.60454293615129
FARS2	6.32208355882709
CCDC28A	6.31758443522701
AMPD3	4.1421422789195
PIAS1	7.60617553944163
ADCYAP1R1	3.73856586478895
TMEM134	7.28617390585615
CDH20	3.08812035305317
FBXO7	7.47511097458436
FLJ14213	3.98828231584914
ZNF3	6.55477736162025
LRRFIP1	6.7943782837779
TMEM49	8.44209166540459
CNOT2	7.81321782200085
CBX2	3.01937744615324
ZC3H14	6.88689011522136
ALDH5A1	5.44122691843218
HNT	3.19753512647247
SERPINA4	3.09959389423621
FLJ20920	6.23245913512499
CRTAP	5.04132293239430
DDX50	8.91947239912094
STYXL1	5.34257781049931
TK2	4.50944170922086
BLVRB	6.87893540363748
STMN1	8.08825754637497
GUCA2A	3.11843450850395
DPP6	3.28763643881769
GALNT10	4.34653307540428
STK39	7.62314907393583
MMP24	4.82839926942694
CKS2	10.1453135289888
RHO	3.59899727779271
BANF1	10.0080158153410
CR1	3.07937458864922
RPS6KA2	4.90575295202990
HMBS	6.91469461497671
C20orf112	3.79245272674084
SLC25A24	7.99421185109553
MRPL22	8.6074162213767
SLC25A15	5.3600409035435
GADD45B	4.17703380805609
TDP1	6.42868845697105
ZNF287	3.80352701789172
DAAM2	6.46914668616754
C11orf57	5.76049225499975
RFK	6.56212454668244
ZFYVE9	3.96048641907965
TCTN3	8.16623419938656
STCH	5.1624498773065
LOC283871	3.84636688996583
NDUFB3	9.31827662010987
DEFB4	3.59994416041982
FPR1	4.12483677947461
FMNL1	3.66182168983193
SEPT7	10.2397992430805
PTCD2	4.66538926979185
GNLY	3.66618401167874
GRAMD1C	4.2005204496517
ZNF165	4.89143032719947
TR2IT1	4.55892326395777
ARMCX3	7.58348349465294
NDE1	5.67391988590886
MAGEF1	7.06033690576294
ITGA10	3.95680010671011
ARHGDIB	8.0473013430837
FSHB	3.68519963178158
ANXA2	11.9345362944151
HLCS	3.5518018868086
MCF2L	3.70609779167133
AK1	4.43933289675477
FH	6.84363165724506
LGALS2	3.7978195217214
SYNPO2L	2.72919762282703
KIAA1045	3.47968011943969
C1orf183	4.36931258666466
MAGEA8	3.00598922944996
DGCR8	4.66939580821675
GSR	4.5614484284906
NEU2	3.44432160850273
HIST1H4B	3.76390032968637
CACNA1C	3.11735346529804
FAM20B	6.2527228836615
HES2	3.48540481322298
PDCD6	9.4313786197363
INTS7	6.38288018815796
AMPH	5.65162897190824
UCKL1	7.07165810005877
ASB4	3.17095561190313
C10orf97	6.00054920803678
ALDH1L1	3.42086486934918
CCL23	3.21697108412384
OBSL1	6.00652212375403
SLC12A7	6.82629157233996
THAP4	6.13406089221218
RBM4B	5.52748798307932
OGFRL1	5.17520947237834
KIAA0831	6.62717917133328
C12orf11	9.2045402500044
PPP1R15A	4.57826522440944
KIAA0240	5.94214442951431
CD1B	3.45338204895090
FCGR2A	5.59379218801974
MDC1	5.16394167930161
MAN1A1	3.49969324203006
KRT9	3.42841602080507
HTR1A	3.56548563382104
OCEL1	6.74117326799975
ATP11B	4.61485494805693
NLGN4X	4.11184646454376
FBXO34	7.7113398145997
ALOX12	3.41188824386939
RB1CC1	6.68497596231888
PCDH12	4.28770491245618
RPE	6.78501546899664
EIF4E	7.0652930248364
CSDC2	3.97200708440785
ABHD5	4.87629726042469
TMBIM1	7.1830013664776
PET112L	4.4126859999435
P2RXL1	3.37984937183286
F2RL2	3.13538082269652
TRMT1	5.04058370986555
IMPG2	3.49912582034566
LRRC32	3.86945321175269
BGLAP	4.94876761290637
HTR4	3.38318245835812
MRAS	4.82320239455943
TRAF6	5.03055870483859
AXL	4.98979759995932
ATP2C2	3.19674033679741
LMNB1	6.13112957699009
TELO2	4.35398095367632
PNPLA3	3.69525548316955
CSNK1E	5.65913010204719
SRP14	11.0956191557122
KCNQ4	3.01214249935713
PIK3C2B	5.87451530233604
C15orf15	8.88229246531632
TUBB2B	8.96212898080964
USP15	6.24885454599158
C12orf41	7.8684892252975
CEND1	3.52443076012598
RNF31	4.621754323402
TCEAL2	3.78322547516949
PTGER2	3.77411583502870
UBN1	6.39638723989975
SLC5A7	3.26041020243592
SLC31A1	5.7951667176127
ADAM29	3.44159851036714
ST7L	4.74384477710005
GFOD1	4.30026317567977
CTNNA1	8.8955977466609
HRBL	3.53790501963132
CBX4	3.83202146365789
NTRK2	3.51101955946911
FOXN3	4.8439087867592
MFGE8	5.99114527048339
PFKFB2	3.96464651624031
TAS2R4	3.44092491365842
SH3TC2	3.18265152417202
IL10	3.59080791315953
PXMP4	6.40961053924499
RNF167	6.33163235359739
PRMT5	8.51011800406135
TSKU	5.23157965675654
ATPIF1	8.50760412376042
ETV3	3.12243102089696
PAK7	3.21965732084031
PDLIM1	8.9239188116681
CEP63	5.07297814353269
WDFY3	4.64337885208075
RNF126	4.67955161566953
DPM1	8.896560977995
CLIC4	6.43118309652643
ACR	3.89989372874630
KLK7	6.07997234123175
ALOX5AP	9.0939047875886
LRP1	4.56764570285072
TNK1	5.01296342175802
TAS2R9	3.16693965921222
ZNF16	4.96471340125253
POLR1B	4.96836551129762
SLC8A2	3.96748784942303
OLFM4	6.90851045038514
TACC1	4.62457460408392
SAMHD1	5.06401709361598
ATP13A2	5.16491551739326
KRT4	3.69305980568223
PAX6	3.66550605306283
SCG2	3.37015858015234
SLC17A6	3.42918693817634
TUBB4	3.76599876185912
PADI4	3.08139241378124
FMO3	3.2348986879911
NLK	4.01754738733762
POU4F3	3.31747251208393
MDM2	3.54569921706668
CAPNS1	10.7595449610358
SDF4	7.24687191422242
ITGBL1	2.96923367942693
TAP2	3.69311448306745
OR2C1	3.35143519852902
KLHDC3	8.19852297749355
EFHD2	5.21980722189069
GALR3	3.76873496808497
NBEA	4.00065407371299
ABCA6	3.11794551643037
ABBA-1	3.86510636721228
GNAI1	7.06434017090339
CLDN3	8.93161996441954
AKT2	3.58406848726695
EGFR	4.61215297045582
VPS4B	7.65586237932268
RBM16	8.09226130218687
GALNT6	5.13289221771096
ZDHHC3	5.6937762980168
SLC25A4	5.90246335092814
CYB5B	5.60848766130684
NDRG1	5.90025876796883
SESN1	5.45335140127955
GBE1	8.08274288500092
MRPL46	6.75004644720741
CLASP1	5.97852657015052
FARP2	5.49225369149107
ACOT11	4.23903206851773
LDHAL6B	2.90895666799658
MAPKAPK3	5.88543283548947
NCAM2	3.03161455407116
AFAP1	4.15753336576285
PRKD2	5.85080499903351
OR2H2	3.27726923554379
ZFP36L1	7.93025241160686
DZIP1	3.74815404338216
GPR161	4.44878567154541
RNF146	4.58774330087368
NKX3-1	3.72504260733648
CCNB2	8.84897053480693
ZNF10	4.72842657885946
WDR74	5.91058161663671
FAM134A	8.91793736088157
PCNP	8.68891627901888
PURA	5.38715895265918
DNPEP	7.65544457614783
ERBB2	5.57952357156793
CREB1	7.17105796035295
NEO1	6.27936304205402
DDX3Y	3.22352833711464
RPS3A	12.9241907295002
MXRA7	9.65974302473621
LGALS3	9.97933473865067
GLT8D1	7.8250293188134
TMPRSS3	7.02928655286193
UPB1	3.44395956728921
LAT	3.78844981177158
CLDN14	3.63027590273415
DHX38	4.10250326418699
KCNA3	3.06496473536389
BTBD1	8.36226116547336
TARS2	5.36195983232986
SKIV2L2	8.07882902296243
ABCF1	8.22421546442737
CDT1	3.04976697155443
ZHX2	7.09375362578289
FCF1	5.16118386917365
LRRC49	6.6964661615021
GUCY1B2	3.43095118924922
CD28	3.41468265543517
SMARCA4	5.57500712500334
SEPT2	10.7570095570306
SOHLH2	3.35402468599784
MCOLN3	3.80590255940625
LRP8	3.68801803839407
TAGLN3	4.42883743172666
MASP2	3.47436557862247
GPATCH3	4.71859851091283
TTRAP	8.42837959837586
AGL	7.25445746763968
NFE2L3	5.33468737821425
PSD4	4.44341355261966
PALMD	6.37907886925857
CCNB1IP1	9.4314454461205
TMEM43	6.53771085627498
OBFC1	6.12592105795251
STAT5B	4.14973983323538
C14orf79	5.15566380818796
ENPEP	4.33765265971177
SSB	9.24187436734764
SCT	2.85489538911255
TIMM23	6.88593510768262
SKI	3.59473224266148
SLC22A13	3.16971769012615
AKAP3	3.61744224241123
OAS2	4.91605292630924
KIAA0423	7.01745189840545
SEC61G	9.80306756570192
CAPN11	3.19517603204743
TMEM50B	8.24544187150483
DEGS1	8.24681191050461
ARHGEF4	3.43651953616876
DBNDD1	4.46961821976547
TBL1XR1	5.60382802011681
FAIM	6.60479413048043
SP140	3.13530738571019
G6PD	5.42371350936995
NUDC	7.49972060986129
GABRP	4.29693790551289
SCARA3	5.08652646622221
TACSTD2	6.22229242224385
EIF3J	6.86616055330659
PPP2R2A	7.75407918661472
CPA3	3.62963132144378
PVALB	3.12075693730649
BCAT2	6.54651005044645
MFN1	6.03295845281395
F10	3.01913731747604
